,Concept_ID,az,sah
756,rückwärts::ADV,geri,төттөру
757,zurück::ADV,geriyə,төттөрү
758,unten::ADV,aşağıda,аллара
759,hinab::ADV,aşağı,аллара
760,oben::ADV,yuxarıda,үөһэ
761,hinauf::ADV,yuxarı,өрө
762,hinauf::ADV,yuxarı,үөһэ
763,überall::ADV,hər yerdə,бэйдиэ
764,nicht::ADV,-ma-,буолбатах
765,ein wenig::ADV,bir az,кыратык
766,kaum::ADV,güclə,нэһиилэ
767,sehr::ADV,çox,бэрт
768,sehr::ADV,çox,наһаа
769,so::ADV,belə,оччо
770,so::ADV,belə,оннук
771,noch::ADV,hələ,өссө
772,nur::ADV,yalnız,эрэ
773,nur::ADV,yalnız,сыччах
774,schon::ADV,artıq,бэлиэр
775,wieder::ADV,yenə,эмиэ
776,vergebens::ADV,boş yerə,таак
777,vor::PRP,önündə,иннигэр
778,hinter::PRP,arxasında,кэлин
779,unter::PRP,altında,-ҕа
780,unter::PRP,altında,оһох түгэҕэ
781,durch::PRP,içindən,курдары
782,neben::PRP,yanında,аттыгар
783,zwischen::PRP,arasında,ыккардынан
784,wegen::PRP,üçün,уҥуортан
785,wegen::PRP,ötəri,уҥуортан
786,dies::PRN,bu,ити
787,dies::PRN,bu,бу
788,das::PRN,o,били
789,alles::PRN,hər şey,барыта
790,ich::PRN,mən,мин
791,du::PRN,sən,эн
792,er::PRN,o,кнни
793,wir::PRN,biz,биһиги
794,ihr::PRN,siz,эһиги
795,sie::PRN,onlar,кинилэр
796,was::FPRN,nə,туох
797,wer::FPRN,kim,ким
798,wo::FADV,harada,ханна
799,wohin::FADV,haraya,ханна
800,wie::FADV,necə,хайдах
801,warum::FADV,niyə,тоҕо
802,warum::FADV,nə üçün,тоҕо
803,wieviel::FNUM,neçə,төһө
804,wieviel::FNUM,nə qədər,төһө
805,eins::NUM,bir,биир
806,zwei::NUM,iki,икки
807,drei::NUM,üç,үс
808,vier::NUM,dörd,түөрт
809,fünf::NUM,beş,биэс
810,sechs::NUM,altı,алта
811,sieben::NUM,yeddi,сэттэ
812,acht::NUM,səkkiz,аҕыс
813,neun::NUM,doqquz,тоҕус
814,zehn::NUM,on,уон
815,elf::NUM,on bir,уон биир
816,zwölf::NUM,on iki,уон икки
817,zwanzig::NUM,iyirmi,сүүрбэ
818,dreißig::NUM,otuz,отут
819,vierzig::NUM,qırx,түөрт уон
820,fünfzig::NUM,əlli,биэс уон
821,sechzig::NUM,altmış,алта уон
822,siebzig::NUM,yetmiş,сэттэ уон
823,achtzig::NUM,səksən,аҕыс уон
824,neunzig::NUM,doxsan,тоҕус уонус
825,hundert::NUM,yüz,сүүс
826,tausend::NUM,min,тыһыынча
827,und::CNJ,və,да
828,und::CNJ,və,уонна
829,und::CNJ,və,итиэннэ
830,oder::CNJ,ya,эбэтэр
831,stehen::V,durmaq,тур
832,sitzen::V,oturmaq,олор
833,liegen::V,uzanmaq,сыт
834,hängen::V,asılmaq,санньылый
835,werden::V,olmaq,буол
836,passieren::V,olmaq,буол
837,passieren::V,baş vermək,буол
838,beginnen::V,başlamaq,саҕалан
839,enden::V,bitmək,бүт
840,wechseln::V,dəyişmək,уларый
841,aufgehen[Sonne]::V,doğmaq,ой
842,untergehen[Sonne]::V,batmaq,киир
843,scheinen[Sonne]::V,parlamaq,сырдат
844,donnern::V,guruldamaq,эт
845,wehen::V,əsmək,үр
846,strömen::V,axmaq,кутулун
847,fließen::V,axmaq,сүүр
848,sich drehen::V,dönmək,эргий
849,schwanken::V,yellənmək,биэтэҥнээ
850,schwingen::V,yellənmək,эйэҥнээ
851,fallen::V,düşmek,оҕут
852,brennen::V,yanmaq,умай
853,rauchen::V,tüstüləmək,буруолаа
854,regnen::V,yağmaq,самыырдаа
855,gefrieren::V,donmaq,тоҥ
856,tauen::V,ərimək,ир
857,schmelzen::V,ərimək,уулун
858,trocknen::V,qurumaq,куур
859,sieden::V,qaynamaq,оргуй
860,faulen::V,çürümək,сытый
861,verfaulen::V,çürümək,сытыйан_хаал
862,reißen::V,yırtılmaq,хайыт
863,reißen::V,yırtılmaq,быһытталан
864,versinken::V,batmaq,тимир
865,versinken::V,batmaq,батылын
866,vergehen::V,ötmək,дьай
867,erscheinen::V,görünmək,көһүн
868,verschwinden::V,yox olmaq,сүт
869,sinken::V,enmək,намтаа
870,abnehmen::V,azalmaq,аччаа
871,zunehmen::V,artmaq,элбээ
872,steigen::V,yüksəlmək,үрдээ
873,wachsen::V,böyümək,үүн
874,glänzen::V,parlamaq,кылбай
875,funkeln::V,parıldamaq,күлүмнээ
876,funkeln::V,parıldamaq,күлүмүрдээ
877,lärmen::V,səs-küy etmək,тыаһаа
878,läuten::V,çalmaq,собуоннаа
879,klingeln::V,zəng etmək,линкинээ
880,klirren::V,cingildəmək,айгырат
881,brausen::V,gurlamaq,сирилээ
882,rauschen::V,xışıldamaq,суугунаа
883,klingen::V,səslənmək,доргуй
884,bellen::V,hürmək,үр
885,heulen::V,ulamaq,улуй
886,blasen::V,üfləmək,үр
887,pfeifen::V,fit vermek,иһиир
888,schreien::V,bağırmaq,кылан
889,schreien::V,bağırmaq,хаһыытаа
890,schreien::V,qışqırmaq,кылан
891,schreien::V,qışqırmaq,хаһыытаа
892,stöhnen::V,inləmək,ынчыктаа
893,zittern::V,titrəmək,титирээ
894,zittern::V,titrəmək,дьигиһий
895,leben::V,yaşamaq,олор
896,geboren werden::V,doğmaq,төрөө
897,atmen::V,nəfəs almaq,тыын
898,trinken::V,içmek,ис
899,essen::V,yemək,аһаа
900,schlucken::V,udmaq,ыйыһын
901,müde werden::V,yorulmaq,сылай
902,einschlafen::V,yuxuya getmək,утуйан хаал
903,schlafen::V,uyumaq,утуй
904,schlafen::V,uyumaq,утуйа сыт
905,aufwachen::V,oyanmaq,уһугун
906,aufstehen::V,yuxudan durmaq,тур
907,sich erholen::V,dincəlmək,сынньан
908,krank werden::V,xəstə olmaq,ыарый
909,krank sein::V,azarlanmaq,ыарый
910,krank sein::V,azarlanmaq,ыарыт
911,krank sein::V,xəstələnmək,ыарый
912,krank sein::V,xəstələnmək,ыарыт
913,schmerzen::V,ağrimaq,ыарыт
914,husten::V,öksürmək,сөтөлүн
915,genesen::V,sağalmaq,көн
916,sterben::V,ölmək,өл
917,sterben::V,vəfat etmək,өл
918,umkommen::V,həlak olmaq,өл
919,umkommen::V,həlak olmaq,оҕут
920,sich bewegen::V,hərəkət etmək,хамсаа
921,sich rühren::V,tərpənmək,хамсаа
922,sich erheben::V,qalxmaq,тур
923,sich setzen::V,oturmaq,олор
924,hinfallen::V,yıxılmaq,оҕут
925,laufen::V,yerimək,хаам
926,schreiten::V,addım atmaq,атыллаа
927,spazierengehen::V,gəzmək,дьаарбай
928,eilen::V,atılmaq,тиэтэй
929,sich beeilen::V,tələsmək,ыксаа
930,sausen::V,çırpmaq,элээр
931,rennen::V,qaçmaq,сүүрэкэлээ
932,springen::V,sıçramaq,ой
933,springen::V,sıçramaq,ыстан
934,klettern::V,dırmanmaq,ытын
935,schaukeln::V,sallanmaq,эйэҥнээ
936,schaukeln::V,sallanmaq,биэрэҥнээ
937,kriechen::V,sürünmək,сыыл
938,schwimmen::V,üzmek,уһун
939,schwimmen::V,üzmek,харбаа
940,tauchen::V,dalmaq,умус
941,rudern::V,avarlamaq,эрт
942,fahren::V,sürmək,айаннаа
943,fliegen::V,uçmaq,көт
944,gehen::V,getmək,бар
945,weggehen::V,getmək,бар
946,abfahren::V,yola düşmək,бар
947,anhalten::V,saxlamaq,тохтоо
948,hineingehen::V,girmək,киир
949,eintreten::V,girmək,киир
950,eintreten::V,daxil olmaq,киир
951,kommen::V,gəlmək,кэл
952,ankommen::V,gəlib çatmaq,кэл
953,ankommen::V,gəlib çatmaq,тиий
954,zurückkommen::V,qayıtmaq,төнүн
955,bleiben::V,qalmaq,хаал
956,warten::V,gözləmək,көһүт
957,erwarten::V,bəkləmək,күүт
958,erwarten::V,bəkləmək,көһүт
959,suchen::V,aramaq,ирдээ
960,suchen::V,aramaq,көрдөө
961,suchen::V,axtarmaq,ирдээ
962,suchen::V,axtarmaq,көрдөө
963,finden::V,tapmaq,бул
964,versuchen::V,çalışmaq,сорун
965,vorbereiten::V,hazırlamaq,бэлэмнээ
966,lieben::V,sevmək,таптаа
967,mögen::V,xoşlamaq,сөбүл
968,lachen::V,gülmək,күл
969,rühren::V,həyəcanlandırmaq,долгут
970,weinen::V,ağlamaq,ытаа
971,schimpfen::V,küfr etmək,үөҕүс
972,sich ärgern::V,acıqlanmaq,кыыһыр
973,sich ärgern::V,acıqlanmaq,кыйахан
974,sich fürchten::V,qorxmaq,куттан
975,sich fürchten::V,qorxmaq,дьиксин
976,fürchten::V,qorxmaq,дьиксин
977,fürchten::V,qorxmaq,куттан
978,fliehen::V,qaçmaq,күрээ
979,flüchten::V,qaçmaq,күрээ
980,sehen::V,görmək,көр
981,anschauen::V,baxmaq,көр
982,ansehen::V,baxmaq,көр
983,hören::V,duymaq,бил
984,hören::V,duymaq,иһит
985,hören::V,eşitmək,бил
986,hören::V,eşitmək,иһит
987,zuhören::V,dinləmək,иһит
988,probieren::V,dadına baxmaq,боруобалаан көр
989,probieren::V,dadına baxmaq,амсайан көр
990,riechen::V,qoxlamaq,сытырҕаа
991,fühlen::V,duymaq,бил
992,scheinen::V,görünmək,көһүн
993,zu sehen sein::V,görünmək,көһүн
994,vernehmen::V,eşitmək,иһит
995,frieren::V,üşümək,тоҥ
996,frieren::V,üşümək,үлүй
997,tun::V,etmək,гын
998,können::V,bilmək,кыай
999,können::V,bacarmaq,кыай
1000,wollen::V,istəmək,баҕар
1001,anfangen::V,başlamaq,саҕалаа
1002,beenden::V,bitirmək,бүтэр
1003,aufhören::V,bitmək,уурай
1004,aufhören::V,qurtarmaq,уурай
1005,gelingen::V,müvəffəq olmaq,сатан
1006,geraten::V,düşmək,баар буолан биэр
1007,geraten::V,düşmək,баар буола тус
1008,geraten::V,düşmək,буолан таҕыс
1009,öffnen::V,açmaq,ас
1010,schließen::V,qapamaq,сап
1011,schließen::V,qapamaq,хатаа
1012,stellen::V,qoymaq,уур
1013,stellen::V,qoymaq,туруор
1014,setzen::V,oturtmaq,туруор
1015,setzen::V,oturtmaq,уур
1016,legen::V,qoymaq,уур
1017,berühren::V,toxunmaq,тыыт
1018,berühren::V,toxunmaq,таарый
1019,verbinden::V,bağlamaq,кэлгий
1020,bedecken::V,örtmək,бүрүй
1021,aufhängen::V,asmaq,ыйаа
1022,anzünden::V,yandırmaq,умат
1023,aufheben::V,qaldırmaq,өрө тарт
1024,zurücklassen::V,buraxmaq,бырах
1025,verlieren::V,itirmək,сүтэр
1026,fallen lassen::V,düşürmək,түһэр
1027,fallen lassen::V,düşürmək,мүлчү тут
1028,machen::V,etmək,оҥор
1029,machen::V,etmək,оҥоһун
1030,herstellen::V,istehsal etmək,оҥор
1031,bauen::V,tikmək,тут
1032,reparieren::V,təmir etmək,абырахтаа
1033,verbessern::V,düzəltmək,тупсар
1034,ändern::V,dəyişdirmək,уларыт
1035,graben::V,qazımaq,хас
1036,beugen::V,əymək,бокут
1037,beugen::V,əymək,токурут
1038,beugen::V,əymək,бүк баттаа
1039,biegen::V,bükmək,иэх
1040,biegen::V,bükmək,өҕүлүннэр
1041,drehen::V,döndərmək,эргит
1042,drehen::V,döndərmək,эргичит
1043,wenden::V,çevirmək,эргилин
1044,umdrehen::V,çevirmək,түҥнэр
1045,heben::V,qaldırmaq,көтөх
1046,hochheben::V,qaldırmaq,таһаар
1047,ergreifen::V,tutmaq,тут
1048,halten::V,saxlamaq,тут
1049,drücken::V,sıxmaq,ык
1050,schieben::V,sürmək,ас
1051,kratzen::V,qaşımaq,кыһыы
1052,lecken::V,yalamaq,салаа
1053,beißen::V,dişləmək,ытыр
1054,abreißen::V,qoparmaq,быһа тарт
1055,abreißen::V,qoparmaq,туура тарт
1056,abschneiden::V,ayırmaq,быс
1057,abschneiden::V,ayırmaq,быһан ыл
1058,abschneiden::V,ayırmaq,быһа баттаа
1059,binden::V,bağlamaq,кэлгий
1060,stecken::V,soxmaq,батары ас
1061,brechen::V,qırmaq,тоһут
1062,klopfen::V,sındırmaq,тоҥсуй
1063,hauen::V,vurmaq,оҕус
1064,kleben::V,apışdırmaq,силимнээ
1065,reiben::V,ovmaq,аал
1066,streichen::V,sürtmək,сыбаа
1067,schleifen::V,bülövləmək,чочуй
1068,schneiden::V,kəsmək,быс
1069,rütteln::V,sirkələmək,иэҕэҥнэт
1070,schütteln::V,çalxalamaq,сахсый
1071,schwenken::V,yelləmək,дайбаа
1072,schütten::V,tökmək,кут
1073,füllen::V,doldurmaq,толор
1074,einwickeln::V,sarımaq,суулаа
1075,tragen::V,daşımaq,ит
1076,schleppen::V,sürükləmək,сос
1077,ziehen::V,çəkmək,тарт
1078,aufbewahren::V,gizlətmək,уур
1079,aufbewahren::V,gizlətmək,харай
1080,werfen::V,atmaq,бырах
1081,fangen::V,tutmaq,хап
1082,packen::V,yaxalamaq,тут
1083,verstecken::V,gizlətmək,саһыар
1084,teilen::V,bölmək,үллэр
1085,schicken::V,yollamaq,ыыт
1086,schicken::V,göndərmək,ыыт
1087,bringen::V,gətirmək,аҕал
1088,hinzufügen::V,əlavə etmək,эп
1089,bekommen::V,almaq,ыл
1090,bekommen::V,almaq,булун
1091,bekommen::V,əldə etmək,ыл
1092,bekommen::V,əldə etmək,булун
1093,erhalten::V,almaq,ыл
1094,nehmen::V,almaq,ыл
1095,wählen::V,seçmək,быыбардаа
1096,auswählen::V,arımaq,тал
1097,bewahren::V,qorumaq,харай
1098,behindern::V,mane olmaq,мэһэйдээ
1099,verderben::V,pozmaq,буорту гын
1100,beschädigen::V,zədələmək,алдьат
1101,zerbrechen::V,qırmaq,үлтүрүт
1102,zerbrechen::V,sındırmaq,үлтүрүт
1103,zerreißen::V,yırtmaq,хайыта тарт
1104,zerstören::V,dağıtmaq,алдьат
1105,verbrennen::V,yandırmaq,уоттаа
1106,geben::V,vermək,биэр
1107,reichen::V,uzatmaq,аҕал
1108,schenken::V,vermək,бэлэхтээ
1109,versprechen::V,vəd vermək,эрэннэр
1110,wünschen::V,arzulamaq,баҕар
1111,loben::V,tərifləmək,хайҕаа
1112,küssen::V,öpmək,уураа
1113,wiegen::V,tərpətmək,бигээ
1114,zudecken::V,örtmək,сап
1115,zudecken::V,örtmək,бүрүй
1116,wecken::V,oyatmaq,уһугуннар
1117,zeigen::V,göstərmək,көрдөр
1118,führen::V,rəhbərlik etmək,салай
1119,lehren::V,öyrətmək,үөрэт
1120,unterrichten::V,öyrətmək,үөрэт
1121,unterrichten::V,dərs vermək,үөрэт
1122,aufziehen::V,tərbiyə etmək,иит
1123,leiten::V,idarə etmək,салай
1124,antreiben::V,bizləmək,кыһай
1125,lassen::V,-tırmaq,күһэй
1126,einladen::V,dəvət etmək,ыҥыр
1127,vereinigen::V,birləşdirmək,холбоо
1128,vereinigen::V,birləşdirmək,түм
1129,besuchen::V,baş çəkmək,сырыт
1130,besuchen::V,baş çəkmək,билсэ сырыт
1131,besuchen::V,ziyarət etmək,сырыт
1132,besuchen::V,ziyarət etmək,билсэ сырыт
1133,treffen::V,rastlaşmaq,көрүс
1134,treffen::V,rast gəlmək,көрүс
1135,sich versammeln::V,toplanmaq,мүһүн
1136,sich versammeln::V,toplanmaq,түмүс
1137,spielen::V,oynamaq,оонньоо
1138,singen::V,oxumaq,ыллаа
1139,tanzen::V,oynamaq,үҥкүүлээ
1140,tanzen::V,rəqs etmək,үҥкүүлээ
1141,sich trennen::V,ayrılmaq,араҕыс
1142,verlassen::V,tərk etmək,хааллар
1143,retten::V,xilas etmək,өрүһүй
1144,bewachen::V,gözətmək,араҥаччылаа
1145,schützen::V,qorumaq,көмүскээ
1146,verteidigen::V,qorumaq,көмүскээ
1147,sich schlagen::V,döyüşmək,охсус
1148,schießen::V,atmaq,ытыалаа
1149,schießen::V,atəş açmaq,ытыалаа
1150,siegen::V,yenmək,хот
1151,siegen::V,yenmək,кыай
1152,ärgern::V,acışdırmaq,кыыһырт
1153,schlagen::V,döymək,оҕус
1154,treten::V,təpmək,тэп
1155,stechen::V,soxmaq,кэй
1156,stoßen::V,itələmək,кэп
1157,stoßen::V,itələmək,үтүрүй
1158,stehlen::V,çalmaq,уор
1159,stehlen::V,oğurlamaq,уор
1160,stören::V,pozmaq,мэһэйдээ
1161,belästigen::V,narahat etmək,батар
1162,verbergen::V,gizləmək,кистээ
1163,täuschen::V,aldatmaq,албыннаа
1164,betrügen::V,aldatmaq,албыннаа
1165,töten::V,öldürmək,өлөр
1166,wohnen::V,yaşamaq,олор
1167,arbeiten::V,işləmək,үлэлээ
1168,arbeiten::V,çalışmaq,үлэлээ
1169,sammeln::V,yığmaq,мус
1170,sammeln::V,yığmaq,хомуй
1171,sammeln::V,toplamaq,мус
1172,sammeln::V,toplamaq,хомуй
1173,pflücken::V,qoparmaq,үргээ
1174,jagen::V,ovlamaq,бултаа
1175,fischen::V,balıq tutmaq,балыктаа
1176,fassen::V,tutmaq,тут
1177,hüten::V,güdmək,манаа
1178,treiben::V,haylamaq,үүр
1179,anbinden::V,bağlamaq,баай
1180,füttern::V,bəsləmək,аһат
1181,melken::V,sağmaq,ыа
1182,hacken::V,yarmaq,кэрт
1183,gießen::V,sulamaq,сиигирт
1184,reifen::V,dəymək,бус
1185,zubereiten::V,bişirmək,бэлэмнээ
1186,kochen::V,qaynatmaq,буһар
1187,backen::V,bişirmək,буһар
1188,braten::V,qızartmaq,хооруй
1189,braten::V,qızartmaq,ыһаарылаа
1190,braten::V,qızartmaq,соркуойдаа
1191,umrühren::V,qarışdırmaq,былаа
1192,stricken::V,hörmək,өр
1193,nähen::V,tikmək,иистэн
1194,färben::V,boyamaq,кырааскалаа
1195,reinigen::V,təmizləmək,ыраастаа
1196,waschen::V,yumaq,сууй
1197,abwischen::V,silmək,сот
1198,spülen::V,çalxamaq,сайҕаа
1199,fegen::V,süpürmək,сиппий
1200,kehren::V,süpürmək,харбаа
1201,baden::V,çimmək,сөтүөлээ
1202,sich waschen::V,yuyunmaq,суун
1203,ausziehen::V,soyunmaq,уһул
1204,anziehen::V,geymək,кэтэрт
1205,sich anziehen::V,geyinmək,таҥын
1206,kämmen::V,daramaq,тараа
1207,schmücken::V,bəzəmək,симээ
1208,sagen::V,demək,диэ
1209,sagen::V,söymek,диэ
1210,sprechen::V,danışmaq,эт
1211,sprechen::V,danışmaq,саҥар
1212,reden::V,danışmaq,кэпсэт
1213,sich unterhalten::V,söhbət etmək,кэпсэт
1214,fragen::V,soruşmaq,ыйыт
1215,bitten::V,diləmək,көрдөс
1216,bitten::V,xahiş etmək,көрдөс
1217,erzählen::V,bəhs etmək,кэпсээ
1218,erzählen::V,bəhs etmək,сэһэргээ
1219,mitteilen::V,bildirmək,биллэр
1220,nennen::V,adlandırmaq,ааттаа
1221,rufen::V,çağırmaq,ыҥыр
1222,prahlen::V,öyünmək,чабылан
1223,prahlen::V,öyünmək,киһиргээ
1224,übersetzen::V,tərcümə etmək,тылбаастаа
1225,denken::V,düşünmək,санаа
1226,denken::V,düşünmək,толкуйдаа
1227,denken::V,fikirləşmək,санаа
1228,denken::V,fikirləşmək,толкуйдаа
1229,glauben::V,inanmaq,итэҕэй
1230,bemerken::V,qeyd etmək,бэлиэтээ
1231,erkennen::V,tanımaq,бил
1232,begreifen::V,anlamaq,өйдөө
1233,verstehen::V,duymaq,өйдөө
1234,lernen::V,öyrənmək,үөрэн
1235,wissen::V,bilmək,бил
1236,sich erinnern an::V,xatırlamaq,аҕын
1237,vergessen::V,unutmaq,умун
1238,messen::V,ölçmək,кэмнээ
1239,messen::V,ölçmək,кээмэйдээ
1240,zählen::V,saymaq,аах
1241,rechnen::V,hesablamaq,аах
1242,lesen::V,oxumaq,аах
1243,malen::V,şəkil çəkmək,уруһуйдаа
1244,zeichnen::V,cızmaq,уруһуйдаа
1245,schreiben::V,yazmaq,суруй
1246,besitzen::V,yiyələnmək,баһылаа
1247,besitzen::V,malik olmaq,баһылаа
1248,kaufen::V,satın almaq,атыылас
1249,verkaufen::V,satmaq,атыылаа
1250,bezahlen::V,ödəmək,төлөө
1251,zahlen::V,ödəmək,төлөө
1252,beherrschen::V,idarə etmək,баһылаа
1253,ertragen::V,dözmək,тулуй
