,Concept_ID,lv,fr
819,Gang::N,ветлӧм,marche
820,Gang::N,eja,tour
821,Gang::N,eja,marche
822,Gang::N,gājums,tour
823,Gang::N,gājums,marche
824,Schritt::N,воськов,pas
825,Schritt::N,воськовтӧм,pas
826,Schritt::N,solis,pas
827,Norden::N,войвыв,nord
828,Norden::N,ziemeļi,nord
829,Süden::N,лунвыв,sud
830,Süden::N,dienvidi,sud
831,Westen::N,рытыв,ouest
832,Westen::N,рытыв,occident
833,Westen::N,rietumi,ouest
834,Westen::N,rietumi,occident
835,Osten::N,асыв,est
836,Osten::N,асыв,orient
837,Osten::N,austrumi,est
838,Osten::N,austrumi,orient
839,Holz::N,пу,bois
840,Holz::N,koks,bois
841,Holz::N,koksne,bois
842,Brett::N,пӧв,planche
843,Brett::N,dēlis,planche
844,Platte::N,плита,plaque
845,Platte::N,plate,plaque
846,Platte::N,plāksne,plaque
847,Stütze::N,пыкӧд,appui
848,Stütze::N,пыкӧд,soutien
849,Stütze::N,мыджӧд,appui
850,Stütze::N,мыджӧд,soutien
851,Stütze::N,balsts,appui
852,Stütze::N,balsts,soutien
853,Stütze::N,atspaids,appui
854,Stütze::N,atspaids,soutien
855,Stange::N,потш,barre
856,Stange::N,потш,perche
857,Stange::N,maikste,barre
858,Stange::N,maikste,perche
859,Stock::N,бедь,canne
860,Stock::N,boze,canne
861,Stock::N,spieķis,canne
862,Stab::N,зир,bâton
863,Stab::N,zizlis,bâton
864,Rohr::N,труба,tube
865,Rohr::N,труба,tuyau
866,Rohr::N,caurule,tube
867,Rohr::N,caurule,tuyau
868,Haus::N,керка,maison
869,Haus::N,māja,maison
870,Heim::N,горт,maison
871,Heim::N,mājas,maison
872,Ofen::N,пач,poêle
873,Ofen::N,krāsns,poêle
874,Fußboden::N,джодж,plancher
875,Fußboden::N,grīda,plancher
876,Tisch::N,пызан,table
877,Tisch::N,galds,table
878,Stuhl::N,улӧс,chaise
879,Stuhl::N,krēsls,chaise
880,Wiege::N,зыбка,berceau
881,Wiege::N,šūpulis,berceau
882,Bett::N,вольпась,lit
883,Bett::N,gulta,lit
884,Regal::N,джадж,étagère
885,Regal::N,plaukts,étagère
886,Kiste::N,куд,caisse
887,Kiste::N,ящик,caisse
888,Kiste::N,kaste,caisse
889,Kiste::N,šķirsts,caisse
890,Fenster::N,ӧшинь,fenêtre
891,Fenster::N,logs,fenêtre
892,Tür::N,ӧдзӧс,porte
893,Tür::N,durvis,porte
894,Tor::N,дзиръя,porte
895,Tor::N,дзиръя,portail
896,Tor::N,vārti,porte
897,Tor::N,vārti,portail
898,Zaun::N,потшӧс,clôture
899,Zaun::N,žogs,clôture
900,Dach::N,вевт,toit
901,Dach::N,jumts,toit
902,Leiter::N,пос,échelle
903,Leiter::N,kāpnes,échelle
904,Leiter::N,redeles,échelle
905,Besen::N,рос,balai
906,Besen::N,slota,balai
907,Spaten::N,зыр,bêche
908,Spaten::N,lāpsta,bêche
909,Schaufel::N,тэльӧб,pelle
910,Schaufel::N,liekšķere,pelle
911,Gabel::N,вилки,fourchette
912,Gabel::N,dakšiņa,fourchette
913,Löffel::N,пань,cuiller
914,Löffel::N,karote,cuiller
915,Messer::N,пурт,couteau
916,Messer::N,nazis,couteau
917,Nagel::N,тув,clou
918,Nagel::N,кӧрт тув,clou
919,Nagel::N,nagla,clou
920,Netz::N,тыв,filet
921,Netz::N,tīkls,filet
922,Haken::N,крук,croc
923,Haken::N,крук,crochet
924,Haken::N,āķis,croc
925,Haken::N,āķis,crochet
926,Haken::N,kāsis,croc
927,Haken::N,kāsis,crochet
928,Haken::N,krampis,croc
929,Haken::N,krampis,crochet
930,Griff::N,нуд,prise
931,Griff::N,нуд,manche
932,Griff::N,kāts,prise
933,Griff::N,kāts,manche
934,Griff::N,rokturis,prise
935,Griff::N,rokturis,manche
936,Schloss::N,томан,serrure
937,Schloss::N,aizslēgs,serrure
938,Bild::N,серпас,image
939,Bild::N,серпас,tableau
940,Bild::N,glezna,image
941,Bild::N,glezna,tableau
942,Figur::N,пертас,figure
943,Figur::N,вежньӧг,figure
944,Figur::N,figūra,figure
945,Puppe::N,акань,poupée
946,Puppe::N,lelle,poupée
947,Beutel::N,мешӧк,sac
948,Beutel::N,мешӧк,petit sac
949,Beutel::N,kule,sac
950,Beutel::N,kule,petit sac
951,Beutel::N,maisiņš,sac
952,Beutel::N,maisiņš,petit sac
953,Bündel::N,кӧртӧд,paquet
954,Bündel::N,кӧртӧд,faisceau
955,Bündel::N,sainis,paquet
956,Bündel::N,sainis,faisceau
957,Tasche::N,сумка,sac
958,Tasche::N,soma,sac
959,Eimer::N,ведра,seau
960,Eimer::N,spainis,seau
961,Deckel::N,пӧдан,couvercle
962,Deckel::N,тупкӧд,couvercle
963,Deckel::N,vāks,couvercle
964,Geschirr::N,дозмук,vaisselle
965,Geschirr::N,тасьті-пань,vaisselle
966,Geschirr::N,trauki,vaisselle
967,Sack::N,мешӧк,sac
968,Sack::N,maiss,sac
969,Tasse::N,бекар,tasse
970,Tasse::N,тасьті,tasse
971,Tasse::N,tase,tasse
972,Topf::N,гырнич,pot
973,Topf::N,гырнич,marmite
974,Topf::N,pods,pot
975,Topf::N,pods,marmite
976,Kessel::N,пӧрт,chaudron
977,Kessel::N,katls,chaudron
978,Essen::N,сёйӧм,repas
979,Essen::N,сёйӧм,manger
980,Essen::N,ēdiens,repas
981,Essen::N,ēdiens,manger
982,Nahrung::N,сёян,nourriture
983,Nahrung::N,barība,nourriture
984,Speise::N,сёян,plat
985,Speise::N,сёянтор,plat
986,Speise::N,ēdiens,plat
987,Fleisch::N,яй,viande
988,Fleisch::N,gaļa,viande
989,Getreide::N,нянь,blé
990,Getreide::N,нянь,céréales
991,Getreide::N,labība,blé
992,Getreide::N,labība,céréales
993,Brei::N,рок,purée
994,Brei::N,рок,bouillie
995,Brei::N,putra,purée
996,Brei::N,putra,bouillie
997,Brei::N,biezenis,purée
998,Brei::N,biezenis,bouillie
999,Brot::N,нянь,pain
1000,Brot::N,maize,pain
1001,Scheibe::N,шӧрӧм,tranche
1002,Scheibe::N,чӧлан,tranche
1003,Scheibe::N,šķēle,tranche
1004,Scheibe::N,rieciens,tranche
1005,Fett::N,гос,graisse
1006,Fett::N,тшог,graisse
1007,Fett::N,tauki,graisse
1008,Butter::N,вый,beurre
1009,Butter::N,sviests,beurre
1010,Öl::N,вый,huile
1011,Öl::N,eļļa,huile
1012,Salz::N,сов,sel
1013,Salz::N,sāls,sel
1014,Suppe::N,шыд,soupe
1015,Suppe::N,шыд,potage
1016,Suppe::N,zupa,soupe
1017,Suppe::N,zupa,potage
1018,Honig::N,ма,miel
1019,Honig::N,medus,miel
1020,Milch::N,йӧв,lait
1021,Milch::N,piens,lait
1022,Tee::N,чай,thé
1023,Tee::N,tēja,thé
1024,Leder::N,ку,cuir
1025,Leder::N,āda,cuir
1026,Wolle::N,вурун,laine
1027,Wolle::N,vilna,laine
1028,Stoff::N,дӧра,tissu
1029,Stoff::N,дӧра,étoffe
1030,Stoff::N,drāna,tissu
1031,Stoff::N,drāna,étoffe
1032,Stoff::N,audums,tissu
1033,Stoff::N,audums,étoffe
1034,Nadel::N,ем,aiguille
1035,Nadel::N,adata,aiguille
1036,Faden::N,сунис,fil
1037,Faden::N,diegs,fil
1038,Faden::N,pavediens,fil
1039,Knopf::N,кизь,bouton
1040,Knopf::N,poga,bouton
1041,Knoten::N,гӧрӧд,nœud
1042,Knoten::N,mezgls,nœud
1043,Farbe::N,краска,peinture
1044,Farbe::N,вап,peinture
1045,Farbe::N,krāsa,peinture
1046,Kleidung::N,паськӧм,vêtements
1047,Kleidung::N,паськӧм,habillement
1048,Kleidung::N,tērps,vêtements
1049,Kleidung::N,tērps,habillement
1050,Kleidung::N,drēbes,vêtements
1051,Kleidung::N,drēbes,habillement
1052,Hemd::N,дӧрӧм,chemise
1053,Hemd::N,krekls,chemise
1054,Kragen::N,воротник,col
1055,Kragen::N,apkakle,col
1056,Ärmel::N,сос,manche
1057,Ärmel::N,piedurkne,manche
1058,Hose::N,гач,pantalon
1059,Hose::N,bikses,pantalon
1060,Gürtel::N,вӧнь,ceinture
1061,Gürtel::N,josta,ceinture
1062,Mütze::N,шапка,bonnet
1063,Mütze::N,шапка,casquette
1064,Mütze::N,cepure,bonnet
1065,Mütze::N,cepure,casquette
1066,Schuh::N,башмак,soulier
1067,Schuh::N,башмак,chaussure
1068,Schuh::N,ботинки,soulier
1069,Schuh::N,ботинки,chaussure
1070,Schuh::N,kurpe,soulier
1071,Schuh::N,kurpe,chaussure
1072,Stiefel::N,сапӧг,botte
1073,Stiefel::N,zābaks,botte
1074,Ring::N,кытш,bague
1075,Ring::N,gredzens,bague
1076,Band::N,лента,ruban
1077,Band::N,вундас,ruban
1078,Band::N,lente,ruban
1079,Kamm::N,сынан,peigne
1080,Kamm::N,ķemme,peigne
1081,Spiegel::N,рӧмпӧштан,glace
1082,Spiegel::N,рӧмпӧштан,miroir
1083,Spiegel::N,spogulis,glace
1084,Spiegel::N,spogulis,miroir
1085,Riemen::N,тасма,lanière
1086,Riemen::N,тасма,courroie
1087,Riemen::N,siksna,lanière
1088,Riemen::N,siksna,courroie
1089,Schnur::N,гез,corde
1090,Schnur::N,гез,ficelle
1091,Schnur::N,aukla,corde
1092,Schnur::N,aukla,ficelle
1093,Leine::N,юргез,laisse
1094,Leine::N,saite,laisse
1095,Decke::N,эшкын,couverture
1096,Decke::N,шебрас,couverture
1097,Decke::N,sega,couverture
1098,Kissen::N,юрлӧс,oreiller
1099,Kissen::N,spilvens,oreiller
1100,Tuch::N,чышъян,drap
1101,Tuch::N,чышъян,fichu
1102,Tuch::N,vadmala,drap
1103,Tuch::N,vadmala,fichu
1104,Handtuch::N,ки чышкӧд,serviette
1105,Handtuch::N,ки чышкӧд,essuie-mains
1106,Handtuch::N,кизьчышъян,serviette
1107,Handtuch::N,кизьчышъян,essuie-mains
1108,Handtuch::N,dvielis,serviette
1109,Handtuch::N,dvielis,essuie-mains
1110,Kraft::N,этш,force
1111,Kraft::N,эбӧс,force
1112,Kraft::N,spēks,force
1113,Stärke::N,ёнлун,vigueur
1114,Stärke::N,чорыдлун,vigueur
1115,Stärke::N,stiprums,vigueur
1116,Gesundheit::N,дзоньвидзалун,santé
1117,Gesundheit::N,veselība,santé
1118,Krankheit::N,висьӧм,maladie
1119,Krankheit::N,slimība,maladie
1120,Schmerz::N,висьӧм,douleur
1121,Schmerz::N,sāpes,douleur
1122,Wunde::N,дой,plaie
1123,Wunde::N,дой,blessure
1124,Wunde::N,brūce,plaie
1125,Wunde::N,brūce,blessure
1126,Wunde::N,jēlums,plaie
1127,Wunde::N,jēlums,blessure
1128,Fieber::N,жар,fièvre
1129,Fieber::N,drudzis,fièvre
1130,Fieber::N,karstums,fièvre
1131,Arznei::N,лекарство,remède
1132,Arznei::N,лекарство,médecine
1133,Arznei::N,зелля,remède
1134,Arznei::N,зелля,médecine
1135,Arznei::N,zāles,remède
1136,Arznei::N,zāles,médecine
1137,Arznei::N,medikaments,remède
1138,Arznei::N,medikaments,médecine
1139,Brücke::N,пос,pont
1140,Brücke::N,tilts,pont
1141,Brunnen::N,юкмӧс,puits
1142,Brunnen::N,aka,puits
1143,Weide::N,пӧскӧтина,pâturage
1144,Weide::N,ganības,pâturage
1145,Pfad::N,туй,sentier
1146,Pfad::N,кыснан,sentier
1147,Pfad::N,taka,sentier
1148,Weg::N,туй,voie
1149,Weg::N,туй,chemin
1150,Weg::N,ceļš,voie
1151,Weg::N,ceļš,chemin
1152,Straße::N,туй,route
1153,Straße::N,iela,route
1154,Dorf::N,сикт,village
1155,Dorf::N,ciems,village
1156,Stadt::N,кар,cité
1157,Stadt::N,кар,ville
1158,Stadt::N,pilsēta,cité
1159,Stadt::N,pilsēta,ville
1160,Brief::N,письмӧ,lettre
1161,Brief::N,vēstule,lettre
1162,Buch::N,небӧг,livre
1163,Buch::N,grāmata,livre
1164,Buchstabe::N,шыпас,lettre
1165,Buchstabe::N,шыпас,caractère
1166,Buchstabe::N,burts,lettre
1167,Buchstabe::N,burts,caractère
1168,Zeitung::N,газет,journal
1169,Zeitung::N,avīze,journal
1170,Zeitung::N,laikraksts,journal
1171,Leben::N,лов,vie
1172,Leben::N,олӧм,vie
1173,Leben::N,dzīve,vie
1174,Tod::N,кулӧм,mort
1175,Tod::N,nāve,mort
1176,Grab::N,гу,tombe
1177,Grab::N,kaps,tombe
1178,Kirche::N,вичко,église
1179,Kirche::N,baznīca,église
1180,Sünde::N,мыж,péché
1181,Sünde::N,grēks,péché
1182,Gott::N,ен,dieu
1183,Gott::N,dievs,dieu
1184,Arbeiter::N,уджалысь,ouvrier
1185,Arbeiter::N,уджалысь,travailleur
1186,Arbeiter::N,strādnieks,ouvrier
1187,Arbeiter::N,strādnieks,travailleur
1188,Chef::N,юралысь,chef
1189,Chef::N,юралысь,patron
1190,Chef::N,веськӧдлысь,chef
1191,Chef::N,веськӧдлысь,patron
1192,Chef::N,šefs,chef
1193,Chef::N,šefs,patron
1194,Chef::N,vadītajs,chef
1195,Chef::N,vadītajs,patron
1196,Chef::N,priekšnieks,chef
1197,Chef::N,priekšnieks,patron
1198,Meister::N,вӧчысь,maître
1199,Meister::N,meistars,maître
1200,Arzt::N,врач,médecin
1201,Arzt::N,бурдӧдысь,médecin
1202,Arzt::N,ārsts,médecin
1203,Lehrer::N,велӧдысь,professeur
1204,Lehrer::N,велӧдысь,instituteur
1205,Lehrer::N,skolotājs,professeur
1206,Lehrer::N,skolotājs,instituteur
1207,Geld::N,сьӧм,argent
1208,Geld::N,nauda,argent
1209,Geschäft::N,удж,affaire
1210,Geschäft::N,удж,commerce
1211,Geschäft::N,bizness,affaire
1212,Geschäft::N,bizness,commerce
1213,Geschäft::N,darījums,affaire
1214,Geschäft::N,darījums,commerce
1215,Laden::N,вузасянін,magasin
1216,Laden::N,вузасянін,boutique
1217,Laden::N,bode,magasin
1218,Laden::N,bode,boutique
1219,Laden::N,veikals,magasin
1220,Laden::N,veikals,boutique
1221,Preis::N,дон,prix
1222,Preis::N,cena,prix
1223,Ware::N,тӧвар,marchandise
1224,Ware::N,prece,marchandise
1225,Nutzen::N,воӧм,profit
1226,Nutzen::N,выгӧда,profit
1227,Nutzen::N,labums,profit
1228,Reichtum::N,озырлун,richesse
1229,Reichtum::N,bagātība,richesse
1230,Welt::N,енкӧла,monde
1231,Welt::N,pasaule,monde
1232,Land::N,му,pays
1233,Land::N,zeme,pays
1234,Staat::N,канму,État
1235,Staat::N,государство,État
1236,Staat::N,valsts,État
1237,König::N,кан,roi
1238,König::N,ķēniņš,roi
1239,König::N,karalis,roi
1240,Macht::N,каналӧм,pouvoir
1241,Macht::N,каналӧм,puissance
1242,Macht::N,vara,pouvoir
1243,Macht::N,vara,puissance
1244,Grenze::N,су,frontière
1245,Grenze::N,суйӧр,frontière
1246,Grenze::N,robeža,frontière
1247,Krieg::N,ожман,guerre
1248,Krieg::N,karš,guerre
1249,Feind::N,враг,ennemi
1250,Feind::N,вӧрӧг,ennemi
1251,Feind::N,ienaidnieks,ennemi
1252,Gewalt::N,мырдöналöм,violence
1253,Gewalt::N,vara,violence
1254,Gewalt::N,vardarbība,violence
1255,Kampf::N,вермасьӧм,lutte
1256,Kampf::N,вермасьӧм,combat
1257,Kampf::N,cīņa,lutte
1258,Kampf::N,cīņa,combat
1259,Bogen[Waffe]::N,ньӧввуж,arc
1260,Bogen[Waffe]::N,loks,arc
1261,Pfeil::N,ньӧв,flèche
1262,Pfeil::N,bulta,flèche
1263,Gewehr::N,пишшаль,fusil
1264,Gewehr::N,šautene,fusil
1265,Fehler::N,сорсьӧм,faute
1266,Fehler::N,сорсьӧм,erreur
1267,Fehler::N,дзугсьӧм,faute
1268,Fehler::N,дзугсьӧм,erreur
1269,Fehler::N,kļūda,faute
1270,Fehler::N,kļūda,erreur
1271,Lüge::N,пӧръясьӧм,mensonge
1272,Lüge::N,ылӧдлӧм,mensonge
1273,Lüge::N,meli,mensonge
1274,Schaden::N,лёк,dégât
1275,Schaden::N,лёк,dommage
1276,Schaden::N,изъян,dégât
1277,Schaden::N,изъян,dommage
1278,Schaden::N,пакӧсьт,dégât
1279,Schaden::N,пакӧсьт,dommage
1280,Schaden::N,bojājums,dégât
1281,Schaden::N,bojājums,dommage
1282,Schaden::N,kaitējums,dégât
1283,Schaden::N,kaitējums,dommage
1284,Unglück::N,шог,malheur
1285,Unglück::N,kļūme,malheur
1286,Unglück::N,klizma,malheur
1287,Unglück::N,nelaime,malheur
1288,Schuld::N,мыж,faute
1289,Schuld::N,мыж,culpabilité
1290,Schuld::N,vaina,faute
1291,Schuld::N,vaina,culpabilité
1292,Alter::N,арлыд,âge
1293,Alter::N,vecums,âge
1294,Schluss::N,пом,fin
1295,Schluss::N,beigas,fin
1296,Zeit::N,кад,temps
1297,Zeit::N,laiks,temps
1298,Tag::N,лун,jour
1299,Tag::N,лун,journée
1300,Tag::N,diena,jour
1301,Tag::N,diena,journée
1302,Morgen::N,асыв,matin
1303,Morgen::N,асыв,matinée
1304,Morgen::N,rīts,matin
1305,Morgen::N,rīts,matinée
1306,Mittag::N,лун шӧр,midi
1307,Mittag::N,pusdiena,midi
1308,Abend::N,рыт,soir
1309,Abend::N,рыт,soirée
1310,Abend::N,vakars,soir
1311,Abend::N,vakars,soirée
1312,Nacht::N,вой,nuit
1313,Nacht::N,nakts,nuit
1314,Woche::N,вежон,semaine
1315,Woche::N,nedēļa,semaine
1316,Monat::N,тӧлысь,mois
1317,Monat::N,mēnesis,mois
1318,Jahr::N,во,an
1319,Jahr::N,во,année
1320,Jahr::N,gads,an
1321,Jahr::N,gads,année
1322,Frühling::N,тулыс,printemps
1323,Frühling::N,pavasaris,printemps
1324,Sommer::N,гожӧм,été
1325,Sommer::N,vasara,été
1326,Herbst::N,ар,automne
1327,Herbst::N,rudens,automne
1328,Winter::N,тӧв,hiver
1329,Winter::N,ziema,hiver
1330,Januar::N,тӧв шӧр,janvier
1331,Januar::N,janvāris,janvier
1332,Februar::N,урасьӧм,février
1333,Februar::N,februāris,février
1334,März::N,рака,mars
1335,März::N,marts,mars
1336,April::N,кос му,avril
1337,April::N,aprīlis,avril
1338,Mai::N,ода-кора,mai
1339,Mai::N,maijs,mai
1340,Juni::N,лӧддза-номъя,juin
1341,Juni::N,jūnijs,juin
1342,Juli::N,сора,juillet
1343,Juli::N,jūlijs,juillet
1344,August::N,моз,août
1345,August::N,augusts,août
1346,September::N,кӧч,septembre
1347,September::N,septembris,septembre
1348,Oktober::N,йирым,octobre
1349,Oktober::N,oktobris,octobre
1350,November::N,вӧльгым,novembre
1351,November::N,novembris,novembre
1352,Dezember::N,ӧшым,décembre
1353,Dezember::N,decembris,décembre
1354,Montag::N,выльлун,lundi
1355,Montag::N,pirmdiena,lundi
1356,Dienstag::N,воторник,mardi
1357,Dienstag::N,otrdiena,mardi
1358,Mittwoch::N,середа,mercredi
1359,Mittwoch::N,trešdiena,mercredi
1360,Donnerstag::N,четверг,jeudi
1361,Donnerstag::N,ceturtdiena,jeudi
1362,Freitag::N,пекнича,vendredi
1363,Freitag::N,piektdiena,vendredi
1364,Samstag::N,субӧта,samedi
1365,Samstag::N,sestdiena,samedi
1366,Sonntag::N,вӧскресенньӧ,dimanche
1367,Sonntag::N,svētdiena,dimanche
1368,groß::A,ыджыд,grand
1369,groß::A,dižs,grand
1370,groß::A,liels,grand
1371,klein::A,ичӧт,petit
1372,klein::A,mazs,petit
1373,lang::A,кузь,long
1374,lang::A,garš,long
1375,kurz::A,дженьыд,court
1376,kurz::A,īss,court
1377,breit::A,ота,large
1378,breit::A,паськыд,large
1379,breit::A,plats,large
1380,schmal::A,оттӧм,étroit
1381,schmal::A,tievs,étroit
1382,dicht::A,сук,dense
1383,dicht::A,blīvs,dense
1384,dick[Gegenstand]::A,кыз,épais
1385,dick[Gegenstand]::A,biezs,épais
1386,dünn::A,вӧсни,mince
1387,dünn::A,вӧсньыд,mince
1388,dünn::A,plāns,mince
1389,fein::A,посни,fin
1390,fein::A,посни,menu
1391,fein::A,smalks,fin
1392,fein::A,smalks,menu
1393,fest::A,зумыд,ferme
1394,fest::A,зумыд,solide
1395,fest::A,tvirts,ferme
1396,fest::A,tvirts,solide
1397,fest::A,noturīgs,ferme
1398,fest::A,noturīgs,solide
1399,flach::A,плавкӧс,plat
1400,flach::A,тшӧтшкӧс,plat
1401,flach::A,lēzens,plat
1402,flach::A,līdzens,plat
1403,glatt::A,вольк,poli
1404,glatt::A,вольк,lisse
1405,glatt::A,мольыд,poli
1406,glatt::A,мольыд,lisse
1407,glatt::A,gluds,poli
1408,glatt::A,gluds,lisse
1409,glatt::A,slidens,poli
1410,glatt::A,slidens,lisse
1411,hart::A,зумыд,dur
1412,hart::A,ciets,dur
1413,weich::A,небыд,mou
1414,weich::A,mīksts,mou
1415,rund::A,гӧгрӧс,rond
1416,rund::A,apaļš,rond
1417,spitz::A,ёсь йыла,aigu
1418,spitz::A,ёсь йыла,pointu
1419,spitz::A,smails,aigu
1420,spitz::A,smails,pointu
1421,scharf::A,ёсь,tranchant
1422,scharf::A,ass,tranchant
1423,stumpf::A,ныж,mousse
1424,stumpf::A,ныж,émoussé
1425,stumpf::A,truls,mousse
1426,stumpf::A,truls,émoussé
1427,stumpf::A,strups,mousse
1428,stumpf::A,strups,émoussé
1429,schwer::A,сьӧкыд,lourd
1430,schwer::A,сьӧкыд,pesant
1431,schwer::A,smags,lourd
1432,schwer::A,smags,pesant
1433,schön::A,мича,beau
1434,schön::A,лӧсьыд,beau
1435,schön::A,daiļš,beau
1436,schön::A,skaists,beau
1437,heiß::A,пӧсь,chaud
1438,heiß::A,пӧсь,très chaud
1439,heiß::A,karsts,chaud
1440,heiß::A,karsts,très chaud
1441,warm::A,шоныд,chaud
1442,warm::A,silts,chaud
1443,kalt::A,кӧдзыд,froid
1444,kalt::A,salts,froid
1445,kalt::A,auksts,froid
1446,kühl::A,юзыд,frais
1447,kühl::A,ыркыд,frais
1448,kühl::A,vēss,frais
1449,kühl::A,dzestrs,frais
1450,frisch::A,выль,frais
1451,frisch::A,svaigs,frais
1452,feucht::A,уль,humide
1453,feucht::A,mitrs,humide
1454,feucht::A,drēgns,humide
1455,nass::A,ва,mouillé
1456,nass::A,slapjš,mouillé
1457,trocken::A,кос,sec
1458,trocken::A,sauss,sec
1459,voll::A,кыз,plein
1460,voll::A,кыз,rempli
1461,voll::A,pilns,plein
1462,voll::A,pilns,rempli
1463,leer::A,куш,vide
1464,leer::A,тыртӧм,vide
1465,leer::A,tukšs,vide
1466,offen::A,восьса,ouvert
1467,offen::A,vaļējs,ouvert
1468,offen::A,atvērts,ouvert
1469,geschlossen::A,пӧдса,clos
1470,geschlossen::A,пӧдса,fermé
1471,geschlossen::A,slēgts,clos
1472,geschlossen::A,slēgts,fermé
1473,sauber::A,сӧстӧм,net
1474,sauber::A,сӧстӧм,propre
1475,sauber::A,tīrs,net
1476,sauber::A,tīrs,propre
1477,sauber::A,spodrs,net
1478,sauber::A,spodrs,propre
1479,schmutzig::A,няйт,sale
1480,schmutzig::A,няйт,crasseux
1481,schmutzig::A,netīrs,sale
1482,schmutzig::A,netīrs,crasseux
1483,schmutzig::A,dubļains,sale
1484,schmutzig::A,dubļains,crasseux
1485,roh::A,уль,cru
1486,roh::A,уль,brut
1487,roh::A,jēls,cru
1488,roh::A,jēls,brut
1489,reif::A,кисьмӧм,mûr
1490,reif::A,gatavs,mûr
1491,reif::A,nobriedis,mûr
1492,lecker::A,чӧскыд,délicieux
1493,lecker::A,чӧскыд,appétissant
1494,lecker::A,gards,délicieux
1495,lecker::A,gards,appétissant
1496,lecker::A,garšīgs,délicieux
1497,lecker::A,garšīgs,appétissant
1498,süß::A,юмов,doux
1499,süß::A,чӧскыд,doux
1500,süß::A,salds,doux
1501,bitter::A,курыд,amer
1502,bitter::A,sūrs,amer
1503,bitter::A,rūgts,amer
1504,sauer::A,шома,aigre
1505,sauer::A,skābs,aigre
1506,hell::A,югыд,clair
1507,hell::A,gaišs,clair
1508,dunkel::A,пемыд,sombre
1509,dunkel::A,tumšs,sombre
1510,schwarz::A,сьӧд,noir
1511,schwarz::A,melns,noir
1512,weiß::A,еджыд,blanc
1513,weiß::A,balts,blanc
1514,rot::A,гӧрд,rouge
1515,rot::A,sarkans,rouge
1516,gelb::A,виж,jaune
1517,gelb::A,dzeltens,jaune
1518,blau::A,лӧз,bleu
1519,blau::A,zils,bleu
1520,grün::A,веж,vert
1521,grün::A,турунвиж,vert
1522,grün::A,zaļš,vert
1523,grau::A,руд,gris
1524,grau::A,pelēks,gris
1525,bunt::A,сера,multicolore
1526,bunt::A,raibs,multicolore
1527,bunt::A,krāsains,multicolore
1528,billig::A,донтӧг,bon marché
1529,billig::A,lēts,bon marché
1530,teuer::A,дона,cher
1531,teuer::A,dārgs,cher
1532,wertvoll::A,дона,précieux
1533,wertvoll::A,vērtīgs,précieux
1534,blind::A,синтӧм,aveugle
1535,blind::A,akls,aveugle
1536,taub::A,пельтӧм,sourd
1537,taub::A,kurls,sourd
1538,kräftig::A,вынйӧра,fort
1539,kräftig::A,вынйӧра,vigoureux
1540,kräftig::A,spēcīgs,fort
1541,kräftig::A,spēcīgs,vigoureux
1542,stark::A,ён,fort
1543,stark::A,ён,puissant
1544,stark::A,вына,fort
1545,stark::A,вына,puissant
1546,stark::A,stiprs,fort
1547,stark::A,stiprs,puissant
1548,schwach::A,жеб,faible
1549,schwach::A,vājš,faible
1550,fett::A,госа,gras
1551,fett::A,brangs,gras
1552,schlank::A,веськыд,svelte
1553,schlank::A,slaids,svelte
1554,hübsch::A,мича,joli
1555,hübsch::A,лӧсьыд,joli
1556,hübsch::A,glīts,joli
1557,böse::A,лёк,mauvais
1558,böse::A,ļauns,mauvais
1559,böse::A,negants,mauvais
1560,dumm::A,йӧй,sot
1561,dumm::A,йӧй,bête
1562,dumm::A,вежӧртӧм,sot
1563,dumm::A,вежӧртӧм,bête
1564,dumm::A,stulbs,sot
1565,dumm::A,stulbs,bête
1566,dumm::A,muļķīgs,sot
1567,dumm::A,muļķīgs,bête
1568,faul::A,дыш,fainéant
1569,faul::A,дыш,paresseux
1570,faul::A,slinks,fainéant
1571,faul::A,slinks,paresseux
1572,fleißig::A,зільысь,appliqué
1573,fleißig::A,čakls,appliqué
1574,fleißig::A,cītīgs,appliqué
1575,geizig::A,топыд,avare
1576,geizig::A,skops,avare
1577,geizig::A,sīksts,avare
1578,klug::A,юра,intelligent
1579,klug::A,вежӧра,intelligent
1580,klug::A,gudrs,intelligent
1581,geschickt::A,кипода,habile
1582,geschickt::A,кужысь,habile
1583,geschickt::A,manīgs,habile
1584,lieb::A,муса,cher
1585,lieb::A,муса,gentil
1586,lieb::A,мича,cher
1587,lieb::A,мича,gentil
1588,lieb::A,лӧсьыд,cher
1589,lieb::A,лӧсьыд,gentil
1590,lieb::A,mīļš,cher
1591,lieb::A,mīļš,gentil
1592,lustig::A,кыпыд,gai
1593,lustig::A,кыпыд,joyeux
1594,lustig::A,jautrs,gai
1595,lustig::A,jautrs,joyeux
1596,sanft::A,мелі,doux
1597,sanft::A,liegs,doux
1598,hungrig::A,тшыг,affamé
1599,hungrig::A,izsalcis,affamé
1600,krank::A,висьысь,malade
1601,krank::A,slims,malade
1602,nackt::A,пасьтӧм,nu
1603,nackt::A,pliks,nu
1604,traurig::A,гажтӧм,triste
1605,traurig::A,bēdīgs,triste
1606,traurig::A,skumīgs,triste
1607,lebendig::A,ловъя,vivant
1608,lebendig::A,dzīvs,vivant
1609,gut::A,бур,bon
1610,gut::A,labs,bon
1611,schlecht::A,лёк,mauvais
1612,schlecht::A,омӧль,mauvais
