,Concept_ID,ar,hi
748,Arbeiter::N,عامل,मज़दूर
749,Chef::N,رئيس,अध्यक्ष
750,Meister::N,أسطى,शिल्पज्ञ
751,Arzt::N,طبيب,वैद्य
752,Arzt::N,طبيب,डॉक्टर
753,Arzt::N,طبيب,चिकित्सक
754,Lehrer::N,مدرس,शिक्षक
755,Lehrer::N,مدرس,अध्यापक
756,Geld::N,نقود,धन
757,Geld::N,نقود,पैसा
758,Geschäft::N,صفقة,सौदा
759,Geschäft::N,صفقة,व्यापार
760,Laden::N,دكان,दुकान
761,Preis::N,سعر,दाम
762,Preis::N,سعر,मूल्य
763,Ware::N,بضاعة,माल
764,Ware::N,بضاعة,पण्य
765,Nutzen::N,فائدة,लाभ
766,Nutzen::N,فائدة,फ़ायदा
767,Reichtum::N,غنى,धन
768,Reichtum::N,غنى,दौलत
769,Reichtum::N,ثروة,धन
770,Reichtum::N,ثروة,दौलत
771,Welt::N,عالم,विश्व
772,Welt::N,عالم,दुनिया
773,Welt::N,دنيا,विश्व
774,Welt::N,دنيا,दुनिया
775,Land::N,بلد,देश
776,Land::N,بلد,मुल्क
777,Staat::N,دولة,राज्य
778,Staat::N,دولة,राष्ट्र
779,König::N,ملك,राजा
780,König::N,ملك,बादशाह
781,Macht::N,سلطة,शासन
782,Macht::N,سلطة,सत्ता
783,Grenze::N,حدود,सरहद
784,Krieg::N,حرب,जंग
785,Krieg::N,حرب,युद्ध
786,Feind::N,عدو,शत्रु
787,Feind::N,عدو,दुश्मन
788,Gewalt::N,عنف,हिंसा
789,Kampf::N,قتال,लड़ाई
790,Kampf::N,قتال,संघर्ष
791,Bogen[Waffe]::N,قوس,कमान
792,Pfeil::N,سهم,बान
793,Gewehr::N,بندقية,बंदूक़
794,Fehler::N,خطأ,भूल
795,Fehler::N,خطأ,ग़लती
796,Lüge::N,كذب,झूठ
797,Lüge::N,كذب,असत्य
798,Schaden::N,تلف,हानि
799,Schaden::N,تلف,नुक़सान
800,Unglück::N,نحس,मुसीबत
801,Unglück::N,نحس,विपात्ति
802,Schuld::N,ذنب,दोष
803,Schuld::N,ذنب,क़सूर
804,Alter::N,سن,आयु
805,Alter::N,سن,उम्र
806,Alter::N,عمر,आयु
807,Alter::N,عمر,उम्र
808,Schluss::N,ختام,अंत
809,Schluss::N,ختام,समाप्ति
810,Schluss::N,نهاية,अंत
811,Schluss::N,نهاية,समाप्ति
812,Zeit::N,وقت,काल
813,Zeit::N,وقت,वक़्त
814,Tag::N,يوم,दिन
815,Tag::N,يوم,रोज़
816,Morgen::N,صباح,सुबह
817,Mittag::N,ظهر,दोपहर
818,Mittag::N,ظهر,मध्याह्न
819,Abend::N,مساء,शाम
820,Abend::N,مساء,संध्या
821,Nacht::N,ليلة,रात
822,Nacht::N,ليلة,रात्रि
823,Woche::N,أسبوع,हफ़्ता
824,Monat::N,شهر,मास
825,Monat::N,شهر,महीना
826,Jahr::N,عام,बरस
827,Jahr::N,عام,वर्ष
828,Jahr::N,سنة,बरस
829,Jahr::N,سنة,वर्ष
830,Frühling::N,ربيع,वसंत
831,Sommer::N,صيف,गरमी
832,Sommer::N,صيف,ग्रीष्म
833,Herbst::N,خريف,शरत्
834,Herbst::N,خريف,पतझड़
835,Winter::N,شتاء,जाड़ा
836,Winter::N,شتاء,सर्दियाँ
837,Januar::N,يناير,जनवरी
838,Januar::N,كانون الثاني,जनवरी
839,Februar::N,شباط,फ़रवरी
840,Februar::N,فبراير,फ़रवरी
841,März::N,آذار,मार्च
842,März::N,مارس,मार्च
843,April::N,نيسان,अप्रैल
844,Mai::N,مايو,मई
845,Juni::N,يونيو,जून
846,Juni::N,حزيران,जून
847,Juli::N,تموز,जुलाई
848,Juli::N,يوليو,जुलाई
849,August::N,آب,अगस्त
850,August::N,أغسطس,अगस्त
851,September::N,أيلول,सितंबर
852,September::N,سبتمبر,सितंबर
853,Oktober::N,أكتوبر,अक्तूबर
854,Oktober::N,تشرين الأول,अक्तूबर
855,November::N,نوفمبر,नवंबर
856,November::N,تشرين الثاني,नवंबर
857,Dezember::N,ديسمبر,दिसंबर
858,Dezember::N,كانون الأول,दिसंबर
859,Montag::N,يوم الاثنين,पीर
860,Montag::N,يوم الاثنين,सोमवार
861,Dienstag::N,يوم الثلاثاء,मंगलवार
862,Mittwoch::N,يوم الأربعاء,बुधवार
863,Donnerstag::N,يوم الخميس,गुरुवार
864,Donnerstag::N,يوم الخميس,बृहस्पतिवार
865,Freitag::N,يوم الجمعة,शुक्रवार
866,Samstag::N,يوم السبت,सनीचर
867,Samstag::N,يوم السبت,शनिवार
868,Sonntag::N,يوم الأحد,इतवार
869,Sonntag::N,يوم الأحد,रविवार
870,groß::A,كبير,बड़ा
871,klein::A,صغير,कम
872,klein::A,صغير,छोटा
873,lang::A,طويل,लंबा
874,lang::A,طويل,दीर्घ
875,kurz::A,قصير,लधु
876,kurz::A,قصير,छोटा
877,breit::A,واسع,चौड़ा
878,schmal::A,ضيق,तंग
879,schmal::A,ضيق,सँकरा
880,dicht::A,كث,सघन
881,dicht::A,كثيف,सघन
882,dick[Gegenstand]::A,غليظ,मोटा
883,dünn::A,رفيع,महीन
884,dünn::A,رفيع,बारीक
885,fein::A,رقيق,कोमल
886,fein::A,رقيق,सूक्ष्म
887,fest::A,متين,दृढ़
888,fest::A,متين,मज़बूत
889,flach::A,سهل,चपटा
890,flach::A,منبسط,चपटा
891,glatt::A,ناعم,चौरस
892,glatt::A,ناعم,चिकना
893,hart::A,صلب,कठोर
894,hart::A,صلب,सख़्त
895,hart::A,جامد,कठोर
896,hart::A,جامد,सख़्त
897,weich::A,لين,नरम
898,weich::A,لين,मुलायम
899,rund::A,مستدير,गोल
900,rund::A,مستدير,वर्तुल
901,spitz::A,مدبب,नुकीला
902,scharf::A,حاد,पैना
903,stumpf::A,ثالم,भोथरा
904,schwer::A,ثقيل,भारी
905,schwer::A,ثقيل,वज़नी
906,schön::A,جميل,सुंदर
907,heiß::A,حار,उष्ण
908,heiß::A,ساخن,उष्ण
909,warm::A,دافئ,गरम
910,kalt::A,بارد,सर्द
911,kühl::A,قر,ठंडा
912,frisch::A,طازج,तर
913,frisch::A,طازج,ताज़ा
914,feucht::A,رطب,नम
915,feucht::A,رطب,भीगा
916,nass::A,مبلول,गीला
917,trocken::A,جاف,सूखा
918,trocken::A,جاف,ख़ुश्क
919,voll::A,ملء,भरा
920,voll::A,ملء,पूरा
921,leer::A,خال,ख़ाली
922,leer::A,فارغ,ख़ाली
923,offen::A,مفتوح,खुला
924,geschlossen::A,مغلق,बंद
925,sauber::A,نظيف,साफ़
926,sauber::A,نظيف,सुथरा
927,schmutzig::A,قذر,गंदा
928,roh::A,نيء,कच्चा
929,reif::A,ناضج,पक्व
930,reif::A,ناضج,पक्का
931,lecker::A,لذيذ,मज़ेदार
932,lecker::A,لذيذ,स्वादिष्ट
933,süß::A,حلو,मीठा
934,bitter::A,مر,कटु
935,bitter::A,مر,कड़वा
936,sauer::A,حامض,खट्टा
937,hell::A,نير,रोशन
938,dunkel::A,مظلم,अँधेरा
939,schwarz::A,أسود,काला
940,schwarz::A,أسود,स्याह
941,weiß::A,أبيض,सफ़ेद
942,rot::A,أحمر,लाल
943,rot::A,أحمر,सुर्ख़
944,gelb::A,أصفر,पीला
945,gelb::A,أصفر,ज़र्द
946,blau::A,أزرق,नीला
947,blau::A,أزرق,आसमानी
948,grün::A,أخضر,हरा
949,grau::A,رمادي,धूसर
950,bunt::A,ملوب,रंगीन
951,bunt::A,ملوب,बहुरंगा
952,billig::A,رخيص,सस्ता
953,teuer::A,غال,महँगा
954,wertvoll::A,ثمين,क़ीमती
955,wertvoll::A,ثمين,मूल्यवान्
956,blind::A,أعمى,अंधा
957,taub::A,أصم,बहरा
958,taub::A,أطرش,बहरा
959,kräftig::A,قوي,ताक़तवर
960,kräftig::A,قوي,शक्तिशाली
961,stark::A,قوي,प्रबल
962,stark::A,قوي,बलवान्
963,schwach::A,ضعيف,कमज़ोर
964,fett::A,سمين,मोटा
965,fett::A,سمين,मांसल
966,schlank::A,أهيف,पतला
967,schlank::A,أهيف,छरहरा
968,hübsch::A,جميل,सुंदर
969,hübsch::A,جميل,ख़ूबसूरत
970,böse::A,رديء,पापी
971,böse::A,رديء,दुष्ट
972,dumm::A,أبله,मूर्ख
973,dumm::A,أبله,बुद्धू
974,dumm::A,أحمق,मूर्ख
975,dumm::A,أحمق,बुद्धू
976,faul::A,كسلان,आलसी
977,faul::A,كسلان,सुस्त
978,fleißig::A,مجتهد,मेहनती
979,fleißig::A,مجتهد,परिश्रमी
980,geizig::A,بخيل,कृपण
981,geizig::A,بخيل,कंजूस
982,klug::A,ذكي,समझदार
983,klug::A,ذكي,होशियार
984,klug::A,ذكي,अक़्लमंद
985,klug::A,عاقل,समझदार
986,klug::A,عاقل,होशियार
987,klug::A,عاقل,अक़्लमंद
988,geschickt::A,ماهر,किशल
989,lieb::A,عزيز,प्रिय
990,lieb::A,عزيز,प्यारा
991,lustig::A,مرح,हँसमुख
992,lustig::A,مرح,ख़ुशदिल
993,sanft::A,حليم,नम्र
994,hungrig::A,جائع,भूखा
995,krank::A,مريض,बीमार
996,krank::A,مريض,अस्वस्थ
997,nackt::A,عار,नग्न
998,traurig::A,حزين,उदास
999,traurig::A,حزين,रंजीदा
1000,lebendig::A,حي,जीता
1001,lebendig::A,حي,ज़िंदा
1002,gut::A,جيد,अच्छा
1003,schlecht::A,سيء,बुरा
1004,schlecht::A,سيء,ख़राब
1005,richtig::A,صحيح,ठीक
1006,schlimm::A,خبيث,बुरा
1007,schlimm::A,خبيث,अप्रिय
1008,wahr::A,حق,सच
1009,alt::A,قديم,पुराना
1010,neu::A,جديد,नया
1011,ehemalig::A,سابق,भूतपूर्व
1012,alt[Lebewesen]::A,مسن,बूढ़ा
1013,alt[Lebewesen]::A,مسن,वृद्ध
1014,jung::A,شاب,जवान
1015,jung::A,صغير,जवान
1016,arm::A,فقير,ग़रीब
1017,reich::A,غني,धनी
1018,reich::A,غني,अमीर
1019,bekannt::A,معلوم,मालूम
1020,berühmt::A,مشهور,मशहूर
1021,berühmt::A,مشهور,प्रसिद्ध
1022,fremd::A,أجنبي,विदेशी
1023,fremd::A,أجنبي,अपरिचित
1024,verschieden::A,مختلف,अलग
1025,verschieden::A,مختلف,भिन्न
1026,nah::A,قريب,नज़दीकी
1027,fern::A,بعيد,दूर
1028,fern::A,بعيد,दूरस्थ
1029,linker::A,يسار,बायाँ
1030,rechter::A,يمين,दायाँ
1031,rechter::A,يمين,दाहिना
1032,anderer::A,آخر,अन्य
1033,anderer::A,آخر,दूसरा
1034,erster::A,أول,पहला
1035,erster::A,أول,प्रथम
1036,zweiter::A,ثان,दूसरा
1037,zweiter::A,ثان,द्वितीय
1038,dritter::A,ثالث,तीसरा
1039,letzter::A,أخير,अंतिम
1040,letzter::A,أخير,आख़िरी
1041,allein::ADV,وحده,तनहा
1042,allein::ADV,وحده,अकेले
1043,auf einmal::ADV,بالمرة,वक़्त में
1044,zusammen::ADV,معا,एक साथ
1045,zusammen::ADV,معا,साथ साथ
1046,lange::ADV,مدة طويلة,देर तक
1047,plötzlich::ADV,فجأة,सहसा
1048,plötzlich::ADV,فجأة,अचानक
1049,sofort::ADV,حالا,तुरंत
1050,sofort::ADV,فورا,तुरंत
1051,später::ADV,فيما بعد,बाद को
1052,später::ADV,فيما بعد,बाद में
1053,jetzt::ADV,الآن,अब
1054,jetzt::ADV,الآن,अभी
1055,jetzt::ADV,حاليا,अब
1056,jetzt::ADV,حاليا,अभी
1057,heute::ADV,اليوم,आज
1058,morgen::ADV,غدا,कल
1059,bald::ADV,قريبا,जल्दी
1060,dann::ADV,ثم,तब
1061,gestern::ADV,أمس,कल
1062,gestern::ADV,البارحة,कल
1063,einst::ADV,قديما,एक दिन
1064,einst::ADV,قديما,पहले कभी
1065,damals::ADV,حينئذ,उस समय
1066,damals::ADV,حينئذ,उन दिनों
1067,danach::ADV,ثم,इसके बाद
1068,danach::ADV,ثم,इसके पश्चात्
1069,danach::ADV,بعد ذلك,इसके बाद
1070,danach::ADV,بعد ذلك,इसके पश्चात्
1071,vorher::ADV,من قبل,पहले
1072,vorher::ADV,من قبل,पेशतर
1073,vorher::ADV,قبل ذلك,पहले
1074,vorher::ADV,قبل ذلك,पेशतर
1075,zuerst::ADV,أولا,पहले
1076,einmal::ADV,مرة,एक बार
1077,einmal::ADV,مرة,एक दफ़ा
1078,manchmal::ADV,أحيانا,कभी कभी
1079,oft::ADV,كثيرا,अक्सर
1080,immer::ADV,دائما,सदा
1081,immer::ADV,دائما,हमेशा
1082,niemals::ADV,لا أبدا,कभी नहीं
1083,niemals::ADV,لا أبدا,कदापि नहीं
1084,hier::ADV,هنا,इधर
1085,hier::ADV,هنا,यहाँ
1086,hierhin::ADV,إلى هنا,इधर को
1087,hierhin::ADV,إلى هنا,यहाँ को
1088,von hier::ADV,من هنا,यहाँ से
1089,dort::ADV,هناك,उधर
1090,dort::ADV,هناك,वहाँ
1091,dorthin::ADV,إلى هناك,उधर को
1092,dorthin::ADV,إلى هناك,वहाँ को
1093,geradeaus::ADV,إلى الأمام,सीधे
1094,vorwärts::ADV,إلى الأمام,आगे
1095,vorwärts::ADV,إلى الأمام,आगे को
1096,rückwärts::ADV,إلى الوراء,पीछे को
1097,zurück::ADV,عودا,वापस
1098,zurück::ADV,إلى الخلف,वापस
1099,unten::ADV,تحت,नीचे
1100,unten::ADV,في الأسفل,नीचे
1101,hinab::ADV,إلى تحت,नीचे को
1102,oben::ADV,فوق,ऊपर
1103,oben::ADV,في الأعلى,ऊपर
1104,hinauf::ADV,إلى فوق,ऊपर को
1105,hinauf::ADV,إلى الأعلى,ऊपर को
1106,überall::ADV,في كل مكان,हर जगह
1107,überall::ADV,في كل مكان,हर स्थान
1108,nicht::ADV,لا,न
1109,nicht::ADV,لا,नहीं
1110,nicht::ADV,لم,न
1111,nicht::ADV,لم,नहीं
1112,ein wenig::ADV,قليلا,कुछ
1113,ein wenig::ADV,قليلا,ज़रा
1114,ein wenig::ADV,قليلا,थोड़ा
1115,kaum::ADV,كاد لا,लगभग नहीं
1116,kaum::ADV,كاد لا,बराबर नहीं
1117,sehr::ADV,جدا,बहुत
1118,sehr::ADV,كثيرا,बहुत
1119,so::ADV,كذا,ऐसा
1120,so::ADV,كذلك,ऐसा
1121,noch::ADV,ما زال,अभी तक
1122,nur::ADV,فقط,केवल
1123,nur::ADV,فقط,सिर्फ़
1124,schon::ADV,قد,चुकना
1125,wieder::ADV,من جديد,फिर
1126,wieder::ADV,من جديد,दुबारा
1127,wieder::ADV,مرة أخرى,फिर
1128,wieder::ADV,مرة أخرى,दुबारा
1129,vergebens::ADV,عبثا,व्यर्थ
1130,vor::PRP,أمام,के आगे
1131,vor::PRP,أمام,के सामने
1132,hinter::PRP,خلف,के पीछे
1133,hinter::PRP,وراء,के पीछे
1134,unter::PRP,تحت,के तले
1135,unter::PRP,تحت,के नीचे
1136,durch::PRP,عبر,के पार
1137,durch::PRP,خلال,के पार
1138,neben::PRP,جنب,के पास
1139,neben::PRP,جنب,की बग़ल में
1140,neben::PRP,بجانب,के पास
1141,neben::PRP,بجانب,की बग़ल में
1142,zwischen::PRP,بين,के बीच
1143,wegen::PRP,بسبب,के कारण
1144,wegen::PRP,بسبب,की वजह से
1145,dies::PRN,هذا,यह
1146,das::PRN,ذلك,वह
1147,alles::PRN,الكل,सब
1148,alles::PRN,الكل,सब कुछ
1149,ich::PRN,أنا,मैं
1150,du::PRN,أنت,तू
1151,er::PRN,هو,यह
1152,wir::PRN,نحن,हम
1153,ihr::PRN,أنتم,तुम
1154,ihr::PRN,أنتن,तुम
1155,sie::PRN,هم,ये
1156,sie::PRN,هن,ये
1157,was::FPRN,ما,क्या
1158,wer::FPRN,من,कौन
1159,wo::FADV,أين,किधर
1160,wohin::FADV,إلى أين,किधर
1161,wie::FADV,كيف,कैसे
1162,warum::FADV,لماذا,क्यों
1163,wieviel::FNUM,كم,कितना
1164,eins::NUM,واحد,एक
1165,zwei::NUM,اثنين,दो
1166,drei::NUM,ثلاثة,तीन
1167,vier::NUM,أربعة,चार
1168,fünf::NUM,خمسة,पाँच
1169,sechs::NUM,ستة,छह
1170,sieben::NUM,سبعة,सात
1171,acht::NUM,ثمانية,आठ
1172,neun::NUM,تسعة,नौ
1173,zehn::NUM,عشرة,दस
1174,elf::NUM,أحد عشر,ग्यारह
1175,zwölf::NUM,اثنا عشر,बारह
1176,zwanzig::NUM,عشرون,बीस
1177,dreißig::NUM,ثلاثون,तीस
1178,vierzig::NUM,أربعون,चालीस
1179,fünfzig::NUM,خمسون,पचास
1180,sechzig::NUM,ستون,साठ
1181,siebzig::NUM,سبعون,सत्तर
1182,achtzig::NUM,ثمانون,अस्सी
1183,neunzig::NUM,تسعون,नव्वे
1184,hundert::NUM,مئة,सौ
1185,tausend::NUM,ألف,हज़ार
1186,und::CNJ,و,और
1187,oder::CNJ,أو,या
1188,stehen::V,وقف,खड़ा होना
1189,sitzen::V,جلس,बैठना
1190,liegen::V,رقد,लेटना
1191,hängen::V,تعلق,लटकना
1192,werden::V,صار,बनना
1193,werden::V,أصبح,बनना
1194,passieren::V,حدث,होना
1195,beginnen::V,ابتدأ,आरंभ होना
1196,beginnen::V,ابتدأ,प्रारंभ होना
1197,enden::V,انتهى,अंत होना
1198,enden::V,انتهى,ख़तम होना
1199,wechseln::V,تغير,बदलना
1200,aufgehen[Sonne]::V,شرق,चढ़ना
1201,aufgehen[Sonne]::V,شرق,उदित होना
1202,untergehen[Sonne]::V,غرب,अस्त हो जाना
1203,scheinen[Sonne]::V,أضاء,रोशनी देना
1204,donnern::V,رعد,गरजना
1205,wehen::V,هب,चलना
1206,strömen::V,جرى,बहना
1207,strömen::V,جرى,प्रवाहित होना
1208,fließen::V,سال,बहना
1209,fließen::V,سال,प्रवाहित होना
1210,sich drehen::V,دار,घूमना
1211,schwanken::V,ترنح,हिलना
1212,schwingen::V,ترجح,हिलना
1213,fallen::V,سقط,गिरना
1214,brennen::V,احترق,जलना
1215,rauchen::V,دخن,धुआँ उड़ाना
1216,regnen::V,أمطر,बरसना
1217,gefrieren::V,تجمد,जमना
1218,tauen::V,ذاب,गलना
1219,tauen::V,ذاب,पिघलना
1220,schmelzen::V,ذاب,गलना
1221,schmelzen::V,ذاب,पिघलना
1222,trocknen::V,نشف,सूखना
1223,sieden::V,غلى,उबलना
1224,faulen::V,فسد,गलना
1225,faulen::V,فسد,सड़ना
1226,verfaulen::V,تعفن,गलना
1227,verfaulen::V,تعفن,सड़ना
1228,reißen::V,انقطع,फटना
1229,versinken::V,غرق,डूबना
1230,vergehen::V,مضى,बीतना
1231,vergehen::V,مضى,गुज़रना
1232,erscheinen::V,لاح,दिखाई देना
1233,erscheinen::V,ظهر,दिखाई देना
1234,verschwinden::V,غاب,ग़ायब होना
1235,sinken::V,هبط,घटना
1236,sinken::V,هبط,उतरना
1237,abnehmen::V,نقص,घटना
1238,zunehmen::V,ازداد,बढ़ना
1239,steigen::V,صعد,बढ़ना
1240,steigen::V,ارتفع,बढ़ना
1241,wachsen::V,نما,उगना
1242,wachsen::V,نبت,उगना
1243,glänzen::V,لمع,चमकना
1244,funkeln::V,تلألأ,जगमगाना
1245,funkeln::V,تلألأ,टिमटिमाना
1246,lärmen::V,ضج,शोर मचाना
1247,lärmen::V,صخب,शोर मचाना
1248,läuten::V,قرع,बजना
1249,klingeln::V,دق,बजना
1250,klirren::V,قعقع,झनझनाना
1251,brausen::V,عج,साँय-साँय करना
1252,rauschen::V,حف,सरसराना
1253,klingen::V,رن,बजना
1254,bellen::V,نبح,भौंकना
1255,heulen::V,عوى,गुर्राना
1256,blasen::V,نفخ,फूँकना
1257,pfeifen::V,صفر,सीटी देना
1258,schreien::V,صرخ,चिल्लाना
1259,stöhnen::V,أن,कराहना
1260,stöhnen::V,أن,आहें भरना
1261,zittern::V,ارتعش,काँपना
1262,leben::V,عاش,जीना
1263,geboren werden::V,ولد,पैदा होना
1264,atmen::V,تنفس,साँस लेना
1265,trinken::V,شرب,पीना
1266,essen::V,أكل,खाना
1267,schlucken::V,جرع,निगलना
1268,müde werden::V,تعب,थकना
1269,müde werden::V,تعب,उकताना
1270,einschlafen::V,نام,सो जाना
1271,schlafen::V,نام,सोना
1272,aufwachen::V,استيقظ,जागना
1273,aufstehen::V,قام,उठना
1274,sich erholen::V,استجم,सुस्ताना
1275,sich erholen::V,استجم,आराम करना
1276,krank werden::V,مرض,बीमार पड़ना
1277,krank sein::V,مرض,बीमार होना
1278,schmerzen::V,آلم,दुखना
1279,schmerzen::V,آلم,दर्द करना
1280,husten::V,كح,खाँसना
1281,husten::V,سعل,खाँसना
1282,genesen::V,نقه,ठीक हो जाना
1283,genesen::V,نقه,स्वस्थ हो जाना
1284,sterben::V,مات,मरना
1285,umkommen::V,هلك,मरना
1286,sich bewegen::V,تحرك,चलना
1287,sich bewegen::V,تحرك,हिलना
1288,sich rühren::V,تحرك,हिलना
1289,sich erheben::V,قام,उठना
1290,sich setzen::V,جلس,बैठना
1291,hinfallen::V,وقع,गिरना
1292,laufen::V,مشى,चलना
1293,schreiten::V,خطا,क़दम जाना
1294,spazierengehen::V,تنزه,सैर करना
1295,eilen::V,عجل,तेज़ी से जाना
1296,eilen::V,عجل,शीघ्रता से चलना
1297,sich beeilen::V,استعجل,जल्दी करना
1298,sich beeilen::V,استعجل,शीघ्रता करना
1299,sausen::V,أسرع,बड़ी तेज़ी से चलना
1300,rennen::V,عدا,भागना
1301,rennen::V,عدا,दौड़ना
1302,rennen::V,ركض,भागना
1303,rennen::V,ركض,दौड़ना
1304,springen::V,قفز,उछलना
1305,klettern::V,تسلق,चढ़ना
1306,schaukeln::V,تأرجح,झूलना
1307,kriechen::V,دب,रेंगना
1308,kriechen::V,زحف,रेंगना
1309,schwimmen::V,سبح,तैरना
1310,tauchen::V,غطس,डूबना
1311,rudern::V,جذف,खेना
1312,rudern::V,جذف,चप्पू चलाना
1313,fahren::V,ركب,चलना
1314,fahren::V,ركب,यात्रा करना
1315,fahren::V,سافر,चलना
1316,fahren::V,سافر,यात्रा करना
1317,fliegen::V,طار,उड़ना
1318,gehen::V,سار,जाना
1319,gehen::V,ذهب,जाना
1320,weggehen::V,ذهب,चला जाना
1321,weggehen::V,ذهب,बाहर जाना
1322,weggehen::V,انصرف,चला जाना
1323,weggehen::V,انصرف,बाहर जाना
1324,abfahren::V,رحل,छूटना
1325,abfahren::V,رحل,रवाना होना
1326,anhalten::V,توقف,रुकना
1327,anhalten::V,توقف,खड़ा होना
1328,hineingehen::V,دخل,घुसना
1329,hineingehen::V,دخل,अंदर जाना
1330,eintreten::V,دخل,प्रवेश करना
1331,kommen::V,أتى,आना
1332,kommen::V,جاء,आना
1333,ankommen::V,وصل,पहुँचना
1334,zurückkommen::V,عاد,लौटना
1335,zurückkommen::V,عاد,वापस आना
1336,zurückkommen::V,رجع,लौटना
1337,zurückkommen::V,رجع,वापस आना
1338,bleiben::V,مكث,रहना
1339,bleiben::V,مكث,रुकना
1340,warten::V,انتظر,इंतज़ार करना
1341,erwarten::V,ترقب,प्रतीक्षा करना
1342,erwarten::V,انتظر,प्रतीक्षा करना
1343,suchen::V,بحث,ढूँढ़ना
1344,finden::V,وجد,पाना
1345,finden::V,وجد,ढूँढ़ निकालना
1346,versuchen::V,حاول,कोशिश करना
1347,vorbereiten::V,أعد,तैयार करना
1348,vorbereiten::V,حضر,तैयार करना
1349,lieben::V,أحب,प्यार करना
1350,mögen::V,أحب,पसंद होना
1351,lachen::V,ضحك,हँसना
1352,rühren::V,أثر,छूना
1353,weinen::V,بكى,रोना
1354,schimpfen::V,سب,गाली देना
1355,schimpfen::V,شتم,गाली देना
1356,sich ärgern::V,زعل,चिढ़ना
1357,sich ärgern::V,زعل,नाराज़ होना
1358,sich fürchten::V,هاب,डरना
1359,sich fürchten::V,هاب,भय खाना
1360,fürchten::V,خاف,डरना से
1361,fürchten::V,خاف,भय खाना से
1362,fürchten::V,خشي,डरना से
1363,fürchten::V,خشي,भय खाना से
1364,fliehen::V,هرب,भागना
1365,flüchten::V,فر,निकल भागना
1366,sehen::V,رأى,देखना
1367,anschauen::V,نظر,देखना
1368,ansehen::V,نظر,दृष्टि डालना पर
1369,hören::V,سمع,सुनना
1370,zuhören::V,أصغى,सुनना
1371,probieren::V,ذاق,चखना
1372,riechen::V,شم,सूँघना
1373,riechen::V,استنشق,सूँघना
1374,fühlen::V,شعر,महसूस करना
1375,scheinen::V,ظهر,लगना
1376,zu sehen sein::V,ظهر,दिखाई देना
1377,vernehmen::V,سمع,सुनना
1378,frieren::V,بردان,ठंड लगना
1379,frieren::V,بردان,सर्दी लगना
1380,tun::V,فعل,करना
1381,können::V,قدر,सकना
1382,können::V,قدر,जानना
1383,können::V,استطاع,सकना
1384,können::V,استطاع,जानना
1385,wollen::V,شاء,चाहना
1386,wollen::V,أراد,चाहना
1387,anfangen::V,بدأ,शुरू करना
1388,beenden::V,أنهى,ख़त्म करना
1389,beenden::V,أنهى,समाप्त करना
1390,aufhören::V,توقف,बंद जाना
1391,aufhören::V,توقف,समाप्त जाना
1392,aufhören::V,انقطع,बंद जाना
1393,aufhören::V,انقطع,समाप्त जाना
1394,gelingen::V,نجح,बनना
1395,gelingen::V,نجح,अच्छा होना
1396,geraten::V,طلع,बन पड़ना
1397,öffnen::V,فتح,खोलना
1398,schließen::V,أغلق,बंद करना
1399,stellen::V,وضع,रखना
1400,stellen::V,أقام,रखना
1401,setzen::V,أجلس,रखना
1402,setzen::V,أجلس,बिठाना
1403,legen::V,وضع,रखना
1404,legen::V,وضع,लिटाना
1405,berühren::V,مس,छूना
1406,berühren::V,مس,स्पर्श करना
1407,berühren::V,لمس,छूना
1408,berühren::V,لمس,स्पर्श करना
1409,verbinden::V,ربط,बाँधना
1410,verbinden::V,وصل,बाँधना
1411,bedecken::V,غطى,ढकना
1412,aufhängen::V,علق,लटकाना
1413,anzünden::V,أوقد,जलाना
1414,aufheben::V,لقط,उठाना
1415,zurücklassen::V,ترك,पीछे छोड़ना
1416,verlieren::V,فقد,खोना
1417,verlieren::V,فقد,गँवाना
1418,fallen lassen::V,أسقط,गिराना
1419,machen::V,فعل,करना
1420,machen::V,فعل,बनाना
1421,herstellen::V,صنع,बनाना
1422,herstellen::V,صنع,तैयार करना
1423,herstellen::V,أنتج,बनाना
1424,herstellen::V,أنتج,तैयार करना
1425,bauen::V,بنى,बनाना
1426,bauen::V,بنى,निर्माण करना
1427,bauen::V,شيد,बनाना
1428,bauen::V,شيد,निर्माण करना
1429,reparieren::V,صلح,मरम्मत करना
1430,verbessern::V,صحح,सुधारना
1431,ändern::V,غير,बदलना
1432,ändern::V,غير,परीवर्तन करना
1433,graben::V,حفر,खोदना
1434,beugen::V,ثنى,झुकाना
1435,beugen::V,أحنى,झुकाना
1436,biegen::V,لوى,झुकाना
1437,drehen::V,أدار,फेरना
1438,drehen::V,أدار,घुमाना
1439,drehen::V,دور,फेरना
1440,drehen::V,دور,घुमाना
1441,wenden::V,قلب,पलटना
1442,wenden::V,قلب,मोड़ना
1443,umdrehen::V,قلب,घुमाना
1444,heben::V,رفع,उठाना
1445,heben::V,رفع,ऊँचा करना
1446,hochheben::V,رفع,उठाना
1447,hochheben::V,رفع,ऊपर को उठाना
1448,ergreifen::V,مسك,पकड़ना
1449,ergreifen::V,مسك,हाथ में लेना
1450,halten::V,مسك,धरना
1451,halten::V,مسك,पकड़ना
1452,drücken::V,ضغط,दबाना
1453,schieben::V,حرك,सरकाना
1454,schieben::V,حرك,खिसकाना
1455,kratzen::V,خدش,खुरचना
1456,kratzen::V,خدش,खुजलाना
