,Concept_ID,lv,be
804,Zaun::N,потшӧс,агароджа
805,Zaun::N,žogs,агароджа
806,Dach::N,вевт,дах
807,Dach::N,jumts,дах
808,Leiter::N,пос,лесвіца
809,Leiter::N,kāpnes,лесвіца
810,Leiter::N,redeles,лесвіца
811,Besen::N,рос,мятла
812,Besen::N,slota,мятла
813,Spaten::N,зыр,лапата
814,Spaten::N,зыр,жалязняк
815,Spaten::N,lāpsta,лапата
816,Spaten::N,lāpsta,жалязняк
817,Schaufel::N,тэльӧб,шуфлік
818,Schaufel::N,тэльӧб,лапатка
819,Schaufel::N,liekšķere,шуфлік
820,Schaufel::N,liekšķere,лапатка
821,Gabel::N,вилки,відэлец
822,Gabel::N,dakšiņa,відэлец
823,Löffel::N,пань,лыжка
824,Löffel::N,karote,лыжка
825,Messer::N,пурт,нож
826,Messer::N,nazis,нож
827,Nagel::N,тув,цвік
828,Nagel::N,кӧрт тув,цвік
829,Nagel::N,nagla,цвік
830,Netz::N,тыв,сетка
831,Netz::N,tīkls,сетка
832,Haken::N,крук,крук
833,Haken::N,āķis,крук
834,Haken::N,kāsis,крук
835,Haken::N,krampis,крук
836,Griff::N,нуд,ручка
837,Griff::N,kāts,ручка
838,Griff::N,rokturis,ручка
839,Schloss::N,томан,замок
840,Schloss::N,aizslēgs,замок
841,Bild::N,серпас,карціна
842,Bild::N,glezna,карціна
843,Figur::N,пертас,фігура
844,Figur::N,вежньӧг,фігура
845,Figur::N,figūra,фігура
846,Puppe::N,акань,лялька
847,Puppe::N,lelle,лялька
848,Beutel::N,мешӧк,мяшок
849,Beutel::N,kule,мяшок
850,Beutel::N,maisiņš,мяшок
851,Bündel::N,кӧртӧд,вязка
852,Bündel::N,sainis,вязка
853,Tasche::N,сумка,торба
854,Tasche::N,soma,торба
855,Eimer::N,ведра,вядро
856,Eimer::N,spainis,вядро
857,Deckel::N,пӧдан,накрыўка
858,Deckel::N,тупкӧд,накрыўка
859,Deckel::N,vāks,накрыўка
860,Geschirr::N,дозмук,пасуда
861,Geschirr::N,тасьті-пань,пасуда
862,Geschirr::N,trauki,пасуда
863,Sack::N,мешӧк,мех
864,Sack::N,maiss,мех
865,Tasse::N,бекар,кубак
866,Tasse::N,тасьті,кубак
867,Tasse::N,tase,кубак
868,Topf::N,гырнич,каструля
869,Topf::N,pods,каструля
870,Kessel::N,пӧрт,кацёл
871,Kessel::N,katls,кацёл
872,Essen::N,сёйӧм,ежа
873,Essen::N,ēdiens,ежа
874,Nahrung::N,сёян,харч
875,Nahrung::N,barība,харч
876,Speise::N,сёян,страва
877,Speise::N,сёянтор,страва
878,Speise::N,ēdiens,страва
879,Fleisch::N,яй,мяса
880,Fleisch::N,gaļa,мяса
881,Getreide::N,нянь,збожжа
882,Getreide::N,labība,збожжа
883,Brei::N,рок,каша
884,Brei::N,putra,каша
885,Brei::N,biezenis,каша
886,Brot::N,нянь,хлеб
887,Brot::N,maize,хлеб
888,Scheibe::N,шӧрӧм,луста
889,Scheibe::N,шӧрӧм,скібка
890,Scheibe::N,чӧлан,луста
891,Scheibe::N,чӧлан,скібка
892,Scheibe::N,šķēle,луста
893,Scheibe::N,šķēle,скібка
894,Scheibe::N,rieciens,луста
895,Scheibe::N,rieciens,скібка
896,Fett::N,гос,тлушч
897,Fett::N,тшог,тлушч
898,Fett::N,tauki,тлушч
899,Butter::N,вый,масла
900,Butter::N,sviests,масла
901,Öl::N,вый,алей
902,Öl::N,eļļa,алей
903,Salz::N,сов,соль
904,Salz::N,sāls,соль
905,Suppe::N,шыд,суп
906,Suppe::N,zupa,суп
907,Honig::N,ма,мёд
908,Honig::N,medus,мёд
909,Milch::N,йӧв,малако
910,Milch::N,piens,малако
911,Tee::N,чай,чай
912,Tee::N,чай,гарбата
913,Tee::N,tēja,чай
914,Tee::N,tēja,гарбата
915,Leder::N,ку,скура
916,Leder::N,āda,скура
917,Wolle::N,вурун,воўна
918,Wolle::N,vilna,воўна
919,Stoff::N,дӧра,тканіна
920,Stoff::N,drāna,тканіна
921,Stoff::N,audums,тканіна
922,Nadel::N,ем,іголка
923,Nadel::N,adata,іголка
924,Faden::N,сунис,нітка
925,Faden::N,diegs,нітка
926,Faden::N,pavediens,нітка
927,Knopf::N,кизь,гузік
928,Knopf::N,poga,гузік
929,Knoten::N,гӧрӧд,вузел
930,Knoten::N,mezgls,вузел
931,Farbe::N,краска,фарба
932,Farbe::N,вап,фарба
933,Farbe::N,krāsa,фарба
934,Kleidung::N,паськӧм,адзенне
935,Kleidung::N,tērps,адзенне
936,Kleidung::N,drēbes,адзенне
937,Hemd::N,дӧрӧм,кашуля
938,Hemd::N,krekls,кашуля
939,Kragen::N,воротник,каўнер
940,Kragen::N,apkakle,каўнер
941,Ärmel::N,сос,рукаў
942,Ärmel::N,piedurkne,рукаў
943,Hose::N,гач,штаны
944,Hose::N,bikses,штаны
945,Gürtel::N,вӧнь,пояс
946,Gürtel::N,josta,пояс
947,Mütze::N,шапка,шапка
948,Mütze::N,cepure,шапка
949,Schuh::N,башмак,чаравік
950,Schuh::N,ботинки,чаравік
951,Schuh::N,kurpe,чаравік
952,Stiefel::N,сапӧг,бот
953,Stiefel::N,zābaks,бот
954,Ring::N,кытш,кольца
955,Ring::N,gredzens,кольца
956,Band::N,лента,стужка
957,Band::N,вундас,стужка
958,Band::N,lente,стужка
959,Kamm::N,сынан,расчоска
960,Kamm::N,ķemme,расчоска
961,Spiegel::N,рӧмпӧштан,люстра
962,Spiegel::N,spogulis,люстра
963,Riemen::N,тасма,рэмень
964,Riemen::N,siksna,рэмень
965,Schnur::N,гез,вяроўка
966,Schnur::N,aukla,вяроўка
967,Leine::N,юргез,павадок
968,Leine::N,saite,павадок
969,Decke::N,эшкын,коўдра
970,Decke::N,шебрас,коўдра
971,Decke::N,sega,коўдра
972,Kissen::N,юрлӧс,падушка
973,Kissen::N,spilvens,падушка
974,Tuch::N,чышъян,хустка
975,Tuch::N,vadmala,хустка
976,Handtuch::N,ки чышкӧд,ручнік
977,Handtuch::N,кизьчышъян,ручнік
978,Handtuch::N,dvielis,ручнік
979,Kraft::N,этш,сіла
980,Kraft::N,эбӧс,сіла
981,Kraft::N,spēks,сіла
982,Stärke::N,ёнлун,моц
983,Stärke::N,чорыдлун,моц
984,Stärke::N,stiprums,моц
985,Gesundheit::N,дзоньвидзалун,здароўе
986,Gesundheit::N,veselība,здароўе
987,Krankheit::N,висьӧм,хвароба
988,Krankheit::N,slimība,хвароба
989,Schmerz::N,висьӧм,боль
990,Schmerz::N,sāpes,боль
991,Wunde::N,дой,рана
992,Wunde::N,brūce,рана
993,Wunde::N,jēlums,рана
994,Fieber::N,жар,гарачка
995,Fieber::N,жар,ліхаманка
996,Fieber::N,drudzis,гарачка
997,Fieber::N,drudzis,ліхаманка
998,Fieber::N,karstums,гарачка
999,Fieber::N,karstums,ліхаманка
1000,Arznei::N,лекарство,лекі
1001,Arznei::N,зелля,лекі
1002,Arznei::N,zāles,лекі
1003,Arznei::N,medikaments,лекі
1004,Brücke::N,пос,мост
1005,Brücke::N,tilts,мост
1006,Brunnen::N,юкмӧс,калодзеж
1007,Brunnen::N,aka,калодзеж
1008,Weide::N,пӧскӧтина,паша
1009,Weide::N,ganības,паша
1010,Pfad::N,туй,сцежка
1011,Pfad::N,кыснан,сцежка
1012,Pfad::N,taka,сцежка
1013,Weg::N,туй,шлях
1014,Weg::N,туй,дарога
1015,Weg::N,ceļš,шлях
1016,Weg::N,ceļš,дарога
1017,Straße::N,туй,вуліца
1018,Straße::N,iela,вуліца
1019,Dorf::N,сикт,вёска
1020,Dorf::N,ciems,вёска
1021,Stadt::N,кар,горад
1022,Stadt::N,pilsēta,горад
1023,Brief::N,письмӧ,ліст
1024,Brief::N,письмӧ,пісьмо
1025,Brief::N,vēstule,ліст
1026,Brief::N,vēstule,пісьмо
1027,Buch::N,небӧг,кніга
1028,Buch::N,grāmata,кніга
1029,Buchstabe::N,шыпас,літара
1030,Buchstabe::N,burts,літара
1031,Zeitung::N,газет,газета
1032,Zeitung::N,avīze,газета
1033,Zeitung::N,laikraksts,газета
1034,Leben::N,лов,жыццё
1035,Leben::N,олӧм,жыццё
1036,Leben::N,dzīve,жыццё
1037,Tod::N,кулӧм,смерць
1038,Tod::N,nāve,смерць
1039,Grab::N,гу,магіла
1040,Grab::N,kaps,магіла
1041,Kirche::N,вичко,касцёл
1042,Kirche::N,вичко,царква
1043,Kirche::N,baznīca,касцёл
1044,Kirche::N,baznīca,царква
1045,Sünde::N,мыж,грэх
1046,Sünde::N,grēks,грэх
1047,Gott::N,ен,бог
1048,Gott::N,dievs,бог
1049,Arbeiter::N,уджалысь,рабочы
1050,Arbeiter::N,strādnieks,рабочы
1051,Chef::N,юралысь,начальнік
1052,Chef::N,веськӧдлысь,начальнік
1053,Chef::N,šefs,начальнік
1054,Chef::N,vadītajs,начальнік
1055,Chef::N,priekšnieks,начальнік
1056,Meister::N,вӧчысь,майстар
1057,Meister::N,meistars,майстар
1058,Arzt::N,врач,урач
1059,Arzt::N,бурдӧдысь,урач
1060,Arzt::N,ārsts,урач
1061,Lehrer::N,велӧдысь,настаўнік
1062,Lehrer::N,skolotājs,настаўнік
1063,Geld::N,сьӧм,грошы
1064,Geld::N,nauda,грошы
1065,Geschäft::N,удж,заняцце
1066,Geschäft::N,bizness,заняцце
1067,Geschäft::N,darījums,заняцце
1068,Laden::N,вузасянін,крама
1069,Laden::N,вузасянін,магазін
1070,Laden::N,bode,крама
1071,Laden::N,bode,магазін
1072,Laden::N,veikals,крама
1073,Laden::N,veikals,магазін
1074,Preis::N,дон,цана
1075,Preis::N,cena,цана
1076,Ware::N,тӧвар,тавар
1077,Ware::N,prece,тавар
1078,Nutzen::N,воӧм,выгада
1079,Nutzen::N,выгӧда,выгада
1080,Nutzen::N,labums,выгада
1081,Reichtum::N,озырлун,багацце
1082,Reichtum::N,bagātība,багацце
1083,Welt::N,енкӧла,свет
1084,Welt::N,pasaule,свет
1085,Land::N,му,краіна
1086,Land::N,zeme,краіна
1087,Staat::N,канму,дзяржава
1088,Staat::N,государство,дзяржава
1089,Staat::N,valsts,дзяржава
1090,König::N,кан,кароль
1091,König::N,ķēniņš,кароль
1092,König::N,karalis,кароль
1093,Macht::N,каналӧм,улада
1094,Macht::N,vara,улада
1095,Grenze::N,су,граніца
1096,Grenze::N,суйӧр,граніца
1097,Grenze::N,robeža,граніца
1098,Krieg::N,ожман,вайна
1099,Krieg::N,karš,вайна
1100,Feind::N,враг,вораг
1101,Feind::N,вӧрӧг,вораг
1102,Feind::N,ienaidnieks,вораг
1103,Gewalt::N,мырдöналöм,насілле
1104,Gewalt::N,vara,насілле
1105,Gewalt::N,vardarbība,насілле
1106,Kampf::N,вермасьӧм,барацьба
1107,Kampf::N,cīņa,барацьба
1108,Bogen[Waffe]::N,ньӧввуж,лук
1109,Bogen[Waffe]::N,loks,лук
1110,Pfeil::N,ньӧв,страла
1111,Pfeil::N,bulta,страла
1112,Gewehr::N,пишшаль,ружжо
1113,Gewehr::N,šautene,ружжо
1114,Fehler::N,сорсьӧм,памылка
1115,Fehler::N,дзугсьӧм,памылка
1116,Fehler::N,kļūda,памылка
1117,Lüge::N,пӧръясьӧм,хлусня
1118,Lüge::N,ылӧдлӧм,хлусня
1119,Lüge::N,meli,хлусня
1120,Schaden::N,лёк,шкода
1121,Schaden::N,изъян,шкода
1122,Schaden::N,пакӧсьт,шкода
1123,Schaden::N,bojājums,шкода
1124,Schaden::N,kaitējums,шкода
1125,Unglück::N,шог,ліха
1126,Unglück::N,шог,бядота
1127,Unglück::N,kļūme,ліха
1128,Unglück::N,kļūme,бядота
1129,Unglück::N,klizma,ліха
1130,Unglück::N,klizma,бядота
1131,Unglück::N,nelaime,ліха
1132,Unglück::N,nelaime,бядота
1133,Schuld::N,мыж,віна
1134,Schuld::N,vaina,віна
1135,Alter::N,арлыд,узрост
1136,Alter::N,vecums,узрост
1137,Schluss::N,пом,канец
1138,Schluss::N,beigas,канец
1139,Zeit::N,кад,час
1140,Zeit::N,laiks,час
1141,Tag::N,лун,дзень
1142,Tag::N,diena,дзень
1143,Morgen::N,асыв,ранак
1144,Morgen::N,асыв,раніца
1145,Morgen::N,rīts,ранак
1146,Morgen::N,rīts,раніца
1147,Mittag::N,лун шӧр,паўдня
1148,Mittag::N,лун шӧр,поўдзень
1149,Mittag::N,pusdiena,паўдня
1150,Mittag::N,pusdiena,поўдзень
1151,Abend::N,рыт,вечар
1152,Abend::N,vakars,вечар
1153,Nacht::N,вой,ноч
1154,Nacht::N,nakts,ноч
1155,Woche::N,вежон,тыдзень
1156,Woche::N,nedēļa,тыдзень
1157,Monat::N,тӧлысь,месяц
1158,Monat::N,mēnesis,месяц
1159,Jahr::N,во,год
1160,Jahr::N,gads,год
1161,Frühling::N,тулыс,вясна
1162,Frühling::N,pavasaris,вясна
1163,Sommer::N,гожӧм,лета
1164,Sommer::N,vasara,лета
1165,Herbst::N,ар,восень
1166,Herbst::N,rudens,восень
1167,Winter::N,тӧв,зіма
1168,Winter::N,ziema,зіма
1169,Januar::N,тӧв шӧр,студзень
1170,Januar::N,janvāris,студзень
1171,Februar::N,урасьӧм,люты
1172,Februar::N,februāris,люты
1173,März::N,рака,сакавік
1174,März::N,marts,сакавік
1175,April::N,кос му,красавік
1176,April::N,aprīlis,красавік
1177,Mai::N,ода-кора,май
1178,Mai::N,ода-кора,травень
1179,Mai::N,maijs,май
1180,Mai::N,maijs,травень
1181,Juni::N,лӧддза-номъя,чэрвень
1182,Juni::N,jūnijs,чэрвень
1183,Juli::N,сора,ліпень
1184,Juli::N,jūlijs,ліпень
1185,August::N,моз,жнівень
1186,August::N,augusts,жнівень
1187,September::N,кӧч,верасень
1188,September::N,septembris,верасень
1189,Oktober::N,йирым,кастрычнік
1190,Oktober::N,oktobris,кастрычнік
1191,November::N,вӧльгым,лістапад
1192,November::N,novembris,лістапад
1193,Dezember::N,ӧшым,снежань
1194,Dezember::N,decembris,снежань
1195,Montag::N,выльлун,панядзелак
1196,Montag::N,pirmdiena,панядзелак
1197,Dienstag::N,воторник,аўторак
1198,Dienstag::N,otrdiena,аўторак
1199,Mittwoch::N,середа,серада
1200,Mittwoch::N,trešdiena,серада
1201,Donnerstag::N,четверг,чацвер
1202,Donnerstag::N,ceturtdiena,чацвер
1203,Freitag::N,пекнича,пятніца
1204,Freitag::N,piektdiena,пятніца
1205,Samstag::N,субӧта,субота
1206,Samstag::N,sestdiena,субота
1207,Sonntag::N,вӧскресенньӧ,нядзеля
1208,Sonntag::N,svētdiena,нядзеля
1209,groß::A,ыджыд,вялікі
1210,groß::A,dižs,вялікі
1211,groß::A,liels,вялікі
1212,klein::A,ичӧт,маленькі
1213,klein::A,mazs,маленькі
1214,lang::A,кузь,доўгі
1215,lang::A,garš,доўгі
1216,kurz::A,дженьыд,кароткі
1217,kurz::A,īss,кароткі
1218,breit::A,ота,шырокі
1219,breit::A,паськыд,шырокі
1220,breit::A,plats,шырокі
1221,schmal::A,оттӧм,вузкі
1222,schmal::A,tievs,вузкі
1223,dicht::A,сук,густы
1224,dicht::A,blīvs,густы
1225,dick[Gegenstand]::A,кыз,тоўсты
1226,dick[Gegenstand]::A,biezs,тоўсты
1227,dünn::A,вӧсни,тонкі
1228,dünn::A,вӧсньыд,тонкі
1229,dünn::A,plāns,тонкі
1230,fein::A,посни,тонкі
1231,fein::A,smalks,тонкі
1232,fest::A,зумыд,моцны
1233,fest::A,tvirts,моцны
1234,fest::A,noturīgs,моцны
1235,flach::A,плавкӧс,плоскі
1236,flach::A,тшӧтшкӧс,плоскі
1237,flach::A,lēzens,плоскі
1238,flach::A,līdzens,плоскі
1239,glatt::A,вольк,гладкі
1240,glatt::A,мольыд,гладкі
1241,glatt::A,gluds,гладкі
1242,glatt::A,slidens,гладкі
1243,hart::A,зумыд,цвёрды
1244,hart::A,ciets,цвёрды
1245,weich::A,небыд,мяккі
1246,weich::A,mīksts,мяккі
1247,rund::A,гӧгрӧс,круглы
1248,rund::A,apaļš,круглы
1249,spitz::A,ёсь йыла,спічасты
1250,spitz::A,ёсь йыла,востраканцовы
1251,spitz::A,smails,спічасты
1252,spitz::A,smails,востраканцовы
1253,scharf::A,ёсь,востры
1254,scharf::A,ass,востры
1255,stumpf::A,ныж,тупы
1256,stumpf::A,truls,тупы
1257,stumpf::A,strups,тупы
1258,schwer::A,сьӧкыд,цяжкі
1259,schwer::A,smags,цяжкі
1260,schön::A,мича,прыгожы
1261,schön::A,лӧсьыд,прыгожы
1262,schön::A,daiļš,прыгожы
1263,schön::A,skaists,прыгожы
1264,heiß::A,пӧсь,гарачы
1265,heiß::A,karsts,гарачы
1266,warm::A,шоныд,цёплы
1267,warm::A,silts,цёплы
1268,kalt::A,кӧдзыд,холадны
1269,kalt::A,salts,холадны
1270,kalt::A,auksts,холадны
1271,kühl::A,юзыд,халаднаваты
1272,kühl::A,ыркыд,халаднаваты
1273,kühl::A,vēss,халаднаваты
1274,kühl::A,dzestrs,халаднаваты
1275,frisch::A,выль,свежы
1276,frisch::A,svaigs,свежы
1277,feucht::A,уль,вільготны
1278,feucht::A,mitrs,вільготны
1279,feucht::A,drēgns,вільготны
1280,nass::A,ва,мокры
1281,nass::A,slapjš,мокры
1282,trocken::A,кос,сухі
1283,trocken::A,sauss,сухі
1284,voll::A,кыз,поўны
1285,voll::A,pilns,поўны
1286,leer::A,куш,пусты
1287,leer::A,тыртӧм,пусты
1288,leer::A,tukšs,пусты
1289,offen::A,восьса,адкрыты
1290,offen::A,восьса,адчынены
1291,offen::A,vaļējs,адкрыты
1292,offen::A,vaļējs,адчынены
1293,offen::A,atvērts,адкрыты
1294,offen::A,atvērts,адчынены
1295,geschlossen::A,пӧдса,закрыты
1296,geschlossen::A,пӧдса,зачынены
1297,geschlossen::A,slēgts,закрыты
1298,geschlossen::A,slēgts,зачынены
1299,sauber::A,сӧстӧм,чысты
1300,sauber::A,tīrs,чысты
1301,sauber::A,spodrs,чысты
1302,schmutzig::A,няйт,брудны
1303,schmutzig::A,netīrs,брудны
1304,schmutzig::A,dubļains,брудны
1305,roh::A,уль,сыры
1306,roh::A,jēls,сыры
1307,reif::A,кисьмӧм,спелы
1308,reif::A,gatavs,спелы
1309,reif::A,nobriedis,спелы
1310,lecker::A,чӧскыд,смачны
1311,lecker::A,gards,смачны
1312,lecker::A,garšīgs,смачны
1313,süß::A,юмов,салодкі
1314,süß::A,чӧскыд,салодкі
1315,süß::A,salds,салодкі
1316,bitter::A,курыд,горкі
1317,bitter::A,sūrs,горкі
1318,bitter::A,rūgts,горкі
1319,sauer::A,шома,кіслы
1320,sauer::A,skābs,кіслы
1321,hell::A,югыд,светлы
1322,hell::A,gaišs,светлы
1323,dunkel::A,пемыд,цёмны
1324,dunkel::A,tumšs,цёмны
1325,schwarz::A,сьӧд,чорны
1326,schwarz::A,melns,чорны
1327,weiß::A,еджыд,белы
1328,weiß::A,balts,белы
1329,rot::A,гӧрд,чырвоны
1330,rot::A,sarkans,чырвоны
1331,gelb::A,виж,жоўты
1332,gelb::A,dzeltens,жоўты
1333,blau::A,лӧз,сіні
1334,blau::A,zils,сіні
1335,grün::A,веж,зялёны
1336,grün::A,турунвиж,зялёны
1337,grün::A,zaļš,зялёны
1338,grau::A,руд,шэры
1339,grau::A,pelēks,шэры
1340,bunt::A,сера,пяресты
1341,bunt::A,raibs,пяресты
1342,bunt::A,krāsains,пяресты
1343,billig::A,донтӧг,танны
1344,billig::A,lēts,танны
1345,teuer::A,дона,дарагі
1346,teuer::A,dārgs,дарагі
1347,wertvoll::A,дона,цэнны
1348,wertvoll::A,дона,каштоўны
1349,wertvoll::A,vērtīgs,цэнны
1350,wertvoll::A,vērtīgs,каштоўны
1351,blind::A,синтӧм,сляпы
1352,blind::A,akls,сляпы
1353,taub::A,пельтӧм,глухі
1354,taub::A,kurls,глухі
1355,kräftig::A,вынйӧра,магутны
1356,kräftig::A,spēcīgs,магутны
1357,stark::A,ён,сільны
1358,stark::A,вына,сільны
1359,stark::A,stiprs,сільны
1360,schwach::A,жеб,слабы
1361,schwach::A,vājš,слабы
1362,fett::A,госа,тлусты
1363,fett::A,brangs,тлусты
1364,schlank::A,веськыд,стройны
1365,schlank::A,slaids,стройны
1366,hübsch::A,мича,чароўны
1367,hübsch::A,лӧсьыд,чароўны
1368,hübsch::A,glīts,чароўны
1369,böse::A,лёк,злы
1370,böse::A,ļauns,злы
1371,böse::A,negants,злы
1372,dumm::A,йӧй,дурны
1373,dumm::A,вежӧртӧм,дурны
1374,dumm::A,stulbs,дурны
1375,dumm::A,muļķīgs,дурны
1376,faul::A,дыш,лянівы
1377,faul::A,slinks,лянівы
1378,fleißig::A,зільысь,руплівы
1379,fleißig::A,čakls,руплівы
1380,fleißig::A,cītīgs,руплівы
1381,geizig::A,топыд,прагны
1382,geizig::A,skops,прагны
1383,geizig::A,sīksts,прагны
1384,klug::A,юра,разумны
1385,klug::A,вежӧра,разумны
1386,klug::A,gudrs,разумны
1387,geschickt::A,кипода,умелы
1388,geschickt::A,кужысь,умелы
1389,geschickt::A,manīgs,умелы
1390,lieb::A,муса,мілы
1391,lieb::A,мича,мілы
1392,lieb::A,лӧсьыд,мілы
1393,lieb::A,mīļš,мілы
1394,lustig::A,кыпыд,вясёлы
1395,lustig::A,jautrs,вясёлы
1396,sanft::A,мелі,ласкавы
1397,sanft::A,liegs,ласкавы
1398,hungrig::A,тшыг,галодны
1399,hungrig::A,izsalcis,галодны
1400,krank::A,висьысь,хворы
1401,krank::A,slims,хворы
1402,nackt::A,пасьтӧм,голы
1403,nackt::A,pliks,голы
1404,traurig::A,гажтӧм,сумны
1405,traurig::A,bēdīgs,сумны
1406,traurig::A,skumīgs,сумны
1407,lebendig::A,ловъя,жывы
1408,lebendig::A,dzīvs,жывы
1409,gut::A,бур,добры
1410,gut::A,labs,добры
1411,schlecht::A,лёк,кепскі
1412,schlecht::A,омӧль,кепскі
1413,schlecht::A,slikts,кепскі
1414,richtig::A,инӧд,правільны
1415,richtig::A,riktīgs,правільны
1416,schlimm::A,омӧль,агідны
1417,schlimm::A,туйтӧм,агідны
1418,schlimm::A,nelāgs,агідны
1419,schlimm::A,nejauks,агідны
1420,wahr::A,абу ылӧг,сапраўдны
1421,wahr::A,īsts,сапраўдны
1422,wahr::A,patiess,сапраўдны
1423,alt::A,важ,стары
1424,alt::A,sens,стары
1425,alt::A,vęcs,стары
1426,neu::A,выль,новы
1427,neu::A,jauns,новы
1428,ehemalig::A,вӧвлӧм,былы
1429,ehemalig::A,bijušais,былы
1430,alt[Lebewesen]::A,пӧрысь,стары
1431,alt[Lebewesen]::A,vecs,стары
1432,jung::A,том,малады
1433,jung::A,jauns,малады
1434,arm::A,гӧль,бедны
1435,arm::A,nabags,бедны
1436,reich::A,озыр,багаты
1437,reich::A,bagāts,багаты
1438,bekannt::A,тӧдса,знаёмы
1439,bekannt::A,zināms,знаёмы
1440,bekannt::A,pazīstams,знаёмы
1441,berühmt::A,нималан,славуты
1442,berühmt::A,кывсян,славуты
1443,berühmt::A,slavens,славуты
1444,fremd::A,йӧз,чужы
1445,fremd::A,svešs,чужы
1446,verschieden::A,абу ӧткодь,розны
1447,verschieden::A,разнӧй,розны
1448,verschieden::A,dažāds,розны
1449,nah::A,матыс,блізкі
1450,nah::A,tuvs,блізкі
1451,fern::A,ылі,далёкі
1452,fern::A,tāls,далёкі
1453,linker::A,шуйга,левы
1454,linker::A,kreisais,левы
1455,rechter::A,веськыд,правы
1456,rechter::A,labais,правы
1457,anderer::A,мукӧд,іншы
1458,anderer::A,мукӧд,другі
1459,anderer::A,otrs,іншы
1460,anderer::A,otrs,другі
1461,erster::A,медводдза,першы
1462,erster::A,pirmais,першы
1463,zweiter::A,мӧд,другі
1464,zweiter::A,otrais,другі
1465,dritter::A,коймӧд,трэці
1466,dritter::A,trešais,трэці
1467,letzter::A,бӧръя,апошні
1468,letzter::A,beidzamais,апошні
1469,allein::ADV,ӧтка,сам
1470,allein::ADV,ӧтка,адзін
1471,allein::ADV,viens pats,сам
1472,allein::ADV,viens pats,адзін
1473,auf einmal::ADV,ӧтпырйӧ,адразу
1474,auf einmal::ADV,reizē,адразу
1475,zusammen::ADV,тшӧтш,разам
1476,zusammen::ADV,kopā,разам
1477,zusammen::ADV,vienviet,разам
1478,lange::ADV,дыр,доўга
1479,lange::ADV,ilgi,доўга
1480,plötzlich::ADV,друг,раптам
1481,plötzlich::ADV,pēkšņi,раптам
1482,sofort::ADV,дзик пыр,зараз
1483,sofort::ADV,tūlīt,зараз
1484,später::ADV,сэсся,пазней
1485,später::ADV,vēlāk,пазней
1486,jetzt::ADV,ӧні,цяпер
1487,jetzt::ADV,tagad,цяпер
1488,heute::ADV,талун,сёння
1489,heute::ADV,šodien,сёння
1490,morgen::ADV,аски,заўтра
1491,morgen::ADV,rīt,заўтра
1492,bald::ADV,регыд,хутка
1493,bald::ADV,регыд,неўзабаве
1494,bald::ADV,drīz,хутка
1495,bald::ADV,drīz,неўзабаве
1496,dann::ADV,бӧрын,потым
1497,dann::ADV,бӧрти,потым
1498,dann::ADV,tad,потым
1499,gestern::ADV,тӧнлун,учора
1500,gestern::ADV,vakar,учора
1501,einst::ADV,ӧтчыд,аднойчы
1502,einst::ADV,ӧтпыр,аднойчы
1503,einst::ADV,citreiz,аднойчы
1504,damals::ADV,сэки,тады
1505,damals::ADV,toreiz,тады
1506,danach::ADV,сэсся,затым
1507,danach::ADV,pēc tam,затым
1508,vorher::ADV,войдӧр,раней
1509,vorher::ADV,iepriekš,раней
1510,vorher::ADV,pirms tam,раней
1511,zuerst::ADV,войдӧр,спярша
1512,zuerst::ADV,войдӧр,спачатку
1513,zuerst::ADV,vis'pirms,спярша
1514,zuerst::ADV,vis'pirms,спачатку
1515,einmal::ADV,ӧтчыдысь,адзін раз
1516,einmal::ADV,reiz,адзін раз
1517,einmal::ADV,vienreiz,адзін раз
1518,manchmal::ADV,корсюрӧ,часам
1519,manchmal::ADV,dažkārt,часам
1520,oft::ADV,тшӧкыда,часта
1521,oft::ADV,bieži,часта
1522,immer::ADV,век,заўсёды
1523,immer::ADV,allaž,заўсёды
1524,immer::ADV,vien'mēr,заўсёды
1525,niemals::ADV,оз некор,ніколі
1526,niemals::ADV,nemūžam,ніколі
1527,hier::ADV,со,тут
1528,hier::ADV,тонӧ,тут
1529,hier::ADV,te,тут
1530,hier::ADV,šeit,тут
1531,hierhin::ADV,татчӧ,сюды
1532,hierhin::ADV,талань,сюды
1533,hierhin::ADV,šurp,сюды
1534,hierhin::ADV,uz šejieni,сюды
1535,von hier::ADV,тасянь,адсюль
1536,von hier::ADV,тасянь,адгэтуль
1537,von hier::ADV,no šejienes,адсюль
1538,von hier::ADV,no šejienes,адгэтуль
1539,dort::ADV,сэні,там
1540,dort::ADV,tur,там
1541,dorthin::ADV,сэтчӧ,туды
1542,dorthin::ADV,turp,туды
1543,dorthin::ADV,uz turieni,туды
1544,geradeaus::ADV,веськыда,прама
1545,geradeaus::ADV,taisni uz priekšu,прама
1546,vorwärts::ADV,водзӧ,наперад
1547,vorwärts::ADV,uz priekšu,наперад
1548,rückwärts::ADV,бӧрӧ,назад
1549,rückwärts::ADV,atmuguriski,назад
1550,zurück::ADV,бӧр,назад
1551,zurück::ADV,atpakāļ,назад
1552,unten::ADV,улын,унізе
1553,unten::ADV,уліын,унізе
1554,unten::ADV,lejā,унізе
1555,unten::ADV,apakšā,унізе
1556,hinab::ADV,улӧ,уніз
1557,hinab::ADV,увлан,уніз
1558,hinab::ADV,uz leju,уніз
1559,oben::ADV,вылын,угары
1560,oben::ADV,вылын,наверсе
1561,oben::ADV,выліын,угары
