,Concept_ID,sq,cs
814,oben::ADV,sipër,navrchu
815,hinauf::ADV,lart,nahoru
816,hinauf::ADV,përpjetë,nahoru
817,überall::ADV,kudo,všude
818,nicht::ADV,s',ne
819,nicht::ADV,nuk,ne
820,ein wenig::ADV,një tis,trochu
821,kaum::ADV,mezi,sotva
822,sehr::ADV,fort,velmi
823,sehr::ADV,fort,velice
824,sehr::ADV,shumë,velmi
825,sehr::ADV,shumë,velice
826,so::ADV,ashtu,tak
827,so::ADV,ashtu,takto
828,so::ADV,kështu,tak
829,so::ADV,kështu,takto
830,noch::ADV,ende,ještě
831,noch::ADV,akoma,ještě
832,nur::ADV,vetëm,jen
833,nur::ADV,vetëm,jenom
834,schon::ADV,tashmë,už
835,schon::ADV,tashmë,již
836,wieder::ADV,përsëri,zase
837,vergebens::ADV,kot,marně
838,vor::PRP,para,před
839,hinter::PRP,prapa,za
840,hinter::PRP,mbrapa,za
841,unter::PRP,nën,pod
842,durch::PRP,nëpër,skrz
843,neben::PRP,pranë,vedle
844,neben::PRP,përbri,vedle
845,zwischen::PRP,midis,mezi
846,zwischen::PRP,ndërmjet,mezi
847,wegen::PRP,për,pro
848,dies::PRN,ky,toto
849,dies::PRN,ky,tohle
850,das::PRN,ky,to
851,alles::PRN,gjithçka,všechno
852,ich::PRN,unë,já
853,du::PRN,ti,ty
854,er::PRN,ai,on
855,wir::PRN,ne,my
856,ihr::PRN,ju,vy
857,sie::PRN,ata,oni
858,was::FPRN,ç',co
859,was::FPRN,çfarë,co
860,wer::FPRN,kush,kdo
861,wo::FADV,ku,kde
862,wohin::FADV,për ku,kam
863,wie::FADV,si,jak
864,warum::FADV,pse,proč
865,warum::FADV,përse,proč
866,wieviel::FNUM,sa,kolik
867,eins::NUM,një,jeden
868,zwei::NUM,dy,dva
869,drei::NUM,tre,tři
870,vier::NUM,katër,čtyři
871,fünf::NUM,pesë,pět
872,sechs::NUM,gjashtë,šest
873,sieben::NUM,shtatë,sedm
874,acht::NUM,tetë,osm
875,neun::NUM,nëntë,devět
876,zehn::NUM,dhjetë,deset
877,elf::NUM,njëmbëdhjetë,jedenáct
878,zwölf::NUM,dymbëdhjetë,dvanáct
879,zwanzig::NUM,njëzet,dvacet
880,dreißig::NUM,tridhjetë,třicet
881,vierzig::NUM,dyzet,čtyřicet
882,fünfzig::NUM,pesëdhjetë,padesát
883,sechzig::NUM,gjashtëdhjetë,šedesát
884,siebzig::NUM,shtatëdhjetë,sedmdesát
885,achtzig::NUM,tetëdhjetë,osmdesát
886,neunzig::NUM,nëntëdhjetë,devadesát
887,hundert::NUM,qind,sto
888,tausend::NUM,mijë,tisíc
889,und::CNJ,e,a
890,und::CNJ,dhe,a
891,oder::CNJ,a,nebo
892,oder::CNJ,apo,nebo
893,stehen::V,rri,stát
894,sitzen::V,rri,sedět
895,liegen::V,rri shtrirë,ležet
896,hängen::V,varem,viset
897,werden::V,bëhem,stát se
898,passieren::V,ndodh,stát se
899,beginnen::V,filloj,počít
900,enden::V,përfundoj,končit
901,enden::V,përfundoj,skončit
902,wechseln::V,ndërroj,měnit se
903,aufgehen[Sonne]::V,hapem,vyjít
904,untergehen[Sonne]::V,hyj,zapadnout
905,untergehen[Sonne]::V,perëndoj,zapadnout
906,scheinen[Sonne]::V,ndriçoj,svítit
907,donnern::V,gjëmoj,hřmět
908,donnern::V,bubulloj,hřmět
909,wehen::V,fryj,vát
910,wehen::V,fryj,vanout
911,strömen::V,derdh,proudit
912,fließen::V,rrjedh,téct
913,sich drehen::V,rrotullohem,točit se
914,schwanken::V,dyzoj,kolísat
915,schwanken::V,dyzoj,houpat se
916,schwingen::V,dridhem,kývat se
917,fallen::V,bie,padat
918,brennen::V,digjem,hořet
919,rauchen::V,nxjerr tym,kouřit
920,regnen::V,bie shi,pršet
921,gefrieren::V,ngrij,zamrznout
922,tauen::V,shkrij,tát
923,schmelzen::V,shkrij,tavit
924,trocknen::V,thaj,schnout
925,sieden::V,ziej,vřít
926,faulen::V,kalbem,hnít
927,faulen::V,prishem,hnít
928,verfaulen::V,kalbem,shnít
929,reißen::V,grisem,roztrhat se
930,reißen::V,shqyhem,roztrhat se
931,versinken::V,humboj,topit se
932,versinken::V,humboj,ponořit se
933,vergehen::V,kaloj,plynout
934,erscheinen::V,dukem,objevit se
935,verschwinden::V,zhdukem,zmizet
936,sinken::V,ulem,klesat
937,abnehmen::V,pakësohem,ubýt
938,abnehmen::V,zvogëlohem,ubýt
939,zunehmen::V,shtohem,přibýt
940,steigen::V,rritem,stoupat
941,wachsen::V,rritem,růst
942,glänzen::V,vezulloj,lesknout se
943,funkeln::V,xixoj,jiskřit se
944,funkeln::V,xixëlloj,jiskřit se
945,lärmen::V,oshtij,dělat hluk
946,lärmen::V,zhurmoj,dělat hluk
947,läuten::V,bie,zvonit
948,klingeln::V,i bie ziles,zvonit
949,klirren::V,kërcëlloj,řinčet
950,brausen::V,gjëmoj,hučet
951,rauschen::V,fëshfërij,šumět
952,klingen::V,tingëlloj,znít
953,bellen::V,leh,štěkat
954,heulen::V,ulërij,výt
955,blasen::V,fryj,foukat
956,pfeifen::V,fishkëllej,pískat
957,schreien::V,bërtas,křičet
958,stöhnen::V,rënkoj,sténat
959,zittern::V,trembem,třást se
960,leben::V,rroj,žít
961,leben::V,jetoj,žít
962,geboren werden::V,lind,rodit se
963,atmen::V,marr frymë,dýchat
964,trinken::V,pi,pít
965,essen::V,ha,jíst
966,schlucken::V,gëlltis,polykat
967,schlucken::V,kapërdij,polykat
968,müde werden::V,lodhem,unavit se
969,einschlafen::V,bie të fle,usnout
970,schlafen::V,fle,spát
971,aufwachen::V,zgjohem,probudit se
972,aufstehen::V,çohem,vstát
973,aufstehen::V,ngrihem,vstát
974,sich erholen::V,qetësohem,zotavovat se
975,sich erholen::V,shtendosem,zotavovat se
976,krank werden::V,bie i sëmurë,onemocnět
977,krank sein::V,jam i sëmurë,být nemocný
978,schmerzen::V,dhemb,bolet
979,husten::V,kollitem,kašlat
980,genesen::V,shërohem,uzdravit se
981,sterben::V,vdes,umřít
982,umkommen::V,vdes,zahynout
983,umkommen::V,mbaroj,zahynout
984,sich bewegen::V,shkundem,pohnout se
985,sich rühren::V,lëviz,hnout se
986,sich erheben::V,ngrihem,zdvihnout se
987,sich setzen::V,ulem,posadit se
988,hinfallen::V,gremisem,upadnout
989,laufen::V,eci,běžet
990,schreiten::V,çapem,kráčet
991,spazierengehen::V,shëtis,procházet se
992,eilen::V,ngas,spěchat
993,sich beeilen::V,nxitoj,pospíšit si
994,sausen::V,eci shpejt,fičet
995,rennen::V,vrapoj,pádit
996,springen::V,kërcej,skákat
997,klettern::V,hipi,lézt
998,klettern::V,hipi,šplhat
999,schaukeln::V,kolovitem,houpat
1000,kriechen::V,zvarritem,lézt
1001,kriechen::V,zvarritem,plazit se
1002,schwimmen::V,notoj,plavat
1003,tauchen::V,zhytem,nořit se
1004,rudern::V,vozis,veslovat
1005,fahren::V,shkoj,jet
1006,fahren::V,shkoj,jezdit
1007,fliegen::V,fluturoj,létat
1008,gehen::V,eci,jít
1009,gehen::V,shkoj,jít
1010,weggehen::V,vete,odejít
1011,abfahren::V,nisem,odjet
1012,anhalten::V,ndalem,zastavit se
1013,hineingehen::V,futem,vcházet se
1014,eintreten::V,hyj,vstoupit
1015,kommen::V,vij,přijít
1016,ankommen::V,arrij,dojít
1017,ankommen::V,mbërrij,dojít
1018,zurückkommen::V,kthehem,vrátit se
1019,bleiben::V,mbetem,zůstat
1020,bleiben::V,qëndroj,zůstat
1021,warten::V,pres,čekat
1022,erwarten::V,pres,čekat na
1023,suchen::V,kërkoj,hledat
1024,finden::V,gjej,najít
1025,versuchen::V,mundohem,zkoušet
1026,vorbereiten::V,përgatis,připravit
1027,lieben::V,dashuroj,milovat
1028,mögen::V,dua,mít rád
1029,lachen::V,qesh,smát se
1030,rühren::V,mallëngjej,dojmout
1031,weinen::V,qaj,plakat
1032,schimpfen::V,shaj,nadávat
1033,sich ärgern::V,bëhem verem,pohoršit se
1034,sich fürchten::V,kam frikë,bát se
1035,sich fürchten::V,frikësohem,bát se
1036,fürchten::V,kam frikë nga,bát se
1037,fliehen::V,arratisem,utéct
1038,flüchten::V,iki,prchnout
1039,sehen::V,shoh,vidět
1040,anschauen::V,shikoj,podívat se na
1041,ansehen::V,shikoj,sledovat
1042,hören::V,dëgjoj,slyšet
1043,zuhören::V,veshtoj,poslouchat
1044,probieren::V,provoj,ochutnávat
1045,riechen::V,nuhas,cítit
1046,fühlen::V,ndiej,cítit
1047,scheinen::V,ndriçoj,zdát se
1048,zu sehen sein::V,dukem,moci být viděn
1049,vernehmen::V,dëgjoj,uslyšet
1050,frieren::V,mërdhij,mrznout
1051,tun::V,bëj,dělat
1052,können::V,mund,moct
1053,wollen::V,dua,chtít
1054,wollen::V,dëshiroj,chtít
1055,anfangen::V,filloj,začít
1056,beenden::V,kryej,ukončit
1057,beenden::V,mbaroj,ukončit
1058,aufhören::V,pushoj,přestat
1059,gelingen::V,më shkon mbarë,podařit se
1060,geraten::V,del,dařit se
1061,öffnen::V,hap,otevřít
1062,schließen::V,mbyll,zavřít
1063,stellen::V,vë,postavit
1064,setzen::V,vë,posadit
1065,legen::V,vë,klást
1066,legen::V,vë,položit
1067,berühren::V,rrok,dotýkat se
1068,verbinden::V,bashkoj,spojit
1069,bedecken::V,mbuloj,pokrýt
1070,aufhängen::V,var,oběsit
1071,aufhängen::V,var,pověsit
1072,anzünden::V,ndez,zapálit
1073,anzünden::V,ndez,podpálit
1074,aufheben::V,ngre,zvednout
1075,aufheben::V,ngre,zdvihnout
1076,zurücklassen::V,lë pas,zanechat
1077,verlieren::V,humb,ztratit
1078,fallen lassen::V,lëshoj,upustit
1079,machen::V,bëj,udělat
1080,herstellen::V,prodhoj,vyrobit
1081,bauen::V,ndërtoj,stavět
1082,bauen::V,ndërtoj,budovat
1083,reparieren::V,ndreq,opravit
1084,reparieren::V,meremetoj,opravit
1085,verbessern::V,përmirësoj,zlepšit
1086,ändern::V,ndërroj,změnit
1087,graben::V,gërmoj,rýt
1088,graben::V,gërmoj,kopat
1089,beugen::V,kërrus,ohnout
1090,biegen::V,përkul,ohnout
1091,drehen::V,dredh,točit
1092,drehen::V,rrotulloj,točit
1093,wenden::V,kthej,obrátit
1094,umdrehen::V,kthej,obrátit
1095,heben::V,ngre,zdvihnout
1096,hochheben::V,ngre,zvednout
1097,ergreifen::V,rrëmbej,chopit se
1098,halten::V,mbaj,držet
1099,drücken::V,shtyp,stisknout
1100,schieben::V,shtyj,posouvat
1101,kratzen::V,kruaj,škrábat
1102,kratzen::V,gërvisht,škrábat
1103,lecken::V,lëpij,lízat
1104,beißen::V,kafshoj,kousat
1105,abreißen::V,shkëpus,utrhat
1106,abreißen::V,shkëpus,odtrhat
1107,abschneiden::V,cungoj,uřezat
1108,abschneiden::V,cungoj,ukrojit
1109,binden::V,lidh,přivázat
1110,stecken::V,fus,strčit
1111,stecken::V,ngul,strčit
1112,brechen::V,thyej,lomit
1113,klopfen::V,trokas,ťukat
1114,klopfen::V,trokas,klepat
1115,hauen::V,godas,bít
1116,kleben::V,ngjis,lepit
1117,reiben::V,fërkoj,třít
1118,streichen::V,lyej,mazat
1119,schleifen::V,mpreh,brousit
1120,schneiden::V,pres,řezat
1121,schneiden::V,pres,střihat
1122,rütteln::V,shkund,třást
1123,rütteln::V,shkund,otřást
1124,schütteln::V,lëkund,třást
1125,schütteln::V,lëkund,zatřást
1126,schwenken::V,valëvit,mávat
1127,schütten::V,mbush,nasypat
1128,füllen::V,mbush,naplnit
1129,einwickeln::V,mbështjell,zavinout
1130,tragen::V,mbaj,nést
1131,tragen::V,mbart,nést
1132,schleppen::V,heq,vléct
1133,schleppen::V,zhgërryej,vléct
1134,ziehen::V,tërheq,tahat
1135,ziehen::V,tërheq,táhnout
1136,aufbewahren::V,ruaj,schovat
1137,werfen::V,hedh,házet
1138,fangen::V,kap,chytat
1139,packen::V,rrëmbej,uchvátit
1140,verstecken::V,fsheh,schovat
1141,teilen::V,ndaj,rozdělit
1142,schicken::V,dërgoj,posílat
1143,bringen::V,sjell,přinést
1144,hinzufügen::V,shtoj,připojit
1145,bekommen::V,kap,dostat
1146,erhalten::V,marr,uchovat
1147,nehmen::V,marr,vzít
1148,wählen::V,zgjedh,zvolit
1149,auswählen::V,përzgjedh,vybrat
1150,bewahren::V,ruaj,uchránit
1151,behindern::V,pengoj,překážet
1152,verderben::V,prish,zkazit
1153,beschädigen::V,dëmtoj,porušit
1154,beschädigen::V,dëmtoj,poškodit
1155,zerbrechen::V,thyej,rozlámat
1156,zerreißen::V,çjerr,roztrhnout
1157,zerreißen::V,zheloj,roztrhnout
1158,zerstören::V,prish,zničit
1159,zerstören::V,shkatërroj,zničit
1160,verbrennen::V,djeg,spálit
1161,geben::V,jap,dát
1162,reichen::V,jap,podat
1163,schenken::V,fal,darovat
1164,schenken::V,dhuroj,darovat
1165,versprechen::V,premtoj,slíbit
1166,wünschen::V,uroj,přát
1167,loben::V,lëvdoj,chválit
1168,loben::V,lavdëroj,chválit
1169,küssen::V,puth,líbat
1170,wiegen::V,tund,chovat
1171,wiegen::V,tund,kolébat
1172,zudecken::V,mbuloj,přikrýt
1173,zudecken::V,mbuloj,přiklopit
1174,wecken::V,zgjoj,vzbudit
1175,zeigen::V,dëftej,ukázat
1176,führen::V,çoj,vést
1177,lehren::V,arsej,učit
1178,unterrichten::V,arsimoj,vyučovat
1179,aufziehen::V,rris,vychovat
1180,leiten::V,udhëheq,vodit
1181,antreiben::V,nxis,nutit
1182,lassen::V,detyroj,dát
1183,einladen::V,ftoj,pozvat
1184,vereinigen::V,bashkoj,spojit
1185,besuchen::V,vizitoj,návštívit
1186,treffen::V,ndesh,potkat
1187,sich versammeln::V,tubohem,shromáždit se
1188,spielen::V,loz,hrát
1189,spielen::V,luaj,hrát
1190,singen::V,këndoj,zpívat
1191,tanzen::V,kërcej,tančit
1192,tanzen::V,vallëzoj,tančit
1193,sich trennen::V,ndahem,rozejít se
1194,verlassen::V,braktis,opustit
1195,retten::V,shpëtoj,zachránit
1196,bewachen::V,ruaj,hlídat
1197,schützen::V,ruaj,chránit
1198,schützen::V,mbroj,chránit
1199,verteidigen::V,mbroj,obhájit
1200,sich schlagen::V,zihem,bít se
1201,schießen::V,shtie,střílet
1202,siegen::V,fitoj,zvítězit
1203,siegen::V,ngadhënjej,zvítězit
1204,ärgern::V,zemëroj,zlobit
1205,ärgern::V,zemëroj,pohoršit
1206,schlagen::V,rrah,udeřit
1207,schlagen::V,rrah,praštit
1208,schlagen::V,godas,udeřit
1209,schlagen::V,godas,praštit
1210,treten::V,shtyj,kopnout
1211,treten::V,shtyj më këmbë,kopnout
1212,stechen::V,ther,bodnout
1213,stechen::V,ther,píchnout
1214,stechen::V,shpoj,bodnout
1215,stechen::V,shpoj,píchnout
1216,stoßen::V,shtyj,strčit
1217,stehlen::V,vjedh,ukrást
1218,stören::V,pengoj,vyrušit
1219,belästigen::V,bezdis,obtěžovat
1220,verbergen::V,fsheh,skrýt
1221,täuschen::V,mashtroj,klamat
1222,betrügen::V,kobis,podvést
1223,töten::V,vras,zabít
1224,wohnen::V,banoj,bydlit
1225,arbeiten::V,punoj,pracovat
1226,arbeiten::V,vardoj,pracovat
1227,sammeln::V,mbledh,sebrat
1228,sammeln::V,grumbulloj,sebrat
1229,pflücken::V,vjel,česat
1230,pflücken::V,mbledh,česat
1231,jagen::V,gjuaj,uhonit
1232,fischen::V,peshkoj,chytat ryby
1233,fischen::V,gjuaj peshk,chytat ryby
1234,fassen::V,zë,ulovit
1235,hüten::V,kullos,pást
1236,treiben::V,vë përpara,hnát
1237,anbinden::V,lidh,přivázat
1238,füttern::V,grazhdoj,krmit
1239,melken::V,mjel,dojit
1240,hacken::V,grij,seknout
1241,gießen::V,ujis,zalít
1242,reifen::V,piqem,uzrát
1243,zubereiten::V,gatuaj,připravit
1244,kochen::V,ziej,vařit
1245,backen::V,pjek,péct
1246,backen::V,furroj,péct
1247,braten::V,fërgoj,smažit
1248,braten::V,tiganis,smažit
1249,umrühren::V,trazoj,zamíchat
1250,stricken::V,thur,plést
1251,nähen::V,qep,šít
1252,färben::V,ngjyej,nabarvit
1253,färben::V,bojatis,nabarvit
1254,reinigen::V,qëroj,očistit
1255,reinigen::V,pastroj,očistit
1256,waschen::V,laj,mýt
1257,waschen::V,finjos,mýt
1258,abwischen::V,fshij,utřít
1259,spülen::V,kulloj,spláchnout
1260,fegen::V,fshij,zamést
1261,kehren::V,fshij,mést
1262,baden::V,lahem,koupat se
1263,sich waschen::V,lahem,mýt se
1264,ausziehen::V,heq,svléct
1265,ausziehen::V,zbath,svléct
1266,anziehen::V,vesh,obléct
1267,anziehen::V,mbath,obléct
1268,sich anziehen::V,vishem,oblékat se
1269,kämmen::V,kreh,učesat
1270,schmücken::V,hijeshoj,ozdobit
1271,sagen::V,them,říct
1272,sprechen::V,flas,mluvit
1273,reden::V,fjalos,hovořit
1274,reden::V,fjalëtoj,hovořit
1275,sich unterhalten::V,bisedoj,povídat se
1276,fragen::V,pyes,zeptat se
1277,bitten::V,lus,prosit
1278,bitten::V,lutem,prosit
1279,erzählen::V,rrëfej,povídat
1280,mitteilen::V,kumtoj,sdělit
1281,mitteilen::V,kumtoj,oznámit
1282,nennen::V,quaj,nazvat
1283,rufen::V,thërras,volat
1284,rufen::V,thërras,zavolat
1285,prahlen::V,mburrem,chlubit se
1286,prahlen::V,kapardisem,chlubit se
1287,übersetzen::V,përkthej,přeložit
1288,denken::V,mendoj,myslit
1289,glauben::V,besoj,věřit
1290,bemerken::V,vërej,zpozorovat
1291,erkennen::V,njoh,poznat
1292,erkennen::V,shquaj,poznat
1293,begreifen::V,marr vesh,pochopit
1294,verstehen::V,marr vesh,porozumět
1295,lernen::V,mësoj,učit se
1296,wissen::V,di,vědět
1297,sich erinnern an::V,kujtoj,vzpomínat si na
1298,vergessen::V,harroj,zapomínat
1299,messen::V,mas,měřit
1300,zählen::V,njeh,spočítat
1301,rechnen::V,llogaris,počítat
1302,lesen::V,lexoj,číst
1303,lesen::V,këndoj,číst
1304,malen::V,lyej,malovat
1305,zeichnen::V,vizatoj,rýsovat
1306,schreiben::V,shkruaj,psát
1307,besitzen::V,kam,mít
1308,besitzen::V,kam,vlastnit
1309,kaufen::V,blej,koupit
1310,verkaufen::V,shes,prodat
1311,bezahlen::V,paguaj,zaplatit
1312,zahlen::V,paguaj,platit
1313,beherrschen::V,zotëroj,ovládat
1314,ertragen::V,duroj,snést
