,Concept_ID,mn,bn
698,böse::A,хортой,খারাপ
699,dumm::A,тэнэг,মূর্খ
700,faul::A,залхуу,শ্রমবিমুখ
701,fleißig::A,чармайлтгай,পরিশ্রমী
702,geizig::A,харамч,ব্যয়কুণ্ঠ
703,klug::A,цэцэн,দক্ষ
704,geschickt::A,дүйтэй,পটু
705,lieb::A,хайрт,প্রেয়
706,lustig::A,цэнгэлтэй,প্রফুল্ল
707,sanft::A,наалинхай,নম্র
708,hungrig::A,өлөн,ক্ষুধার্ত
709,hungrig::A,өлссөн,ক্ষুধার্ত
710,krank::A,өвчтэй,অসুস্থ
711,nackt::A,нүцгэн,উলঙ্গ
712,traurig::A,гунигт,দুঃখিত
713,lebendig::A,амьд,জীবিত
714,lebendig::A,амьтай,জীবিত
715,gut::A,сайн,ভালো
716,schlecht::A,муу,মন্দ
717,schlecht::A,өөдгүй,মন্দ
718,richtig::A,зөв,ঠিক
719,richtig::A,зүйтэй,ঠিক
720,schlimm::A,муухай,কদর্য
721,wahr::A,үнэн,বাস্তব
722,wahr::A,жинхэнэ,বাস্তব
723,alt::A,хуучин,পুরাতন
724,neu::A,шинэ,নব
725,neu::A,шинэ,নূতন
726,ehemalig::A,агсан,পূর্বকালীন
727,ehemalig::A,байсан,পূর্বকালীন
728,alt[Lebewesen]::A,өвгөн,বৃদ্ধ
729,alt[Lebewesen]::A,хижээл,বৃদ্ধ
730,jung::A,залуу,তরুণ
731,arm::A,ядуу,ক্ষুদ্র
732,reich::A,баян,ধনবান্
733,reich::A,баялаг,ধনবান্
734,bekannt::A,танил,সুপরিচিত
735,berühmt::A,цуутай,বিখ্যাত
736,berühmt::A,алдартай,বিখ্যাত
737,fremd::A,харь,বিদেশি
738,fremd::A,гадаад,বিদেশি
739,verschieden::A,ондоо,বিসদৃশ
740,verschieden::A,янз янзын,বিসদৃশ
741,nah::A,ойрын,নিকটবতী
742,nah::A,дөтийн,নিকটবতী
743,fern::A,холын,দুরবতী
744,linker::A,буруу,বাম
745,rechter::A,баруун,ডান
746,rechter::A,баруун,ডাইন
747,anderer::A,өөр,অন্যতর
748,anderer::A,нөгөө,অন্যতর
749,erster::A,нэгдэх,প্রথম
750,erster::A,нэгдүгээр,প্রথম
751,zweiter::A,хоёрдугаар,দ্বিতীয়
752,dritter::A,гуравдугаар,তৃতীয়
753,letzter::A,сүүлийн,সর্বশেষ
754,allein::ADV,ганцаараа,একক
755,auf einmal::ADV,нэгмөсөн,জলদি
756,zusammen::ADV,цуг,একসঙ্গে
757,zusammen::ADV,хамт,একসঙ্গে
758,lange::ADV,удаан,লম্বা
759,plötzlich::ADV,гэнэт,হঠাৎ
760,sofort::ADV,дороо,মুহ্ণর্তমধ্যে
761,später::ADV,дараа,পশ্চাতে
762,jetzt::ADV,өнөө,এখন
763,heute::ADV,өнөө,আজ
764,heute::ADV,өнөөдөр,আজ
765,morgen::ADV,маргааш,আগামিকাল
766,morgen::ADV,маргаадар,আগামিকাল
767,bald::ADV,түргэн,অস্পকালমধ্যে
768,bald::ADV,удахгүй,অস্পকালমধ্যে
769,dann::ADV,хожим,তখন
770,dann::ADV,тэгээд,তখন
771,gestern::ADV,өчигдөр,গতকাল
772,einst::ADV,нэг,একবার মাত্র
773,damals::ADV,тэгэхэд,তখন
774,danach::ADV,тэгээд,পরে
775,danach::ADV,дараа нь,পরে
776,vorher::ADV,урьд,আগে
777,zuerst::ADV,анх,আগে
778,zuerst::ADV,эхлээд,আগে
779,einmal::ADV,нэг удаа,একবার
780,manchmal::ADV,хааяа,কখনও কখনও
781,manchmal::ADV,заримдаа,কখনও কখনও
782,oft::ADV,олонтоо,ঘনঘন
783,immer::ADV,байнга,সর্বদা
784,niemals::ADV,хэзээ ч,কখলও নহে
785,niemals::ADV,хэдийд ч,কখলও নহে
786,hier::ADV,энд,এখানে
787,hierhin::ADV,нааш,এখানে
788,von hier::ADV,эндээс,ত্রই স্তান হইতে
789,dort::ADV,тэнд,ওখানে
790,dorthin::ADV,тийш,ওখানে
791,geradeaus::ADV,шулуун,অগ্রগামী
792,vorwärts::ADV,урагшаа,সন্মুখিকে
793,rückwärts::ADV,буцаан,খিরিয়া
794,rückwärts::ADV,сөөргөө,খিরিয়া
795,zurück::ADV,буцаж,পিঠ
796,zurück::ADV,гэдрэг,পিঠ
797,unten::ADV,дор,নীচে
798,hinab::ADV,уруу,নিম্নগামী
799,oben::ADV,дээр,উপরে
800,hinauf::ADV,өөд,উচ্চতর অংশে
801,hinauf::ADV,дээш,উচ্চতর অংশে
802,überall::ADV,хааяагүй,সর্বত্র
803,überall::ADV,энд тэндгүй,সর্বত্র
804,nicht::ADV,эс,না
805,nicht::ADV,-гүй,না
806,ein wenig::ADV,жаахан,অল্প
807,kaum::ADV,арай,কষ্টসহকাবে
808,kaum::ADV,арай гэж,কষ্টসহকাবে
809,sehr::ADV,тун,খুব
810,so::ADV,тэгж,তত
811,so::ADV,ингээд,তত
812,noch::ADV,дахин,এখন পর্যস্ত
813,noch::ADV,дахиад,এখন পর্যস্ত
814,nur::ADV,зөвхөн,শুধু
815,nur::ADV,гагцхүү,শুধু
816,schon::ADV,нэгэнт,ইতঃপুর্বে
817,wieder::ADV,дахин,আবার
818,wieder::ADV,дахиад,আবার
819,vergebens::ADV,хий,বিফলে
820,vor::PRP,өмнө,সম্মুখে
821,hinter::PRP,ард,পশ্চাতে
822,unter::PRP,доор,নীচে
823,durch::PRP,дундуур,দ্বারা
824,neben::PRP,хажууд,কাছে
825,zwischen::PRP,завсар,মধ্যে
826,zwischen::PRP,хооронд,মধ্যে
827,wegen::PRP,төлөө,জন্য
828,wegen::PRP,дээрээс,জন্য
829,dies::PRN,энэ,এটা
830,das::PRN,тэр,ওটা
831,alles::PRN,цөм,সব
832,alles::PRN,бүгд,সব
833,ich::PRN,би,আমি
834,du::PRN,чи,তুমি
835,er::PRN,тэр,উনি
836,er::PRN,тэр хүн,উনি
837,wir::PRN,бид,আমরা
838,ihr::PRN,та нар,তোমরা
839,sie::PRN,тэд,তারা
840,was::FPRN,юу,কি
841,wer::FPRN,хэн,কে
842,wo::FADV,хаа,কোথায়
843,wo::FADV,хаана,কোথায়
844,wohin::FADV,хааш,কোথায়
845,wohin::FADV,хаана,কোথায়
846,wie::FADV,яаж,কেমন
847,wie::FADV,хэрхэн,কেমন
848,warum::FADV,юунд,কেন
849,warum::FADV,яагаад,কেন
850,wieviel::FNUM,хэдий,কত
851,wieviel::FNUM,хэд,কত
852,eins::NUM,нэг,অক
853,zwei::NUM,хоёр,দুই
854,drei::NUM,гурав,তিন
855,vier::NUM,дөрөв,চার
856,fünf::NUM,тав,পাঁচ
857,sechs::NUM,зургаа,ছয়
858,sieben::NUM,долоо,সাত
859,acht::NUM,найм,আট
860,neun::NUM,ес,নয়
861,zehn::NUM,арав,দশ
862,elf::NUM,арван нэг,এগারো
863,zwölf::NUM,арван хоёр,দ্বাদশ
864,zwanzig::NUM,хорь,বিশ
865,dreißig::NUM,гуч,ত্রিশ
866,vierzig::NUM,дөч,চল্লিশ
867,fünfzig::NUM,тавь,পঞ্চাশ
868,sechzig::NUM,жар,ষাট
869,siebzig::NUM,дал,সত্তর
870,achtzig::NUM,ная,আশি
871,neunzig::NUM,ер,নব্বুই
872,hundert::NUM,зуу,শত
873,tausend::NUM,мянга,হাজার
874,und::CNJ,ч,আর
875,und::CNJ,ч,এবং
876,und::CNJ,болон,আর
877,und::CNJ,болон,এবং
878,oder::CNJ,буюу,বা
879,stehen::V,зогсох,দাঁড়ানো
880,sitzen::V,суух,বসা
881,liegen::V,хэвтэх,শোয়া
882,hängen::V,өлгөөтэй байх,ঝোলা
883,hängen::V,дүүжлээтэй байх,ঝোলা
884,werden::V,болох,হইয়া উঠা
885,passieren::V,тохиох,ঘটা
886,beginnen::V,эхлэх,আরম্ভ হওয়া
887,enden::V,дүүрэх,শেষ হওয়া
888,wechseln::V,хувирах,রূপাস্তর করা
889,aufgehen[Sonne]::V,мандах,উদিত হওয়া
890,untergehen[Sonne]::V,жаргах,অস্ত যাওয়া
891,scheinen[Sonne]::V,гэрэлтэх,আলো দেওয়া
892,donnern::V,дуугарах,বজ্রধ্বনি করা
893,wehen::V,салхилах,প্রবাহিত হওয়া
894,wehen::V,хөөрөгдөх,প্রবাহিত হওয়া
895,strömen::V,гүйх,প্রবাহিত হওয়া
896,strömen::V,урсах,প্রবাহিত হওয়া
897,fließen::V,урсах,ছুটা
898,sich drehen::V,эргэлдэх,পাক খাওয়া
899,schwanken::V,хэлбэлзэх,দোলা
900,schwingen::V,ганхах,দোলা
901,schwingen::V,хэлбэлзэх,দোলা
902,fallen::V,унах,পড়া
903,brennen::V,шатах,সেঁকা
904,rauchen::V,баагих,ধোঁয়া ছড়ান
905,regnen::V,бороо орно,বর্ষণ_করা
906,gefrieren::V,хөлдөх,হিমায়িত হওয়া
907,tauen::V,хайлах,গলা
908,schmelzen::V,уярах,গলা
909,trocknen::V,хатах,শুষ্ক করা
910,sieden::V,буцлах,ফোঁড়া
911,sieden::V,даргилах,ফোঁড়া
912,faulen::V,үжрэх,ক্ষয় হওয়া
913,faulen::V,өмхийрөх,ক্ষয় হওয়া
914,verfaulen::V,бээх,ক্ষয় হওয়া 
915,verfaulen::V,өгрөх,ক্ষয় হওয়া 
916,reißen::V,цуурах,ছিঁড়া
917,versinken::V,живэх,ডুবা
918,vergehen::V,нөгчих,যাওয়া
919,vergehen::V,өнгөрөх,যাওয়া
920,erscheinen::V,гарах,আসা
921,erscheinen::V,бултайх,আসা
922,verschwinden::V,далд орох,অদৃশ্য হওয়া
923,verschwinden::V,алга болох,অদৃশ্য হওয়া
924,sinken::V,татрах,হ্রাস হওয়া
925,sinken::V,доошлох,হ্রাস হওয়া
926,abnehmen::V,багасах,হ্রাস হওয়া
927,abnehmen::V,хорогдох,হ্রাস হওয়া
928,zunehmen::V,ихсэх,বৃদ্ধি পাওয়া
929,steigen::V,нэмэгдэх,ওঠা
930,wachsen::V,өсөх,বড় হওয়া
931,wachsen::V,ургах,বড় হওয়া
932,glänzen::V,гилгэнэх,জ্বলা
933,glänzen::V,гилбэгнэх,জ্বলা
934,funkeln::V,гялжах,জ্বল্জ্বল করা
935,funkeln::V,гялалзах,জ্বল্জ্বল করা
936,lärmen::V,шуугих,
937,läuten::V,цохих,রুসুঝুসু করা
938,klingeln::V,хонхдох,বাজা
939,klingeln::V,дуугарах,বাজা
940,klirren::V,хангир жингэр хийх,টুংটাং-শব্দ করা
941,brausen::V,бургилах,গর্জন করা
942,rauschen::V,сэржигнэх,মর্মরধ্বনি করা
943,klingen::V,хангинах,শব্দ করা
944,bellen::V,хуцах,ঘেউ ঘেউ করা
945,heulen::V,улих,গর্জন করা
946,blasen::V,үлзэх,ফুঁ দেওয়া
947,pfeifen::V,исгэрэх,শিস্ দেওয়া
948,schreien::V,хашгирах,চিৎকার করা
949,stöhnen::V,ёолох,গোঁ-গো করা
950,stöhnen::V,гэнгэнэх,গোঁ-গো করা
951,zittern::V,дагжих,কাঁপা
952,leben::V,амьдрах,বাঁচা
953,geboren werden::V,төрөх,জন্মানো
954,atmen::V,амьсгалах,শ্বাস ফেলা
955,trinken::V,уух,পান করা
956,essen::V,идэх,ভক্ষণ করা
957,schlucken::V,залгих,গেলা
958,müde werden::V,ядрах,পরিশ্রান্ত হওয়া
959,einschlafen::V,унтчих,নিদ্রামগ্ন হওয়া
960,schlafen::V,унтах,নিদ্রা যাওয়া
961,aufwachen::V,сэрэх,জাগা
962,aufstehen::V,босох,জাগা
963,sich erholen::V,амрах,আরাম করা
964,krank werden::V,өвдөж эхлэх,অসুস্থ হত্তয়া
965,krank sein::V,өвдөх,রূগ্ণ হত্তয়া
966,schmerzen::V,өвдөх,কন্কন করা
967,schmerzen::V,шархирах,কন্কন করা
968,husten::V,ханиах,কাশা
969,genesen::V,засрах,আরোগ্য হওয়া
970,sterben::V,үхэх,মারা যাওয়া
971,sterben::V,нас барах,মারা যাওয়া
972,umkommen::V,үхэх,মারা যাওয়া
973,sich bewegen::V,хөдлөх,চলা
974,sich rühren::V,хөдлөх,নড়া
975,sich erheben::V,босох,উদিত হওয়া
976,sich setzen::V,суух,বসা
977,hinfallen::V,ойчих,পড়া
978,laufen::V,явган явах,হাঁটা
979,schreiten::V,алхах,হাঁটা
980,spazierengehen::V,зугаалах,পায়চারি করা
981,eilen::V,хурдлах,ত্বরাম্বিত করা
982,sich beeilen::V,яарах,ত্বরাম্বিত করা
983,sich beeilen::V,шамдах,ত্বরাম্বিত করা
984,sausen::V,давхих,ধেয়ে যাওয়া
985,rennen::V,гүйх,চলা
986,springen::V,харайх,লাফানো
987,springen::V,дэвхрэх,লাফানো
988,klettern::V,авирах,আরোহণ করা
989,schaukeln::V,ганхалзах,দোলা
990,kriechen::V,мөлхөх,হামাগুড়ি দেওয়া
991,schwimmen::V,сэлэх,সাঁতার কাটা
992,tauchen::V,шунгах,ডোবা
993,rudern::V,сэлүүрдэх,দাঁড় টানা
994,fahren::V,явах,চালান
995,fliegen::V,нисэх,ওড়া
996,gehen::V,явах,যাওয়া
997,weggehen::V,явах,প্রস্থান করা
998,abfahren::V,одох,প্রস্থান করা
999,abfahren::V,хөдлөх,প্রস্থান করা
1000,anhalten::V,зогсох,থামা
1001,hineingehen::V,орох,ঢোকা
1002,eintreten::V,орох,ঢোকা
1003,kommen::V,ирэх,আসা
1004,ankommen::V,хүрэх,আসা
1005,zurückkommen::V,харих,ফিরা
1006,zurückkommen::V,буцаж ирэх,ফিরা
1007,bleiben::V,үлдэх,থাকা
1008,warten::V,хүлээх,অপেক্ষা করা
1009,erwarten::V,хүлээх,অপেক্ষা করা
1010,suchen::V,эрэх,খোঁজ করা
1011,suchen::V,бэдрэх,খোঁজ করা
1012,finden::V,олох,পাওয়া
1013,versuchen::V,оролдох,পরখ করা
1014,vorbereiten::V,бэлтгэх,প্রস্তুত করা
1015,lieben::V,янаглах,ভালবাসা
1016,mögen::V,таалах,পছন্দ করা
1017,lachen::V,инээх,হাসা
1018,rühren::V,сэтгэл уяруулах,হৃদয়ম্পর্শ করা
1019,weinen::V,уйлах,কাঁদা
1020,schimpfen::V,хараах,নালিশ করা
1021,sich ärgern::V,уурлах,রাগ হত্তয়া
1022,sich fürchten::V,айх,ভয় করা
1023,fürchten::V,айх,ডরা
1024,fliehen::V,зугтах,পালানো
1025,fliehen::V,гүйж очих,পালানো
1026,flüchten::V,оргох,পালানো
1027,sehen::V,үзэх,দেখা
1028,anschauen::V,харах,দেখা
1029,ansehen::V,харах,দেখা
1030,hören::V,дуулах,শোনা
1031,zuhören::V,чагнах,শোনা
1032,probieren::V,амсаж үзэх,পরখ করা
1033,riechen::V,үнэрлэх,শুঁকা
1034,fühlen::V,мэдрэх,অনুভব করা
1035,scheinen::V,шиг үзэгдэх,মনে হত্তয়া
1036,zu sehen sein::V,үзэгдэх,দেখা দেত্তয়া
1037,zu sehen sein::V,харагдах,দেখা দেত্তয়া
1038,vernehmen::V,дуулах,শোনা
1039,frieren::V,даарах,শীত লাগা
1040,tun::V,хийх,করা
1041,tun::V,үйлдэх,করা
1042,können::V,болох,পারা
1043,wollen::V,хүсэх,ইচ্ছা করা
1044,anfangen::V,эхлэх,আরম্ভ করা
1045,beenden::V,дуусгах,শেষ করা
1046,aufhören::V,болих,থামা
1047,aufhören::V,зогсох,থামা
1048,gelingen::V,бүтэх,সিদ্ধিলাভ করা
1049,geraten::V,илрэх,পরিণত হত্তয়া
1050,öffnen::V,нээх,খোলা
1051,öffnen::V,тайлах,খোলা
1052,schließen::V,хаах,বন্ধ করা
1053,stellen::V,тавих,স্থাপন করা
1054,stellen::V,босгох,স্থাপন করা
1055,setzen::V,суулгах,স্থাপন করা
1056,legen::V,хийх,স্থাপন করা
1057,legen::V,тавих,স্থাপন করা
1058,berühren::V,шүргэх,স্পর্শ করা
1059,verbinden::V,залгах,সংযুক্ত করা
1060,bedecken::V,бүрэх,ঢাকা
1061,aufhängen::V,өлгөх,ঝুলানো
1062,aufhängen::V,дүүжлэх,ঝুলানো
1063,anzünden::V,асаах,জ্বালান
1064,anzünden::V,ноцоох,জ্বালান
1065,aufheben::V,өргөх,কুড়াইয়া তোলা
1066,zurücklassen::V,орхих,পরিত্যাগ করা
1067,zurücklassen::V,үлдээх,পরিত্যাগ করা
1068,verlieren::V,гээх,হারান
1069,fallen lassen::V,унагах,ফেলা
1070,machen::V,хийх,গঠন করা
1071,machen::V,гаргах,গঠন করা
1072,herstellen::V,бүтээх,সৃষ্টি করা
1073,bauen::V,барих,নির্মাণ করা
1074,reparieren::V,засах,মেরামত করা
1075,reparieren::V,сэлбэх,মেরামত করা
1076,verbessern::V,засах,উন্নতিলাভ করা
1077,verbessern::V,сайжруулах,উন্নতিলাভ করা
1078,ändern::V,өөрчлөх,পরিবর্তিত করা
1079,graben::V,малтах,খনন করা
1080,beugen::V,бөгтийлгөх,নোয়া
1081,biegen::V,матах,নোয়া
1082,biegen::V,муруйлгах,নোয়া
1083,drehen::V,эргүүлэх,ঘোরান
1084,wenden::V,эргүүлэх,উলটাইয়া দেত্তয়া
1085,umdrehen::V,хөрвүүлэх,উলটানো
1086,heben::V,өргөх,উত্তোলন করা
1087,hochheben::V,өргөх,উঁচু করা
1088,ergreifen::V,атгах,দখল করা
1089,halten::V,барих,ধরা
1090,drücken::V,дарах,টেপা
1091,schieben::V,түлхэх,ঠেলা
1092,kratzen::V,хусах,চাঁচা
1093,kratzen::V,маажих,চাঁচা
1094,lecken::V,долоох,চাটা
1095,beißen::V,зуух,দংশন করা
1096,beißen::V,хазах,দংশন করা
1097,abreißen::V,таслах,বিচ্ছিন্ন করা
1098,abschneiden::V,тайрах,বিচ্ছিন্ন করা
1099,binden::V,боох,বন্ধন করা
1100,binden::V,хүлэх,বন্ধন করা
1101,stecken::V,шаах,বিদ্ধ করা
1102,stecken::V,шигтгэх,বিদ্ধ করা
1103,brechen::V,хугалах,ভাঙা
1104,klopfen::V,цохих,আঘাত করা
1105,klopfen::V,тогших,আঘাত করা
1106,hauen::V,дэлдэх,আঘাত করা
1107,kleben::V,наах,সাঁটা
1108,reiben::V,нухах,ঘষা
1109,reiben::V,нидчих,ঘষা
1110,streichen::V,нялах,ছড়াইয়া
1111,streichen::V,түрхэх,ছড়াইয়া
1112,schleifen::V,билүүдэх,ধার দেওয়া
1113,schleifen::V,гуранздах,ধার দেওয়া
1114,schneiden::V,огтлох,কাটা
1115,rütteln::V,холхнулах,নাড়ান
1116,schütteln::V,сэгсрэх,নড়া
1117,schwenken::V,дэвэх,দোলা
1118,schwenken::V,даллах,দোলা
1119,schütten::V,цутгах,বর্ষণ করা
1120,schütten::V,аягалах,বর্ষণ করা
1121,füllen::V,дүүргэх,পরিপূর্ণ করা
1122,einwickeln::V,боох,মুড়া
1123,einwickeln::V,ороох,মুড়া
1124,tragen::V,авчрах,বহন করা
1125,schleppen::V,чирэх,টানা
1126,ziehen::V,татах,টানা
1127,aufbewahren::V,хадгалах,রাখা
1128,werfen::V,хаях,ছুড়া
1129,werfen::V,шидэх,ছুড়া
1130,fangen::V,барих,লোফা
1131,packen::V,шүүрэх,ধরা
1132,verstecken::V,нуух,গোপন করা
1133,teilen::V,хуваах,বিভক্ত করা
1134,schicken::V,илгээх,প্রেরণ করা
1135,schicken::V,явуулах,প্রেরণ করা
1136,bringen::V,авчрах,আনা
1137,bringen::V,аваачих,আনা
1138,hinzufügen::V,нэмэх,একত্র করা
1139,bekommen::V,хүлээн авах,পাওয়া
1140,erhalten::V,хүлээн авах,পাওয়া
1141,nehmen::V,авах,নেওয়া
1142,wählen::V,сонгох,বাছা
1143,auswählen::V,шилэх,বাছা
1144,bewahren::V,гамнах,বাঁচাইয়া রাখা
1145,behindern::V,саад хийх,বাধা দেওয়া
1146,behindern::V,тотгор болох,বাধা দেওয়া
1147,verderben::V,эвдэх,নষ্ট করা
1148,beschädigen::V,гэмтээх,ক্ষতি করা
1149,zerbrechen::V,хагалах,ভাঙ্গিয়া যাওয়া
1150,zerbrechen::V,хага цохих,ভাঙ্গিয়া যাওয়া
1151,zerreißen::V,урах,ছিঁড়া
1152,zerstören::V,эвдэх,বিনাশ করা
1153,zerstören::V,сүйтгэх,বিনাশ করা
1154,verbrennen::V,шатаах,দহন করা
1155,geben::V,өгөх,দেওয়া
1156,reichen::V,өгөх,দেওয়া
1157,reichen::V,дамжуулах,দেওয়া
1158,schenken::V,бэлэглэх,উপহার দেত্তয়া
1159,versprechen::V,амлах,প্রতিশ্রুতি দেওয়া
1160,wünschen::V,ерөөх,আকাঙ্ক্ষা করা
1161,loben::V,магтах,প্রশংসা করা
1162,loben::V,сайшаах,প্রশংসা করা
1163,küssen::V,озох,চুম্বন করা
1164,küssen::V,үнсэх,চুম্বন করা
1165,wiegen::V,бүүвэйлэх,দুলানো
1166,zudecken::V,хучих,ঢাকা
1167,zudecken::V,бүтээх,ঢাকা
1168,wecken::V,сэрээх,জাগানো
1169,zeigen::V,үзүүлэх,দেখানো
1170,führen::V,хөтлөх,পথ দেখানো
1171,lehren::V,заах,শেখানো
1172,unterrichten::V,сургах,শিক্ষা দেওয়া
1173,aufziehen::V,өсгөх,পালন করা
1174,aufziehen::V,хүмүүжүүлэх,পালন করা
1175,leiten::V,удирдах,পরিচালনা করা
1176,antreiben::V,шамдуулах,চালনা করা
1177,lassen::V,-уулах,অনুমতি দেওয়া
1178,einladen::V,залах,নিমন্ত্রণ করা
1179,vereinigen::V,нэгтгэх,এক করা
1180,vereinigen::V,хамтруулах,এক করা
1181,besuchen::V,зочлох,দেখিতে যাওয়া
1182,treffen::V,учрах,সন্মুখীন হওয়া
1183,treffen::V,дайралдах,সন্মুখীন হওয়া
1184,sich versammeln::V,хуралдах,জড়ো হওয়া
1185,spielen::V,наадах,খেলা
1186,singen::V,дуулах,গাওয়া
1187,tanzen::V,бүжиглэх,নাচা
1188,sich trennen::V,салах,পৃথক করা
1189,verlassen::V,хаях,পরিত্যাগ করা
1190,retten::V,гэтэлгэх,উদ্ধার করা
1191,bewachen::V,сахих,পাহারা দেওয়া
1192,schützen::V,хамгаалах,রক্ষা করা
1193,verteidigen::V,хамгаалах,রক্ষা করা
1194,sich schlagen::V,зодолдох,লড়াই করা
1195,schießen::V,харвах,তীরবেগে ছোটা
1196,schießen::V,буу буудах,তীরবেগে ছোটা
1197,siegen::V,ялах,জেতা
1198,ärgern::V,уурлуулах,বিরক্ত করা
1199,ärgern::V,уур хүргэх,বিরক্ত করা
1200,schlagen::V,цохих,আঘাত করা
1201,treten::V,өшиглөх,লাথি মারা
1202,stechen::V,хатгах,দংশন করা
1203,stoßen::V,ёврох,ঠেলা
1204,stoßen::V,нудрах,ঠেলা
1205,stehlen::V,хулгайлах,অপহরণ করা
1206,stören::V,саад болох,ঘাঁটান
1207,belästigen::V,зовоох,বিরক্ত করা
1208,belästigen::V,амраахгүй байх,বিরক্ত করা
1209,verbergen::V,нуух,গোপন করা
1210,verbergen::V,далдлах,গোপন করা
1211,täuschen::V,мэхлэх,প্রবঞ্চনা করা
1212,betrügen::V,хуурах,প্রতারণা করা
1213,töten::V,алах,হত্যা করা
1214,wohnen::V,суух,বাস করা
1215,wohnen::V,амьдрах,বাস করা
1216,arbeiten::V,ажиллах,কাজ করা
1217,arbeiten::V,хөдөлмөрлөх,কাজ করা
1218,sammeln::V,түүх,সংগ্রহ করা
1219,sammeln::V,хураах,সংগ্রহ করা
1220,pflücken::V,түүх,চয়ন করা
1221,jagen::V,агнах,শিকার করা
1222,jagen::V,гөрөөлөх,শিকার করা
1223,fischen::V,загасчлах,মাছ ধরা
1224,fischen::V,загас барих,মাছ ধরা
1225,fassen::V,барих,ধরা
1226,hüten::V,маллах,যুথভুক্ত করা
1227,hüten::V,хариулах,যুথভুক্ত করা
1228,treiben::V,туух,চালনা করা
1229,anbinden::V,уях,বন্ধন করা
1230,füttern::V,тэжээх,ভোজন করানো
1231,melken::V,саах,দুগ্ধ দোহন করা
1232,hacken::V,цавчих,কাটা
1233,gießen::V,услах,বর্ষণ করা
1234,reifen::V,боловсрох,পাকা
1235,zubereiten::V,бэлдэх,রন্ধন করা
1236,kochen::V,чанах,রন্ধন করা
1237,backen::V,жигнэх,সেকা
1238,braten::V,шарах,ভাজা
1239,braten::V,хайрах,ভাজা
1240,umrühren::V,хутгах,নড়ানো
1241,stricken::V,нэхэх,বোনা
1242,stricken::V,сүлжих,বোনা
1243,nähen::V,оёх,সেলাই করা
1244,färben::V,будах,রঞ্জিত করা
1245,reinigen::V,арилгах,পরিষ্কার করা
1246,reinigen::V,цэвэрлэх,পরিষ্কার করা
1247,waschen::V,угаах,পরিষ্কার করা
1248,abwischen::V,арчих,মুছা
1249,spülen::V,зайлах,পরিষ্কার করা
1250,fegen::V,хамах,ঝাঁট দেওয়া
1251,fegen::V,шүүрдэх,ঝাঁট দেওয়া
1252,kehren::V,шүүрдэх,ঝাঁট দেওয়া
1253,kehren::V,туужуудах,ঝাঁট দেওয়া
1254,baden::V,усанд орох,অবগাহন করা
1255,sich waschen::V,биеэ угаах,ধোয়া
1256,ausziehen::V,тайлах,খুলা
1257,anziehen::V,өмсөх,গায়ে দেত্তয়া
1258,sich anziehen::V,хувцаслах,পোশাক পরা
1259,kämmen::V,самнах,আঁচড়ানো
1260,schmücken::V,гоёх,সাজান করা
1261,schmücken::V,чимэх,সাজান করা
1262,sagen::V,гэх,উচ্চারণ করা
1263,sagen::V,хэлэх,উচ্চারণ করা
1264,sprechen::V,ярих,বলা
1265,sprechen::V,өгүүлэх,বলা
1266,reden::V,хэлэх,আলাপ করা
1267,reden::V,хөөрөлдөх,আলাপ করা
1268,sich unterhalten::V,ярилцах,আড্ডা দেওয়া
1269,fragen::V,асуух,জিজ্ঞাসা করা
1270,bitten::V,гуйх,প্রার্থনা করা
1271,erzählen::V,өгүүлэх,বর্ণনা করা
1272,mitteilen::V,дуулгах,বলা
1273,mitteilen::V,мэдээлэх,বলা
1274,nennen::V,нэрлэх,নাম দেওয়া
1275,rufen::V,дуудах,আমন্ত্রণ করা
1276,prahlen::V,бардах,বড়াই করা
1277,prahlen::V,сайрхах,বড়াই করা
1278,übersetzen::V,орчуулах,ভাষাস্তরিত করা
1279,denken::V,санах,ভাবা
1280,glauben::V,итгэх,বিশ্বাস করা
1281,bemerken::V,ажих,লক্ষ্য করা
1282,bemerken::V,ажиглах,লক্ষ্য করা
1283,erkennen::V,таних,চিনিতে পারা
1284,begreifen::V,ойлгох,উপলব্ধি করা
1285,verstehen::V,мэдэж авах,উপলব্ধি করা
1286,lernen::V,сурах,শেখা
1287,wissen::V,мэдэх,জানা
1288,sich erinnern an::V,дурсах,মনে করা
1289,vergessen::V,мартах,বিস্মৃত হওয়া
1290,messen::V,хэмжих,মাপা
1291,zählen::V,тоолох,গণনা করা
1292,rechnen::V,тооцоох,হিসাব করা
1293,lesen::V,унших,পাঠ করা
1294,malen::V,зурах,আঁকা
1295,zeichnen::V,дүрслэн бичих,ছকা
1296,schreiben::V,бичих,লেখা
1297,besitzen::V,эзэмших,অধিকার করা
1298,kaufen::V,худалдан авах,ক্রয় করা
1299,verkaufen::V,худалдах,বেচা
1300,bezahlen::V,төлөх,প্রদান করা
1301,zahlen::V,төлөх,প্রদান করা
1302,beherrschen::V,эзэмших,শাসন করা
1303,ertragen::V,тэсэх,বহন করা
