,Concept_ID,fa,sah
755,rechter::A,راست,уҥа
756,anderer::A,دیگر,атын
757,erster::A,اول,маҥнайгы
758,zweiter::A,دوم,иккис
759,dritter::A,سوم,үһүс
760,letzter::A,آخر,тиһэх
761,allein::ADV,تنها,соҕотох
762,auf einmal::ADV,همزمان,биирдэ
763,zusammen::ADV,باهم,холбуу
764,lange::ADV,مدت‌ها,уһуннук
765,lange::ADV,مدت زیادی,уһуннук
766,plötzlich::ADV,ناگهان,эмискэ
767,sofort::ADV,فوراً,тута
768,später::ADV,بعدها,хойут
769,jetzt::ADV,حالا,билигин
770,jetzt::ADV,اکنون,билигин
771,heute::ADV,امروز,бүгүн
772,morgen::ADV,فردا,сарсын
773,bald::ADV,زود,өтөр
774,bald::ADV,بزودی,өтөр
775,dann::ADV,سپس,кэнна
776,dann::ADV,آنوقت,кэнна
777,gestern::ADV,دیروز,бэҕэһээ
778,einst::ADV,وقتی,биир төгүл
779,einst::ADV,وقتی,арай биирдэ
780,einst::ADV,زمانی,биир төгүл
781,einst::ADV,زمانی,арай биирдэ
782,damals::ADV,آنوقت,оччоҕо
783,damals::ADV,آنزمان,оччоҕо
784,danach::ADV,بعد,аары
785,danach::ADV,بعد,ол кэнниттэн
786,vorher::ADV,قبلاً,урут
787,zuerst::ADV,اول,маҥнай
788,zuerst::ADV,ابتداء,маҥнай
789,einmal::ADV,یکدفعه,биирдэ
790,manchmal::ADV,گاهی,арыт
791,manchmal::ADV,بعضی اوقات,арыт
792,oft::ADV,اغلب,чаастатык
793,immer::ADV,همیشه,мэлдьи
794,niemals::ADV,هرگز,хаһан да
795,hier::ADV,اینجا,маныаха
796,hierhin::ADV,به اینجا,бэттэх
797,von hier::ADV,از اینجا,мантан
798,dort::ADV,آنجا,онно
799,dorthin::ADV,به آنجا,онно
800,geradeaus::ADV,راست,быһа
801,geradeaus::ADV,راست,быһаччы
802,vorwärts::ADV,جلو,инники
803,vorwärts::ADV,به پیش,инники
804,rückwärts::ADV,عقب,төттөру
805,zurück::ADV,پس,төттөрү
806,zurück::ADV,عقب,төттөрү
807,zurück::ADV,بالعکس,төттөрү
808,unten::ADV,زیر,аллара
809,unten::ADV,پایین,аллара
810,hinab::ADV,به پایین,аллара
811,oben::ADV,بالا,үөһэ
812,hinauf::ADV,به بالا,өрө
813,hinauf::ADV,به بالا,үөһэ
814,überall::ADV,همه‌جا,бэйдиэ
815,nicht::ADV,نه,буолбатах
816,ein wenig::ADV,کمی,кыратык
817,kaum::ADV,به سختی,нэһиилэ
818,sehr::ADV,خیلی,бэрт
819,sehr::ADV,خیلی,наһаа
820,sehr::ADV,بسیار,бэрт
821,sehr::ADV,بسیار,наһаа
822,so::ADV,چنین,оччо
823,so::ADV,چنین,оннук
824,so::ADV,اینطور,оччо
825,so::ADV,اینطور,оннук
826,noch::ADV,هنوز,өссө
827,nur::ADV,فقط,эрэ
828,nur::ADV,فقط,сыччах
829,nur::ADV,تنها,эрэ
830,nur::ADV,تنها,сыччах
831,schon::ADV,قبلاً,бэлиэр
832,schon::ADV,به این زودی,бэлиэр
833,wieder::ADV,باز,эмиэ
834,wieder::ADV,دوباره,эмиэ
835,vergebens::ADV,بیهوده,таак
836,vor::PRP,در جلوی,иннигэр
837,hinter::PRP,پشت,кэлин
838,unter::PRP,تحت,-ҕа
839,unter::PRP,تحت,оһох түгэҕэ
840,durch::PRP,از وسط,курдары
841,durch::PRP,از ميان,курдары
842,neben::PRP,کنار,аттыгар
843,neben::PRP,پهلوی,аттыгар
844,zwischen::PRP,بین,ыккардынан
845,zwischen::PRP,میان,ыккардынан
846,wegen::PRP,برای,уҥуортан
847,wegen::PRP,بخاطر,уҥуортан
848,dies::PRN,این,ити
849,dies::PRN,این,бу
850,das::PRN,آن,били
851,alles::PRN,تمام,барыта
852,alles::PRN,همه‌چیر,барыта
853,ich::PRN,من,мин
854,du::PRN,تو,эн
855,er::PRN,او,кнни
856,wir::PRN,ما,биһиги
857,ihr::PRN,شما,эһиги
858,sie::PRN,آنها,кинилэр
859,was::FPRN,چه,туох
860,wer::FPRN,کی,ким
861,wo::FADV,کجا,ханна
862,wohin::FADV,بکجا,ханна
863,wie::FADV,چطور,хайдах
864,wie::FADV,چگونه,хайдах
865,warum::FADV,چرا,тоҕо
866,warum::FADV,برای چه,тоҕо
867,wieviel::FNUM,چند,төһө
868,wieviel::FNUM,چقدر,төһө
869,eins::NUM,یک,биир
870,zwei::NUM,دو,икки
871,drei::NUM,سه,үс
872,vier::NUM,چهار,түөрт
873,fünf::NUM,پنج,биэс
874,sechs::NUM,شش,алта
875,sieben::NUM,هفت,сэттэ
876,acht::NUM,هشت,аҕыс
877,neun::NUM,نه,тоҕус
878,zehn::NUM,ده,уон
879,elf::NUM,یازده,уон биир
880,zwölf::NUM,دوازده,уон икки
881,zwanzig::NUM,بیست,сүүрбэ
882,dreißig::NUM,سی,отут
883,vierzig::NUM,چهل,түөрт уон
884,fünfzig::NUM,پنجاه,биэс уон
885,sechzig::NUM,شصت,алта уон
886,siebzig::NUM,هفتاد,сэттэ уон
887,achtzig::NUM,هشتاد,аҕыс уон
888,neunzig::NUM,نود,тоҕус уонус
889,hundert::NUM,صد,сүүс
890,tausend::NUM,هزار,тыһыынча
891,und::CNJ,و,да
892,und::CNJ,و,уонна
893,und::CNJ,و,итиэннэ
894,oder::CNJ,یا,эбэтэр
895,stehen::V,ایستادن,тур
896,sitzen::V,نشستن,олор
897,liegen::V,خوابیدن,сыт
898,liegen::V,دراز کشیدن,сыт
899,hängen::V,آویزان بودن,санньылый
900,werden::V,شدن,буол
901,passieren::V,گذشتن,буол
902,passieren::V,اتفاق افتادن,буол
903,beginnen::V,شروع شدن,саҕалан
904,enden::V,تمام شدن,бүт
905,wechseln::V,عوض شدن,уларый
906,aufgehen[Sonne]::V,برآمدن,ой
907,aufgehen[Sonne]::V,طلوع کردن,ой
908,untergehen[Sonne]::V,غروب کردن,киир
909,scheinen[Sonne]::V,تابیدن,сырдат
910,donnern::V,رعد زدن,эт
911,wehen::V,دمیدن,үр
912,strömen::V,روان شدن,кутулун
913,fließen::V,روان شدن,сүүр
914,sich drehen::V,چرخیدن,эргий
915,schwanken::V,خم و راست شدن,биэтэҥнээ
916,schwingen::V,تاب خوردن,эйэҥнээ
917,schwingen::V,نوسان کردن,эйэҥнээ
918,fallen::V,افتادن,оҕут
919,fallen::V,سقوط کردن,оҕут
920,brennen::V,سوزاندن,умай
921,rauchen::V,دود کردن,буруолаа
922,regnen::V,باران آمدن,самыырдаа
923,gefrieren::V,یخ بستن,тоҥ
924,tauen::V,آب شدن,ир
925,schmelzen::V,آب شدن,уулун
926,trocknen::V,خشک شدن,куур
927,sieden::V,جوشیدن,оргуй
928,faulen::V,فاسد شدن,сытый
929,verfaulen::V,پوسیدن,сытыйан_хаал
930,reißen::V,پاره شدن,хайыт
931,reißen::V,پاره شدن,быһытталан
932,versinken::V,غرق شدن,тимир
933,versinken::V,غرق شدن,батылын
934,vergehen::V,گذشتن,дьай
935,erscheinen::V,ظاهر شدن,көһүн
936,verschwinden::V,گم شدن,сүт
937,verschwinden::V,از بین رفتن,сүт
938,sinken::V,پایین آمدن,намтаа
939,abnehmen::V,کم شدن,аччаа
940,zunehmen::V,زیاد شدن,элбээ
941,steigen::V,بالا رفتن,үрдээ
942,wachsen::V,قد کشیدن,үүн
943,glänzen::V,برق زدن,кылбай
944,funkeln::V,جرقه زدن,күлүмнээ
945,funkeln::V,جرقه زدن,күлүмүрдээ
946,lärmen::V,شلوغ کردن,тыаһаа
947,läuten::V,زنگ زدن,собуоннаа
948,klingeln::V,زنگ زدن,линкинээ
949,klirren::V,جرنگ جرنگ صدا کردن,айгырат
950,brausen::V,طوفانی بودن,сирилээ
951,rauschen::V,خش‌خش کردن,суугунаа
952,klingen::V,صدا دادن,доргуй
953,bellen::V,عوعو کردن,үр
954,heulen::V,زوزه کشیدن,улуй
955,blasen::V,فوت کردن,үр
956,pfeifen::V,سوت زدن,иһиир
957,schreien::V,فریاد زدن,кылан
958,schreien::V,فریاد زدن,хаһыытаа
959,stöhnen::V,نالیدن,ынчыктаа
960,zittern::V,لرزیدن,титирээ
961,zittern::V,لرزیدن,дьигиһий
962,leben::V,زیستن,олор
963,leben::V,زندگی کردن,олор
964,geboren werden::V,متولد شدن,төрөө
965,atmen::V,تنفس کردن,тыын
966,trinken::V,نوشیدن,ис
967,essen::V,خوردن,аһаа
968,schlucken::V,بلعیدن,ыйыһын
969,schlucken::V,قورت دادن,ыйыһын
970,müde werden::V,خسته شدن,сылай
971,einschlafen::V,خواب رفتن,утуйан хаал
972,schlafen::V,خوابیدن,утуй
973,schlafen::V,خوابیدن,утуйа сыт
974,aufwachen::V,از خواب بیدار شدن,уһугун
975,aufstehen::V,بیدار شدن,тур
976,sich erholen::V,استراحت کردن,сынньан
977,krank werden::V,مریض شدن,ыарый
978,krank sein::V,بیمار بودن,ыарый
979,krank sein::V,بیمار بودن,ыарыт
980,schmerzen::V,درد کردن,ыарыт
981,husten::V,سرفه کردن,сөтөлүн
982,genesen::V,بهبود یافتن,көн
983,sterben::V,مردن,өл
984,umkommen::V,کشته شدن,өл
985,umkommen::V,کشته شدن,оҕут
986,sich bewegen::V,حرکت کردن,хамсаа
987,sich rühren::V,تکان خوردن,хамсаа
988,sich erheben::V,برخواستن,тур
989,sich setzen::V,نشستن,олор
990,hinfallen::V,زمین خوردن,оҕут
991,laufen::V,پیاده رفتن,хаам
992,schreiten::V,قدم زدن,атыллаа
993,spazierengehen::V,گردش رفتن,дьаарбай
994,eilen::V,شتاب کردن,тиэтэй
995,sich beeilen::V,عجله کردن,ыксаа
996,sausen::V,صفیر کشیدن,элээр
997,rennen::V,دویدن,сүүрэкэлээ
998,springen::V,پریدن,ой
999,springen::V,پریدن,ыстан
1000,klettern::V,بالا رفتن,ытын
1001,schaukeln::V,تاب خوردن,эйэҥнээ
1002,schaukeln::V,تاب خوردن,биэрэҥнээ
1003,kriechen::V,خزیدن,сыыл
1004,schwimmen::V,شنا کردن,уһун
1005,schwimmen::V,شنا کردن,харбаа
1006,tauchen::V,غواصی کردن,умус
1007,rudern::V,پارو زدن,эрт
1008,fahren::V,سواره رفتن,айаннаа
1009,fliegen::V,پریدن,көт
1010,gehen::V,رفتن,бар
1011,weggehen::V,رفتن,бар
1012,abfahren::V,حرکت کردن,бар
1013,anhalten::V,ایست کردن,тохтоо
1014,hineingehen::V,داخل شدن,киир
1015,eintreten::V,وارد شدن,киир
1016,kommen::V,آمدن,кэл
1017,ankommen::V,رسیدن,кэл
1018,ankommen::V,رسیدن,тиий
1019,zurückkommen::V,برگشتن,төнүн
1020,bleiben::V,ماندن,хаал
1021,warten::V,منتظر بودن,көһүт
1022,erwarten::V,انتظار داشتن,күүт
1023,erwarten::V,انتظار داشتن,көһүт
1024,suchen::V,جستجو کردن,ирдээ
1025,suchen::V,جستجو کردن,көрдөө
1026,finden::V,یافتن,бул
1027,finden::V,پیدا کردن,бул
1028,versuchen::V,سعی کردن,сорун
1029,versuchen::V,کوشش کردن,сорун
1030,vorbereiten::V,آماده کردن,бэлэмнээ
1031,lieben::V,عاشق بودن,таптаа
1032,mögen::V,میل داشتن,сөбүл
1033,mögen::V,دوست داشتن,сөбүл
1034,lachen::V,خندیدن,күл
1035,rühren::V,به رقت آوردن,долгут
1036,weinen::V,گریه کردن,ытаа
1037,schimpfen::V,فحاشی کردن,үөҕүс
1038,sich ärgern::V,ناراحت شدن,кыыһыр
1039,sich ärgern::V,ناراحت شدن,кыйахан
1040,sich fürchten::V,واهمه کردن,куттан
1041,sich fürchten::V,واهمه کردن,дьиксин
1042,fürchten::V,ترسیدن,дьиксин
1043,fürchten::V,ترسیدن,куттан
1044,fliehen::V,گریختن,күрээ
1045,flüchten::V,فرار کردن,күрээ
1046,sehen::V,دیدن,көр
1047,anschauen::V,نگاه کردن,көр
1048,ansehen::V,تماشا کردن,көр
1049,hören::V,شنیدن,бил
1050,hören::V,شنیدن,иһит
1051,zuhören::V,گوش دادن,иһит
1052,probieren::V,چشیدن,боруобалаан көр
1053,probieren::V,چشیدن,амсайан көр
1054,riechen::V,بوییدن,сытырҕаа
1055,riechen::V,بو کردن,сытырҕаа
1056,fühlen::V,احساس کردن,бил
1057,scheinen::V,بنظر آمدن,көһүн
1058,zu sehen sein::V,دیده شدن,көһүн
1059,vernehmen::V,شنیدن,иһит
1060,frieren::V,سرد بودن,тоҥ
1061,frieren::V,سرد بودن,үлүй
1062,tun::V,کردن,гын
1063,können::V,توانستن,кыай
1064,wollen::V,خواستن,баҕар
1065,anfangen::V,شروع کردن,саҕалаа
1066,beenden::V,تمام کردن,бүтэр
1067,beenden::V,پایان دادن,бүтэр
1068,aufhören::V,دست کشیدن,уурай
1069,gelingen::V,موفق شدن,сатан
1070,geraten::V,نتیجه دادن,баар буолан биэр
1071,geraten::V,نتیجه دادن,баар буола тус
1072,geraten::V,نتیجه دادن,буолан таҕыс
1073,öffnen::V,گشودن,ас
1074,öffnen::V,باز کردن,ас
1075,schließen::V,بستن,сап
1076,schließen::V,بستن,хатаа
1077,schließen::V,قفل کردن,сап
1078,schließen::V,قفل کردن,хатаа
1079,stellen::V,گذاردن,уур
1080,stellen::V,گذاردن,туруор
1081,setzen::V,نشاندن,туруор
1082,setzen::V,نشاندن,уур
1083,legen::V,گذاشتن,уур
1084,berühren::V,دست زدن,тыыт
1085,berühren::V,دست زدن,таарый
1086,berühren::V,لمس کردن,тыыт
1087,berühren::V,لمس کردن,таарый
1088,verbinden::V,وصل کردن,кэлгий
1089,bedecken::V,پوشاندن,бүрүй
1090,aufhängen::V,آویختن,ыйаа
1091,anzünden::V,سوزاندن,умат
1092,aufheben::V,برداشتن,өрө тарт
1093,aufheben::V,بلند کردن,өрө тарт
1094,zurücklassen::V,گذاشتن,бырах
1095,verlieren::V,گم کردن,сүтэр
1096,fallen lassen::V,انداختن,түһэр
1097,fallen lassen::V,انداختن,мүлчү тут
1098,machen::V,کردن,оҥор
1099,machen::V,کردن,оҥоһун
1100,machen::V,ساختن,оҥор
1101,machen::V,ساختن,оҥоһун
1102,herstellen::V,ساختن,оҥор
1103,herstellen::V,تولید کردن,оҥор
1104,bauen::V,ساختن,тут
1105,bauen::V,بنا کردن,тут
1106,reparieren::V,درست کردن,абырахтаа
1107,reparieren::V,تعمیر کردن,абырахтаа
1108,verbessern::V,بهتر کردن,тупсар
1109,ändern::V,تغییر دادن,уларыт
1110,graben::V,کندن,хас
1111,graben::V,گود کردن,хас
1112,beugen::V,کج کردن,бокут
1113,beugen::V,کج کردن,токурут
1114,beugen::V,کج کردن,бүк баттаа
1115,biegen::V,خم کردن,иэх
1116,biegen::V,خم کردن,өҕүлүннэр
1117,drehen::V,چرخاندن,эргит
1118,drehen::V,چرخاندن,эргичит
1119,wenden::V,برگرداندن,эргилин
1120,umdrehen::V,برگرداندن,түҥнэр
1121,heben::V,برداشتن,көтөх
1122,hochheben::V,برآوردن,таһаар
1123,hochheben::V,بلند کردن,таһаар
1124,ergreifen::V,گرفتن,тут
1125,halten::V,نگاه داشتن,тут
1126,drücken::V,فشار دادن,ык
1127,drücken::V,فشار آوردن,ык
1128,schieben::V,هل دادن,ас
1129,kratzen::V,خاریدن,кыһыы
1130,lecken::V,لیسیدن,салаа
1131,beißen::V,گاز زدن,ытыр
1132,abreißen::V,پاره کردن,быһа тарт
1133,abreißen::V,پاره کردن,туура тарт
1134,abschneiden::V,بریدن,быс
1135,abschneiden::V,بریدن,быһан ыл
1136,abschneiden::V,بریدن,быһа баттаа
1137,abschneiden::V,قطع کردن,быс
1138,abschneiden::V,قطع کردن,быһан ыл
1139,abschneiden::V,قطع کردن,быһа баттаа
1140,binden::V,بستن,кэлгий
1141,stecken::V,فرو کردن,батары ас
1142,brechen::V,شکستن,тоһут
1143,klopfen::V,کوبیدن,тоҥсуй
1144,hauen::V,زدن,оҕус
1145,kleben::V,چسباندن,силимнээ
1146,reiben::V,مالش دادن,аал
1147,streichen::V,مالیدن,сыбаа
1148,schleifen::V,تیز کردن,чочуй
1149,schneiden::V,چیدن,быс
1150,schneiden::V,بریدن,быс
1151,rütteln::V,لرزاندن,иэҕэҥнэт
1152,rütteln::V,تکان دادن,иэҕэҥнэт
1153,schütteln::V,تکان دادن,сахсый
1154,schwenken::V,تاب دادن,дайбаа
1155,schütten::V,ریختن,кут
1156,füllen::V,پر کردن,толор
1157,einwickeln::V,پیچیدن,суулаа
1158,tragen::V,بردن,ит
1159,tragen::V,حمل کردن,ит
1160,schleppen::V,کشیدن,сос
1161,ziehen::V,کشیدن,тарт
1162,aufbewahren::V,نگهداری کردن,уур
1163,aufbewahren::V,نگهداری کردن,харай
1164,werfen::V,انداختن,бырах
1165,werfen::V,پرتاب کردن,бырах
1166,fangen::V,گرفتن,хап
1167,packen::V,گرفتن,тут
1168,verstecken::V,قایم کردن,саһыар
1169,verstecken::V,پنهان کردن,саһыар
1170,teilen::V,قسمت کردن,үллэр
1171,teilen::V,تقسیم کردن,үллэр
1172,schicken::V,فرستادن,ыыт
1173,schicken::V,ارسال کردن,ыыт
1174,bringen::V,آوردن,аҕал
1175,hinzufügen::V,افزودن,эп
1176,hinzufügen::V,اضافه کردن,эп
1177,bekommen::V,گرفتن,ыл
1178,bekommen::V,گرفتن,булун
1179,erhalten::V,دریافت کردن,ыл
1180,nehmen::V,گرفتن,ыл
1181,nehmen::V,برداشتن,ыл
1182,wählen::V,انتخاب کردن,быыбардаа
1183,auswählen::V,برگزیدن,тал
1184,bewahren::V,حفظ کردن,харай
1185,bewahren::V,حفاظت کردن,харай
1186,behindern::V,مانع بودن,мэһэйдээ
1187,verderben::V,از بین بردن,буорту гын
1188,beschädigen::V,صدمه زدن,алдьат
1189,zerbrechen::V,شکستن,үлтүрүт
1190,zerreißen::V,دریدن,хайыта тарт
1191,zerreißen::V,پاره کردن,хайыта тарт
1192,zerstören::V,خراب کردن,алдьат
1193,zerstören::V,ویران کردن,алдьат
1194,verbrennen::V,سوزاندن,уоттаа
1195,geben::V,دادن,биэр
1196,reichen::V,دادن,аҕал
1197,schenken::V,هدیه دادن,бэлэхтээ
1198,versprechen::V,قول دادن,эрэннэр
1199,versprechen::V,وعده دادن,эрэннэр
1200,wünschen::V,آرزو کردن,баҕар
1201,loben::V,ستایش کردن,хайҕаа
1202,küssen::V,بوسیدن,уураа
1203,wiegen::V,نوسان کردن,бигээ
1204,zudecken::V,پوشاندن,сап
1205,zudecken::V,پوشاندن,бүрүй
1206,wecken::V,بیدار کردن,уһугуннар
1207,zeigen::V,نشان دادن,көрдөр
1208,führen::V,رهنمائی کردن,салай
1209,lehren::V,آموختن,үөрэт
1210,lehren::V,یاد دادن,үөрэт
1211,unterrichten::V,درس دادن,үөрэт
1212,unterrichten::V,تدریس کردن,үөрэт
1213,aufziehen::V,تربیت کردن,иит
1214,leiten::V,اداره کردن,салай
1215,antreiben::V,عجله دادن,кыһай
1216,lassen::V,وادار کردن,күһэй
1217,einladen::V,دعوت کردن,ыҥыр
1218,einladen::V,مهمان کردن,ыҥыр
1219,vereinigen::V,یکی کردن,холбоо
1220,vereinigen::V,یکی کردن,түм
1221,vereinigen::V,متحد کردن,холбоо
1222,vereinigen::V,متحد کردن,түм
1223,besuchen::V,دیدار کردن,сырыт
1224,besuchen::V,دیدار کردن,билсэ сырыт
1225,treffen::V,ملاقات کردن,көрүс
1226,sich versammeln::V,جمع شدن,мүһүн
1227,sich versammeln::V,جمع شدن,түмүс
1228,spielen::V,بازی کردن,оонньоо
1229,singen::V,آواز خواندن,ыллаа
1230,tanzen::V,رقصیدن,үҥкүүлээ
1231,sich trennen::V,جدا شدن,араҕыс
1232,verlassen::V,ترک کردن,хааллар
1233,retten::V,نجات دادن,өрүһүй
1234,bewachen::V,حراست کردن,араҥаччылаа
1235,schützen::V,حفظ کردن,көмүскээ
1236,verteidigen::V,دفاع کردن,көмүскээ
1237,sich schlagen::V,کتک‌کاری کردن,охсус
1238,schießen::V,تیر زدن,ытыалаа
1239,siegen::V,پیروز شدن,хот
1240,siegen::V,پیروز شدن,кыай
1241,ärgern::V,ناراحت کردن,кыыһырт
1242,schlagen::V,زدن,оҕус
1243,schlagen::V,کوبیدن,оҕус
1244,treten::V,لگد زدن,тэп
1245,stechen::V,چاقو زدن,кэй
1246,stoßen::V,هل دادن,кэп
1247,stoßen::V,هل دادن,үтүрүй
1248,stehlen::V,دزدیدن,уор
1249,stören::V,مزاحم شدن,мэһэйдээ
1250,belästigen::V,زحمت دادن,батар
1251,verbergen::V,پنهان کردن,кистээ
1252,täuschen::V,گول زدن,албыннаа
1253,täuschen::V,فریب دادن,албыннаа
1254,betrügen::V,گول زدن,албыннаа
1255,betrügen::V,فریب دادن,албыннаа
1256,töten::V,کشتن,өлөр
1257,wohnen::V,منزل داشتن,олор
1258,wohnen::V,سکونت داشتن,олор
1259,arbeiten::V,کار کردن,үлэлээ
1260,sammeln::V,جمع کردن,мус
1261,sammeln::V,جمع کردن,хомуй
1262,pflücken::V,چیدن,үргээ
1263,jagen::V,شکار کردن,бултаа
1264,fischen::V,صید کردن,балыктаа
1265,fischen::V,ماهی‌گیری کردن,балыктаа
1266,fassen::V,گرفتن,тут
1267,hüten::V,چراندن,манаа
1268,hüten::V,مراقبت کردن,манаа
1269,treiben::V,راندن,үүр
1270,anbinden::V,متصل کردن,баай
1271,füttern::V,غذا دادن,аһат
1272,melken::V,دوشیدن,ыа
1273,hacken::V,خرد کردن,кэрт
1274,gießen::V,ریختن,сиигирт
1275,reifen::V,رسیدن,бус
1276,zubereiten::V,طبخ کردن,бэлэмнээ
1277,zubereiten::V,آماده کردن,бэлэмнээ
1278,kochen::V,پختن,буһар
1279,kochen::V,آشپزی کردن,буһар
1280,backen::V,پختن,буһар
1281,braten::V,سرخ کردن,хооруй
1282,braten::V,سرخ کردن,ыһаарылаа
1283,braten::V,سرخ کردن,соркуойдаа
1284,umrühren::V,هم زدن,былаа
1285,stricken::V,بافتن,өр
1286,nähen::V,دوختن,иистэн
1287,färben::V,رنگ زدن,кырааскалаа
1288,reinigen::V,پاک کردن,ыраастаа
1289,reinigen::V,تمیز کردن,ыраастаа
1290,waschen::V,شستن,сууй
1291,abwischen::V,زدودن,сот
1292,spülen::V,شستن,сайҕаа
1293,fegen::V,جارو کردن,сиппий
1294,kehren::V,جارو کردن,харбаа
1295,baden::V,شنا کردن,сөтүөлээ
1296,baden::V,حمام کردن,сөтүөлээ
1297,sich waschen::V,شستشو کردن,суун
1298,ausziehen::V,درآوردن,уһул
1299,anziehen::V,پوشیدن,кэтэрт
1300,sich anziehen::V,لباس پوشیدن,таҥын
1301,kämmen::V,شانه زدن,тараа
1302,schmücken::V,زینت دادن,симээ
1303,sagen::V,گفتن,диэ
1304,sprechen::V,حرف زدن,эт
1305,sprechen::V,حرف زدن,саҥар
1306,sprechen::V,صحبت کردن,эт
1307,sprechen::V,صحبت کردن,саҥар
1308,reden::V,حرف زدن,кэпсэт
1309,reden::V,صحبت کردن,кэпсэт
1310,sich unterhalten::V,گپ زدن,кэпсэт
1311,fragen::V,پرسیدن,ыйыт
1312,fragen::V,سؤال کردن,ыйыт
1313,bitten::V,خواهش کردن,көрдөс
1314,bitten::V,درخواست کردن,көрдөс
1315,erzählen::V,نقل کردن,кэпсээ
1316,erzählen::V,نقل کردن,сэһэргээ
1317,erzählen::V,حکایت کردن,кэпсээ
1318,erzählen::V,حکایت کردن,сэһэргээ
1319,mitteilen::V,خبر دادن,биллэр
1320,nennen::V,نامیدن,ааттаа
1321,rufen::V,صدا کردن,ыҥыр
1322,prahlen::V,پز آمدن,чабылан
1323,prahlen::V,پز آمدن,киһиргээ
1324,übersetzen::V,ترجمه کردن,тылбаастаа
1325,denken::V,فکر کردن,санаа
1326,denken::V,فکر کردن,толкуйдаа
1327,glauben::V,باور کردن,итэҕэй
1328,glauben::V,عقیده داشتن,итэҕэй
1329,bemerken::V,متوجه شدن,бэлиэтээ
1330,erkennen::V,شناختن,бил
1331,erkennen::V,تشخیص دادن,бил
1332,begreifen::V,فهمیدن,өйдөө
1333,begreifen::V,درک کردن,өйдөө
1334,verstehen::V,فهمیدن,өйдөө
1335,lernen::V,آموختن,үөрэн
1336,lernen::V,یاد گرفتن,үөрэн
1337,wissen::V,دانستن,бил
1338,sich erinnern an::V,به یاد آوردن,аҕын
1339,vergessen::V,فراموش کردن,умун
1340,messen::V,اندازه گرفتن,кэмнээ
1341,messen::V,اندازه گرفتن,кээмэйдээ
1342,zählen::V,شمردن,аах
1343,rechnen::V,حساب کردن,аах
1344,lesen::V,خواندن,аах
1345,malen::V,نقاشی کردن,уруһуйдаа
1346,zeichnen::V,کشیدن,уруһуйдаа
1347,zeichnen::V,رسم کردن,уруһуйдаа
1348,schreiben::V,نوشتن,суруй
1349,besitzen::V,داشتن,баһылаа
1350,kaufen::V,خریدن,атыылас
1351,kaufen::V,خرید کردن,атыылас
1352,verkaufen::V,فروختن,атыылаа
1353,bezahlen::V,پرداختن,төлөө
1354,zahlen::V,پرداخت کردن,төлөө
1355,beherrschen::V,مسلط بودن,баһылаа
1356,ertragen::V,تحمل کردن,тулуй
