,Concept_ID,av,ko
766,passieren::V,лъугьа-бахъине,지장옶다
767,beginnen::V,байбихьизе,시작되다
768,enden::V,лъугӏизе,큳내다
769,wechseln::V,хиса-басизе,병경하다
770,wechseln::V,хисизе,병경하다
771,aufgehen[Sonne]::V,баккизе,뜨다
772,untergehen[Sonne]::V,щинкӏизе,지다
773,scheinen[Sonne]::V,къалъ-къалъизе,빛나다
774,donnern::V,гъугъазе,천둥치다
775,wehen::V,пуйзе,풀다
776,strömen::V,чвахизе,흐르다
777,fließen::V,чвахизе,흐르다
778,sich drehen::V,сверизе,돌다
779,schwanken::V,хьвагӏезе,동요하다
780,schwanken::V,багъа-бачаризе,동요하다
781,schwingen::V,щвартӏезе,흔들다
782,fallen::V,бортизе,떨어지다
783,brennen::V,рекӏине,타다
784,rauchen::V,кӏкӏуй буризе,김이나다
785,regnen::V,базе,비가오다
786,gefrieren::V,гӏу́низе,얼다
787,tauen::V,биаризе,녹다
788,schmelzen::V,биине,녹다
789,trocknen::V,бакъвазе,홈치다
790,sieden::V,гьалдезе,끓다
791,faulen::V,махӏцине,부패하다
792,verfaulen::V,туризе,썩다
793,reißen::V,бихъизе,지바찢다
794,versinken::V,гъанкъизе,가라앉다
795,vergehen::V,базе,지나가다
796,vergehen::V,бахъизе,지나가다
797,vergehen::V,ине,지나가다
798,erscheinen::V,баккизе,나타나다
799,verschwinden::V,къине,사라지다
800,verschwinden::V,билизе,사라지다
801,sinken::V,гӏодо́бе ккезе,가라앉다
802,abnehmen::V,тӏаса камизе,떼어내다
803,zunehmen::V,гӏемерлъизе,증가하다
804,steigen::V,бахине,상승하다
805,wachsen::V,кӏодолъизе,생기하다
806,glänzen::V,цӏвакизе,뛰오나다
807,funkeln::V,паркъезе,불티가잍어나다
808,lärmen::V,хъудизе,떠들다
809,lärmen::V,чӏиргъдизе,떠들다
810,läuten::V,кьабизе,울시다
811,klingeln::V,кьабизе,초닌총을울리다
812,klirren::V,зваргъизе,탁탁울리다
813,brausen::V,гьалаглъизе,쏴쏴소리내다
814,rauschen::V,шуршудизе,솨솨
815,klingen::V,бахъине,반향하다
816,bellen::V,гъанчдезе,짖다
817,heulen::V,рурудизе,포효하다
818,blasen::V,гьохьизе,불다
819,pfeifen::V,гьещтӏезе,피리를불다
820,schreien::V,ахӏизе,절규하다
821,schreien::V,ахӏдезе,절규하다
822,stöhnen::V,зигардизе,신음하다
823,zittern::V,дарран,저뉼하다
824,zittern::V,гьаргьадизе,저뉼하다
825,leben::V,бетӏербахъизе,살다
826,geboren werden::V,лъугьине,태어난
827,atmen::V,хӏухьел биччазе,숨쉬다
828,trinken::V,гьекъезе,마시다
829,essen::V,квине,먹다
830,essen::V,кваназе,먹다
831,schlucken::V,кӏкӏвине,들이켜다
832,schlucken::V,къулчӏизе,들이켜다
833,müde werden::V,сваказе,
834,einschlafen::V,кьижизе,잠들다
835,einschlafen::V,гъапуллъизе,잠들다
836,schlafen::V,кьижизе,자다
837,aufwachen::V,бигьине,눈트다
838,aufstehen::V,бахъине,서다
839,aufstehen::V,тӏадебахъине,서다
840,sich erholen::V,хьи бахъизе,회복하다
841,sich erholen::V,хӏалхьи гьабизе,회복하다
842,krank werden::V,унтизе,
843,krank sein::V,унтизе,
844,schmerzen::V,унтизе,아프다
845,husten::V,хъегӏизе,잔기침하다
846,genesen::V,лъилъизе,낫다
847,sterben::V,хвезе,죽다
848,umkommen::V,гьалаглъизе,못쓰게되다
849,sich bewegen::V,багъаризе,움직이다
850,sich bewegen::V,багъаргъизе,움직이다
851,sich rühren::V,багъаризе,움직이다
852,sich erheben::V,тӏадебахъине,이러서다
853,sich erheben::V,бахъине,이러서다
854,sich setzen::V,гӏодов чӏезе,앉히다
855,hinfallen::V,щапизе,넘어지다
856,laufen::V,хьвадизе,걷다
857,schreiten::V,чӏезе,보행하다
858,spazierengehen::V,тира-сверизе,산보하다
859,eilen::V,ракӏхӏалакине,서둘다
860,eilen::V,дуризе,서둘다
861,sich beeilen::V,дуризе,서둘게하다
862,sich beeilen::V,гӏедегӏизе,서둘게하다
863,sausen::V,тӏуризе,서들러 떠나다
864,rennen::V,бекеризе,달리다
865,springen::V,кӏанцӏизе,도약하다
866,klettern::V,хархадизе,갑겨오르다
867,schaukeln::V,гьерщезе,흔들리게하다
868,kriechen::V,хъурщизе,기다
869,schwimmen::V,лъедезе,헤엄치다
870,tauchen::V,букъардизе,잠기다
871,rudern::V,хазе,물을헤치다
872,fahren::V,ине,가다
873,fahren::V,ине,나르다
874,fliegen::V,боржине,날다
875,gehen::V,ине,가다
876,weggehen::V,ине,팔리다
877,abfahren::V,къокъине,출발하다
878,anhalten::V,чӏезе,멈추다
879,anhalten::V,тархъизе,멈추다
880,anhalten::V,лъалхъизе,멈추다
881,hineingehen::V,тӏаделъугьине,(그리로)가다
882,eintreten::V,лъугьине,들러가다
883,kommen::V,бачӏине,오다
884,ankommen::V,щвезе,고챀하다
885,ankommen::V,тӏадебачӏине,고챀하다
886,zurückkommen::V,тадбуссине,보기
887,zurückkommen::V,тӏадбуссине,보기
888,bleiben::V,чӏезе,체류
889,bleiben::V,хутӏизе,체류
890,warten::V,чӏезе,기다리다
891,erwarten::V,балагьизе,기대하다
892,suchen::V,балагьизе,찾다
893,suchen::V,балагьизе,구하다
894,finden::V,батизе,찾아내다
895,versuchen::V,хӏалбихьизе,시험하다
896,vorbereiten::V,хӏадурлъизабизе,재비하다
897,lieben::V,балай бегьизе,사랑하다
898,mögen::V,бокьизе,줗아하다
899,lachen::V,белъизе,웃다
900,weinen::V,гӏодизе,울다
901,schimpfen::V,гъанчдезе,꾸짖다
902,sich ärgern::V,вагъизе,화를내게 하다
903,sich ärgern::V,ццида́хине,화를내게 하다
904,sich fürchten::V,хӏинкъизе,두려원하다
905,fürchten::V,беркъазе,두려원하다
906,fürchten::V,хӏинкъа-къазе,두려원하다
907,fliehen::V,лъутизе,도망치다
908,flüchten::V,лъутизе,도주하다
909,sehen::V,бихьизе,보다
910,anschauen::V,бертӏамизе,바라보다
911,anschauen::V,балагьизе,바라보다
912,ansehen::V,бала-гъалагьизе,바라보다
913,hören::V,рагӏизе,듣다
914,zuhören::V,гӏенеккизе,듣다
915,probieren::V,кӏалдиб хъва́зе,시식하다
916,probieren::V,чӏамизе,시식하다
917,riechen::V,су́нтӏизе,내새를맡다
918,fühlen::V,чӏвазе,느끼다
919,zu sehen sein::V,бихьизе,보이는
920,vernehmen::V,рагӏизе,듣다
921,vernehmen::V,рагӏизе,들어서일다
922,frieren::V,цӏорозе,춥다
923,tun::V,гьабизе,하다
924,können::V,кӏвезе,할주릴다
925,können::V,лъазе,할주릴다
926,wollen::V,бокьизе,바라다
927,anfangen::V,байбихьизе,시작하다
928,beenden::V,тӏубазабизе,다하다
929,beenden::V,лъугӏизабизе,다하다
930,aufhören::V,бахъизе,그만두다
931,gelingen::V,бахъизе,성국하다
932,geraten::V,бахъизе,잘되어가다
933,öffnen::V,рагьизе,열다
934,schließen::V,къазе,추측하다
935,stellen::V,чӏвазе,세우다
936,setzen::V,рекӏинабизе,놓다
937,setzen::V,гӏодор чӏезаризе,놓다
938,legen::V,лъезе,눕히다
939,berühren::V,хъвазе,대다
940,verbinden::V,хьухьине,옝열하다
941,verbinden::V,бухьине,옝열하다
942,bedecken::V,кквезе,덮다
943,aufhängen::V,базе,매달다
944,anzünden::V,бакизе,점화하다
945,anzünden::V,рекӏинабизе,점화하다
946,zurücklassen::V,тезе,튀에남기다
947,verlieren::V,билизабизе,잃다
948,fallen lassen::V,бортизабизе,떨어뜨리다
949,machen::V,гьабизе,하다
950,herstellen::V,гьабизе,제조하다
951,herstellen::V,хӏадурлъизабизе,제조하다
952,bauen::V,базе,짓다
953,bauen::V,гьабизе,짓다
954,reparieren::V,къачӏазе,수셩자다
955,verbessern::V,лъикӏлъизабизе,정정하다
956,ändern::V,хисизабизе,바꾸다
957,graben::V,бухъизе,파다
958,beugen::V,хьетӏизабизе,구부리다
959,biegen::V,гьетӏизабизе,굽히다
960,drehen::V,тиризабизе,회전
961,drehen::V,свердизабизе,회전
962,wenden::V,бегизе,회전시키다
963,umdrehen::V,бегизе,회전시키다
964,umdrehen::V,бега-битӏизе,회전시키다
965,heben::V,борхизе,일으아키다
966,hochheben::V,борхалъизабизе,틀어올리다
967,hochheben::V,борхизе,틀어올리다
968,ergreifen::V,кквезе,잡다
969,halten::V,кквезе,잡다
970,drücken::V,къазе,누르다
971,drücken::V,къанцӏу́зе,누르다
972,drücken::V,къвал ба́зе,누르다
973,schieben::V,хъилдизе,밀다
974,kratzen::V,хачазе,긁다
975,lecken::V,чӏикӏизе,핥다
976,beißen::V,хӏанчӏизе,물다
977,beißen::V,хӏанчӏизабизе,물다
978,abreißen::V,тӏезе,
979,abreißen::V,тӏезабизе,
980,abschneiden::V,къотӏизе,귾어내다
981,binden::V,бухьине,매다
982,stecken::V,къазабизе,찌르다
983,brechen::V,бекизе,금
984,klopfen::V,дванкезе,치다
985,hauen::V,базе,때리다
986,kleben::V,бацӏцӏине,들러붙다
987,reiben::V,хачазе,문지르다
988,streichen::V,бахине,쓰다듬다
989,streichen::V,жужазе,쓰다듬다
990,schleifen::V,лъухьизе,갈다
991,schneiden::V,къотӏизе,베다
992,rütteln::V,багъа-бачаризабизе,흔들다
993,schütteln::V,кӏобокӏизе,흔들다
994,schwenken::V,гьесадизе,흔들다
995,schwenken::V,хьвагӏезабизе,흔들다
996,schütten::V,тӏезе,따르다
997,füllen::V,цӏезабизе,담다
998,einwickeln::V,жемизе,싸다
999,tragen::V,баччизе,지우다
1000,schleppen::V,бехъерхъизе,끌다
1001,ziehen::V,цӏазе,당기다
1002,aufbewahren::V,цӏунизе,간직하다
1003,werfen::V,рехизе,던지다
1004,fangen::V,кквезе,밥다
1005,packen::V,кквезе,쥐다
1006,verstecken::V,бахчизе,숨기다
1007,teilen::V,бикьизе,나누다
1008,schicken::V,битӏизе,보내다
1009,bringen::V,баччизе,가겨
1010,hinzufügen::V,жубазе,부가하다
1011,bekommen::V,щвезе,얻다
1012,erhalten::V,щвезе,지니다
1013,erhalten::V,босизе,지니다
1014,nehmen::V,босизе,잡다
1015,wählen::V,бищизе,선거하다
1016,auswählen::V,тӏасабищизе,선출하다
1017,bewahren::V,цӏунизе,저장보종
1018,behindern::V,квекӏен гьабизе,훼방하다
1019,verderben::V,хвезабизе,못쓰게 되다
1020,beschädigen::V,галгъазабизе,상하게하다
1021,zerbrechen::V,щущазабизе,깨뜨리다
1022,zerreißen::V,бихъизе,잡아쫓다
1023,zerstören::V,биххизабизе,파괴하다
1024,verbrennen::V,бухӏизе,소실하다
1025,geben::V,кьезе,주다
1026,reichen::V,кьезе,내일다
1027,schenken::V,кьезе,주다
1028,versprechen::V,назру гьабизе,약속하다
1029,wünschen::V,бокьизе,바라다
1030,loben::V,беццизе,칭찬하다
1031,loben::V,бецца-бекъизе,칭찬하다
1032,küssen::V,баизе,키스하다
1033,wiegen::V,чӏучӏадизабизе,어르다
1034,zudecken::V,тӏадбигъине,뚜꺼을하다
1035,wecken::V,бигьинабизе,깨우다
1036,zeigen::V,бихьизабизе,보이다
1037,führen::V,бачине,가게하다
1038,lehren::V,малъизе,가르치다
1039,lehren::V,цӏализабизе,가르치다
1040,unterrichten::V,цӏализабизе,가르지다
1041,aufziehen::V,гӏезабизе,사육하다
1042,leiten::V,нухмалъи гьабизе,이끌다
1043,antreiben::V,гӏедегӏизабизе,몰다
1044,einladen::V,ахӏизе,초청하다
1045,einladen::V,тӏадеахӏизе,초청하다
1046,vereinigen::V,цолъизабизе,하나로하다
1047,besuchen::V,баккизе,방문하다
1048,besuchen::V,хьвадизе,방문하다
1049,treffen::V,дандчӏвазе,만나다
1050,sich versammeln::V,данделъизе,조립하다
1051,sich versammeln::V,бакӏаризе,조립하다
1052,spielen::V,басандизе,눌다
1053,singen::V,ахӏизе,노래하다
1054,tanzen::V,кьурдизе,춤추하다
1055,sich trennen::V,батӏалъизе,가르다
1056,verlassen::V,тезе,버림받은
1057,verlassen::V,рехунтезе,버림받은
1058,retten::V,хвасар гьабизе,구조하다
1059,retten::V,хвасарлъизабизе,구조하다
1060,bewachen::V,цӏунизе,치키다
1061,schützen::V,цӏунизе,보호하다
1062,verteidigen::V,цӏунизе,막다
1063,sich schlagen::V,багъизе,치다
1064,schießen::V,речӏчӏизе,쏘다
1065,siegen::V,бергьине,이기다
1066,ärgern::V,вагъизавизе,성을내게하다
1067,schlagen::V,кьабизе,치다
1068,treten::V,мал тункизе,디디다
1069,stechen::V,къазабизе,찌르다
1070,stoßen::V,тункизе,찌르다
1071,stoßen::V,хъилдизе,찌르다
1072,stehlen::V,щинкӏизабизе,훔치다
1073,stören::V,квекӏен гьабизе,움직이다
1074,stören::V,татубахъи гьабизе,움직이다
1075,belästigen::V,рахӏатхвезабизе,괴롭히다
1076,verbergen::V,бахчизе,숨기다
1077,verbergen::V,балъго тезе,숨기다
1078,täuschen::V,божуда рекӏкӏ гьабизе,속이다
1079,täuschen::V,гуккизе,속이다
1080,betrügen::V,хӏилла гьабизе,속이다
1081,betrügen::V,сандирахълъи гьабизе,속이다
1082,töten::V,чӏвазе,죽이다
1083,wohnen::V,яшав гьабизе,실다
1084,arbeiten::V,хӏалтӏизе,일하다
1085,sammeln::V,бакӏаризе,모으다
1086,pflücken::V,бетӏизе,꿔다
1087,jagen::V,чан гьабизе,사냥하다
1088,fischen::V,ччугӏа кквезе,고기를잡다
1089,fassen::V,кквезе,움켜쥐다
1090,hüten::V,кваназабизе,망보다
1091,treiben::V,гъезе,몰아세우다
1092,anbinden::V,бухьине,묶다
1093,füttern::V,кваназабизе,사료를주다
1094,melken::V,бечӏчӏизе,젖을짜다
1095,hacken::V,чӏвазе,자르다
1096,gießen::V,лъалъазе,물을대다
1097,reifen::V,барщизе,성숙하다
1098,zubereiten::V,бежа-белъине,조제하다
1099,kochen::V,белъине,요리하다
1100,backen::V,базе,쿱다
1101,braten::V,бежизе,굽다
1102,umrühren::V,багъаризе,교반하다
1103,stricken::V,хьухьине,뜨개질하다
1104,nähen::V,букъизе,꿰매다
1105,färben::V,кьер гьабизе,채색하다
1106,reinigen::V,бацӏцӏине,청소하다
1107,waschen::V,чуризе,씻다
1108,abwischen::V,бацӏцӏине,닦다
1109,spülen::V,хулизе,씻다
1110,fegen::V,лъухьизе,소체하다
1111,kehren::V,лъухьизе,청소하다
1112,baden::V,чордезе,감다
1113,ausziehen::V,бахъизе,벗다
1114,anziehen::V,ретӏине,끌어움직이다
1115,sich anziehen::V,ретӏине,
1116,kämmen::V,хазе,빗다
1117,schmücken::V,чӏухӏизабизе,치레하다
1118,sagen::V,бицине,말하다
1119,sprechen::V,бицине,말하다
1120,reden::V,гаргадизе,이야기하다
1121,sich unterhalten::V,гаргадизе,
1122,fragen::V,цӏехезе,질문하다
1123,fragen::V,гьикъизе,질문하다
1124,bitten::V,гьаризе,원하다
1125,erzählen::V,бицине,이야기하다
1126,mitteilen::V,лъазабизе,이야기하다
1127,nennen::V,цӏар лъезе,부르다
1128,rufen::V,ахӏизе,불러내다
1129,prahlen::V,беццаризе,자랑하다
1130,übersetzen::V,буссинабизе,번역하다
1131,denken::V,ургъизе,생각하다
1132,glauben::V,божизе,믿다
1133,bemerken::V,берречӏчӏизе,인자하다
1134,erkennen::V,лъазе,인식하다
1135,erkennen::V,батӏаго бахъизе,인식하다
1136,begreifen::V,бичӏчӏизе,파악하다
1137,lernen::V,цӏализе,배우다
1138,wissen::V,лъазе,알다
1139,sich erinnern an::V,ракӏалде щвезе,상기하다
1140,vergessen::V,кӏочене,잊다
1141,messen::V,борцине,측정하다
1142,zählen::V,рикӏкӏине,세다
1143,rechnen::V,рикӏкӏине,게산하다
1144,lesen::V,цӏализе,읽다
1145,malen::V,бахъизе,그리다
1146,zeichnen::V,бахъизе,소묘하다
1147,schreiben::V,хъвазе,쓰다
1148,besitzen::V,щвезе,소유하다
1149,besitzen::V,бу́кӏине,소유하다
1150,kaufen::V,босизе,사다
1151,verkaufen::V,бичизе,팔다
1152,bezahlen::V,кьезе,지불하다
1153,zahlen::V,кьезе,치르다
1154,ertragen::V,баччизе,참다
1155,Auge::N,,눈
1156,Sehne::N,,현
1157,Funke::N,,불티
1158,Moor::N,,저습지
1159,Elch::N,,고라니
1160,Beere::N,,장과
1161,Gedächtnis::N,,기억
1162,Ton::N,,목소리
1163,Winkel::N,,각도
1164,Menge::N,,수양
1165,Stütze::N,,버팀목
1166,Figur::N,,몸메
1167,Schuh::N,,구두
1168,Schnur::N,,밧줄
1169,Leine::N,,고삐줄
1170,Geschäft::N,,일
1171,voll::A,,완전한
1172,lange::ADV,,오래
1173,später::ADV,,보다늦은
1174,nicht::ADV,,안
1175,schon::ADV,,이미
1176,durch::PRP,,통고하여
1177,alles::PRN,,모든것
1178,rühren::V,,건드리다
1179,scheinen::V,,...것같다
1180,aufheben::V,,위로올리다
1181,lassen::V,,내버려두다
1182,sich waschen::V,,모믈 씻다
1183,verstehen::V,,이해하다
1184,beherrschen::V,,지배하다
