,Concept_ID,fi,mn
793,fett::A,lihava,голигор
794,schlank::A,hoikka,голшиг
795,schlank::A,solakka,голшиг
796,hübsch::A,soma,сайхан
797,hübsch::A,soma,хөөрхөн
798,hübsch::A,sievä,сайхан
799,hübsch::A,sievä,хөөрхөн
800,böse::A,paha,муу
801,böse::A,paha,хортой
802,böse::A,häijy,муу
803,böse::A,häijy,хортой
804,dumm::A,tyhmä,тэнэг
805,dumm::A,typerä,тэнэг
806,faul::A,laiska,залхуу
807,fleißig::A,ahkera,чармайлтгай
808,geizig::A,saita,харамч
809,klug::A,älykäs,цэцэн
810,geschickt::A,taitava,дүйтэй
811,lieb::A,rakas,хайрт
812,lustig::A,hauska,цэнгэлтэй
813,lustig::A,iloinen,цэнгэлтэй
814,sanft::A,lauha,наалинхай
815,sanft::A,lempeä,наалинхай
816,hungrig::A,nälkäinen,өлөн
817,hungrig::A,nälkäinen,өлссөн
818,krank::A,sairas,өвчтэй
819,nackt::A,alaston,нүцгэн
820,traurig::A,surullinen,гунигт
821,traurig::A,murheellinen,гунигт
822,lebendig::A,elävä,амьд
823,lebendig::A,elävä,амьтай
824,gut::A,hyvä,сайн
825,schlecht::A,paha,муу
826,schlecht::A,paha,өөдгүй
827,schlecht::A,huono,муу
828,schlecht::A,huono,өөдгүй
829,richtig::A,oikea,зөв
830,richtig::A,oikea,зүйтэй
831,schlimm::A,paha,муухай
832,wahr::A,tosi,үнэн
833,wahr::A,tosi,жинхэнэ
834,alt::A,vanha,хуучин
835,neu::A,uusi,шинэ
836,ehemalig::A,entinen,агсан
837,ehemalig::A,entinen,байсан
838,ehemalig::A,muinainen,агсан
839,ehemalig::A,muinainen,байсан
840,alt[Lebewesen]::A,vanha,өвгөн
841,alt[Lebewesen]::A,vanha,хижээл
842,jung::A,nuori,залуу
843,arm::A,köyhä,ядуу
844,reich::A,rikas,баян
845,reich::A,rikas,баялаг
846,bekannt::A,tuttu,танил
847,bekannt::A,tunnettu,танил
848,berühmt::A,kuuluisa,цуутай
849,berühmt::A,kuuluisa,алдартай
850,fremd::A,vieras,харь
851,fremd::A,vieras,гадаад
852,verschieden::A,eri,ондоо
853,verschieden::A,eri,янз янзын
854,verschieden::A,erilainen,ондоо
855,verschieden::A,erilainen,янз янзын
856,nah::A,läheinen,ойрын
857,nah::A,läheinen,дөтийн
858,fern::A,etäinen,холын
859,linker::A,vasen,буруу
860,rechter::A,oikea,баруун
861,anderer::A,muu,өөр
862,anderer::A,muu,нөгөө
863,anderer::A,toinen,өөр
864,anderer::A,toinen,нөгөө
865,erster::A,ensimmäinen,нэгдэх
866,erster::A,ensimmäinen,нэгдүгээр
867,zweiter::A,toinen,хоёрдугаар
868,dritter::A,kolmas,гуравдугаар
869,letzter::A,viimeinen,сүүлийн
870,allein::ADV,yksin,ганцаараа
871,auf einmal::ADV,yhdellä kertaa,нэгмөсөн
872,zusammen::ADV,yhdessä,цуг
873,zusammen::ADV,yhdessä,хамт
874,lange::ADV,kauan,удаан
875,lange::ADV,pitkään,удаан
876,plötzlich::ADV,äkkiä,гэнэт
877,sofort::ADV,heti,дороо
878,später::ADV,myöhemmin,дараа
879,jetzt::ADV,nyt,өнөө
880,heute::ADV,tänään,өнөө
881,heute::ADV,tänään,өнөөдөр
882,morgen::ADV,huomenna,маргааш
883,morgen::ADV,huomenna,маргаадар
884,bald::ADV,pian,түргэн
885,bald::ADV,pian,удахгүй
886,dann::ADV,sitten,хожим
887,dann::ADV,sitten,тэгээд
888,gestern::ADV,eilen,өчигдөр
889,einst::ADV,aikanaan,нэг
890,damals::ADV,silloin,тэгэхэд
891,damals::ADV,siihen aikaan,тэгэхэд
892,danach::ADV,sen jälkeen,тэгээд
893,danach::ADV,sen jälkeen,дараа нь
894,vorher::ADV,ennen,урьд
895,zuerst::ADV,ensin,анх
896,zuerst::ADV,ensin,эхлээд
897,zuerst::ADV,ensiksi,анх
898,zuerst::ADV,ensiksi,эхлээд
899,einmal::ADV,kerran,нэг удаа
900,manchmal::ADV,joskus,хааяа
901,manchmal::ADV,joskus,заримдаа
902,oft::ADV,usein,олонтоо
903,immer::ADV,aina,байнга
904,niemals::ADV,ei koskaan,хэзээ ч
905,niemals::ADV,ei koskaan,хэдийд ч
906,hier::ADV,tässä,энд
907,hier::ADV,täällä,энд
908,hierhin::ADV,tähän,нааш
909,von hier::ADV,tästä,эндээс
910,von hier::ADV,täältä,эндээс
911,dort::ADV,siinä,тэнд
912,dort::ADV,siellä,тэнд
913,dorthin::ADV,sinne,тийш
914,dorthin::ADV,tuonne,тийш
915,geradeaus::ADV,suoraan,шулуун
916,vorwärts::ADV,eteenpäin,урагшаа
917,rückwärts::ADV,taaksepäin,буцаан
918,rückwärts::ADV,taaksepäin,сөөргөө
919,zurück::ADV,takaisin,буцаж
920,zurück::ADV,takaisin,гэдрэг
921,unten::ADV,alhaalla,дор
922,hinab::ADV,alas,уруу
923,oben::ADV,ylhäällä,дээр
924,hinauf::ADV,ylös,өөд
925,hinauf::ADV,ylös,дээш
926,überall::ADV,kaikkialla,хааяагүй
927,überall::ADV,kaikkialla,энд тэндгүй
928,nicht::ADV,ei,эс
929,nicht::ADV,ei,-гүй
930,ein wenig::ADV,vähän,жаахан
931,kaum::ADV,tuskin,арай
932,kaum::ADV,tuskin,арай гэж
933,sehr::ADV,kovin,тун
934,sehr::ADV,oikein,тун
935,so::ADV,näin,тэгж
936,so::ADV,näin,ингээд
937,noch::ADV,vielä,дахин
938,noch::ADV,vielä,дахиад
939,nur::ADV,vain,зөвхөн
940,nur::ADV,vain,гагцхүү
941,nur::ADV,ainoastaan,зөвхөн
942,nur::ADV,ainoastaan,гагцхүү
943,schon::ADV,jo,нэгэнт
944,wieder::ADV,taas,дахин
945,wieder::ADV,taas,дахиад
946,wieder::ADV,jälleen,дахин
947,wieder::ADV,jälleen,дахиад
948,vergebens::ADV,turhaan,хий
949,vor::PRP,edessä,өмнө
950,hinter::PRP,takana,ард
951,unter::PRP,alla,доор
952,durch::PRP,läpi,дундуур
953,durch::PRP,kautta,дундуур
954,neben::PRP,vieressä,хажууд
955,zwischen::PRP,välillä,завсар
956,zwischen::PRP,välillä,хооронд
957,wegen::PRP,takia,төлөө
958,wegen::PRP,takia,дээрээс
959,wegen::PRP,vuoksi,төлөө
960,wegen::PRP,vuoksi,дээрээс
961,dies::PRN,tämä,энэ
962,das::PRN,se,тэр
963,alles::PRN,kaikki,цөм
964,alles::PRN,kaikki,бүгд
965,ich::PRN,minä,би
966,du::PRN,sinä,чи
967,er::PRN,hän,тэр
968,er::PRN,hän,тэр хүн
969,wir::PRN,me,бид
970,ihr::PRN,te,та нар
971,sie::PRN,he,тэд
972,was::FPRN,mikä,юу
973,wer::FPRN,ken,хэн
974,wer::FPRN,kuka,хэн
975,wo::FADV,missä,хаа
976,wo::FADV,missä,хаана
977,wohin::FADV,mihin,хааш
978,wohin::FADV,mihin,хаана
979,wie::FADV,miten,яаж
980,wie::FADV,miten,хэрхэн
981,wie::FADV,kuinka,яаж
982,wie::FADV,kuinka,хэрхэн
983,warum::FADV,miksi,юунд
984,warum::FADV,miksi,яагаад
985,wieviel::FNUM,paljonko,хэдий
986,wieviel::FNUM,paljonko,хэд
987,wieviel::FNUM,kuinka paljon,хэдий
988,wieviel::FNUM,kuinka paljon,хэд
989,eins::NUM,yksi,нэг
990,zwei::NUM,kaksi,хоёр
991,drei::NUM,kolme,гурав
992,vier::NUM,neljä,дөрөв
993,fünf::NUM,viisi,тав
994,sechs::NUM,kuusi,зургаа
995,sieben::NUM,seitsemän,долоо
996,acht::NUM,kahdeksan,найм
997,neun::NUM,yhdeksän,ес
998,zehn::NUM,kymmenen,арав
999,elf::NUM,yksitoista,арван нэг
1000,zwölf::NUM,kaksitoista,арван хоёр
1001,zwanzig::NUM,kaksikymmentä,хорь
1002,dreißig::NUM,kolmekymmentä,гуч
1003,vierzig::NUM,neljäkymmentä,дөч
1004,fünfzig::NUM,viisikymmentä,тавь
1005,sechzig::NUM,kuusikymmentä,жар
1006,siebzig::NUM,seitsemänkymmentä,дал
1007,achtzig::NUM,kahdeksankymmentä,ная
1008,neunzig::NUM,yhdeksänkymmentä,ер
1009,hundert::NUM,sata,зуу
1010,tausend::NUM,tuhat,мянга
1011,und::CNJ,ja,ч
1012,und::CNJ,ja,болон
1013,oder::CNJ,tai,буюу
1014,stehen::V,seisoa,зогсох
1015,sitzen::V,istua,суух
1016,liegen::V,maata,хэвтэх
1017,hängen::V,riippua,өлгөөтэй байх
1018,hängen::V,riippua,дүүжлээтэй байх
1019,werden::V,tulla,болох
1020,werden::V,joutua,болох
1021,passieren::V,sattua,тохиох
1022,passieren::V,tapahtua,тохиох
1023,beginnen::V,alkaa,эхлэх
1024,enden::V,loppua,дүүрэх
1025,enden::V,päättyä,дүүрэх
1026,wechseln::V,vaihtua,хувирах
1027,wechseln::V,vaihdella,хувирах
1028,aufgehen[Sonne]::V,nousta,мандах
1029,untergehen[Sonne]::V,laskea,жаргах
1030,scheinen[Sonne]::V,paistaa,гэрэлтэх
1031,donnern::V,jyristä,дуугарах
1032,wehen::V,tuulla,салхилах
1033,wehen::V,tuulla,хөөрөгдөх
1034,wehen::V,puhaltaa,салхилах
1035,wehen::V,puhaltaa,хөөрөгдөх
1036,strömen::V,virrata,гүйх
1037,strömen::V,virrata,урсах
1038,fließen::V,valua,урсах
1039,fließen::V,juosta,урсах
1040,sich drehen::V,pyöriä,эргэлдэх
1041,schwanken::V,horjua,хэлбэлзэх
1042,schwingen::V,heilua,ганхах
1043,schwingen::V,heilua,хэлбэлзэх
1044,schwingen::V,värähdellä,ганхах
1045,schwingen::V,värähdellä,хэлбэлзэх
1046,fallen::V,pudota,унах
1047,fallen::V,langeta,унах
1048,brennen::V,palaa,шатах
1049,rauchen::V,savuta,баагих
1050,regnen::V,sataa,бороо орно
1051,gefrieren::V,jäätyä,хөлдөх
1052,tauen::V,sulaa,хайлах
1053,schmelzen::V,sulaa,уярах
1054,trocknen::V,kuivua,хатах
1055,sieden::V,kiehua,буцлах
1056,sieden::V,kiehua,даргилах
1057,faulen::V,mädätä,үжрэх
1058,faulen::V,mädätä,өмхийрөх
1059,verfaulen::V,mädätä,бээх
1060,verfaulen::V,mädätä,өгрөх
1061,verfaulen::V,mädäntyä,бээх
1062,verfaulen::V,mädäntyä,өгрөх
1063,reißen::V,revetä,цуурах
1064,versinken::V,upota,живэх
1065,versinken::V,vajota,живэх
1066,vergehen::V,kulua,нөгчих
1067,vergehen::V,kulua,өнгөрөх
1068,erscheinen::V,ilmestyä,гарах
1069,erscheinen::V,ilmestyä,бултайх
1070,verschwinden::V,kadota,далд орох
1071,verschwinden::V,kadota,алга болох
1072,sinken::V,vajota,татрах
1073,sinken::V,vajota,доошлох
1074,abnehmen::V,vähetä,багасах
1075,abnehmen::V,vähetä,хорогдох
1076,zunehmen::V,kasvaa,ихсэх
1077,zunehmen::V,lisääntyä,ихсэх
1078,steigen::V,nousta,нэмэгдэх
1079,wachsen::V,kasvaa,өсөх
1080,wachsen::V,kasvaa,ургах
1081,glänzen::V,kiiltää,гилгэнэх
1082,glänzen::V,kiiltää,гилбэгнэх
1083,funkeln::V,kipinöidä,гялжах
1084,funkeln::V,kipinöidä,гялалзах
1085,lärmen::V,meluta,шуугих
1086,läuten::V,soida,цохих
1087,klingeln::V,soida,хонхдох
1088,klingeln::V,soida,дуугарах
1089,klirren::V,kalista,хангир жингэр хийх
1090,brausen::V,kohista,бургилах
1091,rauschen::V,kohista,сэржигнэх
1092,klingen::V,soida,хангинах
1093,bellen::V,haukkua,хуцах
1094,heulen::V,ulvoa,улих
1095,blasen::V,puhaltaa,үлзэх
1096,pfeifen::V,viheltää,исгэрэх
1097,schreien::V,kirkua,хашгирах
1098,stöhnen::V,voihkia,ёолох
1099,stöhnen::V,voihkia,гэнгэнэх
1100,zittern::V,vapista,дагжих
1101,leben::V,elää,амьдрах
1102,geboren werden::V,syntyä,төрөх
1103,atmen::V,hengittää,амьсгалах
1104,trinken::V,juoda,уух
1105,essen::V,syödä,идэх
1106,schlucken::V,niellä,залгих
1107,müde werden::V,uupua,ядрах
1108,einschlafen::V,uinahtaa,унтчих
1109,schlafen::V,maata,унтах
1110,schlafen::V,nukkua,унтах
1111,aufwachen::V,herätä,сэрэх
1112,aufstehen::V,nousta,босох
1113,aufstehen::V,nousta ylös,босох
1114,sich erholen::V,levätä,амрах
1115,krank werden::V,sairastua,өвдөж эхлэх
1116,krank sein::V,potea,өвдөх
1117,krank sein::V,sairastaa,өвдөх
1118,schmerzen::V,särkeä,өвдөх
1119,schmerzen::V,särkeä,шархирах
1120,schmerzen::V,kivistää,өвдөх
1121,schmerzen::V,kivistää,шархирах
1122,husten::V,yskiä,ханиах
1123,genesen::V,toipua,засрах
1124,sterben::V,kuolla,үхэх
1125,sterben::V,kuolla,нас барах
1126,umkommen::V,saada surmansa,үхэх
1127,umkommen::V,kuolla,үхэх
1128,sich bewegen::V,liikkua,хөдлөх
1129,sich rühren::V,liikahtaa,хөдлөх
1130,sich erheben::V,nousta,босох
1131,sich setzen::V,istuutua,суух
1132,hinfallen::V,kaatua,ойчих
1133,laufen::V,kävellä,явган явах
1134,schreiten::V,astua,алхах
1135,schreiten::V,astella,алхах
1136,spazierengehen::V,kävellä,зугаалах
1137,eilen::V,kiirehtiä,хурдлах
1138,sich beeilen::V,kiirehtiä,яарах
1139,sich beeilen::V,kiirehtiä,шамдах
1140,sich beeilen::V,olla kiireissään,яарах
1141,sich beeilen::V,olla kiireissään,шамдах
1142,sausen::V,rynnätä,давхих
1143,sausen::V,viilettää,давхих
1144,rennen::V,juosta,гүйх
1145,springen::V,hypätä,харайх
1146,springen::V,hypätä,дэвхрэх
1147,klettern::V,kiivetä,авирах
1148,schaukeln::V,kiikkua,ганхалзах
1149,kriechen::V,ryömiä,мөлхөх
1150,schwimmen::V,uida,сэлэх
1151,tauchen::V,sukeltaa,шунгах
1152,rudern::V,soutaa,сэлүүрдэх
1153,fahren::V,ajaa,явах
1154,fahren::V,kulkea,явах
1155,fliegen::V,lentää,нисэх
1156,gehen::V,käydä,явах
1157,weggehen::V,lähteä,явах
1158,weggehen::V,poistua,явах
1159,abfahren::V,lähteä,одох
1160,abfahren::V,lähteä,хөдлөх
1161,anhalten::V,pysähtyä,зогсох
1162,anhalten::V,seisahtua,зогсох
1163,hineingehen::V,mennä sisään,орох
1164,eintreten::V,astua sisään,орох
1165,kommen::V,tulla,ирэх
1166,ankommen::V,saapua,хүрэх
1167,zurückkommen::V,palata,харих
1168,zurückkommen::V,palata,буцаж ирэх
1169,bleiben::V,jäädä,үлдэх
1170,bleiben::V,viipyä,үлдэх
1171,warten::V,odottaa,хүлээх
1172,erwarten::V,odottaa,хүлээх
1173,suchen::V,etsiä,эрэх
1174,suchen::V,etsiä,бэдрэх
1175,finden::V,löytää,олох
1176,versuchen::V,yrittää,оролдох
1177,vorbereiten::V,valmistaa,бэлтгэх
1178,lieben::V,pitää,янаглах
1179,lieben::V,rakastaa,янаглах
1180,mögen::V,pitää,таалах
1181,mögen::V,tykätä,таалах
1182,lachen::V,nauraa,инээх
1183,rühren::V,liikuttaa,сэтгэл уяруулах
1184,weinen::V,itkeä,уйлах
1185,schimpfen::V,haukkua,хараах
1186,sich ärgern::V,suuttua,уурлах
1187,sich fürchten::V,pelätä,айх
1188,fürchten::V,pelätä,айх
1189,fliehen::V,paeta,зугтах
1190,fliehen::V,paeta,гүйж очих
1191,flüchten::V,paeta,оргох
1192,sehen::V,nähdä,үзэх
1193,anschauen::V,katsoa,харах
1194,ansehen::V,katsoa,харах
1195,hören::V,kuulla,дуулах
1196,zuhören::V,kuunnella,чагнах
1197,probieren::V,maistaa,амсаж үзэх
1198,riechen::V,haistaa,үнэрлэх
1199,fühlen::V,tuntea,мэдрэх
1200,scheinen::V,tuntua,шиг үзэгдэх
1201,zu sehen sein::V,näkyä,үзэгдэх
1202,zu sehen sein::V,näkyä,харагдах
1203,vernehmen::V,kuulla,дуулах
1204,frieren::V,palella,даарах
1205,tun::V,tehdä,хийх
1206,tun::V,tehdä,үйлдэх
1207,können::V,osata,болох
1208,wollen::V,tahtoa,хүсэх
1209,anfangen::V,ruveta,эхлэх
1210,anfangen::V,aloittaa,эхлэх
1211,beenden::V,lopettaa,дуусгах
1212,aufhören::V,loppua,болих
1213,aufhören::V,loppua,зогсох
1214,gelingen::V,onnistua,бүтэх
1215,geraten::V,sujua,илрэх
1216,geraten::V,joutua,илрэх
1217,öffnen::V,avata,нээх
1218,öffnen::V,avata,тайлах
1219,öffnen::V,aukaista,нээх
1220,öffnen::V,aukaista,тайлах
1221,schließen::V,sulkea,хаах
1222,stellen::V,panna,тавих
1223,stellen::V,panna,босгох
1224,stellen::V,asettaa,тавих
1225,stellen::V,asettaa,босгох
1226,setzen::V,panna,суулгах
1227,setzen::V,istuttaa,суулгах
1228,legen::V,panna,хийх
1229,legen::V,panna,тавих
1230,legen::V,asettaa,хийх
1231,legen::V,asettaa,тавих
1232,berühren::V,koskea,шүргэх
1233,berühren::V,koskettaa,шүргэх
1234,verbinden::V,liittää,залгах
1235,verbinden::V,yhdistää,залгах
1236,bedecken::V,kattaa,бүрэх
1237,bedecken::V,peittää,бүрэх
1238,aufhängen::V,ripustaa,өлгөх
1239,aufhängen::V,ripustaa,дүүжлэх
1240,anzünden::V,sytyttää,асаах
1241,anzünden::V,sytyttää,ноцоох
1242,aufheben::V,ylös nostaa,өргөх
1243,aufheben::V,nostaa,өргөх
1244,zurücklassen::V,jättää,орхих
1245,zurücklassen::V,jättää,үлдээх
1246,verlieren::V,kadottaa,гээх
1247,fallen lassen::V,pudottaa,унагах
1248,machen::V,tehdä,хийх
1249,machen::V,tehdä,гаргах
1250,herstellen::V,tuottaa,бүтээх
1251,herstellen::V,valmistaa,бүтээх
1252,bauen::V,rakentaa,барих
1253,reparieren::V,korjata,засах
1254,reparieren::V,korjata,сэлбэх
1255,verbessern::V,parantaa,засах
1256,verbessern::V,parantaa,сайжруулах
1257,ändern::V,muuttaa,өөрчлөх
1258,graben::V,kaivaa,малтах
1259,beugen::V,taivuttaa,бөгтийлгөх
1260,biegen::V,taivuttaa,матах
1261,biegen::V,taivuttaa,муруйлгах
1262,drehen::V,kääntää,эргүүлэх
1263,wenden::V,kääntää,эргүүлэх
1264,umdrehen::V,kääntää,хөрвүүлэх
1265,heben::V,nostaa,өргөх
1266,heben::V,kohottaa,өргөх
1267,hochheben::V,nostaa,өргөх
1268,ergreifen::V,tarttua,атгах
1269,halten::V,pitää,барих
1270,drücken::V,painaa,дарах
1271,drücken::V,puristaa,дарах
1272,schieben::V,työntää,түлхэх
1273,kratzen::V,raapia,хусах
1274,kratzen::V,raapia,маажих
1275,lecken::V,nuolla,долоох
1276,beißen::V,purra,зуух
1277,beißen::V,purra,хазах
1278,abreißen::V,repiä,таслах
1279,abschneiden::V,leikata poikki,тайрах
1280,abschneiden::V,leikata,тайрах
1281,binden::V,sitoa,боох
1282,binden::V,sitoa,хүлэх
1283,stecken::V,pistää,шаах
1284,stecken::V,pistää,шигтгэх
1285,brechen::V,murtaa,хугалах
1286,klopfen::V,koputtaa,цохих
1287,klopfen::V,koputtaa,тогших
1288,klopfen::V,kolkuttaa,цохих
1289,klopfen::V,kolkuttaa,тогших
1290,hauen::V,lyödä,дэлдэх
1291,kleben::V,liimata,наах
1292,reiben::V,hieroa,нухах
1293,reiben::V,hieroa,нидчих
1294,reiben::V,hangata,нухах
1295,reiben::V,hangata,нидчих
1296,streichen::V,sivellä,нялах
1297,streichen::V,sivellä,түрхэх
1298,schleifen::V,hioa,билүүдэх
1299,schleifen::V,hioa,гуранздах
1300,schneiden::V,leikata,огтлох
1301,rütteln::V,ravistaa,холхнулах
1302,schütteln::V,pudistaa,сэгсрэх
1303,schwenken::V,heiluttaa,дэвэх
1304,schwenken::V,heiluttaa,даллах
1305,schütten::V,kaataa,цутгах
1306,schütten::V,kaataa,аягалах
1307,füllen::V,täyttää,дүүргэх
1308,einwickeln::V,kääriä,боох
1309,einwickeln::V,kääriä,ороох
1310,tragen::V,kantaa,авчрах
1311,schleppen::V,raahata,чирэх
1312,ziehen::V,vetää,татах
1313,aufbewahren::V,säilyttää,хадгалах
1314,werfen::V,viskata,хаях
1315,werfen::V,viskata,шидэх
1316,fangen::V,napata,барих
1317,fangen::V,ottaa kiinni,барих
1318,packen::V,tarttua,шүүрэх
1319,verstecken::V,kätkeä,нуух
1320,verstecken::V,piilottaa,нуух
1321,teilen::V,jakaa,хуваах
1322,schicken::V,lähettää,илгээх
1323,schicken::V,lähettää,явуулах
1324,bringen::V,viedä,авчрах
1325,bringen::V,viedä,аваачих
1326,hinzufügen::V,lisätä,нэмэх
1327,bekommen::V,saada,хүлээн авах
1328,erhalten::V,saada,хүлээн авах
1329,nehmen::V,ottaa,авах
1330,wählen::V,valita,сонгох
1331,auswählen::V,valikoida,шилэх
1332,bewahren::V,säilyttää,гамнах
1333,behindern::V,estää,саад хийх
1334,behindern::V,estää,тотгор болох
1335,verderben::V,pilata,эвдэх
1336,verderben::V,turmella,эвдэх
1337,beschädigen::V,vioittaa,гэмтээх
1338,beschädigen::V,vahingoittaa,гэмтээх
1339,zerbrechen::V,rikkoa,хагалах
1340,zerbrechen::V,rikkoa,хага цохих
1341,zerreißen::V,repiä rikki,урах
1342,zerreißen::V,repiä palasiksi,урах
1343,zerstören::V,hävittää,эвдэх
1344,zerstören::V,hävittää,сүйтгэх
1345,verbrennen::V,polttaa,шатаах
1346,geben::V,antaa,өгөх
1347,reichen::V,ojentaa,өгөх
1348,reichen::V,ojentaa,дамжуулах
1349,schenken::V,lahjoittaa,бэлэглэх
1350,versprechen::V,luvata,амлах
1351,wünschen::V,toivottaa,ерөөх
1352,loben::V,ylistää,магтах
1353,loben::V,ylistää,сайшаах
1354,küssen::V,suudella,озох
1355,küssen::V,suudella,үнсэх
1356,wiegen::V,tuudittaa,бүүвэйлэх
1357,wiegen::V,keinuttaa,бүүвэйлэх
1358,zudecken::V,peittää,хучих
1359,zudecken::V,peittää,бүтээх
1360,wecken::V,herättää,сэрээх
1361,zeigen::V,näyttää,үзүүлэх
1362,zeigen::V,osoittaa,үзүүлэх
1363,führen::V,johdattaa,хөтлөх
1364,lehren::V,opettaa,заах
1365,unterrichten::V,opettaa,сургах
1366,aufziehen::V,kasvattaa,өсгөх
1367,aufziehen::V,kasvattaa,хүмүүжүүлэх
1368,leiten::V,johtaa,удирдах
1369,antreiben::V,hoputtaa,шамдуулах
1370,lassen::V,antaa,-уулах
1371,einladen::V,kutsua,залах
1372,vereinigen::V,yhdistää,нэгтгэх
1373,vereinigen::V,yhdistää,хамтруулах
1374,besuchen::V,vierailla,зочлох
1375,treffen::V,tavata,учрах
1376,treffen::V,tavata,дайралдах
1377,sich versammeln::V,kokoontua,хуралдах
1378,spielen::V,pelata,наадах
1379,spielen::V,leikkiä,наадах
1380,singen::V,laulaa,дуулах
1381,tanzen::V,tanssia,бүжиглэх
1382,sich trennen::V,erota,салах
1383,verlassen::V,jättää,хаях
1384,retten::V,pelastaa,гэтэлгэх
1385,bewachen::V,vartioida,сахих
1386,schützen::V,suojella,хамгаалах
1387,verteidigen::V,puolustaa,хамгаалах
1388,sich schlagen::V,tapella,зодолдох
1389,schießen::V,ampua,харвах
1390,schießen::V,ampua,буу буудах
1391,siegen::V,voittaa,ялах
1392,ärgern::V,ärsyttää,уурлуулах
1393,ärgern::V,ärsyttää,уур хүргэх
1394,schlagen::V,lyödä,цохих
1395,treten::V,potkaista,өшиглөх
1396,stechen::V,pistää,хатгах
1397,stoßen::V,sysätä,ёврох
1398,stoßen::V,sysätä,нудрах
1399,stoßen::V,työntää,ёврох
1400,stoßen::V,työntää,нудрах
1401,stehlen::V,varastaa,хулгайлах
1402,stören::V,häiritä,саад болох
1403,belästigen::V,häiritä,зовоох
1404,belästigen::V,häiritä,амраахгүй байх
1405,verbergen::V,kätkeä,нуух
1406,verbergen::V,kätkeä,далдлах
1407,täuschen::V,harhauttaa,мэхлэх
1408,betrügen::V,pettää,хуурах
1409,betrügen::V,petkuttaa,хуурах
1410,töten::V,tappaa,алах
1411,wohnen::V,asua,суух
1412,wohnen::V,asua,амьдрах
1413,arbeiten::V,tehdä työtä,ажиллах
1414,arbeiten::V,tehdä työtä,хөдөлмөрлөх
1415,arbeiten::V,työskennellä,ажиллах
1416,arbeiten::V,työskennellä,хөдөлмөрлөх
1417,sammeln::V,koota,түүх
1418,sammeln::V,koota,хураах
1419,sammeln::V,kerätä,түүх
1420,sammeln::V,kerätä,хураах
1421,pflücken::V,poimia,түүх
1422,jagen::V,metsästää,агнах
1423,jagen::V,metsästää,гөрөөлөх
1424,fischen::V,kalastaa,загасчлах
1425,fischen::V,kalastaa,загас барих
1426,fassen::V,pyydystää,барих
1427,fassen::V,saalistaa,барих
1428,hüten::V,paimentaa,маллах
1429,hüten::V,paimentaa,хариулах
1430,treiben::V,ajaa,туух
1431,anbinden::V,kytkeä,уях
1432,füttern::V,ruokkia,тэжээх
1433,melken::V,lypsää,саах
1434,hacken::V,hakata,цавчих
1435,gießen::V,kastella,услах
1436,reifen::V,kypsyä,боловсрох
1437,zubereiten::V,valmistaa,бэлдэх
1438,kochen::V,keittää,чанах
1439,backen::V,leipoa,жигнэх
1440,braten::V,paistaa,шарах
1441,braten::V,paistaa,хайрах
1442,umrühren::V,hämmentää,хутгах
1443,stricken::V,kutoa,нэхэх
1444,stricken::V,kutoa,сүлжих
1445,stricken::V,neuloa,нэхэх
1446,stricken::V,neuloa,сүлжих
1447,nähen::V,ommella,оёх
1448,färben::V,värjätä,будах
1449,färben::V,värittää,будах
1450,reinigen::V,puhdistaa,арилгах
1451,reinigen::V,puhdistaa,цэвэрлэх
1452,waschen::V,pestä,угаах
1453,abwischen::V,pyyhkiä,арчих
1454,spülen::V,huuhtoa,зайлах
1455,fegen::V,pyyhkäistä,хамах
1456,fegen::V,pyyhkäistä,шүүрдэх
1457,kehren::V,lakaista,шүүрдэх
1458,kehren::V,lakaista,туужуудах
1459,baden::V,kylpeä,усанд орох
1460,sich waschen::V,peseytyä,биеэ угаах
1461,ausziehen::V,riisua,тайлах
1462,anziehen::V,pukea ylleen,өмсөх
1463,sich anziehen::V,pukeutua,хувцаслах
1464,kämmen::V,kammata,самнах
1465,schmücken::V,koristaa,гоёх
1466,schmücken::V,koristaa,чимэх
1467,schmücken::V,kaunistaa,гоёх
1468,schmücken::V,kaunistaa,чимэх
1469,sagen::V,sanoa,гэх
1470,sagen::V,sanoa,хэлэх
1471,sprechen::V,puhua,ярих
1472,sprechen::V,puhua,өгүүлэх
1473,reden::V,keskustella,хэлэх
1474,reden::V,keskustella,хөөрөлдөх
1475,sich unterhalten::V,jutella,ярилцах
1476,fragen::V,kysyä,асуух
1477,bitten::V,pyytää,гуйх
1478,erzählen::V,kertoa,өгүүлэх
1479,mitteilen::V,ilmoittaa,дуулгах
1480,mitteilen::V,ilmoittaa,мэдээлэх
1481,nennen::V,kutsua,нэрлэх
1482,nennen::V,nimittää,нэрлэх
1483,rufen::V,kutsua,дуудах
1484,prahlen::V,kerskailla,бардах
1485,prahlen::V,kerskailla,сайрхах
1486,übersetzen::V,kääntää,орчуулах
1487,denken::V,miettiä,санах
1488,denken::V,ajatella,санах
1489,glauben::V,uskoa,итгэх
1490,bemerken::V,huomata,ажих
1491,bemerken::V,huomata,ажиглах
1492,erkennen::V,tunnistaa,таних
1493,begreifen::V,ymmärtää,ойлгох
1494,verstehen::V,ymmärtää,мэдэж авах
1495,lernen::V,oppia,сурах
1496,wissen::V,tietää,мэдэх
1497,sich erinnern an::V,muistaa,дурсах
