,Concept_ID,lv,ml
1257,grün::A,веж,പച്ചനിറമുള്ള
1258,grün::A,турунвиж,പച്ചനിറമുള്ള
1259,grün::A,zaļš,പച്ചനിറമുള്ള
1260,grau::A,руд,ചാരനിറത്തിലുള്ള
1261,grau::A,pelēks,ചാരനിറത്തിലുള്ള
1262,bunt::A,сера,വർണ്ണശബളമായ
1263,bunt::A,raibs,വർണ്ണശബളമായ
1264,bunt::A,krāsains,വർണ്ണശബളമായ
1265,billig::A,донтӧг,വിലകുറഞ്ഞ
1266,billig::A,lēts,വിലകുറഞ്ഞ
1267,teuer::A,дона,ചെലവേറിയ
1268,teuer::A,dārgs,ചെലവേറിയ
1269,wertvoll::A,дона,വിലപിടിപ്പുള്ള
1270,wertvoll::A,vērtīgs,വിലപിടിപ്പുള്ള
1271,blind::A,синтӧм,അന്ധനായ
1272,blind::A,akls,അന്ധനായ
1273,taub::A,пельтӧм,കേൾവിക്കുറവുള്ള
1274,taub::A,kurls,കേൾവിക്കുറവുള്ള
1275,kräftig::A,вынйӧра,ശക്തിയുള്ള
1276,kräftig::A,spēcīgs,ശക്തിയുള്ള
1277,stark::A,ён,ബലമുള്ള
1278,stark::A,вына,ബലമുള്ള
1279,stark::A,stiprs,ബലമുള്ള
1280,schwach::A,жеб,ക്ഷീണിച്ച
1281,schwach::A,vājš,ക്ഷീണിച്ച
1282,fett::A,госа,കൊഴുപ്പുള്ള
1283,fett::A,brangs,കൊഴുപ്പുള്ള
1284,schlank::A,веськыд,മെലിഞ്ഞ
1285,schlank::A,slaids,മെലിഞ്ഞ
1286,hübsch::A,мича,മനോഹരമായ
1287,hübsch::A,лӧсьыд,മനോഹരമായ
1288,hübsch::A,glīts,മനോഹരമായ
1289,böse::A,лёк,പാപിയായ
1290,böse::A,ļauns,പാപിയായ
1291,böse::A,negants,പാപിയായ
1292,dumm::A,йӧй,വിവരംകെട്ട
1293,dumm::A,вежӧртӧм,വിവരംകെട്ട
1294,dumm::A,stulbs,വിവരംകെട്ട
1295,dumm::A,muļķīgs,വിവരംകെട്ട
1296,faul::A,дыш,അലസനായ
1297,faul::A,slinks,അലസനായ
1298,fleißig::A,зільысь,അദ്ധ്വാനശീലമുള്ള
1299,fleißig::A,čakls,അദ്ധ്വാനശീലമുള്ള
1300,fleißig::A,cītīgs,അദ്ധ്വാനശീലമുള്ള
1301,geizig::A,топыд,പിശുക്കനായ
1302,geizig::A,skops,പിശുക്കനായ
1303,geizig::A,sīksts,പിശുക്കനായ
1304,klug::A,юра,ബുദ്ധിസാമർഥ്യമുള്ള
1305,klug::A,вежӧра,ബുദ്ധിസാമർഥ്യമുള്ള
1306,klug::A,gudrs,ബുദ്ധിസാമർഥ്യമുള്ള
1307,geschickt::A,кипода,പ്രതിഭാശാലി
1308,geschickt::A,кужысь,പ്രതിഭാശാലി
1309,geschickt::A,manīgs,പ്രതിഭാശാലി
1310,lieb::A,муса,പ്രിയപ്പെട്ട
1311,lieb::A,мича,പ്രിയപ്പെട്ട
1312,lieb::A,лӧсьыд,പ്രിയപ്പെട്ട
1313,lieb::A,mīļš,പ്രിയപ്പെട്ട
1314,lustig::A,кыпыд,ആനന്ദകരമായ
1315,lustig::A,jautrs,ആനന്ദകരമായ
1316,sanft::A,мелі,സൌമ്യമായ
1317,sanft::A,liegs,സൌമ്യമായ
1318,hungrig::A,тшыг,വിശപ്പുള്ള
1319,hungrig::A,izsalcis,വിശപ്പുള്ള
1320,krank::A,висьысь,അസുഖമുള്ള
1321,krank::A,slims,അസുഖമുള്ള
1322,nackt::A,пасьтӧм,നഡമായ
1323,nackt::A,pliks,നഡമായ
1324,traurig::A,гажтӧм,വിഷമമുള്ള
1325,traurig::A,bēdīgs,വിഷമമുള്ള
1326,traurig::A,skumīgs,വിഷമമുള്ള
1327,lebendig::A,ловъя,ഉപജീവനം
1328,lebendig::A,dzīvs,ഉപജീവനം
1329,gut::A,бур,നല്ല
1330,gut::A,labs,നല്ല
1331,schlecht::A,лёк,മോശമായ
1332,schlecht::A,омӧль,മോശമായ
1333,schlecht::A,slikts,മോശമായ
1334,richtig::A,инӧд,ശരിയായ
1335,richtig::A,riktīgs,ശരിയായ
1336,schlimm::A,омӧль,വൃത്തികെട്ട
1337,schlimm::A,туйтӧм,വൃത്തികെട്ട
1338,schlimm::A,nelāgs,വൃത്തികെട്ട
1339,schlimm::A,nejauks,വൃത്തികെട്ട
1340,wahr::A,абу ылӧг,ശരിയായ
1341,wahr::A,īsts,ശരിയായ
1342,wahr::A,patiess,ശരിയായ
1343,alt::A,важ,പഴയ
1344,alt::A,sens,പഴയ
1345,alt::A,vęcs,പഴയ
1346,neu::A,выль,പുതിയ
1347,neu::A,jauns,പുതിയ
1348,ehemalig::A,вӧвлӧм,മുൻ
1349,ehemalig::A,bijušais,മുൻ
1350,alt[Lebewesen]::A,пӧрысь,വയസ്സുള്ള
1351,alt[Lebewesen]::A,vecs,വയസ്സുള്ള
1352,jung::A,том,കൌമാരമായ
1353,jung::A,jauns,കൌമാരമായ
1354,arm::A,гӧль,പാവപ്പെട്ട
1355,arm::A,nabags,പാവപ്പെട്ട
1356,reich::A,озыр,സമ്പന്നമായ
1357,reich::A,bagāts,സമ്പന്നമായ
1358,bekannt::A,тӧдса,പരിചിതമായ
1359,bekannt::A,zināms,പരിചിതമായ
1360,bekannt::A,pazīstams,പരിചിതമായ
1361,berühmt::A,нималан,പ്രശസ്തനായ
1362,berühmt::A,кывсян,പ്രശസ്തനായ
1363,berühmt::A,slavens,പ്രശസ്തനായ
1364,fremd::A,йӧз,വൈദേശികമായ
1365,fremd::A,svešs,വൈദേശികമായ
1366,verschieden::A,абу ӧткодь,വ്യത്യസ്തമായ
1367,verschieden::A,разнӧй,വ്യത്യസ്തമായ
1368,verschieden::A,dažāds,വ്യത്യസ്തമായ
1369,nah::A,матыс,അരികത്തുള്ള
1370,nah::A,tuvs,അരികത്തുള്ള
1371,fern::A,ылі,അകലെയുള്ള
1372,fern::A,tāls,അകലെയുള്ള
1373,linker::A,шуйга,അവശേഷിച്ച
1374,linker::A,kreisais,അവശേഷിച്ച
1375,rechter::A,веськыд,വലത്തേ
1376,rechter::A,labais,വലത്തേ
1377,anderer::A,мукӧд,മറ്റുള്ള
1378,anderer::A,otrs,മറ്റുള്ള
1379,erster::A,медводдза,ആദ്യത്തെ
1380,erster::A,pirmais,ആദ്യത്തെ
1381,zweiter::A,мӧд,രണ്ടാം
1382,zweiter::A,otrais,രണ്ടാം
1383,dritter::A,коймӧд,മൂന്നാമത്
1384,dritter::A,trešais,മൂന്നാമത്
1385,letzter::A,бӧръя,അവസാനത്തെ
1386,letzter::A,beidzamais,അവസാനത്തെ
1387,allein::ADV,ӧтка,തനിച്ചുള്ള
1388,allein::ADV,viens pats,തനിച്ചുള്ള
1389,auf einmal::ADV,ӧтпырйӧ,ഉടന്
1390,auf einmal::ADV,reizē,ഉടന്
1391,zusammen::ADV,тшӧтш,ഒരുമിച്ച
1392,zusammen::ADV,kopā,ഒരുമിച്ച
1393,zusammen::ADV,vienviet,ഒരുമിച്ച
1394,lange::ADV,дыр,നീണ്ട_കാലത്തേയ്ക്ക്
1395,lange::ADV,ilgi,നീണ്ട_കാലത്തേയ്ക്ക്
1396,plötzlich::ADV,друг,പെട്ടെന്ന്
1397,plötzlich::ADV,pēkšņi,പെട്ടെന്ന്
1398,sofort::ADV,дзик пыр,തത്ക്ഷണം
1399,sofort::ADV,tūlīt,തത്ക്ഷണം
1400,später::ADV,сэсся,പിന്നീട്
1401,später::ADV,vēlāk,പിന്നീട്
1402,jetzt::ADV,ӧні,ഇപ്പോൾ
1403,jetzt::ADV,tagad,ഇപ്പോൾ
1404,heute::ADV,талун,ഇന്ന്
1405,heute::ADV,šodien,ഇന്ന്
1406,morgen::ADV,аски,നാളെ
1407,morgen::ADV,rīt,നാളെ
1408,bald::ADV,регыд,ഉടനെ
1409,bald::ADV,drīz,ഉടനെ
1410,dann::ADV,бӧрын,അപ്പോൾ
1411,dann::ADV,бӧрти,അപ്പോൾ
1412,dann::ADV,tad,അപ്പോൾ
1413,gestern::ADV,тӧнлун,ഇന്നലെ
1414,gestern::ADV,vakar,ഇന്നലെ
1415,einst::ADV,ӧтчыд,പണ്ടൊരിക്കല്
1416,einst::ADV,ӧтпыр,പണ്ടൊരിക്കല്
1417,einst::ADV,citreiz,പണ്ടൊരിക്കല്
1418,damals::ADV,сэки,അപ്പോൾ
1419,damals::ADV,toreiz,അപ്പോൾ
1420,danach::ADV,сэсся,പിന്നീട്
1421,danach::ADV,pēc tam,പിന്നീട്
1422,vorher::ADV,войдӧр,മുൻപ്
1423,vorher::ADV,iepriekš,മുൻപ്
1424,vorher::ADV,pirms tam,മുൻപ്
1425,zuerst::ADV,войдӧр,ആദ്യം
1426,zuerst::ADV,vis'pirms,ആദ്യം
1427,einmal::ADV,ӧтчыдысь,ഒരിക്കൽ
1428,einmal::ADV,reiz,ഒരിക്കൽ
1429,einmal::ADV,vienreiz,ഒരിക്കൽ
1430,manchmal::ADV,корсюрӧ,ചിലപ്പോൾ
1431,manchmal::ADV,dažkārt,ചിലപ്പോൾ
1432,oft::ADV,тшӧкыда,പലപ്പോഴും
1433,oft::ADV,bieži,പലപ്പോഴും
1434,immer::ADV,век,എപ്പോഴും
1435,immer::ADV,allaž,എപ്പോഴും
1436,immer::ADV,vien'mēr,എപ്പോഴും
1437,niemals::ADV,оз некор,ഒരിക്കലും
1438,niemals::ADV,nemūžam,ഒരിക്കലും
1439,hier::ADV,со,ഇവിടെ
1440,hier::ADV,тонӧ,ഇവിടെ
1441,hier::ADV,te,ഇവിടെ
1442,hier::ADV,šeit,ഇവിടെ
1443,hierhin::ADV,татчӧ,ഇവിടേക്ക്
1444,hierhin::ADV,талань,ഇവിടേക്ക്
1445,hierhin::ADV,šurp,ഇവിടേക്ക്
1446,hierhin::ADV,uz šejieni,ഇവിടേക്ക്
1447,von hier::ADV,тасянь,ഇവിടെനിന്ന്
1448,von hier::ADV,no šejienes,ഇവിടെനിന്ന്
1449,dort::ADV,сэні,അവിടെ
1450,dort::ADV,tur,അവിടെ
1451,dorthin::ADV,сэтчӧ,അവിടേക്ക്
1452,dorthin::ADV,turp,അവിടേക്ക്
1453,dorthin::ADV,uz turieni,അവിടേക്ക്
1454,geradeaus::ADV,веськыда,മുമ്പിൽ
1455,geradeaus::ADV,веськыда,മുമന്നോട്ട്
1456,geradeaus::ADV,taisni uz priekšu,മുമ്പിൽ
1457,geradeaus::ADV,taisni uz priekšu,മുമന്നോട്ട്
1458,vorwärts::ADV,водзӧ,മുന്നോട്ട്
1459,vorwärts::ADV,uz priekšu,മുന്നോട്ട്
1460,rückwärts::ADV,бӧрӧ,തലതിരിച്ച്
1461,rückwärts::ADV,atmuguriski,തലതിരിച്ച്
1462,zurück::ADV,бӧр,പുറകിലേക്ക്
1463,zurück::ADV,atpakāļ,പുറകിലേക്ക്
1464,unten::ADV,улын,താഴെ
1465,unten::ADV,уліын,താഴെ
1466,unten::ADV,lejā,താഴെ
1467,unten::ADV,apakšā,താഴെ
1468,hinab::ADV,улӧ,താഴേക്ക്
1469,hinab::ADV,увлан,താഴേക്ക്
1470,hinab::ADV,uz leju,താഴേക്ക്
1471,oben::ADV,вылын,മുകളിൽ
1472,oben::ADV,выліын,മുകളിൽ
1473,oben::ADV,virsū,മുകളിൽ
1474,hinauf::ADV,выліӧ,മുകളിൽ
1475,hinauf::ADV,augšā,മുകളിൽ
1476,hinauf::ADV,uz augšu,മുകളിൽ
1477,überall::ADV,быдлаын,എല്ലായിടത്തും
1478,überall::ADV,visur,എല്ലായിടത്തും
1479,nicht::ADV,oз,ഇല്ല
1480,nicht::ADV,ne,ഇല്ല
1481,ein wenig::ADV,неуна,കുറച്ച്
1482,ein wenig::ADV,drusku,കുറച്ച്
1483,kaum::ADV,мырдэм,കഷ്ടിച്ച്
1484,kaum::ADV,diezin vai,കഷ്ടിച്ച്
1485,sehr::ADV,зэв,വളരെ
1486,sehr::ADV,ļoti,വളരെ
1487,sehr::ADV,gaužām,വളരെ
1488,so::ADV,тадз,അങ്ങനെ
1489,so::ADV,сідз,അങ്ങനെ
1490,so::ADV,tā,അങ്ങനെ
1491,so::ADV,tik,അങ്ങനെ
1492,noch::ADV,на,ഇപ്പോഴും
1493,noch::ADV,нӧшта,ഇപ്പോഴും
1494,noch::ADV,vēl,ഇപ്പോഴും
1495,nur::ADV,куш,മാത്രം
1496,nur::ADV,сӧмын,മാത്രം
1497,nur::ADV,vien,മാത്രം
1498,nur::ADV,tikai,മാത്രം
1499,schon::ADV,нин,നേരത്തേ തന്നെ
1500,schon::ADV,jau,നേരത്തേ തന്നെ
1501,wieder::ADV,бара,വീണ്ടും
1502,wieder::ADV,atkal,വീണ്ടും
1503,vergebens::ADV,весьшӧрӧ,വിഫല
1504,vergebens::ADV,velti,വിഫല
1505,vor::PRP,водзын,മുമ്പിൽ
1506,vor::PRP,priekš,മുമ്പിൽ
1507,hinter::PRP,бӧрнын,പുറകിൽ
1508,hinter::PRP,aiz,പുറകിൽ
1509,unter::PRP,улын,കീഴിൽ
1510,unter::PRP,zem,കീഴിൽ
1511,durch::PRP,пыр,ഉള്ളിലൂടെ
1512,durch::PRP,пырыс,ഉള്ളിലൂടെ
1513,durch::PRP,caur,ഉള്ളിലൂടെ
1514,durch::PRP,cauri,ഉള്ളിലൂടെ
1515,neben::PRP,бердын,അടുത്ത്
1516,neben::PRP,līdzās,അടുത്ത്
1517,zwischen::PRP,костын,ഇടയ്ക്ക്
1518,zwischen::PRP,starp,ഇടയ്ക്ക്
1519,wegen::PRP,вӧсна,നിമിത്തം
1520,wegen::PRP,pēc,നിമിത്തം
1521,dies::PRN,тайӧ,ഇത്
1522,dies::PRN,šis,ഇത്
1523,das::PRN,ciйö,അത്
1524,das::PRN,tas,അത്
1525,alles::PRN,став,എല്ലാം
1526,alles::PRN,viss,എല്ലാം
1527,ich::PRN,ме,ഞാൻ
1528,ich::PRN,es,ഞാൻ
1529,du::PRN,тэ,നിങ്ങൾ
1530,du::PRN,tu,നിങ്ങൾ
1531,er::PRN,сійӧ,അദ്ദേഹം
1532,er::PRN,сійӧ,അയാൾ
1533,er::PRN,сійӧ,അവൻ
1534,er::PRN,сійӧ,അവർ
1535,er::PRN,сійӧ,അവൾ
1536,er::PRN,viņš,അദ്ദേഹം
1537,er::PRN,viņš,അയാൾ
1538,er::PRN,viņš,അവൻ
1539,er::PRN,viņš,അവർ
1540,er::PRN,viņš,അവൾ
1541,wir::PRN,ми,നമ്മൾ
1542,wir::PRN,mēs,നമ്മൾ
1543,ihr::PRN,тi,നിങ്ങൾ
1544,ihr::PRN,jūs,നിങ്ങൾ
1545,sie::PRN,найö,അവർ
1546,sie::PRN,viņi,അവർ
1547,sie::PRN,viņas,അവർ
1548,was::FPRN,мый,എന്ത്
1549,was::FPRN,kas,എന്ത്
1550,wer::FPRN,код,ആര്
1551,wer::FPRN,kas,ആര്
1552,wo::FADV,кыті,എവിടെ
1553,wo::FADV,kur,എവിടെ
1554,wohin::FADV,кытчӧ,എവിടേക്ക്
1555,wohin::FADV,kurp,എവിടേക്ക്
1556,wohin::FADV,uz kurieni,എവിടേക്ക്
1557,wie::FADV,кыдзи,എങ്ങനെ
1558,wie::FADV,kā,എങ്ങനെ
1559,warum::FADV,мыйла,എന്തുകൊണ്ട്
1560,warum::FADV,kāpēc,എന്തുകൊണ്ട്
1561,wieviel::FNUM,кымын,എത്ര
1562,wieviel::FNUM,cik,എത്ര
1563,eins::NUM,ӧтик,ഒന്ന്
1564,eins::NUM,viens,ഒന്ന്
1565,zwei::NUM,кык,രണ്ട്
1566,zwei::NUM,divi,രണ്ട്
1567,drei::NUM,куим,മൂന്ന്
1568,drei::NUM,trīs,മൂന്ന്
1569,vier::NUM,нель,നാല്
1570,vier::NUM,četri,നാല്
1571,fünf::NUM,вит,അഞ്ച്
1572,fünf::NUM,pieci,അഞ്ച്
1573,sechs::NUM,квайт,ആറ്
1574,sechs::NUM,seši,ആറ്
1575,sieben::NUM,сизим,ഏഴ്
1576,sieben::NUM,septiņi,ഏഴ്
1577,acht::NUM,кӧкъямыс,എട്ട്
1578,acht::NUM,astoņi,എട്ട്
1579,neun::NUM,ӧкмыс,ഒമ്പത്
1580,neun::NUM,deviņi,ഒമ്പത്
1581,zehn::NUM,дас,പത്ത്
1582,zehn::NUM,desmit,പത്ത്
1583,elf::NUM,дас ӧтик,പതിനൊന്ന്
1584,elf::NUM,vienpadsmit,പതിനൊന്ന്
1585,zwölf::NUM,дас кык,പന്ത്രണ്ട്
1586,zwölf::NUM,divpadsmit,പന്ത്രണ്ട്
1587,zwanzig::NUM,кызь,ഇരുപത്
1588,zwanzig::NUM,divdesmit,ഇരുപത്
1589,dreißig::NUM,комын,മുപ്പത്
1590,dreißig::NUM,trīsdesmit,മുപ്പത്
1591,vierzig::NUM,нелямын,നാൽപ്പത്
1592,vierzig::NUM,četrdesmit,നാൽപ്പത്
1593,fünfzig::NUM,ветымын,അൻപത്
1594,fünfzig::NUM,piecdesmit,അൻപത്
1595,sechzig::NUM,квайтымын,അറുപത്
1596,sechzig::NUM,sešdesmit,അറുപത്
1597,siebzig::NUM,сизимдас,എഴുപത്
1598,siebzig::NUM,septiņdesmit,എഴുപത്
1599,achtzig::NUM,кӧкъямысдас,എൺപത്
1600,achtzig::NUM,astoņdesmit,എൺപത്
1601,neunzig::NUM,ӧкмысдас,തൊണ്ണൂറ്
1602,neunzig::NUM,deviņdesmit,തൊണ്ണൂറ്
1603,hundert::NUM,сё,നൂറ്
1604,hundert::NUM,simt,നൂറ്
1605,tausend::NUM,сюрс,ആയിരം
1606,tausend::NUM,tūkstoš,ആയിരം
1607,und::CNJ,и,ഉം
1608,und::CNJ,un,ഉം
1609,oder::CNJ,либӧ,അഥവാ
1610,oder::CNJ,jeb,അഥവാ
1611,stehen::V,сулавны,നിൽക്കുക
1612,stehen::V,stāvēt,നിൽക്കുക
1613,sitzen::V,пукавны,ഇരിക്കുക
1614,sitzen::V,sēdēt,ഇരിക്കുക
1615,liegen::V,куйлыны,കിടക്കുക
1616,liegen::V,gulēt,കിടക്കുക
1617,hängen::V,ӧшавны,തൂങ്ങുക
1618,hängen::V,karāties,തൂങ്ങുക
1619,werden::V,лоны,ആയിത്തീരുക
1620,werden::V,tapt,ആയിത്തീരുക
1621,passieren::V,лоны,സംഭവിക്കുക
1622,passieren::V,notikt,സംഭവിക്കുക
1623,beginnen::V,кутчысьны,ആരംഭിക്കുക
1624,beginnen::V,кутны,ആരംഭിക്കുക
1625,beginnen::V,sākties,ആരംഭിക്കുക
1626,enden::V,помасьны,അവസാനിപ്പിക്കുക
1627,enden::V,beigties,അവസാനിപ്പിക്കുക
1628,wechseln::V,вежсьыны,മാറ്റുക
1629,wechseln::V,mainīties,മാറ്റുക
1630,aufgehen[Sonne]::V,петны,ഉയരുക
1631,aufgehen[Sonne]::V,lēkt,ഉയരുക
1632,aufgehen[Sonne]::V,uzlēkt,ഉയരുക
1633,untergehen[Sonne]::V,пуксьыны,അടുക്കി_വയ്ക്കുക
1634,untergehen[Sonne]::V,noiet,അടുക്കി_വയ്ക്കുക
1635,untergehen[Sonne]::V,rietēt,അടുക്കി_വയ്ക്കുക
1636,scheinen[Sonne]::V,югъявны,പ്രകാശിക്കുക
1637,scheinen[Sonne]::V,югвидзны,പ്രകാശിക്കുക
1638,scheinen[Sonne]::V,spīdēt,പ്രകാശിക്കുക
1639,donnern::V,гымавны,ഇടിവെട്ടുക
1640,donnern::V,dārdēt,ഇടിവെട്ടുക
1641,wehen::V,пӧльтны,വീശുക
1642,wehen::V,pūst,വീശുക
1643,strömen::V,киссьыны,ഒഴുകുക
1644,strömen::V,līt,ഒഴുകുക
1645,strömen::V,plūst,ഒഴുകുക
1646,fließen::V,визувтны,ഒഴുകുക
1647,fließen::V,tecēt,ഒഴുകുക
1648,sich drehen::V,бергавны,ചുറ്റുക
1649,sich drehen::V,бергавны,കറക്കുക
1650,sich drehen::V,grozīties,ചുറ്റുക
1651,sich drehen::V,grozīties,കറക്കുക
1652,schwanken::V,легны,ഇരുവശത്തേയ്ക്കും_ആടുക
1653,schwanken::V,лайкъявны,ഇരുവശത്തേയ്ക്കും_ആടുക
1654,schwanken::V,līgoties,ഇരുവശത്തേയ്ക്കും_ആടുക
1655,schwanken::V,grīļoties,ഇരുവശത്തേയ്ക്കും_ആടുക
1656,schwingen::V,лайкъявны,ആടുക
1657,schwingen::V,люллявны,ആടുക
1658,schwingen::V,vēzēties,ആടുക
1659,fallen::V,усьны,വീഴുക
1660,fallen::V,krist,വീഴുക
1661,brennen::V,сотчыны,കത്തുക
1662,brennen::V,degt,കത്തുക
1663,rauchen::V,тшынӧдны,പുകയുക
1664,rauchen::V,dūmot,പുകയുക
1665,regnen::V,зэрны,മഴ_പെയ്യുക
1666,regnen::V,līt,മഴ_പെയ്യുക
1667,gefrieren::V,кынмыны,തണത്ത്_മരവിക്കുക
1668,gefrieren::V,sasalt,തണത്ത്_മരവിക്കുക
1669,tauen::V,сывны,അലിയുക
1670,tauen::V,kust,അലിയുക
1671,schmelzen::V,сывны,ഉരുകുക
1672,schmelzen::V,kust,ഉരുകുക
1673,schmelzen::V,nokust,ഉരുകുക
1674,trocknen::V,косьмыны,വരളുക
1675,trocknen::V,žūt,വരളുക
1676,trocknen::V,kaltēties,വരളുക
1677,sieden::V,пуны,തിളപ്പിക്കുക
1678,sieden::V,virt,തിളപ്പിക്കുക
1679,sieden::V,vārīties,തിളപ്പിക്കുക
1680,faulen::V,сісьмыны,ചീയുക
1681,faulen::V,pūt,ചീയുക
1682,faulen::V,trudēt,ചീയുക
1683,verfaulen::V,сісьмыны,അഴുകുക
1684,verfaulen::V,sapūt,അഴുകുക
1685,verfaulen::V,satrūdēt,അഴുകുക
1686,reißen::V,орны,ശബ്ദത്തോടെ_മുറിയുക
1687,reißen::V,plīst,ശബ്ദത്തോടെ_മുറിയുക
1688,reißen::V,satrūkt,ശബ്ദത്തോടെ_മുറിയുക
1689,versinken::V,вӧйны,മുക്കുക
1690,versinken::V,grimt,മുക്കുക
1691,versinken::V,nogrimt,മുക്കുക
1692,vergehen::V,кольны,കടന്നുപോകുക
1693,vergehen::V,ордйыны,കടന്നുപോകുക
1694,vergehen::V,paiet,കടന്നുപോകുക
1695,erscheinen::V,петкӧдчыны,പ്രത്യക്ഷപ്പെടുക
1696,erscheinen::V,parādīties,പ്രത്യക്ഷപ്പെടുക
1697,verschwinden::V,бырны,അദൃശ്യമാകുക
1698,verschwinden::V,nozust,അദൃശ്യമാകുക
1699,sinken::V,вӧйны,താഴുക
1700,sinken::V,kristies,താഴുക
1701,abnehmen::V,чинны,കുറിയുക
1702,abnehmen::V,noplakt,കുറിയുക
1703,abnehmen::V,mazināties,കുറിയുക
1704,zunehmen::V,содны,വർദ്ധിക്കുക
1705,zunehmen::V,ыдждыны,വർദ്ധിക്കുക
1706,zunehmen::V,pieaugt,വർദ്ധിക്കുക
1707,zunehmen::V,pieņemties,വർദ്ധിക്കുക
1708,steigen::V,лыбны,ഉയരുക
1709,steigen::V,kāpt,ഉയരുക
1710,wachsen::V,быдмыны,വളരുക
1711,wachsen::V,augt,വളരുക
1712,glänzen::V,югъявны,മിന്നുക
1713,glänzen::V,дзирдавны,മിന്നുക
1714,glänzen::V,zaigot,മിന്നുക
1715,glänzen::V,laistīties,മിന്നുക
1716,funkeln::V,югъявны,തിളങ്ങുക
1717,funkeln::V,дзирдавны,തിളങ്ങുക
1718,funkeln::V,mirdzēt,തിളങ്ങുക
1719,funkeln::V,dzirkstēt,തിളങ്ങുക
1720,lärmen::V,жувгыны,ശബ്ദമുണ്ടാക്കുക
1721,lärmen::V,ыугыны,ശബ്ദമുണ്ടാക്കുക
1722,lärmen::V,шумитны,ശബ്ദമുണ്ടാക്കുക
1723,lärmen::V,ālēties,ശബ്ദമുണ്ടാക്കുക
1724,lärmen::V,trokšņot,ശബ്ദമുണ്ടാക്കുക
1725,läuten::V,жургыны,മണിമുഴങ്ങുക
1726,läuten::V,zvanīt,മണിമുഴങ്ങുക
1727,klingeln::V,звӧнитны,ചിലമ്പുക
1728,klingeln::V,zvanīt,ചിലമ്പുക
1729,klirren::V,гольскöдчыны,കിലുക്കുക
1730,klirren::V,tinkšķēt,കിലുക്കുക
1731,klirren::V,džinkstēt,കിലുക്കുക
1732,brausen::V,буавны,മുഴങ്ങുക
1733,brausen::V,krākt,മുഴങ്ങുക
1734,brausen::V,brāzmot,മുഴങ്ങുക
1735,rauschen::V,кышакывны,അനങ്ങുക
1736,rauschen::V,šalkt,അനങ്ങുക
1737,klingen::V,шыавны,മുഴക്കുക
1738,klingen::V,юргыны,മുഴക്കുക
1739,klingen::V,skanēt,മുഴക്കുക
1740,klingen::V,izklausīties,മുഴക്കുക
1741,bellen::V,увтны,കുരയ്ക്കുക
1742,bellen::V,riet,കുരയ്ക്കുക
1743,heulen::V,омлявны,ഓരിയിടുക
1744,heulen::V,вурзавны,ഓരിയിടുക
1745,heulen::V,kaukt,ഓരിയിടുക
1746,heulen::V,gaudot,ഓരിയിടുക
1747,blasen::V,пӧльтны,ഊതുക
1748,blasen::V,pūst,ഊതുക
1749,pfeifen::V,шутьлявны,വിസിലടിക്കുക
1750,pfeifen::V,svilpt,വിസിലടിക്കുക
1751,pfeifen::V,svilpot,വിസിലടിക്കുക
1752,schreien::V,горзыны,ആക്രോശിക്കുക
1753,schreien::V,brēkt,ആക്രോശിക്കുക
1754,schreien::V,kliegt,ആക്രോശിക്കുക
1755,stöhnen::V,ымзыны,അരക്കം
1756,stöhnen::V,ымзыны,ആർത്തനാദം
1757,stöhnen::V,vaidēt,അരക്കം
1758,stöhnen::V,vaidēt,ആർത്തനാദം
1759,zittern::V,тіравны,വിറയ്ക്കുക
1760,zittern::V,drebēt,വിറയ്ക്കുക
1761,leben::V,овны,താമസിക്കുക
1762,leben::V,dzīvot,താമസിക്കുക
1763,geboren werden::V,чужны,ജനിക്കുക
1764,geboren werden::V,dzimt,ജനിക്കുക
1765,atmen::V,кашкыны,ശ്വസിക്കുക
1766,atmen::V,пошиктыны,ശ്വസിക്കുക
1767,atmen::V,elpot,ശ്വസിക്കുക
1768,trinken::V,юны,കുടിക്കുക
1769,trinken::V,dzert,കുടിക്കുക
1770,essen::V,сёйны,കഴിക്കുക
1771,essen::V,ēst,കഴിക്കുക
1772,schlucken::V,ньылавны,വിഴുങ്ങുക
1773,schlucken::V,rīt,വിഴുങ്ങുക
1774,müde werden::V,мудзны,ക്ഷീണിക്കുക
1775,müde werden::V,nokust,ക്ഷീണിക്കുക
1776,einschlafen::V,ланьтны,നിദ്രിക്കുക
1777,einschlafen::V,унмовсьны,നിദ്രിക്കുക
1778,einschlafen::V,iemigt,നിദ്രിക്കുക
1779,einschlafen::V,aizmigt,നിദ്രിക്കുക
1780,schlafen::V,узьны,ഉറങ്ങുക
1781,schlafen::V,gulēt,ഉറങ്ങുക
1782,aufwachen::V,садьмыны,ഉണരുക
1783,aufwachen::V,mosties,ഉണരുക
1784,aufstehen::V,чеччыны,എഴുന്നേൽക്കുക
1785,aufstehen::V,celties,എഴുന്നേൽക്കുക
1786,sich erholen::V,шойччыны,വിശ്രമിക്കുക
1787,sich erholen::V,atžirgt,വിശ്രമിക്കുക
1788,sich erholen::V,atpūsties,വിശ്രമിക്കുക
1789,krank werden::V,висьмыны,ദീനംപിടിക്കുക
1790,krank werden::V,sasirgt,ദീനംപിടിക്കുക
1791,krank sein::V,висьны,രോഗികളാകുക
1792,krank sein::V,slimot,രോഗികളാകുക
1793,schmerzen::V,висьны,വേദനിക്കുക
