,Concept_ID,tr,kl
760,trocken::A,kuru,panerpoq
761,voll::A,dolu,ulikkaarpoq
762,voll::A,dolmuş,ulikkaarpoq
763,leer::A,boş,imaattuarpoq
764,offen::A,açık,ammavoq
765,geschlossen::A,kapalı,matuvoq
766,sauber::A,pak,eqqippoq
767,sauber::A,pak,sukuluippoq
768,sauber::A,pak,ipeqanngilaq
769,sauber::A,temiz,eqqippoq
770,sauber::A,temiz,sukuluippoq
771,sauber::A,temiz,ipeqanngilaq
772,schmutzig::A,pis,tapappoq
773,schmutzig::A,pis,minguppoq
774,schmutzig::A,kirli,tapappoq
775,schmutzig::A,kirli,minguppoq
776,roh::A,çiğ,aapavoq
777,reif::A,olgun,qaarulerpoq
778,lecker::A,lezzetli,
779,süß::A,tatlı,tungusunnippoq
780,süß::A,şekerli,tungusunnippoq
781,bitter::A,acı,qasilippoq
782,sauer::A,ekşi,
783,hell::A,aydınlık,qaamavoq
784,dunkel::A,karanlık,qernerpoq
785,schwarz::A,kara,qernerpoq
786,schwarz::A,siyah,qernerpoq
787,weiß::A,ak,qaqorpoq
788,weiß::A,beyaz,qaqorpoq
789,rot::A,kırmızı,aappaluppoq
790,gelb::A,sarı,sungaarpoq
791,blau::A,mavi,tungujorpoq
792,grün::A,yeşil,qorsooqqippoq
793,grau::A,boz,qaserpoq
794,bunt::A,renkli,
795,billig::A,ucuz,akikippoq
796,teuer::A,pahalı,
797,wertvoll::A,değerli,erlinnarpoq
798,blind::A,kör,tappiippoq
799,blind::A,kör,isigisaqanngilaq
800,taub::A,sağır,tusilarpoq
801,kräftig::A,dinç,pissaq
802,kräftig::A,dinç,pissarsuaq
803,kräftig::A,kuvvetli,pissaq
804,kräftig::A,kuvvetli,pissarsuaq
805,stark::A,güçlü,sanngivoq
806,stark::A,kuvvetli,sanngivoq
807,schwach::A,zayıf,nakuippoq
808,schwach::A,güçsüz,nakuippoq
809,fett::A,şişman,pualavoq
810,schlank::A,narin,tuappoq
811,hübsch::A,güzel,aatsialaq
812,hübsch::A,sevimli,aatsialaq
813,böse::A,kötü,ajorpoq
814,dumm::A,aptal,taqajak
815,dumm::A,aptal,sikkilluppoq
816,dumm::A,aptal,qaatusimasaqanngilaq
817,faul::A,tembel,eqiasuppoq
818,faul::A,tembel,eqiattortuvoq
819,fleißig::A,çalışkan,eqiasuippoq
820,geizig::A,cimri,iasilaarpoq
821,geizig::A,cimri,tukkuippoq
822,klug::A,zekî,mallak
823,klug::A,zekî,ittanneq
824,klug::A,zekî,kutaappoq
825,klug::A,zekî,kuttaappoq
826,klug::A,zekî,qarasagippoq
827,klug::A,akıllı,mallak
828,klug::A,akıllı,ittanneq
829,klug::A,akıllı,kutaappoq
830,klug::A,akıllı,kuttaappoq
831,klug::A,akıllı,qarasagippoq
832,geschickt::A,becerikli,
833,lieb::A,sevimli,akisooq
834,lustig::A,neşeli,piikulavoq
835,sanft::A,nazik,isumagippoq
836,hungrig::A,aç,kaappoq
837,hungrig::A,aç,perlilerpoq
838,krank::A,hasta,napparsimavoq
839,krank::A,rahatsız,napparsimavoq
840,nackt::A,çıplak,
841,traurig::A,kederli,aliasuppoq
842,traurig::A,üzüntülü,aliasuppoq
843,lebendig::A,canlı,uumavoq
844,gut::A,iyi,ajunngilaq
845,schlecht::A,kötü,sualuppoq
846,richtig::A,doğru,iluarpoq
847,schlimm::A,kötü,amiilaarnarpoq
848,wahr::A,doğru,ilumoorpoq
849,wahr::A,gerçek,ilumoorpoq
850,alt::A,eski,pisoqaq
851,neu::A,yeni,nutaavoq
852,ehemalig::A,önceki,
853,alt[Lebewesen]::A,yaşlı,utoqqaq
854,jung::A,genç,inuusuppoq
855,jung::A,genç,kingulliarsuk
856,arm::A,fakir,piillasoq
857,arm::A,fakir,piitsuuvoq
858,reich::A,zengin,pisuuvoq
859,bekannt::A,bilinen,
860,berühmt::A,ünlü,tusaamasaq
861,berühmt::A,meşhur,tusaamasaq
862,fremd::A,yabancı,ajasoornarpoq
863,verschieden::A,ayrı,allatut
864,verschieden::A,ayrı,tamalaat
865,verschieden::A,farklı,allatut
866,verschieden::A,farklı,tamalaat
867,nah::A,yakın,qanippoq
868,nah::A,bitişik,qanippoq
869,fern::A,uzak,ungasippoq
870,linker::A,sol,saamerleq
871,rechter::A,sağ,innarluissut
872,anderer::A,diğer,
873,erster::A,ilk,siulleq
874,erster::A,birinci,siulleq
875,zweiter::A,ikinci,qataatsup tullia
876,dritter::A,üçüncü,pingajorarterut
877,letzter::A,son,kingulleq
878,letzter::A,sonuncu,kingulleq
879,allein::ADV,yalnız,kisimiippoq
880,allein::ADV,tek başına,kisimiippoq
881,auf einmal::ADV,birden,tassanngaannaq
882,zusammen::ADV,beraber,attaasa
883,zusammen::ADV,beraber,attarmik
884,zusammen::ADV,birlikte,attaasa
885,zusammen::ADV,birlikte,attarmik
886,lange::ADV,çok,akuni
887,lange::ADV,uzun,akuni
888,plötzlich::ADV,ansızın,tassanngaannaq
889,plötzlich::ADV,birdenbire,tassanngaannaq
890,sofort::ADV,hemen,erniinnaq
891,sofort::ADV,derhal,erniinnaq
892,später::ADV,daha sonra,kingorna
893,jetzt::ADV,şimdi,maanna
894,jetzt::ADV,şimdi,massakkut
895,heute::ADV,bugün,ullumi
896,morgen::ADV,yarın,aqagu
897,bald::ADV,yakında,erniinnaq
898,dann::ADV,sonra,taava
899,gestern::ADV,dün,ippassaq
900,einst::ADV,eskiden,ataatsimik
901,einst::ADV,eskiden,ilaanni
902,damals::ADV,o zamanlar,taamani
903,damals::ADV,o zamanlar,taamanikkut
904,damals::ADV,o zamanlar,taassumuunakkut
905,danach::ADV,sonradan,taava
906,danach::ADV,ondan sonra,taava
907,vorher::ADV,önce,siornagut
908,vorher::ADV,önceden,siornagut
909,zuerst::ADV,ilk önce,
910,einmal::ADV,bir defa,ilaanni
911,einmal::ADV,bir defa,ataatsimik
912,manchmal::ADV,bazan,qaqutigu
913,manchmal::ADV,bazan,qaqutigut
914,oft::ADV,sık sık,akulikitsumik
915,oft::ADV,çok defa,akulikitsumik
916,immer::ADV,daima,tamatigut
917,immer::ADV,her zaman,tamatigut
918,niemals::ADV,asla değil,
919,niemals::ADV,hiçbir zaman,
920,hier::ADV,burada,maani
921,hierhin::ADV,buraya,maani
922,von hier::ADV,buradan,
923,dort::ADV,orada,
924,dort::ADV,şurada,
925,dorthin::ADV,oraya,ikuuna
926,dorthin::ADV,şuraya,ikuuna
927,geradeaus::ADV,doğru,narlumut
928,vorwärts::ADV,ileri,pilangavoc
929,rückwärts::ADV,geri,kingumut
930,rückwärts::ADV,geri,tunumut or tunummut
931,zurück::ADV,geriye,kingumut
932,zurück::ADV,geriye,tunumut or tunummut
933,unten::ADV,aşağıda,kana
934,hinab::ADV,aşağıya,qiviu
935,oben::ADV,yukarıda,
936,hinauf::ADV,yukarı,
937,hinauf::ADV,yukarıya,
938,überall::ADV,her yerde,tamaginni
939,überall::ADV,her yerde,tamani tamaani
940,nicht::ADV,-mi-,
941,nicht::ADV,değil,
942,ein wenig::ADV,biraz,
943,kaum::ADV,dar,qaqutigorsuaq
944,kaum::ADV,hemen hemen değil,qaqutigorsuaq
945,sehr::ADV,pek,assut
946,sehr::ADV,gayet,assut
947,so::ADV,öyle,
948,so::ADV,böyle,
949,noch::ADV,hâlâ,qeratavoq
950,noch::ADV,henüz,qeratavoq
951,nur::ADV,ancak,
952,nur::ADV,yalnız,
953,schon::ADV,çoktan,taava-una
954,wieder::ADV,tekrar,kingumut
955,wieder::ADV,yeniden,kingumut
956,vergebens::ADV,boşuna,angiluk
957,vor::PRP,önünde,
958,hinter::PRP,arkasında,
959,unter::PRP,altında,
960,durch::PRP,sayesinde,
961,durch::PRP,ortasından,
962,neben::PRP,yanında,
963,zwischen::PRP,arasında,
964,wegen::PRP,dolayı,
965,dies::PRN,bu,manna
966,dies::PRN,bu,matuma
967,das::PRN,o,ua
968,das::PRN,şu,ua
969,alles::PRN,hepsi,
970,alles::PRN,her şey,
971,ich::PRN,ben,uanga
972,du::PRN,sen,illit
973,er::PRN,o,una
974,wir::PRN,biz,uagut
975,ihr::PRN,siz,ilissi
976,sie::PRN,onlar,uku
977,was::FPRN,ne,aat?
978,wer::FPRN,kim,kikkut
979,wo::FADV,nerede,sumi
980,wohin::FADV,nereye,sumut
981,wie::FADV,nasıl,qanoq
982,warum::FADV,neden,sooq
983,wieviel::FNUM,kaç,qassit
984,wieviel::FNUM,kaç,qanoq atsigisumik?
985,wieviel::FNUM,ne kadar,qassit
986,wieviel::FNUM,ne kadar,qanoq atsigisumik?
987,eins::NUM,bir,ataaseq
988,zwei::NUM,iki,marluk
989,drei::NUM,üç,pingasut
990,vier::NUM,dört,sisamat
991,vier::NUM,dört,qajuusat
992,fünf::NUM,beş,tallimat
993,sechs::NUM,altı,arfineq
994,sechs::NUM,altı,arfinillit
995,sieben::NUM,yedi,arfineq-marluk
996,acht::NUM,sekiz,arfineq pingasut
997,neun::NUM,dokuz,qulingiluat
998,neun::NUM,dokuz,arfineq sisamat
999,zehn::NUM,on,qulit
1000,elf::NUM,on bir,aqqaneq
1001,zwölf::NUM,on iki,aqqaneq-marluk
1002,zwanzig::NUM,yirmi,tyve
1003,dreißig::NUM,otuz,tredive
1004,dreißig::NUM,otuz,pingasunik qulillit
1005,vierzig::NUM,kırk,fyrre
1006,fünfzig::NUM,elli,halvtreds
1007,fünfzig::NUM,elli,tallimanik qulillit
1008,sechzig::NUM,altmış,tres
1009,siebzig::NUM,yetmiş,halvfjerds
1010,achtzig::NUM,seksen,firs
1011,neunzig::NUM,doksan,halvfems
1012,hundert::NUM,yüz,et hundrede
1013,tausend::NUM,bin,et tusinde
1014,und::CNJ,ve,aamma
1015,und::CNJ,ile,aamma
1016,oder::CNJ,ya,imalluunnit
1017,oder::CNJ,yahut,imalluunnit
1018,stehen::V,durmak,sikingavoq
1019,sitzen::V,oturmak,ingippoq
1020,liegen::V,yatmak,nalavoq
1021,liegen::V,yatmak,aqupivoq
1022,hängen::V,asılı olmak,nivinngarpaa
1023,werden::V,olmak,pinngorpoq
1024,werden::V,olunmak,pinngorpoq
1025,passieren::V,olmak,pivoq
1026,beginnen::V,başlamak,aallarnerpaa
1027,enden::V,bitmek,naggaserpaa
1028,enden::V,sona ermek,naggaserpaa
1029,wechseln::V,değişmek,immikkut ilivoq
1030,aufgehen[Sonne]::V,doğmak,
1031,untergehen[Sonne]::V,batmak,ilioqqaasoq
1032,scheinen[Sonne]::V,parlamak,qinnorpoq
1033,scheinen[Sonne]::V,parlamak,qinngorpoq
1034,donnern::V,gök gürlemek,kalleq
1035,wehen::V,esmek,timmivoq
1036,strömen::V,akmak,
1037,fließen::V,akmak,
1038,sich drehen::V,dönmek,ipippaa
1039,schwanken::V,sallanmak,aalavoq
1040,schwingen::V,titremek,issakajaat or issakatsiaarut
1041,fallen::V,düşmek,quasivaa
1042,brennen::V,yanmak,seerpoq
1043,brennen::V,yanmak,uuppaa
1044,rauchen::V,tütmek,pujoorpoq
1045,regnen::V,yağmak,siallerpoq
1046,gefrieren::V,donmak,qiulerpoq
1047,tauen::V,erimek,aappoq
1048,schmelzen::V,erimek,aappoq
1049,schmelzen::V,erimek,aatsippaa
1050,trocknen::V,kurumak,panerserpaa
1051,sieden::V,kaynamak,qalappoq
1052,faulen::V,çürümek,
1053,verfaulen::V,çürümek,
1054,reißen::V,yırtılmak,qulli
1055,reißen::V,yırtılmak,alittorpaa
1056,reißen::V,yırtılmak,kimillanneq
1057,versinken::V,batmak,kivivaa
1058,versinken::V,batmak,apparpoq
1059,vergehen::V,geçmek,qaangerpaa
1060,vergehen::V,geçmek,sarsuppoq
1061,erscheinen::V,görünmek,takutippoq
1062,verschwinden::V,kaybolmak,
1063,sinken::V,inmek,kivivaa
1064,sinken::V,inmek,apparpoq
1065,abnehmen::V,azalmak,ikillipput
1066,zunehmen::V,artmak,allisippaa
1067,zunehmen::V,çoğalmak,allisippaa
1068,steigen::V,artmak,allisippaa
1069,steigen::V,yükselmek,allisippaa
1070,wachsen::V,büyümek,allivoq
1071,wachsen::V,gelişmek,allivoq
1072,glänzen::V,parlamak,qinngorpoq
1073,glänzen::V,parlamak,qinnorpoq
1074,funkeln::V,parıldamak,uisorilavoq
1075,lärmen::V,gürültü yapmak,
1076,läuten::V,çalmak,avilualaarpoq
1077,klingeln::V,zil çalmak,aviluarpoq
1078,klingeln::V,zil çalmak,aviluarpaluppoq
1079,klirren::V,şakırdamak,
1080,klirren::V,zangırdamak,
1081,brausen::V,köpürmek,ittuk
1082,brausen::V,köpürmek,ittuppoq
1083,brausen::V,köpürmek,ittuppaluppoq
1084,brausen::V,kükremek,ittuk
1085,brausen::V,kükremek,ittuppoq
1086,brausen::V,kükremek,ittuppaluppoq
1087,rauschen::V,fışırdamak,
1088,klingen::V,tınlamak,
1089,bellen::V,havlamak,qiluppoq
1090,heulen::V,ulumak,maarpoq
1091,heulen::V,ulumak,maalavoq
1092,heulen::V,ulumak,miaggoorpoq
1093,blasen::V,üflemek,aporneq
1094,pfeifen::V,düdük çalmak,siggartartitsivoq
1095,pfeifen::V,düdük çalmak,siorsulavoq
1096,schreien::V,bağırmak,suaarpoq
1097,schreien::V,haykırmak,suaarpoq
1098,stöhnen::V,inlemek,nipiliorpoq
1099,stöhnen::V,inlemek,nipilliorpoq
1100,zittern::V,titremek,qarsulivik
1101,leben::V,yaşamak,inuuvoq
1102,leben::V,hayatta olmak,inuuvoq
1103,geboren werden::V,doğmak,inuuvoq
1104,geboren werden::V,doğmak,inunngorpoq
1105,atmen::V,solunmak,anersaarpoq
1106,atmen::V,nefes almak,anersaarpoq
1107,trinken::V,içmek,imerpoq
1108,essen::V,yemek,tamorpoq
1109,schlucken::V,yutmak,tuluarnaq
1110,müde werden::V,yorulmak,
1111,einschlafen::V,uykuya dalmak,sinippoq
1112,schlafen::V,uyumak,sinik
1113,aufwachen::V,uyanmak,iterpoq
1114,aufwachen::V,uyanmak,eqqumavoq
1115,aufstehen::V,kalkmak,makippoq
1116,aufstehen::V,yataktan kalkmak,makippoq
1117,sich erholen::V,dinlenmek,qasuerserpoq
1118,krank werden::V,hastalanmak,
1119,krank sein::V,hasta olmak,
1120,schmerzen::V,ağrımak,anneraa
1121,schmerzen::V,ağrımak,annernarpoq
1122,husten::V,öksürmek,quersorpoq
1123,genesen::V,şifa bulmak,ajunngissivoq
1124,genesen::V,şifa bulmak,ilisimmarpoq
1125,genesen::V,şifa bulmak,ilorrippoq
1126,sterben::V,ölmek,toquvoq
1127,sterben::V,vefat etmek,toquvoq
1128,umkommen::V,ölmek,
1129,sich bewegen::V,hareket etmek,ingerlavoq
1130,sich rühren::V,kımıldanmak,
1131,sich erheben::V,kalkmak,
1132,sich erheben::V,ayağa kalkmak,
1133,sich setzen::V,oturmak,ingippoq
1134,hinfallen::V,yere düşmek,
1135,laufen::V,yürümek,arpappoq
1136,schreiten::V,yürümek,ingerlavoq
1137,schreiten::V,adım atmak,ingerlavoq
1138,spazierengehen::V,gezmek,utertakajaarpoq
1139,spazierengehen::V,gezmek,utertakattajaarpoq
1140,spazierengehen::V,dolaşmak,utertakajaarpoq
1141,spazierengehen::V,dolaşmak,utertakattajaarpoq
1142,eilen::V,seğirtmek,qaa qaa
1143,eilen::V,seğirtmek,qiilasaarpoq
1144,eilen::V,seğirtmek,ingerlasaarpaa
1145,sich beeilen::V,acele etmek,tuaviorpoq
1146,sausen::V,hızla gitmek,uiguut
1147,rennen::V,koşmak,igivoq
1148,springen::V,atlamak,upernassaq
1149,springen::V,sıçramak,upernassaq
1150,klettern::V,tırmanmak,pilaakkeerpoq
1151,schaukeln::V,sallanmak,aalavoq
1152,kriechen::V,sürünmek,
1153,schwimmen::V,yüzmek,naluppoq
1154,tauchen::V,dalmak,allorpoq
1155,rudern::V,kürek çekmek,ipuppaa
1156,fahren::V,gitmek,qimusserpoq
1157,fliegen::V,uçmak,timmivoq
1158,gehen::V,gitmek,
1159,weggehen::V,gitmek,piiarpoq
1160,abfahren::V,kalkmak,
1161,anhalten::V,durmak,unitsippaa
1162,hineingehen::V,içeri girmek,timaappaa
1163,eintreten::V,girmek,allattorpaa
1164,kommen::V,gelmek,qaa-
1165,kommen::V,gelmek,pivaa
1166,ankommen::V,varmak,tikippoq
1167,zurückkommen::V,dönmek,angerlarpoq
1168,bleiben::V,kalmak,uninngavoq
1169,warten::V,beklemek,paavoq
1170,warten::V,beklemek,utaqqivoq
1171,erwarten::V,beklemek,
1172,suchen::V,aramak,nivivaa
1173,finden::V,bulmak,nanivaa
1174,versuchen::V,denemek,uuppaa
1175,versuchen::V,denemek,ussersarpaa
1176,vorbereiten::V,hazırlamak,piareersarpaa
1177,lieben::V,sevmek,asavaa
1178,mögen::V,beğenmek,akaaraa
1179,lachen::V,gülmek,
1180,rühren::V,dokunmak,qeerlerpaa
1181,rühren::V,duygulandırmak,qeerlerpaa
1182,weinen::V,ağlamak,qiavoq
1183,schimpfen::V,küfretmek,qatimaarpoq
1184,sich ärgern::V,kızmak,ugguutigaa
1185,sich fürchten::V,korkmak,eqqanaarpoq
1186,fürchten::V,korkmak,ersigaa
1187,fliehen::V,kaçmak,qimaavoq
1188,flüchten::V,kaçmak,allikarfigaa
1189,sehen::V,görmek,isigaa
1190,anschauen::V,seyretmek,
1191,ansehen::V,bakmak,alaatsinaappaa
1192,hören::V,duymak,tusarpaa
1193,hören::V,işitmek,tusarpaa
1194,zuhören::V,dinlemek,naalappoq
1195,probieren::V,denemek,
1196,probieren::V,tadına bakmak,
1197,riechen::V,kokusunu almak,tipippoq
1198,fühlen::V,duymak,misigaa
1199,fühlen::V,hissetmek,misigaa
1200,scheinen::V,görünmek,takutippoq
1201,zu sehen sein::V,görünmek,
1202,vernehmen::V,haber almak,
1203,frieren::V,üşümek,qiiavoq
1204,tun::V,etmek,iliorpoq
1205,tun::V,yapmak,iliorpoq
1206,können::V,bilmek,
1207,wollen::V,istemek,piumavaa
1208,anfangen::V,başlamak,pilerpoq
1209,beenden::V,bitirmek,naggaserpaa
1210,aufhören::V,bitmek,naammatsippaa
1211,gelingen::V,başarmak,
1212,geraten::V,düşmek,
1213,öffnen::V,açmak,ammarpaa
1214,schließen::V,kapamak,matuaa
1215,stellen::V,koymak,ilivaa
1216,stellen::V,koymak,iliorarpai
1217,stellen::V,koymak,ilioqqarpai
1218,setzen::V,koymak,iliorarpai
1219,setzen::V,koymak,ilioqqarpai
1220,setzen::V,oturtmak,iliorarpai
1221,setzen::V,oturtmak,ilioqqarpai
1222,legen::V,koymak,ilivaa
1223,legen::V,yatırmak,ilivaa
1224,berühren::V,dokunmak,attorpaa
1225,verbinden::V,bağlamak,taperserpaa
1226,verbinden::V,birleştirmek,taperserpaa
1227,bedecken::V,örtmek,iikkerpaa
1228,bedecken::V,örtmek,iikkersorpaa
1229,bedecken::V,kaplamak,iikkerpaa
1230,bedecken::V,kaplamak,iikkersorpaa
1231,aufhängen::V,asmak,inivaa
1232,aufhängen::V,asmak,iniorarpai
1233,anzünden::V,yakmak,saggaavoq
1234,anzünden::V,ateşlemek,saggaavoq
1235,aufheben::V,kaldırmak,allisippaa
1236,zurücklassen::V,geride bırakmak,aallarpoq
1237,verlieren::V,yitirmek,annaavaa
1238,verlieren::V,kaybetmek,annaavaa
1239,fallen lassen::V,düşürmek,nakkaavaa
1240,machen::V,yapmak,iliorpoq
1241,herstellen::V,yapmak,anillatsippaa
1242,herstellen::V,imal etmek,anillatsippaa
1243,bauen::V,kurmak,marrarterpaa
1244,bauen::V,inşa etmek,marrarterpaa
1245,reparieren::V,onarmak,iluarsaappaa
1246,reparieren::V,tamir etmek,iluarsaappaa
1247,verbessern::V,düzeltmek,naqqippaa
1248,ändern::V,değiştirmek,
1249,graben::V,kazmak,assappaa
1250,beugen::V,eğmek,qappappoq
1251,biegen::V,bükmek,qappappoq
1252,drehen::V,çevirmek,
1253,drehen::V,döndürmek,
1254,wenden::V,çevirmek,assappaa
1255,wenden::V,çevirmek,assakarpoq
1256,umdrehen::V,çevirmek,assakartippaa
1257,heben::V,kaldırmak,kivippaa
1258,hochheben::V,yukarı kaldırmak,kissumiarpaa
1259,ergreifen::V,tutmak,isaappaa
1260,ergreifen::V,tutmak,isaguppaa
1261,ergreifen::V,yakalamak,isaappaa
1262,ergreifen::V,yakalamak,isaguppaa
1263,halten::V,tutmak,minarpaa
1264,drücken::V,sıkmak,naqittaat
1265,schieben::V,itmek,
1266,schieben::V,sürmek,
1267,kratzen::V,kaşımak,qitsuppaa
1268,lecken::V,yalamak,aluppaa
1269,beißen::V,ısırmak,kiivaa
1270,abreißen::V,koparmak,aqqarpaa
1271,abreißen::V,koparmak,isaterpaa
1272,abschneiden::V,keserek ayırmak,kipivaa
1273,binden::V,bağlamak,kakkersarpaa
1274,stecken::V,sokmak,kussunneq
1275,brechen::V,kırmak,nallorpaa
1276,klopfen::V,çalmak,pattappaa
1277,hauen::V,vurmak,aqivaa
1278,kleben::V,yapıştırmak,qaappoq
1279,reiben::V,ovmak,tagiarpaa
1280,reiben::V,ovmak,tangiarpaa
1281,reiben::V,sürtmek,tagiarpaa
1282,reiben::V,sürtmek,tangiarpaa
1283,streichen::V,sürmek,erlerpoq
1284,schleifen::V,bilemek,sequppaa
1285,schneiden::V,kesmek,uullivoq
1286,rütteln::V,sallamak,
1287,schütteln::V,sarsmak,aalavoq
1288,schütteln::V,çalkamak,aalavoq
1289,schwenken::V,sallamak,issarpoq
1290,schütten::V,dökmek,
1291,schütten::V,akıtmak,
1292,füllen::V,doldurmak,immerpaa
1293,einwickeln::V,sarmak,immoqquserpaa
1294,tragen::V,taşımak,maqippaa
1295,tragen::V,taşımak,assartorpoq
1296,schleppen::V,sürüklemek,assartorpoq
1297,ziehen::V,çekmek,kalippaa
1298,ziehen::V,çekmek,kalissarpoq
1299,aufbewahren::V,saklamak,toqqorpaa
1300,werfen::V,atmak,kuivaa
1301,fangen::V,tutmak,anguaa
1302,fangen::V,yakalamak,anguaa
1303,packen::V,tutmak,
1304,packen::V,yakalamak,
1305,verstecken::V,saklamak,anngigaa
1306,teilen::V,bölmek,agguut
1307,teilen::V,bölmek,agguusersorpaa
1308,teilen::V,ayırmak,agguut
1309,teilen::V,ayırmak,agguusersorpaa
1310,schicken::V,yollamak,nassiuppaa
1311,schicken::V,göndermek,nassiuppaa
1312,bringen::V,getirmek,aggiuppaa
1313,bringen::V,getirmek,nassataraa
1314,hinzufügen::V,katmak,
1315,hinzufügen::V,eklemek,
1316,bekommen::V,almak,tiguaa
1317,bekommen::V,eline geçmek,tiguaa
1318,erhalten::V,almak,tiguaa
1319,nehmen::V,almak,pivoq
1320,nehmen::V,almak,tiguaa
1321,wählen::V,seçmek,
1322,auswählen::V,seçmek,
1323,auswählen::V,ayırmak,
1324,bewahren::V,korumak,sukkunik simerserpaa
1325,behindern::V,engellemek,
1326,verderben::V,bozmak,asiutippaa
1327,verderben::V,bozmak,piuneerunnerit
1328,beschädigen::V,zedelemek,
1329,beschädigen::V,ziyan vermek,
1330,zerbrechen::V,kırmak,ukuvoq
1331,zerreißen::V,yırtmak,tisavaa
1332,zerreißen::V,yırtmak,alittorpaa
1333,zerstören::V,yıkmak,aserorpaa
1334,zerstören::V,tahrip etmek,aserorpaa
1335,verbrennen::V,yakmak,seerpoq
1336,geben::V,vermek,pivoq
1337,reichen::V,uzatmak,
1338,schenken::V,hediye etmek,
1339,versprechen::V,vaat etmek,neriorsorpaa
1340,wünschen::V,kutlamak,kissaat
1341,loben::V,övmek,nersorpaa
1342,loben::V,övmek,nersornaat
1343,küssen::V,öpmek,kunippaa
1344,küssen::V,öpmek,kunissorpaa
1345,wiegen::V,sallamak,
1346,zudecken::V,örtmek,majorpaa
1347,wecken::V,uyandırmak,itersarpaa
1348,zeigen::V,göstermek,tikkuuppaa
1349,führen::V,gezdirmek,tasissiuppaa
1350,führen::V,gezdirmek,ilitsersorpaa
1351,führen::V,gezdirmek,tasissersuuppaa
1352,führen::V,yol göstermek,tasissiuppaa
1353,führen::V,yol göstermek,ilitsersorpaa
1354,führen::V,yol göstermek,tasissersuuppaa
1355,lehren::V,okutmak,ilinniartippaa
1356,lehren::V,öğretmek,ilinniartippaa
1357,unterrichten::V,öğretmek,ajoqerpaa
1358,unterrichten::V,öğretmek,ajoqersorpaa
1359,unterrichten::V,öğretmek,ilinniartitsivoq
1360,aufziehen::V,yetiştirmek,inororsarpaa
1361,leiten::V,yönetmek,iluatsippaa
1362,leiten::V,idare etmek,iluatsippaa
1363,antreiben::V,teşvik etmek,ikusimmippaa
1364,lassen::V,-tırmak,
1365,einladen::V,davet etmek,qaaqquaa
1366,einladen::V,davet etmek,qaasarpaa
1367,vereinigen::V,birleştirmek,taperserpaa
1368,besuchen::V,uğramak,tikeraarpaa
1369,besuchen::V,ziyaret etmek,tikeraarpaa
1370,besuchen::V,görmeye gitmek,tikeraarpaa
1371,treffen::V,rastlamak,aporappaa
1372,treffen::V,isabet etmek,aporappaa
1373,sich versammeln::V,toplanmak,majorpoq
1374,spielen::V,oynamak,pinnguarpoq
1375,singen::V,söylemek,erinarsorpoq
1376,singen::V,şarkı söylemek,erinarsorpoq
1377,tanzen::V,oynamak,qitippoq
1378,tanzen::V,dans etmek,qitippoq
1379,sich trennen::V,ayrılmak,immikkoortippaa
1380,verlassen::V,bırakmak,
1381,verlassen::V,terk etmek,
1382,retten::V,kurtarmak,annaappaa
1383,bewachen::V,gözetmek,
1384,schützen::V,korumak,eriagaa
1385,schützen::V,korumak,pineqartaalivaa
1386,verteidigen::V,savunmak,
1387,sich schlagen::V,dövüşmek,
1388,schießen::V,ateş etmek,aallaavaa
1389,schießen::V,ateş etmek,piseriuppaa
1390,siegen::V,yenmek,
1391,ärgern::V,kızdırmak,ninngassarpaa
1392,ärgern::V,kızdırmak,ninngassaarpaa
1393,schlagen::V,dövmek,unatarpaa
1394,treten::V,tepmek,tukerpoq
1395,stechen::V,sokmak,iguppaa
1396,stechen::V,sokmak,qasilippoq
1397,stechen::V,batırmak,iguppaa
1398,stechen::V,batırmak,qasilippoq
1399,stoßen::V,itmek,ikuserpaa
1400,stoßen::V,itmek,ikusimmippaa
1401,stehlen::V,çalmak,tillippaa
1402,stören::V,bozmak,akornuserpaa
1403,stören::V,etkilemek,akornuserpaa
1404,belästigen::V,rahatsız etmek,
1405,verbergen::V,saklamak,anngigaa
1406,täuschen::V,aldatmak,
1407,betrügen::V,aldatmak,peqquserluttuliorfigaa
1408,betrügen::V,dolandırmak,peqquserluttuliorfigaa
1409,töten::V,öldürmek,maappaa
1410,töten::V,öldürmek,toquppaa
1411,wohnen::V,oturmak,najugaqarpoq
1412,arbeiten::V,çalışmak,sulivoq
1413,sammeln::V,toplamak,katersorpai
1414,pflücken::V,koparmak,
1415,jagen::V,avlanmak,piniarpoq
1416,fischen::V,balık tutmak,aalisarpoq
1417,fassen::V,tutmak,
1418,fassen::V,yakalamak,
1419,hüten::V,otlatmak,
1420,treiben::V,gütmek,
1421,anbinden::V,bağlamak,qilerut
1422,anbinden::V,bağlamak,qilersorpaa
1423,anbinden::V,bağlamak,ungerlatserpaa
1424,füttern::V,beslemek,nerlerpaa
1425,melken::V,sağmak,
1426,hacken::V,yarmak,
1427,gießen::V,sulamak,imerterpaa
1428,reifen::V,olgunlaşmak,
1429,zubereiten::V,hazırlamak,
1430,kochen::V,pişirmek,igavoq
1431,kochen::V,kaynatmak,igavoq
1432,backen::V,pişirmek,
1433,backen::V,fırında pişirmek,
1434,braten::V,kızartmak,siappaa
1435,umrühren::V,karıştırmak,qeerlerpaa
1436,stricken::V,örmek,
1437,nähen::V,dikmek,
1438,färben::V,boyamak,misuppaa
