,Concept_ID,uk,lv
818,Schloss::N,замок,томан
819,Schloss::N,замок,aizslēgs
820,Bild::N,картина,серпас
821,Bild::N,картина,glezna
822,Figur::N,фігура,пертас
823,Figur::N,фігура,вежньӧг
824,Figur::N,фігура,figūra
825,Puppe::N,лялька,акань
826,Puppe::N,лялька,lelle
827,Beutel::N,мішечок,мешӧк
828,Beutel::N,мішечок,kule
829,Beutel::N,мішечок,maisiņš
830,Beutel::N,торбинка,мешӧк
831,Beutel::N,торбинка,kule
832,Beutel::N,торбинка,maisiņš
833,Bündel::N,в’язка,кӧртӧд
834,Bündel::N,в’язка,sainis
835,Tasche::N,сумка,сумка
836,Tasche::N,сумка,soma
837,Eimer::N,відро,ведра
838,Eimer::N,відро,spainis
839,Deckel::N,кришка,пӧдан
840,Deckel::N,кришка,тупкӧд
841,Deckel::N,кришка,vāks
842,Geschirr::N,посуд,дозмук
843,Geschirr::N,посуд,тасьті-пань
844,Geschirr::N,посуд,trauki
845,Sack::N,мішок,мешӧк
846,Sack::N,мішок,maiss
847,Tasse::N,чашка,бекар
848,Tasse::N,чашка,тасьті
849,Tasse::N,чашка,tase
850,Topf::N,горщик,гырнич
851,Topf::N,горщик,pods
852,Kessel::N,котел,пӧрт
853,Kessel::N,котел,katls
854,Essen::N,їжа,сёйӧм
855,Essen::N,їжа,ēdiens
856,Nahrung::N,харч,сёян
857,Nahrung::N,харч,barība
858,Speise::N,страва,сёян
859,Speise::N,страва,сёянтор
860,Speise::N,страва,ēdiens
861,Fleisch::N,м’ясо,яй
862,Fleisch::N,м’ясо,gaļa
863,Getreide::N,хліб,нянь
864,Getreide::N,хліб,labība
865,Getreide::N,збіжжя,нянь
866,Getreide::N,збіжжя,labība
867,Brei::N,каша,рок
868,Brei::N,каша,putra
869,Brei::N,каша,biezenis
870,Brot::N,хліб,нянь
871,Brot::N,хліб,maize
872,Scheibe::N,скибочка,шӧрӧм
873,Scheibe::N,скибочка,чӧлан
874,Scheibe::N,скибочка,šķēle
875,Scheibe::N,скибочка,rieciens
876,Fett::N,жир,гос
877,Fett::N,жир,тшог
878,Fett::N,жир,tauki
879,Butter::N,масло,вый
880,Butter::N,масло,sviests
881,Öl::N,олія,вый
882,Öl::N,олія,eļļa
883,Salz::N,сіль,сов
884,Salz::N,сіль,sāls
885,Suppe::N,суп,шыд
886,Suppe::N,суп,zupa
887,Honig::N,мед,ма
888,Honig::N,мед,medus
889,Milch::N,молоко,йӧв
890,Milch::N,молоко,piens
891,Tee::N,чай,чай
892,Tee::N,чай,tēja
893,Leder::N,шкіра,ку
894,Leder::N,шкіра,āda
895,Wolle::N,шерсть,вурун
896,Wolle::N,шерсть,vilna
897,Stoff::N,тканина,дӧра
898,Stoff::N,тканина,drāna
899,Stoff::N,тканина,audums
900,Nadel::N,голка,ем
901,Nadel::N,голка,adata
902,Faden::N,нитка,сунис
903,Faden::N,нитка,diegs
904,Faden::N,нитка,pavediens
905,Knopf::N,ґудзик,кизь
906,Knopf::N,ґудзик,poga
907,Knoten::N,вузол,гӧрӧд
908,Knoten::N,вузол,mezgls
909,Farbe::N,фарба,краска
910,Farbe::N,фарба,вап
911,Farbe::N,фарба,krāsa
912,Kleidung::N,одяг,паськӧм
913,Kleidung::N,одяг,tērps
914,Kleidung::N,одяг,drēbes
915,Kleidung::N,убрання,паськӧм
916,Kleidung::N,убрання,tērps
917,Kleidung::N,убрання,drēbes
918,Hemd::N,сорочка,дӧрӧм
919,Hemd::N,сорочка,krekls
920,Kragen::N,комір,воротник
921,Kragen::N,комір,apkakle
922,Ärmel::N,рукав,сос
923,Ärmel::N,рукав,piedurkne
924,Hose::N,брюки,гач
925,Hose::N,брюки,bikses
926,Gürtel::N,пояс,вӧнь
927,Gürtel::N,пояс,josta
928,Mütze::N,шапка,шапка
929,Mütze::N,шапка,cepure
930,Schuh::N,ботинок,башмак
931,Schuh::N,ботинок,ботинки
932,Schuh::N,ботинок,kurpe
933,Stiefel::N,чобіт,сапӧг
934,Stiefel::N,чобіт,zābaks
935,Ring::N,кільце,кытш
936,Ring::N,кільце,gredzens
937,Band::N,стрічка,лента
938,Band::N,стрічка,вундас
939,Band::N,стрічка,lente
940,Kamm::N,гребінець,сынан
941,Kamm::N,гребінець,ķemme
942,Spiegel::N,дзеркало,рӧмпӧштан
943,Spiegel::N,дзеркало,spogulis
944,Riemen::N,ремінь,тасма
945,Riemen::N,ремінь,siksna
946,Schnur::N,вірьовка,гез
947,Schnur::N,вірьовка,aukla
948,Leine::N,шворка,юргез
949,Leine::N,шворка,saite
950,Decke::N,ковдра,эшкын
951,Decke::N,ковдра,шебрас
952,Decke::N,ковдра,sega
953,Kissen::N,подушка,юрлӧс
954,Kissen::N,подушка,spilvens
955,Tuch::N,хустка,чышъян
956,Tuch::N,хустка,vadmala
957,Handtuch::N,рушник,ки чышкӧд
958,Handtuch::N,рушник,кизьчышъян
959,Handtuch::N,рушник,dvielis
960,Kraft::N,сила,этш
961,Kraft::N,сила,эбӧс
962,Kraft::N,сила,spēks
963,Stärke::N,сила,ёнлун
964,Stärke::N,сила,чорыдлун
965,Stärke::N,сила,stiprums
966,Gesundheit::N,здоров’я,дзоньвидзалун
967,Gesundheit::N,здоров’я,veselība
968,Krankheit::N,хвороба,висьӧм
969,Krankheit::N,хвороба,slimība
970,Schmerz::N,біль,висьӧм
971,Schmerz::N,біль,sāpes
972,Wunde::N,рана,дой
973,Wunde::N,рана,brūce
974,Wunde::N,рана,jēlums
975,Fieber::N,гарячка,жар
976,Fieber::N,гарячка,drudzis
977,Fieber::N,гарячка,karstums
978,Arznei::N,ліки,лекарство
979,Arznei::N,ліки,зелля
980,Arznei::N,ліки,zāles
981,Arznei::N,ліки,medikaments
982,Brücke::N,міст,пос
983,Brücke::N,міст,tilts
984,Brunnen::N,колодязь,юкмӧс
985,Brunnen::N,колодязь,aka
986,Weide::N,пасовище,пӧскӧтина
987,Weide::N,пасовище,ganības
988,Pfad::N,стежка,туй
989,Pfad::N,стежка,кыснан
990,Pfad::N,стежка,taka
991,Weg::N,шлях,туй
992,Weg::N,шлях,ceļš
993,Weg::N,дорога,туй
994,Weg::N,дорога,ceļš
995,Straße::N,вулиця,туй
996,Straße::N,вулиця,iela
997,Dorf::N,село,сикт
998,Dorf::N,село,ciems
999,Stadt::N,місто,кар
1000,Stadt::N,місто,pilsēta
1001,Brief::N,лист,письмӧ
1002,Brief::N,лист,vēstule
1003,Buch::N,книга,небӧг
1004,Buch::N,книга,grāmata
1005,Buch::N,книжка,небӧг
1006,Buch::N,книжка,grāmata
1007,Buchstabe::N,буква,шыпас
1008,Buchstabe::N,буква,burts
1009,Buchstabe::N,літера,шыпас
1010,Buchstabe::N,літера,burts
1011,Zeitung::N,газета,газет
1012,Zeitung::N,газета,avīze
1013,Zeitung::N,газета,laikraksts
1014,Leben::N,життя,лов
1015,Leben::N,життя,олӧм
1016,Leben::N,життя,dzīve
1017,Tod::N,смерть,кулӧм
1018,Tod::N,смерть,nāve
1019,Grab::N,могила,гу
1020,Grab::N,могила,kaps
1021,Kirche::N,церква,вичко
1022,Kirche::N,церква,baznīca
1023,Sünde::N,гріх,мыж
1024,Sünde::N,гріх,grēks
1025,Gott::N,бог,ен
1026,Gott::N,бог,dievs
1027,Arbeiter::N,робітник,уджалысь
1028,Arbeiter::N,робітник,strādnieks
1029,Chef::N,хазяїн,юралысь
1030,Chef::N,хазяїн,веськӧдлысь
1031,Chef::N,хазяїн,šefs
1032,Chef::N,хазяїн,vadītajs
1033,Chef::N,хазяїн,priekšnieks
1034,Meister::N,умілець,вӧчысь
1035,Meister::N,умілець,meistars
1036,Arzt::N,лікар,врач
1037,Arzt::N,лікар,бурдӧдысь
1038,Arzt::N,лікар,ārsts
1039,Lehrer::N,вчитель,велӧдысь
1040,Lehrer::N,вчитель,skolotājs
1041,Geld::N,гроші,сьӧм
1042,Geld::N,гроші,nauda
1043,Geschäft::N,заняття,удж
1044,Geschäft::N,заняття,bizness
1045,Geschäft::N,заняття,darījums
1046,Laden::N,магазин,вузасянін
1047,Laden::N,магазин,bode
1048,Laden::N,магазин,veikals
1049,Laden::N,крамниця,вузасянін
1050,Laden::N,крамниця,bode
1051,Laden::N,крамниця,veikals
1052,Preis::N,ціна,дон
1053,Preis::N,ціна,cena
1054,Ware::N,товар,тӧвар
1055,Ware::N,товар,prece
1056,Nutzen::N,вигода,воӧм
1057,Nutzen::N,вигода,выгӧда
1058,Nutzen::N,вигода,labums
1059,Nutzen::N,користь,воӧм
1060,Nutzen::N,користь,выгӧда
1061,Nutzen::N,користь,labums
1062,Reichtum::N,багатство,озырлун
1063,Reichtum::N,багатство,bagātība
1064,Welt::N,світ,енкӧла
1065,Welt::N,світ,pasaule
1066,Land::N,країна,му
1067,Land::N,країна,zeme
1068,Staat::N,держава,канму
1069,Staat::N,держава,государство
1070,Staat::N,держава,valsts
1071,König::N,король,кан
1072,König::N,король,ķēniņš
1073,König::N,король,karalis
1074,Macht::N,влада,каналӧм
1075,Macht::N,влада,vara
1076,Grenze::N,кордон,су
1077,Grenze::N,кордон,суйӧр
1078,Grenze::N,кордон,robeža
1079,Krieg::N,війна,ожман
1080,Krieg::N,війна,karš
1081,Feind::N,ворог,враг
1082,Feind::N,ворог,вӧрӧг
1083,Feind::N,ворог,ienaidnieks
1084,Gewalt::N,насильство,мырдöналöм
1085,Gewalt::N,насильство,vara
1086,Gewalt::N,насильство,vardarbība
1087,Kampf::N,бій,вермасьӧм
1088,Kampf::N,бій,cīņa
1089,Kampf::N,боротьба,вермасьӧм
1090,Kampf::N,боротьба,cīņa
1091,Bogen[Waffe]::N,лук,ньӧввуж
1092,Bogen[Waffe]::N,лук,loks
1093,Pfeil::N,стріла,ньӧв
1094,Pfeil::N,стріла,bulta
1095,Gewehr::N,рушниця,пишшаль
1096,Gewehr::N,рушниця,šautene
1097,Gewehr::N,гвинтівка,пишшаль
1098,Gewehr::N,гвинтівка,šautene
1099,Fehler::N,помилка,сорсьӧм
1100,Fehler::N,помилка,дзугсьӧм
1101,Fehler::N,помилка,kļūda
1102,Lüge::N,брехня,пӧръясьӧм
1103,Lüge::N,брехня,ылӧдлӧм
1104,Lüge::N,брехня,meli
1105,Schaden::N,шкода,лёк
1106,Schaden::N,шкода,изъян
1107,Schaden::N,шкода,пакӧсьт
1108,Schaden::N,шкода,bojājums
1109,Schaden::N,шкода,kaitējums
1110,Schaden::N,збиток,лёк
1111,Schaden::N,збиток,изъян
1112,Schaden::N,збиток,пакӧсьт
1113,Schaden::N,збиток,bojājums
1114,Schaden::N,збиток,kaitējums
1115,Unglück::N,нещастя,шог
1116,Unglück::N,нещастя,kļūme
1117,Unglück::N,нещастя,klizma
1118,Unglück::N,нещастя,nelaime
1119,Schuld::N,провина,мыж
1120,Schuld::N,провина,vaina
1121,Alter::N,вік,арлыд
1122,Alter::N,вік,vecums
1123,Alter::N,літа,арлыд
1124,Alter::N,літа,vecums
1125,Schluss::N,кінець,пом
1126,Schluss::N,кінець,beigas
1127,Zeit::N,час,кад
1128,Zeit::N,час,laiks
1129,Tag::N,день,лун
1130,Tag::N,день,diena
1131,Morgen::N,ранок,асыв
1132,Morgen::N,ранок,rīts
1133,Mittag::N,південь,лун шӧр
1134,Mittag::N,південь,pusdiena
1135,Abend::N,вечір,рыт
1136,Abend::N,вечір,vakars
1137,Nacht::N,ніч,вой
1138,Nacht::N,ніч,nakts
1139,Woche::N,тиждень,вежон
1140,Woche::N,тиждень,nedēļa
1141,Monat::N,місяць,тӧлысь
1142,Monat::N,місяць,mēnesis
1143,Jahr::N,рік,во
1144,Jahr::N,рік,gads
1145,Frühling::N,весна,тулыс
1146,Frühling::N,весна,pavasaris
1147,Sommer::N,літо,гожӧм
1148,Sommer::N,літо,vasara
1149,Herbst::N,осінь,ар
1150,Herbst::N,осінь,rudens
1151,Winter::N,зима,тӧв
1152,Winter::N,зима,ziema
1153,Januar::N,січень,тӧв шӧр
1154,Januar::N,січень,janvāris
1155,Februar::N,лютий,урасьӧм
1156,Februar::N,лютий,februāris
1157,März::N,березень,рака
1158,März::N,березень,marts
1159,April::N,квітень,кос му
1160,April::N,квітень,aprīlis
1161,Mai::N,травень,ода-кора
1162,Mai::N,травень,maijs
1163,Juni::N,червень,лӧддза-номъя
1164,Juni::N,червень,jūnijs
1165,Juli::N,липень,сора
1166,Juli::N,липень,jūlijs
1167,August::N,серпень,моз
1168,August::N,серпень,augusts
1169,September::N,вересень,кӧч
1170,September::N,вересень,septembris
1171,Oktober::N,жовтень,йирым
1172,Oktober::N,жовтень,oktobris
1173,November::N,листопад,вӧльгым
1174,November::N,листопад,novembris
1175,Dezember::N,грудень,ӧшым
1176,Dezember::N,грудень,decembris
1177,Montag::N,понеділок,выльлун
1178,Montag::N,понеділок,pirmdiena
1179,Dienstag::N,вівторок,воторник
1180,Dienstag::N,вівторок,otrdiena
1181,Mittwoch::N,середа,середа
1182,Mittwoch::N,середа,trešdiena
1183,Donnerstag::N,четвер,четверг
1184,Donnerstag::N,четвер,ceturtdiena
1185,Freitag::N,п’ятниця,пекнича
1186,Freitag::N,п’ятниця,piektdiena
1187,Samstag::N,субота,субӧта
1188,Samstag::N,субота,sestdiena
1189,Sonntag::N,неділя,вӧскресенньӧ
1190,Sonntag::N,неділя,svētdiena
1191,groß::A,великий,ыджыд
1192,groß::A,великий,dižs
1193,groß::A,великий,liels
1194,klein::A,малий,ичӧт
1195,klein::A,малий,mazs
1196,klein::A,маленький,ичӧт
1197,klein::A,маленький,mazs
1198,lang::A,довгий,кузь
1199,lang::A,довгий,garš
1200,kurz::A,короткий,дженьыд
1201,kurz::A,короткий,īss
1202,breit::A,широкий,ота
1203,breit::A,широкий,паськыд
1204,breit::A,широкий,plats
1205,schmal::A,вузький,оттӧм
1206,schmal::A,вузький,tievs
1207,dicht::A,густий,сук
1208,dicht::A,густий,blīvs
1209,dick[Gegenstand]::A,товстий,кыз
1210,dick[Gegenstand]::A,товстий,biezs
1211,dünn::A,тонкий,вӧсни
1212,dünn::A,тонкий,вӧсньыд
1213,dünn::A,тонкий,plāns
1214,fein::A,дрібний,посни
1215,fein::A,дрібний,smalks
1216,fest::A,міцний,зумыд
1217,fest::A,міцний,tvirts
1218,fest::A,міцний,noturīgs
1219,flach::A,плоский,плавкӧс
1220,flach::A,плоский,тшӧтшкӧс
1221,flach::A,плоский,lēzens
1222,flach::A,плоский,līdzens
1223,glatt::A,рівний,вольк
1224,glatt::A,рівний,мольыд
1225,glatt::A,рівний,gluds
1226,glatt::A,рівний,slidens
1227,glatt::A,гладенький,вольк
1228,glatt::A,гладенький,мольыд
1229,glatt::A,гладенький,gluds
1230,glatt::A,гладенький,slidens
1231,hart::A,твердий,зумыд
1232,hart::A,твердий,ciets
1233,weich::A,м’який,небыд
1234,weich::A,м’який,mīksts
1235,rund::A,круглий,гӧгрӧс
1236,rund::A,круглий,apaļš
1237,spitz::A,гострокінцевий,ёсь йыла
1238,spitz::A,гострокінцевий,smails
1239,scharf::A,гострий,ёсь
1240,scharf::A,гострий,ass
1241,stumpf::A,тупий,ныж
1242,stumpf::A,тупий,truls
1243,stumpf::A,тупий,strups
1244,schwer::A,важкий,сьӧкыд
1245,schwer::A,важкий,smags
1246,schön::A,вродливий,мича
1247,schön::A,вродливий,лӧсьыд
1248,schön::A,вродливий,daiļš
1249,schön::A,вродливий,skaists
1250,heiß::A,жаркий,пӧсь
1251,heiß::A,жаркий,karsts
1252,heiß::A,гарячий,пӧсь
1253,heiß::A,гарячий,karsts
1254,warm::A,теплий,шоныд
1255,warm::A,теплий,silts
1256,kalt::A,холодний,кӧдзыд
1257,kalt::A,холодний,salts
1258,kalt::A,холодний,auksts
1259,kühl::A,прохолодний,юзыд
1260,kühl::A,прохолодний,ыркыд
1261,kühl::A,прохолодний,vēss
1262,kühl::A,прохолодний,dzestrs
1263,frisch::A,свіжий,выль
1264,frisch::A,свіжий,svaigs
1265,feucht::A,вогкий,уль
1266,feucht::A,вогкий,mitrs
1267,feucht::A,вогкий,drēgns
1268,nass::A,мокрий,ва
1269,nass::A,мокрий,slapjš
1270,trocken::A,сухий,кос
1271,trocken::A,сухий,sauss
1272,voll::A,повний,кыз
1273,voll::A,повний,pilns
1274,leer::A,пустий,куш
1275,leer::A,пустий,тыртӧм
1276,leer::A,пустий,tukšs
1277,offen::A,відкритий,восьса
1278,offen::A,відкритий,vaļējs
1279,offen::A,відкритий,atvērts
1280,geschlossen::A,закритий,пӧдса
1281,geschlossen::A,закритий,slēgts
1282,geschlossen::A,зачинений,пӧдса
1283,geschlossen::A,зачинений,slēgts
1284,sauber::A,чистий,сӧстӧм
1285,sauber::A,чистий,tīrs
1286,sauber::A,чистий,spodrs
1287,sauber::A,охайний,сӧстӧм
1288,sauber::A,охайний,tīrs
1289,sauber::A,охайний,spodrs
1290,schmutzig::A,брудний,няйт
1291,schmutzig::A,брудний,netīrs
1292,schmutzig::A,брудний,dubļains
1293,roh::A,сирий,уль
1294,roh::A,сирий,jēls
1295,reif::A,зрілий,кисьмӧм
1296,reif::A,зрілий,gatavs
1297,reif::A,зрілий,nobriedis
1298,lecker::A,смачний,чӧскыд
1299,lecker::A,смачний,gards
1300,lecker::A,смачний,garšīgs
1301,süß::A,солодкий,юмов
1302,süß::A,солодкий,чӧскыд
1303,süß::A,солодкий,salds
1304,bitter::A,гіркий,курыд
1305,bitter::A,гіркий,sūrs
1306,bitter::A,гіркий,rūgts
1307,sauer::A,кислий,шома
1308,sauer::A,кислий,skābs
1309,hell::A,світлий,югыд
1310,hell::A,світлий,gaišs
1311,dunkel::A,темний,пемыд
1312,dunkel::A,темний,tumšs
1313,schwarz::A,чорний,сьӧд
1314,schwarz::A,чорний,melns
1315,weiß::A,сивий,еджыд
1316,weiß::A,сивий,balts
1317,rot::A,червоний,гӧрд
1318,rot::A,червоний,sarkans
1319,gelb::A,жовтий,виж
1320,gelb::A,жовтий,dzeltens
1321,blau::A,синій,лӧз
1322,blau::A,синій,zils
1323,grün::A,зелений,веж
1324,grün::A,зелений,турунвиж
1325,grün::A,зелений,zaļš
1326,grau::A,сірий,руд
1327,grau::A,сірий,pelēks
1328,bunt::A,барвистий,сера
1329,bunt::A,барвистий,raibs
1330,bunt::A,барвистий,krāsains
1331,billig::A,дешевий,донтӧг
1332,billig::A,дешевий,lēts
1333,teuer::A,дорогий,дона
1334,teuer::A,дорогий,dārgs
1335,wertvoll::A,цінний,дона
1336,wertvoll::A,цінний,vērtīgs
1337,blind::A,сліпий,синтӧм
1338,blind::A,сліпий,akls
1339,taub::A,глухий,пельтӧм
1340,taub::A,глухий,kurls
1341,kräftig::A,могутній,вынйӧра
1342,kräftig::A,могутній,spēcīgs
1343,stark::A,сильний,ён
1344,stark::A,сильний,вына
1345,stark::A,сильний,stiprs
1346,schwach::A,слабкий,жеб
1347,schwach::A,слабкий,vājš
1348,fett::A,жирний,госа
1349,fett::A,жирний,brangs
1350,fett::A,товстий,госа
1351,fett::A,товстий,brangs
1352,schlank::A,тонкий,веськыд
1353,schlank::A,тонкий,slaids
1354,schlank::A,стрункий,веськыд
1355,schlank::A,стрункий,slaids
1356,hübsch::A,чарівний,мича
1357,hübsch::A,чарівний,лӧсьыд
1358,hübsch::A,чарівний,glīts
1359,böse::A,злий,лёк
1360,böse::A,злий,ļauns
1361,böse::A,злий,negants
1362,böse::A,лихий,лёк
1363,böse::A,лихий,ļauns
1364,böse::A,лихий,negants
1365,dumm::A,дурний,йӧй
1366,dumm::A,дурний,вежӧртӧм
1367,dumm::A,дурний,stulbs
1368,dumm::A,дурний,muļķīgs
1369,faul::A,ледачий,дыш
1370,faul::A,ледачий,slinks
1371,fleißig::A,старанний,зільысь
1372,fleißig::A,старанний,čakls
1373,fleißig::A,старанний,cītīgs
1374,geizig::A,скупий,топыд
1375,geizig::A,скупий,skops
1376,geizig::A,скупий,sīksts
1377,klug::A,мудрий,юра
1378,klug::A,мудрий,вежӧра
1379,klug::A,мудрий,gudrs
1380,klug::A,розумний,юра
1381,klug::A,розумний,вежӧра
1382,klug::A,розумний,gudrs
1383,geschickt::A,умілий,кипода
1384,geschickt::A,умілий,кужысь
1385,geschickt::A,умілий,manīgs
1386,lieb::A,милий,муса
1387,lieb::A,милий,мича
1388,lieb::A,милий,лӧсьыд
1389,lieb::A,милий,mīļš
1390,lustig::A,веселий,кыпыд
1391,lustig::A,веселий,jautrs
1392,sanft::A,лагідний,мелі
1393,sanft::A,лагідний,liegs
1394,hungrig::A,голодний,тшыг
1395,hungrig::A,голодний,izsalcis
1396,krank::A,слабий,висьысь
1397,krank::A,слабий,slims
1398,nackt::A,голий,пасьтӧм
1399,nackt::A,голий,pliks
1400,traurig::A,сумний,гажтӧм
1401,traurig::A,сумний,bēdīgs
1402,traurig::A,сумний,skumīgs
1403,lebendig::A,живий,ловъя
1404,lebendig::A,живий,dzīvs
1405,gut::A,добрий,бур
1406,gut::A,добрий,labs
1407,schlecht::A,поганий,лёк
1408,schlecht::A,поганий,омӧль
1409,schlecht::A,поганий,slikts
1410,schlecht::A,кепський,лёк
1411,schlecht::A,кепський,омӧль
1412,schlecht::A,кепський,slikts
1413,richtig::A,правильний,инӧд
1414,richtig::A,правильний,riktīgs
1415,schlimm::A,бридкий,омӧль
1416,schlimm::A,бридкий,туйтӧм
1417,schlimm::A,бридкий,nelāgs
1418,schlimm::A,бридкий,nejauks
1419,wahr::A,справжній,абу ылӧг
1420,wahr::A,справжній,īsts
1421,wahr::A,справжній,patiess
1422,alt::A,старий,важ
1423,alt::A,старий,sens
1424,alt::A,старий,vęcs
1425,neu::A,новий,выль
1426,neu::A,новий,jauns
1427,ehemalig::A,колишній,вӧвлӧм
1428,ehemalig::A,колишній,bijušais
1429,alt[Lebewesen]::A,старий,пӧрысь
1430,alt[Lebewesen]::A,старий,vecs
1431,jung::A,молодий,том
1432,jung::A,молодий,jauns
1433,arm::A,бідний,гӧль
1434,arm::A,бідний,nabags
1435,reich::A,багатий,озыр
1436,reich::A,багатий,bagāts
1437,bekannt::A,знайомий,тӧдса
1438,bekannt::A,знайомий,zināms
1439,bekannt::A,знайомий,pazīstams
1440,berühmt::A,славетний,нималан
1441,berühmt::A,славетний,кывсян
1442,berühmt::A,славетний,slavens
1443,fremd::A,чужий,йӧз
1444,fremd::A,чужий,svešs
1445,verschieden::A,різний,абу ӧткодь
1446,verschieden::A,різний,разнӧй
1447,verschieden::A,різний,dažāds
1448,nah::A,близький,матыс
1449,nah::A,близький,tuvs
1450,fern::A,далекий,ылі
1451,fern::A,далекий,tāls
1452,linker::A,лівий,шуйга
1453,linker::A,лівий,kreisais
1454,rechter::A,правий,веськыд
1455,rechter::A,правий,labais
1456,anderer::A,інакший,мукӧд
1457,anderer::A,інакший,otrs
1458,erster::A,перший,медводдза
1459,erster::A,перший,pirmais
1460,zweiter::A,другий,мӧд
1461,zweiter::A,другий,otrais
1462,dritter::A,третій,коймӧд
1463,dritter::A,третій,trešais
1464,letzter::A,останній,бӧръя
1465,letzter::A,останній,beidzamais
1466,allein::ADV,сам,ӧтка
1467,allein::ADV,сам,viens pats
1468,allein::ADV,один,ӧтка
1469,allein::ADV,один,viens pats
1470,auf einmal::ADV,відразу,ӧтпырйӧ
1471,auf einmal::ADV,відразу,reizē
1472,zusammen::ADV,разом,тшӧтш
1473,zusammen::ADV,разом,kopā
1474,zusammen::ADV,разом,vienviet
1475,zusammen::ADV,спільно,тшӧтш
1476,zusammen::ADV,спільно,kopā
1477,zusammen::ADV,спільно,vienviet
1478,lange::ADV,довго,дыр
1479,lange::ADV,довго,ilgi
1480,plötzlich::ADV,раптом,друг
1481,plötzlich::ADV,раптом,pēkšņi
1482,sofort::ADV,зараз,дзик пыр
1483,sofort::ADV,зараз,tūlīt
1484,später::ADV,пізніше,сэсся
1485,später::ADV,пізніше,vēlāk
1486,jetzt::ADV,тепер,ӧні
1487,jetzt::ADV,тепер,tagad
1488,heute::ADV,сьогодні,талун
1489,heute::ADV,сьогодні,šodien
1490,morgen::ADV,завтра,аски
1491,morgen::ADV,завтра,rīt
1492,bald::ADV,незабаром,регыд
1493,bald::ADV,незабаром,drīz
1494,dann::ADV,потім,бӧрын
1495,dann::ADV,потім,бӧрти
1496,dann::ADV,потім,tad
1497,gestern::ADV,вчора,тӧнлун
1498,gestern::ADV,вчора,vakar
1499,einst::ADV,колись,ӧтчыд
1500,einst::ADV,колись,ӧтпыр
1501,einst::ADV,колись,citreiz
1502,damals::ADV,тоді,сэки
1503,damals::ADV,тоді,toreiz
1504,danach::ADV,згодом,сэсся
1505,danach::ADV,згодом,pēc tam
1506,vorher::ADV,раніше,войдӧр
1507,vorher::ADV,раніше,iepriekš
1508,vorher::ADV,раніше,pirms tam
1509,zuerst::ADV,спершу,войдӧр
1510,zuerst::ADV,спершу,vis'pirms
1511,zuerst::ADV,спочатку,войдӧр
1512,zuerst::ADV,спочатку,vis'pirms
1513,einmal::ADV,один раз,ӧтчыдысь
1514,einmal::ADV,один раз,reiz
1515,einmal::ADV,один раз,vienreiz
1516,manchmal::ADV,іноді,корсюрӧ
1517,manchmal::ADV,іноді,dažkārt
1518,manchmal::ADV,інколи,корсюрӧ
1519,manchmal::ADV,інколи,dažkārt
1520,oft::ADV,часто,тшӧкыда
1521,oft::ADV,часто,bieži
1522,immer::ADV,завжди,век
1523,immer::ADV,завжди,allaž
1524,immer::ADV,завжди,vien'mēr
1525,niemals::ADV,ніколи,оз некор
1526,niemals::ADV,ніколи,nemūžam
1527,hier::ADV,тут,со
1528,hier::ADV,тут,тонӧ
1529,hier::ADV,тут,te
1530,hier::ADV,тут,šeit
1531,hierhin::ADV,сюди,татчӧ
1532,hierhin::ADV,сюди,талань
1533,hierhin::ADV,сюди,šurp
1534,hierhin::ADV,сюди,uz šejieni
1535,von hier::ADV,звідси,тасянь
1536,von hier::ADV,звідси,no šejienes
1537,dort::ADV,там,сэні
1538,dort::ADV,там,tur
1539,dorthin::ADV,туди,сэтчӧ
1540,dorthin::ADV,туди,turp
1541,dorthin::ADV,туди,uz turieni
1542,geradeaus::ADV,прямо,веськыда
1543,geradeaus::ADV,прямо,taisni uz priekšu
1544,vorwärts::ADV,вперед,водзӧ
1545,vorwärts::ADV,вперед,uz priekšu
1546,rückwärts::ADV,назад,бӧрӧ
1547,rückwärts::ADV,назад,atmuguriski
1548,zurück::ADV,назад,бӧр
1549,zurück::ADV,назад,atpakāļ
1550,unten::ADV,внизу,улын
1551,unten::ADV,внизу,уліын
1552,unten::ADV,внизу,lejā
1553,unten::ADV,внизу,apakšā
1554,hinab::ADV,вниз,улӧ
1555,hinab::ADV,вниз,увлан
1556,hinab::ADV,вниз,uz leju
1557,oben::ADV,вгорі,вылын
1558,oben::ADV,вгорі,выліын
1559,oben::ADV,вгорі,virsū
1560,hinauf::ADV,вгору,выліӧ
1561,hinauf::ADV,вгору,augšā
1562,hinauf::ADV,вгору,uz augšu
1563,überall::ADV,скрізь,быдлаын
1564,überall::ADV,скрізь,visur
1565,nicht::ADV,не,oз
1566,nicht::ADV,не,ne
1567,ein wenig::ADV,трохи,неуна
1568,ein wenig::ADV,трохи,drusku
1569,ein wenig::ADV,небагато,неуна
1570,ein wenig::ADV,небагато,drusku
1571,kaum::ADV,ледве,мырдэм
1572,kaum::ADV,ледве,diezin vai
1573,sehr::ADV,дуже,зэв
1574,sehr::ADV,дуже,ļoti
1575,sehr::ADV,дуже,gaužām
1576,so::ADV,так,тадз
1577,so::ADV,так,сідз
1578,so::ADV,так,tā
1579,so::ADV,так,tik
1580,noch::ADV,ще,на
1581,noch::ADV,ще,нӧшта
1582,noch::ADV,ще,vēl
1583,nur::ADV,лише,куш
1584,nur::ADV,лише,сӧмын
