,Concept_ID,xal,is
793,nur::ADV,һанцхн,aðeins
794,schon::ADV,одх,nú þegar
795,wieder::ADV,бас,aftur
796,wieder::ADV,бас,að nýju
797,vergebens::ADV,киидән,árangurslaust
798,vor::PRP,урд,fyrir
799,hinter::PRP,ца,bak við
800,hinter::PRP,ца,aftur fyrir
801,unter::PRP,дор,undir
802,durch::PRP,ивт,gegnum
803,durch::PRP,дундаһур,gegnum
804,neben::PRP,хаҗуд,hjá
805,neben::PRP,хаҗуд,við hliðina á
806,zwischen::PRP,хоорнд,milli
807,zwischen::PRP,хоорнд,á milli
808,wegen::PRP,көлтә,vegna
809,wegen::PRP,деерәс,vegna
810,dies::PRN,эн,þetta
811,das::PRN,тер,það
812,alles::PRN,цуһар,allt
813,ich::PRN,би,ég
814,du::PRN,чи,þú
815,er::PRN,тер,hann
816,wir::PRN,мадн,við
817,ihr::PRN,та,þið
818,sie::PRN,тедн,þær
819,sie::PRN,тедн,þeir
820,was::FPRN,юн,hvað
821,wer::FPRN,кен,hver
822,wo::FADV,хама,hvar
823,wohin::FADV,хамаран,hvert
824,wie::FADV,яһҗ,hvernig
825,wie::FADV,яһад,hvernig
826,warum::FADV,юңгад,hvers vegna
827,wieviel::FNUM,кедү,hve mikill
828,eins::NUM,негн,einn
829,zwei::NUM,хойр,tveir
830,drei::NUM,һурвн,þrír
831,vier::NUM,дөрвн,fjórir
832,fünf::NUM,тавн,fimm
833,sechs::NUM,зурһан,sex
834,sieben::NUM,долан,sjö
835,acht::NUM,нәәмн,átta
836,neun::NUM,йисн,níu
837,zehn::NUM,арвн,tíu
838,elf::NUM,арвн негн,ellefu
839,zwölf::NUM,арвн хойр,tólf
840,zwanzig::NUM,хөрн,tuttugu
841,dreißig::NUM,һучн,þrjátíu
842,vierzig::NUM,дөчн,fjörutíu
843,fünfzig::NUM,тәвн,fimmtíu
844,sechzig::NUM,җирн,sextíu
845,siebzig::NUM,далн,sjötíu
846,achtzig::NUM,найн,áttatíu
847,neunzig::NUM,йирн,níutíu
848,hundert::NUM,зун,hundrað
849,tausend::NUM,миңһн,þúsund
850,und::CNJ,болн,og
851,oder::CNJ,эс гиҗ,eða
852,oder::CNJ,эс гихлә,eða
853,stehen::V,зогсх,standa
854,sitzen::V,суух,sitja
855,liegen::V,кевтх,liggja
856,hängen::V,өлгәтә бәәх,hanga
857,werden::V,болх,verða
858,passieren::V,болх,gerast
859,beginnen::V,эклх,byrja
860,enden::V,төгсх,enda
861,enden::V,төгсх,lykta
862,wechseln::V,хүврх,skipta
863,aufgehen[Sonne]::V,һарх,koma upp
864,untergehen[Sonne]::V,орх,ganga til viðar
865,untergehen[Sonne]::V,сүүрлх,ganga til viðar
866,scheinen[Sonne]::V,герлтх,skína
867,donnern::V,күрҗңнх,þruma
868,wehen::V,сальклх,blása
869,strömen::V,һооҗх,streyma
870,fließen::V,урсх,fljóta
871,sich drehen::V,эргх,snúast
872,schwanken::V,дәәвлх,riða
873,schwanken::V,дәәвлх,rugga
874,schwingen::V,нәәхлх,sveiflast
875,fallen::V,унх,falla
876,fallen::V,киисх,falla
877,brennen::V,шатх,brenna
878,rauchen::V,ута һарһх,reykja
879,regnen::V,орх,rigna
880,gefrieren::V,мөстх,frjósa
881,tauen::V,хәәлх,þiðna
882,schmelzen::V,хәәлх,bráðna
883,schmelzen::V,хәәлгдх,bráðna
884,trocknen::V,эврх,þorna
885,sieden::V,буслх,sjóða
886,faulen::V,үмкәрх,rotna
887,verfaulen::V,илҗрх,rotna
888,reißen::V,тасрх,rifna
889,versinken::V,чивх,sökkva
890,vergehen::V,болх,líða
891,erscheinen::V,һарх,birtast
892,verschwinden::V,уга болх,hverfa
893,sinken::V,татгдх,síga
894,abnehmen::V,хасгдх,lækka
895,abnehmen::V,хасгдх,minnka
896,zunehmen::V,өсх,aukast
897,steigen::V,немх,stíga
898,wachsen::V,өсх,vaxa
899,wachsen::V,урһх,vaxa
900,glänzen::V,гилвкх,glóa
901,glänzen::V,гилвкх,glampa
902,funkeln::V,цәклх,leiftra
903,lärmen::V,шууглдх,hafa hátt
904,läuten::V,хоңх,hringja
905,klingeln::V,җиңнулх,hringja
906,klirren::V,җиңнх,glamra
907,klirren::V,җиңнх,skrölta
908,brausen::V,догшрхх,ólga
909,rauschen::V,сарҗңнх,suða
910,klingen::V,ә һарх,hljóma
911,bellen::V,хуцх,gelta
912,heulen::V,уульх,væla
913,heulen::V,уульх,ýlfra
914,blasen::V,үләх,blása
915,pfeifen::V,ишкрх,blístra
916,schreien::V,хәәкрх,æpa
917,stöhnen::V,түңшх,stynja
918,zittern::V,дагҗннх,titra
919,zittern::V,дагҗннх,skjálfa
920,leben::V,бәәх,lifa
921,geboren werden::V,төрх,fæðast
922,atmen::V,әмсхлх,anda
923,atmen::V,әмсхлх,draga andann
924,trinken::V,уух,drekka
925,essen::V,идх,borða
926,schlucken::V,зальгх,kingja
927,müde werden::V,көшх,þreytast
928,einschlafen::V,унтх,sofna
929,schlafen::V,нөөрсх,sofa
930,aufwachen::V,серх,vakna
931,aufstehen::V,босх,fara á fætur
932,sich erholen::V,амрх,hvíla sig
933,krank werden::V,гемтх,veikjast
934,krank werden::V,гемтх,verða veikur
935,krank sein::V,шалтглх,vera veikur
936,schmerzen::V,өвдх,kenna til
937,husten::V,ханях,hósta
938,genesen::V,эдгх,batna
939,genesen::V,эдгх,frískast
940,sterben::V,үкх,deyja
941,sterben::V,өңгрх,deyja
942,umkommen::V,үкх,farast
943,sich bewegen::V,көдлх,bifast
944,sich bewegen::V,көндрх,bifast
945,sich rühren::V,көндрх,hreyfast
946,sich erheben::V,босх,standa upp
947,sich setzen::V,суух,setjast
948,hinfallen::V,унх,detta
949,hinfallen::V,киисх,detta
950,laufen::V,йовх,labba
951,schreiten::V,алхх,ganga
952,spazierengehen::V,сергҗ йовх,ganga sér til skemmtunar
953,eilen::V,шулудх,fara hratt
954,sich beeilen::V,адһх,flýta sér
955,sich beeilen::V,шамдх,flýta sér
956,sausen::V,хурдлх,þjóta
957,sausen::V,йир_хурдар_гүүх,þjóta
958,sausen::V,йир_хурдар_йовх,þjóta
959,rennen::V,гүүх,hlaupa
960,springen::V,һәрәдх,stökkva
961,klettern::V,давшх,klifra
962,schaukeln::V,дүүдңндх,róla
963,schaukeln::V,дүүдңндх,rugga
964,kriechen::V,мөлкх,skríða
965,schwimmen::V,усчх,synda
966,tauchen::V,булхх,kafa
967,rudern::V,хәәвдх,róa
968,fahren::V,йовх,aka
969,fahren::V,йовх,fara
970,fliegen::V,нисх,fljúga
971,gehen::V,йовх,fara
972,gehen::V,йовх,ganga
973,weggehen::V,йовх,fara burt
974,weggehen::V,йовх,ganga burt
975,weggehen::V,одх,fara burt
976,weggehen::V,одх,ganga burt
977,weggehen::V,һарх,fara burt
978,weggehen::V,һарх,ganga burt
979,weggehen::V,мөрлх,fara burt
980,weggehen::V,мөрлх,ganga burt
981,abfahren::V,мордх,aka burt
982,anhalten::V,зогсх,stöðva
983,hineingehen::V,орх,ganga inn
984,eintreten::V,орх,koma inn
985,eintreten::V,орх,ganga inn
986,kommen::V,ирх,koma
987,ankommen::V,ирх,koma til
988,zurückkommen::V,орх,koma til baka
989,bleiben::V,бәәх,haldast
990,bleiben::V,бәәх,vera kyrr
991,warten::V,күләх,bíða
992,erwarten::V,күләх,búast við
993,erwarten::V,күләх,eiga von á
994,suchen::V,хәәх,leita
995,finden::V,олх,finna
996,versuchen::V,седх,reyna
997,vorbereiten::V,белдх,undirbúa
998,lieben::V,дурлх,elska
999,mögen::V,таассгдх,þykja gott
1000,mögen::V,таассгдх,falla í geð
1001,lachen::V,инәх,hlæja
1002,rühren::V,уйрах,snerta
1003,weinen::V,уульх,gráta
1004,schimpfen::V,харах,skammast
1005,sich ärgern::V,уурлх,sárna
1006,sich ärgern::V,уурлх,gremjast
1007,sich fürchten::V,әәх,óttast
1008,fürchten::V,әәх,óttast
1009,fürchten::V,сүрдх,óttast
1010,fliehen::V,зулх,flýja
1011,flüchten::V,орһх,strjúka
1012,flüchten::V,зулх,strjúka
1013,sehen::V,үзх,sjá
1014,anschauen::V,харх,horfa á
1015,ansehen::V,хәләх,líta á
1016,ansehen::V,үзх,líta á
1017,hören::V,соңсх,heyra
1018,zuhören::V,соңсх,hlusta
1019,probieren::V,амсх,smakka
1020,riechen::V,үнрчлх,þefa
1021,fühlen::V,медх,finna til
1022,scheinen::V,болҗ медгдх,virðast
1023,scheinen::V,миниһәр болхла,virðast
1024,scheinen::V,болад бәәх,virðast
1025,zu sehen sein::V,үзгдх,vera að sjá
1026,vernehmen::V,соңсх,heyra
1027,vernehmen::V,соңсх,greina
1028,frieren::V,даарх,frjósa
1029,tun::V,кех,gera
1030,können::V,чадх,geta
1031,wollen::V,дурлх,ætla
1032,wollen::V,дурлх,vilja
1033,anfangen::V,эклх,hefja
1034,beenden::V,дуусх,enda
1035,beenden::V,дуусх,ljúka
1036,aufhören::V,уурх,lykta
1037,gelingen::V,бүтх,heppnast
1038,gelingen::V,күцәх,heppnast
1039,geraten::V,болх,lukkast
1040,öffnen::V,секх,opna
1041,schließen::V,хаах,loka
1042,stellen::V,тәвх,láta
1043,stellen::V,тәвх,setja
1044,setzen::V,суулһх,láta
1045,setzen::V,суулһх,setja
1046,legen::V,тәвх,láta
1047,legen::V,тәвх,leggja
1048,berühren::V,көндәх,koma við
1049,verbinden::V,боох,sameina
1050,bedecken::V,хучх,hylja
1051,bedecken::V,бүркх,hylja
1052,aufhängen::V,өлгх,hengja
1053,aufhängen::V,өлгх,hengja upp
1054,anzünden::V,асах,kveikja í
1055,anzünden::V,шатах,kveikja í
1056,aufheben::V,өөдән өргх,taka upp
1057,aufheben::V,өөдән өргх,lyfta upp
1058,zurücklassen::V,үлдәх,skilja eftir
1059,verlieren::V,геех,týna
1060,verlieren::V,геех,glata
1061,fallen lassen::V,алдх,missa
1062,machen::V,кех,búa til
1063,herstellen::V,кех,framleiða
1064,bauen::V,тосхх,smíða
1065,bauen::V,тосхх,byggja
1066,reparieren::V,ясх,gera við
1067,verbessern::V,сәәрүлх,bæta
1068,ändern::V,хүврәх,breyta
1069,graben::V,малтх,grafa
1070,beugen::V,нуһлх,beygja
1071,biegen::V,матилһх,sveigja
1072,drehen::V,эргүлх,snúa
1073,wenden::V,көмрх,snúa
1074,wenden::V,көмрх,venda
1075,wenden::V,эргүлх,snúa
1076,wenden::V,эргүлх,venda
1077,umdrehen::V,эргүлх,venda
1078,umdrehen::V,эргүлх,snúa við
1079,heben::V,өргх,hefja
1080,heben::V,деер өргх,hefja
1081,hochheben::V,өргх,lyfta upp
1082,ergreifen::V,бәрх,grípa
1083,halten::V,бәрх,rúma
1084,halten::V,бәрх,halda
1085,drücken::V,шахх,þjá
1086,drücken::V,шахх,þrýsta
1087,schieben::V,түлкх,ýta
1088,kratzen::V,мааҗх,klóra
1089,lecken::V,долах,sleikja
1090,beißen::V,хазх,bíta
1091,abreißen::V,таслх,rífa af
1092,abreißen::V,таслх,rífa frá
1093,abschneiden::V,тәәрх,skera af
1094,abschneiden::V,тәәрх,klippa af
1095,binden::V,боох,binda
1096,stecken::V,шаах,stinga
1097,stecken::V,хатхх,stinga
1098,brechen::V,хамхлх,brjóta
1099,klopfen::V,цокх,berja
1100,klopfen::V,цокх,klappa
1101,hauen::V,цокх,berja
1102,hauen::V,цокх,höggva
1103,kleben::V,наах,líma
1104,reiben::V,зүлгх,núa
1105,streichen::V,наах,smyrja
1106,streichen::V,лашх,smyrja
1107,streichen::V,түркх,smyrja
1108,schleifen::V,хурцлх,slípa
1109,schneiden::V,хәәчлх,skera
1110,schneiden::V,хәәчлх,klippa
1111,rütteln::V,дәәвлүлх,skaka
1112,schütteln::V,сегсрх,hrista
1113,schwenken::V,дайлх,sveifla
1114,schütten::V,кех,hella
1115,füllen::V,дүүргх,fylla
1116,einwickeln::V,орах,vefja inn í
1117,tragen::V,зөөх,bera
1118,schleppen::V,чирх,draga
1119,ziehen::V,татх,toga
1120,ziehen::V,татх,draga
1121,aufbewahren::V,хадһлх,geyma
1122,werfen::V,хайх,kasta
1123,fangen::V,бәрх,grípa
1124,fangen::V,хавлх,grípa
1125,packen::V,бәрх,þrífa í
1126,verstecken::V,дүрх,fela
1127,verstecken::V,бултулх,fela
1128,teilen::V,хувах,deila
1129,schicken::V,илгәх,senda
1130,bringen::V,авч ирх,færa
1131,bringen::V,авч ирх,flytja
1132,hinzufügen::V,немх,bæta við
1133,bekommen::V,авх,hljóta
1134,bekommen::V,авх,ná
1135,erhalten::V,авх ,fá
1136,nehmen::V,авх,taka
1137,wählen::V,шүүх,velja
1138,auswählen::V,шүүх,velja úr
1139,bewahren::V,хадһлх,gæta
1140,bewahren::V,хадһлх,vernda
1141,bewahren::V,кевтнь үлдәх,gæta
1142,bewahren::V,кевтнь үлдәх,vernda
1143,bewahren::V,кевтнь бәәлһх,gæta
1144,bewahren::V,кевтнь бәәлһх,vernda
1145,behindern::V,харшлх,varna
1146,verderben::V,үрәх,spilla
1147,beschädigen::V,эвдх,skemma
1148,zerbrechen::V,күүлх,brjóta
1149,zerbrechen::V,хамхлх,brjóta
1150,zerreißen::V,шуучх,rífa
1151,zerreißen::V,шуучх,rífa sundur
1152,zerstören::V,эвдх,rífa niður
1153,verbrennen::V,шатах,brenna
1154,geben::V,өгх,gefa
1155,reichen::V,өгх,rétta
1156,schenken::V,белглх,gefa
1157,versprechen::V,амлх,lofa
1158,versprechen::V,амлх,heita
1159,wünschen::V,сә хәәх,óska
1160,loben::V,магтх,lofa
1161,loben::V,магтх,hrósa
1162,küssen::V,үмсх,kyssa
1163,wiegen::V,саатулх,rugga
1164,zudecken::V,бүркх,þekja
1165,zudecken::V,бүркх,breiða yfir
1166,wecken::V,серүлх,vekja
1167,zeigen::V,үзүлх,sýna
1168,führen::V,көтлх,leiða
1169,lehren::V,заах,kenna
1170,lehren::V,сурһх,kenna
1171,unterrichten::V,сурһх,fræða
1172,unterrichten::V,багшлх,fræða
1173,aufziehen::V,өскәх,ala upp
1174,leiten::V,һардх,stjórna
1175,leiten::V,толһалх,stjórna
1176,antreiben::V,шамдах,hvetja
1177,lassen::V,күч үзүлх,láta
1178,einladen::V,үрх,bjóða heim
1179,vereinigen::V,хамцулх,sameina
1180,besuchen::V,одх,heimsækja
1181,treffen::V,харһх,hitta
1182,sich versammeln::V,цуглрх,safnast saman
1183,sich versammeln::V,хурх,safnast saman
1184,spielen::V,наадх,leika sér
1185,singen::V,дуулх,syngja
1186,tanzen::V,биилх,dansa
1187,sich trennen::V,хаһцх,skiljast
1188,verlassen::V,хайх,yfirgefa
1189,retten::V,әм аврх,bjarga
1190,retten::V,әәмшгәс харсх,bjarga
1191,bewachen::V,харх,gæta
1192,bewachen::V,харх,hafa vörð á
1193,bewachen::V,манх,gæta
1194,bewachen::V,манх,hafa vörð á
1195,schützen::V,харсх,vernda
1196,verteidigen::V,харсх,verja
1197,sich schlagen::V,гүвдлдх,slást
1198,sich schlagen::V,гүвдлдх,berjast
1199,schießen::V,хах,skjóta
1200,siegen::V,диилх,sigra
1201,ärgern::V,уурлулх,ergja
1202,ärgern::V,уурлулх,skaprauna
1203,schlagen::V,цокх,slá
1204,schlagen::V,цокх,lemja
1205,schlagen::V,гүвдх,slá
1206,schlagen::V,гүвдх,lemja
1207,stechen::V,хатхх,stinga
1208,stoßen::V,түлкчкх,hrinda
1209,stehlen::V,хулхалх,stela
1210,stören::V,һә болх,trufla
1211,belästigen::V,амр эс өгх,ónáða
1212,verbergen::V,нуух,leyna
1213,verbergen::V,бултулх,leyna
1214,täuschen::V,меклх,gabba
1215,täuschen::V,меклх,blekkja
1216,betrügen::V,меклх,svíkja
1217,betrügen::V,меклх,blekkja
1218,betrügen::V,мек һарһх,svíkja
1219,betrügen::V,мек һарһх,blekkja
1220,töten::V,алх,drepa
1221,wohnen::V,бәәх,búa
1222,arbeiten::V,көдлх,vinna
1223,sammeln::V,түүх,safna
1224,pflücken::V,түүх,tína
1225,pflücken::V,түүх,reyta
1226,pflücken::V,хурах,tína
1227,pflücken::V,хурах,reyta
1228,jagen::V,аңнх,veiða
1229,jagen::V,аңһучлх,veiða
1230,fischen::V,заһс аңнх,fiska
1231,fassen::V,бәрх,veiða
1232,hüten::V,хәрүлх,gæta
1233,hüten::V,хәрүлх,vakta
1234,treiben::V,туух,reka
1235,anbinden::V,уйх,binda við
1236,anbinden::V,уйх,binda fast
1237,füttern::V,теҗәх,fóðra
1238,melken::V,саах,mjólka
1239,hacken::V,чавчх,höggva
1240,gießen::V,услх,hella
1241,reifen::V,болх,þroskast
1242,reifen::V,болвсрх,þroskast
1243,zubereiten::V,белдх,elda
1244,zubereiten::V,белдх,tilbúa
1245,kochen::V,чанх,sjóða
1246,kochen::V,болһх,sjóða
1247,backen::V,болһх,baka
1248,braten::V,хуурх,steikja
1249,umrühren::V,самрх,hræra í
1250,stricken::V,өлгх,prjóna
1251,nähen::V,уйх,sauma
1252,färben::V,будх,lita
1253,reinigen::V,цеврлх,hreinsa
1254,waschen::V,уһах,þvo
1255,abwischen::V,арчх,þerra
1256,spülen::V,зәәлх,skola
1257,spülen::V,зәәлх,þvo upp
1258,fegen::V,сәвүрдх,sópa
1259,fegen::V,сәвүрдх,hreinsa
1260,kehren::V,сәвүрдх,sópa
1261,baden::V,өөмх,baða sig
1262,sich waschen::V,уһах,þvo sér
1263,sich waschen::V,бийән уһаҗ,þvo sér
1264,ausziehen::V,тәәлх,fara úr
1265,anziehen::V,өмсх,fara í
1266,sich anziehen::V,хувцлх,klæðast
1267,kämmen::V,самлх,greiða
1268,schmücken::V,чимх,prýða
1269,schmücken::V,чимх,skreyta
1270,schmücken::V,кеерүлх,prýða
1271,schmücken::V,кеерүлх,skreyta
1272,sagen::V,келх,segja
1273,sprechen::V,келх,tala
1274,reden::V,күүндх,ræða
1275,reden::V,күр_кех,ræða
1276,sich unterhalten::V,күүндх,spjalla
1277,sich unterhalten::V,күүндх,ræðast við
1278,fragen::V,сурх,spyrja
1279,bitten::V,эрх,biðja
1280,erzählen::V,келх,segja frá
1281,erzählen::V,келҗ өгх,segja frá
1282,mitteilen::V,медүлх,tilkynna
1283,nennen::V,нерәдх,nefna
1284,nennen::V,нер өгх,nefna
1285,rufen::V,дуудх,kalla
1286,prahlen::V,көөрх,gorta
1287,übersetzen::V,орчулх,þýða
1288,denken::V,санх,hugsa
1289,glauben::V,шүтх,trúa
1290,glauben::V,нәәлх,trúa
1291,bemerken::V,темдглх,taka eftir
1292,erkennen::V,таньх,þekkja
1293,erkennen::V,медх,þekkja
1294,begreifen::V,медх,skilja
1295,verstehen::V,соңсх,skilja
1296,lernen::V,сурх,læra
1297,wissen::V,медх,vita
1298,sich erinnern an::V,санх,minnast
1299,vergessen::V,мартх,gleyma
1300,messen::V,кемҗәлх,mæla
1301,zählen::V,тоолх,telja
1302,rechnen::V,тоолх,reikna
1303,lesen::V,умшх,lesa
1304,malen::V,зурх,mála
1305,zeichnen::V,зурх,teikna
1306,schreiben::V,бичх,skrifa
1307,besitzen::V,эзлх,hafa
1308,kaufen::V,хулдҗ авх,kaupa
1309,verkaufen::V,хулдх,selja
1310,verkaufen::V,гүүлгх,selja
1311,bezahlen::V,өгх,borga
1312,zahlen::V,өгх,borga
1313,beherrschen::V,эзлх,hafa á valdi sínu
1314,ertragen::V,даах,þola
1315,treten::V,,sparka
