,Concept_ID,kl,zh
760,schwanken::V,aalavoq,摇摆
761,schwingen::V,issakajaat or issakatsiaarut,摇
762,fallen::V,quasivaa,坠落
763,brennen::V,seerpoq,燃烧
764,brennen::V,uuppaa,燃烧
765,rauchen::V,pujoorpoq,冒烟
766,regnen::V,siallerpoq,下雨
767,gefrieren::V,qiulerpoq,结冰
768,tauen::V,aappoq,融化
769,schmelzen::V,aappoq,溶化
770,schmelzen::V,aatsippaa,溶化
771,trocknen::V,panerserpaa,变干
772,sieden::V,qalappoq,煮
773,reißen::V,qulli,撕
774,reißen::V,alittorpaa,撕
775,reißen::V,kimillanneq,撕
776,versinken::V,kivivaa,下沉
777,versinken::V,apparpoq,下沉
778,vergehen::V,qaangerpaa,流逝
779,vergehen::V,sarsuppoq,流逝
780,erscheinen::V,takutippoq,出现
781,sinken::V,kivivaa,下降
782,sinken::V,apparpoq,下降
783,abnehmen::V,ikillipput,减少
784,zunehmen::V,allisippaa,增加
785,steigen::V,allisippaa,上升
786,wachsen::V,allivoq,生长
787,glänzen::V,qinngorpoq,发光
788,glänzen::V,qinnorpoq,发光
789,funkeln::V,uisorilavoq,闪烁
790,läuten::V,avilualaarpoq,响
791,klingeln::V,aviluarpoq,按铃
792,klingeln::V,aviluarpaluppoq,按铃
793,brausen::V,ittuk,疾驶
794,brausen::V,ittuppoq,疾驶
795,brausen::V,ittuppaluppoq,疾驶
796,bellen::V,qiluppoq,吠
797,heulen::V,maarpoq,嗥
798,heulen::V,maalavoq,嗥
799,heulen::V,miaggoorpoq,嗥
800,blasen::V,aporneq,吹
801,pfeifen::V,siggartartitsivoq,吹口哨
802,pfeifen::V,siorsulavoq,吹口哨
803,schreien::V,suaarpoq,叫喊
804,stöhnen::V,nipiliorpoq,呻吟
805,stöhnen::V,nipilliorpoq,呻吟
806,zittern::V,qarsulivik,颤抖
807,leben::V,inuuvoq,生存
808,geboren werden::V,inuuvoq,出生
809,geboren werden::V,inunngorpoq,出生
810,atmen::V,anersaarpoq,呼吸
811,trinken::V,imerpoq,喝
812,essen::V,tamorpoq,吃
813,schlucken::V,tuluarnaq,咽
814,einschlafen::V,sinippoq,入睡
815,schlafen::V,sinik,睡觉
816,aufwachen::V,iterpoq,睡醒
817,aufwachen::V,eqqumavoq,睡醒
818,aufstehen::V,makippoq,起床
819,sich erholen::V,qasuerserpoq,休养
820,schmerzen::V,anneraa,疼痛
821,schmerzen::V,annernarpoq,疼痛
822,husten::V,quersorpoq,咳
823,genesen::V,ajunngissivoq,痊愈
824,genesen::V,ilisimmarpoq,痊愈
825,genesen::V,ilorrippoq,痊愈
826,sterben::V,toquvoq,死
827,sich bewegen::V,ingerlavoq,移动
828,sich setzen::V,ingippoq,坐
829,laufen::V,arpappoq,步行
830,schreiten::V,ingerlavoq,迈步
831,spazierengehen::V,utertakajaarpoq,散步
832,spazierengehen::V,utertakattajaarpoq,散步
833,eilen::V,qaa qaa,急忙
834,eilen::V,qiilasaarpoq,急忙
835,eilen::V,ingerlasaarpaa,急忙
836,sich beeilen::V,tuaviorpoq,赶快
837,sausen::V,uiguut,疾驰
838,rennen::V,igivoq,奔跑
839,springen::V,upernassaq,跳
840,klettern::V,pilaakkeerpoq,攀缘
841,schaukeln::V,aalavoq,荡秋千
842,schwimmen::V,naluppoq,游泳
843,tauchen::V,allorpoq,潜水
844,rudern::V,ipuppaa,划船
845,fahren::V,qimusserpoq,行驶
846,fliegen::V,timmivoq,飞
847,weggehen::V,piiarpoq,离去
848,anhalten::V,unitsippaa,停住
849,hineingehen::V,timaappaa,进去
850,eintreten::V,allattorpaa,进入
851,kommen::V,qaa-,来
852,kommen::V,pivaa,来
853,ankommen::V,tikippoq,到达
854,zurückkommen::V,angerlarpoq,回来
855,bleiben::V,uninngavoq,停留
856,warten::V,paavoq,等
857,warten::V,utaqqivoq,等
858,suchen::V,nivivaa,找
859,finden::V,nanivaa,找到
860,versuchen::V,uuppaa,尝试
861,versuchen::V,ussersarpaa,尝试
862,vorbereiten::V,piareersarpaa,预备
863,lieben::V,asavaa,爱
864,mögen::V,akaaraa,喜欢
865,rühren::V,qeerlerpaa,
866,weinen::V,qiavoq,哭
867,schimpfen::V,qatimaarpoq,骂
868,sich ärgern::V,ugguutigaa,生气
869,sich fürchten::V,eqqanaarpoq,害怕
870,fürchten::V,ersigaa,害怕
871,fliehen::V,qimaavoq,逃走
872,flüchten::V,allikarfigaa,逃跑
873,sehen::V,isigaa,看
874,ansehen::V,alaatsinaappaa,注视
875,hören::V,tusarpaa,听
876,zuhören::V,naalappoq,倾听
877,riechen::V,tipippoq,闻
878,fühlen::V,misigaa,感到
879,scheinen::V,takutippoq,照耀
880,frieren::V,qiiavoq,觉得冷
881,tun::V,iliorpoq,作
882,wollen::V,piumavaa,要
883,anfangen::V,pilerpoq,开始
884,beenden::V,naggaserpaa,结束
885,aufhören::V,naammatsippaa,停止
886,öffnen::V,ammarpaa,打开
887,schließen::V,matuaa,关
888,stellen::V,ilivaa,放
889,stellen::V,iliorarpai,放
890,stellen::V,ilioqqarpai,放
891,setzen::V,iliorarpai,放
892,setzen::V,ilioqqarpai,放
893,legen::V,ilivaa,摆
894,berühren::V,attorpaa,触
895,verbinden::V,taperserpaa,联结
896,bedecken::V,iikkerpaa,覆盖
897,bedecken::V,iikkersorpaa,覆盖
898,aufhängen::V,inivaa,挂
899,aufhängen::V,iniorarpai,挂
900,anzünden::V,saggaavoq,点
901,aufheben::V,allisippaa,拾起
902,zurücklassen::V,aallarpoq,遗留
903,verlieren::V,annaavaa,丧失
904,fallen lassen::V,nakkaavaa,让掉下
905,machen::V,iliorpoq,做
906,herstellen::V,anillatsippaa,生产
907,bauen::V,marrarterpaa,建造
908,reparieren::V,iluarsaappaa,修理
909,verbessern::V,naqqippaa,改进
910,graben::V,assappaa,挖
911,beugen::V,qappappoq,弯下
912,biegen::V,qappappoq,弯
913,wenden::V,assappaa,转动
914,wenden::V,assakarpoq,转动
915,umdrehen::V,assakartippaa,转动
916,heben::V,kivippaa,举起
917,hochheben::V,kissumiarpaa,抬高
918,ergreifen::V,isaappaa,抓住
919,ergreifen::V,isaguppaa,抓住
920,halten::V,minarpaa,拿着
921,drücken::V,naqittaat,压
922,kratzen::V,qitsuppaa,搔
923,lecken::V,aluppaa,舔
924,beißen::V,kiivaa,咬
925,abreißen::V,aqqarpaa,撕下
926,abreißen::V,isaterpaa,撕下
927,abschneiden::V,kipivaa,切断
928,binden::V,kakkersarpaa,捆
929,stecken::V,kussunneq,插
930,brechen::V,nallorpaa,断裂
931,klopfen::V,pattappaa,敲
932,hauen::V,aqivaa,揍
933,kleben::V,qaappoq,粘
934,reiben::V,tagiarpaa,摩擦
935,reiben::V,tangiarpaa,摩擦
936,streichen::V,erlerpoq,涂
937,schleifen::V,sequppaa,拖曳
938,schneiden::V,uullivoq,切
939,schütteln::V,aalavoq,摇动
940,schwenken::V,issarpoq,摇动
941,füllen::V,immerpaa,填满
942,einwickeln::V,immoqquserpaa,包
943,tragen::V,maqippaa,提
944,tragen::V,assartorpoq,提
945,schleppen::V,assartorpoq,扛
946,ziehen::V,kalippaa,拉
947,ziehen::V,kalissarpoq,拉
948,aufbewahren::V,toqqorpaa,保存
949,werfen::V,kuivaa,扔
950,fangen::V,anguaa,捕捉
951,verstecken::V,anngigaa,藏
952,teilen::V,agguut,分
953,teilen::V,agguusersorpaa,分
954,schicken::V,nassiuppaa,派遣
955,bringen::V,aggiuppaa,带来
956,bringen::V,nassataraa,带来
957,bekommen::V,tiguaa,得到
958,erhalten::V,tiguaa,接到
959,nehmen::V,pivoq,拿
960,nehmen::V,tiguaa,拿
961,bewahren::V,sukkunik simerserpaa,保持
962,verderben::V,asiutippaa,败坏
963,verderben::V,piuneerunnerit,败坏
964,zerbrechen::V,ukuvoq,破碎
965,zerreißen::V,tisavaa,撕碎
966,zerreißen::V,alittorpaa,撕碎
967,zerstören::V,aserorpaa,毁坏
968,verbrennen::V,seerpoq,燃烧
969,geben::V,pivoq,给
970,versprechen::V,neriorsorpaa,许诺
971,wünschen::V,kissaat,祝
972,loben::V,nersorpaa,表扬
973,loben::V,nersornaat,表扬
974,küssen::V,kunippaa,亲
975,küssen::V,kunissorpaa,亲
976,zudecken::V,majorpaa,盖上
977,wecken::V,itersarpaa,唤起
978,zeigen::V,tikkuuppaa,指
979,führen::V,tasissiuppaa,带领
980,führen::V,ilitsersorpaa,带领
981,führen::V,tasissersuuppaa,带领
982,lehren::V,ilinniartippaa,教
983,unterrichten::V,ajoqerpaa,讲课
984,unterrichten::V,ajoqersorpaa,讲课
985,unterrichten::V,ilinniartitsivoq,讲课
986,aufziehen::V,inororsarpaa,抚养
987,leiten::V,iluatsippaa,领导
988,antreiben::V,ikusimmippaa,催促
989,einladen::V,qaaqquaa,邀请
990,einladen::V,qaasarpaa,邀请
991,vereinigen::V,taperserpaa,统一
992,besuchen::V,tikeraarpaa,参观
993,treffen::V,aporappaa,会面
994,sich versammeln::V,majorpoq,聚集
995,spielen::V,pinnguarpoq,玩
996,singen::V,erinarsorpoq,唱歌
997,tanzen::V,qitippoq,跳舞
998,sich trennen::V,immikkoortippaa,分别
999,retten::V,annaappaa,救
1000,schützen::V,eriagaa,保护
1001,schützen::V,pineqartaalivaa,保护
1002,schießen::V,aallaavaa,射击
1003,schießen::V,piseriuppaa,射击
1004,ärgern::V,ninngassarpaa,激怒
1005,ärgern::V,ninngassaarpaa,激怒
1006,schlagen::V,unatarpaa,打
1007,treten::V,tukerpoq,踢
1008,stechen::V,iguppaa,刺
1009,stechen::V,qasilippoq,刺
1010,stoßen::V,ikuserpaa,撞
1011,stoßen::V,ikusimmippaa,撞
1012,stehlen::V,tillippaa,盗窃
1013,stören::V,akornuserpaa,干扰
1014,verbergen::V,anngigaa,隐藏
1015,betrügen::V,peqquserluttuliorfigaa,欺骗
1016,töten::V,maappaa,杀
1017,töten::V,toquppaa,杀
1018,wohnen::V,najugaqarpoq,居住
1019,arbeiten::V,sulivoq,工作
1020,sammeln::V,katersorpai,收集
1021,jagen::V,piniarpoq,打猎
1022,fischen::V,aalisarpoq,捕鱼
1023,anbinden::V,qilerut,拴
1024,anbinden::V,qilersorpaa,拴
1025,anbinden::V,ungerlatserpaa,拴
1026,füttern::V,nerlerpaa,喂
1027,gießen::V,imerterpaa,浇
1028,kochen::V,igavoq,煮
1029,braten::V,siappaa,煎
1030,umrühren::V,qeerlerpaa,搅拌
1031,färben::V,misuppaa,染色
1032,reinigen::V,sanniarpaa,清洁
1033,waschen::V,asappaa,洗
1034,abwischen::V,saligarpaa,擦掉
1035,abwischen::V,saligartorpaa,擦掉
1036,fegen::V,sanngiarpaa,扫
1037,baden::V,uffarpoq,给...洗澡
1038,sich waschen::V,uffarpoq,洗澡
1039,ausziehen::V,annoraajarpaa,脱
1040,anziehen::V,ativaa,穿
1041,anziehen::V,atitippaa,穿
1042,sich anziehen::V,atisalersorpoq,穿衣
1043,sagen::V,oqarpoq,说
1044,sprechen::V,oqaluttarpoq,说
1045,reden::V,oqaluppoq,讲
1046,fragen::V,aperaa,问
1047,bitten::V,aperaa,请
1048,bitten::V,qinnuigaa,请
1049,erzählen::V,oqaluttuaraa,叙述
1050,mitteilen::V,oqalualaarpoq,通知
1051,rufen::V,qaaqquaa,叫
1052,prahlen::V,oqqartuvoq,吹牛
1053,prahlen::V,oqallortuvoq,吹牛
1054,übersetzen::V,ikaarpoq,翻译
1055,übersetzen::V,nutserpaa,翻译
1056,denken::V,isumaqarpoq,想
1057,glauben::V,upperaa,以为
1058,glauben::V,isumaqarpoq,以为
1059,erkennen::V,ilisaraa,识别
1060,verstehen::V,paasivaa,明白
1061,lernen::V,ilinniarpoq,学
1062,wissen::V,nalunngilaa,知道
1063,sich erinnern an::V,eqqaavaa,回忆
1064,vergessen::V,puiorpaa,忘记
1065,messen::V,ussersarpaa,测量
1066,zählen::V,kisitsivoq,数
1067,rechnen::V,kisitsivoq,计算
1068,lesen::V,atuarpoq,读
1069,malen::V,qalipappaa,画
1070,schreiben::V,allappoq,写
1071,kaufen::V,pisiaraa,买
1072,verkaufen::V,akigaa,卖
1073,bezahlen::V,akilerpaa,付钱
1074,beherrschen::V,inappaa,统治
1075,ertragen::V,ernertaaraa,忍耐
1076,Nase::N,,鼻子
1077,Schnurrbart::N,,髭须
1078,Fuß::N,,脚
1079,Schlaf::N,,睡眠
1080,Strömung::N,,水流
1081,Moor::N,,沼泽
1082,Wald::N,,森林
1083,Anhöhe::N,,山丘
1084,Gipfel::N,,峰
1085,Quelle::N,,泉
1086,Festland::N,,大陆
1087,Kiefer[Baum]::N,,松树
1088,Pferd::N,,马
1089,Elch::N,,麋鹿
1090,Schwarm::N,,群
1091,Ente::N,,鸭
1092,Barsch::N,,鲈鱼
1093,Hecht::N,,狗鱼
1094,Wurm::N,,蠕虫
1095,Heu::N,,干草
1096,Kummer::N,,苦恼
1097,Gespräch::N,,谈话
1098,Spiel::N,,游戏
1099,Gesellschaft::N,,陪同
1100,Angelegenheit::N,,事情
1101,Anzahl::N,,数目
1102,Strich::N,,划
1103,Gegenstand::N,,物品
1104,Höhe::N,,高度
1105,Lagerfeuer::N,,营火
1106,Gang::N,,行走
1107,Heim::N,,家
1108,Beutel::N,,袋子
1109,Eimer::N,,桶
1110,Sack::N,,袋子
1111,Brei::N,,粥
1112,Leder::N,,皮革
1113,Gott::N,,上帝
1114,Reichtum::N,,财富
1115,Staat::N,,国家
1116,Gewalt::N,,暴力
1117,Bogen[Waffe]::N,,弓
1118,Lüge::N,,谎话
1119,Schaden::N,,损失
1120,April::N,,四月
1121,frisch::A,,新鲜
1122,lecker::A,,好吃
1123,sauer::A,,酸
1124,bunt::A,,五彩
1125,teuer::A,,贵
1126,geschickt::A,,灵巧
1127,nackt::A,,裸体
1128,ehemalig::A,,以前
1129,bekannt::A,,出名
1130,anderer::A,,别的
1131,zuerst::ADV,,首先
1132,niemals::ADV,,从未
1133,von hier::ADV,,由此
1134,dort::ADV,,那里
1135,oben::ADV,,上面
1136,hinauf::ADV,,向上
1137,nicht::ADV,,不
1138,ein wenig::ADV,,一点儿
1139,so::ADV,,如此
1140,nur::ADV,,只
1141,vor::PRP,,在...面前
1142,hinter::PRP,,在...背后
1143,unter::PRP,,在...下面
1144,durch::PRP,,穿过
1145,neben::PRP,,在...旁
1146,zwischen::PRP,,在...之间
1147,wegen::PRP,,由于
1148,alles::PRN,,一切
1149,aufgehen[Sonne]::V,,升起
1150,strömen::V,,流
1151,fließen::V,,流动
1152,faulen::V,,腐烂
1153,verfaulen::V,,腐烂
1154,verschwinden::V,,消失
1155,lärmen::V,,吵闹
1156,klingen::V,,听起来
1157,müde werden::V,,疲倦
1158,krank werden::V,,生病
1159,krank sein::V,,生病
1160,umkommen::V,,丧命
1161,sich rühren::V,,动弹
1162,sich erheben::V,,站起
1163,hinfallen::V,,跌倒
1164,kriechen::V,,爬行
1165,gehen::V,,走
1166,abfahren::V,,出发
1167,erwarten::V,,等候
1168,lachen::V,,笑
1169,anschauen::V,,注视
1170,probieren::V,,尝
1171,zu sehen sein::V,,可以看到
1172,vernehmen::V,,审讯
1173,können::V,,能
1174,gelingen::V,,成功
1175,geraten::V,,陷于
1176,ändern::V,,改变
1177,drehen::V,,转动
1178,schieben::V,,推
1179,rütteln::V,,颠簸
1180,schütten::V,,倒
1181,packen::V,,抓住
1182,hinzufügen::V,,添加
1183,wählen::V,,挑选
1184,auswählen::V,,选择
1185,behindern::V,,防碍
1186,beschädigen::V,,损坏
1187,reichen::V,,递给
1188,schenken::V,,赠送
1189,wiegen::V,,轻摇
1190,lassen::V,,让
1191,verlassen::V,,离开
1192,bewachen::V,,守卫
1193,verteidigen::V,,保卫
1194,sich schlagen::V,,打架
1195,siegen::V,,获胜
1196,belästigen::V,,打搅
1197,täuschen::V,,欺骗
1198,pflücken::V,,采
1199,fassen::V,,捉住
1200,hüten::V,,守护
1201,treiben::V,,漂
1202,melken::V,,挤奶
1203,hacken::V,,剁细
1204,reifen::V,,成熟
1205,backen::V,,烤
1206,stricken::V,,织
1207,nähen::V,,缝
1208,spülen::V,,清洗
1209,kehren::V,,打扫
1210,kämmen::V,,梳
1211,schmücken::V,,装饰
1212,sich unterhalten::V,,聊天
1213,nennen::V,,叫做
1214,bemerken::V,,发觉
1215,begreifen::V,,理解
1216,zeichnen::V,,绘制
1217,besitzen::V,,占有
1218,zahlen::V,,支付
