,Concept_ID,se,myv
2479,Rohr::N,туррьп,турба
2480,Haus::N,ståapoe,кудо
2481,Haus::N,goahte,кудо
2482,Haus::N,stohpu,кудо
2483,Haus::N,tááḷu,кудо
2484,Haus::N,tääll,кудо
2485,Haus::N,пэ̄ҏҏт,кудо
2486,Heim::N,hïejme,кудо
2487,Heim::N,viesso,кудо
2488,Heim::N,ruoktu,кудо
2489,Heim::N,päikki,кудо
2490,Heim::N,päi´ǩǩ,кудо
2491,Heim::N,пэ̄ҏҏт,кудо
2492,Ofen::N,vuebnie,каштомо
2493,Ofen::N,vuodná,каштомо
2494,Ofen::N,vuobnne,каштомо
2495,Ofen::N,uvdna,каштомо
2496,Ofen::N,uvnâ,каштомо
2497,Ofen::N,ǩiiuǥân,каштомо
2498,Ofen::N,пе̄ххц,каштомо
2499,Ofen::N,кыввкан,каштомо
2500,Fußboden::N,guelpie,киякс
2501,Fußboden::N,guolbbe,киякс
2502,Fußboden::N,láhtti,киякс
2503,Fußboden::N,šalde,киякс
2504,Fußboden::N,šâ´ldd,киякс
2505,Fußboden::N,шалльт,киякс
2506,Tisch::N,buertie,столь
2507,Tisch::N,bievdde,столь
2508,Tisch::N,beavdi,столь
2509,Tisch::N,pevdi,столь
2510,Tisch::N,på´rdd,столь
2511,Tisch::N,stue´ll,столь
2512,Tisch::N,туэлль,столь
2513,Stuhl::N,stovle,стул
2514,Stuhl::N,ståvllå,стул
2515,Stuhl::N,stuollu,стул
2516,Stuhl::N,stovli,стул
2517,Stuhl::N,stuu´l,стул
2518,Stuhl::N,стула,стул
2519,Wiege::N,gïerhkeme,лавсь
2520,Wiege::N,gïerhkeme,нурямот
2521,Wiege::N,vuoggo,лавсь
2522,Wiege::N,vuoggo,нурямот
2523,Wiege::N,geaŧŧu,лавсь
2524,Wiege::N,geaŧŧu,нурямот
2525,Wiege::N,geaktu,лавсь
2526,Wiege::N,geaktu,нурямот
2527,Wiege::N,gietkka,лавсь
2528,Wiege::N,gietkka,нурямот
2529,Wiege::N,kiäh'tu,лавсь
2530,Wiege::N,kiäh'tu,нурямот
2531,Wiege::N,vogga,лавсь
2532,Wiege::N,vogga,нурямот
2533,Wiege::N,кӣткэм,лавсь
2534,Wiege::N,кӣткэм,нурямот
2535,Bett::N,seangkoe,ацамо
2536,Bett::N,sæŋŋga,ацамо
2537,Bett::N,seaŋga,ацамо
2538,Bett::N,seŋgâ,ацамо
2539,Bett::N,sââ´jj,ацамо
2540,Bett::N,вуэдтӭмсайй,ацамо
2541,Regal::N,hælla,лався
2542,Regal::N,hælla,лавсяланго
2543,Regal::N,hilldo,лався
2544,Regal::N,hilldo,лавсяланго
2545,Regal::N,hildu,лався
2546,Regal::N,hildu,лавсяланго
2547,Regal::N,ildee,лався
2548,Regal::N,ildee,лавсяланго
2549,Regal::N,i´lddi,лався
2550,Regal::N,i´lddi,лавсяланго
2551,Regal::N,ылльтэ,лався
2552,Regal::N,ылльтэ,лавсяланго
2553,Kiste::N,aeskie,горобия
2554,Kiste::N,aeskie,сундук
2555,Kiste::N,kássa,горобия
2556,Kiste::N,kássa,сундук
2557,Kiste::N,kássa,горобия
2558,Kiste::N,kássa,сундук
2559,Kiste::N,árkku,горобия
2560,Kiste::N,árkku,сундук
2561,Kiste::N,ču´ǩǩ,горобия
2562,Kiste::N,ču´ǩǩ,сундук
2563,Kiste::N,чуххьк,горобия
2564,Kiste::N,чуххьк,сундук
2565,Fenster::N,klaase,вальма
2566,Fenster::N,vinndek,вальма
2567,Fenster::N,láse,вальма
2568,Fenster::N,laasâ,вальма
2569,Fenster::N,ikkân,вальма
2570,Fenster::N,эххкан,вальма
2571,Tür::N,okse,кенкш
2572,Tür::N,uksa,кенкш
2573,Tür::N,uksa,кенкш
2574,Tür::N,uksâ,кенкш
2575,Tür::N,uhss,кенкш
2576,Tür::N,уккс,кенкш
2577,Tor::N,okse,ортат
2578,Tor::N,pårttå,ортат
2579,Tor::N,uksa,ортат
2580,Tor::N,poarta,ортат
2581,Tor::N,porttâ,ортат
2582,Tor::N,uustõk,ортат
2583,Tor::N,čuâlluhss,ортат
2584,Tor::N,уккс,ортат
2585,Zaun::N,haakene,пирявт
2586,Zaun::N,haakene,пирвякс
2587,Zaun::N,jerra,пирявт
2588,Zaun::N,jerra,пирвякс
2589,Zaun::N,gárdde,пирявт
2590,Zaun::N,gárdde,пирвякс
2591,Zaun::N,áidi,пирявт
2592,Zaun::N,áidi,пирвякс
2593,Zaun::N,äiđi,пирявт
2594,Zaun::N,äiđi,пирвякс
2595,Zaun::N,äidd,пирявт
2596,Zaun::N,äidd,пирвякс
2597,Zaun::N,čuâll,пирявт
2598,Zaun::N,čuâll,пирвякс
2599,Zaun::N,а̄ййт,пирявт
2600,Zaun::N,а̄ййт,пирвякс
2601,Dach::N,rehpie,кудопря
2602,Dach::N,dæhkko,кудопря
2603,Dach::N,gáhttu,кудопря
2604,Dach::N,káttu,кудопря
2605,Dach::N,laakk,кудопря
2606,Dach::N,пэ̄ҏҏтэ̄ля,кудопря
2607,Dach::N,кры̄ша,кудопря
2608,Leiter::N,raajtere,кузтема
2609,Leiter::N,tjajmos,кузтема
2610,Leiter::N,boagos,кузтема
2611,Leiter::N,ráidalas,кузтема
2612,Leiter::N,raidlâs,кузтема
2613,Leiter::N,лествец,кузтема
2614,Besen::N,saehpie,тенсть
2615,Besen::N,gaerpene,тенсть
2616,Besen::N,njáman,тенсть
2617,Besen::N,luvdá,тенсть
2618,Besen::N,luvdá,тенсть
2619,Besen::N,västt,тенсть
2620,Besen::N,ва̄сст,тенсть
2621,Spaten::N,gåajvoe,койме
2622,Spaten::N,spádá,койме
2623,Spaten::N,goajvvo,койме
2624,Spaten::N,goaivu,койме
2625,Spaten::N,kuái'vu,койме
2626,Spaten::N,kuäivv,койме
2627,Spaten::N,куаййв,койме
2628,Schaufel::N,gåajvoe,кече
2629,Schaufel::N,gåajvoe,келей койме
2630,Schaufel::N,gåjvun,кече
2631,Schaufel::N,gåjvun,келей койме
2632,Schaufel::N,goajvvo,кече
2633,Schaufel::N,goajvvo,келей койме
2634,Schaufel::N,goaivu,кече
2635,Schaufel::N,goaivu,келей койме
2636,Schaufel::N,kuái'vu,кече
2637,Schaufel::N,kuái'vu,келей койме
2638,Schaufel::N,kuäivv,кече
2639,Schaufel::N,kuäivv,келей койме
2640,Schaufel::N,куаййв,кече
2641,Schaufel::N,куаййв,келей койме
2642,Gabel::N,tjåagka,сянгине
2643,Gabel::N,gáffil,сянгине
2644,Gabel::N,káffal,сянгине
2645,Gabel::N,kaahvâl,сянгине
2646,Gabel::N,velkk,сянгине
2647,Gabel::N,а̄лльс,сянгине
2648,Löffel::N,buste,пенч
2649,Löffel::N,bassti,пенч
2650,Löffel::N,baste,пенч
2651,Löffel::N,pastem,пенч
2652,Löffel::N,pâ´sttem,пенч
2653,Löffel::N,пасьтэмь,пенч
2654,Messer::N,nejpie,пеель
2655,Messer::N,nijbbe,пеель
2656,Messer::N,niibi,пеель
2657,Messer::N,nijbe,пеель
2658,Messer::N,nei´bb,пеель
2659,Messer::N,ныййп,пеель
2660,Nagel::N,spæjhkere,эске
2661,Nagel::N,spiger,эске
2662,Nagel::N,návlle,эске
2663,Nagel::N,spiikkár,эске
2664,Nagel::N,spijkkár,эске
2665,Nagel::N,näu´ll,эске
2666,Nagel::N,на̄ввьл,эске
2667,Netz::N,viermie,алтыма
2668,Netz::N,viermme,алтыма
2669,Netz::N,næhtta,алтыма
2670,Netz::N,fierbmi,алтыма
2671,Netz::N,viermi,алтыма
2672,Netz::N,säi´mm,алтыма
2673,Netz::N,нӯжхьт,алтыма
2674,Haken::N,kruehkie,кечказ
2675,Haken::N,ruohkke,кечказ
2676,Haken::N,vagge,кечказ
2677,Haken::N,roahkki,кечказ
2678,Haken::N,faggi,кечказ
2679,Haken::N,kuák'ki,кечказ
2680,Haken::N,kuä´ǩ'ǩ,кечказ
2681,Haken::N,ва̄ӈӈк,кечказ
2682,Haken::N,куэххьк,кечказ
2683,Griff::N,rehpie,кедне
2684,Griff::N,taatje,кедне
2685,Griff::N,gavlla,кедне
2686,Griff::N,guottáldahka,кедне
2687,Griff::N,geavja,кедне
2688,Griff::N,novdâ,кедне
2689,Griff::N,nõđđ,кедне
2690,Griff::N,kå´ǧǧ,кедне
2691,Griff::N,нэ̄дт,кедне
2692,Schloss::N,laesie,замок
2693,Schloss::N,laesie,панжома
2694,Schloss::N,lássa,замок
2695,Schloss::N,lássa,панжома
2696,Schloss::N,lohkka,замок
2697,Schloss::N,lohkka,панжома
2698,Schloss::N,lukkâ,замок
2699,Schloss::N,lukkâ,панжома
2700,Schloss::N,lokk,замок
2701,Schloss::N,lokk,панжома
2702,Schloss::N,ло̄ххк,замок
2703,Schloss::N,ло̄ххк,панжома
2704,Bild::N,guvvie,картина
2705,Bild::N,gåvvå,картина
2706,Bild::N,govva,картина
2707,Bild::N,koṿe,картина
2708,Bild::N,kartt,картина
2709,Bild::N,картина,картина
2710,Figur::N,guvvie,рунго
2711,Figur::N,gåvos,рунго
2712,Figur::N,figuvrra,рунго
2713,Figur::N,figuvra,рунго
2714,Figur::N,kovos,рунго
2715,Figur::N,kuâŋas,рунго
2716,Puppe::N,dåahka,няка
2717,Puppe::N,dåhkko,няка
2718,Puppe::N,doahkko,няка
2719,Puppe::N,dohkká,няка
2720,Puppe::N,duhkká,няка
2721,Puppe::N,kuuhlaž,няка
2722,Puppe::N,кукла,няка
2723,Beutel::N,voessetje,кескав
2724,Beutel::N,påvsså,кескав
2725,Beutel::N,seahkaš,кескав
2726,Beutel::N,bursa,кескав
2727,Beutel::N,guhkkár,кескав
2728,Beutel::N,čooṿâs,кескав
2729,Beutel::N,siâk'k,кескав
2730,Beutel::N,kå´ššel,кескав
2731,Beutel::N,ве̄ҏҏц,кескав
2732,Bündel::N,paantje,керькс
2733,Bündel::N,buduk,керькс
2734,Bündel::N,gurppe,керькс
2735,Bündel::N,gihppu,керькс
2736,Bündel::N,kiäs'tu,керькс
2737,Bündel::N,šnâpp,керькс
2738,Bündel::N,пуччк,керькс
2739,Tasche::N,veaskoe,юдма
2740,Tasche::N,væssko,юдма
2741,Tasche::N,lávkka,юдма
2742,Tasche::N,lávka,юдма
2743,Tasche::N,seahkka,юдма
2744,Tasche::N,lavkkâ,юдма
2745,Tasche::N,laukk,юдма
2746,Tasche::N,суӎӎьк,юдма
2747,Tasche::N,ло̄а̄ффк,юдма
2748,Eimer::N,bæhtoe,ведра
2749,Eimer::N,skiello,ведра
2750,Eimer::N,skállu,ведра
2751,Eimer::N,eebir,ведра
2752,Eimer::N,skääll,ведра
2753,Eimer::N,е̄мьперь,ведра
2754,Deckel::N,luehkie,велькс
2755,Deckel::N,låhkke,велькс
2756,Deckel::N,lohkki,велькс
2757,Deckel::N,lokke,велькс
2758,Deckel::N,lå´ǩǩ,велькс
2759,Deckel::N,ко̄а̄ххтнэсс,велькс
2760,Geschirr::N,lihtie,кедьге
2761,Geschirr::N,lihte,кедьге
2762,Geschirr::N,lihtit,кедьге
2763,Geschirr::N,litte,кедьге
2764,Geschirr::N,kärldõk,кедьге
2765,Geschirr::N,ка̄ррь,кедьге
2766,Sack::N,voesse,кескав
2767,Sack::N,vuossa,кескав
2768,Sack::N,seahkka,кескав
2769,Sack::N,sekkâ,кескав
2770,Sack::N,siâk'k,кескав
2771,Sack::N,ве̄ҏҏц,кескав
2772,Tasse::N,guksie,чакш
2773,Tasse::N,gåhppå,чакш
2774,Tasse::N,gohppu,чакш
2775,Tasse::N,pollo,чакш
2776,Tasse::N,kopp,чакш
2777,Tasse::N,на̄ххьп,чакш
2778,Topf::N,baetie,кастрюля
2779,Topf::N,krovhte,кастрюля
2780,Topf::N,rujtta,кастрюля
2781,Topf::N,giebbme,кастрюля
2782,Topf::N,báhti,кастрюля
2783,Topf::N,gievdni,кастрюля
2784,Topf::N,pääti,кастрюля
2785,Topf::N,kruâitt,кастрюля
2786,Topf::N,кӣммьн,кастрюля
2787,Kessel::N,giebnie,котёл
2788,Kessel::N,skallo,котёл
2789,Kessel::N,giebbme,котёл
2790,Kessel::N,gieđbmi,котёл
2791,Kessel::N,kiem'ni,котёл
2792,Kessel::N,ǩie´mnn,котёл
2793,Kessel::N,кӣммьн,котёл
2794,Essen::N,åesie,ярсамо
2795,Essen::N,beapmoe,ярсамо
2796,Essen::N,biebbmo,ярсамо
2797,Essen::N,borramuš,ярсамо
2798,Essen::N,purrâmâš,ярсамо
2799,Essen::N,porrmõš,ярсамо
2800,Essen::N,по̄ррмушш,ярсамо
2801,Nahrung::N,beapmoe,ярсамопель
2802,Nahrung::N,biebbmo,ярсамопель
2803,Nahrung::N,biebmu,ярсамопель
2804,Nahrung::N,purrâmâš,ярсамопель
2805,Nahrung::N,porrmõš,ярсамопель
2806,Nahrung::N,по̄ррмушш,ярсамопель
2807,Speise::N,beapmoe,ярсамопель
2808,Speise::N,biebbmo,ярсамопель
2809,Speise::N,biebmu,ярсамопель
2810,Speise::N,määlis,ярсамопель
2811,Speise::N,aasâs,ярсамопель
2812,Speise::N,porrmõš,ярсамопель
2813,Speise::N,по̄ррмушш,ярсамопель
2814,Fleisch::N,bearkoe,сывель
2815,Fleisch::N,oadtje,сывель
2816,Fleisch::N,bierggo,сывель
2817,Fleisch::N,biergu,сывель
2818,Fleisch::N,uáž'ži,сывель
2819,Fleisch::N,vuä´ǯ'ǯ,сывель
2820,Fleisch::N,вуэннч,сывель
2821,Getreide::N,gernie,сюро
2822,Getreide::N,gårnne,сюро
2823,Getreide::N,gordni,сюро
2824,Getreide::N,valje,сюро
2825,Getreide::N,ле̄ййп,сюро
2826,Brei::N,kraavhtse,каша
2827,Brei::N,ráktsa,каша
2828,Brei::N,buvru,каша
2829,Brei::N,suoḥâd,каша
2830,Brei::N,hutt,каша
2831,Brei::N,уххт,каша
2832,Brot::N,gaahkoe,кши
2833,Brot::N,lájbbe,кши
2834,Brot::N,stummpa,кши
2835,Brot::N,láibi,кши
2836,Brot::N,gáhkku,кши
2837,Brot::N,leibi,кши
2838,Brot::N,lei´bb,кши
2839,Brot::N,ле̄ййп,кши
2840,Scheibe::N,snaejrie,кочом
2841,Scheibe::N,snaejrie,сускомо
2842,Scheibe::N,sárdde,кочом
2843,Scheibe::N,sárdde,сускомо
2844,Scheibe::N,vajahas,кочом
2845,Scheibe::N,vajahas,сускомо
2846,Scheibe::N,časkkis,кочом
2847,Scheibe::N,časkkis,сускомо
2848,Scheibe::N,ča'skes,кочом
2849,Scheibe::N,ča'skes,сускомо
2850,Scheibe::N,ku´sǩǩ,кочом
2851,Scheibe::N,ku´sǩǩ,сускомо
2852,Scheibe::N,кусськ,кочом
2853,Scheibe::N,кусськ,сускомо
2854,Fett::N,buejtie,куя
2855,Fett::N,vuodja,куя
2856,Fett::N,buoidi,куя
2857,Fett::N,pyei'di,куя
2858,Fett::N,puõi´dd,куя
2859,Fett::N,пуййт,куя
2860,Butter::N,voeje,ой
2861,Butter::N,vuodja,ой
2862,Butter::N,vuodja,ой
2863,Butter::N,vuojâ,ой
2864,Butter::N,vuõjj,ой
2865,Butter::N,вӯйй,ой
2866,Öl::N,ålja,ой
2867,Öl::N,ulljo,ой
2868,Öl::N,oalljo,ой
2869,Öl::N,olju,ой
2870,Öl::N,oljo,ой
2871,Öl::N,vuõjj,ой
2872,Öl::N,вӯйй,ой
2873,Salz::N,saelhtie,сал
2874,Salz::N,sállte,сал
2875,Salz::N,sálti,сал
2876,Salz::N,sältti,сал
2877,Salz::N,sä´ltt,сал
2878,Salz::N,сӯлль,сал
2879,Suppe::N,joptse,ям
2880,Suppe::N,jupptsa,ям
2881,Suppe::N,málli,ям
2882,Suppe::N,määḷi,ям
2883,Suppe::N,lieṃâ,ям
2884,Suppe::N,liõmm,ям
2885,Suppe::N,лӣмм,ям
2886,Honig::N,hååneske,медь
2887,Honig::N,meda,медь
2888,Honig::N,miehta,медь
2889,Honig::N,mietâ,медь
2890,Honig::N,miõtt,медь
2891,Honig::N,мӣдт,медь
2892,Milch::N,mielhkie,ловсо
2893,Milch::N,mielkke,ловсо
2894,Milch::N,mielki,ловсо
2895,Milch::N,miel'kki,ловсо
2896,Milch::N,mie´lǩǩ,ловсо
2897,Milch::N,ма̄ййт,ловсо
2898,Tee::N,löövje,чай
2899,Tee::N,tedja,чай
2900,Tee::N,deadju,чай
2901,Tee::N,čee,чай
2902,Tee::N,teej̣â,чай
2903,Tee::N,čee,чай
2904,Tee::N,чайй,чай
2905,Leder::N,hovre,киське
2906,Leder::N,sassne,киське
2907,Leder::N,náhkki,киське
2908,Leder::N,leaira,киське
2909,Leder::N,čevđi,киське
2910,Leder::N,čåu´dd,киське
2911,Leder::N,на̄ххьк,киське
2912,Wolle::N,ålloe,пона
2913,Wolle::N,hullo,пона
2914,Wolle::N,ullu,пона
2915,Wolle::N,ullo,пона
2916,Wolle::N,oll,пона
2917,Wolle::N,улл,пона
2918,Stoff::N,tyjje,коцт
2919,Stoff::N,gápptás,коцт
2920,Stoff::N,stoaffa,коцт
2921,Stoff::N,ávnnas,коцт
2922,Stoff::N,käägus,коцт
2923,Stoff::N,aaunâs,коцт
2924,Stoff::N,лыййн,коцт
2925,Nadel::N,naaloe,салмукс
2926,Nadel::N,nállo,салмукс
2927,Nadel::N,nállu,салмукс
2928,Nadel::N,nááḷu,салмукс
2929,Nadel::N,neu´ll,салмукс
2930,Nadel::N,нӣввьл,салмукс
2931,Faden::N,laejkie,суре
2932,Faden::N,hárppo,суре
2933,Faden::N,árpu,суре
2934,Faden::N,läigi,суре
2935,Faden::N,lääi´j,суре
2936,Faden::N,сӯнн,суре
2937,Knopf::N,balhka,пов
2938,Knopf::N,boallo,пов
2939,Knopf::N,boallu,пов
2940,Knopf::N,puál'lu,пов
2941,Knopf::N,puäll,пов
2942,Knopf::N,пуалл,пов
2943,Knoten::N,tjoelme,сюлмо
2944,Knoten::N,tjuolmma,сюлмо
2945,Knoten::N,čuolbma,сюлмо
2946,Knoten::N,čuol'mâ,сюлмо
2947,Knoten::N,čuõlmm,сюлмо
2948,Knoten::N,чӯллм,сюлмо
2949,Farbe::N,klaerie,артомапель
2950,Farbe::N,ivnne,артомапель
2951,Farbe::N,bájnno,артомапель
2952,Farbe::N,mola,артомапель
2953,Farbe::N,fearga,артомапель
2954,Farbe::N,maalâ,артомапель
2955,Farbe::N,páinu,артомапель
2956,Farbe::N,kälkk,артомапель
2957,Farbe::N,по̄а̄ййн,артомапель
2958,Kleidung::N,tyjje,оршамот
2959,Kleidung::N,gárvvo,оршамот
2960,Kleidung::N,bivttas,оршамот
2961,Kleidung::N,piivtâs,оршамот
2962,Kleidung::N,pivoh,оршамот
2963,Kleidung::N,piiutâs,оршамот
2964,Kleidung::N,о̄а̄з,оршамот
2965,Hemd::N,sjåarhtoe,панар
2966,Hemd::N,skirtto,панар
2967,Hemd::N,báidi,панар
2968,Hemd::N,päiđi,панар
2969,Hemd::N,päidd,панар
2970,Hemd::N,па̄ййт,панар
2971,Kragen::N,döörhke,сиве
2972,Kragen::N,tjiebet,сиве
2973,Kragen::N,tjehpuris,сиве
2974,Kragen::N,čeabet,сиве
2975,Kragen::N,kráva,сиве
2976,Kragen::N,siä'pulâs,сиве
2977,Kragen::N,seäp'plõs,сиве
2978,Kragen::N,ко̄а̄влас,сиве
2979,Ärmel::N,sissie,ожа
2980,Ärmel::N,sasse,ожа
2981,Ärmel::N,soadji,ожа
2982,Ärmel::N,suájá,ожа
2983,Ärmel::N,suäjj,ожа
2984,Ärmel::N,суэйй,ожа
2985,Hose::N,måvhka,понкст
2986,Hose::N,båkså,понкст
2987,Hose::N,buvssat,понкст
2988,Hose::N,puuvsah,понкст
2989,Hose::N,puus,понкст
2990,Hose::N,пукс,понкст
2991,Hose::N,ко̄а̄дтӭ,понкст
2992,Gürtel::N,juvvie,каркс
2993,Gürtel::N,beelhte,каркс
2994,Gürtel::N,avve,каркс
2995,Gürtel::N,getsam,каркс
2996,Gürtel::N,boagán,каркс
2997,Gürtel::N,pooṿij,каркс
2998,Gürtel::N,puäǥǥanj,каркс
2999,Gürtel::N,эвв,каркс
3000,Mütze::N,tjohpe,чапка
3001,Mütze::N,gahper,чапка
3002,Mütze::N,gahpir,чапка
3003,Mütze::N,kappeer,чапка
3004,Mütze::N,keä´p'per,чапка
3005,Mütze::N,кабперь,чапка
3006,Schuh::N,gaamege,туфля
3007,Schuh::N,gáma,туфля
3008,Schuh::N,skuovva,туфля
3009,Schuh::N,gáma,туфля
3010,Schuh::N,kaamâ,туфля
3011,Schuh::N,kaammi,туфля
3012,Schuh::N,камаша,туфля
3013,Stiefel::N,steeblege,кем
3014,Stiefel::N,stiebil,кем
3015,Stiefel::N,sáhpis,кем
3016,Stiefel::N,sáppat,кем
3017,Stiefel::N,steevvil,кем
3018,Stiefel::N,sa´ppi,кем
3019,Stiefel::N,са̄ххпе,кем
3020,Ring::N,rïngke,суркс
3021,Ring::N,suormas,суркс
3022,Ring::N,suorpmas,суркс
3023,Ring::N,suormâs,суркс
3024,Ring::N,suõrmâs,суркс
3025,Ring::N,сӯрмас,суркс
3026,Band::N,baante,лента
3027,Band::N,bádde,лента
3028,Band::N,báddi,лента
3029,Band::N,päddi,лента
3030,Band::N,liântt,лента
3031,Band::N,källre´ppiǩ,лента
3032,Band::N,ля̄ӊӊт,лента
3033,Kamm::N,gaampe,сурсеме
3034,Kamm::N,rájdam,сурсеме
3035,Kamm::N,tjåhkom,сурсеме
3036,Kamm::N,čohkun,сурсеме
3037,Kamm::N,čohhoom,сурсеме
3038,Kamm::N,čååǥǥam,сурсеме
3039,Kamm::N,чоагкь,сурсеме
3040,Spiegel::N,guelmiedahke,чавачамо
3041,Spiegel::N,spiedjil,чавачамо
3042,Spiegel::N,speajal,чавачамо
3043,Spiegel::N,speeijal,чавачамо
3044,Spiegel::N,suei´mkar,чавачамо
3045,Spiegel::N,кыффкэмка̄ррь,чавачамо
3046,Spiegel::N,зе̄ркал,чавачамо
3047,Riemen::N,györtenje,кшнань каркс
3048,Riemen::N,rájppe,кшнань каркс
3049,Riemen::N,garttsa,кшнань каркс
3050,Riemen::N,lávži,кшнань каркс
3051,Riemen::N,läbži,кшнань каркс
3052,Riemen::N,läbǯǯ,кшнань каркс
3053,Riemen::N,ре̄ммь,кшнань каркс
3054,Schnur::N,gurrie,пикс
3055,Schnur::N,gáras,пикс
3056,Schnur::N,garca,пикс
3057,Schnur::N,orrâ,пикс
3058,Schnur::N,nue´rr,пикс
3059,Schnur::N,нӯррь,пикс
3060,Leine::N,baante,ведьме
3061,Leine::N,gájnno,ведьме
3062,Leine::N,báddi,ведьме
3063,Leine::N,oarra,ведьме
3064,Leine::N,läbži,ведьме
3065,Leine::N,läbǯǯ,ведьме
3066,Leine::N,ла̄ммч,ведьме
3067,Decke::N,gaptjese,вельтямо
3068,Decke::N,rádno,вельтямо
3069,Decke::N,gåbtjås,вельтямо
3070,Decke::N,tæhppin,вельтямо
3071,Decke::N,govččas,вельтямо
3072,Decke::N,loovdâ,вельтямо
3073,Decke::N,räänn,вельтямо
3074,Decke::N,ра̄нн,вельтямо
3075,Kissen::N,nalhke,тодов
3076,Kissen::N,guoddá,тодов
3077,Kissen::N,oajvevuolle,тодов
3078,Kissen::N,guoddá,тодов
3079,Kissen::N,bolsttar,тодов
3080,Kissen::N,polster,тодов
3081,Kissen::N,pee´ren,тодов
3082,Kissen::N,pooddâšǩ,тодов
3083,Kissen::N,по̄дэшк,тодов
3084,Tuch::N,tyjje,паця
3085,Tuch::N,tyddja,паця
3086,Tuch::N,gådo,паця
3087,Tuch::N,liidni,паця
3088,Tuch::N,läđđee,паця
3089,Tuch::N,re´ppiǩ,паця
3090,Tuch::N,ree´ppiǩ,паця
3091,Tuch::N,ребпехь,паця
3092,Handtuch::N,njaamelijnie,нардамо
3093,Handtuch::N,sigárdahka,нардамо
3094,Handtuch::N,sihkaldat,нардамо
3095,Handtuch::N,siholdâs,нардамо
3096,Handtuch::N,seekkldõs,нардамо
3097,Handtuch::N,u´tree´lniǩ,нардамо
3098,Handtuch::N,отеральнэхьк,нардамо
3099,Kraft::N,faamoe,вий
3100,Kraft::N,fábmo,вий
3101,Kraft::N,fápmu,вий
3102,Kraft::N,fááṃu,вий
3103,Kraft::N,viõkk,вий
3104,Kraft::N,вӣгк,вий
3105,Stärke::N,vieksiesvoete,виевчи
3106,Stärke::N,gievrrudahka,виевчи
3107,Stärke::N,gievrrodus,виевчи
3108,Stärke::N,veahka,виевчи
3109,Stärke::N,vuoibmi,виевчи
3110,Stärke::N,viek'sâvuotâ,виевчи
3111,Stärke::N,viõkk,виевчи
3112,Stärke::N,са̄м,виевчи
3113,Stärke::N,вӣгк,виевчи
3114,Gesundheit::N,healsoe,шумбрачи
3115,Gesundheit::N,starne,шумбрачи
3116,Gesundheit::N,hælsso,шумбрачи
3117,Gesundheit::N,varresvuohta,шумбрачи
3118,Gesundheit::N,dearvvasvuohta,шумбрачи
3119,Gesundheit::N,tie'rvâsvuotâ,шумбрачи
3120,Gesundheit::N,tiõrvâsvuõtt,шумбрачи
3121,Gesundheit::N,тӣрвасвӯдт,шумбрачи
3122,Krankheit::N,skïemtjelasse,орма
3123,Krankheit::N,skïemtjelasse,сэредема
3124,Krankheit::N,skihpudahka,орма
3125,Krankheit::N,skihpudahka,сэредема
3126,Krankheit::N,dávdda,орма
3127,Krankheit::N,dávdda,сэредема
3128,Krankheit::N,vihke,орма
3129,Krankheit::N,vihke,сэредема
3130,Krankheit::N,dávda,орма
3131,Krankheit::N,dávda,сэредема
3132,Krankheit::N,tavdâ,орма
3133,Krankheit::N,tavdâ,сэредема
3134,Krankheit::N,puá'cuvuotâ,орма
3135,Krankheit::N,puá'cuvuotâ,сэредема
3136,Krankheit::N,kõpp,орма
3137,Krankheit::N,kõpp,сэредема
3138,Krankheit::N,puõccmoš,орма
3139,Krankheit::N,puõccmoš,сэредема
3140,Krankheit::N,кэ̄бп,орма
3141,Krankheit::N,кэ̄бп,сэредема
3142,Schmerz::N,haerhpie,сэредькс
3143,Schmerz::N,bávtjas,сэредькс
3144,Schmerz::N,bávčča,сэредькс
3145,Schmerz::N,tuške,сэредькс
3146,Schmerz::N,poovčâs,сэредькс
3147,Schmerz::N,tå´sǩǩ,сэредькс
3148,Schmerz::N,кэ̄бп,сэредькс
3149,Wunde::N,saejrie,керявкс
3150,Wunde::N,hávve,керявкс
3151,Wunde::N,hávvi,керявкс
3152,Wunde::N,hävvi,керявкс
3153,Wunde::N,hää´vv,керявкс
3154,Wunde::N,ра̄ӊӊҍ,керявкс
3155,Fieber::N,vaejlie,маштыкс
3156,Fieber::N,fiebar,маштыкс
3157,Fieber::N,báhkkadávda,маштыкс
3158,Fieber::N,žaar,маштыкс
3159,Fieber::N,жоарр,маштыкс
3160,Arznei::N,daalhkesh,ормаменькс
3161,Arznei::N,dálkas,ормаменькс
3162,Arznei::N,dálkkas,ормаменькс
3163,Arznei::N,taalhâs,ормаменькс
3164,Arznei::N,lekittâs,ормаменькс
3165,Arznei::N,taalkâs,ормаменькс
3166,Arznei::N,лоаддв,ормаменькс
3167,Brücke::N,pruvvie,сэдь
3168,Brücke::N,pruvvie,мадамо
3169,Brücke::N,råvve,сэдь
3170,Brücke::N,råvve,мадамо
3171,Brücke::N,šaldi,сэдь
3172,Brücke::N,šaldi,мадамо
3173,Brücke::N,šalde,сэдь
3174,Brücke::N,šalde,мадамо
3175,Brücke::N,mostt,сэдь
3176,Brücke::N,mostt,мадамо
3177,Brücke::N,мо̄сст,сэдь
3178,Brücke::N,мо̄сст,мадамо
3179,Brunnen::N,prutnie,лисьма
3180,Brunnen::N,ruddne,лисьма
