,Concept_ID,tr,el
738,teuer::A,pahalı,ακριβός
739,wertvoll::A,değerli,πολύτιμος
740,blind::A,kör,τυφλός
741,taub::A,sağır,κουφός
742,kräftig::A,dinç,δυνατός
743,kräftig::A,kuvvetli,δυνατός
744,stark::A,güçlü,γερός
745,stark::A,kuvvetli,γερός
746,schwach::A,zayıf,αδύνατος
747,schwach::A,güçsüz,αδύνατος
748,fett::A,şişman,παχύς
749,schlank::A,narin,λεπτός
750,schlank::A,narin,λυγερός
751,hübsch::A,güzel,όμορφος
752,hübsch::A,güzel,χαριτωμένος
753,hübsch::A,sevimli,όμορφος
754,hübsch::A,sevimli,χαριτωμένος
755,böse::A,kötü,κακός
756,dumm::A,aptal,κουτός
757,dumm::A,aptal,ανόητος
758,faul::A,tembel,τεμπέλης
759,fleißig::A,çalışkan,εργατικός
760,geizig::A,cimri,τσιγγούνης
761,klug::A,zekî,έξυπνος
762,klug::A,akıllı,έξυπνος
763,geschickt::A,becerikli,επιδέξιος
764,lieb::A,sevimli,φίλος
765,lieb::A,sevimli,αγαπητός
766,lustig::A,neşeli,εύθυμος
767,lustig::A,neşeli,χαρούμενος
768,sanft::A,nazik,ήπιος
769,hungrig::A,aç,πεινασμένος
770,krank::A,hasta,άρρωστος
771,krank::A,rahatsız,άρρωστος
772,nackt::A,çıplak,γυμνός
773,traurig::A,kederli,λυπημένος
774,traurig::A,üzüntülü,λυπημένος
775,lebendig::A,canlı,ζωντανός
776,gut::A,iyi,καλός
777,schlecht::A,kötü,κακός
778,richtig::A,doğru,σωστός
779,schlimm::A,kötü,άσχημος
780,wahr::A,doğru,αληθής
781,wahr::A,doğru,αληθινός
782,wahr::A,gerçek,αληθής
783,wahr::A,gerçek,αληθινός
784,alt::A,eski,παλιός
785,neu::A,yeni,νέος
786,neu::A,yeni,καινούργιος
787,ehemalig::A,önceki,παλιός
788,alt[Lebewesen]::A,yaşlı,γέρος
789,jung::A,genç,νέος
790,arm::A,fakir,φτωχός
791,reich::A,zengin,πλούσιος
792,bekannt::A,bilinen,γνωστός
793,berühmt::A,ünlü,περίφημος
794,berühmt::A,ünlü,ξακουσμένος
795,berühmt::A,meşhur,περίφημος
796,berühmt::A,meşhur,ξακουσμένος
797,fremd::A,yabancı,ξένος
798,verschieden::A,ayrı,διαφορετικός
799,verschieden::A,farklı,διαφορετικός
800,nah::A,yakın,κοντινός
801,nah::A,bitişik,κοντινός
802,fern::A,uzak,μακριά
803,linker::A,sol,αριστερός
804,rechter::A,sağ,δεξιός
805,anderer::A,diğer,άλλος
806,erster::A,ilk,πρώτος
807,erster::A,birinci,πρώτος
808,zweiter::A,ikinci,δεύτερος
809,dritter::A,üçüncü,τρίτος
810,letzter::A,son,τελευταίος
811,letzter::A,sonuncu,τελευταίος
812,allein::ADV,yalnız,μόνος
813,allein::ADV,tek başına,μόνος
814,auf einmal::ADV,birden,εφάπαξ
815,zusammen::ADV,beraber,μαζί
816,zusammen::ADV,birlikte,μαζί
817,lange::ADV,çok,πολύν καιρό
818,lange::ADV,uzun,πολύν καιρό
819,plötzlich::ADV,ansızın,έξαφνα
820,plötzlich::ADV,birdenbire,έξαφνα
821,sofort::ADV,hemen,αμέσως
822,sofort::ADV,derhal,αμέσως
823,später::ADV,daha sonra,αργότερα
824,jetzt::ADV,şimdi,τώρα
825,heute::ADV,bugün,σήμερα
826,morgen::ADV,yarın,αύριο
827,bald::ADV,yakında,σε λίγο
828,bald::ADV,yakında,εντός ολίγου
829,dann::ADV,sonra,ύστερα
830,gestern::ADV,dün,χτες
831,einst::ADV,eskiden,ποτέ
832,einst::ADV,eskiden,άλλοτε
833,damals::ADV,o zamanlar,τότε
834,danach::ADV,sonradan,μετά
835,danach::ADV,sonradan,ύστερα
836,danach::ADV,ondan sonra,μετά
837,danach::ADV,ondan sonra,ύστερα
838,vorher::ADV,önce,πριν
839,vorher::ADV,önce,προηγουμένως
840,vorher::ADV,önceden,πριν
841,vorher::ADV,önceden,προηγουμένως
842,zuerst::ADV,ilk önce,πρώτα
843,einmal::ADV,bir defa,μία φορά
844,manchmal::ADV,bazan,κάποτε
845,oft::ADV,sık sık,συχνά
846,oft::ADV,sık sık,πολλές φορές
847,oft::ADV,çok defa,συχνά
848,oft::ADV,çok defa,πολλές φορές
849,immer::ADV,daima,πάντα
850,immer::ADV,daima,πάντοτε
851,immer::ADV,her zaman,πάντα
852,immer::ADV,her zaman,πάντοτε
853,niemals::ADV,asla değil,ποτέ
854,niemals::ADV,hiçbir zaman,ποτέ
855,hier::ADV,burada,εδώ
856,hierhin::ADV,buraya,εδώ
857,von hier::ADV,buradan,από δω
858,dort::ADV,orada,εκεί
859,dort::ADV,şurada,εκεί
860,dorthin::ADV,oraya,προς τα κει
861,dorthin::ADV,şuraya,προς τα κει
862,geradeaus::ADV,doğru,κατευθείαν
863,vorwärts::ADV,ileri,εμπρός
864,rückwärts::ADV,geri,πίσω
865,zurück::ADV,geriye,πίσω
866,unten::ADV,aşağıda,κάτω
867,hinab::ADV,aşağıya,προς τα κάτω
868,oben::ADV,yukarıda,πάνω
869,oben::ADV,yukarıda,επάνω
870,hinauf::ADV,yukarı,προς τα πάνω
871,hinauf::ADV,yukarıya,προς τα πάνω
872,überall::ADV,her yerde,παντού
873,nicht::ADV,-mi-,δεν
874,nicht::ADV,değil,δεν
875,ein wenig::ADV,biraz,λιγάκι
876,kaum::ADV,dar,μόλις
877,kaum::ADV,hemen hemen değil,μόλις
878,sehr::ADV,pek,πολύ
879,sehr::ADV,gayet,πολύ
880,so::ADV,öyle,έτσι
881,so::ADV,böyle,έτσι
882,noch::ADV,hâlâ,ακόμα
883,noch::ADV,henüz,ακόμα
884,nur::ADV,ancak,μόνο
885,nur::ADV,yalnız,μόνο
886,schon::ADV,çoktan,ήδη
887,schon::ADV,çoktan,κιόλας
888,wieder::ADV,tekrar,ξανά
889,wieder::ADV,yeniden,ξανά
890,vergebens::ADV,boşuna,μάταια
891,vor::PRP,önünde,μπροστά σε
892,vor::PRP,önünde,μπροστά από
893,hinter::PRP,arkasında,πίσω από 
894,unter::PRP,altında,υπό
895,unter::PRP,altında,κάτω από
896,durch::PRP,sayesinde,διά
897,durch::PRP,sayesinde,διά μέσου
898,durch::PRP,ortasından,διά
899,durch::PRP,ortasından,διά μέσου
900,neben::PRP,yanında,δίπλα σε
901,zwischen::PRP,arasında,μεταξύ
902,zwischen::PRP,arasında,ανάμεσα σε
903,wegen::PRP,dolayı,για
904,wegen::PRP,dolayı,λόγω
905,dies::PRN,bu,αυτό
906,das::PRN,o,το
907,das::PRN,şu,το
908,alles::PRN,hepsi,όλα
909,alles::PRN,her şey,όλα
910,ich::PRN,ben,εγώ
911,du::PRN,sen,σύ
912,du::PRN,sen,εσύ
913,er::PRN,o,αυτός
914,wir::PRN,biz,εμείς
915,ihr::PRN,siz,εσείς
916,sie::PRN,onlar,αυτοί
917,was::FPRN,ne,τι
918,wer::FPRN,kim,ποιος
919,wo::FADV,nerede,πού
920,wohin::FADV,nereye,πού
921,wohin::FADV,nereye,για πού
922,wie::FADV,nasıl,πώς
923,warum::FADV,neden,γιατί
924,wieviel::FNUM,kaç,πόσος
925,wieviel::FNUM,ne kadar,πόσος
926,eins::NUM,bir,ένα
927,zwei::NUM,iki,δύο
928,drei::NUM,üç,τρία
929,drei::NUM,üç,τρεις
930,vier::NUM,dört,τέσσερα
931,vier::NUM,dört,τέσσερις
932,fünf::NUM,beş,πέντε
933,sechs::NUM,altı,έξι
934,sieben::NUM,yedi,εφτά
935,acht::NUM,sekiz,οχτώ
936,neun::NUM,dokuz,εννιά
937,zehn::NUM,on,δέκα
938,elf::NUM,on bir,έντεκα
939,zwölf::NUM,on iki,δώδεκα
940,zwanzig::NUM,yirmi,είκοσι
941,dreißig::NUM,otuz,τριάντα
942,vierzig::NUM,kırk,σαράντα
943,fünfzig::NUM,elli,πενήντα
944,sechzig::NUM,altmış,εξήντα
945,siebzig::NUM,yetmiş,εβδομήντα
946,achtzig::NUM,seksen,ογδόντα
947,neunzig::NUM,doksan,ενενήντα
948,hundert::NUM,yüz,εκατό
949,tausend::NUM,bin,χίλιοι
950,und::CNJ,ve,και
951,und::CNJ,ile,και
952,oder::CNJ,ya,ή
953,oder::CNJ,yahut,ή
954,stehen::V,durmak,στέκομαι
955,stehen::V,durmak,είμαι όρθιος
956,sitzen::V,oturmak,κάθομαι
957,liegen::V,yatmak,είμαι ξαπλωμένος
958,hängen::V,asılı olmak,κρέμομαι
959,werden::V,olmak,γίνομαι
960,werden::V,olunmak,γίνομαι
961,passieren::V,olmak,συμβαίνω
962,beginnen::V,başlamak,αρχίζω
963,enden::V,bitmek,τελειώνω
964,enden::V,sona ermek,τελειώνω
965,wechseln::V,değişmek,αλλάζω
966,aufgehen[Sonne]::V,doğmak,βγαίνω
967,aufgehen[Sonne]::V,doğmak,ανατέλλω
968,untergehen[Sonne]::V,batmak,δύω
969,untergehen[Sonne]::V,batmak,βασιλεύω
970,scheinen[Sonne]::V,parlamak,λάμπω
971,donnern::V,gök gürlemek,βροντώ
972,wehen::V,esmek,φυσώ
973,strömen::V,akmak,ρέω
974,strömen::V,akmak,τρέχω
975,fließen::V,akmak,ρέω
976,sich drehen::V,dönmek,γυρίζω
977,sich drehen::V,dönmek,στρέφομαι
978,schwanken::V,sallanmak,ταλαντεύομαι
979,schwingen::V,titremek,αιωρούμαι
980,schwingen::V,titremek,ταλαντεύομαι
981,fallen::V,düşmek,πέφτω
982,brennen::V,yanmak,καίω
983,rauchen::V,tütmek,καπνίζω
984,regnen::V,yağmak,βρέχω
985,gefrieren::V,donmak,παγώνω
986,tauen::V,erimek,λειώνω
987,schmelzen::V,erimek,λειώνω
988,trocknen::V,kurumak,στεγνώνω
989,sieden::V,kaynamak,βράζω
990,faulen::V,çürümek,σαπίζω
991,verfaulen::V,çürümek,σαπίζω
992,reißen::V,yırtılmak,σχίζω
993,versinken::V,batmak,βουλιάζω
994,versinken::V,batmak,βυθίζομαι
995,vergehen::V,geçmek,περνώ
996,erscheinen::V,görünmek,εμφανίζομαι
997,verschwinden::V,kaybolmak,χάνομαι
998,verschwinden::V,kaybolmak,εξαφανίζομαι
999,sinken::V,inmek,κατεβαίνω
1000,abnehmen::V,azalmak,μειώνομαι 
1001,zunehmen::V,artmak,αυξάνω
1002,zunehmen::V,artmak,μεγαλώνω
1003,zunehmen::V,çoğalmak,αυξάνω
1004,zunehmen::V,çoğalmak,μεγαλώνω
1005,steigen::V,artmak,ανεβαίνω
1006,steigen::V,yükselmek,ανεβαίνω
1007,wachsen::V,büyümek,μεγαλώνω
1008,wachsen::V,gelişmek,μεγαλώνω
1009,glänzen::V,parlamak,γυαλίζω
1010,funkeln::V,parıldamak,αστράφτω
1011,funkeln::V,parıldamak,σπιθοβολώ
1012,lärmen::V,gürültü yapmak,θορυβώ
1013,läuten::V,çalmak,χτυπώ 
1014,klingeln::V,zil çalmak,κουδουνίζω
1015,klirren::V,şakırdamak,κουδουνίζω
1016,klirren::V,zangırdamak,κουδουνίζω
1017,brausen::V,köpürmek,βουΐζω
1018,brausen::V,kükremek,βουΐζω
1019,rauschen::V,fışırdamak,βουΐζω
1020,klingen::V,tınlamak,ηχώ
1021,bellen::V,havlamak,γαυγίζω
1022,heulen::V,ulumak,ουρλιάζω
1023,blasen::V,üflemek,φυσώ
1024,pfeifen::V,düdük çalmak,σφυρίζω
1025,schreien::V,bağırmak,κραυγάζω
1026,schreien::V,haykırmak,κραυγάζω
1027,stöhnen::V,inlemek,βογγώ
1028,zittern::V,titremek,τρέμω
1029,leben::V,yaşamak,ζω
1030,leben::V,hayatta olmak,ζω
1031,geboren werden::V,doğmak,γεννιέμαι
1032,atmen::V,solunmak,αναπνέω
1033,atmen::V,nefes almak,αναπνέω
1034,trinken::V,içmek,πίνω
1035,essen::V,yemek,τρώω
1036,schlucken::V,yutmak,καταπίνω
1037,müde werden::V,yorulmak,κουράζομαι
1038,einschlafen::V,uykuya dalmak,αποκοιμιέμαι
1039,schlafen::V,uyumak,κοιμάμαι
1040,aufwachen::V,uyanmak,ξυπνώ
1041,aufstehen::V,kalkmak,σηκώνομαι
1042,aufstehen::V,yataktan kalkmak,σηκώνομαι
1043,sich erholen::V,dinlenmek,ξεκουράζομαι
1044,krank werden::V,hastalanmak,αρρωσταίνω
1045,krank sein::V,hasta olmak,ασθενώ
1046,schmerzen::V,ağrımak,πονώ
1047,husten::V,öksürmek,βήχω
1048,genesen::V,şifa bulmak,θεραπεύομαι
1049,sterben::V,ölmek,πεθαίνω
1050,sterben::V,vefat etmek,πεθαίνω
1051,umkommen::V,ölmek,πεθαίνω
1052,sich bewegen::V,hareket etmek,κουνιέμαι
1053,sich rühren::V,kımıldanmak,σαλεύω
1054,sich erheben::V,kalkmak,επαναστατώ
1055,sich erheben::V,ayağa kalkmak,επαναστατώ
1056,sich setzen::V,oturmak,κάθομαι
1057,hinfallen::V,yere düşmek,πέφτω κάτω
1058,laufen::V,yürümek,τρέχω
1059,schreiten::V,yürümek,βαδίζω
1060,schreiten::V,adım atmak,βαδίζω
1061,spazierengehen::V,gezmek,κάνω βόλτα
1062,spazierengehen::V,gezmek,πηγαίνω περίπατο
1063,spazierengehen::V,dolaşmak,κάνω βόλτα
1064,spazierengehen::V,dolaşmak,πηγαίνω περίπατο
1065,eilen::V,seğirtmek,σπεύδω
1066,sich beeilen::V,acele etmek,βιάζομαι
1067,sausen::V,hızla gitmek,τρέχω γρήγορα
1068,rennen::V,koşmak,τρέχω
1069,springen::V,atlamak,πηδώ
1070,springen::V,sıçramak,πηδώ
1071,klettern::V,tırmanmak,σκαρφαλώνω
1072,schaukeln::V,sallanmak,κουνιέμαι
1073,kriechen::V,sürünmek,έρπω
1074,kriechen::V,sürünmek,σέρνομαι
1075,schwimmen::V,yüzmek,κολυμπώ
1076,tauchen::V,dalmak,βουτώ
1077,rudern::V,kürek çekmek,κωπηλατώ
1078,fahren::V,gitmek,πηγαίνω
1079,fliegen::V,uçmak,πετώ
1080,gehen::V,gitmek,βαδίζω
1081,gehen::V,gitmek,πηγαίνω
1082,weggehen::V,gitmek,φεύγω
1083,abfahren::V,kalkmak,ξεκινώ
1084,abfahren::V,kalkmak,αναχωρώ
1085,anhalten::V,durmak,σταματώ
1086,hineingehen::V,içeri girmek,μπαίνω
1087,eintreten::V,girmek,μπαίνω
1088,eintreten::V,girmek,εισέρχομαι
1089,kommen::V,gelmek,έρχομαι
1090,ankommen::V,varmak,φτάνω
1091,zurückkommen::V,dönmek,επιστρέφω
1092,bleiben::V,kalmak,μένω
1093,warten::V,beklemek,περιμένω
1094,erwarten::V,beklemek,αναμένω
1095,erwarten::V,beklemek,περιμένω
1096,suchen::V,aramak,ψάχνω
1097,finden::V,bulmak,βρίσκω
1098,versuchen::V,denemek,προσπαθώ
1099,vorbereiten::V,hazırlamak,προετοιμάζω
1100,lieben::V,sevmek,αγαπώ
1101,mögen::V,beğenmek,μου αρέσει
1102,lachen::V,gülmek,γελώ
1103,rühren::V,dokunmak,συγκινώ
1104,rühren::V,duygulandırmak,συγκινώ
1105,weinen::V,ağlamak,κλαίω
1106,schimpfen::V,küfretmek,βρίζω
1107,sich ärgern::V,kızmak,θυμώνω
1108,sich fürchten::V,korkmak,φοβάμαι
1109,fürchten::V,korkmak,φοβάμαι
1110,fliehen::V,kaçmak,φεύγω
1111,flüchten::V,kaçmak,δραπετεύω
1112,sehen::V,görmek,βλέπω
1113,anschauen::V,seyretmek,κοιτάζω
1114,ansehen::V,bakmak,βλέπω
1115,hören::V,duymak,ακούω
1116,hören::V,işitmek,ακούω
1117,zuhören::V,dinlemek,ακούω
1118,probieren::V,denemek,δοκιμάζω
1119,probieren::V,tadına bakmak,δοκιμάζω
1120,riechen::V,kokusunu almak,μυρίζω
1121,riechen::V,kokusunu almak,οσφραίνομαι
1122,fühlen::V,duymak,αισθάνομαι
1123,fühlen::V,hissetmek,αισθάνομαι
1124,scheinen::V,görünmek,φαίνομαι
1125,zu sehen sein::V,görünmek,φαίνομαι
1126,vernehmen::V,haber almak,ακούω
1127,vernehmen::V,haber almak,μαθαίνω
1128,frieren::V,üşümek,κρυώνω
1129,tun::V,etmek,κάνω
1130,tun::V,yapmak,κάνω
1131,können::V,bilmek,ξέρω
1132,können::V,bilmek,μπορώ
1133,wollen::V,istemek,θέλω
1134,anfangen::V,başlamak,αρχίζω
1135,beenden::V,bitirmek,τελειώνω
1136,aufhören::V,bitmek,παύω
1137,gelingen::V,başarmak,πετυχαίνω
1138,geraten::V,düşmek,γίνομαι
1139,öffnen::V,açmak,ανοίγω
1140,schließen::V,kapamak,κλείνω
1141,stellen::V,koymak,θέτω
1142,setzen::V,koymak,θέτω
1143,setzen::V,oturtmak,θέτω
1144,legen::V,koymak,θέτω
1145,legen::V,yatırmak,θέτω
1146,berühren::V,dokunmak,εγγίζω
1147,verbinden::V,bağlamak,συνδέω
1148,verbinden::V,birleştirmek,συνδέω
1149,bedecken::V,örtmek,σκεπάζω
1150,bedecken::V,kaplamak,σκεπάζω
1151,aufhängen::V,asmak,κρεμώ
1152,anzünden::V,yakmak,ανάβω
1153,anzünden::V,ateşlemek,ανάβω
1154,aufheben::V,kaldırmak,σηκώνω
1155,zurücklassen::V,geride bırakmak,εγκαταλείπω
1156,verlieren::V,yitirmek,χάνω
1157,verlieren::V,kaybetmek,χάνω
1158,fallen lassen::V,düşürmek,αφήνω να πέσει
1159,machen::V,yapmak,κάνω
1160,machen::V,yapmak,φτιάχνω
1161,herstellen::V,yapmak,κατασκευάζω
1162,herstellen::V,imal etmek,κατασκευάζω
1163,bauen::V,kurmak,χτίζω
1164,bauen::V,kurmak,οικοδομώ
1165,bauen::V,inşa etmek,χτίζω
1166,bauen::V,inşa etmek,οικοδομώ
1167,reparieren::V,onarmak,επισκευάζω
1168,reparieren::V,onarmak,επιδιορθώνω
1169,reparieren::V,tamir etmek,επισκευάζω
1170,reparieren::V,tamir etmek,επιδιορθώνω
1171,verbessern::V,düzeltmek,βελτιώνω
1172,verbessern::V,düzeltmek,καλυτερεύω
1173,ändern::V,değiştirmek,αλλάζω
1174,graben::V,kazmak,σκάβω
1175,beugen::V,eğmek,λυγίζω
1176,biegen::V,bükmek,κάμπτω
1177,drehen::V,çevirmek,στρέφω
1178,drehen::V,döndürmek,στρέφω
1179,wenden::V,çevirmek,γυρίζω
1180,umdrehen::V,çevirmek,γυρίζω
1181,heben::V,kaldırmak,υψώνω
1182,heben::V,kaldırmak,σηκώνω
1183,hochheben::V,yukarı kaldırmak,υψώνω
1184,hochheben::V,yukarı kaldırmak,σηκώνω
1185,ergreifen::V,tutmak,πιάνω
1186,ergreifen::V,tutmak,αρπάζω
1187,ergreifen::V,yakalamak,πιάνω
1188,ergreifen::V,yakalamak,αρπάζω
1189,halten::V,tutmak,βαστώ
1190,drücken::V,sıkmak,πιέζω
1191,schieben::V,itmek,σπρώχνω
1192,schieben::V,sürmek,σπρώχνω
1193,kratzen::V,kaşımak,γρατσουνίζω
1194,lecken::V,yalamak,γλείφω
1195,beißen::V,ısırmak,δαγκάνω
1196,abreißen::V,koparmak,κόβω
1197,abreißen::V,koparmak,σχίζω
1198,abschneiden::V,keserek ayırmak,αποκόπτω
1199,binden::V,bağlamak,δένω
1200,stecken::V,sokmak,χώνω
1201,brechen::V,kırmak,σπάζω
1202,klopfen::V,çalmak,χτυπώ
1203,klopfen::V,çalmak,τινάζω
1204,hauen::V,vurmak,χτυπώ
1205,kleben::V,yapıştırmak,κολλώ
1206,reiben::V,ovmak,τρίβω
1207,reiben::V,sürtmek,τρίβω
1208,streichen::V,sürmek,αλείφω
1209,schleifen::V,bilemek,ακονίζω
1210,schneiden::V,kesmek,κόβω
1211,rütteln::V,sallamak,σείω
1212,rütteln::V,sallamak,τινάζω
1213,schütteln::V,sarsmak,σείω
1214,schütteln::V,sarsmak,κουνώ
1215,schütteln::V,çalkamak,σείω
1216,schütteln::V,çalkamak,κουνώ
1217,schwenken::V,sallamak,κουνώ
1218,schütten::V,dökmek,χύνω
1219,schütten::V,akıtmak,χύνω
1220,füllen::V,doldurmak,γεμίζω
1221,einwickeln::V,sarmak,τυλίγω
1222,tragen::V,taşımak,φέρνω
1223,schleppen::V,sürüklemek,κουβαλώ
1224,ziehen::V,çekmek,τραβώ
1225,aufbewahren::V,saklamak,φυλάω
1226,werfen::V,atmak,ρίχνω
1227,fangen::V,tutmak,πιάνω
1228,fangen::V,yakalamak,πιάνω
1229,packen::V,tutmak,τσακώνω
1230,packen::V,yakalamak,τσακώνω
1231,verstecken::V,saklamak,κρύβω
1232,teilen::V,bölmek,μερίζω
1233,teilen::V,ayırmak,μερίζω
1234,schicken::V,yollamak,στέλνω
1235,schicken::V,göndermek,στέλνω
1236,bringen::V,getirmek,φέρνω
1237,hinzufügen::V,katmak,προσθέτω
1238,hinzufügen::V,eklemek,προσθέτω
1239,bekommen::V,almak,προσκομίζω
1240,bekommen::V,eline geçmek,προσκομίζω
1241,erhalten::V,almak,παίρνω
1242,erhalten::V,almak,λαμβάνω
1243,nehmen::V,almak,πιάνω
1244,nehmen::V,almak,παίρνω
1245,wählen::V,seçmek,εκλέγω
1246,auswählen::V,seçmek,διαλέγω
1247,auswählen::V,ayırmak,διαλέγω
1248,bewahren::V,korumak,διατηρώ
1249,behindern::V,engellemek,εμποδίζω
1250,verderben::V,bozmak,χαλώ
1251,beschädigen::V,zedelemek,ζημιώνω
1252,beschädigen::V,ziyan vermek,ζημιώνω
1253,zerbrechen::V,kırmak,σπάζω
1254,zerreißen::V,yırtmak,σχίζω
1255,zerstören::V,yıkmak,καταστρέφω
1256,zerstören::V,tahrip etmek,καταστρέφω
1257,verbrennen::V,yakmak,καίω
1258,geben::V,vermek,δίνω
1259,reichen::V,uzatmak,δίνω
1260,schenken::V,hediye etmek,χαρίζω
1261,versprechen::V,vaat etmek,υπόσχομαι
1262,wünschen::V,kutlamak,εύχομαι
1263,loben::V,övmek,επαινώ
1264,küssen::V,öpmek,φιλώ
1265,wiegen::V,sallamak,κουνώ
1266,wiegen::V,sallamak,νανουρίζω
1267,zudecken::V,örtmek,σκεπάζω
1268,wecken::V,uyandırmak,ξυπνώ
1269,zeigen::V,göstermek,δείχνω
1270,führen::V,gezdirmek,οδηγώ
1271,führen::V,yol göstermek,οδηγώ
1272,lehren::V,okutmak,διδάσκω
1273,lehren::V,öğretmek,διδάσκω
1274,unterrichten::V,öğretmek,διδάσκω
1275,aufziehen::V,yetiştirmek,ανατρέφω
1276,leiten::V,yönetmek,ηγούμαι
1277,leiten::V,yönetmek,διευθύνω
1278,leiten::V,idare etmek,ηγούμαι
1279,leiten::V,idare etmek,διευθύνω
1280,antreiben::V,teşvik etmek,σπρώχνω
1281,antreiben::V,teşvik etmek,παρακινώ
1282,lassen::V,-tırmak,αφήνω
1283,einladen::V,davet etmek,προσκαλώ
1284,vereinigen::V,birleştirmek,ενώνω
1285,besuchen::V,uğramak,επισκέπτομαι
1286,besuchen::V,ziyaret etmek,επισκέπτομαι
1287,besuchen::V,görmeye gitmek,επισκέπτομαι
1288,treffen::V,rastlamak,συναντώ
1289,treffen::V,isabet etmek,συναντώ
1290,sich versammeln::V,toplanmak,μαζεύομαι
1291,spielen::V,oynamak,παίζω
1292,singen::V,söylemek,τραγουδώ
1293,singen::V,şarkı söylemek,τραγουδώ
1294,tanzen::V,oynamak,χορεύω
1295,tanzen::V,dans etmek,χορεύω
1296,sich trennen::V,ayrılmak,αποχωρίζομαι
1297,verlassen::V,bırakmak,εγκαταλείπω
1298,verlassen::V,terk etmek,εγκαταλείπω
1299,retten::V,kurtarmak,σώζω
1300,bewachen::V,gözetmek,φρουρώ
1301,schützen::V,korumak,προστατεύω
1302,verteidigen::V,savunmak,υπερασπίζω
1303,sich schlagen::V,dövüşmek,χτυπιέμαι
1304,schießen::V,ateş etmek,πυροβολώ
1305,siegen::V,yenmek,νικώ
1306,ärgern::V,kızdırmak,τσαντίζω
1307,schlagen::V,dövmek,χτυπώ
1308,treten::V,tepmek,κλοτσώ
1309,stechen::V,sokmak,τρυπώ
1310,stechen::V,batırmak,τρυπώ
1311,stoßen::V,itmek,ωθώ
1312,stoßen::V,itmek,σπρώχνω
1313,stehlen::V,çalmak,κλέβω
1314,stören::V,bozmak,διαταράσσω
1315,stören::V,etkilemek,διαταράσσω
1316,belästigen::V,rahatsız etmek,ενοχλώ
1317,verbergen::V,saklamak,κρύβω
1318,täuschen::V,aldatmak,παραπλανώ
1319,betrügen::V,aldatmak,απατώ
1320,betrügen::V,dolandırmak,απατώ
1321,töten::V,öldürmek,σκοτώνω
1322,töten::V,öldürmek,θανατώνω
1323,wohnen::V,oturmak,μένω
1324,wohnen::V,oturmak,κατοικώ
1325,arbeiten::V,çalışmak,δουλεύω
1326,arbeiten::V,çalışmak,εργάζομαι
1327,sammeln::V,toplamak,μαζεύω
1328,sammeln::V,toplamak,συλλέγω
1329,pflücken::V,koparmak,κόβω
1330,jagen::V,avlanmak,κυνηγώ
1331,fischen::V,balık tutmak,ψαρεύω
1332,fassen::V,tutmak,πιάνω
1333,fassen::V,yakalamak,πιάνω
1334,hüten::V,otlatmak,φυλάγω
1335,hüten::V,otlatmak,προσέχω
1336,treiben::V,gütmek,οδηγώ
1337,anbinden::V,bağlamak,δένω
1338,füttern::V,beslemek,ταΐζω
1339,melken::V,sağmak,αρμέγω
1340,hacken::V,yarmak,κόβω
1341,gießen::V,sulamak,ποτίζω
1342,reifen::V,olgunlaşmak,ωριμάζω
1343,zubereiten::V,hazırlamak,ετοιμάζω
1344,kochen::V,pişirmek,βράζω
1345,kochen::V,kaynatmak,βράζω
1346,backen::V,pişirmek,ψήνω
1347,backen::V,fırında pişirmek,ψήνω
1348,braten::V,kızartmak,τηγανίζω
1349,umrühren::V,karıştırmak,ανακατεύω
1350,stricken::V,örmek,πλέκω
1351,nähen::V,dikmek,ράβω
1352,färben::V,boyamak,βάφω
1353,färben::V,boyamak,χρωματίζω
1354,reinigen::V,temizlemek,καθαρίζω
1355,waschen::V,yıkamak,πλένω
1356,abwischen::V,silmek,σφουγγίζω
1357,spülen::V,çalkamak,ξεπλένω
1358,fegen::V,süpürmek,σκουπίζω
1359,kehren::V,süpürmek,σκουπίζω
1360,baden::V,yıkanmak,κάνω μπάνιο
1361,baden::V,banyo yapmak,κάνω μπάνιο
1362,sich waschen::V,yıkanmak,πλένομαι
1363,ausziehen::V,çıkarmak,βγάζω
1364,anziehen::V,giymek,φορώ
1365,sich anziehen::V,giyinmek,ντύνομαι
1366,kämmen::V,taramak,χτενίζω
1367,schmücken::V,süslemek,στολίζω
1368,sagen::V,demek,λέω
1369,sagen::V,söylemek,λέω
1370,sprechen::V,konuşmak,μιλώ
1371,reden::V,konuşmak,μιλώ
1372,reden::V,konuşmak,κουβεντιάζω
1373,sich unterhalten::V,sohbet etmek,συνομιλώ
1374,sich unterhalten::V,sohbet etmek,κουβεντιάζω
1375,fragen::V,sormak,ρωτώ
1376,bitten::V,dilemek,ζητώ
1377,bitten::V,dilemek,παρακαλώ
1378,bitten::V,rica etmek,ζητώ
1379,bitten::V,rica etmek,παρακαλώ
1380,erzählen::V,bahsetmek,διηγούμαι
1381,erzählen::V,hikâye etmek,διηγούμαι
1382,mitteilen::V,bildirmek,πληροφορώ
1383,nennen::V,adlandırmak,ονομάζω
1384,rufen::V,çağırmak,φωνάζω
1385,prahlen::V,övünmek,καυχιέμαι
1386,übersetzen::V,çevirmek,μεταφράζω
1387,übersetzen::V,tercüme etmek,μεταφράζω
1388,denken::V,düşünmek,σκέφτομαι
1389,glauben::V,inanmak,πιστεύω
1390,glauben::V,zannetmek,πιστεύω
1391,bemerken::V,farkına varmak,παρατηρώ
