,Concept_ID,en,tr
873,strömen::V,stream,akmak
874,fließen::V,flow,akmak
875,sich drehen::V,revolve,dönmek
876,schwanken::V,sway,sallanmak
877,schwingen::V,swing,titremek
878,fallen::V,fall,düşmek
879,brennen::V,burn,yanmak
880,rauchen::V,smoke,tütmek
881,regnen::V,rain,yağmak
882,gefrieren::V,freeze,donmak
883,tauen::V,thaw,erimek
884,schmelzen::V,melt,erimek
885,trocknen::V,dry,kurumak
886,sieden::V,boil,kaynamak
887,faulen::V,rot,çürümek
888,verfaulen::V,decay,çürümek
889,reißen::V,snap,yırtılmak
890,versinken::V,sink,batmak
891,vergehen::V,pass,geçmek
892,erscheinen::V,appear,görünmek
893,verschwinden::V,disappear,kaybolmak
894,sinken::V,drop,inmek
895,abnehmen::V,decrease,azalmak
896,zunehmen::V,increase,artmak
897,zunehmen::V,increase,çoğalmak
898,steigen::V,rise,artmak
899,steigen::V,rise,yükselmek
900,wachsen::V,grow,büyümek
901,wachsen::V,grow,gelişmek
902,glänzen::V,shine,parlamak
903,funkeln::V,sparkle,parıldamak
904,lärmen::V,be noisy,gürültü yapmak
905,läuten::V,chime,çalmak
906,klingeln::V,ring,zil çalmak
907,klirren::V,tinkle,şakırdamak
908,klirren::V,tinkle,zangırdamak
909,brausen::V,roar,köpürmek
910,brausen::V,roar,kükremek
911,rauschen::V,rustle,fışırdamak
912,klingen::V,sound,tınlamak
913,bellen::V,bark,havlamak
914,heulen::V,howl,ulumak
915,blasen::V,blow,üflemek
916,pfeifen::V,whistle,düdük çalmak
917,schreien::V,shout,bağırmak
918,schreien::V,shout,haykırmak
919,stöhnen::V,groan,inlemek
920,zittern::V,tremble,titremek
921,leben::V,be alive,yaşamak
922,leben::V,be alive,hayatta olmak
923,geboren werden::V,be born,doğmak
924,atmen::V,breathe,solunmak
925,atmen::V,breathe,nefes almak
926,trinken::V,drink,içmek
927,essen::V,eat,yemek
928,schlucken::V,swallow,yutmak
929,müde werden::V,get tired,yorulmak
930,einschlafen::V,fall asleep,uykuya dalmak
931,schlafen::V,sleep,uyumak
932,aufwachen::V,wake up,uyanmak
933,aufstehen::V,get up,kalkmak
934,aufstehen::V,get up,yataktan kalkmak
935,sich erholen::V,relax,dinlenmek
936,krank werden::V,fall ill,hastalanmak
937,krank sein::V,be ill,hasta olmak
938,schmerzen::V,ache,ağrımak
939,husten::V,cough,öksürmek
940,genesen::V,recover,şifa bulmak
941,sterben::V,die,ölmek
942,sterben::V,die,vefat etmek
943,umkommen::V,perish,ölmek
944,sich bewegen::V,move,hareket etmek
945,sich rühren::V,budge,kımıldanmak
946,sich erheben::V,stand up,kalkmak
947,sich erheben::V,stand up,ayağa kalkmak
948,sich setzen::V,sit down,oturmak
949,hinfallen::V,tumble,yere düşmek
950,laufen::V,walk,yürümek
951,schreiten::V,pace,yürümek
952,schreiten::V,pace,adım atmak
953,spazierengehen::V,go for a walk,gezmek
954,spazierengehen::V,go for a walk,dolaşmak
955,eilen::V,rush,seğirtmek
956,sich beeilen::V,hurry,acele etmek
957,sausen::V,dash,hızla gitmek
958,rennen::V,run,koşmak
959,springen::V,jump,atlamak
960,springen::V,jump,sıçramak
961,klettern::V,climb,tırmanmak
962,schaukeln::V,seesaw,sallanmak
963,kriechen::V,creep,sürünmek
964,schwimmen::V,swim,yüzmek
965,tauchen::V,dive,dalmak
966,rudern::V,row,kürek çekmek
967,fahren::V,drive,gitmek
968,fliegen::V,fly,uçmak
969,gehen::V,go,gitmek
970,weggehen::V,go away,gitmek
971,abfahren::V,depart,kalkmak
972,anhalten::V,stop,durmak
973,hineingehen::V,go in,içeri girmek
974,eintreten::V,enter,girmek
975,kommen::V,come,gelmek
976,ankommen::V,arrive,varmak
977,zurückkommen::V,come back,dönmek
978,bleiben::V,stay,kalmak
979,warten::V,wait,beklemek
980,erwarten::V,wait for,beklemek
981,suchen::V,seek,aramak
982,suchen::V,look for,aramak
983,finden::V,find,bulmak
984,versuchen::V,try,denemek
985,vorbereiten::V,prepare,hazırlamak
986,lieben::V,love,sevmek
987,mögen::V,like,beğenmek
988,lachen::V,laugh,gülmek
989,rühren::V,move,dokunmak
990,rühren::V,move,duygulandırmak
991,weinen::V,weep,ağlamak
992,schimpfen::V,grumble,küfretmek
993,sich ärgern::V,be annoyed,kızmak
994,sich fürchten::V,be afraid,korkmak
995,fürchten::V,be afraid of,korkmak
996,fliehen::V,flee,kaçmak
997,flüchten::V,escape,kaçmak
998,sehen::V,see,görmek
999,anschauen::V,look at,seyretmek
1000,ansehen::V,watch,bakmak
1001,hören::V,hear,duymak
1002,hören::V,hear,işitmek
1003,zuhören::V,listen,dinlemek
1004,probieren::V,taste,denemek
1005,probieren::V,taste,tadına bakmak
1006,riechen::V,smell,kokusunu almak
1007,fühlen::V,feel,duymak
1008,fühlen::V,feel,hissetmek
1009,scheinen::V,seem,görünmek
1010,zu sehen sein::V,show,görünmek
1011,vernehmen::V,hear,haber almak
1012,frieren::V,be cold,üşümek
1013,tun::V,do,etmek
1014,tun::V,do,yapmak
1015,können::V,can,bilmek
1016,wollen::V,want,istemek
1017,anfangen::V,start,başlamak
1018,beenden::V,finish,bitirmek
1019,aufhören::V,stop,bitmek
1020,gelingen::V,succeed,başarmak
1021,geraten::V,turn out,düşmek
1022,öffnen::V,open,açmak
1023,schließen::V,close,kapamak
1024,stellen::V,put,koymak
1025,setzen::V,place,koymak
1026,setzen::V,place,oturtmak
1027,legen::V,lay,koymak
1028,legen::V,lay,yatırmak
1029,berühren::V,touch,dokunmak
1030,verbinden::V,connect,bağlamak
1031,verbinden::V,connect,birleştirmek
1032,bedecken::V,cover,örtmek
1033,bedecken::V,cover,kaplamak
1034,aufhängen::V,hang up,asmak
1035,anzünden::V,light,yakmak
1036,anzünden::V,light,ateşlemek
1037,aufheben::V,pick up,kaldırmak
1038,zurücklassen::V,leave,geride bırakmak
1039,verlieren::V,lose,yitirmek
1040,verlieren::V,lose,kaybetmek
1041,fallen lassen::V,drop,düşürmek
1042,machen::V,make,yapmak
1043,herstellen::V,produce,yapmak
1044,herstellen::V,produce,imal etmek
1045,bauen::V,build,kurmak
1046,bauen::V,build,inşa etmek
1047,reparieren::V,mend,onarmak
1048,reparieren::V,mend,tamir etmek
1049,verbessern::V,improve,düzeltmek
1050,ändern::V,alter,değiştirmek
1051,graben::V,dig,kazmak
1052,beugen::V,bow,eğmek
1053,biegen::V,bend,bükmek
1054,drehen::V,spin,çevirmek
1055,drehen::V,spin,döndürmek
1056,wenden::V,turn,çevirmek
1057,umdrehen::V,turn around,çevirmek
1058,heben::V,raise,kaldırmak
1059,hochheben::V,lift,yukarı kaldırmak
1060,ergreifen::V,seize,tutmak
1061,ergreifen::V,seize,yakalamak
1062,halten::V,hold,tutmak
1063,drücken::V,press,sıkmak
1064,schieben::V,push,itmek
1065,schieben::V,push,sürmek
1066,kratzen::V,scrape,kaşımak
1067,lecken::V,lick,yalamak
1068,beißen::V,bite,ısırmak
1069,abreißen::V,tear off,koparmak
1070,abschneiden::V,cut off,keserek ayırmak
1071,binden::V,tie,bağlamak
1072,stecken::V,stick,sokmak
1073,brechen::V,break,kırmak
1074,klopfen::V,knock,çalmak
1075,hauen::V,hit,vurmak
1076,kleben::V,glue,yapıştırmak
1077,reiben::V,rub,ovmak
1078,reiben::V,rub,sürtmek
1079,streichen::V,spread,sürmek
1080,schleifen::V,grind,bilemek
1081,schneiden::V,cut,kesmek
1082,rütteln::V,jolt,sallamak
1083,schütteln::V,shake,sarsmak
1084,schütteln::V,shake,çalkamak
1085,schwenken::V,swing,sallamak
1086,schütten::V,pour,dökmek
1087,schütten::V,pour,akıtmak
1088,füllen::V,fill,doldurmak
1089,einwickeln::V,wrap,sarmak
1090,tragen::V,carry,taşımak
1091,schleppen::V,drag,sürüklemek
1092,ziehen::V,pull,çekmek
1093,aufbewahren::V,keep,saklamak
1094,werfen::V,throw,atmak
1095,fangen::V,catch,tutmak
1096,fangen::V,catch,yakalamak
1097,packen::V,grab,tutmak
1098,packen::V,grab,yakalamak
1099,verstecken::V,hide,saklamak
1100,teilen::V,divide,bölmek
1101,teilen::V,divide,ayırmak
1102,schicken::V,send,yollamak
1103,schicken::V,send,göndermek
1104,bringen::V,bring,getirmek
1105,hinzufügen::V,add,katmak
1106,hinzufügen::V,add,eklemek
1107,bekommen::V,get,almak
1108,bekommen::V,get,eline geçmek
1109,erhalten::V,receive,almak
1110,nehmen::V,take,almak
1111,wählen::V,choose,seçmek
1112,auswählen::V,select,seçmek
1113,auswählen::V,select,ayırmak
1114,bewahren::V,preserve,korumak
1115,behindern::V,hinder,engellemek
1116,verderben::V,spoil,bozmak
1117,beschädigen::V,damage,zedelemek
1118,beschädigen::V,damage,ziyan vermek
1119,zerbrechen::V,break,kırmak
1120,zerreißen::V,tear,yırtmak
1121,zerstören::V,destroy,yıkmak
1122,zerstören::V,destroy,tahrip etmek
1123,verbrennen::V,burn,yakmak
1124,geben::V,give,vermek
1125,reichen::V,hand,uzatmak
1126,schenken::V,give,hediye etmek
1127,versprechen::V,promise,vaat etmek
1128,wünschen::V,wish,kutlamak
1129,loben::V,praise,övmek
1130,küssen::V,kiss,öpmek
1131,wiegen::V,rock,sallamak
1132,zudecken::V,cover,örtmek
1133,wecken::V,wake,uyandırmak
1134,zeigen::V,show,göstermek
1135,führen::V,guide,gezdirmek
1136,führen::V,guide,yol göstermek
1137,lehren::V,teach,okutmak
1138,lehren::V,teach,öğretmek
1139,unterrichten::V,instruct,öğretmek
1140,aufziehen::V,bring up,yetiştirmek
1141,leiten::V,lead,yönetmek
1142,leiten::V,lead,idare etmek
1143,antreiben::V,urge,teşvik etmek
1144,lassen::V,let,-tırmak
1145,einladen::V,invite,davet etmek
1146,vereinigen::V,unite,birleştirmek
1147,besuchen::V,visit,uğramak
1148,besuchen::V,visit,ziyaret etmek
1149,besuchen::V,visit,görmeye gitmek
1150,treffen::V,meet,rastlamak
1151,treffen::V,meet,isabet etmek
1152,sich versammeln::V,assemble,toplanmak
1153,spielen::V,play,oynamak
1154,singen::V,sing,söylemek
1155,singen::V,sing,şarkı söylemek
1156,tanzen::V,dance,oynamak
1157,tanzen::V,dance,dans etmek
1158,sich trennen::V,separate,ayrılmak
1159,verlassen::V,leave,bırakmak
1160,verlassen::V,leave,terk etmek
1161,retten::V,rescue,kurtarmak
1162,bewachen::V,guard,gözetmek
1163,schützen::V,protect,korumak
1164,verteidigen::V,defend,savunmak
1165,sich schlagen::V,brawl,dövüşmek
1166,schießen::V,shoot,ateş etmek
1167,siegen::V,win,yenmek
1168,ärgern::V,annoy,kızdırmak
1169,schlagen::V,beat,dövmek
1170,treten::V,kick,tepmek
1171,stechen::V,sting,sokmak
1172,stechen::V,sting,batırmak
1173,stoßen::V,shove,itmek
1174,stehlen::V,steal,çalmak
1175,stören::V,disturb,bozmak
1176,stören::V,disturb,etkilemek
1177,belästigen::V,bother,rahatsız etmek
1178,verbergen::V,conceal,saklamak
1179,täuschen::V,deceive,aldatmak
1180,betrügen::V,cheat,aldatmak
1181,betrügen::V,cheat,dolandırmak
1182,töten::V,kill,öldürmek
1183,wohnen::V,dwell,oturmak
1184,arbeiten::V,work,çalışmak
1185,sammeln::V,gather,toplamak
1186,pflücken::V,pick,koparmak
1187,jagen::V,hunt,avlanmak
1188,fischen::V,fish,balık tutmak
1189,fassen::V,catch,tutmak
1190,fassen::V,catch,yakalamak
1191,hüten::V,herd,otlatmak
1192,treiben::V,drive,gütmek
1193,anbinden::V,tie up,bağlamak
1194,füttern::V,feed,beslemek
1195,melken::V,milk,sağmak
1196,hacken::V,chop,yarmak
1197,gießen::V,water,sulamak
1198,reifen::V,ripen,olgunlaşmak
1199,zubereiten::V,cook,hazırlamak
1200,kochen::V,boil,pişirmek
1201,kochen::V,boil,kaynatmak
1202,backen::V,bake,pişirmek
1203,backen::V,bake,fırında pişirmek
1204,braten::V,fry,kızartmak
1205,umrühren::V,stir,karıştırmak
1206,stricken::V,knit,örmek
1207,nähen::V,sew,dikmek
1208,färben::V,dye,boyamak
1209,reinigen::V,clean,temizlemek
1210,waschen::V,wash,yıkamak
1211,abwischen::V,wipe,silmek
1212,spülen::V,rinse,çalkamak
1213,fegen::V,sweep,süpürmek
1214,kehren::V,sweep,süpürmek
1215,baden::V,bath,yıkanmak
1216,baden::V,bath,banyo yapmak
1217,sich waschen::V,wash,yıkanmak
1218,ausziehen::V,take off,çıkarmak
1219,anziehen::V,put on,giymek
1220,sich anziehen::V,get dressed,giyinmek
1221,kämmen::V,comb,taramak
1222,schmücken::V,decorate,süslemek
1223,sagen::V,say,demek
1224,sagen::V,say,söylemek
1225,sprechen::V,speak,konuşmak
1226,reden::V,talk,konuşmak
1227,sich unterhalten::V,chat,sohbet etmek
1228,fragen::V,ask,sormak
1229,bitten::V,request,dilemek
1230,bitten::V,request,rica etmek
1231,erzählen::V,tell,bahsetmek
1232,erzählen::V,tell,hikâye etmek
1233,mitteilen::V,convey,bildirmek
1234,nennen::V,name,adlandırmak
1235,rufen::V,call,çağırmak
1236,prahlen::V,brag,övünmek
1237,übersetzen::V,translate,çevirmek
1238,übersetzen::V,translate,tercüme etmek
1239,denken::V,think,düşünmek
1240,glauben::V,believe,inanmak
1241,glauben::V,believe,zannetmek
1242,bemerken::V,notice,farkına varmak
1243,erkennen::V,recognize,tanımak
1244,begreifen::V,grasp,anlamak
1245,begreifen::V,grasp,kavramak
1246,verstehen::V,understand,duymak
1247,verstehen::V,understand,anlamak
1248,lernen::V,learn,öğrenmek
1249,wissen::V,know,bilmek
1250,sich erinnern an::V,remember,hatırlamak
1251,vergessen::V,forget,unutmak
1252,messen::V,measure,ölçmek
1253,zählen::V,count,saymak
1254,rechnen::V,calculate,hesap etmek
1255,lesen::V,read,okumak
1256,malen::V,paint,resmini yapmak
1257,zeichnen::V,draw,çizmek
1258,schreiben::V,write,yazmak
1259,besitzen::V,own,haiz olmak
1260,besitzen::V,own,sahip olmak
1261,kaufen::V,buy,almak
1262,verkaufen::V,sell,satmak
1263,bezahlen::V,pay for,ödemek
1264,zahlen::V,pay,ödemek
1265,beherrschen::V,rule,hâkim olmak
1266,ertragen::V,endure,dayanmak
1267,ertragen::V,endure,katlanmak
