,Concept_ID,de,ga
793,schon::ADV,schon,cheana
794,schon::ADV,schon,cheana féin
795,wieder::ADV,wieder,arís
796,wieder::ADV,wieder,athuair
797,vergebens::ADV,vergebens,amú
798,vergebens::ADV,vergebens,in aisce
799,vor::PRP,vor,ar thosach
800,hinter::PRP,hinter,laistiar de
801,hinter::PRP,hinter,taobh thiar de
802,unter::PRP,unter,faoi
803,durch::PRP,durch,trí
804,neben::PRP,neben,taobh le
805,neben::PRP,neben,in aice le
806,zwischen::PRP,zwischen,idir
807,wegen::PRP,wegen,de bharr
808,wegen::PRP,wegen,mar gheall ar
809,dies::PRN,dies,seo
810,das::PRN,das,sin
811,alles::PRN,alles,gach rud
812,ich::PRN,ich,mé
813,ich::PRN,ich,mise
814,du::PRN,du,tú
815,du::PRN,du,tusa
816,er::PRN,er,sé
817,er::PRN,er,seisean
818,wir::PRN,wir,sinn
819,ihr::PRN,ihr,sibh
820,ihr::PRN,ihr,sibhse
821,sie::PRN,sie,siad
822,sie::PRN,sie,siadsan
823,was::FPRN,was,cad
824,was::FPRN,was,céard
825,wer::FPRN,wer,cé
826,wo::FADV,wo,cá
827,wo::FADV,wo,cén áit
828,wohin::FADV,wohin,cá
829,wohin::FADV,wohin,cén áit
830,wie::FADV,wie,conas
831,wie::FADV,wie,cén chaoi
832,warum::FADV,warum,cén fáth
833,warum::FADV,warum,cad chuige
834,wieviel::FNUM,wieviel,cá mhéad
835,eins::NUM,eins,aon
836,zwei::NUM,zwei,dhá
837,drei::NUM,drei,trí
838,vier::NUM,vier,ceathair
839,fünf::NUM,fünf,cúig
840,sechs::NUM,sechs,sé
841,sieben::NUM,sieben,seacht
842,acht::NUM,acht,ocht
843,neun::NUM,neun,naoi
844,zehn::NUM,zehn,deich
845,elf::NUM,elf,aon déag
846,zwölf::NUM,zwölf,dó dhéag
847,zwanzig::NUM,zwanzig,fiche
848,dreißig::NUM,dreißig,tríocha
849,vierzig::NUM,vierzig,daichead
850,vierzig::NUM,vierzig,ceathracha
851,fünfzig::NUM,fünfzig,caoga
852,sechzig::NUM,sechzig,seasca
853,siebzig::NUM,siebzig,seachtó
854,achtzig::NUM,achtzig,ochtó
855,neunzig::NUM,neunzig,nócha
856,hundert::NUM,hundert,céad
857,tausend::NUM,tausend,míle
858,und::CNJ,und,agus
859,oder::CNJ,oder,nó
860,stehen::V,stehen,seas
861,sitzen::V,sitzen,suigh
862,liegen::V,liegen,luigh
863,hängen::V,hängen,tá crochta
864,werden::V,werden,éirigh
865,passieren::V,passieren,tarlaigh
866,beginnen::V,beginnen,tosaigh
867,enden::V,enden,críochnaigh
868,wechseln::V,wechseln,athraigh
869,aufgehen[Sonne]::V,aufgehen,éirigh
870,untergehen[Sonne]::V,untergehen,fuin
871,untergehen[Sonne]::V,untergehen,téigh faoi
872,scheinen[Sonne]::V,scheinen,taitin
873,scheinen[Sonne]::V,scheinen,soilsigh
874,donnern::V,donnern,tá toirneach ann
875,wehen::V,wehen,séid
876,strömen::V,strömen,sil
877,fließen::V,fließen,rith
878,fließen::V,fließen,snigh
879,sich drehen::V,sich drehen,cas
880,sich drehen::V,sich drehen,imrothlaigh
881,schwanken::V,schwanken,luasc
882,schwingen::V,schwingen,luasc
883,fallen::V,fallen,tit
884,brennen::V,brennen,dóigh
885,rauchen::V,rauchen,plúch toite
886,regnen::V,regnen,báistigh
887,regnen::V,regnen,tá ag cur báistí
888,gefrieren::V,gefrieren,sioc
889,gefrieren::V,gefrieren,reoigh
890,tauen::V,tauen,leáigh
891,tauen::V,tauen,coscair
892,schmelzen::V,schmelzen,leáigh
893,trocknen::V,trocknen,triomaigh
894,sieden::V,sieden,fiuch
895,sieden::V,sieden,beirigh
896,faulen::V,faulen,lobh
897,faulen::V,faulen,dreoigh
898,verfaulen::V,verfaulen,lobh
899,verfaulen::V,verfaulen,feoigh
900,reißen::V,reißen,bris
901,versinken::V,versinken,téigh síos
902,vergehen::V,vergehen,téigh thart
903,erscheinen::V,erscheinen,tar
904,verschwinden::V,verschwinden,imigh
905,sinken::V,sinken,tit
906,sinken::V,sinken,ísligh
907,abnehmen::V,abnehmen,maolaigh
908,abnehmen::V,abnehmen,laghdaigh
909,zunehmen::V,zunehmen,méadaigh
910,steigen::V,steigen,éirigh
911,wachsen::V,wachsen,fás
912,glänzen::V,glänzen,lonraigh
913,funkeln::V,funkeln,drithligh
914,lärmen::V,lärmen,tóg callán
915,läuten::V,läuten,buail
916,klingeln::V,klingeln,buail
917,klirren::V,klirren,cling
918,brausen::V,brausen,búir
919,rauschen::V,rauschen,tá ag siosarnach
920,klingen::V,klingen,tá glór ag
921,bellen::V,bellen,amhastraigh
922,heulen::V,heulen,glam
923,blasen::V,blasen,séid
924,pfeifen::V,pfeifen,lig fead
925,schreien::V,schreien,béic
926,schreien::V,schreien,glaoigh
927,stöhnen::V,stöhnen,lig cnead
928,zittern::V,zittern,crith
929,zittern::V,zittern,creathnaigh
930,leben::V,leben,mair
931,geboren werden::V,geboren werden,rugadh
932,atmen::V,atmen,análaigh
933,trinken::V,trinken,ól
934,essen::V,essen,ith
935,schlucken::V,schlucken,slog
936,müde werden::V,müde werden,tuirsigh
937,einschlafen::V,einschlafen,tit ina chodladh
938,schlafen::V,schlafen,codail
939,aufwachen::V,aufwachen,múscail
940,aufstehen::V,aufstehen,éirigh
941,sich erholen::V,sich erholen,lig scíth
942,krank werden::V,krank werden,éirigh tinn
943,krank sein::V,krank sein,tá tinn
944,schmerzen::V,schmerzen,tá pian i
945,husten::V,husten,déan casacht
946,genesen::V,genesen,téarnaigh
947,sterben::V,sterben,éag
948,sterben::V,sterben,faigh bás
949,umkommen::V,umkommen,caill
950,sich bewegen::V,sich bewegen,bog
951,sich bewegen::V,sich bewegen,gluais
952,sich rühren::V,sich rühren,corraigh
953,sich erheben::V,sich erheben,seas suas
954,sich setzen::V,sich setzen,suigh
955,hinfallen::V,hinfallen,tit
956,laufen::V,laufen,siúil
957,schreiten::V,schreiten,siúil
958,spazierengehen::V,spazierengehen,téigh ag spaisteoireacht
959,eilen::V,eilen,deifrigh
960,eilen::V,eilen,brostaigh
961,sich beeilen::V,sich beeilen,deifrigh
962,sich beeilen::V,sich beeilen,déan deifir
963,sausen::V,sausen,luathaigh
964,rennen::V,rennen,rith
965,springen::V,springen,léim
966,klettern::V,klettern,dreap
967,schaukeln::V,schaukeln,téigh ar an maide corrach
968,kriechen::V,kriechen,snámh
969,schwimmen::V,schwimmen,snámh
970,tauchen::V,tauchen,tum
971,rudern::V,rudern,iomair
972,rudern::V,rudern,rámhaigh
973,fahren::V,fahren,tiomáin
974,fliegen::V,fliegen,eitil
975,gehen::V,gehen,téigh
976,weggehen::V,weggehen,imigh
977,abfahren::V,abfahren,imigh
978,anhalten::V,anhalten,stad
979,hineingehen::V,hineingehen,téigh isteach
980,eintreten::V,eintreten,téigh isteach
981,kommen::V,kommen,tar
982,ankommen::V,ankommen,tar
983,zurückkommen::V,zurückkommen,fill
984,bleiben::V,bleiben,fan
985,warten::V,warten,fan
986,erwarten::V,erwarten,tá ag súil le
987,erwarten::V,erwarten,tá ag dréim le
988,suchen::V,suchen,lorg
989,finden::V,finden,faigh
990,finden::V,finden,aimsigh
991,versuchen::V,versuchen,triail
992,vorbereiten::V,vorbereiten,réitigh
993,lieben::V,lieben,gráigh
994,mögen::V,mögen,taitin le
995,mögen::V,mögen,is maith le
996,lachen::V,lachen,gáir
997,rühren::V,rühren,téigh i bhfeidhm ar
998,weinen::V,weinen,goil
999,weinen::V,weinen,caoin
1000,schimpfen::V,schimpfen,tá ag clamhsán
1001,sich ärgern::V,sich ärgern,tá corraithe
1002,sich fürchten::V,sich fürchten,tá eagla ar
1003,fürchten::V,fürchten,tá eagla ar
1004,fliehen::V,fliehen,teith
1005,flüchten::V,flüchten,éalaigh
1006,sehen::V,sehen,feic
1007,anschauen::V,anschauen,dearc
1008,anschauen::V,anschauen,féach ar
1009,ansehen::V,ansehen,breathnaigh
1010,hören::V,hören,cluin
1011,zuhören::V,zuhören,éist
1012,probieren::V,probieren,bliais
1013,riechen::V,riechen,bolaigh
1014,fühlen::V,fühlen,braith
1015,fühlen::V,fühlen,mothaigh
1016,scheinen::V,scheinen,tá an chuma ar
1017,zu sehen sein::V,zu sehen sein,tá le feiceáil
1018,vernehmen::V,vernehmen,clois
1019,frieren::V,frieren,tá fuar
1020,tun::V,tun,déan
1021,können::V,können,féad
1022,können::V,können,is féidir le
1023,wollen::V,wollen,tá ag iarraidh
1024,anfangen::V,anfangen,tosaigh
1025,anfangen::V,anfangen,cuir tús le
1026,beenden::V,beenden,críochnaigh
1027,beenden::V,beenden,cuir deireadh le
1028,aufhören::V,aufhören,stad
1029,gelingen::V,gelingen,éirigh le
1030,geraten::V,geraten,tá deireadh ar
1031,öffnen::V,öffnen,oscail
1032,schließen::V,schließen,dún
1033,schließen::V,schließen,iaigh
1034,stellen::V,stellen,cuir
1035,setzen::V,setzen,cuir
1036,setzen::V,setzen,socraigh
1037,legen::V,legen,cuir
1038,berühren::V,berühren,teagmhaigh le
1039,verbinden::V,verbinden,ceangail
1040,bedecken::V,bedecken,clúdaigh
1041,bedecken::V,bedecken,cumhdaigh
1042,aufhängen::V,aufhängen,croch
1043,anzünden::V,anzünden,las
1044,anzünden::V,anzünden,adhain
1045,aufheben::V,aufheben,tóg
1046,aufheben::V,aufheben,ardaigh
1047,zurücklassen::V,zurücklassen,fág
1048,verlieren::V,verlieren,caill
1049,fallen lassen::V,fallen lassen,lig uait
1050,fallen lassen::V,fallen lassen,caith uait
1051,machen::V,machen,déan
1052,machen::V,machen,réitigh
1053,herstellen::V,herstellen,táirg
1054,bauen::V,bauen,tóg
1055,reparieren::V,reparieren,deisigh
1056,verbessern::V,verbessern,feabhsaigh
1057,ändern::V,ändern,athraigh
1058,graben::V,graben,tochail
1059,beugen::V,beugen,crom
1060,biegen::V,biegen,lúb
1061,drehen::V,drehen,cas
1062,wenden::V,wenden,tiontaigh
1063,umdrehen::V,umdrehen,iompaigh
1064,umdrehen::V,umdrehen,tiontaigh
1065,heben::V,heben,ardaigh
1066,hochheben::V,hochheben,tóg
1067,ergreifen::V,ergreifen,beir ar
1068,halten::V,halten,coimeád
1069,halten::V,halten,coinnigh
1070,drücken::V,drücken,brúigh
1071,schieben::V,schieben,brúigh
1072,kratzen::V,kratzen,scríob
1073,lecken::V,lecken,ligh
1074,lecken::V,lecken,leadhb
1075,beißen::V,beißen,bain greim as
1076,abreißen::V,abreißen,stróic
1077,abreißen::V,abreißen,tarraing
1078,abschneiden::V,abschneiden,scoith
1079,binden::V,binden,ceangail
1080,stecken::V,stecken,sáigh
1081,brechen::V,brechen,bris
1082,klopfen::V,klopfen,cnag
1083,hauen::V,hauen,buail
1084,kleben::V,kleben,gliúáil
1085,reiben::V,reiben,cuimil
1086,streichen::V,streichen,leath
1087,schleifen::V,schleifen,líomh
1088,schneiden::V,schneiden,gearr
1089,rütteln::V,rütteln,croith
1090,schütteln::V,schütteln,croith
1091,schwenken::V,schwenken,luasc
1092,schütten::V,schütten,doirt
1093,füllen::V,füllen,líon
1094,einwickeln::V,einwickeln,cuach
1095,einwickeln::V,einwickeln,clúdaigh
1096,tragen::V,tragen,iompair
1097,schleppen::V,schleppen,tarraing
1098,ziehen::V,ziehen,tarraing
1099,aufbewahren::V,aufbewahren,coinnigh
1100,werfen::V,werfen,caith
1101,fangen::V,fangen,ceap
1102,packen::V,packen,beir ar
1103,verstecken::V,verstecken,folaigh
1104,verstecken::V,verstecken,cuir i bhfolach
1105,teilen::V,teilen,roinn
1106,schicken::V,schicken,seol
1107,bringen::V,bringen,beir
1108,bringen::V,bringen,tabhair
1109,hinzufügen::V,hinzufügen,cuir le
1110,bekommen::V,bekommen,faigh
1111,erhalten::V,erhalten,faigh
1112,nehmen::V,nehmen,tóg
1113,nehmen::V,nehmen,glac
1114,wählen::V,wählen,pioc
1115,wählen::V,wählen,roghnaigh
1116,auswählen::V,auswählen,roghnaigh
1117,bewahren::V,bewahren,caomhnaigh
1118,behindern::V,behindern,cuir bac ar
1119,verderben::V,verderben,mill
1120,beschädigen::V,beschädigen,loit
1121,beschädigen::V,beschädigen,déan damáiste do
1122,zerbrechen::V,zerbrechen,bris
1123,zerreißen::V,zerreißen,stiall
1124,zerstören::V,zerstören,mill
1125,zerstören::V,zerstören,scrios
1126,verbrennen::V,verbrennen,las
1127,verbrennen::V,verbrennen,dóigh
1128,geben::V,geben,tabhair
1129,reichen::V,reichen,sín
1130,reichen::V,reichen,cuir
1131,schenken::V,schenken,bronn
1132,schenken::V,schenken,tabhair
1133,versprechen::V,versprechen,geall
1134,wünschen::V,wünschen,guigh
1135,loben::V,loben,mol
1136,küssen::V,küssen,póg
1137,wiegen::V,wiegen,bog
1138,wiegen::V,wiegen,luasc
1139,zudecken::V,zudecken,clúdaigh
1140,wecken::V,wecken,dúisigh
1141,zeigen::V,zeigen,taispeáin
1142,führen::V,führen,treoraigh
1143,lehren::V,lehren,múin
1144,lehren::V,lehren,teagasc
1145,unterrichten::V,unterrichten,múin
1146,unterrichten::V,unterrichten,teagasc
1147,aufziehen::V,aufziehen,tóg
1148,leiten::V,leiten,tá i gceannas ar
1149,antreiben::V,antreiben,gríosaigh
1150,lassen::V,lassen,cuir ag
1151,einladen::V,einladen,cuir cuireadh ar
1152,vereinigen::V,vereinigen,aontaigh
1153,besuchen::V,besuchen,tabhair cuairt ar
1154,treffen::V,treffen,cas ar
1155,treffen::V,treffen,buail le
1156,sich versammeln::V,sich versammeln,bailigh
1157,sich versammeln::V,sich versammeln,cruinnigh
1158,spielen::V,spielen,imir
1159,spielen::V,spielen,tá ag spraoi
1160,singen::V,singen,can
1161,tanzen::V,tanzen,rinc
1162,tanzen::V,tanzen,damhsaigh
1163,sich trennen::V,sich trennen,scar
1164,verlassen::V,verlassen,fág
1165,retten::V,retten,tarrtháil
1166,bewachen::V,bewachen,cosain
1167,bewachen::V,bewachen,gardáil
1168,schützen::V,schützen,cosain
1169,verteidigen::V,verteidigen,cosain
1170,sich schlagen::V,sich schlagen,tá ag bruíon
1171,schießen::V,schießen,caith
1172,schießen::V,schießen,scaoil
1173,siegen::V,siegen,bain
1174,siegen::V,siegen,buaigh
1175,ärgern::V,ärgern,cuir isteach ar
1176,schlagen::V,schlagen,buail
1177,treten::V,treten,ciceáil
1178,stechen::V,stechen,sáigh
1179,stoßen::V,stoßen,brúigh
1180,stoßen::V,stoßen,soncáil
1181,stehlen::V,stehlen,goid
1182,stören::V,stören,cuir isteach ar
1183,belästigen::V,belästigen,cuir as do
1184,verbergen::V,verbergen,ceil
1185,täuschen::V,täuschen,cuir dallamullóg ar
1186,betrügen::V,betrügen,déan calaois ar
1187,töten::V,töten,maraigh
1188,wohnen::V,wohnen,cuir faoi
1189,wohnen::V,wohnen,tá ina chónaí
1190,arbeiten::V,arbeiten,oibrigh
1191,sammeln::V,sammeln,bailigh
1192,sammeln::V,sammeln,cruinnigh
1193,pflücken::V,pflücken,pioc
1194,jagen::V,jagen,seilg
1195,fischen::V,fischen,iasc
1196,fassen::V,fassen,beir ar
1197,hüten::V,hüten,aoirigh
1198,treiben::V,treiben,seol
1199,treiben::V,treiben,tiomáin
1200,anbinden::V,anbinden,ceangail
1201,füttern::V,füttern,cothaigh
1202,füttern::V,füttern,beathaigh
1203,melken::V,melken,bligh
1204,melken::V,melken,crúigh
1205,hacken::V,hacken,gearr
1206,gießen::V,gießen,uiscigh
1207,reifen::V,reifen,aibigh
1208,zubereiten::V,zubereiten,cócaráil
1209,kochen::V,kochen,bruith
1210,kochen::V,kochen,beirigh
1211,backen::V,backen,bácáil
1212,braten::V,braten,róst
1213,braten::V,braten,frioch
1214,umrühren::V,umrühren,measc
1215,stricken::V,stricken,cniotáil
1216,nähen::V,nähen,fuaigh
1217,färben::V,färben,dathaigh
1218,reinigen::V,reinigen,glan
1219,waschen::V,waschen,nigh
1220,abwischen::V,abwischen,glan
1221,spülen::V,spülen,sruthlaigh
1222,fegen::V,fegen,scuab
1223,kehren::V,kehren,scuab
1224,baden::V,baden,folc
1225,sich waschen::V,sich waschen,nigh é féin
1226,ausziehen::V,ausziehen,bain de
1227,anziehen::V,anziehen,cuir ar
1228,sich anziehen::V,sich anziehen,gléas é féin
1229,kämmen::V,kämmen,cíor
1230,schmücken::V,schmücken,maisigh
1231,sagen::V,sagen,abair
1232,sprechen::V,sprechen,labhair
1233,reden::V,reden,caintigh
1234,sich unterhalten::V,sich unterhalten,caintigh
1235,sich unterhalten::V,sich unterhalten,tá ag comhrá
1236,fragen::V,fragen,fiafraigh
1237,fragen::V,fragen,cuir ceist
1238,bitten::V,bitten,iarr
1239,erzählen::V,erzählen,inis
1240,erzählen::V,erzählen,eachtraigh
1241,mitteilen::V,mitteilen,aithris
1242,mitteilen::V,mitteilen,cuir in iúl
1243,nennen::V,nennen,ainmnigh
1244,rufen::V,rufen,glaoigh
1245,prahlen::V,prahlen,maígh
1246,übersetzen::V,übersetzen,aistrigh
1247,denken::V,denken,síl
1248,denken::V,denken,ceap
1249,glauben::V,glauben,creid
1250,bemerken::V,bemerken,tabhair faoi deara
1251,erkennen::V,erkennen,aithin
1252,begreifen::V,begreifen,tuig
1253,verstehen::V,verstehen,tuig
1254,lernen::V,lernen,foghlaim
1255,wissen::V,wissen,tá a fhios ag
1256,sich erinnern an::V,sich erinnern an,cuimhnigh ar
1257,sich erinnern an::V,sich erinnern an,is cuimhne ar
1258,vergessen::V,vergessen,dearmad
1259,messen::V,messen,tomhais
1260,zählen::V,zählen,cuntais
1261,rechnen::V,rechnen,ríomh
1262,rechnen::V,rechnen,áirigh
1263,lesen::V,lesen,léigh
1264,malen::V,malen,péinteáil
1265,zeichnen::V,zeichnen,línigh
1266,zeichnen::V,zeichnen,tarraing
1267,schreiben::V,schreiben,scríobh
1268,besitzen::V,besitzen,is le
1269,kaufen::V,kaufen,ceannaigh
1270,verkaufen::V,verkaufen,díol
1271,bezahlen::V,bezahlen,íoc as
1272,zahlen::V,zahlen,íoc
1273,beherrschen::V,beherrschen,rialaigh
1274,ertragen::V,ertragen,seas
1275,ertragen::V,ertragen,fulaing
1276,ertragen::V,ertragen,foighnigh
