,Concept_ID,et,cs
843,vierzig::NUM,nelikümmend,čtyřicet
844,fünfzig::NUM,viiskümmend,padesát
845,sechzig::NUM,kuuskümmend,šedesát
846,siebzig::NUM,seitsekümmend,sedmdesát
847,achtzig::NUM,kaheksakümmend,osmdesát
848,neunzig::NUM,üheksakümmend,devadesát
849,hundert::NUM,sada,sto
850,tausend::NUM,tuhat,tisíc
851,und::CNJ,ja,a
852,oder::CNJ,või,nebo
853,stehen::V,seisma,stát
854,sitzen::V,istuma,sedět
855,liegen::V,lamama,ležet
856,hängen::V,rippuma,viset
857,werden::V,saama,stát se
858,werden::V,hakkama,stát se
859,passieren::V,juhtuma,stát se
860,beginnen::V,algama,počít
861,beginnen::V,hakkama,počít
862,enden::V,lõppema,končit
863,enden::V,lõppema,skončit
864,wechseln::V,vahelduma,měnit se
865,aufgehen[Sonne]::V,tõusma,vyjít
866,untergehen[Sonne]::V,loojuma,zapadnout
867,scheinen[Sonne]::V,paistma,svítit
868,donnern::V,kõmisema,hřmět
869,wehen::V,puhuma,vát
870,wehen::V,puhuma,vanout
871,strömen::V,voolama,proudit
872,fließen::V,voolama,téct
873,sich drehen::V,pöörduma,točit se
874,schwanken::V,kõikuma,kolísat
875,schwanken::V,kõikuma,houpat se
876,schwingen::V,võnkuma,kývat se
877,fallen::V,langema,padat
878,brennen::V,põlema,hořet
879,rauchen::V,suitsema,kouřit
880,regnen::V,sadama,pršet
881,gefrieren::V,kinni külmuma,zamrznout
882,tauen::V,sulama,tát
883,schmelzen::V,sulama,tavit
884,trocknen::V,kuivama,schnout
885,sieden::V,keema,vřít
886,faulen::V,mädanema,hnít
887,verfaulen::V,mädanema,shnít
888,reißen::V,rebenema,roztrhat se
889,versinken::V,uppuma,topit se
890,versinken::V,uppuma,ponořit se
891,vergehen::V,mööduma,plynout
892,erscheinen::V,ilmuma,objevit se
893,verschwinden::V,kaduma,zmizet
894,sinken::V,vajuma,klesat
895,sinken::V,langema,klesat
896,abnehmen::V,vähenema,ubýt
897,abnehmen::V,kahenema,ubýt
898,zunehmen::V,kasvama,přibýt
899,steigen::V,tõusma,stoupat
900,steigen::V,üles minema,stoupat
901,wachsen::V,kasvama,růst
902,glänzen::V,läikimä,lesknout se
903,funkeln::V,sädelema,jiskřit se
904,lärmen::V,lärmama,dělat hluk
905,läuten::V,helisema,zvonit
906,klingeln::V,helisema,zvonit
907,klirren::V,kõlisema,řinčet
908,brausen::V,kohisema,hučet
909,rauschen::V,kohisema,šumět
910,klingen::V,kõlama,znít
911,bellen::V,haukuma,štěkat
912,heulen::V,uluma,výt
913,blasen::V,puhuma,foukat
914,pfeifen::V,vilistama,pískat
915,schreien::V,karjuma,křičet
916,stöhnen::V,oigama,sténat
917,zittern::V,värisema,třást se
918,leben::V,elama,žít
919,leben::V,elus olema,žít
920,geboren werden::V,sündima,rodit se
921,atmen::V,hingama,dýchat
922,trinken::V,jooma,pít
923,essen::V,sööma,jíst
924,schlucken::V,neelama,polykat
925,müde werden::V,väsima,unavit se
926,einschlafen::V,uinuma,usnout
927,schlafen::V,magama,spát
928,aufwachen::V,ärkama,probudit se
929,aufstehen::V,ärkama,vstát
930,aufstehen::V,üles tõusma,vstát
931,sich erholen::V,puhkama,zotavovat se
932,krank werden::V,haigestuma,onemocnět
933,krank werden::V,haigeks jääma,onemocnět
934,krank sein::V,haige olema,být nemocný
935,schmerzen::V,valutama,bolet
936,husten::V,köhima,kašlat
937,genesen::V,toibuma,uzdravit se
938,sterben::V,surema,umřít
939,umkommen::V,surma saama,zahynout
940,sich bewegen::V,liikuma,pohnout se
941,sich rühren::V,liikuma,hnout se
942,sich erheben::V,kerkima,zdvihnout se
943,sich setzen::V,istet võtma,posadit se
944,hinfallen::V,kukkuma,upadnout
945,hinfallen::V,maha kukkuma,upadnout
946,laufen::V,kõndima,běžet
947,schreiten::V,astuma,kráčet
948,spazierengehen::V,jalutama,procházet se
949,eilen::V,ruttama,spěchat
950,eilen::V,kiirustama,spěchat
951,sich beeilen::V,ruttama,pospíšit si
952,sich beeilen::V,kiirustama,pospíšit si
953,sausen::V,kihutama,fičet
954,sausen::V,tormama,fičet
955,rennen::V,jooksma,pádit
956,rennen::V,kihutama,pádit
957,springen::V,hüppama,skákat
958,klettern::V,ronima,lézt
959,klettern::V,ronima,šplhat
960,schaukeln::V,kiikuma,houpat
961,kriechen::V,roomama,lézt
962,kriechen::V,roomama,plazit se
963,schwimmen::V,ujuma,plavat
964,tauchen::V,sukelduma,nořit se
965,rudern::V,sõudma,veslovat
966,fahren::V,sõitma,jet
967,fahren::V,sõitma,jezdit
968,fliegen::V,lendama,létat
969,gehen::V,käima,jít
970,gehen::V,minema,jít
971,weggehen::V,ära minema,odejít
972,weggehen::V,välja minema,odejít
973,abfahren::V,väljuma,odjet
974,abfahren::V,ära sõitma,odjet
975,anhalten::V,peatuma,zastavit se
976,hineingehen::V,sisenema,vcházet se
977,hineingehen::V,sisse minema,vcházet se
978,eintreten::V,sisenema,vstoupit
979,eintreten::V,sisse astuma,vstoupit
980,kommen::V,tulema,přijít
981,ankommen::V,saabuma,dojít
982,zurückkommen::V,tagasi tulema,vrátit se
983,bleiben::V,jääma,zůstat
984,warten::V,ootama,čekat
985,erwarten::V,ootama,čekat na
986,erwarten::V,lootma,čekat na
987,suchen::V,otsima,hledat
988,finden::V,leidma,najít
989,versuchen::V,püüdma,zkoušet
990,versuchen::V,üritama,zkoušet
991,versuchen::V,katsetama,zkoušet
992,vorbereiten::V,valmistama,připravit
993,lieben::V,armastama,milovat
994,mögen::V,sallima,mít rád
995,mögen::V,meeldima,mít rád
996,lachen::V,naerma,smát se
997,rühren::V,liigutama,dojmout
998,rühren::V,heldima panema,dojmout
999,weinen::V,nutma,plakat
1000,schimpfen::V,sõimama,nadávat
1001,sich ärgern::V,ärrituma,pohoršit se
1002,sich ärgern::V,vihastuma,pohoršit se
1003,sich fürchten::V,kartma,bát se
1004,sich fürchten::V,hirmu tundma,bát se
1005,fürchten::V,kartma,bát se
1006,fliehen::V,põgenema,utéct
1007,flüchten::V,põgenema,prchnout
1008,sehen::V,nägema,vidět
1009,anschauen::V,vaatama,podívat se na
1010,ansehen::V,vaatama,sledovat
1011,hören::V,kuulma,slyšet
1012,zuhören::V,kuulama,poslouchat
1013,probieren::V,proovima,ochutnávat
1014,riechen::V,nuusutama,cítit
1015,fühlen::V,tundma,cítit
1016,scheinen::V,näida,zdát se
1017,scheinen::V,ilmuda,zdát se
1018,zu sehen sein::V,ilmuma,moci být viděn
1019,vernehmen::V,üle kuulama,uslyšet
1020,frieren::V,külmetada,mrznout
1021,tun::V,tegema,dělat
1022,können::V,võima,moct
1023,können::V,oskama,moct
1024,wollen::V,tahtma,chtít
1025,anfangen::V,hakkama,začít
1026,anfangen::V,alustama,začít
1027,beenden::V,lõpetama,ukončit
1028,aufhören::V,lakkama,přestat
1029,gelingen::V,õnnestuma,podařit se
1030,geraten::V,jõudma,dařit se
1031,öffnen::V,avama,otevřít
1032,schließen::V,sulgema,zavřít
1033,stellen::V,panema,postavit
1034,stellen::V,asetama,postavit
1035,setzen::V,panema,posadit
1036,legen::V,panema,klást
1037,legen::V,panema,položit
1038,legen::V,asetama,klást
1039,legen::V,asetama,položit
1040,berühren::V,riivama,dotýkat se
1041,berühren::V,puudutama,dotýkat se
1042,verbinden::V,ühendama,spojit
1043,bedecken::V,katma,pokrýt
1044,aufhängen::V,riputama,oběsit
1045,aufhängen::V,riputama,pověsit
1046,anzünden::V,süütama,zapálit
1047,anzünden::V,süütama,podpálit
1048,aufheben::V,üles tõstma,zvednout
1049,aufheben::V,üles tõstma,zdvihnout
1050,zurücklassen::V,jätma,zanechat
1051,verlieren::V,kaotama,ztratit
1052,fallen lassen::V,maha pillama,upustit
1053,fallen lassen::V,kukkuda laskma,upustit
1054,machen::V,tegema,udělat
1055,herstellen::V,valmistama,vyrobit
1056,bauen::V,ehitama,stavět
1057,bauen::V,ehitama,budovat
1058,reparieren::V,parandama,opravit
1059,verbessern::V,parandama,zlepšit
1060,ändern::V,muutma,změnit
1061,ändern::V,ümber tegema,změnit
1062,graben::V,kaevama,rýt
1063,graben::V,kaevama,kopat
1064,beugen::V,painutama,ohnout
1065,biegen::V,painutama,ohnout
1066,drehen::V,keerama,točit
1067,wenden::V,ümber pöörama,obrátit
1068,umdrehen::V,ümber keerama,obrátit
1069,heben::V,tõstma,zdvihnout
1070,hochheben::V,üles tõstma,zvednout
1071,hochheben::V,kõrgele tõstma,zvednout
1072,ergreifen::V,haarama,chopit se
1073,halten::V,hoidma,držet
1074,drücken::V,pigistama,stisknout
1075,schieben::V,lükkama,posouvat
1076,kratzen::V,kraapima,škrábat
1077,lecken::V,lakkuma,lízat
1078,beißen::V,purema,kousat
1079,beißen::V,hammustama,kousat
1080,abreißen::V,rebima,utrhat
1081,abreißen::V,rebima,odtrhat
1082,abreißen::V,ära rebima,utrhat
1083,abreißen::V,ära rebima,odtrhat
1084,abschneiden::V,ära lõikama,uřezat
1085,abschneiden::V,ära lõikama,ukrojit
1086,binden::V,siduma,přivázat
1087,stecken::V,pistma,strčit
1088,brechen::V,murdma,lomit
1089,klopfen::V,koputama,ťukat
1090,klopfen::V,koputama,klepat
1091,hauen::V,lööma,bít
1092,kleben::V,kleepima,lepit
1093,reiben::V,hõõruma,třít
1094,streichen::V,silitama,mazat
1095,schleifen::V,lihvima,brousit
1096,schleifen::V,teritama,brousit
1097,schneiden::V,lõikama,řezat
1098,schneiden::V,lõikama,střihat
1099,rütteln::V,raputama,třást
1100,rütteln::V,raputama,otřást
1101,schütteln::V,raputama,třást
1102,schütteln::V,raputama,zatřást
1103,schütteln::V,loksutama,třást
1104,schütteln::V,loksutama,zatřást
1105,schwenken::V,vehkima,mávat
1106,schwenken::V,lehvitama,mávat
1107,schütten::V,kallama,nasypat
1108,füllen::V,täitma,naplnit
1109,einwickeln::V,sisse mähkima,zavinout
1110,tragen::V,kandma,nést
1111,schleppen::V,tassima,vléct
1112,schleppen::V,lohistama,vléct
1113,ziehen::V,vedama,tahat
1114,ziehen::V,vedama,táhnout
1115,ziehen::V,tõmbama,tahat
1116,ziehen::V,tõmbama,táhnout
1117,aufbewahren::V,säilitama,schovat
1118,aufbewahren::V,alal hoidma,schovat
1119,werfen::V,viskama,házet
1120,fangen::V,püüdma,chytat
1121,packen::V,kinni haarama,uchvátit
1122,packen::V,kinni võtma,uchvátit
1123,verstecken::V,peitma,schovat
1124,teilen::V,jagama,rozdělit
1125,teilen::V,jaotama,rozdělit
1126,schicken::V,saatma,posílat
1127,bringen::V,viima,přinést
1128,hinzufügen::V,lisama,připojit
1129,bekommen::V,saama,dostat
1130,erhalten::V,saama,uchovat
1131,nehmen::V,võtma,vzít
1132,wählen::V,valima,zvolit
1133,auswählen::V,valima,vybrat
1134,bewahren::V,hoidma,uchránit
1135,behindern::V,takistama,překážet
1136,verderben::V,rikkuma,zkazit
1137,beschädigen::V,rikkuma,porušit
1138,beschädigen::V,rikkuma,poškodit
1139,zerbrechen::V,katki tegema,rozlámat
1140,zerreißen::V,katki rebima,roztrhnout
1141,zerstören::V,purustama,zničit
1142,verbrennen::V,põletama,spálit
1143,geben::V,andma,dát
1144,reichen::V,andma,podat
1145,reichen::V,ulatama,podat
1146,schenken::V,kinkima,darovat
1147,versprechen::V,lubama,slíbit
1148,versprechen::V,tõotama,slíbit
1149,wünschen::V,soovima,přát
1150,loben::V,kiitma,chválit
1151,küssen::V,suudlema,líbat
1152,wiegen::V,hällitama,chovat
1153,wiegen::V,hällitama,kolébat
1154,zudecken::V,kaanetama,přikrýt
1155,zudecken::V,kaanetama,přiklopit
1156,zudecken::V,kinni katma,přikrýt
1157,zudecken::V,kinni katma,přiklopit
1158,wecken::V,äratama,vzbudit
1159,zeigen::V,näitama,ukázat
1160,führen::V,juhatama,vést
1161,lehren::V,õpetama,učit
1162,unterrichten::V,õpetama,vyučovat
1163,aufziehen::V,üles kasvatama,vychovat
1164,leiten::V,juhtima,vodit
1165,antreiben::V,ergutama,nutit
1166,lassen::V,laskma,dát
1167,einladen::V,kutsuma,pozvat
1168,vereinigen::V,ühendama,spojit
1169,besuchen::V,külastama,návštívit
1170,treffen::V,kohtama,potkat
1171,sich versammeln::V,kogunema,shromáždit se
1172,spielen::V,mängima,hrát
1173,singen::V,laulma,zpívat
1174,tanzen::V,tantsima,tančit
1175,sich trennen::V,lahku minema,rozejít se
1176,verlassen::V,maha jätma,opustit
1177,retten::V,päästma,zachránit
1178,bewachen::V,valvama,hlídat
1179,schützen::V,kaitsma,chránit
1180,verteidigen::V,kaitsma,obhájit
1181,sich schlagen::V,kaklema,bít se
1182,schießen::V,tulistama,střílet
1183,siegen::V,võitma,zvítězit
1184,ärgern::V,ärritama,zlobit
1185,ärgern::V,ärritama,pohoršit
1186,ärgern::V,vihastama,zlobit
1187,ärgern::V,vihastama,pohoršit
1188,schlagen::V,lööma,udeřit
1189,schlagen::V,lööma,praštit
1190,treten::V,sõtkuma,kopnout
1191,stechen::V,pistma,bodnout
1192,stechen::V,pistma,píchnout
1193,stechen::V,torkama,bodnout
1194,stechen::V,torkama,píchnout
1195,stoßen::V,tõukama,strčit
1196,stehlen::V,varastama,ukrást
1197,stören::V,segama,vyrušit
1198,stören::V,häirima,vyrušit
1199,belästigen::V,ahistama,obtěžovat
1200,verbergen::V,peitma,skrýt
1201,verbergen::V,varjama,skrýt
1202,täuschen::V,petma,klamat
1203,täuschen::V,tüssama,klamat
1204,betrügen::V,petma,podvést
1205,betrügen::V,tüssama,podvést
1206,betrügen::V,truudust murtma,podvést
1207,töten::V,tapma,zabít
1208,töten::V,surmama,zabít
1209,wohnen::V,elama,bydlit
1210,arbeiten::V,töötama,pracovat
1211,sammeln::V,koguma,sebrat
1212,sammeln::V,korjama,sebrat
1213,pflücken::V,noppima,česat
1214,jagen::V,jahtima,uhonit
1215,fischen::V,kalastama,chytat ryby
1216,fischen::V,kala püüdma,chytat ryby
1217,fassen::V,püüdma,ulovit
1218,hüten::V,karjatama,pást
1219,treiben::V,ajama,hnát
1220,anbinden::V,kinni siduma,přivázat
1221,füttern::V,söötma,krmit
1222,melken::V,lüpsma,dojit
1223,hacken::V,raiuma,seknout
1224,hacken::V,lõhkuma,seknout
1225,gießen::V,kastma,zalít
1226,reifen::V,valmima,uzrát
1227,zubereiten::V,valmistama,připravit
1228,kochen::V,keetma,vařit
1229,backen::V,küpsetama,péct
1230,braten::V,praadima,smažit
1231,umrühren::V,segama,zamíchat
1232,stricken::V,kuduma,plést
1233,nähen::V,õmblema,šít
1234,färben::V,värvima,nabarvit
1235,reinigen::V,puhastama,očistit
1236,waschen::V,pesema,mýt
1237,abwischen::V,puhtaks pühkima,utřít
1238,spülen::V,uhtma,spláchnout
1239,fegen::V,pühkima,zamést
1240,kehren::V,pühkima,mést
1241,baden::V,suplema,koupat se
1242,baden::V,kümblema,koupat se
1243,sich waschen::V,end pesema,mýt se
1244,ausziehen::V,käest võtma,svléct
1245,ausziehen::V,jalast võtma,svléct
1246,ausziehen::V,seljast võtma,svléct
1247,anziehen::V,jalga panema,obléct
1248,sich anziehen::V,riietuma,oblékat se
1249,kämmen::V,kammima,učesat
1250,schmücken::V,kaunistama,ozdobit
1251,sagen::V,ütlema,říct
1252,sprechen::V,rääkima,mluvit
1253,sprechen::V,kõnelema,mluvit
1254,reden::V,kõnelema,hovořit
1255,sich unterhalten::V,vestlema,povídat se
1256,fragen::V,küsima,zeptat se
1257,bitten::V,paluma,prosit
1258,erzählen::V,jutustama,povídat
1259,mitteilen::V,teatama,sdělit
1260,mitteilen::V,teatama,oznámit
1261,mitteilen::V,teada andma,sdělit
1262,mitteilen::V,teada andma,oznámit
1263,nennen::V,nimetama,nazvat
1264,rufen::V,kutsuma,volat
1265,rufen::V,kutsuma,zavolat
1266,prahlen::V,hooplema,chlubit se
1267,übersetzen::V,tõlkima,přeložit
1268,denken::V,mõtlema,myslit
1269,glauben::V,uskuma,věřit
1270,bemerken::V,märkama,zpozorovat
1271,erkennen::V,ära tundma,poznat
1272,begreifen::V,aru saama,pochopit
1273,verstehen::V,mõistma,porozumět
1274,lernen::V,õppima,učit se
1275,wissen::V,teadma,vědět
1276,sich erinnern an::V,mäletama,vzpomínat si na
1277,vergessen::V,unustama,zapomínat
1278,messen::V,mõõtma,měřit
1279,zählen::V,loendama,spočítat
1280,rechnen::V,arvutama,počítat
1281,lesen::V,lugema,číst
1282,malen::V,maalima,malovat
1283,zeichnen::V,joonistama,rýsovat
1284,schreiben::V,kirjutama,psát
1285,besitzen::V,omama,mít
1286,besitzen::V,omama,vlastnit
1287,kaufen::V,ostma,koupit
1288,verkaufen::V,müüma,prodat
1289,bezahlen::V,tasuma,zaplatit
1290,zahlen::V,maksma,platit
1291,beherrschen::V,valitsema,ovládat
1292,ertragen::V,taluma,snést
