,Concept_ID,lez,kl
734,neu::A,цӏийи,nutaavoq
735,ehemalig::A,виликан,
736,alt[Lebewesen]::A,кьуьзуь,utoqqaq
737,jung::A,жегьил,inuusuppoq
738,jung::A,жегьил,kingulliarsuk
739,arm::A,кесиб,piillasoq
740,arm::A,кесиб,piitsuuvoq
741,reich::A,девлетлу,pisuuvoq
742,bekannt::A,чидай,
743,berühmt::A,машгьур,tusaamasaq
744,fremd::A,ччара,ajasoornarpoq
745,verschieden::A,жуьреба-жуьре,allatut
746,verschieden::A,жуьреба-жуьре,tamalaat
747,nah::A,мукьвал,qanippoq
748,fern::A,яргъал,ungasippoq
749,linker::A,чапла,saamerleq
750,rechter::A,эрчӏи,innarluissut
751,anderer::A,маса,
752,anderer::A,муькуь,
753,erster::A,сад лагьай,siulleq
754,zweiter::A,кьвед лагьай,qataatsup tullia
755,dritter::A,пуд лагьай,pingajorarterut
756,letzter::A,эхиримжи,kingulleq
757,allein::ADV,кьилди,kisimiippoq
758,zusammen::ADV,санал,attaasa
759,zusammen::ADV,санал,attarmik
760,lange::ADV,яргъалди,akuni
761,plötzlich::ADV,садлагьана,tassanngaannaq
762,sofort::ADV,гьасятда,erniinnaq
763,später::ADV,гуьгъуьнлай,kingorna
764,jetzt::ADV,гила,maanna
765,jetzt::ADV,гила,massakkut
766,heute::ADV,къе,ullumi
767,morgen::ADV,пака,aqagu
768,bald::ADV,мукьва,erniinnaq
769,bald::ADV,мукьвара,erniinnaq
770,dann::ADV,ахпа,taava
771,gestern::ADV,накь,ippassaq
772,einst::ADV,садра,ataatsimik
773,einst::ADV,садра,ilaanni
774,damals::ADV,а чӏавуз,taamani
775,damals::ADV,а чӏавуз,taamanikkut
776,damals::ADV,а чӏавуз,taassumuunakkut
777,danach::ADV,ахпа,taava
778,vorher::ADV,вилик,siornagut
779,zuerst::ADV,сифте,
780,einmal::ADV,садра,ilaanni
781,einmal::ADV,садра,ataatsimik
782,manchmal::ADV,гагь-гагь,qaqutigu
783,manchmal::ADV,гагь-гагь,qaqutigut
784,oft::ADV,гзаф вахтара,akulikitsumik
785,immer::ADV,гьамиша,tamatigut
786,niemals::ADV,са чӏавузни,
787,niemals::ADV,са вахтундани,
788,hier::ADV,ина,maani
789,hierhin::ADV,иниз,maani
790,von hier::ADV,инай,
791,dort::ADV,ана,
792,dorthin::ADV,аниз,ikuuna
793,geradeaus::ADV,дуьз,narlumut
794,vorwärts::ADV,вилик,pilangavoc
795,vorwärts::ADV,виликди,pilangavoc
796,rückwärts::ADV,кьулухъ,kingumut
797,rückwärts::ADV,кьулухъ,tunumut or tunummut
798,unten::ADV,агъада,kana
799,hinab::ADV,агъуз,qiviu
800,oben::ADV,винел,
801,hinauf::ADV,виниз,
802,überall::ADV,вирина,tamaginni
803,überall::ADV,вирина,tamani tamaani
804,nicht::ADV,ваъ,
805,ein wenig::ADV,са тӏимил,
806,kaum::ADV,жизви,qaqutigorsuaq
807,sehr::ADV,лап,assut
808,so::ADV,икӏ,
809,noch::ADV,гьеле,qeratavoq
810,nur::ADV,анжах,
811,schon::ADV,хъувуна,taava-una
812,schon::ADV,мадни дардиз,taava-una
813,schon::ADV,мадни гуьтӏуьз,taava-una
814,schon::ADV,мадни гуьтӏуь я,taava-una
815,vergebens::ADV,нагьакь,angiluk
816,vergebens::ADV,нагьакьа,angiluk
817,vor::PRP,вилик,
818,hinter::PRP,кьулухъ,
819,unter::PRP,кӏаник,
820,durch::PRP,арадай,
821,durch::PRP,-кай хкатна,
822,neben::PRP,патав,
823,neben::PRP,мукьув,
824,zwischen::PRP,ара,
825,zwischen::PRP,арада,
826,wegen::PRP,гъиляй,
827,dies::PRN,и,manna
828,dies::PRN,и,matuma
829,dies::PRN,им,manna
830,dies::PRN,им,matuma
831,das::PRN,а,ua
832,das::PRN,ам,ua
833,alles::PRN,вири,
834,alles::PRN,михьиз,
835,ich::PRN,за,uanga
836,ich::PRN,зун,uanga
837,du::PRN,вун,illit
838,er::PRN,ам,una
839,er::PRN,гьа,una
840,wir::PRN,чун,uagut
841,ihr::PRN,куьн,ilissi
842,sie::PRN,абур,uku
843,was::FPRN,вуч,aat?
844,wer::FPRN,вуж,kikkut
845,wo::FADV,гьина,sumi
846,wohin::FADV,гьиниз,sumut
847,wie::FADV,гьикӏ,qanoq
848,warum::FADV,вучиз,sooq
849,wieviel::FNUM,шумуд,qassit
850,wieviel::FNUM,шумуд,qanoq atsigisumik?
851,eins::NUM,са,ataaseq
852,zwei::NUM,кьвед,marluk
853,drei::NUM,пуд,pingasut
854,vier::NUM,кьуд,sisamat
855,vier::NUM,кьуд,qajuusat
856,fünf::NUM,вад,tallimat
857,sechs::NUM,ругуд,arfineq
858,sechs::NUM,ругуд,arfinillit
859,sieben::NUM,ирид,arfineq-marluk
860,acht::NUM,муьжуьд,arfineq pingasut
861,neun::NUM,кӏуьд,qulingiluat
862,neun::NUM,кӏуьд,arfineq sisamat
863,zehn::NUM,цӏуд,qulit
864,elf::NUM,цӏусад,aqqaneq
865,zwölf::NUM,цӏикьвед,aqqaneq-marluk
866,zwanzig::NUM,къад,tyve
867,dreißig::NUM,къанницӏуд,tredive
868,dreißig::NUM,къанницӏуд,pingasunik qulillit
869,vierzig::NUM,яхцӏур,fyrre
870,fünfzig::NUM,яхцӏурни цӏуд,halvtreds
871,fünfzig::NUM,яхцӏурни цӏуд,tallimanik qulillit
872,sechzig::NUM,пудкъад,tres
873,siebzig::NUM,пудкъанни цӏуд,halvfjerds
874,achtzig::NUM,кьудкъад,firs
875,neunzig::NUM,кьудкъанни цӏуд,halvfems
876,hundert::NUM,виш,et hundrede
877,tausend::NUM,агъзур,et tusinde
878,und::CNJ,ва,aamma
879,oder::CNJ,я,imalluunnit
880,stehen::V,акъвазун,sikingavoq
881,sitzen::V,ацукьун,ingippoq
882,liegen::V,къаткун,nalavoq
883,liegen::V,къаткун,aqupivoq
884,hängen::V,куьрс хьун,nivinngarpaa
885,werden::V,хьун,pinngorpoq
886,passieren::V,хьун,pivoq
887,beginnen::V,башламиш хьун,aallarnerpaa
888,enden::V,куьтягь хьун,naggaserpaa
889,wechseln::V,дегиш хьун,immikkut ilivoq
890,aufgehen[Sonne]::V,экъечӏун,
891,untergehen[Sonne]::V,акӏун,ilioqqaasoq
892,scheinen[Sonne]::V,ишигь гун,qinnorpoq
893,scheinen[Sonne]::V,ишигь гун,qinngorpoq
894,donnern::V,къукърумар авун,kalleq
895,strömen::V,авахьун,
896,fließen::V,авахьун,
897,sich drehen::V,элкъуьн,ipippaa
898,schwanken::V,юзун,aalavoq
899,schwingen::V,галтад хьун,issakajaat or issakatsiaarut
900,fallen::V,аватун,quasivaa
901,brennen::V,кун,seerpoq
902,brennen::V,кун,uuppaa
903,brennen::V,ккун,seerpoq
904,brennen::V,ккун,uuppaa
905,regnen::V,къун,siallerpoq
906,gefrieren::V,муркӏади кьун,qiulerpoq
907,tauen::V,цӏурун,aappoq
908,schmelzen::V,цӏурун,aappoq
909,schmelzen::V,цӏурун,aatsippaa
910,trocknen::V,кьурун,panerserpaa
911,sieden::V,ругун,qalappoq
912,faulen::V,кутӏун,
913,verfaulen::V,чуьруьтмиш хьун,
914,verfaulen::V,кутӏун,
915,reißen::V,атӏун,qulli
916,reißen::V,атӏун,alittorpaa
917,reißen::V,атӏун,kimillanneq
918,reißen::V,къазунун,qulli
919,reißen::V,къазунун,alittorpaa
920,reißen::V,къазунун,kimillanneq
921,versinken::V,батмиш хьун,kivivaa
922,versinken::V,батмиш хьун,apparpoq
923,vergehen::V,алатун,qaangerpaa
924,vergehen::V,алатун,sarsuppoq
925,erscheinen::V,майдандиз акъатун,takutippoq
926,verschwinden::V,квахьун,
927,sinken::V,элекьун,kivivaa
928,sinken::V,элекьун,apparpoq
929,abnehmen::V,тӏимил хьун,ikillipput
930,abnehmen::V,гъвечӏи хьун,ikillipput
931,zunehmen::V,артух хьун,allisippaa
932,steigen::V,хкаж хьун,allisippaa
933,wachsen::V,экъечӏун,allivoq
934,glänzen::V,цӏарцӏар гун,qinngorpoq
935,glänzen::V,цӏарцӏар гун,qinnorpoq
936,funkeln::V,нур гун,uisorilavoq
937,lärmen::V,ван авун,
938,läuten::V,зенг ягъун,avilualaarpoq
939,klingeln::V,зенг ягъун,aviluarpoq
940,klingeln::V,зенг ягъун,aviluarpaluppoq
941,klirren::V,зигринг авун,
942,brausen::V,къати хьун,ittuk
943,brausen::V,къати хьун,ittuppoq
944,brausen::V,къати хьун,ittuppaluppoq
945,rauschen::V,вишриш авун,
946,klingen::V,ван авун,
947,bellen::V,элуькьун,qiluppoq
948,heulen::V,къув ягъун,maarpoq
949,heulen::V,къув ягъун,maalavoq
950,heulen::V,къув ягъун,miaggoorpoq
951,blasen::V,уф гун,aporneq
952,pfeifen::V,уьфт ягъун,siggartartitsivoq
953,pfeifen::V,уьфт ягъун,siorsulavoq
954,schreien::V,гьараюн,suaarpoq
955,stöhnen::V,суза авун,nipiliorpoq
956,stöhnen::V,суза авун,nipilliorpoq
957,zittern::V,зурзун,qarsulivik
958,leben::V,яшамиш хьун,inuuvoq
959,geboren werden::V,хьун,inuuvoq
960,geboren werden::V,хьун,inunngorpoq
961,atmen::V,нефес чӏугун,anersaarpoq
962,trinken::V,хъун,imerpoq
963,essen::V,тӏуьн,tamorpoq
964,schlucken::V,туькьуьнун,tuluarnaq
965,müde werden::V,галатун,
966,müde werden::V,юргъун хьун,
967,einschlafen::V,ксун,sinippoq
968,schlafen::V,ксун,sinik
969,aufwachen::V,ахварай аватун,iterpoq
970,aufwachen::V,ахварай аватун,eqqumavoq
971,aufstehen::V,къарагъун,makippoq
972,sich erholen::V,ял ягъун,qasuerserpoq
973,krank werden::V,кефсуз хьун,
974,krank sein::V,тӏа хьун,
975,schmerzen::V,тӏа хьун,anneraa
976,schmerzen::V,тӏа хьун,annernarpoq
977,husten::V,уьгьуь ягъун,quersorpoq
978,genesen::V,сагъ хъхьун,ajunngissivoq
979,genesen::V,сагъ хъхьун,ilisimmarpoq
980,genesen::V,сагъ хъхьун,ilorrippoq
981,sterben::V,кьин,toquvoq
982,umkommen::V,терг хьун,
983,sich bewegen::V,юзун,ingerlavoq
984,sich rühren::V,юзун,
985,sich erheben::V,къарагъун,
986,sich setzen::V,ацукьун,ingippoq
987,hinfallen::V,алукьун,
988,laufen::V,къекъуьн,arpappoq
989,schreiten::V,ккамар къачун,ingerlavoq
990,spazierengehen::V,сейр авун,utertakajaarpoq
991,spazierengehen::V,сейр авун,utertakattajaarpoq
992,eilen::V,тади авун,qaa qaa
993,eilen::V,тади авун,qiilasaarpoq
994,eilen::V,тади авун,ingerlasaarpaa
995,sich beeilen::V,гьерекатун,tuaviorpoq
996,sausen::V,чкурун,uiguut
997,rennen::V,катун,igivoq
998,rennen::V,зверун,igivoq
999,springen::V,хкадарун,upernassaq
1000,klettern::V,акьахун,pilaakkeerpoq
1001,kriechen::V,капаралди фин,
1002,schwimmen::V,сирнав авун,naluppoq
1003,tauchen::V,кьилихъди циз вегьин,allorpoq
1004,rudern::V,кьусуйралди лодка гьалун,ipuppaa
1005,rudern::V,цуьруьгъуьлдалди кӏватӏун,ipuppaa
1006,fahren::V,фин,qimusserpoq
1007,fliegen::V,лув гун,timmivoq
1008,fliegen::V,цавай фин,timmivoq
1009,gehen::V,фин,
1010,weggehen::V,хъфин,piiarpoq
1011,abfahren::V,фин,
1012,abfahren::V,рекье гьатун,
1013,anhalten::V,акъвазун,unitsippaa
1014,hineingehen::V,гьахьун,timaappaa
1015,eintreten::V,гьахьун,allattorpaa
1016,kommen::V,атун,qaa-
1017,kommen::V,атун,pivaa
1018,ankommen::V,атун,tikippoq
1019,zurückkommen::V,хтун,angerlarpoq
1020,bleiben::V,амукьун,uninngavoq
1021,warten::V,гуьзлемишун,paavoq
1022,warten::V,гуьзлемишун,utaqqivoq
1023,erwarten::V,вил алаз акъвазун,
1024,suchen::V,къекъуьн,nivivaa
1025,finden::V,жугъун,nanivaa
1026,versuchen::V,алахъун,uuppaa
1027,versuchen::V,алахъун,ussersarpaa
1028,vorbereiten::V,гьазурун,piareersarpaa
1029,lieben::V,кӏан хьун,asavaa
1030,mögen::V,рикӏ ацукьун,akaaraa
1031,lachen::V,хъуьруьн,
1032,weinen::V,шехьун,qiavoq
1033,schimpfen::V,сеперар гун,qatimaarpoq
1034,schimpfen::V,экъуьгъунар авун,qatimaarpoq
1035,sich ärgern::V,хъел акатун,ugguutigaa
1036,sich fürchten::V,кичӏе хьун,eqqanaarpoq
1037,fürchten::V,къурхутмиш хьун,ersigaa
1038,fliehen::V,катун,qimaavoq
1039,flüchten::V,катун,allikarfigaa
1040,sehen::V,акун,isigaa
1041,anschauen::V,вил вегьин,
1042,ansehen::V,килигун,alaatsinaappaa
1043,hören::V,ван хьун,tusarpaa
1044,zuhören::V,яб гун,naalappoq
1045,probieren::V,дад акун,
1046,riechen::V,ни чӏугун,tipippoq
1047,fühlen::V,гьисс авун,misigaa
1048,frieren::V,кьун,qiiavoq
1049,frieren::V,мекьи хьун,qiiavoq
1050,tun::V,авун,iliorpoq
1051,können::V,хьун,
1052,können::V,акъакьун,
1053,wollen::V,кӏан хьун,piumavaa
1054,anfangen::V,башламишун,pilerpoq
1055,beenden::V,куьтягьун,naggaserpaa
1056,aufhören::V,акъвазун,naammatsippaa
1057,gelingen::V,арадал атун,
1058,geraten::V,акъатун,
1059,öffnen::V,ахъаюн,ammarpaa
1060,schließen::V,акьалун,matuaa
1061,stellen::V,эцигун,ilivaa
1062,stellen::V,эцигун,iliorarpai
1063,stellen::V,эцигун,ilioqqarpai
1064,setzen::V,ацукьарун,iliorarpai
1065,setzen::V,ацукьарун,ilioqqarpai
1066,legen::V,эцигун,ilivaa
1067,berühren::V,хкӏурун,attorpaa
1068,verbinden::V,гилигун,taperserpaa
1069,bedecken::V,кӏевун,iikkerpaa
1070,bedecken::V,кӏевун,iikkersorpaa
1071,aufhängen::V,куьрсарун,inivaa
1072,aufhängen::V,куьрсарун,iniorarpai
1073,anzünden::V,куькӏуьрун,saggaavoq
1074,aufheben::V,хкажун,allisippaa
1075,zurücklassen::V,тун,aallarpoq
1076,verlieren::V,квадарун,annaavaa
1077,fallen lassen::V,авадрун,nakkaavaa
1078,machen::V,авун,iliorpoq
1079,machen::V,кар авун,iliorpoq
1080,herstellen::V,расун,anillatsippaa
1081,bauen::V,туькӏуьрун,marrarterpaa
1082,reparieren::V,расун,iluarsaappaa
1083,verbessern::V,хъсанрун,naqqippaa
1084,ändern::V,табдил авун,
1085,graben::V,эгъуьнун,assappaa
1086,beugen::V,акӏажарун,qappappoq
1087,beugen::V,кангур авун,qappappoq
1088,biegen::V,патахъарун,qappappoq
1089,drehen::V,алчударун,
1090,umdrehen::V,элкъуьрун,assakartippaa
1091,heben::V,хкажун,kivippaa
1092,hochheben::V,хкажун,kissumiarpaa
1093,ergreifen::V,агалчна кьун,isaappaa
1094,ergreifen::V,агалчна кьун,isaguppaa
1095,halten::V,кьун,minarpaa
1096,drücken::V,чуькьуьн,naqittaat
1097,schieben::V,хуртӏ гун,
1098,kratzen::V,къадгъунун,qitsuppaa
1099,lecken::V,мез гун,aluppaa
1100,beißen::V,кӏасун,kiivaa
1101,abreißen::V,галудун,aqqarpaa
1102,abreißen::V,галудун,isaterpaa
1103,abschneiden::V,атӏун,kipivaa
1104,stecken::V,сухун,kussunneq
1105,brechen::V,хун,nallorpaa
1106,brechen::V,кукӏварун,nallorpaa
1107,klopfen::V,тахъ-тахъ авун,pattappaa
1108,hauen::V,ягъун,aqivaa
1109,kleben::V,алкӏурун,qaappoq
1110,kleben::V,кукӏурун,qaappoq
1111,reiben::V,тӏушунун,tagiarpaa
1112,reiben::V,тӏушунун,tangiarpaa
1113,streichen::V,алтадун,erlerpoq
1114,schleifen::V,кӏвенкӏв авун,sequppaa
1115,schneiden::V,атӏун,uullivoq
1116,rütteln::V,къарсурун,
1117,schütteln::V,къарсурун,aalavoq
1118,schwenken::V,элягъун,issarpoq
1119,schwenken::V,галтадун,issarpoq
1120,schütten::V,цун,
1121,füllen::V,ацӏурун,immerpaa
1122,einwickeln::V,кутун,immoqquserpaa
1123,einwickeln::V,элкъуьрун,immoqquserpaa
1124,tragen::V,тухун,maqippaa
1125,tragen::V,тухун,assartorpoq
1126,schleppen::V,галчӏурун,assartorpoq
1127,ziehen::V,ялун,kalippaa
1128,ziehen::V,ялун,kalissarpoq
1129,ziehen::V,чӏугун,kalippaa
1130,ziehen::V,чӏугун,kalissarpoq
1131,aufbewahren::V,хуьн,toqqorpaa
1132,werfen::V,гадрун,kuivaa
1133,fangen::V,кьун,anguaa
1134,packen::V,кьун,
1135,verstecken::V,кӏевун,anngigaa
1136,teilen::V,паюн,agguut
1137,teilen::V,паюн,agguusersorpaa
1138,schicken::V,ракъурун,nassiuppaa
1139,bringen::V,гъун,aggiuppaa
1140,bringen::V,гъун,nassataraa
1141,hinzufügen::V,алава авун,
1142,bekommen::V,къачун,tiguaa
1143,bekommen::V,жугъурун,tiguaa
1144,erhalten::V,къачун,tiguaa
1145,nehmen::V,къачун,pivoq
1146,nehmen::V,къачун,tiguaa
1147,wählen::V,хкягъун,
1148,auswählen::V,хкягъун,
1149,bewahren::V,хуьн,sukkunik simerserpaa
1150,behindern::V,манийвал авун,
1151,verderben::V,чӏурун,asiutippaa
1152,verderben::V,чӏурун,piuneerunnerit
1153,beschädigen::V,нукьсанвал гун,
1154,zerbrechen::V,хун,ukuvoq
1155,zerreißen::V,къазунун,tisavaa
1156,zerreißen::V,къазунун,alittorpaa
1157,zerstören::V,чӏурун,aserorpaa
1158,zerstören::V,барбатӏун,aserorpaa
1159,verbrennen::V,ккун,seerpoq
1160,geben::V,гун,pivoq
1161,reichen::V,вугун,
1162,reichen::V,гун,
1163,schenken::V,пишкеш авун,
1164,versprechen::V,гаф гун,neriorsorpaa
1165,wünschen::V,дуьа авун,kissaat
1166,loben::V,тариф авун,nersorpaa
1167,loben::V,тариф авун,nersornaat
1168,küssen::V,темен гун,kunippaa
1169,küssen::V,темен гун,kunissorpaa
1170,wiegen::V,эчӏягъун,
1171,zudecken::V,гьалдун,majorpaa
1172,wecken::V,ахварай авудун,itersarpaa
1173,zeigen::V,къалурун,tikkuuppaa
1174,führen::V,тухун,tasissiuppaa
1175,führen::V,тухун,ilitsersorpaa
1176,führen::V,тухун,tasissersuuppaa
1177,lehren::V,кӏелиз тун,ilinniartippaa
1178,unterrichten::V,тарс гун,ajoqerpaa
1179,unterrichten::V,тарс гун,ajoqersorpaa
1180,unterrichten::V,тарс гун,ilinniartitsivoq
1181,aufziehen::V,тербия гун,inororsarpaa
1182,aufziehen::V,тербияламишун,inororsarpaa
1183,leiten::V,идара авун,iluatsippaa
1184,antreiben::V,тади кутун,ikusimmippaa
1185,einladen::V,теклиф авун,qaaqquaa
1186,einladen::V,теклиф авун,qaasarpaa
1187,vereinigen::V,сад авун,taperserpaa
1188,besuchen::V,кьилив атун,tikeraarpaa
1189,treffen::V,гьалтун,aporappaa
1190,sich versammeln::V,алтӏушун,majorpoq
1191,spielen::V,къугъун,pinnguarpoq
1192,singen::V,лугьун,erinarsorpoq
1193,singen::V,мани лугьун,erinarsorpoq
1194,tanzen::V,кьуьл авун,qitippoq
1195,sich trennen::V,къакъатун,immikkoortippaa
1196,verlassen::V,гъил къачун,
1197,retten::V,къутармишун,annaappaa
1198,bewachen::V,хуьн,
1199,schützen::V,хуьн,eriagaa
1200,schützen::V,хуьн,pineqartaalivaa
1201,verteidigen::V,хуьн,
1202,sich schlagen::V,кукӏун,
1203,schießen::V,акъатун,aallaavaa
1204,schießen::V,акъатун,piseriuppaa
1205,siegen::V,гъалиб хьун,
1206,ärgern::V,хъел гъун,ninngassarpaa
1207,ärgern::V,хъел гъун,ninngassaarpaa
1208,ärgern::V,хъел кутун,ninngassarpaa
1209,ärgern::V,хъел кутун,ninngassaarpaa
1210,schlagen::V,ягъун,unatarpaa
1211,schlagen::V,галукьарун,unatarpaa
1212,treten::V,кьуьл къекъягъун,tukerpoq
1213,treten::V,кьуьл эцягъун,tukerpoq
1214,stechen::V,акьадарун,iguppaa
1215,stechen::V,акьадарун,qasilippoq
1216,stoßen::V,эцягъун,ikuserpaa
1217,stoßen::V,эцягъун,ikusimmippaa
1218,stehlen::V,чуьнуьхун,tillippaa
1219,stören::V,хкуьрун,akornuserpaa
1220,belästigen::V,хкуьрун,
1221,belästigen::V,азият гун,
1222,verbergen::V,далдаламишун,anngigaa
1223,täuschen::V,алцурарун,
1224,täuschen::V,алцуррун,
1225,betrügen::V,алцурарун,peqquserluttuliorfigaa
1226,betrügen::V,гьарамзадавал авун,peqquserluttuliorfigaa
1227,töten::V,яна кьин,maappaa
1228,töten::V,яна кьин,toquppaa
1229,wohnen::V,дуланмиш хьун,najugaqarpoq
1230,arbeiten::V,кӏвалахун,sulivoq
1231,arbeiten::V,кӏвалах авун,sulivoq
1232,sammeln::V,кӏватӏун,katersorpai
1233,pflücken::V,атӏун,
1234,jagen::V,гъуьрч авун,piniarpoq
1235,fischen::V,гъетер кьун,aalisarpoq
1236,fassen::V,кьун,
1237,hüten::V,чӏура хуьн,
1238,treiben::V,гьалун,
1239,anbinden::V,акалун,qilerut
1240,anbinden::V,акалун,qilersorpaa
1241,anbinden::V,акалун,ungerlatserpaa
1242,füttern::V,ем гун,nerlerpaa
1243,melken::V,ацун,
1244,hacken::V,куьткуьнун,
1245,gießen::V,яд гун,imerterpaa
1246,reifen::V,чурун,
1247,reifen::V,агакьун,
1248,zubereiten::V,гьазурун,
1249,kochen::V,ругун,igavoq
1250,backen::V,чурун,
1251,braten::V,чурун,siappaa
1252,umrühren::V,какадарун,qeerlerpaa
1253,stricken::V,хурун,
1254,nähen::V,цун,
1255,färben::V,шир ягъун,misuppaa
1256,reinigen::V,михьун,sanniarpaa
1257,waschen::V,чуьхуьн,asappaa
1258,abwischen::V,гуьцӏун,saligarpaa
1259,abwischen::V,гуьцӏун,saligartorpaa
1260,spülen::V,экъуьрун,
1261,fegen::V,шуткун,sanngiarpaa
1262,kehren::V,кул алтадун,
1263,baden::V,эхъуьн,uffarpoq
1264,sich waschen::V,жендек чуьхуьн,uffarpoq
1265,ausziehen::V,хутӏунун,annoraajarpaa
1266,ausziehen::V,галудун,annoraajarpaa
1267,anziehen::V,алукӏун,ativaa
1268,anziehen::V,алукӏун,atitippaa
1269,sich anziehen::V,алукӏун,atisalersorpoq
1270,sich anziehen::V,парталар алукӏун,atisalersorpoq
1271,kämmen::V,эвягъун,
1272,schmücken::V,безетмишун,
1273,schmücken::V,гуьрчегарун,
1274,sagen::V,лугьун,oqarpoq
1275,sprechen::V,рахун,oqaluttarpoq
1276,reden::V,рахун,oqaluppoq
1277,sich unterhalten::V,ихтилат авун,
1278,fragen::V,жузун,aperaa
1279,bitten::V,тӏалабун,aperaa
1280,bitten::V,тӏалабун,qinnuigaa
1281,erzählen::V,ахъаюн,oqaluttuaraa
1282,mitteilen::V,хабар гун,oqalualaarpoq
1283,nennen::V,тӏвар гун,
1284,rufen::V,эверун,qaaqquaa
1285,prahlen::V,яцӏу гафар авун,oqqartuvoq
1286,prahlen::V,яцӏу гафар авун,oqallortuvoq
1287,übersetzen::V,таржума авун,ikaarpoq
1288,übersetzen::V,таржума авун,nutserpaa
1289,übersetzen::V,гафладун,ikaarpoq
1290,übersetzen::V,гафладун,nutserpaa
1291,denken::V,фикир авун,isumaqarpoq
1292,glauben::V,агъун,upperaa
1293,glauben::V,агъун,isumaqarpoq
1294,bemerken::V,фикир гун,
1295,begreifen::V,гъавурда акьун,
1296,lernen::V,кӏелун,ilinniarpoq
1297,wissen::V,чир хьун,nalunngilaa
1298,wissen::V,чирхьун,nalunngilaa
1299,sich erinnern an::V,рикӏел хуьн,eqqaavaa
1300,vergessen::V,рикӏелай фин,puiorpaa
1301,vergessen::V,рикӏелай алатун,puiorpaa
1302,messen::V,алцумун,ussersarpaa
1303,zählen::V,гьисабун,kisitsivoq
1304,rechnen::V,гьисабун,kisitsivoq
1305,lesen::V,кӏелун,atuarpoq
1306,malen::V,кхьин,qalipappaa
1307,malen::V,шикилар чӏугун,qalipappaa
1308,zeichnen::V,чӏугун,
1309,schreiben::V,кхьин,allappoq
1310,besitzen::V,иеси хьун,
1311,kaufen::V,къачун,pisiaraa
1312,kaufen::V,маса къачун,pisiaraa
1313,verkaufen::V,гун,akigaa
1314,verkaufen::V,маса гун,akigaa
1315,bezahlen::V,къимет гун,akilerpaa
1316,bezahlen::V,эвезда авун,akilerpaa
1317,bezahlen::V,гьакъи агакьрун,akilerpaa
1318,zahlen::V,къимет гун,
1319,zahlen::V,эвезда авун,
1320,zahlen::V,гьакъи агакьрун,
1321,beherrschen::V,иеси хьун,inappaa
1322,ertragen::V,таб гун,ernertaaraa
1323,Oberschenkel::N,,uppat
1324,Oberschenkel::N,,quttoraq
1325,Gedächtnis::N,,eqqaamannissuseq
1326,Ski::N,,ataarut
1327,Platte::N,,qaateq
1328,Leine::N,,aleq
1329,Geschäft::N,,niuertarfik
1330,dick[Gegenstand]::A,,issuvoq
1331,dick[Gegenstand]::A,,issusooq
1332,auf einmal::ADV,,tassanngaannaq
1333,zurück::ADV,,kingumut
1334,zurück::ADV,,tunumut or tunummut
1335,wieder::ADV,,kingumut
1336,wehen::V,,timmivoq
1337,rauchen::V,,pujoorpoq
1338,schaukeln::V,,aalavoq
1339,rühren::V,,qeerlerpaa
1340,scheinen::V,,takutippoq
1341,wenden::V,,assappaa
1342,wenden::V,,assakarpoq
1343,binden::V,,kakkersarpaa
1344,erkennen::V,,ilisaraa
1345,verstehen::V,,paasivaa
