,Concept_ID,vep,hr
840,einst::ADV,kerdan,negda
841,einst::ADV,kerdan,nekada
842,damals::ADV,siloi,tada
843,damals::ADV,siloi,onda
844,danach::ADV,sid',poslije
845,danach::ADV,sid',nakon toga
846,vorher::ADV,ende,prije
847,vorher::ADV,ende,prije toga
848,zuerst::ADV,ezmäi,prvo
849,zuerst::ADV,ezmäi,najprije
850,einmal::ADV,kerdan,jednom
851,einmal::ADV,kerdan,jedanput
852,manchmal::ADV,erašti,katkad
853,manchmal::ADV,erašti,katkada
854,oft::ADV,paksus,često
855,immer::ADV,kaiken,vazda
856,immer::ADV,kaiken,uvijek
857,niemals::ADV,ei nikonz,nikad
858,niemals::ADV,ei nikonz,nikada
859,hier::ADV,täs,tu
860,hier::ADV,täs,ovdje
861,hier::ADV,tägä,tu
862,hier::ADV,tägä,ovdje
863,hierhin::ADV,tänna,amo
864,hierhin::ADV,tänna,ovamo
865,von hier::ADV,täspäi,odavde
866,von hier::ADV,sid'päi,odavde
867,dort::ADV,sigä,ondje
868,dorthin::ADV,sinna,onamo
869,dorthin::ADV,nakkale,onamo
870,geradeaus::ADV,kohtha,ravno
871,vorwärts::ADV,edehe,naprijed
872,rückwärts::ADV,sel'gin,natrag
873,zurück::ADV,tagaze,nazad
874,zurück::ADV,tagaze,natrag
875,unten::ADV,alahan,dolje
876,hinab::ADV,alaz,nizbrdo
877,hinab::ADV,alahaks,nizbrdo
878,oben::ADV,ülähän,gore
879,hinauf::ADV,ülez,uzbrdo
880,hinauf::ADV,ülähäks,uzbrdo
881,überall::ADV,kaikjal,svuda
882,überall::ADV,kaikjal,svagdje
883,nicht::ADV,ei,ne
884,ein wenig::ADV,vähän,malo
885,kaum::ADV,habi,tek
886,kaum::ADV,habi,jedva
887,sehr::ADV,lujas,jako
888,sehr::ADV,lujas,veoma
889,so::ADV,muga,tako
890,so::ADV,muga,ovako
891,so::ADV,ninga,tako
892,so::ADV,ninga,ovako
893,noch::ADV,völ,još
894,nur::ADV,järg,samo
895,nur::ADV,vaiše,samo
896,schon::ADV,jo,već
897,wieder::ADV,möst,opet
898,wieder::ADV,möst,ponovo
899,vergebens::ADV,uhtei,uzalud
900,vergebens::ADV,uhtei,zabadava
901,vor::PRP,edes,pred
902,vor::PRP,edes,ispred
903,hinter::PRP,taga,za
904,hinter::PRP,taga,iza
905,unter::PRP,al,pod
906,unter::PRP,al,ispod
907,durch::PRP,läbi,po
908,durch::PRP,läbi,kroz
909,durch::PRP,kal't,po
910,durch::PRP,kal't,kroz
911,neben::PRP,rindal,kraj
912,neben::PRP,rindal,pored
913,neben::PRP,rindal,pokraj
914,zwischen::PRP,keskes,među
915,zwischen::PRP,keskes,između
916,wegen::PRP,tagut,radi
917,wegen::PRP,tagut,zbog
918,dies::PRN,nece,ovo
919,das::PRN,se,to
920,das::PRN,se,ono
921,alles::PRN,kaik,sve
922,ich::PRN,minä,ja
923,du::PRN,sinä,ti
924,er::PRN,hän,on
925,wir::PRN,mö,mi
926,ihr::PRN,tö,vi
927,sie::PRN,hö,oni
928,was::FPRN,mi,što
929,wer::FPRN,ken,tko
930,wo::FADV,kus,gdje
931,wohin::FADV,kuna,kuda
932,wohin::FADV,kuna,kamo
933,wie::FADV,kut,kako
934,wie::FADV,mit',kako
935,warum::FADV,mikš,zašto
936,wieviel::FNUM,äjak,koliko
937,wieviel::FNUM,kuverz',koliko
938,eins::NUM,üks',jedan
939,zwei::NUM,kaks',dva
940,drei::NUM,koume,tri
941,vier::NUM,nel'l',četiri
942,fünf::NUM,viž,pet
943,sechs::NUM,kuz',šest
944,sieben::NUM,seičeme,sedam
945,acht::NUM,kahesa,osam
946,neun::NUM,ühesa,devet
947,zehn::NUM,kümne,deset
948,elf::NUM,üks'toštkümne,jedanaest
949,zwölf::NUM,kaks'toštkümne,dvanaest
950,zwanzig::NUM,kaks'kümne,dvadeset
951,dreißig::NUM,koumekümne,trideset
952,vierzig::NUM,nel'l'kümne,četrdeset
953,fünfzig::NUM,vižkümne,pedeset
954,sechzig::NUM,kuz'kümne,šezdeset
955,siebzig::NUM,seičemekümne,sedamdeset
956,achtzig::NUM,kahesakümne,osamdeset
957,neunzig::NUM,ühesakümne,devetdeset
958,hundert::NUM,sada,sto
959,tausend::NUM,tuha,tisuća
960,und::CNJ,i,i
961,und::CNJ,i,te
962,und::CNJ,da,i
963,und::CNJ,da,te
964,oder::CNJ,vai,ili
965,stehen::V,seišta,stajati
966,sitzen::V,ištta,sjediti
967,liegen::V,venuda,ležati
968,hängen::V,ripta,visiti
969,werden::V,lindä,postati
970,werden::V,lindä,činiti se
971,werden::V,tehtas,postati
972,werden::V,tehtas,činiti se
973,passieren::V,ozaitas,desiti se
974,passieren::V,ozaitas,dogoditi se
975,beginnen::V,augotadas,početi
976,enden::V,loptas,prestati
977,enden::V,loptas,svršiti se
978,wechseln::V,vajehtadas,mijenjati se
979,aufgehen[Sonne]::V,nousta,izići
980,untergehen[Sonne]::V,lasktas,zaći
981,scheinen[Sonne]::V,paštta,sijati
982,donnern::V,juraita,grmjeti
983,wehen::V,dölta,duhati
984,wehen::V,puhuda,duhati
985,strömen::V,valadas,strujati
986,fließen::V,valuda,teći
987,sich drehen::V,punotas,obrtati se
988,sich drehen::V,punotas,vrtjeti se
989,schwanken::V,čibuda,teturati
990,schwanken::V,čibuda,kolebati se
991,schwingen::V,čibuda,njihati
992,schwingen::V,čibuda,titrati
993,fallen::V,langeta,padati
994,brennen::V,pallada,gorjeti
995,rauchen::V,savustada,dimiti se
996,regnen::V,vihmda,kišiti
997,regnen::V,vihmda,daždjeti
998,gefrieren::V,jäduda,smrznuti se
999,gefrieren::V,kül'mdä,smrznuti se
1000,tauen::V,sulada,kopnjeti
1001,tauen::V,sulada,kraviti se
1002,schmelzen::V,sulada,topiti se
1003,trocknen::V,kuida,sušiti se
1004,trocknen::V,kuivehtuda,sušiti se
1005,sieden::V,kehuda,kipjeti
1006,sieden::V,kehuda,ključati
1007,faulen::V,hapata,gnjiti
1008,faulen::V,traudäs,gnjiti
1009,verfaulen::V,hapata,sagnjiti
1010,reißen::V,rebita,otrgnuti se
1011,versinken::V,upota,tonuti
1012,versinken::V,upota,propasti
1013,vergehen::V,mända,prolaziti
1014,erscheinen::V,ozutadas,pojaviti se
1015,verschwinden::V,hajeta,nestati
1016,verschwinden::V,hajeta,izgubiti se
1017,sinken::V,väheta,trgnuti
1018,sinken::V,väheta,spustiti se
1019,sinken::V,lasktas,trgnuti
1020,sinken::V,lasktas,spustiti se
1021,abnehmen::V,peneta,opasti
1022,zunehmen::V,ližaduda,povećati se
1023,steigen::V,nousta,uzići
1024,steigen::V,nousta,nadoći
1025,wachsen::V,kazda,rasti
1026,glänzen::V,loštta,blistati
1027,glänzen::V,loštta,sjati se
1028,funkeln::V,hoštta,svjetlucati
1029,lärmen::V,robaita,bučati
1030,lärmen::V,robaita,galamiti
1031,läuten::V,judaita,zvoniti
1032,klingeln::V,kelotada,zvoniti
1033,klirren::V,biraita,zvečati
1034,brausen::V,bruncta,hujati
1035,rauschen::V,šobaita,šumiti
1036,rauschen::V,šobaita,šuškati
1037,klingen::V,heläita,zvučati
1038,bellen::V,nutta,lajati
1039,heulen::V,ulaita,zavijati
1040,blasen::V,puhuda,puhati
1041,pfeifen::V,pistta,fućkati
1042,pfeifen::V,vihelta,fućkati
1043,schreien::V,kirkta,vikati
1044,schreien::V,kirkta,kričati
1045,schreien::V,kidastada,vikati
1046,schreien::V,kidastada,kričati
1047,stöhnen::V,ohkta,stenjati
1048,stöhnen::V,voivotada,stenjati
1049,zittern::V,säraita,drhtati
1050,zittern::V,säraita,trepetati
1051,leben::V,eläda,živjeti
1052,geboren werden::V,sünduda,roditi se
1053,atmen::V,henktä,disati
1054,trinken::V,joda,piti
1055,essen::V,söda,jesti
1056,schlucken::V,lainata,gutati
1057,müde werden::V,väzuda,umoriti se
1058,müde werden::V,šuštuda,umoriti se
1059,einschlafen::V,uinota,usnuti
1060,einschlafen::V,uinota,zaspati
1061,schlafen::V,magata,spati
1062,schlafen::V,nukkuda,spati
1063,aufwachen::V,heraštuda,probuditi se
1064,aufstehen::V,nousta,ustati
1065,sich erholen::V,lebaitas,odmoriti se
1066,krank werden::V,läžegata,oboljeti se
1067,krank werden::V,läžegata,razboljeti se
1068,krank sein::V,läžuda,bolovati
1069,schmerzen::V,kibištada,boljeti
1070,husten::V,rügda,kašljati
1071,genesen::V,tervehtuda,ozdraviti
1072,genesen::V,tervehtuda,oporaviti se
1073,sterben::V,kolda,umrijeti
1074,umkommen::V,kolda,skapati
1075,sich bewegen::V,likkuda,gibati se
1076,sich bewegen::V,likkuda,kretati se
1077,sich rühren::V,likahtada,maknuti se
1078,sich rühren::V,kubahtada,maknuti se
1079,sich erheben::V,nousta,dići se
1080,sich setzen::V,išttas,sjesti
1081,hinfallen::V,langeta,pasti
1082,laufen::V,kävuda,hodati
1083,schreiten::V,astta,stupati
1084,schreiten::V,haškta,stupati
1085,spazierengehen::V,kävelta,šetati se
1086,eilen::V,kiruhtada,hitati
1087,sich beeilen::V,kiruhtada,požuriti se
1088,sausen::V,fun'urta,juriti
1089,rennen::V,joksta,trčati
1090,springen::V,hüptä,skakati
1091,klettern::V,libuda,popeti se
1092,klettern::V,libuda,penjati se
1093,schaukeln::V,čibuda,ljuljati se
1094,kriechen::V,ličtas,puzati
1095,kriechen::V,ličtas,gmizati
1096,schwimmen::V,ujuda,plivati
1097,tauchen::V,čukautas,roniti
1098,tauchen::V,čukautas,gnjuriti
1099,rudern::V,souta,veslati
1100,fahren::V,ajada,voziti se
1101,fahren::V,ajelda,voziti se
1102,fliegen::V,leta,letjeti
1103,fliegen::V,leta,lijetati
1104,gehen::V,mända,ići
1105,gehen::V,kävuda,ići
1106,weggehen::V,päzda,otići
1107,weggehen::V,lähtta,otići
1108,abfahren::V,tönduda,krenuti
1109,abfahren::V,tönduda,otputovati
1110,anhalten::V,seižutadas,stati
1111,anhalten::V,seižutadas,zaustaviti
1112,hineingehen::V,mända südäimehe,ulaziti
1113,eintreten::V,tulda,ući
1114,kommen::V,tulda,doći
1115,ankommen::V,tulda,stići
1116,zurückkommen::V,pörtas,vratiti se
1117,zurückkommen::V,pörtas,povratiti se
1118,bleiben::V,jäda,ostati
1119,warten::V,varastada,čekati
1120,erwarten::V,varastada,očekivati
1121,suchen::V,ectä,tražiti
1122,finden::V,löuta,naći
1123,versuchen::V,ladida,pokušati
1124,versuchen::V,rohkaita,pokušati
1125,vorbereiten::V,vaumita,spremiti
1126,vorbereiten::V,vaumita,pripremiti
1127,lieben::V,armastada,voljeti
1128,mögen::V,navedida,voljeti
1129,lachen::V,nagrda,smijati se
1130,rühren::V,likutada,taknuti
1131,weinen::V,itkta,plakati
1132,schimpfen::V,laidas,psovati
1133,schimpfen::V,pačatada,psovati
1134,sich ärgern::V,rändüda,ljutiti se
1135,sich fürchten::V,varaita,bojati se
1136,fürchten::V,varaita,bojati se
1137,fliehen::V,pageta,pobjeći
1138,flüchten::V,pageta,utjeći
1139,flüchten::V,joksta,utjeći
1140,sehen::V,nähta,vidjeti
1141,anschauen::V,kacta,ogledati
1142,ansehen::V,kacta,gledati
1143,hören::V,kulda,čuti
1144,zuhören::V,kundeltas,slušati
1145,probieren::V,mujada,probati
1146,riechen::V,rižada,osjećati miris
1147,fühlen::V,mujada,osjećati
1148,scheinen::V,näguda,činiti se
1149,zu sehen sein::V,näguda,biti vidljiv
1150,vernehmen::V,kulištada,saznati
1151,frieren::V,kül'mdä,zima je
1152,tun::V,tehta,raditi
1153,können::V,voida,moći
1154,können::V,mahtta,moći
1155,wollen::V,himoita,htjeti
1156,wollen::V,tahtoida,htjeti
1157,anfangen::V,zavottä,početi
1158,anfangen::V,augotada,početi
1159,beenden::V,loptä,svršiti
1160,beenden::V,loptä,dovršiti
1161,aufhören::V,loptas,prestati
1162,gelingen::V,lähtta,uspjeti
1163,gelingen::V,tehtas,uspjeti
1164,geraten::V,tulda,desiti se
1165,öffnen::V,avaita,otvoriti
1166,schließen::V,saubata,zatvoriti
1167,stellen::V,panda,metnuti
1168,stellen::V,panda,postaviti
1169,stellen::V,seižutada,metnuti
1170,stellen::V,seižutada,postaviti
1171,setzen::V,ištutada,posaditi
1172,legen::V,panda,polagati
1173,berühren::V,koskta,doticati
1174,berühren::V,koskta,dodirivati
1175,berühren::V,käziduda,doticati
1176,berühren::V,käziduda,dodirivati
1177,verbinden::V,ühtenzoitta,spojiti
1178,verbinden::V,ühtenzoitta,zavezati
1179,bedecken::V,katta,pokriti
1180,bedecken::V,peitta,pokriti
1181,aufhängen::V,riputada,objesiti
1182,anzünden::V,sütutada,upaliti
1183,anzünden::V,sütutada,zapaliti
1184,aufheben::V,leta,podići
1185,aufheben::V,leta,podignuti
1186,zurücklassen::V,jätta,ostaviti
1187,zurücklassen::V,jätta,pustiti natrag
1188,verlieren::V,kadotada,izgubiti
1189,fallen lassen::V,kirbotada,ispustiti
1190,machen::V,säta,uraditi
1191,machen::V,säta,načiniti
1192,machen::V,säta,napraviti
1193,machen::V,tehta,uraditi
1194,machen::V,tehta,načiniti
1195,machen::V,tehta,napraviti
1196,herstellen::V,tehta,proizvesti
1197,bauen::V,leta,graditi
1198,bauen::V,sauda,graditi
1199,reparieren::V,koheta,popraviti
1200,verbessern::V,paremboita,poboljšati
1201,ändern::V,vajehtada,promijeniti
1202,graben::V,kaida,kopati
1203,graben::V,kaida,kopkati
1204,graben::V,čongoida,kopati
1205,graben::V,čongoida,kopkati
1206,beugen::V,koverta,saviti
1207,biegen::V,painda,saviti
1208,biegen::V,painda,sagnuti
1209,drehen::V,punotada,vrtjeti
1210,wenden::V,käta,obrnuti
1211,wenden::V,kärauta,obrnuti
1212,umdrehen::V,käta,okrenuti
1213,umdrehen::V,käta,prevŕnuti
1214,heben::V,leta,dizati
1215,hochheben::V,libutada,dignuti
1216,ergreifen::V,tabata,uhvatiti
1217,ergreifen::V,tabata,prihvatiti
1218,halten::V,pidada,držati
1219,drücken::V,painda,pritiskivati
1220,schieben::V,žigutada,gurati
1221,kratzen::V,künstä,česati
1222,kratzen::V,künstä,grepsti
1223,lecken::V,nolda,lizati
1224,beißen::V,purda,ujesti
1225,beißen::V,purda,gristi
1226,beißen::V,hambastada,ujesti
1227,beißen::V,hambastada,gristi
1228,abreißen::V,ratketa,otkinuti
1229,abschneiden::V,čapata,odrezati
1230,abschneiden::V,leikata,odrezati
1231,binden::V,sidoda,vezati
1232,stecken::V,čokaita,turiti
1233,brechen::V,katkaita,slomiti
1234,klopfen::V,kolkotada,lupati
1235,klopfen::V,kolkotada,kucati
1236,hauen::V,löda,tući
1237,hauen::V,löda,udarati
1238,kleben::V,klejata,lijepiti
1239,reiben::V,hosta,trti
1240,reiben::V,törkita,trti
1241,reiben::V,jorotada,trti
1242,streichen::V,voita,namazati
1243,schleifen::V,hijoida,brusiti
1244,schleifen::V,teravzoitta,brusiti
1245,schneiden::V,leikata,rezati
1246,rütteln::V,heilutada,drmati
1247,schütteln::V,pudištada,tresti
1248,schwenken::V,maihutada,mahati
1249,schütten::V,valada,sipati
1250,schütten::V,valada,lijevati
1251,füllen::V,täutta,napuniti
1252,einwickeln::V,kärdä,umotati
1253,einwickeln::V,kärdä,zamotati
1254,tragen::V,kantta,nositi
1255,tragen::V,kandišta,nositi
1256,schleppen::V,vedätada,tegliti
1257,ziehen::V,vedada,vući
1258,aufbewahren::V,kaita,čuvati
1259,werfen::V,čuta,bacati
1260,werfen::V,tactä,bacati
1261,fangen::V,püta,loviti
1262,fangen::V,püta,hvatati
1263,packen::V,tabata,ščepati
1264,packen::V,tabata,zgrabiti
1265,verstecken::V,peitta,sakriti
1266,teilen::V,jagada,podijeliti
1267,schicken::V,oigeta,slati
1268,bringen::V,veda,donijeti
1269,hinzufügen::V,ližata,dodati
1270,hinzufügen::V,ližata,pridati
1271,bekommen::V,sada,dobiti
1272,erhalten::V,sada,primiti
1273,nehmen::V,otta,uzeti
1274,wählen::V,valita,izabrati
1275,auswählen::V,valita,odabrati
1276,bewahren::V,kaita,sačuvati
1277,behindern::V,telustada,smetati
1278,verderben::V,travida,pokvariti
1279,beschädigen::V,satatada,oštetiti
1280,zerbrechen::V,mureta,razbiti
1281,zerbrechen::V,mureta,prelomiti
1282,zerreißen::V,rebitada,poderati
1283,zerreißen::V,rebitada,rastrgnuti
1284,zerstören::V,mureta,razoriti
1285,zerstören::V,mureta,razrušiti
1286,verbrennen::V,poltta,spaliti
1287,verbrennen::V,poltta,sagorjeti
1288,geben::V,antta,dati
1289,reichen::V,antta,pružiti
1290,schenken::V,lahjoita,darivati
1291,versprechen::V,toivotada,obećati
1292,wünschen::V,toivotada,željeti
1293,loben::V,kitta,hvaliti
1294,küssen::V,tervehtada,ljubiti
1295,wiegen::V,likutada,njihati
1296,wiegen::V,likutada,ljuljati
1297,zudecken::V,katta,pokriti
1298,wecken::V,noustatada,probuditi
1299,zeigen::V,ozutada,pokazati
1300,führen::V,astutada,voditi
1301,lehren::V,opeta,učiti
1302,unterrichten::V,opeta,poučiti
1303,aufziehen::V,kazvatada,uzgajati
1304,leiten::V,ohjata,upravljati
1305,antreiben::V,rigehtoitta,natjeravati
1306,lassen::V,käskta,dati
1307,einladen::V,kucta,pozvati
1308,vereinigen::V,ühtenzoitta,ujediniti
1309,besuchen::V,rižada,posjetiti
1310,treffen::V,vastata,sresti
1311,sich versammeln::V,kägeta,okupiti se
1312,sich versammeln::V,sätas,okupiti se
1313,spielen::V,väta,igrati se
1314,singen::V,pajatada,pjevati
1315,tanzen::V,kargaita,plesati
1316,sich trennen::V,erigata,razići se
1317,verlassen::V,jätta,ostaviti
1318,verlassen::V,jätta,napustiti
1319,retten::V,päzutada,spasiti
1320,bewachen::V,varjoita,čuvati
1321,bewachen::V,varjoita,stražariti
1322,schützen::V,kaita,čuvati
1323,verteidigen::V,kaita,obraniti
1324,sich schlagen::V,torata,biti se
1325,sich schlagen::V,torata,udariti se
1326,schießen::V,ampta,pucati
1327,schießen::V,ampta,strijeljati
1328,siegen::V,vägestada,pobijediti
1329,ärgern::V,verdutada,ljutiti
1330,ärgern::V,rändütada,ljutiti
1331,schlagen::V,löda,biti
1332,schlagen::V,löda,udariti
1333,schlagen::V,iškta,biti
1334,schlagen::V,iškta,udariti
1335,treten::V,peksta,šutnuti
1336,treten::V,topsta,šutnuti
1337,stechen::V,pystiä,ubosti
1338,stoßen::V,iškta,gurnuti
1339,stoßen::V,pudištada,gurnuti
1340,stehlen::V,vargastada,ukrasti
1341,stören::V,keskustada,smetati
1342,belästigen::V,tartuteldas,smetati
1343,belästigen::V,tartuteldas,dosaditi
1344,verbergen::V,katelda,skriti
1345,täuschen::V,manitada,obmanuti
1346,betrügen::V,manitada,prevarati
1347,töten::V,rikta,ubiti
1348,töten::V,surmita,ubiti
1349,wohnen::V,eläda,stanovati
1350,arbeiten::V,rata,raditi
1351,sammeln::V,kogota,sabrati
1352,pflücken::V,poimda,ubrati
1353,jagen::V,mecata,loviti
1354,fischen::V,kalatada,ribati
1355,fischen::V,kalatada,loviti ribu
1356,fassen::V,tabata,uloviti
1357,hüten::V,paimeta,pasti
1358,treiben::V,ajada,goniti
1359,anbinden::V,küttestada,privezati
1360,anbinden::V,sidoda,privezati
1361,füttern::V,sötta,hraniti
1362,melken::V,lüpsta,musti
1363,hacken::V,sauda,sjeckati
1364,gießen::V,valada,politi
1365,reifen::V,küpseta,sazreti
1366,zubereiten::V,vaumištada,prigotoviti
1367,kochen::V,keitta,kuhati
1368,backen::V,paštta,peći
1369,braten::V,žarda,peći
1370,braten::V,žarda,pržiti
1371,umrühren::V,segoitada,promiješati
1372,stricken::V,kudoda,plesti
1373,nähen::V,ombelta,šiti
1374,färben::V,mujutada,obojiti
1375,reinigen::V,puhtastada,očistiti
1376,reinigen::V,puhtastada,počistiti
1377,waschen::V,pesta,prati
1378,abwischen::V,pühktä,otrti
1379,spülen::V,huhtoida,isprati
1380,spülen::V,huhtoida,oplakati
1381,fegen::V,pühkta,mesti
1382,fegen::V,pühkta,pomesti
1383,kehren::V,uhoita,mesti
1384,baden::V,kül'ptäs,kupati se
1385,sich waschen::V,pestas,umiti se
1386,sich waschen::V,pestas,prati se
1387,ausziehen::V,riičta,svući
1388,ausziehen::V,rušta,svući
1389,anziehen::V,panda päle,obući
1390,anziehen::V,panda kädehe,obući
1391,anziehen::V,panda jaugha,obući
1392,sich anziehen::V,sobdas,obući se
1393,kämmen::V,harjata,češljati
1394,schmücken::V,čomitada,uresiti
1395,schmücken::V,čomitada,nakititi
1396,sagen::V,sanuda,reći
1397,sagen::V,sanuda,kazati
1398,sprechen::V,pagišta,govoriti
1399,reden::V,pagišta,govoriti
1400,reden::V,pagišta,besjediti
1401,sich unterhalten::V,lodaita,razgovarati se
1402,fragen::V,küzuda,pitati
1403,bitten::V,pakita,moliti
1404,erzählen::V,sanuda,ispričati
1405,erzählen::V,sanuda,pripovjediti
1406,erzählen::V,starinoita,ispričati
1407,erzählen::V,starinoita,pripovjediti
1408,mitteilen::V,tedotada,saopćiti
1409,nennen::V,nimitada,nazvati
1410,rufen::V,kucta,zvati
1411,rufen::V,kucta,dozvati
1412,prahlen::V,kittäs,hvalisati se
1413,übersetzen::V,käta,prevesti
1414,denken::V,meletada,misliti
1415,glauben::V,uskta,vjerovati
1416,bemerken::V,homaita,zapaziti
1417,bemerken::V,homaita,primijetiti
1418,erkennen::V,tundištada,prepoznati
1419,begreifen::V,tabata,pojmiti
1420,begreifen::V,tabata,shvatiti
1421,verstehen::V,el'geta,razabrati
1422,verstehen::V,toimetada,razabrati
1423,lernen::V,opetas,učiti se
1424,wissen::V,teta,znati
1425,sich erinnern an::V,johtutada,sjetiti se
1426,vergessen::V,unohtada,zaboraviti
1427,messen::V,märita,mjeriti
1428,zählen::V,lugeda,brojiti
1429,rechnen::V,lugeda,računati
1430,lesen::V,lugeda,čitati
1431,malen::V,pirta,slikati
1432,zeichnen::V,pirta,crtati
1433,schreiben::V,kirjutada,pisati
1434,besitzen::V,omištada,imati
1435,besitzen::V,omištada,posjedovati
1436,kaufen::V,ostta,kupiti
1437,verkaufen::V,möda,prodati
1438,verkaufen::V,möda,raspačati
1439,bezahlen::V,maksta,platiti
1440,zahlen::V,maksta,plaćati
1441,beherrschen::V,valdoita,vladati
1442,beherrschen::V,valdoita,gospodariti
1443,ertragen::V,tirpta,trpjeti
1444,ertragen::V,tirpta,podnijeti
