,Concept_ID,se,ml
1252,Falle::N,barta,കെണി
1253,Falle::N,ruevtie,കെണി
1254,Falle::N,gillar,കെണി
1255,Falle::N,ruovdde,കെണി
1256,Falle::N,rihtá,കെണി
1257,Falle::N,báhcahat,കെണി
1258,Falle::N,ká'skástâh,കെണി
1259,Falle::N,ää´ǧǧes,കെണി
1260,Falle::N,кӣлл,കെണി
1261,Falle::N,ше̄шшь,കെണി
1262,Schlinge::N,latjka,കുടുക്ക്
1263,Schlinge::N,gieras,കുടുക്ക്
1264,Schlinge::N,mohkki,കുടുക്ക്
1265,Schlinge::N,kieḷâ,കുടുക്ക്
1266,Schlinge::N,ǩiõll,കുടുക്ക്
1267,Schlinge::N,ää´ǧǧes,കുടുക്ക്
1268,Schlinge::N,кӣлл,കുടുക്ക്
1269,Schlinge::N,ше̄шшь,കുടുക്ക്
1270,Spur::N,gïeje,ചുവട്
1271,Spur::N,luodda,ചുവട്
1272,Spur::N,joavnes,ചുവട്
1273,Spur::N,luodda,ചുവട്
1274,Spur::N,luod'dâ,ചുവട്
1275,Spur::N,ǩiõjj,ചുവട്
1276,Spur::N,кӣйй,ചുവട്
1277,Asche::N,govne,ചാരം
1278,Asche::N,gudna,ചാരം
1279,Asche::N,gutna,ചാരം
1280,Asche::N,kunnâ,ചാരം
1281,Asche::N,kunn,ചാരം
1282,Asche::N,кунн,ചാരം
1283,Dreck::N,haaskoe,അഴുക്ക്
1284,Dreck::N,lænjok,അഴുക്ക്
1285,Dreck::N,baška,അഴുക്ക്
1286,Dreck::N,duova,അഴുക്ക്
1287,Dreck::N,durdi,അഴുക്ക്
1288,Dreck::N,tuol'vâ,അഴുക്ക്
1289,Dreck::N,sähss,അഴുക്ക്
1290,Dreck::N,са̄ккьс,അഴുക്ക്
1291,Eisen::N,ruevtie,ഇരുമ്പ്
1292,Eisen::N,ruovdde,ഇരുമ്പ്
1293,Eisen::N,ruovdi,ഇരുമ്പ്
1294,Eisen::N,ryev'di,ഇരുമ്പ്
1295,Eisen::N,ru´vdd,ഇരുമ്പ്
1296,Eisen::N,рӯввьт,ഇരുമ്പ്
1297,Gold::N,gullie,സ്വർണ്ണം
1298,Gold::N,gålle,സ്വർണ്ണം
1299,Gold::N,golli,സ്വർണ്ണം
1300,Gold::N,kolle,സ്വർണ്ണം
1301,Gold::N,kå´ll,സ്വർണ്ണം
1302,Gold::N,коалль,സ്വർണ്ണം
1303,Silber::N,sïlpe,വെള്ളി
1304,Silber::N,silbba,വെള്ളി
1305,Silber::N,silba,വെള്ളി
1306,Silber::N,silbâ,വെള്ളി
1307,Silber::N,silbb,വെള്ളി
1308,Silber::N,сыллп,വെള്ളി
1309,Kohle::N,tjïrre,കൽക്കരി
1310,Kohle::N,tjahta,കൽക്കരി
1311,Kohle::N,čitna,കൽക്കരി
1312,Kohle::N,illâ,കൽക്കരി
1313,Kohle::N,čiđđâ,കൽക്കരി
1314,Kohle::N,ill,കൽക്കരി
1315,Kohle::N,ылл,കൽക്കരി
1316,Glas::N,klaase,ഗ്ലാസ്
1317,Glas::N,glássa,ഗ്ലാസ്
1318,Glas::N,lássa,ഗ്ലാസ്
1319,Glas::N,laasâ,ഗ്ലാസ്
1320,Glas::N,steehl,ഗ്ലാസ്
1321,Glas::N,сте̄клэ,ഗ്ലാസ്
1322,Lehm::N,laejrie,കളിമണ്ണ്
1323,Lehm::N,lænnjgá,കളിമണ്ണ്
1324,Lehm::N,láirá,കളിമണ്ണ്
1325,Lehm::N,njaajâ,കളിമണ്ണ്
1326,Lehm::N,saavv,കളിമണ്ണ്
1327,Lehm::N,чуййв,കളിമണ്ണ്
1328,Lehm::N,чуввьй,കളിമണ്ണ്
1329,Sand::N,saedtie,മണൽ
1330,Sand::N,sáttoj,മണൽ
1331,Sand::N,tjievrra,മണൽ
1332,Sand::N,sáttu,മണൽ
1333,Sand::N,čunoi,മണൽ
1334,Sand::N,vuõddâs,മണൽ
1335,Sand::N,вӯнтас,മണൽ
1336,Mensch::N,almetje,മനുഷ്യർ
1337,Mensch::N,ulmusj,മനുഷ്യർ
1338,Mensch::N,olmmoš,മനുഷ്യർ
1339,Mensch::N,olmooš,മനുഷ്യർ
1340,Mensch::N,ooumâž,മനുഷ്യർ
1341,Mensch::N,олма,മനുഷ്യർ
1342,Mann::N,ålma,പുരുഷൻ
1343,Mann::N,ålmåj,പുരുഷൻ
1344,Mann::N,olmmái,പുരുഷൻ
1345,Mann::N,a'lmai,പുരുഷൻ
1346,Mann::N,åålm,പുരുഷൻ
1347,Mann::N,ка̄ллесь,പുരുഷൻ
1348,Frau::N,nyjsene,സ്ത്രീ
1349,Frau::N,nissun,സ്ത്രീ
1350,Frau::N,nisu,സ്ത്രീ
1351,Frau::N,nissoon,സ്ത്രീ
1352,Frau::N,neezzan,സ്ത്രീ
1353,Frau::N,нызан,സ്ത്രീ
1354,Kind::N,maana,കുഞ്ഞ്
1355,Kind::N,mánná,കുഞ്ഞ്
1356,Kind::N,mánná,കുഞ്ഞ്
1357,Kind::N,pärni,കുഞ്ഞ്
1358,Kind::N,páárnáš,കുഞ്ഞ്
1359,Kind::N,pä´rnn,കുഞ്ഞ്
1360,Kind::N,päärnaž,കുഞ്ഞ്
1361,Kind::N,па̄ррьн,കുഞ്ഞ്
1362,Kind::N,па̄рнэнч,കുഞ്ഞ്
1363,Junge::N,påajke,ആൺകുട്ടി
1364,Junge::N,baernie,ആൺകുട്ടി
1365,Junge::N,birek,ആൺകുട്ടി
1366,Junge::N,báhttja,ആൺകുട്ടി
1367,Junge::N,gánda,ആൺകുട്ടി
1368,Junge::N,bárdni,ആൺകുട്ടി
1369,Junge::N,alge,ആൺകുട്ടി
1370,Junge::N,â´lǧǧ,ആൺകുട്ടി
1371,Junge::N,pä´rnn,ആൺകുട്ടി
1372,Junge::N,па̄ррьн,ആൺകുട്ടി
1373,Junge::N,па̄ррьшя,ആൺകുട്ടി
1374,Mädchen::N,nïejte,പെൺകുട്ടി
1375,Mädchen::N,niejdda,പെൺകുട്ടി
1376,Mädchen::N,nieida,പെൺകുട്ടി
1377,Mädchen::N,niei'dâ,പെൺകുട്ടി
1378,Mädchen::N,nijdd,പെൺകുട്ടി
1379,Mädchen::N,нӣйта,പെൺകുട്ടി
1380,Familie::N,fuelhkie,കുടുംബം
1381,Familie::N,beraj,കുടുംബം
1382,Familie::N,fuolkke,കുടുംബം
1383,Familie::N,famillja,കുടുംബം
1384,Familie::N,bearaš,കുടുംബം
1385,Familie::N,peerâ,കുടുംബം
1386,Familie::N,piâr,കുടുംബം
1387,Familie::N,пӣрас,കുടുംബം
1388,Großvater::N,aajja,അപ്പൂപ്പൻ
1389,Großvater::N,áddjá,അപ്പൂപ്പൻ
1390,Großvater::N,áddjá,അപ്പൂപ്പൻ
1391,Großvater::N,äijih,അപ്പൂപ്പൻ
1392,Großvater::N,ä´jj,അപ്പൂപ്പൻ
1393,Großvater::N,а̄йя,അപ്പൂപ്പൻ
1394,Großmutter::N,aahka,അമ്മുമ്മ
1395,Großmutter::N,áhkko,അമ്മുമ്മ
1396,Großmutter::N,áhkku,അമ്മുമ്മ
1397,Großmutter::N,ákku,അമ്മുമ്മ
1398,Großmutter::N,äkk,അമ്മുമ്മ
1399,Großmutter::N,ä´ǩǩ,അമ്മുമ്മ
1400,Großmutter::N,а̄ка,അമ്മുമ്മ
1401,Eltern::N,eejhtegh,മാതാപിതാക്കള്
1402,Eltern::N,æjgát,മാതാപിതാക്കള്
1403,Eltern::N,vánhemat,മാതാപിതാക്കള്
1404,Eltern::N,va'nhimeh,മാതാപിതാക്കള്
1405,Eltern::N,puär'raz,മാതാപിതാക്കള്
1406,Eltern::N,ро̄дҍхель,മാതാപിതാക്കള്
1407,Vater::N,aehtjie,അച്ഛൻ
1408,Vater::N,áhttje,അച്ഛൻ
1409,Vater::N,áhčči,അച്ഛൻ
1410,Vater::N,eeči,അച്ഛൻ
1411,Vater::N,e´čč,അച്ഛൻ
1412,Vater::N,аджь,അച്ഛൻ
1413,Mutter::N,ietnie,അമ്മ
1414,Mutter::N,iednne,അമ്മ
1415,Mutter::N,eadni,അമ്മ
1416,Mutter::N,enni,അമ്മ
1417,Mutter::N,jeä´n'n,അമ്മ
1418,Mutter::N,е̄ннҍ,അമ്മ
1419,Sohn::N,elkie,മകൻ
1420,Sohn::N,baernie,മകൻ
1421,Sohn::N,bárnne,മകൻ
1422,Sohn::N,bárdni,മകൻ
1423,Sohn::N,alge,മകൻ
1424,Sohn::N,pärni,മകൻ
1425,Sohn::N,â´lǧǧ,മകൻ
1426,Sohn::N,pä´rnn,മകൻ
1427,Sohn::N,алльк,മകൻ
1428,Tochter::N,nïejte,മകൾ
1429,Tochter::N,daktere,മകൾ
1430,Tochter::N,niejdda,മകൾ
1431,Tochter::N,nieida,മകൾ
1432,Tochter::N,niei'dâ,മകൾ
1433,Tochter::N,nijdd,മകൾ
1434,Tochter::N,нӣййт,മകൾ
1435,Bruder::N,vïelle,ചേട്ടൻ
1436,Bruder::N,vïelle,അനിയൻ
1437,Bruder::N,viellja,ചേട്ടൻ
1438,Bruder::N,viellja,അനിയൻ
1439,Bruder::N,viellja,ചേട്ടൻ
1440,Bruder::N,viellja,അനിയൻ
1441,Bruder::N,viljâ,ചേട്ടൻ
1442,Bruder::N,viljâ,അനിയൻ
1443,Bruder::N,vi´llj,ചേട്ടൻ
1444,Bruder::N,vi´llj,അനിയൻ
1445,Bruder::N,вӣлльй,ചേട്ടൻ
1446,Bruder::N,вӣлльй,അനിയൻ
1447,Schwester::N,åabpa,ചേച്ചി
1448,Schwester::N,åabpa,അനിയത്തി
1449,Schwester::N,oabbá,ചേച്ചി
1450,Schwester::N,oabbá,അനിയത്തി
1451,Schwester::N,oabbá,ചേച്ചി
1452,Schwester::N,oabbá,അനിയത്തി
1453,Schwester::N,uáb'bi,ചേച്ചി
1454,Schwester::N,uáb'bi,അനിയത്തി
1455,Schwester::N,vuä´b'b,ചേച്ചി
1456,Schwester::N,vuä´b'b,അനിയത്തി
1457,Schwester::N,вуэррьпенҍ,ചേച്ചി
1458,Schwester::N,вуэррьпенҍ,അനിയത്തി
1459,Onkel::N,jyøne,അമ്മാവൻ
1460,Onkel::N,jiekie,അമ്മാവൻ
1461,Onkel::N,tjietsie,അമ്മാവൻ
1462,Onkel::N,ænoj,അമ്മാവൻ
1463,Onkel::N,iehke,അമ്മാവൻ
1464,Onkel::N,eanu,അമ്മാവൻ
1465,Onkel::N,eahki,അമ്മാവൻ
1466,Onkel::N,čeahci,അമ്മാവൻ
1467,Onkel::N,eehi,അമ്മാവൻ
1468,Onkel::N,iänui,അമ്മാവൻ
1469,Onkel::N,jään,അമ്മാവൻ
1470,Onkel::N,čia´cc,അമ്മാവൻ
1471,Onkel::N,ӣнн,അമ്മാവൻ
1472,Tante::N,seasa,മാമി
1473,Tante::N,jijmie,മാമി
1474,Tante::N,gåeskie,മാമി
1475,Tante::N,goasske,മാമി
1476,Tante::N,siessá,മാമി
1477,Tante::N,muohtá,മാമി
1478,Tante::N,ipmi,മാമി
1479,Tante::N,goaski,മാമി
1480,Tante::N,siäsá,മാമി
1481,Tante::N,sie´ss,മാമി
1482,Tante::N,kuä´sǩǩ,മാമി
1483,Tante::N,сӣссь,മാമി
1484,Ehemann::N,ålma,ഭർത്താവ്
1485,Ehemann::N,geelle,ഭർത്താവ്
1486,Ehemann::N,boaddnje,ഭർത്താവ്
1487,Ehemann::N,gállásjålmåj,ഭർത്താവ്
1488,Ehemann::N,isit,ഭർത്താവ്
1489,Ehemann::N,boadnji,ഭർത്താവ്
1490,Ehemann::N,kääḷis,ഭർത്താവ്
1491,Ehemann::N,kuõjj,ഭർത്താവ്
1492,Ehemann::N,кӯйй,ഭർത്താവ്
1493,Ehemann::N,ка̄ллесь,ഭർത്താവ്
1494,Ehefrau::N,gåmma,ഭാര്യ
1495,Ehefrau::N,måersie,ഭാര്യ
1496,Ehefrau::N,geellege,ഭാര്യ
1497,Ehefrau::N,áhkká,ഭാര്യ
1498,Ehefrau::N,áhkásj,ഭാര്യ
1499,Ehefrau::N,áhkká,ഭാര്യ
1500,Ehefrau::N,kálgu,ഭാര്യ
1501,Ehefrau::N,eemeed,ഭാര്യ
1502,Ehefrau::N,ä´ǩǩ,ഭാര്യ
1503,Ehefrau::N,а̄ххьк,ഭാര്യ
1504,Freude::N,aavoe,ആഹ്ലാദം
1505,Freude::N,gearjoe,ആഹ്ലാദം
1506,Freude::N,ávvo,ആഹ്ലാദം
1507,Freude::N,sjålle,ആഹ്ലാദം
1508,Freude::N,illu,ആഹ്ലാദം
1509,Freude::N,iḷo,ആഹ്ലാദം
1510,Freude::N,rämm,ആഹ്ലാദം
1511,Freude::N,kuärgg,ആഹ്ലാദം
1512,Freude::N,räädast,ആഹ്ലാദം
1513,Freude::N,ро̄а̄мм,ആഹ്ലാദം
1514,Gelächter::N,föörhkelh,ചിരിയുടെ ശബ്ദം
1515,Gelächter::N,boagos,ചിരിയുടെ ശബ്ദം
1516,Gelächter::N,tjajmos,ചിരിയുടെ ശബ്ദം
1517,Gelächter::N,čaibman,ചിരിയുടെ ശബ്ദം
1518,Gelächter::N,boagusteapmi,ചിരിയുടെ ശബ്ദം
1519,Gelächter::N,gávdnasat,ചിരിയുടെ ശബ്ദം
1520,Gelächter::N,käämmin,ചിരിയുടെ ശബ്ദം
1521,Gelächter::N,smiâhh,ചിരിയുടെ ശബ്ദം
1522,Gelächter::N,тӣшш,ചിരിയുടെ ശബ്ദം
1523,Glück::N,læhkoe,സന്തോഷം
1524,Glück::N,læhkoe,സന്തുഷ്ടി
1525,Glück::N,ávvo,സന്തോഷം
1526,Glück::N,ávvo,സന്തുഷ്ടി
1527,Glück::N,lihkku,സന്തോഷം
1528,Glück::N,lihkku,സന്തുഷ്ടി
1529,Glück::N,lukko,സന്തോഷം
1530,Glück::N,lukko,സന്തുഷ്ടി
1531,Glück::N,uási,സന്തോഷം
1532,Glück::N,uási,സന്തുഷ്ടി
1533,Glück::N,lekk,സന്തോഷം
1534,Glück::N,lekk,സന്തുഷ്ടി
1535,Glück::N,vuâ´ss,സന്തോഷം
1536,Glück::N,vuâ´ss,സന്തുഷ്ടി
1537,Glück::N,вуэссь,സന്തോഷം
1538,Glück::N,вуэссь,സന്തുഷ്ടി
1539,Kummer::N,sårkoe,ശോകം
1540,Kummer::N,vádja,ശോകം
1541,Kummer::N,surggo,ശോകം
1542,Kummer::N,moraš,ശോകം
1543,Kummer::N,muurâš,ശോകം
1544,Kummer::N,pe´ccel,ശോകം
1545,Kummer::N,пэ̄джь,ശോകം
1546,Kummer::N,пя̄ццель,ശോകം
1547,Wunsch::N,vajtele,ആഗ്രഹം
1548,Wunsch::N,miella,ആഗ്രഹം
1549,Wunsch::N,hállo,ആഗ്രഹം
1550,Wunsch::N,áigumuš,ആഗ്രഹം
1551,Wunsch::N,tuoivâ,ആഗ്രഹം
1552,Wunsch::N,ää´jes,ആഗ്രഹം
1553,Wunsch::N,ä´estõs,ആഗ്രഹം
1554,Wunsch::N,туввмушш,ആഗ്രഹം
1555,Lust::N,luste,ആഗ്രഹം
1556,Lust::N,ulla,ആഗ്രഹം
1557,Lust::N,hibmo,ആഗ്രഹം
1558,Lust::N,hállu,ആഗ്രഹം
1559,Lust::N,haalu,ആഗ്രഹം
1560,Lust::N,haall,ആഗ്രഹം
1561,Lust::N,туввмушш,ആഗ്രഹം
1562,Geist::N,aajmoe,ചുറുചുറുക്ക്
1563,Geist::N,voejkene,ചുറുചുറുക്ക്
1564,Geist::N,vuojŋŋan,ചുറുചുറുക്ക്
1565,Geist::N,vuojŋŋanis,ചുറുചുറുക്ക്
1566,Geist::N,vuoigŋa,ചുറുചുറുക്ക്
1567,Geist::N,vuoi'ŋâ,ചുറുചുറുക്ക്
1568,Geist::N,jiõg'g,ചുറുചുറുക്ക്
1569,Geist::N,čuu´ddes,ചുറുചുറുക്ക്
1570,Geist::N,мӣлл,ചുറുചുറുക്ക്
1571,Geist::N,то̄ӆӆк,ചുറുചുറുക്ക്
1572,Gedanke::N,åssjalommes,ചിന്ത
1573,Gedanke::N,ájádus,ചിന്ത
1574,Gedanke::N,ussjolmis,ചിന്ത
1575,Gedanke::N,jurdda,ചിന്ത
1576,Gedanke::N,juurdâ,ചിന്ത
1577,Gedanke::N,tu´mm,ചിന്ത
1578,Gedanke::N,юрт,ചിന്ത
1579,Gedächtnis::N,mojhtese,ഓർമ്മശക്തി
1580,Gedächtnis::N,mujtto,ഓർമ്മശക്തി
1581,Gedächtnis::N,muitu,ഓർമ്മശക്തി
1582,Gedächtnis::N,mušto,ഓർമ്മശക്തി
1583,Gedächtnis::N,moštt,ഓർമ്മശക്തി
1584,Gedächtnis::N,мушт,ഓർമ്മശക്തി
1585,Gedächtnis::N,мӣлл,ഓർമ്മശക്തി
1586,Verstand::N,jiermie,മനസ്സ്
1587,Verstand::N,goerkesh,മനസ്സ്
1588,Verstand::N,miella,മനസ്സ്
1589,Verstand::N,jiermme,മനസ്സ്
1590,Verstand::N,jierbmi,മനസ്സ്
1591,Verstand::N,fiät'tu,മനസ്സ്
1592,Verstand::N,toolk,മനസ്സ്
1593,Verstand::N,jeä´rmm,മനസ്സ്
1594,Verstand::N,fi´ttjõs,മനസ്സ്
1595,Verstand::N,мӣлл,മനസ്സ്
1596,Verstand::N,то̄ӆӆк,മനസ്സ്
1597,Sinn::N,mïele,അർത്ഥം
1598,Sinn::N,våajnoe,അർത്ഥം
1599,Sinn::N,sisadno,അർത്ഥം
1600,Sinn::N,mierkkidus,അർത്ഥം
1601,Sinn::N,mearkkašupmi,അർത്ഥം
1602,Sinn::N,mēinnet,അർത്ഥം
1603,Sinn::N,me'rhâšuṃe,അർത്ഥം
1604,Sinn::N,mieḷâ,അർത്ഥം
1605,Sinn::N,miõll,അർത്ഥം
1606,Sinn::N,юрт,അർത്ഥം
1607,Sinn::N,то̄ӆӆк,അർത്ഥം
1608,Grund::N,sjïeke,കാരണം
1609,Grund::N,sivva,കാരണം
1610,Grund::N,sivva,കാരണം
1611,Grund::N,suijâ,കാരണം
1612,Grund::N,ää´šš,കാരണം
1613,Grund::N,а̄шшь,കാരണം
1614,Wahrheit::N,rïektesvoete,സത്യം
1615,Wahrheit::N,saetniesvoete,സത്യം
1616,Wahrheit::N,sádnesvuohta,സത്യം
1617,Wahrheit::N,duohtavuohta,സത്യം
1618,Wahrheit::N,tuo'tâvuotâ,സത്യം
1619,Wahrheit::N,tuõđâšvuõtt,സത്യം
1620,Wahrheit::N,зо̄абэль,സത്യം
1621,Gespräch::N,gaskestalleme,സല്ലാപം
1622,Gespräch::N,ságastibme,സല്ലാപം
1623,Gespräch::N,ságastallam,സല്ലാപം
1624,Gespräch::N,ságastallan,സല്ലാപം
1625,Gespräch::N,ráđ̣ádâllâm,സല്ലാപം
1626,Gespräch::N,мо̄а̄йнас,സല്ലാപം
1627,Märchen::N,heamture,യക്ഷിക്കഥ
1628,Märchen::N,dålusj subtsas,യക്ഷിക്കഥ
1629,Märchen::N,máinnas,യക്ഷിക്കഥ
1630,Märchen::N,cukca,യക്ഷിക്കഥ
1631,Märchen::N,maainâs,യക്ഷിക്കഥ
1632,Märchen::N,maainâs,യക്ഷിക്കഥ
1633,Märchen::N,ба̄йхьк,യക്ഷിക്കഥ
1634,Märchen::N,мо̄а̄йнас,യക്ഷിക്കഥ
1635,Erzählung::N,gåata,കഥ
1636,Erzählung::N,vaajese,കഥ
1637,Erzählung::N,soptsese,കഥ
1638,Erzählung::N,giehtto,കഥ
1639,Erzählung::N,mujttalus,കഥ
1640,Erzählung::N,muitalus,കഥ
1641,Erzählung::N,maainâs,കഥ
1642,Erzählung::N,maainâs,കഥ
1643,Erzählung::N,мо̄а̄йнас,കഥ
1644,Nachricht::N,dïjre,സന്ദേശം
1645,Nachricht::N,diedádus,സന്ദേശം
1646,Nachricht::N,diededibme,സന്ദേശം
1647,Nachricht::N,sáhka,സന്ദേശം
1648,Nachricht::N,saahâ,സന്ദേശം
1649,Nachricht::N,a'lmottâs,സന്ദേശം
1650,Nachricht::N,saakk,സന്ദേശം
1651,Nachricht::N,i´lmmtõs,സന്ദേശം
1652,Nachricht::N,со̄а̄гк,സന്ദേശം
1653,Neuigkeit::N,saernie,വാർത്ത
1654,Neuigkeit::N,ådås,വാർത്ത
1655,Neuigkeit::N,sáhka,വാർത്ത
1656,Neuigkeit::N,sáhka,വാർത്ത
1657,Neuigkeit::N,uuđâs,വാർത്ത
1658,Neuigkeit::N,saakk,വാർത്ത
1659,Neuigkeit::N,о̄дтс,വാർത്ത
1660,Neuigkeit::N,со̄а̄гк,വാർത്ത
1661,Name::N,nomme,പേര്
1662,Name::N,namma,പേര്
1663,Name::N,namma,പേര്
1664,Name::N,nommâ,പേര്
1665,Name::N,nõmm,പേര്
1666,Name::N,нэ̄мм,പേര്
1667,Rätsel::N,mojnestimmie,പ്രഹേളിക
1668,Rätsel::N,árvvádus,പ്രഹേളിക
1669,Rätsel::N,árvádus,പ്രഹേളിക
1670,Rätsel::N,arvâdâs,പ്രഹേളിക
1671,Rätsel::N,a´rvvtõs,പ്രഹേളിക
1672,Rätsel::N,а̄ррьв,പ്രഹേളിക
1673,Rede::N,håaleme,സംസാരം
1674,Rede::N,hålla,സംസാരം
1675,Rede::N,sáhka,സംസാരം
1676,Rede::N,hástu,സംസാരം
1677,Rede::N,са̄ррнмушш,സംസാരം
1678,Sprache::N,gïele,ഭാഷ
1679,Sprache::N,giella,ഭാഷ
1680,Sprache::N,giella,ഭാഷ
1681,Sprache::N,kieḷâ,ഭാഷ
1682,Sprache::N,ǩiõll,ഭാഷ
1683,Sprache::N,кӣлл,ഭാഷ
1684,Stimme::N,tjoeje,സ്വരം
1685,Stimme::N,jiedna,സ്വരം
1686,Stimme::N,giella,സ്വരം
1687,Stimme::N,jietna,സ്വരം
1688,Stimme::N,jieṇâ,സ്വരം
1689,Stimme::N,jiõnn,സ്വരം
1690,Stimme::N,ӣнн,സ്വരം
1691,Wort::N,baakoe,വാക്ക്
1692,Wort::N,báhko,വാക്ക്
1693,Wort::N,sátni,വാക്ക്
1694,Wort::N,pááhu,വാക്ക്
1695,Wort::N,sää´nn,വാക്ക്
1696,Wort::N,са̄ннҍ,വാക്ക്
1697,Zeichen::N,væhta,സംജ്ഞ
1698,Zeichen::N,mærkka,സംജ്ഞ
1699,Zeichen::N,mearka,സംജ്ഞ
1700,Zeichen::N,merkkâ,സംജ്ഞ
1701,Zeichen::N,meârkk,സംജ്ഞ
1702,Zeichen::N,тӣххт,സംജ്ഞ
1703,Lärm::N,stujmie,ആരവം
1704,Lärm::N,juhtsa,ആരവം
1705,Lärm::N,šlápma,ആരവം
1706,Lärm::N,ruojâ,ആരവം
1707,Lärm::N,šlaaṃâ,ആരവം
1708,Lärm::N,šuumm'mõš,ആരവം
1709,Lärm::N,шэҏҏ,ആരവം
1710,Lärm::N,ё̄афф,ആരവം
1711,Laut::N,tjoeje,ശബ്ദം
1712,Laut::N,jiedna,ശബ്ദം
1713,Laut::N,jietna,ശബ്ദം
1714,Laut::N,jieṇâ,ശബ്ദം
1715,Laut::N,jiõnn,ശബ്ദം
1716,Laut::N,ӣнн,ശബ്ദം
1717,Ton::N,tjoeje,സ്വരഭേദം
1718,Ton::N,tåvnnå,സ്വരഭേദം
1719,Ton::N,tjuodja,സ്വരഭേദം
1720,Ton::N,šuokŋa,സ്വരഭേദം
1721,Ton::N,nuot'tâ,സ്വരഭേദം
1722,Ton::N,suõmm,സ്വരഭേദം
1723,Ton::N,ӣнн,സ്വരഭേദം
1724,Lied::N,laavloe,പാട്ട്
1725,Lied::N,lávla,പാട്ട്
1726,Lied::N,lávlla,പാട്ട്
1727,Lied::N,laavlâ,പാട്ട്
1728,Lied::N,laaul,പാട്ട്
1729,Lied::N,ла̄ввл,പാട്ട്
1730,Ruhe::N,frïere,നിശ്ചലത
1731,Ruhe::N,raeffie,നിശ്ചലത
1732,Ruhe::N,vuojŋadibme,നിശ്ചലത
1733,Ruhe::N,vuojŋadallam,നിശ്ചലത
1734,Ruhe::N,ráfi,നിശ്ചലത
1735,Ruhe::N,máššu,നിശ്ചലത
1736,Ruhe::N,vuo'iŋâstus,നിശ്ചലത
1737,Ruhe::N,ráávhu,നിശ്ചലത
1738,Ruhe::N,rääuh,നിശ്ചലത
1739,Ruhe::N,vuâŋŋmõš,നിശ്ചലത
1740,Ruhe::N,юэв,നിശ്ചലത
1741,Ruhe::N,вуэӈӈмушш,നിശ്ചലത
1742,Leute::N,aalmoge,ജനങ്ങൾ
1743,Leute::N,ulmutja,ജനങ്ങൾ
1744,Leute::N,álbmot,ജനങ്ങൾ
1745,Leute::N,viehâ,ജനങ്ങൾ
1746,Leute::N,aalmi,ജനങ്ങൾ
1747,Leute::N,о̄ллмэ,ജനങ്ങൾ
1748,Volk::N,aalmoge,രാഷ്ടം
1749,Volk::N,álmmuk,രാഷ്ടം
1750,Volk::N,fuolkke,രാഷ്ടം
1751,Volk::N,álbmot,രാഷ്ടം
1752,Volk::N,aalmug,രാഷ്ടം
1753,Volk::N,aalmi,രാഷ്ടം
1754,Volk::N,нарэдт,രാഷ്ടം
1755,Arbeit::N,barkoe,ജോലി
1756,Arbeit::N,barggo,ജോലി
1757,Arbeit::N,rahtjam,ജോലി
1758,Arbeit::N,bargu,ജോലി
1759,Arbeit::N,pargo,ജോലി
1760,Arbeit::N,tyej̣i,ജോലി
1761,Arbeit::N,likk,ജോലി
1762,Arbeit::N,tue´jj,ജോലി
1763,Arbeit::N,лыххк,ജോലി
1764,Gast::N,guessie,അതിലി
1765,Gast::N,guosse,അതിലി
1766,Gast::N,guossi,അതിലി
1767,Gast::N,kyes'si,അതിലി
1768,Gast::N,kue´s's,അതിലി
1769,Gast::N,кӯссь,അതിലി
1770,Geschenk::N,daevere,സമ്മാനം
1771,Geschenk::N,sjielege,സമ്മാനം
1772,Geschenk::N,vadda,സമ്മാനം
1773,Geschenk::N,vattáldahka,സമ്മാനം
1774,Geschenk::N,skeaŋka,സമ്മാനം
1775,Geschenk::N,adaldâh,സമ്മാനം
1776,Geschenk::N,sǩiâŋkk,സമ്മാനം
1777,Geschenk::N,тӯмаш,സമ്മാനം
1778,Spiel::N,spïele,കളി
1779,Spiel::N,stååkedimmie,കളി
1780,Spiel::N,spella,കളി
1781,Spiel::N,stoagos,കളി
1782,Spiel::N,speallu,കളി
1783,Spiel::N,leikkâ,കളി
1784,Spiel::N,siõrr,കളി
1785,Spiel::N,сӣрр,കളി
1786,Gesellschaft::N,sïelte,കൂട്ടായ്മ
1787,Gesellschaft::N,rádnastallam,കൂട്ടായ്മ
1788,Gesellschaft::N,searvi,കൂട്ടായ്മ
1789,Gesellschaft::N,servi,കൂട്ടായ്മ
1790,Gesellschaft::N,seä´brr,കൂട്ടായ്മ
1791,Gesellschaft::N,се̄ббр,കൂട്ടായ്മ
1792,Hilfe::N,viehkie,സഹായം
1793,Hilfe::N,viehkke,സഹായം
1794,Hilfe::N,veahkki,സഹായം
1795,Hilfe::N,iše,സഹായം
1796,Hilfe::N,veä´ǩ'ǩ,സഹായം
1797,Hilfe::N,ве̄ххьк,സഹായം
1798,Freund::N,voelpe,സുഹൃത്ത്
1799,Freund::N,ráddna,സുഹൃത്ത്
1800,Freund::N,venak,സുഹൃത്ത്
1801,Freund::N,ustit,സുഹൃത്ത്
1802,Freund::N,verdde,സുഹൃത്ത്
1803,Freund::N,veerdi,സുഹൃത്ത്
1804,Freund::N,na´zvan,സുഹൃത്ത്
1805,Freund::N,ка̄ннҌц,സുഹൃത്ത്
1806,Kamerad::N,guejmie,കൂട്ടാളി
1807,Kamerad::N,ráddna,കൂട്ടാളി
