,Concept_ID,lez,bn
690,vor::PRP,вилик,সম্মুখে
691,hinter::PRP,кьулухъ,পশ্চাতে
692,unter::PRP,кӏаник,নীচে
693,durch::PRP,арадай,দ্বারা
694,durch::PRP,-кай хкатна,দ্বারা
695,neben::PRP,патав,কাছে
696,neben::PRP,мукьув,কাছে
697,zwischen::PRP,ара,মধ্যে
698,zwischen::PRP,арада,মধ্যে
699,wegen::PRP,гъиляй,জন্য
700,dies::PRN,и,এটা
701,dies::PRN,им,এটা
702,das::PRN,а,ওটা
703,das::PRN,ам,ওটা
704,alles::PRN,вири,সব
705,alles::PRN,михьиз,সব
706,ich::PRN,за,আমি
707,ich::PRN,зун,আমি
708,du::PRN,вун,তুমি
709,er::PRN,ам,উনি
710,er::PRN,гьа,উনি
711,wir::PRN,чун,আমরা
712,ihr::PRN,куьн,তোমরা
713,sie::PRN,абур,তারা
714,was::FPRN,вуч,কি
715,wer::FPRN,вуж,কে
716,wo::FADV,гьина,কোথায়
717,wohin::FADV,гьиниз,কোথায়
718,wie::FADV,гьикӏ,কেমন
719,warum::FADV,вучиз,কেন
720,wieviel::FNUM,шумуд,কত
721,eins::NUM,са,অক
722,zwei::NUM,кьвед,দুই
723,drei::NUM,пуд,তিন
724,vier::NUM,кьуд,চার
725,fünf::NUM,вад,পাঁচ
726,sechs::NUM,ругуд,ছয়
727,sieben::NUM,ирид,সাত
728,acht::NUM,муьжуьд,আট
729,neun::NUM,кӏуьд,নয়
730,zehn::NUM,цӏуд,দশ
731,elf::NUM,цӏусад,এগারো
732,zwölf::NUM,цӏикьвед,দ্বাদশ
733,zwanzig::NUM,къад,বিশ
734,dreißig::NUM,къанницӏуд,ত্রিশ
735,vierzig::NUM,яхцӏур,চল্লিশ
736,fünfzig::NUM,яхцӏурни цӏуд,পঞ্চাশ
737,sechzig::NUM,пудкъад,ষাট
738,siebzig::NUM,пудкъанни цӏуд,সত্তর
739,achtzig::NUM,кьудкъад,আশি
740,neunzig::NUM,кьудкъанни цӏуд,নব্বুই
741,hundert::NUM,виш,শত
742,tausend::NUM,агъзур,হাজার
743,und::CNJ,ва,আর
744,und::CNJ,ва,এবং
745,oder::CNJ,я,বা
746,stehen::V,акъвазун,দাঁড়ানো
747,sitzen::V,ацукьун,বসা
748,liegen::V,къаткун,শোয়া
749,hängen::V,куьрс хьун,ঝোলা
750,werden::V,хьун,হইয়া উঠা
751,passieren::V,хьун,ঘটা
752,beginnen::V,башламиш хьун,আরম্ভ হওয়া
753,enden::V,куьтягь хьун,শেষ হওয়া
754,wechseln::V,дегиш хьун,রূপাস্তর করা
755,aufgehen[Sonne]::V,экъечӏун,উদিত হওয়া
756,untergehen[Sonne]::V,акӏун,অস্ত যাওয়া
757,scheinen[Sonne]::V,ишигь гун,আলো দেওয়া
758,donnern::V,къукърумар авун,বজ্রধ্বনি করা
759,strömen::V,авахьун,প্রবাহিত হওয়া
760,fließen::V,авахьун,ছুটা
761,sich drehen::V,элкъуьн,পাক খাওয়া
762,schwanken::V,юзун,দোলা
763,schwingen::V,галтад хьун,দোলা
764,fallen::V,аватун,পড়া
765,brennen::V,кун,সেঁকা
766,brennen::V,ккун,সেঁকা
767,regnen::V,къун,বর্ষণ_করা
768,gefrieren::V,муркӏади кьун,হিমায়িত হওয়া
769,tauen::V,цӏурун,গলা
770,schmelzen::V,цӏурун,গলা
771,trocknen::V,кьурун,শুষ্ক করা
772,sieden::V,ругун,ফোঁড়া
773,faulen::V,кутӏун,ক্ষয় হওয়া
774,verfaulen::V,чуьруьтмиш хьун,ক্ষয় হওয়া 
775,verfaulen::V,кутӏун,ক্ষয় হওয়া 
776,reißen::V,атӏун,ছিঁড়া
777,reißen::V,къазунун,ছিঁড়া
778,versinken::V,батмиш хьун,ডুবা
779,vergehen::V,алатун,যাওয়া
780,erscheinen::V,майдандиз акъатун,আসা
781,verschwinden::V,квахьун,অদৃশ্য হওয়া
782,sinken::V,элекьун,হ্রাস হওয়া
783,abnehmen::V,тӏимил хьун,হ্রাস হওয়া
784,abnehmen::V,гъвечӏи хьун,হ্রাস হওয়া
785,zunehmen::V,артух хьун,বৃদ্ধি পাওয়া
786,steigen::V,хкаж хьун,ওঠা
787,wachsen::V,экъечӏун,বড় হওয়া
788,glänzen::V,цӏарцӏар гун,জ্বলা
789,funkeln::V,нур гун,জ্বল্জ্বল করা
790,lärmen::V,ван авун,
791,läuten::V,зенг ягъун,রুসুঝুসু করা
792,klingeln::V,зенг ягъун,বাজা
793,klirren::V,зигринг авун,টুংটাং-শব্দ করা
794,brausen::V,къати хьун,গর্জন করা
795,rauschen::V,вишриш авун,মর্মরধ্বনি করা
796,klingen::V,ван авун,শব্দ করা
797,bellen::V,элуькьун,ঘেউ ঘেউ করা
798,heulen::V,къув ягъун,গর্জন করা
799,blasen::V,уф гун,ফুঁ দেওয়া
800,pfeifen::V,уьфт ягъун,শিস্ দেওয়া
801,schreien::V,гьараюн,চিৎকার করা
802,stöhnen::V,суза авун,গোঁ-গো করা
803,zittern::V,зурзун,কাঁপা
804,leben::V,яшамиш хьун,বাঁচা
805,geboren werden::V,хьун,জন্মানো
806,atmen::V,нефес чӏугун,শ্বাস ফেলা
807,trinken::V,хъун,পান করা
808,essen::V,тӏуьн,ভক্ষণ করা
809,schlucken::V,туькьуьнун,গেলা
810,müde werden::V,галатун,পরিশ্রান্ত হওয়া
811,müde werden::V,юргъун хьун,পরিশ্রান্ত হওয়া
812,einschlafen::V,ксун,নিদ্রামগ্ন হওয়া
813,schlafen::V,ксун,নিদ্রা যাওয়া
814,aufwachen::V,ахварай аватун,জাগা
815,aufstehen::V,къарагъун,জাগা
816,sich erholen::V,ял ягъун,আরাম করা
817,krank werden::V,кефсуз хьун,অসুস্থ হত্তয়া
818,krank sein::V,тӏа хьун,রূগ্ণ হত্তয়া
819,schmerzen::V,тӏа хьун,কন্কন করা
820,husten::V,уьгьуь ягъун,কাশা
821,genesen::V,сагъ хъхьун,আরোগ্য হওয়া
822,sterben::V,кьин,মারা যাওয়া
823,umkommen::V,терг хьун,মারা যাওয়া
824,sich bewegen::V,юзун,চলা
825,sich rühren::V,юзун,নড়া
826,sich erheben::V,къарагъун,উদিত হওয়া
827,sich setzen::V,ацукьун,বসা
828,hinfallen::V,алукьун,পড়া
829,laufen::V,къекъуьн,হাঁটা
830,schreiten::V,ккамар къачун,হাঁটা
831,spazierengehen::V,сейр авун,পায়চারি করা
832,eilen::V,тади авун,ত্বরাম্বিত করা
833,sich beeilen::V,гьерекатун,ত্বরাম্বিত করা
834,sausen::V,чкурун,ধেয়ে যাওয়া
835,rennen::V,катун,চলা
836,rennen::V,зверун,চলা
837,springen::V,хкадарун,লাফানো
838,klettern::V,акьахун,আরোহণ করা
839,kriechen::V,капаралди фин,হামাগুড়ি দেওয়া
840,schwimmen::V,сирнав авун,সাঁতার কাটা
841,tauchen::V,кьилихъди циз вегьин,ডোবা
842,rudern::V,кьусуйралди лодка гьалун,দাঁড় টানা
843,rudern::V,цуьруьгъуьлдалди кӏватӏун,দাঁড় টানা
844,fahren::V,фин,চালান
845,fliegen::V,лув гун,ওড়া
846,fliegen::V,цавай фин,ওড়া
847,gehen::V,фин,যাওয়া
848,weggehen::V,хъфин,প্রস্থান করা
849,abfahren::V,фин,প্রস্থান করা
850,abfahren::V,рекье гьатун,প্রস্থান করা
851,anhalten::V,акъвазун,থামা
852,hineingehen::V,гьахьун,ঢোকা
853,eintreten::V,гьахьун,ঢোকা
854,kommen::V,атун,আসা
855,ankommen::V,атун,আসা
856,zurückkommen::V,хтун,ফিরা
857,bleiben::V,амукьун,থাকা
858,warten::V,гуьзлемишун,অপেক্ষা করা
859,erwarten::V,вил алаз акъвазун,অপেক্ষা করা
860,suchen::V,къекъуьн,খোঁজ করা
861,finden::V,жугъун,পাওয়া
862,versuchen::V,алахъун,পরখ করা
863,vorbereiten::V,гьазурун,প্রস্তুত করা
864,lieben::V,кӏан хьун,ভালবাসা
865,mögen::V,рикӏ ацукьун,পছন্দ করা
866,lachen::V,хъуьруьн,হাসা
867,weinen::V,шехьун,কাঁদা
868,schimpfen::V,сеперар гун,নালিশ করা
869,schimpfen::V,экъуьгъунар авун,নালিশ করা
870,sich ärgern::V,хъел акатун,রাগ হত্তয়া
871,sich fürchten::V,кичӏе хьун,ভয় করা
872,fürchten::V,къурхутмиш хьун,ডরা
873,fliehen::V,катун,পালানো
874,flüchten::V,катун,পালানো
875,sehen::V,акун,দেখা
876,anschauen::V,вил вегьин,দেখা
877,ansehen::V,килигун,দেখা
878,hören::V,ван хьун,শোনা
879,zuhören::V,яб гун,শোনা
880,probieren::V,дад акун,পরখ করা
881,riechen::V,ни чӏугун,শুঁকা
882,fühlen::V,гьисс авун,অনুভব করা
883,frieren::V,кьун,শীত লাগা
884,frieren::V,мекьи хьун,শীত লাগা
885,tun::V,авун,করা
886,können::V,хьун,পারা
887,können::V,акъакьун,পারা
888,wollen::V,кӏан хьун,ইচ্ছা করা
889,anfangen::V,башламишун,আরম্ভ করা
890,beenden::V,куьтягьун,শেষ করা
891,aufhören::V,акъвазун,থামা
892,gelingen::V,арадал атун,সিদ্ধিলাভ করা
893,geraten::V,акъатун,পরিণত হত্তয়া
894,öffnen::V,ахъаюн,খোলা
895,schließen::V,акьалун,বন্ধ করা
896,stellen::V,эцигун,স্থাপন করা
897,setzen::V,ацукьарун,স্থাপন করা
898,legen::V,эцигун,স্থাপন করা
899,berühren::V,хкӏурун,স্পর্শ করা
900,verbinden::V,гилигун,সংযুক্ত করা
901,bedecken::V,кӏевун,ঢাকা
902,aufhängen::V,куьрсарун,ঝুলানো
903,anzünden::V,куькӏуьрун,জ্বালান
904,aufheben::V,хкажун,কুড়াইয়া তোলা
905,zurücklassen::V,тун,পরিত্যাগ করা
906,verlieren::V,квадарун,হারান
907,fallen lassen::V,авадрун,ফেলা
908,machen::V,авун,গঠন করা
909,machen::V,кар авун,গঠন করা
910,herstellen::V,расун,সৃষ্টি করা
911,bauen::V,туькӏуьрун,নির্মাণ করা
912,reparieren::V,расун,মেরামত করা
913,verbessern::V,хъсанрун,উন্নতিলাভ করা
914,ändern::V,табдил авун,পরিবর্তিত করা
915,graben::V,эгъуьнун,খনন করা
916,beugen::V,акӏажарун,নোয়া
917,beugen::V,кангур авун,নোয়া
918,biegen::V,патахъарун,নোয়া
919,drehen::V,алчударун,ঘোরান
920,umdrehen::V,элкъуьрун,উলটানো
921,heben::V,хкажун,উত্তোলন করা
922,hochheben::V,хкажун,উঁচু করা
923,ergreifen::V,агалчна кьун,দখল করা
924,halten::V,кьун,ধরা
925,drücken::V,чуькьуьн,টেপা
926,schieben::V,хуртӏ гун,ঠেলা
927,kratzen::V,къадгъунун,চাঁচা
928,lecken::V,мез гун,চাটা
929,beißen::V,кӏасун,দংশন করা
930,abreißen::V,галудун,বিচ্ছিন্ন করা
931,abschneiden::V,атӏун,বিচ্ছিন্ন করা
932,stecken::V,сухун,বিদ্ধ করা
933,brechen::V,хун,ভাঙা
934,brechen::V,кукӏварун,ভাঙা
935,klopfen::V,тахъ-тахъ авун,আঘাত করা
936,hauen::V,ягъун,আঘাত করা
937,kleben::V,алкӏурун,সাঁটা
938,kleben::V,кукӏурун,সাঁটা
939,reiben::V,тӏушунун,ঘষা
940,streichen::V,алтадун,ছড়াইয়া
941,schleifen::V,кӏвенкӏв авун,ধার দেওয়া
942,schneiden::V,атӏун,কাটা
943,rütteln::V,къарсурун,নাড়ান
944,schütteln::V,къарсурун,নড়া
945,schwenken::V,элягъун,দোলা
946,schwenken::V,галтадун,দোলা
947,schütten::V,цун,বর্ষণ করা
948,füllen::V,ацӏурун,পরিপূর্ণ করা
949,einwickeln::V,кутун,মুড়া
950,einwickeln::V,элкъуьрун,মুড়া
951,tragen::V,тухун,বহন করা
952,schleppen::V,галчӏурун,টানা
953,ziehen::V,ялун,টানা
954,ziehen::V,чӏугун,টানা
955,aufbewahren::V,хуьн,রাখা
956,werfen::V,гадрун,ছুড়া
957,fangen::V,кьун,লোফা
958,packen::V,кьун,ধরা
959,verstecken::V,кӏевун,গোপন করা
960,teilen::V,паюн,বিভক্ত করা
961,schicken::V,ракъурун,প্রেরণ করা
962,bringen::V,гъун,আনা
963,hinzufügen::V,алава авун,একত্র করা
964,bekommen::V,къачун,পাওয়া
965,bekommen::V,жугъурун,পাওয়া
966,erhalten::V,къачун,পাওয়া
967,nehmen::V,къачун,নেওয়া
968,wählen::V,хкягъун,বাছা
969,auswählen::V,хкягъун,বাছা
970,bewahren::V,хуьн,বাঁচাইয়া রাখা
971,behindern::V,манийвал авун,বাধা দেওয়া
972,verderben::V,чӏурун,নষ্ট করা
973,beschädigen::V,нукьсанвал гун,ক্ষতি করা
974,zerbrechen::V,хун,ভাঙ্গিয়া যাওয়া
975,zerreißen::V,къазунун,ছিঁড়া
976,zerstören::V,чӏурун,বিনাশ করা
977,zerstören::V,барбатӏун,বিনাশ করা
978,verbrennen::V,ккун,দহন করা
979,geben::V,гун,দেওয়া
980,reichen::V,вугун,দেওয়া
981,reichen::V,гун,দেওয়া
982,schenken::V,пишкеш авун,উপহার দেত্তয়া
983,versprechen::V,гаф гун,প্রতিশ্রুতি দেওয়া
984,wünschen::V,дуьа авун,আকাঙ্ক্ষা করা
985,loben::V,тариф авун,প্রশংসা করা
986,küssen::V,темен гун,চুম্বন করা
987,wiegen::V,эчӏягъун,দুলানো
988,zudecken::V,гьалдун,ঢাকা
989,wecken::V,ахварай авудун,জাগানো
990,zeigen::V,къалурун,দেখানো
991,führen::V,тухун,পথ দেখানো
992,lehren::V,кӏелиз тун,শেখানো
993,unterrichten::V,тарс гун,শিক্ষা দেওয়া
994,aufziehen::V,тербия гун,পালন করা
995,aufziehen::V,тербияламишун,পালন করা
996,leiten::V,идара авун,পরিচালনা করা
997,antreiben::V,тади кутун,চালনা করা
998,einladen::V,теклиф авун,নিমন্ত্রণ করা
999,vereinigen::V,сад авун,এক করা
1000,besuchen::V,кьилив атун,দেখিতে যাওয়া
1001,treffen::V,гьалтун,সন্মুখীন হওয়া
1002,sich versammeln::V,алтӏушун,জড়ো হওয়া
1003,spielen::V,къугъун,খেলা
1004,singen::V,лугьун,গাওয়া
1005,singen::V,мани лугьун,গাওয়া
1006,tanzen::V,кьуьл авун,নাচা
1007,sich trennen::V,къакъатун,পৃথক করা
1008,verlassen::V,гъил къачун,পরিত্যাগ করা
1009,retten::V,къутармишун,উদ্ধার করা
1010,bewachen::V,хуьн,পাহারা দেওয়া
1011,schützen::V,хуьн,রক্ষা করা
1012,verteidigen::V,хуьн,রক্ষা করা
1013,sich schlagen::V,кукӏун,লড়াই করা
1014,schießen::V,акъатун,তীরবেগে ছোটা
1015,siegen::V,гъалиб хьун,জেতা
1016,ärgern::V,хъел гъун,বিরক্ত করা
1017,ärgern::V,хъел кутун,বিরক্ত করা
1018,schlagen::V,ягъун,আঘাত করা
1019,schlagen::V,галукьарун,আঘাত করা
1020,treten::V,кьуьл къекъягъун,লাথি মারা
1021,treten::V,кьуьл эцягъун,লাথি মারা
1022,stechen::V,акьадарун,দংশন করা
1023,stoßen::V,эцягъун,ঠেলা
1024,stehlen::V,чуьнуьхун,অপহরণ করা
1025,stören::V,хкуьрун,ঘাঁটান
1026,belästigen::V,хкуьрун,বিরক্ত করা
1027,belästigen::V,азият гун,বিরক্ত করা
1028,verbergen::V,далдаламишун,গোপন করা
1029,täuschen::V,алцурарун,প্রবঞ্চনা করা
1030,täuschen::V,алцуррун,প্রবঞ্চনা করা
1031,betrügen::V,алцурарун,প্রতারণা করা
1032,betrügen::V,гьарамзадавал авун,প্রতারণা করা
1033,töten::V,яна кьин,হত্যা করা
1034,wohnen::V,дуланмиш хьун,বাস করা
1035,arbeiten::V,кӏвалахун,কাজ করা
1036,arbeiten::V,кӏвалах авун,কাজ করা
1037,sammeln::V,кӏватӏун,সংগ্রহ করা
1038,pflücken::V,атӏун,চয়ন করা
1039,jagen::V,гъуьрч авун,শিকার করা
1040,fischen::V,гъетер кьун,মাছ ধরা
1041,fassen::V,кьун,ধরা
1042,hüten::V,чӏура хуьн,যুথভুক্ত করা
1043,treiben::V,гьалун,চালনা করা
1044,anbinden::V,акалун,বন্ধন করা
1045,füttern::V,ем гун,ভোজন করানো
1046,melken::V,ацун,দুগ্ধ দোহন করা
1047,hacken::V,куьткуьнун,কাটা
1048,gießen::V,яд гун,বর্ষণ করা
1049,reifen::V,чурун,পাকা
1050,reifen::V,агакьун,পাকা
1051,zubereiten::V,гьазурун,রন্ধন করা
1052,kochen::V,ругун,রন্ধন করা
1053,backen::V,чурун,সেকা
1054,braten::V,чурун,ভাজা
1055,umrühren::V,какадарун,নড়ানো
1056,stricken::V,хурун,বোনা
1057,nähen::V,цун,সেলাই করা
1058,färben::V,шир ягъун,রঞ্জিত করা
1059,reinigen::V,михьун,পরিষ্কার করা
1060,waschen::V,чуьхуьн,পরিষ্কার করা
1061,abwischen::V,гуьцӏун,মুছা
1062,spülen::V,экъуьрун,পরিষ্কার করা
1063,fegen::V,шуткун,ঝাঁট দেওয়া
1064,kehren::V,кул алтадун,ঝাঁট দেওয়া
1065,baden::V,эхъуьн,অবগাহন করা
1066,sich waschen::V,жендек чуьхуьн,ধোয়া
1067,ausziehen::V,хутӏунун,খুলা
1068,ausziehen::V,галудун,খুলা
1069,anziehen::V,алукӏун,গায়ে দেত্তয়া
1070,sich anziehen::V,алукӏун,পোশাক পরা
1071,sich anziehen::V,парталар алукӏун,পোশাক পরা
1072,kämmen::V,эвягъун,আঁচড়ানো
1073,schmücken::V,безетмишун,সাজান করা
1074,schmücken::V,гуьрчегарун,সাজান করা
1075,sagen::V,лугьун,উচ্চারণ করা
1076,sprechen::V,рахун,বলা
1077,reden::V,рахун,আলাপ করা
1078,sich unterhalten::V,ихтилат авун,আড্ডা দেওয়া
1079,fragen::V,жузун,জিজ্ঞাসা করা
1080,bitten::V,тӏалабун,প্রার্থনা করা
1081,erzählen::V,ахъаюн,বর্ণনা করা
1082,mitteilen::V,хабар гун,বলা
1083,nennen::V,тӏвар гун,নাম দেওয়া
1084,rufen::V,эверун,আমন্ত্রণ করা
1085,prahlen::V,яцӏу гафар авун,বড়াই করা
1086,übersetzen::V,таржума авун,ভাষাস্তরিত করা
1087,übersetzen::V,гафладун,ভাষাস্তরিত করা
1088,denken::V,фикир авун,ভাবা
1089,glauben::V,агъун,বিশ্বাস করা
1090,bemerken::V,фикир гун,লক্ষ্য করা
1091,begreifen::V,гъавурда акьун,উপলব্ধি করা
1092,lernen::V,кӏелун,শেখা
1093,wissen::V,чир хьун,জানা
1094,wissen::V,чирхьун,জানা
1095,sich erinnern an::V,рикӏел хуьн,মনে করা
1096,vergessen::V,рикӏелай фин,বিস্মৃত হওয়া
1097,vergessen::V,рикӏелай алатун,বিস্মৃত হওয়া
1098,messen::V,алцумун,মাপা
1099,zählen::V,гьисабун,গণনা করা
1100,rechnen::V,гьисабун,হিসাব করা
1101,lesen::V,кӏелун,পাঠ করা
1102,malen::V,кхьин,আঁকা
1103,malen::V,шикилар чӏугун,আঁকা
1104,zeichnen::V,чӏугун,ছকা
1105,schreiben::V,кхьин,লেখা
1106,besitzen::V,иеси хьун,অধিকার করা
1107,kaufen::V,къачун,ক্রয় করা
1108,kaufen::V,маса къачун,ক্রয় করা
1109,verkaufen::V,гун,বেচা
1110,verkaufen::V,маса гун,বেচা
1111,bezahlen::V,къимет гун,প্রদান করা
1112,bezahlen::V,эвезда авун,প্রদান করা
1113,bezahlen::V,гьакъи агакьрун,প্রদান করা
1114,zahlen::V,къимет гун,প্রদান করা
1115,zahlen::V,эвезда авун,প্রদান করা
1116,zahlen::V,гьакъи агакьрун,প্রদান করা
1117,beherrschen::V,иеси хьун,শাসন করা
1118,ertragen::V,таб гун,বহন করা
1119,Oberschenkel::N,,ঊরু
1120,Strömung::N,,স্রোত
1121,Moor::N,,মাঠ
1122,Gedächtnis::N,,স্মরণশক্তি
1123,Ski::N,,শী
1124,Platte::N,,ফলক
1125,Leine::N,,শিকল
1126,Geschäft::N,,ব্যস্ততা
1127,dick[Gegenstand]::A,,পুরু
1128,auf einmal::ADV,,জলদি
1129,zurück::ADV,,পিঠ
1130,wieder::ADV,,আবার
1131,wehen::V,,প্রবাহিত হওয়া
1132,rauchen::V,,ধোঁয়া ছড়ান
1133,schaukeln::V,,দোলা
1134,rühren::V,,হৃদয়ম্পর্শ করা
1135,scheinen::V,,মনে হত্তয়া
1136,zu sehen sein::V,,দেখা দেত্তয়া
1137,vernehmen::V,,শোনা
1138,wenden::V,,উলটাইয়া দেত্তয়া
1139,binden::V,,বন্ধন করা
1140,lassen::V,,অনুমতি দেওয়া
1141,erkennen::V,,চিনিতে পারা
1142,verstehen::V,,উপলব্ধি করা
