,Concept_ID,ka,vep
736,fern::A,შორი,edahaine
737,fern::A,შორეული,edahaine
738,linker::A,მარცხენა,hura
739,rechter::A,მარჯვენა,oiged
740,anderer::A,სხვა,toine
741,erster::A,პირველი,ezmäine
742,zweiter::A,მეორე,toine
743,dritter::A,მესამე,koumanz'
744,letzter::A,ბოლო,jäl'gmäine
745,letzter::A,უკანასკნელი,jäl'gmäine
746,allein::ADV,მარტო,üksnäze
747,auf einmal::ADV,ერთდროულად,ühten aigan
748,zusammen::ADV,ერთად,ühtes
749,lange::ADV,დიდხანს,hätken
750,plötzlich::ADV,მოულოდნელად,äkkid
751,sofort::ADV,ახლავე,kerdalaz
752,später::ADV,მოგვიანებით,möhemba
753,jetzt::ADV,ახლა,nügüd'
754,heute::ADV,დღეს,tämbei
755,morgen::ADV,ხვალ,homen
756,bald::ADV,მალე,pigai
757,dann::ADV,მერე,sid'
758,gestern::ADV,გუშინ,eglai
759,einst::ADV,ოდესღაც,ende
760,einst::ADV,ოდესღაც,kerdan
761,damals::ADV,მაშინ,siloi
762,danach::ADV,მერმე,sid'
763,danach::ADV,შემდეგ,sid'
764,vorher::ADV,ადრე,ende
765,vorher::ADV,წინათ,ende
766,zuerst::ADV,ჯერ,ezmäi
767,einmal::ADV,ერთხელ,kerdan
768,manchmal::ADV,ხან,erašti
769,manchmal::ADV,ზოგჯერ,erašti
770,oft::ADV,ხშირად,paksus
771,immer::ADV,მუდამ,kaiken
772,immer::ADV,ყოველთვის,kaiken
773,niemals::ADV,არასდროს,ei nikonz
774,hier::ADV,აქ,täs
775,hier::ADV,აქ,tägä
776,hierhin::ADV,აქეთ,tänna
777,von hier::ADV,აქედან,täspäi
778,von hier::ADV,აქედან,sid'päi
779,dort::ADV,იქ,sigä
780,dorthin::ADV,იქით,sinna
781,dorthin::ADV,იქით,nakkale
782,geradeaus::ADV,პირდაპირ,kohtha
783,vorwärts::ADV,წინ,edehe
784,rückwärts::ADV,უკან,sel'gin
785,zurück::ADV,უკანვე,tagaze
786,unten::ADV,დაბლა,alahan
787,unten::ADV,ქვევით,alahan
788,hinab::ADV,ძირს,alaz
789,hinab::ADV,ძირს,alahaks
790,oben::ADV,ზემოთ,ülähän
791,hinauf::ADV,ზევით,ülez
792,hinauf::ADV,ზევით,ülähäks
793,überall::ADV,ყველგან,kaikjal
794,nicht::ADV,არ,ei
795,ein wenig::ADV,ცოტა,vähän
796,kaum::ADV,ძლივს,habi
797,sehr::ADV,მეტად,lujas
798,sehr::ADV,ძალიან,lujas
799,so::ADV,ისე,muga
800,so::ADV,ისე,ninga
801,noch::ADV,ჯერ,völ
802,nur::ADV,მხოლოდ,järg
803,nur::ADV,მხოლოდ,vaiše
804,schon::ADV,უკვე,jo
805,wieder::ADV,ისევ,möst
806,wieder::ADV,კიდევ,möst
807,vergebens::ADV,ამაოდ,uhtei
808,vergebens::ADV,ტყუილად,uhtei
809,vor::PRP,წინ,edes
810,hinter::PRP,უკან,taga
811,hinter::PRP,მიღმა,taga
812,unter::PRP,ქვეშ,al
813,unter::PRP,ქვევით,al
814,durch::PRP,გავლით,läbi
815,durch::PRP,გავლით,kal't
816,neben::PRP,გვერდით,rindal
817,zwischen::PRP,შუა,keskes
818,zwischen::PRP,შორის,keskes
819,wegen::PRP,გამო,tagut
820,wegen::PRP,შედეგად,tagut
821,dies::PRN,ეს,nece
822,das::PRN,ეგ,se
823,alles::PRN,ყველაფერი,kaik
824,ich::PRN,მე,minä
825,du::PRN,შენ,sinä
826,er::PRN,ის,hän
827,er::PRN,იგი,hän
828,wir::PRN,ჩვენ,mö
829,ihr::PRN,თქვენ,tö
830,sie::PRN,ისინი,hö
831,was::FPRN,რა,mi
832,wer::FPRN,ვინ,ken
833,wo::FADV,სად,kus
834,wohin::FADV,საით,kuna
835,wie::FADV,როგორ,kut
836,wie::FADV,როგორ,mit'
837,warum::FADV,რაზე,mikš
838,warum::FADV,რატომ,mikš
839,wieviel::FNUM,რამდენი,äjak
840,wieviel::FNUM,რამდენი,kuverz'
841,eins::NUM,ერთი,üks'
842,zwei::NUM,ორი,kaks'
843,drei::NUM,სამი,koume
844,vier::NUM,ოთხი,nel'l'
845,fünf::NUM,ხუთი,viž
846,sechs::NUM,ექვსი,kuz'
847,sieben::NUM,შვიდი,seičeme
848,acht::NUM,რვა,kahesa
849,neun::NUM,ცხრა,ühesa
850,zehn::NUM,ათი,kümne
851,elf::NUM,თერთმეტი,üks'toštkümne
852,zwölf::NUM,თორმეტი,kaks'toštkümne
853,zwanzig::NUM,ოცი,kaks'kümne
854,dreißig::NUM,ოცდაათი,koumekümne
855,vierzig::NUM,ორმოცი,nel'l'kümne
856,fünfzig::NUM,ორმოცდაათი,vižkümne
857,sechzig::NUM,სამოცი,kuz'kümne
858,siebzig::NUM,სამოცდაათი,seičemekümne
859,achtzig::NUM,ოთხმოცი,kahesakümne
860,neunzig::NUM,ოთხმოცდაათი,ühesakümne
861,hundert::NUM,ასი,sada
862,tausend::NUM,ათასი,tuha
863,und::CNJ,და,i
864,und::CNJ,და,da
865,oder::CNJ,ან,vai
866,stehen::V,დგას,seišta
867,sitzen::V,ზის,ištta
868,liegen::V,აწევს,venuda
869,hängen::V,კიდია,ripta
870,werden::V,გახდება,lindä
871,werden::V,გახდება,tehtas
872,passieren::V,მოხდება,ozaitas
873,beginnen::V,იწყება,augotadas
874,enden::V,გათავდება,loptas
875,wechseln::V,იცვლება,vajehtadas
876,aufgehen[Sonne]::V,ამოდის,nousta
877,untergehen[Sonne]::V,ჩადის,lasktas
878,scheinen[Sonne]::V,ანათებს,paštta
879,donnern::V,ქუხს,juraita
880,wehen::V,ქრის,dölta
881,wehen::V,ქრის,puhuda
882,wehen::V,დაუბერავს,dölta
883,wehen::V,დაუბერავს,puhuda
884,strömen::V,იღვრება,valadas
885,fließen::V,დის,valuda
886,fließen::V,მიედინება,valuda
887,sich drehen::V,ტრიალებს,punotas
888,schwanken::V,ირხევა,čibuda
889,schwingen::V,ირხევა,čibuda
890,fallen::V,დავარდება,langeta
891,brennen::V,იწვის,pallada
892,rauchen::V,ბოლავს,savustada
893,rauchen::V,აბოლებს,savustada
894,regnen::V,წვიმს,vihmda
895,gefrieren::V,იყინება,jäduda
896,gefrieren::V,იყინება,kül'mdä
897,tauen::V,დნება,sulada
898,schmelzen::V,დნება,sulada
899,trocknen::V,გაშრება,kuida
900,trocknen::V,გაშრება,kuivehtuda
901,sieden::V,დუღს,kehuda
902,faulen::V,ლპება,hapata
903,faulen::V,ლპება,traudäs
904,verfaulen::V,ლპება,hapata
905,reißen::V,დაიხევა,rebita
906,versinken::V,ეფლობა,upota
907,versinken::V,ჩაიძირება,upota
908,vergehen::V,გადის,mända
909,erscheinen::V,გამოჩნდება,ozutadas
910,verschwinden::V,გააქრება,hajeta
911,verschwinden::V,დაიკარგება,hajeta
912,sinken::V,დაიწევს,väheta
913,sinken::V,დაიწევს,lasktas
914,abnehmen::V,შემცირდება,peneta
915,zunehmen::V,გასუქდება,ližaduda
916,steigen::V,მოიმატებს,nousta
917,wachsen::V,იზრდება,kazda
918,wachsen::V,მრავლდება,kazda
919,glänzen::V,ბრწყინავს,loštta
920,funkeln::V,კაშკაშებს,hoštta
921,lärmen::V,ხმაურობს,robaita
922,läuten::V,დარეკავს,judaita
923,klingeln::V,დარეკავს,kelotada
924,klirren::V,დააწკარუნებს,biraita
925,brausen::V,ბობოქრობს,bruncta
926,rauschen::V,შრიალებს,šobaita
927,klingen::V,ხმას გამოსცემს,heläita
928,bellen::V,უყეფს,nutta
929,heulen::V,ღმუის,ulaita
930,blasen::V,დაუბერავს,puhuda
931,pfeifen::V,უსტვენს,pistta
932,pfeifen::V,უსტვენს,vihelta
933,schreien::V,ყვირის,kirkta
934,schreien::V,ყვირის,kidastada
935,stöhnen::V,კვნესის,ohkta
936,stöhnen::V,კვნესის,voivotada
937,zittern::V,აძაგძაგებს,säraita
938,leben::V,ცოცხლობს,eläda
939,geboren werden::V,იშვება,sünduda
940,geboren werden::V,იბადება,sünduda
941,atmen::V,სუნთქავს,henktä
942,trinken::V,სვამს,joda
943,trinken::V,დალევს,joda
944,essen::V,შეჭამს,söda
945,schlucken::V,ყლაპავს,lainata
946,müde werden::V,დაიქანცება,väzuda
947,müde werden::V,დაიქანცება,šuštuda
948,einschlafen::V,დაიძინებს,uinota
949,schlafen::V,სძინავს,magata
950,schlafen::V,სძინავს,nukkuda
951,aufwachen::V,გაიღვიძებს,heraštuda
952,aufstehen::V,ადგება,nousta
953,sich erholen::V,დაისვენებს,lebaitas
954,krank werden::V,ავად გახდება,läžegata
955,krank sein::V,ავადმყოფობს,läžuda
956,schmerzen::V,სტკივა,kibištada
957,husten::V,ახველებს,rügda
958,genesen::V,მორჩება,tervehtuda
959,sterben::V,კვდება,kolda
960,umkommen::V,დაიღუპება,kolda
961,sich bewegen::V,იძვრის,likkuda
962,sich bewegen::V,მოძრაობს,likkuda
963,sich rühren::V,გაინძრევა,likahtada
964,sich rühren::V,გაინძრევა,kubahtada
965,sich erheben::V,ადგება,nousta
966,sich setzen::V,დაჯდება,išttas
967,hinfallen::V,დაეცემა,langeta
968,laufen::V,დადის,kävuda
969,schreiten::V,აბიჯებს,astta
970,schreiten::V,აბიჯებს,haškta
971,spazierengehen::V,დასეირნობს,kävelta
972,eilen::V,მიიჩქარის,kiruhtada
973,sich beeilen::V,აჩქარდება,kiruhtada
974,sausen::V,მიქრის,fun'urta
975,rennen::V,დარბის,joksta
976,springen::V,ხტის,hüptä
977,klettern::V,ძვრება,libuda
978,schaukeln::V,ქანაობს,čibuda
979,kriechen::V,დაბობღავს,ličtas
980,schwimmen::V,ცურავს,ujuda
981,tauchen::V,ჩაიძირება,čukautas
982,rudern::V,ნიჩაბს უსვამს,souta
983,fahren::V,დადის,ajada
984,fahren::V,დადის,ajelda
985,fahren::V,მგზავრობს,ajada
986,fahren::V,მგზავრობს,ajelda
987,fliegen::V,იფრენს,leta
988,fliegen::V,გაფრინდება,leta
989,gehen::V,მიდის,mända
990,gehen::V,მიდის,kävuda
991,weggehen::V,წამოდის,päzda
992,weggehen::V,წამოდის,lähtta
993,abfahren::V,მიემგზავრება,tönduda
994,anhalten::V,ჩერდება,seižutadas
995,hineingehen::V,შედის,mända südäimehe
996,eintreten::V,შედის,tulda
997,kommen::V,მოდის,tulda
998,ankommen::V,ჩადის,tulda
999,zurückkommen::V,დაბრუნდება,pörtas
1000,bleiben::V,დარჩება,jäda
1001,warten::V,ელოდება,varastada
1002,erwarten::V,ელის,varastada
1003,erwarten::V,დაიცდის,varastada
1004,suchen::V,ეძებს,ectä
1005,suchen::V,მოძებნის,ectä
1006,finden::V,მიაგნებს,löuta
1007,finden::V,გამოძებნის,löuta
1008,versuchen::V,ცდის,ladida
1009,versuchen::V,ცდის,rohkaita
1010,versuchen::V,ცდილობს,ladida
1011,versuchen::V,ცდილობს,rohkaita
1012,vorbereiten::V,მოამზადებს,vaumita
1013,lieben::V,უყვარს,armastada
1014,mögen::V,ეტრფის,navedida
1015,lachen::V,იცინის,nagrda
1016,rühren::V,გულს აუჩუყებს,likutada
1017,weinen::V,ტირის,itkta
1018,schimpfen::V,შეიგინება,laidas
1019,schimpfen::V,შეიგინება,pačatada
1020,sich ärgern::V,გაბრაზობს,rändüda
1021,sich fürchten::V,შიშობს,varaita
1022,fürchten::V,ფრთხილობს,varaita
1023,fliehen::V,გაიქცევა,pageta
1024,flüchten::V,გაიქცევა,pageta
1025,flüchten::V,გაიქცევა,joksta
1026,sehen::V,ხედავს,nähta
1027,anschauen::V,ნახავს,kacta
1028,ansehen::V,უყურებს,kacta
1029,hören::V,ისმენს,kulda
1030,zuhören::V,მოისმენს,kundeltas
1031,probieren::V,გასინჯავს,mujada
1032,riechen::V,ყნოსავს,rižada
1033,fühlen::V,გრძნობს,mujada
1034,scheinen::V,ეჩვენება,näguda
1035,zu sehen sein::V,მოჩანს,näguda
1036,vernehmen::V,გაიგებს,kulištada
1037,frieren::V,იყინება,kül'mdä
1038,tun::V,აკეთებს,tehta
1039,können::V,შეიძლება,voida
1040,können::V,შეიძლება,mahtta
1041,wollen::V,უნდა,himoita
1042,wollen::V,უნდა,tahtoida
1043,anfangen::V,დაიწყებს,zavottä
1044,anfangen::V,დაიწყებს,augotada
1045,beenden::V,ამთავრებს,loptä
1046,aufhören::V,შეწყვეტს,loptas
1047,gelingen::V,მოახერხებს,lähtta
1048,gelingen::V,მოახერხებს,tehtas
1049,geraten::V,გამოდის,tulda
1050,öffnen::V,გახსნის,avaita
1051,schließen::V,ხურავს,saubata
1052,schließen::V,დაკეტავს,saubata
1053,stellen::V,დადგამს,panda
1054,stellen::V,დადგამს,seižutada
1055,setzen::V,დასვამს,ištutada
1056,legen::V,დადებს,panda
1057,berühren::V,შეახებს,koskta
1058,berühren::V,შეახებს,käziduda
1059,berühren::V,მიაკარებს,koskta
1060,berühren::V,მიაკარებს,käziduda
1061,verbinden::V,შეაერთებს,ühtenzoitta
1062,bedecken::V,გადააფარებს,katta
1063,bedecken::V,გადააფარებს,peitta
1064,aufhängen::V,დაკიდებს,riputada
1065,anzünden::V,დაანთებს,sütutada
1066,anzünden::V,მოუკიდებს,sütutada
1067,aufheben::V,აიღებს,leta
1068,aufheben::V,აიყვანს,leta
1069,zurücklassen::V,დატოვებს,jätta
1070,verlieren::V,დაკარგავს,kadotada
1071,fallen lassen::V,გაუვარდება,kirbotada
1072,machen::V,გააკეთებს,säta
1073,machen::V,გააკეთებს,tehta
1074,machen::V,გამოიწვევს,säta
1075,machen::V,გამოიწვევს,tehta
1076,herstellen::V,დაამზადებს,tehta
1077,bauen::V,ააშენებს,leta
1078,bauen::V,ააშენებს,sauda
1079,reparieren::V,შეაკეთებს,koheta
1080,reparieren::V,გაარემონტებს,koheta
1081,verbessern::V,გამოაკეთებს,paremboita
1082,verbessern::V,გააუმჯობესებს,paremboita
1083,ändern::V,შეცვლის,vajehtada
1084,graben::V,თხრის,kaida
1085,graben::V,თხრის,čongoida
1086,beugen::V,ხრის,koverta
1087,biegen::V,გაღუნავს,painda
1088,drehen::V,ატრიალებს,punotada
1089,wenden::V,მოაბრუნებს,käta
1090,wenden::V,მოაბრუნებს,kärauta
1091,umdrehen::V,შეატრიალებს,käta
1092,heben::V,ასწევს,leta
1093,hochheben::V,აიყვანს,libutada
1094,ergreifen::V,სტაცებს,tabata
1095,halten::V,უჭირავს,pidada
1096,drücken::V,დააწვება,painda
1097,schieben::V,მისწევს,žigutada
1098,kratzen::V,მოფხანს,künstä
1099,lecken::V,ლოკავს,nolda
1100,beißen::V,უკბენს,purda
1101,beißen::V,უკბენს,hambastada
1102,abreißen::V,გლეჯს,ratketa
1103,abreißen::V,მოწყვეტს,ratketa
1104,abschneiden::V,გაჭრის,čapata
1105,abschneiden::V,გაჭრის,leikata
1106,binden::V,შეკრავს,sidoda
1107,binden::V,გადააბამს,sidoda
1108,stecken::V,ჩაასობს,čokaita
1109,brechen::V,მოიტეხს,katkaita
1110,klopfen::V,აკაკუნებს,kolkotada
1111,hauen::V,ლეწავს,löda
1112,kleben::V,წებავს,klejata
1113,kleben::V,დააწებებს,klejata
1114,reiben::V,დაზელს,hosta
1115,reiben::V,დაზელს,törkita
1116,reiben::V,დაზელს,jorotada
1117,streichen::V,უსვამს,voita
1118,schleifen::V,ლესავს,hijoida
1119,schleifen::V,ლესავს,teravzoitta
1120,schneiden::V,გაჭრის,leikata
1121,rütteln::V,არხევს,heilutada
1122,schütteln::V,არყევს,pudištada
1123,schütteln::V,ანძრევს,pudištada
1124,schwenken::V,აქნევს,maihutada
1125,schütten::V,ღვრის,valada
1126,schütten::V,დააქცევს,valada
1127,füllen::V,გაავსებს,täutta
1128,einwickeln::V,შეახვევს,kärdä
1129,tragen::V,მიიტანს,kantta
1130,tragen::V,მიიტანს,kandišta
1131,schleppen::V,მიათრევს,vedätada
1132,ziehen::V,წევს,vedada
1133,ziehen::V,ათრევს,vedada
1134,aufbewahren::V,შეინახავს,kaita
1135,werfen::V,ისვრის,čuta
1136,werfen::V,ისვრის,tactä
1137,fangen::V,დაიჭერს,püta
1138,packen::V,სტაცებს,tabata
1139,verstecken::V,მალავს,peitta
1140,teilen::V,დაყოფს,jagada
1141,schicken::V,გაგზავნის,oigeta
1142,bringen::V,მოიტანს,veda
1143,hinzufügen::V,დაამატებს,ližata
1144,bekommen::V,ამოიღებს,sada
1145,erhalten::V,იღებს,sada
1146,nehmen::V,აიღებს,otta
1147,wählen::V,გადაარჩევს,valita
1148,auswählen::V,ამოარჩევს,valita
1149,bewahren::V,ინარჩუნებს,kaita
1150,behindern::V,აბრკოლებს,telustada
1151,behindern::V,გააძნელებს,telustada
1152,verderben::V,გააფუჭებს,travida
1153,beschädigen::V,დააზიანებს,satatada
1154,zerbrechen::V,დაამტვრევს,mureta
1155,zerreißen::V,გახევს,rebitada
1156,zerstören::V,მოსპობს,mureta
1157,zerstören::V,დაანგრევს,mureta
1158,verbrennen::V,დაწვავს,poltta
1159,geben::V,აძლევს,antta
1160,reichen::V,მიაწოდებს,antta
1161,schenken::V,აჩუქებს,lahjoita
1162,versprechen::V,აღუთქვამს,toivotada
1163,wünschen::V,უსურვებს,toivotada
1164,loben::V,აქებს,kitta
1165,loben::V,ამკობს,kitta
1166,küssen::V,აკოცებს,tervehtada
1167,wiegen::V,არხევს,likutada
1168,zudecken::V,გადახურავს,katta
1169,wecken::V,გააღვიძებს,noustatada
1170,zeigen::V,დაანახვებს,ozutada
1171,führen::V,მიჰყავს,astutada
1172,lehren::V,ასწავლის,opeta
1173,unterrichten::V,ასწავლის,opeta
1174,aufziehen::V,აღზრდის,kazvatada
1175,leiten::V,აწარმოებს,ohjata
1176,leiten::V,ხელმძღვანელობს,ohjata
1177,antreiben::V,დააჩქარებს,rigehtoitta
1178,lassen::V,ა--ინებს,käskta
1179,einladen::V,მოიპატიჟებს,kucta
1180,vereinigen::V,შეაერთებს,ühtenzoitta
1181,besuchen::V,სანახავად მიდის,rižada
1182,treffen::V,შეხვდება,vastata
1183,sich versammeln::V,შეიკრიბება,kägeta
1184,sich versammeln::V,შეიკრიბება,sätas
1185,spielen::V,ეთამაშება,väta
1186,singen::V,მღერის,pajatada
1187,tanzen::V,ცეკვავს,kargaita
1188,sich trennen::V,მოშორდება,erigata
1189,verlassen::V,მიატოვებს,jätta
1190,retten::V,იხსნის,päzutada
1191,retten::V,გადაარჩენს,päzutada
1192,bewachen::V,დარაჯობს,varjoita
1193,bewachen::V,უთვალთვალებს,varjoita
1194,schützen::V,დაიფარავს,kaita
1195,verteidigen::V,დაიცავს,kaita
1196,sich schlagen::V,იჩხუბებს,torata
1197,schießen::V,ისვრის,ampta
1198,siegen::V,გაიმარჯვებს,vägestada
1199,ärgern::V,აჯავრებს,verdutada
1200,ärgern::V,აჯავრებს,rändütada
1201,schlagen::V,ცემს,löda
1202,schlagen::V,ცემს,iškta
1203,treten::V,პანღურს ამოჰკრავს,peksta
1204,treten::V,პანღურს ამოჰკრავს,topsta
1205,stechen::V,სჩხვლეტს,pystiä
1206,stoßen::V,დაეჯახება,iškta
1207,stoßen::V,დაეჯახება,pudištada
1208,stehlen::V,ქურდობს,vargastada
1209,stehlen::V,მოიპარავს,vargastada
1210,stören::V,შეაწუხებს,keskustada
1211,belästigen::V,მობეზრდება,tartuteldas
1212,verbergen::V,დამალავს,katelda
1213,täuschen::V,შეცდებს,manitada
1214,betrügen::V,მოატყუებს,manitada
1215,töten::V,მოკლავს,rikta
1216,töten::V,მოკლავს,surmita
1217,wohnen::V,ცხოვრობს,eläda
1218,wohnen::V,ბინადრობს,eläda
1219,arbeiten::V,მუშაობს,rata
1220,sammeln::V,შეკრებს,kogota
1221,pflücken::V,კრეფს,poimda
1222,jagen::V,ნადირობს,mecata
1223,fischen::V,თევზაობს,kalatada
1224,fassen::V,დააჭერს,tabata
1225,hüten::V,მწყემსავს,paimeta
1226,treiben::V,მიერეკება,ajada
1227,anbinden::V,მიაბამს,küttestada
1228,anbinden::V,მიაბამს,sidoda
1229,füttern::V,აჭმევს,sötta
1230,melken::V,წველის,lüpsta
1231,hacken::V,კეპავს,sauda
1232,gießen::V,რწყავს,valada
1233,reifen::V,მწიფდება,küpseta
1234,zubereiten::V,მოამზადებს,vaumištada
1235,kochen::V,მოხარშავს,keitta
1236,backen::V,გამოაცხობს,paštta
1237,braten::V,შეწვავს,žarda
1238,umrühren::V,შეურევს,segoitada
1239,umrühren::V,გათქვეფს,segoitada
1240,stricken::V,ქსოვს,kudoda
1241,nähen::V,გაკერავს,ombelta
1242,färben::V,შეღებავს,mujutada
1243,reinigen::V,გაწმენდს,puhtastada
1244,reinigen::V,გასუფთავებს,puhtastada
1245,waschen::V,გარეცხავს,pesta
1246,abwischen::V,წაშლის,pühktä
1247,spülen::V,გაავლებს,huhtoida
1248,fegen::V,დაბლანდავს,pühkta
1249,kehren::V,დაგვის,uhoita
1250,baden::V,ბანაობს,kül'ptäs
1251,sich waschen::V,იბანება,pestas
1252,ausziehen::V,გაიხდის,riičta
1253,ausziehen::V,გაიხდის,rušta
1254,anziehen::V,ჩაიცვამს,panda päle
1255,anziehen::V,ჩაიცვამს,panda kädehe
1256,anziehen::V,ჩაიცვამს,panda jaugha
1257,sich anziehen::V,ჩაიცვამს,sobdas
1258,kämmen::V,დავარცხნის,harjata
1259,schmücken::V,მორთავს,čomitada
1260,sagen::V,იტყვის,sanuda
1261,sprechen::V,ლაპარაკობს,pagišta
1262,reden::V,საუბრობს,pagišta
1263,sich unterhalten::V,ბაასობს,lodaita
1264,sich unterhalten::V,მუსაიფობს,lodaita
1265,fragen::V,ჰკითხავს,küzuda
1266,bitten::V,სთხოვს,pakita
1267,erzählen::V,მოუთხრობს,sanuda
1268,erzählen::V,მოუთხრობს,starinoita
1269,mitteilen::V,აუწყებს,tedotada
1270,mitteilen::V,აცნობებს,tedotada
1271,nennen::V,უწოდებს,nimitada
1272,rufen::V,დაუძახებს,kucta
1273,prahlen::V,ტრაბახობს,kittäs
1274,übersetzen::V,გადათარგმნის,käta
1275,denken::V,ფიქრობს,meletada
1276,denken::V,აზროვნებს,meletada
1277,glauben::V,სჯერა,uskta
1278,bemerken::V,შენიშვნავს,homaita
1279,erkennen::V,გამოიცნობს,tundištada
1280,begreifen::V,გაიგებს,tabata
1281,verstehen::V,გაიგონებს,el'geta
1282,verstehen::V,გაიგონებს,toimetada
1283,lernen::V,ისწავლის,opetas
1284,wissen::V,ეცოდინება,teta
1285,sich erinnern an::V,მოიგონებს,johtutada
1286,sich erinnern an::V,გაიხსენებს,johtutada
1287,vergessen::V,ივიწყებს,unohtada
1288,messen::V,ზომავს,märita
1289,zählen::V,ითვლის,lugeda
1290,rechnen::V,გაიანგარიშებს,lugeda
1291,lesen::V,კითხულობს,lugeda
1292,malen::V,ხატავს,pirta
1293,zeichnen::V,ხაზავს,pirta
1294,schreiben::V,დაწერს,kirjutada
1295,besitzen::V,ექნება,omištada
1296,kaufen::V,ყიდულობს,ostta
1297,verkaufen::V,გაყიდის,möda
1298,bezahlen::V,გადაიხდის,maksta
1299,zahlen::V,გადაიხდის,maksta
1300,beherrschen::V,ფლობს,valdoita
1301,ertragen::V,მოითმენს,tirpta
