,Concept_ID,es,ar
812,so::ADV,tan,كذا
813,so::ADV,tan,كذلك
814,noch::ADV,aún,ما زال
815,noch::ADV,todavía,ما زال
816,nur::ADV,solamente,فقط
817,schon::ADV,ya,قد
818,wieder::ADV,de nuevo,من جديد
819,wieder::ADV,de nuevo,مرة أخرى
820,vergebens::ADV,en vano,عبثا
821,vor::PRP,antes de,أمام
822,vor::PRP,delante de,أمام
823,hinter::PRP,tras,خلف
824,hinter::PRP,tras,وراء
825,hinter::PRP,detrás de,خلف
826,hinter::PRP,detrás de,وراء
827,unter::PRP,bajo,تحت
828,unter::PRP,debajo de,تحت
829,durch::PRP,por,عبر
830,durch::PRP,por,خلال
831,durch::PRP,a través de,عبر
832,durch::PRP,a través de,خلال
833,neben::PRP,al lado de,جنب
834,neben::PRP,al lado de,بجانب
835,zwischen::PRP,entre,بين
836,wegen::PRP,por,بسبب
837,wegen::PRP,a causa de,بسبب
838,dies::PRN,esto,هذا
839,das::PRN,eso,ذلك
840,das::PRN,esto,ذلك
841,alles::PRN,todo,الكل
842,ich::PRN,yo,أنا
843,du::PRN,tú,أنت
844,er::PRN,él,هو
845,wir::PRN,nosotros,نحن
846,ihr::PRN,vosotros,أنتم
847,ihr::PRN,vosotros,أنتن
848,sie::PRN,ellos,هم
849,sie::PRN,ellos,هن
850,was::FPRN,qué,ما
851,wer::FPRN,quién,من
852,wo::FADV,dónde,أين
853,wohin::FADV,adónde,إلى أين
854,wohin::FADV,hacia dónde,إلى أين
855,wie::FADV,cómo,كيف
856,warum::FADV,por qué,لماذا
857,wieviel::FNUM,cuánto,كم
858,eins::NUM,uno,واحد
859,zwei::NUM,dos,اثنين
860,drei::NUM,tres,ثلاثة
861,vier::NUM,cuatro,أربعة
862,fünf::NUM,cinco,خمسة
863,sechs::NUM,seis,ستة
864,sieben::NUM,siete,سبعة
865,acht::NUM,ocho,ثمانية
866,neun::NUM,nueve,تسعة
867,zehn::NUM,diez,عشرة
868,elf::NUM,once,أحد عشر
869,zwölf::NUM,doce,اثنا عشر
870,zwanzig::NUM,veinte,عشرون
871,dreißig::NUM,treinta,ثلاثون
872,vierzig::NUM,cuarenta,أربعون
873,fünfzig::NUM,cincuenta,خمسون
874,sechzig::NUM,sesenta,ستون
875,siebzig::NUM,setenta,سبعون
876,achtzig::NUM,ochenta,ثمانون
877,neunzig::NUM,noventa,تسعون
878,hundert::NUM,cien,مئة
879,hundert::NUM,ciento,مئة
880,tausend::NUM,mil,ألف
881,und::CNJ,y,و
882,oder::CNJ,o,أو
883,stehen::V,estar de pie,وقف
884,sitzen::V,estar sentado,جلس
885,liegen::V,yacer,رقد
886,liegen::V,estar acostado,رقد
887,hängen::V,pender,تعلق
888,werden::V,hacerse,صار
889,werden::V,hacerse,أصبح
890,passieren::V,suceder,حدث
891,beginnen::V,iniciarse,ابتدأ
892,beginnen::V,principiar,ابتدأ
893,enden::V,acabar,انتهى
894,enden::V,terminar,انتهى
895,wechseln::V,variar,تغير
896,wechseln::V,alternar,تغير
897,aufgehen[Sonne]::V,salir,شرق
898,untergehen[Sonne]::V,ponerse,غرب
899,untergehen[Sonne]::V,descender,غرب
900,scheinen[Sonne]::V,brillar,أضاء
901,donnern::V,tronar,رعد
902,wehen::V,soplar,هب
903,strömen::V,afluir,جرى
904,fließen::V,fluir,سال
905,fließen::V,correr,سال
906,sich drehen::V,girar,دار
907,schwanken::V,vacilar,ترنح
908,schwingen::V,oscilar,ترجح
909,fallen::V,caer,سقط
910,brennen::V,arder,احترق
911,brennen::V,quemar,احترق
912,rauchen::V,humear,دخن
913,rauchen::V,echar humo,دخن
914,regnen::V,llover,أمطر
915,gefrieren::V,helarse,تجمد
916,tauen::V,deshelarse,ذاب
917,schmelzen::V,fundirse,ذاب
918,schmelzen::V,derretirse,ذاب
919,trocknen::V,secarse,نشف
920,sieden::V,hervir,غلى
921,faulen::V,pudrirse,فسد
922,verfaulen::V,pudrirse,تعفن
923,reißen::V,romperse,انقطع
924,versinken::V,hundirse,غرق
925,vergehen::V,pasar,مضى
926,erscheinen::V,aparecer,لاح
927,erscheinen::V,aparecer,ظهر
928,verschwinden::V,desaparecer,غاب
929,sinken::V,bajar,هبط
930,abnehmen::V,decrecer,نقص
931,abnehmen::V,disminuir,نقص
932,zunehmen::V,crecer,ازداد
933,zunehmen::V,aumentar,ازداد
934,steigen::V,subir,صعد
935,steigen::V,subir,ارتفع
936,steigen::V,ascender,صعد
937,steigen::V,ascender,ارتفع
938,wachsen::V,crecer,نما
939,wachsen::V,crecer,نبت
940,glänzen::V,brillar,لمع
941,glänzen::V,resplandecer,لمع
942,funkeln::V,chispear,تلألأ
943,lärmen::V,hacer ruido,ضج
944,lärmen::V,hacer ruido,صخب
945,läuten::V,sonar,قرع
946,läuten::V,repicar,قرع
947,klingeln::V,tocar el timbre,دق
948,klirren::V,tintinear,قعقع
949,brausen::V,zumbar,عج
950,rauschen::V,murmurar,حف
951,klingen::V,sonar,رن
952,bellen::V,ladrar,نبح
953,heulen::V,ulular,عوى
954,blasen::V,soplar,نفخ
955,pfeifen::V,silbar,صفر
956,schreien::V,gritar,صرخ
957,stöhnen::V,gemir,أن
958,zittern::V,temblar,ارتعش
959,leben::V,vivir,عاش
960,geboren werden::V,nacer,ولد
961,atmen::V,respirar,تنفس
962,trinken::V,beber,شرب
963,essen::V,comer,أكل
964,schlucken::V,tragar,جرع
965,müde werden::V,cansarse,تعب
966,müde werden::V,fatigarse,تعب
967,einschlafen::V,dormirse,نام
968,schlafen::V,dormir,نام
969,aufwachen::V,despertarse,استيقظ
970,aufstehen::V,levantarse,قام
971,sich erholen::V,reposar,استجم
972,sich erholen::V,descansar,استجم
973,krank werden::V,caer enfermo,مرض
974,krank sein::V,estar enfermo,مرض
975,schmerzen::V,doler,آلم
976,husten::V,toser,كح
977,husten::V,toser,سعل
978,genesen::V,convalecer,نقه
979,genesen::V,restablecerse,نقه
980,sterben::V,morir,مات
981,umkommen::V,perecer,هلك
982,sich bewegen::V,moverse,تحرك
983,sich rühren::V,rebullir,تحرك
984,sich erheben::V,levantarse,قام
985,sich setzen::V,sentarse,جلس
986,hinfallen::V,caerse,وقع
987,laufen::V,andar,مشى
988,schreiten::V,proceder,خطا
989,spazierengehen::V,pasear,تنزه
990,spazierengehen::V,pasearse,تنزه
991,eilen::V,correr prisa,عجل
992,sich beeilen::V,darse prisa,استعجل
993,sausen::V,correr,أسرع
994,rennen::V,correr,عدا
995,rennen::V,correr,ركض
996,springen::V,saltar,قفز
997,klettern::V,trepar,تسلق
998,klettern::V,escalar,تسلق
999,schaukeln::V,bambolearse,تأرجح
1000,kriechen::V,reptar,دب
1001,kriechen::V,reptar,زحف
1002,kriechen::V,arrastrarse,دب
1003,kriechen::V,arrastrarse,زحف
1004,schwimmen::V,nadar,سبح
1005,tauchen::V,bucear,غطس
1006,tauchen::V,sumergirse,غطس
1007,rudern::V,remar,جذف
1008,fahren::V,ir,ركب
1009,fahren::V,ir,سافر
1010,fliegen::V,volar,طار
1011,gehen::V,ir,سار
1012,gehen::V,ir,ذهب
1013,gehen::V,andar,سار
1014,gehen::V,andar,ذهب
1015,weggehen::V,irse,ذهب
1016,weggehen::V,irse,انصرف
1017,weggehen::V,marcharse,ذهب
1018,weggehen::V,marcharse,انصرف
1019,abfahren::V,salir,رحل
1020,abfahren::V,partir,رحل
1021,anhalten::V,parar,توقف
1022,anhalten::V,pararse,توقف
1023,hineingehen::V,entrar,دخل
1024,eintreten::V,entrar,دخل
1025,kommen::V,venir,أتى
1026,kommen::V,venir,جاء
1027,ankommen::V,llegar,وصل
1028,zurückkommen::V,volver,عاد
1029,zurückkommen::V,volver,رجع
1030,zurückkommen::V,regresar,عاد
1031,zurückkommen::V,regresar,رجع
1032,bleiben::V,quedarse,مكث
1033,warten::V,esperar,انتظر
1034,erwarten::V,esperar,ترقب
1035,erwarten::V,esperar,انتظر
1036,suchen::V,buscar,بحث
1037,finden::V,hallar,وجد
1038,finden::V,encontrar,وجد
1039,versuchen::V,intentar,حاول
1040,vorbereiten::V,preparar,أعد
1041,vorbereiten::V,preparar,حضر
1042,lieben::V,amar,أحب
1043,lieben::V,querer,أحب
1044,mögen::V,querer,أحب
1045,lachen::V,reír,ضحك
1046,rühren::V,conmover,أثر
1047,weinen::V,llorar,بكى
1048,schimpfen::V,regañar,سب
1049,schimpfen::V,regañar,شتم
1050,sich ärgern::V,enfadarse,زعل
1051,sich fürchten::V,tener miedo,هاب
1052,fürchten::V,temer,خاف
1053,fürchten::V,temer,خشي
1054,fürchten::V,tener miedo a,خاف
1055,fürchten::V,tener miedo a,خشي
1056,fliehen::V,huir,هرب
1057,flüchten::V,escaparse,فر
1058,sehen::V,ver,رأى
1059,anschauen::V,mirar,نظر
1060,ansehen::V,mirar,نظر
1061,hören::V,oír,سمع
1062,zuhören::V,escuchar,أصغى
1063,probieren::V,probar,ذاق
1064,probieren::V,degustar,ذاق
1065,riechen::V,oler,شم
1066,riechen::V,oler,استنشق
1067,fühlen::V,sentir,شعر
1068,scheinen::V,parecer,ظهر
1069,zu sehen sein::V,poder verse,ظهر
1070,vernehmen::V,oír,سمع
1071,vernehmen::V,percibir,سمع
1072,frieren::V,tener frío,بردان
1073,tun::V,hacer,فعل
1074,können::V,poder,قدر
1075,können::V,poder,استطاع
1076,wollen::V,querer,شاء
1077,wollen::V,querer,أراد
1078,anfangen::V,iniciar,بدأ
1079,beenden::V,acabar,أنهى
1080,beenden::V,terminar,أنهى
1081,aufhören::V,cesar,توقف
1082,aufhören::V,cesar,انقطع
1083,gelingen::V,salir bien,نجح
1084,geraten::V,salir,طلع
1085,geraten::V,dar resultado,طلع
1086,öffnen::V,abrir,فتح
1087,schließen::V,cerrar,أغلق
1088,stellen::V,poner,وضع
1089,stellen::V,poner,أقام
1090,stellen::V,colocar,وضع
1091,stellen::V,colocar,أقام
1092,setzen::V,poner,أجلس
1093,setzen::V,colocar,أجلس
1094,legen::V,poner,وضع
1095,berühren::V,tocar,مس
1096,berühren::V,tocar,لمس
1097,verbinden::V,unir,ربط
1098,verbinden::V,unir,وصل
1099,verbinden::V,juntar,ربط
1100,verbinden::V,juntar,وصل
1101,bedecken::V,tapar,غطى
1102,bedecken::V,cubrir,غطى
1103,aufhängen::V,colgar,علق
1104,anzünden::V,encender,أوقد
1105,aufheben::V,recoger,لقط
1106,zurücklassen::V,dejar,ترك
1107,verlieren::V,perder,فقد
1108,fallen lassen::V,dejar caer,أسقط
1109,machen::V,hacer,فعل
1110,herstellen::V,fabricar,صنع
1111,herstellen::V,fabricar,أنتج
1112,bauen::V,construir,بنى
1113,bauen::V,construir,شيد
1114,reparieren::V,reparar,صلح
1115,verbessern::V,mejorar,صحح
1116,ändern::V,mudar,غير
1117,ändern::V,modificar,غير
1118,graben::V,cavar,حفر
1119,beugen::V,doblar,ثنى
1120,beugen::V,doblar,أحنى
1121,beugen::V,inclinar,ثنى
1122,beugen::V,inclinar,أحنى
1123,biegen::V,doblar,لوى
1124,drehen::V,volver,أدار
1125,drehen::V,volver,دور
1126,drehen::V,hacer girar,أدار
1127,drehen::V,hacer girar,دور
1128,wenden::V,volver,قلب
1129,umdrehen::V,revolver,قلب
1130,heben::V,levantar,رفع
1131,hochheben::V,alzar,رفع
1132,ergreifen::V,coger,مسك
1133,halten::V,tener,مسك
1134,drücken::V,apretar,ضغط
1135,schieben::V,empujar,حرك
1136,kratzen::V,rascar,خدش
1137,lecken::V,lamer,لعق
1138,beißen::V,morder,عض
1139,abreißen::V,arrancar,قلع
1140,abschneiden::V,cortar,قطع
1141,binden::V,atar,ربط
1142,stecken::V,meter,دس
1143,brechen::V,romper,كسر
1144,brechen::V,quebrar,كسر
1145,klopfen::V,golpear,طرق
1146,hauen::V,pegar,ضرب
1147,kleben::V,pegar,ألصق
1148,kleben::V,encolar,ألصق
1149,reiben::V,frotar,حك
1150,streichen::V,untar,نشر
1151,streichen::V,recubrir,نشر
1152,schleifen::V,afilar,سن
1153,schneiden::V,cortar,قطع
1154,rütteln::V,agitar,رج
1155,schütteln::V,agitar,هز
1156,schütteln::V,sacudir,هز
1157,schwenken::V,menear,لوح
1158,schütten::V,verter,صب
1159,füllen::V,llenar,ملأ
1160,einwickeln::V,envolver,لف
1161,tragen::V,llevar,حمل
1162,schleppen::V,arrastrar,سحب
1163,ziehen::V,tirar,سحب
1164,aufbewahren::V,conservar,حفظ
1165,werfen::V,echar,رمى
1166,werfen::V,echar,ألقى
1167,werfen::V,lanzar,رمى
1168,werfen::V,lanzar,ألقى
1169,fangen::V,coger,التقط
1170,packen::V,agarrar,مسك
1171,verstecken::V,esconder,خبأ
1172,teilen::V,partir,قسم
1173,teilen::V,dividir,قسم
1174,schicken::V,enviar,بعث
1175,schicken::V,enviar,أرسل
1176,bringen::V,traer,جلب
1177,hinzufügen::V,añadir,أضاف
1178,bekommen::V,obtener,حصل
1179,bekommen::V,conseguir,حصل
1180,erhalten::V,recibir,استلم
1181,nehmen::V,tomar,أخذ
1182,wählen::V,elegir,اختار
1183,auswählen::V,escoger,انتقى
1184,auswählen::V,seleccionar,انتقى
1185,bewahren::V,guardar,حافظ
1186,bewahren::V,preservar,حافظ
1187,behindern::V,estorbar,عاق
1188,behindern::V,obstaculizar,عاق
1189,verderben::V,estropear,أفسد
1190,beschädigen::V,deteriorar,أضر
1191,zerbrechen::V,romper,كسر
1192,zerbrechen::V,quebrar,كسر
1193,zerreißen::V,desgarrar,مزق
1194,zerreißen::V,despedazar,مزق
1195,zerstören::V,destruir,دمر
1196,zerstören::V,destrozar,دمر
1197,verbrennen::V,quemar,حرق
1198,geben::V,dar,أعطى
1199,reichen::V,pasar,ناول
1200,schenken::V,regalar,وهب
1201,versprechen::V,prometer,وعد
1202,wünschen::V,desear,تمنى
1203,loben::V,alabar,مدح
1204,küssen::V,besar,قبل
1205,wiegen::V,mecer,هدهد
1206,zudecken::V,tapar,غطى
1207,zudecken::V,cubrir,غطى
1208,wecken::V,despertar,أيقظ
1209,zeigen::V,mostrar,أرى
1210,führen::V,guiar,دل
1211,führen::V,conducir,دل
1212,lehren::V,enseñar,علم
1213,lehren::V,instruir,علم
1214,unterrichten::V,enseñar,علم
1215,aufziehen::V,criar,ربى
1216,leiten::V,guiar,دل
1217,leiten::V,guiar,أدار
1218,leiten::V,dirigir,دل
1219,leiten::V,dirigir,أدار
1220,antreiben::V,impeler,حث
1221,antreiben::V,impulsar,حث
1222,lassen::V,hacer,حدا
1223,einladen::V,invitar,دعا
1224,vereinigen::V,unir,وحد
1225,besuchen::V,visitar,زار
1226,besuchen::V,ir a ver,زار
1227,treffen::V,encontrar,قابل
1228,sich versammeln::V,reunirse,اجتمع
1229,sich versammeln::V,congregarse,اجتمع
1230,spielen::V,jugar,لعب
1231,singen::V,cantar,غنى
1232,tanzen::V,bailar,رقص
1233,sich trennen::V,separarse,افترق
1234,verlassen::V,dejar,ترك
1235,verlassen::V,abandonar,ترك
1236,retten::V,salvar,نجى
1237,retten::V,salvar,أنقذ
1238,bewachen::V,vigilar,حرس
1239,schützen::V,proteger,حمى
1240,verteidigen::V,defender,دافع
1241,sich schlagen::V,batirse,تضارب
1242,schießen::V,tirar,أطلق
1243,schießen::V,disparar,أطلق
1244,siegen::V,vencer,انتصر
1245,ärgern::V,enojar,أزعل
1246,ärgern::V,enfadar,أزعل
1247,schlagen::V,pegar,ضرب
1248,schlagen::V,golpear,ضرب
1249,treten::V,dar una patada a,رفس
1250,stechen::V,pinchar,شك
1251,stoßen::V,empujar,دفع
1252,stehlen::V,robar,سرق
1253,stehlen::V,hurtar,سرق
1254,stören::V,molestar,ضايق
1255,belästigen::V,molestar,أزعج
1256,belästigen::V,importunar,أزعج
1257,verbergen::V,ocultar,كتم
1258,verbergen::V,esconder,كتم
1259,täuschen::V,engañar,خدع
1260,betrügen::V,engañar,غش
1261,töten::V,matar,قتل
1262,wohnen::V,vivir,سكن
1263,wohnen::V,habitar,سكن
1264,arbeiten::V,trabajar,عمل
1265,arbeiten::V,trabajar,اشتغل
1266,sammeln::V,recoger,جمع
1267,sammeln::V,coleccionar,جمع
1268,pflücken::V,coger,جنى
1269,pflücken::V,coger,قطف
1270,jagen::V,cazar,صاد
1271,fischen::V,pescar,اصطاد
1272,fassen::V,atrapar,قبض
1273,fassen::V,capturar,قبض
1274,hüten::V,guardar,رعى
1275,treiben::V,aballar,ساق
1276,anbinden::V,atar,ربط
1277,füttern::V,echar de comer,علف
1278,melken::V,ordeñar,حلب
1279,hacken::V,picar,فرم
1280,hacken::V,cortar,فرم
1281,gießen::V,regar,سقى
1282,reifen::V,madurar,نضج
1283,zubereiten::V,preparar,حضر
1284,kochen::V,cocer,طبخ
1285,kochen::V,guisar,طبخ
1286,backen::V,hornear,خبز
1287,backen::V,cocer al horno,خبز
1288,braten::V,asar,قلى
1289,braten::V,asar,حمر
1290,braten::V,freír,قلى
1291,braten::V,freír,حمر
1292,umrühren::V,remover,قلب
1293,stricken::V,hacer punto,حاك
1294,stricken::V,hacer calceta,حاك
1295,nähen::V,coser,خاط
1296,färben::V,teñir,صبغ
1297,färben::V,teñir,لون
1298,färben::V,colorear,صبغ
1299,färben::V,colorear,لون
1300,reinigen::V,limpiar,نظف
1301,waschen::V,lavar,غسل
1302,abwischen::V,fregar,مسح
1303,abwischen::V,limpiar,مسح
1304,spülen::V,aclarar,شطف
1305,spülen::V,enjuagar,شطف
1306,fegen::V,barrer,كنس
1307,fegen::V,pasar la escoba,كنس
1308,kehren::V,barrer,كنس
1309,baden::V,bañarse,استحم
1310,sich waschen::V,lavarse,اغتسل
1311,ausziehen::V,quitar,خلع
1312,ausziehen::V,quitarse,خلع
1313,anziehen::V,ponerse,لبس
1314,sich anziehen::V,vestirse,اكتسى
1315,kämmen::V,peinar,مشط
1316,schmücken::V,adornar,زين
1317,sagen::V,decir,قال
1318,sprechen::V,hablar,تكلم
1319,reden::V,hablar,تكلم
1320,reden::V,conversar,تكلم
1321,sich unterhalten::V,charlar,تحادث
1322,sich unterhalten::V,conversar,تحادث
1323,fragen::V,preguntar,سأل
1324,bitten::V,rogar,رجا
1325,erzählen::V,contar,حكي
1326,mitteilen::V,comunicar,بلغ
1327,mitteilen::V,participar,بلغ
1328,nennen::V,llamar,سمى
1329,nennen::V,nombrar,سمى
1330,rufen::V,llamar,نادى
1331,prahlen::V,jactarse,فشر
1332,prahlen::V,jactarse,تفاخر
1333,übersetzen::V,traducir,ترجم
1334,denken::V,pensar,فكر
1335,glauben::V,creer,اعتقد
1336,bemerken::V,notar,لاحظ
1337,erkennen::V,reconocer,عرف
1338,begreifen::V,concebir,فهم
1339,begreifen::V,concebir,أدرك
1340,verstehen::V,entender,فهم
1341,verstehen::V,comprender,فهم
1342,lernen::V,aprender,درس
1343,wissen::V,saber,علم
1344,sich erinnern an::V,recordar,تذكر
1345,sich erinnern an::V,acordarse de,تذكر
1346,vergessen::V,olvidar,نسي
1347,messen::V,medir,قاس
1348,zählen::V,contar,عد
1349,zählen::V,contar,أحصى
1350,rechnen::V,contar,حسب
1351,rechnen::V,calcular,حسب
1352,lesen::V,leer,قرأ
1353,malen::V,pintar,صور
1354,zeichnen::V,dibujar,رسم
1355,schreiben::V,escribir,كتب
1356,besitzen::V,poseer,حاز
1357,besitzen::V,poseer,ملك
1358,kaufen::V,comprar,اشترى
1359,verkaufen::V,vender,باع
1360,bezahlen::V,pagar,دفع
1361,zahlen::V,pagar,سدد
1362,beherrschen::V,dominar,حكم
1363,ertragen::V,soportar,أطاق
1364,ertragen::V,soportar,تحمل
