,Concept_ID,ru,hi
783,Montag::N,понедельник,सोमवार
784,Dienstag::N,вторник,मंगलवार
785,Mittwoch::N,среда,बुधवार
786,Donnerstag::N,четверг,गुरुवार
787,Donnerstag::N,четверг,बृहस्पतिवार
788,Freitag::N,пятница,शुक्रवार
789,Samstag::N,суббота,सनीचर
790,Samstag::N,суббота,शनिवार
791,Sonntag::N,воскресенье,इतवार
792,Sonntag::N,воскресенье,रविवार
793,groß::A,большой,बड़ा
794,klein::A,маленький,कम
795,klein::A,маленький,छोटा
796,lang::A,длинный,लंबा
797,lang::A,длинный,दीर्घ
798,kurz::A,короткий,लधु
799,kurz::A,короткий,छोटा
800,breit::A,широкий,चौड़ा
801,schmal::A,узкий,तंग
802,schmal::A,узкий,सँकरा
803,dicht::A,густой,सघन
804,dick[Gegenstand]::A,толстый,मोटा
805,dünn::A,тонкий,महीन
806,dünn::A,тонкий,बारीक
807,fein::A,тонкий,कोमल
808,fein::A,тонкий,सूक्ष्म
809,fest::A,крепкий,दृढ़
810,fest::A,крепкий,मज़बूत
811,flach::A,плоский,चपटा
812,glatt::A,гладкий,चौरस
813,glatt::A,гладкий,चिकना
814,hart::A,твердый,कठोर
815,hart::A,твердый,सख़्त
816,weich::A,мягкий,नरम
817,weich::A,мягкий,मुलायम
818,rund::A,круглый,गोल
819,rund::A,круглый,वर्तुल
820,spitz::A,остроконечный,नुकीला
821,scharf::A,острый,पैना
822,stumpf::A,тупой,भोथरा
823,schwer::A,тяжелый,भारी
824,schwer::A,тяжелый,वज़नी
825,schön::A,красивый,सुंदर
826,heiß::A,жаркий,उष्ण
827,warm::A,теплый,गरम
828,kalt::A,холодный,सर्द
829,kühl::A,прохладный,ठंडा
830,frisch::A,свежий,तर
831,frisch::A,свежий,ताज़ा
832,feucht::A,влажный,नम
833,feucht::A,влажный,भीगा
834,nass::A,мокрый,गीला
835,trocken::A,сухой,सूखा
836,trocken::A,сухой,ख़ुश्क
837,voll::A,полный,भरा
838,voll::A,полный,पूरा
839,voll::A,наполненный,भरा
840,voll::A,наполненный,पूरा
841,leer::A,пустой,ख़ाली
842,offen::A,открытый,खुला
843,geschlossen::A,закрытый,बंद
844,sauber::A,чистый,साफ़
845,sauber::A,чистый,सुथरा
846,schmutzig::A,грязный,गंदा
847,roh::A,сырой,कच्चा
848,reif::A,зрелый,पक्व
849,reif::A,зрелый,पक्का
850,lecker::A,вкусный,मज़ेदार
851,lecker::A,вкусный,स्वादिष्ट
852,süß::A,сладкий,मीठा
853,bitter::A,горький,कटु
854,bitter::A,горький,कड़वा
855,sauer::A,кислый,खट्टा
856,hell::A,светлый,रोशन
857,dunkel::A,темный,अँधेरा
858,schwarz::A,черный,काला
859,schwarz::A,черный,स्याह
860,weiß::A,белый,सफ़ेद
861,rot::A,красный,लाल
862,rot::A,красный,सुर्ख़
863,gelb::A,желтый,पीला
864,gelb::A,желтый,ज़र्द
865,blau::A,синий,नीला
866,blau::A,синий,आसमानी
867,grün::A,зеленый,हरा
868,grau::A,серый,धूसर
869,bunt::A,пестрый,रंगीन
870,bunt::A,пестрый,बहुरंगा
871,billig::A,дешевый,सस्ता
872,teuer::A,дорогой,महँगा
873,wertvoll::A,ценный,क़ीमती
874,wertvoll::A,ценный,मूल्यवान्
875,blind::A,слепой,अंधा
876,taub::A,глухой,बहरा
877,kräftig::A,могучий,ताक़तवर
878,kräftig::A,могучий,शक्तिशाली
879,stark::A,сильный,प्रबल
880,stark::A,сильный,बलवान्
881,schwach::A,слабый,कमज़ोर
882,fett::A,жирный,मोटा
883,fett::A,жирный,मांसल
884,schlank::A,стройный,पतला
885,schlank::A,стройный,छरहरा
886,hübsch::A,прелестный,सुंदर
887,hübsch::A,прелестный,ख़ूबसूरत
888,böse::A,злой,पापी
889,böse::A,злой,दुष्ट
890,dumm::A,глупый,मूर्ख
891,dumm::A,глупый,बुद्धू
892,faul::A,ленивый,आलसी
893,faul::A,ленивый,सुस्त
894,fleißig::A,прилежный,मेहनती
895,fleißig::A,прилежный,परिश्रमी
896,geizig::A,жадный,कृपण
897,geizig::A,жадный,कंजूस
898,klug::A,умный,समझदार
899,klug::A,умный,होशियार
900,klug::A,умный,अक़्लमंद
901,geschickt::A,искусный,किशल
902,lieb::A,милый,प्रिय
903,lieb::A,милый,प्यारा
904,lustig::A,веселый,हँसमुख
905,lustig::A,веселый,ख़ुशदिल
906,sanft::A,нежный,नम्र
907,hungrig::A,голодный,भूखा
908,krank::A,больной,बीमार
909,krank::A,больной,अस्वस्थ
910,nackt::A,голый,नग्न
911,traurig::A,грустный,उदास
912,traurig::A,грустный,रंजीदा
913,lebendig::A,живой,जीता
914,lebendig::A,живой,ज़िंदा
915,gut::A,хороший,अच्छा
916,schlecht::A,плохой,बुरा
917,schlecht::A,плохой,ख़राब
918,richtig::A,правильный,ठीक
919,schlimm::A,отвратительный,बुरा
920,schlimm::A,отвратительный,अप्रिय
921,schlimm::A,мерзкий,बुरा
922,schlimm::A,мерзкий,अप्रिय
923,wahr::A,настоящий,सच
924,alt::A,старый,पुराना
925,neu::A,новый,नया
926,ehemalig::A,бывший,भूतपूर्व
927,alt[Lebewesen]::A,пожилой,बूढ़ा
928,alt[Lebewesen]::A,пожилой,वृद्ध
929,jung::A,молодой,जवान
930,arm::A,бедный,ग़रीब
931,reich::A,богатый,धनी
932,reich::A,богатый,अमीर
933,bekannt::A,знакомый,मालूम
934,berühmt::A,знаменитый,मशहूर
935,berühmt::A,знаменитый,प्रसिद्ध
936,fremd::A,чужой,विदेशी
937,fremd::A,чужой,अपरिचित
938,verschieden::A,разный,अलग
939,verschieden::A,разный,भिन्न
940,nah::A,близкий,नज़दीकी
941,fern::A,далекий,दूर
942,fern::A,далекий,दूरस्थ
943,linker::A,левый,बायाँ
944,rechter::A,правый,दायाँ
945,rechter::A,правый,दाहिना
946,anderer::A,другой,अन्य
947,anderer::A,другой,दूसरा
948,erster::A,первый,पहला
949,erster::A,первый,प्रथम
950,zweiter::A,второй,दूसरा
951,zweiter::A,второй,द्वितीय
952,dritter::A,третий,तीसरा
953,letzter::A,последний,अंतिम
954,letzter::A,последний,आख़िरी
955,allein::ADV,один,तनहा
956,allein::ADV,один,अकेले
957,auf einmal::ADV,сразу,वक़्त में
958,zusammen::ADV,вместе,एक साथ
959,zusammen::ADV,вместе,साथ साथ
960,lange::ADV,долго,देर तक
961,plötzlich::ADV,вдруг,सहसा
962,plötzlich::ADV,вдруг,अचानक
963,sofort::ADV,тотчас,तुरंत
964,später::ADV,позже,बाद को
965,später::ADV,позже,बाद में
966,jetzt::ADV,сейчас,अब
967,jetzt::ADV,сейчас,अभी
968,heute::ADV,сегодня,आज
969,morgen::ADV,завтра,कल
970,bald::ADV,скоро,जल्दी
971,dann::ADV,потом,तब
972,gestern::ADV,вчера,कल
973,einst::ADV,однажды,एक दिन
974,einst::ADV,однажды,पहले कभी
975,damals::ADV,тогда,उस समय
976,damals::ADV,тогда,उन दिनों
977,danach::ADV,затем,इसके बाद
978,danach::ADV,затем,इसके पश्चात्
979,vorher::ADV,раньше,पहले
980,vorher::ADV,раньше,पेशतर
981,zuerst::ADV,сперва,पहले
982,einmal::ADV,раз,एक बार
983,einmal::ADV,раз,एक दफ़ा
984,manchmal::ADV,иногда,कभी कभी
985,oft::ADV,часто,अक्सर
986,immer::ADV,всегда,सदा
987,immer::ADV,всегда,हमेशा
988,niemals::ADV,никогда,कभी नहीं
989,niemals::ADV,никогда,कदापि नहीं
990,hier::ADV,здесь,इधर
991,hier::ADV,здесь,यहाँ
992,hierhin::ADV,сюда,इधर को
993,hierhin::ADV,сюда,यहाँ को
994,von hier::ADV,отсюда,यहाँ से
995,dort::ADV,там,उधर
996,dort::ADV,там,वहाँ
997,dorthin::ADV,туда,उधर को
998,dorthin::ADV,туда,वहाँ को
999,geradeaus::ADV,прямо,सीधे
1000,vorwärts::ADV,вперед,आगे
1001,vorwärts::ADV,вперед,आगे को
1002,rückwärts::ADV,назад,पीछे को
1003,zurück::ADV,обратно,वापस
1004,unten::ADV,внизу,नीचे
1005,hinab::ADV,вниз,नीचे को
1006,oben::ADV,наверху,ऊपर
1007,hinauf::ADV,вверх,ऊपर को
1008,überall::ADV,везде,हर जगह
1009,überall::ADV,везде,हर स्थान
1010,nicht::ADV,не,न
1011,nicht::ADV,не,नहीं
1012,ein wenig::ADV,немного,कुछ
1013,ein wenig::ADV,немного,ज़रा
1014,ein wenig::ADV,немного,थोड़ा
1015,kaum::ADV,едва,लगभग नहीं
1016,kaum::ADV,едва,बराबर नहीं
1017,sehr::ADV,очень,बहुत
1018,so::ADV,так,ऐसा
1019,noch::ADV,еще,अभी तक
1020,nur::ADV,только,केवल
1021,nur::ADV,только,सिर्फ़
1022,schon::ADV,уже,चुकना
1023,wieder::ADV,опять,फिर
1024,wieder::ADV,опять,दुबारा
1025,vergebens::ADV,напрасно,व्यर्थ
1026,vor::PRP,перед,के आगे
1027,vor::PRP,перед,के सामने
1028,hinter::PRP,за,के पीछे
1029,hinter::PRP,позади,के पीछे
1030,unter::PRP,под,के तले
1031,unter::PRP,под,के नीचे
1032,durch::PRP,сквозь,के पार
1033,neben::PRP,возле,के पास
1034,neben::PRP,возле,की बग़ल में
1035,zwischen::PRP,между,के बीच
1036,wegen::PRP,из-за,के कारण
1037,wegen::PRP,из-за,की वजह से
1038,dies::PRN,это,यह
1039,das::PRN,то,वह
1040,alles::PRN,все,सब
1041,alles::PRN,все,सब कुछ
1042,ich::PRN,я,मैं
1043,du::PRN,ты,तू
1044,er::PRN,он,यह
1045,wir::PRN,мы,हम
1046,ihr::PRN,вы,तुम
1047,sie::PRN,они,ये
1048,was::FPRN,что,क्या
1049,wer::FPRN,кто,कौन
1050,wo::FADV,где,किधर
1051,wohin::FADV,куда,किधर
1052,wie::FADV,как,कैसे
1053,warum::FADV,почему,क्यों
1054,wieviel::FNUM,сколько,कितना
1055,eins::NUM,один,एक
1056,zwei::NUM,два,दो
1057,drei::NUM,три,तीन
1058,vier::NUM,четыре,चार
1059,fünf::NUM,пять,पाँच
1060,sechs::NUM,шесть,छह
1061,sieben::NUM,семь,सात
1062,acht::NUM,восемь,आठ
1063,neun::NUM,девять,नौ
1064,zehn::NUM,десять,दस
1065,elf::NUM,одиннадцать,ग्यारह
1066,zwölf::NUM,двенадцать,बारह
1067,zwanzig::NUM,двадцать,बीस
1068,dreißig::NUM,тридцать,तीस
1069,vierzig::NUM,сорок,चालीस
1070,fünfzig::NUM,пятьдесят,पचास
1071,sechzig::NUM,шестьдесят,साठ
1072,siebzig::NUM,семьдесят,सत्तर
1073,achtzig::NUM,восемьдесят,अस्सी
1074,neunzig::NUM,девяносто,नव्वे
1075,hundert::NUM,сто,सौ
1076,tausend::NUM,тысяча,हज़ार
1077,und::CNJ,и,और
1078,oder::CNJ,или,या
1079,oder::CNJ,либо,या
1080,stehen::V,стоять,खड़ा होना
1081,sitzen::V,сидеть,बैठना
1082,liegen::V,лежать,लेटना
1083,hängen::V,висеть,लटकना
1084,werden::V,стать,बनना
1085,passieren::V,случиться,होना
1086,beginnen::V,начаться,आरंभ होना
1087,beginnen::V,начаться,प्रारंभ होना
1088,enden::V,кончиться,अंत होना
1089,enden::V,кончиться,ख़तम होना
1090,wechseln::V,меняться,बदलना
1091,aufgehen[Sonne]::V,взойти,चढ़ना
1092,aufgehen[Sonne]::V,взойти,उदित होना
1093,untergehen[Sonne]::V,зайти,अस्त हो जाना
1094,scheinen[Sonne]::V,светить,रोशनी देना
1095,donnern::V,греметь,गरजना
1096,wehen::V,дуть,चलना
1097,strömen::V,литься,बहना
1098,strömen::V,литься,प्रवाहित होना
1099,fließen::V,течь,बहना
1100,fließen::V,течь,प्रवाहित होना
1101,sich drehen::V,вращаться,घूमना
1102,schwanken::V,колебаться,हिलना
1103,schwingen::V,качаться,हिलना
1104,fallen::V,падать,गिरना
1105,brennen::V,гореть,जलना
1106,rauchen::V,дымить,धुआँ उड़ाना
1107,regnen::V,дождить,बरसना
1108,gefrieren::V,замерзнуть,जमना
1109,tauen::V,таять,गलना
1110,tauen::V,таять,पिघलना
1111,schmelzen::V,плавиться,गलना
1112,schmelzen::V,плавиться,पिघलना
1113,trocknen::V,сохнуть,सूखना
1114,sieden::V,кипеть,उबलना
1115,faulen::V,гнить,गलना
1116,faulen::V,гнить,सड़ना
1117,verfaulen::V,сгнить,गलना
1118,verfaulen::V,сгнить,सड़ना
1119,reißen::V,рваться,फटना
1120,versinken::V,тонуть,डूबना
1121,vergehen::V,проходить,बीतना
1122,vergehen::V,проходить,गुज़रना
1123,erscheinen::V,появиться,दिखाई देना
1124,verschwinden::V,исчезнуть,ग़ायब होना
1125,sinken::V,спадать,घटना
1126,sinken::V,спадать,उतरना
1127,abnehmen::V,уменьшиться,घटना
1128,zunehmen::V,увеличиваться,बढ़ना
1129,steigen::V,подниматься,बढ़ना
1130,wachsen::V,расти,उगना
1131,glänzen::V,блестеть,चमकना
1132,funkeln::V,сверкать,जगमगाना
1133,funkeln::V,сверкать,टिमटिमाना
1134,lärmen::V,шуметь,शोर मचाना
1135,läuten::V,звонить,बजना
1136,klingeln::V,звонить,बजना
1137,klirren::V,звякать,झनझनाना
1138,brausen::V,бушевать,साँय-साँय करना
1139,rauschen::V,шелестеть,सरसराना
1140,klingen::V,звучать,बजना
1141,bellen::V,лаять,भौंकना
1142,heulen::V,выть,गुर्राना
1143,blasen::V,дунуть,फूँकना
1144,pfeifen::V,свистеть,सीटी देना
1145,schreien::V,кричать,चिल्लाना
1146,stöhnen::V,стонать,कराहना
1147,stöhnen::V,стонать,आहें भरना
1148,zittern::V,дрожать,काँपना
1149,leben::V,жить,जीना
1150,geboren werden::V,родиться,पैदा होना
1151,atmen::V,дышать,साँस लेना
1152,trinken::V,пить,पीना
1153,essen::V,есть,खाना
1154,essen::V,кушать,खाना
1155,schlucken::V,глотать,निगलना
1156,müde werden::V,устать,थकना
1157,müde werden::V,устать,उकताना
1158,einschlafen::V,заснуть,सो जाना
1159,schlafen::V,спать,सोना
1160,aufwachen::V,проснуться,जागना
1161,aufstehen::V,встать,उठना
1162,sich erholen::V,отдыхать,सुस्ताना
1163,sich erholen::V,отдыхать,आराम करना
1164,krank werden::V,заболеть,बीमार पड़ना
1165,krank sein::V,болеть,बीमार होना
1166,schmerzen::V,болеть,दुखना
1167,schmerzen::V,болеть,दर्द करना
1168,husten::V,кашлять,खाँसना
1169,genesen::V,поправиться,ठीक हो जाना
1170,genesen::V,поправиться,स्वस्थ हो जाना
1171,sterben::V,умереть,मरना
1172,umkommen::V,погибнуть,मरना
1173,sich bewegen::V,двигаться,चलना
1174,sich bewegen::V,двигаться,हिलना
1175,sich rühren::V,шевельнуться,हिलना
1176,sich erheben::V,встать,उठना
1177,sich setzen::V,сесть,बैठना
1178,hinfallen::V,упасть,गिरना
1179,laufen::V,ходить,चलना
1180,schreiten::V,шагать,क़दम जाना
1181,spazierengehen::V,гулять,सैर करना
1182,eilen::V,спешить,तेज़ी से जाना
1183,eilen::V,спешить,शीघ्रता से चलना
1184,sich beeilen::V,торопиться,जल्दी करना
1185,sich beeilen::V,торопиться,शीघ्रता करना
1186,sausen::V,мчаться,बड़ी तेज़ी से चलना
1187,rennen::V,бегать,भागना
1188,rennen::V,бегать,दौड़ना
1189,springen::V,прыгать,उछलना
1190,klettern::V,лазать,चढ़ना
1191,schaukeln::V,раскачиваться,झूलना
1192,kriechen::V,ползать,रेंगना
1193,schwimmen::V,плавать,तैरना
1194,tauchen::V,нырять,डूबना
1195,rudern::V,грести,खेना
1196,rudern::V,грести,चप्पू चलाना
1197,fahren::V,ехать,चलना
1198,fahren::V,ехать,यात्रा करना
1199,fliegen::V,летать,उड़ना
1200,gehen::V,идти,जाना
1201,weggehen::V,уйти,चला जाना
1202,weggehen::V,уйти,बाहर जाना
1203,abfahren::V,отправиться,छूटना
1204,abfahren::V,отправиться,रवाना होना
1205,anhalten::V,остановиться,रुकना
1206,anhalten::V,остановиться,खड़ा होना
1207,hineingehen::V,входить,घुसना
1208,hineingehen::V,входить,अंदर जाना
1209,eintreten::V,войти,प्रवेश करना
1210,kommen::V,прийти,आना
1211,ankommen::V,прибыть,पहुँचना
1212,zurückkommen::V,возвратиться,लौटना
1213,zurückkommen::V,возвратиться,वापस आना
1214,bleiben::V,остаться,रहना
1215,bleiben::V,остаться,रुकना
1216,warten::V,ждать,इंतज़ार करना
1217,erwarten::V,ожидать,प्रतीक्षा करना
1218,suchen::V,искать,ढूँढ़ना
1219,finden::V,найти,पाना
1220,finden::V,найти,ढूँढ़ निकालना
1221,versuchen::V,пытаться,कोशिश करना
1222,vorbereiten::V,подготовить,तैयार करना
1223,lieben::V,любить,प्यार करना
1224,mögen::V,любить,पसंद होना
1225,lachen::V,смеяться,हँसना
1226,rühren::V,растрогать,छूना
1227,weinen::V,плакать,रोना
1228,schimpfen::V,ругаться,गाली देना
1229,sich ärgern::V,сердиться,चिढ़ना
1230,sich ärgern::V,сердиться,नाराज़ होना
1231,sich fürchten::V,бояться,डरना
1232,sich fürchten::V,бояться,भय खाना
1233,fürchten::V,бояться,डरना से
1234,fürchten::V,бояться,भय खाना से
1235,fliehen::V,убегать,भागना
1236,flüchten::V,убежать,निकल भागना
1237,sehen::V,видеть,देखना
1238,anschauen::V,посмотреть,देखना
1239,ansehen::V,смотреть,दृष्टि डालना पर
1240,hören::V,слышать,सुनना
1241,zuhören::V,слушать,सुनना
1242,probieren::V,пробовать,चखना
1243,riechen::V,нюхать,सूँघना
1244,fühlen::V,чувствовать,महसूस करना
1245,scheinen::V,казаться,लगना
1246,zu sehen sein::V,виднеться,दिखाई देना
1247,vernehmen::V,услышать,सुनना
1248,frieren::V,мерзнуть,ठंड लगना
1249,frieren::V,мерзнуть,सर्दी लगना
1250,tun::V,делать,करना
1251,können::V,мочь,सकना
1252,können::V,мочь,जानना
1253,können::V,уметь,सकना
1254,können::V,уметь,जानना
1255,wollen::V,хотеть,चाहना
1256,anfangen::V,начать,शुरू करना
1257,beenden::V,закончить,ख़त्म करना
1258,beenden::V,закончить,समाप्त करना
1259,aufhören::V,перестать,बंद जाना
1260,aufhören::V,перестать,समाप्त जाना
1261,gelingen::V,удаться,बनना
1262,gelingen::V,удаться,अच्छा होना
1263,geraten::V,оказаться,बन पड़ना
1264,öffnen::V,открыть,खोलना
1265,schließen::V,закрыть,बंद करना
1266,stellen::V,поставить,रखना
1267,setzen::V,посадить,रखना
1268,setzen::V,посадить,बिठाना
1269,legen::V,класть,रखना
1270,legen::V,класть,लिटाना
1271,berühren::V,трогать,छूना
1272,berühren::V,трогать,स्पर्श करना
1273,verbinden::V,связать,बाँधना
1274,bedecken::V,покрыть,ढकना
1275,aufhängen::V,повесить,लटकाना
1276,anzünden::V,зажечь,जलाना
1277,aufheben::V,поднять,उठाना
1278,zurücklassen::V,оставить,पीछे छोड़ना
1279,verlieren::V,потерять,खोना
1280,verlieren::V,потерять,गँवाना
1281,fallen lassen::V,уронить,गिराना
1282,machen::V,сделать,करना
1283,machen::V,сделать,बनाना
1284,herstellen::V,изготовить,बनाना
1285,herstellen::V,изготовить,तैयार करना
1286,bauen::V,строить,बनाना
1287,bauen::V,строить,निर्माण करना
1288,reparieren::V,чинить,मरम्मत करना
1289,verbessern::V,улучшить,सुधारना
1290,ändern::V,изменить,बदलना
1291,ändern::V,изменить,परीवर्तन करना
1292,graben::V,копать,खोदना
1293,beugen::V,согнуть,झुकाना
1294,biegen::V,погнуть,झुकाना
1295,drehen::V,вертеть,फेरना
1296,drehen::V,вертеть,घुमाना
1297,wenden::V,повернуть,पलटना
1298,wenden::V,повернуть,मोड़ना
1299,umdrehen::V,перевернуть,घुमाना
1300,heben::V,поднимать,उठाना
1301,heben::V,поднимать,ऊँचा करना
1302,hochheben::V,поднять,उठाना
1303,hochheben::V,поднять,ऊपर को उठाना
1304,ergreifen::V,схватить,पकड़ना
1305,ergreifen::V,схватить,हाथ में लेना
1306,halten::V,держать,धरना
1307,halten::V,держать,पकड़ना
1308,drücken::V,нажимать,दबाना
1309,schieben::V,толкать,सरकाना
1310,schieben::V,толкать,खिसकाना
1311,kratzen::V,скрести,खुरचना
1312,kratzen::V,скрести,खुजलाना
1313,lecken::V,лизать,चाटना
1314,beißen::V,кусать,काटना
1315,abreißen::V,оторвать,तोड़ना
1316,abschneiden::V,отрезать,काट करना
1317,binden::V,вязать,बाँधना
1318,stecken::V,воткнуть,खोंसना
1319,brechen::V,сломать,तोड़ना
1320,klopfen::V,стучать,खटखटाना
1321,hauen::V,бить,ठोकना
1322,kleben::V,клеить,चिपकाना
1323,reiben::V,тереть,घिसना
1324,reiben::V,тереть,रगड़ना
1325,streichen::V,намазать,लगाना
1326,schleifen::V,точить,तेज़ करना
1327,schneiden::V,резать,कतरना
1328,rütteln::V,шатать,झकझोरना
1329,schütteln::V,трясти,हिलाना
1330,schwenken::V,махать,घुमाना
1331,schütten::V,налить,उँडेलना
1332,füllen::V,наполнить,भरना
1333,füllen::V,наполнить,ठूसना
1334,einwickeln::V,завернуть,लपेटना
1335,tragen::V,нести,ढोना
1336,schleppen::V,тащить,घसीटना
1337,ziehen::V,тянуть,खींचना
1338,aufbewahren::V,хранить,रखना
1339,werfen::V,бросать,फेंकना
1340,fangen::V,ловить,पकड़ना
1341,packen::V,схватить,पकड़ना
1342,verstecken::V,спрятать,छिपाना
1343,teilen::V,разделить,बाँटना
1344,schicken::V,посылать,भेजना
1345,bringen::V,принести,लाना
1346,hinzufügen::V,добавить,जोड़ना
1347,bekommen::V,достать,पाना
1348,erhalten::V,получить,पाना
1349,erhalten::V,получить,मिलना
1350,nehmen::V,взять,लेना
1351,wählen::V,выбрать,चुनना
1352,auswählen::V,отобрать,चुनना
1353,bewahren::V,сохранить,बनाए रखना
1354,behindern::V,препятствовать,रोकना
1355,verderben::V,испортить,ख़राब करना
1356,beschädigen::V,повредить,नुक़सान पहुँचाना
1357,zerbrechen::V,разбить,तोड़ना
1358,zerreißen::V,разорвать,तोड़ना
1359,zerstören::V,разрушить,नष्ट करना
1360,zerstören::V,разрушить,बरबाद करना
1361,verbrennen::V,сжечь,जलाना
1362,geben::V,дать,देना
1363,reichen::V,передать,थमाना
1364,schenken::V,дарить,भेंट देना
1365,versprechen::V,обещать,वादा करना
1366,wünschen::V,желать,कामना करना
1367,loben::V,хвалить,तारीफ़ करना
1368,küssen::V,целовать,चूमना
1369,wiegen::V,качать,झुलाना
1370,zudecken::V,накрыть,ढकना
1371,wecken::V,разбудить,जगाना
1372,zeigen::V,показать,दिखाना
1373,führen::V,вести,रास्ता दिखाना
1374,lehren::V,учить,पढ़ाना
1375,unterrichten::V,преподавать,सिखाना
1376,aufziehen::V,воспитать,पालना
1377,leiten::V,руководить,संचालन करना
1378,antreiben::V,подгонять,हड़बड़ाना
1379,lassen::V,заставить,-आना
1380,lassen::V,заставить,कराना
1381,einladen::V,пригласить,बुलाना
1382,vereinigen::V,объединить,मिलाना
1383,vereinigen::V,объединить,संयुक्त करना
1384,besuchen::V,посетить,मिलना से
1385,besuchen::V,посетить,मिलने जाना से
1386,treffen::V,встретить,मिलना
1387,sich versammeln::V,собраться,इकट्ठा होना
1388,spielen::V,играть,खेलना
1389,singen::V,петь,गाना
1390,tanzen::V,плясать,नाचना
1391,tanzen::V,танцевать,नाचना
1392,sich trennen::V,расстаться,अलग होना
1393,verlassen::V,покинуть,छोड़ना
1394,retten::V,спасти,बचाना
1395,bewachen::V,охранять,आँख रखना पर
1396,schützen::V,уберегать,रक्षा करना
1397,verteidigen::V,защитить,रक्षा करना
1398,sich schlagen::V,драться,हाथापाई करना
1399,schießen::V,стрелять,गोली मारना
1400,siegen::V,победить,जीतना
1401,siegen::V,победить,विजय पाना
1402,ärgern::V,сердить,चिढ़ाना
1403,schlagen::V,ударить,मारना
1404,treten::V,пинать,ठोकर मारना
1405,stechen::V,уколоть,भेदना
1406,stechen::V,уколоть,भोंकना
1407,stoßen::V,толкнуть,धक्का देना
1408,stoßen::V,толкнуть,झटका देना
1409,stehlen::V,украсть,चोरी करना
1410,stören::V,помешать,बुरा लगना
1411,belästigen::V,надоедать,तंग करना
1412,verbergen::V,скрыть,लुकाना
1413,täuschen::V,обмануть,धोखा देना
1414,betrügen::V,смошенничать,धोखा देना
1415,töten::V,убить,मारना
1416,töten::V,убить,मार डालना
1417,wohnen::V,проживать,रहना
1418,arbeiten::V,работать,काम करना
1419,sammeln::V,собрать,जमा करना
1420,pflücken::V,рвать,चुनना
1421,pflücken::V,рвать,तोड़ना
1422,pflücken::V,срывать,चुनना
1423,pflücken::V,срывать,तोड़ना
1424,jagen::V,охотиться,आखेट करना
1425,jagen::V,охотиться,शिकार करना
1426,fischen::V,рыбачить,मछली पकड़ना
1427,fassen::V,поймать,पकड़ना
1428,hüten::V,пасти,चराना
1429,treiben::V,гнать,हाँकना
1430,anbinden::V,привязать,बाँधना
1431,füttern::V,кормить,खिलाना
1432,melken::V,доить,दुहना
1433,hacken::V,рубить,काटना
1434,gießen::V,полить,सींचना
1435,reifen::V,созреть,पकना
1436,zubereiten::V,приготовить,पकाना
1437,kochen::V,варить,पकाना
1438,kochen::V,варить,राँधना
1439,backen::V,печь,पकाना
1440,braten::V,жарить,तलना
1441,braten::V,жарить,भूनना
1442,umrühren::V,перемешать,फेंटना
1443,stricken::V,вязать,बुनना
1444,nähen::V,шить,सीना
1445,färben::V,покрасить,रँगना
1446,reinigen::V,очистить,साफ़ करना
1447,reinigen::V,очистить,शुद्ध करना
1448,waschen::V,стирать,धोना
1449,abwischen::V,вытереть,पोंछ्ना
1450,spülen::V,полоскать,माँजना
1451,spülen::V,полоскать,खँगालना
1452,fegen::V,подметать,बुहारना
1453,kehren::V,мести,झाड़ना
1454,baden::V,купаться,स्नान करना
1455,sich waschen::V,мыться,नहाना
1456,sich waschen::V,мыться,हाथ-मुँह धोना
1457,ausziehen::V,снять,उतारना
1458,anziehen::V,надеть,पहनना
1459,sich anziehen::V,одеться,कपड़े पहनना
1460,kämmen::V,причесать,कंघी करना
1461,schmücken::V,украсить,सजाना
1462,schmücken::V,украсить,सँवारना
1463,sagen::V,сказать,कहना
1464,sagen::V,сказать,बताना
1465,sprechen::V,говорить,बोलना
1466,reden::V,разговаривать,बोलना
1467,reden::V,разговаривать,बात करना
1468,sich unterhalten::V,беседовать,बात करना
1469,sich unterhalten::V,беседовать,बातचीत करना
1470,fragen::V,спросить,पूछ्ना
1471,fragen::V,спросить,प्रश्न करना
1472,bitten::V,просить,माँगना से
1473,erzählen::V,рассказать,बताना
1474,mitteilen::V,сообщить,ख़बर देना
1475,mitteilen::V,сообщить,सूचना देना
1476,nennen::V,назвать,नाम देना
1477,rufen::V,звать,बुलाना
1478,prahlen::V,хвастаться,शेख़ी बघारना
1479,übersetzen::V,перевести,अनुवाद करना
1480,denken::V,думать,सोचना
1481,glauben::V,верить,विश्वास करना
1482,bemerken::V,заметить,ध्यान देना पर
1483,erkennen::V,узнать,पहचानना
1484,begreifen::V,понять,समझना
1485,begreifen::V,постичь,समझना
1486,verstehen::V,услышать,सुनना
1487,lernen::V,учиться,पढ़ना
1488,wissen::V,знать,जानना
1489,wissen::V,знать,मालूम होना
1490,sich erinnern an::V,вспомнить,याद करना
1491,vergessen::V,забыть,भूलना
1492,vergessen::V,забыть,बिसारना
1493,messen::V,мерить,नापना
1494,zählen::V,считать,गिनना
1495,rechnen::V,считать,गणना करना
1496,rechnen::V,считать,हिसाब करना
1497,lesen::V,читать,पढ़ना
1498,malen::V,рисовать,कींचना
1499,zeichnen::V,рисовать,चित्र कींचना
1500,schreiben::V,писать,लिखना
1501,besitzen::V,иметь,मालिक होना
1502,besitzen::V,иметь,स्वामी होना
