,Concept_ID,sk,ga
821,schlecht::A,zlý,dona
822,schlecht::A,zlý,droch-
823,richtig::A,správny,ceart
824,schlimm::A,zlý,gránna
825,schlimm::A,zlý,tubaisteach
826,schlimm::A,nepríjemný,gránna
827,schlimm::A,nepríjemný,tubaisteach
828,wahr::A,pravý,fíor
829,wahr::A,pravdivý,fíor
830,alt::A,starý,sean
831,neu::A,nový,úr
832,neu::A,nový,nua
833,ehemalig::A,bývalý,iar-
834,ehemalig::A,bývalý,sean-
835,alt[Lebewesen]::A,starý,sean
836,alt[Lebewesen]::A,starý,aosta
837,jung::A,mladý,óg
838,arm::A,chudobný,bocht
839,reich::A,bohatý,saibhir
840,reich::A,bohatý,rachmasach
841,bekannt::A,známy,atá eolas air
842,berühmt::A,slávny,cailiúil
843,berühmt::A,slávny,clúiteach
844,berühmt::A,povestný,cailiúil
845,berühmt::A,povestný,clúiteach
846,fremd::A,cudzí,coimhthíoch
847,verschieden::A,rôzny,éagsúil
848,verschieden::A,rôzny,difriúil
849,verschieden::A,rozličný,éagsúil
850,verschieden::A,rozličný,difriúil
851,nah::A,blízky,gar
852,nah::A,blízky,deas
853,fern::A,ďaleký,i bhfad uainn
854,fern::A,ďaleký,i bhfad i gcéin
855,linker::A,ľavý,clé
856,rechter::A,pravý,deas
857,anderer::A,iný,eile
858,anderer::A,druhý,eile
859,erster::A,prvý,céad
860,zweiter::A,druhý,dóú
861,zweiter::A,druhý,dara
862,dritter::A,tretí,tríú
863,dritter::A,tretí,treas
864,letzter::A,ostatný,déanach
865,letzter::A,ostatný,deireanach
866,letzter::A,posledný,déanach
867,letzter::A,posledný,deireanach
868,allein::ADV,sám,i d'aonar
869,auf einmal::ADV,zároveň,ag an am céanna
870,zusammen::ADV,spolu,le chéile
871,zusammen::ADV,spolu,in eineacht
872,zusammen::ADV,spoločne,le chéile
873,zusammen::ADV,spoločne,in eineacht
874,lange::ADV,dlho,fada
875,plötzlich::ADV,náhle,go tobann
876,plötzlich::ADV,náhle,i dtobainne
877,sofort::ADV,hneď,ar an toirt
878,sofort::ADV,hneď,ar an bpointe
879,sofort::ADV,ihneď,ar an toirt
880,sofort::ADV,ihneď,ar an bpointe
881,später::ADV,neskoršie,níos déanaí
882,jetzt::ADV,teraz,anois
883,heute::ADV,dnes,inniu
884,morgen::ADV,zajtra,amárach
885,bald::ADV,skoro,go luath
886,bald::ADV,skoro,gan mhoill
887,dann::ADV,nato,ansin
888,dann::ADV,potom,ansin
889,gestern::ADV,včera,inné
890,einst::ADV,kedysi,tráth
891,einst::ADV,kedysi,uair amháin
892,einst::ADV,niekedy,tráth
893,einst::ADV,niekedy,uair amháin
894,damals::ADV,vtedy,ag an am
895,damals::ADV,vtedy,an t-am sin
896,danach::ADV,potom,ina dhiaidh sin
897,danach::ADV,podľa toho,ina dhiaidh sin
898,vorher::ADV,napred,cheana
899,vorher::ADV,napred,roimhe sin
900,vorher::ADV,predtým,cheana
901,vorher::ADV,predtým,roimhe sin
902,zuerst::ADV,najprv,ar dtús
903,einmal::ADV,raz,uair amháin
904,einmal::ADV,jedenkrát,uair amháin
905,manchmal::ADV,občas,uaireanta
906,manchmal::ADV,niekedy,uaireanta
907,oft::ADV,často,minic
908,immer::ADV,vždy,i gcónaí
909,immer::ADV,ustavične,i gcónaí
910,niemals::ADV,nikdy,riamh
911,hier::ADV,tu,anseo
912,hierhin::ADV,sem,anseo
913,hierhin::ADV,tade,anseo
914,von hier::ADV,odtiaľto,an áit seo
915,dort::ADV,tam,ann
916,dort::ADV,tam,ansin
917,dorthin::ADV,ta,ann
918,dorthin::ADV,ta,ansin
919,dorthin::ADV,tam,ann
920,dorthin::ADV,tam,ansin
921,geradeaus::ADV,rovno,ar aghaidh
922,geradeaus::ADV,priamo,ar aghaidh
923,vorwärts::ADV,napred,
924,rückwärts::ADV,nazad,siar
925,zurück::ADV,späť,ar ais
926,zurück::ADV,naspäť,ar ais
927,unten::ADV,dolu,thíos
928,unten::ADV,naspodku,thíos
929,hinab::ADV,dolu,síos
930,oben::ADV,hore,thuas
931,oben::ADV,navrchu,thuas
932,hinauf::ADV,hore,suas
933,hinauf::ADV,navrch,suas
934,überall::ADV,všade,i ngach áit
935,überall::ADV,všade,ar fud na háite
936,nicht::ADV,nie,ní
937,nicht::ADV,nie,cha
938,ein wenig::ADV,trocha,beagán
939,kaum::ADV,ledva,ar éigean
940,sehr::ADV,veľmi,an-
941,so::ADV,tak,chomh
942,so::ADV,tak,mar sin
943,so::ADV,takto,chomh
944,so::ADV,takto,mar sin
945,noch::ADV,ešte,fós
946,noch::ADV,ešte,go fóill
947,nur::ADV,len,amháin
948,nur::ADV,len,níl ach
949,schon::ADV,už,cheana
950,schon::ADV,už,cheana féin
951,wieder::ADV,zasa,arís
952,wieder::ADV,zasa,athuair
953,vergebens::ADV,márne,amú
954,vergebens::ADV,márne,in aisce
955,vergebens::ADV,nadarmo,amú
956,vergebens::ADV,nadarmo,in aisce
957,vor::PRP,pred,ar thosach
958,hinter::PRP,za,laistiar de
959,hinter::PRP,za,taobh thiar de
960,unter::PRP,pod,faoi
961,durch::PRP,cez,trí
962,neben::PRP,pri,taobh le
963,neben::PRP,pri,in aice le
964,neben::PRP,vedľa,taobh le
965,neben::PRP,vedľa,in aice le
966,zwischen::PRP,medzi,idir
967,wegen::PRP,pre,de bharr
968,wegen::PRP,pre,mar gheall ar
969,wegen::PRP,kvôli,de bharr
970,wegen::PRP,kvôli,mar gheall ar
971,dies::PRN,to,seo
972,dies::PRN,táto,seo
973,das::PRN,to,sin
974,alles::PRN,všetko,gach rud
975,ich::PRN,ja,mé
976,ich::PRN,ja,mise
977,du::PRN,ty,tú
978,du::PRN,ty,tusa
979,er::PRN,on,sé
980,er::PRN,on,seisean
981,wir::PRN,my,sinn
982,ihr::PRN,vy,sibh
983,ihr::PRN,vy,sibhse
984,sie::PRN,oni,siad
985,sie::PRN,oni,siadsan
986,was::FPRN,čo,cad
987,was::FPRN,čo,céard
988,wer::FPRN,kto,cé
989,wo::FADV,kde,cá
990,wo::FADV,kde,cén áit
991,wohin::FADV,kam,cá
992,wohin::FADV,kam,cén áit
993,wie::FADV,ako,conas
994,wie::FADV,ako,cén chaoi
995,warum::FADV,prečo,cén fáth
996,warum::FADV,prečo,cad chuige
997,wieviel::FNUM,koľko,cá mhéad
998,eins::NUM,jeden,aon
999,zwei::NUM,dva,dhá
1000,drei::NUM,tri,trí
1001,vier::NUM,štyri,ceathair
1002,fünf::NUM,päť,cúig
1003,sechs::NUM,šesť,sé
1004,sieben::NUM,sedem,seacht
1005,acht::NUM,osem,ocht
1006,neun::NUM,deväť,naoi
1007,zehn::NUM,desať,deich
1008,elf::NUM,jedenásť,aon déag
1009,zwölf::NUM,dvanásť,dó dhéag
1010,zwanzig::NUM,dvadsať,fiche
1011,dreißig::NUM,tridsať,tríocha
1012,vierzig::NUM,štyridsať,daichead
1013,vierzig::NUM,štyridsať,ceathracha
1014,fünfzig::NUM,päťdesiat,caoga
1015,sechzig::NUM,šesťdesiat,seasca
1016,siebzig::NUM,sedemdesiat,seachtó
1017,achtzig::NUM,osemdesiat,ochtó
1018,neunzig::NUM,deväťdesiat,nócha
1019,hundert::NUM,sto,céad
1020,tausend::NUM,tisíc,míle
1021,und::CNJ,i,agus
1022,oder::CNJ,alebo,nó
1023,stehen::V,stáť,seas
1024,sitzen::V,sedieť,suigh
1025,liegen::V,ležať,luigh
1026,hängen::V,visieť,tá crochta
1027,werden::V,stať sa,éirigh
1028,passieren::V,stať sa,tarlaigh
1029,beginnen::V,začať sa,tosaigh
1030,enden::V,končiť sa,críochnaigh
1031,wechseln::V,meniť sa,athraigh
1032,aufgehen[Sonne]::V,vychádzať,éirigh
1033,untergehen[Sonne]::V,zapadnúť,fuin
1034,untergehen[Sonne]::V,zapadnúť,téigh faoi
1035,scheinen[Sonne]::V,svietiť,taitin
1036,scheinen[Sonne]::V,svietiť,soilsigh
1037,donnern::V,hrmieť,tá toirneach ann
1038,wehen::V,viať,séid
1039,strömen::V,prúdiť,sil
1040,fließen::V,tiecť,rith
1041,fließen::V,tiecť,snigh
1042,sich drehen::V,točiť sa,cas
1043,sich drehen::V,točiť sa,imrothlaigh
1044,sich drehen::V,krútiť sa,cas
1045,sich drehen::V,krútiť sa,imrothlaigh
1046,schwanken::V,kolísať,luasc
1047,schwanken::V,klátiť sa,luasc
1048,schwingen::V,kývať sa,luasc
1049,schwingen::V,chvieť sa,luasc
1050,fallen::V,padať,tit
1051,brennen::V,páliť,dóigh
1052,brennen::V,horieť,dóigh
1053,rauchen::V,dymiť sa,plúch toite
1054,regnen::V,pršať,báistigh
1055,regnen::V,pršať,tá ag cur báistí
1056,gefrieren::V,zamrznút,sioc
1057,gefrieren::V,zamrznút,reoigh
1058,tauen::V,taviť sa,leáigh
1059,tauen::V,taviť sa,coscair
1060,schmelzen::V,taviť sa,leáigh
1061,trocknen::V,schnúť,triomaigh
1062,sieden::V,vrieť,fiuch
1063,sieden::V,vrieť,beirigh
1064,faulen::V,hniť,lobh
1065,faulen::V,hniť,dreoigh
1066,verfaulen::V,zhniť,lobh
1067,verfaulen::V,zhniť,feoigh
1068,reißen::V,pretrhnúť sa,bris
1069,versinken::V,zapadnúť,téigh síos
1070,versinken::V,potopiť sa,téigh síos
1071,vergehen::V,plynúť,téigh thart
1072,erscheinen::V,objaviť sa,tar
1073,verschwinden::V,zmiznúť,imigh
1074,sinken::V,klesať,tit
1075,sinken::V,klesať,ísligh
1076,abnehmen::V,ubúdať,maolaigh
1077,abnehmen::V,ubúdať,laghdaigh
1078,zunehmen::V,pribúdať,méadaigh
1079,steigen::V,stúpať,éirigh
1080,wachsen::V,rásť,fás
1081,glänzen::V,jagať sa,lonraigh
1082,glänzen::V,lesknúť sa,lonraigh
1083,funkeln::V,iskriť sa,drithligh
1084,lärmen::V,lomoziť,tóg callán
1085,läuten::V,cengať,buail
1086,klingeln::V,zvoniť,buail
1087,klirren::V,rinčať,cling
1088,brausen::V,hučať,búir
1089,rauschen::V,šumieť,tá ag siosarnach
1090,klingen::V,znieť,tá glór ag
1091,klingen::V,zvoniť,tá glór ag
1092,bellen::V,štekať,amhastraigh
1093,bellen::V,brechať,amhastraigh
1094,heulen::V,vyť,glam
1095,blasen::V,duť,séid
1096,blasen::V,fúkať,séid
1097,pfeifen::V,pískať,lig fead
1098,pfeifen::V,hvízdať,lig fead
1099,schreien::V,kričať,béic
1100,schreien::V,kričať,glaoigh
1101,stöhnen::V,stenať,lig cnead
1102,zittern::V,triasť sa,crith
1103,zittern::V,triasť sa,creathnaigh
1104,leben::V,žiť,mair
1105,geboren werden::V,narodiť sa,rugadh
1106,atmen::V,dýchať,análaigh
1107,trinken::V,piť,ól
1108,essen::V,jesť,ith
1109,schlucken::V,zhltnuť,slog
1110,müde werden::V,unaviť sa,tuirsigh
1111,einschlafen::V,usnúť,tit ina chodladh
1112,einschlafen::V,zaspať,tit ina chodladh
1113,schlafen::V,spať,codail
1114,aufwachen::V,zobudiť sa,múscail
1115,aufstehen::V,vstať,éirigh
1116,sich erholen::V,zotavovať sa,lig scíth
1117,sich erholen::V,oddýchovať si,lig scíth
1118,krank werden::V,ochorieť,éirigh tinn
1119,krank sein::V,chorieť,tá tinn
1120,krank sein::V,byť chorý,tá tinn
1121,schmerzen::V,bolieť,tá pian i
1122,husten::V,kašľať,déan casacht
1123,genesen::V,uzdraviť sa,téarnaigh
1124,sterben::V,umrieť,éag
1125,sterben::V,umrieť,faigh bás
1126,sterben::V,zomrieť,éag
1127,sterben::V,zomrieť,faigh bás
1128,umkommen::V,zahynúť,caill
1129,sich bewegen::V,pohybovať sa,bog
1130,sich bewegen::V,pohybovať sa,gluais
1131,sich rühren::V,hnúť sa,corraigh
1132,sich erheben::V,zdvihnúť sa,seas suas
1133,sich setzen::V,sadnúť si,suigh
1134,hinfallen::V,spadnúť,tit
1135,laufen::V,bežať,siúil
1136,schreiten::V,kráčať,siúil
1137,spazierengehen::V,prechádzať sa,téigh ag spaisteoireacht
1138,eilen::V,súriť,deifrigh
1139,eilen::V,súriť,brostaigh
1140,sich beeilen::V,ponáhľať sa,deifrigh
1141,sich beeilen::V,ponáhľať sa,déan deifir
1142,sausen::V,hučať,luathaigh
1143,rennen::V,bežať,rith
1144,springen::V,skákať,léim
1145,klettern::V,liezť,dreap
1146,schaukeln::V,húpať,téigh ar an maide corrach
1147,schaukeln::V,hojdať,téigh ar an maide corrach
1148,kriechen::V,liezť,snámh
1149,kriechen::V,plaziť sa,snámh
1150,schwimmen::V,plávať,snámh
1151,tauchen::V,ponoriť sa,tum
1152,rudern::V,veslovať,iomair
1153,rudern::V,veslovať,rámhaigh
1154,fahren::V,ísť,tiomáin
1155,fahren::V,jazdiť,tiomáin
1156,fliegen::V,letieť,eitil
1157,gehen::V,ísť,téigh
1158,weggehen::V,odísť,imigh
1159,weggehen::V,odchádzať,imigh
1160,abfahren::V,odcestovať,imigh
1161,anhalten::V,zadržať sa,stad
1162,anhalten::V,zastaviť sa,stad
1163,hineingehen::V,vchádzať,téigh isteach
1164,eintreten::V,vojsť,téigh isteach
1165,eintreten::V,vstúpiť,téigh isteach
1166,kommen::V,prísť,tar
1167,ankommen::V,prísť,tar
1168,ankommen::V,doraziť,tar
1169,zurückkommen::V,vrátiť sa,fill
1170,bleiben::V,ostať,fan
1171,bleiben::V,zostať,fan
1172,warten::V,čakať,fan
1173,erwarten::V,očakávať,tá ag súil le
1174,erwarten::V,očakávať,tá ag dréim le
1175,suchen::V,hľadať,lorg
1176,finden::V,nájsť,faigh
1177,finden::V,nájsť,aimsigh
1178,versuchen::V,skúsiť,triail
1179,versuchen::V,pokúsiť sa,triail
1180,vorbereiten::V,pripraviť,réitigh
1181,lieben::V,ľúbiť,gráigh
1182,lieben::V,milovať,gráigh
1183,mögen::V,mať rád,taitin le
1184,mögen::V,mať rád,is maith le
1185,lachen::V,smiať sa,gáir
1186,rühren::V,dojať,téigh i bhfeidhm ar
1187,weinen::V,plakať,goil
1188,weinen::V,plakať,caoin
1189,schimpfen::V,nadávať,tá ag clamhsán
1190,sich ärgern::V,hnevať sa,tá corraithe
1191,sich ärgern::V,zlostiť sa,tá corraithe
1192,sich fürchten::V,báť sa,tá eagla ar
1193,fürchten::V,báť sa,tá eagla ar
1194,fliehen::V,utekať,teith
1195,flüchten::V,utiecť,éalaigh
1196,sehen::V,vidieť,feic
1197,anschauen::V,pozrieť sa na,dearc
1198,anschauen::V,pozrieť sa na,féach ar
1199,ansehen::V,pozrieť,breathnaigh
1200,hören::V,počúvať,cluin
1201,zuhören::V,počúvať,éist
1202,probieren::V,ochutnať,bliais
1203,riechen::V,ňuchať,bolaigh
1204,fühlen::V,cítiť,braith
1205,fühlen::V,cítiť,mothaigh
1206,fühlen::V,pociťovať,braith
1207,fühlen::V,pociťovať,mothaigh
1208,scheinen::V,zdať sa,tá an chuma ar
1209,zu sehen sein::V,byť vidieť,tá le feiceáil
1210,vernehmen::V,počuť,clois
1211,frieren::V,mrznúť,tá fuar
1212,frieren::V,oziabať,tá fuar
1213,tun::V,robiť,déan
1214,können::V,môcť,féad
1215,können::V,môcť,is féidir le
1216,wollen::V,chcieť,tá ag iarraidh
1217,anfangen::V,začať,tosaigh
1218,anfangen::V,začať,cuir tús le
1219,beenden::V,skončiť,críochnaigh
1220,beenden::V,skončiť,cuir deireadh le
1221,aufhören::V,prestať,stad
1222,gelingen::V,podariť sa,éirigh le
1223,geraten::V,dariť sa,tá deireadh ar
1224,öffnen::V,otvoriť,oscail
1225,schließen::V,zavrieť,dún
1226,schließen::V,zavrieť,iaigh
1227,stellen::V,postaviť,cuir
1228,setzen::V,posadiť,cuir
1229,setzen::V,posadiť,socraigh
1230,legen::V,klásť,cuir
1231,legen::V,položiť,cuir
1232,berühren::V,dotykať sa,teagmhaigh le
1233,verbinden::V,spojiť,ceangail
1234,bedecken::V,pokryť,clúdaigh
1235,bedecken::V,pokryť,cumhdaigh
1236,aufhängen::V,zavesiť,croch
1237,anzünden::V,zapáliť,las
1238,anzünden::V,zapáliť,adhain
1239,aufheben::V,zdvihnúť,tóg
1240,aufheben::V,zdvihnúť,ardaigh
1241,zurücklassen::V,zanechať,fág
1242,verlieren::V,stratiť,caill
1243,fallen lassen::V,pustiť,lig uait
1244,fallen lassen::V,pustiť,caith uait
1245,machen::V,robiť,déan
1246,machen::V,robiť,réitigh
1247,herstellen::V,vyrobiť,táirg
1248,bauen::V,stavať,tóg
1249,bauen::V,budovať,tóg
1250,reparieren::V,opraviť,deisigh
1251,verbessern::V,zlepšiť,feabhsaigh
1252,ändern::V,zmeniť,athraigh
1253,ändern::V,preinačiť,athraigh
1254,graben::V,ryť,tochail
1255,graben::V,kopať,tochail
1256,beugen::V,ohnúť,crom
1257,biegen::V,ohnúť,lúb
1258,drehen::V,točiť,cas
1259,drehen::V,krútiť,cas
1260,wenden::V,obrátiť,tiontaigh
1261,wenden::V,prevrátiť,tiontaigh
1262,umdrehen::V,otočiť,iompaigh
1263,umdrehen::V,otočiť,tiontaigh
1264,umdrehen::V,obrátiť,iompaigh
1265,umdrehen::V,obrátiť,tiontaigh
1266,heben::V,dvíhať,ardaigh
1267,heben::V,povzniesť,ardaigh
1268,hochheben::V,zdvihnúť,tóg
1269,ergreifen::V,uchopiť sa,beir ar
1270,halten::V,držať,coimeád
1271,halten::V,držať,coinnigh
1272,drücken::V,tisnúť,brúigh
1273,schieben::V,posunovať,brúigh
1274,kratzen::V,škrabať,scríob
1275,lecken::V,lízať,ligh
1276,lecken::V,lízať,leadhb
1277,beißen::V,kúsať,bain greim as
1278,abreißen::V,odtrhnúť,stróic
1279,abreißen::V,odtrhnúť,tarraing
1280,abschneiden::V,odrezať,scoith
1281,abschneiden::V,odkrojiť,scoith
1282,binden::V,zaviazať,ceangail
1283,binden::V,priviazať,ceangail
1284,stecken::V,strčiť,sáigh
1285,brechen::V,zlomiť,bris
1286,klopfen::V,tĺcť,cnag
1287,klopfen::V,klopať,cnag
1288,hauen::V,nabiť,buail
1289,kleben::V,lepiť,gliúáil
1290,kleben::V,nalepiť,gliúáil
1291,reiben::V,trieť,cuimil
1292,streichen::V,namazať,leath
1293,schleifen::V,ostríť,líomh
1294,schneiden::V,rezať,gearr
1295,schneiden::V,strihať,gearr
1296,rütteln::V,triasť,croith
1297,rütteln::V,lomcovať,croith
1298,schütteln::V,triasť,croith
1299,schütteln::V,potriasť,croith
1300,schwenken::V,mávať,luasc
1301,schütten::V,sypať,doirt
1302,füllen::V,plniť,líon
1303,einwickeln::V,zabaliť,cuach
1304,einwickeln::V,zabaliť,clúdaigh
1305,tragen::V,niesť,iompair
1306,schleppen::V,vliecť,tarraing
1307,ziehen::V,ťahať,tarraing
1308,aufbewahren::V,uložiť,coinnigh
1309,aufbewahren::V,uschovať,coinnigh
1310,werfen::V,hodiť,caith
1311,werfen::V,vrhnúť,caith
1312,fangen::V,chytať,ceap
1313,packen::V,baliť,beir ar
1314,packen::V,chytiť,beir ar
1315,verstecken::V,skryť,folaigh
1316,verstecken::V,skryť,cuir i bhfolach
1317,verstecken::V,schovať,folaigh
1318,verstecken::V,schovať,cuir i bhfolach
1319,teilen::V,podeliť,roinn
1320,teilen::V,rozdeliť,roinn
1321,schicken::V,posielať,seol
1322,bringen::V,priniesť,beir
1323,bringen::V,priniesť,tabhair
1324,hinzufügen::V,pripojiť,cuir le
1325,bekommen::V,dostať,faigh
1326,erhalten::V,prijať,faigh
1327,nehmen::V,vziať,tóg
1328,nehmen::V,vziať,glac
1329,wählen::V,voliť,pioc
1330,wählen::V,voliť,roghnaigh
1331,auswählen::V,vybrať,roghnaigh
1332,auswählen::V,vyvoliť,roghnaigh
1333,bewahren::V,zachovať,caomhnaigh
1334,behindern::V,zavadzať,cuir bac ar
1335,behindern::V,byť v ceste,cuir bac ar
1336,verderben::V,skaziť,mill
1337,beschädigen::V,ublížiť,loit
1338,beschädigen::V,ublížiť,déan damáiste do
1339,beschädigen::V,poškodiť,loit
1340,beschädigen::V,poškodiť,déan damáiste do
1341,zerbrechen::V,rozbiť,bris
1342,zerbrechen::V,prelomiť,bris
1343,zerreißen::V,pretrhnúť,stiall
1344,zerstören::V,zničiť,mill
1345,zerstören::V,zničiť,scrios
1346,verbrennen::V,spáliť,las
1347,verbrennen::V,spáliť,dóigh
1348,geben::V,dať,tabhair
1349,reichen::V,podať,sín
1350,reichen::V,podať,cuir
1351,schenken::V,darovať,bronn
1352,schenken::V,darovať,tabhair
1353,versprechen::V,sľúbiť,geall
1354,wünschen::V,želať,guigh
1355,loben::V,chváliť,mol
1356,küssen::V,bozkať,póg
1357,wiegen::V,kolísať,bog
1358,wiegen::V,kolísať,luasc
1359,zudecken::V,prikryť,clúdaigh
1360,wecken::V,zobudiť,dúisigh
1361,zeigen::V,ukázať,taispeáin
1362,führen::V,viesť,treoraigh
1363,lehren::V,učiť,múin
1364,lehren::V,učiť,teagasc
1365,unterrichten::V,vyučovať,múin
1366,unterrichten::V,vyučovať,teagasc
1367,aufziehen::V,vychovať,tóg
1368,leiten::V,viesť,tá i gceannas ar
1369,antreiben::V,popudiť,gríosaigh
1370,lassen::V,dať,cuir ag
1371,einladen::V,pozvať,cuir cuireadh ar
1372,einladen::V,povolať,cuir cuireadh ar
1373,vereinigen::V,spojiť,aontaigh
1374,vereinigen::V,zjednotiť,aontaigh
1375,besuchen::V,navštíviť,tabhair cuairt ar
1376,treffen::V,stretnúť,cas ar
1377,treffen::V,stretnúť,buail le
1378,sich versammeln::V,zhromaždiť sa,bailigh
1379,sich versammeln::V,zhromaždiť sa,cruinnigh
1380,spielen::V,hrať,imir
1381,spielen::V,hrať,tá ag spraoi
1382,singen::V,spievať,can
1383,tanzen::V,tancovať,rinc
1384,tanzen::V,tancovať,damhsaigh
1385,sich trennen::V,rozísť sa,scar
1386,verlassen::V,opustiť,fág
1387,retten::V,zachrániť,tarrtháil
1388,bewachen::V,strážiť,cosain
1389,bewachen::V,strážiť,gardáil
1390,schützen::V,chrániť,cosain
1391,verteidigen::V,brániť,cosain
1392,sich schlagen::V,biť sa,tá ag bruíon
1393,schießen::V,streliť,caith
1394,schießen::V,streliť,scaoil
1395,schießen::V,strieľať,caith
1396,schießen::V,strieľať,scaoil
1397,siegen::V,zvíťaziť,bain
1398,siegen::V,zvíťaziť,buaigh
1399,ärgern::V,hnevať,cuir isteach ar
1400,ärgern::V,zlostiť,cuir isteach ar
1401,schlagen::V,biť,buail
1402,schlagen::V,udrieť,buail
1403,treten::V,kopnúť,ciceáil
1404,stechen::V,bodnúť,sáigh
1405,stechen::V,pichnúť,sáigh
1406,stoßen::V,udrieť,brúigh
1407,stoßen::V,udrieť,soncáil
1408,stehlen::V,kradnúť,goid
1409,stören::V,vyrušiť,cuir isteach ar
1410,belästigen::V,obťažovať,cuir as do
1411,verbergen::V,skryť,ceil
1412,täuschen::V,sklamať,cuir dallamullóg ar
1413,betrügen::V,klamať,déan calaois ar
1414,betrügen::V,podvádzať,déan calaois ar
1415,töten::V,zabiť,maraigh
1416,töten::V,usmrtiť,maraigh
1417,wohnen::V,bývať,cuir faoi
1418,wohnen::V,bývať,tá ina chónaí
1419,arbeiten::V,pracovať,oibrigh
1420,sammeln::V,zbierať,bailigh
1421,sammeln::V,zbierať,cruinnigh
1422,pflücken::V,trhať,pioc
1423,pflücken::V,oberať,pioc
1424,jagen::V,poľovať,seilg
1425,fischen::V,loviť ryby,iasc
1426,fischen::V,chytať ryby,iasc
1427,fassen::V,uloviť,beir ar
1428,hüten::V,pásť,aoirigh
1429,treiben::V,hnať,seol
1430,treiben::V,hnať,tiomáin
1431,anbinden::V,priviazať,ceangail
1432,füttern::V,kŕmiť,cothaigh
1433,füttern::V,kŕmiť,beathaigh
1434,melken::V,dojiť,bligh
1435,melken::V,dojiť,crúigh
1436,hacken::V,seknúť,gearr
1437,gießen::V,polievať,uiscigh
1438,reifen::V,dozrieť,aibigh
1439,zubereiten::V,pripraviť,cócaráil
1440,kochen::V,variť,bruith
1441,kochen::V,variť,beirigh
1442,backen::V,piecť,bácáil
1443,backen::V,smažiť,bácáil
1444,braten::V,piecť,róst
1445,braten::V,piecť,frioch
1446,braten::V,pražiť,róst
1447,braten::V,pražiť,frioch
1448,umrühren::V,pomiešať,measc
1449,stricken::V,pliesť,cniotáil
1450,nähen::V,šiť,fuaigh
1451,färben::V,zafarbiť,dathaigh
1452,reinigen::V,čistiť,glan
1453,waschen::V,myť,nigh
1454,abwischen::V,utrieť,glan
1455,spülen::V,vyplachovať,sruthlaigh
1456,fegen::V,zametať,scuab
1457,kehren::V,zametať,scuab
1458,baden::V,kúpať sa,folc
1459,sich waschen::V,umývať sa,nigh é féin
1460,ausziehen::V,zobliecť,bain de
1461,anziehen::V,obliecť,cuir ar
1462,sich anziehen::V,obliecť sa,gléas é féin
1463,kämmen::V,česať,cíor
1464,schmücken::V,ozdobiť,maisigh
1465,sagen::V,povedať,abair
1466,sprechen::V,hovoriť,labhair
1467,reden::V,rozprávať,caintigh
1468,sich unterhalten::V,rozprávať sa,caintigh
1469,sich unterhalten::V,rozprávať sa,tá ag comhrá
1470,fragen::V,spýtať sa,fiafraigh
1471,fragen::V,spýtať sa,cuir ceist
1472,bitten::V,prosiť,iarr
1473,erzählen::V,rozprávať,inis
1474,erzählen::V,rozprávať,eachtraigh
1475,mitteilen::V,oznámiť,aithris
1476,mitteilen::V,oznámiť,cuir in iúl
1477,nennen::V,nazvať,ainmnigh
1478,nennen::V,menovať,ainmnigh
1479,rufen::V,volať,glaoigh
1480,rufen::V,zavolať,glaoigh
1481,prahlen::V,vystatovať sa,maígh
1482,übersetzen::V,preložiť,aistrigh
1483,denken::V,myslieť,síl
1484,denken::V,myslieť,ceap
1485,glauben::V,veriť,creid
1486,bemerken::V,podotknuť,tabhair faoi deara
1487,bemerken::V,spozorovať,tabhair faoi deara
1488,erkennen::V,poznať,aithin
1489,begreifen::V,pochopiť,tuig
1490,begreifen::V,porozumieť,tuig
1491,verstehen::V,rozumieť,tuig
1492,lernen::V,učiť sa,foghlaim
1493,wissen::V,vedieť,tá a fhios ag
1494,sich erinnern an::V,pamätať si na,cuimhnigh ar
1495,sich erinnern an::V,pamätať si na,is cuimhne ar
1496,vergessen::V,zabudnuť,dearmad
1497,messen::V,merať,tomhais
1498,zählen::V,počítať,cuntais
1499,rechnen::V,rátať,ríomh
1500,rechnen::V,rátať,áirigh
1501,rechnen::V,počítať,ríomh
1502,rechnen::V,počítať,áirigh
1503,lesen::V,čítať,léigh
1504,malen::V,maľovať,péinteáil
1505,zeichnen::V,kresliť,línigh
1506,zeichnen::V,kresliť,tarraing
1507,schreiben::V,písať,scríobh
1508,besitzen::V,mať,is le
1509,besitzen::V,vlastniť,is le
1510,kaufen::V,kúpiť,ceannaigh
1511,verkaufen::V,predať,díol
1512,bezahlen::V,zaplatiť,íoc as
1513,zahlen::V,platiť,íoc
1514,beherrschen::V,ovládať,rialaigh
1515,ertragen::V,znášať,seas
1516,ertragen::V,znášať,fulaing
1517,ertragen::V,znášať,foighnigh
1518,ertragen::V,vydržať,seas
1519,ertragen::V,vydržať,fulaing
1520,ertragen::V,vydržať,foighnigh
