,Concept_ID,sk,ka
737,dumm::A,hlúpy,ბოთე
738,dumm::A,hlúpy,სულელი
739,faul::A,lenivý,ზანტი
740,faul::A,lenivý,ზარმაცი
741,fleißig::A,snaživý,ბეჯითი
742,fleißig::A,snaživý,მუყაითი
743,fleißig::A,usilovný,ბეჯითი
744,fleißig::A,usilovný,მუყაითი
745,geizig::A,skupý,ძუნწი
746,geizig::A,lakomý,ძუნწი
747,klug::A,múdry,ჭკვიანი
748,klug::A,bystrý,ჭკვიანი
749,geschickt::A,zručný,მარჯვე
750,geschickt::A,zručný,გაწაფული
751,geschickt::A,šikovný,მარჯვე
752,geschickt::A,šikovný,გაწაფული
753,lieb::A,milý,სატრფიალო
754,lustig::A,veselý,მხიარული
755,sanft::A,nežný,ალერსიანი
756,sanft::A,nežný,გრძნობიერი
757,hungrig::A,lačný,მშიერი
758,hungrig::A,hladný,მშიერი
759,krank::A,chorý,სნეული
760,krank::A,chorý,ავადმყოფი
761,krank::A,nemocný,სნეული
762,krank::A,nemocný,ავადმყოფი
763,nackt::A,nahý,ტიტველი
764,traurig::A,smutný,მწუხარე
765,traurig::A,smutný,სევდიანი
766,lebendig::A,živý,ცოცხალი
767,gut::A,dobrý,კარგი
768,schlecht::A,zlý,უხეირო
769,richtig::A,správny,ნამდვილი
770,schlimm::A,zlý,ცუდი
771,schlimm::A,nepríjemný,ცუდი
772,wahr::A,pravý,სწორი
773,wahr::A,pravý,ჭეშმარიტი
774,wahr::A,pravdivý,სწორი
775,wahr::A,pravdivý,ჭეშმარიტი
776,alt::A,starý,ძველი
777,neu::A,nový,ახალი
778,ehemalig::A,bývalý,ყოფილი
779,alt[Lebewesen]::A,starý,ბებერი
780,jung::A,mladý,ნორჩი
781,jung::A,mladý,ახალგაზრდა
782,arm::A,chudobný,ღარიბი
783,reich::A,bohatý,მდიდარი
784,bekannt::A,známy,ცნობილი
785,berühmt::A,slávny,გამოჩენილი
786,berühmt::A,povestný,გამოჩენილი
787,fremd::A,cudzí,უცხო
788,fremd::A,cudzí,გარეშე
789,verschieden::A,rôzny,სხვაგვარი
790,verschieden::A,rozličný,სხვაგვარი
791,nah::A,blízky,ახლო
792,fern::A,ďaleký,შორი
793,fern::A,ďaleký,შორეული
794,linker::A,ľavý,მარცხენა
795,rechter::A,pravý,მარჯვენა
796,anderer::A,iný,სხვა
797,anderer::A,druhý,სხვა
798,erster::A,prvý,პირველი
799,zweiter::A,druhý,მეორე
800,dritter::A,tretí,მესამე
801,letzter::A,ostatný,ბოლო
802,letzter::A,ostatný,უკანასკნელი
803,letzter::A,posledný,ბოლო
804,letzter::A,posledný,უკანასკნელი
805,allein::ADV,sám,მარტო
806,auf einmal::ADV,zároveň,ერთდროულად
807,zusammen::ADV,spolu,ერთად
808,zusammen::ADV,spoločne,ერთად
809,lange::ADV,dlho,დიდხანს
810,plötzlich::ADV,náhle,მოულოდნელად
811,sofort::ADV,hneď,ახლავე
812,sofort::ADV,ihneď,ახლავე
813,später::ADV,neskoršie,მოგვიანებით
814,jetzt::ADV,teraz,ახლა
815,heute::ADV,dnes,დღეს
816,morgen::ADV,zajtra,ხვალ
817,bald::ADV,skoro,მალე
818,dann::ADV,nato,მერე
819,dann::ADV,potom,მერე
820,gestern::ADV,včera,გუშინ
821,einst::ADV,kedysi,ოდესღაც
822,einst::ADV,niekedy,ოდესღაც
823,damals::ADV,vtedy,მაშინ
824,danach::ADV,potom,მერმე
825,danach::ADV,potom,შემდეგ
826,danach::ADV,podľa toho,მერმე
827,danach::ADV,podľa toho,შემდეგ
828,vorher::ADV,napred,ადრე
829,vorher::ADV,napred,წინათ
830,vorher::ADV,predtým,ადრე
831,vorher::ADV,predtým,წინათ
832,zuerst::ADV,najprv,ჯერ
833,einmal::ADV,raz,ერთხელ
834,einmal::ADV,jedenkrát,ერთხელ
835,manchmal::ADV,občas,ხან
836,manchmal::ADV,občas,ზოგჯერ
837,manchmal::ADV,niekedy,ხან
838,manchmal::ADV,niekedy,ზოგჯერ
839,oft::ADV,často,ხშირად
840,immer::ADV,vždy,მუდამ
841,immer::ADV,vždy,ყოველთვის
842,immer::ADV,ustavične,მუდამ
843,immer::ADV,ustavične,ყოველთვის
844,niemals::ADV,nikdy,არასდროს
845,hier::ADV,tu,აქ
846,hierhin::ADV,sem,აქეთ
847,hierhin::ADV,tade,აქეთ
848,von hier::ADV,odtiaľto,აქედან
849,dort::ADV,tam,იქ
850,dorthin::ADV,ta,იქით
851,dorthin::ADV,tam,იქით
852,geradeaus::ADV,rovno,პირდაპირ
853,geradeaus::ADV,priamo,პირდაპირ
854,vorwärts::ADV,napred,წინ
855,rückwärts::ADV,nazad,უკან
856,zurück::ADV,späť,უკანვე
857,zurück::ADV,naspäť,უკანვე
858,unten::ADV,dolu,დაბლა
859,unten::ADV,dolu,ქვევით
860,unten::ADV,naspodku,დაბლა
861,unten::ADV,naspodku,ქვევით
862,hinab::ADV,dolu,ძირს
863,oben::ADV,hore,ზემოთ
864,oben::ADV,navrchu,ზემოთ
865,hinauf::ADV,hore,ზევით
866,hinauf::ADV,navrch,ზევით
867,überall::ADV,všade,ყველგან
868,nicht::ADV,nie,არ
869,ein wenig::ADV,trocha,ცოტა
870,kaum::ADV,ledva,ძლივს
871,sehr::ADV,veľmi,მეტად
872,sehr::ADV,veľmi,ძალიან
873,so::ADV,tak,ისე
874,so::ADV,takto,ისე
875,noch::ADV,ešte,ჯერ
876,nur::ADV,len,მხოლოდ
877,schon::ADV,už,უკვე
878,wieder::ADV,zasa,ისევ
879,wieder::ADV,zasa,კიდევ
880,vergebens::ADV,márne,ამაოდ
881,vergebens::ADV,márne,ტყუილად
882,vergebens::ADV,nadarmo,ამაოდ
883,vergebens::ADV,nadarmo,ტყუილად
884,vor::PRP,pred,წინ
885,hinter::PRP,za,უკან
886,hinter::PRP,za,მიღმა
887,unter::PRP,pod,ქვეშ
888,unter::PRP,pod,ქვევით
889,durch::PRP,cez,გავლით
890,neben::PRP,pri,გვერდით
891,neben::PRP,vedľa,გვერდით
892,zwischen::PRP,medzi,შუა
893,zwischen::PRP,medzi,შორის
894,wegen::PRP,pre,გამო
895,wegen::PRP,pre,შედეგად
896,wegen::PRP,kvôli,გამო
897,wegen::PRP,kvôli,შედეგად
898,dies::PRN,to,ეს
899,dies::PRN,táto,ეს
900,das::PRN,to,ეგ
901,alles::PRN,všetko,ყველაფერი
902,ich::PRN,ja,მე
903,du::PRN,ty,შენ
904,er::PRN,on,ის
905,er::PRN,on,იგი
906,wir::PRN,my,ჩვენ
907,ihr::PRN,vy,თქვენ
908,sie::PRN,oni,ისინი
909,was::FPRN,čo,რა
910,wer::FPRN,kto,ვინ
911,wo::FADV,kde,სად
912,wohin::FADV,kam,საით
913,wie::FADV,ako,როგორ
914,warum::FADV,prečo,რაზე
915,warum::FADV,prečo,რატომ
916,wieviel::FNUM,koľko,რამდენი
917,eins::NUM,jeden,ერთი
918,zwei::NUM,dva,ორი
919,drei::NUM,tri,სამი
920,vier::NUM,štyri,ოთხი
921,fünf::NUM,päť,ხუთი
922,sechs::NUM,šesť,ექვსი
923,sieben::NUM,sedem,შვიდი
924,acht::NUM,osem,რვა
925,neun::NUM,deväť,ცხრა
926,zehn::NUM,desať,ათი
927,elf::NUM,jedenásť,თერთმეტი
928,zwölf::NUM,dvanásť,თორმეტი
929,zwanzig::NUM,dvadsať,ოცი
930,dreißig::NUM,tridsať,ოცდაათი
931,vierzig::NUM,štyridsať,ორმოცი
932,fünfzig::NUM,päťdesiat,ორმოცდაათი
933,sechzig::NUM,šesťdesiat,სამოცი
934,siebzig::NUM,sedemdesiat,სამოცდაათი
935,achtzig::NUM,osemdesiat,ოთხმოცი
936,neunzig::NUM,deväťdesiat,ოთხმოცდაათი
937,hundert::NUM,sto,ასი
938,tausend::NUM,tisíc,ათასი
939,und::CNJ,i,და
940,oder::CNJ,alebo,ან
941,stehen::V,stáť,დგას
942,sitzen::V,sedieť,ზის
943,liegen::V,ležať,აწევს
944,hängen::V,visieť,კიდია
945,werden::V,stať sa,გახდება
946,passieren::V,stať sa,მოხდება
947,beginnen::V,začať sa,იწყება
948,enden::V,končiť sa,გათავდება
949,wechseln::V,meniť sa,იცვლება
950,aufgehen[Sonne]::V,vychádzať,ამოდის
951,untergehen[Sonne]::V,zapadnúť,ჩადის
952,scheinen[Sonne]::V,svietiť,ანათებს
953,donnern::V,hrmieť,ქუხს
954,wehen::V,viať,ქრის
955,wehen::V,viať,დაუბერავს
956,strömen::V,prúdiť,იღვრება
957,fließen::V,tiecť,დის
958,fließen::V,tiecť,მიედინება
959,sich drehen::V,točiť sa,ტრიალებს
960,sich drehen::V,krútiť sa,ტრიალებს
961,schwanken::V,kolísať,ირხევა
962,schwanken::V,klátiť sa,ირხევა
963,schwingen::V,kývať sa,ირხევა
964,schwingen::V,chvieť sa,ირხევა
965,fallen::V,padať,დავარდება
966,brennen::V,páliť,იწვის
967,brennen::V,horieť,იწვის
968,rauchen::V,dymiť sa,ბოლავს
969,rauchen::V,dymiť sa,აბოლებს
970,regnen::V,pršať,წვიმს
971,gefrieren::V,zamrznút,იყინება
972,tauen::V,taviť sa,დნება
973,schmelzen::V,taviť sa,დნება
974,trocknen::V,schnúť,გაშრება
975,sieden::V,vrieť,დუღს
976,faulen::V,hniť,ლპება
977,verfaulen::V,zhniť,ლპება
978,reißen::V,pretrhnúť sa,დაიხევა
979,versinken::V,zapadnúť,ეფლობა
980,versinken::V,zapadnúť,ჩაიძირება
981,versinken::V,potopiť sa,ეფლობა
982,versinken::V,potopiť sa,ჩაიძირება
983,vergehen::V,plynúť,გადის
984,erscheinen::V,objaviť sa,გამოჩნდება
985,verschwinden::V,zmiznúť,გააქრება
986,verschwinden::V,zmiznúť,დაიკარგება
987,sinken::V,klesať,დაიწევს
988,abnehmen::V,ubúdať,შემცირდება
989,zunehmen::V,pribúdať,გასუქდება
990,steigen::V,stúpať,მოიმატებს
991,wachsen::V,rásť,იზრდება
992,wachsen::V,rásť,მრავლდება
993,glänzen::V,jagať sa,ბრწყინავს
994,glänzen::V,lesknúť sa,ბრწყინავს
995,funkeln::V,iskriť sa,კაშკაშებს
996,lärmen::V,lomoziť,ხმაურობს
997,läuten::V,cengať,დარეკავს
998,klingeln::V,zvoniť,დარეკავს
999,klirren::V,rinčať,დააწკარუნებს
1000,brausen::V,hučať,ბობოქრობს
1001,rauschen::V,šumieť,შრიალებს
1002,klingen::V,znieť,ხმას გამოსცემს
1003,klingen::V,zvoniť,ხმას გამოსცემს
1004,bellen::V,štekať,უყეფს
1005,bellen::V,brechať,უყეფს
1006,heulen::V,vyť,ღმუის
1007,blasen::V,duť,დაუბერავს
1008,blasen::V,fúkať,დაუბერავს
1009,pfeifen::V,pískať,უსტვენს
1010,pfeifen::V,hvízdať,უსტვენს
1011,schreien::V,kričať,ყვირის
1012,stöhnen::V,stenať,კვნესის
1013,zittern::V,triasť sa,აძაგძაგებს
1014,leben::V,žiť,ცოცხლობს
1015,geboren werden::V,narodiť sa,იშვება
1016,geboren werden::V,narodiť sa,იბადება
1017,atmen::V,dýchať,სუნთქავს
1018,trinken::V,piť,სვამს
1019,trinken::V,piť,დალევს
1020,essen::V,jesť,შეჭამს
1021,schlucken::V,zhltnuť,ყლაპავს
1022,müde werden::V,unaviť sa,დაიქანცება
1023,einschlafen::V,usnúť,დაიძინებს
1024,einschlafen::V,zaspať,დაიძინებს
1025,schlafen::V,spať,სძინავს
1026,aufwachen::V,zobudiť sa,გაიღვიძებს
1027,aufstehen::V,vstať,ადგება
1028,sich erholen::V,zotavovať sa,დაისვენებს
1029,sich erholen::V,oddýchovať si,დაისვენებს
1030,krank werden::V,ochorieť,ავად გახდება
1031,krank sein::V,chorieť,ავადმყოფობს
1032,krank sein::V,byť chorý,ავადმყოფობს
1033,schmerzen::V,bolieť,სტკივა
1034,husten::V,kašľať,ახველებს
1035,genesen::V,uzdraviť sa,მორჩება
1036,sterben::V,umrieť,კვდება
1037,sterben::V,zomrieť,კვდება
1038,umkommen::V,zahynúť,დაიღუპება
1039,sich bewegen::V,pohybovať sa,იძვრის
1040,sich bewegen::V,pohybovať sa,მოძრაობს
1041,sich rühren::V,hnúť sa,გაინძრევა
1042,sich erheben::V,zdvihnúť sa,ადგება
1043,sich setzen::V,sadnúť si,დაჯდება
1044,hinfallen::V,spadnúť,დაეცემა
1045,laufen::V,bežať,დადის
1046,schreiten::V,kráčať,აბიჯებს
1047,spazierengehen::V,prechádzať sa,დასეირნობს
1048,eilen::V,súriť,მიიჩქარის
1049,sich beeilen::V,ponáhľať sa,აჩქარდება
1050,sausen::V,hučať,მიქრის
1051,rennen::V,bežať,დარბის
1052,springen::V,skákať,ხტის
1053,klettern::V,liezť,ძვრება
1054,schaukeln::V,húpať,ქანაობს
1055,schaukeln::V,hojdať,ქანაობს
1056,kriechen::V,liezť,დაბობღავს
1057,kriechen::V,plaziť sa,დაბობღავს
1058,schwimmen::V,plávať,ცურავს
1059,tauchen::V,ponoriť sa,ჩაიძირება
1060,rudern::V,veslovať,ნიჩაბს უსვამს
1061,fahren::V,ísť,დადის
1062,fahren::V,ísť,მგზავრობს
1063,fahren::V,jazdiť,დადის
1064,fahren::V,jazdiť,მგზავრობს
1065,fliegen::V,letieť,იფრენს
1066,fliegen::V,letieť,გაფრინდება
1067,gehen::V,ísť,მიდის
1068,weggehen::V,odísť,წამოდის
1069,weggehen::V,odchádzať,წამოდის
1070,abfahren::V,odcestovať,მიემგზავრება
1071,anhalten::V,zadržať sa,ჩერდება
1072,anhalten::V,zastaviť sa,ჩერდება
1073,hineingehen::V,vchádzať,შედის
1074,eintreten::V,vojsť,შედის
1075,eintreten::V,vstúpiť,შედის
1076,kommen::V,prísť,მოდის
1077,ankommen::V,prísť,ჩადის
1078,ankommen::V,doraziť,ჩადის
1079,zurückkommen::V,vrátiť sa,დაბრუნდება
1080,bleiben::V,ostať,დარჩება
1081,bleiben::V,zostať,დარჩება
1082,warten::V,čakať,ელოდება
1083,erwarten::V,očakávať,ელის
1084,erwarten::V,očakávať,დაიცდის
1085,suchen::V,hľadať,ეძებს
1086,suchen::V,hľadať,მოძებნის
1087,finden::V,nájsť,მიაგნებს
1088,finden::V,nájsť,გამოძებნის
1089,versuchen::V,skúsiť,ცდის
1090,versuchen::V,skúsiť,ცდილობს
1091,versuchen::V,pokúsiť sa,ცდის
1092,versuchen::V,pokúsiť sa,ცდილობს
1093,vorbereiten::V,pripraviť,მოამზადებს
1094,lieben::V,ľúbiť,უყვარს
1095,lieben::V,milovať,უყვარს
1096,mögen::V,mať rád,ეტრფის
1097,lachen::V,smiať sa,იცინის
1098,rühren::V,dojať,გულს აუჩუყებს
1099,weinen::V,plakať,ტირის
1100,schimpfen::V,nadávať,შეიგინება
1101,sich ärgern::V,hnevať sa,გაბრაზობს
1102,sich ärgern::V,zlostiť sa,გაბრაზობს
1103,sich fürchten::V,báť sa,შიშობს
1104,fürchten::V,báť sa,ფრთხილობს
1105,fliehen::V,utekať,გაიქცევა
1106,flüchten::V,utiecť,გაიქცევა
1107,sehen::V,vidieť,ხედავს
1108,anschauen::V,pozrieť sa na,ნახავს
1109,ansehen::V,pozrieť,უყურებს
1110,hören::V,počúvať,ისმენს
1111,zuhören::V,počúvať,მოისმენს
1112,probieren::V,ochutnať,გასინჯავს
1113,riechen::V,ňuchať,ყნოსავს
1114,fühlen::V,cítiť,გრძნობს
1115,fühlen::V,pociťovať,გრძნობს
1116,scheinen::V,zdať sa,ეჩვენება
1117,zu sehen sein::V,byť vidieť,მოჩანს
1118,vernehmen::V,počuť,გაიგებს
1119,frieren::V,mrznúť,იყინება
1120,frieren::V,oziabať,იყინება
1121,tun::V,robiť,აკეთებს
1122,können::V,môcť,შეიძლება
1123,wollen::V,chcieť,უნდა
1124,anfangen::V,začať,დაიწყებს
1125,beenden::V,skončiť,ამთავრებს
1126,aufhören::V,prestať,შეწყვეტს
1127,gelingen::V,podariť sa,მოახერხებს
1128,geraten::V,dariť sa,გამოდის
1129,öffnen::V,otvoriť,გახსნის
1130,schließen::V,zavrieť,ხურავს
1131,schließen::V,zavrieť,დაკეტავს
1132,stellen::V,postaviť,დადგამს
1133,setzen::V,posadiť,დასვამს
1134,legen::V,klásť,დადებს
1135,legen::V,položiť,დადებს
1136,berühren::V,dotykať sa,შეახებს
1137,berühren::V,dotykať sa,მიაკარებს
1138,verbinden::V,spojiť,შეაერთებს
1139,bedecken::V,pokryť,გადააფარებს
1140,aufhängen::V,zavesiť,დაკიდებს
1141,anzünden::V,zapáliť,დაანთებს
1142,anzünden::V,zapáliť,მოუკიდებს
1143,aufheben::V,zdvihnúť,აიღებს
1144,aufheben::V,zdvihnúť,აიყვანს
1145,zurücklassen::V,zanechať,დატოვებს
1146,verlieren::V,stratiť,დაკარგავს
1147,fallen lassen::V,pustiť,გაუვარდება
1148,machen::V,robiť,გააკეთებს
1149,machen::V,robiť,გამოიწვევს
1150,herstellen::V,vyrobiť,დაამზადებს
1151,bauen::V,stavať,ააშენებს
1152,bauen::V,budovať,ააშენებს
1153,reparieren::V,opraviť,შეაკეთებს
1154,reparieren::V,opraviť,გაარემონტებს
1155,verbessern::V,zlepšiť,გამოაკეთებს
1156,verbessern::V,zlepšiť,გააუმჯობესებს
1157,ändern::V,zmeniť,შეცვლის
1158,ändern::V,preinačiť,შეცვლის
1159,graben::V,ryť,თხრის
1160,graben::V,kopať,თხრის
1161,beugen::V,ohnúť,ხრის
1162,biegen::V,ohnúť,გაღუნავს
1163,drehen::V,točiť,ატრიალებს
1164,drehen::V,krútiť,ატრიალებს
1165,wenden::V,obrátiť,მოაბრუნებს
1166,wenden::V,prevrátiť,მოაბრუნებს
1167,umdrehen::V,otočiť,შეატრიალებს
1168,umdrehen::V,obrátiť,შეატრიალებს
1169,heben::V,dvíhať,ასწევს
1170,heben::V,povzniesť,ასწევს
1171,hochheben::V,zdvihnúť,აიყვანს
1172,ergreifen::V,uchopiť sa,სტაცებს
1173,halten::V,držať,უჭირავს
1174,drücken::V,tisnúť,დააწვება
1175,schieben::V,posunovať,მისწევს
1176,kratzen::V,škrabať,მოფხანს
1177,lecken::V,lízať,ლოკავს
1178,beißen::V,kúsať,უკბენს
1179,abreißen::V,odtrhnúť,გლეჯს
1180,abreißen::V,odtrhnúť,მოწყვეტს
1181,abschneiden::V,odrezať,გაჭრის
1182,abschneiden::V,odkrojiť,გაჭრის
1183,binden::V,zaviazať,შეკრავს
1184,binden::V,zaviazať,გადააბამს
1185,binden::V,priviazať,შეკრავს
1186,binden::V,priviazať,გადააბამს
1187,stecken::V,strčiť,ჩაასობს
1188,brechen::V,zlomiť,მოიტეხს
1189,klopfen::V,tĺcť,აკაკუნებს
1190,klopfen::V,klopať,აკაკუნებს
1191,hauen::V,nabiť,ლეწავს
1192,kleben::V,lepiť,წებავს
1193,kleben::V,lepiť,დააწებებს
1194,kleben::V,nalepiť,წებავს
1195,kleben::V,nalepiť,დააწებებს
1196,reiben::V,trieť,დაზელს
1197,streichen::V,namazať,უსვამს
1198,schleifen::V,ostríť,ლესავს
1199,schneiden::V,rezať,გაჭრის
1200,schneiden::V,strihať,გაჭრის
1201,rütteln::V,triasť,არხევს
1202,rütteln::V,lomcovať,არხევს
1203,schütteln::V,triasť,არყევს
1204,schütteln::V,triasť,ანძრევს
1205,schütteln::V,potriasť,არყევს
1206,schütteln::V,potriasť,ანძრევს
1207,schwenken::V,mávať,აქნევს
1208,schütten::V,sypať,ღვრის
1209,schütten::V,sypať,დააქცევს
1210,füllen::V,plniť,გაავსებს
1211,einwickeln::V,zabaliť,შეახვევს
1212,tragen::V,niesť,მიიტანს
1213,schleppen::V,vliecť,მიათრევს
1214,ziehen::V,ťahať,წევს
1215,ziehen::V,ťahať,ათრევს
1216,aufbewahren::V,uložiť,შეინახავს
1217,aufbewahren::V,uschovať,შეინახავს
1218,werfen::V,hodiť,ისვრის
1219,werfen::V,vrhnúť,ისვრის
1220,fangen::V,chytať,დაიჭერს
1221,packen::V,baliť,სტაცებს
1222,packen::V,chytiť,სტაცებს
1223,verstecken::V,skryť,მალავს
1224,verstecken::V,schovať,მალავს
1225,teilen::V,podeliť,დაყოფს
1226,teilen::V,rozdeliť,დაყოფს
1227,schicken::V,posielať,გაგზავნის
1228,bringen::V,priniesť,მოიტანს
1229,hinzufügen::V,pripojiť,დაამატებს
1230,bekommen::V,dostať,ამოიღებს
1231,erhalten::V,prijať,იღებს
1232,nehmen::V,vziať,აიღებს
1233,wählen::V,voliť,გადაარჩევს
1234,auswählen::V,vybrať,ამოარჩევს
1235,auswählen::V,vyvoliť,ამოარჩევს
1236,bewahren::V,zachovať,ინარჩუნებს
1237,behindern::V,zavadzať,აბრკოლებს
1238,behindern::V,zavadzať,გააძნელებს
1239,behindern::V,byť v ceste,აბრკოლებს
1240,behindern::V,byť v ceste,გააძნელებს
1241,verderben::V,skaziť,გააფუჭებს
1242,beschädigen::V,ublížiť,დააზიანებს
1243,beschädigen::V,poškodiť,დააზიანებს
1244,zerbrechen::V,rozbiť,დაამტვრევს
1245,zerbrechen::V,prelomiť,დაამტვრევს
1246,zerreißen::V,pretrhnúť,გახევს
1247,zerstören::V,zničiť,მოსპობს
1248,zerstören::V,zničiť,დაანგრევს
1249,verbrennen::V,spáliť,დაწვავს
1250,geben::V,dať,აძლევს
1251,reichen::V,podať,მიაწოდებს
1252,schenken::V,darovať,აჩუქებს
1253,versprechen::V,sľúbiť,აღუთქვამს
1254,wünschen::V,želať,უსურვებს
1255,loben::V,chváliť,აქებს
1256,loben::V,chváliť,ამკობს
1257,küssen::V,bozkať,აკოცებს
1258,wiegen::V,kolísať,არხევს
1259,zudecken::V,prikryť,გადახურავს
1260,wecken::V,zobudiť,გააღვიძებს
1261,zeigen::V,ukázať,დაანახვებს
1262,führen::V,viesť,მიჰყავს
1263,lehren::V,učiť,ასწავლის
1264,unterrichten::V,vyučovať,ასწავლის
1265,aufziehen::V,vychovať,აღზრდის
1266,leiten::V,viesť,აწარმოებს
1267,leiten::V,viesť,ხელმძღვანელობს
1268,antreiben::V,popudiť,დააჩქარებს
1269,lassen::V,dať,ა--ინებს
1270,einladen::V,pozvať,მოიპატიჟებს
1271,einladen::V,povolať,მოიპატიჟებს
1272,vereinigen::V,spojiť,შეაერთებს
1273,vereinigen::V,zjednotiť,შეაერთებს
1274,besuchen::V,navštíviť,სანახავად მიდის
1275,treffen::V,stretnúť,შეხვდება
1276,sich versammeln::V,zhromaždiť sa,შეიკრიბება
1277,spielen::V,hrať,ეთამაშება
1278,singen::V,spievať,მღერის
1279,tanzen::V,tancovať,ცეკვავს
1280,sich trennen::V,rozísť sa,მოშორდება
1281,verlassen::V,opustiť,მიატოვებს
1282,retten::V,zachrániť,იხსნის
1283,retten::V,zachrániť,გადაარჩენს
1284,bewachen::V,strážiť,დარაჯობს
1285,bewachen::V,strážiť,უთვალთვალებს
1286,schützen::V,chrániť,დაიფარავს
1287,verteidigen::V,brániť,დაიცავს
1288,sich schlagen::V,biť sa,იჩხუბებს
1289,schießen::V,streliť,ისვრის
1290,schießen::V,strieľať,ისვრის
1291,siegen::V,zvíťaziť,გაიმარჯვებს
1292,ärgern::V,hnevať,აჯავრებს
1293,ärgern::V,zlostiť,აჯავრებს
1294,schlagen::V,biť,ცემს
1295,schlagen::V,udrieť,ცემს
1296,treten::V,kopnúť,პანღურს ამოჰკრავს
1297,stechen::V,bodnúť,სჩხვლეტს
1298,stechen::V,pichnúť,სჩხვლეტს
1299,stoßen::V,udrieť,დაეჯახება
1300,stehlen::V,kradnúť,ქურდობს
1301,stehlen::V,kradnúť,მოიპარავს
1302,stören::V,vyrušiť,შეაწუხებს
1303,belästigen::V,obťažovať,მობეზრდება
1304,verbergen::V,skryť,დამალავს
1305,täuschen::V,sklamať,შეცდებს
1306,betrügen::V,klamať,მოატყუებს
1307,betrügen::V,podvádzať,მოატყუებს
1308,töten::V,zabiť,მოკლავს
1309,töten::V,usmrtiť,მოკლავს
1310,wohnen::V,bývať,ცხოვრობს
1311,wohnen::V,bývať,ბინადრობს
1312,arbeiten::V,pracovať,მუშაობს
1313,sammeln::V,zbierať,შეკრებს
1314,pflücken::V,trhať,კრეფს
1315,pflücken::V,oberať,კრეფს
1316,jagen::V,poľovať,ნადირობს
1317,fischen::V,loviť ryby,თევზაობს
1318,fischen::V,chytať ryby,თევზაობს
1319,fassen::V,uloviť,დააჭერს
1320,hüten::V,pásť,მწყემსავს
1321,treiben::V,hnať,მიერეკება
1322,anbinden::V,priviazať,მიაბამს
1323,füttern::V,kŕmiť,აჭმევს
1324,melken::V,dojiť,წველის
1325,hacken::V,seknúť,კეპავს
1326,gießen::V,polievať,რწყავს
1327,reifen::V,dozrieť,მწიფდება
1328,zubereiten::V,pripraviť,მოამზადებს
1329,kochen::V,variť,მოხარშავს
1330,backen::V,piecť,გამოაცხობს
1331,backen::V,smažiť,გამოაცხობს
1332,braten::V,piecť,შეწვავს
1333,braten::V,pražiť,შეწვავს
1334,umrühren::V,pomiešať,შეურევს
1335,umrühren::V,pomiešať,გათქვეფს
1336,stricken::V,pliesť,ქსოვს
1337,nähen::V,šiť,გაკერავს
1338,färben::V,zafarbiť,შეღებავს
1339,reinigen::V,čistiť,გაწმენდს
1340,reinigen::V,čistiť,გასუფთავებს
1341,waschen::V,myť,გარეცხავს
1342,abwischen::V,utrieť,წაშლის
1343,spülen::V,vyplachovať,გაავლებს
1344,fegen::V,zametať,დაბლანდავს
1345,kehren::V,zametať,დაგვის
1346,baden::V,kúpať sa,ბანაობს
1347,sich waschen::V,umývať sa,იბანება
1348,ausziehen::V,zobliecť,გაიხდის
1349,anziehen::V,obliecť,ჩაიცვამს
1350,sich anziehen::V,obliecť sa,ჩაიცვამს
1351,kämmen::V,česať,დავარცხნის
1352,schmücken::V,ozdobiť,მორთავს
1353,sagen::V,povedať,იტყვის
1354,sprechen::V,hovoriť,ლაპარაკობს
1355,reden::V,rozprávať,საუბრობს
1356,sich unterhalten::V,rozprávať sa,ბაასობს
1357,sich unterhalten::V,rozprávať sa,მუსაიფობს
1358,fragen::V,spýtať sa,ჰკითხავს
1359,bitten::V,prosiť,სთხოვს
1360,erzählen::V,rozprávať,მოუთხრობს
1361,mitteilen::V,oznámiť,აუწყებს
1362,mitteilen::V,oznámiť,აცნობებს
1363,nennen::V,nazvať,უწოდებს
1364,nennen::V,menovať,უწოდებს
1365,rufen::V,volať,დაუძახებს
1366,rufen::V,zavolať,დაუძახებს
1367,prahlen::V,vystatovať sa,ტრაბახობს
1368,übersetzen::V,preložiť,გადათარგმნის
1369,denken::V,myslieť,ფიქრობს
1370,denken::V,myslieť,აზროვნებს
1371,glauben::V,veriť,სჯერა
1372,bemerken::V,podotknuť,შენიშვნავს
1373,bemerken::V,spozorovať,შენიშვნავს
1374,erkennen::V,poznať,გამოიცნობს
1375,begreifen::V,pochopiť,გაიგებს
1376,begreifen::V,porozumieť,გაიგებს
1377,verstehen::V,rozumieť,გაიგონებს
1378,lernen::V,učiť sa,ისწავლის
1379,wissen::V,vedieť,ეცოდინება
1380,sich erinnern an::V,pamätať si na,მოიგონებს
1381,sich erinnern an::V,pamätať si na,გაიხსენებს
1382,vergessen::V,zabudnuť,ივიწყებს
1383,messen::V,merať,ზომავს
1384,zählen::V,počítať,ითვლის
1385,rechnen::V,rátať,გაიანგარიშებს
1386,rechnen::V,počítať,გაიანგარიშებს
1387,lesen::V,čítať,კითხულობს
1388,malen::V,maľovať,ხატავს
1389,zeichnen::V,kresliť,ხაზავს
1390,schreiben::V,písať,დაწერს
1391,besitzen::V,mať,ექნება
1392,besitzen::V,vlastniť,ექნება
1393,kaufen::V,kúpiť,ყიდულობს
