,Concept_ID,ro,ro
836,Abend::N,seară,seară
837,Nacht::N,noapte,noapte
838,Woche::N,săptămână,săptămână
839,Monat::N,lună,lună
840,Jahr::N,an,an
841,Frühling::N,primăvară,primăvară
842,Sommer::N,vară,vară
843,Herbst::N,toamnă,toamnă
844,Winter::N,iarnă,iarnă
845,Januar::N,ianuarie,ianuarie
846,Februar::N,februarie,februarie
847,März::N,martie,martie
848,April::N,aprilie,aprilie
849,Mai::N,mai,mai
850,Juni::N,iunie,iunie
851,Juli::N,iulie,iulie
852,August::N,august,august
853,September::N,septembrie,septembrie
854,Oktober::N,octombrie,octombrie
855,November::N,noiembrie,noiembrie
856,Dezember::N,decembrie,decembrie
857,Montag::N,luni,luni
858,Dienstag::N,marți,marți
859,Mittwoch::N,miercuri,miercuri
860,Donnerstag::N,joi,joi
861,Freitag::N,vineri,vineri
862,Samstag::N,sâmbătă,sâmbătă
863,Sonntag::N,duminică,duminică
864,groß::A,mare,mare
865,klein::A,mic,mic
866,lang::A,lung,lung
867,kurz::A,scurt,scurt
868,breit::A,lat,lat
869,breit::A,lat,larg
870,breit::A,larg,lat
871,breit::A,larg,larg
872,schmal::A,strâmt,strâmt
873,dicht::A,des,des
874,dick[Gegenstand]::A,gros,gros
875,dünn::A,subțire,subțire
876,fein::A,fin,fin
877,fein::A,fin,subțire
878,fein::A,subțire,fin
879,fein::A,subțire,subțire
880,fest::A,tare,tare
881,fest::A,tare,solid
882,fest::A,solid,tare
883,fest::A,solid,solid
884,flach::A,șes,șes
885,flach::A,șes,plan
886,flach::A,plan,șes
887,flach::A,plan,plan
888,glatt::A,lins,lins
889,hart::A,dur,dur
890,weich::A,moale,moale
891,rund::A,rotund,rotund
892,rund::A,rotund,circular
893,rund::A,circular,rotund
894,rund::A,circular,circular
895,spitz::A,ascuțit,ascuțit
896,scharf::A,tăios,tăios
897,scharf::A,tăios,ascuțit
898,scharf::A,ascuțit,tăios
899,scharf::A,ascuțit,ascuțit
900,stumpf::A,tocit,tocit
901,schwer::A,greu,greu
902,schön::A,frumos,frumos
903,heiß::A,cald,cald
904,heiß::A,cald,fierbinte
905,heiß::A,fierbinte,cald
906,heiß::A,fierbinte,fierbinte
907,warm::A,cald,cald
908,warm::A,cald,fierbinte
909,warm::A,fierbinte,cald
910,warm::A,fierbinte,fierbinte
911,kalt::A,rece,rece
912,kühl::A,rece,rece
913,kühl::A,rece,răcoros
914,kühl::A,răcoros,rece
915,kühl::A,răcoros,răcoros
916,frisch::A,răcoros,răcoros
917,frisch::A,răcoros,proaspăt
918,frisch::A,proaspăt,răcoros
919,frisch::A,proaspăt,proaspăt
920,feucht::A,umed,umed
921,feucht::A,umed,jilav
922,feucht::A,jilav,umed
923,feucht::A,jilav,jilav
924,nass::A,ud,ud
925,trocken::A,sec,sec
926,trocken::A,sec,uscat
927,trocken::A,uscat,sec
928,trocken::A,uscat,uscat
929,voll::A,plin,plin
930,leer::A,gol,gol
931,offen::A,deschis,deschis
932,geschlossen::A,închis,închis
933,sauber::A,curat,curat
934,schmutzig::A,murdar,murdar
935,roh::A,crud,crud
936,reif::A,copt,copt
937,lecker::A,gustos,gustos
938,süß::A,dulce,dulce
939,bitter::A,amar,amar
940,sauer::A,acru,acru
941,hell::A,clar,clar
942,hell::A,clar,luminos
943,hell::A,luminos,clar
944,hell::A,luminos,luminos
945,dunkel::A,obscur,obscur
946,dunkel::A,obscur,întunecos
947,dunkel::A,întunecos,obscur
948,dunkel::A,întunecos,întunecos
949,schwarz::A,negru,negru
950,weiß::A,alb,alb
951,rot::A,roșu,roșu
952,gelb::A,galben,galben
953,blau::A,albastru,albastru
954,grün::A,verde,verde
955,grau::A,gri,gri
956,grau::A,gri,cenușiu
957,grau::A,cenușiu,gri
958,grau::A,cenușiu,cenușiu
959,bunt::A,colorat,colorat
960,billig::A,ieftin,ieftin
961,teuer::A,scump,scump
962,wertvoll::A,prețios,prețios
963,blind::A,orb,orb
964,taub::A,surd,surd
965,kräftig::A,tare,tare
966,kräftig::A,tare,forte
967,kräftig::A,tare,robust
968,kräftig::A,forte,tare
969,kräftig::A,forte,forte
970,kräftig::A,forte,robust
971,kräftig::A,robust,tare
972,kräftig::A,robust,forte
973,kräftig::A,robust,robust
974,stark::A,viguros,viguros
975,stark::A,viguros,puternic
976,stark::A,puternic,viguros
977,stark::A,puternic,puternic
978,schwach::A,slab,slab
979,schwach::A,slab,debil
980,schwach::A,debil,slab
981,schwach::A,debil,debil
982,fett::A,gras,gras
983,schlank::A,zvelt,zvelt
984,hübsch::A,drăguț,drăguț
985,böse::A,rău,rău
986,böse::A,rău,răutăcios
987,böse::A,răutăcios,rău
988,böse::A,răutăcios,răutăcios
989,dumm::A,nerod,nerod
990,dumm::A,nerod,tâmpit
991,dumm::A,tâmpit,nerod
992,dumm::A,tâmpit,tâmpit
993,faul::A,leneș,leneș
994,fleißig::A,harnic,harnic
995,fleißig::A,harnic,sârguincios
996,fleißig::A,sârguincios,harnic
997,fleißig::A,sârguincios,sârguincios
998,geizig::A,calic,calic
999,geizig::A,calic,zgârcit
1000,geizig::A,zgârcit,calic
1001,geizig::A,zgârcit,zgârcit
1002,klug::A,isteț,isteț
1003,klug::A,isteț,deștept
1004,klug::A,deștept,isteț
1005,klug::A,deștept,deștept
1006,geschickt::A,dibaci,dibaci
1007,lieb::A,drag,drag
1008,lieb::A,drag,iubit
1009,lieb::A,iubit,drag
1010,lieb::A,iubit,iubit
1011,lustig::A,vesel,vesel
1012,sanft::A,blând,blând
1013,sanft::A,blând,blajin
1014,sanft::A,blajin,blând
1015,sanft::A,blajin,blajin
1016,hungrig::A,flămând,flămând
1017,krank::A,bolnav,bolnav
1018,nackt::A,gol,gol
1019,traurig::A,trist,trist
1020,traurig::A,trist,mâhnit
1021,traurig::A,mâhnit,trist
1022,traurig::A,mâhnit,mâhnit
1023,lebendig::A,viu,viu
1024,gut::A,bun,bun
1025,schlecht::A,rău,rău
1026,schlecht::A,rău,prost
1027,schlecht::A,prost,rău
1028,schlecht::A,prost,prost
1029,richtig::A,drept,drept
1030,richtig::A,drept,corect
1031,richtig::A,corect,drept
1032,richtig::A,corect,corect
1033,schlimm::A,rău,rău
1034,wahr::A,adevărat,adevărat
1035,alt::A,uzat,uzat
1036,alt::A,uzat,vechi
1037,alt::A,vechi,uzat
1038,alt::A,vechi,vechi
1039,neu::A,nou,nou
1040,ehemalig::A,fost,fost
1041,ehemalig::A,fost,anterior
1042,ehemalig::A,anterior,fost
1043,ehemalig::A,anterior,anterior
1044,alt[Lebewesen]::A,bătrîn,bătrîn
1045,jung::A,tânăr,tânăr
1046,arm::A,sărac,sărac
1047,arm::A,sărac,sărman
1048,arm::A,sărman,sărac
1049,arm::A,sărman,sărman
1050,reich::A,avut,avut
1051,reich::A,avut,bogat
1052,reich::A,bogat,avut
1053,reich::A,bogat,bogat
1054,bekannt::A,cunoscut,cunoscut
1055,berühmt::A,renumit,renumit
1056,fremd::A,străin,străin
1057,verschieden::A,diferit,diferit
1058,verschieden::A,diferit,deosebit
1059,verschieden::A,deosebit,diferit
1060,verschieden::A,deosebit,deosebit
1061,nah::A,apropiat,apropiat
1062,fern::A,departe,departe
1063,linker::A,stâng,stâng
1064,rechter::A,drept,drept
1065,anderer::A,alt,alt
1066,erster::A,prim,prim
1067,zweiter::A,al doilea,al doilea
1068,dritter::A,treilea,treilea
1069,letzter::A,final,final
1070,allein::ADV,singur,singur
1071,auf einmal::ADV,dintrodată,dintrodată
1072,zusammen::ADV,împreună,împreună
1073,lange::ADV,îndelung,îndelung
1074,lange::ADV,îndelung,mult timp
1075,lange::ADV,mult timp,îndelung
1076,lange::ADV,mult timp,mult timp
1077,plötzlich::ADV,deodată,deodată
1078,plötzlich::ADV,deodată,pe neașteptate
1079,plötzlich::ADV,pe neașteptate,deodată
1080,plötzlich::ADV,pe neașteptate,pe neașteptate
1081,sofort::ADV,imediat,imediat
1082,sofort::ADV,imediat,numaidecît
1083,sofort::ADV,numaidecît,imediat
1084,sofort::ADV,numaidecît,numaidecît
1085,später::ADV,mai apoi,mai apoi
1086,später::ADV,mai apoi,mai târziu
1087,später::ADV,mai târziu,mai apoi
1088,später::ADV,mai târziu,mai târziu
1089,jetzt::ADV,acum,acum
1090,heute::ADV,azi,azi
1091,heute::ADV,azi,astăzi
1092,heute::ADV,astăzi,azi
1093,heute::ADV,astăzi,astăzi
1094,morgen::ADV,mâine,mâine
1095,bald::ADV,curând,curând
1096,dann::ADV,apoi,apoi
1097,gestern::ADV,ieri,ieri
1098,einst::ADV,odată,odată
1099,einst::ADV,odată,odinioară
1100,einst::ADV,odinioară,odată
1101,einst::ADV,odinioară,odinioară
1102,damals::ADV,atunci,atunci
1103,damals::ADV,atunci,pe atunci
1104,damals::ADV,pe atunci,atunci
1105,damals::ADV,pe atunci,pe atunci
1106,danach::ADV,după aceasta,după aceasta
1107,vorher::ADV,mai întâi,mai întâi
1108,vorher::ADV,mai întâi,în prealabil
1109,vorher::ADV,în prealabil,mai întâi
1110,vorher::ADV,în prealabil,în prealabil
1111,zuerst::ADV,întâi,întâi
1112,zuerst::ADV,întâi,în primul rând
1113,zuerst::ADV,în primul rând,întâi
1114,zuerst::ADV,în primul rând,în primul rând
1115,einmal::ADV,odată,odată
1116,manchmal::ADV,uneori,uneori
1117,manchmal::ADV,uneori,câteodată
1118,manchmal::ADV,câteodată,uneori
1119,manchmal::ADV,câteodată,câteodată
1120,oft::ADV,des,des
1121,oft::ADV,des,deseori
1122,oft::ADV,deseori,des
1123,oft::ADV,deseori,deseori
1124,immer::ADV,mereu,mereu
1125,immer::ADV,mereu,întotdeauna
1126,immer::ADV,întotdeauna,mereu
1127,immer::ADV,întotdeauna,întotdeauna
1128,niemals::ADV,niciodată,niciodată
1129,hier::ADV,aci,aci
1130,hier::ADV,aci,aici
1131,hier::ADV,aici,aci
1132,hier::ADV,aici,aici
1133,hierhin::ADV,încoace,încoace
1134,von hier::ADV,de aici,de aici
1135,dort::ADV,acolo,acolo
1136,dorthin::ADV,dincolo,dincolo
1137,geradeaus::ADV,drept înainte,drept înainte
1138,vorwärts::ADV,înainte,înainte
1139,rückwärts::ADV,îndărăt,îndărăt
1140,zurück::ADV,înapoi,înapoi
1141,unten::ADV,jos,jos
1142,unten::ADV,jos,dedesubt
1143,unten::ADV,dedesubt,jos
1144,unten::ADV,dedesubt,dedesubt
1145,hinab::ADV,în jos,în jos
1146,hinab::ADV,în jos,de vale
1147,hinab::ADV,de vale,în jos
1148,hinab::ADV,de vale,de vale
1149,oben::ADV,sus,sus
1150,oben::ADV,sus,deasupra
1151,oben::ADV,deasupra,sus
1152,oben::ADV,deasupra,deasupra
1153,hinauf::ADV,în sus,în sus
1154,überall::ADV,peste tot,peste tot
1155,überall::ADV,peste tot,pretutindeni
1156,überall::ADV,pretutindeni,peste tot
1157,überall::ADV,pretutindeni,pretutindeni
1158,nicht::ADV,nu,nu
1159,ein wenig::ADV,puțin,puțin
1160,kaum::ADV,cu greu,cu greu
1161,kaum::ADV,cu greu,cu anevoie
1162,kaum::ADV,cu anevoie,cu greu
1163,kaum::ADV,cu anevoie,cu anevoie
1164,sehr::ADV,mult,mult
1165,sehr::ADV,mult,foarte
1166,sehr::ADV,foarte,mult
1167,sehr::ADV,foarte,foarte
1168,so::ADV,așa,așa
1169,so::ADV,așa,atât
1170,so::ADV,atât,așa
1171,so::ADV,atât,atât
1172,noch::ADV,încă,încă
1173,nur::ADV,doar,doar
1174,schon::ADV,și,și
1175,schon::ADV,și,deja
1176,schon::ADV,deja,și
1177,schon::ADV,deja,deja
1178,wieder::ADV,iar,iar
1179,wieder::ADV,iar,iarăși
1180,wieder::ADV,iarăși,iar
1181,wieder::ADV,iarăși,iarăși
1182,vergebens::ADV,în zadar,în zadar
1183,vor::PRP,înainte de,înainte de
1184,hinter::PRP,după,după
1185,hinter::PRP,după,în spatele
1186,hinter::PRP,în spatele,după
1187,hinter::PRP,în spatele,în spatele
1188,unter::PRP,sub,sub
1189,durch::PRP,prin,prin
1190,neben::PRP,lângă,lângă
1191,neben::PRP,lângă,alături de
1192,neben::PRP,alături de,lângă
1193,neben::PRP,alături de,alături de
1194,zwischen::PRP,între,între
1195,zwischen::PRP,între,dintre
1196,zwischen::PRP,dintre,între
1197,zwischen::PRP,dintre,dintre
1198,wegen::PRP,pentru,pentru
1199,dies::PRN,acesta,acesta
1200,das::PRN,asta,asta
1201,alles::PRN,tot,tot
1202,ich::PRN,eu,eu
1203,du::PRN,tu,tu
1204,er::PRN,el,el
1205,er::PRN,el,dânsul
1206,er::PRN,dânsul,el
1207,er::PRN,dânsul,dânsul
1208,wir::PRN,noi,noi
1209,ihr::PRN,voi,voi
1210,sie::PRN,ei,ei
1211,sie::PRN,ei,dânșii
1212,sie::PRN,dânșii,ei
1213,sie::PRN,dânșii,dânșii
1214,was::FPRN,ce,ce
1215,wer::FPRN,cine,cine
1216,wo::FADV,unde,unde
1217,wohin::FADV,încotro,încotro
1218,wie::FADV,cum,cum
1219,warum::FADV,de ce,de ce
1220,warum::FADV,de ce,pentru ce
1221,warum::FADV,pentru ce,de ce
1222,warum::FADV,pentru ce,pentru ce
1223,wieviel::FNUM,cât,cât
1224,eins::NUM,unu,unu
1225,zwei::NUM,doi,doi
1226,drei::NUM,trei,trei
1227,vier::NUM,patru,patru
1228,fünf::NUM,cinci,cinci
1229,sechs::NUM,șase,șase
1230,sieben::NUM,șapte,șapte
1231,acht::NUM,opt,opt
1232,neun::NUM,nouă,nouă
1233,zehn::NUM,zece,zece
1234,elf::NUM,unsprezece,unsprezece
1235,zwölf::NUM,douăsprezece,douăsprezece
1236,zwanzig::NUM,douăzeci,douăzeci
1237,dreißig::NUM,treizeci,treizeci
1238,vierzig::NUM,patruzeci,patruzeci
1239,fünfzig::NUM,cincizeci,cincizeci
1240,sechzig::NUM,șaizeci,șaizeci
1241,siebzig::NUM,șaptezeci,șaptezeci
1242,achtzig::NUM,optzeci,optzeci
1243,neunzig::NUM,nouăzeci,nouăzeci
1244,hundert::NUM,sută,sută
1245,tausend::NUM,mie,mie
1246,und::CNJ,și,și
1247,oder::CNJ,ori,ori
1248,stehen::V,sta,sta
1249,sitzen::V,ședea,ședea
1250,liegen::V,zăcea,zăcea
1251,liegen::V,zăcea,fi culcat
1252,liegen::V,fi culcat,zăcea
1253,liegen::V,fi culcat,fi culcat
1254,hängen::V,atârna,atârna
1255,werden::V,deveni,deveni
1256,werden::V,deveni,se face
1257,werden::V,se face,deveni
1258,werden::V,se face,se face
1259,passieren::V,se întâmpla,se întâmpla
1260,beginnen::V,începe,începe
1261,enden::V,se sfârși,se sfârși
1262,enden::V,se sfârși,se termina
1263,enden::V,se termina,se sfârși
1264,enden::V,se termina,se termina
1265,wechseln::V,se schimba,se schimba
1266,aufgehen[Sonne]::V,răsări,răsări
1267,untergehen[Sonne]::V,apune,apune
1268,scheinen[Sonne]::V,străluci,străluci
1269,donnern::V,tuna,tuna
1270,wehen::V,bate,bate
1271,strömen::V,curge în șiroaie,curge în șiroaie
1272,fließen::V,curge,curge
1273,sich drehen::V,se învârti,se învârti
1274,schwanken::V,se clătina,se clătina
1275,schwingen::V,vibra,vibra
1276,schwingen::V,vibra,flutura
1277,schwingen::V,flutura,vibra
1278,schwingen::V,flutura,flutura
1279,fallen::V,cădea,cădea
1280,brennen::V,arde,arde
1281,rauchen::V,fuma,fuma
1282,regnen::V,ploua,ploua
1283,gefrieren::V,îngheța,îngheța
1284,tauen::V,se dezgheța,se dezgheța
1285,schmelzen::V,se topi,se topi
1286,trocknen::V,se usca,se usca
1287,sieden::V,fierbe,fierbe
1288,sieden::V,fierbe,clocoti
1289,sieden::V,clocoti,fierbe
1290,sieden::V,clocoti,clocoti
1291,faulen::V,se împuți,se împuți
1292,verfaulen::V,putrezi,putrezi
1293,reißen::V,se rupe,se rupe
1294,reißen::V,se rupe,se sfâșia
1295,reißen::V,se sfâșia,se rupe
1296,reißen::V,se sfâșia,se sfâșia
1297,versinken::V,se scufunda,se scufunda
1298,vergehen::V,trece,trece
1299,vergehen::V,trece,se scurge
1300,vergehen::V,se scurge,trece
1301,vergehen::V,se scurge,se scurge
1302,erscheinen::V,apărea,apărea
1303,verschwinden::V,dispărea,dispărea
1304,sinken::V,cădea,cădea
1305,sinken::V,cădea,coborî
1306,sinken::V,coborî,cădea
1307,sinken::V,coborî,coborî
1308,abnehmen::V,scădea,scădea
1309,abnehmen::V,scădea,descrește
1310,abnehmen::V,descrește,scădea
1311,abnehmen::V,descrește,descrește
1312,zunehmen::V,spori,spori
1313,zunehmen::V,spori,crește
1314,zunehmen::V,spori,augmenta
1315,zunehmen::V,crește,spori
1316,zunehmen::V,crește,crește
1317,zunehmen::V,crește,augmenta
1318,zunehmen::V,augmenta,spori
1319,zunehmen::V,augmenta,crește
1320,zunehmen::V,augmenta,augmenta
1321,steigen::V,urca,urca
1322,wachsen::V,crește,crește
1323,glänzen::V,luci,luci
1324,glänzen::V,luci,străluci
1325,glänzen::V,străluci,luci
1326,glänzen::V,străluci,străluci
1327,funkeln::V,scânteia,scânteia
1328,lärmen::V,face larmă,face larmă
1329,läuten::V,suna,suna
1330,klingeln::V,suna,suna
1331,klirren::V,zăngăni,zăngăni
1332,brausen::V,vui,vui
1333,rauschen::V,vâjâi,vâjâi
1334,klingen::V,suna,suna
1335,bellen::V,lătra,lătra
1336,heulen::V,urla,urla
1337,blasen::V,sufla,sufla
1338,pfeifen::V,fluiera,fluiera
1339,schreien::V,țipa,țipa
1340,stöhnen::V,geme,geme
1341,zittern::V,tremura,tremura
1342,leben::V,trăi,trăi
1343,geboren werden::V,se naște,se naște
1344,atmen::V,respira,respira
1345,trinken::V,bea,bea
1346,essen::V,mânca,mânca
1347,schlucken::V,înghiți,înghiți
1348,müde werden::V,se obosi,se obosi
1349,einschlafen::V,adormi,adormi
1350,schlafen::V,dormi,dormi
1351,aufwachen::V,se deștepta,se deștepta
1352,aufstehen::V,fi se scula,fi se scula
1353,sich erholen::V,se relaxa,se relaxa
1354,sich erholen::V,se relaxa,se destinde
1355,sich erholen::V,se destinde,se relaxa
1356,sich erholen::V,se destinde,se destinde
1357,krank werden::V,se îmbolnăvi,se îmbolnăvi
1358,krank sein::V,zăcea,zăcea
1359,krank sein::V,zăcea,fi bolnav
1360,krank sein::V,fi bolnav,zăcea
1361,krank sein::V,fi bolnav,fi bolnav
1362,schmerzen::V,durea,durea
1363,husten::V,tuși,tuși
1364,genesen::V,se însănătoși,se însănătoși
1365,sterben::V,muri,muri
1366,umkommen::V,pieri,pieri
1367,sich bewegen::V,se mișca,se mișca
1368,sich rühren::V,se mișca,se mișca
1369,sich erheben::V,se ridica,se ridica
1370,sich setzen::V,lua loc,lua loc
1371,sich setzen::V,lua loc,se așeza
1372,sich setzen::V,se așeza,lua loc
1373,sich setzen::V,se așeza,se așeza
1374,hinfallen::V,cădea jos,cădea jos
1375,laufen::V,merge,merge
1376,laufen::V,merge,merge pe jos
1377,laufen::V,merge pe jos,merge
1378,laufen::V,merge pe jos,merge pe jos
1379,schreiten::V,păși,păși
1380,spazierengehen::V,se plimba,se plimba
1381,eilen::V,fi se grăbi,fi se grăbi
1382,sich beeilen::V,se grăbi,se grăbi
1383,sausen::V,țâșni,țâșni
1384,rennen::V,fugi,fugi
1385,rennen::V,fugi,alerga
1386,rennen::V,alerga,fugi
1387,rennen::V,alerga,alerga
1388,springen::V,sări,sări
1389,klettern::V,urca,urca
1390,klettern::V,urca,se cățăra
1391,klettern::V,se cățăra,urca
1392,klettern::V,se cățăra,se cățăra
1393,schaukeln::V,legăna,legăna
1394,kriechen::V,se târî,se târî
1395,schwimmen::V,înota,înota
1396,tauchen::V,se scufunda,se scufunda
1397,rudern::V,vâsli,vâsli
1398,rudern::V,vâsli,lopăta
1399,rudern::V,lopăta,vâsli
1400,rudern::V,lopăta,lopăta
1401,fahren::V,merge,merge
1402,fliegen::V,zbura,zbura
1403,gehen::V,merge,merge
1404,weggehen::V,se duce,se duce
1405,abfahren::V,pleca,pleca
1406,anhalten::V,se opri,se opri
1407,hineingehen::V,intra,intra
1408,eintreten::V,intra,intra
1409,kommen::V,veni,veni
1410,ankommen::V,sosi,sosi
1411,ankommen::V,sosi,ajunge
1412,ankommen::V,ajunge,sosi
1413,ankommen::V,ajunge,ajunge
1414,zurückkommen::V,se întoarce,se întoarce
1415,bleiben::V,rămâne,rămâne
1416,warten::V,aștepta,aștepta
1417,erwarten::V,aștepta,aștepta
1418,suchen::V,căuta,căuta
1419,finden::V,găsi,găsi
1420,versuchen::V,încerca,încerca
1421,vorbereiten::V,pregăti,pregăti
1422,lieben::V,iubi,iubi
1423,mögen::V,plăcea a,plăcea a
1424,lachen::V,râde,râde
1425,rühren::V,mișca,mișca
1426,rühren::V,mișca,înduioșa
1427,rühren::V,înduioșa,mișca
1428,rühren::V,înduioșa,înduioșa
1429,weinen::V,plânge,plânge
1430,schimpfen::V,înjura,înjura
1431,sich ärgern::V,se supăra,se supăra
1432,sich fürchten::V,se teme,se teme
1433,sich fürchten::V,se teme,fi teamă a
1434,sich fürchten::V,fi teamă a,se teme
1435,sich fürchten::V,fi teamă a,fi teamă a
1436,fürchten::V,se teme de,se teme de
1437,fliehen::V,fugi,fugi
1438,flüchten::V,evada,evada
1439,sehen::V,vedea,vedea
1440,anschauen::V,privi,privi
1441,ansehen::V,privi,privi
1442,hören::V,auzi,auzi
1443,zuhören::V,asculta,asculta
1444,probieren::V,gusta,gusta
1445,riechen::V,mirosi,mirosi
1446,fühlen::V,simți,simți
1447,fühlen::V,simți,resimți
1448,fühlen::V,resimți,simți
1449,fühlen::V,resimți,resimți
1450,scheinen::V,părea,părea
1451,zu sehen sein::V,se vedea,se vedea
1452,vernehmen::V,auzi,auzi
1453,frieren::V,fi frig,fi frig
1454,tun::V,face,face
1455,können::V,ști,ști
1456,können::V,ști,putea
1457,können::V,putea,ști
1458,können::V,putea,putea
1459,wollen::V,dori,dori
1460,anfangen::V,începe,începe
1461,beenden::V,sfârși,sfârși
1462,beenden::V,sfârși,termina
1463,beenden::V,termina,sfârși
1464,beenden::V,termina,termina
1465,aufhören::V,înceta,înceta
1466,gelingen::V,reuși,reuși
1467,gelingen::V,reuși,izbuti
1468,gelingen::V,izbuti,reuși
1469,gelingen::V,izbuti,izbuti
1470,geraten::V,reuși,reuși
1471,öffnen::V,deschide,deschide
1472,schließen::V,închide,închide
1473,stellen::V,pune,pune
1474,stellen::V,pune,așeza
1475,stellen::V,așeza,pune
1476,stellen::V,așeza,așeza
1477,setzen::V,pune,pune
1478,setzen::V,pune,așeza
1479,setzen::V,așeza,pune
1480,setzen::V,așeza,așeza
1481,legen::V,pune,pune
1482,berühren::V,atinge,atinge
1483,verbinden::V,lega,lega
1484,bedecken::V,acoperi,acoperi
1485,aufhängen::V,atârna,atârna
1486,aufhängen::V,atârna,spânzura
1487,aufhängen::V,spânzura,atârna
1488,aufhängen::V,spânzura,spânzura
1489,anzünden::V,aprinde,aprinde
1490,aufheben::V,ridica,ridica
1491,aufheben::V,ridica,lua de jos
1492,aufheben::V,lua de jos,ridica
1493,aufheben::V,lua de jos,lua de jos
1494,zurücklassen::V,lăsa,lăsa
1495,zurücklassen::V,lăsa,lăsa în urmă
1496,zurücklassen::V,lăsa în urmă,lăsa
1497,zurücklassen::V,lăsa în urmă,lăsa în urmă
1498,verlieren::V,pierde,pierde
1499,fallen lassen::V,scăpa,scăpa
1500,fallen lassen::V,scăpa,arunca
1501,fallen lassen::V,arunca,scăpa
1502,fallen lassen::V,arunca,arunca
1503,machen::V,face,face
1504,herstellen::V,fabrica,fabrica
1505,herstellen::V,fabrica,confecționa
1506,herstellen::V,confecționa,fabrica
1507,herstellen::V,confecționa,confecționa
1508,bauen::V,clădi,clădi
1509,bauen::V,clădi,construi
1510,bauen::V,construi,clădi
1511,bauen::V,construi,construi
1512,reparieren::V,repara,repara
1513,verbessern::V,ameliora,ameliora
1514,verbessern::V,ameliora,îmbunătăți
1515,verbessern::V,îmbunătăți,ameliora
1516,verbessern::V,îmbunătăți,îmbunătăți
1517,ändern::V,schimba,schimba
1518,ändern::V,schimba,modifica
1519,ändern::V,modifica,schimba
1520,ändern::V,modifica,modifica
1521,graben::V,săpa,săpa
1522,beugen::V,curba,curba
1523,biegen::V,îndoi,îndoi
1524,biegen::V,îndoi,încovoia
1525,biegen::V,încovoia,îndoi
1526,biegen::V,încovoia,încovoia
1527,drehen::V,învârti,învârti
1528,wenden::V,întoarce,întoarce
1529,umdrehen::V,învârti,învârti
1530,umdrehen::V,învârti,întoarce
1531,umdrehen::V,întoarce,învârti
1532,umdrehen::V,întoarce,întoarce
1533,heben::V,ridica,ridica
1534,hochheben::V,ridica,ridica
1535,ergreifen::V,lua,lua
1536,ergreifen::V,lua,apuca
1537,ergreifen::V,apuca,lua
1538,ergreifen::V,apuca,apuca
1539,halten::V,ține,ține
1540,drücken::V,apăsa,apăsa
1541,drücken::V,apăsa,strânge
1542,drücken::V,strânge,apăsa
1543,drücken::V,strânge,strânge
1544,schieben::V,împinge,împinge
1545,kratzen::V,zgâria,zgâria
1546,lecken::V,linge,linge
1547,beißen::V,mușca,mușca
1548,abreißen::V,rupe,rupe
1549,abreißen::V,rupe,smulge
1550,abreißen::V,smulge,rupe
1551,abreißen::V,smulge,smulge
1552,abschneiden::V,scurta,scurta
1553,binden::V,lega,lega
1554,stecken::V,pune,pune
1555,brechen::V,rupe,rupe
1556,brechen::V,rupe,frânge
1557,brechen::V,frânge,rupe
1558,brechen::V,frânge,frânge
1559,klopfen::V,ciocăni,ciocăni
1560,hauen::V,lovi,lovi
1561,kleben::V,lipi,lipi
1562,reiben::V,freca,freca
1563,reiben::V,freca,fricționa
1564,reiben::V,fricționa,freca
1565,reiben::V,fricționa,fricționa
1566,streichen::V,unge,unge
1567,schleifen::V,ascuți,ascuți
1568,schneiden::V,tăia,tăia
1569,rütteln::V,zgâlțâi,zgâlțâi
1570,schütteln::V,scutura,scutura
1571,schwenken::V,agita,agita
1572,schütten::V,vărsa,vărsa
1573,füllen::V,umple,umple
1574,einwickeln::V,înveli,înveli
1575,einwickeln::V,înveli,înfășura
1576,einwickeln::V,înfășura,înveli
1577,einwickeln::V,înfășura,înfășura
1578,tragen::V,căra,căra
1579,schleppen::V,târî,târî
1580,ziehen::V,trage,trage
1581,aufbewahren::V,păstra,păstra
1582,aufbewahren::V,păstra,conserva
1583,aufbewahren::V,conserva,păstra
1584,aufbewahren::V,conserva,conserva
1585,werfen::V,arunca,arunca
1586,fangen::V,prinde,prinde
1587,packen::V,apuca,apuca
1588,verstecken::V,ascunde,ascunde
1589,teilen::V,împărți,împărți
1590,schicken::V,trimite,trimite
1591,bringen::V,aduce,aduce
1592,hinzufügen::V,adăuga,adăuga
1593,bekommen::V,obține,obține
1594,bekommen::V,obține,dobândi
1595,bekommen::V,dobândi,obține
1596,bekommen::V,dobândi,dobândi
1597,erhalten::V,primi,primi
1598,erhalten::V,primi,căpăta
1599,erhalten::V,căpăta,primi
1600,erhalten::V,căpăta,căpăta
1601,nehmen::V,lua,lua
1602,wählen::V,opta,opta
1603,wählen::V,opta,alege
1604,wählen::V,alege,opta
1605,wählen::V,alege,alege
1606,auswählen::V,selecta,selecta
1607,bewahren::V,păstra,păstra
1608,behindern::V,stingheri,stingheri
1609,verderben::V,strica,strica
1610,beschädigen::V,strica,strica
1611,zerbrechen::V,rupe,rupe
1612,zerbrechen::V,rupe,frânge
1613,zerbrechen::V,frânge,rupe
1614,zerbrechen::V,frânge,frânge
1615,zerreißen::V,rupe,rupe
1616,zerreißen::V,rupe,sfâșia
1617,zerreißen::V,sfâșia,rupe
