,Concept_ID,eu,hy
758,hübsch::A,polit,սիրունիկ
759,böse::A,tzar,չար
760,böse::A,gaizto,չար
761,dumm::A,lelo,հիմար
762,dumm::A,pello,հիմար
763,faul::A,nagi,ծույլ
764,faul::A,alfer,ծույլ
765,fleißig::A,maratz,ջանասեր
766,fleißig::A,maratz,փութաջան
767,fleißig::A,lanzale,ջանասեր
768,fleißig::A,lanzale,փութաջան
769,geizig::A,zeken,ագահ
770,geizig::A,zeken,կծծի
771,geizig::A,zikoitz,ագահ
772,geizig::A,zikoitz,կծծի
773,klug::A,zuhur,խելոք
774,klug::A,zuhur,ընդունակ
775,geschickt::A,trebe,ճարտար
776,geschickt::A,antzetsu,ճարտար
777,lieb::A,maite,սիրելի
778,lieb::A,laztan,սիրելի
779,lustig::A,alaitsu,զվարթ
780,sanft::A,eme,հեզ
781,sanft::A,ezti,հեզ
782,hungrig::A,gose,քաղցած
783,krank::A,eri,հիվանդ
784,krank::A,gaixo,հիվանդ
785,nackt::A,biluzi,մերկ
786,traurig::A,itun,տխուր
787,traurig::A,betilun,տխուր
788,lebendig::A,bizirik,կենդանի
789,gut::A,on,լավ
790,schlecht::A,txar,վատ
791,richtig::A,zuzen,ձիշտ
792,schlimm::A,larri,լղրճուկ
793,wahr::A,egiazko,ճիշտ
794,wahr::A,egiazko,իրական
795,alt::A,zahar,հին
796,neu::A,berri,նոր
797,ehemalig::A,lehengo,նախկին
798,alt[Lebewesen]::A,adindun,ծեր
799,alt[Lebewesen]::A,adindun,պառավ
800,jung::A,gazte,մատաղ
801,arm::A,txiro,աղքատ
802,arm::A,behartsu,աղքատ
803,reich::A,dirudun,հարուստ
804,bekannt::A,ezagun,ծանոթ
805,berühmt::A,entzun,հայտնի
806,berühmt::A,entzun,հռչակավոր
807,berühmt::A,ospetsu,հայտնի
808,berühmt::A,ospetsu,հռչակավոր
809,fremd::A,arrotz,օտար
810,verschieden::A,ezberdin,տարբեր
811,verschieden::A,desberdin,տարբեր
812,nah::A,hurre,մոտ
813,nah::A,hurre,մերձ
814,nah::A,hurbil,մոտ
815,nah::A,hurbil,մերձ
816,fern::A,urrun,հեռավոր
817,linker::A,ezker,ձախ
818,rechter::A,eskuin,աջ
819,anderer::A,beste,այլ
820,anderer::A,beste,ուրիշ
821,erster::A,lehen,առաջին
822,erster::A,aurren,առաջին
823,zweiter::A,bigarren,երկրորդ
824,dritter::A,hirugarren,երրորդ
825,letzter::A,azken,վերջին
826,letzter::A,hondar,վերջին
827,allein::ADV,bakarrik,միայնակ
828,auf einmal::ADV,batera,միասնաբար
829,zusammen::ADV,elkarrekin,միասին
830,zusammen::ADV,elkarrekin,իրար հետ
831,lange::ADV,luzaro,երկար ժամանակ
832,plötzlich::ADV,bat-batean,հանկարծ
833,sofort::ADV,berehala,իսկույն
834,später::ADV,gero,ավելի ուշ
835,später::ADV,gero,հետո
836,jetzt::ADV,orain,այժմ
837,heute::ADV,gaur,այսօր
838,morgen::ADV,bihar,վաղը
839,bald::ADV,aurki,շուտով
840,bald::ADV,laster,շուտով
841,dann::ADV,ondoren,ապա
842,dann::ADV,ondoren,հետո
843,gestern::ADV,atzo,երեկ
844,einst::ADV,antzina,հին ատեն
845,damals::ADV,orduan,ատէնին
846,danach::ADV,gerora,ապա
847,danach::ADV,gerora,այն ժամանակ
848,danach::ADV,ondoren,ապա
849,danach::ADV,ondoren,այն ժամանակ
850,vorher::ADV,lehenago,առաջ
851,zuerst::ADV,aurrena,նախ
852,zuerst::ADV,lehenbizi,նախ
853,einmal::ADV,behin,մի անգամ
854,einmal::ADV,aldi bat,մի անգամ
855,manchmal::ADV,batzuetan,երբեմն
856,manchmal::ADV,zenbaitetan,երբեմն
857,oft::ADV,maiz,հաճախ
858,oft::ADV,askotan,հաճախ
859,immer::ADV,beti,միշտ
860,niemals::ADV,inoiz ez,երբեք
861,niemals::ADV,sekula ez,երբեք
862,hier::ADV,hemen,այստեղ
863,hierhin::ADV,hona,այստեղ
864,von hier::ADV,hemendik,այդտեղից
865,von hier::ADV,honetatik,այդտեղից
866,dort::ADV,han,այնտեղ
867,dorthin::ADV,hara,այնտեղ
868,geradeaus::ADV,artez,ուղիղ
869,vorwärts::ADV,aurrera,առաջ
870,rückwärts::ADV,atzera,դեպի ետ
871,rückwärts::ADV,atzerantz,դեպի ետ
872,zurück::ADV,atzera,ետ
873,unten::ADV,behean,ներքեւում
874,hinab::ADV,behera,ներքեւ
875,hinab::ADV,beherantz,ներքեւ
876,oben::ADV,goian,վերեւում
877,hinauf::ADV,gora,վերեւ
878,hinauf::ADV,gorantz,վերեւ
879,überall::ADV,edonon,ամենուր
880,nicht::ADV,ez,չէ
881,ein wenig::ADV,apur bat,մի քիչ
882,ein wenig::ADV,pixka bat,մի քիչ
883,kaum::ADV,ozta,հազիվ
884,kaum::ADV,nekez,հազիվ
885,sehr::ADV,oso,շատ
886,so::ADV,hala,այդպես
887,so::ADV,honela,այդպես
888,noch::ADV,oraindik,դեռ
889,nur::ADV,bakarrik,միայն
890,schon::ADV,ja,արդեն
891,schon::ADV,jada,արդեն
892,wieder::ADV,berriro,նորից
893,wieder::ADV,berriro,դարձյալ
894,vergebens::ADV,alferrik,իզուր
895,vor::PRP,aurrean,դիմացը
896,hinter::PRP,ostean,ետեւը
897,hinter::PRP,gibelean,ետեւը
898,unter::PRP,pean,տակ
899,unter::PRP,azpian,տակ
900,durch::PRP,zehar,միջով
901,neben::PRP,ondoan,քովը
902,neben::PRP,aldamenean,քովը
903,zwischen::PRP,artean,միջեւ
904,wegen::PRP,-gatik,պատճառով
905,wegen::PRP,-gatik,շնորհից
906,dies::PRN,hau,սա
907,dies::PRN,hau,այս
908,das::PRN,hura,դա
909,das::PRN,hura,այդ
910,alles::PRN,dena,ամեն ինչ
911,ich::PRN,ni,ես
912,du::PRN,zu,դու
913,er::PRN,bera,նա
914,wir::PRN,gu,մենք
915,ihr::PRN,zuek,դուք
916,sie::PRN,berak,նրանք
917,was::FPRN,zer,ինչ
918,wer::FPRN,nor,ով
919,wo::FADV,non,ուր
920,wo::FADV,non,որտեղ
921,wohin::FADV,nora,դեպի ուր
922,wie::FADV,nola,ինչպես
923,wie::FADV,zelan,ինչպես
924,warum::FADV,zeren,ինչու
925,warum::FADV,zergatik,ինչու
926,wieviel::FNUM,zenbat,որչափ
927,eins::NUM,bat,մեկ
928,zwei::NUM,bi,երկու
929,zwei::NUM,biga,երկու
930,drei::NUM,hiru,երեք
931,vier::NUM,lau,չորս
932,fünf::NUM,bost,հինգ
933,sechs::NUM,sei,վեց
934,sieben::NUM,zazpi,յոթ
935,acht::NUM,zortzi,ութ
936,neun::NUM,bederatzi,ինը
937,zehn::NUM,hamar,տասը
938,elf::NUM,hamaika,տասնմեկ
939,zwölf::NUM,hamabi,տասներկու
940,zwanzig::NUM,hogei,քսան
941,dreißig::NUM,hogeita hamar,երեսուն
942,vierzig::NUM,berrogei,քառասուն
943,fünfzig::NUM,berrogeita hamar,հիսուն
944,sechzig::NUM,hirurogei,վաթսուն
945,siebzig::NUM,hirurogeita hamar,յոթանասուն
946,achtzig::NUM,laurogei,ութսուն
947,neunzig::NUM,laurogeita hamar,իննսուն
948,hundert::NUM,ehun,հարյուր
949,tausend::NUM,mila,հազար
950,und::CNJ,eta,ու
951,oder::CNJ,edo,կամ
952,stehen::V,zutik egon,կանգնել
953,sitzen::V,eserita egon,նստել
954,liegen::V,etzan,ստել
955,hängen::V,eskegita egon,կախվել
956,hängen::V,zintzilik egon,կախվել
957,werden::V,bihurtu,դառնալ
958,werden::V,bilakatu,դառնալ
959,passieren::V,pasatu,պատահել
960,passieren::V,gertatu,պատահել
961,beginnen::V,hasi,սկսվել
962,enden::V,bukatu,վերջանալ
963,wechseln::V,aldatu,փոխվել
964,aufgehen[Sonne]::V,ilki,բարձրանալ
965,aufgehen[Sonne]::V,ilki,ելնել 
966,aufgehen[Sonne]::V,sortu,բարձրանալ
967,aufgehen[Sonne]::V,sortu,ելնել 
968,untergehen[Sonne]::V,sartu,մտնել
969,scheinen[Sonne]::V,eguzkia egon,շողալ
970,scheinen[Sonne]::V,eguzkia egon,փայլել
971,donnern::V,trumoia jo,որոտալ
972,wehen::V,haizea ibili,փչել
973,strömen::V,zorrotadaka isuri,հոսել
974,fließen::V,isuri,հոսել
975,sich drehen::V,biratu,պտտվել
976,schwanken::V,zabuka ibili,տատանվել
977,schwingen::V,kulunkatu,ճոճվել
978,fallen::V,erori,ընկնել
979,brennen::V,sutan egon,այրվել
980,rauchen::V,kea bota,ծխել
981,regnen::V,euria ari izan,անձրեւ գալ
982,gefrieren::V,izoztu,սառչել
983,gefrieren::V,hormatu,սառչել
984,tauen::V,gesaldu,լկիլ
985,schmelzen::V,urtu,հալիլ
986,trocknen::V,idortu,չորանալ
987,trocknen::V,lehortu,չորանալ
988,sieden::V,irakin,եռալ
989,faulen::V,hirotu,փտել
990,faulen::V,usteldu,փտել
991,verfaulen::V,hirotu,նեխել
992,verfaulen::V,usteldu,նեխել
993,reißen::V,eten,պատռվել
994,reißen::V,eten,ճղվել
995,reißen::V,tarrat egin,պատռվել
996,reißen::V,tarrat egin,ճղվել
997,versinken::V,urperatu,սուզվել
998,vergehen::V,iragan,անցնել 
999,erscheinen::V,agertu,հայտնվել
1000,erscheinen::V,agertu,երեւալ
1001,verschwinden::V,desagertu,անհետանալ
1002,sinken::V,beheititu,ընկնել
1003,abnehmen::V,gutxitu,փոքրանալ
1004,abnehmen::V,beheratu,փոքրանալ
1005,zunehmen::V,gora egin,մեծանալ
1006,steigen::V,igo,բարձրանալ
1007,wachsen::V,hazi,աճել
1008,glänzen::V,distiratu,նշուլել
1009,glänzen::V,distiratu,փայլիլ
1010,funkeln::V,izarniatu,փայլատակել
1011,lärmen::V,zarata atera,աղմուկ հանել
1012,läuten::V,jo,զնգալ
1013,läuten::V,hots egin,զնգալ
1014,klingeln::V,txirrina jo,զնգալ
1015,klirren::V,tintin egin,զնգզնգալ
1016,brausen::V,marru egin,մոլեգնել
1017,rauschen::V,fir-fir egin,սոսափել
1018,klingen::V,soinu egin,հնչել
1019,bellen::V,zaunkatu,հաչել
1020,heulen::V,ulu egin,ոռնալ 
1021,heulen::V,uhuri egin,ոռնալ 
1022,blasen::V,ufa egin,փչել 
1023,blasen::V,putz egin,փչել 
1024,pfeifen::V,txistu egin,սուլել
1025,schreien::V,oihu egin,գոռալ 
1026,schreien::V,garrasi egin,գոռալ 
1027,stöhnen::V,intziri egin,տնքալ
1028,zittern::V,ikara egin,դողալ
1029,zittern::V,dar-dar egin,դողալ
1030,leben::V,bizi izan,ապրել
1031,geboren werden::V,jaio,ծնվել
1032,atmen::V,hats egin,շնչել
1033,atmen::V,arnasa egin,շնչել
1034,trinken::V,edan,խմել
1035,essen::V,jan,ուտել
1036,schlucken::V,irentsi,կլանել
1037,schlucken::V,irentsi,կուլ տալ
1038,müde werden::V,unatu,հոգնել
1039,müde werden::V,nekatu,հոգնել
1040,einschlafen::V,lokartu,քուն մտնել
1041,schlafen::V,lo egin,քնել
1042,aufwachen::V,esnatu,արթննալ
1043,aufwachen::V,atzarri,արթննալ
1044,aufstehen::V,jaiki,ելլել
1045,sich erholen::V,atseden egin,հանգստանալ
1046,krank werden::V,gaixotu,հիւանդանալ
1047,krank sein::V,eri izan,հիվանդ լինել
1048,krank sein::V,gaixo izan,հիվանդ լինել
1049,schmerzen::V,min egin,ցավել
1050,husten::V,eztul egin,հազալ
1051,genesen::V,osatu,ապաքինվել
1052,sterben::V,hil,մեռնել
1053,sterben::V,hil,վախճանվել
1054,sterben::V,zendu,մեռնել
1055,sterben::V,zendu,վախճանվել
1056,umkommen::V,istripuz hil,կործանվել
1057,sich bewegen::V,higitu,ընթանալ
1058,sich rühren::V,zirkin egin,շարժվել
1059,sich erheben::V,zutitu,կանգնել
1060,sich erheben::V,zutitu,վեր կենալ
1061,sich erheben::V,altxatu,կանգնել
1062,sich erheben::V,altxatu,վեր կենալ
1063,sich setzen::V,eseri,նստել
1064,sich setzen::V,jesarri,նստել
1065,hinfallen::V,erori,ընկնել
1066,laufen::V,ibili,քայլել
1067,schreiten::V,oinkatu,ճեմել
1068,spazierengehen::V,paseatu,շրջագայել
1069,spazierengehen::V,ostera bat egin,շրջագայել
1070,eilen::V,lasterkatu,շտապել
1071,sich beeilen::V,lehiatu,շտապել 
1072,sausen::V,ziztu bizian joan,սլանալ
1073,rennen::V,lasterka egin,վազել
1074,springen::V,jauzi egin,ցատկել
1075,klettern::V,igo,մագլցել
1076,schaukeln::V,zabu egin,ճոճվել
1077,schaukeln::V,zabu egin,օրորվել
1078,schaukeln::V,zanbulu egin,ճոճվել
1079,schaukeln::V,zanbulu egin,օրորվել
1080,kriechen::V,narras egin,սողալ
1081,schwimmen::V,igerikatu,լողալ
1082,schwimmen::V,igeri egin,լողալ
1083,tauchen::V,murgildu,սուզվել
1084,tauchen::V,pulunpatu,սուզվել
1085,rudern::V,bogatu,թիավարել
1086,rudern::V,arraun egin,թիավարել
1087,fahren::V,joan,ընթանալ
1088,fliegen::V,hegaldatu,թռչել
1089,fliegen::V,hegan egin,թռչել
1090,gehen::V,joan,գնալ
1091,weggehen::V,alde egin,հեռանալ
1092,abfahren::V,abiatu,ճանապարհվել
1093,anhalten::V,geratu,կանգնել
1094,anhalten::V,gelditu,կանգնել
1095,hineingehen::V,sartu,մտնել
1096,eintreten::V,sartu,մտնել
1097,kommen::V,etorri,գալ
1098,ankommen::V,heldu,ժամանել
1099,ankommen::V,iritsi,ժամանել
1100,zurückkommen::V,itzuli,վերադառնալ
1101,bleiben::V,gelditu,մնալ
1102,warten::V,itxaron,սպասել
1103,warten::V,zain egon,սպասել
1104,erwarten::V,iguriki,սպասել
1105,suchen::V,bilatu,որոնել
1106,finden::V,idoro,գտնել
1107,finden::V,aurkitu,գտնել
1108,versuchen::V,saiatu,փորձել
1109,versuchen::V,ahalegindu,փորձել
1110,vorbereiten::V,gertatu,պատրաստել
1111,lieben::V,maitatu,սիրել
1112,lieben::V,maite izan,սիրել
1113,mögen::V,laket izan,հավանել
1114,mögen::V,laket izan,սիրել
1115,mögen::V,atsegin izan,հավանել
1116,mögen::V,atsegin izan,սիրել
1117,lachen::V,irri egin,ծիծաղել
1118,lachen::V,barre egin,ծիծաղել
1119,rühren::V,hunkitu,հուզել
1120,weinen::V,negar egin,լալ
1121,schimpfen::V,erneguka ari izan,տրտնջալ
1122,schimpfen::V,erneguka ari izan,քրթմնջել
1123,sich ärgern::V,ernegatu,զայրանալ
1124,sich ärgern::V,haserretu,զայրանալ
1125,sich fürchten::V,beldur izan,վախնալ
1126,fürchten::V,beldur izan,վախենալ
1127,fliehen::V,ihes egin,փախչել
1128,flüchten::V,ihes egin,փախչել
1129,sehen::V,ikusi,տեսնել
1130,anschauen::V,begietsi,դիտել
1131,ansehen::V,begiratu,նայել
1132,hören::V,aditu,լսել
1133,zuhören::V,entzun,ունկնդրել
1134,probieren::V,dastatu,համը տեսել
1135,riechen::V,usnatu,հոտ առնել
1136,riechen::V,usaindu,հոտ առնել
1137,fühlen::V,sentitu,զգալ
1138,scheinen::V,iruditu,երեւալ
1139,scheinen::V,begitandu,երեւալ
1140,zu sehen sein::V,azaldu,երեւալ
1141,vernehmen::V,aditu,իմանալ 
1142,frieren::V,hotz izan,մրսել
1143,tun::V,egin,անել
1144,können::V,ahal izan,կարողանալ
1145,wollen::V,nahi izan,ուզել
1146,wollen::V,nahi izan,ցանկանալ
1147,anfangen::V,hasi,սկսել
1148,beenden::V,bukatu,վերջացնել
1149,aufhören::V,utzi,դադարել
1150,gelingen::V,lortu,հաջողվել
1151,gelingen::V,lortu,գլուխ գալ
1152,geraten::V,heldu,ստացվել
1153,öffnen::V,ireki,բաց անել
1154,öffnen::V,zabaldu,բաց անել
1155,schließen::V,itxi,փակել 
1156,stellen::V,ipini,դնել
1157,setzen::V,jesarri,նստեցնել
1158,legen::V,jarri,դնել
1159,berühren::V,ukitu,դիպչել
1160,berühren::V,ukitu,շոշափել
1161,verbinden::V,uztartu,շաղկապել
1162,bedecken::V,estali,ծածկել
1163,aufhängen::V,eseki,կախել
1164,aufhängen::V,eskegi,կախել
1165,anzünden::V,piztu,վառել
1166,aufheben::V,jaso,վերցնել
1167,zurücklassen::V,atzean utzi,թողնել
1168,verlieren::V,galdu,կորցնել
1169,fallen lassen::V,erortzen utzi,գցել
1170,machen::V,egin,անել
1171,herstellen::V,ekoiztu,արտադրել
1172,bauen::V,eraiki,կառուցել
1173,reparieren::V,konpondu,նորոգել
1174,verbessern::V,hobetu,բարելավել
1175,ändern::V,mudatu,փոխել
1176,graben::V,aitzurtu,փորել
1177,beugen::V,makurtu,ծռել
1178,biegen::V,malgutu,թեքել
1179,biegen::V,makolatu,թեքել
1180,drehen::V,jiratu,ոլորել
1181,wenden::V,bihurtu,պտտել
1182,umdrehen::V,biratu,շրջել
1183,umdrehen::V,alderantzikatu,շրջել
1184,heben::V,jaso,բարձրացնել
1185,heben::V,goratu,բարձրացնել
1186,hochheben::V,goratu,բարձրացնել
1187,hochheben::V,altxatu,բարձրացնել
1188,ergreifen::V,oratu,վարակվել
1189,halten::V,eutsi,բռնել
1190,drücken::V,sakatu,ճնշել
1191,schieben::V,bultzatu,հրել
1192,kratzen::V,hatz egin,քերել
1193,kratzen::V,hazka egin,քերել
1194,lecken::V,miaztu,լիզել
1195,lecken::V,lamikatu,լիզել
1196,beißen::V,hozka egin,կծել
1197,beißen::V,ausiki egin,կծել
1198,abreißen::V,kendu,պոկել
1199,abschneiden::V,moztu,կտրել 
1200,abschneiden::V,pikatu,կտրել 
1201,binden::V,lotu,կապել
1202,binden::V,estekatu,կապել
1203,stecken::V,sartu,խրել
1204,brechen::V,apurtu,կոտրել 
1205,klopfen::V,jo,թակել
1206,hauen::V,jo,ծեծել
1207,kleben::V,itsatsi,կպցնել
1208,reiben::V,igurtzi,շփել
1209,streichen::V,igurtzi,վրան քսել
1210,schleifen::V,zorroztu,սրել 
1211,schneiden::V,moztu,կտրել
1212,rütteln::V,astindu,ցնցել
1213,rütteln::V,inarrosi,ցնցել
1214,schütteln::V,astindu,թափահարել
1215,schütteln::V,inarrosi,թափահարել
1216,schwenken::V,zabukatu,ճոճել
1217,schütten::V,isuri,լցնել
1218,füllen::V,bete,լիքը լցնել
1219,einwickeln::V,bildu,փաթաթել
1220,tragen::V,eroan,կրել
1221,tragen::V,eroan,տանել
1222,tragen::V,eraman,կրել
1223,tragen::V,eraman,տանել
1224,schleppen::V,narrastu,քաշել
1225,schleppen::V,herrestatu,քաշել
1226,ziehen::V,tira egin,ձգել
1227,ziehen::V,tira egin,քաշել
1228,aufbewahren::V,gorde,պահել 
1229,werfen::V,jaurti,նետել
1230,werfen::V,aurtiki,նետել
1231,fangen::V,atzeman,
1232,packen::V,heldu,հափշտակել
1233,verstecken::V,ostendu,ծածկել
1234,verstecken::V,ezkutatu,ծածկել
1235,teilen::V,zatitu,բաժանել
1236,schicken::V,bidali,ուղարկել
1237,bringen::V,ekarri,բերել
1238,hinzufügen::V,eratxiki,ավելացնել
1239,hinzufügen::V,gaineratu,ավելացնել
1240,bekommen::V,jaso,հայթայթել
1241,erhalten::V,jaso,ստանալ
1242,nehmen::V,hartu,վերցնել
1243,wählen::V,hautatu,ընտրել
1244,wählen::V,aukeratu,ընտրել
1245,auswählen::V,hautatu,գերադասել
1246,auswählen::V,aukeratu,գերադասել
1247,bewahren::V,begiratu,պահպանել
1248,behindern::V,oztopatu,խոչընդոտել
1249,verderben::V,hondatu,փչացնել
1250,beschädigen::V,akastu,վնասել
1251,zerbrechen::V,apurtu,ջարդել
1252,zerbrechen::V,apurtu,կոտրել
1253,zerreißen::V,zarratatu,պատռել
1254,zerstören::V,suntsitu,քանդել
1255,verbrennen::V,erre,այրել
1256,verbrennen::V,kiskali,այրել
1257,geben::V,eman,տալ
1258,reichen::V,luzatu,հանձնել
1259,reichen::V,helarazi,հանձնել
1260,schenken::V,oparitu,նվիրել
1261,versprechen::V,agindu,խոստանալ
1262,wünschen::V,opatu,մաղթել
1263,wünschen::V,opetsi,մաղթել
1264,loben::V,laudatu,գովել
1265,loben::V,goraipatu,գովել
1266,küssen::V,musu eman,համբուրել
1267,wiegen::V,kulunkatu,օրորել
1268,zudecken::V,estali,վրան գցել
1269,wecken::V,esnatu,զարթնեցնել
1270,wecken::V,iratzartu,զարթնեցնել
1271,zeigen::V,erakutsi,ցույց տալ
1272,führen::V,gidatu,ուղեկցել
1273,lehren::V,irakatsi,սովորեցնել
1274,unterrichten::V,eskolak eman,ավանդել
1275,aufziehen::V,hazi,դաստիարակել
1276,leiten::V,arteztu,ղեկավարել
1277,leiten::V,arteztu,կառավարել
1278,antreiben::V,bulkatu,շտապեցնել
1279,lassen::V,-arazi,ստիպել
1280,einladen::V,gonbidatu,հրավիրել
1281,vereinigen::V,batu,միացնել
1282,vereinigen::V,bateratu,միացնել
1283,besuchen::V,ikustatu,այցելել
1284,treffen::V,topatu,հանդիպել
1285,sich versammeln::V,bildu,հավաքվել
1286,spielen::V,jolastu,խաղալ
1287,singen::V,abestu,երգել
1288,singen::V,kantatu,երգել
1289,tanzen::V,dantzatu,պարել
1290,tanzen::V,dantzan egin,պարել
1291,sich trennen::V,banandu,ցրվել
1292,verlassen::V,utzietsi,լքել
1293,retten::V,salbatu,փրկել
1294,retten::V,gaizkatu,փրկել
1295,bewachen::V,jagon,պահել
1296,bewachen::V,zaindu,պահել
1297,schützen::V,babestu,պաշտպանել
1298,schützen::V,gerizatu,պաշտպանել
1299,verteidigen::V,aldeztu,պաշտպանել
1300,sich schlagen::V,elkar jo,կռվել
1301,sich schlagen::V,elkar borrokatu,կռվել
1302,schießen::V,tiro egin,կրակել
1303,siegen::V,irabazi,հաղթել
1304,ärgern::V,ernegatu,ձանձրացնել
1305,ärgern::V,haserretu,ձանձրացնել
1306,schlagen::V,jo,խփել
1307,schlagen::V,erauntsi,խփել
1308,treten::V,zapaldu,քացի տալ
1309,treten::V,ostiaktu,քացի տալ
1310,stechen::V,sastatu,խայթել
1311,stoßen::V,bultzatu,մղել
1312,stehlen::V,ostu,գողանալ
1313,stehlen::V,lapurtu,գողանալ
1314,stören::V,galarazi,խանգարել
1315,belästigen::V,gohaindu,անհանգստացնել
1316,belästigen::V,alamena eman,անհանգստացնել
1317,verbergen::V,ezkutatu,թաքցնել
1318,täuschen::V,tronpatu,խաբել
1319,täuschen::V,engainatu,խաբել
1320,betrügen::V,iruzurtu,խաբել
1321,töten::V,hil,սպանել 
1322,töten::V,heriotza eman,սպանել 
1323,wohnen::V,bizi izan,բնակվել
1324,arbeiten::V,lan egin,աշխատել
1325,arbeiten::V,behar egin,աշխատել
1326,sammeln::V,bildu,հավաքել
1327,sammeln::V,bildumatu,հավաքել
1328,pflücken::V,batu,քաղել
1329,pflücken::V,bildu,քաղել
1330,jagen::V,ehizatu,որս անել
1331,fischen::V,arrantzatu,ձուկ բռնել
1332,fischen::V,arrantza egin,ձուկ բռնել
1333,fassen::V,harrapatu,բռնել
1334,hüten::V,begiratu,արածեցնել
1335,treiben::V,bultza egin,հովուել
1336,anbinden::V,estekatu,չուանել
1337,füttern::V,bazkatu,կերակրել
1338,melken::V,jetzi,կթել
1339,hacken::V,xehatu,կոտորել
1340,gießen::V,isuri,ջրել
1341,reifen::V,heldu,հասունանալ 
1342,reifen::V,zoritu,հասունանալ 
1343,zubereiten::V,prestatu,պատրաստել
1344,kochen::V,egosi,եփել
1345,backen::V,labean egin,թխել
1346,braten::V,erregosi,տապակել
1347,umrühren::V,eragin,խառնել
1348,stricken::V,trikotatu,գործել
1349,stricken::V,puntu egin,գործել
1350,nähen::V,josi,կարել
1351,färben::V,tindatu,ներկել
1352,reinigen::V,ikuzi,մաքրել
1353,reinigen::V,garbitu,մաքրել
1354,waschen::V,xahutu,լվանալ
1355,waschen::V,garbitu,լվանալ
1356,abwischen::V,xukatu,սրբել
1357,spülen::V,irakutzi,ողողել
1358,spülen::V,irakutzi,պարզաջրել
1359,fegen::V,erraztatu,ավլել
1360,kehren::V,isastu,ավլել
1361,baden::V,bainatu,լողանալ
1362,baden::V,bainua hartu,լողանալ
1363,sich waschen::V,burua garbitu,լվացվել
1364,ausziehen::V,erantzi,հանել
1365,anziehen::V,jantzi,հագնել
1366,sich anziehen::V,jantzi,հագնվել
1367,kämmen::V,orraztu,սանրել
1368,schmücken::V,apaindu,զարդարել
1369,sagen::V,esan,ասել
1370,sprechen::V,mintzatu,խոսել
1371,sprechen::V,hitz egin,խոսել
1372,reden::V,hitz egin,զրուցել
1373,sich unterhalten::V,solastu,խոսակցել
1374,sich unterhalten::V,solas egin,խոսակցել
1375,fragen::V,galdetu,հարցնել
1376,bitten::V,eskatu,խնդրել
1377,bitten::V,galdegin,խնդրել
1378,erzählen::V,edestu,պատմել
1379,erzählen::V,kontatu,պատմել
1380,mitteilen::V,jakinarazi,հաղորդել
1381,nennen::V,izena eman,անվանել
1382,rufen::V,dei egin,կանչել
1383,prahlen::V,harrokerian ibili,պարծենալ
1384,prahlen::V,ahoberokeriak esan,պարծենալ
1385,übersetzen::V,itzuli,թարգմանել
1386,denken::V,pentsatu,մտածել
1387,denken::V,gogoeta egin,մտածել
1388,glauben::V,sinetsi,հավատալ
1389,bemerken::V,ohartu,նկատել
1390,bemerken::V,konturatu,նկատել
1391,erkennen::V,ezagutu,ճանաչել
1392,erkennen::V,antzeman,ճանաչել
1393,begreifen::V,ulertu,հասկանալ
1394,verstehen::V,aditu,ըմբռնել
1395,lernen::V,ikasi,սովորել
1396,wissen::V,jakin,իմանալ
1397,sich erinnern an::V,gogoratu,հիշել
1398,sich erinnern an::V,gogoratu,մտաբերել
1399,sich erinnern an::V,gogoan izan,հիշել
1400,sich erinnern an::V,gogoan izan,մտաբերել
1401,vergessen::V,ahaztu,մոռանալ
1402,vergessen::V,ahantzi,մոռանալ
1403,messen::V,neurtu,չափել
1404,zählen::V,zenbatu,թվել
1405,zählen::V,zenbatu,հաշվել
1406,zählen::V,kopuratu,թվել
1407,zählen::V,kopuratu,հաշվել
1408,rechnen::V,kalkulatu,հաշվել
1409,rechnen::V,kalkulatu,հաշվարկել
1410,lesen::V,irakurri,կարդալ
1411,malen::V,margotu,նկարել
1412,zeichnen::V,marraztu,գծել
1413,schreiben::V,idatzi,գրել
1414,besitzen::V,ukan,ունենալ
1415,besitzen::V,ukan,տեր լինել
1416,besitzen::V,eduki,ունենալ
1417,besitzen::V,eduki,տեր լինել
1418,kaufen::V,erosi,գնել
1419,verkaufen::V,saldu,վաճառել
1420,bezahlen::V,ordaindu,վճարել
1421,zahlen::V,ordaindu,վճարել
1422,beherrschen::V,menpean izan,ղեկավարել
1423,ertragen::V,jasan,դիմանալ
1424,ertragen::V,pairatu,դիմանալ
