,Concept_ID,sv,it
853,unten::ADV,nere,sotto
854,unten::ADV,nedanför,giù
855,unten::ADV,nedanför,sotto
856,hinab::ADV,ned,giù
857,hinab::ADV,ned,in giù
858,hinab::ADV,nedåt,giù
859,hinab::ADV,nedåt,in giù
860,oben::ADV,ovan,su
861,oben::ADV,ovan,sopra
862,oben::ADV,ovanpå,su
863,oben::ADV,ovanpå,sopra
864,hinauf::ADV,upp,in sù
865,hinauf::ADV,upp,in alto
866,hinauf::ADV,uppåt,in sù
867,hinauf::ADV,uppåt,in alto
868,überall::ADV,överallt,dappertutto
869,nicht::ADV,ej,non
870,nicht::ADV,inte,non
871,ein wenig::ADV,litet,un po'
872,ein wenig::ADV,litet,un poco
873,kaum::ADV,knappt,a appena
874,kaum::ADV,knappast,a appena
875,sehr::ADV,mycket,molto
876,so::ADV,så,così
877,so::ADV,så,tanto
878,noch::ADV,än,ancora
879,noch::ADV,ännu,ancora
880,nur::ADV,bara,solo
881,nur::ADV,bara,soltanto
882,nur::ADV,endast,solo
883,nur::ADV,endast,soltanto
884,schon::ADV,redan,già
885,wieder::ADV,åter,di nuovo
886,vergebens::ADV,förgäves,invano
887,vor::PRP,utanför,davanti a
888,hinter::PRP,bakom,dietro
889,unter::PRP,under,sotto
890,durch::PRP,genom,per
891,durch::PRP,genom,attraverso
892,durch::PRP,igenom,per
893,durch::PRP,igenom,attraverso
894,neben::PRP,bredvid,a accanto a
895,neben::PRP,vid sidan av,a accanto a
896,zwischen::PRP,mellan,fra
897,wegen::PRP,på grund av,a causa di
898,dies::PRN,detta,ciò
899,dies::PRN,detta,questo
900,das::PRN,det,ciò
901,das::PRN,det,quello
902,alles::PRN,allt,tutto
903,ich::PRN,jag,ìo
904,du::PRN,du,tu
905,er::PRN,han,lui
906,er::PRN,han,egli
907,wir::PRN,vi,noi
908,ihr::PRN,ni,voi
909,sie::PRN,de,loro
910,was::FPRN,vad,che
911,was::FPRN,vad,che cosa
912,wer::FPRN,vem,chi
913,wo::FADV,var,dove
914,wohin::FADV,vart,dove
915,wie::FADV,hur,come
916,warum::FADV,varför,perche
917,wieviel::FNUM,hur mycket,quanto
918,eins::NUM,en,uno
919,eins::NUM,ett,uno
920,zwei::NUM,två,due
921,drei::NUM,tre,tre
922,vier::NUM,fyra,quattro
923,fünf::NUM,fem,cinque
924,sechs::NUM,sex,sei
925,sieben::NUM,sju,sette
926,acht::NUM,åtta,otto
927,neun::NUM,nio,nove
928,zehn::NUM,tio,dieci
929,elf::NUM,elva,ùndici
930,zwölf::NUM,tolv,dodici
931,zwanzig::NUM,tjugo,venti
932,dreißig::NUM,trettio,trenta
933,vierzig::NUM,fyrtio,quaranta
934,fünfzig::NUM,femtio,cinquanta
935,sechzig::NUM,sextio,sessanta
936,siebzig::NUM,sjuttio,settanta
937,achtzig::NUM,åttio,ottanta
938,neunzig::NUM,nittio,novanta
939,hundert::NUM,hundra,cento
940,tausend::NUM,tusen,mille
941,und::CNJ,och,e
942,oder::CNJ,eller,o
943,stehen::V,stå,stare in piedi
944,sitzen::V,sitta,sedere
945,sitzen::V,sitta,stare seduto
946,liegen::V,ligga,giacere
947,hängen::V,hänga,pèndere
948,hängen::V,hänga,èssere appeso
949,werden::V,bli,farsi
950,werden::V,bli,diventare
951,passieren::V,ske,succèdere
952,passieren::V,hända,succèdere
953,beginnen::V,börja,cominciare
954,enden::V,ända,finire
955,enden::V,ända,terminare
956,wechseln::V,växla,variare
957,wechseln::V,växla,cambiare
958,aufgehen[Sonne]::V,gå upp,sòrgere
959,aufgehen[Sonne]::V,gå upp,spuntare
960,untergehen[Sonne]::V,gå ned,tramontare
961,scheinen[Sonne]::V,skina,splèndere
962,donnern::V,dundra,tonare
963,wehen::V,blåsa,soffiare
964,strömen::V,forsa,fluire
965,strömen::V,strömma,fluire
966,fließen::V,flyta,fluire
967,fließen::V,flyta,scorrere
968,sich drehen::V,snurra,girarsi
969,schwanken::V,vackla,oscillare
970,schwanken::V,vackla,barcollare
971,schwingen::V,svinga,vibrare
972,schwingen::V,svinga,oscillare
973,fallen::V,falla,cadere
974,brennen::V,brinna,àrdere
975,brennen::V,brinna,bruciare
976,rauchen::V,ryka,fumare
977,regnen::V,regna,piòvere
978,gefrieren::V,frysa,gelarsi
979,gefrieren::V,frysa,congelarsi
980,tauen::V,töa,sciògliersi
981,schmelzen::V,smälta,fòndere
982,schmelzen::V,smälta,sciògliersi
983,trocknen::V,torka,asciugarsi
984,sieden::V,koka,bollire
985,sieden::V,sjuda,bollire
986,faulen::V,ruttna,marcire
987,verfaulen::V,ruttna,imputridire
988,reißen::V,brista,strapparsi
989,versinken::V,sjunka,affondare
990,vergehen::V,förgå,passare
991,erscheinen::V,synas,apparire
992,erscheinen::V,synas,comparire
993,erscheinen::V,visa sig,apparire
994,erscheinen::V,visa sig,comparire
995,verschwinden::V,försvinna,sparire
996,verschwinden::V,försvinna,scomparire
997,sinken::V,sjunka,calare
998,sinken::V,sjunka,scendere
999,abnehmen::V,avta,diminuire
1000,abnehmen::V,minskas,diminuire
1001,zunehmen::V,tilltaga,aumentare
1002,steigen::V,stiga,salire
1003,steigen::V,stiga,montare
1004,wachsen::V,växa,crescere
1005,glänzen::V,glimma,splèndere
1006,funkeln::V,tindra,brillare
1007,funkeln::V,tindra,scintillare
1008,funkeln::V,gnistra,brillare
1009,funkeln::V,gnistra,scintillare
1010,lärmen::V,bråka,strepitare
1011,lärmen::V,bråka,fare chiasso
1012,lärmen::V,väsnas,strepitare
1013,lärmen::V,väsnas,fare chiasso
1014,läuten::V,ringa,suonare
1015,klingeln::V,ringa,suonare
1016,klirren::V,klirra,tintinnare
1017,brausen::V,brusa,rombare
1018,brausen::V,brusa,rumoreggiare
1019,rauschen::V,susa,frusciare
1020,klingen::V,låta,suonare
1021,klingen::V,klinga,suonare
1022,bellen::V,skälla,latrare
1023,bellen::V,skälla,abbaiare
1024,heulen::V,yla,urlare
1025,heulen::V,yla,ululare
1026,heulen::V,tjuta,urlare
1027,heulen::V,tjuta,ululare
1028,blasen::V,blåsa,soffiare
1029,pfeifen::V,vissla,fischiare
1030,schreien::V,skrika,gridare
1031,stöhnen::V,stöna,gèmere
1032,zittern::V,darra,tremare
1033,zittern::V,skälva,tremare
1034,leben::V,leva,vìvere
1035,geboren werden::V,födas,nàscere
1036,atmen::V,andas,respirare
1037,trinken::V,dricka,bere
1038,essen::V,äta,mangiare
1039,schlucken::V,svälja,inghiottire
1040,müde werden::V,tröttna,stancarsi
1041,einschlafen::V,somna,addormentarsi
1042,schlafen::V,sova,dormire
1043,aufwachen::V,vakna,svegliarsi
1044,aufstehen::V,stiga upp,levarsi
1045,sich erholen::V,repa sig,riposarsi
1046,sich erholen::V,hämta sig,riposarsi
1047,krank werden::V,insjukna,ammalarsi
1048,krank sein::V,vara sjuk,èssere malato
1049,schmerzen::V,smärta,dolere
1050,schmerzen::V,göra ont,dolere
1051,husten::V,hosta,tossire
1052,genesen::V,tillfriskna,guarire
1053,sterben::V,dö,morire
1054,umkommen::V,omkomma,perire
1055,sich bewegen::V,röra sig,agitarsi
1056,sich rühren::V,röra på sig,muòversi
1057,sich erheben::V,resa sig,alzarsi
1058,sich setzen::V,sätta sig,sedersi
1059,hinfallen::V,falla omkull,cadere
1060,laufen::V,löpa,camminare
1061,laufen::V,löpa,andare a piedi
1062,schreiten::V,skrida,andare
1063,schreiten::V,skrida,procedere
1064,spazierengehen::V,promenera,passeggiare
1065,spazierengehen::V,promenera,andare a passeggio
1066,eilen::V,ila,andare in fretta
1067,sich beeilen::V,skynda sig,affrettarsi
1068,sausen::V,susa,volare
1069,sausen::V,susa,correre
1070,rennen::V,löpa,correre
1071,rennen::V,springa,correre
1072,springen::V,hoppa,saltare
1073,klettern::V,klättra,arrampicarsi
1074,schaukeln::V,gunga,fare l'altalena
1075,kriechen::V,kräla,strisciare
1076,schwimmen::V,simma,nuotare
1077,tauchen::V,dyka,tuffarsi
1078,tauchen::V,dyka,immèrgersi
1079,rudern::V,ro,remare
1080,fahren::V,köra,andare
1081,fahren::V,köra,viaggiare
1082,fliegen::V,flyga,volare
1083,gehen::V,gå,andare
1084,weggehen::V,gå bort,andàrsene
1085,weggehen::V,gå bort,andare via
1086,abfahren::V,resa,partire
1087,abfahren::V,avresa,partire
1088,anhalten::V,stanna,fermarsi
1089,hineingehen::V,gå in,entrare
1090,eintreten::V,träda in,entrare
1091,kommen::V,komma,venire
1092,ankommen::V,ankomma,arrivare
1093,zurückkommen::V,återkomma,ritornare
1094,bleiben::V,bli,restare
1095,bleiben::V,bli,rimanere
1096,bleiben::V,förbli,restare
1097,bleiben::V,förbli,rimanere
1098,warten::V,vänta,aspettare
1099,erwarten::V,vänta,attèndere
1100,suchen::V,leta,cercare
1101,finden::V,finna,trovare
1102,versuchen::V,försöka,tentare
1103,vorbereiten::V,förbereda,preparare
1104,lieben::V,älska,amare
1105,mögen::V,tycka om,piacere a
1106,mögen::V,tycka om,volere bene a
1107,lachen::V,skratta,rìdere
1108,rühren::V,röra,commuòvere
1109,weinen::V,gråta,piàngere
1110,schimpfen::V,skälla,imprecare
1111,sich ärgern::V,förargas,stizzirsi
1112,sich ärgern::V,förargas,arrabbiarsi
1113,sich fürchten::V,vara rädd,avere paura
1114,fürchten::V,frukta,temere
1115,fliehen::V,fly,fuggire
1116,fliehen::V,rymma,fuggire
1117,flüchten::V,fly,sfuggire
1118,sehen::V,se,vedere
1119,anschauen::V,se på,guardare
1120,anschauen::V,betrakta,guardare
1121,ansehen::V,åse,guardare
1122,hören::V,höra,udire
1123,hören::V,höra,sentire
1124,zuhören::V,höra på,ascoltare
1125,zuhören::V,lyssna till,ascoltare
1126,probieren::V,smaka,degustare
1127,probieren::V,smaka,assaggiare
1128,probieren::V,smaka på,degustare
1129,probieren::V,smaka på,assaggiare
1130,riechen::V,lukta,sentire
1131,fühlen::V,känna,sentire
1132,scheinen::V,verka,parere
1133,scheinen::V,verka,sembrare
1134,scheinen::V,tyckas,parere
1135,scheinen::V,tyckas,sembrare
1136,zu sehen sein::V,synas,vedersi
1137,zu sehen sein::V,kunna ses,vedersi
1138,vernehmen::V,få veta,sentire
1139,vernehmen::V,få veta,percepire
1140,vernehmen::V,förnimma,sentire
1141,vernehmen::V,förnimma,percepire
1142,frieren::V,frysa,aver freddo
1143,tun::V,göra,fare
1144,können::V,kunna,sapere
1145,wollen::V,vilja,volere
1146,anfangen::V,börja,iniziare
1147,anfangen::V,börja,cominciare
1148,beenden::V,avsluta,finire
1149,beenden::V,avsluta,terminare
1150,aufhören::V,sluta,finire
1151,aufhören::V,sluta,cessare
1152,aufhören::V,upphöra,finire
1153,aufhören::V,upphöra,cessare
1154,gelingen::V,lyckas,riuscire
1155,geraten::V,bli,stare
1156,öffnen::V,öppna,aprire
1157,schließen::V,låsa,chiùdere
1158,schließen::V,stänga,chiùdere
1159,stellen::V,ställa,porre
1160,stellen::V,ställa,mettere
1161,setzen::V,sätta,porre
1162,setzen::V,sätta,mettere
1163,legen::V,lägga,posare
1164,legen::V,lägga,mettere
1165,berühren::V,beröra,toccare
1166,verbinden::V,förbinda,unire
1167,verbinden::V,förbinda,congiùngere
1168,bedecken::V,täcka,coprire
1169,bedecken::V,täcka,ricoprire
1170,bedecken::V,betäcka,coprire
1171,bedecken::V,betäcka,ricoprire
1172,aufhängen::V,hänga,attaccare
1173,aufhängen::V,hänga upp,attaccare
1174,anzünden::V,tända,accèndere
1175,anzünden::V,tända,incendiare
1176,anzünden::V,antända,accèndere
1177,anzünden::V,antända,incendiare
1178,anzünden::V,tända på,accèndere
1179,anzünden::V,tända på,incendiare
1180,aufheben::V,lyfta,raccògliere
1181,zurücklassen::V,lämna,lasciare
1182,zurücklassen::V,lämna,lasciare indietro
1183,zurücklassen::V,efterlämna,lasciare
1184,zurücklassen::V,efterlämna,lasciare indietro
1185,verlieren::V,mista,pèrdere
1186,verlieren::V,förlora,pèrdere
1187,fallen lassen::V,tappa,lasciare cadere
1188,fallen lassen::V,släppa,lasciare cadere
1189,machen::V,göra,fare
1190,herstellen::V,tillverka,produrre
1191,herstellen::V,tillverka,fabbricare
1192,herstellen::V,framställa,produrre
1193,herstellen::V,framställa,fabbricare
1194,bauen::V,bygga,costruire
1195,reparieren::V,reparera,riparare
1196,verbessern::V,rätta,migliorare
1197,verbessern::V,förbättra,migliorare
1198,ändern::V,ändra,mutare
1199,ändern::V,ändra,cambiare
1200,ändern::V,förändra,mutare
1201,ändern::V,förändra,cambiare
1202,graben::V,gräva,scavare
1203,beugen::V,böja,chinare
1204,beugen::V,böja,flettere
1205,biegen::V,böja,tòrcere
1206,biegen::V,kröka,tòrcere
1207,drehen::V,vrida,girare
1208,wenden::V,vända,girare
1209,wenden::V,vända,voltare
1210,umdrehen::V,vrida om,rivoltare
1211,heben::V,häva,levare
1212,hochheben::V,lyfta,levare
1213,hochheben::V,lyfta,sollevare
1214,ergreifen::V,gripa,afferrare
1215,halten::V,hålla,tenere
1216,drücken::V,trycka,premere
1217,schieben::V,skjuta,spìngere
1218,kratzen::V,riva,grattare
1219,kratzen::V,riva,graffiare
1220,kratzen::V,skrapa,grattare
1221,kratzen::V,skrapa,graffiare
1222,lecken::V,slicka,leccare
1223,beißen::V,bita,mòrdere
1224,abreißen::V,slita_av,staccarsi
1225,abreißen::V,slita_av,strapparsi
1226,abreißen::V,riva_av,staccarsi
1227,abreißen::V,riva_av,strapparsi
1228,abschneiden::V,skära av,tagliare
1229,binden::V,binda,legare
1230,binden::V,binda,bendare
1231,stecken::V,sticka,ficcare
1232,brechen::V,bryta,rompere
1233,brechen::V,brista,rompere
1234,klopfen::V,banka,bàttere
1235,klopfen::V,klappa,bàttere
1236,hauen::V,hugga,picchiare
1237,kleben::V,klistra,incollare
1238,reiben::V,gnida,fregare
1239,streichen::V,smörja,spalmare
1240,schleifen::V,slipa,arrotare
1241,schneiden::V,skära,tagliare
1242,schneiden::V,klippa,tagliare
1243,rütteln::V,skaka,scuòtere
1244,schütteln::V,rista,agitare
1245,schütteln::V,rista,scuòtere
1246,schwenken::V,svänga,agitare
1247,schwenken::V,svänga,sventolare
1248,schütten::V,hälla,versare
1249,füllen::V,fylla,riempire
1250,einwickeln::V,slå in,involtare
1251,einwickeln::V,veckla in,involtare
1252,tragen::V,bära,portare
1253,schleppen::V,släpa,trainare
1254,schleppen::V,släpa,trascinare
1255,ziehen::V,dra,tirare
1256,aufbewahren::V,förvara,custodire
1257,aufbewahren::V,förvara,conservare
1258,aufbewahren::V,ta vara på,custodire
1259,aufbewahren::V,ta vara på,conservare
1260,werfen::V,kasta,gettare
1261,werfen::V,kasta,lanciare
1262,fangen::V,fånga,prèndere
1263,fangen::V,fånga,acchiappare
1264,packen::V,gripa,pigliare
1265,packen::V,gripa,afferrare
1266,packen::V,gripa tag,pigliare
1267,packen::V,gripa tag,afferrare
1268,verstecken::V,gömma,nascondere
1269,teilen::V,dela,divìdere
1270,schicken::V,skicka,inviare
1271,bringen::V,bringa,portare
1272,bringen::V,bringa,apportare
1273,hinzufügen::V,tillägga,aggiùngere
1274,bekommen::V,få,ricevere
1275,bekommen::V,erhålla,ricevere
1276,erhalten::V,få,ricevere
1277,erhalten::V,erhålla,ricevere
1278,nehmen::V,ta,prèndere
1279,nehmen::V,taga,prèndere
1280,wählen::V,välja,elèggere
1281,wählen::V,välja,scegliere
1282,auswählen::V,utvälja,scegliere
1283,bewahren::V,bevara,conservare
1284,behindern::V,hindra,impedire
1285,behindern::V,förhindra,impedire
1286,verderben::V,förstöra,guastare
1287,beschädigen::V,skada,danneggiare
1288,zerbrechen::V,bryta isär,rompere
1289,zerbrechen::V,bryta isär,spezzare
1290,zerbrechen::V,bryta sönder,rompere
1291,zerbrechen::V,bryta sönder,spezzare
1292,zerreißen::V,riva sönder,stracciare
1293,zerreißen::V,slita sönder,stracciare
1294,zerstören::V,förstöra,distrùggere
1295,verbrennen::V,bränna,bruciare
1296,verbrennen::V,bränna upp,bruciare
1297,geben::V,ge,dare
1298,reichen::V,räcka,pòrgere
1299,schenken::V,skänka,regalare
1300,versprechen::V,lova,promettere
1301,wünschen::V,önska,augurare
1302,loben::V,lova,lodare
1303,loben::V,beröma,lodare
1304,küssen::V,pussa,baciare
1305,wiegen::V,vagga,cullare
1306,wiegen::V,vagga,dondolare
1307,zudecken::V,täcka,coprire
1308,wecken::V,väcka,svegliare
1309,zeigen::V,visa,indicare
1310,führen::V,föra,guidare
1311,führen::V,föra,condurre
1312,lehren::V,lära,insegnare
1313,unterrichten::V,undervisa,istruire
1314,unterrichten::V,undervisa,insegnare
1315,aufziehen::V,uppfostra,allevare
1316,leiten::V,leda,avviare
1317,leiten::V,leda,dirìgere
1318,antreiben::V,driva på,incitare
1319,lassen::V,få att,fare
1320,einladen::V,bjuda,invitare
1321,einladen::V,inbjuda,invitare
1322,vereinigen::V,förena,unire
1323,besuchen::V,besöka,visitare
1324,besuchen::V,besöka,far vìsita a
1325,treffen::V,möta,incontrare
1326,treffen::V,träffa,incontrare
1327,sich versammeln::V,församla sig,rinunirsi
1328,spielen::V,leka,giocare
1329,spielen::V,spela,giocare
1330,singen::V,sjunga,cantare
1331,tanzen::V,dansa,danzare
1332,sich trennen::V,skiljas,separarsi
1333,verlassen::V,lämna,lasciare
1334,verlassen::V,lämna,abbandonare
1335,verlassen::V,överge,lasciare
1336,verlassen::V,överge,abbandonare
1337,retten::V,rädda,salvare
1338,bewachen::V,bevaka,custodire
1339,schützen::V,skydda,protèggere
1340,schützen::V,beskydda,protèggere
1341,verteidigen::V,försvara,difèndere
1342,sich schlagen::V,slåss,bàttersi
1343,schießen::V,skjuta,sparare
1344,siegen::V,segra,vìncere
1345,ärgern::V,förarga,stizzire
1346,schlagen::V,slå,bàttere
1347,treten::V,sparka,calciare
1348,stechen::V,sticka,pùngere
1349,stoßen::V,stöta,urtare
1350,stoßen::V,stöta,spìngere
1351,stehlen::V,stjäla,rubare
1352,stören::V,störa,disturbare
1353,belästigen::V,genera,molestare
1354,belästigen::V,genera,importunare
1355,belästigen::V,besvära,molestare
1356,belästigen::V,besvära,importunare
1357,verbergen::V,dölja,celare
1358,verbergen::V,dölja,nascondere
1359,täuschen::V,vilseleda,ingannare
1360,betrügen::V,bedra,frodare
1361,betrügen::V,bedra,truffare
1362,töten::V,döda,uccìdere
1363,wohnen::V,bo,abitare
1364,arbeiten::V,arbeta,lavorare
1365,sammeln::V,samla,raccògliere
1366,sammeln::V,samla,collezionare
1367,pflücken::V,plocka,cògliere
1368,jagen::V,jaga,cacciare
1369,fischen::V,fiska,pescare
1370,fassen::V,fånga,catturare
1371,fassen::V,fånga,acchiappare
1372,hüten::V,vakta,pascolare
1373,treiben::V,driva,spìngere
1374,anbinden::V,binda fast,legare
1375,anbinden::V,binda fast,attaccare
1376,füttern::V,fodra,dar da mangiare a
1377,melken::V,mjölka,mùngere
1378,hacken::V,hacka,tritare
1379,hacken::V,hacka,spaccare
1380,gießen::V,hälla,annaffiare
1381,gießen::V,vattna,annaffiare
1382,reifen::V,mogna,maturare
1383,zubereiten::V,tillaga,preparare
1384,zubereiten::V,tillreda,preparare
1385,kochen::V,koka,cuòcere
1386,backen::V,baka,cuòcere
1387,backen::V,baka,cuòcere al forno
1388,braten::V,steka,frìggere
1389,braten::V,steka,arrostire
1390,umrühren::V,röra om,mescolare
1391,stricken::V,sticka,llavorare a maglia
1392,nähen::V,sy,cucire
1393,färben::V,färga,tìngere
1394,reinigen::V,rensa,pulire
1395,reinigen::V,rensa,nettare
1396,reinigen::V,rengöra,pulire
1397,reinigen::V,rengöra,nettare
1398,waschen::V,tvätta,lavare
1399,abwischen::V,torka av,asciugare
1400,spülen::V,spola,lavare
1401,spülen::V,spola,sciacquare
1402,spülen::V,skölja,lavare
1403,spülen::V,skölja,sciacquare
1404,fegen::V,feja,spazzare
1405,kehren::V,sopa,spazzare
1406,baden::V,bada,bagnarsi
1407,baden::V,bada,fare il bagno
1408,sich waschen::V,tvätta sig,lavarsi
1409,ausziehen::V,ta av,tògliersi
1410,anziehen::V,ta på,mettersi
1411,anziehen::V,ta på,indossare
1412,sich anziehen::V,klä på sig,vestirsi
1413,kämmen::V,kamma,pettinare
1414,schmücken::V,pynta,ornare
1415,schmücken::V,pynta,decorare
1416,schmücken::V,smycka,ornare
1417,schmücken::V,smycka,decorare
1418,sagen::V,säga,dire
1419,sprechen::V,tala,parlare
1420,reden::V,tala,parlare
1421,reden::V,prata,parlare
1422,sich unterhalten::V,prata,conversare
1423,fragen::V,fråga,chièdere
1424,fragen::V,fråga,domandare
1425,fragen::V,spörja,chièdere
1426,fragen::V,spörja,domandare
1427,bitten::V,be,pregare
1428,erzählen::V,berätta,narrare
1429,erzählen::V,berätta,raccontare
1430,mitteilen::V,meddela,comunicare
1431,nennen::V,kalla,nominare
1432,rufen::V,ropa,chiamare
1433,prahlen::V,pråla,vantarsi
1434,prahlen::V,skryta,vantarsi
1435,übersetzen::V,tolka,tradurre
1436,übersetzen::V,översätta,tradurre
1437,denken::V,tänka,pensare
1438,glauben::V,tro,credere
1439,bemerken::V,uppmärksamma,notare
1440,bemerken::V,uppmärksamma,osservare
1441,bemerken::V,lägga märke till,notare
1442,bemerken::V,lägga märke till,osservare
1443,erkennen::V,känna igen,riconoscere
1444,begreifen::V,begripa,capire
1445,begreifen::V,begripa,comprèndere
1446,verstehen::V,förstå,intèndere
1447,verstehen::V,förstå,comprèndere
1448,lernen::V,lära sig,imparare
1449,lernen::V,lära sig,apprèndere
1450,wissen::V,veta,sapere
1451,sich erinnern an::V,minnas,ricordare
1452,sich erinnern an::V,minnas,ricordarsi di
1453,sich erinnern an::V,komma ihåg,ricordare
1454,sich erinnern an::V,komma ihåg,ricordarsi di
1455,vergessen::V,glömma,dimenticare
1456,messen::V,mäta,misurare
1457,zählen::V,räkna,contare
1458,rechnen::V,räkna,contare
1459,rechnen::V,räkna,calcolare
1460,lesen::V,läsa,lèggere
1461,malen::V,måla,dipìngere
1462,zeichnen::V,teckna,disegnare
1463,schreiben::V,skriva,scrìvere
1464,besitzen::V,äga,possedere
1465,besitzen::V,besitta,possedere
1466,kaufen::V,köpa,comprare
1467,kaufen::V,köpa,acquistare
1468,verkaufen::V,sälja,vendere
1469,bezahlen::V,betala,pagare
1470,zahlen::V,betala,pagare
1471,beherrschen::V,behärska,dominare
1472,ertragen::V,tåla,sopportare
1473,ertragen::V,uthärda,sopportare
