,Concept_ID,bn,mn
698,böse::A,খারাপ,хортой
699,dumm::A,মূর্খ,тэнэг
700,faul::A,শ্রমবিমুখ,залхуу
701,fleißig::A,পরিশ্রমী,чармайлтгай
702,geizig::A,ব্যয়কুণ্ঠ,харамч
703,klug::A,দক্ষ,цэцэн
704,geschickt::A,পটু,дүйтэй
705,lieb::A,প্রেয়,хайрт
706,lustig::A,প্রফুল্ল,цэнгэлтэй
707,sanft::A,নম্র,наалинхай
708,hungrig::A,ক্ষুধার্ত,өлөн
709,hungrig::A,ক্ষুধার্ত,өлссөн
710,krank::A,অসুস্থ,өвчтэй
711,nackt::A,উলঙ্গ,нүцгэн
712,traurig::A,দুঃখিত,гунигт
713,lebendig::A,জীবিত,амьд
714,lebendig::A,জীবিত,амьтай
715,gut::A,ভালো,сайн
716,schlecht::A,মন্দ,муу
717,schlecht::A,মন্দ,өөдгүй
718,richtig::A,ঠিক,зөв
719,richtig::A,ঠিক,зүйтэй
720,schlimm::A,কদর্য,муухай
721,wahr::A,বাস্তব,үнэн
722,wahr::A,বাস্তব,жинхэнэ
723,alt::A,পুরাতন,хуучин
724,neu::A,নব,шинэ
725,neu::A,নূতন,шинэ
726,ehemalig::A,পূর্বকালীন,агсан
727,ehemalig::A,পূর্বকালীন,байсан
728,alt[Lebewesen]::A,বৃদ্ধ,өвгөн
729,alt[Lebewesen]::A,বৃদ্ধ,хижээл
730,jung::A,তরুণ,залуу
731,arm::A,ক্ষুদ্র,ядуу
732,reich::A,ধনবান্,баян
733,reich::A,ধনবান্,баялаг
734,bekannt::A,সুপরিচিত,танил
735,berühmt::A,বিখ্যাত,цуутай
736,berühmt::A,বিখ্যাত,алдартай
737,fremd::A,বিদেশি,харь
738,fremd::A,বিদেশি,гадаад
739,verschieden::A,বিসদৃশ,ондоо
740,verschieden::A,বিসদৃশ,янз янзын
741,nah::A,নিকটবতী,ойрын
742,nah::A,নিকটবতী,дөтийн
743,fern::A,দুরবতী,холын
744,linker::A,বাম,буруу
745,rechter::A,ডান,баруун
746,rechter::A,ডাইন,баруун
747,anderer::A,অন্যতর,өөр
748,anderer::A,অন্যতর,нөгөө
749,erster::A,প্রথম,нэгдэх
750,erster::A,প্রথম,нэгдүгээр
751,zweiter::A,দ্বিতীয়,хоёрдугаар
752,dritter::A,তৃতীয়,гуравдугаар
753,letzter::A,সর্বশেষ,сүүлийн
754,allein::ADV,একক,ганцаараа
755,auf einmal::ADV,জলদি,нэгмөсөн
756,zusammen::ADV,একসঙ্গে,цуг
757,zusammen::ADV,একসঙ্গে,хамт
758,lange::ADV,লম্বা,удаан
759,plötzlich::ADV,হঠাৎ,гэнэт
760,sofort::ADV,মুহ্ণর্তমধ্যে,дороо
761,später::ADV,পশ্চাতে,дараа
762,jetzt::ADV,এখন,өнөө
763,heute::ADV,আজ,өнөө
764,heute::ADV,আজ,өнөөдөр
765,morgen::ADV,আগামিকাল,маргааш
766,morgen::ADV,আগামিকাল,маргаадар
767,bald::ADV,অস্পকালমধ্যে,түргэн
768,bald::ADV,অস্পকালমধ্যে,удахгүй
769,dann::ADV,তখন,хожим
770,dann::ADV,তখন,тэгээд
771,gestern::ADV,গতকাল,өчигдөр
772,einst::ADV,একবার মাত্র,нэг
773,damals::ADV,তখন,тэгэхэд
774,danach::ADV,পরে,тэгээд
775,danach::ADV,পরে,дараа нь
776,vorher::ADV,আগে,урьд
777,zuerst::ADV,আগে,анх
778,zuerst::ADV,আগে,эхлээд
779,einmal::ADV,একবার,нэг удаа
780,manchmal::ADV,কখনও কখনও,хааяа
781,manchmal::ADV,কখনও কখনও,заримдаа
782,oft::ADV,ঘনঘন,олонтоо
783,immer::ADV,সর্বদা,байнга
784,niemals::ADV,কখলও নহে,хэзээ ч
785,niemals::ADV,কখলও নহে,хэдийд ч
786,hier::ADV,এখানে,энд
787,hierhin::ADV,এখানে,нааш
788,von hier::ADV,ত্রই স্তান হইতে,эндээс
789,dort::ADV,ওখানে,тэнд
790,dorthin::ADV,ওখানে,тийш
791,geradeaus::ADV,অগ্রগামী,шулуун
792,vorwärts::ADV,সন্মুখিকে,урагшаа
793,rückwärts::ADV,খিরিয়া,буцаан
794,rückwärts::ADV,খিরিয়া,сөөргөө
795,zurück::ADV,পিঠ,буцаж
796,zurück::ADV,পিঠ,гэдрэг
797,unten::ADV,নীচে,дор
798,hinab::ADV,নিম্নগামী,уруу
799,oben::ADV,উপরে,дээр
800,hinauf::ADV,উচ্চতর অংশে,өөд
801,hinauf::ADV,উচ্চতর অংশে,дээш
802,überall::ADV,সর্বত্র,хааяагүй
803,überall::ADV,সর্বত্র,энд тэндгүй
804,nicht::ADV,না,эс
805,nicht::ADV,না,-гүй
806,ein wenig::ADV,অল্প,жаахан
807,kaum::ADV,কষ্টসহকাবে,арай
808,kaum::ADV,কষ্টসহকাবে,арай гэж
809,sehr::ADV,খুব,тун
810,so::ADV,তত,тэгж
811,so::ADV,তত,ингээд
812,noch::ADV,এখন পর্যস্ত,дахин
813,noch::ADV,এখন পর্যস্ত,дахиад
814,nur::ADV,শুধু,зөвхөн
815,nur::ADV,শুধু,гагцхүү
816,schon::ADV,ইতঃপুর্বে,нэгэнт
817,wieder::ADV,আবার,дахин
818,wieder::ADV,আবার,дахиад
819,vergebens::ADV,বিফলে,хий
820,vor::PRP,সম্মুখে,өмнө
821,hinter::PRP,পশ্চাতে,ард
822,unter::PRP,নীচে,доор
823,durch::PRP,দ্বারা,дундуур
824,neben::PRP,কাছে,хажууд
825,zwischen::PRP,মধ্যে,завсар
826,zwischen::PRP,মধ্যে,хооронд
827,wegen::PRP,জন্য,төлөө
828,wegen::PRP,জন্য,дээрээс
829,dies::PRN,এটা,энэ
830,das::PRN,ওটা,тэр
831,alles::PRN,সব,цөм
832,alles::PRN,সব,бүгд
833,ich::PRN,আমি,би
834,du::PRN,তুমি,чи
835,er::PRN,উনি,тэр
836,er::PRN,উনি,тэр хүн
837,wir::PRN,আমরা,бид
838,ihr::PRN,তোমরা,та нар
839,sie::PRN,তারা,тэд
840,was::FPRN,কি,юу
841,wer::FPRN,কে,хэн
842,wo::FADV,কোথায়,хаа
843,wo::FADV,কোথায়,хаана
844,wohin::FADV,কোথায়,хааш
845,wohin::FADV,কোথায়,хаана
846,wie::FADV,কেমন,яаж
847,wie::FADV,কেমন,хэрхэн
848,warum::FADV,কেন,юунд
849,warum::FADV,কেন,яагаад
850,wieviel::FNUM,কত,хэдий
851,wieviel::FNUM,কত,хэд
852,eins::NUM,অক,нэг
853,zwei::NUM,দুই,хоёр
854,drei::NUM,তিন,гурав
855,vier::NUM,চার,дөрөв
856,fünf::NUM,পাঁচ,тав
857,sechs::NUM,ছয়,зургаа
858,sieben::NUM,সাত,долоо
859,acht::NUM,আট,найм
860,neun::NUM,নয়,ес
861,zehn::NUM,দশ,арав
862,elf::NUM,এগারো,арван нэг
863,zwölf::NUM,দ্বাদশ,арван хоёр
864,zwanzig::NUM,বিশ,хорь
865,dreißig::NUM,ত্রিশ,гуч
866,vierzig::NUM,চল্লিশ,дөч
867,fünfzig::NUM,পঞ্চাশ,тавь
868,sechzig::NUM,ষাট,жар
869,siebzig::NUM,সত্তর,дал
870,achtzig::NUM,আশি,ная
871,neunzig::NUM,নব্বুই,ер
872,hundert::NUM,শত,зуу
873,tausend::NUM,হাজার,мянга
874,und::CNJ,আর,ч
875,und::CNJ,আর,болон
876,und::CNJ,এবং,ч
877,und::CNJ,এবং,болон
878,oder::CNJ,বা,буюу
879,stehen::V,দাঁড়ানো,зогсох
880,sitzen::V,বসা,суух
881,liegen::V,শোয়া,хэвтэх
882,hängen::V,ঝোলা,өлгөөтэй байх
883,hängen::V,ঝোলা,дүүжлээтэй байх
884,werden::V,হইয়া উঠা,болох
885,passieren::V,ঘটা,тохиох
886,beginnen::V,আরম্ভ হওয়া,эхлэх
887,enden::V,শেষ হওয়া,дүүрэх
888,wechseln::V,রূপাস্তর করা,хувирах
889,aufgehen[Sonne]::V,উদিত হওয়া,мандах
890,untergehen[Sonne]::V,অস্ত যাওয়া,жаргах
891,scheinen[Sonne]::V,আলো দেওয়া,гэрэлтэх
892,donnern::V,বজ্রধ্বনি করা,дуугарах
893,wehen::V,প্রবাহিত হওয়া,салхилах
894,wehen::V,প্রবাহিত হওয়া,хөөрөгдөх
895,strömen::V,প্রবাহিত হওয়া,гүйх
896,strömen::V,প্রবাহিত হওয়া,урсах
897,fließen::V,ছুটা,урсах
898,sich drehen::V,পাক খাওয়া,эргэлдэх
899,schwanken::V,দোলা,хэлбэлзэх
900,schwingen::V,দোলা,ганхах
901,schwingen::V,দোলা,хэлбэлзэх
902,fallen::V,পড়া,унах
903,brennen::V,সেঁকা,шатах
904,rauchen::V,ধোঁয়া ছড়ান,баагих
905,regnen::V,বর্ষণ_করা,бороо орно
906,gefrieren::V,হিমায়িত হওয়া,хөлдөх
907,tauen::V,গলা,хайлах
908,schmelzen::V,গলা,уярах
909,trocknen::V,শুষ্ক করা,хатах
910,sieden::V,ফোঁড়া,буцлах
911,sieden::V,ফোঁড়া,даргилах
912,faulen::V,ক্ষয় হওয়া,үжрэх
913,faulen::V,ক্ষয় হওয়া,өмхийрөх
914,verfaulen::V,ক্ষয় হওয়া ,бээх
915,verfaulen::V,ক্ষয় হওয়া ,өгрөх
916,reißen::V,ছিঁড়া,цуурах
917,versinken::V,ডুবা,живэх
918,vergehen::V,যাওয়া,нөгчих
919,vergehen::V,যাওয়া,өнгөрөх
920,erscheinen::V,আসা,гарах
921,erscheinen::V,আসা,бултайх
922,verschwinden::V,অদৃশ্য হওয়া,далд орох
923,verschwinden::V,অদৃশ্য হওয়া,алга болох
924,sinken::V,হ্রাস হওয়া,татрах
925,sinken::V,হ্রাস হওয়া,доошлох
926,abnehmen::V,হ্রাস হওয়া,багасах
927,abnehmen::V,হ্রাস হওয়া,хорогдох
928,zunehmen::V,বৃদ্ধি পাওয়া,ихсэх
929,steigen::V,ওঠা,нэмэгдэх
930,wachsen::V,বড় হওয়া,өсөх
931,wachsen::V,বড় হওয়া,ургах
932,glänzen::V,জ্বলা,гилгэнэх
933,glänzen::V,জ্বলা,гилбэгнэх
934,funkeln::V,জ্বল্জ্বল করা,гялжах
935,funkeln::V,জ্বল্জ্বল করা,гялалзах
936,läuten::V,রুসুঝুসু করা,цохих
937,klingeln::V,বাজা,хонхдох
938,klingeln::V,বাজা,дуугарах
939,klirren::V,টুংটাং-শব্দ করা,хангир жингэр хийх
940,brausen::V,গর্জন করা,бургилах
941,rauschen::V,মর্মরধ্বনি করা,сэржигнэх
942,klingen::V,শব্দ করা,хангинах
943,bellen::V,ঘেউ ঘেউ করা,хуцах
944,heulen::V,গর্জন করা,улих
945,blasen::V,ফুঁ দেওয়া,үлзэх
946,pfeifen::V,শিস্ দেওয়া,исгэрэх
947,schreien::V,চিৎকার করা,хашгирах
948,stöhnen::V,গোঁ-গো করা,ёолох
949,stöhnen::V,গোঁ-গো করা,гэнгэнэх
950,zittern::V,কাঁপা,дагжих
951,leben::V,বাঁচা,амьдрах
952,geboren werden::V,জন্মানো,төрөх
953,atmen::V,শ্বাস ফেলা,амьсгалах
954,trinken::V,পান করা,уух
955,essen::V,ভক্ষণ করা,идэх
956,schlucken::V,গেলা,залгих
957,müde werden::V,পরিশ্রান্ত হওয়া,ядрах
958,einschlafen::V,নিদ্রামগ্ন হওয়া,унтчих
959,schlafen::V,নিদ্রা যাওয়া,унтах
960,aufwachen::V,জাগা,сэрэх
961,aufstehen::V,জাগা,босох
962,sich erholen::V,আরাম করা,амрах
963,krank werden::V,অসুস্থ হত্তয়া,өвдөж эхлэх
964,krank sein::V,রূগ্ণ হত্তয়া,өвдөх
965,schmerzen::V,কন্কন করা,өвдөх
966,schmerzen::V,কন্কন করা,шархирах
967,husten::V,কাশা,ханиах
968,genesen::V,আরোগ্য হওয়া,засрах
969,sterben::V,মারা যাওয়া,үхэх
970,sterben::V,মারা যাওয়া,нас барах
971,umkommen::V,মারা যাওয়া,үхэх
972,sich bewegen::V,চলা,хөдлөх
973,sich rühren::V,নড়া,хөдлөх
974,sich erheben::V,উদিত হওয়া,босох
975,sich setzen::V,বসা,суух
976,hinfallen::V,পড়া,ойчих
977,laufen::V,হাঁটা,явган явах
978,schreiten::V,হাঁটা,алхах
979,spazierengehen::V,পায়চারি করা,зугаалах
980,eilen::V,ত্বরাম্বিত করা,хурдлах
981,sich beeilen::V,ত্বরাম্বিত করা,яарах
982,sich beeilen::V,ত্বরাম্বিত করা,шамдах
983,sausen::V,ধেয়ে যাওয়া,давхих
984,rennen::V,চলা,гүйх
985,springen::V,লাফানো,харайх
986,springen::V,লাফানো,дэвхрэх
987,klettern::V,আরোহণ করা,авирах
988,schaukeln::V,দোলা,ганхалзах
989,kriechen::V,হামাগুড়ি দেওয়া,мөлхөх
990,schwimmen::V,সাঁতার কাটা,сэлэх
991,tauchen::V,ডোবা,шунгах
992,rudern::V,দাঁড় টানা,сэлүүрдэх
993,fahren::V,চালান,явах
994,fliegen::V,ওড়া,нисэх
995,gehen::V,যাওয়া,явах
996,weggehen::V,প্রস্থান করা,явах
997,abfahren::V,প্রস্থান করা,одох
998,abfahren::V,প্রস্থান করা,хөдлөх
999,anhalten::V,থামা,зогсох
1000,hineingehen::V,ঢোকা,орох
1001,eintreten::V,ঢোকা,орох
1002,kommen::V,আসা,ирэх
1003,ankommen::V,আসা,хүрэх
1004,zurückkommen::V,ফিরা,харих
1005,zurückkommen::V,ফিরা,буцаж ирэх
1006,bleiben::V,থাকা,үлдэх
1007,warten::V,অপেক্ষা করা,хүлээх
1008,erwarten::V,অপেক্ষা করা,хүлээх
1009,suchen::V,খোঁজ করা,эрэх
1010,suchen::V,খোঁজ করা,бэдрэх
1011,finden::V,পাওয়া,олох
1012,versuchen::V,পরখ করা,оролдох
1013,vorbereiten::V,প্রস্তুত করা,бэлтгэх
1014,lieben::V,ভালবাসা,янаглах
1015,mögen::V,পছন্দ করা,таалах
1016,lachen::V,হাসা,инээх
1017,rühren::V,হৃদয়ম্পর্শ করা,сэтгэл уяруулах
1018,weinen::V,কাঁদা,уйлах
1019,schimpfen::V,নালিশ করা,хараах
1020,sich ärgern::V,রাগ হত্তয়া,уурлах
1021,sich fürchten::V,ভয় করা,айх
1022,fürchten::V,ডরা,айх
1023,fliehen::V,পালানো,зугтах
1024,fliehen::V,পালানো,гүйж очих
1025,flüchten::V,পালানো,оргох
1026,sehen::V,দেখা,үзэх
1027,anschauen::V,দেখা,харах
1028,ansehen::V,দেখা,харах
1029,hören::V,শোনা,дуулах
1030,zuhören::V,শোনা,чагнах
1031,probieren::V,পরখ করা,амсаж үзэх
1032,riechen::V,শুঁকা,үнэрлэх
1033,fühlen::V,অনুভব করা,мэдрэх
1034,scheinen::V,মনে হত্তয়া,шиг үзэгдэх
1035,zu sehen sein::V,দেখা দেত্তয়া,үзэгдэх
1036,zu sehen sein::V,দেখা দেত্তয়া,харагдах
1037,vernehmen::V,শোনা,дуулах
1038,frieren::V,শীত লাগা,даарах
1039,tun::V,করা,хийх
1040,tun::V,করা,үйлдэх
1041,können::V,পারা,болох
1042,wollen::V,ইচ্ছা করা,хүсэх
1043,anfangen::V,আরম্ভ করা,эхлэх
1044,beenden::V,শেষ করা,дуусгах
1045,aufhören::V,থামা,болих
1046,aufhören::V,থামা,зогсох
1047,gelingen::V,সিদ্ধিলাভ করা,бүтэх
1048,geraten::V,পরিণত হত্তয়া,илрэх
1049,öffnen::V,খোলা,нээх
1050,öffnen::V,খোলা,тайлах
1051,schließen::V,বন্ধ করা,хаах
1052,stellen::V,স্থাপন করা,тавих
1053,stellen::V,স্থাপন করা,босгох
1054,setzen::V,স্থাপন করা,суулгах
1055,legen::V,স্থাপন করা,хийх
1056,legen::V,স্থাপন করা,тавих
1057,berühren::V,স্পর্শ করা,шүргэх
1058,verbinden::V,সংযুক্ত করা,залгах
1059,bedecken::V,ঢাকা,бүрэх
1060,aufhängen::V,ঝুলানো,өлгөх
1061,aufhängen::V,ঝুলানো,дүүжлэх
1062,anzünden::V,জ্বালান,асаах
1063,anzünden::V,জ্বালান,ноцоох
1064,aufheben::V,কুড়াইয়া তোলা,өргөх
1065,zurücklassen::V,পরিত্যাগ করা,орхих
1066,zurücklassen::V,পরিত্যাগ করা,үлдээх
1067,verlieren::V,হারান,гээх
1068,fallen lassen::V,ফেলা,унагах
1069,machen::V,গঠন করা,хийх
1070,machen::V,গঠন করা,гаргах
1071,herstellen::V,সৃষ্টি করা,бүтээх
1072,bauen::V,নির্মাণ করা,барих
1073,reparieren::V,মেরামত করা,засах
1074,reparieren::V,মেরামত করা,сэлбэх
1075,verbessern::V,উন্নতিলাভ করা,засах
1076,verbessern::V,উন্নতিলাভ করা,сайжруулах
1077,ändern::V,পরিবর্তিত করা,өөрчлөх
1078,graben::V,খনন করা,малтах
1079,beugen::V,নোয়া,бөгтийлгөх
1080,biegen::V,নোয়া,матах
1081,biegen::V,নোয়া,муруйлгах
1082,drehen::V,ঘোরান,эргүүлэх
1083,wenden::V,উলটাইয়া দেত্তয়া,эргүүлэх
1084,umdrehen::V,উলটানো,хөрвүүлэх
1085,heben::V,উত্তোলন করা,өргөх
1086,hochheben::V,উঁচু করা,өргөх
1087,ergreifen::V,দখল করা,атгах
1088,halten::V,ধরা,барих
1089,drücken::V,টেপা,дарах
1090,schieben::V,ঠেলা,түлхэх
1091,kratzen::V,চাঁচা,хусах
1092,kratzen::V,চাঁচা,маажих
1093,lecken::V,চাটা,долоох
1094,beißen::V,দংশন করা,зуух
1095,beißen::V,দংশন করা,хазах
1096,abreißen::V,বিচ্ছিন্ন করা,таслах
1097,abschneiden::V,বিচ্ছিন্ন করা,тайрах
1098,binden::V,বন্ধন করা,боох
1099,binden::V,বন্ধন করা,хүлэх
1100,stecken::V,বিদ্ধ করা,шаах
1101,stecken::V,বিদ্ধ করা,шигтгэх
1102,brechen::V,ভাঙা,хугалах
1103,klopfen::V,আঘাত করা,цохих
1104,klopfen::V,আঘাত করা,тогших
1105,hauen::V,আঘাত করা,дэлдэх
1106,kleben::V,সাঁটা,наах
1107,reiben::V,ঘষা,нухах
1108,reiben::V,ঘষা,нидчих
1109,streichen::V,ছড়াইয়া,нялах
1110,streichen::V,ছড়াইয়া,түрхэх
1111,schleifen::V,ধার দেওয়া,билүүдэх
1112,schleifen::V,ধার দেওয়া,гуранздах
1113,schneiden::V,কাটা,огтлох
1114,rütteln::V,নাড়ান,холхнулах
1115,schütteln::V,নড়া,сэгсрэх
1116,schwenken::V,দোলা,дэвэх
1117,schwenken::V,দোলা,даллах
1118,schütten::V,বর্ষণ করা,цутгах
1119,schütten::V,বর্ষণ করা,аягалах
1120,füllen::V,পরিপূর্ণ করা,дүүргэх
1121,einwickeln::V,মুড়া,боох
1122,einwickeln::V,মুড়া,ороох
1123,tragen::V,বহন করা,авчрах
1124,schleppen::V,টানা,чирэх
1125,ziehen::V,টানা,татах
1126,aufbewahren::V,রাখা,хадгалах
1127,werfen::V,ছুড়া,хаях
1128,werfen::V,ছুড়া,шидэх
1129,fangen::V,লোফা,барих
1130,packen::V,ধরা,шүүрэх
1131,verstecken::V,গোপন করা,нуух
1132,teilen::V,বিভক্ত করা,хуваах
1133,schicken::V,প্রেরণ করা,илгээх
1134,schicken::V,প্রেরণ করা,явуулах
1135,bringen::V,আনা,авчрах
1136,bringen::V,আনা,аваачих
1137,hinzufügen::V,একত্র করা,нэмэх
1138,bekommen::V,পাওয়া,хүлээн авах
1139,erhalten::V,পাওয়া,хүлээн авах
1140,nehmen::V,নেওয়া,авах
1141,wählen::V,বাছা,сонгох
1142,auswählen::V,বাছা,шилэх
1143,bewahren::V,বাঁচাইয়া রাখা,гамнах
1144,behindern::V,বাধা দেওয়া,саад хийх
1145,behindern::V,বাধা দেওয়া,тотгор болох
1146,verderben::V,নষ্ট করা,эвдэх
1147,beschädigen::V,ক্ষতি করা,гэмтээх
1148,zerbrechen::V,ভাঙ্গিয়া যাওয়া,хагалах
1149,zerbrechen::V,ভাঙ্গিয়া যাওয়া,хага цохих
1150,zerreißen::V,ছিঁড়া,урах
1151,zerstören::V,বিনাশ করা,эвдэх
1152,zerstören::V,বিনাশ করা,сүйтгэх
1153,verbrennen::V,দহন করা,шатаах
1154,geben::V,দেওয়া,өгөх
1155,reichen::V,দেওয়া,өгөх
1156,reichen::V,দেওয়া,дамжуулах
1157,schenken::V,উপহার দেত্তয়া,бэлэглэх
1158,versprechen::V,প্রতিশ্রুতি দেওয়া,амлах
1159,wünschen::V,আকাঙ্ক্ষা করা,ерөөх
1160,loben::V,প্রশংসা করা,магтах
1161,loben::V,প্রশংসা করা,сайшаах
1162,küssen::V,চুম্বন করা,озох
1163,küssen::V,চুম্বন করা,үнсэх
1164,wiegen::V,দুলানো,бүүвэйлэх
1165,zudecken::V,ঢাকা,хучих
1166,zudecken::V,ঢাকা,бүтээх
1167,wecken::V,জাগানো,сэрээх
1168,zeigen::V,দেখানো,үзүүлэх
1169,führen::V,পথ দেখানো,хөтлөх
1170,lehren::V,শেখানো,заах
1171,unterrichten::V,শিক্ষা দেওয়া,сургах
1172,aufziehen::V,পালন করা,өсгөх
1173,aufziehen::V,পালন করা,хүмүүжүүлэх
1174,leiten::V,পরিচালনা করা,удирдах
1175,antreiben::V,চালনা করা,шамдуулах
1176,lassen::V,অনুমতি দেওয়া,-уулах
1177,einladen::V,নিমন্ত্রণ করা,залах
1178,vereinigen::V,এক করা,нэгтгэх
1179,vereinigen::V,এক করা,хамтруулах
1180,besuchen::V,দেখিতে যাওয়া,зочлох
1181,treffen::V,সন্মুখীন হওয়া,учрах
1182,treffen::V,সন্মুখীন হওয়া,дайралдах
1183,sich versammeln::V,জড়ো হওয়া,хуралдах
1184,spielen::V,খেলা,наадах
1185,singen::V,গাওয়া,дуулах
1186,tanzen::V,নাচা,бүжиглэх
1187,sich trennen::V,পৃথক করা,салах
1188,verlassen::V,পরিত্যাগ করা,хаях
1189,retten::V,উদ্ধার করা,гэтэлгэх
1190,bewachen::V,পাহারা দেওয়া,сахих
1191,schützen::V,রক্ষা করা,хамгаалах
1192,verteidigen::V,রক্ষা করা,хамгаалах
1193,sich schlagen::V,লড়াই করা,зодолдох
1194,schießen::V,তীরবেগে ছোটা,харвах
1195,schießen::V,তীরবেগে ছোটা,буу буудах
1196,siegen::V,জেতা,ялах
1197,ärgern::V,বিরক্ত করা,уурлуулах
1198,ärgern::V,বিরক্ত করা,уур хүргэх
1199,schlagen::V,আঘাত করা,цохих
1200,treten::V,লাথি মারা,өшиглөх
1201,stechen::V,দংশন করা,хатгах
1202,stoßen::V,ঠেলা,ёврох
1203,stoßen::V,ঠেলা,нудрах
1204,stehlen::V,অপহরণ করা,хулгайлах
1205,stören::V,ঘাঁটান,саад болох
1206,belästigen::V,বিরক্ত করা,зовоох
1207,belästigen::V,বিরক্ত করা,амраахгүй байх
1208,verbergen::V,গোপন করা,нуух
1209,verbergen::V,গোপন করা,далдлах
1210,täuschen::V,প্রবঞ্চনা করা,мэхлэх
1211,betrügen::V,প্রতারণা করা,хуурах
1212,töten::V,হত্যা করা,алах
1213,wohnen::V,বাস করা,суух
1214,wohnen::V,বাস করা,амьдрах
1215,arbeiten::V,কাজ করা,ажиллах
1216,arbeiten::V,কাজ করা,хөдөлмөрлөх
1217,sammeln::V,সংগ্রহ করা,түүх
1218,sammeln::V,সংগ্রহ করা,хураах
1219,pflücken::V,চয়ন করা,түүх
1220,jagen::V,শিকার করা,агнах
1221,jagen::V,শিকার করা,гөрөөлөх
1222,fischen::V,মাছ ধরা,загасчлах
1223,fischen::V,মাছ ধরা,загас барих
1224,fassen::V,ধরা,барих
1225,hüten::V,যুথভুক্ত করা,маллах
1226,hüten::V,যুথভুক্ত করা,хариулах
1227,treiben::V,চালনা করা,туух
1228,anbinden::V,বন্ধন করা,уях
1229,füttern::V,ভোজন করানো,тэжээх
1230,melken::V,দুগ্ধ দোহন করা,саах
1231,hacken::V,কাটা,цавчих
1232,gießen::V,বর্ষণ করা,услах
1233,reifen::V,পাকা,боловсрох
1234,zubereiten::V,রন্ধন করা,бэлдэх
1235,kochen::V,রন্ধন করা,чанах
1236,backen::V,সেকা,жигнэх
1237,braten::V,ভাজা,шарах
1238,braten::V,ভাজা,хайрах
1239,umrühren::V,নড়ানো,хутгах
1240,stricken::V,বোনা,нэхэх
1241,stricken::V,বোনা,сүлжих
1242,nähen::V,সেলাই করা,оёх
1243,färben::V,রঞ্জিত করা,будах
1244,reinigen::V,পরিষ্কার করা,арилгах
1245,reinigen::V,পরিষ্কার করা,цэвэрлэх
1246,waschen::V,পরিষ্কার করা,угаах
1247,abwischen::V,মুছা,арчих
1248,spülen::V,পরিষ্কার করা,зайлах
1249,fegen::V,ঝাঁট দেওয়া,хамах
1250,fegen::V,ঝাঁট দেওয়া,шүүрдэх
1251,kehren::V,ঝাঁট দেওয়া,шүүрдэх
1252,kehren::V,ঝাঁট দেওয়া,туужуудах
1253,baden::V,অবগাহন করা,усанд орох
1254,sich waschen::V,ধোয়া,биеэ угаах
1255,ausziehen::V,খুলা,тайлах
1256,anziehen::V,গায়ে দেত্তয়া,өмсөх
1257,sich anziehen::V,পোশাক পরা,хувцаслах
1258,kämmen::V,আঁচড়ানো,самнах
1259,schmücken::V,সাজান করা,гоёх
1260,schmücken::V,সাজান করা,чимэх
1261,sagen::V,উচ্চারণ করা,гэх
1262,sagen::V,উচ্চারণ করা,хэлэх
1263,sprechen::V,বলা,ярих
1264,sprechen::V,বলা,өгүүлэх
1265,reden::V,আলাপ করা,хэлэх
1266,reden::V,আলাপ করা,хөөрөлдөх
1267,sich unterhalten::V,আড্ডা দেওয়া,ярилцах
1268,fragen::V,জিজ্ঞাসা করা,асуух
1269,bitten::V,প্রার্থনা করা,гуйх
1270,erzählen::V,বর্ণনা করা,өгүүлэх
1271,mitteilen::V,বলা,дуулгах
1272,mitteilen::V,বলা,мэдээлэх
1273,nennen::V,নাম দেওয়া,нэрлэх
1274,rufen::V,আমন্ত্রণ করা,дуудах
1275,prahlen::V,বড়াই করা,бардах
1276,prahlen::V,বড়াই করা,сайрхах
1277,übersetzen::V,ভাষাস্তরিত করা,орчуулах
1278,denken::V,ভাবা,санах
1279,glauben::V,বিশ্বাস করা,итгэх
1280,bemerken::V,লক্ষ্য করা,ажих
1281,bemerken::V,লক্ষ্য করা,ажиглах
1282,erkennen::V,চিনিতে পারা,таних
1283,begreifen::V,উপলব্ধি করা,ойлгох
1284,verstehen::V,উপলব্ধি করা,мэдэж авах
1285,lernen::V,শেখা,сурах
1286,wissen::V,জানা,мэдэх
1287,sich erinnern an::V,মনে করা,дурсах
1288,vergessen::V,বিস্মৃত হওয়া,мартах
1289,messen::V,মাপা,хэмжих
1290,zählen::V,গণনা করা,тоолох
1291,rechnen::V,হিসাব করা,тооцоох
1292,lesen::V,পাঠ করা,унших
1293,malen::V,আঁকা,зурах
1294,zeichnen::V,ছকা,дүрслэн бичих
1295,schreiben::V,লেখা,бичих
1296,besitzen::V,অধিকার করা,эзэмших
1297,kaufen::V,ক্রয় করা,худалдан авах
1298,verkaufen::V,বেচা,худалдах
1299,bezahlen::V,প্রদান করা,төлөх
1300,zahlen::V,প্রদান করা,төлөх
1301,beherrschen::V,শাসন করা,эзэмших
1302,ertragen::V,বহন করা,тэсэх
1303,lärmen::V,,шуугих
