,Concept_ID,hy,myv
752,dann::ADV,հետո,мейле
753,dann::ADV,հետո,седе мейле
754,gestern::ADV,երեկ,исяк
755,einst::ADV,հին ատեն,весть
756,einst::ADV,հին ատեն,зярдо-бути
757,damals::ADV,ատէնին,сестэ
758,danach::ADV,ապա,мейле
759,danach::ADV,ապա,седе мейле
760,danach::ADV,այն ժամանակ,мейле
761,danach::ADV,այն ժամանակ,седе мейле
762,vorher::ADV,առաջ,васняяк
763,zuerst::ADV,նախ,васня
764,einmal::ADV,մի անգամ,весть
765,manchmal::ADV,երբեմն,лиясто
766,oft::ADV,հաճախ,сеетьстэ
767,immer::ADV,միշտ,свал
768,niemals::ADV,երբեք,а зярдояк
769,hier::ADV,այստեղ,тесэ
770,hierhin::ADV,այստեղ,тей
771,von hier::ADV,այդտեղից,тестэ
772,dort::ADV,այնտեղ,тосо
773,dorthin::ADV,այնտեղ,тов
774,geradeaus::ADV,ուղիղ,витьстэ
775,vorwärts::ADV,առաջ,икелев
776,rückwärts::ADV,դեպի ետ,мекев
777,zurück::ADV,ետ,мекев
778,unten::ADV,ներքեւում,ало
779,hinab::ADV,ներքեւ,алов
780,oben::ADV,վերեւում,вере
781,hinauf::ADV,վերեւ,верев
782,überall::ADV,ամենուր,эрьва косо
783,nicht::ADV,չէ,а
784,ein wenig::ADV,մի քիչ,аламошка
785,kaum::ADV,հազիվ,ансяк
786,sehr::ADV,շատ,пек
787,sehr::ADV,շատ,вельть
788,so::ADV,այդպես,истя
789,noch::ADV,դեռ,таго
790,nur::ADV,միայն,ансяк
791,schon::ADV,արդեն,уш
792,wieder::ADV,նորից,таго
793,wieder::ADV,դարձյալ,таго
794,vergebens::ADV,իզուր,стяко
795,vor::PRP,դիմացը,икеле
796,hinter::PRP,ետեւը,вельде
797,unter::PRP,տակ,ало
798,durch::PRP,միջով,пачк
799,neben::PRP,քովը,вакссо
800,zwischen::PRP,միջեւ,ютксо
801,wegen::PRP,պատճառով,кис
802,wegen::PRP,պատճառով,коряс
803,wegen::PRP,պատճառով,кувалт
804,wegen::PRP,շնորհից,кис
805,wegen::PRP,շնորհից,коряс
806,wegen::PRP,շնորհից,кувалт
807,dies::PRN,սա,те
808,dies::PRN,այս,те
809,das::PRN,դա,те
810,das::PRN,դա,тона
811,das::PRN,այդ,те
812,das::PRN,այդ,тона
813,alles::PRN,ամեն ինչ,весе
814,alles::PRN,ամեն ինչ,весемесь
815,ich::PRN,ես,мон
816,du::PRN,դու,тон
817,er::PRN,նա,сон
818,wir::PRN,մենք,минь
819,ihr::PRN,դուք,тынь
820,sie::PRN,նրանք,сынь
821,was::FPRN,ինչ,мезе
822,wer::FPRN,ով,ки
823,wo::FADV,ուր,косо
824,wo::FADV,որտեղ,косо
825,wohin::FADV,դեպի ուր,ков
826,wohin::FADV,դեպի ուր,козо
827,wie::FADV,ինչպես,кода
828,warum::FADV,ինչու,мекс
829,wieviel::FNUM,որչափ,зяро
830,eins::NUM,մեկ,вейке
831,zwei::NUM,երկու,кавто
832,drei::NUM,երեք,колмо
833,vier::NUM,չորս,ниле
834,fünf::NUM,հինգ,вете
835,sechs::NUM,վեց,кото
836,sieben::NUM,յոթ,сисем
837,acht::NUM,ութ,кавксо
838,neun::NUM,ինը,вейксэ
839,zehn::NUM,տասը,кемень
840,elf::NUM,տասնմեկ,кевейкее
841,zwölf::NUM,տասներկու,кемгавтово
842,zwanzig::NUM,քսան,комсь
843,dreißig::NUM,երեսուն,колоньгемень
844,vierzig::NUM,քառասուն,ниленьгемень
845,fünfzig::NUM,հիսուն,ведьгемень
846,sechzig::NUM,վաթսուն,кодгемень
847,siebzig::NUM,յոթանասուն,сизьгемень
848,achtzig::NUM,ութսուն,кавксоньгемень
849,neunzig::NUM,իննսուն,вейксэньгемень
850,hundert::NUM,հարյուր,сядо
851,tausend::NUM,հազար,тыща
852,und::CNJ,ու,ды
853,oder::CNJ,կամ,или
854,stehen::V,կանգնել,аштемс стядо
855,sitzen::V,նստել,аштемс озадо
856,liegen::V,ստել,мадезь аштемс
857,hängen::V,կախվել,нурьгемс
858,werden::V,դառնալ,арамс
859,passieren::V,պատահել,лисэмс
860,beginnen::V,սկսվել,ушодомс
861,enden::V,վերջանալ,лоткамс
862,wechseln::V,փոխվել,полавтнемс
863,aufgehen[Sonne]::V,բարձրանալ,лисемс
864,aufgehen[Sonne]::V,բարձրանալ,стямс
865,aufgehen[Sonne]::V,ելնել ,лисемс
866,aufgehen[Sonne]::V,ելնել ,стямс
867,untergehen[Sonne]::V,մտնել,валгомс
868,scheinen[Sonne]::V,շողալ,валдомтомс
869,scheinen[Sonne]::V,փայլել,валдомтомс
870,donnern::V,որոտալ,цярномс
871,donnern::V,որոտալ,галдордомс
872,wehen::V,փչել,пувамс
873,strömen::V,հոսել,чудемс
874,fließen::V,հոսել,чудемс
875,sich drehen::V,պտտվել,велямс
876,schwanken::V,տատանվել,лыкамс
877,schwanken::V,տատանվել,якамс
878,schwingen::V,ճոճվել,нурсемс
879,schwingen::V,ճոճվել,лыкамс
880,fallen::V,ընկնել,прамс
881,fallen::V,ընկնել,сяворемс
882,brennen::V,այրվել,паломс
883,rauchen::V,ծխել,качадомс
884,regnen::V,անձրեւ գալ,пиземс
885,gefrieren::V,սառչել,кельмемс
886,tauen::V,լկիլ,соламс
887,schmelzen::V,հալիլ,соламс
888,trocknen::V,չորանալ,коськемс
889,sieden::V,եռալ,лакамс
890,sieden::V,եռալ,пиксемс
891,faulen::V,փտել,наксадомс
892,verfaulen::V,նեխել,наксадомс
893,reißen::V,պատռվել,сезневемс
894,reißen::V,ճղվել,сезневемс
895,versinken::V,սուզվել,ваямс
896,vergehen::V,անցնել ,ютамс
897,erscheinen::V,հայտնվել,лисемс
898,erscheinen::V,երեւալ,лисемс
899,verschwinden::V,անհետանալ,ёмамс
900,sinken::V,ընկնել,явамс
901,abnehmen::V,փոքրանալ,киремемс
902,zunehmen::V,մեծանալ,ламолгадомс
903,zunehmen::V,մեծանալ,раштамс
904,steigen::V,բարձրանալ,куземс
905,steigen::V,բարձրանալ,кепсевемс
906,wachsen::V,աճել,касомс
907,glänzen::V,նշուլել,цитнемс
908,glänzen::V,փայլիլ,цитнемс
909,funkeln::V,փայլատակել,пиндолдомс
910,funkeln::V,փայլատակել,цивтёрдомс
911,lärmen::V,աղմուկ հանել,шалномс
912,läuten::V,զնգալ,гайгезевемс
913,klingeln::V,զնգալ,чавомс баягас
914,klirren::V,զնգզնգալ,калдордомс
915,klirren::V,զնգզնգալ,кальцяемс
916,brausen::V,մոլեգնել,лакамс
917,rauschen::V,սոսափել,лажномс
918,klingen::V,հնչել,гайгемс
919,bellen::V,հաչել,онгомс
920,heulen::V,ոռնալ ,урномс
921,blasen::V,փչել ,пувамс
922,pfeifen::V,սուլել,вешкемс
923,schreien::V,գոռալ ,пижнемс
924,stöhnen::V,տնքալ,кувсемс
925,zittern::V,դողալ,тарномс
926,leben::V,ապրել,эрямс
927,geboren werden::V,ծնվել,чачомс
928,atmen::V,շնչել,лексемс
929,trinken::V,խմել,симемс
930,essen::V,ուտել,ярсамс
931,schlucken::V,կլանել,нилемс
932,schlucken::V,կլանել,порнемс
933,schlucken::V,կուլ տալ,нилемс
934,schlucken::V,կուլ տալ,порнемс
935,müde werden::V,հոգնել,сиземс
936,einschlafen::V,քուն մտնել,матедевемс
937,schlafen::V,քնել,удомс
938,aufwachen::V,արթննալ,сыргоземс
939,aufstehen::V,ելլել,стямс
940,sich erholen::V,հանգստանալ,оймсемс
941,krank werden::V,հիւանդանալ,сэредезевемс
942,krank sein::V,հիվանդ լինել,сэредемс
943,schmerzen::V,ցավել,сэредемс
944,husten::V,հազալ,козомс
945,genesen::V,ապաքինվել,пичкамс
946,sterben::V,մեռնել,куломс
947,sterben::V,վախճանվել,куломс
948,umkommen::V,կործանվել,чавовомс
949,umkommen::V,կործանվել,ёмамс
950,sich bewegen::V,ընթանալ,шаштомс
951,sich rühren::V,շարժվել,сыргамс
952,sich erheben::V,կանգնել,куземс
953,sich erheben::V,վեր կենալ,куземс
954,sich setzen::V,նստել,озамс
955,hinfallen::V,ընկնել,прамс
956,hinfallen::V,ընկնել,сяворемс
957,laufen::V,քայլել,якамс
958,schreiten::V,ճեմել,эскелямс
959,schreiten::V,ճեմել,молемс
960,spazierengehen::V,շրջագայել,якамс
961,eilen::V,շտապել,эрзкалемс
962,eilen::V,շտապել,капшамс
963,sich beeilen::V,շտապել ,капшамс
964,sausen::V,սլանալ,ливтямс
965,rennen::V,վազել,чийнемс
966,rennen::V,վազել,ардтнемс
967,springen::V,ցատկել,кирнявтнемс
968,klettern::V,մագլցել,куземс
969,schaukeln::V,ճոճվել,нурямс
970,schaukeln::V,օրորվել,нурямс
971,kriechen::V,սողալ,ёзмолдомс
972,schwimmen::V,լողալ,уемс
973,tauchen::V,սուզվել,чопавтомс
974,tauchen::V,սուզվել,чопавтнемс
975,rudern::V,թիավարել,миледемс
976,fahren::V,ընթանալ,ардомс
977,fliegen::V,թռչել,ливтямс
978,gehen::V,գնալ,туемс
979,gehen::V,գնալ,молемс
980,weggehen::V,հեռանալ,туемс
981,abfahren::V,ճանապարհվել,туемс
982,anhalten::V,կանգնել,лоткамс
983,hineingehen::V,մտնել,совамс
984,eintreten::V,մտնել,совамс
985,eintreten::V,մտնել,эскельдямс
986,kommen::V,գալ,самс
987,ankommen::V,ժամանել,самс
988,ankommen::V,ժամանել,пачкодемс
989,zurückkommen::V,վերադառնալ,велявтомс
990,bleiben::V,մնալ,кадовомс
991,warten::V,սպասել,учомс
992,erwarten::V,սպասել,учомс
993,suchen::V,որոնել,вешнемс
994,finden::V,գտնել,муемс
995,versuchen::V,փորձել,варштамс
996,vorbereiten::V,պատրաստել,анокстамс
997,lieben::V,սիրել,вечкемс
998,mögen::V,հավանել,вечкемс
999,mögen::V,սիրել,вечкемс
1000,lachen::V,ծիծաղել,пейдемс
1001,rühren::V,հուզել,токамс седейс
1002,weinen::V,լալ,авардемс
1003,schimpfen::V,տրտնջալ,сёвномс
1004,schimpfen::V,քրթմնջել,сёвномс
1005,sich ärgern::V,զայրանալ,кежиявтнемс
1006,sich fürchten::V,վախնալ,пелемс
1007,fürchten::V,վախենալ,пелемс
1008,fliehen::V,փախչել,оргодемс
1009,flüchten::V,փախչել,ворьгодемс
1010,flüchten::V,փախչել,чадомс
1011,sehen::V,տեսնել,неемс
1012,anschauen::V,դիտել,ваномс
1013,ansehen::V,նայել,ваномс
1014,hören::V,լսել,марямс
1015,zuhören::V,ունկնդրել,кунсоломс
1016,probieren::V,համը տեսել,варшамс
1017,riechen::V,հոտ առնել,никсемс
1018,fühlen::V,զգալ,марямс
1019,scheinen::V,երեւալ,марявомс
1020,zu sehen sein::V,երեւալ,неявомс
1021,vernehmen::V,իմանալ ,марямс
1022,frieren::V,մրսել,кельмемс
1023,tun::V,անել,теемс
1024,können::V,կարողանալ,маштомс
1025,wollen::V,ուզել,бажамс
1026,wollen::V,ցանկանալ,бажамс
1027,anfangen::V,սկսել,кармамс
1028,beenden::V,վերջացնել,прядомс
1029,aufhören::V,դադարել,лоткамс
1030,gelingen::V,հաջողվել,удаламс
1031,gelingen::V,գլուխ գալ,удаламс
1032,geraten::V,ստացվել,лисемс
1033,öffnen::V,բաց անել,панжомс
1034,schließen::V,փակել ,пекстамс
1035,schließen::V,փակել ,сёлгомс
1036,schließen::V,փակել ,конямс
1037,stellen::V,դնել,аравтомс
1038,setzen::V,նստեցնել,ойсевтемс
1039,setzen::V,նստեցնել,озавтнемс
1040,legen::V,դնել,путомс
1041,berühren::V,դիպչել,токамс
1042,berühren::V,շոշափել,токамс
1043,verbinden::V,շաղկապել,содомс
1044,bedecken::V,ծածկել,вельтямс
1045,aufhängen::V,կախել,понгавтомс
1046,anzünden::V,վառել,кирвастемс
1047,aufheben::V,վերցնել,кепедемс
1048,zurücklassen::V,թողնել,кадомс
1049,verlieren::V,կորցնել,ёмавтомс
1050,fallen lassen::V,գցել,правтомс
1051,machen::V,անել,теемс
1052,herstellen::V,արտադրել,анокстамс
1053,bauen::V,կառուցել,путомс
1054,reparieren::V,նորոգել,витемс
1055,verbessern::V,բարելավել,паролгавтомс
1056,verbessern::V,բարելավել,вадрялгавтомс
1057,ändern::V,փոխել,полавтомс
1058,graben::V,փորել,чувомс
1059,graben::V,փորել,таргамс
1060,beugen::V,ծռել,мендемс
1061,biegen::V,թեքել,комавтомс
1062,drehen::V,ոլորել,чаравтомс
1063,drehen::V,ոլորել,велявтнемс
1064,wenden::V,պտտել,велявтомс
1065,umdrehen::V,շրջել,велявтомс
1066,heben::V,բարձրացնել,кепедемс
1067,hochheben::V,բարձրացնել,кепедемс
1068,ergreifen::V,վարակվել,кундамс
1069,halten::V,բռնել,кирдемс
1070,drücken::V,ճնշել,нуемс
1071,schieben::V,հրել,шаштомс
1072,kratzen::V,քերել,ангордамс
1073,lecken::V,լիզել,нолсемс
1074,beißen::V,կծել,сускомс
1075,abreißen::V,պոկել,сеземс
1076,abschneiden::V,կտրել ,печкемс
1077,binden::V,կապել,кодамс
1078,binden::V,կապել,сюлмамс
1079,stecken::V,խրել,сялгомс
1080,brechen::V,կոտրել ,синдемс
1081,brechen::V,կոտրել ,калавтомс
1082,klopfen::V,թակել,калтаямс
1083,hauen::V,ծեծել,чавомс
1084,kleben::V,կպցնել,педявтнемс
1085,reiben::V,շփել,ёзамс
1086,streichen::V,վրան քսել,вадемс
1087,schleifen::V,սրել ,човамс
1088,schneiden::V,կտրել,керямс
1089,rütteln::V,ցնցել,чукамс
1090,rütteln::V,ցնցել,лыкавтомс
1091,schütteln::V,թափահարել,чукамс
1092,schwenken::V,ճոճել,яхолемс
1093,schütten::V,լցնել,каямс
1094,füllen::V,լիքը լցնել,пештямс
1095,einwickeln::V,փաթաթել,тапарямс
1096,tragen::V,կրել,кандомс
1097,tragen::V,տանել,кандомс
1098,schleppen::V,քաշել,ускомс
1099,ziehen::V,ձգել,ускомс
1100,ziehen::V,քաշել,ускомс
1101,aufbewahren::V,պահել ,ванстомс
1102,werfen::V,նետել,ёртомс
1103,packen::V,հափշտակել,кундамс
1104,verstecken::V,ծածկել,кекшемс
1105,teilen::V,բաժանել,явомс
1106,schicken::V,ուղարկել,кучомс
1107,bringen::V,բերել,кандомс
1108,hinzufügen::V,ավելացնել,путомс
1109,hinzufügen::V,ավելացնել,максомс
1110,bekommen::V,հայթայթել,саемс
1111,erhalten::V,ստանալ,саемс
1112,nehmen::V,վերցնել,саемс
1113,wählen::V,ընտրել,кочкамс
1114,auswählen::V,գերադասել,кочкамс
1115,bewahren::V,պահպանել,ванстомс
1116,behindern::V,խոչընդոտել,кирдемс
1117,verderben::V,փչացնել,коламс
1118,beschädigen::V,վնասել,теемс зыян
1119,zerbrechen::V,ջարդել,коламс
1120,zerbrechen::V,կոտրել,коламс
1121,zerreißen::V,պատռել,сеземс
1122,zerstören::V,քանդել,калавтомс
1123,verbrennen::V,այրել,пултамс
1124,geben::V,տալ,максомс
1125,reichen::V,հանձնել,максомс
1126,schenken::V,նվիրել,каземс
1127,versprechen::V,խոստանալ,алтамс
1128,wünschen::V,մաղթել,арсемс
1129,loben::V,գովել,шнамс
1130,küssen::V,համբուրել,палсемс
1131,wiegen::V,օրորել,нурсемс
1132,zudecken::V,վրան գցել,тавадомс
1133,zudecken::V,վրան գցել,вельтямс
1134,wecken::V,զարթնեցնել,стявтомс
1135,zeigen::V,ցույց տալ,невтемс
1136,führen::V,ուղեկցել,ветямс
1137,lehren::V,սովորեցնել,тонавтомс
1138,unterrichten::V,ավանդել,тонавтомс
1139,aufziehen::V,դաստիարակել,трямс
1140,aufziehen::V,դաստիարակել,кастомс
1141,leiten::V,ղեկավարել,ветямс
1142,leiten::V,ղեկավարել,азоркстамс
1143,leiten::V,կառավարել,ветямс
1144,leiten::V,կառավարել,азоркстамс
1145,antreiben::V,շտապեցնել,ветямс
1146,lassen::V,ստիպել,кармавтомс
1147,einladen::V,հրավիրել,тердемс
1148,vereinigen::V,միացնել,вейсэндямс
1149,vereinigen::V,միացնել,вейс путомс
1150,vereinigen::V,միացնել,вейс пурнамс
1151,besuchen::V,այցելել,варштамс
1152,treffen::V,հանդիպել,вастомс
1153,sich versammeln::V,հավաքվել,промокшномс
1154,spielen::V,խաղալ,налксемс
1155,singen::V,երգել,морамс
1156,tanzen::V,պարել,киштемс
1157,sich trennen::V,ցրվել,явомс
1158,verlassen::V,լքել,кадомс
1159,retten::V,փրկել,идемс
1160,bewachen::V,պահել,ванстомс
1161,schützen::V,պաշտպանել,аштемс
1162,verteidigen::V,պաշտպանել,ваномс
1163,sich schlagen::V,կռվել,тюремс
1164,schießen::V,կրակել,ледемс
1165,siegen::V,հաղթել,изнямс
1166,ärgern::V,ձանձրացնել,кежейгавтомс
1167,schlagen::V,խփել,токамс
1168,treten::V,քացի տալ,тапамс
1169,stechen::V,խայթել,пупамс
1170,stoßen::V,մղել,тулкадемс
1171,stehlen::V,գողանալ,саламс
1172,stören::V,խանգարել,пирямс ки
1173,belästigen::V,անհանգստացնել,а максомс
1174,belästigen::V,անհանգստացնել,а кадомс оймамо
1175,verbergen::V,թաքցնել,сёпомс
1176,verbergen::V,թաքցնել,кекшемс
1177,täuschen::V,խաբել,манямс
1178,betrügen::V,խաբել,манчемс
1179,töten::V,սպանել ,чавномс
1180,töten::V,սպանել ,маштнемс
1181,wohnen::V,բնակվել,эрямс
1182,arbeiten::V,աշխատել,важодемс
1183,sammeln::V,հավաքել,пурнамс
1184,pflücken::V,քաղել,ноцковтнемс
1185,jagen::V,որս անել,кундамс
1186,fischen::V,ձուկ բռնել,калонь кундамс
1187,fassen::V,բռնել,кундамс
1188,hüten::V,արածեցնել,ваномс
1189,treiben::V,հովուել,панемс
1190,anbinden::V,չուանել,сюлмамс
1191,füttern::V,կերակրել,андомс
1192,melken::V,կթել,потявтомс
1193,hacken::V,կոտորել,лазномс
1194,gießen::V,ջրել,валомс
1195,reifen::V,հասունանալ ,кенеремс
1196,zubereiten::V,պատրաստել,анокстамс
1197,kochen::V,եփել,пидемс
1198,backen::V,թխել,пидемс
1199,braten::V,տապակել,пуштамс
1200,umrühren::V,խառնել,човорямс
1201,stricken::V,գործել,кодамс
1202,nähen::V,կարել,стамс
1203,färben::V,ներկել,артомс
1204,reinigen::V,մաքրել,урядамс
1205,waschen::V,լվանալ,муськемс
1206,abwischen::V,սրբել,нардамс
1207,spülen::V,ողողել,ёрвалдомс
1208,spülen::V,պարզաջրել,ёрвалдомс
1209,fegen::V,ավլել,тенсемс
1210,kehren::V,ավլել,тенсемс
1211,baden::V,լողանալ,экшелямс
1212,sich waschen::V,լվացվել,шлямс
1213,ausziehen::V,հանել,кайсевтемс
1214,anziehen::V,հագնել,оршамс
1215,sich anziehen::V,հագնվել,оршамс
1216,kämmen::V,սանրել,судрямс
1217,schmücken::V,զարդարել,мазылгавтомс
1218,schmücken::V,զարդարել,наряжамс
1219,sagen::V,ասել,меремс
1220,sprechen::V,խոսել,кортамс
1221,reden::V,զրուցել,кортамс
1222,sich unterhalten::V,խոսակցել,кортнемс
1223,fragen::V,հարցնել,кевкстемс
1224,bitten::V,խնդրել,вешемс
1225,erzählen::V,պատմել,ёвтнемс
1226,mitteilen::V,հաղորդել,ёвтамс
1227,nennen::V,անվանել,лемдемс
1228,nennen::V,անվանել,путомс лем
1229,rufen::V,կանչել,тердемс
1230,rufen::V,կանչել,серьгедемс
1231,prahlen::V,պարծենալ,шнамс пря
1232,übersetzen::V,թարգմանել,ютавтомс
1233,denken::V,մտածել,арсемс
1234,glauben::V,հավատալ,кемемс
1235,bemerken::V,նկատել,неемс
1236,erkennen::V,ճանաչել,содамс
1237,begreifen::V,հասկանալ,пачкодемс
1238,verstehen::V,ըմբռնել,чарькодемс
1239,lernen::V,սովորել,тонавтнемс
1240,wissen::V,իմանալ,содамс
1241,sich erinnern an::V,հիշել,ледстямс
1242,sich erinnern an::V,մտաբերել,ледстямс
1243,vergessen::V,մոռանալ,стувтомс
1244,messen::V,չափել,онкстнемс
1245,zählen::V,թվել,ловомс
1246,zählen::V,հաշվել,ловомс
1247,rechnen::V,հաշվել,ловомс
1248,rechnen::V,հաշվարկել,ловомс
1249,lesen::V,կարդալ,ловномс
1250,malen::V,նկարել,рисовамс
1251,zeichnen::V,գծել,рисовамс
1252,schreiben::V,գրել,сёрмадомс
1253,besitzen::V,ունենալ,улемс
1254,besitzen::V,ունենալ,улемс азорокс
1255,besitzen::V,տեր լինել,улемс
1256,besitzen::V,տեր լինել,улемс азорокс
1257,kaufen::V,գնել,рамамс
1258,verkaufen::V,վաճառել,миемс
1259,bezahlen::V,վճարել,пандомс
1260,zahlen::V,վճարել,пандомс
1261,beherrschen::V,ղեկավարել,азоркстамс
1262,ertragen::V,դիմանալ,кирдемс
1263,Horn::N,,сюро
1264,fangen::V,,кундамс
