,Concept_ID,mhr,mhr
1282,stricken::V,пида́ш,пида́ш
1283,nähen::V,урга́ш,урга́ш
1284,färben::V,чиялта́ш,чиялта́ш
1285,reinigen::V,эрыкта́ш,эрыкта́ш
1286,waschen::V,мушка́ш,мушка́ш
1287,abwischen::V,ӱшта́ш,ӱшта́ш
1288,spülen::V,шӱалта́ш,шӱалта́ш
1289,fegen::V,ӱшта́ш,ӱшта́ш
1290,kehren::V,ӱшта́ш,ӱшта́ш
1291,baden::V,йӱштыла́ш,йӱштыла́ш
1292,sich waschen::V,мушкылта́ш,мушкылта́ш
1293,ausziehen::V,кудаша́ш,кудаша́ш
1294,anziehen::V,чия́ш,чия́ш
1295,sich anziehen::V,чия́ш,чия́ш
1296,kämmen::V,шера́ш,шера́ш
1297,schmücken::V,тӱзата́ш,тӱзата́ш
1298,schmücken::V,тӱзата́ш,чеверта́ш
1299,schmücken::V,чеверта́ш,тӱзата́ш
1300,schmücken::V,чеверта́ш,чеверта́ш
1301,sagen::V,ойла́ш,ойла́ш
1302,sagen::V,ойла́ш,каласа́ш
1303,sagen::V,каласа́ш,ойла́ш
1304,sagen::V,каласа́ш,каласа́ш
1305,sprechen::V,кутыра́ш,кутыра́ш
1306,reden::V,мутлана́ш,мутлана́ш
1307,sich unterhalten::V,кутыра́ш,кутыра́ш
1308,fragen::V,йода́ш,йода́ш
1309,bitten::V,йода́ш,йода́ш
1310,erzählen::V,ойла́ш,ойла́ш
1311,mitteilen::V,увертара́ш,увертара́ш
1312,nennen::V,лӱмда́ш,лӱмда́ш
1313,rufen::V,ӱжа́ш,ӱжа́ш
1314,prahlen::V,моктана́ш,моктана́ш
1315,übersetzen::V,кусара́ш,кусара́ш
1316,denken::V,шона́ш,шона́ш
1317,glauben::V,ӱшана́ш,ӱшана́ш
1318,bemerken::V,шижа́ш,шижа́ш
1319,erkennen::V,пала́ш,пала́ш
1320,begreifen::V,ыҥла́ш,ыҥла́ш
1321,verstehen::V,умыла́ш,умыла́ш
1322,lernen::V,тунема́ш,тунема́ш
1323,wissen::V,шинча́ш,шинча́ш
1324,sich erinnern an::V,шарна́ш,шарна́ш
1325,vergessen::V,монда́ш,монда́ш
1326,messen::V,виса́ш,виса́ш
1327,zählen::V,шотла́ш,шотла́ш
1328,rechnen::V,шотла́ш,шотла́ш
1329,lesen::V,луда́ш,луда́ш
1330,malen::V,сӱретла́ш,сӱретла́ш
1331,zeichnen::V,сӱретла́ш,сӱретла́ш
1332,schreiben::V,воза́ш,воза́ш
1333,besitzen::V,лия́ш,лия́ш
1334,kaufen::V,нала́ш,нала́ш
1335,verkaufen::V,ужала́ш,ужала́ш
1336,bezahlen::V,тӱла́ш,тӱла́ш
1337,zahlen::V,тӱла́ш,тӱла́ш
1338,beherrschen::V,куча́ш,куча́ш
1339,ertragen::V,турка́ш,турка́ш
