,Concept_ID,kl,kl
679,Fieber::N,nappaat qanimanartoq,nappaat qanimanartoq
680,Arznei::N,imigassaq,imigassaq
681,Brücke::N,ikaartarfik,ikaartarfik
682,Brunnen::N,tissaluttuliaq,tissaluttuliaq
683,Weide::N,masarsuk,masarsuk
684,Pfad::N,aqqut,aqqut
685,Weg::N,aggerfik,aggerfik
686,Straße::N,aqqusineq,aqqusineq
687,Dorf::N,nunaqarfik,nunaqarfik
688,Stadt::N,illorpaat,illorpaat
689,Stadt::N,illorpaat,illorpalik
690,Stadt::N,illorpalik,illorpaat
691,Stadt::N,illorpalik,illorpalik
692,Brief::N,allagarsiaq,allagarsiaq
693,Buch::N,atuakkat,atuakkat
694,Buch::N,atuakkat,mappersagaq
695,Buch::N,mappersagaq,atuakkat
696,Buch::N,mappersagaq,mappersagaq
697,Buchstabe::N,naqinneq,naqinneq
698,Zeitung::N,aviisi,aviisi
699,Leben::N,inuussuseq,inuussuseq
700,Tod::N,toqu,toqu
701,Tod::N,toqu,toquneq
702,Tod::N,toquneq,toqu
703,Tod::N,toquneq,toquneq
704,Grab::N,iliveq,iliveq
705,Grab::N,iliveq,illissat
706,Grab::N,illissat,iliveq
707,Grab::N,illissat,illissat
708,Kirche::N,oqaluffik,oqaluffik
709,Sünde::N,ajorti,ajorti
710,Arbeiter::N,sulisoq,sulisoq
711,Chef::N,ittoqut,ittoqut
712,Meister::N,naalagaq,naalagaq
713,Arzt::N,katsorsaasoq,katsorsaasoq
714,Lehrer::N,ilinniartitsisoq,ilinniartitsisoq
715,Geld::N,aningaasat,aningaasat
716,Geschäft::N,niuertarfik,niuertarfik
717,Laden::N,niuertarfik,niuertarfik
718,Preis::N,aki,aki
719,Ware::N,qaliata pii,qaliata pii
720,Ware::N,qaliata pii,nioqqutissaq
721,Ware::N,nioqqutissaq,qaliata pii
722,Ware::N,nioqqutissaq,nioqqutissaq
723,Nutzen::N,iluaqut,iluaqut
724,Welt::N,nunarsuaq,nunarsuaq
725,Land::N,nuna,nuna
726,König::N,kunngi,kunngi
727,Macht::N,pissaassuseq,pissaassuseq
728,Grenze::N,killik,killik
729,Krieg::N,sorsunneq,sorsunneq
730,Feind::N,akeraq,akeraq
731,Feind::N,akeraq,akerartorti
732,Feind::N,akeraq,qinngarsuisoq
733,Feind::N,akerartorti,akeraq
734,Feind::N,akerartorti,akerartorti
735,Feind::N,akerartorti,qinngarsuisoq
736,Feind::N,qinngarsuisoq,akeraq
737,Feind::N,qinngarsuisoq,akerartorti
738,Feind::N,qinngarsuisoq,qinngarsuisoq
739,Kampf::N,sorsunneq,sorsunneq
740,Pfeil::N,qalugiusaq,qalugiusaq
741,Gewehr::N,aallaat,aallaat
742,Fehler::N,kukkuneq,kukkuneq
743,Fehler::N,kukkuneq,paarlaappaa
744,Fehler::N,paarlaappaa,kukkuneq
745,Fehler::N,paarlaappaa,paarlaappaa
746,Unglück::N,perluut,perluut
747,Schuld::N,akiitsugaq,akiitsugaq
748,Schuld::N,akiitsugaq,akiligassaq
749,Schuld::N,akiligassaq,akiitsugaq
750,Schuld::N,akiligassaq,akiligassaq
751,Alter::N,utoqqaq,utoqqaq
752,Schluss::N,isu,isu
753,Zeit::N,ulloq,ulloq
754,Zeit::N,ulloq,akuttoqatigiinneq
755,Zeit::N,akuttoqatigiinneq,ulloq
756,Zeit::N,akuttoqatigiinneq,akuttoqatigiinneq
757,Tag::N,ulloq,ulloq
758,Morgen::N,ullaaq,ullaaq
759,Mittag::N,ulloqeqqa,ulloqeqqa
760,Abend::N,unnuk,unnuk
761,Nacht::N,unnuaq,unnuaq
762,Woche::N,sapaatip akunnera,sapaatip akunnera
763,Monat::N,qaammat,qaammat
764,Jahr::N,ukioq,ukioq
765,Frühling::N,upernaaq,upernaaq
766,Sommer::N,aasaq,aasaq
767,Herbst::N,ukiaq,ukiaq
768,Winter::N,ukioq,ukioq
769,Januar::N,siulleeq,siulleeq
770,Januar::N,siulleeq,qaammaliaq
771,Januar::N,qaammaliaq,siulleeq
772,Januar::N,qaammaliaq,qaammaliaq
773,Februar::N,aarlaat,aarlaat
774,März::N,marsi,marsi
775,März::N,marsi,martsi
776,März::N,martsi,marsi
777,März::N,martsi,martsi
778,Mai::N,maaji,maaji
779,Juni::N,juuni,juuni
780,Juli::N,juuli,juuli
781,August::N,aggusti,aggusti
782,September::N,septembari,septembari
783,Oktober::N,oktobari,oktobari
784,November::N,novembari,novembari
785,Dezember::N,detsembari,detsembari
786,Montag::N,ataasinngortoq,ataasinngortoq
787,Dienstag::N,marlunngorneq,marlunngorneq
788,Mittwoch::N,pingasunngorneq,pingasunngorneq
789,Donnerstag::N,sisamanngorneq,sisamanngorneq
790,Freitag::N,tallimanngorneq,tallimanngorneq
791,Samstag::N,arfininngorneq,arfininngorneq
792,Sonntag::N,sapaat,sapaat
793,Sonntag::N,sapaat,sapaati
794,Sonntag::N,sapaati,sapaat
795,Sonntag::N,sapaati,sapaati
796,groß::A,angivoq,angivoq
797,klein::A,mikivoq,mikivoq
798,lang::A,takisooq,takisooq
799,kurz::A,naatsoq,naatsoq
800,breit::A,silippoq,silippoq
801,schmal::A,amitsoq,amitsoq
802,dicht::A,torsusooq,torsusooq
803,dick[Gegenstand]::A,issuvoq,issuvoq
804,dick[Gegenstand]::A,issuvoq,issusooq
805,dick[Gegenstand]::A,issusooq,issuvoq
806,dick[Gegenstand]::A,issusooq,issusooq
807,dünn::A,amitsoq,amitsoq
808,fein::A,mamarpoq,mamarpoq
809,fest::A,tangeqarpoq,tangeqarpoq
810,flach::A,nalimmappoq,nalimmappoq
811,glatt::A,quasak,quasak
812,hart::A,mattusooq,mattusooq
813,hart::A,mattusooq,manngerpoq
814,hart::A,mattusooq,titeqquluppoq
815,hart::A,manngerpoq,mattusooq
816,hart::A,manngerpoq,manngerpoq
817,hart::A,manngerpoq,titeqquluppoq
818,hart::A,titeqquluppoq,mattusooq
819,hart::A,titeqquluppoq,manngerpoq
820,hart::A,titeqquluppoq,titeqquluppoq
821,weich::A,nerumaarpoq,nerumaarpoq
822,rund::A,ammallorippoq,ammallorippoq
823,spitz::A,qummukujooq,qummukujooq
824,scharf::A,ipippoq,ipippoq
825,stumpf::A,anngerpoq,anngerpoq
826,schwer::A,oqimaappoq,oqimaappoq
827,schön::A,kusanarpoq,kusanarpoq
828,heiß::A,kiappoq,kiappoq
829,warm::A,oqorpoq,oqorpoq
830,kalt::A,issippoq,issippoq
831,kühl::A,pueqqortippoq,pueqqortippoq
832,feucht::A,isugutavoq,isugutavoq
833,feucht::A,isugutavoq,qaasernarpoq
834,feucht::A,qaasernarpoq,isugutavoq
835,feucht::A,qaasernarpoq,qaasernarpoq
836,nass::A,imerorpoq,imerorpoq
837,trocken::A,panerpoq,panerpoq
838,voll::A,ulikkaarpoq,ulikkaarpoq
839,leer::A,imaattuarpoq,imaattuarpoq
840,offen::A,ammavoq,ammavoq
841,geschlossen::A,matuvoq,matuvoq
842,sauber::A,eqqippoq,eqqippoq
843,sauber::A,eqqippoq,sukuluippoq
844,sauber::A,eqqippoq,ipeqanngilaq
845,sauber::A,sukuluippoq,eqqippoq
846,sauber::A,sukuluippoq,sukuluippoq
847,sauber::A,sukuluippoq,ipeqanngilaq
848,sauber::A,ipeqanngilaq,eqqippoq
849,sauber::A,ipeqanngilaq,sukuluippoq
850,sauber::A,ipeqanngilaq,ipeqanngilaq
851,schmutzig::A,tapappoq,tapappoq
852,schmutzig::A,tapappoq,minguppoq
853,schmutzig::A,minguppoq,tapappoq
854,schmutzig::A,minguppoq,minguppoq
855,roh::A,aapavoq,aapavoq
856,reif::A,qaarulerpoq,qaarulerpoq
857,süß::A,tungusunnippoq,tungusunnippoq
858,bitter::A,qasilippoq,qasilippoq
859,hell::A,qaamavoq,qaamavoq
860,dunkel::A,qernerpoq,qernerpoq
861,schwarz::A,qernerpoq,qernerpoq
862,weiß::A,qaqorpoq,qaqorpoq
863,rot::A,aappaluppoq,aappaluppoq
864,gelb::A,sungaarpoq,sungaarpoq
865,blau::A,tungujorpoq,tungujorpoq
866,grün::A,qorsooqqippoq,qorsooqqippoq
867,grau::A,qaserpoq,qaserpoq
868,billig::A,akikippoq,akikippoq
869,wertvoll::A,erlinnarpoq,erlinnarpoq
870,blind::A,tappiippoq,tappiippoq
871,blind::A,tappiippoq,isigisaqanngilaq
872,blind::A,isigisaqanngilaq,tappiippoq
873,blind::A,isigisaqanngilaq,isigisaqanngilaq
874,taub::A,tusilarpoq,tusilarpoq
875,kräftig::A,pissaq,pissaq
876,kräftig::A,pissaq,pissarsuaq
877,kräftig::A,pissarsuaq,pissaq
878,kräftig::A,pissarsuaq,pissarsuaq
879,stark::A,sanngivoq,sanngivoq
880,schwach::A,nakuippoq,nakuippoq
881,fett::A,pualavoq,pualavoq
882,schlank::A,tuappoq,tuappoq
883,hübsch::A,aatsialaq,aatsialaq
884,böse::A,ajorpoq,ajorpoq
885,dumm::A,taqajak,taqajak
886,dumm::A,taqajak,sikkilluppoq
887,dumm::A,taqajak,qaatusimasaqanngilaq
888,dumm::A,sikkilluppoq,taqajak
889,dumm::A,sikkilluppoq,sikkilluppoq
890,dumm::A,sikkilluppoq,qaatusimasaqanngilaq
891,dumm::A,qaatusimasaqanngilaq,taqajak
892,dumm::A,qaatusimasaqanngilaq,sikkilluppoq
893,dumm::A,qaatusimasaqanngilaq,qaatusimasaqanngilaq
894,faul::A,eqiasuppoq,eqiasuppoq
895,faul::A,eqiasuppoq,eqiattortuvoq
896,faul::A,eqiattortuvoq,eqiasuppoq
897,faul::A,eqiattortuvoq,eqiattortuvoq
898,fleißig::A,eqiasuippoq,eqiasuippoq
899,geizig::A,iasilaarpoq,iasilaarpoq
900,geizig::A,iasilaarpoq,tukkuippoq
901,geizig::A,tukkuippoq,iasilaarpoq
902,geizig::A,tukkuippoq,tukkuippoq
903,klug::A,mallak,mallak
904,klug::A,mallak,ittanneq
905,klug::A,mallak,kutaappoq
906,klug::A,mallak,kuttaappoq
907,klug::A,mallak,qarasagippoq
908,klug::A,ittanneq,mallak
909,klug::A,ittanneq,ittanneq
910,klug::A,ittanneq,kutaappoq
911,klug::A,ittanneq,kuttaappoq
912,klug::A,ittanneq,qarasagippoq
913,klug::A,kutaappoq,mallak
914,klug::A,kutaappoq,ittanneq
915,klug::A,kutaappoq,kutaappoq
916,klug::A,kutaappoq,kuttaappoq
917,klug::A,kutaappoq,qarasagippoq
918,klug::A,kuttaappoq,mallak
919,klug::A,kuttaappoq,ittanneq
920,klug::A,kuttaappoq,kutaappoq
921,klug::A,kuttaappoq,kuttaappoq
922,klug::A,kuttaappoq,qarasagippoq
923,klug::A,qarasagippoq,mallak
924,klug::A,qarasagippoq,ittanneq
925,klug::A,qarasagippoq,kutaappoq
926,klug::A,qarasagippoq,kuttaappoq
927,klug::A,qarasagippoq,qarasagippoq
928,lieb::A,akisooq,akisooq
929,lustig::A,piikulavoq,piikulavoq
930,sanft::A,isumagippoq,isumagippoq
931,hungrig::A,kaappoq,kaappoq
932,hungrig::A,kaappoq,perlilerpoq
933,hungrig::A,perlilerpoq,kaappoq
934,hungrig::A,perlilerpoq,perlilerpoq
935,krank::A,napparsimavoq,napparsimavoq
936,traurig::A,aliasuppoq,aliasuppoq
937,lebendig::A,uumavoq,uumavoq
938,gut::A,ajunngilaq,ajunngilaq
939,schlecht::A,sualuppoq,sualuppoq
940,richtig::A,iluarpoq,iluarpoq
941,schlimm::A,amiilaarnarpoq,amiilaarnarpoq
942,wahr::A,ilumoorpoq,ilumoorpoq
943,alt::A,pisoqaq,pisoqaq
944,neu::A,nutaavoq,nutaavoq
945,alt[Lebewesen]::A,utoqqaq,utoqqaq
946,jung::A,inuusuppoq,inuusuppoq
947,jung::A,inuusuppoq,kingulliarsuk
948,jung::A,kingulliarsuk,inuusuppoq
949,jung::A,kingulliarsuk,kingulliarsuk
950,arm::A,piillasoq,piillasoq
951,arm::A,piillasoq,piitsuuvoq
952,arm::A,piitsuuvoq,piillasoq
953,arm::A,piitsuuvoq,piitsuuvoq
954,reich::A,pisuuvoq,pisuuvoq
955,berühmt::A,tusaamasaq,tusaamasaq
956,fremd::A,ajasoornarpoq,ajasoornarpoq
957,verschieden::A,allatut,allatut
958,verschieden::A,allatut,tamalaat
959,verschieden::A,tamalaat,allatut
960,verschieden::A,tamalaat,tamalaat
961,nah::A,qanippoq,qanippoq
962,fern::A,ungasippoq,ungasippoq
963,linker::A,saamerleq,saamerleq
964,rechter::A,innarluissut,innarluissut
965,erster::A,siulleq,siulleq
966,zweiter::A,qataatsup tullia,qataatsup tullia
967,dritter::A,pingajorarterut,pingajorarterut
968,letzter::A,kingulleq,kingulleq
969,allein::ADV,kisimiippoq,kisimiippoq
970,auf einmal::ADV,tassanngaannaq,tassanngaannaq
971,zusammen::ADV,attaasa,attaasa
972,zusammen::ADV,attaasa,attarmik
973,zusammen::ADV,attarmik,attaasa
974,zusammen::ADV,attarmik,attarmik
975,lange::ADV,akuni,akuni
976,plötzlich::ADV,tassanngaannaq,tassanngaannaq
977,sofort::ADV,erniinnaq,erniinnaq
978,später::ADV,kingorna,kingorna
979,jetzt::ADV,maanna,maanna
980,jetzt::ADV,maanna,massakkut
981,jetzt::ADV,massakkut,maanna
982,jetzt::ADV,massakkut,massakkut
983,heute::ADV,ullumi,ullumi
984,morgen::ADV,aqagu,aqagu
985,bald::ADV,erniinnaq,erniinnaq
986,dann::ADV,taava,taava
987,gestern::ADV,ippassaq,ippassaq
988,einst::ADV,ataatsimik,ataatsimik
989,einst::ADV,ataatsimik,ilaanni
990,einst::ADV,ilaanni,ataatsimik
991,einst::ADV,ilaanni,ilaanni
992,damals::ADV,taamani,taamani
993,damals::ADV,taamani,taamanikkut
994,damals::ADV,taamani,taassumuunakkut
995,damals::ADV,taamanikkut,taamani
996,damals::ADV,taamanikkut,taamanikkut
997,damals::ADV,taamanikkut,taassumuunakkut
998,damals::ADV,taassumuunakkut,taamani
999,damals::ADV,taassumuunakkut,taamanikkut
1000,damals::ADV,taassumuunakkut,taassumuunakkut
1001,danach::ADV,taava,taava
1002,vorher::ADV,siornagut,siornagut
1003,einmal::ADV,ilaanni,ilaanni
1004,einmal::ADV,ilaanni,ataatsimik
1005,einmal::ADV,ataatsimik,ilaanni
1006,einmal::ADV,ataatsimik,ataatsimik
1007,manchmal::ADV,qaqutigu,qaqutigu
1008,manchmal::ADV,qaqutigu,qaqutigut
1009,manchmal::ADV,qaqutigut,qaqutigu
1010,manchmal::ADV,qaqutigut,qaqutigut
1011,oft::ADV,akulikitsumik,akulikitsumik
1012,immer::ADV,tamatigut,tamatigut
1013,hier::ADV,maani,maani
1014,hierhin::ADV,maani,maani
1015,dorthin::ADV,ikuuna,ikuuna
1016,geradeaus::ADV,narlumut,narlumut
1017,vorwärts::ADV,pilangavoc,pilangavoc
1018,rückwärts::ADV,kingumut,kingumut
1019,rückwärts::ADV,kingumut,tunumut or tunummut
1020,rückwärts::ADV,tunumut or tunummut,kingumut
1021,rückwärts::ADV,tunumut or tunummut,tunumut or tunummut
1022,zurück::ADV,kingumut,kingumut
1023,zurück::ADV,kingumut,tunumut or tunummut
1024,zurück::ADV,tunumut or tunummut,kingumut
1025,zurück::ADV,tunumut or tunummut,tunumut or tunummut
1026,unten::ADV,kana,kana
1027,hinab::ADV,qiviu,qiviu
1028,überall::ADV,tamaginni,tamaginni
1029,überall::ADV,tamaginni,tamani tamaani
1030,überall::ADV,tamani tamaani,tamaginni
1031,überall::ADV,tamani tamaani,tamani tamaani
1032,kaum::ADV,qaqutigorsuaq,qaqutigorsuaq
1033,sehr::ADV,assut,assut
1034,noch::ADV,qeratavoq,qeratavoq
1035,schon::ADV,taava-una,taava-una
1036,wieder::ADV,kingumut,kingumut
1037,vergebens::ADV,angiluk,angiluk
1038,dies::PRN,manna,manna
1039,dies::PRN,manna,matuma
1040,dies::PRN,matuma,manna
1041,dies::PRN,matuma,matuma
1042,das::PRN,ua,ua
1043,ich::PRN,uanga,uanga
1044,du::PRN,illit,illit
1045,er::PRN,una,una
1046,wir::PRN,uagut,uagut
1047,ihr::PRN,ilissi,ilissi
1048,sie::PRN,uku,uku
1049,was::FPRN,aat?,aat?
1050,wer::FPRN,kikkut,kikkut
1051,wo::FADV,sumi,sumi
1052,wohin::FADV,sumut,sumut
1053,wie::FADV,qanoq,qanoq
1054,warum::FADV,sooq,sooq
1055,wieviel::FNUM,qassit,qassit
1056,wieviel::FNUM,qassit,qanoq atsigisumik?
1057,wieviel::FNUM,qanoq atsigisumik?,qassit
1058,wieviel::FNUM,qanoq atsigisumik?,qanoq atsigisumik?
1059,eins::NUM,ataaseq,ataaseq
1060,zwei::NUM,marluk,marluk
1061,drei::NUM,pingasut,pingasut
1062,vier::NUM,sisamat,sisamat
1063,vier::NUM,sisamat,qajuusat
1064,vier::NUM,qajuusat,sisamat
1065,vier::NUM,qajuusat,qajuusat
1066,fünf::NUM,tallimat,tallimat
1067,sechs::NUM,arfineq,arfineq
1068,sechs::NUM,arfineq,arfinillit
1069,sechs::NUM,arfinillit,arfineq
1070,sechs::NUM,arfinillit,arfinillit
1071,sieben::NUM,arfineq-marluk,arfineq-marluk
1072,acht::NUM,arfineq pingasut,arfineq pingasut
1073,neun::NUM,qulingiluat,qulingiluat
1074,neun::NUM,qulingiluat,arfineq sisamat
1075,neun::NUM,arfineq sisamat,qulingiluat
1076,neun::NUM,arfineq sisamat,arfineq sisamat
1077,zehn::NUM,qulit,qulit
1078,elf::NUM,aqqaneq,aqqaneq
1079,zwölf::NUM,aqqaneq-marluk,aqqaneq-marluk
1080,zwanzig::NUM,tyve,tyve
1081,dreißig::NUM,tredive,tredive
1082,dreißig::NUM,tredive,pingasunik qulillit
1083,dreißig::NUM,pingasunik qulillit,tredive
1084,dreißig::NUM,pingasunik qulillit,pingasunik qulillit
1085,vierzig::NUM,fyrre,fyrre
1086,fünfzig::NUM,halvtreds,halvtreds
1087,fünfzig::NUM,halvtreds,tallimanik qulillit
1088,fünfzig::NUM,tallimanik qulillit,halvtreds
1089,fünfzig::NUM,tallimanik qulillit,tallimanik qulillit
1090,sechzig::NUM,tres,tres
1091,siebzig::NUM,halvfjerds,halvfjerds
1092,achtzig::NUM,firs,firs
1093,neunzig::NUM,halvfems,halvfems
1094,hundert::NUM,et hundrede,et hundrede
1095,tausend::NUM,et tusinde,et tusinde
1096,und::CNJ,aamma,aamma
1097,oder::CNJ,imalluunnit,imalluunnit
1098,stehen::V,sikingavoq,sikingavoq
1099,sitzen::V,ingippoq,ingippoq
1100,liegen::V,nalavoq,nalavoq
1101,liegen::V,nalavoq,aqupivoq
1102,liegen::V,aqupivoq,nalavoq
1103,liegen::V,aqupivoq,aqupivoq
1104,hängen::V,nivinngarpaa,nivinngarpaa
1105,werden::V,pinngorpoq,pinngorpoq
1106,passieren::V,pivoq,pivoq
1107,beginnen::V,aallarnerpaa,aallarnerpaa
1108,enden::V,naggaserpaa,naggaserpaa
1109,wechseln::V,immikkut ilivoq,immikkut ilivoq
1110,untergehen[Sonne]::V,ilioqqaasoq,ilioqqaasoq
1111,scheinen[Sonne]::V,qinnorpoq,qinnorpoq
1112,scheinen[Sonne]::V,qinnorpoq,qinngorpoq
1113,scheinen[Sonne]::V,qinngorpoq,qinnorpoq
1114,scheinen[Sonne]::V,qinngorpoq,qinngorpoq
1115,donnern::V,kalleq,kalleq
1116,wehen::V,timmivoq,timmivoq
1117,sich drehen::V,ipippaa,ipippaa
1118,schwanken::V,aalavoq,aalavoq
1119,schwingen::V,issakajaat or issakatsiaarut,issakajaat or issakatsiaarut
1120,fallen::V,quasivaa,quasivaa
1121,brennen::V,seerpoq,seerpoq
1122,brennen::V,seerpoq,uuppaa
1123,brennen::V,uuppaa,seerpoq
1124,brennen::V,uuppaa,uuppaa
1125,rauchen::V,pujoorpoq,pujoorpoq
1126,regnen::V,siallerpoq,siallerpoq
1127,gefrieren::V,qiulerpoq,qiulerpoq
1128,tauen::V,aappoq,aappoq
1129,schmelzen::V,aappoq,aappoq
1130,schmelzen::V,aappoq,aatsippaa
1131,schmelzen::V,aatsippaa,aappoq
1132,schmelzen::V,aatsippaa,aatsippaa
1133,trocknen::V,panerserpaa,panerserpaa
1134,sieden::V,qalappoq,qalappoq
1135,reißen::V,qulli,qulli
1136,reißen::V,qulli,alittorpaa
1137,reißen::V,qulli,kimillanneq
1138,reißen::V,alittorpaa,qulli
1139,reißen::V,alittorpaa,alittorpaa
1140,reißen::V,alittorpaa,kimillanneq
1141,reißen::V,kimillanneq,qulli
1142,reißen::V,kimillanneq,alittorpaa
1143,reißen::V,kimillanneq,kimillanneq
1144,versinken::V,kivivaa,kivivaa
1145,versinken::V,kivivaa,apparpoq
1146,versinken::V,apparpoq,kivivaa
1147,versinken::V,apparpoq,apparpoq
1148,vergehen::V,qaangerpaa,qaangerpaa
1149,vergehen::V,qaangerpaa,sarsuppoq
1150,vergehen::V,sarsuppoq,qaangerpaa
1151,vergehen::V,sarsuppoq,sarsuppoq
1152,erscheinen::V,takutippoq,takutippoq
1153,sinken::V,kivivaa,kivivaa
1154,sinken::V,kivivaa,apparpoq
1155,sinken::V,apparpoq,kivivaa
1156,sinken::V,apparpoq,apparpoq
1157,abnehmen::V,ikillipput,ikillipput
1158,zunehmen::V,allisippaa,allisippaa
1159,steigen::V,allisippaa,allisippaa
1160,wachsen::V,allivoq,allivoq
1161,glänzen::V,qinngorpoq,qinngorpoq
1162,glänzen::V,qinngorpoq,qinnorpoq
1163,glänzen::V,qinnorpoq,qinngorpoq
1164,glänzen::V,qinnorpoq,qinnorpoq
1165,funkeln::V,uisorilavoq,uisorilavoq
1166,läuten::V,avilualaarpoq,avilualaarpoq
1167,klingeln::V,aviluarpoq,aviluarpoq
1168,klingeln::V,aviluarpoq,aviluarpaluppoq
1169,klingeln::V,aviluarpaluppoq,aviluarpoq
1170,klingeln::V,aviluarpaluppoq,aviluarpaluppoq
1171,brausen::V,ittuk,ittuk
1172,brausen::V,ittuk,ittuppoq
1173,brausen::V,ittuk,ittuppaluppoq
1174,brausen::V,ittuppoq,ittuk
1175,brausen::V,ittuppoq,ittuppoq
1176,brausen::V,ittuppoq,ittuppaluppoq
1177,brausen::V,ittuppaluppoq,ittuk
1178,brausen::V,ittuppaluppoq,ittuppoq
1179,brausen::V,ittuppaluppoq,ittuppaluppoq
1180,bellen::V,qiluppoq,qiluppoq
1181,heulen::V,maarpoq,maarpoq
1182,heulen::V,maarpoq,maalavoq
1183,heulen::V,maarpoq,miaggoorpoq
1184,heulen::V,maalavoq,maarpoq
1185,heulen::V,maalavoq,maalavoq
1186,heulen::V,maalavoq,miaggoorpoq
1187,heulen::V,miaggoorpoq,maarpoq
1188,heulen::V,miaggoorpoq,maalavoq
1189,heulen::V,miaggoorpoq,miaggoorpoq
1190,blasen::V,aporneq,aporneq
1191,pfeifen::V,siggartartitsivoq,siggartartitsivoq
1192,pfeifen::V,siggartartitsivoq,siorsulavoq
1193,pfeifen::V,siorsulavoq,siggartartitsivoq
1194,pfeifen::V,siorsulavoq,siorsulavoq
1195,schreien::V,suaarpoq,suaarpoq
1196,stöhnen::V,nipiliorpoq,nipiliorpoq
1197,stöhnen::V,nipiliorpoq,nipilliorpoq
1198,stöhnen::V,nipilliorpoq,nipiliorpoq
1199,stöhnen::V,nipilliorpoq,nipilliorpoq
1200,zittern::V,qarsulivik,qarsulivik
1201,leben::V,inuuvoq,inuuvoq
1202,geboren werden::V,inuuvoq,inuuvoq
1203,geboren werden::V,inuuvoq,inunngorpoq
1204,geboren werden::V,inunngorpoq,inuuvoq
1205,geboren werden::V,inunngorpoq,inunngorpoq
1206,atmen::V,anersaarpoq,anersaarpoq
1207,trinken::V,imerpoq,imerpoq
1208,essen::V,tamorpoq,tamorpoq
1209,schlucken::V,tuluarnaq,tuluarnaq
1210,einschlafen::V,sinippoq,sinippoq
1211,schlafen::V,sinik,sinik
1212,aufwachen::V,iterpoq,iterpoq
1213,aufwachen::V,iterpoq,eqqumavoq
1214,aufwachen::V,eqqumavoq,iterpoq
1215,aufwachen::V,eqqumavoq,eqqumavoq
1216,aufstehen::V,makippoq,makippoq
1217,sich erholen::V,qasuerserpoq,qasuerserpoq
1218,schmerzen::V,anneraa,anneraa
1219,schmerzen::V,anneraa,annernarpoq
1220,schmerzen::V,annernarpoq,anneraa
1221,schmerzen::V,annernarpoq,annernarpoq
1222,husten::V,quersorpoq,quersorpoq
1223,genesen::V,ajunngissivoq,ajunngissivoq
1224,genesen::V,ajunngissivoq,ilisimmarpoq
1225,genesen::V,ajunngissivoq,ilorrippoq
1226,genesen::V,ilisimmarpoq,ajunngissivoq
1227,genesen::V,ilisimmarpoq,ilisimmarpoq
1228,genesen::V,ilisimmarpoq,ilorrippoq
1229,genesen::V,ilorrippoq,ajunngissivoq
1230,genesen::V,ilorrippoq,ilisimmarpoq
1231,genesen::V,ilorrippoq,ilorrippoq
1232,sterben::V,toquvoq,toquvoq
1233,sich bewegen::V,ingerlavoq,ingerlavoq
1234,sich setzen::V,ingippoq,ingippoq
1235,laufen::V,arpappoq,arpappoq
1236,schreiten::V,ingerlavoq,ingerlavoq
1237,spazierengehen::V,utertakajaarpoq,utertakajaarpoq
1238,spazierengehen::V,utertakajaarpoq,utertakattajaarpoq
1239,spazierengehen::V,utertakattajaarpoq,utertakajaarpoq
1240,spazierengehen::V,utertakattajaarpoq,utertakattajaarpoq
1241,eilen::V,qaa qaa,qaa qaa
1242,eilen::V,qaa qaa,qiilasaarpoq
1243,eilen::V,qaa qaa,ingerlasaarpaa
1244,eilen::V,qiilasaarpoq,qaa qaa
1245,eilen::V,qiilasaarpoq,qiilasaarpoq
1246,eilen::V,qiilasaarpoq,ingerlasaarpaa
1247,eilen::V,ingerlasaarpaa,qaa qaa
1248,eilen::V,ingerlasaarpaa,qiilasaarpoq
1249,eilen::V,ingerlasaarpaa,ingerlasaarpaa
1250,sich beeilen::V,tuaviorpoq,tuaviorpoq
1251,sausen::V,uiguut,uiguut
1252,rennen::V,igivoq,igivoq
1253,springen::V,upernassaq,upernassaq
1254,klettern::V,pilaakkeerpoq,pilaakkeerpoq
1255,schaukeln::V,aalavoq,aalavoq
1256,schwimmen::V,naluppoq,naluppoq
1257,tauchen::V,allorpoq,allorpoq
1258,rudern::V,ipuppaa,ipuppaa
1259,fahren::V,qimusserpoq,qimusserpoq
1260,fliegen::V,timmivoq,timmivoq
1261,weggehen::V,piiarpoq,piiarpoq
1262,anhalten::V,unitsippaa,unitsippaa
1263,hineingehen::V,timaappaa,timaappaa
1264,eintreten::V,allattorpaa,allattorpaa
1265,kommen::V,qaa-,qaa-
1266,kommen::V,qaa-,pivaa
1267,kommen::V,pivaa,qaa-
1268,kommen::V,pivaa,pivaa
1269,ankommen::V,tikippoq,tikippoq
1270,zurückkommen::V,angerlarpoq,angerlarpoq
1271,bleiben::V,uninngavoq,uninngavoq
1272,warten::V,paavoq,paavoq
1273,warten::V,paavoq,utaqqivoq
1274,warten::V,utaqqivoq,paavoq
1275,warten::V,utaqqivoq,utaqqivoq
1276,suchen::V,nivivaa,nivivaa
1277,finden::V,nanivaa,nanivaa
1278,versuchen::V,uuppaa,uuppaa
1279,versuchen::V,uuppaa,ussersarpaa
1280,versuchen::V,ussersarpaa,uuppaa
1281,versuchen::V,ussersarpaa,ussersarpaa
1282,vorbereiten::V,piareersarpaa,piareersarpaa
1283,lieben::V,asavaa,asavaa
1284,mögen::V,akaaraa,akaaraa
1285,rühren::V,qeerlerpaa,qeerlerpaa
1286,weinen::V,qiavoq,qiavoq
1287,schimpfen::V,qatimaarpoq,qatimaarpoq
1288,sich ärgern::V,ugguutigaa,ugguutigaa
