,Concept_ID,lt,av
1397,töten::V,nužudyti,чӏвазе
1398,wohnen::V,gyventi,яшав гьабизе
1399,arbeiten::V,dirbti,хӏалтӏизе
1400,arbeiten::V,triūsti,хӏалтӏизе
1401,sammeln::V,rinkti,бакӏаризе
1402,pflücken::V,skinti,бетӏизе
1403,pflücken::V,raškyti,бетӏизе
1404,jagen::V,medžioti,чан гьабизе
1405,fischen::V,žvejoti,ччугӏа кквезе
1406,fassen::V,sučiupti,кквезе
1407,hüten::V,ganyti,кваназабизе
1408,treiben::V,ginti,гъезе
1409,anbinden::V,pririšti,бухьине
1410,füttern::V,šerti,кваназабизе
1411,melken::V,melžti,бечӏчӏизе
1412,hacken::V,kapoti,чӏвазе
1413,gießen::V,lieti,лъалъазе
1414,gießen::V,laistyti,лъалъазе
1415,reifen::V,nokti,барщизе
1416,reifen::V,sirpti,барщизе
1417,zubereiten::V,ruošti,бежа-белъине
1418,zubereiten::V,gaminti,бежа-белъине
1419,kochen::V,virti,белъине
1420,kochen::V,virinti,белъине
1421,backen::V,kepti,базе
1422,braten::V,kepti,бежизе
1423,braten::V,kepinti,бежизе
1424,umrühren::V,maišyti,багъаризе
1425,umrühren::V,pamaišyti,багъаризе
1426,stricken::V,megzti,хьухьине
1427,nähen::V,siūti,букъизе
1428,färben::V,dažyti,кьер гьабизе
1429,färben::V,nudažyti,кьер гьабизе
1430,reinigen::V,valyti,бацӏцӏине
1431,reinigen::V,švarinti,бацӏцӏине
1432,waschen::V,plauti,чуризе
1433,waschen::V,mazgoti,чуризе
1434,waschen::V,skalbti,чуризе
1435,abwischen::V,nušluostyti,бацӏцӏине
1436,spülen::V,plauti,хулизе
1437,spülen::V,skalauti,хулизе
1438,fegen::V,šluoti,лъухьизе
1439,kehren::V,šluoti,лъухьизе
1440,baden::V,maudytis,чордезе
1441,sich waschen::V,praustis,
1442,ausziehen::V,numauti,бахъизе
1443,ausziehen::V,nuvilkti,бахъизе
1444,anziehen::V,mauti,ретӏине
1445,anziehen::V,apsivilkti,ретӏине
1446,sich anziehen::V,rengtis,ретӏине
1447,sich anziehen::V,apsirengti,ретӏине
1448,kämmen::V,šukuoti,хазе
1449,schmücken::V,puošti,чӏухӏизабизе
1450,schmücken::V,dabinti,чӏухӏизабизе
1451,schmücken::V,gražinti,чӏухӏизабизе
1452,sagen::V,tarti,бицине
1453,sprechen::V,kalbėti,бицине
1454,reden::V,šnekėti,гаргадизе
1455,sich unterhalten::V,kalbėtis,гаргадизе
1456,sich unterhalten::V,šnekučiuotis,гаргадизе
1457,fragen::V,klausti,цӏехезе
1458,fragen::V,klausti,гьикъизе
1459,bitten::V,prašyti,гьаризе
1460,erzählen::V,pasakoti,бицине
1461,mitteilen::V,skelbti,лъазабизе
1462,mitteilen::V,pranešti,лъазабизе
1463,nennen::V,vadinti,цӏар лъезе
1464,nennen::V,vardyti,цӏар лъезе
1465,rufen::V,šaukti,ахӏизе
1466,rufen::V,kviesti,ахӏизе
1467,prahlen::V,girtis,беццаризе
1468,übersetzen::V,versti,буссинабизе
1469,übersetzen::V,išversti,буссинабизе
1470,denken::V,galvoti,ургъизе
1471,glauben::V,manyti,божизе
1472,glauben::V,tikėti,божизе
1473,bemerken::V,pamatyti,берречӏчӏизе
1474,bemerken::V,pastebėti,берречӏчӏизе
1475,erkennen::V,pažinti,лъазе
1476,erkennen::V,pažinti,батӏаго бахъизе
1477,erkennen::V,atpažinti,лъазе
1478,erkennen::V,atpažinti,батӏаго бахъизе
1479,begreifen::V,suvokti,бичӏчӏизе
1480,verstehen::V,suprasti,
1481,lernen::V,mokytis,цӏализе
1482,wissen::V,žinoti,лъазе
1483,sich erinnern an::V,prisiminti,ракӏалде щвезе
1484,vergessen::V,užmiršti,кӏочене
1485,messen::V,matuoti,борцине
1486,zählen::V,skaičiuoti,рикӏкӏине
1487,rechnen::V,skaičiuoti,рикӏкӏине
1488,lesen::V,skaityti,цӏализе
1489,malen::V,tapyti,бахъизе
1490,zeichnen::V,piešti,бахъизе
1491,zeichnen::V,žymėti,бахъизе
1492,zeichnen::V,braižyti,бахъизе
1493,schreiben::V,rašyti,хъвазе
1494,besitzen::V,turėti,щвезе
1495,besitzen::V,turėti,бу́кӏине
1496,kaufen::V,pirkti,босизе
1497,verkaufen::V,parduoti,бичизе
1498,bezahlen::V,apmokėti,кьезе
1499,zahlen::V,mokėti,кьезе
1500,beherrschen::V,valdyti,
1501,ertragen::V,kę̃sti,баччизе
1502,ertragen::V,pakelti,баччизе
1503,ertragen::V,iškę̃sti,баччизе
