,Concept_ID,ga,fa
803,taub::A,bodhar,کر
804,taub::A,bodhar,ناشنوا
805,kräftig::A,cumhachtach,قوی
806,stark::A,tréan,قوی
807,stark::A,tréan,نیرومند
808,stark::A,láidir,قوی
809,stark::A,láidir,نیرومند
810,schwach::A,lag,ضعیف
811,schwach::A,fann,ضعیف
812,fett::A,ramhar,چرب
813,schlank::A,caol,باریک‌اندام
814,schlank::A,seang,باریک‌اندام
815,hübsch::A,álainn,قشنگ
816,hübsch::A,álainn,خوشگل
817,hübsch::A,dathúil,قشنگ
818,hübsch::A,dathúil,خوشگل
819,böse::A,olc,بد
820,dumm::A,dúr,احمق
821,dumm::A,amaideach,احمق
822,faul::A,falsa,لش
823,faul::A,falsa,تنبل
824,faul::A,leisciúil,لش
825,faul::A,leisciúil,تنبل
826,fleißig::A,dícheallach,زرنگ
827,geizig::A,barainneach,خسیس
828,geizig::A,sprionlaithe,خسیس
829,klug::A,cliste,عاقل
830,klug::A,cliste,باهوش
831,geschickt::A,oilte,ماهر
832,geschickt::A,ealaíonta,ماهر
833,lieb::A,dil,عزیز
834,lieb::A,dílis,عزیز
835,lustig::A,aerach,شاد
836,lustig::A,aerach,خوشحال
837,lustig::A,meidhreach,شاد
838,lustig::A,meidhreach,خوشحال
839,sanft::A,bog,لطیف
840,sanft::A,séimh,لطیف
841,hungrig::A,ocrach,گرسنه
842,krank::A,tinn,مریض
843,krank::A,tinn,بیمار
844,krank::A,breoite,مریض
845,krank::A,breoite,بیمار
846,nackt::A,nocht,لخت
847,nackt::A,nocht,برهنه
848,traurig::A,brónach,غمگین
849,lebendig::A,beo,زنده
850,gut::A,maith,خوب
851,schlecht::A,dona,بد
852,schlecht::A,droch-,بد
853,richtig::A,ceart,درست
854,schlimm::A,gránna,وخيم
855,schlimm::A,tubaisteach,وخيم
856,wahr::A,fíor,درست
857,wahr::A,fíor,حقیقی
858,alt::A,sean,کهنه
859,neu::A,úr,نو
860,neu::A,nua,نو
861,ehemalig::A,iar-,قبلی
862,ehemalig::A,sean-,قبلی
863,alt[Lebewesen]::A,sean,پیر
864,alt[Lebewesen]::A,aosta,پیر
865,jung::A,óg,جوان
866,arm::A,bocht,فقیر
867,reich::A,saibhir,پولدار
868,reich::A,saibhir,ثروتمند
869,reich::A,rachmasach,پولدار
870,reich::A,rachmasach,ثروتمند
871,bekannt::A,atá eolas air,آشنا
872,bekannt::A,atá eolas air,معلوم
873,berühmt::A,cailiúil,مشهور
874,berühmt::A,clúiteach,مشهور
875,fremd::A,coimhthíoch,خارجی
876,fremd::A,coimhthíoch,بیگانه
877,verschieden::A,éagsúil,مختلف
878,verschieden::A,éagsúil,متفاوت
879,verschieden::A,difriúil,مختلف
880,verschieden::A,difriúil,متفاوت
881,nah::A,gar,نزدیک
882,nah::A,deas,نزدیک
883,fern::A,i bhfad uainn,دور
884,fern::A,i bhfad i gcéin,دور
885,linker::A,clé,چپ
886,rechter::A,deas,راست
887,anderer::A,eile,دیگر
888,erster::A,céad,اول
889,zweiter::A,dóú,دوم
890,zweiter::A,dara,دوم
891,dritter::A,tríú,سوم
892,dritter::A,treas,سوم
893,letzter::A,déanach,آخر
894,letzter::A,deireanach,آخر
895,allein::ADV,i d'aonar,تنها
896,auf einmal::ADV,ag an am céanna,همزمان
897,zusammen::ADV,le chéile,باهم
898,zusammen::ADV,in eineacht,باهم
899,lange::ADV,fada,مدت‌ها
900,lange::ADV,fada,مدت زیادی
901,plötzlich::ADV,go tobann,ناگهان
902,plötzlich::ADV,i dtobainne,ناگهان
903,sofort::ADV,ar an toirt,فوراً
904,sofort::ADV,ar an bpointe,فوراً
905,später::ADV,níos déanaí,بعدها
906,jetzt::ADV,anois,حالا
907,jetzt::ADV,anois,اکنون
908,heute::ADV,inniu,امروز
909,morgen::ADV,amárach,فردا
910,bald::ADV,go luath,زود
911,bald::ADV,go luath,بزودی
912,bald::ADV,gan mhoill,زود
913,bald::ADV,gan mhoill,بزودی
914,dann::ADV,ansin,سپس
915,dann::ADV,ansin,آنوقت
916,gestern::ADV,inné,دیروز
917,einst::ADV,tráth,وقتی
918,einst::ADV,tráth,زمانی
919,einst::ADV,uair amháin,وقتی
920,einst::ADV,uair amháin,زمانی
921,damals::ADV,ag an am,آنوقت
922,damals::ADV,ag an am,آنزمان
923,damals::ADV,an t-am sin,آنوقت
924,damals::ADV,an t-am sin,آنزمان
925,danach::ADV,ina dhiaidh sin,بعد
926,vorher::ADV,cheana,قبلاً
927,vorher::ADV,roimhe sin,قبلاً
928,zuerst::ADV,ar dtús,اول
929,zuerst::ADV,ar dtús,ابتداء
930,einmal::ADV,uair amháin,یکدفعه
931,manchmal::ADV,uaireanta,گاهی
932,manchmal::ADV,uaireanta,بعضی اوقات
933,oft::ADV,minic,اغلب
934,immer::ADV,i gcónaí,همیشه
935,niemals::ADV,riamh,هرگز
936,hier::ADV,anseo,اینجا
937,hierhin::ADV,anseo,به اینجا
938,von hier::ADV,an áit seo,از اینجا
939,dort::ADV,ann,آنجا
940,dort::ADV,ansin,آنجا
941,dorthin::ADV,ann,به آنجا
942,dorthin::ADV,ansin,به آنجا
943,geradeaus::ADV,ar aghaidh,راست
944,rückwärts::ADV,siar,عقب
945,zurück::ADV,ar ais,پس
946,zurück::ADV,ar ais,عقب
947,zurück::ADV,ar ais,بالعکس
948,unten::ADV,thíos,زیر
949,unten::ADV,thíos,پایین
950,hinab::ADV,síos,به پایین
951,oben::ADV,thuas,بالا
952,hinauf::ADV,suas,به بالا
953,überall::ADV,i ngach áit,همه‌جا
954,überall::ADV,ar fud na háite,همه‌جا
955,nicht::ADV,ní,نه
956,nicht::ADV,cha,نه
957,ein wenig::ADV,beagán,کمی
958,kaum::ADV,ar éigean,به سختی
959,sehr::ADV,an-,خیلی
960,sehr::ADV,an-,بسیار
961,so::ADV,chomh,چنین
962,so::ADV,chomh,اینطور
963,so::ADV,mar sin,چنین
964,so::ADV,mar sin,اینطور
965,noch::ADV,fós,هنوز
966,noch::ADV,go fóill,هنوز
967,nur::ADV,amháin,فقط
968,nur::ADV,amháin,تنها
969,nur::ADV,níl ach,فقط
970,nur::ADV,níl ach,تنها
971,schon::ADV,cheana,قبلاً
972,schon::ADV,cheana,به این زودی
973,schon::ADV,cheana féin,قبلاً
974,schon::ADV,cheana féin,به این زودی
975,wieder::ADV,arís,باز
976,wieder::ADV,arís,دوباره
977,wieder::ADV,athuair,باز
978,wieder::ADV,athuair,دوباره
979,vergebens::ADV,amú,بیهوده
980,vergebens::ADV,in aisce,بیهوده
981,vor::PRP,ar thosach,در جلوی
982,hinter::PRP,laistiar de,پشت
983,hinter::PRP,taobh thiar de,پشت
984,unter::PRP,faoi,تحت
985,durch::PRP,trí,از وسط
986,durch::PRP,trí,از ميان
987,neben::PRP,taobh le,کنار
988,neben::PRP,taobh le,پهلوی
989,neben::PRP,in aice le,کنار
990,neben::PRP,in aice le,پهلوی
991,zwischen::PRP,idir,بین
992,zwischen::PRP,idir,میان
993,wegen::PRP,de bharr,برای
994,wegen::PRP,de bharr,بخاطر
995,wegen::PRP,mar gheall ar,برای
996,wegen::PRP,mar gheall ar,بخاطر
997,dies::PRN,seo,این
998,das::PRN,sin,آن
999,alles::PRN,gach rud,تمام
1000,alles::PRN,gach rud,همه‌چیر
1001,ich::PRN,mé,من
1002,ich::PRN,mise,من
1003,du::PRN,tú,تو
1004,du::PRN,tusa,تو
1005,er::PRN,sé,او
1006,er::PRN,seisean,او
1007,wir::PRN,sinn,ما
1008,ihr::PRN,sibh,شما
1009,ihr::PRN,sibhse,شما
1010,sie::PRN,siad,آنها
1011,sie::PRN,siadsan,آنها
1012,was::FPRN,cad,چه
1013,was::FPRN,céard,چه
1014,wer::FPRN,cé,کی
1015,wo::FADV,cá,کجا
1016,wo::FADV,cén áit,کجا
1017,wohin::FADV,cá,بکجا
1018,wohin::FADV,cén áit,بکجا
1019,wie::FADV,conas,چطور
1020,wie::FADV,conas,چگونه
1021,wie::FADV,cén chaoi,چطور
1022,wie::FADV,cén chaoi,چگونه
1023,warum::FADV,cén fáth,چرا
1024,warum::FADV,cén fáth,برای چه
1025,warum::FADV,cad chuige,چرا
1026,warum::FADV,cad chuige,برای چه
1027,wieviel::FNUM,cá mhéad,چند
1028,wieviel::FNUM,cá mhéad,چقدر
1029,eins::NUM,aon,یک
1030,zwei::NUM,dhá,دو
1031,drei::NUM,trí,سه
1032,vier::NUM,ceathair,چهار
1033,fünf::NUM,cúig,پنج
1034,sechs::NUM,sé,شش
1035,sieben::NUM,seacht,هفت
1036,acht::NUM,ocht,هشت
1037,neun::NUM,naoi,نه
1038,zehn::NUM,deich,ده
1039,elf::NUM,aon déag,یازده
1040,zwölf::NUM,dó dhéag,دوازده
1041,zwanzig::NUM,fiche,بیست
1042,dreißig::NUM,tríocha,سی
1043,vierzig::NUM,daichead,چهل
1044,vierzig::NUM,ceathracha,چهل
1045,fünfzig::NUM,caoga,پنجاه
1046,sechzig::NUM,seasca,شصت
1047,siebzig::NUM,seachtó,هفتاد
1048,achtzig::NUM,ochtó,هشتاد
1049,neunzig::NUM,nócha,نود
1050,hundert::NUM,céad,صد
1051,tausend::NUM,míle,هزار
1052,und::CNJ,agus,و
1053,oder::CNJ,nó,یا
1054,stehen::V,seas,ایستادن
1055,sitzen::V,suigh,نشستن
1056,liegen::V,luigh,خوابیدن
1057,liegen::V,luigh,دراز کشیدن
1058,hängen::V,tá crochta,آویزان بودن
1059,werden::V,éirigh,شدن
1060,passieren::V,tarlaigh,گذشتن
1061,passieren::V,tarlaigh,اتفاق افتادن
1062,beginnen::V,tosaigh,شروع شدن
1063,enden::V,críochnaigh,تمام شدن
1064,wechseln::V,athraigh,عوض شدن
1065,aufgehen[Sonne]::V,éirigh,برآمدن
1066,aufgehen[Sonne]::V,éirigh,طلوع کردن
1067,untergehen[Sonne]::V,fuin,غروب کردن
1068,untergehen[Sonne]::V,téigh faoi,غروب کردن
1069,scheinen[Sonne]::V,taitin,تابیدن
1070,scheinen[Sonne]::V,soilsigh,تابیدن
1071,donnern::V,tá toirneach ann,رعد زدن
1072,wehen::V,séid,دمیدن
1073,strömen::V,sil,روان شدن
1074,fließen::V,rith,روان شدن
1075,fließen::V,snigh,روان شدن
1076,sich drehen::V,cas,چرخیدن
1077,sich drehen::V,imrothlaigh,چرخیدن
1078,schwanken::V,luasc,خم و راست شدن
1079,schwingen::V,luasc,تاب خوردن
1080,schwingen::V,luasc,نوسان کردن
1081,fallen::V,tit,افتادن
1082,fallen::V,tit,سقوط کردن
1083,brennen::V,dóigh,سوزاندن
1084,rauchen::V,plúch toite,دود کردن
1085,regnen::V,báistigh,باران آمدن
1086,regnen::V,tá ag cur báistí,باران آمدن
1087,gefrieren::V,sioc,یخ بستن
1088,gefrieren::V,reoigh,یخ بستن
1089,tauen::V,leáigh,آب شدن
1090,tauen::V,coscair,آب شدن
1091,schmelzen::V,leáigh,آب شدن
1092,trocknen::V,triomaigh,خشک شدن
1093,sieden::V,fiuch,جوشیدن
1094,sieden::V,beirigh,جوشیدن
1095,faulen::V,lobh,فاسد شدن
1096,faulen::V,dreoigh,فاسد شدن
1097,verfaulen::V,lobh,پوسیدن
1098,verfaulen::V,feoigh,پوسیدن
1099,reißen::V,bris,پاره شدن
1100,versinken::V,téigh síos,غرق شدن
1101,vergehen::V,téigh thart,گذشتن
1102,erscheinen::V,tar,ظاهر شدن
1103,verschwinden::V,imigh,گم شدن
1104,verschwinden::V,imigh,از بین رفتن
1105,sinken::V,tit,پایین آمدن
1106,sinken::V,ísligh,پایین آمدن
1107,abnehmen::V,maolaigh,کم شدن
1108,abnehmen::V,laghdaigh,کم شدن
1109,zunehmen::V,méadaigh,زیاد شدن
1110,steigen::V,éirigh,بالا رفتن
1111,wachsen::V,fás,قد کشیدن
1112,glänzen::V,lonraigh,برق زدن
1113,funkeln::V,drithligh,جرقه زدن
1114,lärmen::V,tóg callán,شلوغ کردن
1115,läuten::V,buail,زنگ زدن
1116,klingeln::V,buail,زنگ زدن
1117,klirren::V,cling,جرنگ جرنگ صدا کردن
1118,brausen::V,búir,طوفانی بودن
1119,rauschen::V,tá ag siosarnach,خش‌خش کردن
1120,klingen::V,tá glór ag,صدا دادن
1121,bellen::V,amhastraigh,عوعو کردن
1122,heulen::V,glam,زوزه کشیدن
1123,blasen::V,séid,فوت کردن
1124,pfeifen::V,lig fead,سوت زدن
1125,schreien::V,béic,فریاد زدن
1126,schreien::V,glaoigh,فریاد زدن
1127,stöhnen::V,lig cnead,نالیدن
1128,zittern::V,crith,لرزیدن
1129,zittern::V,creathnaigh,لرزیدن
1130,leben::V,mair,زیستن
1131,leben::V,mair,زندگی کردن
1132,geboren werden::V,rugadh,متولد شدن
1133,atmen::V,análaigh,تنفس کردن
1134,trinken::V,ól,نوشیدن
1135,essen::V,ith,خوردن
1136,schlucken::V,slog,بلعیدن
1137,schlucken::V,slog,قورت دادن
1138,müde werden::V,tuirsigh,خسته شدن
1139,einschlafen::V,tit ina chodladh,خواب رفتن
1140,schlafen::V,codail,خوابیدن
1141,aufwachen::V,múscail,از خواب بیدار شدن
1142,aufstehen::V,éirigh,بیدار شدن
1143,sich erholen::V,lig scíth,استراحت کردن
1144,krank werden::V,éirigh tinn,مریض شدن
1145,krank sein::V,tá tinn,بیمار بودن
1146,schmerzen::V,tá pian i,درد کردن
1147,husten::V,déan casacht,سرفه کردن
1148,genesen::V,téarnaigh,بهبود یافتن
1149,sterben::V,éag,مردن
1150,sterben::V,faigh bás,مردن
1151,umkommen::V,caill,کشته شدن
1152,sich bewegen::V,bog,حرکت کردن
1153,sich bewegen::V,gluais,حرکت کردن
1154,sich rühren::V,corraigh,تکان خوردن
1155,sich erheben::V,seas suas,برخواستن
1156,sich setzen::V,suigh,نشستن
1157,hinfallen::V,tit,زمین خوردن
1158,laufen::V,siúil,پیاده رفتن
1159,schreiten::V,siúil,قدم زدن
1160,spazierengehen::V,téigh ag spaisteoireacht,گردش رفتن
1161,eilen::V,deifrigh,شتاب کردن
1162,eilen::V,brostaigh,شتاب کردن
1163,sich beeilen::V,deifrigh,عجله کردن
1164,sich beeilen::V,déan deifir,عجله کردن
1165,sausen::V,luathaigh,صفیر کشیدن
1166,rennen::V,rith,دویدن
1167,springen::V,léim,پریدن
1168,klettern::V,dreap,بالا رفتن
1169,schaukeln::V,téigh ar an maide corrach,تاب خوردن
1170,kriechen::V,snámh,خزیدن
1171,schwimmen::V,snámh,شنا کردن
1172,tauchen::V,tum,غواصی کردن
1173,rudern::V,iomair,پارو زدن
1174,rudern::V,rámhaigh,پارو زدن
1175,fahren::V,tiomáin,سواره رفتن
1176,fliegen::V,eitil,پریدن
1177,gehen::V,téigh,رفتن
1178,weggehen::V,imigh,رفتن
1179,abfahren::V,imigh,حرکت کردن
1180,anhalten::V,stad,ایست کردن
1181,hineingehen::V,téigh isteach,داخل شدن
1182,eintreten::V,téigh isteach,وارد شدن
1183,kommen::V,tar,آمدن
1184,ankommen::V,tar,رسیدن
1185,zurückkommen::V,fill,برگشتن
1186,bleiben::V,fan,ماندن
1187,warten::V,fan,منتظر بودن
1188,erwarten::V,tá ag súil le,انتظار داشتن
1189,erwarten::V,tá ag dréim le,انتظار داشتن
1190,suchen::V,lorg,جستجو کردن
1191,finden::V,faigh,یافتن
1192,finden::V,faigh,پیدا کردن
1193,finden::V,aimsigh,یافتن
1194,finden::V,aimsigh,پیدا کردن
1195,versuchen::V,triail,سعی کردن
1196,versuchen::V,triail,کوشش کردن
1197,vorbereiten::V,réitigh,آماده کردن
1198,lieben::V,gráigh,عاشق بودن
1199,mögen::V,taitin le,میل داشتن
1200,mögen::V,taitin le,دوست داشتن
1201,mögen::V,is maith le,میل داشتن
1202,mögen::V,is maith le,دوست داشتن
1203,lachen::V,gáir,خندیدن
1204,rühren::V,téigh i bhfeidhm ar,به رقت آوردن
1205,weinen::V,goil,گریه کردن
1206,weinen::V,caoin,گریه کردن
1207,schimpfen::V,tá ag clamhsán,فحاشی کردن
1208,sich ärgern::V,tá corraithe,ناراحت شدن
1209,sich fürchten::V,tá eagla ar,واهمه کردن
1210,fürchten::V,tá eagla ar,ترسیدن
1211,fliehen::V,teith,گریختن
1212,flüchten::V,éalaigh,فرار کردن
1213,sehen::V,feic,دیدن
1214,anschauen::V,dearc,نگاه کردن
1215,anschauen::V,féach ar,نگاه کردن
1216,ansehen::V,breathnaigh,تماشا کردن
1217,hören::V,cluin,شنیدن
1218,zuhören::V,éist,گوش دادن
1219,probieren::V,bliais,چشیدن
1220,riechen::V,bolaigh,بوییدن
1221,riechen::V,bolaigh,بو کردن
1222,fühlen::V,braith,احساس کردن
1223,fühlen::V,mothaigh,احساس کردن
1224,scheinen::V,tá an chuma ar,بنظر آمدن
1225,zu sehen sein::V,tá le feiceáil,دیده شدن
1226,vernehmen::V,clois,شنیدن
1227,frieren::V,tá fuar,سرد بودن
1228,tun::V,déan,کردن
1229,können::V,féad,توانستن
1230,können::V,is féidir le,توانستن
1231,wollen::V,tá ag iarraidh,خواستن
1232,anfangen::V,tosaigh,شروع کردن
1233,anfangen::V,cuir tús le,شروع کردن
1234,beenden::V,críochnaigh,تمام کردن
1235,beenden::V,críochnaigh,پایان دادن
1236,beenden::V,cuir deireadh le,تمام کردن
1237,beenden::V,cuir deireadh le,پایان دادن
1238,aufhören::V,stad,دست کشیدن
1239,gelingen::V,éirigh le,موفق شدن
1240,geraten::V,tá deireadh ar,نتیجه دادن
1241,öffnen::V,oscail,گشودن
1242,öffnen::V,oscail,باز کردن
1243,schließen::V,dún,بستن
1244,schließen::V,dún,قفل کردن
1245,schließen::V,iaigh,بستن
1246,schließen::V,iaigh,قفل کردن
1247,stellen::V,cuir,گذاردن
1248,setzen::V,cuir,نشاندن
1249,setzen::V,socraigh,نشاندن
1250,legen::V,cuir,گذاشتن
1251,berühren::V,teagmhaigh le,دست زدن
1252,berühren::V,teagmhaigh le,لمس کردن
1253,verbinden::V,ceangail,وصل کردن
1254,bedecken::V,clúdaigh,پوشاندن
1255,bedecken::V,cumhdaigh,پوشاندن
1256,aufhängen::V,croch,آویختن
1257,anzünden::V,las,سوزاندن
1258,anzünden::V,adhain,سوزاندن
1259,aufheben::V,tóg,برداشتن
1260,aufheben::V,tóg,بلند کردن
1261,aufheben::V,ardaigh,برداشتن
1262,aufheben::V,ardaigh,بلند کردن
1263,zurücklassen::V,fág,گذاشتن
1264,verlieren::V,caill,گم کردن
1265,fallen lassen::V,lig uait,انداختن
1266,fallen lassen::V,caith uait,انداختن
1267,machen::V,déan,کردن
1268,machen::V,déan,ساختن
1269,machen::V,réitigh,کردن
1270,machen::V,réitigh,ساختن
1271,herstellen::V,táirg,ساختن
1272,herstellen::V,táirg,تولید کردن
1273,bauen::V,tóg,ساختن
1274,bauen::V,tóg,بنا کردن
1275,reparieren::V,deisigh,درست کردن
1276,reparieren::V,deisigh,تعمیر کردن
1277,verbessern::V,feabhsaigh,بهتر کردن
1278,ändern::V,athraigh,تغییر دادن
1279,graben::V,tochail,کندن
1280,graben::V,tochail,گود کردن
1281,beugen::V,crom,کج کردن
1282,biegen::V,lúb,خم کردن
1283,drehen::V,cas,چرخاندن
1284,wenden::V,tiontaigh,برگرداندن
1285,umdrehen::V,iompaigh,برگرداندن
1286,umdrehen::V,tiontaigh,برگرداندن
1287,heben::V,ardaigh,برداشتن
1288,hochheben::V,tóg,برآوردن
1289,hochheben::V,tóg,بلند کردن
1290,ergreifen::V,beir ar,گرفتن
1291,halten::V,coimeád,نگاه داشتن
1292,halten::V,coinnigh,نگاه داشتن
1293,drücken::V,brúigh,فشار دادن
1294,drücken::V,brúigh,فشار آوردن
1295,schieben::V,brúigh,هل دادن
1296,kratzen::V,scríob,خاریدن
1297,lecken::V,ligh,لیسیدن
1298,lecken::V,leadhb,لیسیدن
1299,beißen::V,bain greim as,گاز زدن
1300,abreißen::V,stróic,پاره کردن
1301,abreißen::V,tarraing,پاره کردن
1302,abschneiden::V,scoith,بریدن
1303,abschneiden::V,scoith,قطع کردن
1304,binden::V,ceangail,بستن
1305,stecken::V,sáigh,فرو کردن
1306,brechen::V,bris,شکستن
1307,klopfen::V,cnag,کوبیدن
1308,hauen::V,buail,زدن
1309,kleben::V,gliúáil,چسباندن
1310,reiben::V,cuimil,مالش دادن
1311,streichen::V,leath,مالیدن
1312,schleifen::V,líomh,تیز کردن
1313,schneiden::V,gearr,چیدن
1314,schneiden::V,gearr,بریدن
1315,rütteln::V,croith,لرزاندن
1316,rütteln::V,croith,تکان دادن
1317,schütteln::V,croith,تکان دادن
1318,schwenken::V,luasc,تاب دادن
1319,schütten::V,doirt,ریختن
1320,füllen::V,líon,پر کردن
1321,einwickeln::V,cuach,پیچیدن
1322,einwickeln::V,clúdaigh,پیچیدن
1323,tragen::V,iompair,بردن
1324,tragen::V,iompair,حمل کردن
1325,schleppen::V,tarraing,کشیدن
1326,ziehen::V,tarraing,کشیدن
1327,aufbewahren::V,coinnigh,نگهداری کردن
1328,werfen::V,caith,انداختن
1329,werfen::V,caith,پرتاب کردن
1330,fangen::V,ceap,گرفتن
1331,packen::V,beir ar,گرفتن
1332,verstecken::V,folaigh,قایم کردن
1333,verstecken::V,folaigh,پنهان کردن
1334,verstecken::V,cuir i bhfolach,قایم کردن
1335,verstecken::V,cuir i bhfolach,پنهان کردن
1336,teilen::V,roinn,قسمت کردن
1337,teilen::V,roinn,تقسیم کردن
1338,schicken::V,seol,فرستادن
1339,schicken::V,seol,ارسال کردن
1340,bringen::V,beir,آوردن
1341,bringen::V,tabhair,آوردن
1342,hinzufügen::V,cuir le,افزودن
1343,hinzufügen::V,cuir le,اضافه کردن
1344,bekommen::V,faigh,گرفتن
1345,erhalten::V,faigh,دریافت کردن
1346,nehmen::V,tóg,گرفتن
1347,nehmen::V,tóg,برداشتن
1348,nehmen::V,glac,گرفتن
1349,nehmen::V,glac,برداشتن
1350,wählen::V,pioc,انتخاب کردن
1351,wählen::V,roghnaigh,انتخاب کردن
1352,auswählen::V,roghnaigh,برگزیدن
1353,bewahren::V,caomhnaigh,حفظ کردن
1354,bewahren::V,caomhnaigh,حفاظت کردن
1355,behindern::V,cuir bac ar,مانع بودن
1356,verderben::V,mill,از بین بردن
1357,beschädigen::V,loit,صدمه زدن
1358,beschädigen::V,déan damáiste do,صدمه زدن
1359,zerbrechen::V,bris,شکستن
1360,zerreißen::V,stiall,دریدن
1361,zerreißen::V,stiall,پاره کردن
1362,zerstören::V,mill,خراب کردن
1363,zerstören::V,mill,ویران کردن
1364,zerstören::V,scrios,خراب کردن
1365,zerstören::V,scrios,ویران کردن
1366,verbrennen::V,las,سوزاندن
1367,verbrennen::V,dóigh,سوزاندن
1368,geben::V,tabhair,دادن
1369,reichen::V,sín,دادن
1370,reichen::V,cuir,دادن
1371,schenken::V,bronn,هدیه دادن
1372,schenken::V,tabhair,هدیه دادن
1373,versprechen::V,geall,قول دادن
1374,versprechen::V,geall,وعده دادن
1375,wünschen::V,guigh,آرزو کردن
1376,loben::V,mol,ستایش کردن
1377,küssen::V,póg,بوسیدن
1378,wiegen::V,bog,نوسان کردن
1379,wiegen::V,luasc,نوسان کردن
1380,zudecken::V,clúdaigh,پوشاندن
1381,wecken::V,dúisigh,بیدار کردن
1382,zeigen::V,taispeáin,نشان دادن
1383,führen::V,treoraigh,رهنمائی کردن
1384,lehren::V,múin,آموختن
1385,lehren::V,múin,یاد دادن
1386,lehren::V,teagasc,آموختن
1387,lehren::V,teagasc,یاد دادن
1388,unterrichten::V,múin,درس دادن
1389,unterrichten::V,múin,تدریس کردن
1390,unterrichten::V,teagasc,درس دادن
1391,unterrichten::V,teagasc,تدریس کردن
1392,aufziehen::V,tóg,تربیت کردن
1393,leiten::V,tá i gceannas ar,اداره کردن
1394,antreiben::V,gríosaigh,عجله دادن
1395,lassen::V,cuir ag,وادار کردن
1396,einladen::V,cuir cuireadh ar,دعوت کردن
1397,einladen::V,cuir cuireadh ar,مهمان کردن
1398,vereinigen::V,aontaigh,یکی کردن
1399,vereinigen::V,aontaigh,متحد کردن
1400,besuchen::V,tabhair cuairt ar,دیدار کردن
1401,treffen::V,cas ar,ملاقات کردن
1402,treffen::V,buail le,ملاقات کردن
1403,sich versammeln::V,bailigh,جمع شدن
1404,sich versammeln::V,cruinnigh,جمع شدن
1405,spielen::V,imir,بازی کردن
1406,spielen::V,tá ag spraoi,بازی کردن
1407,singen::V,can,آواز خواندن
1408,tanzen::V,rinc,رقصیدن
1409,tanzen::V,damhsaigh,رقصیدن
1410,sich trennen::V,scar,جدا شدن
1411,verlassen::V,fág,ترک کردن
1412,retten::V,tarrtháil,نجات دادن
1413,bewachen::V,cosain,حراست کردن
1414,bewachen::V,gardáil,حراست کردن
1415,schützen::V,cosain,حفظ کردن
1416,verteidigen::V,cosain,دفاع کردن
1417,sich schlagen::V,tá ag bruíon,کتک‌کاری کردن
1418,schießen::V,caith,تیر زدن
1419,schießen::V,scaoil,تیر زدن
1420,siegen::V,bain,پیروز شدن
1421,siegen::V,buaigh,پیروز شدن
1422,ärgern::V,cuir isteach ar,ناراحت کردن
1423,schlagen::V,buail,زدن
1424,schlagen::V,buail,کوبیدن
1425,treten::V,ciceáil,لگد زدن
1426,stechen::V,sáigh,چاقو زدن
1427,stoßen::V,brúigh,هل دادن
1428,stoßen::V,soncáil,هل دادن
1429,stehlen::V,goid,دزدیدن
1430,stören::V,cuir isteach ar,مزاحم شدن
1431,belästigen::V,cuir as do,زحمت دادن
1432,verbergen::V,ceil,پنهان کردن
1433,täuschen::V,cuir dallamullóg ar,گول زدن
1434,täuschen::V,cuir dallamullóg ar,فریب دادن
1435,betrügen::V,déan calaois ar,گول زدن
1436,betrügen::V,déan calaois ar,فریب دادن
1437,töten::V,maraigh,کشتن
1438,wohnen::V,cuir faoi,منزل داشتن
1439,wohnen::V,cuir faoi,سکونت داشتن
1440,wohnen::V,tá ina chónaí,منزل داشتن
1441,wohnen::V,tá ina chónaí,سکونت داشتن
1442,arbeiten::V,oibrigh,کار کردن
1443,sammeln::V,bailigh,جمع کردن
1444,sammeln::V,cruinnigh,جمع کردن
1445,pflücken::V,pioc,چیدن
1446,jagen::V,seilg,شکار کردن
1447,fischen::V,iasc,صید کردن
1448,fischen::V,iasc,ماهی‌گیری کردن
1449,fassen::V,beir ar,گرفتن
1450,hüten::V,aoirigh,چراندن
1451,hüten::V,aoirigh,مراقبت کردن
1452,treiben::V,seol,راندن
1453,treiben::V,tiomáin,راندن
1454,anbinden::V,ceangail,متصل کردن
1455,füttern::V,cothaigh,غذا دادن
1456,füttern::V,beathaigh,غذا دادن
1457,melken::V,bligh,دوشیدن
1458,melken::V,crúigh,دوشیدن
1459,hacken::V,gearr,خرد کردن
1460,gießen::V,uiscigh,ریختن
1461,reifen::V,aibigh,رسیدن
1462,zubereiten::V,cócaráil,طبخ کردن
1463,zubereiten::V,cócaráil,آماده کردن
1464,kochen::V,bruith,پختن
1465,kochen::V,bruith,آشپزی کردن
1466,kochen::V,beirigh,پختن
1467,kochen::V,beirigh,آشپزی کردن
1468,backen::V,bácáil,پختن
1469,braten::V,róst,سرخ کردن
1470,braten::V,frioch,سرخ کردن
1471,umrühren::V,measc,هم زدن
1472,stricken::V,cniotáil,بافتن
1473,nähen::V,fuaigh,دوختن
1474,färben::V,dathaigh,رنگ زدن
1475,reinigen::V,glan,پاک کردن
1476,reinigen::V,glan,تمیز کردن
1477,waschen::V,nigh,شستن
1478,abwischen::V,glan,زدودن
1479,spülen::V,sruthlaigh,شستن
1480,fegen::V,scuab,جارو کردن
1481,kehren::V,scuab,جارو کردن
1482,baden::V,folc,شنا کردن
1483,baden::V,folc,حمام کردن
1484,sich waschen::V,nigh é féin,شستشو کردن
