,Concept_ID,es,pt
856,sofort::ADV,en seguida,imediatamente
857,später::ADV,más tarde,mais tarde
858,jetzt::ADV,ahora,agora
859,heute::ADV,hoy,hoje
860,morgen::ADV,mañana,amanhã
861,bald::ADV,pronto,logo
862,bald::ADV,pronto,breve
863,bald::ADV,en breve,logo
864,bald::ADV,en breve,breve
865,dann::ADV,luego,então
866,dann::ADV,luego,depois
867,dann::ADV,entonces,então
868,dann::ADV,entonces,depois
869,gestern::ADV,ayer,ontem
870,einst::ADV,antaño,antigamente
871,damals::ADV,entonces,então
872,danach::ADV,después,logo
873,danach::ADV,después,depois
874,vorher::ADV,antes,antes
875,zuerst::ADV,primero,primeiro
876,einmal::ADV,una vez,uma vez
877,manchmal::ADV,a veces,às vezes
878,oft::ADV,a menudo,muitas vezes
879,oft::ADV,con frecuencia,muitas vezes
880,immer::ADV,siempre,sempre
881,niemals::ADV,jamás,nunca
882,hier::ADV,aquí,cá
883,hier::ADV,aquí,aqui
884,hierhin::ADV,acá,para cá
885,von hier::ADV,desde aquí,daqui
886,dort::ADV,ahí,lá
887,dort::ADV,ahí,ali
888,dort::ADV,allí,lá
889,dort::ADV,allí,ali
890,dorthin::ADV,allí,lá
891,dorthin::ADV,allí,para lá
892,dorthin::ADV,hacia allí,lá
893,dorthin::ADV,hacia allí,para lá
894,geradeaus::ADV,todo derecho,em frente
895,vorwärts::ADV,adelante,avante
896,rückwärts::ADV,hacia atrás,para trás
897,zurück::ADV,atrás,atrás
898,unten::ADV,abajo,debaixo
899,unten::ADV,abajo,em baixo
900,hinab::ADV,hacia abajo,para baixo
901,oben::ADV,arriba,em cima
902,hinauf::ADV,hacia arriba,para cima
903,überall::ADV,por todas partes,em toda parte
904,nicht::ADV,no,não
905,ein wenig::ADV,un poco,um pouco
906,ein wenig::ADV,un poco,um bocado
907,kaum::ADV,apenas,apenas
908,sehr::ADV,muy,muito
909,sehr::ADV,mucho,muito
910,so::ADV,tan,tão
911,so::ADV,tan,assim
912,noch::ADV,aún,ainda
913,noch::ADV,todavía,ainda
914,nur::ADV,solamente,só
915,nur::ADV,solamente,apenas
916,nur::ADV,solamente,somente
917,schon::ADV,ya,já
918,wieder::ADV,de nuevo,outra vez
919,vergebens::ADV,en vano,em vão
920,vor::PRP,antes de,diante de
921,vor::PRP,delante de,diante de
922,hinter::PRP,tras,atrás de
923,hinter::PRP,detrás de,atrás de
924,unter::PRP,bajo,sob
925,unter::PRP,bajo,debaixo de
926,unter::PRP,debajo de,sob
927,unter::PRP,debajo de,debaixo de
928,durch::PRP,por,por
929,durch::PRP,por,através de
930,durch::PRP,a través de,por
931,durch::PRP,a través de,através de
932,neben::PRP,al lado de,junto de
933,neben::PRP,al lado de,ao lado de
934,zwischen::PRP,entre,entre
935,wegen::PRP,por,por
936,wegen::PRP,por,por causa de
937,wegen::PRP,a causa de,por
938,wegen::PRP,a causa de,por causa de
939,dies::PRN,esto,isto
940,das::PRN,eso,isso
941,das::PRN,eso,aquilo
942,das::PRN,esto,isso
943,das::PRN,esto,aquilo
944,alles::PRN,todo,todo
945,ich::PRN,yo,eu
946,du::PRN,tú,tu
947,er::PRN,él,ele
948,wir::PRN,nosotros,nós
949,ihr::PRN,vosotros,vós
950,ihr::PRN,vosotros,vocês
951,sie::PRN,ellos,eles
952,was::FPRN,qué,quê
953,wer::FPRN,quién,quem
954,wo::FADV,dónde,onde
955,wohin::FADV,adónde,aonde
956,wohin::FADV,adónde,para onde
957,wohin::FADV,hacia dónde,aonde
958,wohin::FADV,hacia dónde,para onde
959,wie::FADV,cómo,como
960,warum::FADV,por qué,porquê
961,warum::FADV,por qué,por que
962,wieviel::FNUM,cuánto,quanto
963,eins::NUM,uno,um
964,zwei::NUM,dos,dois
965,drei::NUM,tres,três
966,vier::NUM,cuatro,quatro
967,fünf::NUM,cinco,cinco
968,sechs::NUM,seis,seis
969,sieben::NUM,siete,sete
970,acht::NUM,ocho,oito
971,neun::NUM,nueve,nove
972,zehn::NUM,diez,dez
973,elf::NUM,once,onze
974,zwölf::NUM,doce,doze
975,zwanzig::NUM,veinte,vinte
976,dreißig::NUM,treinta,trinta
977,vierzig::NUM,cuarenta,quarenta
978,fünfzig::NUM,cincuenta,cinquenta
979,sechzig::NUM,sesenta,sessenta
980,siebzig::NUM,setenta,setenta
981,achtzig::NUM,ochenta,oitenta
982,neunzig::NUM,noventa,noventa
983,hundert::NUM,cien,cem
984,hundert::NUM,cien,cento
985,hundert::NUM,ciento,cem
986,hundert::NUM,ciento,cento
987,tausend::NUM,mil,mil
988,und::CNJ,y,e
989,oder::CNJ,o,ou
990,stehen::V,estar de pie,estar em pé
991,sitzen::V,estar sentado,estar sentado
992,liegen::V,yacer,jazer
993,liegen::V,yacer,estar deitado
994,liegen::V,estar acostado,jazer
995,liegen::V,estar acostado,estar deitado
996,hängen::V,pender,pender
997,hängen::V,pender,estar pendurado
998,werden::V,hacerse,tornar-se
999,passieren::V,suceder,acontecer
1000,beginnen::V,iniciarse,começar
1001,beginnen::V,principiar,começar
1002,enden::V,acabar,acabar
1003,enden::V,acabar,terminar
1004,enden::V,terminar,acabar
1005,enden::V,terminar,terminar
1006,wechseln::V,variar,variar
1007,wechseln::V,variar,alternar
1008,wechseln::V,alternar,variar
1009,wechseln::V,alternar,alternar
1010,aufgehen[Sonne]::V,salir,nascer
1011,untergehen[Sonne]::V,ponerse,pôr-se
1012,untergehen[Sonne]::V,descender,pôr-se
1013,scheinen[Sonne]::V,brillar,brilhar
1014,donnern::V,tronar,trovejar
1015,wehen::V,soplar,soprar
1016,strömen::V,afluir,correr
1017,fließen::V,fluir,fluir
1018,fließen::V,correr,fluir
1019,sich drehen::V,girar,girar
1020,schwanken::V,vacilar,oscilar
1021,schwingen::V,oscilar,vibrar
1022,fallen::V,caer,cair
1023,brennen::V,arder,arder
1024,brennen::V,quemar,arder
1025,rauchen::V,humear,fumegar
1026,rauchen::V,echar humo,fumegar
1027,regnen::V,llover,chover
1028,gefrieren::V,helarse,gelar
1029,gefrieren::V,helarse,congelar
1030,tauen::V,deshelarse,derreter
1031,tauen::V,deshelarse,descongelar
1032,schmelzen::V,fundirse,fundir-se
1033,schmelzen::V,derretirse,fundir-se
1034,trocknen::V,secarse,secar
1035,sieden::V,hervir,ferver
1036,faulen::V,pudrirse,estragar-se
1037,verfaulen::V,pudrirse,apodrecer
1038,reißen::V,romperse,romper-se
1039,versinken::V,hundirse,afundar-se
1040,vergehen::V,pasar,passar
1041,erscheinen::V,aparecer,aparecer
1042,verschwinden::V,desaparecer,desaparecer
1043,sinken::V,bajar,descer
1044,abnehmen::V,decrecer,diminuir
1045,abnehmen::V,decrecer,decrescer
1046,abnehmen::V,disminuir,diminuir
1047,abnehmen::V,disminuir,decrescer
1048,zunehmen::V,crecer,crescer
1049,zunehmen::V,crecer,aumentar
1050,zunehmen::V,aumentar,crescer
1051,zunehmen::V,aumentar,aumentar
1052,steigen::V,subir,subir
1053,steigen::V,ascender,subir
1054,wachsen::V,crecer,crescer
1055,glänzen::V,brillar,brilhar
1056,glänzen::V,resplandecer,brilhar
1057,funkeln::V,chispear,cintilar
1058,lärmen::V,hacer ruido,fazer barulho
1059,läuten::V,sonar,chocalhar
1060,läuten::V,repicar,chocalhar
1061,klingeln::V,tocar el timbre,tocar
1062,klirren::V,tintinear,tinir
1063,brausen::V,zumbar,bramar
1064,rauschen::V,murmurar,murmurar
1065,rauschen::V,murmurar,rumorejar
1066,klingen::V,sonar,soar
1067,bellen::V,ladrar,ladrar
1068,heulen::V,ulular,uivar
1069,blasen::V,soplar,soprar
1070,pfeifen::V,silbar,assobiar
1071,schreien::V,gritar,gritar
1072,stöhnen::V,gemir,gemer
1073,zittern::V,temblar,tremer
1074,leben::V,vivir,viver
1075,geboren werden::V,nacer,nascer
1076,atmen::V,respirar,respirar
1077,trinken::V,beber,beber
1078,essen::V,comer,comer
1079,schlucken::V,tragar,engolir
1080,müde werden::V,cansarse,cansar-se
1081,müde werden::V,fatigarse,cansar-se
1082,einschlafen::V,dormirse,adormecer
1083,schlafen::V,dormir,dormir
1084,aufwachen::V,despertarse,acordar
1085,aufstehen::V,levantarse,levantar-se
1086,sich erholen::V,reposar,descansar
1087,sich erholen::V,descansar,descansar
1088,krank werden::V,caer enfermo,adoecer
1089,krank werden::V,caer enfermo,ficar doente
1090,krank sein::V,estar enfermo,estar doente
1091,schmerzen::V,doler,doer
1092,husten::V,toser,tossir
1093,genesen::V,convalecer,convalescer
1094,genesen::V,restablecerse,convalescer
1095,sterben::V,morir,morrer
1096,umkommen::V,perecer,perecer
1097,sich bewegen::V,moverse,mover-se
1098,sich rühren::V,rebullir,mexer-se
1099,sich erheben::V,levantarse,levantar-se
1100,sich setzen::V,sentarse,sentar-se
1101,hinfallen::V,caerse,cair
1102,laufen::V,andar,andar
1103,laufen::V,andar,caminhar
1104,schreiten::V,proceder,andar
1105,schreiten::V,proceder,caminhar
1106,spazierengehen::V,pasear,passear
1107,spazierengehen::V,pasearse,passear
1108,eilen::V,correr prisa,apressar-se
1109,sich beeilen::V,darse prisa,apressar-se
1110,sich beeilen::V,darse prisa,despachar-se
1111,sausen::V,correr,correr
1112,rennen::V,correr,correr
1113,springen::V,saltar,saltar
1114,klettern::V,trepar,trepar
1115,klettern::V,escalar,trepar
1116,schaukeln::V,bambolearse,baloiçar
1117,kriechen::V,reptar,rastejar
1118,kriechen::V,reptar,arrastar-se
1119,kriechen::V,arrastrarse,rastejar
1120,kriechen::V,arrastrarse,arrastar-se
1121,schwimmen::V,nadar,nadar
1122,tauchen::V,bucear,mergulhar
1123,tauchen::V,sumergirse,mergulhar
1124,rudern::V,remar,remar
1125,fahren::V,ir,ir
1126,fliegen::V,volar,voar
1127,gehen::V,ir,ir
1128,gehen::V,ir,andar
1129,gehen::V,andar,ir
1130,gehen::V,andar,andar
1131,weggehen::V,irse,partir
1132,weggehen::V,irse,ir-se embora
1133,weggehen::V,marcharse,partir
1134,weggehen::V,marcharse,ir-se embora
1135,abfahren::V,salir,sair
1136,abfahren::V,salir,partir
1137,abfahren::V,partir,sair
1138,abfahren::V,partir,partir
1139,anhalten::V,parar,parar
1140,anhalten::V,pararse,parar
1141,hineingehen::V,entrar,entrar
1142,eintreten::V,entrar,entrar
1143,kommen::V,venir,vir
1144,ankommen::V,llegar,chegar
1145,zurückkommen::V,volver,voltar
1146,zurückkommen::V,volver,regressar
1147,zurückkommen::V,regresar,voltar
1148,zurückkommen::V,regresar,regressar
1149,bleiben::V,quedarse,ficar
1150,bleiben::V,quedarse,permanecer
1151,warten::V,esperar,esperar
1152,erwarten::V,esperar,esperar
1153,erwarten::V,esperar,aguardar
1154,suchen::V,buscar,buscar
1155,suchen::V,buscar,procurar
1156,finden::V,hallar,achar
1157,finden::V,hallar,encontrar
1158,finden::V,encontrar,achar
1159,finden::V,encontrar,encontrar
1160,versuchen::V,intentar,tentar
1161,vorbereiten::V,preparar,preparar
1162,lieben::V,amar,amar
1163,lieben::V,amar,querer
1164,lieben::V,querer,amar
1165,lieben::V,querer,querer
1166,mögen::V,querer,gostar de
1167,lachen::V,reír,rir
1168,lachen::V,reír,rir-se
1169,rühren::V,conmover,comover
1170,weinen::V,llorar,chorar
1171,schimpfen::V,regañar,ralhar
1172,sich ärgern::V,enfadarse,zangar-se
1173,sich fürchten::V,tener miedo,ter medo de
1174,sich fürchten::V,tener miedo,ter receio de
1175,fürchten::V,temer,temer
1176,fürchten::V,temer,recear
1177,fürchten::V,tener miedo a,temer
1178,fürchten::V,tener miedo a,recear
1179,fliehen::V,huir,fugir
1180,flüchten::V,escaparse,refugiar-se
1181,sehen::V,ver,ver
1182,anschauen::V,mirar,olhar
1183,ansehen::V,mirar,mirar
1184,hören::V,oír,ouvir
1185,zuhören::V,escuchar,escutar
1186,probieren::V,probar,provar
1187,probieren::V,probar,saborear
1188,probieren::V,degustar,provar
1189,probieren::V,degustar,saborear
1190,riechen::V,oler,cheirar
1191,fühlen::V,sentir,sentir
1192,scheinen::V,parecer,parecer
1193,zu sehen sein::V,poder verse,estar à vista
1194,vernehmen::V,oír,ouvir
1195,vernehmen::V,percibir,ouvir
1196,frieren::V,tener frío,ter frio
1197,tun::V,hacer,fazer
1198,können::V,poder,saber
1199,wollen::V,querer,querer
1200,anfangen::V,iniciar,iniciar
1201,beenden::V,acabar,acabar
1202,beenden::V,acabar,terminar
1203,beenden::V,terminar,acabar
1204,beenden::V,terminar,terminar
1205,aufhören::V,cesar,cessar
1206,aufhören::V,cesar,desistir
1207,gelingen::V,salir bien,sair bem
1208,gelingen::V,salir bien,dar bom resultado
1209,geraten::V,salir,sair
1210,geraten::V,salir,dar resultado
1211,geraten::V,dar resultado,sair
1212,geraten::V,dar resultado,dar resultado
1213,öffnen::V,abrir,abrir
1214,schließen::V,cerrar,fechar
1215,stellen::V,poner,pôr
1216,stellen::V,poner,colocar
1217,stellen::V,colocar,pôr
1218,stellen::V,colocar,colocar
1219,setzen::V,poner,pôr
1220,setzen::V,poner,meter
1221,setzen::V,colocar,pôr
1222,setzen::V,colocar,meter
1223,legen::V,poner,pôr
1224,legen::V,poner,meter
1225,berühren::V,tocar,tocar
1226,verbinden::V,unir,unir
1227,verbinden::V,unir,ligar
1228,verbinden::V,juntar,unir
1229,verbinden::V,juntar,ligar
1230,bedecken::V,tapar,cobrir
1231,bedecken::V,cubrir,cobrir
1232,aufhängen::V,colgar,pendurar
1233,anzünden::V,encender,acender
1234,aufheben::V,recoger,apanhar
1235,aufheben::V,recoger,levantar
1236,zurücklassen::V,dejar,deixar
1237,verlieren::V,perder,perder
1238,fallen lassen::V,dejar caer,deixar cair
1239,machen::V,hacer,fazer
1240,herstellen::V,fabricar,produzir
1241,bauen::V,construir,edificar
1242,bauen::V,construir,construir
1243,reparieren::V,reparar,reparar
1244,reparieren::V,reparar,consertar
1245,verbessern::V,mejorar,melhorar
1246,ändern::V,mudar,mudar
1247,ändern::V,mudar,alterar
1248,ändern::V,modificar,mudar
1249,ändern::V,modificar,alterar
1250,graben::V,cavar,cavar
1251,beugen::V,doblar,curvar
1252,beugen::V,inclinar,curvar
1253,biegen::V,doblar,vergar
1254,drehen::V,volver,girar
1255,drehen::V,hacer girar,girar
1256,wenden::V,volver,virar
1257,wenden::V,volver,voltar
1258,umdrehen::V,revolver,virar
1259,umdrehen::V,revolver,revolver
1260,heben::V,levantar,levantar
1261,hochheben::V,alzar,erguer
1262,hochheben::V,alzar,levantar
1263,ergreifen::V,coger,apanhar
1264,halten::V,tener,segurar
1265,drücken::V,apretar,apertar
1266,schieben::V,empujar,empurrar
1267,kratzen::V,rascar,raspar
1268,lecken::V,lamer,lamber
1269,beißen::V,morder,morder
1270,abreißen::V,arrancar,arrancar
1271,abschneiden::V,cortar,talhar
1272,binden::V,atar,ligar
1273,stecken::V,meter,meter
1274,stecken::V,meter,enfiar
1275,brechen::V,romper,romper
1276,brechen::V,romper,quebrar
1277,brechen::V,quebrar,romper
1278,brechen::V,quebrar,quebrar
1279,klopfen::V,golpear,bater
1280,hauen::V,pegar,bater
1281,kleben::V,pegar,colar
1282,kleben::V,encolar,colar
1283,reiben::V,frotar,esfregar
1284,streichen::V,untar,barrar
1285,streichen::V,recubrir,barrar
1286,schleifen::V,afilar,afiar
1287,schneiden::V,cortar,cortar
1288,rütteln::V,agitar,sacudir
1289,schütteln::V,agitar,abanar
1290,schütteln::V,agitar,sacudir
1291,schütteln::V,sacudir,abanar
1292,schütteln::V,sacudir,sacudir
1293,schwenken::V,menear,agitar
1294,schütten::V,verter,deitar
1295,füllen::V,llenar,encher
1296,einwickeln::V,envolver,envolver
1297,einwickeln::V,envolver,embrulhar
1298,tragen::V,llevar,levar
1299,tragen::V,llevar,trazer
1300,schleppen::V,arrastrar,arrastar
1301,ziehen::V,tirar,puxar
1302,aufbewahren::V,conservar,guardar
1303,aufbewahren::V,conservar,conservar
1304,werfen::V,echar,lançar
1305,werfen::V,lanzar,lançar
1306,fangen::V,coger,apanhar
1307,packen::V,agarrar,agarrar
1308,verstecken::V,esconder,esconder
1309,teilen::V,partir,partir
1310,teilen::V,partir,dividir
1311,teilen::V,dividir,partir
1312,teilen::V,dividir,dividir
1313,schicken::V,enviar,enviar
1314,bringen::V,traer,trazer
1315,hinzufügen::V,añadir,acrescentar
1316,bekommen::V,obtener,obter
1317,bekommen::V,conseguir,obter
1318,erhalten::V,recibir,receber
1319,nehmen::V,tomar,tomar
1320,wählen::V,elegir,eleger
1321,wählen::V,elegir,escolher
1322,auswählen::V,escoger,escolher
1323,auswählen::V,escoger,seleccionar
1324,auswählen::V,seleccionar,escolher
1325,auswählen::V,seleccionar,seleccionar
1326,bewahren::V,guardar,guardar
1327,bewahren::V,guardar,conservar
1328,bewahren::V,preservar,guardar
1329,bewahren::V,preservar,conservar
1330,behindern::V,estorbar,impedir
1331,behindern::V,obstaculizar,impedir
1332,verderben::V,estropear,estragar
1333,verderben::V,estropear,corromper
1334,beschädigen::V,deteriorar,danificar
1335,zerbrechen::V,romper,romper
1336,zerbrechen::V,romper,quebrar
1337,zerbrechen::V,quebrar,romper
1338,zerbrechen::V,quebrar,quebrar
1339,zerreißen::V,desgarrar,rasgar
1340,zerreißen::V,despedazar,rasgar
1341,zerstören::V,destruir,destruir
1342,zerstören::V,destrozar,destruir
1343,verbrennen::V,quemar,queimar
1344,geben::V,dar,dar
1345,reichen::V,pasar,passar
1346,schenken::V,regalar,oferecer
1347,versprechen::V,prometer,prometer
1348,wünschen::V,desear,desejar
1349,loben::V,alabar,louvar
1350,küssen::V,besar,beijar
1351,wiegen::V,mecer,embalar
1352,zudecken::V,tapar,tapar
1353,zudecken::V,tapar,cobrir
1354,zudecken::V,cubrir,tapar
1355,zudecken::V,cubrir,cobrir
1356,wecken::V,despertar,acordar
1357,wecken::V,despertar,despertar
1358,zeigen::V,mostrar,mostrar
1359,führen::V,guiar,guiar
1360,führen::V,guiar,conduzir
1361,führen::V,conducir,guiar
1362,führen::V,conducir,conduzir
1363,lehren::V,enseñar,ensinar
1364,lehren::V,instruir,ensinar
1365,unterrichten::V,enseñar,instruir
1366,aufziehen::V,criar,criar
1367,leiten::V,guiar,dirigir
1368,leiten::V,guiar,conduzir
1369,leiten::V,dirigir,dirigir
1370,leiten::V,dirigir,conduzir
1371,antreiben::V,impeler,impelir
1372,antreiben::V,impulsar,impelir
1373,lassen::V,hacer,fazer
1374,einladen::V,invitar,convidar
1375,vereinigen::V,unir,unir
1376,vereinigen::V,unir,reunir
1377,besuchen::V,visitar,ir ver
1378,besuchen::V,visitar,visitar
1379,besuchen::V,ir a ver,ir ver
1380,besuchen::V,ir a ver,visitar
1381,treffen::V,encontrar,encontrar
1382,sich versammeln::V,reunirse,reunir-se
1383,sich versammeln::V,congregarse,reunir-se
1384,spielen::V,jugar,jogar
1385,spielen::V,jugar,brincar
1386,singen::V,cantar,cantar
1387,tanzen::V,bailar,bailar
1388,sich trennen::V,separarse,apartar-se
1389,verlassen::V,dejar,deixar
1390,verlassen::V,dejar,abandonar
1391,verlassen::V,abandonar,deixar
1392,verlassen::V,abandonar,abandonar
1393,retten::V,salvar,salvar
1394,bewachen::V,vigilar,vigiar
1395,bewachen::V,vigilar,guardar
1396,schützen::V,proteger,proteger
1397,verteidigen::V,defender,defender
1398,sich schlagen::V,batirse,brigar
1399,sich schlagen::V,batirse,bater-se
1400,schießen::V,tirar,disparar
1401,schießen::V,disparar,disparar
1402,siegen::V,vencer,vencer
1403,ärgern::V,enojar,irritar
1404,ärgern::V,enojar,aborrecer
1405,ärgern::V,enfadar,irritar
1406,ärgern::V,enfadar,aborrecer
1407,schlagen::V,pegar,bater
1408,schlagen::V,golpear,bater
1409,treten::V,dar una patada a,pisar
1410,stechen::V,pinchar,picar
1411,stoßen::V,empujar,empurrar
1412,stehlen::V,robar,furtar
1413,stehlen::V,hurtar,furtar
1414,stören::V,molestar,perturbar
1415,belästigen::V,molestar,incomodar
1416,belästigen::V,molestar,importunar
1417,belästigen::V,importunar,incomodar
1418,belästigen::V,importunar,importunar
1419,verbergen::V,ocultar,ocultar
1420,verbergen::V,ocultar,esconder
1421,verbergen::V,esconder,ocultar
1422,verbergen::V,esconder,esconder
1423,täuschen::V,engañar,iludir
1424,täuschen::V,engañar,enganar
1425,betrügen::V,engañar,burlar
1426,betrügen::V,engañar,enganar
1427,töten::V,matar,matar
1428,wohnen::V,vivir,morar
1429,wohnen::V,habitar,morar
1430,arbeiten::V,trabajar,trabalhar
1431,sammeln::V,recoger,recolher
1432,sammeln::V,recoger,coleccionar
1433,sammeln::V,coleccionar,recolher
1434,sammeln::V,coleccionar,coleccionar
1435,pflücken::V,coger,colher
1436,jagen::V,cazar,caçar
1437,fischen::V,pescar,pescar
1438,fassen::V,atrapar,apanhar
1439,fassen::V,capturar,apanhar
1440,hüten::V,guardar,guardar
1441,treiben::V,aballar,conduzir
1442,anbinden::V,atar,atar
1443,füttern::V,echar de comer,dar de comer a
1444,melken::V,ordeñar,ordenhar
1445,hacken::V,picar,rachar
1446,hacken::V,cortar,rachar
1447,gießen::V,regar,regar
1448,reifen::V,madurar,amadurecer
1449,zubereiten::V,preparar,preparar
1450,kochen::V,cocer,cozer
1451,kochen::V,guisar,cozer
1452,backen::V,hornear,cozer
1453,backen::V,cocer al horno,cozer
1454,braten::V,asar,assar
1455,braten::V,asar,fritar
1456,braten::V,freír,assar
1457,braten::V,freír,fritar
1458,umrühren::V,remover,remexer
1459,stricken::V,hacer punto,tricotar
1460,stricken::V,hacer punto,fazer malha
1461,stricken::V,hacer calceta,tricotar
1462,stricken::V,hacer calceta,fazer malha
1463,nähen::V,coser,coser
1464,nähen::V,coser,costurar
1465,färben::V,teñir,tingir
1466,färben::V,teñir,colorir
1467,färben::V,colorear,tingir
1468,färben::V,colorear,colorir
1469,reinigen::V,limpiar,limpar
1470,reinigen::V,limpiar,purificar
1471,waschen::V,lavar,lavar
1472,abwischen::V,fregar,limpar
1473,abwischen::V,fregar,esfregar
1474,abwischen::V,limpiar,limpar
1475,abwischen::V,limpiar,esfregar
1476,spülen::V,aclarar,lavar
1477,spülen::V,aclarar,enxaguar
1478,spülen::V,enjuagar,lavar
1479,spülen::V,enjuagar,enxaguar
1480,fegen::V,barrer,varrer
1481,fegen::V,pasar la escoba,varrer
1482,kehren::V,barrer,varrer
1483,baden::V,bañarse,banhar
1484,baden::V,bañarse,tomar banho
1485,sich waschen::V,lavarse,lavar-se
1486,ausziehen::V,quitar,despir
1487,ausziehen::V,quitarse,despir
1488,anziehen::V,ponerse,vestir
1489,sich anziehen::V,vestirse,vestir-se
1490,kämmen::V,peinar,pentear
1491,schmücken::V,adornar,adornar
1492,sagen::V,decir,dizer
1493,sprechen::V,hablar,falar
1494,reden::V,hablar,falar
1495,reden::V,conversar,falar
1496,sich unterhalten::V,charlar,conversar
1497,sich unterhalten::V,conversar,conversar
1498,fragen::V,preguntar,perguntar
1499,bitten::V,rogar,pedir
1500,erzählen::V,contar,contar
1501,mitteilen::V,comunicar,comunicar
1502,mitteilen::V,comunicar,participar
1503,mitteilen::V,participar,comunicar
1504,mitteilen::V,participar,participar
1505,nennen::V,llamar,nomear
1506,nennen::V,llamar,apelidar
1507,nennen::V,nombrar,nomear
1508,nennen::V,nombrar,apelidar
1509,rufen::V,llamar,chamar
1510,prahlen::V,jactarse,gabar-se
1511,prahlen::V,jactarse,vangloriar-se
1512,übersetzen::V,traducir,traduzir
1513,denken::V,pensar,pensar
1514,glauben::V,creer,crer
1515,bemerken::V,notar,notar
1516,bemerken::V,notar,observar
1517,erkennen::V,reconocer,reconhecer
1518,begreifen::V,concebir,apreender
1519,begreifen::V,concebir,compreender
1520,verstehen::V,entender,entender
1521,verstehen::V,entender,compreender
1522,verstehen::V,comprender,entender
1523,verstehen::V,comprender,compreender
1524,lernen::V,aprender,aprender
1525,wissen::V,saber,saber
1526,sich erinnern an::V,recordar,lembrar-se de
1527,sich erinnern an::V,recordar,recordar-se de
1528,sich erinnern an::V,acordarse de,lembrar-se de
1529,sich erinnern an::V,acordarse de,recordar-se de
1530,vergessen::V,olvidar,esquecer
1531,messen::V,medir,medir
1532,zählen::V,contar,contar
1533,rechnen::V,contar,calcular
1534,rechnen::V,calcular,calcular
1535,lesen::V,leer,ler
1536,malen::V,pintar,pintar
1537,zeichnen::V,dibujar,desenhar
1538,schreiben::V,escribir,escrever
1539,besitzen::V,poseer,possuir
1540,kaufen::V,comprar,comprar
1541,verkaufen::V,vender,vender
1542,bezahlen::V,pagar,pagar
1543,zahlen::V,pagar,pagar
1544,beherrschen::V,dominar,imperar
1545,ertragen::V,soportar,suportar
