,Concept_ID,os,sah
707,faul::A,зивӕг,нэс
708,faul::A,зивӕггӕнаг,нэс
709,fleißig::A,æнæзивæг,кыһамньылаах
710,fleißig::A,æнувыд,кыһамньылаах
711,geizig::A,чъынды,иҥсэлээх
712,geizig::A,æлгъин,иҥсэлээх
713,geizig::A,мæрддзæст,иҥсэлээх
714,klug::A,зондджын,өйдөөх
715,geschickt::A,хӕрзарӕхст,наһаа дьоҕурдаах
716,lieb::A,уарзон,тапталлаах
717,lustig::A,хъӕлдзӕг,көрдөөх
718,sanft::A,мынчын,намчы
719,sanft::A,мынчын,сымнаҕас
720,hungrig::A,ӕххормаг,аччык
721,krank::A,нӕфӕразгӕ,ыалдьар
722,nackt::A,бӕгънӕг,сыгынньах
723,traurig::A,ӕрхӕндӕг,санаарҕабыллаах
724,lebendig::A,цардӕгас,тыыннаах
725,gut::A,хорз,үтүө
726,gut::A,хорз,үчүгэй
727,schlecht::A,цауд,куһаҕан
728,richtig::A,раст,сөп
729,schlimm::A,ӕвзӕр,сидьиҥ
730,schlimm::A,ӕвзӕр,быдьар
731,wahr::A,ӕцӕг,кырдьык
732,alt::A,зӕронд,былыргы
733,neu::A,ног,саҥа
734,ehemalig::A,раздӕры,урукку
735,alt[Lebewesen]::A,ацӕргӕ,кырдьаҕас
736,jung::A,ӕрыгон,эдэр
737,arm::A,мӕгуыр,дьадаҥы
738,reich::A,хъӕздыг,баай
739,bekannt::A,зонгӕ,билэр
740,berühmt::A,номдзыд,аатырбыт
741,fremd::A,æцæгæлон,атын
742,verschieden::A,æндæр æмæ æндæр,араас
743,verschieden::A,алы,араас
744,verschieden::A,алыхуызон,араас
745,nah::A,хӕстӕг,чугас
746,fern::A,дард,ыраах
747,fern::A,дӕрддаг,ыраах
748,linker::A,галиу,хаҥас
749,rechter::A,рахиз,уҥа
750,anderer::A,иннӕ,атын
751,anderer::A,ӕндӕр,атын
752,erster::A,фыццаг,маҥнайгы
753,erster::A,фыццӕгӕм,маҥнайгы
754,zweiter::A,дыккаг,иккис
755,zweiter::A,дыккæгæм,иккис
756,dritter::A,æртыккаг,үһүс
757,dritter::A,æртыккæгæм,үһүс
758,letzter::A,фӕстаг,тиһэх
759,allein::ADV,иунæг,соҕотох
760,auf einmal::ADV,уайтагъд,биирдэ
761,auf einmal::ADV,æвиппайды,биирдэ
762,auf einmal::ADV,æваст,биирдэ
763,zusammen::ADV,иумӕ,холбуу
764,lange::ADV,бирæ рæстæг,уһуннук
765,plötzlich::ADV,æвиппайды,эмискэ
766,plötzlich::ADV,æваст,эмискэ
767,sofort::ADV,уыцы сахат,тута
768,sofort::ADV,уайтагъд,тута
769,später::ADV,фæстæдæр,хойут
770,jetzt::ADV,ныр,билигин
771,heute::ADV,абон,бүгүн
772,morgen::ADV,райсом,сарсын
773,bald::ADV,тагъд,өтөр
774,bald::ADV,рæхджы,өтөр
775,dann::ADV,стæй,кэнна
776,gestern::ADV,знон,бэҕэһээ
777,einst::ADV,кӕддӕр,биир төгүл
778,einst::ADV,кӕддӕр,арай биирдэ
779,damals::ADV,уæд,оччоҕо
780,danach::ADV,стæй,аары
781,danach::ADV,стæй,ол кэнниттэн
782,danach::ADV,уый фæстæ,аары
783,danach::ADV,уый фæстæ,ол кэнниттэн
784,vorher::ADV,раздæр,урут
785,zuerst::ADV,фыццаг,маҥнай
786,einmal::ADV,иу хатт,биирдэ
787,manchmal::ADV,хатт,арыт
788,oft::ADV,арæх,чаастатык
789,immer::ADV,ӕдзух,мэлдьи
790,niemals::ADV,никуы,хаһан да
791,niemals::ADV,никæд,хаһан да
792,hier::ADV,ам,маныаха
793,hierhin::ADV,ардӕм,бэттэх
794,von hier::ADV,ардыгæй,мантан
795,dort::ADV,уым,онно
796,dorthin::ADV,уырдӕм,онно
797,geradeaus::ADV,æргом,быһа
798,geradeaus::ADV,æргом,быһаччы
799,vorwärts::ADV,размӕ,инники
800,rückwärts::ADV,фӕстӕмӕ,төттөру
801,zurück::ADV,фӕстӕмӕ,төттөрү
802,unten::ADV,дæлæ,аллара
803,unten::ADV,дæлейы,аллара
804,unten::ADV,бынæй,аллара
805,hinab::ADV,дӕлӕмӕ,аллара
806,hinab::ADV,уырдыгмӕ,аллара
807,oben::ADV,уӕле,үөһэ
808,hinauf::ADV,уӕлӕмӕ,өрө
809,hinauf::ADV,уӕлӕмӕ,үөһэ
810,überall::ADV,алыран,бэйдиэ
811,überall::ADV,алкæм,бэйдиэ
812,überall::ADV,кæмдæриддæр,бэйдиэ
813,nicht::ADV,нӕ,буолбатах
814,ein wenig::ADV,чысыл,кыратык
815,kaum::ADV,цъус,нэһиилэ
816,sehr::ADV,тынг,бэрт
817,sehr::ADV,тынг,наһаа
818,sehr::ADV,иттӕг,бэрт
819,sehr::ADV,иттӕг,наһаа
820,so::ADV,афтӕ,оччо
821,so::ADV,афтӕ,оннук
822,noch::ADV,ма,өссө
823,nur::ADV,канд,эрэ
824,nur::ADV,канд,сыччах
825,nur::ADV,ӕрмӕст,эрэ
826,nur::ADV,ӕрмӕст,сыччах
827,schon::ADV,нырид,бэлиэр
828,wieder::ADV,ногӕй,эмиэ
829,vergebens::ADV,дзæгъæлы,таак
830,vergebens::ADV,уæгъды,таак
831,vergebens::ADV,æнæхъуаджы,таак
832,vor::PRP,разы,иннигэр
833,hinter::PRP,фӕстӕ,кэлин
834,unter::PRP,бын,-ҕа
835,unter::PRP,бын,оһох түгэҕэ
836,durch::PRP,æхсæнты,курдары
837,neben::PRP,цур,аттыгар
838,zwischen::PRP,астӕу,ыккардынан
839,wegen::PRP,тыххай,уҥуортан
840,dies::PRN,ай,ити
841,dies::PRN,ай,бу
842,das::PRN,уый,били
843,alles::PRN,алцы,барыта
844,alles::PRN,æппæтдæр,барыта
845,alles::PRN,иууылдӕр,барыта
846,ich::PRN,æз,мин
847,du::PRN,ды,эн
848,er::PRN,уый,кнни
849,wir::PRN,мах,биһиги
850,ihr::PRN,сымах,эһиги
851,sie::PRN,уыдон,кинилэр
852,was::FPRN,цы,туох
853,wer::FPRN,чи,ким
854,wo::FADV,кӕм,ханна
855,wohin::FADV,кӕдӕм,ханна
856,wie::FADV,куыд,хайдах
857,warum::FADV,цӕмӕн,тоҕо
858,wieviel::FNUM,цал,төһө
859,eins::NUM,иу,биир
860,zwei::NUM,дыууӕ,икки
861,drei::NUM,ӕртӕ,үс
862,vier::NUM,цыппар,түөрт
863,fünf::NUM,фондз,биэс
864,sechs::NUM,ӕхсӕз,алта
865,sieben::NUM,авд,сэттэ
866,acht::NUM,аст,аҕыс
867,neun::NUM,фараст,тоҕус
868,zehn::NUM,дӕс,уон
869,elf::NUM,иуæндæс,уон биир
870,zwölf::NUM,дыууадæс,уон икки
871,zwanzig::NUM,дыууын,сүүрбэ
872,dreißig::NUM,æртын,отут
873,dreißig::NUM,дæсæмæссæдз,отут
874,vierzig::NUM,цыппор,түөрт уон
875,vierzig::NUM,цыппур,түөрт уон
876,vierzig::NUM,дыууиссæдзы,түөрт уон
877,fünfzig::NUM,фӕндзай,биэс уон
878,sechzig::NUM,æхсай,алта уон
879,sechzig::NUM,æртиссæдзы,алта уон
880,siebzig::NUM,æвдай,сэттэ уон
881,siebzig::NUM,дæс æмæ æртиссæдзы,сэттэ уон
882,achtzig::NUM,цыппарыссæдзы,аҕыс уон
883,achtzig::NUM,æстай,аҕыс уон
884,neunzig::NUM,нæуæдз,тоҕус уонус
885,neunzig::NUM,дæс æмæ цыппарыссæдзы,тоҕус уонус
886,hundert::NUM,сӕдӕ,сүүс
887,tausend::NUM,мин,тыһыынча
888,und::CNJ,ӕмӕ,да
889,und::CNJ,ӕмӕ,уонна
890,und::CNJ,ӕмӕ,итиэннэ
891,oder::CNJ,кӕнӕ,эбэтэр
892,stehen::V,лӕууын,тур
893,sitzen::V,бадын,олор
894,liegen::V,хуыссын,сыт
895,hängen::V,ауыгъд уын,санньылый
896,werden::V,суӕвын,буол
897,passieren::V,æрцæуын,буол
898,beginnen::V,райдайын,саҕалан
899,enden::V,фæуын,бүт
900,wechseln::V,ивын,уларый
901,aufgehen[Sonne]::V,скæсын,ой
902,untergehen[Sonne]::V, аныгуылын,киир
903,scheinen[Sonne]::V,рухс кӕнын,сырдат
904,donnern::V,нæрын,эт
905,wehen::V,дымын,үр
906,strömen::V,кӕлын,кутулун
907,fließen::V,цæуын,сүүр
908,fließen::V,уайын,сүүр
909,fließen::V,кæлын,сүүр
910,sich drehen::V,зилын,эргий
911,schwanken::V,æнкъуысын,биэтэҥнээ
912,schwingen::V,æнкъуысын,эйэҥнээ
913,schwingen::V,змæлын,эйэҥнээ
914,fallen::V,хауын,оҕут
915,brennen::V,судзын,умай
916,rauchen::V,фæздæг кæнын,буруолаа
917,regnen::V,уарын,самыырдаа
918,gefrieren::V,сӕлын,тоҥ
919,tauen::V,стайын,ир
920,schmelzen::V,тайын,уулун
921,trocknen::V,хус кæнын,куур
922,sieden::V,фыцын,оргуй
923,faulen::V,ӕмбийын,сытый
924,verfaulen::V,бамбийын,сытыйан_хаал
925,reißen::V,скъуийын,хайыт
926,reißen::V,скъуийын,быһытталан
927,versinken::V,дӕлдон_кӕнын,тимир
928,versinken::V,дӕлдон_кӕнын,батылын
929,vergehen::V,аивгъуийын,дьай
930,erscheinen::V,разынын,көһүн
931,verschwinden::V,фæтары уын,сүт
932,verschwinden::V,фæдæлдзæх уын,сүт
933,verschwinden::V,фесæфын,сүт
934,verschwinden::V,æрбайсæфын,сүт
935,sinken::V,дæлæмæ æрхауын,намтаа
936,abnehmen::V,фæкъаддæр уын,аччаа
937,abnehmen::V,фæцух уын,аччаа
938,zunehmen::V,фæфылдæр уын,элбээ
939,zunehmen::V,сбирæ уын,элбээ
940,zunehmen::V,сахадын,элбээ
941,steigen::V,сыстын,үрдээ
942,wachsen::V,рӕзын,үүн
943,glänzen::V,ӕрттивын,кылбай
944,funkeln::V,тыбар-тыбур_кӕнын,күлүмнээ
945,funkeln::V,тыбар-тыбур_кӕнын,күлүмүрдээ
946,lärmen::V,хъæлæба кæнын,тыаһаа
947,läuten::V,цæгъдын,собуоннаа
948,klingeln::V,цæгъдын,линкинээ
949,klirren::V,дзыгъал-мыгъул кæнын,айгырат
950,klirren::V,дзæгъ-дзæгъ кæнын,айгырат
951,brausen::V,абухын,сирилээ
952,klingen::V,зæлын,доргуй
953,klingen::V,азæлын,доргуй
954,klingen::V,хъуысын,доргуй
955,bellen::V,рæйын,үр
956,heulen::V,ниуын,улуй
957,blasen::V,фу кӕнын,үр
958,pfeifen::V,æхситт кæнын,иһиир
959,pfeifen::V,къуыззитт кæнын,иһиир
960,schreien::V,хъӕр кӕнын,кылан
961,schreien::V,хъӕр кӕнын,хаһыытаа
962,stöhnen::V,хъæрзын,ынчыктаа
963,stöhnen::V,дзыназын,ынчыктаа
964,zittern::V,ризын,титирээ
965,zittern::V,ризын,дьигиһий
966,leben::V,цӕрын,олор
967,geboren werden::V,райгуырын,төрөө
968,atmen::V,улӕфын,тыын
969,trinken::V,нуазын,ис
970,essen::V,хӕрын,аһаа
971,schlucken::V,ныхъуырын,ыйыһын
972,müde werden::V,бафæллайын,сылай
973,müde werden::V,бафæлмæцын,сылай
974,müde werden::V,сфæлмæцын,сылай
975,einschlafen::V,бафынæй уын,утуйан хаал
976,schlafen::V,хуыссын,утуй
977,schlafen::V,хуыссын,утуйа сыт
978,schlafen::V,фынӕй кӕнын,утуй
979,schlafen::V,фынӕй кӕнын,утуйа сыт
980,aufwachen::V,райхъал уын,уһугун
981,aufstehen::V,стын,тур
982,sich erholen::V,фæллад уадзын,сынньан
983,sich erholen::V,улæфын,сынньан
984,krank werden::V,фӕрынчын уын,ыарый
985,krank sein::V,сӕйын,ыарый
986,krank sein::V,сӕйын,ыарыт
987,schmerzen::V,риссын,ыарыт
988,husten::V,хуыфын,сөтөлүн
989,genesen::V,сдзæбæх уын,көн
990,genesen::V,рандидзын,көн
991,genesen::V,сæндидзын,көн
992,sterben::V,мӕлын,өл
993,umkommen::V,фесæфын,өл
994,umkommen::V,фесæфын,оҕут
995,umkommen::V,байсæфын,өл
996,umkommen::V,байсæфын,оҕут
997,umkommen::V,бабын уын,өл
998,umkommen::V,бабын уын,оҕут
999,umkommen::V,мард фæуын,өл
1000,umkommen::V,мард фæуын,оҕут
1001,sich bewegen::V,тæлфын,хамсаа
1002,sich bewegen::V,цæуын,хамсаа
1003,sich rühren::V,змӕлын,хамсаа
1004,sich erheben::V,стын,тур
1005,sich setzen::V,сбадын,олор
1006,hinfallen::V,ӕрхауын,оҕут
1007,laufen::V,цӕуын,хаам
1008,laufen::V,рацу-бацу_кӕнын,хаам
1009,schreiten::V,къахдзæф кæнын,атыллаа
1010,schreiten::V,санчъех кæнын,атыллаа
1011,schreiten::V,цæуын,атыллаа
1012,spazierengehen::V,озер кæнын,дьаарбай
1013,spazierengehen::V,тезгъо кæнын,дьаарбай
1014,eilen::V,тагъд кæнын,тиэтэй
1015,eilen::V,тындзын,тиэтэй
1016,sich beeilen::V,тагъд кæнын,ыксаа
1017,sich beeilen::V,тындзын,ыксаа
1018,sausen::V,уайын,элээр
1019,sausen::V,тæхын,элээр
1020,rennen::V,згъорын,сүүрэкэлээ
1021,springen::V,гæпп кæнын,ой
1022,springen::V,гæпп кæнын,ыстан
1023,springen::V,сæррæтт кæнын,ой
1024,springen::V,сæррæтт кæнын,ыстан
1025,springen::V,лиуырын,ой
1026,springen::V,лиуырын,ыстан
1027,klettern::V,хилын,ытын
1028,schaukeln::V,хецъро кæнын,эйэҥнээ
1029,schaukeln::V,хецъро кæнын,биэрэҥнээ
1030,schaukeln::V,херыйыл бадын,эйэҥнээ
1031,schaukeln::V,херыйыл бадын,биэрэҥнээ
1032,kriechen::V,бырын,сыыл
1033,schwimmen::V,ленк кӕнын,уһун
1034,schwimmen::V,ленк кӕнын,харбаа
1035,tauchen::V,ныгъуылын,умус
1036,rudern::V,бæлæгъ тæрын,эрт
1037,rudern::V,чема тæрын,эрт
1038,fahren::V,цӕуын,айаннаа
1039,fliegen::V,тӕхын,көт
1040,gehen::V,цӕуын,бар
1041,weggehen::V,ацӕуын,бар
1042,abfahren::V,араст уын,бар
1043,anhalten::V,æрлæууын,тохтоо
1044,hineingehen::V,мидæмæ цæуын,киир
1045,eintreten::V,бацӕуын,киир
1046,kommen::V,æрцæуын,кэл
1047,ankommen::V,æрцæуын,кэл
1048,ankommen::V,æрцæуын,тиий
1049,zurückkommen::V,раздæхын,төнүн
1050,zurückkommen::V,фæстæмæ_раздæхын,төнүн
1051,zurückkommen::V,æрбаздæхын,төнүн
1052,zurückkommen::V,аздæхын,төнүн
1053,bleiben::V,лӕууын,хаал
1054,warten::V,ӕнхъӕлмӕ кӕсын,көһүт
1055,erwarten::V,ӕнхъӕлмӕ кӕсын,күүт
1056,erwarten::V,ӕнхъӕлмӕ кӕсын,көһүт
1057,suchen::V,агурын,ирдээ
1058,suchen::V,агурын,көрдөө
1059,finden::V,ссарын,бул
1060,versuchen::V,фӕлварын,сорун
1061,vorbereiten::V,бацаттæ кæнын,бэлэмнээ
1062,vorbereiten::V,æрæввонг кæнын,бэлэмнээ
1063,lieben::V,уарзын,таптаа
1064,mögen::V,зæрдæмæ цæуын,сөбүл
1065,lachen::V,худын,күл
1066,rühren::V,зæрдæ суынгæг кæнын,долгут
1067,weinen::V,кӕуын,ытаа
1068,schimpfen::V,æлгъитын,үөҕүс
1069,sich ärgern::V,мæсты кæнын,кыыһыр
1070,sich ärgern::V,мæсты кæнын,кыйахан
1071,sich fürchten::V,тæрсын,куттан
1072,sich fürchten::V,тæрсын,дьиксин
1073,fürchten::V,тæрсын,дьиксин
1074,fürchten::V,тæрсын,куттан
1075,fliehen::V,лидзын,күрээ
1076,flüchten::V,алидзын,күрээ
1077,sehen::V,уынын,көр
1078,anschauen::V,акӕсын,көр
1079,ansehen::V,кӕсын,көр
1080,hören::V,хъусын,бил
1081,hören::V,хъусын,иһит
1082,zuhören::V,хъусын,иһит
1083,probieren::V,уынын,боруобалаан көр
1084,probieren::V,уынын,амсайан көр
1085,probieren::V,аходын,боруобалаан көр
1086,probieren::V,аходын,амсайан көр
1087,riechen::V,смудын,сытырҕаа
1088,fühlen::V,ӕнкъарын,бил
1089,scheinen::V,зынын,көһүн
1090,zu sehen sein::V,зынын,көһүн
1091,vernehmen::V,фехъусын,иһит
1092,frieren::V,сийын,тоҥ
1093,frieren::V,сийын,үлүй
1094,tun::V,кӕнын,гын
1095,können::V,фӕразын,кыай
1096,wollen::V,фӕндын,баҕар
1097,anfangen::V,райдайын,саҕалаа
1098,beenden::V,фӕуын,бүтэр
1099,aufhören::V,банцайын,уурай
1100,aufhören::V,фенцайын,уурай
1101,gelingen::V,бантысын,сатан
1102,geraten::V,разынын,баар буолан биэр
1103,geraten::V,разынын,баар буола тус
1104,geraten::V,разынын,буолан таҕыс
1105,öffnen::V,гом кӕнын,ас
1106,schließen::V,ӕхгӕнын,сап
1107,schließen::V,ӕхгӕнын,хатаа
1108,stellen::V,ӕвӕрын,уур
1109,stellen::V,ӕвӕрын,туруор
1110,setzen::V,сбадын кӕнын,туруор
1111,setzen::V,сбадын кӕнын,уур
1112,legen::V,ӕрӕвӕрын,уур
1113,berühren::V,агайын,тыыт
1114,berühren::V,агайын,таарый
1115,verbinden::V,бӕттын,кэлгий
1116,bedecken::V,ӕмбӕрзын,бүрүй
1117,aufhängen::V,ауындзын,ыйаа
1118,anzünden::V,ссудзын,умат
1119,aufheben::V,сисын,өрө тарт
1120,zurücklassen::V,ныууадзын,бырах
1121,verlieren::V,фесафын,сүтэр
1122,fallen lassen::V,ӕрӕппарын,түһэр
1123,fallen lassen::V,ӕрӕппарын,мүлчү тут
1124,fallen lassen::V,къухтӕй феуӕгъд кӕнын,түһэр
1125,fallen lassen::V,къухтӕй феуӕгъд кӕнын,мүлчү тут
1126,machen::V,саразын,оҥор
1127,machen::V,саразын,оҥоһун
1128,herstellen::V,сцæттæ кæнын,оҥор
1129,herstellen::V,саразын,оҥор
1130,bauen::V,амайын,тут
1131,reparieren::V,æмпъузын,абырахтаа
1132,reparieren::V,цалцæг кæнын,абырахтаа
1133,verbessern::V,фæхуыздæр кæнын,тупсар
1134,ändern::V,аивын,уларыт
1135,graben::V,къахын,хас
1136,beugen::V,æркъæдз кæнын,бокут
1137,beugen::V,æркъæдз кæнын,токурут
1138,beugen::V,æркъæдз кæнын,бүк баттаа
1139,beugen::V,æртасын кæнын,бокут
1140,beugen::V,æртасын кæнын,токурут
1141,beugen::V,æртасын кæнын,бүк баттаа
1142,biegen::V,тасын кӕнын,иэх
1143,biegen::V,тасын кӕнын,өҕүлүннэр
1144,drehen::V,здухын,эргит
1145,drehen::V,здухын,эргичит
1146,wenden::V,афæлдахын,эргилин
1147,wenden::V,рафæлдахын,эргилин
1148,umdrehen::V,афæлдахын,түҥнэр
1149,heben::V,сдарын,көтөх
1150,heben::V,схæцын,көтөх
1151,hochheben::V,уæлæмæ хæцын,таһаар
1152,ergreifen::V,фӕлӕбурын,тут
1153,halten::V,дарын,тут
1154,drücken::V,æлхъивын,ык
1155,drücken::V,хæцын,ык
1156,schieben::V,схойын,ас
1157,kratzen::V,хафын,кыһыы
1158,lecken::V,сдæрын,салаа
1159,beißen::V,хæцын,ытыр
1160,abreißen::V,ратонын,быһа тарт
1161,abreißen::V,ратонын,туура тарт
1162,abschneiden::V,ралыг кӕнын,быс
1163,abschneiden::V,ралыг кӕнын,быһан ыл
1164,abschneiden::V,ралыг кӕнын,быһа баттаа
1165,binden::V,бабӕттын,кэлгий
1166,stecken::V,ныссадзын,батары ас
1167,brechen::V,асæттын,тоһут
1168,brechen::V,басæттын,тоһут
1169,brechen::V,ныссæттын,тоһут
1170,klopfen::V,хойын,тоҥсуй
1171,klopfen::V,гуыпп-гуыпп кæнын,тоҥсуй
1172,klopfen::V,къуырцц-къуырцц кæнын,тоҥсуй
1173,hauen::V,цӕвын,оҕус
1174,hauen::V,нӕмын,оҕус
1175,kleben::V,ныхасын,силимнээ
1176,kleben::V,æндадзын,силимнээ
1177,reiben::V,сӕрфын,аал
1178,reiben::V,хафын,аал
1179,streichen::V,байсæрдын,сыбаа
1180,streichen::V,сахорын,сыбаа
1181,schleifen::V,ссын,чочуй
1182,schleifen::V,цыргъ кӕнын,чочуй
1183,schneiden::V,кӕрдын,быс
1184,rütteln::V,æнкъусын,иэҕэҥнэт
1185,schütteln::V,уигъын,сахсый
1186,schwenken::V,тилын,дайбаа
1187,schwenken::V,уигъын,дайбаа
1188,schütten::V,ныккӕнын,кут
1189,füllen::V,байдзаг кæнын,толор
1190,einwickeln::V,батухын,суулаа
1191,tragen::V,хӕссын,ит
1192,schleppen::V,ласын,сос
1193,ziehen::V,ласын,тарт
1194,aufbewahren::V,æвæрын,уур
1195,aufbewahren::V,æвæрын,харай
1196,werfen::V,зыввытт кӕнын,бырах
1197,fangen::V,ӕрцахсын,хап
1198,packen::V,рацахсын,тут
1199,verstecken::V,æмбæхсын,саһыар
1200,verstecken::V,нымæхсын,саһыар
1201,teilen::V,уарын,үллэр
1202,schicken::V,ӕрвитын,ыыт
1203,bringen::V,æрхæссын,аҕал
1204,bringen::V,æрбахæссын,аҕал
1205,hinzufügen::V,ӕфтауын,эп
1206,bekommen::V,ссарын,ыл
1207,bekommen::V,ссарын,булун
1208,bekommen::V,сфæрæз кæнын,ыл
1209,bekommen::V,сфæрæз кæнын,булун
1210,bekommen::V,самал кæнын,ыл
1211,bekommen::V,самал кæнын,булун
1212,erhalten::V,райсын,ыл
1213,nehmen::V,райсын,ыл
1214,wählen::V,равзарын,быыбардаа
1215,auswählen::V,авзарын,тал
1216,bewahren::V,бавæрын,харай
1217,bewahren::V,нывæрын,харай
1218,behindern::V,цæлхдур æвæрын,мэһэйдээ
1219,behindern::V,ныхдур æвæрын,мэһэйдээ
1220,behindern::V,къуылымпы кæнын,мэһэйдээ
1221,behindern::V,хъыг дарын,мэһэйдээ
1222,verderben::V,фесафын,буорту гын
1223,beschädigen::V,халын,алдьат
1224,zerbrechen::V,асӕттын,үлтүрүт
1225,zerreißen::V,аскъуынын,хайыта тарт
1226,zerstören::V,фехалын,алдьат
1227,verbrennen::V,басудзын,уоттаа
1228,geben::V,дӕттын,биэр
1229,reichen::V,адæттын,аҕал
1230,schenken::V,лæвар кæнын,бэлэхтээ
1231,versprechen::V,дзырд раттын,эрэннэр
1232,versprechen::V,зӕрдӕ бавӕрын,эрэннэр
1233,wünschen::V,зæрдæ зæгъы,баҕар
1234,loben::V,раппӕлын,хайҕаа
1235,küssen::V,пъа кæнын,уураа
1236,küssen::V,ба кæнын,уураа
1237,wiegen::V,узын,бигээ
1238,zudecken::V,бамбӕрзын,сап
1239,zudecken::V,бамбӕрзын,бүрүй
1240,wecken::V,райхъал кӕнын,уһугуннар
1241,zeigen::V,амонын,көрдөр
1242,führen::V,кӕнын,салай
1243,führen::V,фæкæнын,салай
1244,lehren::V,ахуыр кæнын,үөрэт
1245,unterrichten::V,ахуыр кæнын,үөрэт
1246,aufziehen::V,хъомыл кӕнын,иит
1247,leiten::V,разамынд дӕттын,салай
1248,antreiben::V,тагъд кæнын,кыһай
1249,antreiben::V,рог кæнын,кыһай
1250,lassen::V,кæнын,күһэй
1251,einladen::V,ӕрхонын,ыҥыр
1252,einladen::V,ӕрбахонын,ыҥыр
1253,vereinigen::V,баиу кӕнын,холбоо
1254,vereinigen::V,баиу кӕнын,түм
1255,besuchen::V,абæрæг кæнын,сырыт
1256,besuchen::V,абæрæг кæнын,билсэ сырыт
1257,besuchen::V,бабæрæг кæнын,сырыт
1258,besuchen::V,бабæрæг кæнын,билсэ сырыт
1259,besuchen::V,бауайын,сырыт
1260,besuchen::V,бауайын,билсэ сырыт
1261,treffen::V,фембæлын,көрүс
1262,sich versammeln::V,æрæмбырд уын,мүһүн
1263,sich versammeln::V,æрæмбырд уын,түмүс
1264,spielen::V,хъазын,оонньоо
1265,singen::V,зарын,ыллаа
1266,tanzen::V,кафын,үҥкүүлээ
1267,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,араҕыс
1268,verlassen::V,ныууадзын,хааллар
1269,retten::V,фервӕзын кӕнын,өрүһүй
1270,bewachen::V,хъахъхъӕнын,араҥаччылаа
1271,schützen::V,хъахъхъӕнын,көмүскээ
1272,verteidigen::V,бахизын,көмүскээ
1273,sich schlagen::V,хыл кæнын,охсус
1274,schießen::V,ӕхсын,ытыалаа
1275,siegen::V,басӕттын,хот
1276,siegen::V,басӕттын,кыай
1277,siegen::V,фӕуӕлахиз уӕвын,хот
1278,siegen::V,фӕуӕлахиз уӕвын,кыай
1279,ärgern::V,мӕсты кӕнын,кыыһырт
1280,schlagen::V,ныццæвын,оҕус
1281,stechen::V,фæрæхойын,кэй
1282,stoßen::V,риуыгъын,кэп
1283,stoßen::V,риуыгъын,үтүрүй
1284,stehlen::V,давын,уор
1285,stören::V,хъыгдарын,мэһэйдээ
1286,belästigen::V,хъыгдарын,батар
1287,verbergen::V,бамбӕхсын,кистээ
1288,verbergen::V,басусӕг кӕнын,кистээ
1289,täuschen::V,фӕливын,албыннаа
1290,täuschen::V,асайын,албыннаа
1291,betrügen::V,асайын,албыннаа
1292,töten::V,амарын,өлөр
1293,wohnen::V,цӕрын,олор
1294,arbeiten::V,кусын,үлэлээ
1295,sammeln::V,æртонын,мус
1296,sammeln::V,æртонын,хомуй
1297,pflücken::V,тонын,үргээ
1298,jagen::V,цуан кæнын,бултаа
1299,fischen::V,кæсаг ахсын æнгуырæй,балыктаа
1300,fischen::V,æнгуыр дарын,балыктаа
1301,fassen::V,ӕрцахсын,тут
1302,hüten::V,хизын,манаа
1303,treiben::V,скъӕрын,үүр
1304,anbinden::V,бабæттын,баай
1305,anbinden::V,æрбæттын,баай
1306,füttern::V,холлаг дæттын,аһат
1307,füttern::V,холлаг æвæрын,аһат
1308,füttern::V,дарын,аһат
1309,melken::V,дуцын,ыа
1310,hacken::V,кæрдын,кэрт
1311,hacken::V,лыгтæ кæнын,кэрт
1312,gießen::V,бакалын,сиигирт
1313,reifen::V,срæгъæд уын,бус
1314,reifen::V,сцæттæ уын,бус
1315,zubereiten::V,сцӕттӕ кӕнын,бэлэмнээ
1316,kochen::V,фыцын,буһар
1317,backen::V,фыцын,буһар
1318,braten::V,цурын,хооруй
1319,braten::V,цурын,ыһаарылаа
1320,braten::V,цурын,соркуойдаа
1321,umrühren::V,ахæццæ кæнын,былаа
1322,umrühren::V,азмæнтын,былаа
1323,umrühren::V,астауын,былаа
1324,stricken::V,кæнын,өр
1325,stricken::V,бийын,өр
1326,nähen::V,хуыйын,иистэн
1327,färben::V,ахорын,кырааскалаа
1328,reinigen::V,ссыгъдæг кæнын,ыраастаа
1329,reinigen::V,ныссыгъдæг кæнын,ыраастаа
1330,reinigen::V,ныссæрфын,ыраастаа
1331,waschen::V,ӕхсын,сууй
1332,abwischen::V,сӕрфын,сот
1333,spülen::V,æнхъæвзын,сайҕаа
1334,fegen::V,мӕрзын,сиппий
1335,kehren::V,мӕрзын,харбаа
1336,baden::V,хи найын,сөтүөлээ
1337,sich waschen::V,хи æхсын,суун
1338,ausziehen::V,ласын,уһул
1339,anziehen::V,скæнын,кэтэрт
1340,sich anziehen::V,дзаума скæнын,таҥын
1341,sich anziehen::V,дарæс скæнын,таҥын
1342,kämmen::V,ныффасын,тараа
1343,kämmen::V,æрфасын,тараа
1344,schmücken::V,фӕлындын,симээ
1345,sagen::V,зæгъын,диэ
1346,sprechen::V,дзурын,эт
1347,sprechen::V,дзурын,саҥар
1348,reden::V,ныхас кӕнын,кэпсэт
1349,sich unterhalten::V,ныхас кæнын,кэпсэт
1350,fragen::V,фӕрсын,ыйыт
