,Concept_ID,da,kv
819,stöhnen::V,stønne,ойзыны
820,stöhnen::V,stønne,ружтыны
821,zittern::V,dirre,легьявны
822,zittern::V,skælve,легьявны
823,leben::V,leve,овны
824,geboren werden::V,fødes,шогмыны
825,atmen::V,ånde,лолавны
826,trinken::V,drikke,юны
827,essen::V,spise,сёйны
828,schlucken::V,synke,ньылавны
829,müde werden::V,blive træt,мыдзны
830,einschlafen::V,falde i søvn,ланьтны
831,schlafen::V,sove,узьны
832,aufwachen::V,vågne,саймыны
833,aufwachen::V,vågne,пальмыны
834,aufstehen::V,stå op,сувтны
835,sich erholen::V,komme sig,шоччисьлыны
836,krank werden::V,blive syg,моржитны
837,krank sein::V,være syg,шогавны
838,krank sein::V,være syg,визьӧтны
839,schmerzen::V,smerte,висьны
840,husten::V,hoste,кашляйтны
841,genesen::V,komme sig,бурдны
842,sterben::V,dø,кувны
843,umkommen::V,omkomme,вийсьыны
844,sich bewegen::V,bevæge sig,локны
845,sich bewegen::V,bevæge sig,ветлӧтны
846,sich rühren::V,røre på sig,вӧрзьӧтчыны
847,sich erheben::V,rejse sig,сувтны
848,sich setzen::V,sætte sig,пуксьыны
849,laufen::V,løbe,мунны
850,schreiten::V,skride,тальччавны
851,spazierengehen::V,gå en tur,котрасьны
852,eilen::V,ile,тэрмасьны
853,sich beeilen::V,skynde sig,тэрмасьны
854,sausen::V,suse,вирдавны-котӧртны
855,rennen::V,løbe,
856,rennen::V,rende,
857,springen::V,hoppe,чеччавны
858,springen::V,springe,чеччавны
859,klettern::V,klatre,кышасьны
860,schaukeln::V,gynge,чурликасьны
861,kriechen::V,krybe,кыскасьны-мунны
862,schwimmen::V,svømme,вартчыны
863,tauchen::V,dykke,сунгисьны ваӧ
864,rudern::V,ro,сынны
865,fahren::V,køre,мунны
866,fliegen::V,flyve,лэбавны
867,gehen::V,gå,мунны
868,weggehen::V,gå bort,мунны
869,abfahren::V,køre bort,иньдӧтчыны
870,abfahren::V,køre bort,мунны
871,anhalten::V,standse,сувтны
872,hineingehen::V,gå ind,пырны
873,eintreten::V,træde ind,пырны
874,kommen::V,komme,локны
875,ankommen::V,ankomme,локны
876,zurückkommen::V,komme tilbage,бертны
877,zurückkommen::V,komme tilbage,панӧвтсьыны
878,bleiben::V,blive,кольччыны
879,bleiben::V,forblive,кольччыны
880,warten::V,vente,видзчисьны
881,erwarten::V,vente,видзчисьны
882,erwarten::V,afvente,видзчисьны
883,suchen::V,søge,кошшыны
884,finden::V,finde,адззыны
885,versuchen::V,forsøge,пондыны
886,versuchen::V,forsøge,пондӧтны
887,vorbereiten::V,forberede,лӧсьӧтны
888,lieben::V,elske,милуйтны
889,mögen::V,holde af,радейтны
890,mögen::V,kunne lide,радейтны
891,lachen::V,le,серавны
892,rühren::V,røre,сьӧлӧм вӧрзьӧтны
893,weinen::V,græde,горзыны
894,schimpfen::V,skænde,видчыны
895,sich ärgern::V,ærgre sig,лёкавны
896,sich fürchten::V,være bange,повны
897,fürchten::V,være bange for,повны
898,fliehen::V,flygte,пышшыны
899,flüchten::V,flygte,пышшыны
900,sehen::V,se,адззыны
901,anschauen::V,se på,видзӧтны
902,anschauen::V,betragte,видзӧтны
903,ansehen::V,anse,видзӧтны
904,hören::V,høre,кывны
905,zuhören::V,høre til,кывзыны
906,probieren::V,smage,пешлыны
907,probieren::V,smage på,пешлыны
908,riechen::V,lugte,дукавны
909,fühlen::V,føle,кывны
910,scheinen::V,synes,декуйтчыны
911,zu sehen sein::V,synes,тыдавны
912,vernehmen::V,erfare,тӧдмавны
913,frieren::V,fryse,гегдыны
914,tun::V,gøre,керны
915,können::V,kunne,вермыны
916,wollen::V,ville,мӧдны
917,anfangen::V,begynde,петны
918,beenden::V,afslutte,ештӧтны
919,beenden::V,afslutte,керыштны
920,aufhören::V,ophøre,дугдыны
921,aufhören::V,holde op,дугдыны
922,gelingen::V,lykkes,шогмыны
923,geraten::V,blive,мыччисьны
924,öffnen::V,åbne,осьтны
925,schließen::V,lukke,пӧднавны
926,stellen::V,stille,сувтӧтны
927,setzen::V,sætte,пуксьӧтны
928,legen::V,lægge,пуктыны
929,berühren::V,berøre,вӧрзьӧтны
930,verbinden::V,forbinde,йитны
931,bedecken::V,dække,вевттьыны
932,bedecken::V,bedække,вевттьыны
933,aufhängen::V,hænge,ӧшӧтны
934,aufhängen::V,hænge op,ӧшӧтны
935,anzünden::V,tænde,ӧзтыны
936,anzünden::V,antænde,ӧзтыны
937,aufheben::V,løfte,лэбтыны
938,aufheben::V,tage op,лэбтыны
939,zurücklassen::V,lade tilbage,кольны
940,verlieren::V,miste,ӧштыны
941,fallen lassen::V,tabe,уськӧтны
942,fallen lassen::V,droppe,уськӧтны
943,machen::V,gøre,керны
944,herstellen::V,fremstille,вӧчны
945,bauen::V,bygge,строитны
946,reparieren::V,reparere,вочны
947,verbessern::V,rette,бурсьӧтны
948,verbessern::V,forbedre,бурсьӧтны
949,ändern::V,ændre,вежны
950,graben::V,grave,гарйыны
951,beugen::V,bøje,кусіньтны
952,biegen::V,bøje,чукыльтыштны
953,drehen::V,dreje,бергӧтны
954,wenden::V,vende,бергӧтны
955,umdrehen::V,dreje om,бергӧтны
956,heben::V,hæve,лэбтыны
957,hochheben::V,løfte,лэбтыны
958,ergreifen::V,gribe fat i,кватитны
959,halten::V,holde,видзны
960,drücken::V,trykke,личкыны
961,schieben::V,skyde,тойлавны
962,schieben::V,skubbe,тойлавны
963,kratzen::V,klø,шаркӧтны
964,kratzen::V,kradse,шаркӧтны
965,lecken::V,slikke,нювны
966,beißen::V,bide,йирны
967,abreißen::V,rive af,орӧтны
968,abschneiden::V,skære af,шӧрыштны
969,abschneiden::V,skære af,вундыштны
970,binden::V,binde,гӧрдззыны
971,stecken::V,stikke,мӧртны
972,brechen::V,brække,жугдыны
973,klopfen::V,banke,зукӧтны
974,hauen::V,hugge,желльыны
975,kleben::V,klistre,лякӧтны
976,reiben::V,gnide,зыртны
977,streichen::V,smøre,мавтны
978,schleifen::V,slibe,кыскыны
979,schneiden::V,skære,вундавны
980,schneiden::V,klippe,вундавны
981,rütteln::V,ruske,шатлавны
982,schütteln::V,ryste,зыбӧтны
983,schwenken::V,svinge,ӧвтны
984,schwenken::V,svinge,макайтны
985,schütten::V,hælde,кисьтны
986,füllen::V,fylde,тыртны
987,füllen::V,fylde,тырсьӧтны
988,einwickeln::V,pakke ind,тубны
989,tragen::V,bære,новйӧтны
990,schleppen::V,slæbe,кыскыны
991,ziehen::V,trække,кыскыны
992,aufbewahren::V,opbevare,видзны
993,werfen::V,kaste,шентывлыны
994,fangen::V,fange,кутны
995,packen::V,gribe,кутасьны
996,packen::V,gribe,кватитны
997,verstecken::V,gemme,дзебны
998,teilen::V,dele,торйӧтны
999,schicken::V,sende,иньдыны
1000,bringen::V,bringe,вайны
1001,hinzufügen::V,tilføje,содтыны
1002,bekommen::V,få,получитны
1003,erhalten::V,få,получитны
1004,nehmen::V,tage,босьтны
1005,wählen::V,vælge,бӧрйыны
1006,auswählen::V,udvælge,бӧрйыны
1007,bewahren::V,bevare,видзны
1008,behindern::V,hindre,падтыны
1009,behindern::V,forhindre,падтыны
1010,verderben::V,ødelægge,изводавны
1011,beschädigen::V,beskadige,паздыны
1012,zerbrechen::V,brække itu,паздыны
1013,zerreißen::V,rive itu,косявны
1014,zerstören::V,ødelægge,паздыны
1015,verbrennen::V,brænde,сотны
1016,geben::V,give,сетны
1017,reichen::V,række,сетны
1018,schenken::V,forære,козьнавны
1019,versprechen::V,love,кӧсйыны
1020,wünschen::V,ønske,бурсьыны
1021,loben::V,rose,ошкыны
1022,küssen::V,kysse,окавны
1023,wiegen::V,vugge,тюттьӧтны
1024,zudecken::V,dække til,вевттьыны
1025,wecken::V,vække,саймӧтны
1026,zeigen::V,vise,мыччавны
1027,führen::V,føre,нуӧтны
1028,lehren::V,lære,велӧтны
1029,unterrichten::V,undervise,велӧтны
1030,aufziehen::V,opdrage,быдтыны
1031,leiten::V,lede,юравны
1032,leiten::V,lede,веськӧтлыны
1033,antreiben::V,skynde på,тэрмӧтны
1034,lassen::V,få til at,-ӧтыны
1035,einladen::V,indbyde,корны
1036,einladen::V,invitere,корны
1037,vereinigen::V,forene,ӧтувтны
1038,vereinigen::V,forene,ӧтлаавны
1039,besuchen::V,besøge,пыравлыны
1040,treffen::V,møde,пантавны
1041,sich versammeln::V,forsamles,ӧксьыны
1042,spielen::V,lege,орсны
1043,spielen::V,spille,орсны
1044,singen::V,synge,сьывны
1045,tanzen::V,danse,йӧктыны
1046,sich trennen::V,skilles,торьясьны
1047,verlassen::V,forlade,кольны
1048,retten::V,redde,мынтны
1049,bewachen::V,bevogte,смекайтны
1050,schützen::V,skærme,дорйыны
1051,schützen::V,beskytte,дорйыны
1052,verteidigen::V,forsvare,дорйыны
1053,sich schlagen::V,slås,тышкасьны
1054,schießen::V,skyde,лыйны
1055,siegen::V,sejre,вермыны
1056,ärgern::V,ærgre,лӧгӧтны
1057,schlagen::V,slå,базнитны
1058,treten::V,sparke,чужьявны
1059,stechen::V,stikke,бытшкыны
1060,stoßen::V,støde,тапкыны
1061,stoßen::V,støde,тойыштны
1062,stehlen::V,stjæle,гусявны
1063,stören::V,forstyrre,костіавны
1064,belästigen::V,genere,назыляйтны
1065,belästigen::V,ulejlige,назыляйтны
1066,verbergen::V,skjule,дзебны
1067,täuschen::V,villede,бӧбӧтны
1068,täuschen::V,villede,пӧрьявны
1069,betrügen::V,bedrage,муклачитны
1070,töten::V,dræbe,вийны
1071,wohnen::V,bo,овны
1072,arbeiten::V,arbejde,уджавны
1073,sammeln::V,samle,ӧктыны
1074,pflücken::V,plukke,судзлавны
1075,jagen::V,jage,вӧравны
1076,fischen::V,fiske,чериавны
1077,fassen::V,fange,кутны
1078,hüten::V,vogte,вердны
1079,hüten::V,vogte,йирсьӧтны
1080,treiben::V,drive,вашӧтны
1081,anbinden::V,binde fast,кӧртавны
1082,füttern::V,fodre,вердны
1083,melken::V,malke,высьтыны
1084,melken::V,malke,чилькӧтны
1085,hacken::V,hakke,керавны
1086,gießen::V,hælde,киськавны
1087,reifen::V,modne,кисьмыны
1088,zubereiten::V,tilberede,лӧсьӧтны
1089,kochen::V,koge,пуны
1090,backen::V,bage,пӧжавны
1091,braten::V,stege,жаритны
1092,umrühren::V,røre om,соравны
1093,stricken::V,strikke,домавны
1094,nähen::V,sy,вурны
1095,färben::V,farve,краситны
1096,reinigen::V,rense,весӧтны
1097,reinigen::V,gøre ren,весӧтны
1098,waschen::V,vaske,пеславны
1099,abwischen::V,tørre af,чышкыны
1100,spülen::V,skylle,гывьявны
1101,fegen::V,feje,чышкыны
1102,kehren::V,feje,чышкыны
1103,baden::V,bade,купайтчыны 
1104,sich waschen::V,vaske sig,миссьыны
1105,ausziehen::V,tage af,гыжтӧтны
1106,ausziehen::V,tage af,пӧрччавны
1107,anziehen::V,tage på,пасьтавны
1108,sich anziehen::V,klæde sig på,пасьтасьны
1109,kämmen::V,rede,сынавны
1110,kämmen::V,frisere,сынавны
1111,schmücken::V,pynte,баситны
1112,schmücken::V,smykke,баситны
1113,sagen::V,sige,висьтавны
1114,sprechen::V,snakke,шуны
1115,reden::V,tale,баитны
1116,reden::V,snakke,баитны
1117,sich unterhalten::V,snakke sammen,сёрнитны
1118,fragen::V,spørge,юавны
1119,bitten::V,bede,корны
1120,erzählen::V,berette,висьтавны
1121,erzählen::V,fortælle,висьтавны
1122,mitteilen::V,meddele,висьтавны
1123,nennen::V,nævne,нимтны
1124,rufen::V,råbe,китсавны
1125,rufen::V,råbe,корны
1126,rufen::V,råbe,чукӧстны
1127,prahlen::V,prale,ошшасьны
1128,übersetzen::V,oversætte,вуджӧтны
1129,denken::V,tænke,чайтны
1130,glauben::V,tro,веритны
1131,bemerken::V,bemærke,казявны
1132,bemerken::V,lægge mærke til,казявны
1133,erkennen::V,genkende,тӧдсавны
1134,begreifen::V,begribe,вежӧртны
1135,verstehen::V,forstå,кывны
1136,lernen::V,lære,велӧтчыны
1137,wissen::V,vide,тӧдны
1138,sich erinnern an::V,mindes,касьтывны
1139,sich erinnern an::V,huske på,касьтывны
1140,vergessen::V,glemme,вунӧтны
1141,messen::V,måle,меряйтны
1142,zählen::V,tælle,лыддьыны
1143,rechnen::V,regne,лыддьыны
1144,lesen::V,læse,лыддьӧтны
1145,malen::V,male,
1146,zeichnen::V,tegne,гижмавны
1147,schreiben::V,skrive,гижны
1148,besitzen::V,eje,лоны
1149,besitzen::V,besidde,лоны
1150,kaufen::V,købe,небны
1151,verkaufen::V,sælge,вузавны
1152,bezahlen::V,betale,вештыны
1153,zahlen::V,betale,вештыны
1154,beherrschen::V,beherske,
1155,ertragen::V,tåle,терпитны
1156,ertragen::V,udholde,терпитны
1157,hinfallen::V,,пӧрласьны
