,Concept_ID,lv,en
852,Salz::N,сов,salt
853,Salz::N,sāls,salt
854,Suppe::N,шыд,soup
855,Suppe::N,zupa,soup
856,Honig::N,ма,honey
857,Honig::N,medus,honey
858,Milch::N,йӧв,milk
859,Milch::N,piens,milk
860,Tee::N,чай,tea
861,Tee::N,tēja,tea
862,Leder::N,ку,leather
863,Leder::N,āda,leather
864,Wolle::N,вурун,wool
865,Wolle::N,vilna,wool
866,Stoff::N,дӧра,cloth
867,Stoff::N,drāna,cloth
868,Stoff::N,audums,cloth
869,Nadel::N,ем,needle
870,Nadel::N,adata,needle
871,Faden::N,сунис,thread
872,Faden::N,diegs,thread
873,Faden::N,pavediens,thread
874,Knopf::N,кизь,button
875,Knopf::N,poga,button
876,Knoten::N,гӧрӧд,knot
877,Knoten::N,mezgls,knot
878,Farbe::N,краска,paint
879,Farbe::N,вап,paint
880,Farbe::N,krāsa,paint
881,Kleidung::N,паськӧм,clothes
882,Kleidung::N,tērps,clothes
883,Kleidung::N,drēbes,clothes
884,Hemd::N,дӧрӧм,shirt
885,Hemd::N,krekls,shirt
886,Kragen::N,воротник,collar
887,Kragen::N,apkakle,collar
888,Ärmel::N,сос,sleeve
889,Ärmel::N,piedurkne,sleeve
890,Hose::N,гач,trousers
891,Hose::N,bikses,trousers
892,Gürtel::N,вӧнь,belt
893,Gürtel::N,josta,belt
894,Mütze::N,шапка,cap
895,Mütze::N,cepure,cap
896,Schuh::N,башмак,shoe
897,Schuh::N,ботинки,shoe
898,Schuh::N,kurpe,shoe
899,Stiefel::N,сапӧг,boot
900,Stiefel::N,zābaks,boot
901,Ring::N,кытш,ring
902,Ring::N,gredzens,ring
903,Band::N,лента,ribbon
904,Band::N,вундас,ribbon
905,Band::N,lente,ribbon
906,Kamm::N,сынан,comb
907,Kamm::N,ķemme,comb
908,Spiegel::N,рӧмпӧштан,mirror
909,Spiegel::N,spogulis,mirror
910,Riemen::N,тасма,strap
911,Riemen::N,siksna,strap
912,Schnur::N,гез,string
913,Schnur::N,aukla,string
914,Leine::N,юргез,leash
915,Leine::N,saite,leash
916,Decke::N,эшкын,blanket
917,Decke::N,шебрас,blanket
918,Decke::N,sega,blanket
919,Kissen::N,юрлӧс,pillow
920,Kissen::N,spilvens,pillow
921,Tuch::N,чышъян,scarf
922,Tuch::N,vadmala,scarf
923,Handtuch::N,ки чышкӧд,towel
924,Handtuch::N,кизьчышъян,towel
925,Handtuch::N,dvielis,towel
926,Kraft::N,этш,force
927,Kraft::N,эбӧс,force
928,Kraft::N,spēks,force
929,Stärke::N,ёнлун,strength
930,Stärke::N,чорыдлун,strength
931,Stärke::N,stiprums,strength
932,Gesundheit::N,дзоньвидзалун,health
933,Gesundheit::N,veselība,health
934,Krankheit::N,висьӧм,illness
935,Krankheit::N,slimība,illness
936,Schmerz::N,висьӧм,pain
937,Schmerz::N,sāpes,pain
938,Wunde::N,дой,wound
939,Wunde::N,brūce,wound
940,Wunde::N,jēlums,wound
941,Fieber::N,жар,fever
942,Fieber::N,drudzis,fever
943,Fieber::N,karstums,fever
944,Arznei::N,лекарство,medicine
945,Arznei::N,зелля,medicine
946,Arznei::N,zāles,medicine
947,Arznei::N,medikaments,medicine
948,Brücke::N,пос,bridge
949,Brücke::N,tilts,bridge
950,Brunnen::N,юкмӧс,well
951,Brunnen::N,aka,well
952,Weide::N,пӧскӧтина,pasture
953,Weide::N,ganības,pasture
954,Pfad::N,туй,path
955,Pfad::N,кыснан,path
956,Pfad::N,taka,path
957,Weg::N,туй,way
958,Weg::N,ceļš,way
959,Straße::N,туй,road
960,Straße::N,iela,road
961,Dorf::N,сикт,village
962,Dorf::N,ciems,village
963,Stadt::N,кар,town
964,Stadt::N,pilsēta,town
965,Brief::N,письмӧ,letter
966,Brief::N,vēstule,letter
967,Buch::N,небӧг,book
968,Buch::N,grāmata,book
969,Buchstabe::N,шыпас,character
970,Buchstabe::N,burts,character
971,Zeitung::N,газет,newspaper
972,Zeitung::N,avīze,newspaper
973,Zeitung::N,laikraksts,newspaper
974,Leben::N,лов,life
975,Leben::N,олӧм,life
976,Leben::N,dzīve,life
977,Tod::N,кулӧм,death
978,Tod::N,nāve,death
979,Grab::N,гу,grave
980,Grab::N,kaps,grave
981,Kirche::N,вичко,church
982,Kirche::N,baznīca,church
983,Sünde::N,мыж,sin
984,Sünde::N,grēks,sin
985,Gott::N,ен,god
986,Gott::N,dievs,god
987,Arbeiter::N,уджалысь,worker
988,Arbeiter::N,strādnieks,worker
989,Chef::N,юралысь,boss
990,Chef::N,веськӧдлысь,boss
991,Chef::N,šefs,boss
992,Chef::N,vadītajs,boss
993,Chef::N,priekšnieks,boss
994,Meister::N,вӧчысь,master
995,Meister::N,meistars,master
996,Arzt::N,врач,doctor
997,Arzt::N,бурдӧдысь,doctor
998,Arzt::N,ārsts,doctor
999,Lehrer::N,велӧдысь,teacher
1000,Lehrer::N,skolotājs,teacher
1001,Geld::N,сьӧм,money
1002,Geld::N,nauda,money
1003,Geschäft::N,удж,business
1004,Geschäft::N,bizness,business
1005,Geschäft::N,darījums,business
1006,Laden::N,вузасянін,shop
1007,Laden::N,bode,shop
1008,Laden::N,veikals,shop
1009,Preis::N,дон,price
1010,Preis::N,cena,price
1011,Ware::N,тӧвар,ware
1012,Ware::N,prece,ware
1013,Nutzen::N,воӧм,profit
1014,Nutzen::N,выгӧда,profit
1015,Nutzen::N,labums,profit
1016,Reichtum::N,озырлун,wealth
1017,Reichtum::N,bagātība,wealth
1018,Welt::N,енкӧла,world
1019,Welt::N,pasaule,world
1020,Land::N,му,country
1021,Land::N,zeme,country
1022,Staat::N,канму,state
1023,Staat::N,государство,state
1024,Staat::N,valsts,state
1025,König::N,кан,king
1026,König::N,ķēniņš,king
1027,König::N,karalis,king
1028,Macht::N,каналӧм,power
1029,Macht::N,vara,power
1030,Grenze::N,су,border
1031,Grenze::N,суйӧр,border
1032,Grenze::N,robeža,border
1033,Krieg::N,ожман,war
1034,Krieg::N,karš,war
1035,Feind::N,враг,enemy
1036,Feind::N,вӧрӧг,enemy
1037,Feind::N,ienaidnieks,enemy
1038,Gewalt::N,мырдöналöм,violence
1039,Gewalt::N,vara,violence
1040,Gewalt::N,vardarbība,violence
1041,Kampf::N,вермасьӧм,fight
1042,Kampf::N,cīņa,fight
1043,Bogen[Waffe]::N,ньӧввуж,bow
1044,Bogen[Waffe]::N,loks,bow
1045,Pfeil::N,ньӧв,arrow
1046,Pfeil::N,bulta,arrow
1047,Gewehr::N,пишшаль,gun
1048,Gewehr::N,šautene,gun
1049,Fehler::N,сорсьӧм,mistake
1050,Fehler::N,дзугсьӧм,mistake
1051,Fehler::N,kļūda,mistake
1052,Lüge::N,пӧръясьӧм,lie
1053,Lüge::N,ылӧдлӧм,lie
1054,Lüge::N,meli,lie
1055,Schaden::N,лёк,damage
1056,Schaden::N,изъян,damage
1057,Schaden::N,пакӧсьт,damage
1058,Schaden::N,bojājums,damage
1059,Schaden::N,kaitējums,damage
1060,Unglück::N,шог,misfortune
1061,Unglück::N,kļūme,misfortune
1062,Unglück::N,klizma,misfortune
1063,Unglück::N,nelaime,misfortune
1064,Schuld::N,мыж,fault
1065,Schuld::N,vaina,fault
1066,Alter::N,арлыд,age
1067,Alter::N,vecums,age
1068,Schluss::N,пом,conclusion
1069,Schluss::N,beigas,conclusion
1070,Zeit::N,кад,time
1071,Zeit::N,laiks,time
1072,Tag::N,лун,day
1073,Tag::N,diena,day
1074,Morgen::N,асыв,morning
1075,Morgen::N,rīts,morning
1076,Mittag::N,лун шӧр,noon
1077,Mittag::N,pusdiena,noon
1078,Abend::N,рыт,evening
1079,Abend::N,vakars,evening
1080,Nacht::N,вой,night
1081,Nacht::N,nakts,night
1082,Woche::N,вежон,week
1083,Woche::N,nedēļa,week
1084,Monat::N,тӧлысь,month
1085,Monat::N,mēnesis,month
1086,Jahr::N,во,year
1087,Jahr::N,gads,year
1088,Frühling::N,тулыс,spring
1089,Frühling::N,pavasaris,spring
1090,Sommer::N,гожӧм,summer
1091,Sommer::N,vasara,summer
1092,Herbst::N,ар,autumn
1093,Herbst::N,rudens,autumn
1094,Winter::N,тӧв,winter
1095,Winter::N,ziema,winter
1096,Januar::N,тӧв шӧр,January
1097,Januar::N,janvāris,January
1098,Februar::N,урасьӧм,February
1099,Februar::N,februāris,February
1100,März::N,рака,March
1101,März::N,marts,March
1102,April::N,кос му,April
1103,April::N,aprīlis,April
1104,Mai::N,ода-кора,May
1105,Mai::N,maijs,May
1106,Juni::N,лӧддза-номъя,June
1107,Juni::N,jūnijs,June
1108,Juli::N,сора,July
1109,Juli::N,jūlijs,July
1110,August::N,моз,August
1111,August::N,augusts,August
1112,September::N,кӧч,September
1113,September::N,septembris,September
1114,Oktober::N,йирым,October
1115,Oktober::N,oktobris,October
1116,November::N,вӧльгым,November
1117,November::N,novembris,November
1118,Dezember::N,ӧшым,December
1119,Dezember::N,decembris,December
1120,Montag::N,выльлун,Monday
1121,Montag::N,pirmdiena,Monday
1122,Dienstag::N,воторник,Tuesday
1123,Dienstag::N,otrdiena,Tuesday
1124,Mittwoch::N,середа,Wednesday
1125,Mittwoch::N,trešdiena,Wednesday
1126,Donnerstag::N,четверг,Thursday
1127,Donnerstag::N,ceturtdiena,Thursday
1128,Freitag::N,пекнича,Friday
1129,Freitag::N,piektdiena,Friday
1130,Samstag::N,субӧта,Saturday
1131,Samstag::N,sestdiena,Saturday
1132,Sonntag::N,вӧскресенньӧ,Sunday
1133,Sonntag::N,svētdiena,Sunday
1134,groß::A,ыджыд,big
1135,groß::A,dižs,big
1136,groß::A,liels,big
1137,klein::A,ичӧт,little
1138,klein::A,mazs,little
1139,lang::A,кузь,long
1140,lang::A,garš,long
1141,kurz::A,дженьыд,short
1142,kurz::A,īss,short
1143,breit::A,ота,wide
1144,breit::A,паськыд,wide
1145,breit::A,plats,wide
1146,schmal::A,оттӧм,narrow
1147,schmal::A,tievs,narrow
1148,dicht::A,сук,dense
1149,dicht::A,blīvs,dense
1150,dick[Gegenstand]::A,кыз,thick
1151,dick[Gegenstand]::A,biezs,thick
1152,dünn::A,вӧсни,thin
1153,dünn::A,вӧсньыд,thin
1154,dünn::A,plāns,thin
1155,fein::A,посни,delicate
1156,fein::A,smalks,delicate
1157,fest::A,зумыд,firm
1158,fest::A,tvirts,firm
1159,fest::A,noturīgs,firm
1160,flach::A,плавкӧс,flat
1161,flach::A,тшӧтшкӧс,flat
1162,flach::A,lēzens,flat
1163,flach::A,līdzens,flat
1164,glatt::A,вольк,smooth
1165,glatt::A,мольыд,smooth
1166,glatt::A,gluds,smooth
1167,glatt::A,slidens,smooth
1168,hart::A,зумыд,hard
1169,hart::A,ciets,hard
1170,weich::A,небыд,soft
1171,weich::A,mīksts,soft
1172,rund::A,гӧгрӧс,round
1173,rund::A,apaļš,round
1174,spitz::A,ёсь йыла,pointed
1175,spitz::A,smails,pointed
1176,scharf::A,ёсь,sharp
1177,scharf::A,ass,sharp
1178,stumpf::A,ныж,blunt
1179,stumpf::A,truls,blunt
1180,stumpf::A,strups,blunt
1181,schwer::A,сьӧкыд,heavy
1182,schwer::A,smags,heavy
1183,schön::A,мича,beautiful
1184,schön::A,лӧсьыд,beautiful
1185,schön::A,daiļš,beautiful
1186,schön::A,skaists,beautiful
1187,heiß::A,пӧсь,hot
1188,heiß::A,karsts,hot
1189,warm::A,шоныд,warm
1190,warm::A,silts,warm
1191,kalt::A,кӧдзыд,cold
1192,kalt::A,salts,cold
1193,kalt::A,auksts,cold
1194,kühl::A,юзыд,cool
1195,kühl::A,ыркыд,cool
1196,kühl::A,vēss,cool
1197,kühl::A,dzestrs,cool
1198,frisch::A,выль,fresh
1199,frisch::A,svaigs,fresh
1200,feucht::A,уль,damp
1201,feucht::A,mitrs,damp
1202,feucht::A,drēgns,damp
1203,nass::A,ва,wet
1204,nass::A,slapjš,wet
1205,trocken::A,кос,dry
1206,trocken::A,sauss,dry
1207,voll::A,кыз,full
1208,voll::A,pilns,full
1209,leer::A,куш,empty
1210,leer::A,тыртӧм,empty
1211,leer::A,tukšs,empty
1212,offen::A,восьса,open
1213,offen::A,vaļējs,open
1214,offen::A,atvērts,open
1215,geschlossen::A,пӧдса,closed
1216,geschlossen::A,slēgts,closed
1217,sauber::A,сӧстӧм,clean
1218,sauber::A,tīrs,clean
1219,sauber::A,spodrs,clean
1220,schmutzig::A,няйт,dirty
1221,schmutzig::A,netīrs,dirty
1222,schmutzig::A,dubļains,dirty
1223,roh::A,уль,raw
1224,roh::A,jēls,raw
1225,reif::A,кисьмӧм,ripe
1226,reif::A,gatavs,ripe
1227,reif::A,nobriedis,ripe
1228,lecker::A,чӧскыд,delicious
1229,lecker::A,gards,delicious
1230,lecker::A,garšīgs,delicious
1231,süß::A,юмов,sweet
1232,süß::A,чӧскыд,sweet
1233,süß::A,salds,sweet
1234,bitter::A,курыд,bitter
1235,bitter::A,sūrs,bitter
1236,bitter::A,rūgts,bitter
1237,sauer::A,шома,sour
1238,sauer::A,skābs,sour
1239,hell::A,югыд,bright
1240,hell::A,gaišs,bright
1241,dunkel::A,пемыд,dark
1242,dunkel::A,tumšs,dark
1243,schwarz::A,сьӧд,black
1244,schwarz::A,melns,black
1245,weiß::A,еджыд,white
1246,weiß::A,balts,white
1247,rot::A,гӧрд,red
1248,rot::A,sarkans,red
1249,gelb::A,виж,yellow
1250,gelb::A,dzeltens,yellow
1251,blau::A,лӧз,blue
1252,blau::A,zils,blue
1253,grün::A,веж,green
1254,grün::A,турунвиж,green
1255,grün::A,zaļš,green
1256,grau::A,руд,grey
1257,grau::A,pelēks,grey
1258,bunt::A,сера,colourful
1259,bunt::A,сера,colorful
1260,bunt::A,raibs,colourful
1261,bunt::A,raibs,colorful
1262,bunt::A,krāsains,colourful
1263,bunt::A,krāsains,colorful
1264,billig::A,донтӧг,cheap
1265,billig::A,lēts,cheap
1266,teuer::A,дона,dear
1267,teuer::A,dārgs,dear
1268,wertvoll::A,дона,precious
1269,wertvoll::A,vērtīgs,precious
1270,blind::A,синтӧм,blind
1271,blind::A,akls,blind
1272,taub::A,пельтӧм,deaf
1273,taub::A,kurls,deaf
1274,kräftig::A,вынйӧра,powerful
1275,kräftig::A,spēcīgs,powerful
1276,stark::A,ён,strong
1277,stark::A,вына,strong
1278,stark::A,stiprs,strong
1279,schwach::A,жеб,weak
1280,schwach::A,vājš,weak
1281,fett::A,госа,fat
1282,fett::A,brangs,fat
1283,schlank::A,веськыд,slim
1284,schlank::A,slaids,slim
1285,hübsch::A,мича,pretty
1286,hübsch::A,лӧсьыд,pretty
1287,hübsch::A,glīts,pretty
1288,böse::A,лёк,evil
1289,böse::A,ļauns,evil
1290,böse::A,negants,evil
1291,dumm::A,йӧй,stupid
1292,dumm::A,вежӧртӧм,stupid
1293,dumm::A,stulbs,stupid
1294,dumm::A,muļķīgs,stupid
1295,faul::A,дыш,lazy
1296,faul::A,slinks,lazy
1297,fleißig::A,зільысь,diligent
1298,fleißig::A,čakls,diligent
1299,fleißig::A,cītīgs,diligent
1300,geizig::A,топыд,stingy
1301,geizig::A,skops,stingy
1302,geizig::A,sīksts,stingy
1303,klug::A,юра,clever
1304,klug::A,вежӧра,clever
1305,klug::A,gudrs,clever
1306,geschickt::A,кипода,skilful
1307,geschickt::A,кипода,skillful
1308,geschickt::A,кужысь,skilful
1309,geschickt::A,кужысь,skillful
1310,geschickt::A,manīgs,skilful
1311,geschickt::A,manīgs,skillful
1312,lieb::A,муса,dear
1313,lieb::A,мича,dear
1314,lieb::A,лӧсьыд,dear
1315,lieb::A,mīļš,dear
1316,lustig::A,кыпыд,merry
1317,lustig::A,jautrs,merry
1318,sanft::A,мелі,gentle
1319,sanft::A,liegs,gentle
1320,hungrig::A,тшыг,hungry
1321,hungrig::A,izsalcis,hungry
1322,krank::A,висьысь,sick
1323,krank::A,slims,sick
1324,nackt::A,пасьтӧм,naked
1325,nackt::A,pliks,naked
1326,traurig::A,гажтӧм,sad
1327,traurig::A,bēdīgs,sad
1328,traurig::A,skumīgs,sad
1329,lebendig::A,ловъя,living
1330,lebendig::A,dzīvs,living
1331,gut::A,бур,good
1332,gut::A,labs,good
1333,schlecht::A,лёк,bad
1334,schlecht::A,омӧль,bad
1335,schlecht::A,slikts,bad
1336,richtig::A,инӧд,correct
1337,richtig::A,riktīgs,correct
1338,schlimm::A,омӧль,nasty
1339,schlimm::A,туйтӧм,nasty
1340,schlimm::A,nelāgs,nasty
1341,schlimm::A,nejauks,nasty
1342,wahr::A,абу ылӧг,true
1343,wahr::A,īsts,true
1344,wahr::A,patiess,true
1345,alt::A,важ,old
1346,alt::A,sens,old
1347,alt::A,vęcs,old
1348,neu::A,выль,new
1349,neu::A,jauns,new
1350,ehemalig::A,вӧвлӧм,former
1351,ehemalig::A,bijušais,former
1352,alt[Lebewesen]::A,пӧрысь,aged
1353,alt[Lebewesen]::A,vecs,aged
1354,jung::A,том,young
1355,jung::A,jauns,young
1356,arm::A,гӧль,poor
1357,arm::A,nabags,poor
1358,reich::A,озыр,rich
1359,reich::A,bagāts,rich
1360,bekannt::A,тӧдса,familiar
1361,bekannt::A,zināms,familiar
1362,bekannt::A,pazīstams,familiar
1363,berühmt::A,нималан,famous
1364,berühmt::A,кывсян,famous
1365,berühmt::A,slavens,famous
1366,fremd::A,йӧз,foreign
1367,fremd::A,svešs,foreign
1368,verschieden::A,абу ӧткодь,different
1369,verschieden::A,разнӧй,different
1370,verschieden::A,dažāds,different
1371,nah::A,матыс,near
1372,nah::A,tuvs,near
1373,fern::A,ылі,far
1374,fern::A,tāls,far
1375,linker::A,шуйга,left
1376,linker::A,kreisais,left
1377,rechter::A,веськыд,right
1378,rechter::A,labais,right
1379,anderer::A,мукӧд,other
1380,anderer::A,otrs,other
1381,erster::A,медводдза,first
1382,erster::A,pirmais,first
1383,zweiter::A,мӧд,second
1384,zweiter::A,otrais,second
1385,dritter::A,коймӧд,third
1386,dritter::A,trešais,third
1387,letzter::A,бӧръя,last
1388,letzter::A,beidzamais,last
1389,allein::ADV,ӧтка,alone
1390,allein::ADV,viens pats,alone
1391,auf einmal::ADV,ӧтпырйӧ,at once
1392,auf einmal::ADV,reizē,at once
1393,zusammen::ADV,тшӧтш,together
1394,zusammen::ADV,kopā,together
1395,zusammen::ADV,vienviet,together
1396,lange::ADV,дыр,long
1397,lange::ADV,ilgi,long
1398,plötzlich::ADV,друг,suddenly
1399,plötzlich::ADV,pēkšņi,suddenly
1400,sofort::ADV,дзик пыр,instantly
1401,sofort::ADV,tūlīt,instantly
1402,später::ADV,сэсся,later
1403,später::ADV,vēlāk,later
1404,jetzt::ADV,ӧні,now
1405,jetzt::ADV,tagad,now
1406,heute::ADV,талун,today
1407,heute::ADV,šodien,today
1408,morgen::ADV,аски,tomorrow
1409,morgen::ADV,rīt,tomorrow
1410,bald::ADV,регыд,soon
1411,bald::ADV,drīz,soon
1412,dann::ADV,бӧрын,then
1413,dann::ADV,бӧрти,then
1414,dann::ADV,tad,then
1415,gestern::ADV,тӧнлун,yesterday
1416,gestern::ADV,vakar,yesterday
1417,einst::ADV,ӧтчыд,once
1418,einst::ADV,ӧтпыр,once
1419,einst::ADV,citreiz,once
1420,damals::ADV,сэки,at that time
1421,damals::ADV,toreiz,at that time
1422,danach::ADV,сэсся,afterwards
1423,danach::ADV,pēc tam,afterwards
1424,vorher::ADV,войдӧр,before
1425,vorher::ADV,iepriekš,before
1426,vorher::ADV,pirms tam,before
1427,zuerst::ADV,войдӧр,at first
1428,zuerst::ADV,vis'pirms,at first
1429,einmal::ADV,ӧтчыдысь,once
1430,einmal::ADV,reiz,once
1431,einmal::ADV,vienreiz,once
1432,manchmal::ADV,корсюрӧ,sometimes
1433,manchmal::ADV,dažkārt,sometimes
1434,oft::ADV,тшӧкыда,often
1435,oft::ADV,bieži,often
1436,immer::ADV,век,always
1437,immer::ADV,allaž,always
1438,immer::ADV,vien'mēr,always
1439,niemals::ADV,оз некор,never
1440,niemals::ADV,nemūžam,never
1441,hier::ADV,со,here
1442,hier::ADV,тонӧ,here
1443,hier::ADV,te,here
1444,hier::ADV,šeit,here
1445,hierhin::ADV,татчӧ,hither
1446,hierhin::ADV,татчӧ,to here
1447,hierhin::ADV,татчӧ,here
1448,hierhin::ADV,талань,hither
1449,hierhin::ADV,талань,to here
1450,hierhin::ADV,талань,here
1451,hierhin::ADV,šurp,hither
1452,hierhin::ADV,šurp,to here
1453,hierhin::ADV,šurp,here
1454,hierhin::ADV,uz šejieni,hither
1455,hierhin::ADV,uz šejieni,to here
1456,hierhin::ADV,uz šejieni,here
1457,von hier::ADV,тасянь,hence
1458,von hier::ADV,no šejienes,hence
1459,dort::ADV,сэні,there
1460,dort::ADV,tur,there
1461,dorthin::ADV,сэтчӧ,thither
1462,dorthin::ADV,сэтчӧ,there
1463,dorthin::ADV,сэтчӧ,to there
1464,dorthin::ADV,turp,thither
1465,dorthin::ADV,turp,there
1466,dorthin::ADV,turp,to there
1467,dorthin::ADV,uz turieni,thither
1468,dorthin::ADV,uz turieni,there
1469,dorthin::ADV,uz turieni,to there
1470,geradeaus::ADV,веськыда,ahead
1471,geradeaus::ADV,taisni uz priekšu,ahead
1472,vorwärts::ADV,водзӧ,forward
1473,vorwärts::ADV,uz priekšu,forward
1474,rückwärts::ADV,бӧрӧ,backward
1475,rückwärts::ADV,atmuguriski,backward
1476,zurück::ADV,бӧр,back
1477,zurück::ADV,atpakāļ,back
1478,unten::ADV,улын,below
1479,unten::ADV,уліын,below
1480,unten::ADV,lejā,below
1481,unten::ADV,apakšā,below
1482,hinab::ADV,улӧ,down
1483,hinab::ADV,увлан,down
1484,hinab::ADV,uz leju,down
1485,oben::ADV,вылын,above
1486,oben::ADV,выліын,above
1487,oben::ADV,virsū,above
1488,hinauf::ADV,выліӧ,up
1489,hinauf::ADV,augšā,up
1490,hinauf::ADV,uz augšu,up
1491,überall::ADV,быдлаын,everywhere
1492,überall::ADV,visur,everywhere
1493,nicht::ADV,oз,not
1494,nicht::ADV,ne,not
1495,ein wenig::ADV,неуна,a little
1496,ein wenig::ADV,drusku,a little
1497,kaum::ADV,мырдэм,hardly
1498,kaum::ADV,diezin vai,hardly
1499,sehr::ADV,зэв,very
1500,sehr::ADV,ļoti,very
1501,sehr::ADV,gaužām,very
1502,so::ADV,тадз,so
1503,so::ADV,сідз,so
1504,so::ADV,tā,so
1505,so::ADV,tik,so
1506,noch::ADV,на,still
1507,noch::ADV,нӧшта,still
1508,noch::ADV,vēl,still
1509,nur::ADV,куш,only
1510,nur::ADV,сӧмын,only
1511,nur::ADV,vien,only
1512,nur::ADV,tikai,only
1513,schon::ADV,нин,already
1514,schon::ADV,jau,already
1515,wieder::ADV,бара,again
1516,wieder::ADV,atkal,again
1517,vergebens::ADV,весьшӧрӧ,in vain
1518,vergebens::ADV,velti,in vain
1519,vor::PRP,водзын,in front of
1520,vor::PRP,priekš,in front of
1521,hinter::PRP,бӧрнын,behind
1522,hinter::PRP,aiz,behind
1523,unter::PRP,улын,under
1524,unter::PRP,zem,under
1525,durch::PRP,пыр,through
1526,durch::PRP,пырыс,through
1527,durch::PRP,caur,through
1528,durch::PRP,cauri,through
1529,neben::PRP,бердын,next to
1530,neben::PRP,līdzās,next to
1531,zwischen::PRP,костын,between
1532,zwischen::PRP,starp,between
1533,wegen::PRP,вӧсна,because of
1534,wegen::PRP,pēc,because of
1535,dies::PRN,тайӧ,this
1536,dies::PRN,šis,this
1537,das::PRN,ciйö,that
1538,das::PRN,tas,that
1539,alles::PRN,став,everything
1540,alles::PRN,viss,everything
1541,ich::PRN,ме,I
1542,ich::PRN,es,I
1543,du::PRN,тэ,you
1544,du::PRN,тэ,thou
1545,du::PRN,tu,you
1546,du::PRN,tu,thou
1547,er::PRN,сійӧ,he
1548,er::PRN,viņš,he
1549,wir::PRN,ми,we
1550,wir::PRN,mēs,we
1551,ihr::PRN,тi,you
1552,ihr::PRN,jūs,you
1553,sie::PRN,найö,they
1554,sie::PRN,viņi,they
1555,sie::PRN,viņas,they
1556,was::FPRN,мый,what
1557,was::FPRN,kas,what
1558,wer::FPRN,код,who
1559,wer::FPRN,kas,who
1560,wo::FADV,кыті,where
1561,wo::FADV,kur,where
1562,wohin::FADV,кытчӧ,where ... to
1563,wohin::FADV,кытчӧ,where to
1564,wohin::FADV,кытчӧ,where
1565,wohin::FADV,kurp,where ... to
1566,wohin::FADV,kurp,where to
1567,wohin::FADV,kurp,where
1568,wohin::FADV,uz kurieni,where ... to
1569,wohin::FADV,uz kurieni,where to
1570,wohin::FADV,uz kurieni,where
1571,wie::FADV,кыдзи,how
1572,wie::FADV,kā,how
1573,warum::FADV,мыйла,why
1574,warum::FADV,kāpēc,why
1575,wieviel::FNUM,кымын,how much
1576,wieviel::FNUM,cik,how much
1577,eins::NUM,ӧтик,one
1578,eins::NUM,viens,one
1579,zwei::NUM,кык,two
1580,zwei::NUM,divi,two
1581,drei::NUM,куим,three
1582,drei::NUM,trīs,three
1583,vier::NUM,нель,four
1584,vier::NUM,četri,four
1585,fünf::NUM,вит,five
1586,fünf::NUM,pieci,five
1587,sechs::NUM,квайт,six
1588,sechs::NUM,seši,six
1589,sieben::NUM,сизим,seven
1590,sieben::NUM,septiņi,seven
1591,acht::NUM,кӧкъямыс,eight
1592,acht::NUM,astoņi,eight
1593,neun::NUM,ӧкмыс,nine
1594,neun::NUM,deviņi,nine
1595,zehn::NUM,дас,ten
1596,zehn::NUM,desmit,ten
1597,elf::NUM,дас ӧтик,eleven
1598,elf::NUM,vienpadsmit,eleven
1599,zwölf::NUM,дас кык,twelve
1600,zwölf::NUM,divpadsmit,twelve
1601,zwanzig::NUM,кызь,twenty
1602,zwanzig::NUM,divdesmit,twenty
1603,dreißig::NUM,комын,thirty
1604,dreißig::NUM,trīsdesmit,thirty
1605,vierzig::NUM,нелямын,forty
1606,vierzig::NUM,četrdesmit,forty
1607,fünfzig::NUM,ветымын,fifty
1608,fünfzig::NUM,piecdesmit,fifty
1609,sechzig::NUM,квайтымын,sixty
1610,sechzig::NUM,sešdesmit,sixty
1611,siebzig::NUM,сизимдас,seventy
1612,siebzig::NUM,septiņdesmit,seventy
1613,achtzig::NUM,кӧкъямысдас,eighty
1614,achtzig::NUM,astoņdesmit,eighty
1615,neunzig::NUM,ӧкмысдас,ninety
1616,neunzig::NUM,deviņdesmit,ninety
1617,hundert::NUM,сё,a hundred
1618,hundert::NUM,simt,a hundred
1619,tausend::NUM,сюрс,a thousand
1620,tausend::NUM,tūkstoš,a thousand
1621,und::CNJ,и,and
1622,und::CNJ,un,and
1623,oder::CNJ,либӧ,or
1624,oder::CNJ,jeb,or
1625,stehen::V,сулавны,stand
1626,stehen::V,stāvēt,stand
1627,sitzen::V,пукавны,sit
1628,sitzen::V,sēdēt,sit
1629,liegen::V,куйлыны,lie
1630,liegen::V,gulēt,lie
1631,hängen::V,ӧшавны,hang
1632,hängen::V,karāties,hang
1633,werden::V,лоны,become
1634,werden::V,tapt,become
1635,passieren::V,лоны,happen
1636,passieren::V,notikt,happen
1637,beginnen::V,кутчысьны,begin
1638,beginnen::V,кутны,begin
1639,beginnen::V,sākties,begin
1640,enden::V,помасьны,end
1641,enden::V,beigties,end
1642,wechseln::V,вежсьыны,change
1643,wechseln::V,mainīties,change
1644,aufgehen[Sonne]::V,петны,rise
1645,aufgehen[Sonne]::V,lēkt,rise
1646,aufgehen[Sonne]::V,uzlēkt,rise
1647,untergehen[Sonne]::V,пуксьыны,set
1648,untergehen[Sonne]::V,noiet,set
1649,untergehen[Sonne]::V,rietēt,set
1650,scheinen[Sonne]::V,югъявны,shine
1651,scheinen[Sonne]::V,югвидзны,shine
