,Concept_ID,mrj,is
759,auf einmal::ADV,тöрöк,allt í einu
760,zusammen::ADV,икараш,saman
761,zusammen::ADV,цымырын,saman
762,lange::ADV,кужын,lengi
763,plötzlich::ADV,трӱк,skyndilega
764,sofort::ADV,полт,strax
765,sofort::ADV,полт,þegar í stað
766,sofort::ADV,тöрöк,strax
767,sofort::ADV,тöрöк,þegar í stað
768,sofort::ADV,тӹшӓкок,strax
769,sofort::ADV,тӹшӓкок,þegar í stað
770,später::ADV,вара,seinna
771,heute::ADV,тагачы,í dag
772,morgen::ADV,иргод,á morgun
773,morgen::ADV,иргодым,á morgun
774,bald::ADV,чӹнь,brátt
775,bald::ADV,чӹнь,bráðum
776,bald::ADV,вӓшке,brátt
777,bald::ADV,вӓшке,bráðum
778,bald::ADV,выртышты,brátt
779,bald::ADV,выртышты,bráðum
780,dann::ADV,пакыла,svo
781,dann::ADV,пакыла,síðan
782,gestern::ADV,тенгечӹ,í gær
783,einst::ADV,икӓнӓ,forðum
784,damals::ADV,тӹнӓм,þá
785,damals::ADV,тӹнӓм,á þeim tímum
786,danach::ADV,пакыла,á eftir því
787,vorher::ADV,перви,áður
788,zuerst::ADV,андак,fyrst
789,einmal::ADV,гӓнӓк,einu sinni
790,einmal::ADV,гӓнӓ,einu sinni
791,manchmal::ADV,кынамжы,stundum
792,oft::ADV,чӹчкӹдӹн,oft
793,immer::ADV,со,alltaf
794,immer::ADV,со,sífellt
795,immer::ADV,соок,alltaf
796,immer::ADV,соок,sífellt
797,niemals::ADV,нинам,aldrei
798,niemals::ADV,нигынам,aldrei
799,niemals::ADV,нигынамат,aldrei
800,hier::ADV,тиштӹ,hér
801,hierhin::ADV,тишкӹ,hingað
802,von hier::ADV,тишец,héðan
803,von hier::ADV,тишецӹн,héðan
804,dort::ADV,тӹштӹ,þar
805,dort::ADV,тӹштӹ,þarna
806,dorthin::ADV,тӹшкӹ,þangað
807,dorthin::ADV,тӹшкӹлӓ,þangað
808,geradeaus::ADV,вик,beint áfram
809,geradeaus::ADV,тура,beint áfram
810,vorwärts::ADV,анзыкы,áfram
811,rückwärts::ADV,мӹнгеш,aftur á bak
812,zurück::ADV,мӹнгеш,aftur
813,zurück::ADV,мӹнгеш,til baka
814,unten::ADV,ӱлнӹ,niðri
815,unten::ADV,ӱлнӹ,fyrir neðan
816,unten::ADV,лӹвӓлнӹ,niðri
817,unten::ADV,лӹвӓлнӹ,fyrir neðan
818,hinab::ADV,ӱлӹкӹ,niður
819,hinab::ADV,ӱлӹкӹ,niður eftir
820,hinab::ADV,лӹвӓкӹ,niður
821,hinab::ADV,лӹвӓкӹ,niður eftir
822,oben::ADV,вӹлнӹ,uppi
823,hinauf::ADV,кӱшкӹлӓ,upp
824,hinauf::ADV,кӱшкӹлӓ,upp eftir
825,hinauf::ADV,кӱш,upp
826,hinauf::ADV,кӱш,upp eftir
827,überall::ADV,йӹлт,alls staðar
828,überall::ADV,цилӓ вӓре,alls staðar
829,nicht::ADV,уке,ekki
830,ein wenig::ADV,изиш,dálítið
831,ein wenig::ADV,иклаштык,dálítið
832,kaum::ADV,цылик,varla
833,kaum::ADV,цылик,tæplega
834,kaum::ADV,чучок-чучок,varla
835,kaum::ADV,чучок-чучок,tæplega
836,sehr::ADV,чоте,mjög
837,so::ADV,тенге,svo
838,so::ADV,тенге,þannig
839,so::ADV,тенгелӓ,svo
840,so::ADV,тенгелӓ,þannig
841,noch::ADV,мол,enn
842,noch::ADV,мол,ennþá
843,noch::ADV,моло,enn
844,noch::ADV,моло,ennþá
845,nur::ADV,веле,bara
846,nur::ADV,веле,aðeins
847,schon::ADV,уже,nú þegar
848,schon::ADV,ӹнде,nú þegar
849,wieder::ADV,уэш,aftur
850,wieder::ADV,уэш,að nýju
851,vergebens::ADV,зря,árangurslaust
852,vergebens::ADV,ӹзрӓ,árangurslaust
853,vergebens::ADV,ӹзӹрӓ,árangurslaust
854,vor::PRP,анзыц,fyrir
855,vor::PRP,анзыцын,fyrir
856,hinter::PRP,шайылан,bak við
857,hinter::PRP,шайылан,aftur fyrir
858,hinter::PRP,шайылный,bak við
859,hinter::PRP,шайылный,aftur fyrir
860,unter::PRP,лӹвӓкӹ,undir
861,durch::PRP,вашт,gegnum
862,neben::PRP,сага,hjá
863,neben::PRP,сага,við hliðina á
864,zwischen::PRP,лош,milli
865,zwischen::PRP,лош,á milli
866,zwischen::PRP,лошкы,milli
867,zwischen::PRP,лошкы,á milli
868,wegen::PRP,мычыц,vegna
869,dies::PRN,тидӹ,þetta
870,dies::PRN,ти,þetta
871,das::PRN,тидӹ,það
872,das::PRN,ти,það
873,alles::PRN,цилӓ,allt
874,ich::PRN,мый,ég
875,du::PRN,тӹнь,þú
876,er::PRN,тӹдӹ,hann
877,wir::PRN,мӓ,við
878,ihr::PRN,вӓ,þið
879,sie::PRN,нӹнӹ,þær
880,sie::PRN,нӹнӹ,þeir
881,was::FPRN,ма,hvað
882,wer::FPRN,кӱ,hver
883,wo::FADV,кышан,hvar
884,wo::FADV,кыштакен,hvar
885,wohin::FADV,кышкы,hvert
886,wie::FADV,кыце,hvernig
887,warum::FADV,малын,hvers vegna
888,wieviel::FNUM,кынар,hve mikill
889,wieviel::FNUM,кынары,hve mikill
890,wieviel::FNUM,кынаркы,hve mikill
891,eins::NUM,иктӹ,einn
892,eins::NUM,иктӹт,einn
893,zwei::NUM,кок,tveir
894,zwei::NUM,кокты,tveir
895,drei::NUM,кым,þrír
896,drei::NUM,кымыт,þrír
897,vier::NUM,нӹл,fjórir
898,fünf::NUM,вӹц,fimm
899,sechs::NUM,куд,sex
900,sechs::NUM,кудытмозн,sex
901,sieben::NUM,шӹм,sjö
902,sieben::NUM,шӹмӹт,sjö
903,acht::NUM,кӓндӓкш,átta
904,acht::NUM,кӓндӓкшӹ,átta
905,neun::NUM,ӹндекшшӱдӹ,níu
906,zehn::NUM,лу,tíu
907,elf::NUM,луатик,ellefu
908,elf::NUM,луатиктӹ,ellefu
909,zwölf::NUM,луаткок,tólf
910,zwölf::NUM,луаткокты,tólf
911,zwanzig::NUM,коклы,tuttugu
912,dreißig::NUM,кымлы,þrjátíu
913,vierzig::NUM,нӹллӹ,fjörutíu
914,fünfzig::NUM,вӹцлӹ,fimmtíu
915,sechzig::NUM,кудлу,sextíu
916,siebzig::NUM,шӹмлу,sjötíu
917,achtzig::NUM,кӓндӓкшлу,áttatíu
918,neunzig::NUM,ӹндекшлу,níutíu
919,hundert::NUM,шӱдӹ,hundrað
920,tausend::NUM,тӹжем,þúsund
921,und::CNJ,дöн,og
922,oder::CNJ,льывы,eða
923,stehen::V,шалшаг,standa
924,sitzen::V,шӹнзӓш,sitja
925,liegen::V,киӓш,liggja
926,hängen::V,кечӓш,hanga
927,werden::V,шагалаш,verða
928,passieren::V,ӹштӓ́лтӓш,gerast
929,beginnen::V,тӹнгӓлӓлтӓш,byrja
930,enden::V,пӹтӓш,enda
931,enden::V,пӹтӓш,lykta
932,wechseln::V,весемӓш,skipta
933,wechseln::V,весемӓлтӓш,skipta
934,aufgehen[Sonne]::V,авараш,koma upp
935,untergehen[Sonne]::V,шӹ́нзӓш,ganga til viðar
936,scheinen[Sonne]::V,сотемдӓрӓш,skína
937,donnern::V,хӹдӹртӓш,þruma
938,wehen::V,ӹфӹлӓш,blása
939,strömen::V,йогащ,streyma
940,fließen::V,йогащ,fljóta
941,sich drehen::V,пöрдӓш,snúast
942,schwanken::V,лыпшалташ,riða
943,schwanken::V,лыпшалташ,rugga
944,schwingen::V,кӓчӓйӓш,sveiflast
945,fallen::V,кенвазаш,falla
946,fallen::V,шынгалташ,falla
947,brennen::V,йылаш,brenna
948,rauchen::V,шыпшаш,reykja
949,regnen::V,юраш,rigna
950,gefrieren::V,гӓш,frjósa
951,gefrieren::V,кӹлмаш,frjósa
952,tauen::V,шылаш,þiðna
953,schmelzen::V,шӹрӓнӓш,bráðna
954,trocknen::V,кошкаш,þorna
955,sieden::V,шолаш,sjóða
956,faulen::V,шӱӓш,rotna
957,verfaulen::V,йӓнгӓрӓлтӓш,rotna
958,reißen::V,кышкедӓлтӓш,rifna
959,versinken::V,ва́лаш,sökkva
960,vergehen::V,эртӓш,líða
961,erscheinen::V,каяш,birtast
962,verschwinden::V,ямаш,hverfa
963,sinken::V,пычаш,síga
964,abnehmen::V,чӹдемӓш,lækka
965,abnehmen::V,чӹдемӓш,minnka
966,abnehmen::V,кöтӹргӓш,lækka
967,abnehmen::V,кöтӹргӓш,minnka
968,zunehmen::V,когоэмӓш,aukast
969,steigen::V,лӱлта́лташ,stíga
970,wachsen::V,кушкаш,vaxa
971,glänzen::V,йӹлгӹжӓш,glóa
972,glänzen::V,йӹлгӹжӓш,glampa
973,funkeln::V,валгалташ,leiftra
974,lärmen::V,юкланаш,hafa hátt
975,läuten::V,цоргаш,hringja
976,klingeln::V,цоргаш,hringja
977,klirren::V,цонгырталгаш,glamra
978,klirren::V,цонгырталгаш,skrölta
979,brausen::V,ышдымыла́наш,ólga
980,rauschen::V,шу́жгаш,suða
981,klingen::V,йо́нгаш,hljóma
982,bellen::V,опташ,gelta
983,heulen::V,урмыжаш,væla
984,heulen::V,урмыжаш,ýlfra
985,blasen::V,ӹфӹлӓш,blása
986,pfeifen::V,ши́шкаш,blístra
987,schreien::V,уташ,æpa
988,schreien::V,саслаш,æpa
989,schreien::V,варгынзаш,æpa
990,stöhnen::V,ӹнгӹрӓш,stynja
991,zittern::V,цӹтӹрӓш,titra
992,zittern::V,цӹтӹрӓш,skjálfa
993,leben::V,ӹлӓш,lifa
994,geboren werden::V,шачаш,fæðast
995,atmen::V,шӱлӓш,anda
996,atmen::V,шӱлӓш,draga andann
997,trinken::V,йӱӓш,drekka
998,essen::V,качкаш,borða
999,schlucken::V,нелӓш,kingja
1000,müde werden::V,янгылаш,þreytast
1001,einschlafen::V,амален кеӓш,sofna
1002,schlafen::V,амалаш,sofa
1003,aufwachen::V,понгыжалташ,vakna
1004,aufstehen::V,кӹньӹл шагалаш,fara á fætur
1005,sich erholen::V,кӓнаш,hvíla sig
1006,krank werden::V,церлӓнен вазаш,veikjast
1007,krank werden::V,церлӓнен вазаш,verða veikur
1008,krank sein::V,церлӓнӓш,vera veikur
1009,krank sein::V,ясланаш,vera veikur
1010,krank sein::V,ясыланаш,vera veikur
1011,schmerzen::V,каршташ,kenna til
1012,husten::V,кахыраш,hósta
1013,genesen::V,паремӓш,batna
1014,genesen::V,паремӓш,frískast
1015,genesen::V,тöрлӓнӓш,batna
1016,genesen::V,тöрлӓнӓш,frískast
1017,sterben::V,вазын колаш,deyja
1018,umkommen::V,пӹтӓш,farast
1019,sich bewegen::V,кашташ,bifast
1020,sich rühren::V,тӓрвӓнӓш,hreyfast
1021,sich erheben::V,кӹньӹлӓш,standa upp
1022,sich setzen::V,шӹнзӓш,setjast
1023,hinfallen::V,кенвазаш,detta
1024,hinfallen::V,шынгалташ,detta
1025,laufen::V,кашташ,labba
1026,schreiten::V,ашкедӓш,ganga
1027,spazierengehen::V,мадын кашташ,ganga sér til skemmtunar
1028,eilen::V,вӓшкӓш,fara hratt
1029,sich beeilen::V,вӓшкӓш,flýta sér
1030,sich beeilen::V,талашаш,flýta sér
1031,sausen::V,хойхаланаш,þjóta
1032,sausen::V,хояш,þjóta
1033,rennen::V,кыргыжаш,hlaupa
1034,springen::V,тӹршештӓш,stökkva
1035,klettern::V,ку́заш,klifra
1036,schaukeln::V,лыпшалташ,róla
1037,schaukeln::V,лыпшалташ,rugga
1038,kriechen::V,авалянаш,skríða
1039,kriechen::V,ньыжиклӓш,skríða
1040,schwimmen::V,илӓш,synda
1041,tauchen::V,цымаш,kafa
1042,rudern::V,шуалташ,róa
1043,fahren::V,кеӓш,aka
1044,fahren::V,кеӓш,fara
1045,fliegen::V,чонгештӓш,fljúga
1046,gehen::V,кеӓш,fara
1047,gehen::V,кеӓш,ganga
1048,weggehen::V,кеӓш,fara burt
1049,weggehen::V,кеӓш,ganga burt
1050,abfahren::V,кеӓш,aka burt
1051,anhalten::V,цӓрнӓш,stöðva
1052,hineingehen::V,пыраш,ganga inn
1053,eintreten::V,пыраш,koma inn
1054,eintreten::V,пыраш,ganga inn
1055,kommen::V,толаш,koma
1056,ankommen::V,шоаш,koma til
1057,zurückkommen::V,пöртӹлӓш,koma til baka
1058,bleiben::V,кодаш,haldast
1059,bleiben::V,кодаш,vera kyrr
1060,warten::V,вычаш,bíða
1061,erwarten::V,вычаш,búast við
1062,erwarten::V,вычаш,eiga von á
1063,suchen::V,кӹчӓлӓш,leita
1064,finden::V,моаш,finna
1065,versuchen::V,путаяш,reyna
1066,versuchen::V,цацаш,reyna
1067,vorbereiten::V,поспейӹктӓш,undirbúa
1068,lieben::V,яраташ,elska
1069,mögen::V,яраташ,þykja gott
1070,mögen::V,яраташ,falla í geð
1071,lachen::V,ваштылаш,hlæja
1072,rühren::V,тӓрвӓтӓш,snerta
1073,weinen::V,мӓгӹрӓш,gráta
1074,schimpfen::V,свырседӓлӓш,skammast
1075,sich ärgern::V,шӹдешкӓш,sárna
1076,sich ärgern::V,шӹдешкӓш,gremjast
1077,sich fürchten::V,лӱдӓш,óttast
1078,fürchten::V,лӱдӓш,óttast
1079,fliehen::V,кыргыжаш,flýja
1080,flüchten::V,кыргыж шӹлӓш,strjúka
1081,sehen::V,ужаш,sjá
1082,anschauen::V,анжалаш,horfa á
1083,ansehen::V,анжаш,líta á
1084,hören::V,колаш,heyra
1085,zuhören::V,колышташ,hlusta
1086,probieren::V,тотештӓш,smakka
1087,probieren::V,подыл анжаш,smakka
1088,riechen::V,ӱпшӹнзӓш,þefa
1089,fühlen::V,шижӓш,finna til
1090,scheinen::V,каяш,virðast
1091,zu sehen sein::V,каяш,vera að sjá
1092,vernehmen::V,колын колташ,heyra
1093,vernehmen::V,колын колташ,greina
1094,frieren::V,кӹлмаш,frjósa
1095,frieren::V,тӹнгӹргӓш,frjósa
1096,tun::V,ӹштӓш,gera
1097,können::V,кердӓш,geta
1098,wollen::V,жалаяш,ætla
1099,wollen::V,жалаяш,vilja
1100,anfangen::V,тӹнгӓлӓш,hefja
1101,beenden::V,пӹтӓрӓш,enda
1102,beenden::V,пӹтӓрӓш,ljúka
1103,aufhören::V,цӓрнӓш,lykta
1104,gelingen::V,цӓш лиӓш,heppnast
1105,geraten::V,лиӓш,lukkast
1106,öffnen::V,пачаш,opna
1107,schließen::V,чӱчӓш,loka
1108,stellen::V,шӹндӓш,láta
1109,stellen::V,шӹндӓш,setja
1110,setzen::V,шӹндӓш,láta
1111,setzen::V,шӹндӓш,setja
1112,legen::V,опташ,láta
1113,legen::V,опташ,leggja
1114,legen::V,пиштӓш,láta
1115,legen::V,пиштӓш,leggja
1116,berühren::V,тӹкӓлӓш,koma við
1117,verbinden::V,пидӓш,sameina
1118,bedecken::V,леведӓш,hylja
1119,aufhängen::V,сӓкӓш,hengja
1120,aufhängen::V,сӓкӓш,hengja upp
1121,anzünden::V,чӱктӓш,kveikja í
1122,aufheben::V,кузыкташ,taka upp
1123,aufheben::V,кузыкташ,lyfta upp
1124,zurücklassen::V,кодаш,skilja eftir
1125,verlieren::V,ямдаш,týna
1126,verlieren::V,ямдаш,glata
1127,fallen lassen::V,кенвацтараш,missa
1128,machen::V,ӹштӓш,búa til
1129,herstellen::V,йӓмдӹлӓш,framleiða
1130,bauen::V,ӹштӓш,smíða
1131,bauen::V,ӹштӓш,byggja
1132,reparieren::V,чиняш,gera við
1133,reparieren::V,алалаш,gera við
1134,verbessern::V,яжоэмден шӹндӓш,bæta
1135,ändern::V,вашталташ,breyta
1136,graben::V,капаяш,grafa
1137,beugen::V,лывырташ,beygja
1138,beugen::V,каклярташ,beygja
1139,biegen::V,лывырташ,sveigja
1140,drehen::V,сӓрӓш,snúa
1141,drehen::V,сӓрӹкӓлӓш,snúa
1142,wenden::V,сӓрӓлӓш,snúa
1143,wenden::V,сӓрӓлӓш,venda
1144,umdrehen::V,сӓрӓлӓш,venda
1145,umdrehen::V,сӓрӓлӓш,snúa við
1146,heben::V,лӱктӓш,hefja
1147,hochheben::V,кузыкташ,lyfta upp
1148,ergreifen::V,хватяш,grípa
1149,halten::V,кычаш,rúma
1150,halten::V,кычаш,halda
1151,drücken::V,темдӓш,þjá
1152,drücken::V,темдӓш,þrýsta
1153,schieben::V,шӹкӓш,ýta
1154,kratzen::V,нӹжӓш,klóra
1155,lecken::V,нылаш,sleikja
1156,beißen::V,пыралаш,bíta
1157,abreißen::V,кӹрӓш,rífa af
1158,abreißen::V,кӹрӓш,rífa frá
1159,abreißen::V,кышкед нӓлӓш,rífa af
1160,abreißen::V,кышкед нӓлӓш,rífa frá
1161,abschneiden::V,шулаш,skera af
1162,abschneiden::V,шулаш,klippa af
1163,abschneiden::V,лаштыклаш,skera af
1164,abschneiden::V,лаштыклаш,klippa af
1165,binden::V,пидӓш,binda
1166,stecken::V,шыралаш,stinga
1167,brechen::V,тодылаш,brjóta
1168,brechen::V,пыдырташ,brjóta
1169,klopfen::V,рушткаш,berja
1170,klopfen::V,рушткаш,klappa
1171,hauen::V,шелӹштӓш,berja
1172,hauen::V,шелӹштӓш,höggva
1173,kleben::V,клейӓш,líma
1174,reiben::V,нӹжӓш,núa
1175,streichen::V,шӹрӓш,smyrja
1176,schleifen::V,шымаш,slípa
1177,schneiden::V,пӹчкӓш,skera
1178,schneiden::V,пӹчкӓш,klippa
1179,rütteln::V,мыльгыкташ,skaka
1180,schütteln::V,цӹтӹртӓш,hrista
1181,schütteln::V,мыльгыкташ,hrista
1182,schwenken::V,машыяш,sveifla
1183,schütten::V,опталаш,hella
1184,füllen::V,темӓш,fylla
1185,einwickeln::V,пӹтӹрӓ́лӓш,vefja inn í
1186,tragen::V,намалаш,bera
1187,schleppen::V,шӹдӹрӓш,draga
1188,ziehen::V,шыпшаш,toga
1189,ziehen::V,шыпшаш,draga
1190,aufbewahren::V,перегӓш,geyma
1191,werfen::V,кӹшкӓш,kasta
1192,fangen::V,кычаш,grípa
1193,packen::V,хватяш,þrífa í
1194,verstecken::V,шӹлтӓш,fela
1195,teilen::V,пайылаш,deila
1196,schicken::V,колташ,senda
1197,bringen::V,кандаш,færa
1198,bringen::V,кандаш,flytja
1199,bekommen::V,лыкташ,hljóta
1200,bekommen::V,лыкташ,ná
1201,erhalten::V,получаяш,fá
1202,nehmen::V,налаш,taka
1203,wählen::V,айыраш,velja
1204,auswählen::V,айыраш,velja úr
1205,bewahren::V,перегӓш,gæta
1206,bewahren::V,перегӓш,vernda
1207,behindern::V,мешӓйӓш,varna
1208,verderben::V,портяш,spilla
1209,beschädigen::V,шушырташ,skemma
1210,zerbrechen::V,пыдырташ,brjóta
1211,zerreißen::V,кӹрӓш,rífa
1212,zerreißen::V,кӹрӓш,rífa sundur
1213,zerstören::V,шӓлӓтӓш,rífa niður
1214,verbrennen::V,йылаташ,brenna
1215,verbrennen::V,йылалташ,brenna
1216,geben::V,пуаш,gefa
1217,reichen::V,пуаш,rétta
1218,schenken::V,подараш,gefa
1219,versprechen::V,сöрӓш,lofa
1220,versprechen::V,сöрӓш,heita
1221,wünschen::V,жалаяш,óska
1222,loben::V,хваляш,lofa
1223,loben::V,хваляш,hrósa
1224,küssen::V,шышшалаш,kyssa
1225,wiegen::V,лӱнгӓлтӓш,rugga
1226,zudecken::V,пиштӓш,þekja
1227,zudecken::V,пиштӓш,breiða yfir
1228,wecken::V,понгыжалтараш,vekja
1229,zeigen::V,анжыкташ,sýna
1230,führen::V,видӓш,leiða
1231,lehren::V,тымдаш,kenna
1232,unterrichten::V,тымдаш,fræða
1233,aufziehen::V,кушташ,ala upp
1234,leiten::V,видӓш,stjórna
1235,leiten::V,вуйлаташ,stjórna
1236,leiten::V,вуйлалташ,stjórna
1237,antreiben::V,талаштараш,hvetja
1238,lassen::V,-ыкт,láta
1239,einladen::V,ӱжӓш,bjóða heim
1240,vereinigen::V,иктештӓш,sameina
1241,besuchen::V,толаш,heimsækja
1242,treffen::V,вӓшлиӓш,hitta
1243,treffen::V,вӓшлиӓлтӓш,hitta
1244,sich versammeln::V,цымыргаш,safnast saman
1245,spielen::V,мадаш,leika sér
1246,singen::V,мыраш,syngja
1247,tanzen::V,кушташ,dansa
1248,sich trennen::V,айырлаш,skiljast
1249,verlassen::V,шуаш,yfirgefa
1250,retten::V,ытараш,bjarga
1251,bewachen::V,оролаш,gæta
1252,bewachen::V,оролаш,hafa vörð á
1253,schützen::V,перегӓш,vernda
1254,verteidigen::V,перегӓш,verja
1255,sich schlagen::V,шидӓлӓш,slást
1256,sich schlagen::V,шидӓлӓш,berjast
1257,sich schlagen::V,шиэдӓлӓш,slást
1258,sich schlagen::V,шиэдӓлӓш,berjast
1259,schießen::V,лӱӓш,skjóta
1260,siegen::V,сӹнгӓш,sigra
1261,ärgern::V,шӹдештӓрӓш,ergja
1262,ärgern::V,шӹдештӓрӓш,skaprauna
1263,schlagen::V,пӓрен колташ,slá
1264,schlagen::V,пӓрен колташ,lemja
1265,schlagen::V,хӹрӹктен колташ,slá
1266,schlagen::V,хӹрӹктен колташ,lemja
1267,treten::V,чымаш,sparka
1268,stechen::V,пышкылаш,stinga
1269,stoßen::V,шыркедӓш,hrinda
1270,stehlen::V,шолышт толаш,stela
1271,stören::V,ӓрештӹлӓш,trufla
1272,belästigen::V,кӓньӹсӹрлӓндӓрӓш,ónáða
1273,belästigen::V,шытырланыкташ,ónáða
1274,verbergen::V,шӹлтӓш,leyna
1275,täuschen::V,алталаш,gabba
1276,täuschen::V,алталаш,blekkja
1277,täuschen::V,аталаш,gabba
1278,täuschen::V,аталаш,blekkja
1279,betrügen::V,мошеньӹчӓйӓш,svíkja
1280,betrügen::V,мошеньӹчӓйӓш,blekkja
1281,töten::V,пуштын шуаш,drepa
1282,wohnen::V,ӹлӓш,búa
1283,arbeiten::V,пӓшӓлӓш,vinna
1284,arbeiten::V,ровотаяш,vinna
1285,sammeln::V,погаш,safna
1286,pflücken::V,кӹрӓш,tína
1287,pflücken::V,кӹрӓш,reyta
1288,jagen::V,охотничӓйӓш,veiða
1289,fischen::V,кол кычаш,fiska
1290,fassen::V,кычаш,veiða
1291,hüten::V,кӹтӓш,gæta
1292,hüten::V,кӹтӓш,vakta
1293,treiben::V,шуруяш,reka
1294,anbinden::V,ялшташ,binda við
1295,anbinden::V,ялшташ,binda fast
1296,anbinden::V,ялышташ,binda við
1297,anbinden::V,ялышташ,binda fast
1298,füttern::V,пукшаш,fóðra
1299,melken::V,шыпшылаш,mjólka
1300,hacken::V,роаш,höggva
1301,gießen::V,шӓвӓш,hella
1302,reifen::V,кӱӓш,þroskast
1303,reifen::V,поспейӓш,þroskast
1304,zubereiten::V,йӓмдӹлӓш,elda
1305,zubereiten::V,йӓмдӹлӓш,tilbúa
1306,kochen::V,шолташ,sjóða
1307,backen::V,кӱктӓш,baka
1308,braten::V,жӓрӓш,steikja
1309,umrühren::V,намалаш,hræra í
1310,stricken::V,пидӓш,prjóna
1311,nähen::V,ыргаш,sauma
1312,färben::V,пидӓш,lita
1313,reinigen::V,чиӓлтӓш,hreinsa
1314,waschen::V,мышкаш,þvo
1315,abwischen::V,ӹштӓш,þerra
1316,spülen::V,шӱӓлтӓш,skola
1317,spülen::V,шӱӓлтӓш,þvo upp
1318,fegen::V,ӹштӓш,sópa
1319,fegen::V,ӹштӓш,hreinsa
1320,kehren::V,ӹштӓш,sópa
1321,baden::V,нӱштӹлӓш,baða sig
1322,sich waschen::V,мышкылташ,þvo sér
1323,ausziehen::V,кыдашаш,fara úr
1324,anziehen::V,чиӓш,fara í
1325,sich anziehen::V,чиӓш,klæðast
1326,kämmen::V,шерӓш,greiða
1327,schmücken::V,цеверемдӓш,prýða
1328,schmücken::V,цеверемдӓш,skreyta
1329,sagen::V,манаш,segja
1330,sagen::V,келесӓш,segja
1331,sprechen::V,манаш,tala
1332,reden::V,шайышташ,ræða
1333,sich unterhalten::V,хытыраш,spjalla
1334,sich unterhalten::V,хытыраш,ræðast við
1335,sich unterhalten::V,хытыргаш,spjalla
1336,sich unterhalten::V,хытыргаш,ræðast við
1337,fragen::V,ядаш,spyrja
1338,bitten::V,ядаш,biðja
1339,erzählen::V,келесӓш,segja frá
1340,mitteilen::V,попаш,tilkynna
1341,mitteilen::V,увертӓш,tilkynna
1342,mitteilen::V,увертӓрӓш,tilkynna
1343,nennen::V,лӹмдӓш,nefna
1344,rufen::V,ӱжӓш,kalla
1345,prahlen::V,хайзаш,gorta
1346,prahlen::V,шаргаланаш,gorta
1347,übersetzen::V,вашташ,þýða
1348,denken::V,машанаш,hugsa
1349,glauben::V,ӹнянӓш,trúa
1350,bemerken::V,цаклаш,taka eftir
1351,erkennen::V,пӓлӓш,þekkja
1352,begreifen::V,ынгылаш,skilja
1353,verstehen::V,ынгылаш,skilja
1354,lernen::V,тыменяш,læra
1355,wissen::V,пӓлӓш,vita
1356,sich erinnern an::V,ышештӓрӓш,minnast
1357,vergessen::V,монден кодаш,gleyma
1358,messen::V,висӓш,mæla
1359,zählen::V,шотаяш,telja
1360,rechnen::V,шотаяш,reikna
1361,lesen::V,лыдаш,lesa
1362,malen::V,рисуяш,mála
1363,zeichnen::V,ыдырка́лаш,teikna
1364,schreiben::V,вазаш,skrifa
1365,besitzen::V,кы́чаш,hafa
1366,kaufen::V,нӓлӓш,kaupa
1367,verkaufen::V,выжалаш,selja
1368,bezahlen::V,тӱлӓш,borga
1369,zahlen::V,тӱлӓш,borga
1370,beherrschen::V,кы́чаш,hafa á valdi sínu
1371,ertragen::V,цӹтӓш,þola
1372,Linie::N,,lína
1373,Strich::N,,strik
1374,jetzt::ADV,,nú
1375,jetzt::ADV,,núna
1376,hinzufügen::V,,bæta við
