,Concept_ID,ps,kn
554,Oktober::N,اکتوبر,ಮೊಚ್ಚಳಿ
555,November::N,نومبر,ಇಚ್ಚಳಿ
556,Dezember::N,دسمبر,ಮುಚ್ಚಳಿ
557,Montag::N,دوشنبه,ಸೋಮುವಾರ
558,Dienstag::N,سه شنبه,ಮಂಗಳವಾರ
559,Mittwoch::N,چارشنبه,ಬುಧವಾರ
560,Donnerstag::N,پنجشنبه,ಗುರುವಾರ
561,Freitag::N,جمعه,ಶುಕ್ರವಾರ
562,Samstag::N,خالي,ಶನಿವಾರ
563,Sonntag::N,یکشنبه,ಭಾನುವಾರ
564,groß::A,لوی,ದೊಡ್ಡ
565,klein::A,وړوکی,ಪುಟ್ಟ
566,lang::A,اوړد,ದೀರ್ಘ
567,kurz::A,لنډ,ಚಕ್ಕ
568,breit::A,پراخه,ಅಗಲವಾದ
569,schmal::A,تنګ,ಇಕ್ಕಟ್ಟಾದ
570,dicht::A,ګڼ,ದಟ್ಟ
571,dick[Gegenstand]::A,پنډ,ದಟ್ಟ
572,dünn::A,نری,ತೆಳು
573,fein::A,نازک,ಕೋಮಲ
574,fest::A,کلک,ಘನ
575,fest::A,ټینګ,ಘನ
576,flach::A,هوار,ಚಪ್ಪಟೆ
577,glatt::A,ښوی,ನಯ
578,hart::A,کلک,ಗಟ್ಟಿ
579,weich::A,نرم,ಮೃದುವಾದ
580,weich::A,پوست,ಮೃದುವಾದ
581,rund::A,ګرد,ವರ್ತುಳ
582,spitz::A,تېره,ಮೊನಚಾದ
583,scharf::A,تېز,ತೀಕ್ಷ್ಣ
584,scharf::A,تېره,ತೀಕ್ಷ್ಣ
585,stumpf::A,پڅ,ಮೊಂಡು
586,schwer::A,دروند,ಭಾರಿ
587,schön::A,ښکلی,ಸುಂದರ
588,heiß::A,تود,ಬಿಸಿ
589,warm::A,تود,ಬಿಸಿ
590,kalt::A,ېخ,ತಣ್ಣನೆಯ
591,kalt::A,سوړ,ತಣ್ಣನೆಯ
592,kühl::A,ېخ,ತಂಪಾದ
593,kühl::A,سوړ,ತಂಪಾದ
594,frisch::A,تازه,ನಿರ್ಮಲ
595,feucht::A,مرطوب,ಒದ್ದೆಯಾದ
596,nass::A,لوند,ಒದ್ದೆಯಾದ
597,trocken::A,وچ,ಶುಷ್ಕ
598,voll::A,ډک,ತುಂಬಿದ
599,leer::A,خالی,ಖಾಲಿ
600,offen::A,خلاص,ಮುಚ್ಚಲ್ಲದ
601,offen::A,پرانیستی,ಮುಚ್ಚಲ್ಲದ
602,geschlossen::A,تړلی,ಮುಚ್ಚಿದ
603,sauber::A,پاک,ಶುದ್ಧ
604,schmutzig::A,چټل,ಅಶುದ್ಧ
605,roh::A,خام,ಹಸಿ
606,reif::A,پوخ,ಹಣ್ಣಾದ
607,reif::A,رسېدلی,ಹಣ್ಣಾದ
608,lecker::A,خوندور,ಗುಚಿಕರ
609,lecker::A,مزه دار,ಗುಚಿಕರ
610,süß::A,خوږ,ಸಿಹಿ
611,süß::A,شیرین,ಸಿಹಿ
612,bitter::A,تریخ,ಕಹಿ
613,sauer::A,ټاک,ಹುಳಿಯಾದ
614,sauer::A,تريو,ಹುಳಿಯಾದ
615,hell::A,روڼ,ಹೊಳೆಯುವ
616,hell::A,روښان,ಹೊಳೆಯುವ
617,dunkel::A,تیاره,ಮಬ್ಬಾದ
618,schwarz::A,تور,ಕಪ್ಪು
619,weiß::A,سپين,ಬಿಳಿಯ
620,rot::A,سور,ಕೆಂಪು
621,gelb::A,زېړ,ಹಳದಯ
622,blau::A,شین,ನೀಲ
623,blau::A,اسماني رنګه,ನೀಲ
624,grün::A,زرغون,ಕಾಯಾದ
625,grau::A,خړ,ಬೂದುಬಣ್ಣದ
626,bunt::A,رنګارنګ,ವರ್ಣರಂಜಿತ
627,billig::A,ارزان,ಅಗ್ಗ
628,teuer::A,ګران,ದುಬಾರಿಯಾದ
629,wertvoll::A,قیمتي,ಅಮೂಲ್ಯ
630,blind::A,ړوند,ಅಂಧ
631,taub::A,کوڼ,ಕಿವುಡಾದ
632,kräftig::A,قوی,ಪ್ರಬಲ
633,stark::A,قوی,ಶಕ್ತಿವಂತ
634,stark::A,تکړه,ಶಕ್ತಿವಂತ
635,schwach::A,ضعیف,ದುರ್ಬಲ
636,schwach::A,کمزوری,ದುರ್ಬಲ
637,fett::A,چاغ,ಕೊಬ್ಬಿದ
638,schlank::A,خوش اندام,ತೆಳ್ಳಗಿನ
639,hübsch::A,ښکلی,ಅಂದವಾದ
640,hübsch::A,ښایسته,ಅಂದವಾದ
641,böse::A,شریر,ಕೆಟ್ಟ
642,böse::A,قهرناک,ಕೆಟ್ಟ
643,dumm::A,احمق,ಮಂದ
644,faul::A,لټ,ಆಲಸ
645,faul::A,تنبل,ಆಲಸ
646,fleißig::A,زحمت کښ,ಕಡಗುವ
647,geizig::A,بخیل,ಜುಗ್ಗ
648,klug::A,عاقل,ಚತುರ
649,klug::A,هوښیار,ಚತುರ
650,geschickt::A,ماهر,ದಕ್ಷ
651,lieb::A,عزیز,ಪ್ರಿಯ
652,lieb::A,محبوب,ಪ್ರಿಯ
653,lustig::A,خوشحال,ಖುಷಿಯಾದ
654,sanft::A,پوست,ಸೌಮ್ಯ
655,sanft::A,ملایم,ಸೌಮ್ಯ
656,hungrig::A,وږی,ಹಸಿದ
657,krank::A,مريض,ಅಸ್ವಸ್ಥ
658,krank::A,ناروغ,ಅಸ್ವಸ್ಥ
659,nackt::A,لوڅ,ನಗ್ನ
660,traurig::A,غمجن,ದುಃಖಿತ
661,lebendig::A,ژوندی,ಜೀವಂತ
662,gut::A,ښه,ಒಳ್ಳೆಯ
663,schlecht::A,بد,ದುಷ್ಟ
664,schlecht::A,خراب,ದುಷ್ಟ
665,richtig::A,سم,ಸರಿ
666,richtig::A,صحیح,ಸರಿ
667,schlimm::A,بد,ಅಸಹ್ಯ
668,schlimm::A,مخوف,ಅಸಹ್ಯ
669,wahr::A,واقعي,ನಿಜ
670,alt::A,زوړ,ಮುದಿ
671,neu::A,نوی,ಹೊಸ
672,ehemalig::A,پخوانی,ಮಾಜೀ
673,alt[Lebewesen]::A,زوړ,ವೃದ್ಧ
674,jung::A,ځوان,ಎಳ
675,arm::A,غریب,ಬಡ
676,arm::A,بې وزله,ಬಡ
677,reich::A,شتمن,ಶ್ರೀಮಂತ
678,reich::A,دولتمند,ಶ್ರೀಮಂತ
679,bekannt::A,اشنا,ಅಪ್ತ
680,berühmt::A,مشهور,ಪ್ರಸಿದ್ಧ
681,fremd::A,پردی,ಪರಕೀಯ
682,fremd::A,بېګانه,ಪರಕೀಯ
683,verschieden::A,مختلف,ಬೇರೆ
684,nah::A,نژدې,ಹತ್ತಿರವಾದ
685,fern::A,لیری,ದೂರದ
686,linker::A,چپ,ಎಡ
687,linker::A,کیڼ,ಎಡ
688,rechter::A,ښی,ಬಲ
689,anderer::A,بل,ಇತರ
690,erster::A,لومړی,ಪ್ರಥಮ
691,zweiter::A,دوهم,ದ್ವಿತೀಯ
692,dritter::A,درېم,ಮೂರನೆಯಜಗತ್ತು
693,letzter::A,آخرنی,ಅಂತ್ಯ
694,letzter::A,وروستی,ಅಂತ್ಯ
695,allein::ADV,یوازې,ಒಬ್ಬನೇ
696,auf einmal::ADV,په یوه وخت کی,ಒಡನೆ
697,zusammen::ADV,یو ځای,ಒಟ್ಟಿಗೆ
698,lange::ADV,ډېر وخت,ದೀರ್ಘ
699,lange::ADV,ډېره موده,ದೀರ್ಘ
700,plötzlich::ADV,ناببره,ಅನಾಮತ್ತು
701,plötzlich::ADV,یوناڅاپه,ಅನಾಮತ್ತು
702,sofort::ADV,فوراً,ಜಾಗ್ರತೆ
703,sofort::ADV,سمدلاسه,ಜಾಗ್ರತೆ
704,später::ADV,وروسته,ತರುವಾಯ
705,jetzt::ADV,اوس,ಈಗ
706,heute::ADV,نن,ಇಂದು
707,morgen::ADV,سبا,ನಾಳೆ
708,bald::ADV,ژر,ಬೇಗ
709,dann::ADV,پس,ಆಗ
710,dann::ADV,وروسته,ಆಗ
711,gestern::ADV,پرون,ನಿನ್ನೆ
712,einst::ADV,پخوا,ಪೂರ್ವದಲ್ಲಿ
713,damals::ADV,هغه وخت,ಆಗ
714,danach::ADV,بیا,ಆಮೇಲೆ
715,vorher::ADV,دمخه,ಮುಂಚೆ
716,zuerst::ADV,لومړی,ಮೊದಲಿಗೆ
717,einmal::ADV,یو ځل,ಒಮ್ಮೆ
718,manchmal::ADV,ګاهی ګاهی,ಆಗಾಗ
719,oft::ADV,ډېر ځله,ಅನೇಕಸಲ
720,immer::ADV,تل,ಯಾವಾಗಲೂ
721,immer::ADV,همېشه,ಯಾವಾಗಲೂ
722,niemals::ADV,هیڅکله نه,ಯಾವಾಗಲೂ ಇಲ್ಲ
723,hier::ADV,دلته,ಇಲ್ಲಿ
724,hierhin::ADV,دلته,ಇತ್ತ
725,hierhin::ADV,دې ځای ته,ಇತ್ತ
726,von hier::ADV,د دې ځای نه,ಇಲ್ಲಿಂದ
727,dort::ADV,هلته,ಅಲ್ಲಿ
728,dorthin::ADV,هلته,ಅಲ್ಲಿಗೆ
729,dorthin::ADV,هغه ځای ته,ಅಲ್ಲಿಗೆ
730,geradeaus::ADV,مخامخ,ಸೀದಾ
731,vorwärts::ADV,مخ پهٔ وړاندې,ಮುನ್ನೆಡೆವ
732,rückwärts::ADV,بېرته,ಹಿಂದುಗಡೆಗೆ
733,zurück::ADV,بېرته,ಹಿಂದಕ್ಕೆ
734,unten::ADV,لاندي,ಕೆಳಗೆ
735,hinab::ADV,ښکته,ಕೆಳಕ್ಕೆ
736,oben::ADV,پورته,ಮೇಲೆ
737,hinauf::ADV,پاس,ಮೇಲಕ್ಕೆ
738,überall::ADV,هره خوا,ಎಲ್ಲಸ್ಥಳಗಳು
739,nicht::ADV,نه,ಇಲ್ಲ
740,nicht::ADV,نه,ಅಲ್ಲ
741,ein wenig::ADV,یو څه,ತುಸು
742,kaum::ADV,ایله,ಕಠಿನವಾಗಿ
743,sehr::ADV,ډېر,ಬಹು
744,sehr::ADV,زيات,ಬಹು
745,so::ADV,داسې,ಅಷ್ಟು
746,so::ADV,دومره,ಅಷ್ಟು
747,noch::ADV,نور,ಇನ್ನು
748,nur::ADV,تش,ಕೇವಲ
749,nur::ADV,صرف,ಕೇವಲ
750,schon::ADV,دمخه,ಆಗಲೇ
751,wieder::ADV,بیا,ಪುನಃ
752,vergebens::ADV,عبث,ನಿಷ್ಫಲವಾಗಿ
753,vor::PRP,دمخه,ಮುಂದೆ
754,hinter::PRP,شاته,ಹಿಂದ
755,unter::PRP,لاندي,ಕೆಳ
756,durch::PRP,د مینځ نه,ನೇರವಾಗಿ
757,neben::PRP,نژدې,ಅಧರ ಬಲಿಕ
758,zwischen::PRP,ترمینځ,ನಡುವೆ
759,wegen::PRP,د ... له لاسه,ಅಧಕ್ಕಗಿ
760,dies::PRN,دا,ಈ
761,das::PRN,دا,ಅದು
762,alles::PRN,هرڅهٔ,ಎಲ್ಲ
763,ich::PRN,زه,ನಾನು
764,du::PRN,ته,ನೀನು
765,er::PRN,دی,ಅವನು
766,er::PRN,دی,ಇವನು
767,wir::PRN,مونږ,ನಾವು
768,ihr::PRN,تاسې,ನೀವು
769,sie::PRN,هغوی,ಅವರು
770,was::FPRN,څهٔ,ಏನು
771,wer::FPRN,چا,ಯಾರಿಗೆ
772,wer::FPRN,څوک,ಯಾರಿಗೆ
773,wo::FADV,چيری,ಎಲ್ಲಿ
774,wo::FADV,چېرته,ಎಲ್ಲಿ
775,wohin::FADV,چېرته,ಎಲ್ಲಿಗೆ
776,wie::FADV,څنګه,ಹೇಗೆ
777,warum::FADV,ولې,ಏಕೆ
778,wieviel::FNUM,څو,ಎಷ್ಟು
779,wieviel::FNUM,څومره,ಎಷ್ಟು
780,eins::NUM,یو,ಒಂದು
781,zwei::NUM,دوه,ಎರಡು
782,drei::NUM,درې,ಮೂರು
783,vier::NUM,څلور,ನಾಲ್ಕು
784,fünf::NUM,پنځه,ಅಯ್ದು
785,sechs::NUM,شپږ,ಆರು
786,sieben::NUM,اوه,ಏಳು
787,acht::NUM,اته,ಎಂಟು
788,neun::NUM,نهه,ಒಂಭಬತ್ತು
789,zehn::NUM,لس,ಹತ್ತು
790,elf::NUM,یوولس,ಹನ್ನೊಂದು
791,zwölf::NUM,دولس,ಹನ್ನೆರಡು
792,zwanzig::NUM,شل,ಇಪ್ಪತ್ತು
793,dreißig::NUM,دېرش,ಮೂವತ್ತು
794,vierzig::NUM,څلوېښت,ನಲವತ್ತು
795,fünfzig::NUM,پنځوس,ಐವತ್ತು
796,sechzig::NUM,شپېته,ಅರುವತ್ತು
797,siebzig::NUM,اویا,ಎಪ್ಪತ್ತು
798,achtzig::NUM,اتیا,ಎಂಬತ್ತು
799,neunzig::NUM,نوي,ತೊಂಬತ್ತು
800,hundert::NUM,سل,ನೂರು
801,tausend::NUM,زر,ಸಾವಿರ
802,und::CNJ,او,ಮತ್ತು
803,oder::CNJ,ېا,ಅಥವಾ
804,stehen::V,درېدل,ನಿಲ್ಲು
805,sitzen::V,کښېنستل,ಕುಳ್ಳಿರು
806,liegen::V,ملاستل,ಮಲಗಿಕೊ
807,hängen::V,ځړېدل,ಇಳಿಯಬಿಡು
808,werden::V,کېدل,ಆಗು
809,passieren::V,پېښېدل,ಆಗು
810,beginnen::V,شروع کېدل,ಆರಂಭಿಸು
811,enden::V,خلاصدل,ಕೊನೆಗಾಣು
812,enden::V,تمامېدل,ಕೊನೆಗಾಣು
813,wechseln::V,تغییر موندل,ಮಾರ್ಪಡಿಸು
814,aufgehen[Sonne]::V,ختل,ಮೂಡು
815,untergehen[Sonne]::V,لوېدل,ಮುಳುಗು
816,untergehen[Sonne]::V,پرېوتل,ಮುಳುಗು
817,scheinen[Sonne]::V,رڼا کول,ಹೊಳೆ
818,donnern::V,تنېدل,ಗುಡುಗಾಗು
819,donnern::V,غړمبېدل,ಗುಡುಗಾಗು
820,wehen::V,چلېدل,ತೀಡು
821,strömen::V,بهېدل,ಹರಿ
822,fließen::V,بهېدل,ಹರಿ
823,fließen::V,تویېدل,ಹರಿ
824,sich drehen::V,ګرځېدل,ಸುತ್ತು
825,sich drehen::V,چورلېدل,ಸುತ್ತು
826,schwanken::V,زنګېدل,ಓಲಾಡು
827,schwingen::V,زنګېدل,ತೂಗು
828,fallen::V,ولېدل,ಉದುರು
829,brennen::V,سوځېدل,ಉರಿ
830,rauchen::V,لوګی کول,ಹೊಗೆಬಿಡು
831,regnen::V,باران اورېدل,ಸುರಿ
832,gefrieren::V,کنګل نيول,ಹೆಪ್ಪುಗಟ್ಟು
833,tauen::V,وېلې کېدل,ಬೆಚ್ಚಗಾಗು
834,schmelzen::V,وېلې کېدل,ಕರಗು
835,trocknen::V,وچېدل,ಒಣಗು
836,sieden::V,اېشېدل,ಕುದಿ
837,faulen::V,خرابېدل,ಕೊಳೆ
838,verfaulen::V,ورستېدل,ನಶಿಸು
839,reißen::V,شلېدل,ಒಡೆ
840,versinken::V,ډوېېدل,ಮುಳುಗು
841,vergehen::V,تېرېدل,ಸಾಗು
842,erscheinen::V,ښکارېدل,ತೋರು
843,verschwinden::V,ورکېدل,ಮಾಯವಾಗು
844,sinken::V,ښکته کېدل,ಕುಸಿ
845,abnehmen::V,کمېدل,ತಗ್ಗು
846,zunehmen::V,زیاتېدل,ಬೆಳೆ
847,steigen::V,جګېدل,ಉಬ್ಬು
848,steigen::V,پورته کېدل,ಉಬ್ಬು
849,wachsen::V,وده کول,ಬೆಳೆ
850,glänzen::V,ځلېدل,ಮಿರುಗು
851,funkeln::V,پړکېدل,ಮಿನುಗು
852,lärmen::V,غال و غول کول,ಶಬ್ದ ಮಾಡಲು
853,läuten::V,زنګ وهل,ಬಾರಿಸು
854,klingeln::V,زنګ وهل,ಅನುರಣಿಸು
855,klirren::V,کړنګېدل,ಕಿಣಿಕಿಣಿಸು
856,brausen::V,تلاطم کول,ಅಬ್ಬರಿಸು
857,rauschen::V,شڼهار کول,ಮರ್ಮರಗುಟ್ಟಿಸು
858,klingen::V,آواز کول,ಉಸಿರು
859,bellen::V,غپېدل,ಬಗುಳು
860,heulen::V,انګلل,ಅರಚು
861,blasen::V,پو کول,ಗಾಳಿ ಊದು
862,pfeifen::V,شپېلک وهل,ಸಿಳ್ಳೆಯೂದು
863,schreien::V,ناره کول,ಕರೆ
864,stöhnen::V,زګېروی کول,ನರಳು
865,zittern::V,لړزېدل,ನಡುಗು
866,leben::V,ژوند کول,ಇರು
867,geboren werden::V,زېږېدل,ಉಂಟಾಗು
868,atmen::V,ساه کښل,ಉಸಿರು
869,atmen::V,تنفس کول,ಉಸಿರು
870,trinken::V,څښل,ಕುಡಿ
871,essen::V,خوړل,ತಿನ್ನು
872,schlucken::V,غړپول,ನುಂಗು
873,müde werden::V,ستړی کېدل,ಬಳಲು
874,einschlafen::V,ویده کېدل,ನಿದ್ಧೆಹೋಗು
875,schlafen::V,خوب کول,ನಿದ್ರಿಸು
876,aufwachen::V,ویښېدل,ಏಳು
877,aufstehen::V,پاڅېدل,ಏಳು
878,sich erholen::V,استراحت کول,ಸುಧಾರಿಸು
879,krank werden::V,رنځورېدل,ಬೇನೆಬೀಳು
880,krank sein::V,ناجوړېدل,ಕೆಟ್ಟ ಎಂದು
881,schmerzen::V,خوږېدل,ಕಚ್ಚು
882,schmerzen::V,درد کول,ಕಚ್ಚು
883,husten::V,ټوخېدل,ಕೆಮ್ಮು
884,genesen::V,رغېدل,ಮತ್ತೆಹೊದಿಸು
885,sterben::V,مړل,ಮೃತಪಡು
886,umkommen::V,تلفېدل,ಹಾಳಾಗು
887,sich bewegen::V,چلېدل,ಚಲಿಸು
888,sich bewegen::V,حرکت کول,ಚಲಿಸು
889,sich rühren::V,ښورېدل,ಕದಲು
890,sich erheben::V,درېدل,ಏಳು
891,sich setzen::V,کښېنستل,ಕೂರು
892,hinfallen::V,لوېدل,ಬೀಳು
893,laufen::V,منډې وهل,ನಡೆ
894,schreiten::V,قدم ایښودل,ಮೆಲ್ಲಗೆ ನಡೆ
895,spazierengehen::V,چکر وهل,ವಿಹರಿಸು
896,eilen::V,بېړه کول,ಮುನ್ನುಗ್ಗು
897,sich beeilen::V,عجله کول,ಆತುರಪಡು
898,sausen::V,ځغستل,ಒಗೆ
899,rennen::V,زغلېدل,ಓಡು
900,springen::V,ټوپ وهل,ಜಿಗಿ
901,klettern::V,ختل,ಏರು
902,schaukeln::V,زنګېدل,ತೂಗು
903,kriechen::V,خاپوړی وهل,ತೆವಳು
904,schwimmen::V,لامبو وهل,ಈಜು
905,tauchen::V,غوټه وهل,ಕೆಳಗಿಳಿ
906,rudern::V,پارو وهل,ಸಾಗಿಸು
907,fahren::V,تلل,ನಡೆಸು
908,fliegen::V,الوتل,ಹಾರು
909,gehen::V,تلل,ಹೋಗು
910,weggehen::V,بهر وتل,ಹೊರಡು
911,abfahren::V,تلل,ತೆರಳು
912,anhalten::V,ودرېدل,ನಿಲ್ಲು
913,hineingehen::V,داخلېدل,ಒಳಹೊಗು
914,eintreten::V,ننوتل,ಒಳಹೊಗು
915,kommen::V,راتلل,ಬರು
916,ankommen::V,رسېدل,ಬರು
917,zurückkommen::V,بېرته راتلل,ಹಿಂದಿರುಗು
918,bleiben::V,پاتې کېدل,ಇರು
919,warten::V,انتظار وېستل,ಇರು
920,erwarten::V,انتظار کول,ನಿರೀಕ್ಷಿಸು
921,suchen::V,لټول,ಹುಡುಕು
922,finden::V,میندل,ಕಂಡುಕೊ
923,finden::V,پیدا کول,ಕಂಡುಕೊ
924,versuchen::V,هڅه کول,ಪ್ರಯತ್ನಿಸು
925,vorbereiten::V,چمتوکول,ಸಿದ್ಧವಾಗು
926,lieben::V,مینه لرل,ಪ್ರೀತಿಸು
927,mögen::V,خوښول,ಇಷ್ಟಪಡು
928,mögen::V,علاقه لرل,ಇಷ್ಟಪಡು
929,lachen::V,خندېدل,ನಗು
930,rühren::V,اغېزه کول,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
931,weinen::V,ژړل,ಅಳು
932,schimpfen::V,ښکنځا کول,ಗೊಣಗು
933,sich ärgern::V,قهر راتلل,ಗಣಗಾಡು
934,sich fürchten::V,ډارېدل,ನಡುಗು
935,fürchten::V,ډارېدل,ಹೆದರು
936,fliehen::V,تښتېدل,ಓಡಿಹೋಗು
937,flüchten::V,تښتېدل,ಪಾರಾಗು
938,sehen::V,لیدل,ಕಾಣು
939,anschauen::V,کتل,ನೋಡು
940,ansehen::V,ننداره کول,ನಿರೀಕ್ಷಿಸು
941,hören::V,اورېدل,ಕೇಳು
942,zuhören::V,غوږ نیول,ಆಲಿಸು
943,probieren::V,څکه کول,ರುಚಿ ನೋಡು
944,probieren::V,چاشنی کول,ರುಚಿ ನೋಡು
945,riechen::V,بويول,ಮೂಸು
946,fühlen::V,حسول,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
947,scheinen::V,ښکارېدل,ತೋರು
948,zu sehen sein::V,ښکارېدل,ಕಾಣಿಸು
949,vernehmen::V,خبرېدل,ಕೇಳು
950,frieren::V,ساړه کېتل,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
951,tun::V,کول,ಮಾಡು
952,können::V,کولای شول,ಮಾಡಬಲ್ಲ
953,können::V,د لاسه کېدل,ಮಾಡಬಲ್ಲ
954,wollen::V,غوښتل,ಬಯಸು
955,anfangen::V,شروع کول,ಪ್ರಾರಂಭಿಸು
956,beenden::V,ختمول,ನಿಲ್ಲಿಸು
957,beenden::V,پای ته رسول,ನಿಲ್ಲಿಸು
958,aufhören::V,بس کول,ಮುಗಿಸು
959,gelingen::V,موفق کېدل,ಯಶಸ್ವಿಯಾಗು
960,gelingen::V,بریالی کېدل,ಯಶಸ್ವಿಯಾಗು
961,geraten::V,کېدل,ಉತ್ಪತ್ತಿಮಾಡು
962,öffnen::V,خلاصول,ತೆರೆ
963,öffnen::V,پرانیستل,ತೆರೆ
964,schließen::V,تړل,ಮುಚ್ಚು
965,stellen::V,ایښودل,ಇಕ್ಕು
966,setzen::V,کښېنول,ಇಡು
967,legen::V,ایښودل,ಇಡು
968,berühren::V,لاس وهل,ತಾಕು
969,verbinden::V,تړل,ಕೂಡಿಸು
970,bedecken::V,پوښول,ಮುಚ್ಚು
971,aufhängen::V,ځوړندول,ತೂಗುಹಾಕು
972,anzünden::V,بلول,ಹತ್ತಿಸು
973,aufheben::V,پورته کول,ಆಯಿ
974,zurücklassen::V,پرېښودل,ಬಿಡು
975,verlieren::V,ورکول,ಕಳೆ
976,fallen lassen::V,له لاسه لوېدل,ಬೀಳಿಸು
977,machen::V,کول,ಮಾಡು
978,herstellen::V,جوړول,ತಯಾರಿಸು
979,herstellen::V,توليدول,ತಯಾರಿಸು
980,bauen::V,جوړول,ಕಟ್ಟು
981,reparieren::V,ترمیمول,ಸರಿಪಡಿಸು
982,verbessern::V,اصلاح کول,ತಿದ್ದು
983,ändern::V,تغیر ورکول,ಬದಲಾಯಿಸು
984,graben::V,کيندل,ಅಗೆ
985,beugen::V,ټیټول,ಬಗ್ಗಿಸು
986,biegen::V,کږول,ಬಗ್ಗಿಸು
987,drehen::V,ګرځول,ತಿರುಗು
988,wenden::V,اړول,ತಿರುಗು
989,umdrehen::V,اړول,ತಿರುಗಿಸು
990,heben::V,جګول,ಎತ್ತು
991,heben::V,پورته کول,ಎತ್ತು
992,hochheben::V,جګول,ಎತ್ತು
993,ergreifen::V,نیول,ಆಕ್ರಮಿಸು
994,halten::V,نیول,ಹಿಡಿ
995,drücken::V,کښېکښل,ಒತ್ತು
996,schieben::V,پوری وهل,ನೂಕು
997,kratzen::V,ګرول,ತರಚಿಕೊಳ್ಳು
998,lecken::V,څټل,ನೆಕ್ಕು
999,beißen::V,چیچل,ಕಚ್ಚು
1000,abreißen::V,شکول,ಹರಿ
1001,abschneiden::V,پرېکول,ಕತ್ತರಿಸು
1002,binden::V,تړل,ಕಟ್ಟು
1003,stecken::V,ټومبل,ಸಿಕ್ಕಿಸು
1004,brechen::V,ماتول,ಮುರಿ
1005,klopfen::V,ټکول,ತಟ್ಟು
1006,hauen::V,ټکول,ಹೊಡೆ
1007,kleben::V,نښلول,ಅಂಟಿಸು
1008,kleben::V,سرېښول,ಅಂಟಿಸು
1009,reiben::V,مږل,ಉಜ್ಜು
1010,streichen::V,مښل,ಹರಡು
1011,schleifen::V,تېره کول,ಮಸೆ
1012,schneiden::V,غوڅول,ಕತ್ತರಿಸು
1013,schneiden::V,پرېکول,ಕತ್ತರಿಸು
1014,rütteln::V,خوڅول,ಕುಲುಕಿಸು
1015,schütteln::V,ښورول,ಅಲುಗಿಸು
1016,schwenken::V,خوڅول,ತೂಗಾಡು
1017,schütten::V,اچول,ಎರೆ
1018,schütten::V,تویول,ಎರೆ
1019,füllen::V,ډکول,ತುಂಬಿಸು
1020,einwickeln::V,پېچل,ಹೊದಿಸು
1021,einwickeln::V,نغښتل,ಹೊದಿಸು
1022,tragen::V,وړل,ಹೊರು
1023,schleppen::V,وړل,ಜಗ್ಗು
1024,ziehen::V,کښل,ಎಳೆ
1025,aufbewahren::V,ساتل,ಇಟ್ಟುಕೊ
1026,werfen::V,اچول,ಎಸೆ
1027,werfen::V,غورځول,ಎಸೆ
1028,fangen::V,نیول,ಹಿಡಿ
1029,fangen::V,ګیرول,ಹಿಡಿ
1030,packen::V,نیول,ಸೆಳೆ
1031,verstecken::V,پټول,ಮುಚ್ಚಿಡು
1032,teilen::V,وېشل,ವಿಭಜಿಸು
1033,teilen::V,تقسیمول,ವಿಭಜಿಸು
1034,schicken::V,لېږل,ಕಳುಹಿಸು
1035,schicken::V,استول,ಕಳುಹಿಸು
1036,bringen::V,راوړل,ತರು
1037,hinzufügen::V,زیاتول,ಕೂಡಿಸು
1038,bekommen::V,حاصلول,ಸಂಪಾದಿಸು
1039,erhalten::V,اخیستل,ಪಡೆ
1040,nehmen::V,نیول,ಹಿಡಿ
1041,nehmen::V,اخيستل,ಹಿಡಿ
1042,wählen::V,خوښول,ಆರಿಸು
1043,auswählen::V,چنده کول,ಆಯಿ
1044,bewahren::V,ساتل,ರಕ್ಷಿಸಿಡು
1045,behindern::V,مانع کېدل,ಅಡ್ಡಿಮಾಡು
1046,behindern::V,ممانعت کول,ಅಡ್ಡಿಮಾಡು
1047,verderben::V,خرابېدل,ಕೆಡಿಸು
1048,beschädigen::V,ورانول,ಹಾಳುಮಾಡು
1049,zerbrechen::V,ماتول,ಮುರಿ
1050,zerreißen::V,څیرې کول,ಸೀಳು
1051,zerstören::V,ړنګول,ಅಳಿಸು
1052,zerstören::V,ورانول,ಅಳಿಸು
1053,verbrennen::V,سوځول,ಸುಡು
1054,geben::V,ورکول,ಕೊಡು
1055,reichen::V,ورکول,ಕೊಡು
1056,schenken::V,بښل,ಅರ್ಪಿಸು
1057,versprechen::V,لوز کول,ವಾಗ್ದಾನಮಾಡು
1058,wünschen::V,غوښتل,ಬಯಸು
1059,loben::V,ستایل,ಹೊಗಳು
1060,loben::V,تمجید کول,ಹೊಗಳು
1061,küssen::V,ښکلول,ಚುಂಬಿಸು
1062,wiegen::V,زنګول,ತೂಗು
1063,zudecken::V,پوښول,ಹಾಸು
1064,wecken::V,ويښول,ಎಬ್ಬಿಸು
1065,zeigen::V,ښودل,ತೋರಿಸು
1066,führen::V,بیول,ದಾರಿತೋರಿಸು
1067,lehren::V,درس ورکول,ಕಲಿಸು
1068,lehren::V,تعلیم ورکول,ಕಲಿಸು
1069,unterrichten::V,درس ورکول,ಬೋಧಿಸು
1070,aufziehen::V,روزل,ಸಲಹು
1071,leiten::V,رهبری کول,ಮುಂದಾಳಾಗಿರು 
