,Concept_ID,az,en
849,krank sein::V,xəstələnmək,be ill
850,schmerzen::V,ağrimaq,ache
851,husten::V,öksürmək,cough
852,genesen::V,sağalmaq,recover
853,sterben::V,ölmək,die
854,sterben::V,vəfat etmək,die
855,umkommen::V,həlak olmaq,perish
856,sich bewegen::V,hərəkət etmək,move
857,sich rühren::V,tərpənmək,budge
858,sich erheben::V,qalxmaq,stand up
859,sich setzen::V,oturmaq,sit down
860,hinfallen::V,yıxılmaq,tumble
861,laufen::V,yerimək,walk
862,schreiten::V,addım atmaq,pace
863,spazierengehen::V,gəzmək,go for a walk
864,eilen::V,atılmaq,rush
865,sich beeilen::V,tələsmək,hurry
866,sausen::V,çırpmaq,dash
867,rennen::V,qaçmaq,run
868,springen::V,sıçramaq,jump
869,klettern::V,dırmanmaq,climb
870,schaukeln::V,sallanmaq,seesaw
871,kriechen::V,sürünmək,creep
872,schwimmen::V,üzmek,swim
873,tauchen::V,dalmaq,dive
874,rudern::V,avarlamaq,row
875,fahren::V,sürmək,drive
876,fliegen::V,uçmaq,fly
877,gehen::V,getmək,go
878,weggehen::V,getmək,go away
879,abfahren::V,yola düşmək,depart
880,anhalten::V,saxlamaq,stop
881,hineingehen::V,girmək,go in
882,eintreten::V,girmək,enter
883,eintreten::V,daxil olmaq,enter
884,kommen::V,gəlmək,come
885,ankommen::V,gəlib çatmaq,arrive
886,zurückkommen::V,qayıtmaq,come back
887,bleiben::V,qalmaq,stay
888,warten::V,gözləmək,wait
889,erwarten::V,bəkləmək,wait for
890,suchen::V,aramaq,seek
891,suchen::V,aramaq,look for
892,suchen::V,axtarmaq,seek
893,suchen::V,axtarmaq,look for
894,finden::V,tapmaq,find
895,versuchen::V,çalışmaq,try
896,vorbereiten::V,hazırlamaq,prepare
897,lieben::V,sevmək,love
898,mögen::V,xoşlamaq,like
899,lachen::V,gülmək,laugh
900,rühren::V,həyəcanlandırmaq,move
901,weinen::V,ağlamaq,weep
902,schimpfen::V,küfr etmək,grumble
903,sich ärgern::V,acıqlanmaq,be annoyed
904,sich fürchten::V,qorxmaq,be afraid
905,fürchten::V,qorxmaq,be afraid of
906,fliehen::V,qaçmaq,flee
907,flüchten::V,qaçmaq,escape
908,sehen::V,görmək,see
909,anschauen::V,baxmaq,look at
910,ansehen::V,baxmaq,watch
911,hören::V,duymaq,hear
912,hören::V,eşitmək,hear
913,zuhören::V,dinləmək,listen
914,probieren::V,dadına baxmaq,taste
915,riechen::V,qoxlamaq,smell
916,fühlen::V,duymaq,feel
917,scheinen::V,görünmək,seem
918,zu sehen sein::V,görünmək,show
919,vernehmen::V,eşitmək,hear
920,frieren::V,üşümək,be cold
921,tun::V,etmək,do
922,können::V,bilmək,can
923,können::V,bacarmaq,can
924,wollen::V,istəmək,want
925,anfangen::V,başlamaq,start
926,beenden::V,bitirmək,finish
927,aufhören::V,bitmək,stop
928,aufhören::V,qurtarmaq,stop
929,gelingen::V,müvəffəq olmaq,succeed
930,geraten::V,düşmək,turn out
931,öffnen::V,açmaq,open
932,schließen::V,qapamaq,close
933,stellen::V,qoymaq,put
934,setzen::V,oturtmaq,place
935,legen::V,qoymaq,lay
936,berühren::V,toxunmaq,touch
937,verbinden::V,bağlamaq,connect
938,bedecken::V,örtmək,cover
939,aufhängen::V,asmaq,hang up
940,anzünden::V,yandırmaq,light
941,aufheben::V,qaldırmaq,pick up
942,zurücklassen::V,buraxmaq,leave
943,verlieren::V,itirmək,lose
944,fallen lassen::V,düşürmək,drop
945,machen::V,etmək,make
946,herstellen::V,istehsal etmək,produce
947,bauen::V,tikmək,build
948,reparieren::V,təmir etmək,mend
949,verbessern::V,düzəltmək,improve
950,ändern::V,dəyişdirmək,alter
951,graben::V,qazımaq,dig
952,beugen::V,əymək,bow
953,biegen::V,bükmək,bend
954,drehen::V,döndərmək,spin
955,wenden::V,çevirmək,turn
956,umdrehen::V,çevirmək,turn around
957,heben::V,qaldırmaq,raise
958,hochheben::V,qaldırmaq,lift
959,ergreifen::V,tutmaq,seize
960,halten::V,saxlamaq,hold
961,drücken::V,sıxmaq,press
962,schieben::V,sürmək,push
963,kratzen::V,qaşımaq,scrape
964,lecken::V,yalamaq,lick
965,beißen::V,dişləmək,bite
966,abreißen::V,qoparmaq,tear off
967,abschneiden::V,ayırmaq,cut off
968,binden::V,bağlamaq,tie
969,stecken::V,soxmaq,stick
970,brechen::V,qırmaq,break
971,klopfen::V,sındırmaq,knock
972,hauen::V,vurmaq,hit
973,kleben::V,apışdırmaq,glue
974,reiben::V,ovmaq,rub
975,streichen::V,sürtmək,spread
976,schleifen::V,bülövləmək,grind
977,schneiden::V,kəsmək,cut
978,rütteln::V,sirkələmək,jolt
979,schütteln::V,çalxalamaq,shake
980,schwenken::V,yelləmək,swing
981,schütten::V,tökmək,pour
982,füllen::V,doldurmaq,fill
983,einwickeln::V,sarımaq,wrap
984,tragen::V,daşımaq,carry
985,schleppen::V,sürükləmək,drag
986,ziehen::V,çəkmək,pull
987,aufbewahren::V,gizlətmək,keep
988,werfen::V,atmaq,throw
989,fangen::V,tutmaq,catch
990,packen::V,yaxalamaq,grab
991,verstecken::V,gizlətmək,hide
992,teilen::V,bölmək,divide
993,schicken::V,yollamaq,send
994,schicken::V,göndərmək,send
995,bringen::V,gətirmək,bring
996,hinzufügen::V,əlavə etmək,add
997,bekommen::V,almaq,get
998,bekommen::V,əldə etmək,get
999,erhalten::V,almaq,receive
1000,nehmen::V,almaq,take
1001,wählen::V,seçmək,choose
1002,auswählen::V,arımaq,select
1003,bewahren::V,qorumaq,preserve
1004,behindern::V,mane olmaq,hinder
1005,verderben::V,pozmaq,spoil
1006,beschädigen::V,zədələmək,damage
1007,zerbrechen::V,qırmaq,break
1008,zerbrechen::V,sındırmaq,break
1009,zerreißen::V,yırtmaq,tear
1010,zerstören::V,dağıtmaq,destroy
1011,verbrennen::V,yandırmaq,burn
1012,geben::V,vermək,give
1013,reichen::V,uzatmaq,hand
1014,schenken::V,vermək,give
1015,versprechen::V,vəd vermək,promise
1016,wünschen::V,arzulamaq,wish
1017,loben::V,tərifləmək,praise
1018,küssen::V,öpmək,kiss
1019,wiegen::V,tərpətmək,rock
1020,zudecken::V,örtmək,cover
1021,wecken::V,oyatmaq,wake
1022,zeigen::V,göstərmək,show
1023,führen::V,rəhbərlik etmək,guide
1024,lehren::V,öyrətmək,teach
1025,unterrichten::V,öyrətmək,instruct
1026,unterrichten::V,dərs vermək,instruct
1027,aufziehen::V,tərbiyə etmək,bring up
1028,leiten::V,idarə etmək,lead
1029,antreiben::V,bizləmək,urge
1030,lassen::V,-tırmaq,let
1031,einladen::V,dəvət etmək,invite
1032,vereinigen::V,birləşdirmək,unite
1033,besuchen::V,baş çəkmək,visit
1034,besuchen::V,ziyarət etmək,visit
1035,treffen::V,rastlaşmaq,meet
1036,treffen::V,rast gəlmək,meet
1037,sich versammeln::V,toplanmaq,assemble
1038,spielen::V,oynamaq,play
1039,singen::V,oxumaq,sing
1040,tanzen::V,oynamaq,dance
1041,tanzen::V,rəqs etmək,dance
1042,sich trennen::V,ayrılmaq,separate
1043,verlassen::V,tərk etmək,leave
1044,retten::V,xilas etmək,rescue
1045,bewachen::V,gözətmək,guard
1046,schützen::V,qorumaq,protect
1047,verteidigen::V,qorumaq,defend
1048,sich schlagen::V,döyüşmək,brawl
1049,schießen::V,atmaq,shoot
1050,schießen::V,atəş açmaq,shoot
1051,siegen::V,yenmək,win
1052,ärgern::V,acışdırmaq,annoy
1053,schlagen::V,döymək,beat
1054,treten::V,təpmək,kick
1055,stechen::V,soxmaq,sting
1056,stoßen::V,itələmək,shove
1057,stehlen::V,çalmaq,steal
1058,stehlen::V,oğurlamaq,steal
1059,stören::V,pozmaq,disturb
1060,belästigen::V,narahat etmək,bother
1061,verbergen::V,gizləmək,conceal
1062,täuschen::V,aldatmaq,deceive
1063,betrügen::V,aldatmaq,cheat
1064,töten::V,öldürmək,kill
1065,wohnen::V,yaşamaq,dwell
1066,arbeiten::V,işləmək,work
1067,arbeiten::V,çalışmaq,work
1068,sammeln::V,yığmaq,gather
1069,sammeln::V,toplamaq,gather
1070,pflücken::V,qoparmaq,pick
1071,jagen::V,ovlamaq,hunt
1072,fischen::V,balıq tutmaq,fish
1073,fassen::V,tutmaq,catch
1074,hüten::V,güdmək,herd
1075,treiben::V,haylamaq,drive
1076,anbinden::V,bağlamaq,tie up
1077,füttern::V,bəsləmək,feed
1078,melken::V,sağmaq,milk
1079,hacken::V,yarmaq,chop
1080,gießen::V,sulamaq,water
1081,reifen::V,dəymək,ripen
1082,zubereiten::V,bişirmək,cook
1083,kochen::V,qaynatmaq,boil
1084,backen::V,bişirmək,bake
1085,braten::V,qızartmaq,fry
1086,umrühren::V,qarışdırmaq,stir
1087,stricken::V,hörmək,knit
1088,nähen::V,tikmək,sew
1089,färben::V,boyamaq,dye
1090,reinigen::V,təmizləmək,clean
1091,waschen::V,yumaq,wash
1092,abwischen::V,silmək,wipe
1093,spülen::V,çalxamaq,rinse
1094,fegen::V,süpürmək,sweep
1095,kehren::V,süpürmək,sweep
1096,baden::V,çimmək,bath
1097,sich waschen::V,yuyunmaq,wash
1098,ausziehen::V,soyunmaq,take off
1099,anziehen::V,geymək,put on
1100,sich anziehen::V,geyinmək,get dressed
1101,kämmen::V,daramaq,comb
1102,schmücken::V,bəzəmək,decorate
1103,sagen::V,demək,say
1104,sagen::V,söymek,say
1105,sprechen::V,danışmaq,speak
1106,reden::V,danışmaq,talk
1107,sich unterhalten::V,söhbət etmək,chat
1108,fragen::V,soruşmaq,ask
1109,bitten::V,diləmək,request
1110,bitten::V,xahiş etmək,request
1111,erzählen::V,bəhs etmək,tell
1112,mitteilen::V,bildirmək,convey
1113,nennen::V,adlandırmaq,name
1114,rufen::V,çağırmaq,call
1115,prahlen::V,öyünmək,brag
1116,übersetzen::V,tərcümə etmək,translate
1117,denken::V,düşünmək,think
1118,denken::V,fikirləşmək,think
1119,glauben::V,inanmaq,believe
1120,bemerken::V,qeyd etmək,notice
1121,erkennen::V,tanımaq,recognize
1122,begreifen::V,anlamaq,grasp
1123,verstehen::V,duymaq,understand
1124,lernen::V,öyrənmək,learn
1125,wissen::V,bilmək,know
1126,sich erinnern an::V,xatırlamaq,remember
1127,vergessen::V,unutmaq,forget
1128,messen::V,ölçmək,measure
1129,zählen::V,saymaq,count
1130,rechnen::V,hesablamaq,calculate
1131,lesen::V,oxumaq,read
1132,malen::V,şəkil çəkmək,paint
1133,zeichnen::V,cızmaq,draw
1134,schreiben::V,yazmaq,write
1135,besitzen::V,yiyələnmək,own
1136,besitzen::V,malik olmaq,own
1137,kaufen::V,satın almaq,buy
1138,verkaufen::V,satmaq,sell
1139,bezahlen::V,ödəmək,pay for
1140,zahlen::V,ödəmək,pay
1141,beherrschen::V,idarə etmək,rule
1142,ertragen::V,dözmək,endure
