,Concept_ID,ps,mrj
1365,begreifen::V,پوهېدل,ынгылаш
1366,verstehen::V,پوهېدل,ынгылаш
1367,lernen::V,زده کول,тыменяш
1368,lernen::V,درس لوستل,тыменяш
1369,wissen::V,پوهېدل,пӓлӓш
1370,sich erinnern an::V,یادول,ышештӓрӓш
1371,sich erinnern an::V,په یاد راوړل,ышештӓрӓш
1372,vergessen::V,هېرول,монден кодаш
1373,messen::V,اندازه کول,висӓш
1374,zählen::V,شمارل,шотаяш
1375,rechnen::V,حسابول,шотаяш
1376,lesen::V,لوستل,лыдаш
1377,malen::V,رسمول,рисуяш
1378,zeichnen::V,رسمول,ыдырка́лаш
1379,schreiben::V,لیکل,вазаш
1380,besitzen::V,لرل,кы́чаш
1381,kaufen::V,رانیول,нӓлӓш
1382,verkaufen::V,خرڅول,выжалаш
1383,bezahlen::V,تأدیه کول,тӱлӓш
1384,zahlen::V,کسات اخيستل,тӱлӓш
1385,beherrschen::V,تسلط لرل,кы́чаш
1386,ertragen::V,زغمل,цӹтӓш
1387,Barsch::N,,алангы
1388,Hecht::N,,нуж
1389,Hecht::N,,нужгол
