,Concept_ID,udm,ta
678,einst::ADV,одӥг пол,ஒரே முறை
679,damals::ADV,соку,அப்பொழுது
680,danach::ADV,собере,பிற்பாடு
681,vorher::ADV,азьло,முன்பாக
682,vorher::ADV,азьвыл,முன்பாக
683,zuerst::ADV,азьло,முதலில்
684,einmal::ADV,огпол,ஒரே முறை
685,manchmal::ADV,куддыръя,சில நேரங்களில்
686,oft::ADV,ӵем,அடிக்கடி
687,immer::ADV,пыр,எப்பொழுதும்
688,immer::ADV,котьку,எப்பொழுதும்
689,niemals::ADV,уз ноку,ஒருபோதும் இல்லை
690,hier::ADV,татын,இங்கே
691,hierhin::ADV,татчы,இவ்விடத்திற்கு
692,von hier::ADV,татысь,இனி
693,dort::ADV,отӥ,அங்கே
694,dort::ADV,отын,அங்கே
695,dorthin::ADV,отчы,அவ்விடத்திற்கு
696,geradeaus::ADV,меӵак,முன்னாலிருக்கும்
697,vorwärts::ADV,азьлань,முன்புறமாக
698,rückwärts::ADV,берлань,பின்னோக்கி
699,zurück::ADV,берен,பின்பக்கம்
700,zurück::ADV,берлань,பின்பக்கம்
701,unten::ADV,улын,கீழாக
702,hinab::ADV,улэ,கீழ் நோக்கி
703,oben::ADV,вылын,மேலே
704,oben::ADV,вылӥын,மேலே
705,hinauf::ADV,вылэ,மேலே
706,hinauf::ADV,вылӥе,மேலே
707,hinauf::ADV,выллань,மேலே
708,überall::ADV,котькытын,எல்லா இடத்திலும்
709,überall::ADV,пасьтана,எல்லா இடத்திலும்
710,nicht::ADV,уз,இல்லை
711,ein wenig::ADV,ичи,கொஞ்சம்
712,ein wenig::ADV,ӧжыт,கொஞ்சம்
713,ein wenig::ADV,огшап,கொஞ்சம்
714,kaum::ADV,муртса,அரிதாக
715,sehr::ADV,туж,மிக்க
716,sehr::ADV,лекос,மிக்க
717,so::ADV,озьы,மிகவும்
718,so::ADV,тазьы,மிகவும்
719,noch::ADV,на,இப்பொழுதும்
720,nur::ADV,гинэ,மட்டும்
721,schon::ADV,ни,ஏற்கனவே
722,schon::ADV,ини,ஏற்கனவே
723,wieder::ADV,нош,மறுபடியும்
724,wieder::ADV,кайта,மறுபடியும்
725,vergebens::ADV,юнме,வீண்
726,vor::PRP,азьын,முன்
727,hinter::PRP,берын,பின்பக்கம்
728,hinter::PRP,бӧрсьы,பின்பக்கம்
729,unter::PRP,улын,கீழே
730,durch::PRP,пыр,ஊடே
731,durch::PRP,пыртӥ,ஊடே
732,neben::PRP,бордын,அடுத்து
733,zwischen::PRP,вискын,இடையில்
734,wegen::PRP,сэрен,ஏனெனில்
735,dies::PRN,та,இது
736,das::PRN,со,அது
737,alles::PRN,ваньмыз,ஒவ்வொன்றும்
738,ich::PRN,мон,நான்
739,du::PRN,тон,நீ
740,er::PRN,со,அவன்
741,wir::PRN,ми,நாம்
742,wir::PRN,ми,நாங்கள்
743,ihr::PRN,тӥ,நீங்கள்
744,sie::PRN,соос,அவர்கள்
745,was::FPRN,ма,என்ன
746,wer::FPRN,кин,யார்
747,wo::FADV,кытын,எங்கே
748,wohin::FADV,кытчы,எதற்கு
749,wie::FADV,кызьы,எப்படி
750,warum::FADV,малы,ஏன்
751,wieviel::FNUM,кӧня,எவ்வளவு
752,eins::NUM,одӥг,ஒன்று
753,zwei::NUM,кык,இரண்டு
754,drei::NUM,куинь,மூன்று
755,vier::NUM,ньыль,நான்கு
756,fünf::NUM,вить,ஐந்து
757,sechs::NUM,куать,ஆறு
758,sieben::NUM,сизьым,ஏழு
759,acht::NUM,тямыс,எட்டு
760,neun::NUM,укмыс,ஒன்பது
761,zehn::NUM,дас,பத்து
762,elf::NUM,дас одӥг,பதினொன்று
763,zwölf::NUM,дас кык,பன்னிரண்டு
764,zwanzig::NUM,кызь,இருபது
765,dreißig::NUM,куамын,முப்பது
766,vierzig::NUM,ньыльдон,நாற்பது
767,fünfzig::NUM,витьтон,ஐமபது
768,sechzig::NUM,куатьтон,அறுபது
769,siebzig::NUM,сизьымдон,எழுபது
770,achtzig::NUM,тямыстон,எண்பது
771,neunzig::NUM,укмыстон,தொன்னூறு
772,hundert::NUM,сю,நூறு
773,tausend::NUM,сюрс,ஆயிரம்
774,und::CNJ,и,மற்றும்
775,und::CNJ,но,மற்றும்
776,oder::CNJ,яке,அல்லது
777,stehen::V,сылыны,நில்
778,sitzen::V,пукыны,உட்கார்
779,liegen::V,кылльыны,படு
780,hängen::V,ошкыса улыны,தொங்கச் செய்
781,werden::V,луыны,ஆகு
782,passieren::V,луыны,நிகழ்
783,beginnen::V,кутскыны,ஆரம்பி
784,enden::V,бырыны,முடி
785,wechseln::V,воштӥськыны,மாற்று
786,aufgehen[Sonne]::V,ӝужаны,உயர எழு
787,untergehen[Sonne]::V,пуксьыны,பொறுத்து
788,scheinen[Sonne]::V,пиштыны,பிரகாசி
789,scheinen[Sonne]::V,чиляны,பிரகாசி
790,donnern::V,гудыръяны,இடி
791,wehen::V,пелляськыны,வீசு
792,strömen::V,киськыны,பாயதல்
793,strömen::V,исьтӥськыны,பாயதல்
794,fließen::V,бызьыны,நீரோட்டம் போக்கில் போ
795,sich drehen::V,берганы,சுழல்
796,schwanken::V,вошъяськыны,தள்ளாடு
797,schwingen::V,шонаськыны,ஆடு
798,fallen::V,усьыны,விழு
799,brennen::V,ӝуаны,எரி
800,rauchen::V,ӵындыны,பகை பிடி
801,regnen::V,зорыны,மழை பெய்
802,gefrieren::V,кынмыны,உறைந்துவிடு
803,tauen::V,шунаны,உருகு
804,schmelzen::V,шунаны,உருகு
805,trocknen::V,куасьмыны,உலர்த்து
806,sieden::V,пӧзьыны,கொதிக்க வை
807,faulen::V,сисьмыны,அழுகச் செய்
808,verfaulen::V,сисьмыны,அழுகச் செய்
809,reißen::V,кеськыны,திடீரென அறு
810,versinken::V,выйыны,மூழ்கு
811,vergehen::V,ортчыны,கடந்துசெல்
812,erscheinen::V,адскыны,தோன்றச்
813,verschwinden::V,бырыны,மறைந்து போ
814,sinken::V,усьыны,பதைவுறு
815,abnehmen::V,синыны,குறை
816,zunehmen::V,йылыны,உயர்த்து
817,steigen::V,лӧпкыны,உயர எழு
818,wachsen::V,будыны,வளர்
819,glänzen::V,чиляны,மிளிர்
820,glänzen::V,пиштыны,மிளிர்
821,funkeln::V,чилекъяны,பிரகாசி
822,lärmen::V,уретыны,கொம்பு
823,lärmen::V,ӵашетыны,கொம்பு
824,läuten::V,жингыртыны,மணியொலியிசை
825,klingeln::V,жингыртыны,மணி அடி
826,klirren::V,жильккетыны,கிலுங்கு
827,brausen::V,лекъяськыны,இரைதல்
828,rauschen::V,ӵашетыны,சலசலப்பு
829,klingen::V,кылӥськыны,சிலம்புதல்
830,bellen::V,утыны,குரை
831,heulen::V,вузыны,ஊளையிடு
832,blasen::V,пельтыны,ஊது
833,pfeifen::V,шуланы,சீழ்க்கை எழப்பு
834,schreien::V,черекъяны,கூச்சலிடு
835,schreien::V,кесяськыны,கூச்சலிடு
836,stöhnen::V,ӝуштыны,வேதனை
837,zittern::V,дырекъяны,நடுங்கு
838,zittern::V,куалекъяны,நடுங்கு
839,leben::V,улыны,உயிருடனிரு
840,geboren werden::V,вордӥськыны,பிற
841,atmen::V,шоканы,சுவாசி
842,trinken::V,юыны,குடி
843,essen::V,сиыны,சாப்பிடு
844,schlucken::V,ньылыны,முழுங்கு
845,müde werden::V,жадьыны,கையயர்தல்
846,einschlafen::V,умме усьыны,தூங்க
847,schlafen::V,кӧлыны,தூங்கு
848,aufwachen::V,сайканы,எழுப்பு
849,aufstehen::V,султыны,எழுந்திரு
850,sich erholen::V,шутэтскыны,இளைப்பாறு
851,krank werden::V,висьыны,விழுதல்
852,krank sein::V,висьыны,நருக்கலாயிருக்க
853,schmerzen::V,висьыны,நோவுறு
854,husten::V,кызыны,இருமு
855,genesen::V,юнматскыны,குணம் அடை
856,genesen::V,бурмытскылыны,குணம் அடை
857,sterben::V,кулыны,மரணமடை
858,umkommen::V,бырыны,நசி
859,sich bewegen::V,вырыны,நகர்த்து
860,sich rühren::V,вырӟыны,அசை
861,sich rühren::V,вырӟылыны,அசை
862,sich erheben::V,султыны,எழுந்து நில்
863,sich setzen::V,пуксьыны,உட்கார்
864,hinfallen::V,усьыны,விழு
865,laufen::V,мыныны,நட
866,schreiten::V,вамышъяны,கவடுவைத்தல்
867,spazierengehen::V,мыныны,உலவு
868,spazierengehen::V,ветлыны,உலவு
869,eilen::V,дыртыны,விரைந்து
870,sich beeilen::V,дыртыны,அவசரப்படுத்து
871,sausen::V,туж ӝог мыныны,விரைந்து செல்
872,rennen::V,бызьылыны,ஓடு
873,springen::V,тэтчаны,குதி
874,klettern::V,тубаны,ஏறு
875,schaukeln::V,лэйканы,தள்ளாடு
876,schaukeln::V,шонаськыны,தள்ளாடு
877,kriechen::V,нюж ветлыны,மெதுவாக நடந்து செல்
878,schwimmen::V,уяны,நீந்து
879,tauchen::V,зумылыны,மூழ்கி நீச்சலடி
880,rudern::V,полсаны,துடுப்புப் போடு
881,fahren::V,ветлыны,ஓட்டு
882,fliegen::V,лобаны,பற
883,gehen::V,мыныны,போ
884,weggehen::V,кошкыны,விலகிச் செல்
885,abfahren::V,кошкыны,புறப்பட்டுச் செல்
886,anhalten::V,дугдыны,நின்றுவிடு
887,hineingehen::V,пырыны,மறையச் செய்
888,eintreten::V,пырыны,நுழை
889,kommen::V,вуыны,வா
890,kommen::V,лыктыны,வா
891,ankommen::V,вуыны,வநது சேர்
892,zurückkommen::V,берытскыны,திரும்பி வா
893,bleiben::V,кыльыны,இரு
894,warten::V,витьыны,தாமதி
895,erwarten::V,витьыны,எதிர்நோக்கு
896,erwarten::V,возьманы,எதிர்நோக்கு
897,suchen::V,утчаны,தேடு
898,finden::V,шедьтыны,கண்டுபிடி
899,versuchen::V,турттыны,முயற்சி செய்
900,vorbereiten::V,дасяны,ஆயத்தம் செய்
901,lieben::V,гажаны,அன்பு செலுத்து
902,mögen::V,яратыны,விரும்பு
903,lachen::V,серекъяны,சிரி
904,rühren::V,сюлме йӧтыны,இதயத்தைத் தொடு
905,weinen::V,бӧрдыны,அழு
906,schimpfen::V,даллашыны,சாபமிடு
907,sich ärgern::V,лекъяськыны,கோப்பபடு
908,sich fürchten::V,кышканы,பயப்படு
909,sich fürchten::V,курданы,பயப்படு
910,fürchten::V,курданы,பயப்படுத்து
911,fürchten::V,кышканы,பயப்படுத்து
912,fliehen::V,пегӟыны,ஓடு
913,flüchten::V,пегӟыны,தப்பிவிடு
914,sehen::V,адӟыны,பார்
915,anschauen::V,учкыны,கூர்ந்து கவனி
916,ansehen::V,учкыны,கவனி
917,hören::V,кылыны,கேள்
918,zuhören::V,кылзыны,சுவைத்துப் பார்
919,probieren::V,веръяны,ருசி
920,riechen::V,зынъяны,முகர்ந்து பார்
921,fühlen::V,шӧдыны,தொட்டுணர்
922,scheinen::V,адскыны,காணப்படு
923,zu sehen sein::V,адӟиськыны,தோன்றுதல்
924,vernehmen::V,кылыны,கேள்
925,frieren::V,кынмыны,குதுகுதுகு
926,tun::V,карыны,செய்
927,können::V,быгатыны,இயல்வது
928,wollen::V,потыны,விரும்பு
929,anfangen::V,кутскыны,தொடங்கு
930,beenden::V,быдтыны,முடி
931,beenden::V,быдэстыны,முடி
932,aufhören::V,дугдыны,நிறுத்து
933,gelingen::V,быгатыны,வெற்றி
934,gelingen::V,луыны,வெற்றி
935,geraten::V,лэсяны,ஏற்படுத்து
936,öffnen::V,усьтыны,திற
937,schließen::V,пытсаны,மூடு
938,stellen::V,пуктыны,வை
939,setzen::V,пуктыны,வை
940,legen::V,поныны,பரப்பி வை
941,berühren::V,исаны,பதி
942,verbinden::V,герӟаны,சேர்
943,bedecken::V,пытсаны,உறைபோடு
944,aufhängen::V,ошыны,தொங்கவிடு
945,anzünden::V,ӝуатыны,எரியூட்டு
946,aufheben::V,ӝутыны,பொறுக்கி எடு
947,zurücklassen::V,кельтыны,விட்டுச் செல்
948,verlieren::V,ыштыны,இழ
949,fallen lassen::V,уськытыны,அளவில் குறைவு
950,machen::V,лэсьтыны,தயார்செய்
951,herstellen::V,лэсьтыны,உற்பத்தி செய்
952,bauen::V,пуктыны,கட்டு
953,reparieren::V,тупатыны,பழுது பார்
954,verbessern::V,умоятыны,மேம்படுத்து
955,ändern::V,воштыны,மாற்றி அமை
956,graben::V,копаны,குழி வெட்டு
957,beugen::V,губыртыны,வனை
958,biegen::V,куасаны,வனை
959,drehen::V,бергатыны,சுழல்
960,wenden::V,берыктыны,குடைகவிழு
961,umdrehen::V,берыктыны,சுற்றும் முற்றும் பார்
962,heben::V,ӝутыны,தூக்கு
963,hochheben::V,ӝутъяны,தூக்கு
964,ergreifen::V,кутыны,பறி
965,ergreifen::V,кырмыны,பறி
966,halten::V,возьыны,பிடித்துக் கொள்
967,drücken::V,зӥбыны,அழுத்து
968,drücken::V,пачкатыны,அழுத்து
969,schieben::V,донганы,தள்ளு
970,kratzen::V,вуштыны,கீறு
971,lecken::V,нюлыны,நக்கு
972,beißen::V,куртчыны,கடி
973,abreißen::V,ишкалтыны,கிழி
974,abschneiden::V,шорыны,வெட்டி எடு
975,abschneiden::V,вандыны,வெட்டி எடு
976,binden::V,керттыны,கட்டு
977,stecken::V,мертчытыны,பதிய வை
978,brechen::V,тӥяны,உடை
979,klopfen::V,йыганы,தட்டு
980,klopfen::V,шарккетыны,தட்டு
981,hauen::V,жугыны,அடி
982,hauen::V,тышканы,அடி
983,kleben::V,лякыны,ஒட்டு
984,reiben::V,зыраны,தேய்
985,reiben::V,вуштыны,தேய்
986,streichen::V,зыраны,பரவச்செய்
987,schleifen::V,шерыны,அரை
988,schneiden::V,вандыны,துண்டாக்கு
989,rütteln::V,зуркатыны,மெல்ல தள்ளு
990,schütteln::V,куалекъятыны,குலுக்கு
991,schwenken::V,шонаны,ஊஞ்சலாடு
992,schütten::V,лэзьыны,ஊற்று
993,füllen::V,тырмытыны,நிரப்பு
994,einwickeln::V,биньыны,சுற்று
995,tragen::V,нуыны,எடுத்துச் செல்
996,schleppen::V,кыскыны,இழுத்துச் செல்
997,ziehen::V,кыскыны,இழு
998,aufbewahren::V,возьыны,வைத்துக் கொள்
999,werfen::V,куяны,வீசி எறி
1000,werfen::V,лэзяны,வீசி எறி
1001,fangen::V,кутыны,பிடி
1002,packen::V,кутыны,பிடித்துக்கொள்
1003,packen::V,кырмыны,பிடித்துக்கொள்
1004,verstecken::V,ватыны,மறை
1005,teilen::V,люкыны,பாகங்களாகப் பிரி
1006,schicken::V,ыстыны,அனுப்பு
1007,bringen::V,вайыны,கொண்டு வா
1008,hinzufügen::V,ватсаны,சேர்
1009,bekommen::V,басьтыны,பெறு
1010,erhalten::V,басьтыны,பெறு
1011,nehmen::V,кутыны,எடு
1012,nehmen::V,басьтыны,எடு
1013,wählen::V,бырйыны,தேர்ந்தெடு
1014,auswählen::V,бырйыны,தேர்ல்தெடு
1015,bewahren::V,возьыны,கெடாது பேணு
1016,behindern::V,могӟытыны,தடங்கல் செய்
1017,verderben::V,сӧрыны,நாசமாக்கு
1018,beschädigen::V,урод лэсьтыны,சேதப்படுத்து
1019,zerbrechen::V,сӧрыны,உடை
1020,zerreißen::V,кесяны,கிழி
1021,zerstören::V,куашкатыны,அழி
1022,verbrennen::V,сутыны,எரியூட்டு
1023,geben::V,сётыны,கொடு
1024,reichen::V,сётыны,வழங்கு
1025,schenken::V,кузьманы,மொயத்தல்
1026,versprechen::V,кыл сётыны,உறுதியளி
1027,wünschen::V,сӥзьыны,ஆசைப்படு
1028,loben::V,ушъяны,புகழ்ச்சி கூறு
1029,küssen::V,чупаны,முத்தமிடு
1030,wiegen::V,веттаны,ஆட்டுத்தல்
1031,wiegen::V,лэйкатыны,ஆட்டுத்தல்
1032,zudecken::V,шобыртыны,உறைபோடு
1033,wecken::V,сайкатыны,எழுப்பு
1034,zeigen::V,возьматыны,காட்டு
1035,führen::V,нуыны,வழிகாட்டி
1036,lehren::V,дышетыны,சொல்லிக் கொடு
1037,unterrichten::V,дышетыны,அறிவுரை கூறு
1038,aufziehen::V,будэтыны,வளர்
1039,leiten::V,кивалтыны,அழைத்துச் செல்
1040,antreiben::V,дыртытыны,தூண்டு
1041,lassen::V,-ытыны,விடு
1042,einladen::V,ӧтьыны,அழை
1043,vereinigen::V,огазеяны,ஒன்றாகச் சேர்
1044,besuchen::V,адӟыськыны,வருகை புரி
1045,treffen::V,пумитаны,சந்தி
1046,sich versammeln::V,люкаськыны,தொகுப்பு
1047,spielen::V,шудыны,விளையாடு
1048,singen::V,кырӟаны,பாடு
1049,tanzen::V,эктыны,நடனமாடு
1050,sich trennen::V,люкиськыны,தனிப்படடுத்து
1051,verlassen::V,куштыны,கைவிடு
1052,retten::V,утьыны,காப்பாற்று
1053,bewachen::V,возьманы,காவல் செய்
1054,schützen::V,утялтыны,பாதுகாப்பு செய்
1055,verteidigen::V,возьманы,எதிர்த்து நில்
1056,sich schlagen::V,жугиськыны,பூசலிடு
1057,schießen::V,ыбылӥськны,சுட்டுக் கொல்
1058,siegen::V,вормыны,வெற்றி பெறு
1059,ärgern::V,вожпоттыны,எரிச்சலூட்டு
1060,schlagen::V,жуккыны,அடி
1061,treten::V,лёганы,உதை
1062,stechen::V,бышкалтыны,கொட்டு
1063,stoßen::V,донгыны,நெருக்கு
1064,stehlen::V,вораны,திருடு
1065,stehlen::V,лушканы,திருடு
1066,stören::V,люкетыны,தொல்லைகொடு
1067,belästigen::V,акыльтыны,தொல்லை கொடு
1068,belästigen::V,вукылмыны,தொல்லை கொடு
1069,verbergen::V,ватыны,மறை
1070,täuschen::V,алданы,ஏமாற்று
1071,betrügen::V,пӧяны,ஏமாற்று
1072,töten::V,виыны,கொல்
1073,wohnen::V,улыны,தங்கியிரு
1074,arbeiten::V,ужаны,வேலை செய்
1075,sammeln::V,бичаны,ஒன்றுசேர்
1076,pflücken::V,ишкыны,கொய்து எடு
1077,jagen::V,пӧйшураны,வேட்டையாடு
1078,fischen::V,чорыганы,மீன் பிடி
1079,fassen::V,кутыны,பிடி
1080,hüten::V,возьманы,காவல் செய்
1081,treiben::V,улляны,ஓட்டு
1082,anbinden::V,думыны,கட்டு
1083,füttern::V,сюдыны,உணவளி
1084,melken::V,кыскыны,பால் கற
1085,hacken::V,кораны,வெட்டி எடு
1086,gießen::V,киськаны,நீர்ப் பாய்ச்சு
1087,reifen::V,вуыны,பழு
1088,reifen::V,кисьманы,பழு
1089,zubereiten::V,лесьтыны,சமையல் செய்
1090,kochen::V,пӧзьтыны,வேகவை
1091,backen::V,пыжыны,வெப்பத்தில் வாட்டு
1092,braten::V,пыжыны,பொரியச் செய்
1093,umrühren::V,сураны,கலக்கு
1094,stricken::V,керттыны,பின்னியிழை
1095,nähen::V,вурыны,தையல் வேலை செய்
1096,färben::V,буяны,வண்ணம் பெறச் செய்
1097,reinigen::V,сузяны,சுத்தம் செய்
1098,waschen::V,мисьтаськыны,கழுவு
1099,abwischen::V,ӵушылыны,துடை
1100,spülen::V,гылъяны,அலசு
1101,fegen::V,ӵужыны,பெறுக்கு
1102,kehren::V,ӵужыны,பெறுக்கு
1103,baden::V,пыласькыны,குளி
1104,sich waschen::V,пыласькыны,கழுவு
1105,ausziehen::V,кыльыны,கழற்று
1106,anziehen::V,дӥсяны,புனைதல்
1107,sich anziehen::V,дӥсьяськыны,உடுத்துதல்
1108,kämmen::V,сынаны,தலை வாரிக் கொள்
1109,schmücken::V,чеберъяны,அழகுபடுத்து
1110,sagen::V,шуыны,சொல்
1111,sagen::V,вераны,சொல்
1112,sprechen::V,вераськыны,பேசு
1113,reden::V,вераськыны,பெசு
1114,sich unterhalten::V,вераськыны,இயல்பாக பேசிக்கொண்டிரு
1115,fragen::V,юаны,கேள்
1116,bitten::V,курыны,வேண்டு
1117,erzählen::V,вераны,சொல்
1118,erzählen::V,мадьыны,சொல்
1119,mitteilen::V,ивортыны,சொல்
1120,nennen::V,шуыны,பெயரிடுதல்
1121,rufen::V,ӧтьыны,கூச்சலிடு
1122,prahlen::V,ушъяськыны,தற்பெருமை பேசு
1123,übersetzen::V,берыктыны,மொழிபெயர்ப்பு செய்
1124,denken::V,малпаны,யோசி
1125,glauben::V,оскыны,நம்பு
1126,bemerken::V,адӟыны,கவனி
1127,erkennen::V,тодыны,அடையாளம் கண்டுகொள்
1128,begreifen::V,валаны,பற்றிக்கொள்
1129,verstehen::V,валаны,புரிந்து கொள்
1130,lernen::V,дышетскыны,கற்றுக்கொள்
1131,wissen::V,тодыны,தெரிந்திரு
1132,sich erinnern an::V,тодэ вайыны,நினைவு கூர்
1133,vergessen::V,вунэтыны,மற
1134,messen::V,мертаны,அளவிடு
1135,zählen::V,лыдъяны,எண்ணு
1136,rechnen::V,лыдъяны,கணக்கிடு
1137,lesen::V,лыдӟыны,படி
1138,malen::V,суреданы,வண்ணச்சித்திரம்
1139,zeichnen::V,суреданы,வரை
1140,schreiben::V,гожъяны,எழுது
1141,besitzen::V,луыны,உடைமையாகக் கொண்டிரு
1142,kaufen::V,басьтыны,வாங்கு
1143,verkaufen::V,вузаны,விற்பனை செய்
1144,bezahlen::V,тырыны,இறுத்தல்
1145,zahlen::V,тырыны,பணம் செலுத்து
1146,beherrschen::V,кузёяськыны,ஆட்சிசெய்
1147,ertragen::V,чиданы,தாங்கு
