,Concept_ID,av,el
683,schlimm::A,нажасаб,άσχημος
684,schlimm::A,къабихӏаб,άσχημος
685,wahr::A,хӏакъаб,αληθής
686,wahr::A,хӏакъаб,αληθινός
687,wahr::A,битӏараб,αληθής
688,wahr::A,битӏараб,αληθινός
689,alt::A,басрияб,παλιός
690,neu::A,цӏияб,νέος
691,neu::A,цӏияб,καινούργιος
692,ehemalig::A,цебе́госеб,παλιός
693,alt[Lebewesen]::A,хераб,γέρος
694,jung::A,тӏинчӏаб,νέος
695,jung::A,гӏолохъанаб,νέος
696,arm::A,пакъираб,φτωχός
697,reich::A,бечедаб,πλούσιος
698,bekannt::A,лъалеб,γνωστός
699,berühmt::A,машгьураб,περίφημος
700,berühmt::A,машгьураб,ξακουσμένος
701,fremd::A,чияр,ξένος
702,verschieden::A,батӏи-батӏияб,διαφορετικός
703,nah::A,гӏагарда бугеб,κοντινός
704,fern::A,рикӏкӏадаб,μακριά
705,linker::A,квегӏаб,αριστερός
706,rechter::A,кваранаб,δεξιός
707,anderer::A,батӏияб,άλλος
708,erster::A,тӏоцебесеб,πρώτος
709,zweiter::A,кӏиабилеб,δεύτερος
710,dritter::A,лъабабилеб,τρίτος
711,letzter::A,ахирисеб,τελευταίος
712,allein::ADV,ялгъузго,μόνος
713,auf einmal::ADV,цихӏинтӏаго,εφάπαξ
714,zusammen::ADV,цойида,μαζί
715,plötzlich::ADV,цойидасанго,έξαφνα
716,sofort::ADV,гьебсагӏат,αμέσως
717,jetzt::ADV,гьанже,τώρα
718,heute::ADV,жакъа,σήμερα
719,morgen::ADV,метер,αύριο
720,bald::ADV,гьабсагӏаталъ,σε λίγο
721,bald::ADV,гьабсагӏаталъ,εντός ολίγου
722,dann::ADV,цинги,ύστερα
723,gestern::ADV,сон,χτες
724,einst::ADV,цин,ποτέ
725,einst::ADV,цин,άλλοτε
726,damals::ADV,гьебмехалъ,τότε
727,damals::ADV,гьебмехалда,τότε
728,danach::ADV,цинги,μετά
729,danach::ADV,цинги,ύστερα
730,danach::ADV,хадуса,μετά
731,danach::ADV,хадуса,ύστερα
732,vorher::ADV,цебе,πριν
733,vorher::ADV,цебе,προηγουμένως
734,zuerst::ADV,тӏоцебе,πρώτα
735,einmal::ADV,цинцӏул,μία φορά
736,einmal::ADV,цихӏин,μία φορά
737,einmal::ADV,цоцӏул,μία φορά
738,manchmal::ADV,олоцӏул,κάποτε
739,oft::ADV,гӏемерго,συχνά
740,oft::ADV,гӏемерго,πολλές φορές
741,immer::ADV,кидаго,πάντα
742,immer::ADV,кидаго,πάντοτε
743,niemals::ADV,киданиги,ποτέ
744,hier::ADV,аниб,εδώ
745,hierhin::ADV,анибехун,εδώ
746,von hier::ADV,гьаниса,από δω
747,dort::ADV,гьениб,εκεί
748,dorthin::ADV,гьадаба,προς τα κει
749,geradeaus::ADV,битӏутӏа,κατευθείαν
750,vorwärts::ADV,цебехун,εμπρός
751,rückwärts::ADV,нахъ-нахъ,πίσω
752,zurück::ADV,нахъе,πίσω
753,unten::ADV,ахакь,κάτω
754,unten::ADV,гъоркь,κάτω
755,hinab::ADV,эхебе,προς τα κάτω
756,oben::ADV,тӏад,πάνω
757,oben::ADV,тӏад,επάνω
758,oben::ADV,тӏадехун,πάνω
759,oben::ADV,тӏадехун,επάνω
760,hinauf::ADV,эхеде,προς τα πάνω
761,überall::ADV,кибго,παντού
762,ein wenig::ADV,дагьабго,λιγάκι
763,kaum::ADV,хӏалалъ,μόλις
764,sehr::ADV,кутакалда,πολύ
765,so::ADV,гьедин,έτσι
766,noch::ADV,жеги,ακόμα
767,nur::ADV,гӏӣцӏго,μόνο
768,wieder::ADV,на́хъеги,ξανά
769,vergebens::ADV,чӏалгӏаде,μάταια
770,vor::PRP,цебе,μπροστά σε
771,vor::PRP,цебе,μπροστά από
772,hinter::PRP,хадуса,πίσω από 
773,unter::PRP,ахакь,υπό
774,unter::PRP,ахакь,κάτω από
775,unter::PRP,гъоркь,υπό
776,unter::PRP,гъоркь,κάτω από
777,neben::PRP,аскӏо,δίπλα σε
778,zwischen::PRP,гьоркьоб,μεταξύ
779,zwischen::PRP,гьоркьоб,ανάμεσα σε
780,wegen::PRP,гьелда,για
781,wegen::PRP,гьелда,λόγω
782,dies::PRN,гьаб,αυτό
783,dies::PRN,гьеб,αυτό
784,das::PRN,доб,το
785,ich::PRN,дун,εγώ
786,du::PRN,дуца,σύ
787,du::PRN,дуца,εσύ
788,er::PRN,доб,αυτός
789,wir::PRN,ниж,εμείς
790,ihr::PRN,нуж,εσείς
791,sie::PRN,дол,αυτοί
792,sie::PRN,эл,αυτοί
793,was::FPRN,щиб,τι
794,wer::FPRN,щиб,ποιος
795,wo::FADV,киб,πού
796,wo::FADV,кибехун,πού
797,wohin::FADV,кибехун,πού
798,wohin::FADV,кибехун,για πού
799,wie::FADV,кин,πώς
800,warum::FADV,щай,γιατί
801,wieviel::FNUM,кигӏан,πόσος
802,eins::NUM,цо,ένα
803,zwei::NUM,кӏиго,δύο
804,drei::NUM,лъабго,τρία
805,drei::NUM,лъабго,τρεις
806,vier::NUM,ункъо,τέσσερα
807,vier::NUM,ункъо,τέσσερις
808,fünf::NUM,щуго,πέντε
809,sechs::NUM,анлъго,έξι
810,sieben::NUM,анкьго,εφτά
811,acht::NUM,микьго,οχτώ
812,neun::NUM,ичӏго,εννιά
813,zehn::NUM,анцӏго,δέκα
814,elf::NUM,анцӏила цо,έντεκα
815,zwölf::NUM,кӏиго-анцӏила,δώδεκα
816,zwanzig::NUM,къого,είκοσι
817,dreißig::NUM,лъеберго,τριάντα
818,vierzig::NUM,кӏикъого,σαράντα
819,fünfzig::NUM,кӏикъо́ялда анцӏго,πενήντα
820,sechzig::NUM,лъабкъого,εξήντα
821,siebzig::NUM,лъабкъо́ялда анцӏго,εβδομήντα
822,achtzig::NUM,ункъого,ογδόντα
823,neunzig::NUM,ункъоялда а́нцӏила,ενενήντα
824,hundert::NUM,нусго,εκατό
825,tausend::NUM,азарго,χίλιοι
826,und::CNJ,ва,και
827,und::CNJ,-ги,και
828,oder::CNJ,ялъуни,ή
829,stehen::V,бахъунчӏезе,στέκομαι
830,stehen::V,бахъунчӏезе,είμαι όρθιος
831,sitzen::V,гӏодов чӏезе,κάθομαι
832,liegen::V,бегизе,είμαι ξαπλωμένος
833,hängen::V,базе,κρέμομαι
834,werden::V,бахъине,γίνομαι
835,passieren::V,лъугьине,συμβαίνω
836,passieren::V,лъугьа-бахъине,συμβαίνω
837,beginnen::V,байбихьизе,αρχίζω
838,enden::V,лъугӏизе,τελειώνω
839,wechseln::V,хиса-басизе,αλλάζω
840,wechseln::V,хисизе,αλλάζω
841,aufgehen[Sonne]::V,баккизе,βγαίνω
842,aufgehen[Sonne]::V,баккизе,ανατέλλω
843,untergehen[Sonne]::V,щинкӏизе,δύω
844,untergehen[Sonne]::V,щинкӏизе,βασιλεύω
845,scheinen[Sonne]::V,къалъ-къалъизе,λάμπω
846,donnern::V,гъугъазе,βροντώ
847,wehen::V,пуйзе,φυσώ
848,strömen::V,чвахизе,ρέω
849,strömen::V,чвахизе,τρέχω
850,fließen::V,чвахизе,ρέω
851,sich drehen::V,сверизе,γυρίζω
852,sich drehen::V,сверизе,στρέφομαι
853,schwanken::V,хьвагӏезе,ταλαντεύομαι
854,schwanken::V,багъа-бачаризе,ταλαντεύομαι
855,schwingen::V,щвартӏезе,αιωρούμαι
856,schwingen::V,щвартӏезе,ταλαντεύομαι
857,fallen::V,бортизе,πέφτω
858,brennen::V,рекӏине,καίω
859,rauchen::V,кӏкӏуй буризе,καπνίζω
860,regnen::V,базе,βρέχω
861,gefrieren::V,гӏу́низе,παγώνω
862,tauen::V,биаризе,λειώνω
863,schmelzen::V,биине,λειώνω
864,trocknen::V,бакъвазе,στεγνώνω
865,sieden::V,гьалдезе,βράζω
866,faulen::V,махӏцине,σαπίζω
867,verfaulen::V,туризе,σαπίζω
868,reißen::V,бихъизе,σχίζω
869,versinken::V,гъанкъизе,βουλιάζω
870,versinken::V,гъанкъизе,βυθίζομαι
871,vergehen::V,базе,περνώ
872,vergehen::V,бахъизе,περνώ
873,vergehen::V,ине,περνώ
874,erscheinen::V,баккизе,εμφανίζομαι
875,verschwinden::V,къине,χάνομαι
876,verschwinden::V,къине,εξαφανίζομαι
877,verschwinden::V,билизе,χάνομαι
878,verschwinden::V,билизе,εξαφανίζομαι
879,sinken::V,гӏодо́бе ккезе,κατεβαίνω
880,abnehmen::V,тӏаса камизе,μειώνομαι 
881,zunehmen::V,гӏемерлъизе,αυξάνω
882,zunehmen::V,гӏемерлъизе,μεγαλώνω
883,steigen::V,бахине,ανεβαίνω
884,wachsen::V,кӏодолъизе,μεγαλώνω
885,glänzen::V,цӏвакизе,γυαλίζω
886,funkeln::V,паркъезе,αστράφτω
887,funkeln::V,паркъезе,σπιθοβολώ
888,lärmen::V,хъудизе,θορυβώ
889,lärmen::V,чӏиргъдизе,θορυβώ
890,läuten::V,кьабизе,χτυπώ 
891,klingeln::V,кьабизе,κουδουνίζω
892,klirren::V,зваргъизе,κουδουνίζω
893,brausen::V,гьалаглъизе,βουΐζω
894,rauschen::V,шуршудизе,βουΐζω
895,klingen::V,бахъине,ηχώ
896,bellen::V,гъанчдезе,γαυγίζω
897,heulen::V,рурудизе,ουρλιάζω
898,blasen::V,гьохьизе,φυσώ
899,pfeifen::V,гьещтӏезе,σφυρίζω
900,schreien::V,ахӏизе,κραυγάζω
901,schreien::V,ахӏдезе,κραυγάζω
902,stöhnen::V,зигардизе,βογγώ
903,zittern::V,дарран,τρέμω
904,zittern::V,гьаргьадизе,τρέμω
905,leben::V,бетӏербахъизе,ζω
906,geboren werden::V,лъугьине,γεννιέμαι
907,atmen::V,хӏухьел биччазе,αναπνέω
908,trinken::V,гьекъезе,πίνω
909,essen::V,квине,τρώω
910,essen::V,кваназе,τρώω
911,schlucken::V,кӏкӏвине,καταπίνω
912,schlucken::V,къулчӏизе,καταπίνω
913,müde werden::V,сваказе,κουράζομαι
914,einschlafen::V,кьижизе,αποκοιμιέμαι
915,einschlafen::V,гъапуллъизе,αποκοιμιέμαι
916,schlafen::V,кьижизе,κοιμάμαι
917,aufwachen::V,бигьине,ξυπνώ
918,aufstehen::V,бахъине,σηκώνομαι
919,aufstehen::V,тӏадебахъине,σηκώνομαι
920,sich erholen::V,хьи бахъизе,ξεκουράζομαι
921,sich erholen::V,хӏалхьи гьабизе,ξεκουράζομαι
922,krank werden::V,унтизе,αρρωσταίνω
923,krank sein::V,унтизе,ασθενώ
924,schmerzen::V,унтизе,πονώ
925,husten::V,хъегӏизе,βήχω
926,genesen::V,лъилъизе,θεραπεύομαι
927,sterben::V,хвезе,πεθαίνω
928,umkommen::V,гьалаглъизе,πεθαίνω
929,sich bewegen::V,багъаризе,κουνιέμαι
930,sich bewegen::V,багъаргъизе,κουνιέμαι
931,sich rühren::V,багъаризе,σαλεύω
932,sich erheben::V,тӏадебахъине,επαναστατώ
933,sich erheben::V,бахъине,επαναστατώ
934,sich setzen::V,гӏодов чӏезе,κάθομαι
935,hinfallen::V,щапизе,πέφτω κάτω
936,laufen::V,хьвадизе,τρέχω
937,schreiten::V,чӏезе,βαδίζω
938,spazierengehen::V,тира-сверизе,κάνω βόλτα
939,spazierengehen::V,тира-сверизе,πηγαίνω περίπατο
940,eilen::V,ракӏхӏалакине,σπεύδω
941,eilen::V,дуризе,σπεύδω
942,sich beeilen::V,дуризе,βιάζομαι
943,sich beeilen::V,гӏедегӏизе,βιάζομαι
944,sausen::V,тӏуризе,τρέχω γρήγορα
945,rennen::V,бекеризе,τρέχω
946,springen::V,кӏанцӏизе,πηδώ
947,klettern::V,хархадизе,σκαρφαλώνω
948,schaukeln::V,гьерщезе,κουνιέμαι
949,kriechen::V,хъурщизе,έρπω
950,kriechen::V,хъурщизе,σέρνομαι
951,schwimmen::V,лъедезе,κολυμπώ
952,tauchen::V,букъардизе,βουτώ
953,rudern::V,хазе,κωπηλατώ
954,fahren::V,ине,πηγαίνω
955,fliegen::V,боржине,πετώ
956,gehen::V,ине,βαδίζω
957,gehen::V,ине,πηγαίνω
958,weggehen::V,ине,φεύγω
959,abfahren::V,къокъине,ξεκινώ
960,abfahren::V,къокъине,αναχωρώ
961,anhalten::V,чӏезе,σταματώ
962,anhalten::V,тархъизе,σταματώ
963,anhalten::V,лъалхъизе,σταματώ
964,hineingehen::V,тӏаделъугьине,μπαίνω
965,eintreten::V,лъугьине,μπαίνω
966,eintreten::V,лъугьине,εισέρχομαι
967,kommen::V,бачӏине,έρχομαι
968,ankommen::V,щвезе,φτάνω
969,ankommen::V,тӏадебачӏине,φτάνω
970,zurückkommen::V,тадбуссине,επιστρέφω
971,zurückkommen::V,тӏадбуссине,επιστρέφω
972,bleiben::V,чӏезе,μένω
973,bleiben::V,хутӏизе,μένω
974,warten::V,чӏезе,περιμένω
975,erwarten::V,балагьизе,αναμένω
976,erwarten::V,балагьизе,περιμένω
977,suchen::V,балагьизе,ψάχνω
978,finden::V,батизе,βρίσκω
979,versuchen::V,хӏалбихьизе,προσπαθώ
980,vorbereiten::V,хӏадурлъизабизе,προετοιμάζω
981,lieben::V,балай бегьизе,αγαπώ
982,mögen::V,бокьизе,μου αρέσει
983,lachen::V,белъизе,γελώ
984,weinen::V,гӏодизе,κλαίω
985,schimpfen::V,гъанчдезе,βρίζω
986,sich ärgern::V,вагъизе,θυμώνω
987,sich ärgern::V,ццида́хине,θυμώνω
988,sich fürchten::V,хӏинкъизе,φοβάμαι
989,fürchten::V,беркъазе,φοβάμαι
990,fürchten::V,хӏинкъа-къазе,φοβάμαι
991,fliehen::V,лъутизе,φεύγω
992,flüchten::V,лъутизе,δραπετεύω
993,sehen::V,бихьизе,βλέπω
994,anschauen::V,бертӏамизе,κοιτάζω
995,anschauen::V,балагьизе,κοιτάζω
996,ansehen::V,бала-гъалагьизе,βλέπω
997,hören::V,рагӏизе,ακούω
998,zuhören::V,гӏенеккизе,ακούω
999,probieren::V,кӏалдиб хъва́зе,δοκιμάζω
1000,probieren::V,чӏамизе,δοκιμάζω
1001,riechen::V,су́нтӏизе,μυρίζω
1002,riechen::V,су́нтӏизе,οσφραίνομαι
1003,fühlen::V,чӏвазе,αισθάνομαι
1004,zu sehen sein::V,бихьизе,φαίνομαι
1005,vernehmen::V,рагӏизе,ακούω
1006,vernehmen::V,рагӏизе,μαθαίνω
1007,frieren::V,цӏорозе,κρυώνω
1008,tun::V,гьабизе,κάνω
1009,können::V,кӏвезе,ξέρω
1010,können::V,кӏвезе,μπορώ
1011,können::V,лъазе,ξέρω
1012,können::V,лъазе,μπορώ
1013,wollen::V,бокьизе,θέλω
1014,anfangen::V,байбихьизе,αρχίζω
1015,beenden::V,тӏубазабизе,τελειώνω
1016,beenden::V,лъугӏизабизе,τελειώνω
1017,aufhören::V,бахъизе,παύω
1018,gelingen::V,бахъизе,πετυχαίνω
1019,geraten::V,бахъизе,γίνομαι
1020,öffnen::V,рагьизе,ανοίγω
1021,schließen::V,къазе,κλείνω
1022,stellen::V,чӏвазе,θέτω
1023,setzen::V,рекӏинабизе,θέτω
1024,setzen::V,гӏодор чӏезаризе,θέτω
1025,legen::V,лъезе,θέτω
1026,berühren::V,хъвазе,εγγίζω
1027,verbinden::V,хьухьине,συνδέω
1028,verbinden::V,бухьине,συνδέω
1029,bedecken::V,кквезе,σκεπάζω
1030,aufhängen::V,базе,κρεμώ
1031,anzünden::V,бакизе,ανάβω
1032,anzünden::V,рекӏинабизе,ανάβω
1033,zurücklassen::V,тезе,εγκαταλείπω
1034,verlieren::V,билизабизе,χάνω
1035,fallen lassen::V,бортизабизе,αφήνω να πέσει
1036,machen::V,гьабизе,κάνω
1037,machen::V,гьабизе,φτιάχνω
1038,herstellen::V,гьабизе,κατασκευάζω
1039,herstellen::V,хӏадурлъизабизе,κατασκευάζω
1040,bauen::V,базе,χτίζω
1041,bauen::V,базе,οικοδομώ
1042,bauen::V,гьабизе,χτίζω
1043,bauen::V,гьабизе,οικοδομώ
1044,reparieren::V,къачӏазе,επισκευάζω
1045,reparieren::V,къачӏазе,επιδιορθώνω
1046,verbessern::V,лъикӏлъизабизе,βελτιώνω
1047,verbessern::V,лъикӏлъизабизе,καλυτερεύω
1048,ändern::V,хисизабизе,αλλάζω
1049,graben::V,бухъизе,σκάβω
1050,beugen::V,хьетӏизабизе,λυγίζω
1051,biegen::V,гьетӏизабизе,κάμπτω
1052,drehen::V,тиризабизе,στρέφω
1053,drehen::V,свердизабизе,στρέφω
1054,wenden::V,бегизе,γυρίζω
1055,umdrehen::V,бегизе,γυρίζω
1056,umdrehen::V,бега-битӏизе,γυρίζω
1057,heben::V,борхизе,υψώνω
1058,heben::V,борхизе,σηκώνω
1059,hochheben::V,борхалъизабизе,υψώνω
1060,hochheben::V,борхалъизабизе,σηκώνω
1061,hochheben::V,борхизе,υψώνω
1062,hochheben::V,борхизе,σηκώνω
1063,ergreifen::V,кквезе,πιάνω
1064,ergreifen::V,кквезе,αρπάζω
1065,halten::V,кквезе,βαστώ
1066,drücken::V,къазе,πιέζω
1067,drücken::V,къанцӏу́зе,πιέζω
1068,drücken::V,къвал ба́зе,πιέζω
1069,schieben::V,хъилдизе,σπρώχνω
1070,kratzen::V,хачазе,γρατσουνίζω
1071,lecken::V,чӏикӏизе,γλείφω
1072,beißen::V,хӏанчӏизе,δαγκάνω
1073,beißen::V,хӏанчӏизабизе,δαγκάνω
1074,abreißen::V,тӏезе,κόβω
1075,abreißen::V,тӏезе,σχίζω
1076,abreißen::V,тӏезабизе,κόβω
1077,abreißen::V,тӏезабизе,σχίζω
1078,abschneiden::V,къотӏизе,αποκόπτω
1079,binden::V,бухьине,δένω
1080,stecken::V,къазабизе,χώνω
1081,brechen::V,бекизе,σπάζω
1082,klopfen::V,дванкезе,χτυπώ
1083,klopfen::V,дванкезе,τινάζω
1084,hauen::V,базе,χτυπώ
1085,kleben::V,бацӏцӏине,κολλώ
1086,reiben::V,хачазе,τρίβω
1087,streichen::V,бахине,αλείφω
1088,streichen::V,жужазе,αλείφω
1089,schleifen::V,лъухьизе,ακονίζω
1090,schneiden::V,къотӏизе,κόβω
1091,rütteln::V,багъа-бачаризабизе,σείω
1092,rütteln::V,багъа-бачаризабизе,τινάζω
1093,schütteln::V,кӏобокӏизе,σείω
1094,schütteln::V,кӏобокӏизе,κουνώ
1095,schwenken::V,гьесадизе,κουνώ
1096,schwenken::V,хьвагӏезабизе,κουνώ
1097,schütten::V,тӏезе,χύνω
1098,füllen::V,цӏезабизе,γεμίζω
1099,einwickeln::V,жемизе,τυλίγω
1100,tragen::V,баччизе,φέρνω
1101,schleppen::V,бехъерхъизе,κουβαλώ
1102,ziehen::V,цӏазе,τραβώ
1103,aufbewahren::V,цӏунизе,φυλάω
1104,werfen::V,рехизе,ρίχνω
1105,fangen::V,кквезе,πιάνω
1106,packen::V,кквезе,τσακώνω
1107,verstecken::V,бахчизе,κρύβω
1108,teilen::V,бикьизе,μερίζω
1109,schicken::V,битӏизе,στέλνω
1110,bringen::V,баччизе,φέρνω
1111,hinzufügen::V,жубазе,προσθέτω
1112,bekommen::V,щвезе,προσκομίζω
1113,erhalten::V,щвезе,παίρνω
1114,erhalten::V,щвезе,λαμβάνω
1115,erhalten::V,босизе,παίρνω
1116,erhalten::V,босизе,λαμβάνω
1117,nehmen::V,босизе,πιάνω
1118,nehmen::V,босизе,παίρνω
1119,wählen::V,бищизе,εκλέγω
1120,auswählen::V,тӏасабищизе,διαλέγω
1121,bewahren::V,цӏунизе,διατηρώ
1122,behindern::V,квекӏен гьабизе,εμποδίζω
1123,verderben::V,хвезабизе,χαλώ
1124,beschädigen::V,галгъазабизе,ζημιώνω
1125,zerbrechen::V,щущазабизе,σπάζω
1126,zerreißen::V,бихъизе,σχίζω
1127,zerstören::V,биххизабизе,καταστρέφω
1128,verbrennen::V,бухӏизе,καίω
1129,geben::V,кьезе,δίνω
1130,reichen::V,кьезе,δίνω
1131,schenken::V,кьезе,χαρίζω
1132,versprechen::V,назру гьабизе,υπόσχομαι
1133,wünschen::V,бокьизе,εύχομαι
1134,loben::V,беццизе,επαινώ
1135,loben::V,бецца-бекъизе,επαινώ
1136,küssen::V,баизе,φιλώ
1137,wiegen::V,чӏучӏадизабизе,κουνώ
1138,wiegen::V,чӏучӏадизабизе,νανουρίζω
1139,zudecken::V,тӏадбигъине,σκεπάζω
1140,wecken::V,бигьинабизе,ξυπνώ
1141,zeigen::V,бихьизабизе,δείχνω
1142,führen::V,бачине,οδηγώ
1143,lehren::V,малъизе,διδάσκω
1144,lehren::V,цӏализабизе,διδάσκω
1145,unterrichten::V,цӏализабизе,διδάσκω
1146,aufziehen::V,гӏезабизе,ανατρέφω
1147,leiten::V,нухмалъи гьабизе,ηγούμαι
1148,leiten::V,нухмалъи гьабизе,διευθύνω
1149,antreiben::V,гӏедегӏизабизе,σπρώχνω
1150,antreiben::V,гӏедегӏизабизе,παρακινώ
1151,einladen::V,ахӏизе,προσκαλώ
1152,einladen::V,тӏадеахӏизе,προσκαλώ
1153,vereinigen::V,цолъизабизе,ενώνω
1154,besuchen::V,баккизе,επισκέπτομαι
1155,besuchen::V,хьвадизе,επισκέπτομαι
1156,treffen::V,дандчӏвазе,συναντώ
1157,sich versammeln::V,данделъизе,μαζεύομαι
1158,sich versammeln::V,бакӏаризе,μαζεύομαι
1159,spielen::V,басандизе,παίζω
1160,singen::V,ахӏизе,τραγουδώ
1161,tanzen::V,кьурдизе,χορεύω
1162,sich trennen::V,батӏалъизе,αποχωρίζομαι
1163,verlassen::V,тезе,εγκαταλείπω
1164,verlassen::V,рехунтезе,εγκαταλείπω
1165,retten::V,хвасар гьабизе,σώζω
1166,retten::V,хвасарлъизабизе,σώζω
1167,bewachen::V,цӏунизе,φρουρώ
1168,schützen::V,цӏунизе,προστατεύω
1169,verteidigen::V,цӏунизе,υπερασπίζω
1170,sich schlagen::V,багъизе,χτυπιέμαι
1171,schießen::V,речӏчӏизе,πυροβολώ
1172,siegen::V,бергьине,νικώ
1173,ärgern::V,вагъизавизе,τσαντίζω
1174,schlagen::V,кьабизе,χτυπώ
1175,treten::V,мал тункизе,κλοτσώ
1176,stechen::V,къазабизе,τρυπώ
1177,stoßen::V,тункизе,ωθώ
1178,stoßen::V,тункизе,σπρώχνω
1179,stoßen::V,хъилдизе,ωθώ
1180,stoßen::V,хъилдизе,σπρώχνω
1181,stehlen::V,щинкӏизабизе,κλέβω
1182,stören::V,квекӏен гьабизе,διαταράσσω
1183,stören::V,татубахъи гьабизе,διαταράσσω
1184,belästigen::V,рахӏатхвезабизе,ενοχλώ
1185,verbergen::V,бахчизе,κρύβω
1186,verbergen::V,балъго тезе,κρύβω
1187,täuschen::V,божуда рекӏкӏ гьабизе,παραπλανώ
1188,täuschen::V,гуккизе,παραπλανώ
1189,betrügen::V,хӏилла гьабизе,απατώ
1190,betrügen::V,сандирахълъи гьабизе,απατώ
1191,töten::V,чӏвазе,σκοτώνω
1192,töten::V,чӏвазе,θανατώνω
1193,wohnen::V,яшав гьабизе,μένω
1194,wohnen::V,яшав гьабизе,κατοικώ
1195,arbeiten::V,хӏалтӏизе,δουλεύω
1196,arbeiten::V,хӏалтӏизе,εργάζομαι
1197,sammeln::V,бакӏаризе,μαζεύω
1198,sammeln::V,бакӏаризе,συλλέγω
1199,pflücken::V,бетӏизе,κόβω
1200,jagen::V,чан гьабизе,κυνηγώ
1201,fischen::V,ччугӏа кквезе,ψαρεύω
1202,fassen::V,кквезе,πιάνω
1203,hüten::V,кваназабизе,φυλάγω
1204,hüten::V,кваназабизе,προσέχω
1205,treiben::V,гъезе,οδηγώ
1206,anbinden::V,бухьине,δένω
1207,füttern::V,кваназабизе,ταΐζω
1208,melken::V,бечӏчӏизе,αρμέγω
1209,hacken::V,чӏвазе,κόβω
1210,gießen::V,лъалъазе,ποτίζω
1211,reifen::V,барщизе,ωριμάζω
1212,zubereiten::V,бежа-белъине,ετοιμάζω
1213,kochen::V,белъине,βράζω
1214,backen::V,базе,ψήνω
1215,braten::V,бежизе,τηγανίζω
1216,umrühren::V,багъаризе,ανακατεύω
1217,stricken::V,хьухьине,πλέκω
1218,nähen::V,букъизе,ράβω
1219,färben::V,кьер гьабизе,βάφω
1220,färben::V,кьер гьабизе,χρωματίζω
1221,reinigen::V,бацӏцӏине,καθαρίζω
1222,waschen::V,чуризе,πλένω
1223,abwischen::V,бацӏцӏине,σφουγγίζω
1224,spülen::V,хулизе,ξεπλένω
1225,fegen::V,лъухьизе,σκουπίζω
1226,kehren::V,лъухьизе,σκουπίζω
1227,baden::V,чордезе,κάνω μπάνιο
1228,ausziehen::V,бахъизе,βγάζω
1229,anziehen::V,ретӏине,φορώ
1230,sich anziehen::V,ретӏине,ντύνομαι
1231,kämmen::V,хазе,χτενίζω
1232,schmücken::V,чӏухӏизабизе,στολίζω
1233,sagen::V,бицине,λέω
1234,sprechen::V,бицине,μιλώ
1235,reden::V,гаргадизе,μιλώ
1236,reden::V,гаргадизе,κουβεντιάζω
1237,sich unterhalten::V,гаргадизе,συνομιλώ
1238,sich unterhalten::V,гаргадизе,κουβεντιάζω
1239,fragen::V,цӏехезе,ρωτώ
1240,fragen::V,гьикъизе,ρωτώ
1241,bitten::V,гьаризе,ζητώ
1242,bitten::V,гьаризе,παρακαλώ
1243,erzählen::V,бицине,διηγούμαι
1244,mitteilen::V,лъазабизе,πληροφορώ
1245,nennen::V,цӏар лъезе,ονομάζω
1246,rufen::V,ахӏизе,φωνάζω
1247,prahlen::V,беццаризе,καυχιέμαι
1248,übersetzen::V,буссинабизе,μεταφράζω
1249,denken::V,ургъизе,σκέφτομαι
1250,glauben::V,божизе,πιστεύω
1251,bemerken::V,берречӏчӏизе,παρατηρώ
1252,erkennen::V,лъазе,αναγνωρίζω
1253,erkennen::V,батӏаго бахъизе,αναγνωρίζω
1254,begreifen::V,бичӏчӏизе,καταλαβαίνω
1255,lernen::V,цӏализе,μαθαίνω
1256,wissen::V,лъазе,ξέρω
1257,sich erinnern an::V,ракӏалде щвезе,θυμάμαι
1258,vergessen::V,кӏочене,ξεχνώ
1259,messen::V,борцине,μετρώ
1260,zählen::V,рикӏкӏине,μετρώ
1261,rechnen::V,рикӏкӏине,λογαριάζω
1262,lesen::V,цӏализе,διαβάζω
1263,malen::V,бахъизе,ζωγραφίζω
1264,zeichnen::V,бахъизе,σχεδιάζω
1265,schreiben::V,хъвазе,γράφω
1266,besitzen::V,щвезе,κατέχω
1267,besitzen::V,бу́кӏине,κατέχω
1268,kaufen::V,босизе,αγοράζω
1269,verkaufen::V,бичизе,πουλώ
1270,bezahlen::V,кьезе,πληρώνω
1271,zahlen::V,кьезе,πληρώνω
1272,ertragen::V,баччизе,βαστώ
1273,ertragen::V,баччизе,αντέχω
1274,Auge::N,,μάτι
1275,Auge::N,,οφθαλμός
1276,Sehne::N,,νεύρο
1277,Sehne::N,,τένοντας
1278,Funke::N,,σπίθα
1279,Funke::N,,σπινθήρας
1280,Moor::N,,έλος
1281,Elch::N,,άλκη
1282,Beere::N,,ρόγα
1283,Gedächtnis::N,,μνήμη
1284,Ton::N,,ήχος
1285,Ton::N,,τόνος
1286,Winkel::N,,γωνία
1287,Menge::N,,ποσότητα
1288,Stütze::N,,στήριγμα
1289,Figur::N,,ανάστημα
1290,Schuh::N,,παπούτσι
1291,Schnur::N,,κορδόνι
1292,Leine::N,,σχοινί
1293,Geschäft::N,,συναλλαγή
1294,voll::A,,γεμάτος
1295,lange::ADV,,πολύν καιρό
1296,später::ADV,,αργότερα
1297,nicht::ADV,,δεν
1298,schon::ADV,,ήδη
1299,schon::ADV,,κιόλας
1300,durch::PRP,,διά
