,Concept_ID,ko,fi
826,donnern::V,천둥치다,jyristä
827,wehen::V,풀다,tuulla
828,wehen::V,풀다,puhaltaa
829,strömen::V,흐르다,virrata
830,fließen::V,흐르다,valua
831,fließen::V,흐르다,juosta
832,sich drehen::V,돌다,pyöriä
833,schwanken::V,동요하다,horjua
834,schwingen::V,흔들다,heilua
835,schwingen::V,흔들다,värähdellä
836,fallen::V,떨어지다,pudota
837,fallen::V,떨어지다,langeta
838,brennen::V,타다,palaa
839,rauchen::V,김이나다,savuta
840,regnen::V,비가오다,sataa
841,gefrieren::V,얼다,jäätyä
842,tauen::V,녹다,sulaa
843,schmelzen::V,녹다,sulaa
844,trocknen::V,홈치다,kuivua
845,sieden::V,끓다,kiehua
846,faulen::V,부패하다,mädätä
847,verfaulen::V,썩다,mädätä
848,verfaulen::V,썩다,mädäntyä
849,reißen::V,지바찢다,revetä
850,versinken::V,가라앉다,upota
851,versinken::V,가라앉다,vajota
852,vergehen::V,지나가다,kulua
853,erscheinen::V,나타나다,ilmestyä
854,verschwinden::V,사라지다,kadota
855,sinken::V,가라앉다,vajota
856,abnehmen::V,떼어내다,vähetä
857,zunehmen::V,증가하다,kasvaa
858,zunehmen::V,증가하다,lisääntyä
859,steigen::V,상승하다,nousta
860,wachsen::V,생기하다,kasvaa
861,glänzen::V,뛰오나다,kiiltää
862,funkeln::V,불티가잍어나다,kipinöidä
863,lärmen::V,떠들다,meluta
864,läuten::V,울시다,soida
865,klingeln::V,초닌총을울리다,soida
866,klirren::V,탁탁울리다,kalista
867,brausen::V,쏴쏴소리내다,kohista
868,rauschen::V,솨솨,kohista
869,klingen::V,반향하다,soida
870,bellen::V,짖다,haukkua
871,heulen::V,포효하다,ulvoa
872,blasen::V,불다,puhaltaa
873,pfeifen::V,피리를불다,viheltää
874,schreien::V,절규하다,kirkua
875,stöhnen::V,신음하다,voihkia
876,zittern::V,저뉼하다,vapista
877,leben::V,살다,elää
878,geboren werden::V,태어난,syntyä
879,atmen::V,숨쉬다,hengittää
880,trinken::V,마시다,juoda
881,essen::V,먹다,syödä
882,schlucken::V,들이켜다,niellä
883,einschlafen::V,잠들다,uinahtaa
884,schlafen::V,자다,maata
885,schlafen::V,자다,nukkua
886,aufwachen::V,눈트다,herätä
887,aufstehen::V,서다,nousta
888,aufstehen::V,서다,nousta ylös
889,sich erholen::V,회복하다,levätä
890,schmerzen::V,아프다,särkeä
891,schmerzen::V,아프다,kivistää
892,husten::V,잔기침하다,yskiä
893,genesen::V,낫다,toipua
894,sterben::V,죽다,kuolla
895,umkommen::V,못쓰게되다,saada surmansa
896,umkommen::V,못쓰게되다,kuolla
897,sich bewegen::V,움직이다,liikkua
898,sich rühren::V,움직이다,liikahtaa
899,sich erheben::V,이러서다,nousta
900,sich setzen::V,앉히다,istuutua
901,hinfallen::V,넘어지다,kaatua
902,laufen::V,걷다,kävellä
903,schreiten::V,보행하다,astua
904,schreiten::V,보행하다,astella
905,spazierengehen::V,산보하다,kävellä
906,eilen::V,서둘다,kiirehtiä
907,sich beeilen::V,서둘게하다,kiirehtiä
908,sich beeilen::V,서둘게하다,olla kiireissään
909,sausen::V,서들러 떠나다,rynnätä
910,sausen::V,서들러 떠나다,viilettää
911,rennen::V,달리다,juosta
912,springen::V,도약하다,hypätä
913,klettern::V,갑겨오르다,kiivetä
914,schaukeln::V,흔들리게하다,kiikkua
915,kriechen::V,기다,ryömiä
916,schwimmen::V,헤엄치다,uida
917,tauchen::V,잠기다,sukeltaa
918,rudern::V,물을헤치다,soutaa
919,fahren::V,가다,ajaa
920,fahren::V,가다,kulkea
921,fahren::V,나르다,ajaa
922,fahren::V,나르다,kulkea
923,fliegen::V,날다,lentää
924,gehen::V,가다,käydä
925,weggehen::V,팔리다,lähteä
926,weggehen::V,팔리다,poistua
927,abfahren::V,출발하다,lähteä
928,anhalten::V,멈추다,pysähtyä
929,anhalten::V,멈추다,seisahtua
930,hineingehen::V,(그리로)가다,mennä sisään
931,eintreten::V,들러가다,astua sisään
932,kommen::V,오다,tulla
933,ankommen::V,고챀하다,saapua
934,zurückkommen::V,보기,palata
935,bleiben::V,체류,jäädä
936,bleiben::V,체류,viipyä
937,warten::V,기다리다,odottaa
938,erwarten::V,기대하다,odottaa
939,suchen::V,찾다,etsiä
940,suchen::V,구하다,etsiä
941,finden::V,찾아내다,löytää
942,versuchen::V,시험하다,yrittää
943,vorbereiten::V,재비하다,valmistaa
944,lieben::V,사랑하다,pitää
945,lieben::V,사랑하다,rakastaa
946,mögen::V,줗아하다,pitää
947,mögen::V,줗아하다,tykätä
948,lachen::V,웃다,nauraa
949,rühren::V,건드리다,liikuttaa
950,weinen::V,울다,itkeä
951,schimpfen::V,꾸짖다,haukkua
952,sich ärgern::V,화를내게 하다,suuttua
953,sich fürchten::V,두려원하다,pelätä
954,fürchten::V,두려원하다,pelätä
955,fliehen::V,도망치다,paeta
956,flüchten::V,도주하다,paeta
957,sehen::V,보다,nähdä
958,anschauen::V,바라보다,katsoa
959,ansehen::V,바라보다,katsoa
960,hören::V,듣다,kuulla
961,zuhören::V,듣다,kuunnella
962,probieren::V,시식하다,maistaa
963,riechen::V,내새를맡다,haistaa
964,fühlen::V,느끼다,tuntea
965,scheinen::V,...것같다,tuntua
966,zu sehen sein::V,보이는,näkyä
967,vernehmen::V,듣다,kuulla
968,vernehmen::V,들어서일다,kuulla
969,frieren::V,춥다,palella
970,tun::V,하다,tehdä
971,können::V,할주릴다,osata
972,wollen::V,바라다,tahtoa
973,anfangen::V,시작하다,ruveta
974,anfangen::V,시작하다,aloittaa
975,beenden::V,다하다,lopettaa
976,aufhören::V,그만두다,loppua
977,gelingen::V,성국하다,onnistua
978,geraten::V,잘되어가다,sujua
979,geraten::V,잘되어가다,joutua
980,öffnen::V,열다,avata
981,öffnen::V,열다,aukaista
982,schließen::V,추측하다,sulkea
983,stellen::V,세우다,panna
984,stellen::V,세우다,asettaa
985,setzen::V,놓다,panna
986,setzen::V,놓다,istuttaa
987,legen::V,눕히다,panna
988,legen::V,눕히다,asettaa
989,berühren::V,대다,koskea
990,berühren::V,대다,koskettaa
991,verbinden::V,옝열하다,liittää
992,verbinden::V,옝열하다,yhdistää
993,bedecken::V,덮다,kattaa
994,bedecken::V,덮다,peittää
995,aufhängen::V,매달다,ripustaa
996,anzünden::V,점화하다,sytyttää
997,aufheben::V,위로올리다,ylös nostaa
998,aufheben::V,위로올리다,nostaa
999,zurücklassen::V,튀에남기다,jättää
1000,verlieren::V,잃다,kadottaa
1001,fallen lassen::V,떨어뜨리다,pudottaa
1002,machen::V,하다,tehdä
1003,herstellen::V,제조하다,tuottaa
1004,herstellen::V,제조하다,valmistaa
1005,bauen::V,짓다,rakentaa
1006,reparieren::V,수셩자다,korjata
1007,verbessern::V,정정하다,parantaa
1008,ändern::V,바꾸다,muuttaa
1009,graben::V,파다,kaivaa
1010,beugen::V,구부리다,taivuttaa
1011,biegen::V,굽히다,taivuttaa
1012,drehen::V,회전,kääntää
1013,wenden::V,회전시키다,kääntää
1014,umdrehen::V,회전시키다,kääntää
1015,heben::V,일으아키다,nostaa
1016,heben::V,일으아키다,kohottaa
1017,hochheben::V,틀어올리다,nostaa
1018,ergreifen::V,잡다,tarttua
1019,halten::V,잡다,pitää
1020,drücken::V,누르다,painaa
1021,drücken::V,누르다,puristaa
1022,schieben::V,밀다,työntää
1023,kratzen::V,긁다,raapia
1024,lecken::V,핥다,nuolla
1025,beißen::V,물다,purra
1026,abschneiden::V,귾어내다,leikata poikki
1027,abschneiden::V,귾어내다,leikata
1028,binden::V,매다,sitoa
1029,stecken::V,찌르다,pistää
1030,brechen::V,금,murtaa
1031,klopfen::V,치다,koputtaa
1032,klopfen::V,치다,kolkuttaa
1033,hauen::V,때리다,lyödä
1034,kleben::V,들러붙다,liimata
1035,reiben::V,문지르다,hieroa
1036,reiben::V,문지르다,hangata
1037,streichen::V,쓰다듬다,sivellä
1038,schleifen::V,갈다,hioa
1039,schneiden::V,베다,leikata
1040,rütteln::V,흔들다,ravistaa
1041,schütteln::V,흔들다,pudistaa
1042,schwenken::V,흔들다,heiluttaa
1043,schütten::V,따르다,kaataa
1044,füllen::V,담다,täyttää
1045,einwickeln::V,싸다,kääriä
1046,tragen::V,지우다,kantaa
1047,schleppen::V,끌다,raahata
1048,ziehen::V,당기다,vetää
1049,aufbewahren::V,간직하다,säilyttää
1050,werfen::V,던지다,viskata
1051,fangen::V,밥다,napata
1052,fangen::V,밥다,ottaa kiinni
1053,packen::V,쥐다,tarttua
1054,verstecken::V,숨기다,kätkeä
1055,verstecken::V,숨기다,piilottaa
1056,teilen::V,나누다,jakaa
1057,schicken::V,보내다,lähettää
1058,bringen::V,가겨,viedä
1059,hinzufügen::V,부가하다,lisätä
1060,bekommen::V,얻다,saada
1061,erhalten::V,지니다,saada
1062,nehmen::V,잡다,ottaa
1063,wählen::V,선거하다,valita
1064,auswählen::V,선출하다,valikoida
1065,bewahren::V,저장보종,säilyttää
1066,behindern::V,훼방하다,estää
1067,verderben::V,못쓰게 되다,pilata
1068,verderben::V,못쓰게 되다,turmella
1069,beschädigen::V,상하게하다,vioittaa
1070,beschädigen::V,상하게하다,vahingoittaa
1071,zerbrechen::V,깨뜨리다,rikkoa
1072,zerreißen::V,잡아쫓다,repiä rikki
1073,zerreißen::V,잡아쫓다,repiä palasiksi
1074,zerstören::V,파괴하다,hävittää
1075,verbrennen::V,소실하다,polttaa
1076,geben::V,주다,antaa
1077,reichen::V,내일다,ojentaa
1078,schenken::V,주다,lahjoittaa
1079,versprechen::V,약속하다,luvata
1080,wünschen::V,바라다,toivottaa
1081,loben::V,칭찬하다,ylistää
1082,küssen::V,키스하다,suudella
1083,wiegen::V,어르다,tuudittaa
1084,wiegen::V,어르다,keinuttaa
1085,zudecken::V,뚜꺼을하다,peittää
1086,wecken::V,깨우다,herättää
1087,zeigen::V,보이다,näyttää
1088,zeigen::V,보이다,osoittaa
1089,führen::V,가게하다,johdattaa
1090,lehren::V,가르치다,opettaa
1091,unterrichten::V,가르지다,opettaa
1092,aufziehen::V,사육하다,kasvattaa
1093,leiten::V,이끌다,johtaa
1094,antreiben::V,몰다,hoputtaa
1095,lassen::V,내버려두다,antaa
1096,einladen::V,초청하다,kutsua
1097,vereinigen::V,하나로하다,yhdistää
1098,besuchen::V,방문하다,vierailla
1099,treffen::V,만나다,tavata
1100,sich versammeln::V,조립하다,kokoontua
1101,spielen::V,눌다,pelata
1102,spielen::V,눌다,leikkiä
1103,singen::V,노래하다,laulaa
1104,tanzen::V,춤추하다,tanssia
1105,sich trennen::V,가르다,erota
1106,verlassen::V,버림받은,jättää
1107,retten::V,구조하다,pelastaa
1108,bewachen::V,치키다,vartioida
1109,schützen::V,보호하다,suojella
1110,verteidigen::V,막다,puolustaa
1111,sich schlagen::V,치다,tapella
1112,schießen::V,쏘다,ampua
1113,siegen::V,이기다,voittaa
1114,ärgern::V,성을내게하다,ärsyttää
1115,schlagen::V,치다,lyödä
1116,treten::V,디디다,potkaista
1117,stechen::V,찌르다,pistää
1118,stoßen::V,찌르다,sysätä
1119,stoßen::V,찌르다,työntää
1120,stehlen::V,훔치다,varastaa
1121,stören::V,움직이다,häiritä
1122,belästigen::V,괴롭히다,häiritä
1123,verbergen::V,숨기다,kätkeä
1124,täuschen::V,속이다,harhauttaa
1125,betrügen::V,속이다,pettää
1126,betrügen::V,속이다,petkuttaa
1127,töten::V,죽이다,tappaa
1128,wohnen::V,실다,asua
1129,arbeiten::V,일하다,tehdä työtä
1130,arbeiten::V,일하다,työskennellä
1131,sammeln::V,모으다,koota
1132,sammeln::V,모으다,kerätä
1133,pflücken::V,꿔다,poimia
1134,jagen::V,사냥하다,metsästää
1135,fischen::V,고기를잡다,kalastaa
1136,fassen::V,움켜쥐다,pyydystää
1137,fassen::V,움켜쥐다,saalistaa
1138,hüten::V,망보다,paimentaa
1139,treiben::V,몰아세우다,ajaa
1140,anbinden::V,묶다,kytkeä
1141,füttern::V,사료를주다,ruokkia
1142,melken::V,젖을짜다,lypsää
1143,hacken::V,자르다,hakata
1144,gießen::V,물을대다,kastella
1145,reifen::V,성숙하다,kypsyä
1146,zubereiten::V,조제하다,valmistaa
1147,kochen::V,요리하다,keittää
1148,backen::V,쿱다,leipoa
1149,braten::V,굽다,paistaa
1150,umrühren::V,교반하다,hämmentää
1151,stricken::V,뜨개질하다,kutoa
1152,stricken::V,뜨개질하다,neuloa
1153,nähen::V,꿰매다,ommella
1154,färben::V,채색하다,värjätä
1155,färben::V,채색하다,värittää
1156,reinigen::V,청소하다,puhdistaa
1157,waschen::V,씻다,pestä
1158,abwischen::V,닦다,pyyhkiä
1159,spülen::V,씻다,huuhtoa
1160,fegen::V,소체하다,pyyhkäistä
1161,kehren::V,청소하다,lakaista
1162,baden::V,감다,kylpeä
1163,sich waschen::V,모믈 씻다,peseytyä
1164,ausziehen::V,벗다,riisua
1165,anziehen::V,끌어움직이다,pukea ylleen
1166,kämmen::V,빗다,kammata
1167,schmücken::V,치레하다,koristaa
1168,schmücken::V,치레하다,kaunistaa
1169,sagen::V,말하다,sanoa
1170,sprechen::V,말하다,puhua
1171,reden::V,이야기하다,keskustella
1172,fragen::V,질문하다,kysyä
1173,bitten::V,원하다,pyytää
1174,erzählen::V,이야기하다,kertoa
1175,mitteilen::V,이야기하다,ilmoittaa
1176,nennen::V,부르다,kutsua
1177,nennen::V,부르다,nimittää
1178,rufen::V,불러내다,kutsua
1179,prahlen::V,자랑하다,kerskailla
1180,übersetzen::V,번역하다,kääntää
1181,denken::V,생각하다,miettiä
1182,denken::V,생각하다,ajatella
1183,glauben::V,믿다,uskoa
1184,bemerken::V,인자하다,huomata
1185,erkennen::V,인식하다,tunnistaa
1186,begreifen::V,파악하다,ymmärtää
1187,verstehen::V,이해하다,ymmärtää
1188,lernen::V,배우다,oppia
1189,wissen::V,알다,tietää
1190,sich erinnern an::V,상기하다,muistaa
1191,vergessen::V,잊다,unohtaa
1192,messen::V,측정하다,mitata
1193,zählen::V,세다,laskea
1194,rechnen::V,게산하다,laskea
1195,lesen::V,읽다,lukea
1196,malen::V,그리다,maalata
1197,zeichnen::V,소묘하다,piirtää
1198,zeichnen::V,소묘하다,piirustaa
1199,schreiben::V,쓰다,kirjoittaa
1200,besitzen::V,소유하다,omistaa
1201,kaufen::V,사다,ostaa
1202,verkaufen::V,팔다,myydä
1203,bezahlen::V,지불하다,maksaa
1204,zahlen::V,치르다,maksaa
1205,beherrschen::V,지배하다,hallita
1206,ertragen::V,참다,kestää
1207,Raureif::N,,huurre
1208,Grube::N,,kuoppa
1209,Lust::N,,himo
1210,Nachricht::N,,tieto
1211,Nachricht::N,,ilmoitus
1212,klug::A,,älykäs
1213,von hier::ADV,,tästä
1214,von hier::ADV,,täältä
1215,müde werden::V,,uupua
1216,krank werden::V,,sairastua
1217,krank sein::V,,potea
1218,krank sein::V,,sairastaa
1219,abreißen::V,,repiä
1220,sich anziehen::V,,pukeutua
1221,sich unterhalten::V,,jutella
