,Concept_ID,sk,vep
821,überall::ADV,všade,kaikjal
822,nicht::ADV,nie,ei
823,ein wenig::ADV,trocha,vähän
824,kaum::ADV,ledva,habi
825,sehr::ADV,veľmi,lujas
826,so::ADV,tak,muga
827,so::ADV,tak,ninga
828,so::ADV,takto,muga
829,so::ADV,takto,ninga
830,noch::ADV,ešte,völ
831,nur::ADV,len,järg
832,nur::ADV,len,vaiše
833,schon::ADV,už,jo
834,wieder::ADV,zasa,möst
835,vergebens::ADV,márne,uhtei
836,vergebens::ADV,nadarmo,uhtei
837,vor::PRP,pred,edes
838,hinter::PRP,za,taga
839,unter::PRP,pod,al
840,durch::PRP,cez,läbi
841,durch::PRP,cez,kal't
842,neben::PRP,pri,rindal
843,neben::PRP,vedľa,rindal
844,zwischen::PRP,medzi,keskes
845,wegen::PRP,pre,tagut
846,wegen::PRP,kvôli,tagut
847,dies::PRN,to,nece
848,dies::PRN,táto,nece
849,das::PRN,to,se
850,alles::PRN,všetko,kaik
851,ich::PRN,ja,minä
852,du::PRN,ty,sinä
853,er::PRN,on,hän
854,wir::PRN,my,mö
855,ihr::PRN,vy,tö
856,sie::PRN,oni,hö
857,was::FPRN,čo,mi
858,wer::FPRN,kto,ken
859,wo::FADV,kde,kus
860,wohin::FADV,kam,kuna
861,wie::FADV,ako,kut
862,wie::FADV,ako,mit'
863,warum::FADV,prečo,mikš
864,wieviel::FNUM,koľko,äjak
865,wieviel::FNUM,koľko,kuverz'
866,eins::NUM,jeden,üks'
867,zwei::NUM,dva,kaks'
868,drei::NUM,tri,koume
869,vier::NUM,štyri,nel'l'
870,fünf::NUM,päť,viž
871,sechs::NUM,šesť,kuz'
872,sieben::NUM,sedem,seičeme
873,acht::NUM,osem,kahesa
874,neun::NUM,deväť,ühesa
875,zehn::NUM,desať,kümne
876,elf::NUM,jedenásť,üks'toštkümne
877,zwölf::NUM,dvanásť,kaks'toštkümne
878,zwanzig::NUM,dvadsať,kaks'kümne
879,dreißig::NUM,tridsať,koumekümne
880,vierzig::NUM,štyridsať,nel'l'kümne
881,fünfzig::NUM,päťdesiat,vižkümne
882,sechzig::NUM,šesťdesiat,kuz'kümne
883,siebzig::NUM,sedemdesiat,seičemekümne
884,achtzig::NUM,osemdesiat,kahesakümne
885,neunzig::NUM,deväťdesiat,ühesakümne
886,hundert::NUM,sto,sada
887,tausend::NUM,tisíc,tuha
888,und::CNJ,i,i
889,und::CNJ,i,da
890,oder::CNJ,alebo,vai
891,stehen::V,stáť,seišta
892,sitzen::V,sedieť,ištta
893,liegen::V,ležať,venuda
894,hängen::V,visieť,ripta
895,werden::V,stať sa,lindä
896,werden::V,stať sa,tehtas
897,passieren::V,stať sa,ozaitas
898,beginnen::V,začať sa,augotadas
899,enden::V,končiť sa,loptas
900,wechseln::V,meniť sa,vajehtadas
901,aufgehen[Sonne]::V,vychádzať,nousta
902,untergehen[Sonne]::V,zapadnúť,lasktas
903,scheinen[Sonne]::V,svietiť,paštta
904,donnern::V,hrmieť,juraita
905,wehen::V,viať,dölta
906,wehen::V,viať,puhuda
907,strömen::V,prúdiť,valadas
908,fließen::V,tiecť,valuda
909,sich drehen::V,točiť sa,punotas
910,sich drehen::V,krútiť sa,punotas
911,schwanken::V,kolísať,čibuda
912,schwanken::V,klátiť sa,čibuda
913,schwingen::V,kývať sa,čibuda
914,schwingen::V,chvieť sa,čibuda
915,fallen::V,padať,langeta
916,brennen::V,páliť,pallada
917,brennen::V,horieť,pallada
918,rauchen::V,dymiť sa,savustada
919,regnen::V,pršať,vihmda
920,gefrieren::V,zamrznút,jäduda
921,gefrieren::V,zamrznút,kül'mdä
922,tauen::V,taviť sa,sulada
923,schmelzen::V,taviť sa,sulada
924,trocknen::V,schnúť,kuida
925,trocknen::V,schnúť,kuivehtuda
926,sieden::V,vrieť,kehuda
927,faulen::V,hniť,hapata
928,faulen::V,hniť,traudäs
929,verfaulen::V,zhniť,hapata
930,reißen::V,pretrhnúť sa,rebita
931,versinken::V,zapadnúť,upota
932,versinken::V,potopiť sa,upota
933,vergehen::V,plynúť,mända
934,erscheinen::V,objaviť sa,ozutadas
935,verschwinden::V,zmiznúť,hajeta
936,sinken::V,klesať,väheta
937,sinken::V,klesať,lasktas
938,abnehmen::V,ubúdať,peneta
939,zunehmen::V,pribúdať,ližaduda
940,steigen::V,stúpať,nousta
941,wachsen::V,rásť,kazda
942,glänzen::V,jagať sa,loštta
943,glänzen::V,lesknúť sa,loštta
944,funkeln::V,iskriť sa,hoštta
945,lärmen::V,lomoziť,robaita
946,läuten::V,cengať,judaita
947,klingeln::V,zvoniť,kelotada
948,klirren::V,rinčať,biraita
949,brausen::V,hučať,bruncta
950,rauschen::V,šumieť,šobaita
951,klingen::V,znieť,heläita
952,klingen::V,zvoniť,heläita
953,bellen::V,štekať,nutta
954,bellen::V,brechať,nutta
955,heulen::V,vyť,ulaita
956,blasen::V,duť,puhuda
957,blasen::V,fúkať,puhuda
958,pfeifen::V,pískať,pistta
959,pfeifen::V,pískať,vihelta
960,pfeifen::V,hvízdať,pistta
961,pfeifen::V,hvízdať,vihelta
962,schreien::V,kričať,kirkta
963,schreien::V,kričať,kidastada
964,stöhnen::V,stenať,ohkta
965,stöhnen::V,stenať,voivotada
966,zittern::V,triasť sa,säraita
967,leben::V,žiť,eläda
968,geboren werden::V,narodiť sa,sünduda
969,atmen::V,dýchať,henktä
970,trinken::V,piť,joda
971,essen::V,jesť,söda
972,schlucken::V,zhltnuť,lainata
973,müde werden::V,unaviť sa,väzuda
974,müde werden::V,unaviť sa,šuštuda
975,einschlafen::V,usnúť,uinota
976,einschlafen::V,zaspať,uinota
977,schlafen::V,spať,magata
978,schlafen::V,spať,nukkuda
979,aufwachen::V,zobudiť sa,heraštuda
980,aufstehen::V,vstať,nousta
981,sich erholen::V,zotavovať sa,lebaitas
982,sich erholen::V,oddýchovať si,lebaitas
983,krank werden::V,ochorieť,läžegata
984,krank sein::V,chorieť,läžuda
985,krank sein::V,byť chorý,läžuda
986,schmerzen::V,bolieť,kibištada
987,husten::V,kašľať,rügda
988,genesen::V,uzdraviť sa,tervehtuda
989,sterben::V,umrieť,kolda
990,sterben::V,zomrieť,kolda
991,umkommen::V,zahynúť,kolda
992,sich bewegen::V,pohybovať sa,likkuda
993,sich rühren::V,hnúť sa,likahtada
994,sich rühren::V,hnúť sa,kubahtada
995,sich erheben::V,zdvihnúť sa,nousta
996,sich setzen::V,sadnúť si,išttas
997,hinfallen::V,spadnúť,langeta
998,laufen::V,bežať,kävuda
999,schreiten::V,kráčať,astta
1000,schreiten::V,kráčať,haškta
1001,spazierengehen::V,prechádzať sa,kävelta
1002,eilen::V,súriť,kiruhtada
1003,sich beeilen::V,ponáhľať sa,kiruhtada
1004,sausen::V,hučať,fun'urta
1005,rennen::V,bežať,joksta
1006,springen::V,skákať,hüptä
1007,klettern::V,liezť,libuda
1008,schaukeln::V,húpať,čibuda
1009,schaukeln::V,hojdať,čibuda
1010,kriechen::V,liezť,ličtas
1011,kriechen::V,plaziť sa,ličtas
1012,schwimmen::V,plávať,ujuda
1013,tauchen::V,ponoriť sa,čukautas
1014,rudern::V,veslovať,souta
1015,fahren::V,ísť,ajada
1016,fahren::V,ísť,ajelda
1017,fahren::V,jazdiť,ajada
1018,fahren::V,jazdiť,ajelda
1019,fliegen::V,letieť,leta
1020,gehen::V,ísť,mända
1021,gehen::V,ísť,kävuda
1022,weggehen::V,odísť,päzda
1023,weggehen::V,odísť,lähtta
1024,weggehen::V,odchádzať,päzda
1025,weggehen::V,odchádzať,lähtta
1026,abfahren::V,odcestovať,tönduda
1027,anhalten::V,zadržať sa,seižutadas
1028,anhalten::V,zastaviť sa,seižutadas
1029,hineingehen::V,vchádzať,mända südäimehe
1030,eintreten::V,vojsť,tulda
1031,eintreten::V,vstúpiť,tulda
1032,kommen::V,prísť,tulda
1033,ankommen::V,prísť,tulda
1034,ankommen::V,doraziť,tulda
1035,zurückkommen::V,vrátiť sa,pörtas
1036,bleiben::V,ostať,jäda
1037,bleiben::V,zostať,jäda
1038,warten::V,čakať,varastada
1039,erwarten::V,očakávať,varastada
1040,suchen::V,hľadať,ectä
1041,finden::V,nájsť,löuta
1042,versuchen::V,skúsiť,ladida
1043,versuchen::V,skúsiť,rohkaita
1044,versuchen::V,pokúsiť sa,ladida
1045,versuchen::V,pokúsiť sa,rohkaita
1046,vorbereiten::V,pripraviť,vaumita
1047,lieben::V,ľúbiť,armastada
1048,lieben::V,milovať,armastada
1049,mögen::V,mať rád,navedida
1050,lachen::V,smiať sa,nagrda
1051,rühren::V,dojať,likutada
1052,weinen::V,plakať,itkta
1053,schimpfen::V,nadávať,laidas
1054,schimpfen::V,nadávať,pačatada
1055,sich ärgern::V,hnevať sa,rändüda
1056,sich ärgern::V,zlostiť sa,rändüda
1057,sich fürchten::V,báť sa,varaita
1058,fürchten::V,báť sa,varaita
1059,fliehen::V,utekať,pageta
1060,flüchten::V,utiecť,pageta
1061,flüchten::V,utiecť,joksta
1062,sehen::V,vidieť,nähta
1063,anschauen::V,pozrieť sa na,kacta
1064,ansehen::V,pozrieť,kacta
1065,hören::V,počúvať,kulda
1066,zuhören::V,počúvať,kundeltas
1067,probieren::V,ochutnať,mujada
1068,riechen::V,ňuchať,rižada
1069,fühlen::V,cítiť,mujada
1070,fühlen::V,pociťovať,mujada
1071,scheinen::V,zdať sa,näguda
1072,zu sehen sein::V,byť vidieť,näguda
1073,vernehmen::V,počuť,kulištada
1074,frieren::V,mrznúť,kül'mdä
1075,frieren::V,oziabať,kül'mdä
1076,tun::V,robiť,tehta
1077,können::V,môcť,voida
1078,können::V,môcť,mahtta
1079,wollen::V,chcieť,himoita
1080,wollen::V,chcieť,tahtoida
1081,anfangen::V,začať,zavottä
1082,anfangen::V,začať,augotada
1083,beenden::V,skončiť,loptä
1084,aufhören::V,prestať,loptas
1085,gelingen::V,podariť sa,lähtta
1086,gelingen::V,podariť sa,tehtas
1087,geraten::V,dariť sa,tulda
1088,öffnen::V,otvoriť,avaita
1089,schließen::V,zavrieť,saubata
1090,stellen::V,postaviť,panda
1091,stellen::V,postaviť,seižutada
1092,setzen::V,posadiť,ištutada
1093,legen::V,klásť,panda
1094,legen::V,položiť,panda
1095,berühren::V,dotykať sa,koskta
1096,berühren::V,dotykať sa,käziduda
1097,verbinden::V,spojiť,ühtenzoitta
1098,bedecken::V,pokryť,katta
1099,bedecken::V,pokryť,peitta
1100,aufhängen::V,zavesiť,riputada
1101,anzünden::V,zapáliť,sütutada
1102,aufheben::V,zdvihnúť,leta
1103,zurücklassen::V,zanechať,jätta
1104,verlieren::V,stratiť,kadotada
1105,fallen lassen::V,pustiť,kirbotada
1106,machen::V,robiť,säta
1107,machen::V,robiť,tehta
1108,herstellen::V,vyrobiť,tehta
1109,bauen::V,stavať,leta
1110,bauen::V,stavať,sauda
1111,bauen::V,budovať,leta
1112,bauen::V,budovať,sauda
1113,reparieren::V,opraviť,koheta
1114,verbessern::V,zlepšiť,paremboita
1115,ändern::V,zmeniť,vajehtada
1116,ändern::V,preinačiť,vajehtada
1117,graben::V,ryť,kaida
1118,graben::V,ryť,čongoida
1119,graben::V,kopať,kaida
1120,graben::V,kopať,čongoida
1121,beugen::V,ohnúť,koverta
1122,biegen::V,ohnúť,painda
1123,drehen::V,točiť,punotada
1124,drehen::V,krútiť,punotada
1125,wenden::V,obrátiť,käta
1126,wenden::V,obrátiť,kärauta
1127,wenden::V,prevrátiť,käta
1128,wenden::V,prevrátiť,kärauta
1129,umdrehen::V,otočiť,käta
1130,umdrehen::V,obrátiť,käta
1131,heben::V,dvíhať,leta
1132,heben::V,povzniesť,leta
1133,hochheben::V,zdvihnúť,libutada
1134,ergreifen::V,uchopiť sa,tabata
1135,halten::V,držať,pidada
1136,drücken::V,tisnúť,painda
1137,schieben::V,posunovať,žigutada
1138,kratzen::V,škrabať,künstä
1139,lecken::V,lízať,nolda
1140,beißen::V,kúsať,purda
1141,beißen::V,kúsať,hambastada
1142,abreißen::V,odtrhnúť,ratketa
1143,abschneiden::V,odrezať,čapata
1144,abschneiden::V,odrezať,leikata
1145,abschneiden::V,odkrojiť,čapata
1146,abschneiden::V,odkrojiť,leikata
1147,binden::V,zaviazať,sidoda
1148,binden::V,priviazať,sidoda
1149,stecken::V,strčiť,čokaita
1150,brechen::V,zlomiť,katkaita
1151,klopfen::V,tĺcť,kolkotada
1152,klopfen::V,klopať,kolkotada
1153,hauen::V,nabiť,löda
1154,kleben::V,lepiť,klejata
1155,kleben::V,nalepiť,klejata
1156,reiben::V,trieť,hosta
1157,reiben::V,trieť,törkita
1158,reiben::V,trieť,jorotada
1159,streichen::V,namazať,voita
1160,schleifen::V,ostríť,hijoida
1161,schleifen::V,ostríť,teravzoitta
1162,schneiden::V,rezať,leikata
1163,schneiden::V,strihať,leikata
1164,rütteln::V,triasť,heilutada
1165,rütteln::V,lomcovať,heilutada
1166,schütteln::V,triasť,pudištada
1167,schütteln::V,potriasť,pudištada
1168,schwenken::V,mávať,maihutada
1169,schütten::V,sypať,valada
1170,füllen::V,plniť,täutta
1171,einwickeln::V,zabaliť,kärdä
1172,tragen::V,niesť,kantta
1173,tragen::V,niesť,kandišta
1174,schleppen::V,vliecť,vedätada
1175,ziehen::V,ťahať,vedada
1176,aufbewahren::V,uložiť,kaita
1177,aufbewahren::V,uschovať,kaita
1178,werfen::V,hodiť,čuta
1179,werfen::V,hodiť,tactä
1180,werfen::V,vrhnúť,čuta
1181,werfen::V,vrhnúť,tactä
1182,fangen::V,chytať,püta
1183,packen::V,baliť,tabata
1184,packen::V,chytiť,tabata
1185,verstecken::V,skryť,peitta
1186,verstecken::V,schovať,peitta
1187,teilen::V,podeliť,jagada
1188,teilen::V,rozdeliť,jagada
1189,schicken::V,posielať,oigeta
1190,bringen::V,priniesť,veda
1191,hinzufügen::V,pripojiť,ližata
1192,bekommen::V,dostať,sada
1193,erhalten::V,prijať,sada
1194,nehmen::V,vziať,otta
1195,wählen::V,voliť,valita
1196,auswählen::V,vybrať,valita
1197,auswählen::V,vyvoliť,valita
1198,bewahren::V,zachovať,kaita
1199,behindern::V,zavadzať,telustada
1200,behindern::V,byť v ceste,telustada
1201,verderben::V,skaziť,travida
1202,beschädigen::V,ublížiť,satatada
1203,beschädigen::V,poškodiť,satatada
1204,zerbrechen::V,rozbiť,mureta
1205,zerbrechen::V,prelomiť,mureta
1206,zerreißen::V,pretrhnúť,rebitada
1207,zerstören::V,zničiť,mureta
1208,verbrennen::V,spáliť,poltta
1209,geben::V,dať,antta
1210,reichen::V,podať,antta
1211,schenken::V,darovať,lahjoita
1212,versprechen::V,sľúbiť,toivotada
1213,wünschen::V,želať,toivotada
1214,loben::V,chváliť,kitta
1215,küssen::V,bozkať,tervehtada
1216,wiegen::V,kolísať,likutada
1217,zudecken::V,prikryť,katta
1218,wecken::V,zobudiť,noustatada
1219,zeigen::V,ukázať,ozutada
1220,führen::V,viesť,astutada
1221,lehren::V,učiť,opeta
1222,unterrichten::V,vyučovať,opeta
1223,aufziehen::V,vychovať,kazvatada
1224,leiten::V,viesť,ohjata
1225,antreiben::V,popudiť,rigehtoitta
1226,lassen::V,dať,käskta
1227,einladen::V,pozvať,kucta
1228,einladen::V,povolať,kucta
1229,vereinigen::V,spojiť,ühtenzoitta
1230,vereinigen::V,zjednotiť,ühtenzoitta
1231,besuchen::V,navštíviť,rižada
1232,treffen::V,stretnúť,vastata
1233,sich versammeln::V,zhromaždiť sa,kägeta
1234,sich versammeln::V,zhromaždiť sa,sätas
1235,spielen::V,hrať,väta
1236,singen::V,spievať,pajatada
1237,tanzen::V,tancovať,kargaita
1238,sich trennen::V,rozísť sa,erigata
1239,verlassen::V,opustiť,jätta
1240,retten::V,zachrániť,päzutada
1241,bewachen::V,strážiť,varjoita
1242,schützen::V,chrániť,kaita
1243,verteidigen::V,brániť,kaita
1244,sich schlagen::V,biť sa,torata
1245,schießen::V,streliť,ampta
1246,schießen::V,strieľať,ampta
1247,siegen::V,zvíťaziť,vägestada
1248,ärgern::V,hnevať,verdutada
1249,ärgern::V,hnevať,rändütada
1250,ärgern::V,zlostiť,verdutada
1251,ärgern::V,zlostiť,rändütada
1252,schlagen::V,biť,löda
1253,schlagen::V,biť,iškta
1254,schlagen::V,udrieť,löda
1255,schlagen::V,udrieť,iškta
1256,treten::V,kopnúť,peksta
1257,treten::V,kopnúť,topsta
1258,stechen::V,bodnúť,pystiä
1259,stechen::V,pichnúť,pystiä
1260,stoßen::V,udrieť,iškta
1261,stoßen::V,udrieť,pudištada
1262,stehlen::V,kradnúť,vargastada
1263,stören::V,vyrušiť,keskustada
1264,belästigen::V,obťažovať,tartuteldas
1265,verbergen::V,skryť,katelda
1266,täuschen::V,sklamať,manitada
1267,betrügen::V,klamať,manitada
1268,betrügen::V,podvádzať,manitada
1269,töten::V,zabiť,rikta
1270,töten::V,zabiť,surmita
1271,töten::V,usmrtiť,rikta
1272,töten::V,usmrtiť,surmita
1273,wohnen::V,bývať,eläda
1274,arbeiten::V,pracovať,rata
1275,sammeln::V,zbierať,kogota
1276,pflücken::V,trhať,poimda
1277,pflücken::V,oberať,poimda
1278,jagen::V,poľovať,mecata
1279,fischen::V,loviť ryby,kalatada
1280,fischen::V,chytať ryby,kalatada
1281,fassen::V,uloviť,tabata
1282,hüten::V,pásť,paimeta
1283,treiben::V,hnať,ajada
1284,anbinden::V,priviazať,küttestada
1285,anbinden::V,priviazať,sidoda
1286,füttern::V,kŕmiť,sötta
1287,melken::V,dojiť,lüpsta
1288,hacken::V,seknúť,sauda
1289,gießen::V,polievať,valada
1290,reifen::V,dozrieť,küpseta
1291,zubereiten::V,pripraviť,vaumištada
1292,kochen::V,variť,keitta
1293,backen::V,piecť,paštta
1294,backen::V,smažiť,paštta
1295,braten::V,piecť,žarda
1296,braten::V,pražiť,žarda
1297,umrühren::V,pomiešať,segoitada
1298,stricken::V,pliesť,kudoda
1299,nähen::V,šiť,ombelta
1300,färben::V,zafarbiť,mujutada
1301,reinigen::V,čistiť,puhtastada
1302,waschen::V,myť,pesta
1303,abwischen::V,utrieť,pühktä
1304,spülen::V,vyplachovať,huhtoida
1305,fegen::V,zametať,pühkta
1306,kehren::V,zametať,uhoita
1307,baden::V,kúpať sa,kül'ptäs
1308,sich waschen::V,umývať sa,pestas
1309,ausziehen::V,zobliecť,riičta
1310,ausziehen::V,zobliecť,rušta
1311,anziehen::V,obliecť,panda päle
1312,anziehen::V,obliecť,panda kädehe
1313,anziehen::V,obliecť,panda jaugha
1314,sich anziehen::V,obliecť sa,sobdas
1315,kämmen::V,česať,harjata
1316,schmücken::V,ozdobiť,čomitada
1317,sagen::V,povedať,sanuda
1318,sprechen::V,hovoriť,pagišta
1319,reden::V,rozprávať,pagišta
1320,sich unterhalten::V,rozprávať sa,lodaita
1321,fragen::V,spýtať sa,küzuda
1322,bitten::V,prosiť,pakita
1323,erzählen::V,rozprávať,sanuda
1324,erzählen::V,rozprávať,starinoita
1325,mitteilen::V,oznámiť,tedotada
1326,nennen::V,nazvať,nimitada
1327,nennen::V,menovať,nimitada
1328,rufen::V,volať,kucta
1329,rufen::V,zavolať,kucta
1330,prahlen::V,vystatovať sa,kittäs
1331,übersetzen::V,preložiť,käta
1332,denken::V,myslieť,meletada
1333,glauben::V,veriť,uskta
1334,bemerken::V,podotknuť,homaita
1335,bemerken::V,spozorovať,homaita
1336,erkennen::V,poznať,tundištada
1337,begreifen::V,pochopiť,tabata
1338,begreifen::V,porozumieť,tabata
1339,verstehen::V,rozumieť,el'geta
1340,verstehen::V,rozumieť,toimetada
1341,lernen::V,učiť sa,opetas
1342,wissen::V,vedieť,teta
1343,sich erinnern an::V,pamätať si na,johtutada
1344,vergessen::V,zabudnuť,unohtada
1345,messen::V,merať,märita
1346,zählen::V,počítať,lugeda
1347,rechnen::V,rátať,lugeda
1348,rechnen::V,počítať,lugeda
1349,lesen::V,čítať,lugeda
1350,malen::V,maľovať,pirta
1351,zeichnen::V,kresliť,pirta
1352,schreiben::V,písať,kirjutada
1353,besitzen::V,mať,omištada
1354,besitzen::V,vlastniť,omištada
1355,kaufen::V,kúpiť,ostta
1356,verkaufen::V,predať,möda
1357,bezahlen::V,zaplatiť,maksta
1358,zahlen::V,platiť,maksta
1359,beherrschen::V,ovládať,valdoita
1360,ertragen::V,znášať,tirpta
1361,ertragen::V,vydržať,tirpta
