,Concept_ID,ta,hi
662,Zeitung::N,செய்தித்தாள்,अख़बार
663,Zeitung::N,செய்தித்தாள்,समाचार-पत्र
664,Leben::N,வாழ்க்கை,जीवन
665,Leben::N,வாழ்க்கை,ज़िंदगी
666,Tod::N,மரணம்,मौत
667,Tod::N,மரணம்,मृत्यु
668,Grab::N,சமாதி,क़ब्र
669,Kirche::N,தேவாலயம்,चर्च
670,Kirche::N,தேவாலயம்,गिरजा
671,Sünde::N,பாவம்,पाप
672,Sünde::N,பாவம்,गुनाह
673,Gott::N,கடவுள்,देव
674,Gott::N,கடவுள்,ईश्वर
675,Arbeiter::N,தொழிலாளி,मज़दूर
676,Chef::N,மேலாளர்,अध्यक्ष
677,Meister::N,தலைவன்,शिल्पज्ञ
678,Arzt::N,மருத்துவர்,वैद्य
679,Arzt::N,மருத்துவர்,डॉक्टर
680,Arzt::N,மருத்துவர்,चिकित्सक
681,Lehrer::N,ஆசிரியர்,शिक्षक
682,Lehrer::N,ஆசிரியர்,अध्यापक
683,Geld::N,பணம்,धन
684,Geld::N,பணம்,पैसा
685,Geschäft::N,வாணிபம்,सौदा
686,Geschäft::N,வாணிபம்,व्यापार
687,Laden::N,கடை,दुकान
688,Preis::N,விலை,दाम
689,Preis::N,விலை,मूल्य
690,Ware::N,சாமன்கள்,माल
691,Ware::N,சாமன்கள்,पण्य
692,Nutzen::N,இலாபம்,लाभ
693,Nutzen::N,இலாபம்,फ़ायदा
694,Reichtum::N,சொத்து,धन
695,Reichtum::N,சொத்து,दौलत
696,Welt::N,உலகம்,विश्व
697,Welt::N,உலகம்,दुनिया
698,Land::N,நாடு,देश
699,Land::N,நாடு,मुल्क
700,Staat::N,நாடு,राज्य
701,Staat::N,நாடு,राष्ट्र
702,König::N,அரசன்,राजा
703,König::N,அரசன்,बादशाह
704,Macht::N,அதிகாரம்,शासन
705,Macht::N,அதிகாரம்,सत्ता
706,Grenze::N,எல்லை,सरहद
707,Krieg::N,போர்,जंग
708,Krieg::N,போர்,युद्ध
709,Feind::N,எதிரி,शत्रु
710,Feind::N,எதிரி,दुश्मन
711,Gewalt::N,வன்முறை,हिंसा
712,Kampf::N,போராட்டம்,लड़ाई
713,Kampf::N,போராட்டம்,संघर्ष
714,Bogen[Waffe]::N,வில்,कमान
715,Pfeil::N,அம்பு,बान
716,Gewehr::N,துப்பாக்கி,बंदूक़
717,Fehler::N,தவறு,भूल
718,Fehler::N,தவறு,ग़लती
719,Lüge::N,பொய்,झूठ
720,Lüge::N,பொய்,असत्य
721,Schaden::N,சேதாரம்,हानि
722,Schaden::N,சேதாரம்,नुक़सान
723,Unglück::N,இடையூறு,मुसीबत
724,Unglück::N,இடையூறு,विपात्ति
725,Schuld::N,குற்றம்,दोष
726,Schuld::N,குற்றம்,क़सूर
727,Alter::N,வயது,आयु
728,Alter::N,வயது,उम्र
729,Schluss::N,முடிவு,अंत
730,Schluss::N,முடிவு,समाप्ति
731,Zeit::N,காலம்,काल
732,Zeit::N,காலம்,वक़्त
733,Tag::N,நாள்,दिन
734,Tag::N,நாள்,रोज़
735,Morgen::N,காலை நேரம்,सुबह
736,Mittag::N,மதியம்,दोपहर
737,Mittag::N,மதியம்,मध्याह्न
738,Abend::N,மாலைப் பொழுது,शाम
739,Abend::N,மாலைப் பொழுது,संध्या
740,Nacht::N,இரவு,रात
741,Nacht::N,இரவு,रात्रि
742,Woche::N,வாரம்,हफ़्ता
743,Monat::N,மாதம்,मास
744,Monat::N,மாதம்,महीना
745,Jahr::N,வருடம்,बरस
746,Jahr::N,வருடம்,वर्ष
747,Frühling::N,வசந்தம்,वसंत
748,Sommer::N,கோடை,गरमी
749,Sommer::N,கோடை,ग्रीष्म
750,Herbst::N,இலையுதிர் காலம்,शरत्
751,Herbst::N,இலையுதிர் காலம்,पतझड़
752,Winter::N,குளிர்காலம்,जाड़ा
753,Winter::N,குளிர்காலம்,सर्दियाँ
754,Januar::N,ஜனவரி,जनवरी
755,Februar::N,பிபரவரி மாதம்,फ़रवरी
756,März::N,மார்ச் மாதம்,मार्च
757,April::N,ஏப்ரல் மாதம்,अप्रैल
758,Mai::N,மே மாதம்,मई
759,Juni::N,ஜூன் மாதம்,जून
760,Juli::N,ஜூலை மாதம்,जुलाई
761,August::N,ஆகஸ்ட் மாதம்,अगस्त
762,September::N,செப்டம்பர் மாதம்,सितंबर
763,Oktober::N,அக்டோபர் மாதம்,अक्तूबर
764,November::N,நவம்பர் மாதம்,नवंबर
765,Dezember::N,டிசம்பர்,दिसंबर
766,Montag::N,திங்கட் கிழமை,पीर
767,Montag::N,திங்கட் கிழமை,सोमवार
768,Dienstag::N,செவ்வாய்க்கிழமை,मंगलवार
769,Mittwoch::N,புதன் கிழமை,बुधवार
770,Donnerstag::N,வியாழக் கிழமை,गुरुवार
771,Donnerstag::N,வியாழக் கிழமை,बृहस्पतिवार
772,Freitag::N,வெள்ளிக்கிழமை,शुक्रवार
773,Samstag::N,சனிக்கிழமை,सनीचर
774,Samstag::N,சனிக்கிழமை,शनिवार
775,Sonntag::N,ஞாயிறுக் கிழமை,इतवार
776,Sonntag::N,ஞாயிறுக் கிழமை,रविवार
777,groß::A,பெரிய,बड़ा
778,klein::A,சிறிய,कम
779,klein::A,சிறிய,छोटा
780,lang::A,நீண்ட,लंबा
781,lang::A,நீண்ட,दीर्घ
782,kurz::A,குட்டையான,लधु
783,kurz::A,குட்டையான,छोटा
784,breit::A,அகலமான,चौड़ा
785,schmal::A,குறுகலான,तंग
786,schmal::A,குறுகலான,सँकरा
787,dicht::A,அடர்த்தியான,सघन
788,dick[Gegenstand]::A,தடித்த,मोटा
789,dünn::A,சன்னமான,महीन
790,dünn::A,சன்னமான,बारीक
791,fein::A,மெல்லிய,कोमल
792,fein::A,மெல்லிய,सूक्ष्म
793,fest::A,உறுதியாள,दृढ़
794,fest::A,உறுதியாள,मज़बूत
795,flach::A,தட்டையான,चपटा
796,glatt::A,வழுவழுப்பான,चौरस
797,glatt::A,வழுவழுப்பான,चिकना
798,hart::A,கடினமான,कठोर
799,hart::A,கடினமான,सख़्त
800,weich::A,மென்மையான,नरम
801,weich::A,மென்மையான,मुलायम
802,rund::A,உருண்டையான,गोल
803,rund::A,உருண்டையான,वर्तुल
804,spitz::A,திகந்தமாக,नुकीला
805,scharf::A,கூரான,पैना
806,stumpf::A,உளம் திறந்த,भोथरा
807,schwer::A,கனமான,भारी
808,schwer::A,கனமான,वज़नी
809,schön::A,அழகான,सुंदर
810,heiß::A,சூடான,उष्ण
811,warm::A,இதமான,गरम
812,kalt::A,குளிர்ச்சியான,सर्द
813,kühl::A,குளிர்ச்சியான,ठंडा
814,frisch::A,சுத்தமான,तर
815,frisch::A,சுத்தமான,ताज़ा
816,feucht::A,ஈரமான,नम
817,feucht::A,ஈரமான,भीगा
818,nass::A,ஈரமான,गीला
819,trocken::A,உலர்ந்த,सूखा
820,trocken::A,உலர்ந்த,ख़ुश्क
821,voll::A,நிரம்பிய,भरा
822,voll::A,நிரம்பிய,पूरा
823,leer::A,காலியான,ख़ाली
824,offen::A,திறந்த,खुला
825,geschlossen::A,மூடப்பட்ட,बंद
826,sauber::A,சுத்தமான,साफ़
827,sauber::A,சுத்தமான,सुथरा
828,schmutzig::A,அழக்கான,गंदा
829,roh::A,கச்சா,कच्चा
830,reif::A,பழுத்த,पक्व
831,reif::A,பழுத்த,पक्का
832,lecker::A,சுவைமிக்க,मज़ेदार
833,lecker::A,சுவைமிக்க,स्वादिष्ट
834,süß::A,இனிப்பான,मीठा
835,bitter::A,கசப்பான,कटु
836,bitter::A,கசப்பான,कड़वा
837,sauer::A,புளிப்பாக,खट्टा
838,hell::A,பளபளப்பான,रोशन
839,dunkel::A,கருமையான,अँधेरा
840,schwarz::A,கருப்பு வண்ண,काला
841,schwarz::A,கருப்பு வண்ண,स्याह
842,weiß::A,வெண்மையன,सफ़ेद
843,rot::A,சிவப்பு,लाल
844,rot::A,சிவப்பு,सुर्ख़
845,gelb::A,மஞ்சள் வண்ணம்,पीला
846,gelb::A,மஞ்சள் வண்ணம்,ज़र्द
847,blau::A,நீல வண்ண,नीला
848,blau::A,நீல வண்ண,आसमानी
849,grün::A,பச்சை வண்ண,हरा
850,grau::A,சாம்பல் நிற,धूसर
851,bunt::A,வண்ண மயமான,रंगीन
852,bunt::A,வண்ண மயமான,बहुरंगा
853,billig::A,மலிவான,सस्ता
854,teuer::A,விலை அதிகமான,महँगा
855,wertvoll::A,மதிப்புள்ள,क़ीमती
856,wertvoll::A,மதிப்புள்ள,मूल्यवान्
857,blind::A,பார்வையற்ற,अंधा
858,taub::A,செவிடான,बहरा
859,kräftig::A,வலிமையான,ताक़तवर
860,kräftig::A,வலிமையான,शक्तिशाली
861,stark::A,பலமான,प्रबल
862,stark::A,பலமான,बलवान्
863,schwach::A,பலவீனமான,कमज़ोर
864,fett::A,பருமனாக,मोटा
865,fett::A,பருமனாக,मांसल
866,schlank::A,ஒல்லியான,पतला
867,schlank::A,ஒல்லியான,छरहरा
868,hübsch::A,அழகிய,सुंदर
869,hübsch::A,அழகிய,ख़ूबसूरत
870,böse::A,கேடு விளைவிக்கும்,पापी
871,böse::A,கேடு விளைவிக்கும்,दुष्ट
872,dumm::A,முட்டாள்தனமான,मूर्ख
873,dumm::A,முட்டாள்தனமான,बुद्धू
874,faul::A,சோம்பலான,आलसी
875,faul::A,சோம்பலான,सुस्त
876,fleißig::A,ஊக்கந்தளராத,मेहनती
877,fleißig::A,ஊக்கந்தளராத,परिश्रमी
878,geizig::A,கஞேசத்தனமான,कृपण
879,geizig::A,கஞேசத்தனமான,कंजूस
880,klug::A,சாதுரியமான,समझदार
881,klug::A,சாதுரியமான,होशियार
882,klug::A,சாதுரியமான,अक़्लमंद
883,geschickt::A,திறமையள்ள,किशल
884,lieb::A,அன்புக்குரிய,प्रिय
885,lieb::A,அன்புக்குரிய,प्यारा
886,lustig::A,களிப்புமிக்க,हँसमुख
887,lustig::A,களிப்புமிக்க,ख़ुशदिल
888,sanft::A,சாதுவான,नम्र
889,hungrig::A,பசியுடன்,भूखा
890,krank::A,நோயுற்று,बीमार
891,krank::A,நோயுற்று,अस्वस्थ
892,nackt::A,ஆடையற்ற,नग्न
893,traurig::A,சோகமான,उदास
894,traurig::A,சோகமான,रंजीदा
895,lebendig::A,பிழைப்பு,जीता
896,lebendig::A,பிழைப்பு,ज़िंदा
897,gut::A,நல்ல,अच्छा
898,schlecht::A,கெட்ட,बुरा
899,schlecht::A,கெட்ட,ख़राब
900,richtig::A,சரியான,ठीक
901,schlimm::A,அருவருப்பான,बुरा
902,schlimm::A,அருவருப்பான,अप्रिय
903,wahr::A,உண்மையான,सच
904,alt::A,பழைய,पुराना
905,neu::A,புதிய,नया
906,ehemalig::A,முன்நாள்,भूतपूर्व
907,alt[Lebewesen]::A,வயதான,बूढ़ा
908,alt[Lebewesen]::A,வயதான,वृद्ध
909,jung::A,இளமையான,जवान
910,arm::A,ஏழ்மையான,ग़रीब
911,reich::A,செல்வம் படைத்த,धनी
912,reich::A,செல்வம் படைத்த,अमीर
913,bekannt::A,பழக்கப்பட்ட,मालूम
914,berühmt::A,புகழ்பெற்ற,मशहूर
915,berühmt::A,புகழ்பெற்ற,प्रसिद्ध
916,fremd::A,அயல் நாட்டு,विदेशी
917,fremd::A,அயல் நாட்டு,अपरिचित
918,verschieden::A,வித்தியாசமான,अलग
919,verschieden::A,வித்தியாசமான,भिन्न
920,nah::A,பக்கத்தில் உள்ள,नज़दीकी
921,fern::A,தொலை தூரத்தில்,दूर
922,fern::A,தொலை தூரத்தில்,दूरस्थ
923,linker::A,மீந்திருக்கும்,बायाँ
924,rechter::A,வலதுபக்கம்,दायाँ
925,rechter::A,வலதுபக்கம்,दाहिना
926,anderer::A,மற்ற,अन्य
927,anderer::A,மற்ற,दूसरा
928,erster::A,முதனமையான,पहला
929,erster::A,முதனமையான,प्रथम
930,zweiter::A,இரண்டாவது,दूसरा
931,zweiter::A,இரண்டாவது,द्वितीय
932,dritter::A,மூன்றாவது,तीसरा
933,letzter::A,கடைசி,अंतिम
934,letzter::A,கடைசி,आख़िरी
935,allein::ADV,தனியாக,तनहा
936,allein::ADV,தனியாக,अकेले
937,auf einmal::ADV,தடீரென்று,वक़्त में
938,zusammen::ADV,சேர்ந்து,एक साथ
939,zusammen::ADV,சேர்ந்து,साथ साथ
940,lange::ADV,அதிக நோம்,देर तक
941,plötzlich::ADV,தடீரென்று,सहसा
942,plötzlich::ADV,தடீரென்று,अचानक
943,sofort::ADV,உடனடியாக,तुरंत
944,später::ADV,பிறகு,बाद को
945,später::ADV,பிறகு,बाद में
946,jetzt::ADV,இப்பொழது,अब
947,jetzt::ADV,இப்பொழது,अभी
948,heute::ADV,இன்று,आज
949,morgen::ADV,நாளைக்கு,कल
950,bald::ADV,சீக்கிரம்,जल्दी
951,dann::ADV,அப்பொழுது,तब
952,gestern::ADV,நேற்று,कल
953,einst::ADV,ஒரே முறை,एक दिन
954,einst::ADV,ஒரே முறை,पहले कभी
955,damals::ADV,அப்பொழுது,उस समय
956,damals::ADV,அப்பொழுது,उन दिनों
957,danach::ADV,பிற்பாடு,इसके बाद
958,danach::ADV,பிற்பாடு,इसके पश्चात्
959,vorher::ADV,முன்பாக,पहले
960,vorher::ADV,முன்பாக,पेशतर
961,zuerst::ADV,முதலில்,पहले
962,einmal::ADV,ஒரே முறை,एक बार
963,einmal::ADV,ஒரே முறை,एक दफ़ा
964,manchmal::ADV,சில நேரங்களில்,कभी कभी
965,oft::ADV,அடிக்கடி,अक्सर
966,immer::ADV,எப்பொழுதும்,सदा
967,immer::ADV,எப்பொழுதும்,हमेशा
968,niemals::ADV,ஒருபோதும் இல்லை,कभी नहीं
969,niemals::ADV,ஒருபோதும் இல்லை,कदापि नहीं
970,hier::ADV,இங்கே,इधर
971,hier::ADV,இங்கே,यहाँ
972,hierhin::ADV,இவ்விடத்திற்கு,इधर को
973,hierhin::ADV,இவ்விடத்திற்கு,यहाँ को
974,von hier::ADV,இனி,यहाँ से
975,dort::ADV,அங்கே,उधर
976,dort::ADV,அங்கே,वहाँ
977,dorthin::ADV,அவ்விடத்திற்கு,उधर को
978,dorthin::ADV,அவ்விடத்திற்கு,वहाँ को
979,geradeaus::ADV,முன்னாலிருக்கும்,सीधे
980,vorwärts::ADV,முன்புறமாக,आगे
981,vorwärts::ADV,முன்புறமாக,आगे को
982,rückwärts::ADV,பின்னோக்கி,पीछे को
983,zurück::ADV,பின்பக்கம்,वापस
984,unten::ADV,கீழாக,नीचे
985,hinab::ADV,கீழ் நோக்கி,नीचे को
986,oben::ADV,மேலே,ऊपर
987,hinauf::ADV,மேலே,ऊपर को
988,überall::ADV,எல்லா இடத்திலும்,हर जगह
989,überall::ADV,எல்லா இடத்திலும்,हर स्थान
990,nicht::ADV,இல்லை,न
991,nicht::ADV,இல்லை,नहीं
992,ein wenig::ADV,கொஞ்சம்,कुछ
993,ein wenig::ADV,கொஞ்சம்,ज़रा
994,ein wenig::ADV,கொஞ்சம்,थोड़ा
995,kaum::ADV,அரிதாக,लगभग नहीं
996,kaum::ADV,அரிதாக,बराबर नहीं
997,sehr::ADV,மிக்க,बहुत
998,so::ADV,மிகவும்,ऐसा
999,noch::ADV,இப்பொழுதும்,अभी तक
1000,nur::ADV,மட்டும்,केवल
1001,nur::ADV,மட்டும்,सिर्फ़
1002,schon::ADV,ஏற்கனவே,चुकना
1003,wieder::ADV,மறுபடியும்,फिर
1004,wieder::ADV,மறுபடியும்,दुबारा
1005,vergebens::ADV,வீண்,व्यर्थ
1006,vor::PRP,முன்,के आगे
1007,vor::PRP,முன்,के सामने
1008,hinter::PRP,பின்பக்கம்,के पीछे
1009,unter::PRP,கீழே,के तले
1010,unter::PRP,கீழே,के नीचे
1011,durch::PRP,ஊடே,के पार
1012,neben::PRP,அடுத்து,के पास
1013,neben::PRP,அடுத்து,की बग़ल में
1014,zwischen::PRP,இடையில்,के बीच
1015,wegen::PRP,ஏனெனில்,के कारण
1016,wegen::PRP,ஏனெனில்,की वजह से
1017,dies::PRN,இது,यह
1018,das::PRN,அது,वह
1019,alles::PRN,ஒவ்வொன்றும்,सब
1020,alles::PRN,ஒவ்வொன்றும்,सब कुछ
1021,ich::PRN,நான்,मैं
1022,du::PRN,நீ,तू
1023,er::PRN,அவன்,यह
1024,wir::PRN,நாம்,हम
1025,wir::PRN,நாங்கள்,हम
1026,ihr::PRN,நீங்கள்,तुम
1027,sie::PRN,அவர்கள்,ये
1028,was::FPRN,என்ன,क्या
1029,wer::FPRN,யார்,कौन
1030,wo::FADV,எங்கே,किधर
1031,wohin::FADV,எதற்கு,किधर
1032,wie::FADV,எப்படி,कैसे
1033,warum::FADV,ஏன்,क्यों
1034,wieviel::FNUM,எவ்வளவு,कितना
1035,eins::NUM,ஒன்று,एक
1036,zwei::NUM,இரண்டு,दो
1037,drei::NUM,மூன்று,तीन
1038,vier::NUM,நான்கு,चार
1039,fünf::NUM,ஐந்து,पाँच
1040,sechs::NUM,ஆறு,छह
1041,sieben::NUM,ஏழு,सात
1042,acht::NUM,எட்டு,आठ
1043,neun::NUM,ஒன்பது,नौ
1044,zehn::NUM,பத்து,दस
1045,elf::NUM,பதினொன்று,ग्यारह
1046,zwölf::NUM,பன்னிரண்டு,बारह
1047,zwanzig::NUM,இருபது,बीस
1048,dreißig::NUM,முப்பது,तीस
1049,vierzig::NUM,நாற்பது,चालीस
1050,fünfzig::NUM,ஐமபது,पचास
1051,sechzig::NUM,அறுபது,साठ
1052,siebzig::NUM,எழுபது,सत्तर
1053,achtzig::NUM,எண்பது,अस्सी
1054,neunzig::NUM,தொன்னூறு,नव्वे
1055,hundert::NUM,நூறு,सौ
1056,tausend::NUM,ஆயிரம்,हज़ार
1057,und::CNJ,மற்றும்,और
1058,oder::CNJ,அல்லது,या
1059,stehen::V,நில்,खड़ा होना
1060,sitzen::V,உட்கார்,बैठना
1061,liegen::V,படு,लेटना
1062,hängen::V,தொங்கச் செய்,लटकना
1063,werden::V,ஆகு,बनना
1064,passieren::V,நிகழ்,होना
1065,beginnen::V,ஆரம்பி,आरंभ होना
1066,beginnen::V,ஆரம்பி,प्रारंभ होना
1067,enden::V,முடி,अंत होना
1068,enden::V,முடி,ख़तम होना
1069,wechseln::V,மாற்று,बदलना
1070,aufgehen[Sonne]::V,உயர எழு,चढ़ना
1071,aufgehen[Sonne]::V,உயர எழு,उदित होना
1072,untergehen[Sonne]::V,பொறுத்து,अस्त हो जाना
1073,scheinen[Sonne]::V,பிரகாசி,रोशनी देना
1074,donnern::V,இடி,गरजना
1075,wehen::V,வீசு,चलना
1076,strömen::V,பாயதல்,बहना
1077,strömen::V,பாயதல்,प्रवाहित होना
1078,fließen::V,நீரோட்டம் போக்கில் போ,बहना
1079,fließen::V,நீரோட்டம் போக்கில் போ,प्रवाहित होना
1080,sich drehen::V,சுழல்,घूमना
1081,schwanken::V,தள்ளாடு,हिलना
1082,schwingen::V,ஆடு,हिलना
1083,fallen::V,விழு,गिरना
1084,brennen::V,எரி,जलना
1085,rauchen::V,பகை பிடி,धुआँ उड़ाना
1086,regnen::V,மழை பெய்,बरसना
1087,gefrieren::V,உறைந்துவிடு,जमना
1088,tauen::V,உருகு,गलना
1089,tauen::V,உருகு,पिघलना
1090,schmelzen::V,உருகு,गलना
1091,schmelzen::V,உருகு,पिघलना
1092,trocknen::V,உலர்த்து,सूखना
1093,sieden::V,கொதிக்க வை,उबलना
1094,faulen::V,அழுகச் செய்,गलना
1095,faulen::V,அழுகச் செய்,सड़ना
1096,verfaulen::V,அழுகச் செய்,गलना
1097,verfaulen::V,அழுகச் செய்,सड़ना
1098,reißen::V,திடீரென அறு,फटना
1099,versinken::V,மூழ்கு,डूबना
1100,vergehen::V,கடந்துசெல்,बीतना
1101,vergehen::V,கடந்துசெல்,गुज़रना
1102,erscheinen::V,தோன்றச்,दिखाई देना
1103,verschwinden::V,மறைந்து போ,ग़ायब होना
1104,sinken::V,பதைவுறு,घटना
1105,sinken::V,பதைவுறு,उतरना
1106,abnehmen::V,குறை,घटना
1107,zunehmen::V,உயர்த்து,बढ़ना
1108,steigen::V,உயர எழு,बढ़ना
1109,wachsen::V,வளர்,उगना
1110,glänzen::V,மிளிர்,चमकना
1111,funkeln::V,பிரகாசி,जगमगाना
1112,funkeln::V,பிரகாசி,टिमटिमाना
1113,lärmen::V,கொம்பு,शोर मचाना
1114,läuten::V,மணியொலியிசை,बजना
1115,klingeln::V,மணி அடி,बजना
1116,klirren::V,கிலுங்கு,झनझनाना
1117,brausen::V,இரைதல்,साँय-साँय करना
1118,rauschen::V,சலசலப்பு,सरसराना
1119,klingen::V,சிலம்புதல்,बजना
1120,bellen::V,குரை,भौंकना
1121,heulen::V,ஊளையிடு,गुर्राना
1122,blasen::V,ஊது,फूँकना
1123,pfeifen::V,சீழ்க்கை எழப்பு,सीटी देना
1124,schreien::V,கூச்சலிடு,चिल्लाना
1125,stöhnen::V,வேதனை,कराहना
1126,stöhnen::V,வேதனை,आहें भरना
1127,zittern::V,நடுங்கு,काँपना
1128,leben::V,உயிருடனிரு,जीना
1129,geboren werden::V,பிற,पैदा होना
1130,atmen::V,சுவாசி,साँस लेना
1131,trinken::V,குடி,पीना
1132,essen::V,சாப்பிடு,खाना
1133,schlucken::V,முழுங்கு,निगलना
1134,müde werden::V,கையயர்தல்,थकना
1135,müde werden::V,கையயர்தல்,उकताना
1136,einschlafen::V,தூங்க,सो जाना
1137,schlafen::V,தூங்கு,सोना
1138,aufwachen::V,எழுப்பு,जागना
1139,aufstehen::V,எழுந்திரு,उठना
1140,sich erholen::V,இளைப்பாறு,सुस्ताना
1141,sich erholen::V,இளைப்பாறு,आराम करना
1142,krank werden::V,விழுதல்,बीमार पड़ना
1143,krank sein::V,நருக்கலாயிருக்க,बीमार होना
1144,schmerzen::V,நோவுறு,दुखना
1145,schmerzen::V,நோவுறு,दर्द करना
1146,husten::V,இருமு,खाँसना
1147,genesen::V,குணம் அடை,ठीक हो जाना
1148,genesen::V,குணம் அடை,स्वस्थ हो जाना
1149,sterben::V,மரணமடை,मरना
1150,umkommen::V,நசி,मरना
1151,sich bewegen::V,நகர்த்து,चलना
1152,sich bewegen::V,நகர்த்து,हिलना
1153,sich rühren::V,அசை,हिलना
1154,sich erheben::V,எழுந்து நில்,उठना
1155,sich setzen::V,உட்கார்,बैठना
1156,hinfallen::V,விழு,गिरना
1157,laufen::V,நட,चलना
1158,schreiten::V,கவடுவைத்தல்,क़दम जाना
1159,spazierengehen::V,உலவு,सैर करना
1160,eilen::V,விரைந்து,तेज़ी से जाना
1161,eilen::V,விரைந்து,शीघ्रता से चलना
1162,sich beeilen::V,அவசரப்படுத்து,जल्दी करना
1163,sich beeilen::V,அவசரப்படுத்து,शीघ्रता करना
1164,sausen::V,விரைந்து செல்,बड़ी तेज़ी से चलना
1165,rennen::V,ஓடு,भागना
1166,rennen::V,ஓடு,दौड़ना
1167,springen::V,குதி,उछलना
1168,klettern::V,ஏறு,चढ़ना
1169,schaukeln::V,தள்ளாடு,झूलना
1170,kriechen::V,மெதுவாக நடந்து செல்,रेंगना
1171,schwimmen::V,நீந்து,तैरना
1172,tauchen::V,மூழ்கி நீச்சலடி,डूबना
1173,rudern::V,துடுப்புப் போடு,खेना
1174,rudern::V,துடுப்புப் போடு,चप्पू चलाना
1175,fahren::V,ஓட்டு,चलना
1176,fahren::V,ஓட்டு,यात्रा करना
1177,fliegen::V,பற,उड़ना
1178,gehen::V,போ,जाना
1179,weggehen::V,விலகிச் செல்,चला जाना
1180,weggehen::V,விலகிச் செல்,बाहर जाना
1181,abfahren::V,புறப்பட்டுச் செல்,छूटना
1182,abfahren::V,புறப்பட்டுச் செல்,रवाना होना
1183,anhalten::V,நின்றுவிடு,रुकना
1184,anhalten::V,நின்றுவிடு,खड़ा होना
1185,hineingehen::V,மறையச் செய்,घुसना
1186,hineingehen::V,மறையச் செய்,अंदर जाना
1187,eintreten::V,நுழை,प्रवेश करना
1188,kommen::V,வா,आना
1189,ankommen::V,வநது சேர்,पहुँचना
1190,zurückkommen::V,திரும்பி வா,लौटना
1191,zurückkommen::V,திரும்பி வா,वापस आना
1192,bleiben::V,இரு,रहना
1193,bleiben::V,இரு,रुकना
1194,warten::V,தாமதி,इंतज़ार करना
1195,erwarten::V,எதிர்நோக்கு,प्रतीक्षा करना
1196,suchen::V,தேடு,ढूँढ़ना
1197,finden::V,கண்டுபிடி,पाना
1198,finden::V,கண்டுபிடி,ढूँढ़ निकालना
1199,versuchen::V,முயற்சி செய்,कोशिश करना
1200,vorbereiten::V,ஆயத்தம் செய்,तैयार करना
1201,lieben::V,அன்பு செலுத்து,प्यार करना
1202,mögen::V,விரும்பு,पसंद होना
1203,lachen::V,சிரி,हँसना
1204,rühren::V,இதயத்தைத் தொடு,छूना
1205,weinen::V,அழு,रोना
1206,schimpfen::V,சாபமிடு,गाली देना
1207,sich ärgern::V,கோப்பபடு,चिढ़ना
1208,sich ärgern::V,கோப்பபடு,नाराज़ होना
1209,sich fürchten::V,பயப்படு,डरना
1210,sich fürchten::V,பயப்படு,भय खाना
1211,fürchten::V,பயப்படுத்து,डरना से
1212,fürchten::V,பயப்படுத்து,भय खाना से
1213,fliehen::V,ஓடு,भागना
1214,flüchten::V,தப்பிவிடு,निकल भागना
1215,sehen::V,பார்,देखना
1216,anschauen::V,கூர்ந்து கவனி,देखना
1217,ansehen::V,கவனி,दृष्टि डालना पर
1218,hören::V,கேள்,सुनना
1219,zuhören::V,சுவைத்துப் பார்,सुनना
1220,probieren::V,ருசி,चखना
1221,riechen::V,முகர்ந்து பார்,सूँघना
1222,fühlen::V,தொட்டுணர்,महसूस करना
1223,scheinen::V,காணப்படு,लगना
1224,zu sehen sein::V,தோன்றுதல்,दिखाई देना
1225,vernehmen::V,கேள்,सुनना
1226,frieren::V,குதுகுதுகு,ठंड लगना
1227,frieren::V,குதுகுதுகு,सर्दी लगना
1228,tun::V,செய்,करना
1229,können::V,இயல்வது,सकना
1230,können::V,இயல்வது,जानना
1231,wollen::V,விரும்பு,चाहना
1232,anfangen::V,தொடங்கு,शुरू करना
1233,beenden::V,முடி,ख़त्म करना
1234,beenden::V,முடி,समाप्त करना
1235,aufhören::V,நிறுத்து,बंद जाना
1236,aufhören::V,நிறுத்து,समाप्त जाना
1237,gelingen::V,வெற்றி,बनना
1238,gelingen::V,வெற்றி,अच्छा होना
1239,geraten::V,ஏற்படுத்து,बन पड़ना
1240,öffnen::V,திற,खोलना
1241,schließen::V,மூடு,बंद करना
1242,stellen::V,வை,रखना
1243,setzen::V,வை,रखना
1244,setzen::V,வை,बिठाना
1245,legen::V,பரப்பி வை,रखना
1246,legen::V,பரப்பி வை,लिटाना
1247,berühren::V,பதி,छूना
1248,berühren::V,பதி,स्पर्श करना
1249,verbinden::V,சேர்,बाँधना
1250,bedecken::V,உறைபோடு,ढकना
1251,aufhängen::V,தொங்கவிடு,लटकाना
1252,anzünden::V,எரியூட்டு,जलाना
1253,aufheben::V,பொறுக்கி எடு,उठाना
1254,zurücklassen::V,விட்டுச் செல்,पीछे छोड़ना
1255,verlieren::V,இழ,खोना
1256,verlieren::V,இழ,गँवाना
1257,fallen lassen::V,அளவில் குறைவு,गिराना
1258,machen::V,தயார்செய்,करना
1259,machen::V,தயார்செய்,बनाना
1260,herstellen::V,உற்பத்தி செய்,बनाना
1261,herstellen::V,உற்பத்தி செய்,तैयार करना
1262,bauen::V,கட்டு,बनाना
1263,bauen::V,கட்டு,निर्माण करना
1264,reparieren::V,பழுது பார்,मरम्मत करना
1265,verbessern::V,மேம்படுத்து,सुधारना
1266,ändern::V,மாற்றி அமை,बदलना
