,Concept_ID,udm,ku
803,ihr::PRN,тӥ,hûn
804,sie::PRN,соос,we
805,was::FPRN,ма,çi
806,wer::FPRN,кин,ki
807,wo::FADV,кытын,li ku dere
808,wohin::FADV,кытчы,li ku dere
809,wie::FADV,кызьы,çawa
810,warum::FADV,малы,çima
811,wieviel::FNUM,кӧня,çend
812,eins::NUM,одӥг,yek
813,zwei::NUM,кык,didu
814,drei::NUM,куинь,sisê
815,vier::NUM,ньыль,çar
816,fünf::NUM,вить,penç
817,sechs::NUM,куать,şeş
818,sieben::NUM,сизьым,heft
819,acht::NUM,тямыс,heşt
820,neun::NUM,укмыс,neh
821,zehn::NUM,дас,deh
822,elf::NUM,дас одӥг,yazdeh
823,zwölf::NUM,дас кык,diwazdeh
824,zwanzig::NUM,кызь,bîst
825,dreißig::NUM,куамын,sih
826,vierzig::NUM,ньыльдон,çil
827,fünfzig::NUM,витьтон,pençi
828,sechzig::NUM,куатьтон,şêst
829,siebzig::NUM,сизьымдон,heftê
830,achtzig::NUM,тямыстон,heştê
831,neunzig::NUM,укмыстон,nod
832,hundert::NUM,сю,sêd
833,tausend::NUM,сюрс,hezar
834,und::CNJ,и,û
835,und::CNJ,но,û
836,oder::CNJ,яке,an
837,oder::CNJ,яке,yan
838,stehen::V,сылыны,sekinîn
839,sitzen::V,пукыны,rûniştin
840,liegen::V,кылльыны,paldan
841,hängen::V,ошкыса улыны,darve kirin
842,werden::V,луыны,bûn
843,passieren::V,луыны,hatin holê
844,passieren::V,луыны,hatin serê kesî
845,beginnen::V,кутскыны,li dest pêkirin
846,enden::V,бырыны,xalas bû
847,wechseln::V,воштӥськыны,guherandin
848,wechseln::V,воштӥськыны,dêgiş kirin
849,aufgehen[Sonne]::V,ӝужаны,hilatin
850,untergehen[Sonne]::V,пуксьыны,çun ava
851,scheinen[Sonne]::V,пиштыны,şewk de
852,scheinen[Sonne]::V,чиляны,şewk de
853,donnern::V,гудыръяны,gire-gir
854,wehen::V,пелляськыны,ba le de
855,strömen::V,киськыны,xwe girtin
856,strömen::V,исьтӥськыны,xwe girtin
857,fließen::V,бызьыны,herikîn
858,sich drehen::V,берганы,xwe zivirandin
859,schwanken::V,вошъяськыны,hejandin
860,schwingen::V,шонаськыны,libakirin
861,fallen::V,усьыны,ketin
862,brennen::V,ӝуаны,şewitîn
863,rauchen::V,ӵындыны,kişandin
864,regnen::V,зорыны,bahran tê
865,gefrieren::V,кынмыны,qefilandin
866,tauen::V,шунаны,helandin
867,schmelzen::V,шунаны,helandin
868,trocknen::V,куасьмыны,zuwabûn
869,sieden::V,пӧзьыны,kelîn
870,faulen::V,сисьмыны,xerabûn
871,verfaulen::V,сисьмыны,xerabûn
872,reißen::V,кеськыны,jêkirin
873,versinken::V,выйыны,xerq bûn
874,vergehen::V,ортчыны,derbas bûn
875,erscheinen::V,адскыны,peyda bûn
876,verschwinden::V,бырыны,wendabûn
877,sinken::V,усьыны,noq bûn
878,abnehmen::V,синыны,kêm bûn
879,zunehmen::V,йылыны,qelew bûn
880,steigen::V,лӧпкыны,hildan
881,wachsen::V,будыны,mezin bûn
882,glänzen::V,чиляны,biriqîn
883,glänzen::V,пиштыны,biriqîn
884,funkeln::V,чилекъяны,çikisîn
885,lärmen::V,уретыны,guşîn
886,lärmen::V,ӵашетыны,guşîn
887,läuten::V,жингыртыны,lê de
888,klingeln::V,жингыртыны,sîl dan
889,klingeln::V,жингыртыны,ringerin
890,klirren::V,жильккетыны,zingzing hat
891,brausen::V,лекъяськыны,guşîn
892,rauschen::V,ӵашетыны,guşîn
893,klingen::V,кылӥськыны,deng pe ketin
894,bellen::V,утыны,kewtîn
895,heulen::V,вузыны,ûrîn
896,blasen::V,пельтыны,puf kirin
897,pfeifen::V,шуланы,fîkandin
898,schreien::V,черекъяны,qîrîn
899,schreien::V,кесяськыны,qîrîn
900,stöhnen::V,ӝуштыны,nalîn
901,zittern::V,дырекъяны,hejîn
902,zittern::V,куалекъяны,hejîn
903,leben::V,улыны,jihîn
904,geboren werden::V,вордӥськыны,hatin dinyê
905,geboren werden::V,вордӥськыны,bûn
906,atmen::V,шоканы,hilmijîn
907,trinken::V,юыны,vexwarin
908,essen::V,сиыны,xwarin
909,schlucken::V,ньылыны,daqulbandin
910,müde werden::V,жадьыны,betilîln
911,müde werden::V,жадьыны,qerimîn
912,einschlafen::V,умме усьыны,razan
913,schlafen::V,кӧлыны,razan
914,schlafen::V,кӧлыны,razandin
915,aufwachen::V,сайканы,şiyarbûn
916,aufstehen::V,султыны,rabûn
917,sich erholen::V,шутэтскыны,baş bûn
918,krank werden::V,висьыны,nexweş kêt
919,krank sein::V,висьыны,nexweş bû
920,schmerzen::V,висьыны,êşandin
921,husten::V,кызыны,kuxin
922,genesen::V,юнматскыны,baş bûn
923,genesen::V,бурмытскылыны,baş bûn
924,sterben::V,кулыны,mirin
925,umkommen::V,бырыны,mirin
926,sich bewegen::V,вырыны,leqîn
927,sich rühren::V,вырӟыны,leqîn
928,sich rühren::V,вырӟылыны,leqîn
929,sich erheben::V,султыны,rabûn
930,sich setzen::V,пуксьыны,runiştin
931,hinfallen::V,усьыны,kêtin
932,laufen::V,мыныны,meşîn
933,schreiten::V,вамышъяны,meşkirin
934,spazierengehen::V,мыныны,gerandin
935,spazierengehen::V,ветлыны,gerandin
936,eilen::V,дыртыны,lezandin
937,sich beeilen::V,дыртыны,zûkirin
938,sausen::V,туж ӝог мыныны,fîzîn
939,rennen::V,бызьылыны,baz dan
940,springen::V,тэтчаны,hilpekîn
941,klettern::V,тубаны,hilperikîn
942,schaukeln::V,лэйканы,lorandin
943,schaukeln::V,шонаськыны,lorandin
944,kriechen::V,нюж ветлыны,xuşandin
945,schwimmen::V,уяны,avjenîn
946,tauchen::V,зумылыны,qutxuyardin
947,tauchen::V,зумылыны,noqîn
948,rudern::V,полсаны,qaîq ajotin
949,fahren::V,ветлыны,ajotin
950,fliegen::V,лобаны,firîn
951,gehen::V,мыныны,çûn
952,weggehen::V,кошкыны,çûn
953,abfahren::V,кошкыны,çûyin
954,anhalten::V,дугдыны,rawestîn
955,hineingehen::V,пырыны,ketin hundir
956,eintreten::V,пырыны,têketin
957,kommen::V,вуыны,hatin
958,kommen::V,лыктыны,hatin
959,ankommen::V,вуыны,gihan
960,ankommen::V,вуыны,gihîştin
961,zurückkommen::V,берытскыны,vegerandin
962,bleiben::V,кыльыны,sekinîn
963,warten::V,витьыны,payîn
964,erwarten::V,витьыны,payîn
965,erwarten::V,возьманы,payîn
966,suchen::V,утчаны,lêgerîn
967,finden::V,шедьтыны,peyda kirin
968,versuchen::V,турттыны,çeribandin
969,vorbereiten::V,дасяны,amade kirin
970,lieben::V,гажаны,hez kirin
971,mögen::V,яратыны,dil kirin
972,lachen::V,серекъяны,kenîn
973,rühren::V,сюлме йӧтыны,hêjan
974,weinen::V,бӧрдыны,girîn
975,schimpfen::V,даллашыны,pevçûn
976,sich ärgern::V,лекъяськыны,enirîn
977,sich fürchten::V,кышканы,tirsîn
978,sich fürchten::V,курданы,tirsîn
979,fürchten::V,курданы,tirsin
980,fürchten::V,кышканы,tirsin
981,fliehen::V,пегӟыны,bazdan
982,flüchten::V,пегӟыны,revîn
983,sehen::V,адӟыны,dîtin
984,anschauen::V,учкыны,sêr kirin
985,ansehen::V,учкыны,hesibandin
986,hören::V,кылыны,guhdar jirin
987,zuhören::V,кылзыны,guhdarî kirin
988,probieren::V,веръяны,tehm kirin
989,riechen::V,зынъяны,bihn kirin
990,fühlen::V,шӧдыны,hîs kirin
991,scheinen::V,адскыны,xoyer kir
992,zu sehen sein::V,адӟиськыны,diyar bûn
993,vernehmen::V,кылыны,bihîstin
994,frieren::V,кынмыны,qerişîn
995,tun::V,карыны,kirin
996,können::V,быгатыны,karin
997,wollen::V,потыны,xwestîn
998,anfangen::V,кутскыны,dest pêkirin
999,beenden::V,быдтыны,xelas kirin
1000,beenden::V,быдэстыны,xelas kirin
1001,aufhören::V,дугдыны,xelas kirin
1002,gelingen::V,быгатыны,çe bûn
1003,gelingen::V,луыны,çe bûn
1004,geraten::V,лэсяны,qewîmîn
1005,öffnen::V,усьтыны,vekirin
1006,schließen::V,пытсаны,girtin
1007,stellen::V,пуктыны,danîn
1008,setzen::V,пуктыны,rûniştin
1009,legen::V,поныны,danîn
1010,legen::V,поныны,razandin
1011,berühren::V,исаны,lêketin
1012,verbinden::V,герӟаны,anîn pê
1013,bedecken::V,пытсаны,sergirtin
1014,aufhängen::V,ошыны,aliqandin
1015,anzünden::V,ӝуатыны,pêxistin
1016,aufheben::V,ӝутыны,hildan
1017,zurücklassen::V,кельтыны,hiştin
1018,zurücklassen::V,кельтыны,vehiştin
1019,verlieren::V,ыштыны,wendakirin
1020,fallen lassen::V,уськытыны,xistin bixe
1021,fallen lassen::V,уськытыны,xistin
1022,machen::V,лэсьтыны,kirin
1023,machen::V,лэсьтыны,çêkirin
1024,herstellen::V,лэсьтыны,çê kirin
1025,herstellen::V,лэсьтыны,peyda kirin
1026,bauen::V,пуктыны,lêkirin
1027,reparieren::V,тупатыны,veherînerîn
1028,verbessern::V,умоятыны,sererastkirin
1029,ändern::V,воштыны,degiş kirin
1030,graben::V,копаны,kolandin
1031,beugen::V,губыртыны,tewîn
1032,beugen::V,губыртыны,xwar kirin
1033,biegen::V,куасаны,tewandin
1034,biegen::V,куасаны,xwarkirin
1035,drehen::V,бергатыны,fitilandin
1036,wenden::V,берыктыны,zivîrin
1037,umdrehen::V,берыктыны,vegerandin
1038,heben::V,ӝутыны,hildan
1039,hochheben::V,ӝутъяны,hildan
1040,ergreifen::V,кутыны,dest avêtin
1041,ergreifen::V,кырмыны,dest avêtin
1042,halten::V,возьыны,hîştin
1043,halten::V,возьыны,sekinîn
1044,drücken::V,зӥбыны,pêl kirin
1045,drücken::V,пачкатыны,pêl kirin
1046,schieben::V,донганы,damdan
1047,kratzen::V,вуштыны,xurandin
1048,lecken::V,нюлыны,alastin
1049,beißen::V,куртчыны,gez kirin
1050,abreißen::V,ишкалтыны,hilşandin
1051,abschneiden::V,шорыны,jêkirin
1052,abschneiden::V,вандыны,jêkirin
1053,binden::V,керттыны,girêdan
1054,stecken::V,мертчытыны,têxistin
1055,brechen::V,тӥяны,şikandin
1056,klopfen::V,йыганы,kutandin
1057,klopfen::V,шарккетыны,kutandin
1058,hauen::V,жугыны,li dan
1059,hauen::V,тышканы,li dan
1060,kleben::V,лякыны,zeliqîn
1061,kleben::V,лякыны,şirêz kirin
1062,reiben::V,зыраны,firikandin
1063,reiben::V,вуштыны,firikandin
1064,streichen::V,зыраны,bax dan
1065,schleifen::V,шерыны,çarkirin
1066,schneiden::V,вандыны,jêkirin
1067,rütteln::V,зуркатыны,hejandin
1068,schütteln::V,куалекъятыны,daweşîn
1069,schwenken::V,шонаны,têwdan
1070,schütten::V,лэзьыны,rijandin
1071,füllen::V,тырмытыны,dagirtin
1072,einwickeln::V,биньыны,pêçandin
1073,tragen::V,нуыны,kişandin
1074,tragen::V,нуыны,rajtin
1075,schleppen::V,кыскыны,kişandin
1076,ziehen::V,кыскыны,kişandin
1077,aufbewahren::V,возьыны,hilandin
1078,werfen::V,куяны,avêtin
1079,werfen::V,лэзяны,avêtin
1080,fangen::V,кутыны,sem kirin
1081,fangen::V,кутыны,girtin
1082,packen::V,кутыны,pê girtin
1083,packen::V,кырмыны,pê girtin
1084,verstecken::V,ватыны,hîlanin
1085,teilen::V,люкыны,parvekirin
1086,schicken::V,ыстыны,şandin
1087,bringen::V,вайыны,anîn
1088,bringen::V,вайыны,birin
1089,hinzufügen::V,ватсаны,dan ser
1090,hinzufügen::V,ватсаны,li tiştekî zêde kirin
1091,bekommen::V,басьтыны,standin
1092,erhalten::V,басьтыны,standin
1093,nehmen::V,кутыны,girtin
1094,nehmen::V,басьтыны,girtin
1095,wählen::V,бырйыны,ray dan
1096,auswählen::V,бырйыны,bijartin
1097,bewahren::V,возьыны,rê li ber girtin
1098,bewahren::V,возьыны,lê xwedî derketin
1099,behindern::V,могӟытыны,bara wi
1100,verderben::V,сӧрыны,heram bûn
1101,beschädigen::V,урод лэсьтыны,xerab kirin
1102,zerbrechen::V,сӧрыны,şikênandin
1103,zerbrechen::V,сӧрыны,perçe kirin
1104,zerreißen::V,кесяны,qelişandin
1105,zerstören::V,куашкатыны,hilşandin
1106,verbrennen::V,сутыны,şewitandin
1107,geben::V,сётыны,dan
1108,geben::V,сётыны,dayin
1109,reichen::V,сётыны,besbûn
1110,reichen::V,сётыны,têrkirin
1111,schenken::V,кузьманы,diyarî kirin
1112,versprechen::V,кыл сётыны,soz dan
1113,wünschen::V,сӥзьыны,dil kirin
1114,loben::V,ушъяны,pesinandin
1115,küssen::V,чупаны,maçkirin
1116,wiegen::V,веттаны,lorandin
1117,wiegen::V,веттаны,wezinandin
1118,wiegen::V,лэйкатыны,lorandin
1119,wiegen::V,лэйкатыны,wezinandin
1120,zudecken::V,шобыртыны,nixumandin
1121,wecken::V,сайкатыны,bixwe hesandin
1122,zeigen::V,возьматыны,şanîdan
1123,führen::V,нуыны,raber kirin
1124,lehren::V,дышетыны,hîn kirin
1125,unterrichten::V,дышетыны,ders dan
1126,aufziehen::V,будэтыны,mesinkirin
1127,leiten::V,кивалтыны,rêberî kirin
1128,antreiben::V,дыртытыны,bezandin
1129,lassen::V,-ытыны,berdan
1130,lassen::V,-ытыны,hiştin
1131,einladen::V,ӧтьыны,dawet kirin
1132,vereinigen::V,огазеяны,bi yek kirin
1133,besuchen::V,адӟыськыны,mêvan bûn
1134,treffen::V,пумитаны,rast hatin
1135,sich versammeln::V,люкаськыны,li hev çivîn
1136,spielen::V,шудыны,listin
1137,singen::V,кырӟаны,stran
1138,tanzen::V,эктыны,reqisîn
1139,sich trennen::V,люкиськыны,hew berdan
1140,verlassen::V,куштыны,tanê hişt
1141,verlassen::V,куштыны,bêkes
1142,retten::V,утьыны,rihakirin
1143,bewachen::V,возьманы,raçavkirin
1144,schützen::V,утялтыны,hemet kirin
1145,verteidigen::V,возьманы,paraztin
1146,sich schlagen::V,жугиськыны,li hev bezîn
1147,schießen::V,ыбылӥськны,agir kirin
1148,siegen::V,вормыны,biser ketin
1149,ärgern::V,вожпоттыны,xeyirandin
1150,schlagen::V,жуккыны,lêdan
1151,schlagen::V,жуккыны,lêxistin
1152,treten::V,лёганы,têlekirin
1153,stechen::V,бышкалтыны,têrekirin
1154,stoßen::V,донгыны,lêketin
1155,stehlen::V,вораны,dizîn
1156,stehlen::V,вораны,dizî birin
1157,stehlen::V,лушканы,dizîn
1158,stehlen::V,лушканы,dizî birin
1159,stören::V,люкетыны,aciz kirin
1160,belästigen::V,акыльтыны,li tela yeki ketin
1161,belästigen::V,вукылмыны,li tela yeki ketin
1162,verbergen::V,ватыны,veşartin
1163,verbergen::V,ватыны,kemîndanîn
1164,täuschen::V,алданы,xapandin
1165,täuschen::V,алданы,lê zexeli kirin
1166,betrügen::V,пӧяны,xapandin
1167,töten::V,виыны,kûştin
1168,wohnen::V,улыны,rûniştin
1169,arbeiten::V,ужаны,kar kirin
1170,arbeiten::V,ужаны,şêxulin
1171,sammeln::V,бичаны,komkirin
1172,pflücken::V,ишкыны,çinîn
1173,jagen::V,пӧйшураны,nêçîr kirin
1174,fischen::V,чорыганы,masî girtin
1175,fassen::V,кутыны,pê girtin
1176,fassen::V,кутыны,sêm kirin
1177,hüten::V,возьманы,hei jê man
1178,treiben::V,улляны,bêherandin
1179,anbinden::V,думыны,tewilandin
1180,füttern::V,сюдыны,xwarine dan lê
1181,melken::V,кыскыны,dotin
1182,hacken::V,кораны,kolandin
1183,gießen::V,киськаны,av dan
1184,reifen::V,вуыны,kemilîn
1185,reifen::V,кисьманы,kemilîn
1186,zubereiten::V,лесьтыны,çe kirin
1187,kochen::V,пӧзьтыны,xwarin çe kirin
1188,kochen::V,пӧзьтыны,kelandin
1189,backen::V,пыжыны,pijandin
1190,braten::V,пыжыны,qelandin
1191,braten::V,пыжыны,sor kirin
1192,umrühren::V,сураны,têvdan
1193,stricken::V,керттыны,hûnan
1194,nähen::V,вурыны,kêl kirin
1195,färben::V,буяны,boyax kirin
1196,reinigen::V,сузяны,paqijkirin
1197,waschen::V,мисьтаськыны,şuştin
1198,abwischen::V,ӵушылыны,pakîj kirin
1199,spülen::V,гылъяны,şuştin
1200,fegen::V,ӵужыны,maliştin
1201,kehren::V,ӵужыны,maliştin
1202,baden::V,пыласькыны,serîşûştin
1203,sich waschen::V,пыласькыны,serîşûştin
1204,ausziehen::V,кыльыны,jê kirin
1205,anziehen::V,дӥсяны,pê kirin
1206,sich anziehen::V,дӥсьяськыны,xwe kirin
1207,kämmen::V,сынаны,şeh kirin
1208,schmücken::V,чеберъяны,xemilandin
1209,sagen::V,шуыны,gotin
1210,sagen::V,шуыны,peyivîn
1211,sagen::V,вераны,gotin
1212,sagen::V,вераны,peyivîn
1213,sprechen::V,вераськыны,peyivîn
1214,reden::V,вераськыны,axaftin
1215,sich unterhalten::V,вераськыны,hev biştaxilin
1216,fragen::V,юаны,pirsîn
1217,fragen::V,юаны,pirs kirin
1218,bitten::V,курыны,tika kirin
1219,erzählen::V,вераны,behs kirin
1220,erzählen::V,мадьыны,behs kirin
1221,mitteilen::V,ивортыны,vegotin
1222,nennen::V,шуыны,bi nav kirin
1223,rufen::V,ӧтьыны,bakirin
1224,prahlen::V,ушъяськыны,pesnê xwe dan
1225,übersetzen::V,берыктыны,qulibandin
1226,übersetzen::V,берыктыны,derbas kirin
1227,denken::V,малпаны,fikirîn
1228,glauben::V,оскыны,bawer bûn
1229,bemerken::V,адӟыны,bala xwe dan
1230,bemerken::V,адӟыны,çac lê ketin
1231,erkennen::V,тодыны,pêhesîn
1232,begreifen::V,валаны,fêmkirin
1233,verstehen::V,валаны,fêmkirin
1234,lernen::V,дышетскыны,halmandin
1235,lernen::V,дышетскыны,fêrbun
1236,wissen::V,тодыны,zanîn
1237,sich erinnern an::V,тодэ вайыны,bir bûn
1238,vergessen::V,вунэтыны,ji bir kirin
1239,messen::V,мертаны,pê kanîn
1240,zählen::V,лыдъяны,hejmardin
1241,rechnen::V,лыдъяны,hesibandin
1242,lesen::V,лыдӟыны,xwendin
1243,malen::V,суреданы,rengandin
1244,malen::V,суреданы,boyax kirin
1245,zeichnen::V,суреданы,işaret kirin
1246,schreiben::V,гожъяны,nivîsandin
1247,besitzen::V,луыны,hebûn
1248,kaufen::V,басьтыны,kirîn
1249,verkaufen::V,вузаны,firotin
1250,bezahlen::V,тырыны,pere dan
1251,zahlen::V,тырыны,pere dan
1252,zahlen::V,тырыны,dayin
1253,beherrschen::V,кузёяськыны,zebt kirin
1254,beherrschen::V,кузёяськыны,hukim kirin
1255,ertragen::V,чиданы,bihêzkirin
