,Concept_ID,ar,is
798,sehr::ADV,كثيرا,mjög
799,so::ADV,كذا,svo
800,so::ADV,كذا,þannig
801,so::ADV,كذلك,svo
802,so::ADV,كذلك,þannig
803,noch::ADV,ما زال,enn
804,noch::ADV,ما زال,ennþá
805,nur::ADV,فقط,bara
806,nur::ADV,فقط,aðeins
807,schon::ADV,قد,nú þegar
808,wieder::ADV,من جديد,aftur
809,wieder::ADV,من جديد,að nýju
810,wieder::ADV,مرة أخرى,aftur
811,wieder::ADV,مرة أخرى,að nýju
812,vergebens::ADV,عبثا,árangurslaust
813,vor::PRP,أمام,fyrir
814,hinter::PRP,خلف,bak við
815,hinter::PRP,خلف,aftur fyrir
816,hinter::PRP,وراء,bak við
817,hinter::PRP,وراء,aftur fyrir
818,unter::PRP,تحت,undir
819,durch::PRP,عبر,gegnum
820,durch::PRP,خلال,gegnum
821,neben::PRP,جنب,hjá
822,neben::PRP,جنب,við hliðina á
823,neben::PRP,بجانب,hjá
824,neben::PRP,بجانب,við hliðina á
825,zwischen::PRP,بين,milli
826,zwischen::PRP,بين,á milli
827,wegen::PRP,بسبب,vegna
828,dies::PRN,هذا,þetta
829,das::PRN,ذلك,það
830,alles::PRN,الكل,allt
831,ich::PRN,أنا,ég
832,du::PRN,أنت,þú
833,er::PRN,هو,hann
834,wir::PRN,نحن,við
835,ihr::PRN,أنتم,þið
836,ihr::PRN,أنتن,þið
837,sie::PRN,هم,þær
838,sie::PRN,هم,þeir
839,sie::PRN,هن,þær
840,sie::PRN,هن,þeir
841,was::FPRN,ما,hvað
842,wer::FPRN,من,hver
843,wo::FADV,أين,hvar
844,wohin::FADV,إلى أين,hvert
845,wie::FADV,كيف,hvernig
846,warum::FADV,لماذا,hvers vegna
847,wieviel::FNUM,كم,hve mikill
848,eins::NUM,واحد,einn
849,zwei::NUM,اثنين,tveir
850,drei::NUM,ثلاثة,þrír
851,vier::NUM,أربعة,fjórir
852,fünf::NUM,خمسة,fimm
853,sechs::NUM,ستة,sex
854,sieben::NUM,سبعة,sjö
855,acht::NUM,ثمانية,átta
856,neun::NUM,تسعة,níu
857,zehn::NUM,عشرة,tíu
858,elf::NUM,أحد عشر,ellefu
859,zwölf::NUM,اثنا عشر,tólf
860,zwanzig::NUM,عشرون,tuttugu
861,dreißig::NUM,ثلاثون,þrjátíu
862,vierzig::NUM,أربعون,fjörutíu
863,fünfzig::NUM,خمسون,fimmtíu
864,sechzig::NUM,ستون,sextíu
865,siebzig::NUM,سبعون,sjötíu
866,achtzig::NUM,ثمانون,áttatíu
867,neunzig::NUM,تسعون,níutíu
868,hundert::NUM,مئة,hundrað
869,tausend::NUM,ألف,þúsund
870,und::CNJ,و,og
871,oder::CNJ,أو,eða
872,stehen::V,وقف,standa
873,sitzen::V,جلس,sitja
874,liegen::V,رقد,liggja
875,hängen::V,تعلق,hanga
876,werden::V,صار,verða
877,werden::V,أصبح,verða
878,passieren::V,حدث,gerast
879,beginnen::V,ابتدأ,byrja
880,enden::V,انتهى,enda
881,enden::V,انتهى,lykta
882,wechseln::V,تغير,skipta
883,aufgehen[Sonne]::V,شرق,koma upp
884,untergehen[Sonne]::V,غرب,ganga til viðar
885,scheinen[Sonne]::V,أضاء,skína
886,donnern::V,رعد,þruma
887,wehen::V,هب,blása
888,strömen::V,جرى,streyma
889,fließen::V,سال,fljóta
890,sich drehen::V,دار,snúast
891,schwanken::V,ترنح,riða
892,schwanken::V,ترنح,rugga
893,schwingen::V,ترجح,sveiflast
894,fallen::V,سقط,falla
895,brennen::V,احترق,brenna
896,rauchen::V,دخن,reykja
897,regnen::V,أمطر,rigna
898,gefrieren::V,تجمد,frjósa
899,tauen::V,ذاب,þiðna
900,schmelzen::V,ذاب,bráðna
901,trocknen::V,نشف,þorna
902,sieden::V,غلى,sjóða
903,faulen::V,فسد,rotna
904,verfaulen::V,تعفن,rotna
905,reißen::V,انقطع,rifna
906,versinken::V,غرق,sökkva
907,vergehen::V,مضى,líða
908,erscheinen::V,لاح,birtast
909,erscheinen::V,ظهر,birtast
910,verschwinden::V,غاب,hverfa
911,sinken::V,هبط,síga
912,abnehmen::V,نقص,lækka
913,abnehmen::V,نقص,minnka
914,zunehmen::V,ازداد,aukast
915,steigen::V,صعد,stíga
916,steigen::V,ارتفع,stíga
917,wachsen::V,نما,vaxa
918,wachsen::V,نبت,vaxa
919,glänzen::V,لمع,glóa
920,glänzen::V,لمع,glampa
921,funkeln::V,تلألأ,leiftra
922,lärmen::V,ضج,hafa hátt
923,lärmen::V,صخب,hafa hátt
924,läuten::V,قرع,hringja
925,klingeln::V,دق,hringja
926,klirren::V,قعقع,glamra
927,klirren::V,قعقع,skrölta
928,brausen::V,عج,ólga
929,rauschen::V,حف,suða
930,klingen::V,رن,hljóma
931,bellen::V,نبح,gelta
932,heulen::V,عوى,væla
933,heulen::V,عوى,ýlfra
934,blasen::V,نفخ,blása
935,pfeifen::V,صفر,blístra
936,schreien::V,صرخ,æpa
937,stöhnen::V,أن,stynja
938,zittern::V,ارتعش,titra
939,zittern::V,ارتعش,skjálfa
940,leben::V,عاش,lifa
941,geboren werden::V,ولد,fæðast
942,atmen::V,تنفس,anda
943,atmen::V,تنفس,draga andann
944,trinken::V,شرب,drekka
945,essen::V,أكل,borða
946,schlucken::V,جرع,kingja
947,müde werden::V,تعب,þreytast
948,einschlafen::V,نام,sofna
949,schlafen::V,نام,sofa
950,aufwachen::V,استيقظ,vakna
951,aufstehen::V,قام,fara á fætur
952,sich erholen::V,استجم,hvíla sig
953,krank werden::V,مرض,veikjast
954,krank werden::V,مرض,verða veikur
955,krank sein::V,مرض,vera veikur
956,schmerzen::V,آلم,kenna til
957,husten::V,كح,hósta
958,husten::V,سعل,hósta
959,genesen::V,نقه,batna
960,genesen::V,نقه,frískast
961,sterben::V,مات,deyja
962,umkommen::V,هلك,farast
963,sich bewegen::V,تحرك,bifast
964,sich rühren::V,تحرك,hreyfast
965,sich erheben::V,قام,standa upp
966,sich setzen::V,جلس,setjast
967,hinfallen::V,وقع,detta
968,laufen::V,مشى,labba
969,schreiten::V,خطا,ganga
970,spazierengehen::V,تنزه,ganga sér til skemmtunar
971,eilen::V,عجل,fara hratt
972,sich beeilen::V,استعجل,flýta sér
973,sausen::V,أسرع,þjóta
974,rennen::V,عدا,hlaupa
975,rennen::V,ركض,hlaupa
976,springen::V,قفز,stökkva
977,klettern::V,تسلق,klifra
978,schaukeln::V,تأرجح,róla
979,schaukeln::V,تأرجح,rugga
980,kriechen::V,دب,skríða
981,kriechen::V,زحف,skríða
982,schwimmen::V,سبح,synda
983,tauchen::V,غطس,kafa
984,rudern::V,جذف,róa
985,fahren::V,ركب,aka
986,fahren::V,ركب,fara
987,fahren::V,سافر,aka
988,fahren::V,سافر,fara
989,fliegen::V,طار,fljúga
990,gehen::V,سار,fara
991,gehen::V,سار,ganga
992,gehen::V,ذهب,fara
993,gehen::V,ذهب,ganga
994,weggehen::V,ذهب,fara burt
995,weggehen::V,ذهب,ganga burt
996,weggehen::V,انصرف,fara burt
997,weggehen::V,انصرف,ganga burt
998,abfahren::V,رحل,aka burt
999,anhalten::V,توقف,stöðva
1000,hineingehen::V,دخل,ganga inn
1001,eintreten::V,دخل,koma inn
1002,eintreten::V,دخل,ganga inn
1003,kommen::V,أتى,koma
1004,kommen::V,جاء,koma
1005,ankommen::V,وصل,koma til
1006,zurückkommen::V,عاد,koma til baka
1007,zurückkommen::V,رجع,koma til baka
1008,bleiben::V,مكث,haldast
1009,bleiben::V,مكث,vera kyrr
1010,warten::V,انتظر,bíða
1011,erwarten::V,ترقب,búast við
1012,erwarten::V,ترقب,eiga von á
1013,erwarten::V,انتظر,búast við
1014,erwarten::V,انتظر,eiga von á
1015,suchen::V,بحث,leita
1016,finden::V,وجد,finna
1017,versuchen::V,حاول,reyna
1018,vorbereiten::V,أعد,undirbúa
1019,vorbereiten::V,حضر,undirbúa
1020,lieben::V,أحب,elska
1021,mögen::V,أحب,þykja gott
1022,mögen::V,أحب,falla í geð
1023,lachen::V,ضحك,hlæja
1024,rühren::V,أثر,snerta
1025,weinen::V,بكى,gráta
1026,schimpfen::V,سب,skammast
1027,schimpfen::V,شتم,skammast
1028,sich ärgern::V,زعل,sárna
1029,sich ärgern::V,زعل,gremjast
1030,sich fürchten::V,هاب,óttast
1031,fürchten::V,خاف,óttast
1032,fürchten::V,خشي,óttast
1033,fliehen::V,هرب,flýja
1034,flüchten::V,فر,strjúka
1035,sehen::V,رأى,sjá
1036,anschauen::V,نظر,horfa á
1037,ansehen::V,نظر,líta á
1038,hören::V,سمع,heyra
1039,zuhören::V,أصغى,hlusta
1040,probieren::V,ذاق,smakka
1041,riechen::V,شم,þefa
1042,riechen::V,استنشق,þefa
1043,fühlen::V,شعر,finna til
1044,scheinen::V,ظهر,virðast
1045,zu sehen sein::V,ظهر,vera að sjá
1046,vernehmen::V,سمع,heyra
1047,vernehmen::V,سمع,greina
1048,frieren::V,بردان,frjósa
1049,tun::V,فعل,gera
1050,können::V,قدر,geta
1051,können::V,استطاع,geta
1052,wollen::V,شاء,ætla
1053,wollen::V,شاء,vilja
1054,wollen::V,أراد,ætla
1055,wollen::V,أراد,vilja
1056,anfangen::V,بدأ,hefja
1057,beenden::V,أنهى,enda
1058,beenden::V,أنهى,ljúka
1059,aufhören::V,توقف,lykta
1060,aufhören::V,انقطع,lykta
1061,gelingen::V,نجح,heppnast
1062,geraten::V,طلع,lukkast
1063,öffnen::V,فتح,opna
1064,schließen::V,أغلق,loka
1065,stellen::V,وضع,láta
1066,stellen::V,وضع,setja
1067,stellen::V,أقام,láta
1068,stellen::V,أقام,setja
1069,setzen::V,أجلس,láta
1070,setzen::V,أجلس,setja
1071,legen::V,وضع,láta
1072,legen::V,وضع,leggja
1073,berühren::V,مس,koma við
1074,berühren::V,لمس,koma við
1075,verbinden::V,ربط,sameina
1076,verbinden::V,وصل,sameina
1077,bedecken::V,غطى,hylja
1078,aufhängen::V,علق,hengja
1079,aufhängen::V,علق,hengja upp
1080,anzünden::V,أوقد,kveikja í
1081,aufheben::V,لقط,taka upp
1082,aufheben::V,لقط,lyfta upp
1083,zurücklassen::V,ترك,skilja eftir
1084,verlieren::V,فقد,týna
1085,verlieren::V,فقد,glata
1086,fallen lassen::V,أسقط,missa
1087,machen::V,فعل,búa til
1088,herstellen::V,صنع,framleiða
1089,herstellen::V,أنتج,framleiða
1090,bauen::V,بنى,smíða
1091,bauen::V,بنى,byggja
1092,bauen::V,شيد,smíða
1093,bauen::V,شيد,byggja
1094,reparieren::V,صلح,gera við
1095,verbessern::V,صحح,bæta
1096,ändern::V,غير,breyta
1097,graben::V,حفر,grafa
1098,beugen::V,ثنى,beygja
1099,beugen::V,أحنى,beygja
1100,biegen::V,لوى,sveigja
1101,drehen::V,أدار,snúa
1102,drehen::V,دور,snúa
1103,wenden::V,قلب,snúa
1104,wenden::V,قلب,venda
1105,umdrehen::V,قلب,venda
1106,umdrehen::V,قلب,snúa við
1107,heben::V,رفع,hefja
1108,hochheben::V,رفع,lyfta upp
1109,ergreifen::V,مسك,grípa
1110,halten::V,مسك,rúma
1111,halten::V,مسك,halda
1112,drücken::V,ضغط,þjá
1113,drücken::V,ضغط,þrýsta
1114,schieben::V,حرك,ýta
1115,kratzen::V,خدش,klóra
1116,lecken::V,لعق,sleikja
1117,beißen::V,عض,bíta
1118,abreißen::V,قلع,rífa af
1119,abreißen::V,قلع,rífa frá
1120,abschneiden::V,قطع,skera af
1121,abschneiden::V,قطع,klippa af
1122,binden::V,ربط,binda
1123,stecken::V,دس,stinga
1124,brechen::V,كسر,brjóta
1125,klopfen::V,طرق,berja
1126,klopfen::V,طرق,klappa
1127,hauen::V,ضرب,berja
1128,hauen::V,ضرب,höggva
1129,kleben::V,ألصق,líma
1130,reiben::V,حك,núa
1131,streichen::V,نشر,smyrja
1132,schleifen::V,سن,slípa
1133,schneiden::V,قطع,skera
1134,schneiden::V,قطع,klippa
1135,rütteln::V,رج,skaka
1136,schütteln::V,هز,hrista
1137,schwenken::V,لوح,sveifla
1138,schütten::V,صب,hella
1139,füllen::V,ملأ,fylla
1140,einwickeln::V,لف,vefja inn í
1141,tragen::V,حمل,bera
1142,schleppen::V,سحب,draga
1143,ziehen::V,سحب,toga
1144,ziehen::V,سحب,draga
1145,aufbewahren::V,حفظ,geyma
1146,werfen::V,رمى,kasta
1147,werfen::V,ألقى,kasta
1148,fangen::V,التقط,grípa
1149,packen::V,مسك,þrífa í
1150,verstecken::V,خبأ,fela
1151,teilen::V,قسم,deila
1152,schicken::V,بعث,senda
1153,schicken::V,أرسل,senda
1154,bringen::V,جلب,færa
1155,bringen::V,جلب,flytja
1156,hinzufügen::V,أضاف,bæta við
1157,bekommen::V,حصل,hljóta
1158,bekommen::V,حصل,ná
1159,erhalten::V,استلم,fá
1160,nehmen::V,أخذ,taka
1161,wählen::V,اختار,velja
1162,auswählen::V,انتقى,velja úr
1163,bewahren::V,حافظ,gæta
1164,bewahren::V,حافظ,vernda
1165,behindern::V,عاق,varna
1166,verderben::V,أفسد,spilla
1167,beschädigen::V,أضر,skemma
1168,zerbrechen::V,كسر,brjóta
1169,zerreißen::V,مزق,rífa
1170,zerreißen::V,مزق,rífa sundur
1171,zerstören::V,دمر,rífa niður
1172,verbrennen::V,حرق,brenna
1173,geben::V,أعطى,gefa
1174,reichen::V,ناول,rétta
1175,schenken::V,وهب,gefa
1176,versprechen::V,وعد,lofa
1177,versprechen::V,وعد,heita
1178,wünschen::V,تمنى,óska
1179,loben::V,مدح,lofa
1180,loben::V,مدح,hrósa
1181,küssen::V,قبل,kyssa
1182,wiegen::V,هدهد,rugga
1183,zudecken::V,غطى,þekja
1184,zudecken::V,غطى,breiða yfir
1185,wecken::V,أيقظ,vekja
1186,zeigen::V,أرى,sýna
1187,führen::V,دل,leiða
1188,lehren::V,علم,kenna
1189,unterrichten::V,علم,fræða
1190,aufziehen::V,ربى,ala upp
1191,leiten::V,دل,stjórna
1192,leiten::V,أدار,stjórna
1193,antreiben::V,حث,hvetja
1194,lassen::V,حدا,láta
1195,einladen::V,دعا,bjóða heim
1196,vereinigen::V,وحد,sameina
1197,besuchen::V,زار,heimsækja
1198,treffen::V,قابل,hitta
1199,sich versammeln::V,اجتمع,safnast saman
1200,spielen::V,لعب,leika sér
1201,singen::V,غنى,syngja
1202,tanzen::V,رقص,dansa
1203,sich trennen::V,افترق,skiljast
1204,verlassen::V,ترك,yfirgefa
1205,retten::V,نجى,bjarga
1206,retten::V,أنقذ,bjarga
1207,bewachen::V,حرس,gæta
1208,bewachen::V,حرس,hafa vörð á
1209,schützen::V,حمى,vernda
1210,verteidigen::V,دافع,verja
1211,sich schlagen::V,تضارب,slást
1212,sich schlagen::V,تضارب,berjast
1213,schießen::V,أطلق,skjóta
1214,siegen::V,انتصر,sigra
1215,ärgern::V,أزعل,ergja
1216,ärgern::V,أزعل,skaprauna
1217,schlagen::V,ضرب,slá
1218,schlagen::V,ضرب,lemja
1219,treten::V,رفس,sparka
1220,stechen::V,شك,stinga
1221,stoßen::V,دفع,hrinda
1222,stehlen::V,سرق,stela
1223,stören::V,ضايق,trufla
1224,belästigen::V,أزعج,ónáða
1225,verbergen::V,كتم,leyna
1226,täuschen::V,خدع,gabba
1227,täuschen::V,خدع,blekkja
1228,betrügen::V,غش,svíkja
1229,betrügen::V,غش,blekkja
1230,töten::V,قتل,drepa
1231,wohnen::V,سكن,búa
1232,arbeiten::V,عمل,vinna
1233,arbeiten::V,اشتغل,vinna
1234,sammeln::V,جمع,safna
1235,pflücken::V,جنى,tína
1236,pflücken::V,جنى,reyta
1237,pflücken::V,قطف,tína
1238,pflücken::V,قطف,reyta
1239,jagen::V,صاد,veiða
1240,fischen::V,اصطاد,fiska
1241,fassen::V,قبض,veiða
1242,hüten::V,رعى,gæta
1243,hüten::V,رعى,vakta
1244,treiben::V,ساق,reka
1245,anbinden::V,ربط,binda við
1246,anbinden::V,ربط,binda fast
1247,füttern::V,علف,fóðra
1248,melken::V,حلب,mjólka
1249,hacken::V,فرم,höggva
1250,gießen::V,سقى,hella
1251,reifen::V,نضج,þroskast
1252,zubereiten::V,حضر,elda
1253,zubereiten::V,حضر,tilbúa
1254,kochen::V,طبخ,sjóða
1255,backen::V,خبز,baka
1256,braten::V,قلى,steikja
1257,braten::V,حمر,steikja
1258,umrühren::V,قلب,hræra í
1259,stricken::V,حاك,prjóna
1260,nähen::V,خاط,sauma
1261,färben::V,صبغ,lita
1262,färben::V,لون,lita
1263,reinigen::V,نظف,hreinsa
1264,waschen::V,غسل,þvo
1265,abwischen::V,مسح,þerra
1266,spülen::V,شطف,skola
1267,spülen::V,شطف,þvo upp
1268,fegen::V,كنس,sópa
1269,fegen::V,كنس,hreinsa
1270,kehren::V,كنس,sópa
1271,baden::V,استحم,baða sig
1272,sich waschen::V,اغتسل,þvo sér
1273,ausziehen::V,خلع,fara úr
1274,anziehen::V,لبس,fara í
1275,sich anziehen::V,اكتسى,klæðast
1276,kämmen::V,مشط,greiða
1277,schmücken::V,زين,prýða
1278,schmücken::V,زين,skreyta
1279,sagen::V,قال,segja
1280,sprechen::V,تكلم,tala
1281,reden::V,تكلم,ræða
1282,sich unterhalten::V,تحادث,spjalla
1283,sich unterhalten::V,تحادث,ræðast við
1284,fragen::V,سأل,spyrja
1285,bitten::V,رجا,biðja
1286,erzählen::V,حكي,segja frá
1287,mitteilen::V,بلغ,tilkynna
1288,nennen::V,سمى,nefna
1289,rufen::V,نادى,kalla
1290,prahlen::V,فشر,gorta
1291,prahlen::V,تفاخر,gorta
1292,übersetzen::V,ترجم,þýða
1293,denken::V,فكر,hugsa
1294,glauben::V,اعتقد,trúa
1295,bemerken::V,لاحظ,taka eftir
1296,erkennen::V,عرف,þekkja
1297,begreifen::V,فهم,skilja
1298,begreifen::V,أدرك,skilja
1299,verstehen::V,فهم,skilja
1300,lernen::V,درس,læra
1301,wissen::V,علم,vita
1302,sich erinnern an::V,تذكر,minnast
1303,vergessen::V,نسي,gleyma
1304,messen::V,قاس,mæla
1305,zählen::V,عد,telja
1306,zählen::V,أحصى,telja
1307,rechnen::V,حسب,reikna
1308,lesen::V,قرأ,lesa
1309,malen::V,صور,mála
1310,zeichnen::V,رسم,teikna
1311,schreiben::V,كتب,skrifa
1312,besitzen::V,حاز,hafa
1313,besitzen::V,ملك,hafa
1314,kaufen::V,اشترى,kaupa
1315,verkaufen::V,باع,selja
1316,bezahlen::V,دفع,borga
1317,zahlen::V,سدد,borga
1318,beherrschen::V,حكم,hafa á valdi sínu
1319,ertragen::V,أطاق,þola
1320,ertragen::V,تحمل,þola
