,Concept_ID,myv,ps
787,plötzlich::ADV,апак учо,ناببره
788,plötzlich::ADV,апак учо,یوناڅاپه
789,sofort::ADV,курок,فوراً
790,sofort::ADV,курок,سمدلاسه
791,sofort::ADV,нейке,فوراً
792,sofort::ADV,нейке,سمدلاسه
793,später::ADV,мейле,وروسته
794,jetzt::ADV,ней,اوس
795,heute::ADV,течи,نن
796,morgen::ADV,ванды,سبا
797,bald::ADV,курок,ژر
798,dann::ADV,мейле,پس
799,dann::ADV,мейле,وروسته
800,dann::ADV,седе мейле,پس
801,dann::ADV,седе мейле,وروسته
802,gestern::ADV,исяк,پرون
803,einst::ADV,весть,پخوا
804,einst::ADV,зярдо-бути,پخوا
805,damals::ADV,сестэ,هغه وخت
806,danach::ADV,мейле,بیا
807,danach::ADV,седе мейле,بیا
808,vorher::ADV,васняяк,دمخه
809,zuerst::ADV,васня,لومړی
810,einmal::ADV,весть,یو ځل
811,manchmal::ADV,лиясто,ګاهی ګاهی
812,oft::ADV,сеетьстэ,ډېر ځله
813,immer::ADV,свал,تل
814,immer::ADV,свал,همېشه
815,niemals::ADV,а зярдояк,هیڅکله نه
816,hier::ADV,тесэ,دلته
817,hierhin::ADV,тей,دلته
818,hierhin::ADV,тей,دې ځای ته
819,von hier::ADV,тестэ,د دې ځای نه
820,dort::ADV,тосо,هلته
821,dorthin::ADV,тов,هلته
822,dorthin::ADV,тов,هغه ځای ته
823,geradeaus::ADV,витьстэ,مخامخ
824,vorwärts::ADV,икелев,مخ پهٔ وړاندې
825,rückwärts::ADV,мекев,بېرته
826,zurück::ADV,мекев,بېرته
827,unten::ADV,ало,لاندي
828,hinab::ADV,алов,ښکته
829,oben::ADV,вере,پورته
830,hinauf::ADV,верев,پاس
831,überall::ADV,эрьва косо,هره خوا
832,nicht::ADV,а,نه
833,ein wenig::ADV,аламошка,یو څه
834,kaum::ADV,ансяк,ایله
835,sehr::ADV,пек,ډېر
836,sehr::ADV,пек,زيات
837,sehr::ADV,вельть,ډېر
838,sehr::ADV,вельть,زيات
839,so::ADV,истя,داسې
840,so::ADV,истя,دومره
841,noch::ADV,таго,نور
842,nur::ADV,ансяк,تش
843,nur::ADV,ансяк,صرف
844,schon::ADV,уш,دمخه
845,wieder::ADV,таго,بیا
846,vergebens::ADV,стяко,عبث
847,vor::PRP,икеле,دمخه
848,hinter::PRP,вельде,شاته
849,unter::PRP,ало,لاندي
850,durch::PRP,пачк,د مینځ نه
851,neben::PRP,вакссо,نژدې
852,zwischen::PRP,ютксо,ترمینځ
853,wegen::PRP,кис,د ... له لاسه
854,wegen::PRP,коряс,د ... له لاسه
855,wegen::PRP,кувалт,د ... له لاسه
856,dies::PRN,те,دا
857,das::PRN,те,دا
858,das::PRN,тона,دا
859,alles::PRN,весе,هرڅهٔ
860,alles::PRN,весемесь,هرڅهٔ
861,ich::PRN,мон,زه
862,du::PRN,тон,ته
863,er::PRN,сон,دی
864,wir::PRN,минь,مونږ
865,ihr::PRN,тынь,تاسې
866,sie::PRN,сынь,هغوی
867,was::FPRN,мезе,څهٔ
868,wer::FPRN,ки,چا
869,wer::FPRN,ки,څوک
870,wo::FADV,косо,چيری
871,wo::FADV,косо,چېرته
872,wohin::FADV,ков,چېرته
873,wohin::FADV,козо,چېرته
874,wie::FADV,кода,څنګه
875,warum::FADV,мекс,ولې
876,wieviel::FNUM,зяро,څو
877,wieviel::FNUM,зяро,څومره
878,eins::NUM,вейке,یو
879,zwei::NUM,кавто,دوه
880,drei::NUM,колмо,درې
881,vier::NUM,ниле,څلور
882,fünf::NUM,вете,پنځه
883,sechs::NUM,кото,شپږ
884,sieben::NUM,сисем,اوه
885,acht::NUM,кавксо,اته
886,neun::NUM,вейксэ,نهه
887,zehn::NUM,кемень,لس
888,elf::NUM,кевейкее,یوولس
889,zwölf::NUM,кемгавтово,دولس
890,zwanzig::NUM,комсь,شل
891,dreißig::NUM,колоньгемень,دېرش
892,vierzig::NUM,ниленьгемень,څلوېښت
893,fünfzig::NUM,ведьгемень,پنځوس
894,sechzig::NUM,кодгемень,شپېته
895,siebzig::NUM,сизьгемень,اویا
896,achtzig::NUM,кавксоньгемень,اتیا
897,neunzig::NUM,вейксэньгемень,نوي
898,hundert::NUM,сядо,سل
899,tausend::NUM,тыща,زر
900,und::CNJ,ды,او
901,oder::CNJ,или,ېا
902,stehen::V,аштемс стядо,درېدل
903,sitzen::V,аштемс озадо,کښېنستل
904,liegen::V,мадезь аштемс,ملاستل
905,hängen::V,нурьгемс,ځړېدل
906,werden::V,арамс,کېدل
907,passieren::V,лисэмс,پېښېدل
908,beginnen::V,ушодомс,شروع کېدل
909,enden::V,лоткамс,خلاصدل
910,enden::V,лоткамс,تمامېدل
911,wechseln::V,полавтнемс,تغییر موندل
912,aufgehen[Sonne]::V,лисемс,ختل
913,aufgehen[Sonne]::V,стямс,ختل
914,untergehen[Sonne]::V,валгомс,لوېدل
915,untergehen[Sonne]::V,валгомс,پرېوتل
916,scheinen[Sonne]::V,валдомтомс,رڼا کول
917,donnern::V,цярномс,تنېدل
918,donnern::V,цярномс,غړمبېدل
919,donnern::V,галдордомс,تنېدل
920,donnern::V,галдордомс,غړمبېدل
921,wehen::V,пувамс,چلېدل
922,strömen::V,чудемс,بهېدل
923,fließen::V,чудемс,بهېدل
924,fließen::V,чудемс,تویېدل
925,sich drehen::V,велямс,ګرځېدل
926,sich drehen::V,велямс,چورلېدل
927,schwanken::V,лыкамс,زنګېدل
928,schwanken::V,якамс,زنګېدل
929,schwingen::V,нурсемс,زنګېدل
930,schwingen::V,лыкамс,زنګېدل
931,fallen::V,прамс,ولېدل
932,fallen::V,сяворемс,ولېدل
933,brennen::V,паломс,سوځېدل
934,rauchen::V,качадомс,لوګی کول
935,regnen::V,пиземс,باران اورېدل
936,gefrieren::V,кельмемс,کنګل نيول
937,tauen::V,соламс,وېلې کېدل
938,schmelzen::V,соламс,وېلې کېدل
939,trocknen::V,коськемс,وچېدل
940,sieden::V,лакамс,اېشېدل
941,sieden::V,пиксемс,اېشېدل
942,faulen::V,наксадомс,خرابېدل
943,verfaulen::V,наксадомс,ورستېدل
944,reißen::V,сезневемс,شلېدل
945,versinken::V,ваямс,ډوېېدل
946,vergehen::V,ютамс,تېرېدل
947,erscheinen::V,лисемс,ښکارېدل
948,verschwinden::V,ёмамс,ورکېدل
949,sinken::V,явамс,ښکته کېدل
950,abnehmen::V,киремемс,کمېدل
951,zunehmen::V,ламолгадомс,زیاتېدل
952,zunehmen::V,раштамс,زیاتېدل
953,steigen::V,куземс,جګېدل
954,steigen::V,куземс,پورته کېدل
955,steigen::V,кепсевемс,جګېدل
956,steigen::V,кепсевемс,پورته کېدل
957,wachsen::V,касомс,وده کول
958,glänzen::V,цитнемс,ځلېدل
959,funkeln::V,пиндолдомс,پړکېدل
960,funkeln::V,цивтёрдомс,پړکېدل
961,lärmen::V,шалномс,غال و غول کول
962,läuten::V,гайгезевемс,زنګ وهل
963,klingeln::V,чавомс баягас,زنګ وهل
964,klirren::V,калдордомс,کړنګېدل
965,klirren::V,кальцяемс,کړنګېدل
966,brausen::V,лакамс,تلاطم کول
967,rauschen::V,лажномс,شڼهار کول
968,klingen::V,гайгемс,آواز کول
969,bellen::V,онгомс,غپېدل
970,heulen::V,урномс,انګلل
971,blasen::V,пувамс,پو کول
972,pfeifen::V,вешкемс,شپېلک وهل
973,schreien::V,пижнемс,ناره کول
974,stöhnen::V,кувсемс,زګېروی کول
975,zittern::V,тарномс,لړزېدل
976,leben::V,эрямс,ژوند کول
977,geboren werden::V,чачомс,زېږېدل
978,atmen::V,лексемс,ساه کښل
979,atmen::V,лексемс,تنفس کول
980,trinken::V,симемс,څښل
981,essen::V,ярсамс,خوړل
982,schlucken::V,нилемс,غړپول
983,schlucken::V,порнемс,غړپول
984,müde werden::V,сиземс,ستړی کېدل
985,einschlafen::V,матедевемс,ویده کېدل
986,schlafen::V,удомс,خوب کول
987,aufwachen::V,сыргоземс,ویښېدل
988,aufstehen::V,стямс,پاڅېدل
989,sich erholen::V,оймсемс,استراحت کول
990,krank werden::V,сэредезевемс,رنځورېدل
991,krank sein::V,сэредемс,ناجوړېدل
992,schmerzen::V,сэредемс,خوږېدل
993,schmerzen::V,сэредемс,درد کول
994,husten::V,козомс,ټوخېدل
995,genesen::V,пичкамс,رغېدل
996,sterben::V,куломс,مړل
997,umkommen::V,чавовомс,تلفېدل
998,umkommen::V,ёмамс,تلفېدل
999,sich bewegen::V,шаштомс,چلېدل
1000,sich bewegen::V,шаштомс,حرکت کول
1001,sich rühren::V,сыргамс,ښورېدل
1002,sich erheben::V,куземс,درېدل
1003,sich setzen::V,озамс,کښېنستل
1004,hinfallen::V,прамс,لوېدل
1005,hinfallen::V,сяворемс,لوېدل
1006,laufen::V,якамс,منډې وهل
1007,schreiten::V,эскелямс,قدم ایښودل
1008,schreiten::V,молемс,قدم ایښودل
1009,spazierengehen::V,якамс,چکر وهل
1010,eilen::V,эрзкалемс,بېړه کول
1011,eilen::V,капшамс,بېړه کول
1012,sich beeilen::V,капшамс,عجله کول
1013,sausen::V,ливтямс,ځغستل
1014,rennen::V,чийнемс,زغلېدل
1015,rennen::V,ардтнемс,زغلېدل
1016,springen::V,кирнявтнемс,ټوپ وهل
1017,klettern::V,куземс,ختل
1018,schaukeln::V,нурямс,زنګېدل
1019,kriechen::V,ёзмолдомс,خاپوړی وهل
1020,schwimmen::V,уемс,لامبو وهل
1021,tauchen::V,чопавтомс,غوټه وهل
1022,tauchen::V,чопавтнемс,غوټه وهل
1023,rudern::V,миледемс,پارو وهل
1024,fahren::V,ардомс,تلل
1025,fliegen::V,ливтямс,الوتل
1026,gehen::V,туемс,تلل
1027,gehen::V,молемс,تلل
1028,weggehen::V,туемс,بهر وتل
1029,abfahren::V,туемс,تلل
1030,anhalten::V,лоткамс,ودرېدل
1031,hineingehen::V,совамс,داخلېدل
1032,eintreten::V,совамс,ننوتل
1033,eintreten::V,эскельдямс,ننوتل
1034,kommen::V,самс,راتلل
1035,ankommen::V,самс,رسېدل
1036,ankommen::V,пачкодемс,رسېدل
1037,zurückkommen::V,велявтомс,بېرته راتلل
1038,bleiben::V,кадовомс,پاتې کېدل
1039,warten::V,учомс,انتظار وېستل
1040,erwarten::V,учомс,انتظار کول
1041,suchen::V,вешнемс,لټول
1042,finden::V,муемс,میندل
1043,finden::V,муемс,پیدا کول
1044,versuchen::V,варштамс,هڅه کول
1045,vorbereiten::V,анокстамс,چمتوکول
1046,lieben::V,вечкемс,مینه لرل
1047,mögen::V,вечкемс,خوښول
1048,mögen::V,вечкемс,علاقه لرل
1049,lachen::V,пейдемс,خندېدل
1050,rühren::V,токамс седейс,اغېزه کول
1051,weinen::V,авардемс,ژړل
1052,schimpfen::V,сёвномс,ښکنځا کول
1053,sich ärgern::V,кежиявтнемс,قهر راتلل
1054,sich fürchten::V,пелемс,ډارېدل
1055,fürchten::V,пелемс,ډارېدل
1056,fliehen::V,оргодемс,تښتېدل
1057,flüchten::V,ворьгодемс,تښتېدل
1058,flüchten::V,чадомс,تښتېدل
1059,sehen::V,неемс,لیدل
1060,anschauen::V,ваномс,کتل
1061,ansehen::V,ваномс,ننداره کول
1062,hören::V,марямс,اورېدل
1063,zuhören::V,кунсоломс,غوږ نیول
1064,probieren::V,варшамс,څکه کول
1065,probieren::V,варшамс,چاشنی کول
1066,riechen::V,никсемс,بويول
1067,fühlen::V,марямс,حسول
1068,scheinen::V,марявомс,ښکارېدل
1069,zu sehen sein::V,неявомс,ښکارېدل
1070,vernehmen::V,марямс,خبرېدل
1071,frieren::V,кельмемс,ساړه کېتل
1072,tun::V,теемс,کول
1073,können::V,маштомс,کولای شول
1074,können::V,маштомс,د لاسه کېدل
1075,wollen::V,бажамс,غوښتل
1076,anfangen::V,кармамс,شروع کول
1077,beenden::V,прядомс,ختمول
1078,beenden::V,прядомс,پای ته رسول
1079,aufhören::V,лоткамс,بس کول
1080,gelingen::V,удаламс,موفق کېدل
1081,gelingen::V,удаламс,بریالی کېدل
1082,geraten::V,лисемс,کېدل
1083,öffnen::V,панжомс,خلاصول
1084,öffnen::V,панжомс,پرانیستل
1085,schließen::V,пекстамс,تړل
1086,schließen::V,сёлгомс,تړل
1087,schließen::V,конямс,تړل
1088,stellen::V,аравтомс,ایښودل
1089,setzen::V,ойсевтемс,کښېنول
1090,setzen::V,озавтнемс,کښېنول
1091,legen::V,путомс,ایښودل
1092,berühren::V,токамс,لاس وهل
1093,verbinden::V,содомс,تړل
1094,bedecken::V,вельтямс,پوښول
1095,aufhängen::V,понгавтомс,ځوړندول
1096,anzünden::V,кирвастемс,بلول
1097,aufheben::V,кепедемс,پورته کول
1098,zurücklassen::V,кадомс,پرېښودل
1099,verlieren::V,ёмавтомс,ورکول
1100,fallen lassen::V,правтомс,له لاسه لوېدل
1101,machen::V,теемс,کول
1102,herstellen::V,анокстамс,جوړول
1103,herstellen::V,анокстамс,توليدول
1104,bauen::V,путомс,جوړول
1105,reparieren::V,витемс,ترمیمول
1106,verbessern::V,паролгавтомс,اصلاح کول
1107,verbessern::V,вадрялгавтомс,اصلاح کول
1108,ändern::V,полавтомс,تغیر ورکول
1109,graben::V,чувомс,کيندل
1110,graben::V,таргамс,کيندل
1111,beugen::V,мендемс,ټیټول
1112,biegen::V,комавтомс,کږول
1113,drehen::V,чаравтомс,ګرځول
1114,drehen::V,велявтнемс,ګرځول
1115,wenden::V,велявтомс,اړول
1116,umdrehen::V,велявтомс,اړول
1117,heben::V,кепедемс,جګول
1118,heben::V,кепедемс,پورته کول
1119,hochheben::V,кепедемс,جګول
1120,ergreifen::V,кундамс,نیول
1121,halten::V,кирдемс,نیول
1122,drücken::V,нуемс,کښېکښل
1123,schieben::V,шаштомс,پوری وهل
1124,kratzen::V,ангордамс,ګرول
1125,lecken::V,нолсемс,څټل
1126,beißen::V,сускомс,چیچل
1127,abreißen::V,сеземс,شکول
1128,abschneiden::V,печкемс,پرېکول
1129,binden::V,кодамс,تړل
1130,binden::V,сюлмамс,تړل
1131,stecken::V,сялгомс,ټومبل
1132,brechen::V,синдемс,ماتول
1133,brechen::V,калавтомс,ماتول
1134,klopfen::V,калтаямс,ټکول
1135,hauen::V,чавомс,ټکول
1136,kleben::V,педявтнемс,نښلول
1137,kleben::V,педявтнемс,سرېښول
1138,reiben::V,ёзамс,مږل
1139,streichen::V,вадемс,مښل
1140,schleifen::V,човамс,تېره کول
1141,schneiden::V,керямс,غوڅول
1142,schneiden::V,керямс,پرېکول
1143,rütteln::V,чукамс,خوڅول
1144,rütteln::V,лыкавтомс,خوڅول
1145,schütteln::V,чукамс,ښورول
1146,schwenken::V,яхолемс,خوڅول
1147,schütten::V,каямс,اچول
1148,schütten::V,каямс,تویول
1149,füllen::V,пештямс,ډکول
1150,einwickeln::V,тапарямс,پېچل
1151,einwickeln::V,тапарямс,نغښتل
1152,tragen::V,кандомс,وړل
1153,schleppen::V,ускомс,وړل
1154,ziehen::V,ускомс,کښل
1155,aufbewahren::V,ванстомс,ساتل
1156,werfen::V,ёртомс,اچول
1157,werfen::V,ёртомс,غورځول
1158,fangen::V,кундамс,نیول
1159,fangen::V,кундамс,ګیرول
1160,packen::V,кундамс,نیول
1161,verstecken::V,кекшемс,پټول
1162,teilen::V,явомс,وېشل
1163,teilen::V,явомс,تقسیمول
1164,schicken::V,кучомс,لېږل
1165,schicken::V,кучомс,استول
1166,bringen::V,кандомс,راوړل
1167,hinzufügen::V,путомс,زیاتول
1168,hinzufügen::V,максомс,زیاتول
1169,bekommen::V,саемс,حاصلول
1170,erhalten::V,саемс,اخیستل
1171,nehmen::V,саемс,نیول
1172,nehmen::V,саемс,اخيستل
1173,wählen::V,кочкамс,خوښول
1174,auswählen::V,кочкамс,چنده کول
1175,bewahren::V,ванстомс,ساتل
1176,behindern::V,кирдемс,مانع کېدل
1177,behindern::V,кирдемс,ممانعت کول
1178,verderben::V,коламс,خرابېدل
1179,beschädigen::V,теемс зыян,ورانول
1180,zerbrechen::V,коламс,ماتول
1181,zerreißen::V,сеземс,څیرې کول
1182,zerstören::V,калавтомс,ړنګول
1183,zerstören::V,калавтомс,ورانول
1184,verbrennen::V,пултамс,سوځول
1185,geben::V,максомс,ورکول
1186,reichen::V,максомс,ورکول
1187,schenken::V,каземс,بښل
1188,versprechen::V,алтамс,لوز کول
1189,wünschen::V,арсемс,غوښتل
1190,loben::V,шнамс,ستایل
1191,loben::V,шнамс,تمجید کول
1192,küssen::V,палсемс,ښکلول
1193,wiegen::V,нурсемс,زنګول
1194,zudecken::V,тавадомс,پوښول
1195,zudecken::V,вельтямс,پوښول
1196,wecken::V,стявтомс,ويښول
1197,zeigen::V,невтемс,ښودل
1198,führen::V,ветямс,بیول
1199,lehren::V,тонавтомс,درس ورکول
1200,lehren::V,тонавтомс,تعلیم ورکول
1201,unterrichten::V,тонавтомс,درس ورکول
1202,aufziehen::V,трямс,روزل
1203,aufziehen::V,кастомс,روزل
1204,leiten::V,ветямс,رهبری کول
1205,leiten::V,ветямс,لارښوونه کول
1206,leiten::V,азоркстамс,رهبری کول
1207,leiten::V,азоркстамс,لارښوونه کول
1208,antreiben::V,ветямс,چټک کول
1209,lassen::V,кармавтомс,اړکول
1210,einladen::V,тердемс,بلل
1211,vereinigen::V,вейсэндямс,متحد کول
1212,vereinigen::V,вейсэндямс,یوځای کول
1213,vereinigen::V,вейс путомс,متحد کول
1214,vereinigen::V,вейс путомс,یوځای کول
1215,vereinigen::V,вейс пурнамс,متحد کول
1216,vereinigen::V,вейс пурнамс,یوځای کول
1217,besuchen::V,варштамс,کتنه کول
1218,treffen::V,вастомс,ليدل
1219,treffen::V,вастомс,تلقی کول
1220,sich versammeln::V,промокшномс,راغونډېدل
1221,spielen::V,налксемс,لوبه کول
1222,singen::V,морамс,سندرې وېل
1223,tanzen::V,киштемс,ګډېدل
1224,sich trennen::V,явомс,بېلېدل
1225,verlassen::V,кадомс,ترک کول
1226,retten::V,идемс,نجات ورکول
1227,bewachen::V,ванстомс,ساتل
1228,bewachen::V,ванстомс,حفاظت کول
1229,schützen::V,аштемс,ژغورل
1230,verteidigen::V,ваномс,دفاع کول
1231,sich schlagen::V,тюремс,جنګېدل
1232,schießen::V,ледемс,ویشتل
1233,siegen::V,изнямс,غالبېدل
1234,ärgern::V,кежейгавтомс,خپه کول
1235,schlagen::V,токамс,وهل
1236,treten::V,тапамс,په لغته وهل
1237,stechen::V,пупамс,ټومبل
1238,stoßen::V,тулкадемс,ټېل وهل
1239,stoßen::V,тулкадемс,پوری وهل
1240,stehlen::V,саламс,تښتول
1241,stehlen::V,саламс,غلا کول
1242,stören::V,пирямс ки,ماتول
1243,belästigen::V,а максомс,ځورول
1244,belästigen::V,а максомс,تکلیف ورکول
1245,belästigen::V,а кадомс оймамо,ځورول
1246,belästigen::V,а кадомс оймамо,تکلیف ورکول
1247,verbergen::V,сёпомс,پټول
1248,verbergen::V,кекшемс,پټول
1249,täuschen::V,манямс,تېرایستل
1250,täuschen::V,манямс,خطا ایستل
1251,betrügen::V,манчемс,غولول
1252,töten::V,чавномс,وژل
1253,töten::V,чавномс,مړ کول
1254,töten::V,маштнемс,وژل
1255,töten::V,маштнемс,مړ کول
1256,wohnen::V,эрямс,اوسېدل
1257,arbeiten::V,важодемс,کار کول
1258,sammeln::V,пурнамс,راټولول
1259,sammeln::V,пурнамс,راغونډول
1260,pflücken::V,ноцковтнемс,شکول
1261,jagen::V,кундамс,ښکار کول
1262,fischen::V,калонь кундамс,کب نيول
1263,fassen::V,кундамс,نیول
1264,fassen::V,кундамс,ګیرول
1265,hüten::V,ваномс,پوول
1266,treiben::V,панемс,بیول
1267,anbinden::V,сюлмамс,تړل
1268,füttern::V,андомс,خوراک ورکول
1269,melken::V,потявтомс,لوشل
1270,hacken::V,лазномс,پی کول
1271,gießen::V,валомс,اوبه کول
1272,reifen::V,кенеремс,رسېدل
1273,zubereiten::V,анокстамс,تیارول
1274,kochen::V,пидемс,پخول
1275,backen::V,пидемс,پخول
1276,braten::V,пуштамс,وريتول
1277,umrühren::V,човорямс,لړل
1278,stricken::V,кодамс,اوبدل
1279,nähen::V,стамс,ګنډل
1280,färben::V,артомс,رنګول
1281,reinigen::V,урядамс,صافول
1282,waschen::V,муськемс,مینځل
1283,abwischen::V,нардамс,وچول
1284,spülen::V,ёрвалдомс,کنګالول
1285,fegen::V,тенсемс,جارو کول
1286,kehren::V,тенсемс,جارو کول
1287,baden::V,экшелямс,لمبېدل
1288,sich waschen::V,шлямс,ځان مينځل
1289,ausziehen::V,кайсевтемс,کښل
1290,ausziehen::V,кайсевтемс,ایستل
1291,anziehen::V,оршамс,اغوستل
1292,sich anziehen::V,оршамс,کالی اغوستل
1293,kämmen::V,судрямс,ګمنځول
1294,schmücken::V,мазылгавтомс,ښکلی کول
1295,schmücken::V,наряжамс,ښکلی کول
1296,sagen::V,меремс,وېل
1297,sprechen::V,кортамс,وېل
1298,sprechen::V,кортамс,غږېدل
1299,reden::V,кортамс,ګړېدل
1300,reden::V,кортамс,خبرې کول
1301,sich unterhalten::V,кортнемс,خبری کول
1302,fragen::V,кевкстемс,پوښتنه کول
1303,bitten::V,вешемс,غوښتل
1304,erzählen::V,ёвтнемс,کيسه کول
1305,erzählen::V,ёвтнемс,حکايت کول
1306,mitteilen::V,ёвтамс,خبرول
1307,mitteilen::V,ёвтамс,خبر ورکول
1308,nennen::V,лемдемс,نوم ايښودل
1309,nennen::V,путомс лем,نوم ايښودل
1310,rufen::V,тердемс,بلل
1311,rufen::V,серьгедемс,بلل
1312,prahlen::V,шнамс пря,لاپې وهل
1313,übersetzen::V,ютавтомс,ژباړل
1314,übersetzen::V,ютавтомс,ترجمه کول
1315,denken::V,арсемс,فکر کول
1316,glauben::V,кемемс,باور کول
1317,bemerken::V,неемс,لیدل
1318,erkennen::V,содамс,پېژندل
1319,begreifen::V,пачкодемс,رسېدل
1320,begreifen::V,пачкодемс,پوهېدل
1321,verstehen::V,чарькодемс,پوهېدل
1322,lernen::V,тонавтнемс,زده کول
1323,lernen::V,тонавтнемс,درس لوستل
1324,wissen::V,содамс,پوهېدل
1325,sich erinnern an::V,ледстямс,یادول
1326,sich erinnern an::V,ледстямс,په یاد راوړل
1327,vergessen::V,стувтомс,هېرول
1328,messen::V,онкстнемс,اندازه کول
1329,zählen::V,ловомс,شمارل
1330,rechnen::V,ловомс,حسابول
1331,lesen::V,ловномс,لوستل
1332,malen::V,рисовамс,رسمول
1333,zeichnen::V,рисовамс,رسمول
1334,schreiben::V,сёрмадомс,لیکل
1335,besitzen::V,улемс,لرل
1336,besitzen::V,улемс азорокс,لرل
1337,kaufen::V,рамамс,رانیول
1338,verkaufen::V,миемс,خرڅول
1339,bezahlen::V,пандомс,تأدیه کول
1340,zahlen::V,пандомс,کسات اخيستل
1341,beherrschen::V,азоркстамс,تسلط لرل
1342,ertragen::V,кирдемс,زغمل
