,Concept_ID,tr,de
800,du::PRN,sen,du
801,er::PRN,o,er
802,wir::PRN,biz,wir
803,ihr::PRN,siz,ihr
804,sie::PRN,onlar,sie
805,was::FPRN,ne,was
806,wer::FPRN,kim,wer
807,wo::FADV,nerede,wo
808,wohin::FADV,nereye,wohin
809,wie::FADV,nasıl,wie
810,warum::FADV,neden,warum
811,wieviel::FNUM,kaç,wieviel
812,wieviel::FNUM,ne kadar,wieviel
813,eins::NUM,bir,eins
814,zwei::NUM,iki,zwei
815,drei::NUM,üç,drei
816,vier::NUM,dört,vier
817,fünf::NUM,beş,fünf
818,sechs::NUM,altı,sechs
819,sieben::NUM,yedi,sieben
820,acht::NUM,sekiz,acht
821,neun::NUM,dokuz,neun
822,zehn::NUM,on,zehn
823,elf::NUM,on bir,elf
824,zwölf::NUM,on iki,zwölf
825,zwanzig::NUM,yirmi,zwanzig
826,dreißig::NUM,otuz,dreißig
827,vierzig::NUM,kırk,vierzig
828,fünfzig::NUM,elli,fünfzig
829,sechzig::NUM,altmış,sechzig
830,siebzig::NUM,yetmiş,siebzig
831,achtzig::NUM,seksen,achtzig
832,neunzig::NUM,doksan,neunzig
833,hundert::NUM,yüz,hundert
834,tausend::NUM,bin,tausend
835,und::CNJ,ve,und
836,und::CNJ,ile,und
837,oder::CNJ,ya,oder
838,oder::CNJ,yahut,oder
839,stehen::V,durmak,stehen
840,sitzen::V,oturmak,sitzen
841,liegen::V,yatmak,liegen
842,hängen::V,asılı olmak,hängen
843,werden::V,olmak,werden
844,werden::V,olunmak,werden
845,passieren::V,olmak,passieren
846,beginnen::V,başlamak,beginnen
847,enden::V,bitmek,enden
848,enden::V,sona ermek,enden
849,wechseln::V,değişmek,wechseln
850,aufgehen[Sonne]::V,doğmak,aufgehen
851,untergehen[Sonne]::V,batmak,untergehen
852,scheinen[Sonne]::V,parlamak,scheinen
853,donnern::V,gök gürlemek,donnern
854,wehen::V,esmek,wehen
855,strömen::V,akmak,strömen
856,fließen::V,akmak,fließen
857,sich drehen::V,dönmek,sich drehen
858,schwanken::V,sallanmak,schwanken
859,schwingen::V,titremek,schwingen
860,fallen::V,düşmek,fallen
861,brennen::V,yanmak,brennen
862,rauchen::V,tütmek,rauchen
863,regnen::V,yağmak,regnen
864,gefrieren::V,donmak,gefrieren
865,tauen::V,erimek,tauen
866,schmelzen::V,erimek,schmelzen
867,trocknen::V,kurumak,trocknen
868,sieden::V,kaynamak,sieden
869,faulen::V,çürümek,faulen
870,verfaulen::V,çürümek,verfaulen
871,reißen::V,yırtılmak,reißen
872,versinken::V,batmak,versinken
873,vergehen::V,geçmek,vergehen
874,erscheinen::V,görünmek,erscheinen
875,verschwinden::V,kaybolmak,verschwinden
876,sinken::V,inmek,sinken
877,abnehmen::V,azalmak,abnehmen
878,zunehmen::V,artmak,zunehmen
879,zunehmen::V,çoğalmak,zunehmen
880,steigen::V,artmak,steigen
881,steigen::V,yükselmek,steigen
882,wachsen::V,büyümek,wachsen
883,wachsen::V,gelişmek,wachsen
884,glänzen::V,parlamak,glänzen
885,funkeln::V,parıldamak,funkeln
886,lärmen::V,gürültü yapmak,lärmen
887,läuten::V,çalmak,läuten
888,klingeln::V,zil çalmak,klingeln
889,klirren::V,şakırdamak,klirren
890,klirren::V,zangırdamak,klirren
891,brausen::V,köpürmek,brausen
892,brausen::V,kükremek,brausen
893,rauschen::V,fışırdamak,rauschen
894,klingen::V,tınlamak,klingen
895,bellen::V,havlamak,bellen
896,heulen::V,ulumak,heulen
897,blasen::V,üflemek,blasen
898,pfeifen::V,düdük çalmak,pfeifen
899,schreien::V,bağırmak,schreien
900,schreien::V,haykırmak,schreien
901,stöhnen::V,inlemek,stöhnen
902,zittern::V,titremek,zittern
903,leben::V,yaşamak,leben
904,leben::V,hayatta olmak,leben
905,geboren werden::V,doğmak,geboren werden
906,atmen::V,solunmak,atmen
907,atmen::V,nefes almak,atmen
908,trinken::V,içmek,trinken
909,essen::V,yemek,essen
910,schlucken::V,yutmak,schlucken
911,müde werden::V,yorulmak,müde werden
912,einschlafen::V,uykuya dalmak,einschlafen
913,schlafen::V,uyumak,schlafen
914,aufwachen::V,uyanmak,aufwachen
915,aufstehen::V,kalkmak,aufstehen
916,aufstehen::V,yataktan kalkmak,aufstehen
917,sich erholen::V,dinlenmek,sich erholen
918,krank werden::V,hastalanmak,krank werden
919,krank sein::V,hasta olmak,krank sein
920,schmerzen::V,ağrımak,schmerzen
921,husten::V,öksürmek,husten
922,genesen::V,şifa bulmak,genesen
923,sterben::V,ölmek,sterben
924,sterben::V,vefat etmek,sterben
925,umkommen::V,ölmek,umkommen
926,sich bewegen::V,hareket etmek,sich bewegen
927,sich rühren::V,kımıldanmak,sich rühren
928,sich erheben::V,kalkmak,sich erheben
929,sich erheben::V,ayağa kalkmak,sich erheben
930,sich setzen::V,oturmak,sich setzen
931,hinfallen::V,yere düşmek,hinfallen
932,laufen::V,yürümek,laufen
933,schreiten::V,yürümek,schreiten
934,schreiten::V,adım atmak,schreiten
935,spazierengehen::V,gezmek,spazierengehen
936,spazierengehen::V,dolaşmak,spazierengehen
937,eilen::V,seğirtmek,eilen
938,sich beeilen::V,acele etmek,sich beeilen
939,sausen::V,hızla gitmek,sausen
940,rennen::V,koşmak,rennen
941,springen::V,atlamak,springen
942,springen::V,sıçramak,springen
943,klettern::V,tırmanmak,klettern
944,schaukeln::V,sallanmak,schaukeln
945,kriechen::V,sürünmek,kriechen
946,schwimmen::V,yüzmek,schwimmen
947,tauchen::V,dalmak,tauchen
948,rudern::V,kürek çekmek,rudern
949,fahren::V,gitmek,fahren
950,fliegen::V,uçmak,fliegen
951,gehen::V,gitmek,gehen
952,weggehen::V,gitmek,weggehen
953,abfahren::V,kalkmak,abfahren
954,anhalten::V,durmak,anhalten
955,hineingehen::V,içeri girmek,hineingehen
956,eintreten::V,girmek,eintreten
957,kommen::V,gelmek,kommen
958,ankommen::V,varmak,ankommen
959,zurückkommen::V,dönmek,zurückkommen
960,bleiben::V,kalmak,bleiben
961,warten::V,beklemek,warten
962,erwarten::V,beklemek,erwarten
963,suchen::V,aramak,suchen
964,finden::V,bulmak,finden
965,versuchen::V,denemek,versuchen
966,vorbereiten::V,hazırlamak,vorbereiten
967,lieben::V,sevmek,lieben
968,mögen::V,beğenmek,mögen
969,lachen::V,gülmek,lachen
970,rühren::V,dokunmak,rühren
971,rühren::V,duygulandırmak,rühren
972,weinen::V,ağlamak,weinen
973,schimpfen::V,küfretmek,schimpfen
974,sich ärgern::V,kızmak,sich ärgern
975,sich fürchten::V,korkmak,sich fürchten
976,fürchten::V,korkmak,fürchten
977,fliehen::V,kaçmak,fliehen
978,flüchten::V,kaçmak,flüchten
979,sehen::V,görmek,sehen
980,anschauen::V,seyretmek,anschauen
981,ansehen::V,bakmak,ansehen
982,hören::V,duymak,hören
983,hören::V,işitmek,hören
984,zuhören::V,dinlemek,zuhören
985,probieren::V,denemek,probieren
986,probieren::V,tadına bakmak,probieren
987,riechen::V,kokusunu almak,riechen
988,fühlen::V,duymak,fühlen
989,fühlen::V,hissetmek,fühlen
990,scheinen::V,görünmek,scheinen
991,zu sehen sein::V,görünmek,zu sehen sein
992,vernehmen::V,haber almak,vernehmen
993,frieren::V,üşümek,frieren
994,tun::V,etmek,tun
995,tun::V,yapmak,tun
996,können::V,bilmek,können
997,wollen::V,istemek,wollen
998,anfangen::V,başlamak,anfangen
999,beenden::V,bitirmek,beenden
1000,aufhören::V,bitmek,aufhören
1001,gelingen::V,başarmak,gelingen
1002,geraten::V,düşmek,geraten
1003,öffnen::V,açmak,öffnen
1004,schließen::V,kapamak,schließen
1005,stellen::V,koymak,stellen
1006,setzen::V,koymak,setzen
1007,setzen::V,oturtmak,setzen
1008,legen::V,koymak,legen
1009,legen::V,yatırmak,legen
1010,berühren::V,dokunmak,berühren
1011,verbinden::V,bağlamak,verbinden
1012,verbinden::V,birleştirmek,verbinden
1013,bedecken::V,örtmek,bedecken
1014,bedecken::V,kaplamak,bedecken
1015,aufhängen::V,asmak,aufhängen
1016,anzünden::V,yakmak,anzünden
1017,anzünden::V,ateşlemek,anzünden
1018,aufheben::V,kaldırmak,aufheben
1019,zurücklassen::V,geride bırakmak,zurücklassen
1020,verlieren::V,yitirmek,verlieren
1021,verlieren::V,kaybetmek,verlieren
1022,fallen lassen::V,düşürmek,fallen lassen
1023,machen::V,yapmak,machen
1024,herstellen::V,yapmak,herstellen
1025,herstellen::V,imal etmek,herstellen
1026,bauen::V,kurmak,bauen
1027,bauen::V,inşa etmek,bauen
1028,reparieren::V,onarmak,reparieren
1029,reparieren::V,tamir etmek,reparieren
1030,verbessern::V,düzeltmek,verbessern
1031,ändern::V,değiştirmek,ändern
1032,graben::V,kazmak,graben
1033,beugen::V,eğmek,beugen
1034,biegen::V,bükmek,biegen
1035,drehen::V,çevirmek,drehen
1036,drehen::V,döndürmek,drehen
1037,wenden::V,çevirmek,wenden
1038,umdrehen::V,çevirmek,umdrehen
1039,heben::V,kaldırmak,heben
1040,hochheben::V,yukarı kaldırmak,hochheben
1041,ergreifen::V,tutmak,ergreifen
1042,ergreifen::V,yakalamak,ergreifen
1043,halten::V,tutmak,halten
1044,drücken::V,sıkmak,drücken
1045,schieben::V,itmek,schieben
1046,schieben::V,sürmek,schieben
1047,kratzen::V,kaşımak,kratzen
1048,lecken::V,yalamak,lecken
1049,beißen::V,ısırmak,beißen
1050,abreißen::V,koparmak,abreißen
1051,abschneiden::V,keserek ayırmak,abschneiden
1052,binden::V,bağlamak,binden
1053,stecken::V,sokmak,stecken
1054,brechen::V,kırmak,brechen
1055,klopfen::V,çalmak,klopfen
1056,hauen::V,vurmak,hauen
1057,kleben::V,yapıştırmak,kleben
1058,reiben::V,ovmak,reiben
1059,reiben::V,sürtmek,reiben
1060,streichen::V,sürmek,streichen
1061,schleifen::V,bilemek,schleifen
1062,schneiden::V,kesmek,schneiden
1063,rütteln::V,sallamak,rütteln
1064,schütteln::V,sarsmak,schütteln
1065,schütteln::V,çalkamak,schütteln
1066,schwenken::V,sallamak,schwenken
1067,schütten::V,dökmek,schütten
1068,schütten::V,akıtmak,schütten
1069,füllen::V,doldurmak,füllen
1070,einwickeln::V,sarmak,einwickeln
1071,tragen::V,taşımak,tragen
1072,schleppen::V,sürüklemek,schleppen
1073,ziehen::V,çekmek,ziehen
1074,aufbewahren::V,saklamak,aufbewahren
1075,werfen::V,atmak,werfen
1076,fangen::V,tutmak,fangen
1077,fangen::V,yakalamak,fangen
1078,packen::V,tutmak,packen
1079,packen::V,yakalamak,packen
1080,verstecken::V,saklamak,verstecken
1081,teilen::V,bölmek,teilen
1082,teilen::V,ayırmak,teilen
1083,schicken::V,yollamak,schicken
1084,schicken::V,göndermek,schicken
1085,bringen::V,getirmek,bringen
1086,hinzufügen::V,katmak,hinzufügen
1087,hinzufügen::V,eklemek,hinzufügen
1088,bekommen::V,almak,bekommen
1089,bekommen::V,eline geçmek,bekommen
1090,erhalten::V,almak,erhalten
1091,nehmen::V,almak,nehmen
1092,wählen::V,seçmek,wählen
1093,auswählen::V,seçmek,auswählen
1094,auswählen::V,ayırmak,auswählen
1095,bewahren::V,korumak,bewahren
1096,behindern::V,engellemek,behindern
1097,verderben::V,bozmak,verderben
1098,beschädigen::V,zedelemek,beschädigen
1099,beschädigen::V,ziyan vermek,beschädigen
1100,zerbrechen::V,kırmak,zerbrechen
1101,zerreißen::V,yırtmak,zerreißen
1102,zerstören::V,yıkmak,zerstören
1103,zerstören::V,tahrip etmek,zerstören
1104,verbrennen::V,yakmak,verbrennen
1105,geben::V,vermek,geben
1106,reichen::V,uzatmak,reichen
1107,schenken::V,hediye etmek,schenken
1108,versprechen::V,vaat etmek,versprechen
1109,wünschen::V,kutlamak,wünschen
1110,loben::V,övmek,loben
1111,küssen::V,öpmek,küssen
1112,wiegen::V,sallamak,wiegen
1113,zudecken::V,örtmek,zudecken
1114,wecken::V,uyandırmak,wecken
1115,zeigen::V,göstermek,zeigen
1116,führen::V,gezdirmek,führen
1117,führen::V,yol göstermek,führen
1118,lehren::V,okutmak,lehren
1119,lehren::V,öğretmek,lehren
1120,unterrichten::V,öğretmek,unterrichten
1121,aufziehen::V,yetiştirmek,aufziehen
1122,leiten::V,yönetmek,leiten
1123,leiten::V,idare etmek,leiten
1124,antreiben::V,teşvik etmek,antreiben
1125,lassen::V,-tırmak,lassen
1126,einladen::V,davet etmek,einladen
1127,vereinigen::V,birleştirmek,vereinigen
1128,besuchen::V,uğramak,besuchen
1129,besuchen::V,ziyaret etmek,besuchen
1130,besuchen::V,görmeye gitmek,besuchen
1131,treffen::V,rastlamak,treffen
1132,treffen::V,isabet etmek,treffen
1133,sich versammeln::V,toplanmak,sich versammeln
1134,spielen::V,oynamak,spielen
1135,singen::V,söylemek,singen
1136,singen::V,şarkı söylemek,singen
1137,tanzen::V,oynamak,tanzen
1138,tanzen::V,dans etmek,tanzen
1139,sich trennen::V,ayrılmak,sich trennen
1140,verlassen::V,bırakmak,verlassen
1141,verlassen::V,terk etmek,verlassen
1142,retten::V,kurtarmak,retten
1143,bewachen::V,gözetmek,bewachen
1144,schützen::V,korumak,schützen
1145,verteidigen::V,savunmak,verteidigen
1146,sich schlagen::V,dövüşmek,sich schlagen
1147,schießen::V,ateş etmek,schießen
1148,siegen::V,yenmek,siegen
1149,ärgern::V,kızdırmak,ärgern
1150,schlagen::V,dövmek,schlagen
1151,treten::V,tepmek,treten
1152,stechen::V,sokmak,stechen
1153,stechen::V,batırmak,stechen
1154,stoßen::V,itmek,stoßen
1155,stehlen::V,çalmak,stehlen
1156,stören::V,bozmak,stören
1157,stören::V,etkilemek,stören
1158,belästigen::V,rahatsız etmek,belästigen
1159,verbergen::V,saklamak,verbergen
1160,täuschen::V,aldatmak,täuschen
1161,betrügen::V,aldatmak,betrügen
1162,betrügen::V,dolandırmak,betrügen
1163,töten::V,öldürmek,töten
1164,wohnen::V,oturmak,wohnen
1165,arbeiten::V,çalışmak,arbeiten
1166,sammeln::V,toplamak,sammeln
1167,pflücken::V,koparmak,pflücken
1168,jagen::V,avlanmak,jagen
1169,fischen::V,balık tutmak,fischen
1170,fassen::V,tutmak,fassen
1171,fassen::V,yakalamak,fassen
1172,hüten::V,otlatmak,hüten
1173,treiben::V,gütmek,treiben
1174,anbinden::V,bağlamak,anbinden
1175,füttern::V,beslemek,füttern
1176,melken::V,sağmak,melken
1177,hacken::V,yarmak,hacken
1178,gießen::V,sulamak,gießen
1179,reifen::V,olgunlaşmak,reifen
1180,zubereiten::V,hazırlamak,zubereiten
1181,kochen::V,pişirmek,kochen
1182,kochen::V,kaynatmak,kochen
1183,backen::V,pişirmek,backen
1184,backen::V,fırında pişirmek,backen
1185,braten::V,kızartmak,braten
1186,umrühren::V,karıştırmak,umrühren
1187,stricken::V,örmek,stricken
1188,nähen::V,dikmek,nähen
1189,färben::V,boyamak,färben
1190,reinigen::V,temizlemek,reinigen
1191,waschen::V,yıkamak,waschen
1192,abwischen::V,silmek,abwischen
1193,spülen::V,çalkamak,spülen
1194,fegen::V,süpürmek,fegen
1195,kehren::V,süpürmek,kehren
1196,baden::V,yıkanmak,baden
1197,baden::V,banyo yapmak,baden
1198,sich waschen::V,yıkanmak,sich waschen
1199,ausziehen::V,çıkarmak,ausziehen
1200,anziehen::V,giymek,anziehen
1201,sich anziehen::V,giyinmek,sich anziehen
1202,kämmen::V,taramak,kämmen
1203,schmücken::V,süslemek,schmücken
1204,sagen::V,demek,sagen
1205,sagen::V,söylemek,sagen
1206,sprechen::V,konuşmak,sprechen
1207,reden::V,konuşmak,reden
1208,sich unterhalten::V,sohbet etmek,sich unterhalten
1209,fragen::V,sormak,fragen
1210,bitten::V,dilemek,bitten
1211,bitten::V,rica etmek,bitten
1212,erzählen::V,bahsetmek,erzählen
1213,erzählen::V,hikâye etmek,erzählen
1214,mitteilen::V,bildirmek,mitteilen
1215,nennen::V,adlandırmak,nennen
1216,rufen::V,çağırmak,rufen
1217,prahlen::V,övünmek,prahlen
1218,übersetzen::V,çevirmek,übersetzen
1219,übersetzen::V,tercüme etmek,übersetzen
1220,denken::V,düşünmek,denken
1221,glauben::V,inanmak,glauben
1222,glauben::V,zannetmek,glauben
1223,bemerken::V,farkına varmak,bemerken
1224,erkennen::V,tanımak,erkennen
1225,begreifen::V,anlamak,begreifen
1226,begreifen::V,kavramak,begreifen
1227,verstehen::V,duymak,verstehen
1228,verstehen::V,anlamak,verstehen
1229,lernen::V,öğrenmek,lernen
1230,wissen::V,bilmek,wissen
1231,sich erinnern an::V,hatırlamak,sich erinnern an
1232,vergessen::V,unutmak,vergessen
1233,messen::V,ölçmek,messen
1234,zählen::V,saymak,zählen
1235,rechnen::V,hesap etmek,rechnen
1236,lesen::V,okumak,lesen
1237,malen::V,resmini yapmak,malen
1238,zeichnen::V,çizmek,zeichnen
1239,schreiben::V,yazmak,schreiben
1240,besitzen::V,haiz olmak,besitzen
1241,besitzen::V,sahip olmak,besitzen
1242,kaufen::V,almak,kaufen
1243,verkaufen::V,satmak,verkaufen
1244,bezahlen::V,ödemek,bezahlen
1245,zahlen::V,ödemek,zahlen
1246,beherrschen::V,hâkim olmak,beherrschen
1247,ertragen::V,dayanmak,ertragen
1248,ertragen::V,katlanmak,ertragen
