,Concept_ID,da,it
852,sieben::NUM,syv,sette
853,acht::NUM,otte,otto
854,neun::NUM,ni,nove
855,zehn::NUM,ti,dieci
856,elf::NUM,elleve,ùndici
857,zwölf::NUM,tolv,dodici
858,zwanzig::NUM,tyve,venti
859,dreißig::NUM,tredive,trenta
860,vierzig::NUM,fyrre,quaranta
861,vierzig::NUM,fyrretyve,quaranta
862,fünfzig::NUM,halvtreds,cinquanta
863,sechzig::NUM,tres,sessanta
864,siebzig::NUM,halvfjerds,settanta
865,achtzig::NUM,firs,ottanta
866,neunzig::NUM,halvfems,novanta
867,hundert::NUM,hundrede,cento
868,tausend::NUM,tusind,mille
869,und::CNJ,og,e
870,oder::CNJ,eller,o
871,stehen::V,stå,stare in piedi
872,sitzen::V,sidde,sedere
873,sitzen::V,sidde,stare seduto
874,liegen::V,ligge,giacere
875,hängen::V,hænge,pèndere
876,hängen::V,hænge,èssere appeso
877,werden::V,blive,farsi
878,werden::V,blive,diventare
879,passieren::V,ske,succèdere
880,passieren::V,hænde,succèdere
881,beginnen::V,begynde,cominciare
882,enden::V,ende,finire
883,enden::V,ende,terminare
884,wechseln::V,veksle,variare
885,wechseln::V,veksle,cambiare
886,aufgehen[Sonne]::V,gå op,sòrgere
887,aufgehen[Sonne]::V,gå op,spuntare
888,aufgehen[Sonne]::V,stå op,sòrgere
889,aufgehen[Sonne]::V,stå op,spuntare
890,untergehen[Sonne]::V,gå ned,tramontare
891,scheinen[Sonne]::V,skinne,splèndere
892,donnern::V,tordne,tonare
893,wehen::V,blæse,soffiare
894,strömen::V,strømme,fluire
895,fließen::V,flyde,fluire
896,fließen::V,flyde,scorrere
897,sich drehen::V,dreje sig,girarsi
898,schwanken::V,vakle,oscillare
899,schwanken::V,vakle,barcollare
900,schwingen::V,svinge,vibrare
901,schwingen::V,svinge,oscillare
902,fallen::V,falde,cadere
903,brennen::V,brænde,àrdere
904,brennen::V,brænde,bruciare
905,rauchen::V,ryge,fumare
906,regnen::V,regne,piòvere
907,gefrieren::V,fryse,gelarsi
908,gefrieren::V,fryse,congelarsi
909,tauen::V,tø,sciògliersi
910,schmelzen::V,smelte,fòndere
911,schmelzen::V,smelte,sciògliersi
912,trocknen::V,tørre,asciugarsi
913,sieden::V,koge,bollire
914,faulen::V,rådne,marcire
915,verfaulen::V,rådne,imputridire
916,reißen::V,briste,strapparsi
917,versinken::V,synke,affondare
918,versinken::V,synke ned,affondare
919,vergehen::V,forløbe,passare
920,erscheinen::V,vise sig,apparire
921,erscheinen::V,vise sig,comparire
922,verschwinden::V,forsvinde,sparire
923,verschwinden::V,forsvinde,scomparire
924,sinken::V,synke,calare
925,sinken::V,synke,scendere
926,abnehmen::V,aftage,diminuire
927,zunehmen::V,tiltage,aumentare
928,steigen::V,stige,salire
929,steigen::V,stige,montare
930,wachsen::V,gro,crescere
931,wachsen::V,vokse,crescere
932,glänzen::V,glinse,splèndere
933,funkeln::V,tindre,brillare
934,funkeln::V,tindre,scintillare
935,lärmen::V,larme,strepitare
936,lärmen::V,larme,fare chiasso
937,läuten::V,ringe,suonare
938,klingeln::V,ringe,suonare
939,klirren::V,klirre,tintinnare
940,brausen::V,bruse,rombare
941,brausen::V,bruse,rumoreggiare
942,rauschen::V,suse,frusciare
943,klingen::V,lyde,suonare
944,klingen::V,klinge,suonare
945,bellen::V,gø,latrare
946,bellen::V,gø,abbaiare
947,heulen::V,hyle,urlare
948,heulen::V,hyle,ululare
949,blasen::V,blæse,soffiare
950,pfeifen::V,fløjte,fischiare
951,schreien::V,skrige,gridare
952,stöhnen::V,stønne,gèmere
953,zittern::V,dirre,tremare
954,zittern::V,skælve,tremare
955,leben::V,leve,vìvere
956,geboren werden::V,fødes,nàscere
957,atmen::V,ånde,respirare
958,trinken::V,drikke,bere
959,essen::V,spise,mangiare
960,schlucken::V,synke,inghiottire
961,müde werden::V,blive træt,stancarsi
962,einschlafen::V,falde i søvn,addormentarsi
963,schlafen::V,sove,dormire
964,aufwachen::V,vågne,svegliarsi
965,aufstehen::V,stå op,levarsi
966,sich erholen::V,komme sig,riposarsi
967,krank werden::V,blive syg,ammalarsi
968,krank sein::V,være syg,èssere malato
969,schmerzen::V,smerte,dolere
970,husten::V,hoste,tossire
971,genesen::V,komme sig,guarire
972,sterben::V,dø,morire
973,umkommen::V,omkomme,perire
974,sich bewegen::V,bevæge sig,agitarsi
975,sich rühren::V,røre på sig,muòversi
976,sich erheben::V,rejse sig,alzarsi
977,sich setzen::V,sætte sig,sedersi
978,laufen::V,løbe,camminare
979,laufen::V,løbe,andare a piedi
980,schreiten::V,skride,andare
981,schreiten::V,skride,procedere
982,spazierengehen::V,gå en tur,passeggiare
983,spazierengehen::V,gå en tur,andare a passeggio
984,eilen::V,ile,andare in fretta
985,sich beeilen::V,skynde sig,affrettarsi
986,sausen::V,suse,volare
987,sausen::V,suse,correre
988,rennen::V,løbe,correre
989,rennen::V,rende,correre
990,springen::V,hoppe,saltare
991,springen::V,springe,saltare
992,klettern::V,klatre,arrampicarsi
993,schaukeln::V,gynge,fare l'altalena
994,kriechen::V,krybe,strisciare
995,schwimmen::V,svømme,nuotare
996,tauchen::V,dykke,tuffarsi
997,tauchen::V,dykke,immèrgersi
998,rudern::V,ro,remare
999,fahren::V,køre,andare
1000,fahren::V,køre,viaggiare
1001,fliegen::V,flyve,volare
1002,gehen::V,gå,andare
1003,weggehen::V,gå bort,andàrsene
1004,weggehen::V,gå bort,andare via
1005,abfahren::V,køre bort,partire
1006,anhalten::V,standse,fermarsi
1007,hineingehen::V,gå ind,entrare
1008,eintreten::V,træde ind,entrare
1009,kommen::V,komme,venire
1010,ankommen::V,ankomme,arrivare
1011,zurückkommen::V,komme tilbage,ritornare
1012,bleiben::V,blive,restare
1013,bleiben::V,blive,rimanere
1014,bleiben::V,forblive,restare
1015,bleiben::V,forblive,rimanere
1016,warten::V,vente,aspettare
1017,erwarten::V,vente,attèndere
1018,erwarten::V,afvente,attèndere
1019,suchen::V,søge,cercare
1020,finden::V,finde,trovare
1021,versuchen::V,forsøge,tentare
1022,vorbereiten::V,forberede,preparare
1023,lieben::V,elske,amare
1024,mögen::V,holde af,piacere a
1025,mögen::V,holde af,volere bene a
1026,mögen::V,kunne lide,piacere a
1027,mögen::V,kunne lide,volere bene a
1028,lachen::V,le,rìdere
1029,rühren::V,røre,commuòvere
1030,weinen::V,græde,piàngere
1031,schimpfen::V,skænde,imprecare
1032,sich ärgern::V,ærgre sig,stizzirsi
1033,sich ärgern::V,ærgre sig,arrabbiarsi
1034,sich fürchten::V,være bange,avere paura
1035,fürchten::V,være bange for,temere
1036,fliehen::V,flygte,fuggire
1037,flüchten::V,flygte,sfuggire
1038,sehen::V,se,vedere
1039,anschauen::V,se på,guardare
1040,anschauen::V,betragte,guardare
1041,ansehen::V,anse,guardare
1042,hören::V,høre,udire
1043,hören::V,høre,sentire
1044,zuhören::V,høre til,ascoltare
1045,probieren::V,smage,degustare
1046,probieren::V,smage,assaggiare
1047,probieren::V,smage på,degustare
1048,probieren::V,smage på,assaggiare
1049,riechen::V,lugte,sentire
1050,fühlen::V,føle,sentire
1051,scheinen::V,synes,parere
1052,scheinen::V,synes,sembrare
1053,zu sehen sein::V,synes,vedersi
1054,vernehmen::V,erfare,sentire
1055,vernehmen::V,erfare,percepire
1056,frieren::V,fryse,aver freddo
1057,tun::V,gøre,fare
1058,können::V,kunne,sapere
1059,wollen::V,ville,volere
1060,anfangen::V,begynde,iniziare
1061,anfangen::V,begynde,cominciare
1062,beenden::V,afslutte,finire
1063,beenden::V,afslutte,terminare
1064,aufhören::V,ophøre,finire
1065,aufhören::V,ophøre,cessare
1066,aufhören::V,holde op,finire
1067,aufhören::V,holde op,cessare
1068,gelingen::V,lykkes,riuscire
1069,geraten::V,blive,stare
1070,öffnen::V,åbne,aprire
1071,schließen::V,lukke,chiùdere
1072,stellen::V,stille,porre
1073,stellen::V,stille,mettere
1074,setzen::V,sætte,porre
1075,setzen::V,sætte,mettere
1076,legen::V,lægge,posare
1077,legen::V,lægge,mettere
1078,berühren::V,berøre,toccare
1079,verbinden::V,forbinde,unire
1080,verbinden::V,forbinde,congiùngere
1081,bedecken::V,dække,coprire
1082,bedecken::V,dække,ricoprire
1083,bedecken::V,bedække,coprire
1084,bedecken::V,bedække,ricoprire
1085,aufhängen::V,hænge,attaccare
1086,aufhängen::V,hænge op,attaccare
1087,anzünden::V,tænde,accèndere
1088,anzünden::V,tænde,incendiare
1089,anzünden::V,antænde,accèndere
1090,anzünden::V,antænde,incendiare
1091,aufheben::V,løfte,raccògliere
1092,aufheben::V,tage op,raccògliere
1093,zurücklassen::V,lade tilbage,lasciare
1094,zurücklassen::V,lade tilbage,lasciare indietro
1095,verlieren::V,miste,pèrdere
1096,fallen lassen::V,tabe,lasciare cadere
1097,fallen lassen::V,droppe,lasciare cadere
1098,machen::V,gøre,fare
1099,herstellen::V,fremstille,produrre
1100,herstellen::V,fremstille,fabbricare
1101,bauen::V,bygge,costruire
1102,reparieren::V,reparere,riparare
1103,verbessern::V,rette,migliorare
1104,verbessern::V,forbedre,migliorare
1105,ändern::V,ændre,mutare
1106,ändern::V,ændre,cambiare
1107,graben::V,grave,scavare
1108,beugen::V,bøje,chinare
1109,beugen::V,bøje,flettere
1110,biegen::V,bøje,tòrcere
1111,drehen::V,dreje,girare
1112,wenden::V,vende,girare
1113,wenden::V,vende,voltare
1114,umdrehen::V,dreje om,rivoltare
1115,heben::V,hæve,levare
1116,hochheben::V,løfte,levare
1117,hochheben::V,løfte,sollevare
1118,ergreifen::V,gribe fat i,afferrare
1119,halten::V,holde,tenere
1120,drücken::V,trykke,premere
1121,schieben::V,skyde,spìngere
1122,schieben::V,skubbe,spìngere
1123,kratzen::V,klø,grattare
1124,kratzen::V,klø,graffiare
1125,kratzen::V,kradse,grattare
1126,kratzen::V,kradse,graffiare
1127,lecken::V,slikke,leccare
1128,beißen::V,bide,mòrdere
1129,abreißen::V,rive af,staccarsi
1130,abreißen::V,rive af,strapparsi
1131,abschneiden::V,skære af,tagliare
1132,binden::V,binde,legare
1133,binden::V,binde,bendare
1134,stecken::V,stikke,ficcare
1135,brechen::V,brække,rompere
1136,klopfen::V,banke,bàttere
1137,hauen::V,hugge,picchiare
1138,kleben::V,klistre,incollare
1139,reiben::V,gnide,fregare
1140,streichen::V,smøre,spalmare
1141,schleifen::V,slibe,arrotare
1142,schneiden::V,skære,tagliare
1143,schneiden::V,klippe,tagliare
1144,rütteln::V,ruske,scuòtere
1145,schütteln::V,ryste,agitare
1146,schütteln::V,ryste,scuòtere
1147,schwenken::V,svinge,agitare
1148,schwenken::V,svinge,sventolare
1149,schütten::V,hælde,versare
1150,füllen::V,fylde,riempire
1151,einwickeln::V,pakke ind,involtare
1152,tragen::V,bære,portare
1153,schleppen::V,slæbe,trainare
1154,schleppen::V,slæbe,trascinare
1155,ziehen::V,trække,tirare
1156,aufbewahren::V,opbevare,custodire
1157,aufbewahren::V,opbevare,conservare
1158,werfen::V,kaste,gettare
1159,werfen::V,kaste,lanciare
1160,fangen::V,fange,prèndere
1161,fangen::V,fange,acchiappare
1162,packen::V,gribe,pigliare
1163,packen::V,gribe,afferrare
1164,verstecken::V,gemme,nascondere
1165,teilen::V,dele,divìdere
1166,schicken::V,sende,inviare
1167,bringen::V,bringe,portare
1168,bringen::V,bringe,apportare
1169,hinzufügen::V,tilføje,aggiùngere
1170,bekommen::V,få,ricevere
1171,erhalten::V,få,ricevere
1172,nehmen::V,tage,prèndere
1173,wählen::V,vælge,elèggere
1174,wählen::V,vælge,scegliere
1175,auswählen::V,udvælge,scegliere
1176,bewahren::V,bevare,conservare
1177,behindern::V,hindre,impedire
1178,behindern::V,forhindre,impedire
1179,verderben::V,ødelægge,guastare
1180,beschädigen::V,beskadige,danneggiare
1181,zerbrechen::V,brække itu,rompere
1182,zerbrechen::V,brække itu,spezzare
1183,zerreißen::V,rive itu,stracciare
1184,zerstören::V,ødelægge,distrùggere
1185,verbrennen::V,brænde,bruciare
1186,geben::V,give,dare
1187,reichen::V,række,pòrgere
1188,schenken::V,forære,regalare
1189,versprechen::V,love,promettere
1190,wünschen::V,ønske,augurare
1191,loben::V,rose,lodare
1192,küssen::V,kysse,baciare
1193,wiegen::V,vugge,cullare
1194,wiegen::V,vugge,dondolare
1195,zudecken::V,dække til,coprire
1196,wecken::V,vække,svegliare
1197,zeigen::V,vise,indicare
1198,führen::V,føre,guidare
1199,führen::V,føre,condurre
1200,lehren::V,lære,insegnare
1201,unterrichten::V,undervise,istruire
1202,unterrichten::V,undervise,insegnare
1203,aufziehen::V,opdrage,allevare
1204,leiten::V,lede,avviare
1205,leiten::V,lede,dirìgere
1206,antreiben::V,skynde på,incitare
1207,lassen::V,få til at,fare
1208,einladen::V,indbyde,invitare
1209,einladen::V,invitere,invitare
1210,vereinigen::V,forene,unire
1211,besuchen::V,besøge,visitare
1212,besuchen::V,besøge,far vìsita a
1213,treffen::V,møde,incontrare
1214,sich versammeln::V,forsamles,rinunirsi
1215,spielen::V,lege,giocare
1216,spielen::V,spille,giocare
1217,singen::V,synge,cantare
1218,tanzen::V,danse,danzare
1219,sich trennen::V,skilles,separarsi
1220,verlassen::V,forlade,lasciare
1221,verlassen::V,forlade,abbandonare
1222,retten::V,redde,salvare
1223,bewachen::V,bevogte,custodire
1224,schützen::V,skærme,protèggere
1225,schützen::V,beskytte,protèggere
1226,verteidigen::V,forsvare,difèndere
1227,sich schlagen::V,slås,bàttersi
1228,schießen::V,skyde,sparare
1229,siegen::V,sejre,vìncere
1230,ärgern::V,ærgre,stizzire
1231,schlagen::V,slå,bàttere
1232,treten::V,sparke,calciare
1233,stechen::V,stikke,pùngere
1234,stoßen::V,støde,urtare
1235,stoßen::V,støde,spìngere
1236,stehlen::V,stjæle,rubare
1237,stören::V,forstyrre,disturbare
1238,belästigen::V,genere,molestare
1239,belästigen::V,genere,importunare
1240,belästigen::V,ulejlige,molestare
1241,belästigen::V,ulejlige,importunare
1242,verbergen::V,skjule,celare
1243,verbergen::V,skjule,nascondere
1244,täuschen::V,villede,ingannare
1245,betrügen::V,bedrage,frodare
1246,betrügen::V,bedrage,truffare
1247,töten::V,dræbe,uccìdere
1248,wohnen::V,bo,abitare
1249,arbeiten::V,arbejde,lavorare
1250,sammeln::V,samle,raccògliere
1251,sammeln::V,samle,collezionare
1252,pflücken::V,plukke,cògliere
1253,jagen::V,jage,cacciare
1254,fischen::V,fiske,pescare
1255,fassen::V,fange,catturare
1256,fassen::V,fange,acchiappare
1257,hüten::V,vogte,pascolare
1258,treiben::V,drive,spìngere
1259,anbinden::V,binde fast,legare
1260,anbinden::V,binde fast,attaccare
1261,füttern::V,fodre,dar da mangiare a
1262,melken::V,malke,mùngere
1263,hacken::V,hakke,tritare
1264,hacken::V,hakke,spaccare
1265,gießen::V,hælde,annaffiare
1266,reifen::V,modne,maturare
1267,zubereiten::V,tilberede,preparare
1268,kochen::V,koge,cuòcere
1269,backen::V,bage,cuòcere
1270,backen::V,bage,cuòcere al forno
1271,braten::V,stege,frìggere
1272,braten::V,stege,arrostire
1273,umrühren::V,røre om,mescolare
1274,stricken::V,strikke,llavorare a maglia
1275,nähen::V,sy,cucire
1276,färben::V,farve,tìngere
1277,reinigen::V,rense,pulire
1278,reinigen::V,rense,nettare
1279,reinigen::V,gøre ren,pulire
1280,reinigen::V,gøre ren,nettare
1281,waschen::V,vaske,lavare
1282,abwischen::V,tørre af,asciugare
1283,spülen::V,skylle,lavare
1284,spülen::V,skylle,sciacquare
1285,fegen::V,feje,spazzare
1286,kehren::V,feje,spazzare
1287,baden::V,bade,bagnarsi
1288,baden::V,bade,fare il bagno
1289,sich waschen::V,vaske sig,lavarsi
1290,ausziehen::V,tage af,tògliersi
1291,anziehen::V,tage på,mettersi
1292,anziehen::V,tage på,indossare
1293,sich anziehen::V,klæde sig på,vestirsi
1294,kämmen::V,rede,pettinare
1295,kämmen::V,frisere,pettinare
1296,schmücken::V,pynte,ornare
1297,schmücken::V,pynte,decorare
1298,schmücken::V,smykke,ornare
1299,schmücken::V,smykke,decorare
1300,sagen::V,sige,dire
1301,sprechen::V,snakke,parlare
1302,reden::V,tale,parlare
1303,reden::V,snakke,parlare
1304,sich unterhalten::V,snakke sammen,conversare
1305,fragen::V,spørge,chièdere
1306,fragen::V,spørge,domandare
1307,bitten::V,bede,pregare
1308,erzählen::V,berette,narrare
1309,erzählen::V,berette,raccontare
1310,erzählen::V,fortælle,narrare
1311,erzählen::V,fortælle,raccontare
1312,mitteilen::V,meddele,comunicare
1313,nennen::V,nævne,nominare
1314,rufen::V,råbe,chiamare
1315,prahlen::V,prale,vantarsi
1316,übersetzen::V,oversætte,tradurre
1317,denken::V,tænke,pensare
1318,glauben::V,tro,credere
1319,bemerken::V,bemærke,notare
1320,bemerken::V,bemærke,osservare
1321,bemerken::V,lægge mærke til,notare
1322,bemerken::V,lægge mærke til,osservare
1323,erkennen::V,genkende,riconoscere
1324,begreifen::V,begribe,capire
1325,begreifen::V,begribe,comprèndere
1326,verstehen::V,forstå,intèndere
1327,verstehen::V,forstå,comprèndere
1328,lernen::V,lære,imparare
1329,lernen::V,lære,apprèndere
1330,wissen::V,vide,sapere
1331,sich erinnern an::V,mindes,ricordare
1332,sich erinnern an::V,mindes,ricordarsi di
1333,sich erinnern an::V,huske på,ricordare
1334,sich erinnern an::V,huske på,ricordarsi di
1335,vergessen::V,glemme,dimenticare
1336,messen::V,måle,misurare
1337,zählen::V,tælle,contare
1338,rechnen::V,regne,contare
1339,rechnen::V,regne,calcolare
1340,lesen::V,læse,lèggere
1341,malen::V,male,dipìngere
1342,zeichnen::V,tegne,disegnare
1343,schreiben::V,skrive,scrìvere
1344,besitzen::V,eje,possedere
1345,besitzen::V,besidde,possedere
1346,kaufen::V,købe,comprare
1347,kaufen::V,købe,acquistare
1348,verkaufen::V,sælge,vendere
1349,bezahlen::V,betale,pagare
1350,zahlen::V,betale,pagare
1351,beherrschen::V,beherske,dominare
1352,ertragen::V,tåle,sopportare
1353,ertragen::V,udholde,sopportare
1354,hinfallen::V,,cadere
