,Concept_ID,ru,bg
866,zunehmen::V,увеличиваться,нарасна
867,steigen::V,подниматься,увелича се
868,steigen::V,подниматься,покачвам се
869,wachsen::V,расти,раста
870,glänzen::V,блестеть,лъщя
871,glänzen::V,блестеть,блестя
872,funkeln::V,сверкать,искря
873,lärmen::V,шуметь,шумя
874,läuten::V,звонить,звъня
875,klingeln::V,звонить,звъня
876,klirren::V,звякать,звънтя
877,klirren::V,звякать,дрънкам
878,brausen::V,бушевать,буча
879,rauschen::V,шелестеть,шумя
880,klingen::V,звучать,звуча
881,bellen::V,лаять,лая
882,heulen::V,выть,вия
883,heulen::V,выть,рева
884,blasen::V,дунуть,духна
885,pfeifen::V,свистеть,свиря
886,schreien::V,кричать,крещя
887,stöhnen::V,стонать,стена
888,stöhnen::V,стонать,пъшкам
889,zittern::V,дрожать,треперя
890,leben::V,жить,живея
891,geboren werden::V,родиться,родя се
892,atmen::V,дышать,дишам
893,trinken::V,пить,пия
894,essen::V,есть,ям
895,essen::V,кушать,ям
896,schlucken::V,глотать,гълтам
897,müde werden::V,устать,уморя се
898,einschlafen::V,заснуть,заспя
899,schlafen::V,спать,спя
900,aufwachen::V,проснуться,събудя се
901,aufstehen::V,встать,стана
902,sich erholen::V,отдыхать,отдъхвам си
903,krank werden::V,заболеть,заболея
904,krank sein::V,болеть,боледувам
905,schmerzen::V,болеть,боля
906,husten::V,кашлять,кашлям
907,genesen::V,поправиться,оздравея
908,sterben::V,умереть,умра
909,umkommen::V,погибнуть,загина
910,sich bewegen::V,двигаться,движа се
911,sich bewegen::V,двигаться,мърдам се
912,sich rühren::V,шевельнуться,движа се
913,sich erheben::V,встать,стана
914,sich setzen::V,сесть,седна
915,hinfallen::V,упасть,падна
916,laufen::V,ходить,ходя
917,schreiten::V,шагать,крача
918,spazierengehen::V,гулять,разхождам се
919,eilen::V,спешить,бързам
920,sich beeilen::V,торопиться,побързам
921,sausen::V,мчаться,тичам
922,rennen::V,бегать,бягам
923,springen::V,прыгать,скачам
924,klettern::V,лазать,катеря се
925,schaukeln::V,раскачиваться,люлея се
926,kriechen::V,ползать,лазя
927,kriechen::V,ползать,пълзя
928,schwimmen::V,плавать,плувам
929,tauchen::V,нырять,гмуркам се
930,rudern::V,грести,греба
931,fahren::V,ехать,пътувам
932,fliegen::V,летать,летя
933,fliegen::V,летать,хвърча
934,gehen::V,идти,ида
935,gehen::V,идти,вървя
936,weggehen::V,уйти,отида си
937,abfahren::V,отправиться,отпътувам
938,anhalten::V,остановиться,спра се
939,hineingehen::V,входить,влизам
940,eintreten::V,войти,вляза
941,kommen::V,прийти,ида
942,kommen::V,прийти,дойда
943,ankommen::V,прибыть,пристигна
944,zurückkommen::V,возвратиться,върна се
945,bleiben::V,остаться,остана
946,warten::V,ждать,чакам
947,erwarten::V,ожидать,очаквам
948,suchen::V,искать,търся
949,finden::V,найти,намеря
950,versuchen::V,пытаться,опитам
951,vorbereiten::V,подготовить,подготвя
952,lieben::V,любить,любя
953,mögen::V,любить,обичам
954,lachen::V,смеяться,смея се
955,rühren::V,растрогать,трогна
956,weinen::V,плакать,плача
957,schimpfen::V,ругаться,ругая
958,schimpfen::V,ругаться,псувам
959,sich ärgern::V,сердиться,ядосам се
960,sich fürchten::V,бояться,боя се
961,sich fürchten::V,бояться,страхувам се
962,fürchten::V,бояться,боя се от
963,fürchten::V,бояться,страхувам се от
964,fliehen::V,убегать,бягам
965,flüchten::V,убежать,бягам
966,flüchten::V,убежать,избягам
967,sehen::V,видеть,видя
968,anschauen::V,посмотреть,гледам
969,ansehen::V,смотреть,поглеждам
970,hören::V,слышать,чувам
971,zuhören::V,слушать,слушам
972,probieren::V,пробовать,опитам
973,riechen::V,нюхать,подуша
974,fühlen::V,чувствовать,усещам
975,fühlen::V,чувствовать,чувствувам
976,scheinen::V,казаться,изглеждам
977,zu sehen sein::V,виднеться,виждам се
978,vernehmen::V,услышать,доловя
979,frieren::V,мерзнуть,мръзна
980,tun::V,делать,правя
981,können::V,мочь,мога
982,können::V,уметь,мога
983,wollen::V,хотеть,ща
984,wollen::V,хотеть,искам
985,anfangen::V,начать,започна
986,beenden::V,закончить,свърша
987,beenden::V,закончить,завърша
988,aufhören::V,перестать,престана
989,gelingen::V,удаться,успея
990,gelingen::V,удаться,сполуча
991,geraten::V,оказаться,удам се
992,öffnen::V,открыть,отворя
993,schließen::V,закрыть,затворя
994,stellen::V,поставить,поставя
995,setzen::V,посадить,туря
996,legen::V,класть,сложа
997,legen::V,класть,слагам
998,berühren::V,трогать,докосна
999,verbinden::V,связать,свържа
1000,bedecken::V,покрыть,покрия
1001,aufhängen::V,повесить,закача
1002,anzünden::V,зажечь,запаля
1003,aufheben::V,поднять,вдигна
1004,aufheben::V,поднять,повдигна
1005,zurücklassen::V,оставить,оставя
1006,verlieren::V,потерять,загубя
1007,fallen lassen::V,уронить,изпусна
1008,machen::V,сделать,направя
1009,herstellen::V,изготовить,произведа
1010,bauen::V,строить,строя
1011,reparieren::V,чинить,поправя
1012,verbessern::V,улучшить,подобря
1013,ändern::V,изменить,променя
1014,graben::V,копать,копая
1015,beugen::V,согнуть,прегъна
1016,biegen::V,погнуть,прегъна
1017,drehen::V,вертеть,въртя
1018,wenden::V,повернуть,обърна
1019,umdrehen::V,перевернуть,обърна
1020,heben::V,поднимать,вдигам
1021,hochheben::V,поднять,издигна
1022,ergreifen::V,схватить,хвана
1023,ergreifen::V,схватить,обхвана
1024,halten::V,держать,държа
1025,drücken::V,нажимать,натискам
1026,drücken::V,нажимать,притискам
1027,schieben::V,толкать,тикам
1028,kratzen::V,скрести,одраскам
1029,lecken::V,лизать,лижа
1030,lecken::V,лизать,ближа
1031,beißen::V,кусать,хапя
1032,beißen::V,кусать,ухапя
1033,abreißen::V,оторвать,откъсна
1034,abschneiden::V,отрезать,отрежа
1035,binden::V,вязать,вържа
1036,stecken::V,воткнуть,пъхна
1037,brechen::V,сломать,троша
1038,klopfen::V,стучать,чукам
1039,hauen::V,бить,бия
1040,kleben::V,клеить,лепя
1041,kleben::V,клеить,залепя
1042,reiben::V,тереть,трия
1043,reiben::V,тереть,търкам
1044,streichen::V,намазать,намажа
1045,schleifen::V,точить,остря
1046,schneiden::V,резать,режа
1047,rütteln::V,шатать,разтърсвам
1048,schütteln::V,трясти,клатя
1049,schütteln::V,трясти,друсам
1050,schwenken::V,махать,размахам
1051,schütten::V,налить,сипя
1052,füllen::V,наполнить,напълня
1053,einwickeln::V,завернуть,увия
1054,einwickeln::V,завернуть,завия
1055,tragen::V,нести,нося
1056,schleppen::V,тащить,влача
1057,ziehen::V,тянуть,тегля
1058,ziehen::V,тянуть,дръпна
1059,aufbewahren::V,хранить,съхраня
1060,werfen::V,бросать,хвърля
1061,fangen::V,ловить,ловя
1062,fangen::V,ловить,уловя
1063,packen::V,схватить,хвана
1064,verstecken::V,спрятать,крия
1065,verstecken::V,спрятать,скрия
1066,teilen::V,разделить,разделя
1067,schicken::V,посылать,изпращам
1068,bringen::V,принести,донеса
1069,hinzufügen::V,добавить,прибавя
1070,bekommen::V,достать,сдобия се
1071,erhalten::V,получить,получа
1072,nehmen::V,взять,взема
1073,wählen::V,выбрать,избирам
1074,auswählen::V,отобрать,избера
1075,bewahren::V,сохранить,пазя
1076,behindern::V,препятствовать,преча
1077,behindern::V,препятствовать,спъвам
1078,verderben::V,испортить,разваля
1079,beschädigen::V,повредить,повредя
1080,zerbrechen::V,разбить,счупя
1081,zerreißen::V,разорвать,скъсам
1082,zerstören::V,разрушить,разруша
1083,verbrennen::V,сжечь,изгоря
1084,geben::V,дать,дам
1085,reichen::V,передать,подам
1086,schenken::V,дарить,подаря
1087,versprechen::V,обещать,обещая
1088,wünschen::V,желать,желая
1089,loben::V,хвалить,хваля
1090,küssen::V,целовать,целувам
1091,wiegen::V,качать,люлея
1092,zudecken::V,накрыть,покрия
1093,wecken::V,разбудить,събудя
1094,zeigen::V,показать,покажа
1095,führen::V,вести,водя
1096,führen::V,вести,заведа
1097,lehren::V,учить,уча
1098,unterrichten::V,преподавать,преподавам
1099,aufziehen::V,воспитать,отгледам
1100,leiten::V,руководить,ръководя
1101,leiten::V,руководить,управлявам
1102,antreiben::V,подгонять,подкарвам
1103,lassen::V,заставить,накарам
1104,einladen::V,пригласить,поканя
1105,vereinigen::V,объединить,съединя
1106,besuchen::V,посетить,посетя
1107,treffen::V,встретить,срещна
1108,sich versammeln::V,собраться,събера се
1109,spielen::V,играть,играя
1110,singen::V,петь,пея
1111,tanzen::V,плясать,танцувам
1112,tanzen::V,танцевать,танцувам
1113,sich trennen::V,расстаться,разделя се
1114,verlassen::V,покинуть,напусна
1115,retten::V,спасти,спася
1116,bewachen::V,охранять,охранявам
1117,schützen::V,уберегать,запазя
1118,verteidigen::V,защитить,защитя
1119,sich schlagen::V,драться,бия се
1120,schießen::V,стрелять,стрелям
1121,siegen::V,победить,победя
1122,ärgern::V,сердить,ядосам
1123,schlagen::V,ударить,бия
1124,schlagen::V,ударить,ударя
1125,treten::V,пинать,ритам
1126,stechen::V,уколоть,бодна
1127,stoßen::V,толкнуть,бутна
1128,stoßen::V,толкнуть,блъсна
1129,stehlen::V,украсть,
1130,stören::V,помешать,смутя
1131,belästigen::V,надоедать,отегча
1132,belästigen::V,надоедать,безпокоя
1133,verbergen::V,скрыть,скрия
1134,täuschen::V,обмануть,измамя
1135,betrügen::V,смошенничать,измамя
1136,töten::V,убить,убия
1137,töten::V,убить,умъртвя
1138,wohnen::V,проживать,живея
1139,arbeiten::V,работать,работя
1140,sammeln::V,собрать,събера
1141,pflücken::V,рвать,бера
1142,pflücken::V,рвать,откъсна
1143,pflücken::V,срывать,бера
1144,pflücken::V,срывать,откъсна
1145,jagen::V,охотиться,ловувам
1146,fischen::V,рыбачить,ловя риба
1147,fassen::V,поймать,хвана
1148,hüten::V,пасти,пазя
1149,treiben::V,гнать,карам
1150,anbinden::V,привязать,завържа
1151,füttern::V,кормить,храня
1152,melken::V,доить,доя
1153,hacken::V,рубить,сека
1154,gießen::V,полить,полея
1155,reifen::V,созреть,узрея
1156,zubereiten::V,приготовить,приготвя
1157,kochen::V,варить,варя
1158,backen::V,печь,пека
1159,braten::V,жарить,пържа
1160,umrühren::V,перемешать,разбъркам
1161,stricken::V,вязать,плета
1162,nähen::V,шить,шия
1163,färben::V,покрасить,боядисам
1164,reinigen::V,очистить,почистя
1165,waschen::V,стирать,мия
1166,waschen::V,стирать,пера
1167,abwischen::V,вытереть,избърша
1168,spülen::V,полоскать,плакна
1169,fegen::V,подметать,измета
1170,kehren::V,мести,мета
1171,baden::V,купаться,къпя се
1172,sich waschen::V,мыться,мия се
1173,ausziehen::V,снять,съблека
1174,anziehen::V,надеть,облека
1175,sich anziehen::V,одеться,облека се
1176,kämmen::V,причесать,реша
1177,kämmen::V,причесать,вчеша
1178,schmücken::V,украсить,накича
1179,sagen::V,сказать,кажа
1180,sprechen::V,говорить,говоря
1181,reden::V,разговаривать,говоря
1182,sich unterhalten::V,беседовать,разговарям
1183,fragen::V,спросить,запитам
1184,bitten::V,просить,моля
1185,erzählen::V,рассказать,разкажа
1186,mitteilen::V,сообщить,съобщя
1187,nennen::V,назвать,нарека
1188,rufen::V,звать,викам
1189,rufen::V,звать,повикам
1190,prahlen::V,хвастаться,хваля се
1191,übersetzen::V,перевести,преведа
1192,denken::V,думать,мисля
1193,glauben::V,верить,вярвам
1194,bemerken::V,заметить,забележа
1195,erkennen::V,узнать,позная
1196,begreifen::V,понять,схвана
1197,begreifen::V,постичь,схвана
1198,verstehen::V,услышать,разбера
1199,lernen::V,учиться,уча се
1200,wissen::V,знать,зная
1201,sich erinnern an::V,вспомнить,спомня си за
1202,vergessen::V,забыть,забравя
1203,messen::V,мерить,меря
1204,zählen::V,считать,броя
1205,rechnen::V,считать,сметна
1206,lesen::V,читать,чета
1207,malen::V,рисовать,рисувам
1208,zeichnen::V,рисовать,рисувам
1209,schreiben::V,писать,пиша
1210,besitzen::V,иметь,имам
1211,besitzen::V,иметь,притежавам
1212,kaufen::V,купить,купя
1213,kaufen::V,купить,купувам
1214,verkaufen::V,продать,продам
1215,bezahlen::V,заплатить,заплатя
1216,zahlen::V,платить,платя
1217,beherrschen::V,владеть,владея
1218,ertragen::V,вытерпеть,понеса
