,Concept_ID,eu,kn
1103,tragen::V,eraman,ಹೊರು
1104,schleppen::V,narrastu,ಜಗ್ಗು
1105,schleppen::V,herrestatu,ಜಗ್ಗು
1106,ziehen::V,tira egin,ಎಳೆ
1107,aufbewahren::V,gorde,ಇಟ್ಟುಕೊ
1108,werfen::V,jaurti,ಎಸೆ
1109,werfen::V,aurtiki,ಎಸೆ
1110,fangen::V,atzeman,ಹಿಡಿ
1111,packen::V,heldu,ಸೆಳೆ
1112,verstecken::V,ostendu,ಮುಚ್ಚಿಡು
1113,verstecken::V,ezkutatu,ಮುಚ್ಚಿಡು
1114,teilen::V,zatitu,ವಿಭಜಿಸು
1115,schicken::V,bidali,ಕಳುಹಿಸು
1116,bringen::V,ekarri,ತರು
1117,hinzufügen::V,eratxiki,ಕೂಡಿಸು
1118,hinzufügen::V,gaineratu,ಕೂಡಿಸು
1119,bekommen::V,jaso,ಸಂಪಾದಿಸು
1120,erhalten::V,jaso,ಪಡೆ
1121,nehmen::V,hartu,ಹಿಡಿ
1122,wählen::V,hautatu,ಆರಿಸು
1123,wählen::V,aukeratu,ಆರಿಸು
1124,auswählen::V,hautatu,ಆಯಿ
1125,auswählen::V,aukeratu,ಆಯಿ
1126,bewahren::V,begiratu,ರಕ್ಷಿಸಿಡು
1127,behindern::V,oztopatu,ಅಡ್ಡಿಮಾಡು
1128,verderben::V,hondatu,ಕೆಡಿಸು
1129,beschädigen::V,akastu,ಹಾಳುಮಾಡು
1130,zerbrechen::V,apurtu,ಮುರಿ
1131,zerreißen::V,zarratatu,ಸೀಳು
1132,zerstören::V,suntsitu,ಅಳಿಸು
1133,verbrennen::V,erre,ಸುಡು
1134,verbrennen::V,kiskali,ಸುಡು
1135,geben::V,eman,ಕೊಡು
1136,reichen::V,luzatu,ಕೊಡು
1137,reichen::V,helarazi,ಕೊಡು
1138,schenken::V,oparitu,ಅರ್ಪಿಸು
1139,versprechen::V,agindu,ವಾಗ್ದಾನಮಾಡು
1140,wünschen::V,opatu,ಬಯಸು
1141,wünschen::V,opetsi,ಬಯಸು
1142,loben::V,laudatu,ಹೊಗಳು
1143,loben::V,goraipatu,ಹೊಗಳು
1144,küssen::V,musu eman,ಚುಂಬಿಸು
1145,wiegen::V,kulunkatu,ತೂಗು
1146,zudecken::V,estali,ಹಾಸು
1147,wecken::V,esnatu,ಎಬ್ಬಿಸು
1148,wecken::V,iratzartu,ಎಬ್ಬಿಸು
1149,zeigen::V,erakutsi,ತೋರಿಸು
1150,führen::V,gidatu,ದಾರಿತೋರಿಸು
1151,lehren::V,irakatsi,ಕಲಿಸು
1152,unterrichten::V,eskolak eman,ಬೋಧಿಸು
1153,aufziehen::V,hazi,ಸಲಹು
1154,leiten::V,arteztu,ಮುಂದಾಳಾಗಿರು 
1155,antreiben::V,bulkatu,ಓಡಿಸು
1156,lassen::V,-arazi,ಮಾಡಲುಬಿಡು
1157,einladen::V,gonbidatu,ಆಹ್ವಾನಿಸು
1158,vereinigen::V,batu,ಒಂದಾಗು
1159,vereinigen::V,bateratu,ಒಂದಾಗು
1160,besuchen::V,ikustatu,ಭೇಟಿಯಾಗು
1161,treffen::V,topatu,ಸಂಧಿಸು
1162,sich versammeln::V,bildu,ನೆರೆ
1163,spielen::V,jolastu,ಆಡು
1164,singen::V,abestu,ಹಾಡು
1165,singen::V,kantatu,ಹಾಡು
1166,tanzen::V,dantzatu,ಕುಣಿ
1167,tanzen::V,dantzan egin,ಕುಣಿ
1168,sich trennen::V,banandu,ಪ್ರತ್ಯೇಮಾಡು
1169,verlassen::V,utzietsi,ಕಳೆ
1170,retten::V,salbatu,ರಕ್ಷಿಸು
1171,retten::V,gaizkatu,ರಕ್ಷಿಸು
1172,bewachen::V,jagon,ಕಾಪಾಡು
1173,bewachen::V,zaindu,ಕಾಪಾಡು
1174,schützen::V,babestu,ಸಂರಕ್ಷಿಸು
1175,schützen::V,gerizatu,ಸಂರಕ್ಷಿಸು
1176,verteidigen::V,aldeztu,ಕಾಪಿಡು
1177,sich schlagen::V,elkar jo,ಕಿತ್ತಾಟ
1178,sich schlagen::V,elkar borrokatu,ಕಿತ್ತಾಟ
1179,schießen::V,tiro egin,ಎಸೆ
1180,siegen::V,irabazi,ಗೆಲ್ಲು
1181,ärgern::V,ernegatu,ರೇಗಿಸು
1182,ärgern::V,haserretu,ರೇಗಿಸು
1183,schlagen::V,jo,ಹೊಡೆ
1184,schlagen::V,erauntsi,ಹೊಡೆ
1185,treten::V,zapaldu,ಒದೆ
1186,treten::V,ostiaktu,ಒದೆ
1187,stechen::V,sastatu,ಚುಚ್ಚು
1188,stoßen::V,bultzatu,ತಳ್ಳು
1189,stehlen::V,ostu,ಕದಿ
1190,stehlen::V,lapurtu,ಕದಿ
1191,stören::V,galarazi,ಕತಕು
1192,belästigen::V,gohaindu,ತೊಂದರೆ
1193,belästigen::V,alamena eman,ತೊಂದರೆ
1194,verbergen::V,ezkutatu,ಮರೆಮಾಜು
1195,täuschen::V,tronpatu,ಠಕ್ಕಿಸು
1196,täuschen::V,engainatu,ಠಕ್ಕಿಸು
1197,betrügen::V,iruzurtu,ವಂಚಿಸು
1198,töten::V,hil,ಕೊಲ್ಲು
1199,töten::V,heriotza eman,ಕೊಲ್ಲು
1200,wohnen::V,bizi izan,ವಾಸಿಸು
1201,arbeiten::V,lan egin,ಕೆಲಸ ಮಾಡು
1202,arbeiten::V,behar egin,ಕೆಲಸ ಮಾಡು
1203,sammeln::V,bildu,ಸಂಚಯಿಸು
1204,sammeln::V,bildumatu,ಸಂಚಯಿಸು
1205,pflücken::V,batu,ಬಿಡಿಸು
1206,pflücken::V,bildu,ಬಿಡಿಸು
1207,jagen::V,ehizatu,ಬೇಟೆಯಾಡು
1208,fischen::V,arrantzatu,ಮೀನು ಹಿಡಿ
1209,fischen::V,arrantza egin,ಮೀನು ಹಿಡಿ
1210,fassen::V,harrapatu,ಹಿಡಿ
1211,hüten::V,begiratu,ಗುಂಪುಸೇರಿಸು
1212,treiben::V,bultza egin,ದಬ್ಬು
1213,anbinden::V,estekatu,ಬಿಗಿ
1214,füttern::V,bazkatu,ಮೇಯಿಸು
1215,melken::V,jetzi,ಹಾಲು ಕರೆ
1216,hacken::V,xehatu,ತುಂಡರಿಸು
1217,gießen::V,isuri,ನೀರುಹಾಕು
1218,reifen::V,heldu,ಕಳಿ
1219,reifen::V,zoritu,ಕಳಿ
1220,zubereiten::V,prestatu,ಅಡಿಗೆಮಾಡು
1221,kochen::V,egosi,ಅಡು
1222,backen::V,labean egin,ಬೇಯಿಸು
1223,braten::V,erregosi,ಕರಿ
1224,umrühren::V,eragin,ಕಲಕು
1225,stricken::V,trikotatu,ಹೆಣೆ
1226,stricken::V,puntu egin,ಹೆಣೆ
1227,nähen::V,josi,ಹೊಲಿ
1228,färben::V,tindatu,ಬಣ್ಣ ಹತ್ತು
1229,reinigen::V,ikuzi,ಸ್ವಚ್ಛಮಾಡು
1230,reinigen::V,garbitu,ಸ್ವಚ್ಛಮಾಡು
1231,waschen::V,xahutu,ತೊಳೆ
1232,waschen::V,garbitu,ತೊಳೆ
1233,abwischen::V,xukatu,ಒರಸು
1234,spülen::V,irakutzi,ಗಲಬರಿಸು
1235,fegen::V,erraztatu,ಗುಡಿಸು
1236,kehren::V,isastu,ಗುಡಿಸು
1237,baden::V,bainatu,ಸ್ನಾನಮಾಡು
1238,baden::V,bainua hartu,ಸ್ನಾನಮಾಡು
1239,sich waschen::V,burua garbitu,ತೊಳೆ
1240,ausziehen::V,erantzi,ಬಿಚ್ಚು
1241,anziehen::V,jantzi,ಹಾಕು
1242,sich anziehen::V,jantzi,ಹಾಕು
1243,kämmen::V,orraztu,ಬಾಚು
1244,schmücken::V,apaindu,ಅಲಂಕರಿಸು
1245,sagen::V,esan,ಹೇಳು
1246,sprechen::V,mintzatu,ನುಡಿ
1247,sprechen::V,hitz egin,ನುಡಿ
1248,reden::V,hitz egin,ನುಡಿ
1249,sich unterhalten::V,solastu,ಹರಟೆ ಹೊಡಿ
1250,sich unterhalten::V,solas egin,ಹರಟೆ ಹೊಡಿ
1251,fragen::V,galdetu,ವಿಚಾರಿಸು
1252,bitten::V,eskatu,ಬೇಡು
1253,bitten::V,galdegin,ಬೇಡು
1254,erzählen::V,edestu,ಹೇಳು
1255,erzählen::V,kontatu,ಹೇಳು
1256,mitteilen::V,jakinarazi,ತಿಳಿಸು
1257,nennen::V,izena eman,ಹೆಸರಿಡು
1258,rufen::V,dei egin,ಕರೆ
1259,prahlen::V,harrokerian ibili,ಜಂಬ ಕೊಚ್ಚು
1260,prahlen::V,ahoberokeriak esan,ಜಂಬ ಕೊಚ್ಚು
1261,übersetzen::V,itzuli,ಭಾಷಾಂತರಿಸು
1262,denken::V,pentsatu,ಯೋಚಿಸು
1263,denken::V,gogoeta egin,ಯೋಚಿಸು
1264,glauben::V,sinetsi,ನಂಬು
1265,bemerken::V,ohartu,ಗಮನಿಸು
1266,bemerken::V,konturatu,ಗಮನಿಸು
1267,erkennen::V,ezagutu,ಗುರುತುಹಿಡಿ
1268,erkennen::V,antzeman,ಗುರುತುಹಿಡಿ
1269,begreifen::V,ulertu,ಗ್ರಹಿಸು
1270,verstehen::V,aditu,ಅರ್ಥಮಾಡಿಕೊ
1271,lernen::V,ikasi,ಕಲಿ
1272,wissen::V,jakin,ಅರಿ
1273,sich erinnern an::V,gogoratu,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1274,sich erinnern an::V,gogoan izan,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1275,vergessen::V,ahaztu,ಮರೆತುವಿಡು
1276,vergessen::V,ahantzi,ಮರೆತುವಿಡು
1277,messen::V,neurtu,ಅಳೆ
1278,zählen::V,zenbatu,ಗಣಿಸು
1279,zählen::V,kopuratu,ಗಣಿಸು
1280,rechnen::V,kalkulatu,ಲೆಕ್ಕ ಹಾಕು
1281,lesen::V,irakurri,ಓದು
1282,malen::V,margotu,ಬಿಡಿಸು
1283,zeichnen::V,marraztu,ಬಿಡಿಸು
1284,schreiben::V,idatzi,ಬರೆ
1285,besitzen::V,ukan,ಒಡೆಯನಾಗಿರು
1286,besitzen::V,eduki,ಒಡೆಯನಾಗಿರು
1287,kaufen::V,erosi,ಕೊಳ್ಳು
1288,verkaufen::V,saldu,ಕೊಡು
1289,bezahlen::V,ordaindu,ಬೆಲೆತೆರು
1290,zahlen::V,ordaindu,ಹಣವನ್ನುಕೊಡು
1291,beherrschen::V,menpean izan,ಅಧಿಕಾರ ನಡೆಸು
1292,ertragen::V,jasan,ಸಹಿಸು
1293,ertragen::V,pairatu,ಸಹಿಸು
