,Concept_ID,it,hy
762,traurig::A,triste,տխուր
763,lebendig::A,vivo,կենդանի
764,gut::A,buono,լավ
765,schlecht::A,cattivo,վատ
766,richtig::A,giusto,ձիշտ
767,schlimm::A,grave,լղրճուկ
768,wahr::A,vero,ճիշտ
769,wahr::A,vero,իրական
770,alt::A,vecchio,հին
771,neu::A,nuovo,նոր
772,ehemalig::A,vecchio,նախկին
773,ehemalig::A,d'una_volta,նախկին
774,alt[Lebewesen]::A,anziano,ծեր
775,alt[Lebewesen]::A,anziano,պառավ
776,jung::A,giovane,մատաղ
777,arm::A,pòvero,աղքատ
778,reich::A,ricco,հարուստ
779,bekannt::A,noto,ծանոթ
780,bekannt::A,conosciuto,ծանոթ
781,berühmt::A,famoso,հայտնի
782,berühmt::A,famoso,հռչակավոր
783,berühmt::A,cèlebre,հայտնի
784,berühmt::A,cèlebre,հռչակավոր
785,fremd::A,estràneo,օտար
786,fremd::A,straniero,օտար
787,verschieden::A,diverso,տարբեր
788,verschieden::A,differente,տարբեր
789,nah::A,vicino,մոտ
790,nah::A,vicino,մերձ
791,nah::A,propinquo,մոտ
792,nah::A,propinquo,մերձ
793,fern::A,lontano,հեռավոր
794,linker::A,sinistro,ձախ
795,rechter::A,destro,աջ
796,anderer::A,altro,այլ
797,anderer::A,altro,ուրիշ
798,erster::A,primo,առաջին
799,zweiter::A,secondo,երկրորդ
800,dritter::A,terzo,երրորդ
801,letzter::A,ùltimo,վերջին
802,allein::ADV,solo,միայնակ
803,allein::ADV,da solo,միայնակ
804,auf einmal::ADV,insieme,միասնաբար
805,zusammen::ADV,insieme,միասին
806,zusammen::ADV,insieme,իրար հետ
807,lange::ADV,a lungo,երկար ժամանակ
808,plötzlich::ADV,all'improvviso,հանկարծ
809,sofort::ADV,sùbito,իսկույն
810,sofort::ADV,all'istante,իսկույն
811,später::ADV,più tardi,ավելի ուշ
812,später::ADV,più tardi,հետո
813,jetzt::ADV,ora,այժմ
814,jetzt::ADV,adesso,այժմ
815,heute::ADV,oggi,այսօր
816,morgen::ADV,domani,վաղը
817,bald::ADV,presto,շուտով
818,bald::ADV,tra poco,շուտով
819,dann::ADV,allora,ապա
820,dann::ADV,allora,հետո
821,gestern::ADV,ieri,երեկ
822,einst::ADV,prima,հին ատեն
823,einst::ADV,un tempo,հին ատեն
824,damals::ADV,allora,ատէնին
825,danach::ADV,poi,ապա
826,danach::ADV,poi,այն ժամանակ
827,danach::ADV,dopo,ապա
828,danach::ADV,dopo,այն ժամանակ
829,vorher::ADV,prima,առաջ
830,zuerst::ADV,prima,նախ
831,zuerst::ADV,dapprima,նախ
832,einmal::ADV,una volta,մի անգամ
833,manchmal::ADV,talvolta,երբեմն
834,manchmal::ADV,qualche volta,երբեմն
835,oft::ADV,spesso,հաճախ
836,immer::ADV,sempre,միշտ
837,niemals::ADV,non mai,երբեք
838,hier::ADV,qua,այստեղ
839,hierhin::ADV,qua,այստեղ
840,von hier::ADV,ne,այդտեղից
841,von hier::ADV,da qui,այդտեղից
842,dort::ADV,lì,այնտեղ
843,dorthin::ADV,là,այնտեղ
844,geradeaus::ADV,diritto,ուղիղ
845,vorwärts::ADV,avanti,առաջ
846,rückwärts::ADV,all'indietro,դեպի ետ
847,zurück::ADV,di indietro,ետ
848,unten::ADV,giù,ներքեւում
849,unten::ADV,sotto,ներքեւում
850,hinab::ADV,giù,ներքեւ
851,hinab::ADV,in giù,ներքեւ
852,oben::ADV,su,վերեւում
853,oben::ADV,sopra,վերեւում
854,hinauf::ADV,in sù,վերեւ
855,hinauf::ADV,in alto,վերեւ
856,überall::ADV,dappertutto,ամենուր
857,nicht::ADV,non,չէ
858,ein wenig::ADV,un po',մի քիչ
859,ein wenig::ADV,un poco,մի քիչ
860,kaum::ADV,a appena,հազիվ
861,sehr::ADV,molto,շատ
862,so::ADV,così,այդպես
863,so::ADV,tanto,այդպես
864,noch::ADV,ancora,դեռ
865,nur::ADV,solo,միայն
866,nur::ADV,soltanto,միայն
867,schon::ADV,già,արդեն
868,wieder::ADV,di nuovo,նորից
869,wieder::ADV,di nuovo,դարձյալ
870,vergebens::ADV,invano,իզուր
871,vor::PRP,davanti a,դիմացը
872,hinter::PRP,dietro,ետեւը
873,unter::PRP,sotto,տակ
874,durch::PRP,per,միջով
875,durch::PRP,attraverso,միջով
876,neben::PRP,a accanto a,քովը
877,zwischen::PRP,fra,միջեւ
878,wegen::PRP,a causa di,պատճառով
879,wegen::PRP,a causa di,շնորհից
880,dies::PRN,ciò,սա
881,dies::PRN,ciò,այս
882,dies::PRN,questo,սա
883,dies::PRN,questo,այս
884,das::PRN,ciò,դա
885,das::PRN,ciò,այդ
886,das::PRN,quello,դա
887,das::PRN,quello,այդ
888,alles::PRN,tutto,ամեն ինչ
889,ich::PRN,ìo,ես
890,du::PRN,tu,դու
891,er::PRN,lui,նա
892,er::PRN,egli,նա
893,wir::PRN,noi,մենք
894,ihr::PRN,voi,դուք
895,sie::PRN,loro,նրանք
896,was::FPRN,che,ինչ
897,was::FPRN,che cosa,ինչ
898,wer::FPRN,chi,ով
899,wo::FADV,dove,ուր
900,wo::FADV,dove,որտեղ
901,wohin::FADV,dove,դեպի ուր
902,wie::FADV,come,ինչպես
903,warum::FADV,perche,ինչու
904,wieviel::FNUM,quanto,որչափ
905,eins::NUM,uno,մեկ
906,zwei::NUM,due,երկու
907,drei::NUM,tre,երեք
908,vier::NUM,quattro,չորս
909,fünf::NUM,cinque,հինգ
910,sechs::NUM,sei,վեց
911,sieben::NUM,sette,յոթ
912,acht::NUM,otto,ութ
913,neun::NUM,nove,ինը
914,zehn::NUM,dieci,տասը
915,elf::NUM,ùndici,տասնմեկ
916,zwölf::NUM,dodici,տասներկու
917,zwanzig::NUM,venti,քսան
918,dreißig::NUM,trenta,երեսուն
919,vierzig::NUM,quaranta,քառասուն
920,fünfzig::NUM,cinquanta,հիսուն
921,sechzig::NUM,sessanta,վաթսուն
922,siebzig::NUM,settanta,յոթանասուն
923,achtzig::NUM,ottanta,ութսուն
924,neunzig::NUM,novanta,իննսուն
925,hundert::NUM,cento,հարյուր
926,tausend::NUM,mille,հազար
927,und::CNJ,e,ու
928,oder::CNJ,o,կամ
929,stehen::V,stare in piedi,կանգնել
930,sitzen::V,sedere,նստել
931,sitzen::V,stare seduto,նստել
932,liegen::V,giacere,ստել
933,hängen::V,pèndere,կախվել
934,hängen::V,èssere appeso,կախվել
935,werden::V,farsi,դառնալ
936,werden::V,diventare,դառնալ
937,passieren::V,succèdere,պատահել
938,beginnen::V,cominciare,սկսվել
939,enden::V,finire,վերջանալ
940,enden::V,terminare,վերջանալ
941,wechseln::V,variare,փոխվել
942,wechseln::V,cambiare,փոխվել
943,aufgehen[Sonne]::V,sòrgere,բարձրանալ
944,aufgehen[Sonne]::V,sòrgere,ելնել 
945,aufgehen[Sonne]::V,spuntare,բարձրանալ
946,aufgehen[Sonne]::V,spuntare,ելնել 
947,untergehen[Sonne]::V,tramontare,մտնել
948,scheinen[Sonne]::V,splèndere,շողալ
949,scheinen[Sonne]::V,splèndere,փայլել
950,donnern::V,tonare,որոտալ
951,wehen::V,soffiare,փչել
952,strömen::V,fluire,հոսել
953,fließen::V,fluire,հոսել
954,fließen::V,scorrere,հոսել
955,sich drehen::V,girarsi,պտտվել
956,schwanken::V,oscillare,տատանվել
957,schwanken::V,barcollare,տատանվել
958,schwingen::V,vibrare,ճոճվել
959,schwingen::V,oscillare,ճոճվել
960,fallen::V,cadere,ընկնել
961,brennen::V,àrdere,այրվել
962,brennen::V,bruciare,այրվել
963,rauchen::V,fumare,ծխել
964,regnen::V,piòvere,անձրեւ գալ
965,gefrieren::V,gelarsi,սառչել
966,gefrieren::V,congelarsi,սառչել
967,tauen::V,sciògliersi,լկիլ
968,schmelzen::V,fòndere,հալիլ
969,schmelzen::V,sciògliersi,հալիլ
970,trocknen::V,asciugarsi,չորանալ
971,sieden::V,bollire,եռալ
972,faulen::V,marcire,փտել
973,verfaulen::V,imputridire,նեխել
974,reißen::V,strapparsi,պատռվել
975,reißen::V,strapparsi,ճղվել
976,versinken::V,affondare,սուզվել
977,vergehen::V,passare,անցնել 
978,erscheinen::V,apparire,հայտնվել
979,erscheinen::V,apparire,երեւալ
980,erscheinen::V,comparire,հայտնվել
981,erscheinen::V,comparire,երեւալ
982,verschwinden::V,sparire,անհետանալ
983,verschwinden::V,scomparire,անհետանալ
984,sinken::V,calare,ընկնել
985,sinken::V,scendere,ընկնել
986,abnehmen::V,diminuire,փոքրանալ
987,zunehmen::V,aumentare,մեծանալ
988,steigen::V,salire,բարձրանալ
989,steigen::V,montare,բարձրանալ
990,wachsen::V,crescere,աճել
991,glänzen::V,splèndere,նշուլել
992,glänzen::V,splèndere,փայլիլ
993,funkeln::V,brillare,փայլատակել
994,funkeln::V,scintillare,փայլատակել
995,lärmen::V,strepitare,աղմուկ հանել
996,lärmen::V,fare chiasso,աղմուկ հանել
997,läuten::V,suonare,զնգալ
998,klingeln::V,suonare,զնգալ
999,klirren::V,tintinnare,զնգզնգալ
1000,brausen::V,rombare,մոլեգնել
1001,brausen::V,rumoreggiare,մոլեգնել
1002,rauschen::V,frusciare,սոսափել
1003,klingen::V,suonare,հնչել
1004,bellen::V,latrare,հաչել
1005,bellen::V,abbaiare,հաչել
1006,heulen::V,urlare,ոռնալ 
1007,heulen::V,ululare,ոռնալ 
1008,blasen::V,soffiare,փչել 
1009,pfeifen::V,fischiare,սուլել
1010,schreien::V,gridare,գոռալ 
1011,stöhnen::V,gèmere,տնքալ
1012,zittern::V,tremare,դողալ
1013,leben::V,vìvere,ապրել
1014,geboren werden::V,nàscere,ծնվել
1015,atmen::V,respirare,շնչել
1016,trinken::V,bere,խմել
1017,essen::V,mangiare,ուտել
1018,schlucken::V,inghiottire,կլանել
1019,schlucken::V,inghiottire,կուլ տալ
1020,müde werden::V,stancarsi,հոգնել
1021,einschlafen::V,addormentarsi,քուն մտնել
1022,schlafen::V,dormire,քնել
1023,aufwachen::V,svegliarsi,արթննալ
1024,aufstehen::V,levarsi,ելլել
1025,sich erholen::V,riposarsi,հանգստանալ
1026,krank werden::V,ammalarsi,հիւանդանալ
1027,krank sein::V,èssere malato,հիվանդ լինել
1028,schmerzen::V,dolere,ցավել
1029,husten::V,tossire,հազալ
1030,genesen::V,guarire,ապաքինվել
1031,sterben::V,morire,մեռնել
1032,sterben::V,morire,վախճանվել
1033,umkommen::V,perire,կործանվել
1034,sich bewegen::V,agitarsi,ընթանալ
1035,sich rühren::V,muòversi,շարժվել
1036,sich erheben::V,alzarsi,կանգնել
1037,sich erheben::V,alzarsi,վեր կենալ
1038,sich setzen::V,sedersi,նստել
1039,hinfallen::V,cadere,ընկնել
1040,laufen::V,camminare,քայլել
1041,laufen::V,andare a piedi,քայլել
1042,schreiten::V,andare,ճեմել
1043,schreiten::V,procedere,ճեմել
1044,spazierengehen::V,passeggiare,շրջագայել
1045,spazierengehen::V,andare a passeggio,շրջագայել
1046,eilen::V,andare in fretta,շտապել
1047,sich beeilen::V,affrettarsi,շտապել 
1048,sausen::V,volare,սլանալ
1049,sausen::V,correre,սլանալ
1050,rennen::V,correre,վազել
1051,springen::V,saltare,ցատկել
1052,klettern::V,arrampicarsi,մագլցել
1053,schaukeln::V,fare l'altalena,ճոճվել
1054,schaukeln::V,fare l'altalena,օրորվել
1055,kriechen::V,strisciare,սողալ
1056,schwimmen::V,nuotare,լողալ
1057,tauchen::V,tuffarsi,սուզվել
1058,tauchen::V,immèrgersi,սուզվել
1059,rudern::V,remare,թիավարել
1060,fahren::V,andare,ընթանալ
1061,fahren::V,viaggiare,ընթանալ
1062,fliegen::V,volare,թռչել
1063,gehen::V,andare,գնալ
1064,weggehen::V,andàrsene,հեռանալ
1065,weggehen::V,andare via,հեռանալ
1066,abfahren::V,partire,ճանապարհվել
1067,anhalten::V,fermarsi,կանգնել
1068,hineingehen::V,entrare,մտնել
1069,eintreten::V,entrare,մտնել
1070,kommen::V,venire,գալ
1071,ankommen::V,arrivare,ժամանել
1072,zurückkommen::V,ritornare,վերադառնալ
1073,bleiben::V,restare,մնալ
1074,bleiben::V,rimanere,մնալ
1075,warten::V,aspettare,սպասել
1076,erwarten::V,attèndere,սպասել
1077,suchen::V,cercare,որոնել
1078,finden::V,trovare,գտնել
1079,versuchen::V,tentare,փորձել
1080,vorbereiten::V,preparare,պատրաստել
1081,lieben::V,amare,սիրել
1082,mögen::V,piacere a,հավանել
1083,mögen::V,piacere a,սիրել
1084,mögen::V,volere bene a,հավանել
1085,mögen::V,volere bene a,սիրել
1086,lachen::V,rìdere,ծիծաղել
1087,rühren::V,commuòvere,հուզել
1088,weinen::V,piàngere,լալ
1089,schimpfen::V,imprecare,տրտնջալ
1090,schimpfen::V,imprecare,քրթմնջել
1091,sich ärgern::V,stizzirsi,զայրանալ
1092,sich ärgern::V,arrabbiarsi,զայրանալ
1093,sich fürchten::V,avere paura,վախնալ
1094,fürchten::V,temere,վախենալ
1095,fliehen::V,fuggire,փախչել
1096,flüchten::V,sfuggire,փախչել
1097,sehen::V,vedere,տեսնել
1098,anschauen::V,guardare,դիտել
1099,ansehen::V,guardare,նայել
1100,hören::V,udire,լսել
1101,hören::V,sentire,լսել
1102,zuhören::V,ascoltare,ունկնդրել
1103,probieren::V,degustare,համը տեսել
1104,probieren::V,assaggiare,համը տեսել
1105,riechen::V,sentire,հոտ առնել
1106,fühlen::V,sentire,զգալ
1107,scheinen::V,parere,երեւալ
1108,scheinen::V,sembrare,երեւալ
1109,zu sehen sein::V,vedersi,երեւալ
1110,vernehmen::V,sentire,իմանալ 
1111,vernehmen::V,percepire,իմանալ 
1112,frieren::V,aver freddo,մրսել
1113,tun::V,fare,անել
1114,können::V,sapere,կարողանալ
1115,wollen::V,volere,ուզել
1116,wollen::V,volere,ցանկանալ
1117,anfangen::V,iniziare,սկսել
1118,anfangen::V,cominciare,սկսել
1119,beenden::V,finire,վերջացնել
1120,beenden::V,terminare,վերջացնել
1121,aufhören::V,finire,դադարել
1122,aufhören::V,cessare,դադարել
1123,gelingen::V,riuscire,հաջողվել
1124,gelingen::V,riuscire,գլուխ գալ
1125,geraten::V,stare,ստացվել
1126,öffnen::V,aprire,բաց անել
1127,schließen::V,chiùdere,փակել 
1128,stellen::V,porre,դնել
1129,stellen::V,mettere,դնել
1130,setzen::V,porre,նստեցնել
1131,setzen::V,mettere,նստեցնել
1132,legen::V,posare,դնել
1133,legen::V,mettere,դնել
1134,berühren::V,toccare,դիպչել
1135,berühren::V,toccare,շոշափել
1136,verbinden::V,unire,շաղկապել
1137,verbinden::V,congiùngere,շաղկապել
1138,bedecken::V,coprire,ծածկել
1139,bedecken::V,ricoprire,ծածկել
1140,aufhängen::V,attaccare,կախել
1141,anzünden::V,accèndere,վառել
1142,anzünden::V,incendiare,վառել
1143,aufheben::V,raccògliere,վերցնել
1144,zurücklassen::V,lasciare,թողնել
1145,zurücklassen::V,lasciare indietro,թողնել
1146,verlieren::V,pèrdere,կորցնել
1147,fallen lassen::V,lasciare cadere,գցել
1148,machen::V,fare,անել
1149,herstellen::V,produrre,արտադրել
1150,herstellen::V,fabbricare,արտադրել
1151,bauen::V,costruire,կառուցել
1152,reparieren::V,riparare,նորոգել
1153,verbessern::V,migliorare,բարելավել
1154,ändern::V,mutare,փոխել
1155,ändern::V,cambiare,փոխել
1156,graben::V,scavare,փորել
1157,beugen::V,chinare,ծռել
1158,beugen::V,flettere,ծռել
1159,biegen::V,tòrcere,թեքել
1160,drehen::V,girare,ոլորել
1161,wenden::V,girare,պտտել
1162,wenden::V,voltare,պտտել
1163,umdrehen::V,rivoltare,շրջել
1164,heben::V,levare,բարձրացնել
1165,hochheben::V,levare,բարձրացնել
1166,hochheben::V,sollevare,բարձրացնել
1167,ergreifen::V,afferrare,վարակվել
1168,halten::V,tenere,բռնել
1169,drücken::V,premere,ճնշել
1170,schieben::V,spìngere,հրել
1171,kratzen::V,grattare,քերել
1172,kratzen::V,graffiare,քերել
1173,lecken::V,leccare,լիզել
1174,beißen::V,mòrdere,կծել
1175,abreißen::V,staccarsi,պոկել
1176,abreißen::V,strapparsi,պոկել
1177,abschneiden::V,tagliare,կտրել 
1178,binden::V,legare,կապել
1179,binden::V,bendare,կապել
1180,stecken::V,ficcare,խրել
1181,brechen::V,rompere,կոտրել 
1182,klopfen::V,bàttere,թակել
1183,hauen::V,picchiare,ծեծել
1184,kleben::V,incollare,կպցնել
1185,reiben::V,fregare,շփել
1186,streichen::V,spalmare,վրան քսել
1187,schleifen::V,arrotare,սրել 
1188,schneiden::V,tagliare,կտրել
1189,rütteln::V,scuòtere,ցնցել
1190,schütteln::V,agitare,թափահարել
1191,schütteln::V,scuòtere,թափահարել
1192,schwenken::V,agitare,ճոճել
1193,schwenken::V,sventolare,ճոճել
1194,schütten::V,versare,լցնել
1195,füllen::V,riempire,լիքը լցնել
1196,einwickeln::V,involtare,փաթաթել
1197,tragen::V,portare,կրել
1198,tragen::V,portare,տանել
1199,schleppen::V,trainare,քաշել
1200,schleppen::V,trascinare,քաշել
1201,ziehen::V,tirare,ձգել
1202,ziehen::V,tirare,քաշել
1203,aufbewahren::V,custodire,պահել 
1204,aufbewahren::V,conservare,պահել 
1205,werfen::V,gettare,նետել
1206,werfen::V,lanciare,նետել
1207,fangen::V,prèndere,
1208,fangen::V,acchiappare,
1209,packen::V,pigliare,հափշտակել
1210,packen::V,afferrare,հափշտակել
1211,verstecken::V,nascondere,ծածկել
1212,teilen::V,divìdere,բաժանել
1213,schicken::V,inviare,ուղարկել
1214,bringen::V,portare,բերել
1215,bringen::V,apportare,բերել
1216,hinzufügen::V,aggiùngere,ավելացնել
1217,bekommen::V,ricevere,հայթայթել
1218,erhalten::V,ricevere,ստանալ
1219,nehmen::V,prèndere,վերցնել
1220,wählen::V,elèggere,ընտրել
1221,wählen::V,scegliere,ընտրել
1222,auswählen::V,scegliere,գերադասել
1223,bewahren::V,conservare,պահպանել
1224,behindern::V,impedire,խոչընդոտել
1225,verderben::V,guastare,փչացնել
1226,beschädigen::V,danneggiare,վնասել
1227,zerbrechen::V,rompere,ջարդել
1228,zerbrechen::V,rompere,կոտրել
1229,zerbrechen::V,spezzare,ջարդել
1230,zerbrechen::V,spezzare,կոտրել
1231,zerreißen::V,stracciare,պատռել
1232,zerstören::V,distrùggere,քանդել
1233,verbrennen::V,bruciare,այրել
1234,geben::V,dare,տալ
1235,reichen::V,pòrgere,հանձնել
1236,schenken::V,regalare,նվիրել
1237,versprechen::V,promettere,խոստանալ
1238,wünschen::V,augurare,մաղթել
1239,loben::V,lodare,գովել
1240,küssen::V,baciare,համբուրել
1241,wiegen::V,cullare,օրորել
1242,wiegen::V,dondolare,օրորել
1243,zudecken::V,coprire,վրան գցել
1244,wecken::V,svegliare,զարթնեցնել
1245,zeigen::V,indicare,ցույց տալ
1246,führen::V,guidare,ուղեկցել
1247,führen::V,condurre,ուղեկցել
1248,lehren::V,insegnare,սովորեցնել
1249,unterrichten::V,istruire,ավանդել
1250,unterrichten::V,insegnare,ավանդել
1251,aufziehen::V,allevare,դաստիարակել
1252,leiten::V,avviare,ղեկավարել
1253,leiten::V,avviare,կառավարել
1254,leiten::V,dirìgere,ղեկավարել
1255,leiten::V,dirìgere,կառավարել
1256,antreiben::V,incitare,շտապեցնել
1257,lassen::V,fare,ստիպել
1258,einladen::V,invitare,հրավիրել
1259,vereinigen::V,unire,միացնել
1260,besuchen::V,visitare,այցելել
1261,besuchen::V,far vìsita a,այցելել
1262,treffen::V,incontrare,հանդիպել
1263,sich versammeln::V,rinunirsi,հավաքվել
1264,spielen::V,giocare,խաղալ
1265,singen::V,cantare,երգել
1266,tanzen::V,danzare,պարել
1267,sich trennen::V,separarsi,ցրվել
1268,verlassen::V,lasciare,լքել
1269,verlassen::V,abbandonare,լքել
1270,retten::V,salvare,փրկել
1271,bewachen::V,custodire,պահել
1272,schützen::V,protèggere,պաշտպանել
1273,verteidigen::V,difèndere,պաշտպանել
1274,sich schlagen::V,bàttersi,կռվել
1275,schießen::V,sparare,կրակել
1276,siegen::V,vìncere,հաղթել
1277,ärgern::V,stizzire,ձանձրացնել
1278,schlagen::V,bàttere,խփել
1279,treten::V,calciare,քացի տալ
1280,stechen::V,pùngere,խայթել
1281,stoßen::V,urtare,մղել
1282,stoßen::V,spìngere,մղել
1283,stehlen::V,rubare,գողանալ
1284,stören::V,disturbare,խանգարել
1285,belästigen::V,molestare,անհանգստացնել
1286,belästigen::V,importunare,անհանգստացնել
1287,verbergen::V,celare,թաքցնել
1288,verbergen::V,nascondere,թաքցնել
1289,täuschen::V,ingannare,խաբել
1290,betrügen::V,frodare,խաբել
1291,betrügen::V,truffare,խաբել
1292,töten::V,uccìdere,սպանել 
1293,wohnen::V,abitare,բնակվել
1294,arbeiten::V,lavorare,աշխատել
1295,sammeln::V,raccògliere,հավաքել
1296,sammeln::V,collezionare,հավաքել
1297,pflücken::V,cògliere,քաղել
1298,jagen::V,cacciare,որս անել
1299,fischen::V,pescare,ձուկ բռնել
1300,fassen::V,catturare,բռնել
1301,fassen::V,acchiappare,բռնել
1302,hüten::V,pascolare,արածեցնել
1303,treiben::V,spìngere,հովուել
1304,anbinden::V,legare,չուանել
1305,anbinden::V,attaccare,չուանել
1306,füttern::V,dar da mangiare a,կերակրել
1307,melken::V,mùngere,կթել
1308,hacken::V,tritare,կոտորել
1309,hacken::V,spaccare,կոտորել
1310,gießen::V,annaffiare,ջրել
1311,reifen::V,maturare,հասունանալ 
1312,zubereiten::V,preparare,պատրաստել
1313,kochen::V,cuòcere,եփել
1314,backen::V,cuòcere,թխել
1315,backen::V,cuòcere al forno,թխել
1316,braten::V,frìggere,տապակել
1317,braten::V,arrostire,տապակել
1318,umrühren::V,mescolare,խառնել
1319,stricken::V,llavorare a maglia,գործել
1320,nähen::V,cucire,կարել
1321,färben::V,tìngere,ներկել
1322,reinigen::V,pulire,մաքրել
1323,reinigen::V,nettare,մաքրել
1324,waschen::V,lavare,լվանալ
1325,abwischen::V,asciugare,սրբել
1326,spülen::V,lavare,ողողել
1327,spülen::V,lavare,պարզաջրել
1328,spülen::V,sciacquare,ողողել
1329,spülen::V,sciacquare,պարզաջրել
1330,fegen::V,spazzare,ավլել
1331,kehren::V,spazzare,ավլել
1332,baden::V,bagnarsi,լողանալ
1333,baden::V,fare il bagno,լողանալ
1334,sich waschen::V,lavarsi,լվացվել
1335,ausziehen::V,tògliersi,հանել
1336,anziehen::V,mettersi,հագնել
1337,anziehen::V,indossare,հագնել
1338,sich anziehen::V,vestirsi,հագնվել
1339,kämmen::V,pettinare,սանրել
1340,schmücken::V,ornare,զարդարել
1341,schmücken::V,decorare,զարդարել
1342,sagen::V,dire,ասել
1343,sprechen::V,parlare,խոսել
1344,reden::V,parlare,զրուցել
1345,sich unterhalten::V,conversare,խոսակցել
1346,fragen::V,chièdere,հարցնել
1347,fragen::V,domandare,հարցնել
1348,bitten::V,pregare,խնդրել
1349,erzählen::V,narrare,պատմել
1350,erzählen::V,raccontare,պատմել
1351,mitteilen::V,comunicare,հաղորդել
1352,nennen::V,nominare,անվանել
1353,rufen::V,chiamare,կանչել
1354,prahlen::V,vantarsi,պարծենալ
1355,übersetzen::V,tradurre,թարգմանել
1356,denken::V,pensare,մտածել
1357,glauben::V,credere,հավատալ
1358,bemerken::V,notare,նկատել
1359,bemerken::V,osservare,նկատել
1360,erkennen::V,riconoscere,ճանաչել
1361,begreifen::V,capire,հասկանալ
1362,begreifen::V,comprèndere,հասկանալ
1363,verstehen::V,intèndere,ըմբռնել
1364,verstehen::V,comprèndere,ըմբռնել
1365,lernen::V,imparare,սովորել
1366,lernen::V,apprèndere,սովորել
1367,wissen::V,sapere,իմանալ
1368,sich erinnern an::V,ricordare,հիշել
1369,sich erinnern an::V,ricordare,մտաբերել
1370,sich erinnern an::V,ricordarsi di,հիշել
1371,sich erinnern an::V,ricordarsi di,մտաբերել
1372,vergessen::V,dimenticare,մոռանալ
1373,messen::V,misurare,չափել
1374,zählen::V,contare,թվել
1375,zählen::V,contare,հաշվել
1376,rechnen::V,contare,հաշվել
1377,rechnen::V,contare,հաշվարկել
1378,rechnen::V,calcolare,հաշվել
1379,rechnen::V,calcolare,հաշվարկել
1380,lesen::V,lèggere,կարդալ
1381,malen::V,dipìngere,նկարել
1382,zeichnen::V,disegnare,գծել
1383,schreiben::V,scrìvere,գրել
1384,besitzen::V,possedere,ունենալ
1385,besitzen::V,possedere,տեր լինել
1386,kaufen::V,comprare,գնել
1387,kaufen::V,acquistare,գնել
1388,verkaufen::V,vendere,վաճառել
1389,bezahlen::V,pagare,վճարել
1390,zahlen::V,pagare,վճարել
1391,beherrschen::V,dominare,ղեկավարել
1392,ertragen::V,sopportare,դիմանալ
