,Concept_ID,sq,os
1398,sich anziehen::V,vishem,дзаума скæнын
1399,sich anziehen::V,vishem,дарæс скæнын
1400,kämmen::V,kreh,ныффасын
1401,kämmen::V,kreh,æрфасын
1402,schmücken::V,hijeshoj,фӕлындын
1403,sagen::V,them,зæгъын
1404,sprechen::V,flas,дзурын
1405,reden::V,fjalos,ныхас кӕнын
1406,reden::V,fjalëtoj,ныхас кӕнын
1407,sich unterhalten::V,bisedoj,ныхас кæнын
1408,fragen::V,pyes,фӕрсын
1409,bitten::V,lus,курын
1410,bitten::V,lutem,курын
1411,erzählen::V,rrëfej,радзурын
1412,erzählen::V,rrëfej,ратаурæгъ кæнын
1413,mitteilen::V,kumtoj,фехъусын кæнын
1414,nennen::V,quaj,хонын
1415,rufen::V,thërras,сидын
1416,prahlen::V,mburrem,ӕппӕлын
1417,prahlen::V,kapardisem,ӕппӕлын
1418,übersetzen::V,përkthej,ратæлмац кæнын
1419,denken::V,mendoj,ӕнхъӕлын
1420,denken::V,mendoj,хъуыды кӕнын
1421,glauben::V,besoj,уырнын
1422,bemerken::V,vërej,фенын
1423,erkennen::V,njoh,базонын
1424,erkennen::V,shquaj,базонын
1425,begreifen::V,marr vesh,ӕмбарын
1426,begreifen::V,marr vesh,бамбарын
1427,verstehen::V,marr vesh,
1428,lernen::V,mësoj,ахуыр кӕнын
1429,wissen::V,di,зонын
1430,sich erinnern an::V,kujtoj,зæрдыл æрлæууын
1431,sich erinnern an::V,kujtoj,æрымысын
1432,sich erinnern an::V,kujtoj,æрбаймысын
1433,sich erinnern an::V,kujtoj,æрхъуыды кæнын
1434,vergessen::V,harroj,ферох кæнын
1435,vergessen::V,harroj,айрох кæнын
1436,messen::V,mas,барын
1437,zählen::V,njeh,нымайын
1438,rechnen::V,llogaris,хынцын
1439,lesen::V,lexoj,кӕсын
1440,lesen::V,lexoj,фӕрсын
1441,lesen::V,këndoj,кӕсын
1442,lesen::V,këndoj,фӕрсын
1443,malen::V,lyej,ныв кӕнын
1444,zeichnen::V,vizatoj,ныв кӕнын
1445,schreiben::V,shkruaj,фыссын
1446,besitzen::V,kam,хицау уын
1447,kaufen::V,blej,балхӕнын
1448,verkaufen::V,shes,уӕй кӕнын
1449,bezahlen::V,paguaj,бафидын
1450,zahlen::V,paguaj,фидын
1451,beherrschen::V,zotëroj,æлдариуæг кæнын
1452,ertragen::V,duroj,бавзарын
