,Concept_ID,ka,mdf
718,geizig::A,ძუნწი,жаднай
719,klug::A,ჭკვიანი,ёню
720,klug::A,ჭკვიანი,пря́ви
721,geschickt::A,მარჯვე,маштозь тиф
722,geschickt::A,გაწაფული,маштозь тиф
723,lieb::A,სატრფიალო,цебярь
724,lustig::A,მხიარული,ра́хси
725,sanft::A,ალერსიანი,сетьме
726,sanft::A,გრძნობიერი,сетьме
727,hungrig::A,მშიერი,вача
728,hungrig::A,მშიერი,вачеда
729,krank::A,სნეული,сяряди
730,krank::A,ავადმყოფი,сяряди
731,nackt::A,ტიტველი,штада
732,nackt::A,ტიტველი,кърхтапа
733,traurig::A,მწუხარე,ла́жнай
734,traurig::A,სევდიანი,ла́жнай
735,lebendig::A,ცოცხალი,эряй
736,gut::A,კარგი,пара
737,gut::A,კარგი,цебярь
738,schlecht::A,უხეირო,кальдяв
739,richtig::A,ნამდვილი,виде
740,schlimm::A,ცუდი,кальдяв
741,wahr::A,სწორი,афкуксонь
742,wahr::A,ჭეშმარიტი,афкуксонь
743,alt::A,ძველი,ташта
744,neu::A,ახალი,од
745,ehemalig::A,ყოფილი,и́нгольдень
746,alt[Lebewesen]::A,ბებერი,сире
747,jung::A,ნორჩი,од
748,jung::A,ახალგაზრდა,од
749,arm::A,ღარიბი,а́шу
750,reich::A,მდიდარი,козя
751,bekannt::A,ცნობილი,содаф
752,berühmt::A,გამოჩენილი,содавикс
753,fremd::A,უცხო,лия
754,fremd::A,უცხო,аф содаф
755,fremd::A,გარეშე,лия
756,fremd::A,გარეშე,аф содаф
757,verschieden::A,სხვაგვარი,аф фкя ла́цонь
758,nah::A,ახლო,мала
759,nah::A,ახლო,аф ичкоздень
760,fern::A,შორი,и́чкоздень
761,fern::A,შორი,куна́рдонь
762,fern::A,შორეული,и́чкоздень
763,fern::A,შორეული,куна́рдонь
764,linker::A,მარცხენა,кержи
765,rechter::A,მარჯვენა,види
766,anderer::A,სხვა,лия
767,erster::A,პირველი,васенце
768,zweiter::A,მეორე,омбоце
769,dritter::A,მესამე,колмоце
770,letzter::A,ბოლო,ме́кольце
771,letzter::A,უკანასკნელი,ме́кольце
772,allein::ADV,მარტო,ськамонза
773,auf einmal::ADV,ერთდროულად,вихцок
774,zusammen::ADV,ერთად,марс
775,zusammen::ADV,ერთად,ма́рса
776,lange::ADV,დიდხანს,кува́тьс
777,plötzlich::ADV,მოულოდნელად,а́пак учт
778,sofort::ADV,ახლავე,тяникиге
779,später::ADV,მოგვიანებით,ме́ле
780,jetzt::ADV,ახლა,тяни
781,heute::ADV,დღეს,тячи
782,morgen::ADV,ხვალ,ва́нды
783,bald::ADV,მალე,курок
784,dann::ADV,მერე,меле
785,dann::ADV,მერე,сяда меле
786,gestern::ADV,გუშინ,ися́к
787,einst::ADV,ოდესღაც,весть
788,einst::ADV,ოდესღაც,мзя́рда-бди
789,damals::ADV,მაშინ,эста
790,danach::ADV,მერმე,меле
791,danach::ADV,შემდეგ,меле
792,vorher::ADV,ადრე,инголи
793,vorher::ADV,წინათ,инголи
794,zuerst::ADV,ჯერ,ва́сенда
795,einmal::ADV,ერთხელ,весть
796,manchmal::ADV,ხან,лия́ста
797,manchmal::ADV,ხან,ко́ста-ко́ста
798,manchmal::ADV,ზოგჯერ,лия́ста
799,manchmal::ADV,ზოგჯერ,ко́ста-ко́ста
800,oft::ADV,ხშირად,си́деста
801,immer::ADV,მუდამ,фалу
802,immer::ADV,მუდამ,най
803,immer::ADV,ყოველთვის,фалу
804,immer::ADV,ყოველთვის,най
805,niemals::ADV,არასდროს,аф мзя́рдонга
806,hier::ADV,აქ,тяса
807,hierhin::ADV,აქეთ,сей
808,hierhin::ADV,აქეთ,тяза
809,von hier::ADV,აქედან,тя́ста
810,dort::ADV,იქ,тоса
811,dorthin::ADV,იქით,тов
812,dorthin::ADV,იქით,тоза
813,geradeaus::ADV,პირდაპირ,ви́деста
814,vorwärts::ADV,წინ,и́нголи
815,rückwärts::ADV,უკან,ме́ки
816,zurück::ADV,უკანვე,ме́ки
817,unten::ADV,დაბლა,ала
818,unten::ADV,ქვევით,ала
819,hinab::ADV,ძირს,алу
820,oben::ADV,ზემოთ,вяре
821,hinauf::ADV,ზევით,вяри
822,überall::ADV,ყველგან,се́мбе ва́стова
823,nicht::ADV,არ,аф
824,ein wenig::ADV,ცოტა,аф лама
825,kaum::ADV,ძლივს,а́ньцек
826,sehr::ADV,მეტად,пяк
827,sehr::ADV,ძალიან,пяк
828,so::ADV,ისე,ста́не
829,noch::ADV,ჯერ,нинге
830,nur::ADV,მხოლოდ,аньцек
831,schon::ADV,უკვე,ни
832,wieder::ADV,ისევ,та́га
833,wieder::ADV,კიდევ,та́га
834,vergebens::ADV,ამაოდ,стак
835,vergebens::ADV,ტყუილად,стак
836,vor::PRP,წინ,инголе
837,hinter::PRP,უკან,фтала
838,hinter::PRP,უკან,мельге
839,hinter::PRP,მიღმა,фтала
840,hinter::PRP,მიღმა,мельге
841,unter::PRP,ქვეშ,ала
842,unter::PRP,ქვევით,ала
843,durch::PRP,გავლით,пачк
844,neben::PRP,გვერდით,ваксса
845,zwischen::PRP,შუა,ёткса
846,zwischen::PRP,შორის,ёткса
847,wegen::PRP,გამო,сюнеда
848,wegen::PRP,შედეგად,сюнеда
849,dies::PRN,ეს,тя
850,das::PRN,ეგ,ся
851,das::PRN,ეგ,тона
852,alles::PRN,ყველაფერი,сембе
853,ich::PRN,მე,мон
854,du::PRN,შენ,тон
855,er::PRN,ის,сон
856,er::PRN,იგი,сон
857,wir::PRN,ჩვენ,минь
858,ihr::PRN,თქვენ,тинь
859,sie::PRN,ისინი,синь
860,was::FPRN,რა,мезе
861,wer::FPRN,ვინ,кие
862,wo::FADV,სად,коса
863,wohin::FADV,საით,ков
864,wohin::FADV,საით,коза
865,wie::FADV,როგორ,ко́да
866,warum::FADV,რაზე,мес
867,warum::FADV,რატომ,мес
868,wieviel::FNUM,რამდენი,мзя́ра
869,eins::NUM,ერთი,фкя
870,zwei::NUM,ორი,кафта
871,drei::NUM,სამი,колма
872,vier::NUM,ოთხი,ниле
873,fünf::NUM,ხუთი,вете
874,sechs::NUM,ექვსი,кота
875,sieben::NUM,შვიდი,сисем
876,acht::NUM,რვა,кафкса
877,neun::NUM,ცხრა,ве́йхкса
878,zehn::NUM,ათი,кемонь
879,elf::NUM,თერთმეტი,кефкие
880,zwölf::NUM,თორმეტი,кемгафтува
881,zwanzig::NUM,ოცი,комсь
882,dreißig::NUM,ოცდაათი,колмогемонь
883,vierzig::NUM,ორმოცი,нильге́монь
884,fünfzig::NUM,ორმოცდაათი,ве́дьгемонь
885,sechzig::NUM,სამოცი,ко́дгемонь
886,siebzig::NUM,სამოცდაათი,сизьге́монь
887,achtzig::NUM,ოთხმოცი,ка́фксогемонь
888,neunzig::NUM,ოთხმოცდაათი,ве́йхксогемонь
889,hundert::NUM,ასი,сяда
890,tausend::NUM,ათასი,тёжянь
891,und::CNJ,და,и
892,und::CNJ,და,дъ
893,oder::CNJ,ან,или
894,oder::CNJ,ან,али
895,stehen::V,დგას,а́щемс стя́да
896,sitzen::V,ზის,ащемс озада
897,liegen::V,აწევს,ма́дозь а́щемс
898,hängen::V,კიდია,нюрьгомс
899,werden::V,გახდება,арамс
900,werden::V,გახდება,тиевомс
901,passieren::V,მოხდება,лисэмс
902,passieren::V,მოხდება,эвондамс
903,beginnen::V,იწყება,ушедомс
904,enden::V,გათავდება,лоткамс
905,wechseln::V,იცვლება,по́лафнемс
906,aufgehen[Sonne]::V,ამოდის,стямс
907,aufgehen[Sonne]::V,ამოდის,лисемс
908,untergehen[Sonne]::V,ჩადის,валгомс
909,scheinen[Sonne]::V,ანათებს,ва́лдоптомс
910,donnern::V,ქუხს,торамс
911,wehen::V,ქრის,уфа́мс
912,wehen::V,დაუბერავს,уфа́мс
913,strömen::V,იღვრება,шудемс
914,fließen::V,დის,шудемс
915,fließen::V,მიედინება,шудемс
916,sich drehen::V,ტრიალებს,шаромс
917,schwanken::V,ირხევა,якамс
918,schwingen::V,ირხევა,люксемс
919,schwingen::V,ირხევა,нюрьсемс
920,fallen::V,დავარდება,прамс
921,fallen::V,დავარდება,прашендомс
922,brennen::V,იწვის,паломс
923,rauchen::V,ბოლავს,качадомс
924,rauchen::V,აბოლებს,качадомс
925,regnen::V,წვიმს,пиземс
926,gefrieren::V,იყინება,эйндамс
927,gefrieren::V,იყინება,кельмомс
928,tauen::V,დნება,соламс
929,schmelzen::V,დნება,соламс
930,trocknen::V,გაშრება,коськомс
931,sieden::V,დუღს,лакамс
932,faulen::V,ლპება,наксадомс
933,verfaulen::V,ლპება,наксадомс
934,reißen::V,დაიხევა,сязевомс
935,versinken::V,ეფლობა,ваямс
936,versinken::V,ჩაიძირება,ваямс
937,vergehen::V,გადის,ётамс
938,erscheinen::V,გამოჩნდება,эвондамс
939,verschwinden::V,გააქრება,юма́мс
940,verschwinden::V,დაიკარგება,юма́мс
941,sinken::V,დაიწევს,валгомс
942,abnehmen::V,შემცირდება,киремс
943,zunehmen::V,გასუქდება,ламокстомс
944,zunehmen::V,გასუქდება,рашнемс
945,steigen::V,მოიმატებს,кеподемс
946,wachsen::V,იზრდება,касомс
947,wachsen::V,მრავლდება,касомс
948,glänzen::V,ბრწყინავს,цинзелдомс
949,glänzen::V,ბრწყინავს,цифордомс
950,funkeln::V,კაშკაშებს,ци́фтордомс
951,lärmen::V,ხმაურობს,жалнамс
952,läuten::V,დარეკავს,гайфтемс
953,klingeln::V,დარეკავს,гайфтемс
954,klirren::V,დააწკარუნებს,ка́нзеркшнемс
955,brausen::V,ბობოქრობს,жоледемс
956,rauschen::V,შრიალებს,вжнамс
957,rauschen::V,შრიალებს,гамнамс
958,klingen::V,ხმას გამოსცემს,кайгомс
959,bellen::V,უყეფს,ува́мс
960,heulen::V,ღმუის,сувомс
961,heulen::V,ღმუის,урнамс
962,blasen::V,დაუბერავს,уфа́мс
963,pfeifen::V,უსტვენს,вяшкомс
964,schreien::V,ყვირის,пешкодомс
965,stöhnen::V,კვნესის,куфцемс
966,zittern::V,აძაგძაგებს,таромс
967,leben::V,ცოცხლობს,эрямс
968,geboren werden::V,იშვება,шачемс
969,geboren werden::V,იბადება,шачемс
970,atmen::V,სუნთქავს,ажнамс
971,trinken::V,სვამს,симомс
972,trinken::V,დალევს,симомс
973,essen::V,შეჭამს,ярхцамс
974,schlucken::V,ყლაპავს,нилемс
975,müde werden::V,დაიქანცება,сиземс
976,einschlafen::V,დაიძინებს,матодовомс
977,schlafen::V,სძინავს,удомс
978,aufwachen::V,გაიღვიძებს,съргоземс
979,aufstehen::V,ადგება,стямс
980,sich erholen::V,დაისვენებს,ваймосемс
981,krank werden::V,ავად გახდება,сярядькстомс
982,krank sein::V,ავადმყოფობს,сярядемс
983,schmerzen::V,სტკივა,сярядемс
984,husten::V,ახველებს,козомс
985,genesen::V,მორჩება,пъ́чкамс
986,sterben::V,კვდება,куломс
987,umkommen::V,დაიღუპება,юма́мс
988,sich bewegen::V,იძვრის,шаштомс
989,sich bewegen::V,მოძრაობს,шаштомс
990,sich rühren::V,გაინძრევა,сърхка́мс
991,sich erheben::V,ადგება,стямс
992,sich setzen::V,დაჯდება,озамс
993,hinfallen::V,დაეცემა,прамс
994,hinfallen::V,დაეცემა,сяворемс
995,laufen::V,დადის,якамс
996,schreiten::V,აბიჯებს,молемс
997,schreiten::V,აბიჯებს,аськолямс
998,spazierengehen::V,დასეირნობს,якамс
999,eilen::V,მიიჩქარის,эряскодомс
1000,sich beeilen::V,აჩქარდება,эряскодомс
1001,sausen::V,მიქრის,лиемс
1002,rennen::V,დარბის,арнемс
1003,springen::V,ხტის,комотнемс
1004,klettern::V,ძვრება,ку́цемс
1005,schaukeln::V,ქანაობს,нюрямс
1006,kriechen::V,დაბობღავს,шаштомс комада
1007,schwimmen::V,ცურავს,уемс
1008,tauchen::V,ჩაიძირება,юпиемс
1009,tauchen::V,ჩაიძირება,чёпафнемс
1010,rudern::V,ნიჩაბს უსვამს,па́немс ве́неж
1011,fahren::V,დადის,ардомс
1012,fahren::V,მგზავრობს,ардомс
1013,fliegen::V,იფრენს,лиемс
1014,fliegen::V,გაფრინდება,лиемс
1015,gehen::V,მიდის,молемс
1016,weggehen::V,წამოდის,тумс
1017,abfahren::V,მიემგზავრება,тумс
1018,anhalten::V,ჩერდება,лоткамс
1019,hineingehen::V,შედის,сува́мс
1020,eintreten::V,შედის,сува́мс
1021,kommen::V,მოდის,самс
1022,ankommen::V,ჩადის,самс
1023,ankommen::V,ჩადის,пачкодемс
1024,zurückkommen::V,დაბრუნდება,мърдамс
1025,bleiben::V,დარჩება,иля́домс
1026,warten::V,ელოდება,учемс
1027,erwarten::V,ელის,учемс
1028,erwarten::V,დაიცდის,учемс
1029,suchen::V,ეძებს,вешемс
1030,suchen::V,მოძებნის,вешемс
1031,finden::V,მიაგნებს,мумс
1032,finden::V,გამოძებნის,мумс
1033,versuchen::V,ცდის,варчсемс
1034,versuchen::V,ცდილობს,варчсемс
1035,vorbereiten::V,მოამზადებს,анокламс
1036,lieben::V,უყვარს,кельгомс
1037,mögen::V,ეტრფის,кельгомс
1038,lachen::V,იცინის,рахамс
1039,lachen::V,იცინის,рахсемс
1040,rühren::V,გულს აუჩუყებს,токамс седи
1041,weinen::V,ტირის,авардемс
1042,schimpfen::V,შეიგინება,сюцемс
1043,sich ärgern::V,გაბრაზობს,кяжиямс
1044,sich fürchten::V,შიშობს,пелемс
1045,fürchten::V,ფრთხილობს,пелемс
1046,fliehen::V,გაიქცევა,ворьгодемс
1047,flüchten::V,გაიქცევა,ша́домс
1048,flüchten::V,გაიქცევა,во́рьгодемс
1049,sehen::V,ხედავს,няемс
1050,anschauen::V,ნახავს,ваномс
1051,ansehen::V,უყურებს,ваномс
1052,hören::V,ისმენს,марямс
1053,zuhören::V,მოისმენს,ку́лхдоньомс
1054,probieren::V,გასინჯავს,варжамс
1055,riechen::V,ყნოსავს,никса́мс
1056,fühlen::V,გრძნობს,марямс
1057,scheinen::V,ეჩვენება,ня́евомс
1058,zu sehen sein::V,მოჩანს,ня́евомс
1059,vernehmen::V,გაიგებს,марямс
1060,frieren::V,იყინება,паломс
1061,frieren::V,იყინება,кельмомс
1062,tun::V,აკეთებს,тиемс
1063,können::V,შეიძლება,маштомс
1064,wollen::V,უნდა,-не-
1065,anfangen::V,დაიწყებს,ушедомс
1066,beenden::V,ამთავრებს,аде́ламс
1067,aufhören::V,შეწყვეტს,лоткамс
1068,gelingen::V,მოახერხებს,удалакшнемс
1069,geraten::V,გამოდის,лисемс
1070,öffnen::V,გახსნის,панжемс
1071,schließen::V,ხურავს,сёлгомс
1072,schließen::V,დაკეტავს,сёлгомс
1073,stellen::V,დადგამს,путомс
1074,setzen::V,დასვამს,озафнемс
1075,setzen::V,დასვამს,озавтнемс
1076,legen::V,დადებს,путомс
1077,berühren::V,შეახებს,токамс
1078,berühren::V,მიაკარებს,токамс
1079,verbinden::V,შეაერთებს,сотомс
1080,bedecken::V,გადააფარებს,комачамс
1081,bedecken::V,გადააფარებს,вельхтямс
1082,aufhängen::V,დაკიდებს,повфтамс
1083,anzünden::V,დაანთებს,крьвя́стемс
1084,anzünden::V,მოუკიდებს,крьвя́стемс
1085,aufheben::V,აიღებს,кеподемс
1086,aufheben::V,აიღებს,касфтомс
1087,aufheben::V,აიყვანს,кеподемс
1088,aufheben::V,აიყვანს,касфтомс
1089,zurücklassen::V,დატოვებს,ка́домс
1090,verlieren::V,დაკარგავს,юма́фтомс
1091,fallen lassen::V,გაუვარდება,прафтомс
1092,machen::V,გააკეთებს,тиемс
1093,machen::V,გამოიწვევს,тиемс
1094,herstellen::V,დაამზადებს,анокламс
1095,bauen::V,ააშენებს,путомс
1096,reparieren::V,შეაკეთებს,петемс
1097,reparieren::V,გაარემონტებს,петемс
1098,verbessern::V,გამოაკეთებს,цебярьгофтомс
1099,verbessern::V,გააუმჯობესებს,цебярьгофтомс
1100,ändern::V,შეცვლის,полафтомс
1101,graben::V,თხრის,шу́вомс
1102,graben::V,თხრის,та́ргамс
1103,beugen::V,ხრის,мяндемс
1104,biegen::V,გაღუნავს,комафтомс
1105,drehen::V,ატრიალებს,шо́вамс
1106,drehen::V,ატრიალებს,ша́рфнемс
1107,wenden::V,მოაბრუნებს,ша́рфтомс
1108,umdrehen::V,შეატრიალებს,шарфтомс
1109,heben::V,ასწევს,ке́подемс
1110,hochheben::V,აიყვანს,ке́подемс
1111,hochheben::V,აიყვანს,ка́сфтомс
1112,ergreifen::V,სტაცებს,фатямс
1113,halten::V,უჭირავს,кирдемс
1114,drücken::V,დააწვება,люпшта́мс
1115,schieben::V,მისწევს,шашфтомс
1116,kratzen::V,მოფხანს,а́нгорямс
1117,kratzen::V,მოფხანს,киськоря́мс
1118,lecken::V,ლოკავს,нолсемс
1119,beißen::V,უკბენს,сускомс
1120,abreißen::V,გლეჯს,сяземс
1121,abreißen::V,მოწყვეტს,сяземс
1122,abschneiden::V,გაჭრის,керомс
1123,binden::V,შეკრავს,сотомс
1124,binden::V,გადააბამს,сотомс
1125,stecken::V,ჩაასობს,сялгомс
1126,brechen::V,მოიტეხს,си́ннемс
1127,brechen::V,მოიტეხს,ка́лафтомс
1128,klopfen::V,აკაკუნებს,чакамс
1129,klopfen::V,აკაკუნებს,чакиемс
1130,hauen::V,ლეწავს,шавомс
1131,hauen::V,ლეწავს,пиксомс
1132,kleben::V,წებავს,пе́тфнемс
1133,kleben::V,დააწებებს,пе́тфнемс
1134,reiben::V,დაზელს,шо́вамс
1135,streichen::V,უსვამს,вадемс
1136,schleifen::V,ლესავს,шо́вамс
1137,schneiden::V,გაჭრის,керомс
1138,rütteln::V,არხევს,та́рфтомс
1139,schütteln::V,არყევს,шука́демс
1140,schütteln::V,ანძრევს,шука́демс
1141,schwenken::V,აქნევს,яфодемс
1142,schütten::V,ღვრის,каямс
1143,schütten::V,ღვრის,нюрьхтя́мс
1144,schütten::V,დააქცევს,каямс
1145,schütten::V,დააქცევს,нюрьхтя́мс
1146,füllen::V,გაავსებს,пяшкодемс
1147,einwickeln::V,შეახვევს,тапардамс
1148,tragen::V,მიიტანს,кандомс
1149,schleppen::V,მიათრევს,ускомс
1150,ziehen::V,წევს,ускомс
1151,ziehen::V,ათრევს,ускомс
1152,aufbewahren::V,შეინახავს,ванфтомс
1153,werfen::V,ისვრის,ёрямс
1154,fangen::V,დაიჭერს,кунда́мс
1155,packen::V,სტაცებს,фатямс
1156,verstecken::V,მალავს,кяшемс
1157,teilen::V,დაყოფს,явомс
1158,schicken::V,გაგზავნის,кучемс
1159,bringen::V,მოიტანს,кандомс
1160,bringen::V,მოიტანს,пачфтемс
1161,hinzufügen::V,დაამატებს,пу́томс та́га
1162,hinzufügen::V,დაამატებს,ма́ксомс та́га
1163,bekommen::V,ამოიღებს,сявомс
1164,erhalten::V,იღებს,сявомс
1165,nehmen::V,აიღებს,сявомс
1166,wählen::V,გადაარჩევს,ко́чкамс
1167,auswählen::V,ამოარჩევს,кочкамс
1168,bewahren::V,ინარჩუნებს,ванфтомс
1169,behindern::V,აბრკოლებს,шорямс
1170,behindern::V,გააძნელებს,шорямс
1171,verderben::V,გააფუჭებს,коламс
1172,verderben::V,გააფუჭებს,гастямс
1173,beschädigen::V,დააზიანებს,тиендемс зиян
1174,zerbrechen::V,დაამტვრევს,тапамс
1175,zerreißen::V,გახევს,сяземс
1176,zerstören::V,მოსპობს,ка́лафтомс
1177,zerstören::V,დაანგრევს,ка́лафтомс
1178,verbrennen::V,დაწვავს,пълхта́мс
1179,geben::V,აძლევს,ма́ксомс
1180,reichen::V,მიაწოდებს,максомс
1181,schenken::V,აჩუქებს,каземс
1182,versprechen::V,აღუთქვამს,ма́ксомс вал
1183,wünschen::V,უსურვებს,арьсемс
1184,loben::V,აქებს,шна́мс
1185,loben::V,ამკობს,шна́мс
1186,küssen::V,აკოცებს,палсемс
1187,wiegen::V,არხევს,нюря́фтомс
1188,zudecken::V,გადახურავს,вельхтямс
1189,wecken::V,გააღვიძებს,стя́фтомс
1190,wecken::V,გააღვიძებს,съ́ргозьфтемс
1191,zeigen::V,დაანახვებს,няфтемс
1192,führen::V,მიჰყავს,вятемс
1193,lehren::V,ასწავლის,тонафтомс
1194,unterrichten::V,ასწავლის,тонафтомс
1195,aufziehen::V,აღზრდის,касфтомс
1196,leiten::V,აწარმოებს,вятемс
1197,leiten::V,ხელმძღვანელობს,вятемс
1198,antreiben::V,დააჩქარებს,вятемс
1199,lassen::V,ა--ინებს,кошардомс
1200,einladen::V,მოიპატიჟებს,тердемс
1201,einladen::V,მოიპატიჟებს,серьгядемс
1202,vereinigen::V,შეაერთებს,пуроптомс
1203,vereinigen::V,შეაერთებს,кочкамс марса
1204,besuchen::V,სანახავად მიდის,варжамс
1205,treffen::V,შეხვდება,васьфтомс
1206,sich versammeln::V,შეიკრიბება,кочкавомс
1207,spielen::V,ეთამაშება,налхксемс
1208,singen::V,მღერის,морамс
1209,tanzen::V,ცეკვავს,кштимс
1210,sich trennen::V,მოშორდება,явомс
1211,verlassen::V,მიატოვებს,кадондомс
1212,retten::V,იხსნის,идемс
1213,retten::V,იხსნის,араламс
1214,retten::V,გადაარჩენს,идемс
1215,retten::V,გადაარჩენს,араламс
1216,bewachen::V,დარაჯობს,ваномс
1217,bewachen::V,უთვალთვალებს,ваномс
1218,schützen::V,დაიფარავს,а́раламс
1219,verteidigen::V,დაიცავს,а́раламс
1220,sich schlagen::V,იჩხუბებს,тюремс
1221,schießen::V,ისვრის,ляцемс
1222,siegen::V,გაიმარჯვებს,сяськомс
1223,ärgern::V,აჯავრებს,кяжияфтомс
1224,schlagen::V,ცემს,токамс
1225,treten::V,პანღურს ამოჰკრავს,тапамс
1226,stechen::V,სჩხვლეტს,пупамс
1227,stechen::V,სჩხვლეტს,сялгомс
1228,stoßen::V,დაეჯახება,тостядемс
1229,stehlen::V,ქურდობს,саламс
1230,stehlen::V,მოიპარავს,саламс
1231,stören::V,შეაწუხებს,шорсемс
1232,belästigen::V,მობეზრდება,токсамс
1233,belästigen::V,მობეზრდება,аф кадомс ваймама
1234,verbergen::V,დამალავს,кяшемс
1235,täuschen::V,შეცდებს,васькафтомс
1236,täuschen::V,შეცდებს,кяльготнемс
1237,betrügen::V,მოატყუებს,васькафнемс
1238,töten::V,მოკლავს,шавомс
1239,töten::V,მოკლავს,аде́ламс
1240,wohnen::V,ცხოვრობს,эрямс
1241,wohnen::V,ბინადრობს,эрямс
1242,arbeiten::V,მუშაობს,покодемс
1243,sammeln::V,შეკრებს,кочкамс
1244,sammeln::V,შეკრებს,пу́роптомс
1245,pflücken::V,კრეფს,фатнемс
1246,pflücken::V,კრეფს,нотфнемс
1247,jagen::V,ნადირობს,кунда́мс
1248,fischen::V,თევზაობს,калонь кунда́мс
1249,fassen::V,დააჭერს,кунда́мс
1250,hüten::V,მწყემსავს,ваномс
1251,treiben::V,მიერეკება,панемс
1252,anbinden::V,მიაბამს,сотомс
1253,füttern::V,აჭმევს,трямс
1254,füttern::V,აჭმევს,а́ндомс
1255,melken::V,წველის,потямс
1256,hacken::V,კეპავს,лазондомс
1257,gießen::V,რწყავს,валомс
1258,reifen::V,მწიფდება,кенеремс
1259,zubereiten::V,მოამზადებს,анокламс
1260,kochen::V,მოხარშავს,пидемс
1261,backen::V,გამოაცხობს,пидемс
1262,braten::V,შეწვავს,пуштомс
1263,umrühren::V,შეურევს,шорямс
1264,umrühren::V,გათქვეფს,шорямс
1265,stricken::V,ქსოვს,кодамс
1266,nähen::V,გაკერავს,стамс
1267,färben::V,შეღებავს,а́рхтомс
1268,reinigen::V,გაწმენდს,ва́ткамс
1269,reinigen::V,გაწმენდს,а́роптомс
1270,reinigen::V,გასუფთავებს,ва́ткамс
1271,reinigen::V,გასუფთავებს,а́роптомс
1272,waschen::V,გარეცხავს,муськомс
1273,abwischen::V,წაშლის,нардамс
1274,spülen::V,გაავლებს,оргалдомс
1275,fegen::V,დაბლანდავს,тяемс
1276,kehren::V,დაგვის,тяемс
1277,baden::V,ბანაობს,э́шелямс
1278,sich waschen::V,იბანება,штамс
1279,ausziehen::V,გაიხდის,кайсефтемс
1280,anziehen::V,ჩაიცვამს,ща́фтомс
1281,sich anziehen::V,ჩაიცვამს,щамс
1282,kämmen::V,დავარცხნის,се́ендемс
1283,schmücken::V,მორთავს,на́ряжамс
1284,schmücken::V,მორთავს,ма́зоптомс
1285,sagen::V,იტყვის,азомс
1286,sagen::V,იტყვის,мярьгомс
1287,sprechen::V,ლაპარაკობს,корхтамс
1288,reden::V,საუბრობს,корхнемс
1289,sich unterhalten::V,ბაასობს,корхнемс
1290,sich unterhalten::V,მუსაიფობს,корхнемс
1291,fragen::V,ჰკითხავს,ки́зефтемс
1292,bitten::V,სთხოვს,а́намс
1293,bitten::V,სთხოვს,ве́шемс
1294,erzählen::V,მოუთხრობს,а́зондомс
1295,mitteilen::V,აუწყებს,азомс
1296,mitteilen::V,აცნობებს,азомс
1297,nennen::V,უწოდებს,лемдемс
1298,nennen::V,უწოდებს,путомс лем
1299,rufen::V,დაუძახებს,серьгядемс
1300,prahlen::V,ტრაბახობს,шна́фтомс пря́
1301,übersetzen::V,გადათარგმნის,ётафтомс
1302,denken::V,ფიქრობს,арьсемс
1303,denken::V,აზროვნებს,арьсемс
1304,glauben::V,სჯერა,кемамс
1305,bemerken::V,შენიშვნავს,ня́емс
1306,erkennen::V,გამოიცნობს,содамс
1307,begreifen::V,გაიგებს,сатомс
1308,verstehen::V,გაიგონებს,шарьхкодемс
1309,lernen::V,ისწავლის,тонафнемс
1310,wissen::V,ეცოდინება,со́дамс
1311,sich erinnern an::V,მოიგონებს,лятфтамс
1312,sich erinnern an::V,გაიხსენებს,лятфтамс
1313,vergessen::V,ივიწყებს,юкстамс
1314,messen::V,ზომავს,ункснемс
1315,zählen::V,ითვლის,лу́вомс
1316,zählen::V,ითვლის,а́рьсемс
1317,rechnen::V,გაიანგარიშებს,лувомс
1318,lesen::V,კითხულობს,лувомс
1319,lesen::V,კითხულობს,морафтомс
1320,malen::V,ხატავს,рисова́ндамс
1321,zeichnen::V,ხაზავს,рисова́ндамс
1322,schreiben::V,დაწერს,сёрмадомс
1323,besitzen::V,ექნება,улемс азоркс
1324,kaufen::V,ყიდულობს,рамамс
1325,verkaufen::V,გაყიდის,мимс
1326,bezahlen::V,გადაიხდის,пандомс
1327,zahlen::V,გადაიხდის,па́ндомс
1328,beherrschen::V,ფლობს,азорондамс
1329,ertragen::V,მოითმენს,кирдемс
