,Concept_ID,lbe,hr
754,taub::A,къюкӏсса,gluh
755,kräftig::A,гужсса,snažan
756,stark::A,кьянкьасса,jak
757,stark::A,кьянкьасса,snažan
758,schwach::A,заэвсса,slab
759,fett::A,бучсса,pretio
760,schlank::A,бювхъусса,vitak
761,hübsch::A,янусса,zgodan
762,böse::A,оьсса,zao
763,böse::A,оьсса,opak
764,dumm::A,ахӏмакьсса,glup
765,faul::A,танмалсса,lijen
766,faul::A,курчӏилсса,lijen
767,fleißig::A,хӏарачат бусса,radin
768,fleißig::A,хӏарачат бусса,marljiv
769,geizig::A,янттарцӏансса,škrt
770,klug::A,аькьлу бусса,razborit
771,geschickt::A,паргалсса,vješt
772,lieb::A,аьзизсса,drag
773,lustig::A,тяхъасса,veseo
774,sanft::A,иминсса,blag
775,hungrig::A,ккашилсса,gladan
776,krank::A,къашавайсса,bolestan
777,nackt::A,кӏачӏасса,nag
778,traurig::A,пашмансса,tužan
779,traurig::A,пашмансса,žalostan
780,lebendig::A,уттавасса,živ
781,gut::A,ххуйсса,dobar
782,schlecht::A,оьккисса,loš
783,schlecht::A,оьккисса,rđav
784,richtig::A,саргъунсса,tačan
785,richtig::A,саргъунсса,ispravan
786,schlimm::A,оьккисса,zao
787,schlimm::A,оьккисса,zločest
788,wahr::A,хӏакьсса,istinit
789,alt::A,кугьнасса,star
790,neu::A,цӏусса,nov
791,ehemalig::A,хъхъичӏвасса,bivši
792,alt[Lebewesen]::A,агьилсса,star
793,jung::A,чӏавасса,mlad
794,jung::A,жагьилсса,mlad
795,arm::A,мискинсса,ubog
796,arm::A,мискинсса,siromašan
797,reich::A,авадансса,bogat
798,bekannt::A,дусъсса,poznat
799,berühmt::A,машгьурсса,čuven
800,berühmt::A,машгьурсса,slavan
801,fremd::A,чил,tuđ
802,fremd::A,чил,stran
803,verschieden::A,личӏи-личӏисса,razan
804,verschieden::A,личӏи-личӏисса,različan
805,nah::A,гъансса,blizak
806,fern::A,архсса,dalek
807,fern::A,архсса,daljnji
808,linker::A,кияхсса,lijevi
809,linker::A,кюччахсса,lijevi
810,rechter::A,урчӏахсса,desni
811,anderer::A,цамур,drugi
812,anderer::A,цамур,drugačiji
813,erster::A,цалчинмур,prvi
814,erster::A,цалчиннсса,prvi
815,zweiter::A,кӏилчиимур,drugi
816,dritter::A,шамулчинмур,treći
817,letzter::A,махъва-махъмур,zadnji
818,allein::ADV,ялгъузну,sam
819,zusammen::ADV,цачӏу,skupa
820,zusammen::ADV,цачӏу,zajedno
821,zusammen::ADV,архӏал,skupa
822,zusammen::ADV,архӏал,zajedno
823,lange::ADV,батӏи къабуклай,dugo
824,lange::ADV,хъунмасса хӏаллай,dugo
825,plötzlich::ADV,цакуну,naglo
826,plötzlich::ADV,цакуну,iznenada
827,sofort::ADV,мугьлат бакъа,odmah
828,später::ADV,махъ,kasnije
829,jetzt::ADV,утти,sad
830,jetzt::ADV,утти,sada
831,jetzt::ADV,цӏана,sad
832,jetzt::ADV,цӏана,sada
833,heute::ADV,хӏакьину,danas
834,morgen::ADV,гьуит,sutra
835,morgen::ADV,гьунттий,sutra
836,dann::ADV,яла,zatim
837,gestern::ADV,лахьхьу,juče
838,gestern::ADV,лахьхьу,jučer
839,damals::ADV,та чӏумал,tada
840,damals::ADV,та чӏумал,onda
841,danach::ADV,яла,poslije
842,danach::ADV,яла,nakon toga
843,vorher::ADV,хьхьнчӏ,prije
844,vorher::ADV,хьхьнчӏ,prije toga
845,vorher::ADV,хьхьичӏва,prije
846,vorher::ADV,хьхьичӏва,prije toga
847,zuerst::ADV,бакӏрай,prvo
848,zuerst::ADV,бакӏрай,najprije
849,zuerst::ADV,цӏу бутӏуй,prvo
850,zuerst::ADV,цӏу бутӏуй,najprije
851,einmal::ADV,цал,jednom
852,einmal::ADV,цал,jedanput
853,manchmal::ADV,ваксса-таксса,katkad
854,manchmal::ADV,ваксса-таксса,katkada
855,oft::ADV,чӏявуну,često
856,immer::ADV,мудан,vazda
857,immer::ADV,мудан,uvijek
858,immer::ADV,даиман,vazda
859,immer::ADV,даиман,uvijek
860,niemals::ADV,тачӏав,nikad
861,niemals::ADV,тачӏав,nikada
862,hier::ADV,шикку,tu
863,hier::ADV,шикку,ovdje
864,hierhin::ADV,шиккун,amo
865,hierhin::ADV,шиккун,ovamo
866,von hier::ADV,шичча,odavde
867,dort::ADV,гикку,ondje
868,dorthin::ADV,тиккун,onamo
869,geradeaus::ADV,тӏайланм,ravno
870,vorwärts::ADV,хьхьичӏунмай,naprijed
871,rückwärts::ADV,махъа-хьхьичӏунмай,natrag
872,zurück::ADV,махъунмай,nazad
873,zurück::ADV,махъунмай,natrag
874,unten::ADV,лув,dolje
875,hinab::ADV,бакӏ-ялавай,nizbrdo
876,hinab::ADV,бакӏъялавай,nizbrdo
877,oben::ADV,ялув,gore
878,hinauf::ADV,лавай,uzbrdo
879,überall::ADV,гьариий,svuda
880,überall::ADV,гьариий,svagdje
881,überall::ADV,хьу-хьуний,svuda
882,überall::ADV,хьу-хьуний,svagdje
883,überall::ADV,гьарца кӏанай,svuda
884,überall::ADV,гьарца кӏанай,svagdje
885,nicht::ADV,къа-,ne
886,ein wenig::ADV,чанни,malo
887,ein wenig::ADV,ца чансса,malo
888,kaum::ADV,дахьа,tek
889,kaum::ADV,дахьа,jedva
890,sehr::ADV,оьну,jako
891,sehr::ADV,оьну,veoma
892,sehr::ADV,гужну,jako
893,sehr::ADV,гужну,veoma
894,sehr::ADV,хъинну,jako
895,sehr::ADV,хъинну,veoma
896,so::ADV,укукн,tako
897,so::ADV,укукн,ovako
898,noch::ADV,гьала,još
899,noch::ADV,уттигу,još
900,noch::ADV,цакьинва,još
901,noch::ADV,ттигу-шилагу,još
902,nur::ADV,анжагь,samo
903,wieder::ADV,цӏуницӏа,opet
904,wieder::ADV,цӏуницӏа,ponovo
905,vergebens::ADV,аьдада,uzalud
906,vergebens::ADV,аьдада,zabadava
907,vergebens::ADV,нахӏакь,uzalud
908,vergebens::ADV,нахӏакь,zabadava
909,vor::PRP,хьхьичӏ,pred
910,vor::PRP,хьхьичӏ,ispred
911,hinter::PRP,махъ,za
912,hinter::PRP,махъ,iza
913,unter::PRP,лув,pod
914,unter::PRP,лув,ispod
915,durch::PRP,-х,po
916,durch::PRP,-х,kroz
917,neben::PRP,чӏарав,kraj
918,neben::PRP,чӏарав,pored
919,neben::PRP,чӏарав,pokraj
920,zwischen::PRP,дянив,među
921,zwischen::PRP,дянив,između
922,wegen::PRP,цӏаний,radi
923,wegen::PRP,цӏаний,zbog
924,dies::PRN,ва,ovo
925,das::PRN,та,to
926,das::PRN,та,ono
927,das::PRN,кӏа,to
928,das::PRN,кӏа,ono
929,das::PRN,га,to
930,das::PRN,га,ono
931,alles::PRN,щала,sve
932,ich::PRN,на,ja
933,du::PRN,ина,ti
934,er::PRN,му,on
935,wir::PRN,жу,mi
936,ihr::PRN,зу,vi
937,was::FPRN,ци,što
938,wer::FPRN,цу,tko
939,wo::FADV,чув,gdje
940,wohin::FADV,чун,kuda
941,wohin::FADV,чун,kamo
942,wie::FADV,цукун,kako
943,warum::FADV,цан,zašto
944,wieviel::FNUM,циксса,koliko
945,eins::NUM,ца,jedan
946,zwei::NUM,кӏива,dva
947,drei::NUM,шамма,tri
948,vier::NUM,мукьа,četiri
949,vier::NUM,мукьва,četiri
950,fünf::NUM,ххюва,pet
951,sechs::NUM,ряхва,šest
952,sieben::NUM,арула,sedam
953,acht::NUM,мяйва,osam
954,neun::NUM,урчӏва,devet
955,zehn::NUM,ацӏва,deset
956,elf::NUM,ацӏния цава,jedanaest
957,zwölf::NUM,ацӏиия кӏива,dvanaest
958,zwanzig::NUM,кьува,dvadeset
959,dreißig::NUM,зувира,trideset
960,vierzig::NUM,мукьцӏала,četrdeset
961,fünfzig::NUM,ххюцӏала,pedeset
962,sechzig::NUM,ряхцӏала,šezdeset
963,achtzig::NUM,мяйцӏала,osamdeset
964,neunzig::NUM,урчӏцӏала,devetdeset
965,hundert::NUM,ттурш,sto
966,hundert::NUM,ттуршва,sto
967,tausend::NUM,азарва,tisuća
968,und::CNJ,-гу,i
969,und::CNJ,-гу,te
970,oder::CNJ,я,ili
971,oder::CNJ,ягу,ili
972,stehen::V,ацӏан,stajati
973,sitzen::V,щяивкӏун икӏан,sjediti
974,liegen::V,утту нвхьуну икӏан,ležati
975,hängen::V,зурчӏай тӏун,visiti
976,werden::V,хьун,postati
977,werden::V,хьун,činiti se
978,passieren::V,хьун,desiti se
979,passieren::V,хьун,dogoditi se
980,beginnen::V,дайдишин,početi
981,beginnen::V,дайдирхьуну дикӏан,početi
982,enden::V,къуртал дан,prestati
983,enden::V,къуртал дан,svršiti se
984,wechseln::V,даххана хьун,mijenjati se
985,wechseln::V,даххана дуллан,mijenjati se
986,aufgehen[Sonne]::V,буклай бур,izići
987,untergehen[Sonne]::V,лаглай бур,zaći
988,scheinen[Sonne]::V,битан,sijati
989,scheinen[Sonne]::V,чани буллан,sijati
990,donnern::V,тӏий бур,grmjeti
991,wehen::V,бишлай бур,duhati
992,strömen::V,экьинан,strujati
993,fließen::V,экьинан,teći
994,sich drehen::V,гьанан,obrtati se
995,sich drehen::V,гьанан,vrtjeti se
996,schwanken::V,хъюлчу тӏун,teturati
997,schwanken::V,хъюлчу тӏун,kolebati se
998,schwanken::V,хӏуркку тӏун,teturati
999,schwanken::V,хӏуркку тӏун,kolebati se
1000,schwingen::V,хъюлчай тӏун,njihati
1001,schwingen::V,хъюлчай тӏун,titrati
1002,schwingen::V,хъюлчу тӏун,njihati
1003,schwingen::V,хъюлчу тӏун,titrati
1004,fallen::V,багьлан,padati
1005,brennen::V,ччучлан,gorjeti
1006,rauchen::V,пуркӏу тӏун,dimiti se
1007,regnen::V,лачӏун,kišiti
1008,regnen::V,лачӏун,daždjeti
1009,regnen::V,лачIлай дур,kišiti
1010,regnen::V,лачIлай дур,daždjeti
1011,gefrieren::V,микӏ лачӏун,smrznuti se
1012,tauen::V,баслан,kopnjeti
1013,tauen::V,баслан,kraviti se
1014,schmelzen::V,баслан,topiti se
1015,trocknen::V,кьакьан,sušiti se
1016,sieden::V,щаран,kipjeti
1017,sieden::V,щаран,ključati
1018,faulen::V,аьллан,gnjiti
1019,verfaulen::V,аьллан,sagnjiti
1020,verfaulen::V,аьян,sagnjiti
1021,reißen::V,ххя дукан,otrgnuti se
1022,versinken::V,оькьлан,tonuti
1023,versinken::V,оькьлан,propasti
1024,versinken::V,оькьан,tonuti
1025,versinken::V,оькьан,propasti
1026,vergehen::V,лялиян,prolaziti
1027,erscheinen::V,буккан,pojaviti se
1028,erscheinen::V,загьир хьун,pojaviti se
1029,verschwinden::V,бат хьун,nestati
1030,verschwinden::V,бат хьун,izgubiti se
1031,verschwinden::V,акъа хьун,nestati
1032,verschwinden::V,акъа хьун,izgubiti se
1033,sinken::V,чахь учин,trgnuti
1034,sinken::V,чахь учин,spustiti se
1035,abnehmen::V,чан хьун,opasti
1036,abnehmen::V,ссуссукьу хьун,opasti
1037,zunehmen::V,гьарза хьун,povećati se
1038,steigen::V,гьаз хьун,uzići
1039,steigen::V,гьаз хьун,nadoći
1040,wachsen::V,ххяххан,rasti
1041,glänzen::V,цӏай буккан,blistati
1042,glänzen::V,цӏай буккан,sjati se
1043,funkeln::V,цӏай-цӏай тӏун,svjetlucati
1044,lärmen::V,чӏу буллан,bučati
1045,lärmen::V,чӏу буллан,galamiti
1046,lärmen::V,аьлагъужа буллан,bučati
1047,lärmen::V,аьлагъужа буллан,galamiti
1048,läuten::V,занг ришлан,zvoniti
1049,läuten::V,занг дуллан,zvoniti
1050,klingeln::V,занг ришлан,zvoniti
1051,klingeln::V,занг дуллан,zvoniti
1052,brausen::V,никъащилан,hujati
1053,rauschen::V,щурщур тӏун,šumiti
1054,rauschen::V,щурщур тӏун,šuškati
1055,klingen::V,чӏу буклан,zvučati
1056,bellen::V,хӏап тӏун,lajati
1057,blasen::V,уф тӏун,puhati
1058,pfeifen::V,щютӏа тӏун,fućkati
1059,schreien::V,чӏу бан,vikati
1060,schreien::V,чӏу бан,kričati
1061,stöhnen::V,угь-къак тӏун,stenjati
1062,zittern::V,зурзу чин,drhtati
1063,zittern::V,зурзу чин,trepetati
1064,zittern::V,зурзу тӏун,drhtati
1065,zittern::V,зурзу тӏун,trepetati
1066,leben::V,ялапар хъанан,živjeti
1067,geboren werden::V,ан,roditi se
1068,atmen::V,ссихӏ ласлан,disati
1069,atmen::V,ссихӏ бигьлан,disati
1070,trinken::V,хӏачӏан,piti
1071,trinken::V,хӏачӏлан,piti
1072,essen::V,канан,jesti
1073,schlucken::V,кьюлтӏа тӏун,gutati
1074,müde werden::V,аьхчӏин,umoriti se
1075,einschlafen::V,шанан икӏан,usnuti
1076,einschlafen::V,шанан икӏан,zaspati
1077,schlafen::V,шанан,spati
1078,aufwachen::V,чантӏ учин,probuditi se
1079,aufstehen::V,бизан,ustati
1080,sich erholen::V,бигьалаган,odmoriti se
1081,krank werden::V,къашай хьун,oboljeti se
1082,krank werden::V,къашай хьун,razboljeti se
1083,krank sein::V,къашай хъанан,bolovati
1084,krank sein::V,къашавай икӏан,bolovati
1085,schmerzen::V,цӏун,boljeti
1086,husten::V,хъугьу чин,kašljati
1087,husten::V,хъугьу тӏун,kašljati
1088,genesen::V,хъин хьун,ozdraviti
1089,genesen::V,хъин хьун,oporaviti se
1090,genesen::V,сагъ лаган,ozdraviti
1091,genesen::V,сагъ лаган,oporaviti se
1092,sterben::V,ивчӏан,umrijeti
1093,umkommen::V,лиллан,skapati
1094,umkommen::V,литӏлан,skapati
1095,umkommen::V,ажал биян,skapati
1096,umkommen::V,личӏи хьун,skapati
1097,umkommen::V,иакьлу хьун,skapati
1098,umkommen::V,ахир жан хъанан,skapati
1099,umkommen::V,рухӏирачӏа икӏан,skapati
1100,sich bewegen::V,сукку хьун,gibati se
1101,sich bewegen::V,сукку хьун,kretati se
1102,sich rühren::V,сукку хьун,maknuti se
1103,sich erheben::V,бизан,dići se
1104,sich setzen::V,щяикӏан,sjesti
1105,sich setzen::V,щябикӏан,sjesti
1106,hinfallen::V,багьан,pasti
1107,laufen::V,занан,hodati
1108,schreiten::V,ша ласлан,stupati
1109,spazierengehen::V,сайр буллан,šetati se
1110,eilen::V,анавар буккан,hitati
1111,sich beeilen::V,анавар буккан,požuriti se
1112,sausen::V,никъа щилан,juriti
1113,sausen::V,никъа щун,juriti
1114,rennen::V,лечлан,trčati
1115,springen::V,тӏанкӏ дан,skakati
1116,klettern::V,лахълан,popeti se
1117,klettern::V,лахълан,penjati se
1118,schaukeln::V,гьайжак бигьлан,ljuljati se
1119,kriechen::V,ххярк тӏун,puzati
1120,kriechen::V,ххярк тӏун,gmizati
1121,schwimmen::V,гьузун,plivati
1122,tauchen::V,лултту уккан,roniti
1123,tauchen::V,лултту уккан,gnjuriti
1124,rudern::V,бяхлан,veslati
1125,rudern::V,батӏлан,veslati
1126,rudern::V,ххялаххи дуклан,veslati
1127,fahren::V,гьан,voziti se
1128,fliegen::V,лехлан,letjeti
1129,fliegen::V,лехлан,lijetati
1130,gehen::V,нан,ići
1131,weggehen::V,ялагьан,otići
1132,abfahren::V,гьан,krenuti
1133,abfahren::V,гьан,otputovati
1134,anhalten::V,бацӏан,stati
1135,anhalten::V,бацӏан,zaustaviti
1136,hineingehen::V,буххан,ulaziti
1137,eintreten::V,буххан,ući
1138,kommen::V,учӏан,doći
1139,ankommen::V,биян,stići
1140,ankommen::V,бучӏан,stići
1141,zurückkommen::V,зана хъун,vratiti se
1142,zurückkommen::V,зана хъун,povratiti se
1143,zurückkommen::V,зана бикӏан,vratiti se
1144,zurückkommen::V,зана бикӏан,povratiti se
1145,bleiben::V,личӏан,ostati
1146,warten::V,ялугьлан,čekati
1147,erwarten::V,ялугьлан,očekivati
1148,suchen::V,луглан,tražiti
1149,finden::V,лякъин,naći
1150,versuchen::V,ххал буллан,pokušati
1151,vorbereiten::V,хӏадур бан,spremiti
1152,vorbereiten::V,хӏадур бан,pripremiti
1153,lieben::V,эшкьи хьуиу бикӏан,voljeti
1154,mögen::V,ххиран бикӏан,voljeti
1155,lachen::V,хъян,smijati se
1156,weinen::V,аьтӏун,plakati
1157,schimpfen::V,дяъван,psovati
1158,schimpfen::V,ссугайи агьан,psovati
1159,sich ärgern::V,ссибизлан,ljutiti se
1160,sich fürchten::V,ингъауслан,bojati se
1161,fürchten::V,хӏучӏ тӏун,bojati se
1162,fliehen::V,ака бан,pobjeći
1163,flüchten::V,лихъан,utjeći
1164,sehen::V,чӏалан,vidjeti
1165,anschauen::V,урган,ogledati
1166,ansehen::V,буруглан,gledati
1167,hören::V,баллан,čuti
1168,zuhören::V,вичӏи дихьлан,slušati
1169,probieren::V,тӏин ххал буллан,probati
1170,riechen::V,ссунтӏа тӏун,osjećati miris
1171,fühlen::V,дакӏнил буслан,osjećati
1172,scheinen::V,ххан,činiti se
1173,scheinen::V,бизан,činiti se
1174,scheinen::V,ххан бикӏлай бикӏан,činiti se
1175,vernehmen::V,баян,saznati
1176,frieren::V,лигьулул хъанан,zima je
1177,tun::V,бан,raditi
1178,können::V,хьун,moći
1179,anfangen::V,дайдишин,početi
1180,beenden::V,къуртал бан,svršiti
1181,beenden::V,къуртал бан,dovršiti
1182,aufhören::V,кьабагьан,prestati
1183,gelingen::V,бюхъан,uspjeti
1184,öffnen::V,тӏитӏин,otvoriti
1185,schließen::V,лакьин,zatvoriti
1186,stellen::V,дацӏан дан,metnuti
1187,stellen::V,дацӏан дан,postaviti
1188,stellen::V,бишин,metnuti
1189,stellen::V,бишин,postaviti
1190,setzen::V,щяитан,posaditi
1191,legen::V,бишин,polagati
1192,berühren::V,ка щун,doticati
1193,berühren::V,ка щун,dodirivati
1194,verbinden::V,бахӏин,spojiti
1195,verbinden::V,бахӏин,zavezati
1196,verbinden::V,дахӏин,spojiti
1197,verbinden::V,дахӏин,zavezati
1198,bedecken::V,ялтту бущин,pokriti
1199,bedecken::V,ялтту бакьин,pokriti
1200,aufhängen::V,лахъан,objesiti
1201,anzünden::V,лахъан,upaliti
1202,anzünden::V,лахъан,zapaliti
1203,aufheben::V,гьаз бан,podići
1204,aufheben::V,гьаз бан,podignuti
1205,zurücklassen::V,кьаитан,ostaviti
1206,zurücklassen::V,кьаитан,pustiti natrag
1207,zurücklassen::V,битан,ostaviti
1208,zurücklassen::V,битан,pustiti natrag
1209,verlieren::V,дакъа дан,izgubiti
1210,fallen lassen::V,рутан,ispustiti
1211,machen::V,дан,uraditi
1212,machen::V,дан,načiniti
1213,machen::V,дан,napraviti
1214,herstellen::V,яраг ишла бувиу бан,proizvesti
1215,bauen::V,дан,graditi
1216,reparieren::V,дакьин дан,popraviti
1217,verbessern::V,ххуй дан,poboljšati
1218,ändern::V,баххана бан,promijeniti
1219,graben::V,дуклан,kopati
1220,graben::V,дуклан,kopkati
1221,beugen::V,лахӏан бан,saviti
1222,beugen::V,кьус бикӏан,saviti
1223,biegen::V,баччин,saviti
1224,biegen::V,баччин,sagnuti
1225,biegen::V,лахӏан бан,saviti
1226,biegen::V,лахӏан бан,sagnuti
1227,drehen::V,гьанан,vrtjeti
1228,wenden::V,кӏура баен бан,obrnuti
1229,umdrehen::V,кӏура баен бан,okrenuti
1230,umdrehen::V,кӏура баен бан,prevŕnuti
1231,heben::V,гьаз бан,dizati
1232,hochheben::V,гьаз бан,dignuti
1233,ergreifen::V,хъап дан,uhvatiti
1234,ergreifen::V,хъап дан,prihvatiti
1235,ergreifen::V,хъап увиу угьан,uhvatiti
1236,ergreifen::V,хъап увиу угьан,prihvatiti
1237,halten::V,бугьлан,držati
1238,drücken::V,кьюч бигьлан,pritiskivati
1239,schieben::V,щун,gurati
1240,lecken::V,ланцӏа тӏун,lizati
1241,beißen::V,хъапа тӏун,ujesti
1242,beißen::V,хъапа тӏун,gristi
1243,beißen::V,кьацӏа тӏун,ujesti
1244,beißen::V,кьацӏа тӏун,gristi
1245,abreißen::V,буцан,otkinuti
1246,abschneiden::V,бухъан,odrezati
1247,abschneiden::V,кьукьин,odrezati
1248,binden::V,бахӏин,vezati
1249,binden::V,дахӏин,vezati
1250,brechen::V,гъагъан,slomiti
1251,klopfen::V,кьутӏа тӏун,lupati
1252,klopfen::V,кьутӏа тӏун,kucati
1253,hauen::V,рищун,tući
1254,hauen::V,рищун,udarati
1255,kleben::V,лачӏун буллан,lijepiti
1256,reiben::V,ссуку буллан,trti
1257,streichen::V,дугъан,namazati
1258,streichen::V,аьгъу дан,namazati
1259,schneiden::V,духълан,rezati
1260,schneiden::V,кьукьлан,rezati
1261,schütteln::V,хъюлчу буллан,tresti
1262,schwenken::V,палцӏ дуллан,mahati
1263,schütten::V,рутӏин,sipati
1264,schütten::V,рутӏин,lijevati
1265,füllen::V,буцӏин бан,napuniti
1266,einwickeln::V,кай-кай бан,umotati
1267,einwickeln::V,кай-кай бан,zamotati
1268,tragen::V,ларсун занан,nositi
1269,tragen::V,ларсун ачин,nositi
1270,schleppen::V,ххилан,tegliti
1271,aufbewahren::V,ядан,čuvati
1272,aufbewahren::V,ядуллан,čuvati
1273,werfen::V,личин,bacati
1274,fangen::V,бугьан,loviti
1275,fangen::V,бугьан,hvatati
1276,fangen::V,бугьлан,loviti
1277,fangen::V,бугьлан,hvatati
1278,verstecken::V,ладитан,sakriti
1279,verstecken::V,кьюлтӏ дан,sakriti
1280,verstecken::V,дахьлаган дан,sakriti
1281,teilen::V,бачӏин,podijeliti
1282,teilen::V,бутӏа бан,podijeliti
1283,schicken::V,тӏайла буккан,slati
1284,bringen::V,диян дан,donijeti
1285,hinzufügen::V,ххи бан,dodati
1286,hinzufügen::V,ххи бан,pridati
1287,bekommen::V,ласун,dobiti
1288,erhalten::V,ласун,primiti
1289,nehmen::V,ласун,uzeti
1290,wählen::V,бувчӏин,izabrati
1291,auswählen::V,бувчӏин,odabrati
1292,auswählen::V,язи бугьан,odabrati
1293,bewahren::V,ядан,sačuvati
1294,behindern::V,дайщишруду дуллан,smetati
1295,verderben::V,зия дан,pokvariti
1296,beschädigen::V,зарал буллан,oštetiti
1297,zerbrechen::V,гьагъан,razbiti
1298,zerbrechen::V,гьагъан,prelomiti
1299,zerbrechen::V,гьагъан бан,razbiti
1300,zerbrechen::V,гьагъан бан,prelomiti
1301,zerreißen::V,ххяхха дуккан,poderati
1302,zerreißen::V,ххяхха дуккан,rastrgnuti
1303,zerstören::V,лекьан дан,razoriti
1304,zerstören::V,лекьан дан,razrušiti
1305,verbrennen::V,ччуччин,spaliti
1306,verbrennen::V,ччуччин,sagorjeti
1307,geben::V,дулун,dati
1308,reichen::V,дулун,pružiti
1309,schenken::V,пишкаш дан,darivati
1310,schenken::V,багъишла дан,darivati
1311,schenken::V,ихӏсандалун дуллун,darivati
1312,versprechen::V,банна чин,obećati
1313,loben::V,цӏа дан,hvaliti
1314,küssen::V,ппай тӏун,ljubiti
1315,wiegen::V,гьуркку тӏун,njihati
1316,wiegen::V,гьуркку тӏун,ljuljati
1317,wiegen::V,гьуркку буллан,njihati
1318,wiegen::V,гьуркку буллан,ljuljati
1319,wiegen::V,гьуркку бан,njihati
1320,wiegen::V,гьуркку бан,ljuljati
1321,wecken::V,чантӏ учин ан,probuditi
1322,zeigen::V,ккаккан бан,pokazati
1323,führen::V,буцин,voditi
1324,lehren::V,лахьхьин бан,učiti
1325,lehren::V,лахьхьин буллан,učiti
1326,unterrichten::V,дарс дишаван,poučiti
1327,aufziehen::V,хъуна ан,uzgajati
1328,aufziehen::V,тарбия ан,uzgajati
1329,leiten::V,каялувшиву дан,upravljati
1330,einladen::V,хъамалу оьвчин,pozvati
1331,vereinigen::V,ца бан,ujediniti
1332,besuchen::V,ялун уххан,posjetiti
1333,treffen::V,хьуна бакьин,sresti
1334,sich versammeln::V,батӏин,okupiti se
1335,spielen::V,тӏуркӏу тӏун,igrati se
1336,singen::V,балай тӏун,pjevati
1337,tanzen::V,къавтӏун,plesati
1338,sich trennen::V,ппив хьун,razići se
1339,verlassen::V,увккун гьан,ostaviti
1340,verlassen::V,увккун гьан,napustiti
1341,retten::V,ххассал бан,spasiti
1342,bewachen::V,къарал бан,čuvati
1343,bewachen::V,къарал бан,stražariti
1344,schützen::V,ябан,čuvati
1345,verteidigen::V,буруччин,obraniti
1346,sich schlagen::V,биян,biti se
1347,sich schlagen::V,биян,udariti se
1348,schießen::V,битлан,pucati
1349,schießen::V,битлан,strijeljati
1350,siegen::V,ххув хьун,pobijediti
1351,siegen::V,ххувшаву ласун,pobijediti
1352,ärgern::V,ссибизан уллан,ljutiti
1353,schlagen::V,рищун,biti
1354,schlagen::V,рищун,udariti
1355,stechen::V,кьутӏин,ubosti
1356,stoßen::V,щун,gurnuti
1357,stehlen::V,дацин,ukrasti
1358,stören::V,кьючин,smetati
1359,belästigen::V,бизар уллан,smetati
1360,belästigen::V,бизар уллан,dosaditi
1361,verbergen::V,лабитан,skriti
1362,verbergen::V,кӏучӏ бан,skriti
1363,täuschen::V,хъяврин ан,obmanuti
1364,betrügen::V,аьикьин ан,prevarati
1365,töten::V,ивчӏан,ubiti
1366,wohnen::V,оьрму бутлан,stanovati
1367,arbeiten::V,зун,raditi
1368,sammeln::V,ттихӏин,sabrati
1369,sammeln::V,вив дишин,sabrati
1370,pflücken::V,риттун,ubrati
1371,jagen::V,авли занан,loviti
1372,fischen::V,чавахъру бугьлан,ribati
1373,fischen::V,чавахъру бугьлан,loviti ribu
1374,fassen::V,бугьан,uloviti
1375,hüten::V,урттуйн бакьлан,pasti
1376,treiben::V,дачин дуллан,goniti
1377,treiben::V,лихъан буллан,goniti
1378,anbinden::V,бахӏин,privezati
1379,füttern::V,канаки буллан,hraniti
1380,melken::V,ттизин,musti
1381,hacken::V,мюрш буллан,sjeckati
1382,hacken::V,мюрш бан,sjeckati
1383,gießen::V,щин дишин,politi
1384,reifen::V,диян,sazreti
1385,zubereiten::V,хӏадур дан,prigotoviti
1386,zubereiten::V,хӏадур бан,prigotoviti
1387,kochen::V,шашан,kuhati
1388,kochen::V,шашан дуллан,kuhati
1389,backen::V,бишлан,peći
1390,backen::V,шахьлан,peći
1391,braten::V,цӏарайх дуллан,peći
1392,braten::V,цӏарайх дуллан,pržiti
1393,umrühren::V,хӏала бан,promiješati
1394,stricken::V,щащлан,plesti
1395,stricken::V,щащан,plesti
1396,nähen::V,дуруххан,šiti
1397,färben::V,ранг щун,obojiti
1398,reinigen::V,марцӏ бан,očistiti
1399,reinigen::V,марцӏ бан,počistiti
1400,waschen::V,шюшин,prati
1401,abwischen::V,лишин,otrti
1402,spülen::V,вилаган,isprati
1403,spülen::V,вилаган,oplakati
1404,fegen::V,башин,mesti
1405,fegen::V,башин,pomesti
1406,kehren::V,бахьлан,mesti
1407,baden::V,щинавун учӏлан,kupati se
1408,sich waschen::V,диссун,umiti se
1409,sich waschen::V,диссун,prati se
1410,sich waschen::V,лажин диссун,umiti se
1411,sich waschen::V,лажин диссун,prati se
1412,sich waschen::V,лажин дислан,umiti se
1413,sich waschen::V,лажин дислан,prati se
1414,sich waschen::V,биссун,umiti se
1415,sich waschen::V,биссун,prati se
1416,sich waschen::V,чурх бислан,umiti se
1417,sich waschen::V,чурх бислан,prati se
1418,ausziehen::V,ликкан,svući
1419,anziehen::V,лаххан,obući
1420,sich anziehen::V,янна лаххан,obući se
1421,kämmen::V,ттарал дуккан,češljati
1422,schmücken::V,чӏюлу бан,uresiti
1423,schmücken::V,чӏюлу бан,nakititi
1424,sagen::V,учин,reći
1425,sagen::V,учин,kazati
1426,sprechen::V,гъалгъа тӏун,govoriti
1427,reden::V,гъалгъа тӏун,govoriti
1428,reden::V,гъалгъа тӏун,besjediti
