,Concept_ID,ps,kk
771,hell::A,روڼ,жарық
772,hell::A,روڼ,жарқын
773,hell::A,روښان,жарық
774,hell::A,روښان,жарқын
775,dunkel::A,تیاره,қараңғы
776,schwarz::A,تور,қара
777,weiß::A,سپين,ақ
778,rot::A,سور,қызыл
779,gelb::A,زېړ,сары
780,blau::A,شین,көк
781,blau::A,اسماني رنګه,көк
782,grün::A,زرغون,жасыл
783,grau::A,خړ,бозамық
784,bunt::A,رنګارنګ,алабажак
785,billig::A,ارزان,арзан
786,teuer::A,ګران,бағалы
787,wertvoll::A,قیمتي,құнды
788,wertvoll::A,قیمتي,қымбат
789,blind::A,ړوند,көзсіз
790,blind::A,ړوند,көр
791,blind::A,ړوند,көр_соқыр
792,taub::A,کوڼ,керең
793,taub::A,کوڼ,саңырау
794,kräftig::A,قوی,қуатты
795,kräftig::A,قوی,қарымды
796,stark::A,قوی,білекті
797,stark::A,تکړه,білекті
798,schwach::A,ضعیف,әлсіз
799,schwach::A,ضعیف,күшсіз
800,schwach::A,ضعیف,қайратсыз
801,schwach::A,کمزوری,әлсіз
802,schwach::A,کمزوری,күшсіз
803,schwach::A,کمزوری,қайратсыз
804,fett::A,چاغ,семіз
805,schlank::A,خوش اندام,ашаң
806,hübsch::A,ښکلی,ажарлы
807,hübsch::A,ښکلی,шырайлы
808,hübsch::A,ښایسته,ажарлы
809,hübsch::A,ښایسته,шырайлы
810,böse::A,شریر,өш
811,böse::A,شریر,сұм
812,böse::A,شریر,жауыз
813,böse::A,قهرناک,өш
814,böse::A,قهرناک,сұм
815,böse::A,قهرناک,жауыз
816,dumm::A,احمق,көкми
817,dumm::A,احمق,ақымақ
818,dumm::A,احمق,миы жоқ
819,faul::A,لټ,жалқау
820,faul::A,لټ,еріншек
821,faul::A,تنبل,жалқау
822,faul::A,تنبل,еріншек
823,fleißig::A,زحمت کښ,ұқыпты
824,geizig::A,بخیل,сараң
825,klug::A,عاقل,жетік
826,klug::A,عاقل,ақылды
827,klug::A,هوښیار,жетік
828,klug::A,هوښیار,ақылды
829,geschickt::A,ماهر,шебер
830,lieb::A,عزیز,абзал
831,lieb::A,عزیز,айналайын
832,lieb::A,محبوب,абзал
833,lieb::A,محبوب,айналайын
834,lustig::A,خوشحال,көңілді
835,sanft::A,پوست,жуас
836,sanft::A,ملایم,жуас
837,hungrig::A,وږی,аш
838,krank::A,مريض,кеселді
839,krank::A,ناروغ,кеселді
840,nackt::A,لوڅ,жалаңаш
841,traurig::A,غمجن,қапа
842,lebendig::A,ژوندی,тірі
843,lebendig::A,ژوندی,жанды
844,gut::A,ښه,жақсы
845,schlecht::A,بد,жаман
846,schlecht::A,خراب,жаман
847,richtig::A,سم,дұрыс
848,richtig::A,صحیح,дұрыс
849,schlimm::A,بد,жаман
850,schlimm::A,مخوف,жаман
851,wahr::A,واقعي,нағыз
852,alt::A,زوړ,ескі
853,neu::A,نوی,жаңа
854,ehemalig::A,پخوانی,өткен
855,ehemalig::A,پخوانی,бұрынғы
856,alt[Lebewesen]::A,زوړ,кексе
857,jung::A,ځوان,науша
858,arm::A,غریب,кедей
859,arm::A,غریب,дәулетсіз
860,arm::A,بې وزله,кедей
861,arm::A,بې وزله,дәулетсіз
862,reich::A,شتمن,малды
863,reich::A,دولتمند,малды
864,bekannt::A,اشنا,таныс
865,bekannt::A,اشنا,көзтаныс
866,berühmt::A,مشهور,атақты
867,fremd::A,پردی,бөтен
868,fremd::A,بېګانه,бөтен
869,verschieden::A,مختلف,түрлі
870,nah::A,نژدې,жуық
871,nah::A,نژدې,етене
872,fern::A,لیری,алыс
873,fern::A,لیری,алыстағы
874,linker::A,چپ,сол
875,linker::A,چپ,солшыл
876,linker::A,کیڼ,сол
877,linker::A,کیڼ,солшыл
878,rechter::A,ښی,оң
879,anderer::A,بل,өзге
880,anderer::A,بل,былайғы
881,erster::A,لومړی,алғашқы
882,zweiter::A,دوهم,екінші
883,dritter::A,درېم,үшінші
884,letzter::A,آخرنی,артқы
885,letzter::A,آخرنی,кейінгі
886,letzter::A,وروستی,артқы
887,letzter::A,وروستی,кейінгі
888,allein::ADV,یوازې,серіксіз
889,auf einmal::ADV,په یوه وخت کی,бірден
890,zusammen::ADV,یو ځای,бірлесіп
891,lange::ADV,ډېر وخت,ұзақ
892,lange::ADV,ډېره موده,ұзақ
893,plötzlich::ADV,ناببره,кенет
894,plötzlich::ADV,یوناڅاپه,кенет
895,sofort::ADV,فوراً,әне-міне дегенше
896,sofort::ADV,سمدلاسه,әне-міне дегенше
897,später::ADV,وروسته,артынан
898,jetzt::ADV,اوس,енді
899,jetzt::ADV,اوس,қазір
900,heute::ADV,نن,бүгін
901,morgen::ADV,سبا,ертең
902,bald::ADV,ژر,тез
903,dann::ADV,پس,онан соң
904,dann::ADV,پس,сонан соң
905,dann::ADV,وروسته,онан соң
906,dann::ADV,وروسته,сонан соң
907,gestern::ADV,پرون,кеше
908,einst::ADV,پخوا,бірде
909,einst::ADV,پخوا,бір кезде
910,damals::ADV,هغه وخت,анада
911,danach::ADV,بیا,онан соң
912,danach::ADV,بیا,сонан соң
913,vorher::ADV,دمخه,бұрын
914,zuerst::ADV,لومړی,әуелі
915,zuerst::ADV,لومړی,алдымен
916,einmal::ADV,یو ځل,бір жолы
917,manchmal::ADV,ګاهی ګاهی,кейде
918,oft::ADV,ډېر ځله,ылғи
919,immer::ADV,تل,өнебойы
920,immer::ADV,همېشه,өнебойы
921,niemals::ADV,هیڅکله نه,ешуақытта
922,hier::ADV,دلته,бұнда
923,hier::ADV,دلته,осында
924,hierhin::ADV,دلته,бермен
925,hierhin::ADV,دې ځای ته,бермен
926,von hier::ADV,د دې ځای نه,бер жақтан
927,dort::ADV,هلته,анда
928,dorthin::ADV,هلته,әрі
929,dorthin::ADV,هغه ځای ته,әрі
930,geradeaus::ADV,مخامخ,тура
931,vorwärts::ADV,مخ پهٔ وړاندې,ілгері
932,rückwärts::ADV,بېرته,артқа
933,zurück::ADV,بېرته,кейін қарай
934,unten::ADV,لاندي,төменде
935,hinab::ADV,ښکته,астына
936,hinab::ADV,ښکته,төмен
937,oben::ADV,پورته,жоғарыда
938,hinauf::ADV,پاس,өрге
939,überall::ADV,هره خوا,әрқайда
940,nicht::ADV,نه,емес
941,ein wenig::ADV,یو څه,азырақ
942,ein wenig::ADV,یو څه,аздаған
943,ein wenig::ADV,یو څه,азғантай
944,kaum::ADV,ایله,зорға
945,sehr::ADV,ډېر,орасан
946,sehr::ADV,زيات,орасан
947,so::ADV,داسې,бұлай
948,so::ADV,داسې,былайша
949,so::ADV,دومره,бұлай
950,so::ADV,دومره,былайша
951,noch::ADV,نور,әлі
952,nur::ADV,تش,ғана
953,nur::ADV,صرف,ғана
954,schon::ADV,دمخه,түге
955,wieder::ADV,بیا,жаңа
956,wieder::ADV,بیا,қайта
957,wieder::ADV,بیا,жаңадан
958,vergebens::ADV,عبث,бекер
959,vor::PRP,دمخه,алды
960,hinter::PRP,شاته,артынан
961,unter::PRP,لاندي,түп
962,unter::PRP,لاندي,маңында
963,durch::PRP,د مینځ نه,арқылы
964,neben::PRP,نژدې,іргеде
965,neben::PRP,نژدې,жанында
966,zwischen::PRP,ترمینځ,арада
967,wegen::PRP,د ... له لاسه,үшін
968,dies::PRN,دا,бұ
969,dies::PRN,دا,осы
970,das::PRN,دا,сол
971,alles::PRN,هرڅهٔ,дүйім
972,alles::PRN,هرڅهٔ,күллі
973,ich::PRN,زه,мен
974,du::PRN,ته,сен
975,er::PRN,دی,ол
976,wir::PRN,مونږ,біз
977,ihr::PRN,تاسې,сіз
978,sie::PRN,هغوی,олар
979,was::FPRN,څهٔ,не
980,wer::FPRN,چا,кім
981,wer::FPRN,څوک,кім
982,wo::FADV,چيری,кәні
983,wo::FADV,چيری,қайда
984,wo::FADV,چېرته,кәні
985,wo::FADV,چېرته,қайда
986,wohin::FADV,چېرته,қайда
987,wie::FADV,څنګه,калай
988,warum::FADV,ولې,неғып
989,wieviel::FNUM,څو,неше
990,wieviel::FNUM,څو,қанша
991,wieviel::FNUM,څومره,неше
992,wieviel::FNUM,څومره,қанша
993,eins::NUM,یو,бір
994,zwei::NUM,دوه,екі
995,drei::NUM,درې,үш
996,vier::NUM,څلور,төрт
997,fünf::NUM,پنځه,бес
998,sechs::NUM,شپږ,алты
999,sieben::NUM,اوه,жеті
1000,acht::NUM,اته,сегіз
1001,neun::NUM,نهه,тоғыз
1002,zehn::NUM,لس,он
1003,elf::NUM,یوولس,он бір
1004,zwölf::NUM,دولس,он екі
1005,zwanzig::NUM,شل,жиырма
1006,dreißig::NUM,دېرش,отыз
1007,vierzig::NUM,څلوېښت,қырық
1008,fünfzig::NUM,پنځوس,елу
1009,sechzig::NUM,شپېته,алпыс
1010,siebzig::NUM,اویا,жетпіс
1011,achtzig::NUM,اتیا,сексен
1012,neunzig::NUM,نوي,тоқсан
1013,hundert::NUM,سل,жүз
1014,tausend::NUM,زر,мың
1015,und::CNJ,او,та
1016,oder::CNJ,ېا,әлде
1017,oder::CNJ,ېا,немесе
1018,stehen::V,درېدل,тұру
1019,sitzen::V,کښېنستل,отыру
1020,liegen::V,ملاستل,жату
1021,hängen::V,ځړېدل,ілу
1022,werden::V,کېدل,болу
1023,werden::V,کېدل,түрегелу
1024,passieren::V,پېښېدل,болу
1025,beginnen::V,شروع کېدل,басталу
1026,enden::V,خلاصدل,ада болу
1027,enden::V,تمامېدل,ада болу
1028,wechseln::V,تغییر موندل,құбылу
1029,wechseln::V,تغییر موندل,өзгеру
1030,aufgehen[Sonne]::V,ختل,шығу
1031,untergehen[Sonne]::V,لوېدل,батыру
1032,untergehen[Sonne]::V,پرېوتل,батыру
1033,scheinen[Sonne]::V,رڼا کول,жылтырау
1034,donnern::V,تنېدل,күркіреу
1035,donnern::V,غړمبېدل,күркіреу
1036,wehen::V,چلېدل,огып тур
1037,strömen::V,بهېدل,сорғалау
1038,fließen::V,بهېدل,ағу
1039,fließen::V,تویېدل,ағу
1040,sich drehen::V,ګرځېدل,айналу
1041,sich drehen::V,چورلېدل,айналу
1042,schwanken::V,زنګېدل,толықсу
1043,schwingen::V,زنګېدل,тербелу
1044,fallen::V,ولېدل,құлау
1045,fallen::V,ولېدل,жығылу
1046,fallen::V,ولېدل,төмендеу
1047,brennen::V,سوځېدل,жану
1048,rauchen::V,لوګی کول,түтету
1049,regnen::V,باران اورېدل,жауу
1050,gefrieren::V,کنګل نيول,мұздай қату
1051,gefrieren::V,کنګل نيول,мұз боп қату
1052,tauen::V,وېلې کېدل,жібу
1053,schmelzen::V,وېلې کېدل,еру
1054,trocknen::V,وچېدل,курау
1055,sieden::V,اېشېدل,қайнау
1056,faulen::V,خرابېدل,иістену
1057,verfaulen::V,ورستېدل,шіру
1058,reißen::V,شلېدل,жыртылу
1059,versinken::V,ډوېېدل,малтығу
1060,vergehen::V,تېرېدل,өту
1061,erscheinen::V,ښکارېدل,көріну
1062,erscheinen::V,ښکارېدل,көрініп қалу
1063,verschwinden::V,ورکېدل,ғайып_болу
1064,sinken::V,ښکته کېدل,ылдилау
1065,sinken::V,ښکته کېدل,төмендеу
1066,abnehmen::V,کمېدل,кемітілу
1067,zunehmen::V,زیاتېدل,көбею
1068,steigen::V,جګېدل,қобу
1069,steigen::V,جګېدل,көтерілу
1070,steigen::V,جګېدل,жоғарылау
1071,steigen::V,پورته کېدل,қобу
1072,steigen::V,پورته کېدل,көтерілу
1073,steigen::V,پورته کېدل,жоғарылау
1074,wachsen::V,وده کول,өсу
1075,glänzen::V,ځلېدل,жалтырау
1076,funkeln::V,پړکېدل,жарқырау
1077,funkeln::V,پړکېدل,нұрлану
1078,funkeln::V,پړکېدل,жылтылдау
1079,lärmen::V,غال و غول کول,шулау
1080,lärmen::V,غال و غول کول,шуылдау
1081,läuten::V,زنګ وهل,қоңыраулату
1082,klingeln::V,زنګ وهل,дыңғырлау
1083,klirren::V,کړنګېدل,дыңылдату
1084,brausen::V,تلاطم کول,тасу
1085,rauschen::V,شڼهار کول,сусылдау
1086,rauschen::V,شڼهار کول,сыбдырлау
1087,klingen::V,آواز کول,дыбыс шығару
1088,bellen::V,غپېدل,үру
1089,heulen::V,انګلل,ұлу
1090,blasen::V,پو کول,үру
1091,pfeifen::V,شپېلک وهل,ысқыру
1092,schreien::V,ناره کول,шыңғыру
1093,schreien::V,ناره کول,айғайлау
1094,schreien::V,ناره کول,байбайлау
1095,schreien::V,ناره کول,бажалақтау
1096,stöhnen::V,زګېروی کول,ыңырсу
1097,stöhnen::V,زګېروی کول,ыңкылдау
1098,zittern::V,لړزېدل,қалш
1099,zittern::V,لړزېدل,қалшылдату
1100,leben::V,ژوند کول,жасау
1101,leben::V,ژوند کول,күнелту
1102,leben::V,ژوند کول,күн көру
1103,leben::V,ژوند کول,тіршілік ету
1104,geboren werden::V,زېږېدل,туу
1105,atmen::V,ساه کښل,дем алу
1106,atmen::V,ساه کښل,ауа жұту
1107,atmen::V,تنفس کول,дем алу
1108,atmen::V,تنفس کول,ауа жұту
1109,trinken::V,څښل,ішу
1110,trinken::V,څښل,ұрттау
1111,essen::V,خوړل,жеу
1112,essen::V,خوړل,тамақтану
1113,schlucken::V,غړپول,жұту
1114,müde werden::V,ستړی کېدل,болдыру
1115,einschlafen::V,ویده کېدل,үйыктап калу
1116,schlafen::V,خوب کول,ұйықтау
1117,aufwachen::V,ویښېدل,ояну
1118,aufstehen::V,پاڅېدل,ояну
1119,sich erholen::V,استراحت کول,тынығу
1120,krank werden::V,رنځورېدل,кеселдену
1121,krank werden::V,رنځورېدل,сырқаттану
1122,krank werden::V,رنځورېدل,ауырып қалу
1123,krank werden::V,رنځورېدل,ауыра бастау
1124,krank werden::V,رنځورېدل,кеселге ұшырау
1125,krank werden::V,رنځورېدل,сырқаттанып қалу
1126,krank sein::V,ناجوړېدل,ауыру
1127,krank sein::V,ناجوړېدل,сырқаттану
1128,schmerzen::V,خوږېدل,ауырады
1129,schmerzen::V,درد کول,ауырады
1130,husten::V,ټوخېدل,жөтелу
1131,genesen::V,رغېدل,айығу
1132,sterben::V,مړل,өлу
1133,sterben::V,مړل,қайтыс
1134,sterben::V,مړل,жантапсыру
1135,umkommen::V,تلفېدل,өлу
1136,umkommen::V,تلفېدل,қаза табу
1137,sich bewegen::V,چلېدل,жылжу
1138,sich bewegen::V,حرکت کول,жылжу
1139,sich rühren::V,ښورېدل,қыбырлау
1140,sich erheben::V,درېدل,тұру
1141,sich setzen::V,کښېنستل,отыру
1142,hinfallen::V,لوېدل,жығылу
1143,laufen::V,منډې وهل,жояу жүру
1144,schreiten::V,قدم ایښودل,кадамдау
1145,spazierengehen::V,چکر وهل,қыдыру
1146,eilen::V,بېړه کول,асығу
1147,eilen::V,بېړه کول,жеделдену
1148,eilen::V,بېړه کول,жедепдеу
1149,sich beeilen::V,عجله کول,асығу
1150,sich beeilen::V,عجله کول,жеделдену
1151,sausen::V,ځغستل,заулау
1152,rennen::V,زغلېدل,жүгіру
1153,springen::V,ټوپ وهل,секіру
1154,klettern::V,ختل,өрмелеп шығу
1155,schaukeln::V,زنګېدل,тербелу
1156,kriechen::V,خاپوړی وهل,еңбектеу
1157,schwimmen::V,لامبو وهل,жүзу
1158,schwimmen::V,لامبو وهل,малту
1159,schwimmen::V,لامبو وهل,қалықтау
1160,tauchen::V,غوټه وهل,сүңгу
1161,rudern::V,پارو وهل,есу
1162,fahren::V,تلل,бару
1163,fliegen::V,الوتل,ұшу
1164,gehen::V,تلل,бару
1165,weggehen::V,بهر وتل,кету
1166,abfahren::V,تلل,жөнелу
1167,anhalten::V,ودرېدل,тоқтау
1168,hineingehen::V,داخلېدل,кіру
1169,eintreten::V,ننوتل,ену
1170,kommen::V,راتلل,жету
1171,ankommen::V,رسېدل,келу
1172,zurückkommen::V,بېرته راتلل,қайту
1173,bleiben::V,پاتې کېدل,қалу
1174,warten::V,انتظار وېستل,тосу
1175,erwarten::V,انتظار کول,күту
1176,suchen::V,لټول,іздеу
1177,finden::V,میندل,табу
1178,finden::V,پیدا کول,табу
1179,versuchen::V,هڅه کول,талпыну
1180,vorbereiten::V,چمتوکول,әзірлеу
1181,lieben::V,مینه لرل,сүю
1182,mögen::V,خوښول,жарату
1183,mögen::V,خوښول,жақсы_көру
1184,mögen::V,علاقه لرل,жарату
1185,mögen::V,علاقه لرل,жақсы_көру
1186,lachen::V,خندېدل,күлу
1187,lachen::V,خندېدل,күлісу
1188,rühren::V,اغېزه کول,көңілін бұзу
1189,weinen::V,ژړل,жылау
1190,schimpfen::V,ښکنځا کول,ақырып-бақыру
1191,sich ärgern::V,قهر راتلل,ашулану
1192,sich fürchten::V,ډارېدل,сескену
1193,fürchten::V,ډارېدل,қауіптену
1194,fürchten::V,ډارېدل,сақсыну
1195,fliehen::V,تښتېدل,қашу
1196,fliehen::V,تښتېدل,қашып кету
1197,flüchten::V,تښتېدل,қашу
1198,flüchten::V,تښتېدل,қашып кету
1199,sehen::V,لیدل,көру
1200,anschauen::V,کتل,назар салу
1201,ansehen::V,ننداره کول,тамашалау
1202,hören::V,اورېدل,есту
1203,zuhören::V,غوږ نیول,тыңдау
1204,zuhören::V,غوږ نیول,құлақ қою
1205,probieren::V,څکه کول,тату
1206,probieren::V,څکه کول,дәм тату
1207,probieren::V,چاشنی کول,тату
1208,probieren::V,چاشنی کول,дәм тату
1209,riechen::V,بويول,иіскеу
1210,fühlen::V,حسول,сезу
1211,fühlen::V,حسول,сезіну
1212,scheinen::V,ښکارېدل,болып көріну
1213,zu sehen sein::V,ښکارېدل,көріну
1214,vernehmen::V,خبرېدل,есту
1215,vernehmen::V,خبرېدل,есітіп қалу
1216,frieren::V,ساړه کېتل,тоңу
1217,frieren::V,ساړه کېتل,жаурау
1218,tun::V,کول,ету
1219,tun::V,کول,істеу
1220,können::V,کولای شول,білу
1221,können::V,د لاسه کېدل,білу
1222,wollen::V,غوښتل,қалау
1223,anfangen::V,شروع کول,бастау
1224,beenden::V,ختمول,бітіру
1225,beenden::V,ختمول,адақтау
1226,beenden::V,ختمول,тамамдау
1227,beenden::V,ختمول,аяқтап шығу
1228,beenden::V,پای ته رسول,бітіру
1229,beenden::V,پای ته رسول,адақтау
1230,beenden::V,پای ته رسول,тамамдау
1231,beenden::V,پای ته رسول,аяқтап шығу
1232,aufhören::V,بس کول,доғару
1233,gelingen::V,موفق کېدل,жолы түсу
1234,gelingen::V,بریالی کېدل,жолы түсу
1235,geraten::V,کېدل,калу
1236,öffnen::V,خلاصول,ашу
1237,öffnen::V,خلاصول,ашып қою
1238,öffnen::V,پرانیستل,ашу
1239,öffnen::V,پرانیستل,ашып қою
1240,schließen::V,تړل,жабу
1241,stellen::V,ایښودل,қою
1242,stellen::V,ایښودل,қойдыру
1243,setzen::V,کښېنول,отырғызу
1244,legen::V,ایښودل,салу
1245,legen::V,ایښودل,калау
1246,berühren::V,لاس وهل,тию
1247,verbinden::V,تړل,байлап алу
1248,verbinden::V,تړل,сабақтастыру
1249,bedecken::V,پوښول,бүркеу
1250,aufhängen::V,ځوړندول,ілу
1251,aufhängen::V,ځوړندول,асып қою
1252,anzünden::V,بلول,тұтату
1253,aufheben::V,پورته کول,көтеру
1254,zurücklassen::V,پرېښودل,қалдыру
1255,verlieren::V,ورکول,жоғалту
1256,fallen lassen::V,له لاسه لوېدل,құлатып алу
1257,fallen lassen::V,له لاسه لوېدل,қолдан түсіріп алу
1258,machen::V,کول,ету
1259,machen::V,کول,жасау
1260,machen::V,کول,жасап шығару
1261,herstellen::V,جوړول,жасап шығару
1262,herstellen::V,توليدول,жасап шығару
1263,bauen::V,جوړول,тұрғызу
1264,reparieren::V,ترمیمول,оңдау
1265,verbessern::V,اصلاح کول,дұрыстау
1266,ändern::V,تغیر ورکول,өзгерту
1267,graben::V,کيندل,үңгу
1268,beugen::V,ټیټول,буғу
1269,biegen::V,کږول,ию
1270,biegen::V,کږول,майыстыру
1271,drehen::V,ګرځول,айналдыру
1272,wenden::V,اړول,екінші жағын айналдыру
1273,umdrehen::V,اړول,бұру
1274,heben::V,جګول,көтеру
1275,heben::V,پورته کول,көтеру
1276,hochheben::V,جګول,жоғарылату
1277,hochheben::V,جګول,көтеру
1278,ergreifen::V,نیول,бас_салу
1279,ergreifen::V,نیول,шап_беріп_ұстап_алу
1280,ergreifen::V,نیول,шап_беру
1281,ergreifen::V,نیول,шап_ете_түсу
1282,halten::V,نیول,тұту
1283,halten::V,نیول,ұстау
1284,drücken::V,کښېکښل,басу
1285,schieben::V,پوری وهل,итеру
1286,kratzen::V,ګرول,қыру
1287,lecken::V,څټل,жалау
1288,beißen::V,چیچل,қабу
1289,beißen::V,چیچل,тістеу
1290,beißen::V,چیچل,қауып алу
1291,abreißen::V,شکول,үзу
1292,abschneiden::V,پرېکول,қырқу
1293,binden::V,تړل,байланыстыру
1294,binden::V,تړل,байлап_алу
1295,binden::V,تړل,байластыру
1296,binden::V,تړل,байлау
1297,binden::V,تړل,буу
1298,binden::V,تړل,матау
1299,binden::V,تړل,сабақтастыру
1300,binden::V,تړل,ұштастыру
1301,stecken::V,ټومبل,сұғу
1302,brechen::V,ماتول,сындыру
1303,klopfen::V,ټکول,қағу
1304,hauen::V,ټکول,соғу
1305,kleben::V,نښلول,желімдеу
1306,kleben::V,سرېښول,желімдеу
1307,reiben::V,مږل,үйкеу
1308,streichen::V,مښل,сүйкеу
1309,schleifen::V,تېره کول,егеу
1310,schleifen::V,تېره کول,қайрау
1311,schleifen::V,تېره کول,егеулеу
1312,schneiden::V,غوڅول,кесу
1313,schneiden::V,پرېکول,кесу
1314,rütteln::V,خوڅول,қозғау
1315,rütteln::V,خوڅول,жұлмалау
1316,schütteln::V,ښورول,дірілдету
1317,schütteln::V,ښورول,селкілдету
1318,schwenken::V,خوڅول,бұлғау
1319,schwenken::V,خوڅول,сермеу
1320,schütten::V,اچول,құю
1321,schütten::V,تویول,құю
1322,füllen::V,ډکول,толтыру
1323,einwickeln::V,پېچل,орау
1324,einwickeln::V,نغښتل,орау
1325,tragen::V,وړل,алып жүру
1326,schleppen::V,وړل,тарту
1327,ziehen::V,کښل,тарту
1328,aufbewahren::V,ساتل,сақтау
1329,werfen::V,اچول,лақтыру
1330,werfen::V,غورځول,лақтыру
1331,fangen::V,نیول,қармау
1332,fangen::V,نیول,қағып алу
1333,fangen::V,ګیرول,қармау
1334,fangen::V,ګیرول,қағып алу
1335,packen::V,نیول,шап беру
1336,packen::V,نیول,шап ете түсу
1337,packen::V,نیول,шап беріп ұстап алу
1338,verstecken::V,پټول,тығу
1339,verstecken::V,پټول,жасыру
1340,teilen::V,وېشل,бөлу
1341,teilen::V,تقسیمول,бөлу
1342,schicken::V,لېږل,жіберу
1343,schicken::V,استول,жіберу
1344,bringen::V,راوړل,әкелу
1345,bringen::V,راوړل,алып келу
1346,hinzufügen::V,زیاتول,қосу
1347,hinzufügen::V,زیاتول,үстеу
1348,bekommen::V,حاصلول,алу
1349,erhalten::V,اخیستل,алмақ
1350,nehmen::V,نیول,алу
1351,nehmen::V,نیول,алмақ
1352,nehmen::V,اخيستل,алу
1353,nehmen::V,اخيستل,алмақ
1354,wählen::V,خوښول,таңдау
1355,auswählen::V,چنده کول,екшеу
1356,auswählen::V,چنده کول,саралау
1357,auswählen::V,چنده کول,сұрыптау
1358,auswählen::V,چنده کول,сайлап алу
1359,bewahren::V,ساتل,сақтау
1360,behindern::V,مانع کېدل,оралғы болу
1361,behindern::V,ممانعت کول,оралғы болу
1362,verderben::V,خرابېدل,бүлдіру
1363,beschädigen::V,ورانول,бұзу
1364,zerbrechen::V,ماتول,уату
1365,zerreißen::V,څیرې کول,жырту
1366,zerstören::V,ړنګول,қирату
1367,zerstören::V,ړنګول,талқандау
1368,zerstören::V,ورانول,қирату
1369,zerstören::V,ورانول,талқандау
1370,verbrennen::V,سوځول,өртеу
1371,verbrennen::V,سوځول,жандыру
1372,verbrennen::V,سوځول,өртеп жіберу
1373,verbrennen::V,سوځول,жандырып жіберу
1374,geben::V,ورکول,беру
1375,reichen::V,ورکول,беру
1376,schenken::V,بښل,тарту
1377,versprechen::V,لوز کول,уәде беру
1378,wünschen::V,غوښتل,тілеу
1379,loben::V,ستایل,мақтау
1380,loben::V,ستایل,дәріптеу
1381,loben::V,تمجید کول,мақтау
1382,loben::V,تمجید کول,дәріптеу
1383,küssen::V,ښکلول,сүю
1384,wiegen::V,زنګول,тербеу
1385,zudecken::V,پوښول,бүркеу
1386,wecken::V,ويښول,ояту
1387,zeigen::V,ښودل,көрсету
1388,führen::V,بیول,ерту
1389,führen::V,بیول,жетектеу
1390,lehren::V,درس ورکول,оқыту
1391,lehren::V,تعلیم ورکول,оқыту
1392,unterrichten::V,درس ورکول,оқыту
1393,aufziehen::V,روزل,бағу
1394,leiten::V,رهبری کول,басқару
1395,leiten::V,رهبری کول,жетекшілік ету
1396,leiten::V,لارښوونه کول,басқару
1397,leiten::V,لارښوونه کول,жетекшілік ету
1398,antreiben::V,چټک کول,асықтыру
1399,lassen::V,اړکول,-ткізу
1400,lassen::V,اړکول,мәжбүр ету
1401,einladen::V,بلل,шақыру
1402,vereinigen::V,متحد کول,біріктіру
1403,vereinigen::V,متحد کول,біріктіріп қою
1404,vereinigen::V,یوځای کول,біріктіру
1405,vereinigen::V,یوځای کول,біріктіріп қою
1406,besuchen::V,کتنه کول,кіріп шығу
1407,besuchen::V,کتنه کول,барып шығу
1408,treffen::V,ليدل,кездесу
1409,treffen::V,تلقی کول,кездесу
1410,sich versammeln::V,راغونډېدل,топталу
1411,spielen::V,لوبه کول,ойнау
1412,singen::V,سندرې وېل,сайрау
1413,tanzen::V,ګډېدل,билеу
1414,sich trennen::V,بېلېدل,айрылысу
1415,verlassen::V,ترک کول,тастау
1416,retten::V,نجات ورکول,құтқару
1417,bewachen::V,ساتل,күзету
1418,bewachen::V,حفاظت کول,күзету
1419,schützen::V,ژغورل,жақтау
1420,schützen::V,ژغورل,жақтасу
1421,verteidigen::V,دفاع کول,қорғау
1422,sich schlagen::V,جنګېدل,алысу
1423,schießen::V,ویشتل,ату
1424,siegen::V,غالبېدل,жеңу
1425,ärgern::V,خپه کول,ашуландыру
1426,schlagen::V,وهل,ұру
1427,treten::V,په لغته وهل,тебу
1428,stechen::V,ټومبل,шаншу
1429,stoßen::V,ټېل وهل,түрту
1430,stoßen::V,پوری وهل,түрту
1431,stehlen::V,تښتول,ұрлау
1432,stehlen::V,غلا کول,ұрлау
1433,stören::V,ماتول,кесірлен
1434,belästigen::V,ځورول,мазасын алу
1435,belästigen::V,تکلیف ورکول,мазасын алу
1436,verbergen::V,پټول,сездірмеу
1437,täuschen::V,تېرایستل,жалған айту
1438,täuschen::V,خطا ایستل,жалған айту
1439,betrügen::V,غولول,алдау
1440,betrügen::V,غولول,алдап кету
1441,betrügen::V,غولول,ақымақ қылу
1442,töten::V,وژل,құрту
1443,töten::V,وژل,өлтіру
1444,töten::V,مړ کول,құрту
1445,töten::V,مړ کول,өлтіру
1446,wohnen::V,اوسېدل,мекендеу
1447,wohnen::V,اوسېدل,өмір сүру
1448,arbeiten::V,کار کول,істеу
1449,arbeiten::V,کار کول,еңбектену
1450,sammeln::V,راټولول,жыю
1451,sammeln::V,راغونډول,жыю
1452,pflücken::V,شکول,жұлу
1453,jagen::V,ښکار کول,аулау
1454,fischen::V,کب نيول,балык_аулау
1455,fassen::V,نیول,ұстау
1456,fassen::V,ګیرول,ұстау
1457,hüten::V,پوول,жаю
1458,hüten::V,پوول,бағу
1459,treiben::V,بیول,айдау
1460,anbinden::V,تړل,байлау
1461,füttern::V,خوراک ورکول,ас ішкізу
1462,füttern::V,خوراک ورکول,азықтандыру
1463,füttern::V,خوراک ورکول,қоректендіру
