,Concept_ID,mdf,he
787,eins::NUM,фкя,אחד
788,zwei::NUM,кафта,שתים
789,drei::NUM,колма,שלושה
790,vier::NUM,ниле,ארבעה
791,fünf::NUM,вете,חמשה
792,sechs::NUM,кота,ששה
793,sieben::NUM,сисем,שבעה
794,acht::NUM,кафкса,שמונה
795,neun::NUM,ве́йхкса,תשעה
796,zehn::NUM,кемонь,עשרה
797,elf::NUM,кефкие,אחת עשרה
798,zwölf::NUM,кемгафтува,שתים עשרה
799,zwanzig::NUM,комсь,עשרים
800,dreißig::NUM,колмогемонь,שלושים
801,vierzig::NUM,нильге́монь,ארבעים
802,fünfzig::NUM,ве́дьгемонь,חמשים
803,sechzig::NUM,ко́дгемонь,ששים
804,siebzig::NUM,сизьге́монь,שבעים
805,achtzig::NUM,ка́фксогемонь,שמונים
806,neunzig::NUM,ве́йхксогемонь,תשעים
807,hundert::NUM,сяда,מאה
808,tausend::NUM,тёжянь,אלף
809,und::CNJ,и,ו
810,und::CNJ,дъ,ו
811,oder::CNJ,или,או
812,oder::CNJ,али,או
813,stehen::V,а́щемс стя́да,עמד
814,sitzen::V,ащемс озада,ישב
815,liegen::V,ма́дозь а́щемс,שכב
816,hängen::V,нюрьгомс,היה תלוי
817,werden::V,арамс,הפך ל
818,werden::V,тиевомс,הפך ל
819,passieren::V,лисэмс,קרה
820,passieren::V,эвондамс,קרה
821,beginnen::V,ушедомс,התחיל
822,enden::V,лоткамс,הסתים
823,wechseln::V,по́лафнемс,השתנה
824,aufgehen[Sonne]::V,стямс,זרח
825,aufgehen[Sonne]::V,лисемс,זרח
826,untergehen[Sonne]::V,валгомс,שקע
827,scheinen[Sonne]::V,ва́лдоптомс,בהק
828,donnern::V,торамс,רעם
829,wehen::V,уфа́мс,נשב
830,strömen::V,шудемс,זרם
831,fließen::V,шудемс,זרם
832,sich drehen::V,шаромс,הסתובב
833,schwanken::V,якамс,התנודד
834,schwingen::V,люксемс,התנענע
835,schwingen::V,нюрьсемс,התנענע
836,fallen::V,прамс,נפל
837,fallen::V,прашендомс,נפל
838,brennen::V,паломс,בער
839,rauchen::V,качадомс,עשן
840,regnen::V,пиземс,ירד גשם
841,gefrieren::V,эйндамс,קפא
842,gefrieren::V,кельмомс,קפא
843,tauen::V,соламс,נמס
844,schmelzen::V,соламс,התיך
845,trocknen::V,коськомс,התיבש
846,sieden::V,лакамс,רתח
847,faulen::V,наксадомс,רקב
848,verfaulen::V,наксадомс,רקב
849,reißen::V,сязевомс,נקרע
850,versinken::V,ваямс,טבע
851,vergehen::V,ётамс,עבר
852,erscheinen::V,эвондамс,נגלה
853,erscheinen::V,эвондамс,הופיע
854,verschwinden::V,юма́мс,נעלם
855,sinken::V,валгомс,ירד
856,abnehmen::V,киремс,הפחית
857,zunehmen::V,ламокстомс,רבה
858,zunehmen::V,рашнемс,רבה
859,steigen::V,кеподемс,עלה
860,wachsen::V,касомс,גדל
861,glänzen::V,цинзелдомс,נצץ
862,glänzen::V,цинзелдомс,בהק
863,glänzen::V,цифордомс,נצץ
864,glänzen::V,цифордомс,בהק
865,funkeln::V,ци́фтордомс,נצנץ
866,lärmen::V,жалнамс,רעש
867,läuten::V,гайфтемс,צלצל
868,klingeln::V,гайфтемс,צלצל
869,klirren::V,ка́нзеркшнемс,קרקש
870,brausen::V,жоледемс,געש
871,rauschen::V,вжнамс,רשרש
872,rauschen::V,гамнамс,רשרש
873,klingen::V,кайгомс,נשמע
874,bellen::V,ува́мс,נבח
875,heulen::V,сувомс,ילל
876,heulen::V,урнамс,ילל
877,blasen::V,уфа́мс,נשף
878,pfeifen::V,вяшкомс,שרק
879,schreien::V,пешкодомс,צעק
880,stöhnen::V,куфцемс,נאנק
881,zittern::V,таромс,רעד
882,leben::V,эрямс,חי
883,geboren werden::V,шачемс,נולד
884,atmen::V,ажнамс,נשם
885,trinken::V,симомс,שתה
886,essen::V,ярхцамс,אכל
887,schlucken::V,нилемс,בלע
888,müde werden::V,сиземс,התעיף
889,einschlafen::V,матодовомс,נרדם
890,schlafen::V,удомс,ישן
891,aufwachen::V,съргоземс,התעורר
892,aufstehen::V,стямс,קם
893,sich erholen::V,ваймосемс,נפש
894,krank werden::V,сярядькстомс,חלה
895,krank sein::V,сярядемс,היה חולה
896,schmerzen::V,сярядемс,כאב
897,husten::V,козомс,השתעל
898,genesen::V,пъ́чкамс,הבריא
899,sterben::V,куломс,מת
900,umkommen::V,юма́мс,נספה
901,sich bewegen::V,шаштомс,נע
902,sich rühren::V,сърхка́мс,זז
903,sich erheben::V,стямс,קם
904,sich setzen::V,озамс,התישב
905,hinfallen::V,прамс,נפל
906,hinfallen::V,сяворемс,נפל
907,laufen::V,якамс,הלך ברגל
908,schreiten::V,молемс,פסע
909,schreiten::V,аськолямс,פסע
910,spazierengehen::V,якамс,טיל
911,eilen::V,эряскодомс,אץ
912,eilen::V,эряскодомс,מהר
913,sich beeilen::V,эряскодомс,מהר
914,sausen::V,лиемс,אץ
915,rennen::V,арнемс,רץ
916,springen::V,комотнемс,קפץ
917,klettern::V,ку́цемс,טפס
918,schaukeln::V,нюрямс,התנדנד
919,kriechen::V,шаштомс комада,זחל
920,schwimmen::V,уемс,שחה
921,tauchen::V,юпиемс,צלל
922,tauchen::V,чёпафнемс,צלל
923,rudern::V,па́немс ве́неж,חתר
924,fahren::V,ардомс,נסע
925,fliegen::V,лиемс,עף
926,gehen::V,молемс,הלך
927,weggehen::V,тумс,עזב
928,abfahren::V,тумс,יצא
929,anhalten::V,лоткамс,עצר
930,hineingehen::V,сува́мс,נכנס
931,eintreten::V,сува́мс,נכנס
932,kommen::V,самс,בא
933,ankommen::V,самс,הגיע
934,ankommen::V,пачкодемс,הגיע
935,zurückkommen::V,мърдамс,שב
936,zurückkommen::V,мърдамс,חזר
937,bleiben::V,иля́домс,נשאר
938,warten::V,учемс,חכה
939,warten::V,учемс,המתין
940,erwarten::V,учемс,צפה
941,suchen::V,вешемс,חפש
942,finden::V,мумс,מצא
943,versuchen::V,варчсемс,נסה
944,vorbereiten::V,анокламс,הכין
945,lieben::V,кельгомс,אהב
946,mögen::V,кельгомс,אהב
947,lachen::V,рахамс,צחק
948,lachen::V,рахсемс,צחק
949,rühren::V,токамс седи,נגע ללב
950,weinen::V,авардемс,בכה
951,schimpfen::V,сюцемс,גער
952,sich ärgern::V,кяжиямс,זעם
953,sich ärgern::V,кяжиямс,כעס
954,sich fürchten::V,пелемс,פחד
955,sich fürchten::V,пелемс,חשש
956,fürchten::V,пелемс,פחד מ
957,fürchten::V,пелемс,חשש מ
958,fliehen::V,ворьгодемс,ברח
959,flüchten::V,ша́домс,נמלט
960,flüchten::V,во́рьгодемс,נמלט
961,sehen::V,няемс,ראה
962,anschauen::V,ваномс,הביט
963,ansehen::V,ваномс,התבונן
964,hören::V,марямс,שמע
965,zuhören::V,ку́лхдоньомс,הקשיב
966,probieren::V,варжамс,נסה
967,riechen::V,никса́мс,הריח
968,fühlen::V,марямс,חש
969,scheinen::V,ня́евомс,נדמה
970,zu sehen sein::V,ня́евомс,נראה
971,vernehmen::V,марямс,נודע ל
972,frieren::V,паломс,קר ל
973,frieren::V,кельмомс,קר ל
974,tun::V,тиемс,פעל
975,können::V,маштомс,יכל
976,wollen::V,-не-,רצה
977,anfangen::V,ушедомс,התחיל
978,beenden::V,аде́ламс,גמר
979,aufhören::V,лоткамс,סים
980,gelingen::V,удалакшнемс,הצליח
981,geraten::V,лисемс,עלה
982,öffnen::V,панжемс,פתח
983,schließen::V,сёлгомс,סגר
984,stellen::V,путомс,העמיד
985,setzen::V,озафнемс,הושיב
986,setzen::V,озавтнемс,הושיב
987,legen::V,путомс,שם
988,berühren::V,токамс,נגע
989,verbinden::V,сотомс,קשר
990,bedecken::V,комачамс,כסה
991,bedecken::V,вельхтямс,כסה
992,aufhängen::V,повфтамс,תלה
993,anzünden::V,крьвя́стемс,הצית
994,aufheben::V,кеподемс,אסף
995,aufheben::V,касфтомс,אסף
996,zurücklassen::V,ка́домс,השאיר
997,verlieren::V,юма́фтомс,אבד
998,fallen lassen::V,прафтомс,שמט
999,fallen lassen::V,прафтомс,הפיל
1000,machen::V,тиемс,עשה
1001,herstellen::V,анокламс,יצר
1002,bauen::V,путомс,בנה
1003,reparieren::V,петемс,תקן
1004,verbessern::V,цебярьгофтомс,שפר
1005,ändern::V,полафтомс,שנה
1006,graben::V,шу́вомс,חפר
1007,graben::V,та́ргамс,חפר
1008,beugen::V,мяндемс,כפף
1009,biegen::V,комафтомс,כופף
1010,drehen::V,шо́вамс,סובב
1011,drehen::V,ша́рфнемс,סובב
1012,wenden::V,ша́рфтомс,הפך
1013,umdrehen::V,шарфтомс,סובב
1014,heben::V,ке́подемс,הרים
1015,hochheben::V,ке́подемс,הרים
1016,hochheben::V,ка́сфтомс,הרים
1017,ergreifen::V,фатямс,אחז
1018,halten::V,кирдемс,החזיק
1019,drücken::V,люпшта́мс,לחץ
1020,schieben::V,шашфтомс,הזיז
1021,kratzen::V,а́нгорямс,שרט
1022,kratzen::V,а́нгорямс,שפשף
1023,kratzen::V,киськоря́мс,שרט
1024,kratzen::V,киськоря́мс,שפשף
1025,lecken::V,нолсемс,לקק
1026,beißen::V,сускомс,נשך
1027,abreißen::V,сяземс,קרע
1028,abschneiden::V,керомс,חתך
1029,binden::V,сотомс,קשר
1030,stecken::V,сялгомс,תקע
1031,brechen::V,си́ннемс,שבר
1032,brechen::V,ка́лафтомс,שבר
1033,klopfen::V,чакамс,נקש
1034,klopfen::V,чакиемс,נקש
1035,hauen::V,шавомс,הכה
1036,hauen::V,пиксомс,הכה
1037,kleben::V,пе́тфнемс,הדביק
1038,reiben::V,шо́вамс,שפשף
1039,streichen::V,вадемс,מרח
1040,schleifen::V,шо́вамс,השחיז
1041,schneiden::V,керомс,גזר
1042,rütteln::V,та́рфтомс,נענע
1043,schütteln::V,шука́демс,נער
1044,schwenken::V,яфодемс,נופף
1045,schwenken::V,яфодемс,טלטל
1046,schütten::V,каямс,שפך
1047,schütten::V,нюрьхтя́мс,שפך
1048,füllen::V,пяшкодемс,מלא
1049,einwickeln::V,тапардамс,עטף
1050,tragen::V,кандомс,נשא
1051,schleppen::V,ускомс,סחב
1052,ziehen::V,ускомс,משך
1053,aufbewahren::V,ванфтомс,שמר
1054,werfen::V,ёрямс,זרק
1055,fangen::V,кунда́мс,תפס
1056,packen::V,фатямс,אחז
1057,verstecken::V,кяшемс,החביא
1058,teilen::V,явомс,חלק
1059,schicken::V,кучемс,שלח
1060,bringen::V,кандомс,הביא
1061,bringen::V,пачфтемс,הביא
1062,hinzufügen::V,пу́томс та́га,הוסיף
1063,hinzufügen::V,ма́ксомс та́га,הוסיף
1064,bekommen::V,сявомс,תפס
1065,erhalten::V,сявомс,קבל
1066,nehmen::V,сявомс,אחז
1067,wählen::V,ко́чкамс,בחר
1068,auswählen::V,кочкамс,בחר ב
1069,bewahren::V,ванфтомс,קים
1070,behindern::V,шорямс,מנע
1071,verderben::V,коламс,מנע
1072,verderben::V,гастямс,מנע
1073,beschädigen::V,тиендемс зиян,הזיק
1074,zerbrechen::V,тапамс,נשבר
1075,zerreißen::V,сяземс,קרע
1076,zerstören::V,ка́лафтомс,הרס
1077,zerstören::V,ка́лафтомс,השמיד
1078,verbrennen::V,пълхта́мс,שרף
1079,geben::V,ма́ксомс,נתן
1080,reichen::V,максомс,העביר
1081,schenken::V,каземс,נתן במתנה
1082,versprechen::V,ма́ксомс вал,הבטיח
1083,wünschen::V,арьсемс,אחל
1084,loben::V,шна́мс,שבח
1085,küssen::V,палсемс,נשק
1086,wiegen::V,нюря́фтомс,נדנד
1087,zudecken::V,вельхтямс,כסה
1088,wecken::V,стя́фтомс,עורר
1089,wecken::V,съ́ргозьфтемс,עורר
1090,zeigen::V,няфтемс,הראה
1091,führen::V,вятемс,הביא
1092,führen::V,вятемс,הוביל
1093,lehren::V,тонафтомс,למד
1094,unterrichten::V,тонафтомс,למד
1095,aufziehen::V,касфтомс,רומם
1096,leiten::V,вятемс,נהל
1097,antreiben::V,вятемс,המרץ
1098,lassen::V,кошардомс,נתן
1099,einladen::V,тердемс,הזמין
1100,einladen::V,серьгядемс,הזמין
1101,vereinigen::V,пуроптомс,אחד
1102,vereinigen::V,пуроптомс,לכד
1103,vereinigen::V,кочкамс марса,אחד
1104,vereinigen::V,кочкамс марса,לכד
1105,besuchen::V,варжамс,בקר
1106,treffen::V,васьфтомс,פגש
1107,sich versammeln::V,кочкавомс,התאסף
1108,spielen::V,налхксемс,שחק
1109,singen::V,морамс,שר
1110,tanzen::V,кштимс,רקד
1111,sich trennen::V,явомс,נפרד
1112,verlassen::V,кадондомс,עזב
1113,retten::V,идемс,הציל
1114,retten::V,араламс,הציל
1115,bewachen::V,ваномс,שמר
1116,schützen::V,а́раламс,אבטח
1117,verteidigen::V,а́раламс,הגן
1118,sich schlagen::V,тюремс,התכתש
1119,schießen::V,ляцемс,ירה
1120,siegen::V,сяськомс,גבר
1121,siegen::V,сяськомс,נצח
1122,ärgern::V,кяжияфтомс,עצבן
1123,schlagen::V,токамс,הכה
1124,schlagen::V,токамс,הלקה
1125,treten::V,тапамс,בעט
1126,stechen::V,пупамс,דקר
1127,stechen::V,сялгомс,דקר
1128,stoßen::V,тостядемс,דחק
1129,stehlen::V,саламс,גנב
1130,stören::V,шорсемс,קטע
1131,stören::V,шорсемс,הפריע
1132,belästigen::V,токсамс,הציק
1133,belästigen::V,токсамс,הטריד
1134,belästigen::V,аф кадомс ваймама,הציק
1135,belästigen::V,аф кадомс ваймама,הטריד
1136,verbergen::V,кяшемс,הצניע
1137,täuschen::V,васькафтомс,שגע
1138,täuschen::V,кяльготнемс,שגע
1139,betrügen::V,васькафнемс,הונה
1140,töten::V,шавомс,הרג
1141,töten::V,аде́ламс,הרג
1142,wohnen::V,эрямс,גר
1143,arbeiten::V,покодемс,עבד
1144,sammeln::V,кочкамс,אסף
1145,sammeln::V,пу́роптомс,אסף
1146,pflücken::V,фатнемс,קטף
1147,pflücken::V,нотфнемс,קטף
1148,jagen::V,кунда́мс,צד
1149,fischen::V,калонь кунда́мс,דג
1150,fassen::V,кунда́мс,תפס
1151,hüten::V,ваномс,רעה
1152,treiben::V,панемс,הוציא
1153,anbinden::V,сотомс,קשר
1154,füttern::V,трямс,הלעיט
1155,füttern::V,а́ндомс,הלעיט
1156,melken::V,потямс,חלב
1157,hacken::V,лазондомс,קצץ
1158,gießen::V,валомс,השקה
1159,reifen::V,кенеремс,בשל
1160,zubereiten::V,анокламс,הכין
1161,kochen::V,пидемс,בשל
1162,backen::V,пидемс,אפה
1163,braten::V,пуштомс,צלה
1164,braten::V,пуштомс,טגן
1165,umrühren::V,шорямс,ערבב
1166,stricken::V,кодамс,סרג
1167,nähen::V,стамс,תפר
1168,färben::V,а́рхтомс,צבע
1169,reinigen::V,ва́ткамс,נקה
1170,reinigen::V,а́роптомс,נקה
1171,waschen::V,муськомс,רחץ
1172,waschen::V,муськомс,כבס
1173,abwischen::V,нардамс,נגב
1174,spülen::V,оргалдомс,שטף
1175,fegen::V,тяемс,טאטא
1176,kehren::V,тяемс,טאטא
1177,baden::V,э́шелямс,טבל
1178,baden::V,э́шелямс,שחה
1179,sich waschen::V,штамс,התרחץ
1180,ausziehen::V,кайсефтемс,הוריד
1181,anziehen::V,ща́фтомс,לבש
1182,sich anziehen::V,щамс,התלבש
1183,kämmen::V,се́ендемс,סרק
1184,schmücken::V,на́ряжамс,קשט
1185,schmücken::V,ма́зоптомс,קשט
1186,sagen::V,азомс,אמר
1187,sagen::V,мярьгомс,אמר
1188,sprechen::V,корхтамс,דבר
1189,reden::V,корхнемс,דבר
1190,sich unterhalten::V,корхнемс,שוחח
1191,fragen::V,ки́зефтемс,שאל
1192,bitten::V,а́намс,בקש
1193,bitten::V,ве́шемс,בקש
1194,erzählen::V,а́зондомс,ספר
1195,mitteilen::V,азомс,מסר
1196,mitteilen::V,азомс,הודיע
1197,nennen::V,лемдемс,קרא בשם
1198,nennen::V,путомс лем,קרא בשם
1199,rufen::V,серьгядемс,גיס
1200,rufen::V,серьгядемс,הזמין לבוא
1201,prahlen::V,шна́фтомс пря́,התרברב
1202,übersetzen::V,ётафтомс,תרגם
1203,denken::V,арьсемс,חשב
1204,glauben::V,кемамс,האמין
1205,bemerken::V,ня́емс,הבחין
1206,erkennen::V,содамс,זהה
1207,begreifen::V,сатомс,קלט
1208,begreifen::V,сатомс,הבין
1209,verstehen::V,шарьхкодемс,הבין
1210,lernen::V,тонафнемс,למד
1211,wissen::V,со́дамс,ידע
1212,sich erinnern an::V,лятфтамс,זכר
1213,vergessen::V,юкстамс,שכח
1214,messen::V,ункснемс,מדד
1215,zählen::V,лу́вомс,ספר
1216,zählen::V,а́рьсемс,ספר
1217,rechnen::V,лувомс,חשב
1218,lesen::V,лувомс,קרא
1219,lesen::V,морафтомс,קרא
1220,malen::V,рисова́ндамс,ציר
1221,zeichnen::V,рисова́ндамс,שרטט
1222,schreiben::V,сёрмадомс,כתב
1223,besitzen::V,улемс азоркс,היה בעל של
1224,kaufen::V,рамамс,קנה
1225,kaufen::V,рамамс,רכש
1226,verkaufen::V,мимс,מכר
1227,bezahlen::V,пандомс,שלם
1228,zahlen::V,па́ндомс,שלם
1229,beherrschen::V,азорондамс,שלט
1230,ertragen::V,кирдемс,סבל
1231,Netz::N,,רשת
