,Concept_ID,ga,ca
842,bald::ADV,go luath,aviāt
843,bald::ADV,gan mhoill,aviāt
844,dann::ADV,ansin,després
845,gestern::ADV,inné,ahir
846,einst::ADV,tráth,anteriorment
847,einst::ADV,uair amháin,anteriorment
848,damals::ADV,ag an am,llavōrs
849,damals::ADV,ag an am,aleshores
850,damals::ADV,an t-am sin,llavōrs
851,damals::ADV,an t-am sin,aleshores
852,danach::ADV,ina dhiaidh sin,després
853,vorher::ADV,cheana,abāns
854,vorher::ADV,roimhe sin,abāns
855,zuerst::ADV,ar dtús,primer
856,einmal::ADV,uair amháin,una vegada
857,manchmal::ADV,uaireanta,de vegades
858,oft::ADV,minic,sovint
859,immer::ADV,i gcónaí,sempre
860,niemals::ADV,riamh,no ... mai
861,hier::ADV,anseo,aquí
862,hierhin::ADV,anseo,per aquí
863,von hier::ADV,an áit seo,des d'aquí
864,dort::ADV,ann,allí
865,dort::ADV,ansin,allí
866,dorthin::ADV,ann,hi
867,dorthin::ADV,ansin,hi
868,geradeaus::ADV,ar aghaidh,tot dret
869,rückwärts::ADV,siar,endarrera
870,zurück::ADV,ar ais,darrere
871,unten::ADV,thíos,a baix
872,hinab::ADV,síos,cap avall
873,oben::ADV,thuas,dalt
874,hinauf::ADV,suas,cap amunt
875,überall::ADV,i ngach áit,pertot
876,überall::ADV,i ngach áit,per tot arreu
877,überall::ADV,ar fud na háite,pertot
878,überall::ADV,ar fud na háite,per tot arreu
879,nicht::ADV,ní,no
880,nicht::ADV,cha,no
881,ein wenig::ADV,beagán,una mica
882,kaum::ADV,ar éigean,a penes
883,sehr::ADV,an-,molt
884,so::ADV,chomh,així
885,so::ADV,mar sin,així
886,noch::ADV,fós,encara
887,noch::ADV,go fóill,encara
888,nur::ADV,amháin,només
889,nur::ADV,níl ach,només
890,schon::ADV,cheana,ja
891,schon::ADV,cheana féin,ja
892,wieder::ADV,arís,de nou
893,wieder::ADV,athuair,de nou
894,vergebens::ADV,amú,en va
895,vergebens::ADV,in aisce,en va
896,vor::PRP,ar thosach,davānt
897,vor::PRP,ar thosach,enfront de
898,hinter::PRP,laistiar de,darrera
899,hinter::PRP,taobh thiar de,darrera
900,unter::PRP,faoi,sota
901,durch::PRP,trí,per
902,neben::PRP,taobh le,al costāt de
903,neben::PRP,in aice le,al costāt de
904,zwischen::PRP,idir,entre
905,wegen::PRP,de bharr,a causa de
906,wegen::PRP,mar gheall ar,a causa de
907,dies::PRN,seo,aquest
908,das::PRN,sin,això
909,alles::PRN,gach rud,tot
910,ich::PRN,mé,jo
911,ich::PRN,mise,jo
912,du::PRN,tú,tu
913,du::PRN,tusa,tu
914,er::PRN,sé,ell
915,er::PRN,seisean,ell
916,wir::PRN,sinn,nosaltres
917,ihr::PRN,sibh,vosaltres
918,ihr::PRN,sibhse,vosaltres
919,sie::PRN,siad,ells
920,sie::PRN,siad,elles
921,sie::PRN,siadsan,ells
922,sie::PRN,siadsan,elles
923,was::FPRN,cad,què
924,was::FPRN,céard,què
925,wer::FPRN,cé,qui
926,wo::FADV,cá,on
927,wo::FADV,cén áit,on
928,wohin::FADV,cá,cap a on
929,wohin::FADV,cén áit,cap a on
930,wie::FADV,conas,com
931,wie::FADV,cén chaoi,com
932,warum::FADV,cén fáth,per què
933,warum::FADV,cad chuige,per què
934,wieviel::FNUM,cá mhéad,quant
935,eins::NUM,aon,u
936,zwei::NUM,dhá,dos
937,drei::NUM,trí,tres
938,vier::NUM,ceathair,quatre
939,fünf::NUM,cúig,cinc
940,sechs::NUM,sé,sis
941,sieben::NUM,seacht,set
942,acht::NUM,ocht,vuit
943,neun::NUM,naoi,nou
944,zehn::NUM,deich,deu
945,elf::NUM,aon déag,onze
946,zwölf::NUM,dó dhéag,dotze
947,zwanzig::NUM,fiche,vint
948,dreißig::NUM,tríocha,trenta
949,vierzig::NUM,daichead,quaranta
950,vierzig::NUM,ceathracha,quaranta
951,fünfzig::NUM,caoga,cinquanta
952,sechzig::NUM,seasca,seixanta
953,siebzig::NUM,seachtó,setanta
954,achtzig::NUM,ochtó,vuitanta
955,neunzig::NUM,nócha,noranta
956,hundert::NUM,céad,cent
957,tausend::NUM,míle,mil
958,und::CNJ,agus,i
959,oder::CNJ,nó,o
960,stehen::V,seas,estar de peu
961,sitzen::V,suigh,seure
962,liegen::V,luigh,jeure
963,hängen::V,tá crochta,penjar
964,werden::V,éirigh,fer-se
965,werden::V,éirigh,posar-se
966,passieren::V,tarlaigh,succeir
967,beginnen::V,tosaigh,iniciar-se
968,enden::V,críochnaigh,acabar-se
969,enden::V,críochnaigh,terminar-se
970,wechseln::V,athraigh,canviar
971,aufgehen[Sonne]::V,éirigh,sortir
972,untergehen[Sonne]::V,fuin,posar-se
973,untergehen[Sonne]::V,téigh faoi,posar-se
974,scheinen[Sonne]::V,taitin,brillar
975,scheinen[Sonne]::V,soilsigh,brillar
976,donnern::V,tá toirneach ann,tronar
977,wehen::V,séid,bufar
978,strömen::V,sil,afluir
979,fließen::V,rith,fluir
980,fließen::V,snigh,fluir
981,sich drehen::V,cas,girar
982,sich drehen::V,imrothlaigh,girar
983,schwanken::V,luasc,vacil·lar
984,schwingen::V,luasc,oscil·lar
985,fallen::V,tit,caure
986,fallen::V,tit,tombar
987,brennen::V,dóigh,cremar
988,rauchen::V,plúch toite,fumejar
989,regnen::V,báistigh,ploure
990,regnen::V,tá ag cur báistí,ploure
991,gefrieren::V,sioc,gelar-se
992,gefrieren::V,reoigh,gelar-se
993,tauen::V,leáigh,fondre's
994,tauen::V,coscair,fondre's
995,schmelzen::V,leáigh,fondre's
996,trocknen::V,triomaigh,assecar-se
997,sieden::V,fiuch,bullir
998,sieden::V,beirigh,bullir
999,faulen::V,lobh,podrir-se
1000,faulen::V,dreoigh,podrir-se
1001,verfaulen::V,lobh,podrir-se
1002,verfaulen::V,feoigh,podrir-se
1003,reißen::V,bris,trencar-se
1004,versinken::V,téigh síos,enfonsar-se
1005,vergehen::V,téigh thart,passar
1006,erscheinen::V,tar,aparèixer
1007,verschwinden::V,imigh,desaparèixer
1008,sinken::V,tit,baixar
1009,sinken::V,tit,descendir
1010,sinken::V,ísligh,baixar
1011,sinken::V,ísligh,descendir
1012,abnehmen::V,maolaigh,decréixer
1013,abnehmen::V,laghdaigh,decréixer
1014,zunehmen::V,méadaigh,augmentar
1015,steigen::V,éirigh,pujar
1016,wachsen::V,fás,créixer
1017,glänzen::V,lonraigh,brillar
1018,glänzen::V,lonraigh,resplendir
1019,funkeln::V,drithligh,espurnejar
1020,lärmen::V,tóg callán,fer soroll
1021,läuten::V,buail,sonar
1022,klingeln::V,buail,trucar
1023,klirren::V,cling,dringar
1024,brausen::V,búir,rugir
1025,rauschen::V,tá ag siosarnach,murmurar
1026,klingen::V,tá glór ag,sonar
1027,bellen::V,amhastraigh,lladrar
1028,heulen::V,glam,udolar
1029,blasen::V,séid,bufar
1030,pfeifen::V,lig fead,xiular
1031,schreien::V,béic,cridar
1032,schreien::V,glaoigh,cridar
1033,stöhnen::V,lig cnead,gemegar
1034,zittern::V,crith,tremolar
1035,zittern::V,creathnaigh,tremolar
1036,leben::V,mair,vīure
1037,geboren werden::V,rugadh,néixer
1038,atmen::V,análaigh,respirar
1039,trinken::V,ól,beure
1040,essen::V,ith,menjar
1041,schlucken::V,slog,empassar-se
1042,müde werden::V,tuirsigh,cansar-se
1043,einschlafen::V,tit ina chodladh,adormir-se
1044,schlafen::V,codail,dormir
1045,aufwachen::V,múscail,despertar-se
1046,aufstehen::V,éirigh,llevar-se
1047,sich erholen::V,lig scíth,descansar
1048,krank werden::V,éirigh tinn,posar-se malalt
1049,krank sein::V,tá tinn,estar malalt
1050,schmerzen::V,tá pian i,doldre
1051,husten::V,déan casacht,tossir
1052,genesen::V,téarnaigh,recuperar-se
1053,sterben::V,éag,morir
1054,sterben::V,faigh bás,morir
1055,umkommen::V,caill,perir
1056,sich bewegen::V,bog,moure's
1057,sich bewegen::V,gluais,moure's
1058,sich rühren::V,corraigh,moure's
1059,sich erheben::V,seas suas,aixecar-se
1060,sich setzen::V,suigh,asseure's
1061,hinfallen::V,tit,caure's
1062,laufen::V,siúil,caminar
1063,schreiten::V,siúil,procedir
1064,spazierengehen::V,téigh ag spaisteoireacht,passejar
1065,eilen::V,deifrigh,anar corrent
1066,eilen::V,brostaigh,anar corrent
1067,sich beeilen::V,deifrigh,afanyar-se
1068,sich beeilen::V,déan deifir,afanyar-se
1069,sausen::V,luathaigh,córrer
1070,rennen::V,rith,córrer
1071,springen::V,léim,saltar
1072,klettern::V,dreap,escalar
1073,schaukeln::V,téigh ar an maide corrach,gronxar-se
1074,schaukeln::V,téigh ar an maide corrach,balancejar-se
1075,kriechen::V,snámh,reptar
1076,kriechen::V,snámh,arrossegar-se
1077,schwimmen::V,snámh,nadar
1078,tauchen::V,tum,bussejar
1079,tauchen::V,tum,submergir-se
1080,rudern::V,iomair,remar
1081,rudern::V,rámhaigh,remar
1082,fahren::V,tiomáin,anar
1083,fliegen::V,eitil,volar
1084,gehen::V,téigh,caminar
1085,weggehen::V,imigh,anar-se'n
1086,abfahren::V,imigh,partir
1087,anhalten::V,stad,aturar-se
1088,hineingehen::V,téigh isteach,entrar
1089,eintreten::V,téigh isteach,entrar
1090,kommen::V,tar,venir
1091,ankommen::V,tar,arribar
1092,zurückkommen::V,fill,tornar
1093,bleiben::V,fan,quedar-se
1094,warten::V,fan,esperar
1095,erwarten::V,tá ag súil le,esperar
1096,erwarten::V,tá ag dréim le,esperar
1097,suchen::V,lorg,buscar
1098,finden::V,faigh,trobar
1099,finden::V,aimsigh,trobar
1100,versuchen::V,triail,intentar
1101,vorbereiten::V,réitigh,preparar
1102,lieben::V,gráigh,estimar
1103,mögen::V,taitin le,agradar a
1104,mögen::V,is maith le,agradar a
1105,lachen::V,gáir,riure
1106,rühren::V,téigh i bhfeidhm ar,commoure
1107,rühren::V,téigh i bhfeidhm ar,emocionar
1108,weinen::V,goil,plorar
1109,weinen::V,caoin,plorar
1110,schimpfen::V,tá ag clamhsán,renyar
1111,sich ärgern::V,tá corraithe,enfadar-se
1112,sich fürchten::V,tá eagla ar,tenir por
1113,fürchten::V,tá eagla ar,témer
1114,fliehen::V,teith,fugir
1115,flüchten::V,éalaigh,refugiar-se
1116,sehen::V,feic,veure
1117,anschauen::V,dearc,mirar
1118,anschauen::V,féach ar,mirar
1119,ansehen::V,breathnaigh,mirar
1120,hören::V,cluin,oir
1121,zuhören::V,éist,escoltar
1122,probieren::V,bliais,provar
1123,riechen::V,bolaigh,olorar
1124,fühlen::V,braith,sentīr
1125,fühlen::V,mothaigh,sentīr
1126,scheinen::V,tá an chuma ar,semblar
1127,zu sehen sein::V,tá le feiceáil,poder-se veure
1128,vernehmen::V,clois,percebre
1129,frieren::V,tá fuar,tenir fred
1130,tun::V,déan,fer
1131,können::V,féad,poder
1132,können::V,is féidir le,poder
1133,wollen::V,tá ag iarraidh,voler
1134,anfangen::V,tosaigh,iniciar
1135,anfangen::V,cuir tús le,iniciar
1136,beenden::V,críochnaigh,acabar
1137,beenden::V,cuir deireadh le,acabar
1138,aufhören::V,stad,deixar
1139,gelingen::V,éirigh le,sortir bé
1140,geraten::V,tá deireadh ar,sortir
1141,öffnen::V,oscail,obrir
1142,schließen::V,dún,tancar
1143,schließen::V,iaigh,tancar
1144,stellen::V,cuir,posar
1145,stellen::V,cuir,col·locar
1146,setzen::V,cuir,assentar
1147,setzen::V,socraigh,assentar
1148,legen::V,cuir,posar
1149,berühren::V,teagmhaigh le,tocar
1150,verbinden::V,ceangail,unir
1151,verbinden::V,ceangail,connectar
1152,bedecken::V,clúdaigh,tapar
1153,bedecken::V,clúdaigh,cobrir
1154,bedecken::V,cumhdaigh,tapar
1155,bedecken::V,cumhdaigh,cobrir
1156,aufhängen::V,croch,penjar
1157,anzünden::V,las,encendre
1158,anzünden::V,adhain,encendre
1159,aufheben::V,tóg,aixecar
1160,aufheben::V,ardaigh,aixecar
1161,zurücklassen::V,fág,deixar
1162,verlieren::V,caill,pērdre
1163,fallen lassen::V,lig uait,deixar caure
1164,fallen lassen::V,caith uait,deixar caure
1165,machen::V,déan,fer
1166,machen::V,réitigh,fer
1167,herstellen::V,táirg,producir
1168,bauen::V,tóg,construir
1169,reparieren::V,deisigh,reparar
1170,verbessern::V,feabhsaigh,millorar
1171,ändern::V,athraigh,canviar
1172,graben::V,tochail,cavar
1173,beugen::V,crom,doblegar
1174,biegen::V,lúb,corbar
1175,biegen::V,lúb,arquejar
1176,drehen::V,cas,girar
1177,wenden::V,tiontaigh,girar
1178,umdrehen::V,iompaigh,voltar
1179,umdrehen::V,tiontaigh,voltar
1180,heben::V,ardaigh,pujar
1181,heben::V,ardaigh,aixecar
1182,hochheben::V,tóg,aixecar
1183,ergreifen::V,beir ar,agafar
1184,halten::V,coimeád,mantenir
1185,halten::V,coinnigh,mantenir
1186,drücken::V,brúigh,prémer
1187,drücken::V,brúigh,estrènyer
1188,schieben::V,brúigh,empènyer
1189,kratzen::V,scríob,raspar
1190,lecken::V,ligh,llepar
1191,lecken::V,leadhb,llepar
1192,beißen::V,bain greim as,mossegar
1193,abreißen::V,stróic,arrencar
1194,abreißen::V,tarraing,arrencar
1195,abschneiden::V,scoith,tallar
1196,binden::V,ceangail,lligar
1197,stecken::V,sáigh,ficar
1198,brechen::V,bris,trencar
1199,klopfen::V,cnag,trucar
1200,hauen::V,buail,picar
1201,hauen::V,buail,colpejar
1202,kleben::V,gliúáil,enganxar
1203,reiben::V,cuimil,fregar
1204,streichen::V,leath,untar
1205,schleifen::V,líomh,afilar
1206,schleifen::V,líomh,esmolar
1207,schneiden::V,gearr,tallar
1208,rütteln::V,croith,sacsejar
1209,schütteln::V,croith,agitar
1210,schütteln::V,croith,sacsejar
1211,schwenken::V,luasc,agitar
1212,schütten::V,doirt,abocar
1213,füllen::V,líon,omplir
1214,einwickeln::V,cuach,embolicar
1215,einwickeln::V,clúdaigh,embolicar
1216,tragen::V,iompair,dur
1217,tragen::V,iompair,portar
1218,schleppen::V,tarraing,arrossegar
1219,ziehen::V,tarraing,tirar
1220,ziehen::V,tarraing,estirar
1221,aufbewahren::V,coinnigh,conservar
1222,werfen::V,caith,llançar
1223,fangen::V,ceap,agafar
1224,fangen::V,ceap,atrapar
1225,packen::V,beir ar,engrapar
1226,verstecken::V,folaigh,amagar
1227,verstecken::V,cuir i bhfolach,amagar
1228,teilen::V,roinn,dividir
1229,schicken::V,seol,enviar
1230,bringen::V,beir,portar
1231,bringen::V,tabhair,portar
1232,hinzufügen::V,cuir le,afegir
1233,bekommen::V,faigh,obtenir
1234,erhalten::V,faigh,rebre
1235,nehmen::V,tóg,prendre
1236,nehmen::V,glac,prendre
1237,wählen::V,pioc,triar
1238,wählen::V,pioc,elegir
1239,wählen::V,roghnaigh,triar
1240,wählen::V,roghnaigh,elegir
1241,auswählen::V,roghnaigh,escollir
1242,auswählen::V,roghnaigh,seleccionar
1243,bewahren::V,caomhnaigh,conservar
1244,behindern::V,cuir bac ar,impedir
1245,behindern::V,cuir bac ar,obstaculitzar
1246,verderben::V,mill,espatllar
1247,beschädigen::V,loit,danyar
1248,beschädigen::V,loit,destrossar
1249,beschädigen::V,déan damáiste do,danyar
1250,beschädigen::V,déan damáiste do,destrossar
1251,zerbrechen::V,bris,trencar
1252,zerreißen::V,stiall,estripar
1253,zerstören::V,mill,destruir
1254,zerstören::V,scrios,destruir
1255,verbrennen::V,las,cremar
1256,verbrennen::V,dóigh,cremar
1257,geben::V,tabhair,donar
1258,reichen::V,sín,passar
1259,reichen::V,cuir,passar
1260,schenken::V,bronn,regalar
1261,schenken::V,tabhair,regalar
1262,versprechen::V,geall,prometre
1263,wünschen::V,guigh,desitjar
1264,loben::V,mol,elogiar
1265,küssen::V,póg,fer un petó a
1266,wiegen::V,bog,bressolar
1267,wiegen::V,luasc,bressolar
1268,zudecken::V,clúdaigh,tapar
1269,zudecken::V,clúdaigh,cobrir
1270,wecken::V,dúisigh,despertar
1271,zeigen::V,taispeáin,mostrar
1272,zeigen::V,taispeáin,ensenyar
1273,führen::V,treoraigh,guiar
1274,führen::V,treoraigh,conduir
1275,lehren::V,múin,ensenyar
1276,lehren::V,teagasc,ensenyar
1277,unterrichten::V,múin,ensenyar
1278,unterrichten::V,teagasc,ensenyar
1279,aufziehen::V,tóg,criar
1280,leiten::V,tá i gceannas ar,dirigir
1281,antreiben::V,gríosaigh,impel·lir
1282,lassen::V,cuir ag,fer
1283,einladen::V,cuir cuireadh ar,invitar
1284,einladen::V,cuir cuireadh ar,convidar
1285,vereinigen::V,aontaigh,unir
1286,besuchen::V,tabhair cuairt ar,visitar
1287,besuchen::V,tabhair cuairt ar,anar a veure
1288,treffen::V,cas ar,trobar
1289,treffen::V,buail le,trobar
1290,sich versammeln::V,bailigh,reunir-se
1291,sich versammeln::V,cruinnigh,reunir-se
1292,spielen::V,imir,jugar
1293,spielen::V,tá ag spraoi,jugar
1294,singen::V,can,cantār
1295,tanzen::V,rinc,ballar
1296,tanzen::V,damhsaigh,ballar
1297,sich trennen::V,scar,separar-se
1298,verlassen::V,fág,deixar
1299,verlassen::V,fág,abandonar
1300,retten::V,tarrtháil,salvar
1301,bewachen::V,cosain,vigilar
1302,bewachen::V,gardáil,vigilar
1303,schützen::V,cosain,protegir
1304,verteidigen::V,cosain,defensar
1305,sich schlagen::V,tá ag bruíon,barallar-se
1306,schießen::V,caith,tirar
1307,schießen::V,caith,disparar
1308,schießen::V,scaoil,tirar
1309,schießen::V,scaoil,disparar
1310,siegen::V,bain,vèncer
1311,siegen::V,buaigh,vèncer
1312,ärgern::V,cuir isteach ar,enfadar
1313,schlagen::V,buail,pegar
1314,schlagen::V,buail,colpejar
1315,treten::V,ciceáil,donar un cop de peu a
1316,stechen::V,sáigh,punxar
1317,stechen::V,sáigh,apunyalar
1318,stoßen::V,brúigh,empènyer
1319,stoßen::V,soncáil,empènyer
1320,stehlen::V,goid,robar
1321,stören::V,cuir isteach ar,molestar
1322,belästigen::V,cuir as do,importunar
1323,verbergen::V,ceil,amagar
1324,verbergen::V,ceil,ocultar
1325,täuschen::V,cuir dallamullóg ar,enganyar
1326,betrügen::V,déan calaois ar,estafar
1327,töten::V,maraigh,matar
1328,wohnen::V,cuir faoi,vīure
1329,wohnen::V,cuir faoi,habitar
1330,wohnen::V,tá ina chónaí,vīure
1331,wohnen::V,tá ina chónaí,habitar
1332,arbeiten::V,oibrigh,treballar
1333,sammeln::V,bailigh,col·leccionar
1334,sammeln::V,cruinnigh,col·leccionar
1335,pflücken::V,pioc,collir
1336,jagen::V,seilg,caçar
1337,fischen::V,iasc,pescar
1338,fassen::V,beir ar,atrapar
1339,hüten::V,aoirigh,pasturar
1340,treiben::V,seol,arriar
1341,treiben::V,tiomáin,arriar
1342,anbinden::V,ceangail,lligar
1343,füttern::V,cothaigh,donar menjar a
1344,füttern::V,beathaigh,donar menjar a
1345,melken::V,bligh,munyir
1346,melken::V,crúigh,munyir
1347,hacken::V,gearr,picar
1348,hacken::V,gearr,tallar
1349,gießen::V,uiscigh,regar
1350,reifen::V,aibigh,madurar
1351,zubereiten::V,cócaráil,preparar
1352,kochen::V,bruith,coure
1353,kochen::V,beirigh,coure
1354,backen::V,bácáil,coure al forn
1355,braten::V,róst,rostir
1356,braten::V,frioch,rostir
1357,umrühren::V,measc,remenar
1358,stricken::V,cniotáil,tricotar
1359,stricken::V,cniotáil,fer punt de mitja
1360,nähen::V,fuaigh,cosir
1361,färben::V,dathaigh,tenyir
1362,reinigen::V,glan,netejar
1363,waschen::V,nigh,rentār
1364,abwischen::V,glan,eixugar
1365,spülen::V,sruthlaigh,esbandir
1366,fegen::V,scuab,escombrar
1367,kehren::V,scuab,escombrar
1368,baden::V,folc,banyar-se
1369,sich waschen::V,nigh é féin,rentār-se
1370,ausziehen::V,bain de,treure's
1371,anziehen::V,cuir ar,posar-se
1372,sich anziehen::V,gléas é féin,vestir-se
1373,kämmen::V,cíor,pentinar
1374,schmücken::V,maisigh,adornar
1375,sagen::V,abair,dir
1376,sprechen::V,labhair,parlar
1377,reden::V,caintigh,parlar
1378,sich unterhalten::V,caintigh,conversar
1379,sich unterhalten::V,tá ag comhrá,conversar
1380,fragen::V,fiafraigh,preguntar
1381,fragen::V,cuir ceist,preguntar
1382,bitten::V,iarr,demanar
1383,erzählen::V,inis,contar
1384,erzählen::V,inis,explicar
1385,erzählen::V,eachtraigh,contar
1386,erzählen::V,eachtraigh,explicar
1387,mitteilen::V,aithris,comunicar
1388,mitteilen::V,cuir in iúl,comunicar
1389,nennen::V,ainmnigh,nomenar
1390,rufen::V,glaoigh,cridar
1391,prahlen::V,maígh,lloar-se
1392,prahlen::V,maígh,jactar-se
1393,übersetzen::V,aistrigh,traduir
1394,denken::V,síl,pensar
1395,denken::V,ceap,pensar
1396,glauben::V,creid,creure
1397,bemerken::V,tabhair faoi deara,notar
1398,erkennen::V,aithin,reconèixer
1399,begreifen::V,tuig,comprendre
1400,verstehen::V,tuig,entendre
1401,lernen::V,foghlaim,aprendre
1402,wissen::V,tá a fhios ag,saber
1403,sich erinnern an::V,cuimhnigh ar,recordar
1404,sich erinnern an::V,is cuimhne ar,recordar
1405,vergessen::V,dearmad,oblidar
1406,messen::V,tomhais,mesurar
1407,zählen::V,cuntais,comptar
1408,rechnen::V,ríomh,calcular
1409,rechnen::V,áirigh,calcular
1410,lesen::V,léigh,llegir
1411,malen::V,péinteáil,pintar
1412,zeichnen::V,línigh,dibuixar
1413,zeichnen::V,tarraing,dibuixar
1414,schreiben::V,scríobh,escrīure
1415,besitzen::V,is le,posseir
1416,kaufen::V,ceannaigh,comprar
1417,verkaufen::V,díol,vendre
1418,bezahlen::V,íoc as,pagar
1419,zahlen::V,íoc,pagar per
1420,beherrschen::V,rialaigh,dominar
1421,ertragen::V,seas,aguantar
1422,ertragen::V,fulaing,aguantar
1423,ertragen::V,foighnigh,aguantar
1424,Ader::N,,vena
1425,vorwärts::ADV,,endavānt
